energy_ev,total_up,Sn_p_up,Sn_d_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.21360680,0.95262714,0.38193632,0.00073333,0.59329563,0.48842465,0.31337203,0.00000000
-5.20760380,0.94200798,0.38040841,0.00072034,0.58331223,0.48408635,0.30857395,0.00000000
-5.20160080,0.93390917,0.38050439,0.00070866,0.57443707,0.48112615,0.30385177,0.00000000
-5.19559780,0.92936546,0.38262908,0.00069914,0.56730040,0.48008821,0.29952933,0.00000000
-5.18959480,0.92937183,0.38716974,0.00069262,0.56251233,0.48149500,0.29592396,0.00000000
-5.18359180,0.93485338,0.39448516,0.00068984,0.56064393,0.48583146,0.29333596,0.00000000
-5.17758879,0.94663772,0.40489581,0.00069147,0.56220985,0.49353042,0.29203860,0.00000000
-5.17158579,0.96543079,0.41867540,0.00069808,0.56765306,0.50495977,0.29226925,0.00000000
-5.16558279,0.99179665,0.43604393,0.00071007,0.57733203,0.52041163,0.29422164,0.00000000
-5.15957979,1.02614177,0.45716244,0.00072773,0.59151083,0.54009385,0.29803982,0.00000000
-5.15357679,1.06870401,0.48212924,0.00075119,0.61035205,0.56412401,0.30381370,0.00000000
-5.14757379,1.11954631,0.51097771,0.00078042,0.63391284,0.59252585,0.31157646,0.00000000
-5.14157079,1.17855497,0.54367546,0.00081523,0.66214388,0.62522823,0.32130368,0.00000000
-5.13556778,1.24544231,0.58012463,0.00085529,0.69489108,0.66206635,0.33291436,0.00000000
-5.12956478,1.31975316,0.62016328,0.00090011,0.73189992,0.70278526,0.34627348,0.00000000
-5.12356178,1.40087488,0.66356748,0.00094910,0.77282191,0.74704512,0.36119604,0.00000000
-5.11755878,1.48805022,0.71005406,0.00100154,0.81722301,0.79442830,0.37745246,0.00000000
-5.11155578,1.58039266,0.75928395,0.00105663,0.86459358,0.84444773,0.39477485,0.00000000
-5.10555278,1.67690358,0.81086585,0.00111350,0.91435954,0.89655644,0.41286423,0.00000000
-5.09954977,1.77649101,0.86436039,0.00117124,0.96589440,0.95015795,0.43139815,0.00000000
-5.09354677,1.87798927,0.91928470,0.00122894,1.01853184,1.00461733,0.45003858,0.00000000
-5.08754377,1.98017953,0.97511755,0.00128567,1.07157864,1.05927264,0.46843991,0.00000000
-5.08154077,2.08181070,1.03130516,0.00134057,1.12432775,1.11344669,0.48625673,0.00000000
-5.07553777,2.18162075,1.08726775,0.00139281,1.17607118,1.16645892,0.50315125,0.00000000
-5.06953477,2.27835797,1.14240699,0.00144165,1.22611275,1.21763719,0.51880027,0.00000000
-5.06353177,2.37080225,1.19611453,0.00148644,1.27378042,1.26632957,0.53290149,0.00000000
-5.05752876,2.45778602,1.24778136,0.00152666,1.31843807,1.31191574,0.54517922,0.00000000
-5.05152576,2.53821465,1.29680827,0.00156187,1.35949665,1.35381801,0.55538925,0.00000000
-5.04552276,2.61108601,1.34261691,0.00159179,1.39642448,1.39151172,0.56332298,0.00000000
-5.03951976,2.67550873,1.38466149,0.00161626,1.42875653,1.42453483,0.56881080,0.00000000
-5.03351676,2.73071879,1.42244050,0.00163522,1.45610242,1.45249642,0.57172455,0.00000000
-5.02751376,2.77609372,1.45550811,0.00164876,1.47815302,1.47508392,0.57197928,0.00000000
-5.02151076,2.81116411,1.48348475,0.00165705,1.49468521,1.49206865,0.56953410,0.00000000
-5.01550775,2.83562161,1.50606629,0.00166037,1.50556484,1.50330953,0.56439228,0.00000000
-5.00950475,2.84932300,1.52303128,0.00165906,1.51074743,1.50875464,0.55660048,0.00000000
-5.00350175,2.85229003,1.53424582,0.00165353,1.51027666,1.50844051,0.54624718,0.00000000
-4.99749875,2.84470461,1.53966567,0.00164424,1.50428044,1.50248899,0.53346033,0.00000000
-4.99149575,2.82689936,1.53933540,0.00163163,1.49296472,1.49110168,0.51840423,0.00000000
-4.98549275,2.79934381,1.53338447,0.00161618,1.47660511,1.47455211,0.50127561,0.00000000
-4.97948974,2.76262645,1.52202039,0.00159831,1.45553662,1.45317585,0.48229914,0.00000000
-4.97348674,2.71743362,1.50551932,0.00157843,1.43014183,1.42735895,0.46172232,0.00000000
-4.96748374,2.66452579,1.48421444,0.00155688,1.40083806,1.39752517,0.43980991,0.00000000
-4.96148074,2.60471264,1.45848285,0.00153394,1.36806410,1.36412253,0.41683807,0.00000000
-4.95547774,2.53882782,1.42873171,0.00150982,1.33226704,1.32760987,0.39308830,0.00000000
-4.94947474,2.46770490,1.39538421,0.00148466,1.29388983,1.28844396,0.36884151,0.00000000
-4.94347174,2.39215538,1.35886640,0.00145851,1.25336028,1.24706787,0.34437218,0.00000000
-4.93746873,2.31295001,1.31959538,0.00143135,1.21108179,1.20390097,0.31994297,0.00000000
-4.93146573,2.23080424,1.27796946,0.00140313,1.16742642,1.15933116,0.29579995,0.00000000
-4.92546273,2.14636813,1.23436086,0.00137371,1.12273046,1.11370949,0.27216848,0.00000000
-4.91945973,2.06022133,1.18911096,0.00134295,1.07729251,1.06734741,0.24924991,0.00000000
-4.91345673,1.97287274,1.14252844,0.00131067,1.03137422,1.02051643,0.22721926,0.00000000
-4.90745373,1.88476464,1.09488987,0.00127670,0.98520325,0.97345023,0.20622383,0.00000000
-4.90145073,1.79628063,1.04644265,0.00124091,0.93897823,0.92634873,0.18638276,0.00000000
-4.89544772,1.70775639,0.99740968,0.00120318,0.89287506,0.87938363,0.16778746,0.00000000
-4.88944472,1.61949234,0.94799537,0.00116347,0.84705424,0.83270504,0.15050294,0.00000000
-4.88344172,1.53176706,0.89839212,0.00112178,0.80166838,0.78644854,0.13456976,0.00000000
-4.87743872,1.44485035,0.84878691,0.00107822,0.75686952,0.74074205,0.12000657,0.00000000
-4.87143572,1.35901496,0.79936723,0.00103297,0.71281550,0.69571215,0.10681307,0.00000000
-4.86543272,1.27454619,0.75032596,0.00098628,0.66967520,0.65148928,0.09497315,0.00000000
-4.85942971,1.19174867,0.70186490,0.00093851,0.62763205,0.60821157,0.08445815,0.00000000
-4.85342671,1.11095004,0.65419649,0.00089007,0.58688581,0.56602709,0.07522997,0.00000000
-4.84742371,1.03250125,0.60754397,0.00084147,0.54765238,0.52509446,0.06724405,0.00000000
-4.84142071,0.95677386,0.56213987,0.00079325,0.51016179,0.48558186,0.06045190,0.00000000
-4.83541771,0.88415438,0.51822296,0.00074599,0.47465462,0.44766462,0.05480331,0.00000000
-4.82941471,0.81503652,0.47603424,0.00070029,0.44137687,0.41152175,0.05024806,0.00000000
-4.82341171,0.74981167,0.43581201,0.00065676,0.41057397,0.37733152,0.04673711,0.00000000
-4.81740870,0.68885861,0.39778675,0.00061598,0.38248405,0.34526671,0.04422333,0.00000000
-4.81140570,0.63253301,0.36217595,0.00057850,0.35733101,0.31548977,0.04266173,0.00000000
-4.80540270,0.58115754,0.32917948,0.00054482,0.33531785,0.28814820,0.04200932,0.00000000
-4.79939970,0.53501313,0.29897565,0.00051537,0.31662048,0.26337057,0.04222461,0.00000000
-4.79339670,0.49433191,0.27171837,0.00049050,0.30138253,0.24126338,0.04326686,0.00000000
-4.78739370,0.45929228,0.24753539,0.00047048,0.28971131,0.22190890,0.04509515,0.00000000
-4.78139070,0.43001612,0.22652783,0.00045549,0.28167513,0.20536412,0.04766746,0.00000000
-4.77538769,0.40656846,0.20877081,0.00044559,0.27730219,0.19166082,0.05093969,0.00000000
-4.76938469,0.38895935,0.19431518,0.00044078,0.27658103,0.18080677,0.05486489,0.00000000
-4.76338169,0.37714777,0.18319005,0.00044095,0.27946244,0.17278778,0.05939266,0.00000000
-4.75737869,0.37104729,0.17540592,0.00044592,0.28586297,0.16757061,0.06446882,0.00000000
-4.75137569,0.37053313,0.17095810,0.00045542,0.29566962,0.16510642,0.07003548,0.00000000
-4.74537269,0.37544999,0.16983007,0.00046914,0.30874561,0.16533458,0.07603134,0.00000000
-4.73936968,0.38562044,0.17199658,0.00048671,0.32493703,0.16818654,0.08239242,0.00000000
-4.73336668,0.40085306,0.17742607,0.00050776,0.34407991,0.17358959,0.08905316,0.00000000
-4.72736368,0.42095018,0.18608227,0.00053186,0.36600746,0.18147024,0.09594765,0.00000000
-4.72136068,0.44571446,0.19792481,0.00055865,0.39055707,0.19175693,0.10301128,0.00000000
-4.71535768,0.47495421,0.21290864,0.00058773,0.41757679,0.20438216,0.11018232,0.00000000
-4.70935468,0.50848693,0.23098232,0.00061879,0.44693071,0.21928355,0.11740367,0.00000000
-4.70335168,0.54614099,0.25208518,0.00065154,0.47850323,0.23640407,0.12462443,0.00000000
-4.69734867,0.58775525,0.27614345,0.00068577,0.51220154,0.25569124,0.13180131,0.00000000
-4.69134567,0.63317672,0.30306572,0.00072134,0.54795645,0.27709537,0.13889976,0.00000000
-4.68534267,0.68225625,0.33273782,0.00075817,0.58572114,0.30056694,0.14589461,0.00000000
-4.67933967,0.73484262,0.36501760,0.00079629,0.62546799,0.32605327,0.15277036,0.00000000
-4.67333667,0.79077532,0.39972990,0.00083578,0.66718336,0.35349463,0.15952081,0.00000000
-4.66733367,0.84987647,0.43666228,0.00087678,0.71086063,0.38282007,0.16614832,0.00000000
-4.66133067,0.91194243,0.47556172,0.00091950,0.75649177,0.41394325,0.17266238,0.00000000
-4.65532766,0.97673575,0.51613278,0.00096419,0.80405779,0.44675846,0.17907783,0.00000000
-4.64932466,1.04397790,0.55803754,0.00101109,0.85351853,0.48113733,0.18541266,0.00000000
-4.64332166,1.11334368,0.60089762,0.00106048,0.90480250,0.51692622,0.19168553,0.00000000
-4.63731866,1.18445762,0.64429832,0.00111259,0.95779722,0.55394491,0.19791315,0.00000000
-4.63131566,1.25689294,0.68779498,0.00116762,1.01234075,0.59198646,0.20410773,0.00000000
-4.62531266,1.33017352,0.73092158,0.00122568,1.06821504,0.63081867,0.21027451,0.00000000
-4.61930965,1.40377899,0.77320120,0.00128683,1.12514160,0.67018702,0.21640969,0.00000000
-4.61330665,1.47715304,0.81415807,0.00135102,1.18277988,0.70981925,0.22249882,0.00000000
-4.60730365,1.54971485,0.85333083,0.00141809,1.24072887,0.74943143,0.22851571,0.00000000
-4.60130065,1.62087326,0.89028637,0.00148779,1.29853190,0.78873531,0.23442212,0.00000000
-4.59529765,1.69004325,0.92463363,0.00155974,1.35568468,0.82744671,0.24016808,0.00000000
-4.58929465,1.75666399,0.95603684,0.00163348,1.41164648,0.86529469,0.24569303,0.00000000
-4.58329165,1.82021774,0.98422737,0.00170846,1.46585407,0.90203095,0.25092765,0.00000000
-4.57728864,1.88024868,1.00901378,0.00178407,1.51773773,0.93743908,0.25579633,0.00000000
-4.57128564,1.93638065,1.03028935,0.00185969,1.56673891,0.97134324,0.26022021,0.00000000
-4.56528264,1.98833298,1.04803678,0.00193465,1.61232855,1.00361562,0.26412061,0.00000000
-4.55927964,2.03593333,1.06232971,0.00200833,1.65402527,1.03418239,0.26742275,0.00000000
-4.55327664,2.07912688,1.07333085,0.00208017,1.69141255,1.06302767,0.27005945,0.00000000
-4.54727364,2.11798111,1.08128681,0.00214968,1.72415395,1.09019507,0.27197483,0.00000000
-4.54127064,2.15268572,1.08651962,0.00221649,1.75200571,1.11578687,0.27312763,0.00000000
-4.53526763,2.18354752,1.08941548,0.00228036,1.77482597,1.13996033,0.27349404,0.00000000
-4.52926463,2.21098009,1.09041088,0.00234119,1.79258005,1.16292152,0.27307006,0.00000000
-4.52326163,2.23548882,1.08997696,0.00239904,1.80534169,1.18491662,0.27187293,0.00000000
-4.51725863,2.25765150,1.08860244,0.00245410,1.81329002,1.20622109,0.26994192,0.00000000
-4.51125563,2.27809557,1.08677617,0.00250672,1.81670244,1.22712713,0.26733820,0.00000000
-4.50525263,2.29747281,1.08496971,0.00255735,1.81594390,1.24792999,0.26414384,0.00000000
-4.49924962,2.31643277,1.08362088,0.00260656,1.81145312,1.26891391,0.26046004,0.00000000
-4.49324662,2.33559619,1.08311891,0.00265496,1.80372650,1.29033817,0.25640464,0.00000000
-4.48724362,2.35552974,1.08379176,0.00270320,1.79330066,1.31242431,0.25210898,0.00000000
-4.48124062,2.37672341,1.08589622,0.00275190,1.78073458,1.33534495,0.24771427,0.00000000
-4.47523762,2.39957164,1.08961097,0.00280165,1.76659218,1.35921509,0.24336764,0.00000000
-4.46923462,2.42435937,1.09503322,0.00285297,1.75142635,1.38408632,0.23921803,0.00000000
-4.46323162,2.45125356,1.10217853,0.00290624,1.73576508,1.40994440,0.23541194,0.00000000
-4.45722861,2.48030077,1.11098422,0.00296174,1.72010034,1.43671034,0.23208944,0.00000000
-4.45122561,2.51143093,1.12131579,0.00301958,1.70487997,1.46424506,0.22938035,0.00000000
-4.44522261,2.54446685,1.13297613,0.00307975,1.69050278,1.49235751,0.22740072,0.00000000
-4.43921961,2.57913915,1.14571709,0.00314207,1.67731670,1.52081556,0.22624990,0.00000000
-4.43321661,2.61510552,1.15925267,0.00320626,1.66561964,1.54935940,0.22600793,0.00000000
-4.42721361,2.65197319,1.17327321,0.00327192,1.65566252,1.57771644,0.22673366,0.00000000
-4.42121061,2.68932318,1.18745997,0.00333858,1.64765383,1.60561694,0.22846328,0.00000000
-4.41520760,2.72673503,1.20149925,0.00340575,1.64176503,1.63280940,0.23120951,0.00000000
-4.40920460,2.76381031,1.21509548,0.00347292,1.63813589,1.65907480,0.23496134,0.00000000
-4.40320160,2.80019356,1.22798261,0.00353963,1.63687919,1.68423882,0.23968422,0.00000000
-4.39719860,2.83558950,1.23993337,0.00360549,1.63808420,1.70818115,0.24532090,0.00000000
-4.39119560,2.86977536,1.25076600,0.00367023,1.64181837,1.73084144,0.25179261,0.00000000
-4.38519260,2.90260775,1.26034811,0.00373370,1.64812716,1.75222139,0.25900076,0.00000000
-4.37918959,2.93402360,1.26859775,0.00379588,1.65703177,1.77238281,0.26682906,0.00000000
-4.37318659,2.96403525,1.27548171,0.00385692,1.66852508,1.79144173,0.27514590,0.00000000
-4.36718359,2.99272004,1.28101114,0.00391708,1.68256606,1.80955878,0.28380719,0.00000000
-4.36118059,3.02020500,1.28523502,0.00397676,1.69907317,1.82692644,0.29265940,0.00000000
-4.35517759,3.04664773,1.28823180,0.00403646,1.71791735,1.84375381,0.30154279,0.00000000
-4.34917459,3.07221450,1.29009980,0.00409670,1.73891514,1.86024966,0.31029485,0.00000000
-4.34317159,3.09705703,1.29094685,0.00415804,1.76182288,1.87660479,0.31875378,0.00000000
-4.33716858,3.12128918,1.29087998,0.00422098,1.78633227,1.89297463,0.32676196,0.00000000
-4.33116558,3.14496513,1.28999542,0.00428594,1.81206805,1.90946302,0.33416930,0.00000000
-4.32516258,3.16806009,1.28836982,0.00435319,1.83858819,1.92610806,0.34083644,0.00000000
-4.31915958,3.19045493,1.28605276,0.00442280,1.86538673,1.94287091,0.34663758,0.00000000
-4.31315658,3.21192552,1.28306135,0.00449462,1.89189962,1.95962806,0.35146308,0.00000000
-4.30715358,3.23213755,1.27937678,0.00456824,1.91751330,1.97616773,0.35522144,0.00000000
