energy_ev,total_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.61580790,3.50354467,2.50291071,2.14049628,0.04165426,0.52531081,0.96430172,0.00000000
-5.60980490,3.49237540,2.46687916,2.12524259,0.04224923,0.53986504,0.95559692,0.00000000
-5.60380190,3.47795314,2.42668030,2.10821286,0.04275516,0.55443085,0.94580622,0.00000000
-5.59779890,3.46112212,2.38305440,2.08992542,0.04318077,0.56908093,0.93517366,0.00000000
-5.59179590,3.44263081,2.33668885,2.07083961,0.04353505,0.58386600,0.92391463,0.00000000
-5.58579290,3.42310744,2.28819944,2.05134388,0.04382676,0.59880894,0.91220946,0.00000000
-5.57978989,3.40304246,2.23811663,2.03174786,0.04406395,0.61390007,0.90019888,0.00000000
-5.57378689,3.38277861,2.18687733,2.01227874,0.04425359,0.62909410,0.88798173,0.00000000
-5.56778389,3.36250898,2.13482217,1.99308203,0.04440125,0.64430877,0.87561494,0.00000000
-5.56178089,3.34228291,2.08219847,1.97422633,0.04451092,0.65942555,0.86311559,0.00000000
-5.55577789,3.32201907,2.02916811,1.95571183,0.04458491,0.67429206,0.85046499,0.00000000
-5.54977489,3.30152480,1.97581959,1.93748169,0.04462390,0.68872655,0.83761449,0.00000000
-5.54377189,3.28052025,1.92218346,1.91943565,0.04462711,0.70252382,0.82449250,0.00000000
-5.53776888,3.25866586,1.86824977,1.90144473,0.04459254,0.71546264,0.81101241,0.00000000
-5.53176588,3.23559146,1.81398640,1.88336633,0.04451732,0.72731415,0.79708099,0.00000000
-5.52576288,3.21092542,1.75935728,1.86505869,0.04439816,0.73785091,0.78260667,0.00000000
-5.51975988,3.18432216,1.70433909,1.84639386,0.04423173,0.74685613,0.76750740,0.00000000
-5.51375688,3.15548686,1.64893596,1.82726880,0.04401523,0.75413271,0.75171780,0.00000000
-5.50775388,3.12419610,1.59319109,1.80761389,0.04374679,0.75951172,0.73519509,0.00000000
-5.50175088,3.09031398,1.53719516,1.78739880,0.04342588,0.76285980,0.71792389,0.00000000
-5.49574787,3.05380295,1.48109115,1.76663561,0.04305373,0.76408531,0.69991954,0.00000000
-5.48974487,3.01472964,1.42507569,1.74537933,0.04263358,0.76314301,0.68123007,0.00000000
-5.48374187,2.97326557,1.36939717,1.72372615,0.04217086,0.76003687,0.66193676,0.00000000
-5.47773887,2.92968343,1.31435102,1.70180987,0.04167329,0.75482120,0.64215339,0.00000000
-5.47173587,2.88434938,1.26027268,1.67979682,0.04115081,0.74759987,0.62202449,0.00000000
-5.46573287,2.83771220,1.20752884,1.65788005,0.04061546,0.73852376,0.60172237,0.00000000
-5.45972986,2.79029001,1.15650754,1.63627296,0.04008113,0.72778650,0.58144360,0.00000000
-5.45372686,2.74265518,1.10760776,1.61520297,0.03956316,0.71561877,0.56140461,0.00000000
-5.44772386,2.69541838,1.06122885,1.59490547,0.03907791,0.70228127,0.54183693,0.00000000
-5.44172086,2.64921195,1.01776039,1.57561814,0.03864224,0.68805666,0.52298201,0.00000000
-5.43571786,2.60467340,0.97757264,1.55757593,0.03827293,0.67324085,0.50508579,0.00000000
-5.42971486,2.56242905,0.94100782,1.54100648,0.03798608,0.65813374,0.48839306,0.00000000
-5.42371186,2.52307833,0.90837244,1.52612591,0.03779646,0.64302994,0.47314186,0.00000000
-5.41770885,2.48717859,0.87993050,1.51313497,0.03771694,0.62820966,0.45955774,0.00000000
-5.41170585,2.45523081,0.85589784,1.50221515,0.03775789,0.61393010,0.44784819,0.00000000
-5.40570285,2.42766615,0.83643732,1.49352472,0.03792666,0.60041760,0.43819725,0.00000000
-5.39969985,2.40483351,0.82165501,1.48719463,0.03822715,0.58786089,0.43076038,0.00000000
-5.39369685,2.38698839,0.81159732,1.48332403,0.03865946,0.57640550,0.42565975,0.00000000
-5.38769385,2.37428314,0.80624899,1.48197578,0.03921965,0.56614976,0.42298015,0.00000000
-5.38169085,2.36675913,0.80553216,1.48317184,0.03989960,0.55714226,0.42276556,0.00000000
-5.37568784,2.36434117,0.80930642,1.48688895,0.04068710,0.54938105,0.42501664,0.00000000
-5.36968484,2.36683462,0.81737017,1.49305490,0.04156593,0.54281455,0.42968935,0.00000000
-5.36368184,2.37392569,0.82946325,1.50154589,0.04251620,0.53734415,0.43669468,0.00000000
-5.35767884,2.38518539,0.84527097,1.51218525,0.04351478,0.53282843,0.44589979,0.00000000
-5.35167584,2.40007736,0.86442980,1.52474414,0.04453587,0.52908884,0.45713052,0.00000000
-5.34567284,2.41797001,0.88653449,1.53894439,0.04555167,0.52591674,0.47017540,0.00000000
-5.33966983,2.43815270,0.91114684,1.55446395,0.04653316,0.52308139,0.48479098,0.00000000
-5.33366683,2.45985619,0.93780584,1.57094488,0.04745096,0.52033888,0.50070853,0.00000000
-5.32766383,2.48227651,0.96603900,1.58800400,0.04827622,0.51744135,0.51764182,0.00000000
-5.32166083,2.50460197,0.99537464,1.60524592,0.04898155,0.51414653,0.53529583,0.00000000
-5.31565783,2.52604228,1.02535459,1.62227806,0.04954191,0.51022693,0.55337595,0.00000000
-5.30965483,2.54585868,1.05554703,1.63872714,0.04993543,0.50547861,0.57159753,0.00000000
-5.30365183,2.56339399,1.08555884,1.65425646,0.05014426,0.49972898,0.58969520,0.00000000
-5.29764882,2.57810125,1.11504692,1.66858312,0.05015514,0.49284353,0.60743167,0.00000000
-5.29164582,2.58956957,1.14372817,1.68149438,0.04995996,0.48473114,0.62460569,0.00000000
-5.28564282,2.59754610,1.17138740,1.69286238,0.04955614,0.47534781,0.64105872,0.00000000
-5.27963982,2.60195296,1.19788310,1.70265626,0.04894674,0.46469866,0.65668006,0.00000000
-5.27363682,2.60289823,1.22315052,1.71095116,0.04814049,0.45283820,0.67141027,0.00000000
-5.26763382,2.60068038,1.24720221,1.71793351,0.04715161,0.43986882,0.68524269,0.00000000
-5.26163082,2.59578597,1.27012577,1.72390210,0.04599939,0.42593761,0.69822301,0.00000000
-5.25562781,2.58888031,1.29207905,1.72926506,0.04470765,0.41123171,0.71044693,0.00000000
-5.24962481,2.58079168,1.31328302,1.73453240,0.04330407,0.39597227,0.72205610,0.00000000
-5.24362181,2.57248949,1.33401263,1.74030467,0.04181934,0.38040740,0.73323241,0.00000000
-5.23761881,2.56505730,1.35458605,1.74725788,0.04028630,0.36480433,0.74419101,0.00000000
-5.23161581,2.55966154,1.37535277,1.75612536,0.03873894,0.34944104,0.75517222,0.00000000
-5.22561281,2.55751723,1.39668092,1.76767705,0.03721143,0.33459777,0.76643286,0.00000000
-5.21960980,2.55985167,1.41894436,1.78269698,0.03573718,0.32054859,0.77823705,0.00000000
-5.21360680,2.56786729,1.44250977,1.80195959,0.03434786,0.30755335,0.79084695,0.00000000
-5.20760380,2.58270478,1.46772417,1.82620551,0.03307263,0.29585024,0.80451376,0.00000000
-5.20160080,2.60540723,1.49490304,1.85611747,0.03193730,0.28564921,0.81946899,0.00000000
-5.19559780,2.63688641,1.52431922,1.89229691,0.03096375,0.27712626,0.83591638,0.00000000
-5.18959480,2.67789157,1.55619265,1.93524161,0.03016939,0.27041887,0.85402455,0.00000000
-5.18359180,2.72898144,1.59068115,1.98532501,0.02956681,0.26562261,0.87392038,0.00000000
-5.17758879,2.79049992,1.62787204,2.04277737,0.02916350,0.26278883,0.89568330,0.00000000
-5.17158579,2.86255568,1.66777484,2.10766919,0.02896180,0.26192363,0.91934050,0.00000000
-5.16558279,2.94500614,1.71031503,2.17989733,0.02895893,0.26298790,0.94486297,0.00000000
-5.15957979,3.03744604,1.75532891,2.25917392,0.02914713,0.26589853,0.97216258,0.00000000
-5.15357679,3.13920107,1.80255986,2.34501875,0.02951394,0.27053062,1.00109011,0.00000000
-5.14757379,3.24932675,1.85165601,2.43675527,0.03004264,0.27672062,1.03143441,0.00000000
-5.14157079,3.36661314,1.90216988,2.53351086,0.03071266,0.28427039,1.06292262,0.00000000
-5.13556778,3.48959556,1.95355994,2.63422157,0.03150018,0.29295197,1.09522174,0.00000000
-5.12956478,3.61657195,2.00519467,2.73764197,0.03237874,0.30251301,1.12794156,0.00000000
-5.12356178,3.74562675,2.05635931,2.84236029,0.03331992,0.31268279,1.16063911,0.00000000
-5.11755878,3.87466186,2.10626549,2.94681903,0.03429403,0.32317861,1.19282467,0.00000000
-5.11155578,4.00143420,2.15406388,3.04934132,0.03527090,0.33371243,1.22396953,0.00000000
-5.10555278,4.12359975,2.19885992,3.14816253,0.03622051,0.34399771,1.25351536,0.00000000
-5.09954977,4.23876332,2.23973232,3.24146697,0.03711382,0.35375613,1.28088518,0.00000000
-5.09354677,4.34453309,2.27575422,3.32742880,0.03792338,0.36272419,1.30549584,0.00000000
-5.08754377,4.43857848,2.30601617,3.40425622,0.03862401,0.37065934,1.32677165,0.00000000
-5.08154077,4.51868982,2.32965063,3.47023772,0.03919338,0.37734567,1.34415888,0.00000000
-5.07553777,4.58283778,2.34585681,3.52378869,0.03961248,0.38259875,1.35714072,0.00000000
-5.06953477,4.62923053,2.35392516,3.56349698,0.03986607,0.38626970,1.36525214,0.00000000
-5.06353177,4.65636631,2.35326046,3.58816534,0.03994291,0.38824818,1.36809416,0.00000000
-5.05752876,4.66307933,2.34340244,3.59684926,0.03983601,0.38846427,1.36534692,0.00000000
-5.05152576,4.64857691,2.32404308,3.58888818,0.03954266,0.38688922,1.35678100,0.00000000
-5.04552276,4.61246602,2.29503974,3.56392885,0.03906437,0.38353485,1.34226641,0.00000000
-5.03951976,4.55476806,2.25642337,3.52193952,0.03840666,0.37845190,1.32177896,0.00000000
-5.03351676,4.47592066,2.20840145,3.46321413,0.03757881,0.37172707,1.29540341,0.00000000
-5.02751376,4.37676651,2.15135534,3.38836612,0.03659345,0.36347918,1.26333338,0.00000000
-5.02151076,4.25852922,2.08583207,3.29831194,0.03546605,0.35385435,1.22586793,0.00000000
-5.01550775,4.12277719,2.01253089,3.19424488,0.03421437,0.34302051,1.18340472,0.00000000
-5.00950475,3.97137687,1.93228497,3.07760015,0.03285788,0.33116142,1.13643012,0.00000000
-5.00350175,3.80643732,1.84603920,2.95001271,0.03141712,0.31847052,1.08550666,0.00000000
-4.99749875,3.63024841,1.75482473,2.81326959,0.02991308,0.30514466,1.03125817,0.00000000
-4.99149575,3.44521516,1.65973149,2.66925874,0.02836659,0.29137823,0.97435325,0.00000000
-4.98549275,3.25379094,1.56187969,2.51991647,0.02679777,0.27735762,0.91548789,0.00000000
-4.97948974,3.05841234,1.46239141,2.36717568,0.02522550,0.26325646,0.85536756,0.00000000
-4.97348674,2.86143792,1.36236340,2.21291688,0.02366706,0.24923161,0.79468987,0.00000000
-4.96748374,2.66509352,1.26284208,2.05892384,0.02213776,0.23542019,0.73412809,0.00000000
-4.96148074,2.47142550,1.16480141,1.90684541,0.02065070,0.22193753,0.67431631,0.00000000
-4.95547774,2.28226366,1.06912454,1.75816455,0.01921668,0.20887624,0.61583663,0.00000000
-4.94947474,2.09919446,0.97658949,1.61417559,0.01784412,0.19630626,0.55920874,0.00000000
-4.94347174,1.92354495,0.88785917,1.47596971,0.01653917,0.18427583,0.50488220,0.00000000
-4.93746873,1.75637721,0.80347586,1.34442883,0.01530580,0.17281329,0.45323131,0.00000000
-4.93146573,1.59849252,0.72385984,1.22022736,0.01414601,0.16192955,0.40455291,0.00000000
-4.92546273,1.45044441,0.64931198,1.10384098,0.01306012,0.15162108,0.35906655,0.00000000
-4.91945973,1.31255896,0.58001982,0.99556147,0.01204707,0.14187315,0.31691713,0.00000000
-4.91345673,1.18496094,0.51606639,0.89551644,0.01110467,0.13266332,0.27817956,0.00000000
-4.90745373,1.06760413,0.45744141,0.80369248,0.01023001,0.12396479,0.24286497,0.00000000
-4.90145073,0.96030393,0.40405401,0.71996058,0.00941974,0.11574965,0.21092830,0.00000000
-4.89544772,0.86277093,0.35574631,0.64410251,0.00867033,0.10799179,0.18227669,0.00000000
-4.88944472,0.77464376,0.31230742,0.57583684,0.00797839,0.10066937,0.15677822,0.00000000
-4.88344172,0.69552017,0.27348708,0.51484386,0.00734087,0.09376696,0.13427088,0.00000000
-4.87743872,0.62498514,0.23900865,0.46078834,0.00675525,0.08727699,0.11457115,0.00000000
-4.87143572,0.56263551,0.20858097,0.41333963,0.00621967,0.08120086,0.09748209,0.00000000
-4.86543272,0.50810055,0.18190890,0.37218860,0.00573309,0.07554954,0.08280074,0.00000000
-4.85942971,0.46105814,0.15870229,0.33706122,0.00529527,0.07034372,0.07032450,0.00000000
-4.85342671,0.42124668,0.13868340,0.30772871,0.00490692,0.06561367,0.05985659,0.00000000
-4.84742371,0.38847281,0.12159260,0.28401415,0.00456960,0.06139873,0.05121044,0.00000000
-4.84142071,0.36261504,0.10719265,0.26579598,0.00428576,0.05774673,0.04421306,0.00000000
-4.83541771,0.34362392,0.09527146,0.25300827,0.00405874,0.05471311,0.03870731,0.00000000
-4.82941471,0.33151877,0.08564362,0.24563840,0.00389265,0.05236011,0.03455330,0.00000000
-4.82341171,0.32638167,0.07815077,0.24372210,0.00379239,0.05075581,0.03162895,0.00000000
-4.81740870,0.32834891,0.07266110,0.24733639,0.00376356,0.04997326,0.02982973,0.00000000
-4.81140570,0.33760038,0.06906802,0.25659070,0.00381238,0.05008954,0.02906778,0.00000000
-4.80540270,0.35434710,0.06728832,0.27161635,0.00394565,0.05118481,0.02927056,0.00000000
-4.79939970,0.37881742,0.06725975,0.29255485,0.00417064,0.05334144,0.03037896,0.00000000
-4.79339670,0.41124202,0.06893835,0.31954529,0.00449500,0.05664294,0.03234522,0.00000000
-4.78739370,0.45183817,0.07229551,0.35271108,0.00492663,0.06117286,0.03513050,0.00000000
-4.78139070,0.50079346,0.07731483,0.39214653,0.00547356,0.06701353,0.03870244,0.00000000
-4.77538769,0.55824949,0.08398892,0.43790350,0.00614374,0.07424458,0.04303260,0.00000000
-4.76938469,0.62428581,0.09231612,0.48997873,0.00694489,0.08294124,0.04809399,0.00000000
-4.76338169,0.69890463,0.10229716,0.54830199,0.00788423,0.09317232,0.05385862,0.00000000
-4.75737869,0.78201666,0.11393189,0.61272585,0.00896821,0.10499798,0.06029539,0.00000000
-4.75137569,0.87342869,0.12721594,0.68301717,0.01020227,0.11846712,0.06736804,0.00000000
-4.74537269,0.97283337,0.14213758,0.75885107,0.01159043,0.13361463,0.07503353,0.00000000
-4.73936968,1.07980154,0.15867452,0.83980749,0.01313502,0.15045832,0.08324071,0.00000000
-4.73336668,1.19377782,0.17679099,0.92537083,0.01483629,0.16899581,0.09192938,0.00000000
-4.72736368,1.31407951,0.19643493,1.01493283,0.01669208,0.18920139,0.10102979,0.00000000
-4.72136068,1.43989937,0.21753552,1.10779881,0.01869747,0.21102295,0.11046260,0.00000000
-4.71535768,1.57031220,0.24000098,1.20319720,0.02084451,0.23437921,0.12013920,0.00000000
-4.70935468,1.70428534,0.26371680,1.30029225,0.02312196,0.25915735,0.12996257,0.00000000
-4.70335168,1.84069289,0.28854457,1.39819947,0.02551513,0.28521128,0.13982850,0.00000000
-4.69734867,1.97833333,0.31432124,1.49600338,0.02800578,0.31236059,0.14962720,0.00000000
-4.69134567,2.11595014,0.34085924,1.59277688,0.03057216,0.34039053,0.15924522,0.00000000
-4.68534267,2.25225458,0.36794717,1.68760154,0.03318913,0.36905300,0.16856762,0.00000000
-4.67933967,2.38595013,0.39535145,1.77958787,0.03582846,0.39806869,0.17748036,0.00000000
-4.67333667,2.51575753,0.42281866,1.86789485,0.03845919,0.42713058,0.18587270,0.00000000
-4.66733367,2.64043970,0.45007887,1.95174770,0.04104816,0.45590859,0.19363965,0.00000000
-4.66133067,2.75882543,0.47684962,2.03045327,0.04356067,0.48405551,0.20068431,0.00000000
-4.65532766,2.86983126,0.50284081,2.10341214,0.04596124,0.51121408,0.20692001,0.00000000
-4.64932466,2.97248042,0.52776010,2.17012716,0.04821439,0.53702499,0.21227221,0.00000000
-4.64332166,3.06591860,0.55131890,2.23020788,0.05028561,0.56113563,0.21668000,0.00000000
-4.63731866,3.14942571,0.57323871,2.28337093,0.05214223,0.58320936,0.22009731,0.00000000
-4.63131566,3.22242365,0.59325755,2.32943630,0.05375437,0.60293482,0.22249360,0.00000000
-4.62531266,3.28447985,0.61113636,2.36832011,0.05509577,0.62003515,0.22385418,0.00000000
-4.61930965,3.33530680,0.62666509,2.40002417,0.05614466,0.63427652,0.22418007,0.00000000
-4.61330665,3.37475799,0.63966830,2.42462336,0.05688437,0.64547585,0.22348743,0.00000000
-4.60730365,3.40282061,0.65000992,2.44225144,0.05730392,0.65350717,0.22180667,0.00000000
-4.60130065,3.41960589,0.65759723,2.45308643,0.05739838,0.65830644,0.21918118,0.00000000
-4.59529765,3.42533760,0.66238361,2.45733650,0.05716906,0.65987460,0.21566586,0.00000000
-4.58929465,3.42033966,0.66437020,2.45522716,0.05662351,0.65827864,0.21132544,0.00000000
-4.58329165,3.40502349,0.66360615,2.44699064,0.05577533,0.65365057,0.20623270,0.00000000
-4.57728864,3.37987577,0.66018776,2.43285808,0.05464381,0.64618447,0.20046667,0.00000000
-4.57128564,3.34544722,0.65425616,2.41305474,0.05325331,0.63613142,0.19411081,0.00000000
-4.56528264,3.30234270,0.64599393,2.38779870,0.05163265,0.62379281,0.18725132,0.00000000
-4.55927964,3.25121285,0.63562067,2.35730255,0.04981424,0.60951196,0.17997553,0.00000000
-4.55327664,3.19274732,0.62338757,2.32177808,0.04783319,0.59366464,0.17237052,0.00000000
-4.54727364,3.12766937,0.60957136,2.28144311,0.04572638,0.57664859,0.16452181,0.00000000
-4.54127064,3.05673158,0.59446776,2.23653000,0.04353149,0.55887265,0.15651234,0.00000000
-4.53526763,2.98071221,0.57838450,2.18729481,0.04128608,0.54074564,0.14842154,0.00000000
-4.52926463,2.90041182,0.56163445,2.13402629,0.03902668,0.52266566,0.14032464,0.00000000
-4.52326163,2.81664957,0.54452869,2.07705393,0.03678802,0.50500986,0.13229205,0.00000000
-4.51725863,2.73025889,0.52736999,2.01675420,0.03460232,0.48812527,0.12438891,0.00000000
-4.51125563,2.64208201,0.51044666,1.95355449,0.03249872,0.47232080,0.11667478,0.00000000
-4.50525263,2.55296339,0.49402711,1.88793417,0.03050282,0.45786064,0.10920329,0.00000000
-4.49924962,2.46374178,0.47835503,1.82042277,0.02863636,0.44495934,0.10202198,0.00000000
-4.49324662,2.37524115,0.46364539,1.75159515,0.02691706,0.43377847,0.09517212,0.00000000
-4.48724362,2.28826077,0.45008139,1.68206398,0.02535852,0.42442507,0.08868858,0.00000000
-4.48124062,2.20356480,0.43781219,1.61246992,0.02397026,0.41695173,0.08259976,0.00000000
-4.47523762,2.12187188,0.42695165,1.54347018,0.02275789,0.41135837,0.07692758,0.00000000
-4.46923462,2.04384545,0.41757800,1.47572597,0.02172333,0.40759531,0.07168744,0.00000000
-4.46323162,1.97008508,0.40973433,1.40988974,0.02086509,0.40556788,0.06688838,0.00000000
-4.45722861,1.90111951,0.40343002,1.34659278,0.02017860,0.40514185,0.06253316,0.00000000
-4.45122561,1.83740181,0.39864285,1.28643386,0.01965663,0.40614993,0.05861855,0.00000000
-4.44522261,1.77930674,0.39532191,1.22996947,0.01928966,0.40839873,0.05513562,0.00000000
-4.43921961,1.72713055,0.39339103,1.17770585,0.01906628,0.41167610,0.05207018,0.00000000
-4.43321661,1.68109312,0.39275271,1.13009323,0.01897362,0.41575847,0.04940324,0.00000000
-4.42721361,1.64134212,0.39329234,1.08752213,0.01899771,0.42041808,0.04711165,0.00000000
-4.42121061,1.60795875,0.39488270,1.05032157,0.01912388,0.42542968,0.04516871,0.00000000
-4.41520760,1.58096469,0.39738837,1.01875911,0.01933705,0.43057663,0.04354491,0.00000000
-4.40920460,1.56032950,0.40067012,0.99304199,0.01962209,0.43565614,0.04220865,0.00000000
-4.40320160,1.54597792,0.40458894,0.97331934,0.01996404,0.44048355,0.04112700,0.00000000
-4.39719860,1.53779648,0.40900973,0.95968466,0.02034837,0.44489550,0.04026646,0.00000000
-4.39119560,1.53563894,0.41380439,0.95217835,0.02076113,0.44875210,0.03959367,0.00000000
-4.38519260,1.53933019,0.41885433,0.95078979,0.02118913,0.45193789,0.03907604,0.00000000
-4.37918959,1.54866834,0.42405230,0.95545887,0.02162001,0.45436187,0.03868237,0.00000000
-4.37318659,1.56342497,0.42930343,0.96607668,0.02204236,0.45595650,0.03838333,0.00000000
-4.36718359,1.58334373,0.43452562,0.98248538,0.02244569,0.45667607,0.03815188,0.00000000
-4.36118059,1.60813752,0.43964924,1.00447736,0.02282052,0.45649431,0.03796352,0.00000000
-4.35517759,1.63748463,0.44461619,1.03179394,0.02315831,0.45540174,0.03779656,0.00000000
-4.34917459,1.67102446,0.44937850,1.06412378,0.02345148,0.45340268,0.03763215,0.00000000
-4.34317159,1.70835331,0.45389654,1.10110151,0.02369339,0.45051236,0.03745436,0.00000000
-4.33716858,1.74902087,0.45813691,1.14230683,0.02387826,0.44675409,0.03725006,0.00000000
-4.33116558,1.79252796,0.46207035,1.18726448,0.02400122,0.44215681,0.03700881,0.00000000
-4.32516258,1.83832589,0.46566960,1.23544549,0.02405822,0.43675304,0.03672271,0.00000000
-4.31915958,1.88581799,0.46890745,1.28626986,0.02404606,0.43057726,0.03638612,0.00000000
-4.31315658,1.93436328,0.47175505,1.33911093,0.02396241,0.42366491,0.03599552,0.00000000
-4.30715358,1.98328262,0.47418069,1.39330152,0.02380576,0.41605178,0.03554919,0.00000000
