energy_ev,total_up,B_p_up,B_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.62781391,3.30274645,0.89903610,0.00000000,1.58921352,1.57580694,0.07891017,0.71077521
-5.62181091,3.24418906,0.87351734,0.00000000,1.59562611,1.52470101,0.08015467,0.70848399
-5.61580790,3.18667495,0.84582631,0.00000000,1.60522285,1.47387268,0.08148453,0.70700052
-5.60980490,3.13153497,0.81658135,0.00000000,1.61852378,1.42414083,0.08291370,0.70644862
-5.60380190,3.08026366,0.78642370,0.00000000,1.63611867,1.37643760,0.08445713,0.70697903
-5.59779890,3.03444870,0.75599738,0.00000000,1.65863837,1.33176668,0.08613003,0.70875815
-5.59179590,2.99570361,0.72593074,0.00000000,1.68672682,1.29116263,0.08794720,0.71195771
-5.58579290,2.96560574,0.69682023,0.00000000,1.72101460,1.25565234,0.08992251,0.71674559
-5.57978989,2.94564136,0.66921696,0.00000000,1.76209442,1.22621995,0.09206849,0.72327810
-5.57378689,2.93715881,0.64361621,0.00000000,1.81049886,1.20377588,0.09439610,0.73169390
-5.56778389,2.94133019,0.62044996,0.00000000,1.86668034,1.18913037,0.09691454,0.74210934
-5.56178089,2.95912138,0.60008243,0.00000000,1.93099349,1.18297184,0.09963120,0.75461536
-5.55577789,2.99127015,0.58280831,0.00000000,2.00367948,1.18584989,0.10255164,0.76927551
-5.54977489,3.03827136,0.56885331,0.00000000,2.08485250,1.19816280,0.10567957,0.78612507
-5.54377189,3.10036848,0.55837665,0.00000000,2.17448824,1.22014924,0.10901685,0.80517085
-5.53776888,3.17755067,0.55147499,0.00000000,2.27241427,1.25188374,0.11256347,0.82639158
-5.53176588,3.26955430,0.54818727,0.00000000,2.37830273,1.29327571,0.11631745,0.84973855
-5.52576288,3.37586856,0.54850021,0.00000000,2.49166545,1.34407152,0.12027471,0.87513640
-5.51975988,3.49574444,0.55235384,0.00000000,2.61185193,1.40385959,0.12442891,0.90248404
-5.51375688,3.62820700,0.55964699,0.00000000,2.73805069,1.47207812,0.12877122,0.93165545
-5.50775388,3.77207065,0.57024239,0.00000000,2.86929441,1.54802540,0.13329013,0.96250064
-5.50175088,3.92595758,0.58397128,0.00000000,3.00446934,1.63087262,0.13797120,0.99484659
-5.49574787,4.08831926,0.60063749,0.00000000,3.14232925,1.71967900,0.14279689,1.02849836
-5.48974487,4.25746111,0.62002106,0.00000000,3.28151409,1.81340904,0.14774645,1.06324045
-5.48374187,4.43157018,0.64188123,0.00000000,3.42057315,1.91095185,0.15279589,1.09883845
-5.47773887,4.60874559,0.66595924,0.00000000,3.55799251,2.01114202,0.15791799,1.13504105
-5.47173587,4.78703119,0.69198071,0.00000000,3.69222584,2.11278171,0.16308249,1.17158241
-5.46573287,4.96444974,0.71965784,0.00000000,3.82172789,2.21466337,0.16825634,1.20818490
-5.45972986,5.13903753,0.74869156,0.00000000,3.94498910,2.31559245,0.17340400,1.24456203
-5.45372686,5.30887846,0.77877353,0.00000000,4.06057024,2.41440927,0.17848789,1.28042162
-5.44772386,5.47213615,0.80958814,0.00000000,4.16713534,2.51000938,0.18346882,1.31546892
-5.44172086,5.62708278,0.84081443,0.00000000,4.26348151,2.60136159,0.18830647,1.34940959
-5.43571786,5.77212363,0.87212794,0.00000000,4.34856417,2.68752290,0.19295982,1.38195246
-5.42971486,5.90581607,0.90320250,0.00000000,4.42151645,2.76764992,0.19738763,1.41281174
-5.42371186,6.02688240,0.93371182,0.00000000,4.48166192,2.84100624,0.20154878,1.44170889
-5.41770885,6.13421618,0.96333103,0.00000000,4.52851996,2.90696563,0.20540260,1.46837389
-5.41170585,6.22688213,0.99173804,0.00000000,4.56180382,2.96501123,0.20890912,1.49254605
-5.40570285,6.30411009,1.01861483,0.00000000,4.58141158,3.01473093,0.21202930,1.51397444
-5.39969985,6.36528410,1.04364874,0.00000000,4.58741084,3.05580973,0.21472516,1.53241819
-5.39369685,6.40992796,1.06653391,0.00000000,4.58001830,3.08801977,0.21695998,1.54764679
-5.38769385,6.43768884,1.08697283,0.00000000,4.55957576,3.11120894,0.21869848,1.55944069
-5.38169085,6.44832090,1.10467845,0.00000000,4.52652415,3.12528941,0.21990709,1.56759250
-5.37568784,6.44167071,1.11937660,0.00000000,4.48137758,3.13022688,0.22055425,1.57190907
-5.36968484,6.41766620,1.13080913,0.00000000,4.42469887,3.12603178,0.22061094,1.57221459
-5.36368184,6.37631062,1.13873773,0.00000000,4.35707851,3.11275317,0.22005122,1.56835493
-5.35767884,6.31768264,1.14294841,0.00000000,4.27911810,3.09047611,0.21885302,1.56020328
-5.35167584,6.24194302,1.14325662,0.00000000,4.19141938,3.05932280,0.21699894,1.54766700
-5.34567284,6.14934802,1.13951287,0.00000000,4.09457920,3.01945761,0.21447729,1.53069560
-5.33966983,6.04026883,1.13160870,0.00000000,3.98919065,2.97109569,0.21128304,1.50928948
-5.33366683,5.91521600,1.11948262,0.00000000,3.87584981,2.91451474,0.20741890,1.48350919
-5.32766383,5.77486714,1.10312583,0.00000000,3.75516723,2.85006890,0.20289630,1.45348459
-5.32166083,5.62009610,1.08258719,0.00000000,3.62778314,2.77820390,0.19773621,1.41942360
-5.31565783,5.45200114,1.05797735,0.00000000,3.49438474,2.69947219,0.19196985,1.38161984
-5.30965483,5.27193015,1.02947140,0.00000000,3.35572412,2.61454677,0.18563909,1.34045875
-5.30365183,5.08150032,0.99731000,0.00000000,3.21263522,2.52423260,0.17879658,1.29642163
-5.29764882,4.88261064,0.96179857,0.00000000,3.06604837,2.42947433,0.17150556,1.25008728
-5.29164582,4.67744543,0.92330463,0.00000000,2.91700110,2.33135958,0.16383925,1.20213081
-5.28564282,4.46846777,0.88225299,0.00000000,2.76664438,2.23111695,0.15587996,1.15331950
-5.27963982,4.25840225,0.83911921,0.00000000,2.61624350,2.13010831,0.14771781,1.10450569
-5.27363682,4.05020692,0.79442120,0.00000000,2.46717360,2.02981533,0.13944922,1.05661648
-5.26763382,3.84703493,0.74870953,0.00000000,2.32090976,1.93182036,0.13117503,1.01064074
-5.26163082,3.65218672,0.70255656,0.00000000,2.17901226,1.83778197,0.12299856,0.96761341
-5.25562781,3.46905411,0.65654511,0.00000000,2.04310772,1.74940596,0.11502353,0.92859751
-5.24962481,3.30105792,0.61125680,0.00000000,1.91486707,1.66841248,0.10735188,0.89466430
-5.24362181,3.15158095,0.56726085,0.00000000,1.79598142,1.59650031,0.10008175,0.86687197
-5.23761881,3.02389820,0.52510344,0.00000000,1.68813683,1.53530934,0.09330551,0.84624337
-5.23161581,2.92110638,0.48529828,0.00000000,1.59298917,1.48638229,0.08710794,0.83374326
-5.22561281,2.84605451,0.44831844,0.00000000,1.51213975,1.45112674,0.08156476,0.83025550
-5.21960980,2.80127748,0.41458986,0.00000000,1.44711263,1.43077853,0.07674127,0.83656087
-5.21360680,2.78893411,0.38448646,0.00000000,1.39933386,1.42636757,0.07269146,0.85331575
-5.20760380,2.81075137,0.35832705,0.00000000,1.37011315,1.43868690,0.06945726,0.88103244
-5.20160080,2.86797596,0.33637374,0.00000000,1.36062779,1.46826607,0.06706820,0.92006139
-5.19559780,2.96133449,0.31883185,0.00000000,1.37190873,1.51534935,0.06554134,0.97057597
-5.18959480,3.09100337,0.30585108,0.00000000,1.40482854,1.57987990,0.06488147,1.03256033
-5.18359180,3.25658930,0.29752760,0.00000000,1.46009069,1.66149016,0.06508149,1.10580064
-5.17758879,3.45712107,0.29390676,0.00000000,1.53821975,1.75949938,0.06612313,1.18988038
-5.17158579,3.69105343,0.29498624,0.00000000,1.63955204,1.87291852,0.06797771,1.28417996
-5.16558279,3.95628330,0.30071928,0.00000000,1.76422631,2.00046289,0.07060715,1.38788103
-5.15957979,4.25017858,0.31101766,0.00000000,1.91217413,2.14057274,0.07396504,1.49997574
-5.15357679,4.56961942,0.32575451,0.00000000,2.08310989,2.29144162,0.07799777,1.61928093
-5.14757379,4.91105145,0.34476644,0.00000000,2.27652044,2.45105230,0.08264576,1.74445730
-5.14157079,5.27055020,0.36785528,0.00000000,2.49165460,2.61721949,0.08784465,1.87403312
-5.13556778,5.64389533,0.39478915,0.00000000,2.72751289,2.78763864,0.09352652,2.00643225
-5.12956478,6.02665297,0.42530312,0.00000000,2.98283819,2.95993947,0.09962104,2.14000554
-5.12356178,6.41426419,0.45909942,0.00000000,3.25610797,3.13174283,0.10605661,2.27306491
-5.11755878,6.80213687,0.49584742,0.00000000,3.54552897,3.30071902,0.11276137,2.40391906
-5.11155578,7.18573837,0.53518370,0.00000000,3.84903527,3.46464575,0.11966414,2.53090965
-5.10555278,7.56068597,0.57671214,0.00000000,4.16429070,3.62146349,0.12669523,2.65244670
-5.09954977,7.92283207,0.62000460,0.00000000,4.48869641,3.76932625,0.13378717,2.76704196
-5.09354677,8.26834123,0.66460219,0.00000000,4.81940457,3.90664552,0.14087521,2.87333922
-5.08754377,8.59375633,0.71001732,0.00000000,5.15333875,4.03212564,0.14789778,2.97014016
-5.08154077,8.89605166,0.75573690,0.00000000,5.48722142,4.14478893,0.15479678,3.05642520
-5.07553777,9.17267113,0.80122657,0.00000000,5.81760893,4.24398926,0.16151771,3.13136841
-5.06953477,9.42155048,0.84593615,0.00000000,6.14093378,4.32941344,0.16800969,3.19434615
-5.06353177,9.64112307,0.88930631,0.00000000,6.45355381,4.40107004,0.17422541,3.24493939
-5.05752876,9.83030967,0.93077632,0.00000000,6.75180761,4.45926614,0.18012095,3.28292974
-5.05152576,9.98849324,0.96979279,0.00000000,7.03207515,4.50457272,0.18565557,3.30828979
-5.04552276,10.11548048,1.00581920,0.00000000,7.29084220,4.53778030,0.19079142,3.32116843
-5.03951976,10.21145257,1.03834585,0.00000000,7.52476693,4.55984681,0.19549335,3.32187198
-5.03351676,10.27690789,1.06690016,0.00000000,7.73074686,4.57183984,0.19972859,3.31084241
-5.02751376,10.31259984,1.09105663,0.00000000,7.90598416,4.57487629,0.20346662,3.28863364
-5.02151076,10.31947312,1.11044643,0.00000000,8.04804718,4.57006186,0.20667902,3.25588720
-5.01550775,10.29860172,1.12476605,0.00000000,8.15492617,4.55843365,0.20933946,3.21330835
-5.00950475,10.25113165,1.13378468,0.00000000,8.22508119,4.54090830,0.21142381,3.16164374
-5.00350175,10.17823117,1.13735009,0.00000000,8.25748059,4.51823837,0.21291029,3.10166148
-4.99749875,10.08105061,1.13539272,0.00000000,8.25162831,4.49097892,0.21377984,3.03413412
-4.99149575,9.96069345,1.12792774,0.00000000,8.20757922,4.45946598,0.21401652,2.95982528
-4.98549275,9.81819945,1.11505497,0.00000000,8.12594152,4.42380783,0.21360804,2.87947975
-4.97948974,9.65454002,1.09695672,0.00000000,8.00786603,4.38388943,0.21254637,2.79381738
-4.97348674,9.47062523,1.07389349,0.00000000,7.85502269,4.33938966,0.21082836,2.70353017
-4.96748374,9.26732113,1.04619769,0.00000000,7.66956469,4.28981039,0.20845642,2.60928231
-4.96148074,9.04547566,1.01426563,0.00000000,7.45408152,4.23451566,0.20543913,2.51171247
-4.95547774,8.80595061,0.97854801,0.00000000,7.21154228,4.17277897,0.20179178,2.41143773
-4.94947474,8.54965705,0.93953931,0.00000000,6.94523092,4.10383593,0.19753682,2.30905829
-4.94347174,8.27759140,0.89776627,0.00000000,6.65867555,4.02693967,0.19270416,2.20516230
-4.93746873,7.99086911,0.85377606,0.00000000,6.35557374,3.94141578,0.18733122,2.10033008
-4.93146573,7.69075335,0.80812437,0.00000000,6.03971602,3.84671414,0.18146281,1.99513717
-4.92546273,7.37867631,0.76136377,0.00000000,5.71490970,3.74245483,0.17515078,1.89015572
-4.91945973,7.05625117,0.71403280,0.00000000,5.38490506,3.62846569,0.16845335,1.78595388
-4.91345673,6.72527340,0.66664590,0.00000000,5.05332557,3.50480991,0.16143426,1.68309311
-4.90745373,6.38771078,0.61968460,0.00000000,4.72360408,3.37180213,0.15416162,1.58212346
-4.90145073,6.04568220,0.57359000,0.00000000,4.39892606,3.23001254,0.14670661,1.48357686
-4.89544772,5.70142584,0.52875675,0.00000000,4.08218123,3.08025899,0.13914195,1.38795902
-4.88944472,5.35725834,0.48552852,0.00000000,3.77592427,2.92358770,0.13154035,1.29574019
-4.88344172,5.01552679,0.44419511,0.00000000,3.48234525,2.76124393,0.12397281,1.20734545
-4.87743872,4.67855593,0.40499096,0.00000000,3.20325009,2.59463415,0.11650701,1.12314513
-4.87143572,4.34859334,0.36809520,0.00000000,2.94005092,2.42528209,0.10920575,1.04344597
-4.86543272,4.02775527,0.33363292,0.00000000,2.69376625,2.25478076,0.10212554,0.96848360
-4.85942971,3.71797604,0.30167767,0.00000000,2.46503044,2.08474302,0.09531546,0.89841690
-4.85342671,3.42096336,0.27225498,0.00000000,2.25411172,1.91675307,0.08881623,0.83332466
-4.84742371,3.13816180,0.24534665,0.00000000,2.06093797,1.75232109,0.08265963,0.77320475
-4.84142071,2.87072613,0.22089583,0.00000000,1.88512911,1.59284285,0.07686822,0.71797614
-4.83541771,2.61950549,0.19881242,0.00000000,1.72603498,1.43956595,0.07145549,0.66748360
-4.82941471,2.38503901,0.17897889,0.00000000,1.58277734,1.29356370,0.06642621,0.62150494
-4.82341171,2.16756264,0.16125619,0.00000000,1.45429467,1.15571724,0.06177728,0.57976071
-4.81740870,1.96702657,0.14548958,0.00000000,1.33938814,1.02670618,0.05749869,0.54192564
-4.81140570,1.78312188,0.13151434,0.00000000,1.23676769,0.90700731,0.05357484,0.50764155
-4.80540270,1.61531491,0.11916117,0.00000000,1.14509638,0.79690088,0.04998597,0.47653112
-4.79939970,1.46288734,0.10826110,0.00000000,1.06303219,0.69648342,0.04670970,0.44821185
-4.79339670,1.32497998,0.09864995,0.00000000,0.98926579,0.60568597,0.04372266,0.42230971
-4.78739370,1.20063806,0.09017220,0.00000000,0.92255354,0.52429636,0.04100209,0.39847187
-4.78139070,1.08885604,0.08268418,0.00000000,0.86174492,0.45198426,0.03852729,0.37637805
-4.77538769,0.98862011,0.07605666,0.00000000,0.80580391,0.38832762,0.03628110,0.35575020
-4.76938469,0.89894684,0.07017673,0.00000000,0.75382411,0.33283931,0.03425100,0.33635995
-4.76338169,0.81891669,0.06494903,0.00000000,0.70503762,0.28499282,0.03243022,0.31803402
-4.75737869,0.74770152,0.06029644,0.00000000,0.65881800,0.24424619,0.03081842,0.30065715
-4.75137569,0.68458559,0.05616003,0.00000000,0.61467765,0.21006335,0.02942229,0.28417290
-4.74537269,0.62897987,0.05249869,0.00000000,0.57226055,0.18193237,0.02825573,0.26858224
-4.73936968,0.58042969,0.04928814,0.00000000,0.53133087,0.15938033,0.02733993,0.25394022
-4.73336668,0.53861611,0.04651961,0.00000000,0.49175861,0.14198453,0.02670306,0.24035093
-4.72736368,0.50335152,0.04419825,0.00000000,0.45350310,0.12938012,0.02637980,0.22796102
-4.72136068,0.47457006,0.04234112,0.00000000,0.41659527,0.12126406,0.02641050,0.21695216
-4.71535768,0.45231359,0.04097514,0.00000000,0.38111970,0.11739576,0.02684026,0.20753258
-4.70935468,0.43671392,0.04013476,0.00000000,0.34719715,0.11759453,0.02771763,0.19992798
-4.70335168,0.42797198,0.03985954,0.00000000,0.31496821,0.12173414,0.02909313,0.19437220
-4.69734867,0.42633459,0.04019165,0.00000000,0.28457878,0.12973486,0.03101759,0.19109754
-4.69134567,0.43206950,0.04117335,0.00000000,0.25616750,0.14155326,0.03354027,0.19032525
-4.68534267,0.44543934,0.04284436,0.00000000,0.22985561,0.15717031,0.03670673,0.19225606
-4.67933967,0.46667499,0.04523937,0.00000000,0.20573916,0.17657801,0.04055674,0.19706101
-4.67333667,0.49594906,0.04838547,0.00000000,0.18388356,0.19976521,0.04512188,0.20487271
-4.66733367,0.53335021,0.05229980,0.00000000,0.16432039,0.22670294,0.05042332,0.21577722
-4.66133067,0.57885883,0.05698725,0.00000000,0.14704618,0.25732997,0.05646948,0.22980658
-4.65532766,0.63232504,0.06243846,0.00000000,0.13202287,0.29153902,0.06325395,0.24693232
-4.64932466,0.69344974,0.06862807,0.00000000,0.11917976,0.32916431,0.07075354,0.26706023
-4.64332166,0.76176958,0.07551334,0.00000000,0.10841647,0.36997105,0.07892674,0.29002633
-4.63731866,0.83664678,0.08303324,0.00000000,0.09960671,0.41364743,0.08771261,0.31559478
-4.63131566,0.91726458,0.09110805,0.00000000,0.09260264,0.45979975,0.09703020,0.34345748
-4.62531266,1.00262908,0.09963964,0.00000000,0.08723945,0.50795104,0.10677869,0.37323598
-4.61930965,1.09157798,0.10851226,0.00000000,0.08334009,0.55754372,0.11683813,0.40448571
-4.61330665,1.18279672,0.11759422,0.00000000,0.08071994,0.60794637,0.12707107,0.43670259
-4.60730365,1.27484192,0.12674011,0.00000000,0.07919132,0.65846481,0.13732493,0.46933219
-4.60130065,1.36617191,0.13579381,0.00000000,0.07856778,0.70835728,0.14743506,0.50178122
-4.59529765,1.45518376,0.14459205,0.00000000,0.07866810,0.75685335,0.15722866,0.53343119
-4.58929465,1.54025580,0.15296849,0.00000000,0.07931999,0.80317620,0.16652907,0.56365387
-4.58329165,1.61979420,0.16075828,0.00000000,0.08036345,0.84656726,0.17516074,0.59182807
-4.57728864,1.69228208,0.16780273,0.00000000,0.08165378,0.88631253,0.18295425,0.61735721
-4.57128564,1.75632918,0.17395406,0.00000000,0.08306425,0.92176932,0.18975154,0.63968697
-4.56528264,1.81072009,0.17908008,0.00000000,0.08448841,0.95239247,0.19541091,0.65832239
-4.55927964,1.85445889,0.18306835,0.00000000,0.08584192,0.97775876,0.19981165,0.67284359
-4.55327664,1.88680833,0.18582999,0.00000000,0.08706412,0.99758834,0.20285808,0.68291961
-4.54727364,1.90732164,0.18730260,0.00000000,0.08811906,1.01176230,0.20448279,0.68831954
-4.54127064,1.91586548,0.18745245,0.00000000,0.08899613,1.02033534,0.20464894,0.68892062
-4.53526763,1.91263299,0.18627565,0.00000000,0.08971025,1.02354298,0.20335150,0.68471298
-4.52926463,1.89814628,0.18379835,0.00000000,0.09030161,1.02180285,0.20061738,0.67580060
-4.52326163,1.87324817,0.18007587,0.00000000,0.09083493,1.01570991,0.19650444,0.66239884
-4.51725863,1.83908369,0.17519098,0.00000000,0.09139847,1.00602576,0.19109936,0.64482843
-4.51125563,1.79707212,0.16925119,0.00000000,0.09210248,0.99366248,0.18451466,0.62350645
-4.50525263,1.74887101,0.16238541,0.00000000,0.09307749,0.97966156,0.17688476,0.59893470
-4.49924962,1.69633373,0.15473999,0.00000000,0.09447235,0.96516903,0.16836153,0.57168614
-4.49324662,1.64146258,0.14647441,0.00000000,0.09645207,0.95140751,0.15910930,0.54239000
-4.48724362,1.58635942,0.13775681,0.00000000,0.09919555,0.93964659,0.14929979,0.51171642
-4.48124062,1.53317597,0.12875955,0.00000000,0.10289342,0.93117255,0.13910696,0.48036108
-4.47523762,1.48406564,0.11965493,0.00000000,0.10774574,0.92725864,0.12870213,0.44903065
-4.46923462,1.44113852,0.11061135,0.00000000,0.11395993,0.92913674,0.11824957,0.41842946
-4.46323162,1.40642105,0.10178993,0.00000000,0.12174870,0.93797161,0.10790261,0.38924784
-4.45722861,1.38182122,0.09334171,0.00000000,0.13132815,0.95483797,0.09780043,0.36215237
-4.45122561,1.36909980,0.08540548,0.00000000,0.14291586,0.98070125,0.08806570,0.33777804
-4.44522261,1.36984784,0.07810626,0.00000000,0.15672904,1.01640181,0.07880288,0.31672243
-4.43921961,1.38546992,0.07155437,0.00000000,0.17298256,1.06264288,0.07009744,0.29954150
-4.43321661,1.41717257,0.06584505,0.00000000,0.19188678,1.11998171,0.06201569,0.28674686
-4.42721361,1.46595690,0.06105854,0.00000000,0.21364512,1.18882352,0.05460531,0.27880395
-4.42121061,1.53261412,0.05726049,0.00000000,0.23845120,1.26941774,0.04789648,0.27613091
-4.41520760,1.61772287,0.05450262,0.00000000,0.26648546,1.36185558,0.04190330,0.27909747
-4.40920460,1.72164700,0.05282350,0.00000000,0.29791118,1.46606854,0.03662571,0.28802366
-4.40320160,1.84453287,0.05224938,0.00000000,0.33286989,1.58182708,0.03205141,0.30317789
-4.39719860,1.98630533,0.05279493,0.00000000,0.37147612,1.70873882,0.02815802,0.32477429
-4.39119560,2.14666190,0.05446385,0.00000000,0.41381169,1.84624635,0.02491509,0.35296906
-4.38519260,2.32506517,0.05724935,0.00000000,0.45991950,1.99362423,0.02228612,0.38785607
-4.37918959,2.52073388,0.06113441,0.00000000,0.50979716,2.14997563,0.02023030,0.42946171
-4.37318659,2.73263334,0.06609193,0.00000000,0.56339068,2.31422913,0.01870414,0.47773938
-4.36718359,2.95946664,0.07208468,0.00000000,0.62058856,2.48513642,0.01766282,0.53256401
-4.36118059,3.19966794,0.07906526,0.00000000,0.68121662,2.66127189,0.01706127,0.59372704
-4.35517759,3.45139974,0.08697591,0.00000000,0.74503397,2.84103540,0.01685508,0.66093244
-4.34917459,3.71255581,0.09574851,0.00000000,0.81173051,3.02265927,0.01700114,0.73379420
-4.34317159,3.98077143,0.10530462,0.00000000,0.88092622,3.20422078,0.01745811,0.81183584
-4.33716858,4.25344232,0.11555578,0.00000000,0.95217270,3.38366112,0.01818672,0.89449219
-4.33116558,4.52775335,0.12640392,0.00000000,1.02495687,3.55881137,0.01914995,0.98111385
-4.32516258,4.80071730,0.13774223,0.00000000,1.09870725,3.72742599,0.02031310,1.07097430
-4.31915958,5.06922365,0.14945617,0.00000000,1.17280248,3.88722338,0.02164377,1.16327975
-4.31315658,5.33009635,0.16142481,0.00000000,1.24658204,4.03593304,0.02311186,1.25718136
-4.30715358,5.58015913,0.17352254,0.00000000,1.31935892,4.17134788,0.02468946,1.35178964
