energy_ev,total_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up,Ti_p_up,Ti_d_up
-5.03351676,1.91498720,0.00904702,1.42647023,0.03113698,0.00009740,1.36991528,0.62654303
-5.02751376,1.94386482,0.00957169,1.44742874,0.03447417,0.00009977,1.40770006,0.62227515
-5.02151076,1.97944125,0.01010748,1.47395313,0.03816063,0.00010211,1.45151129,0.62026150
-5.01550775,2.02272947,0.01065342,1.50682531,0.04221030,0.00010445,1.50196501,0.62093254
-5.00950475,2.07455397,0.01120798,1.54667315,0.04663094,0.00010684,1.55953369,0.62464754
-5.00350175,2.13550569,0.01176892,1.59393670,0.05142271,0.00010931,1.62451137,0.63168136
-4.99749875,2.20590167,0.01233321,1.64883840,0.05657692,0.00011187,1.69698220,0.64221318
-4.99149575,2.28575177,0.01289695,1.71135885,0.06207486,0.00011454,1.77679399,0.65631775
-4.98549275,2.37473420,0.01345535,1.78121963,0.06788693,0.00011735,1.86353878,0.67395960
-4.97948974,2.47218184,0.01400275,1.85787445,0.07397197,0.00012026,1.95654194,0.69499052
-4.97348674,2.57708075,0.01453269,1.94050969,0.08027711,0.00012329,2.05486120,0.71915068
-4.96748374,2.68808181,0.01503798,2.02805499,0.08673784,0.00012638,2.15729643,0.74607341
-4.96148074,2.80352607,0.01551092,2.11920422,0.09327872,0.00012951,2.26241071,0.77529378
-4.95547774,2.92148340,0.01594347,2.21244651,0.09981446,0.00013261,2.36856242,0.80626082
-4.94947474,3.03980378,0.01632749,2.30610669,0.10625150,0.00013562,2.47394780,0.83835301
-4.94347174,3.15617943,0.01665501,2.39839385,0.11249006,0.00013846,2.57665242,0.87089672
-4.93746873,3.26821571,0.01691849,2.48745627,0.11842652,0.00014106,2.67470982,0.90318679
-4.93146573,3.37350803,0.01711110,2.57144060,0.12395623,0.00014334,2.76616490,0.93450870
-4.92546273,3.46972137,0.01722700,2.64855283,0.12897646,0.00014521,2.84913926,0.96416132
-4.91945973,3.55466926,0.01726154,2.71711840,0.13338950,0.00014659,2.92189564,0.99147932
-4.91345673,3.62638826,0.01721150,2.77563860,0.13710572,0.00014741,2.98289828,1.01585442
-4.90745373,3.68320490,0.01707522,2.82284089,0.14004656,0.00014762,3.03086646,1.03675434
-4.90145073,3.72379165,0.01685272,2.85772055,0.14214720,0.00014716,3.06481838,1.05373881
-4.89544772,3.74720944,0.01654575,2.87957184,0.14335881,0.00014600,3.08410355,1.06647186
-4.88944472,3.75293475,0.01615775,2.88800714,0.14365044,0.00014412,3.08842171,1.07472975
-4.88344172,3.74087017,0.01569384,2.88296332,0.14301017,0.00014153,3.07782776,1.07840443
-4.87743872,3.71133790,0.01516067,2.86469510,0.14144574,0.00013825,3.05272234,1.07750220
-4.87143572,3.66505711,0.01456626,2.83375597,0.13898452,0.00013431,3.01382875,1.07213798
-4.86543272,3.60310626,0.01391984,2.79096777,0.13567275,0.00012977,2.96215759,1.06252528
-4.85942971,3.52687274,0.01323162,2.73738076,0.13157427,0.00012468,2.89896110,1.04896275
-4.85342671,3.43799263,0.01251253,2.67422632,0.12676860,0.00011914,2.82567961,1.03181786
-4.84742371,3.33828368,0.01177406,2.60286488,0.12134865,0.00011322,2.74388311,1.01150878
-4.84142071,3.22967521,0.01102794,2.52473174,0.11541798,0.00010703,2.65521087,0.98848533
-4.83541771,3.11413830,0.01028601,2.44128370,0.10908796,0.00010065,2.56131220,0.96321010
-4.82941471,2.99361971,0.00955999,2.35394878,0.10247468,0.00009420,2.46379112,0.93614056
-4.82341171,2.86998247,0.00886131,2.26408173,0.09569601,0.00008777,2.36415766,0.90771315
-4.81740870,2.74495568,0.00820099,2.17292680,0.08886873,0.00008145,2.26378744,0.87833005
-4.81140570,2.62009520,0.00758954,2.08158948,0.08210590,0.00007533,2.16389143,0.84834901
-4.80540270,2.49675648,0.00703684,1.99101768,0.07551459,0.00006949,2.06549622,0.81807676
-4.79939970,2.37607970,0.00655212,1.90199277,0.06919394,0.00006400,1.96943521,0.78776591
-4.79339670,2.25898696,0.00614388,1.81512997,0.06323366,0.00005893,1.87635022,0.75761535
-4.78739370,2.14619031,0.00581988,1.73088718,0.05771293,0.00005432,1.78670221,0.72777373
-4.78139070,2.03820918,0.00558709,1.64958099,0.05269969,0.00005023,1.70078986,0.69834562
-4.77538769,1.93539501,0.00545166,1.57140817,0.04825037,0.00004668,1.61877402,0.66939962
-4.76938469,1.83796093,0.00541885,1.49647073,0.04440981,0.00004370,1.54070592,0.64097783
-4.76338169,1.74601403,0.00549300,1.42480278,0.04121154,0.00004131,1.46655718,0.61310590
-4.75737869,1.65958798,0.00567740,1.35639724,0.03867824,0.00003951,1.39624943,0.58580294
-4.75137569,1.57867379,0.00597424,1.29123073,0.03682230,0.00003831,1.32968183,0.55909066
-4.74537269,1.50324696,0.00638441,1.22928530,0.03564645,0.00003770,1.26675504,0.53300119
-4.73936968,1.43328977,0.00690744,1.17056581,0.03514447,0.00003767,1.20739033,0.50758317
-4.73336668,1.36880752,0.00754132,1.11511234,0.03530184,0.00003821,1.15154328,0.48290575
-4.72736368,1.30983858,0.00828237,1.06300733,0.03609635,0.00003930,1.09921178,0.45906050
-4.72136068,1.25645799,0.00912512,1.01437740,0.03749872,0.00004091,1.05043830,0.43616114
-4.71535768,1.20877530,0.01006217,0.96939026,0.03947310,0.00004300,1.00530715,0.41434131
-4.70935468,1.16692721,0.01108420,0.92824750,0.04197762,0.00004556,0.96393731,0.39375058
-4.70335168,1.13106613,0.01217992,0.89117381,0.04496484,0.00004853,0.92647182,0.37454906
-4.69734867,1.10134590,0.01333612,0.85840398,0.04838237,0.00005187,0.89306496,0.35690109
-4.69134567,1.07790580,0.01453779,0.83016833,0.05217332,0.00005554,0.86386822,0.34096826
-4.68534267,1.06085417,0.01576832,0.80667796,0.05627706,0.00005948,0.83901612,0.32690236
-4.67933967,1.05025274,0.01700980,0.78811032,0.06062986,0.00006365,0.81861300,0.31483847
-4.67333667,1.04610262,0.01824328,0.77459629,0.06516575,0.00006798,0.80272142,0.30488869
-4.66733367,1.04833267,0.01944926,0.76620909,0.06981750,0.00007242,0.79135278,0.29713670
-4.66133067,1.05679093,0.02060807,0.76295562,0.07451756,0.00007691,0.78446063,0.29163326
-4.65532766,1.07123915,0.02170043,0.76477045,0.07919921,0.00008140,0.78193676,0.28839304
-4.64932466,1.09135083,0.02270788,0.77151249,0.08379768,0.00008584,0.78360993,0.28739252
-4.64332166,1.11671230,0.02361334,0.78296439,0.08825128,0.00009016,0.78924728,0.28856928
-4.63731866,1.14682696,0.02440156,0.79883434,0.09250251,0.00009434,0.79855778,0.29182234
-4.63131566,1.18112194,0.02505955,0.81876011,0.09649906,0.00009832,0.81119758,0.29701372
-4.62531266,1.21895708,0.02557695,0.84231489,0.10019473,0.00010208,0.82677657,0.30397089
-4.61930965,1.25963549,0.02594628,0.86901470,0.10355011,0.00010559,0.84486588,0.31249010
-4.61330665,1.30241534,0.02616317,0.89832682,0.10653314,0.00010883,0.86500568,0.32234046
-4.60730365,1.34652247,0.02622637,0.92967910,0.10911940,0.00011178,0.88671321,0.33326853
-4.60130065,1.39116327,0.02613780,0.96246975,0.11129222,0.00011445,0.90949053,0.34500337
-4.59529765,1.43553776,0.02590232,0.99607732,0.11304244,0.00011684,0.93283185,0.35726187
-4.58929465,1.47885224,0.02552759,1.02987073,0.11436813,0.00011894,0.95623050,0.36975428
-4.58329165,1.52033164,0.02502366,1.06321921,0.11527391,0.00012079,0.97918532,0.38218978
-4.57728864,1.55923121,0.02440265,1.09550197,0.11577025,0.00012238,1.00120672,0.39428206
-4.57128564,1.59484746,0.02367828,1.12611751,0.11587256,0.00012374,1.02182232,0.40575472
-4.56528264,1.62652837,0.02286539,1.15449263,0.11560019,0.00012488,1.04058249,0.41634645
-4.55927964,1.65368269,0.02197948,1.18009095,0.11497543,0.00012582,1.05706579,0.42581598
-4.55327664,1.67578837,0.02103623,1.20242100,0.11402243,0.00012658,1.07088441,0.43394655
-4.54727364,1.69240015,0.02005105,1.22104384,0.11276630,0.00012716,1.08168981,0.44055000
-4.54127064,1.70315613,0.01903871,1.23558014,0.11123215,0.00012757,1.08917845,0.44547033
-4.53526763,1.70778344,0.01801298,1.24571665,0.10944435,0.00012781,1.09309761,0.44858672
-4.52926463,1.70610291,0.01698637,1.25121209,0.10742592,0.00012787,1.09325122,0.44981588
-4.52326163,1.69803276,0.01596994,1.25190225,0.10519807,0.00012774,1.08950559,0.44911381
-4.51725863,1.68359111,0.01497314,1.24770430,0.10277993,0.00012742,1.08179472,0.44647686
-4.51125563,1.66289748,0.01400380,1.23862012,0.10018850,0.00012687,1.07012503,0.44194210
-4.50525263,1.63617302,0.01306812,1.22473862,0.09743871,0.00012609,1.05457923,0.43558704
-4.49924962,1.60373944,0.01217074,1.20623679,0.09454367,0.00012504,1.03531901,0.42752853
-4.49324662,1.56601659,0.01131485,1.18337941,0.09151504,0.00012371,1.01258634,0.41792112
-4.48724362,1.52351855,0.01050237,1.15651735,0.08836353,0.00012208,0.98670305,0.40695460
-4.48124062,1.47684819,0.00973409,1.12608418,0.08509938,0.00012013,0.95806857,0.39485103
-4.47523762,1.42669008,0.00900992,1.09259109,0.08173302,0.00011785,0.92715562,0.38186099
-4.46923462,1.37380167,0.00832905,1.05662010,0.07827553,0.00011523,0.89450379,0.36825933
-4.46323162,1.31900290,0.00769017,1.01881542,0.07473923,0.00011230,0.86071102,0.35434031
-4.45722861,1.26316399,0.00709166,0.97987303,0.07113810,0.00010905,0.82642300,0.34041223
-4.45122561,1.20719168,0.00653173,0.94052863,0.06748811,0.00010552,0.79232079,0.32679165
-4.44522261,1.15201411,0.00600861,0.90154404,0.06380748,0.00010175,0.75910664,0.31379710
-4.43921961,1.09856432,0.00552066,0.86369233,0.06011677,0.00009778,0.72748866,0.30174265
-4.43321661,1.04776294,0.00506645,0.82774190,0.05643884,0.00009367,0.69816445,0.29093114
-4.42721361,1.00050024,0.00464484,0.79444001,0.05279871,0.00008949,0.67180427,0.28164742
-4.42121061,0.95761808,0.00425505,0.76449607,0.04922330,0.00008532,0.64903422,0.27415166
-4.41520760,0.91989221,0.00389667,0.73856523,0.04574107,0.00008125,0.63041996,0.26867286
-4.40920460,0.88801550,0.00356964,0.71723277,0.04238158,0.00007737,0.61645146,0.26540280
-4.40320160,0.86258256,0.00327430,0.70099980,0.03917501,0.00007378,0.60752942,0.26449065
-4.39719860,0.84407646,0.00301132,0.69027085,0.03615164,0.00007059,0.60395372,0.26603836
-4.39119560,0.83285796,0.00278168,0.68534377,0.03334133,0.00006790,0.60591454,0.27009709
-4.38519260,0.82915773,0.00258663,0.68640247,0.03077302,0.00006582,0.61348644,0.27666488
-4.37918959,0.83307203,0.00242765,0.69351277,0.02847423,0.00006446,0.62662580,0.28568567
-4.37318659,0.84456202,0.00230637,0.70662164,0.02647061,0.00006391,0.64517176,0.29704993
-4.36718359,0.86345695,0.00222453,0.72556007,0.02478553,0.00006429,0.66885084,0.31059679
-4.36118059,0.88946107,0.00218394,0.75004940,0.02343971,0.00006568,0.69728522,0.32611791
-4.35517759,0.92216423,0.00218637,0.77971105,0.02245087,0.00006817,0.73000435,0.34336294
-4.34917459,0.96105577,0.00223351,0.81407934,0.02183342,0.00007183,0.76645979,0.36204640
-4.34317159,1.00554112,0.00232690,0.85261695,0.02159820,0.00007674,0.80604249,0.38185599
-4.33716858,1.05496061,0.00246785,0.89473232,0.02175220,0.00008292,0.84810224,0.40246184
-4.33116558,1.10860958,0.00265736,0.93979846,0.02229834,0.00009043,0.89196818,0.42352648
-4.32516258,1.16575901,0.00289606,0.98717223,0.02323528,0.00009927,0.93696983,0.44471523
-4.31915958,1.22567583,0.00318414,1.03621327,0.02455721,0.00010943,0.98245753,0.46570634
-4.31315658,1.28764190,0.00352124,1.08630187,0.02625379,0.00012088,1.02782155,0.48620068
-4.30715358,1.35097090,0.00390645,1.13685475,0.02831010,0.00013358,1.07250884,0.50593043
