energy_ev,total_up,Ge_p_up,Ge_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.80790395,1.78816630,0.18335332,0.00000000,0.59041155,1.22236081,0.03066497,0.36160741
-5.80190095,1.75894786,0.17821297,0.00000000,0.57360170,1.20965743,0.02964572,0.35454068
-5.79589795,1.73523603,0.17368446,0.00000000,0.55797449,1.20112919,0.02860813,0.34897314
-5.78989495,1.71720441,0.16975173,0.00000000,0.54388895,1.19664794,0.02757784,0.34506298
-5.78389195,1.70508854,0.16640677,0.00000000,0.53171450,1.19613673,0.02658140,0.34296912
-5.77788894,1.69917530,0.16364757,0.00000000,0.52181887,1.19956872,0.02564564,0.34284716
-5.77188594,1.69978960,0.16147601,0.00000000,0.51455556,1.20696376,0.02479697,0.34484493
-5.76588294,1.70727888,0.15989577,0.00000000,0.51025126,1.21838303,0.02406064,0.34909807
-5.75987994,1.72199599,0.15891036,0.00000000,0.50919371,1.23392209,0.02346014,0.35572546
-5.75387694,1.74428120,0.15852132,0.00000000,0.51162017,1.25370255,0.02301652,0.36482471
-5.74787394,1.77444366,0.15872672,0.00000000,0.51770703,1.27786264,0.02274780,0.37646793
-5.74187094,1.81274294,0.15951983,0.00000000,0.52756075,1.30654688,0.02266846,0.39069762
-5.73586793,1.85937089,0.16088804,0.00000000,0.54121035,1.33989508,0.02278902,0.40752306
-5.72986493,1.91443444,0.16281204,0.00000000,0.55860183,1.37803080,0.02311567,0.42691699
-5.72386193,1.97793942,0.16526521,0.00000000,0.57959456,1.42104952,0.02365000,0.44881298
-5.71785893,2.04977616,0.16821318,0.00000000,0.60395992,1.46900665,0.02438890,0.47310332
-5.71185593,2.12970686,0.17161350,0.00000000,0.63138231,1.52190572,0.02532449,0.49963776
-5.70585293,2.21735559,0.17541561,0.00000000,0.66146264,1.57968701,0.02644418,0.52822307
-5.69984992,2.31220102,0.17956080,0.00000000,0.69372423,1.64221703,0.02773095,0.55862360
-5.69384692,2.41357257,0.18398246,0.00000000,0.72762135,1.70927920,0.02916357,0.59056294
-5.68784392,2.52065032,0.18860641,0.00000000,0.76255000,1.78056619,0.03071709,0.62372669
-5.68184092,2.63246910,0.19335149,0.00000000,0.79786100,1.85567448,0.03236335,0.65776644
-5.67583792,2.74792700,0.19813034,0.00000000,0.83287500,1.93410140,0.03407164,0.69230499
-5.66983492,2.86579853,0.20285040,0.00000000,0.86689895,2.01524526,0.03580942,0.72694264
-5.66383192,2.98475230,0.20741518,0.00000000,0.89924377,2.09840870,0.03754308,0.76126456
-5.65782891,3.10337301,0.21172578,0.00000000,0.92924249,2.18280544,0.03923885,0.79484896
-5.65182591,3.22018740,0.21568262,0.00000000,0.95626831,2.26757058,0.04086358,0.82727590
-5.64582291,3.33369329,0.21918743,0.00000000,0.97975188,2.35177422,0.04238567,0.85813644
-5.63981991,3.44239097,0.22214530,0.00000000,0.99919729,2.43443803,0.04377588,0.88704171
-5.63381691,3.54481580,0.22446698,0.00000000,1.01419590,2.51455435,0.04500806,0.91363177
-5.62781391,3.63957091,0.22607107,0.00000000,1.02443763,2.59110717,0.04605986,0.93758367
-5.62181091,3.72535871,0.22688626,0.00000000,1.02971921,2.66309413,0.04691329,0.95861850
-5.61580790,3.80100996,0.22685339,0.00000000,1.02994893,2.72954887,0.04755512,0.97650718
-5.60980490,3.86550934,0.22592727,0.00000000,1.02514789,2.78956268,0.04797718,0.99107468
-5.60380190,3.91801652,0.22407826,0.00000000,1.01544758,2.84230466,0.04817642,1.00220253
-5.59779890,3.95788197,0.22129336,0.00000000,1.00108396,2.88703979,0.04815489,1.00982959
-5.59179590,3.98465696,0.21757700,0.00000000,0.98238846,2.92314394,0.04791949,1.01395110
-5.58579290,3.99809771,0.21295121,0.00000000,0.95977622,2.95011574,0.04748162,1.01461610
-5.57978989,3.99816370,0.20745540,0.00000000,0.93373222,2.96758463,0.04685669,1.01192339
-5.57378689,3.98501057,0.20114555,0.00000000,0.90479596,2.97531538,0.04606348,1.00601640
-5.56778389,3.95897824,0.19409302,0.00000000,0.87354533,2.97320879,0.04512352,0.99707716
-5.56178089,3.92057523,0.18638283,0.00000000,0.84058046,2.96129925,0.04406036,0.98531980
-5.55577789,3.87045994,0.17811162,0.00000000,0.80650812,2.93974920,0.04289885,0.97098389
-5.54977489,3.80942022,0.16938530,0.00000000,0.77192725,2.90884126,0.04166444,0.95432787
-5.54377189,3.73835195,0.16031647,0.00000000,0.73741618,2.86896854,0.04038256,0.93562299
-5.53776888,3.65823774,0.15102174,0.00000000,0.70352165,2.82062359,0.03907803,0.91514787
-5.53176588,3.57012650,0.14161901,0.00000000,0.67075012,2.76438669,0.03777459,0.89318374
-5.52576288,3.47511427,0.13222478,0.00000000,0.63956104,2.70091385,0.03649448,0.87001066
-5.51975988,3.37432692,0.12295168,0.00000000,0.61036229,2.63092478,0.03525820,0.84590441
-5.51375688,3.26890461,0.11390616,0.00000000,0.58350738,2.55519132,0.03408427,0.82113417
-5.50775388,3.15998794,0.10518643,0.00000000,0.55929414,2.47452611,0.03298913,0.79596074
-5.50175088,3.04870567,0.09688079,0.00000000,0.53796456,2.38977177,0.03198708,0.77063511
-5.49574787,2.93616344,0.08906630,0.00000000,0.51970546,2.30179033,0.03109029,0.74539717
-5.48974487,2.82343321,0.08180774,0.00000000,0.50464941,2.21145286,0.03030880,0.72047446
-5.48374187,2.71154281,0.07515705,0.00000000,0.49287589,2.11962913,0.02965056,0.69608060
-5.47773887,2.60146554,0.06915302,0.00000000,0.48441226,2.02717707,0.02912148,0.67241345
-5.47173587,2.49410923,0.06382140,0.00000000,0.47923439,1.93493206,0.02872543,0.64965284
-5.46573287,2.39030507,0.05917523,0.00000000,0.47726714,1.84369604,0.02846423,0.62795789
-5.45972986,2.29079609,0.05521548,0.00000000,0.47838456,1.75422642,0.02833766,0.60746406
-5.45372686,2.19622574,0.05193189,0.00000000,0.48241007,1.66722509,0.02834339,0.58828002
-5.44772386,2.10712704,0.04930400,0.00000000,0.48911695,1.58332782,0.02847699,0.57048457
-5.44172086,2.02391289,0.04730232,0.00000000,0.49822932,1.50309437,0.02873185,0.55412386
-5.43571786,1.94686821,0.04588957,0.00000000,0.50942406,1.42699981,0.02909922,0.53920924
-5.42971486,1.87614469,0.04502198,0.00000000,0.52233389,1.35542732,0.02956826,0.52571581
-5.42371186,1.81175862,0.04465066,0.00000000,0.53655193,1.28866312,0.03012608,0.51358220
-5.41770885,1.75359244,0.04472291,0.00000000,0.55163778,1.22689362,0.03075795,0.50271148
-5.41170585,1.70140022,0.04518346,0.00000000,0.56712540,1.17020518,0.03144752,0.49297346
-5.40570285,1.65481715,0.04597574,0.00000000,0.58253244,1.11858652,0.03217709,0.48420835
-5.39969985,1.61337292,0.04704297,0.00000000,0.59737109,1.07193382,0.03292800,0.47623175
-5.39369685,1.57650855,0.04832916,0.00000000,0.61115989,1.03005818,0.03368104,0.46884072
-5.38769385,1.54359599,0.04978005,0.00000000,0.62343627,0.99269534,0.03441690,0.46182082
-5.38169085,1.51395974,0.05134379,0.00000000,0.63376915,0.95951709,0.03511664,0.45495369
-5.37568784,1.48689943,0.05297160,0.00000000,0.64177110,0.93014386,0.03576218,0.44802485
-5.36968484,1.46171247,0.05461817,0.00000000,0.64710950,0.90415807,0.03633670,0.44083142
-5.36368184,1.43771570,0.05624202,0.00000000,0.64951610,0.88111755,0.03682510,0.43318920
-5.35767884,1.41426511,0.05780568,0.00000000,0.64879453,0.86056860,0.03721426,0.42493902
-5.35167584,1.39077296,0.05927567,0.00000000,0.64482538,0.84205820,0.03749338,0.41595182
-5.34567284,1.36672161,0.06062258,0.00000000,0.63756855,0.82514502,0.03765409,0.40613244
-5.33966983,1.34167380,0.06182082,0.00000000,0.62706289,0.80940900,0.03769057,0.39542182
-5.33366683,1.31527927,0.06284858,0.00000000,0.61342294,0.79445939,0.03759957,0.38379771
-5.32766383,1.28727778,0.06368753,0.00000000,0.59683320,0.77994117,0.03738028,0.37127384
-5.32166083,1.25749889,0.06432272,0.00000000,0.57754014,0.76554002,0.03703427,0.35789774
-5.31565783,1.22585901,0.06474235,0.00000000,0.55584237,0.75098590,0.03656530,0.34374739
-5.30965483,1.19235622,0.06493771,0.00000000,0.53207951,0.73605557,0.03597909,0.32892692
-5.30365183,1.15706362,0.06490311,0.00000000,0.50662029,0.72057408,0.03528313,0.31356172
-5.29764882,1.12012166,0.06463587,0.00000000,0.47985052,0.70441567,0.03448647,0.29779323
-5.29164582,1.08173024,0.06413637,0.00000000,0.45216136,0.68750397,0.03359955,0.28177361
-5.28564282,1.04214080,0.06340817,0.00000000,0.42393841,0.66981191,0.03263399,0.26566072
-5.27963982,1.00164891,0.06245816,0.00000000,0.39555204,0.65136113,0.03160250,0.24961348
-5.27363682,0.96058745,0.06129661,0.00000000,0.36734927,0.63222099,0.03051875,0.23378785
-5.26763382,0.91932043,0.05993732,0.00000000,0.33964728,0.61250710,0.02939727,0.21833345
-5.26163082,0.87823735,0.05839766,0.00000000,0.31272875,0.59237920,0.02825343,0.20339097
-5.25562781,0.83774795,0.05669849,0.00000000,0.28683894,0.57203827,0.02710332,0.18909029
-5.24962481,0.79827694,0.05486398,0.00000000,0.26218440,0.55172264,0.02596366,0.17554927
-5.24362181,0.76025859,0.05292138,0.00000000,0.23893312,0.53170310,0.02485177,0.16287301
-5.23761881,0.72413071,0.05090053,0.00000000,0.21721584,0.51227675,0.02378532,0.15115367
-5.23161581,0.69032796,0.04883335,0.00000000,0.19712836,0.49375968,0.02278223,0.14047045
-5.22561281,0.65927417,0.04675310,0.00000000,0.17873441,0.47647853,0.02186035,0.13088984
-5.21960980,0.63137374,0.04469360,0.00000000,0.16206891,0.46076093,0.02103723,0.12246581
-5.21360680,0.60700211,0.04268836,0.00000000,0.14714139,0.44692528,0.02032968,0.11523998
-5.20760380,0.58649562,0.04076964,0.00000000,0.13393929,0.43526997,0.01975343,0.10924159
-5.20160080,0.57014092,0.03896752,0.00000000,0.12243101,0.42606253,0.01932266,0.10448734
-5.19559780,0.55816452,0.03730904,0.00000000,0.11256868,0.41952913,0.01904952,0.10098103
-5.18959480,0.55072285,0.03581734,0.00000000,0.10429048,0.41584487,0.01894369,0.09871297
-5.18359180,0.54789347,0.03451101,0.00000000,0.09752259,0.41512541,0.01901189,0.09765939
-5.17758879,0.54966794,0.03340354,0.00000000,0.09218074,0.41742024,0.01925752,0.09778177
-5.17158579,0.55594689,0.03250299,0.00000000,0.08817148,0.42270812,0.01968026,0.09902626
-5.16558279,0.56653774,0.03181182,0.00000000,0.08539326,0.43089500,0.02027585,0.10132331
-5.15957979,0.58115549,0.03132696,0.00000000,0.08373729,0.44181453,0.02103591,0.10458761
-5.15357679,0.59942673,0.03104014,0.00000000,0.08308852,0.45523133,0.02194795,0.10871842
-5.14757379,0.62089705,0.03093829,0.00000000,0.08332655,0.47084709,0.02299548,0.11360043
-5.14157079,0.64504165,0.03100428,0.00000000,0.08432683,0.48830910,0.02415825,0.11910517
-5.13556778,0.67127899,0.03121768,0.00000000,0.08596191,0.50722113,0.02541268,0.12509297
-5.12956478,0.69898704,0.03155571,0.00000000,0.08810307,0.52715615,0.02673243,0.13141561
-5.12356178,0.72752150,0.03199421,0.00000000,0.09062213,0.54767035,0.02808910,0.13791947
-5.11755878,0.75623530,0.03250871,0.00000000,0.09339351,0.56831781,0.02945301,0.14444921
-5.11155578,0.78449870,0.03307533,0.00000000,0.09629646,0.58866534,0.03079415,0.15085183
-5.10555278,0.81171896,0.03367182,0.00000000,0.09921742,0.60830657,0.03208313,0.15698102
-5.09954977,0.83735891,0.03427828,0.00000000,0.10205247,0.62687482,0.03329222,0.16270164
-5.09354677,0.86095354,0.03487792,0.00000000,0.10470969,0.64405408,0.03439630,0.16789417
-5.08754377,0.88212394,0.03545751,0.00000000,0.10711140,0.65958762,0.03537390,0.17245897
-5.08154077,0.90058797,0.03600778,0.00000000,0.10919618,0.67328393,0.03620807,0.17632013
-5.07553777,0.91616740,0.03652354,0.00000000,0.11092064,0.68501962,0.03688717,0.17942892
-5.06953477,0.92879121,0.03700368,0.00000000,0.11226071,0.69473946,0.03740559,0.18176651
-5.06353177,0.93849511,0.03745095,0.00000000,0.11321259,0.70245351,0.03776422,0.18334599
-5.05752876,0.94541746,0.03787170,0.00000000,0.11379321,0.70823169,0.03797086,0.18421362
-5.05152576,0.94979205,0.03827543,0.00000000,0.11404020,0.71219632,0.03804038,0.18444922
-5.04552276,0.95193824,0.03867429,0.00000000,0.11401141,0.71451295,0.03799472,0.18416565
-5.03951976,0.95224907,0.03908259,0.00000000,0.11378395,0.71538040,0.03786276,0.18350756
-5.03351676,0.95117816,0.03951625,0.00000000,0.11345281,0.71502035,0.03767998,0.18264925
-5.02751376,0.94922595,0.03999233,0.00000000,0.11312908,0.71366743,0.03748797,0.18179185
-5.02151076,0.94692604,0.04052861,0.00000000,0.11293784,0.71156003,0.03733380,0.18115979
-5.01550775,0.94483212,0.04114320,0.00000000,0.11301574,0.70893262,0.03726929,0.18099667
-5.00950475,0.94350587,0.04185428,0.00000000,0.11350827,0.70600970,0.03735008,0.18156059
-5.00350175,0.94350609,0.04267990,0.00000000,0.11456688,0.70300158,0.03763473,0.18311896
-4.99749875,0.94537908,0.04363777,0.00000000,0.11634579,0.70010208,0.03818352,0.18594288
-4.99149575,0.94965017,0.04474517,0.00000000,0.11899864,0.69748786,0.03905734,0.19030121
-4.98549275,0.95681614,0.04601881,0.00000000,0.12267502,0.69531915,0.04031633,0.19645410
-4.97948974,0.96733816,0.04747463,0.00000000,0.12751678,0.69374155,0.04201855,0.20464646
-4.97348674,0.98163490,0.04912762,0.00000000,0.13365421,0.69288816,0.04421844,0.21510102
-4.96748374,1.00007536,0.05099145,0.00000000,0.14120218,0.69288185,0.04696531,0.22801134
-4.96148074,1.02297114,0.05307808,0.00000000,0.15025627,0.69383694,0.05030167,0.24353483
-4.95547774,1.05056799,0.05539715,0.00000000,0.16088883,0.69586002,0.05426164,0.26178585
-4.94947474,1.08303653,0.05795534,0.00000000,0.17314538,0.69904951,0.05886920,0.28282920
-4.94347174,1.12046245,0.06075559,0.00000000,0.18704118,0.70349392,0.06413671,0.30667423
-4.93746873,1.16283647,0.06379629,0.00000000,0.20255829,0.70926867,0.07006333,0.33326980
-4.93146573,1.21004462,0.06707039,0.00000000,0.21964321,0.71643173,0.07663375,0.36250034
-4.92546273,1.26185968,0.07056464,0.00000000,0.23820539,0.72501828,0.08381718,0.39418351
-4.91945973,1.31793455,0.07425885,0.00000000,0.25811661,0.73503500,0.09156662,0.42806946
-4.91345673,1.37779832,0.07812539,0.00000000,0.27921146,0.74645428,0.09981856,0.46384223
-4.90745373,1.44085605,0.08212887,0.00000000,0.30128910,0.75920907,0.10849326,0.50112321
-4.90145073,1.50639285,0.08622617,0.00000000,0.32411622,0.77318893,0.11749541,0.53947702
-4.89544772,1.57358276,0.09036680,0.00000000,0.34743134,0.78823765,0.12671551,0.57841956
-4.88944472,1.64150271,0.09449353,0.00000000,0.37095026,0.80415299,0.13603178,0.61742832
-4.88344172,1.70915144,0.09854354,0.00000000,0.39437266,0.82068871,0.14531259,0.65595463
-4.87743872,1.77547302,0.10244982,0.00000000,0.41738954,0.83755901,0.15441951,0.69343737
-4.87143572,1.83938417,0.10614290,0.00000000,0.43969124,0.85444532,0.16321070,0.72931790
-4.86543272,1.89980437,0.10955285,0.00000000,0.46097582,0.87100514,0.17154464,0.76305542
-4.85942971,1.95568746,0.11261143,0.00000000,0.48095725,0.88688251,0.17928410,0.79414219
-4.85342671,2.00605315,0.11525434,0.00000000,0.49937327,0.90171963,0.18630005,0.82211802
-4.84742371,2.05001709,0.11742336,0.00000000,0.51599229,0.91516886,0.19247547,0.84658320
-4.84142071,2.08681777,0.11906847,0.00000000,0.53061923,0.92690457,0.19770886,0.86720948
-4.83541771,2.11583898,0.12014961,0.00000000,0.54309991,0.93663399,0.20191724,0.88374831
-4.82941471,2.13662659,0.12063817,0.00000000,0.55332371,0.94410665,0.20503857,0.89603623
-4.82341171,2.14889890,0.12051799,0.00000000,0.56122458,0.94912166,0.20703337,0.90399692
-4.81740870,2.15255001,0.11978602,0.00000000,0.56678023,0.95153275,0.20788561,0.90764001
-4.81140570,2.14764616,0.11845231,0.00000000,0.57000959,0.95125059,0.20760268,0.90705666
-4.80540270,2.13441548,0.11653963,0.00000000,0.57096888,0.94824268,0.20621455,0.90241230
-4.79939970,2.11323180,0.11408256,0.00000000,0.56974639,0.94253065,0.20377211,0.89393683
-4.79339670,2.08459376,0.11112612,0.00000000,0.56645639,0.93418565,0.20034483,0.88191297
-4.78739370,2.04910047,0.10772413,0.00000000,0.56123259,0.92332204,0.19601777,0.86666338
-4.78139070,2.00742522,0.10393725,0.00000000,0.55422151,0.91009006,0.19088825,0.84853724
-4.77538769,1.96028898,0.09983084,0.00000000,0.54557611,0.89466809,0.18506219,0.82789704
-4.76938469,1.90843508,0.09547285,0.00000000,0.53545017,0.87725513,0.17865043,0.80510619
-4.76338169,1.85260646,0.09093166,0.00000000,0.52399354,0.85806395,0.17176509,0.78051809
-4.75737869,1.79352665,0.08627415,0.00000000,0.51134866,0.83731563,0.16451625,0.75446711
-4.75137569,1.73188536,0.08156401,0.00000000,0.49764831,0.81523555,0.15700898,0.72726176
-4.74537269,1.66832900,0.07686024,0.00000000,0.48301468,0.79205131,0.14934087,0.69918027
-4.73936968,1.60345632,0.07221613,0.00000000,0.46755975,0.76799239,0.14160022,0.67046849
-4.73336668,1.53781895,0.06767853,0.00000000,0.45138673,0.74329164,0.13386471,0.64134011
-4.72736368,1.47192610,0.06328748,0.00000000,0.43459238,0.71818815,0.12620081,0.61197874
-4.72136068,1.40625271,0.05907626,0.00000000,0.41726994,0.69293134,0.11866369,0.58254169
-4.71535768,1.34124995,0.05507163,0.00000000,0.39951236,0.66778545,0.11129762,0.55316472
-4.70935468,1.27735686,0.05129439,0.00000000,0.38141550,0.64303426,0.10413687,0.52396759
-4.70335168,1.21501207,0.04776015,0.00000000,0.36308109,0.61898523,0.09720687,0.49505965
-4.69734867,1.15466428,0.04448014,0.00000000,0.34461907,0.59597254,0.09052555,0.46654526
-4.69134567,1.09678075,0.04146211,0.00000000,0.32614926,0.57435863,0.08410488,0.43852846
-4.68534267,1.04185271,0.03871124,0.00000000,0.30780205,0.55453384,0.07795230,0.41111675
-4.67933967,0.99039733,0.03623091,0.00000000,0.28971827,0.53691369,0.07207216,0.38442366
-4.67333667,0.94295577,0.03402337,0.00000000,0.27204799,0.52193388,0.06646692,0.35857009
-4.66733367,0.90008730,0.03209031,0.00000000,0.25494849,0.51004277,0.06113823,0.33368439
-4.66133067,0.86235968,0.03043318,0.00000000,0.23858143,0.50169166,0.05608773,0.30990119
-4.65532766,0.83033621,0.02905334,0.00000000,0.22310942,0.49732298,0.05131764,0.28735931
-4.64932466,0.80456002,0.02795211,0.00000000,0.20869215,0.49735687,0.04683111,0.26619879
-4.64332166,0.78553649,0.02713057,0.00000000,0.19548228,0.50217662,0.04263241,0.24655733
-4.63731866,0.77371457,0.02658929,0.00000000,0.18362133,0.51211357,0.03872690,0.22856650
-4.63131566,0.76946806,0.02632799,0.00000000,0.17323568,0.52743220,0.03512092,0.21234785
-4.62531266,0.77307784,0.02634511,0.00000000,0.16443301,0.54831596,0.03182162,0.19800922
-4.61930965,0.78471585,0.02663741,0.00000000,0.15729913,0.57485477,0.02883666,0.18564146
-4.61330665,0.80443194,0.02719957,0.00000000,0.15189552,0.60703463,0.02617400,0.17531573
-4.60730365,0.83214418,0.02802390,0.00000000,0.14825753,0.64473020,0.02384167,0.16708143
-4.60130065,0.86763333,0.02910015,0.00000000,0.14639340,0.68770069,0.02184755,0.16096496
-4.59529765,0.91054190,0.03041542,0.00000000,0.14628402,0.73558955,0.02019926,0.15696923
-4.58929465,0.96037799,0.03195420,0.00000000,0.14788358,0.78792830,0.01890402,0.15507392
-4.58329165,1.01652404,0.03369856,0.00000000,0.15112091,0.84414431,0.01796863,0.15523647
-4.57728864,1.07825012,0.03562851,0.00000000,0.15590161,0.90357274,0.01739936,0.15739374
-4.57128564,1.14473141,0.03772236,0.00000000,0.16211078,0.96547197,0.01720194,0.16146413
-4.56528264,1.21506916,0.03995726,0.00000000,0.16961634,1.02904232,0.01738147,0.16735006
-4.55927964,1.28831423,0.04230977,0.00000000,0.17827266,1.09344701,0.01794228,0.17494080
-4.55327664,1.36349225,0.04475639,0.00000000,0.18792461,1.15783482,0.01888777,0.18411523
-4.54727364,1.43962915,0.04727414,0.00000000,0.19841161,1.22136316,0.02022009,0.19474472
-4.54127064,1.51577596,0.04984098,0.00000000,0.20957172,1.28322074,0.02193979,0.20669558
-4.53526763,1.59103162,0.05243623,0.00000000,0.22124545,1.34264858,0.02404538,0.21983143
-4.52926463,1.66456272,0.05504080,0.00000000,0.23327927,1.39895860,0.02653273,0.23401486
-4.52326163,1.73561928,0.05763730,0.00000000,0.24552849,1.45154861,0.02939452,0.24910879
-4.51725863,1.80354572,0.06020997,0.00000000,0.25785959,1.49991329,0.03261951,0.26497707
-4.51125563,1.86778670,0.06274453,0.00000000,0.27015167,1.54365054,0.03619190,0.28148460
-4.50525263,1.92788763,0.06522780,0.00000000,0.28229721,1.58246307,0.04009070,0.29849681
-4.49924962,1.98349002,0.06764733,0.00000000,0.29420186,1.61615524,0.04428910,0.31587867
-4.49324662,2.03432234,0.06999087,0.00000000,0.30578349,1.64462573,0.04875407,0.33349336
-4.48724362,2.08018706,0.07224589,0.00000000,0.31697057,1.66785642,0.05344602,0.35120058
-4.48124062,2.12094511,0.07439904,0.00000000,0.32769985,1.68589865,0.05831877,0.36885495
-4.47523762,2.15649898,0.07643581,0.00000000,0.33791379,1.69885763,0.06331964,0.38630450
-4.46923462,2.18677582,0.07834021,0.00000000,0.34755770,1.70687637,0.06838996,0.40338953
-4.46323162,2.21171208,0.08009465,0.00000000,0.35657702,1.71012021,0.07346574,0.41994204
-4.45722861,2.23124076,0.08168001,0.00000000,0.36491488,1.70876291,0.07847873,0.43578603
-4.45122561,2.24528256,0.08307596,0.00000000,0.37251024,1.70297555,0.08335776,0.45073855
-4.44522261,2.25374172,0.08426140,0.00000000,0.37929673,1.69291873,0.08803026,0.46461197
-4.43921961,2.25650699,0.08521520,0.00000000,0.38520245,1.67873861,0.09242413,0.47721717
-4.43321661,2.25345786,0.08591708,0.00000000,0.39015075,1.66056711,0.09646964,0.48836787
-4.42721361,2.24447586,0.08634858,0.00000000,0.39406205,1.63852601,0.10010157,0.49788581
-4.42121061,2.22946010,0.08649422,0.00000000,0.39685665,1.61273458,0.10326124,0.50560674
-4.41520760,2.20834615,0.08634258,0.00000000,0.39845844,1.58332008,0.10589857,0.51138681
-4.40920460,2.18112704,0.08588740,0.00000000,0.39879916,1.55043024,0.10797391,0.51510924
-4.40320160,2.14787472,0.08512855,0.00000000,0.39782323,1.51424672,0.10945969,0.51669078
-4.39719860,2.10876055,0.08407286,0.00000000,0.39549258,1.47499831,0.11034174,0.51608755
-4.39119560,2.06407325,0.08273471,0.00000000,0.39179129,1.43297288,0.11062017,0.51330010
-4.38519260,2.01423278,0.08113631,0.00000000,0.38672974,1.38852705,0.11030986,0.50837709
-4.37918959,1.95979903,0.07930778,0.00000000,0.38034786,1.34209254,0.10944044,0.50141744
-4.37318659,1.90147418,0.07728678,0.00000000,0.37271728,1.29417864,0.10805574,0.49257071
-4.36718359,1.84009831,0.07511790,0.00000000,0.36394217,1.24537034,0.10621279,0.48203545
-4.36118059,1.77663783,0.07285172,0.00000000,0.35415860,1.19632175,0.10398028,0.47005562
-4.35517759,1.71216706,0.07054353,0.00000000,0.34353234,1.14774519,0.10143663,0.45691497
-4.34917459,1.64784335,0.06825189,0.00000000,0.33225525,1.10039594,0.09866761,0.44292963
-4.34317159,1.58487672,0.06603686,0.00000000,0.32054017,1.05505360,0.09576376,0.42843911
-4.33716858,1.52449526,0.06395823,0.00000000,0.30861478,1.01250048,0.09281755,0.41379600
-4.33116558,1.46790760,0.06207361,0.00000000,0.29671439,0.97349834,0.08992039,0.39935487
-4.32516258,1.41626428,0.06043651,0.00000000,0.28507420,0.93876418,0.08715978,0.38546067
-4.31915958,1.37061948,0.05909452,0.00000000,0.27392134,0.90894658,0.08461641,0.37243724
-4.31315658,1.33189502,0.05808768,0.00000000,0.26346697,0.88460332,0.08236163,0.36057635
-4.30715358,1.30084821,0.05744699,0.00000000,0.25389890,0.86618161,0.08045513,0.35012769
