energy_ev,total_up,Pd_p_up,Pd_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.72986493,0.58632761,0.40433082,0.31096921,0.21549526,0.00150067,0.00750961,0.06661355
-5.72386193,0.56126686,0.39840404,0.29746626,0.20547595,0.00142707,0.00753004,0.06472010
-5.71785893,0.54306449,0.39864396,0.28758489,0.19821416,0.00137129,0.00762468,0.06336316
-5.71185593,0.53202065,0.40530507,0.28154878,0.19386009,0.00133398,0.00779449,0.06252222
-5.70585293,0.52836791,0.41860784,0.27954441,0.19253740,0.00131570,0.00803965,0.06217196
-5.69984992,0.53227682,0.43873996,0.28172318,0.19434482,0.00131687,0.00835960,0.06228315
-5.69384692,0.54386158,0.46585686,0.28820368,0.19935773,0.00133789,0.00875314,0.06282372
-5.68784392,0.56318548,0.50008124,0.29907373,0.20762950,0.00137906,0.00921851,0.06375985
-5.68184092,0.59026549,0.54150147,0.31439217,0.21919247,0.00144065,0.00975348,0.06505714
-5.67583792,0.62507579,0.59016874,0.33418993,0.23405845,0.00152291,0.01035544,0.06668172
-5.66983492,0.66754998,0.64609297,0.35847053,0.25221863,0.00162605,0.01102148,0.06860128
-5.66383192,0.71758174,0.70923759,0.38720979,0.27364302,0.00175025,0.01174846,0.07078608
-5.65782891,0.77502399,0.77951328,0.42035474,0.29827934,0.00189563,0.01253311,0.07320957
-5.65182591,0.83968660,0.85677104,0.45782185,0.32605141,0.00206227,0.01337203,0.07584906
-5.64582291,0.91133282,0.94079477,0.49949466,0.35685727,0.00225018,0.01426177,0.07868592
-5.63981991,0.98967470,1.03129390,0.54522093,0.39056704,0.00245923,0.01519883,0.08170568
-5.63381691,1.07436783,1.12789634,0.59480964,0.42702082,0.00268919,0.01617969,0.08489781
-5.62781391,1.16500594,1.23014228,0.64802786,0.46602657,0.00293964,0.01720077,0.08825532
-5.62181091,1.26111559,1.33747927,0.70459799,0.50735849,0.00320998,0.01825843,0.09177407
-5.61580790,1.36215161,1.44925907,0.76419546,0.55075576,0.00349937,0.01934891,0.09545201
-5.60980490,1.46749376,1.56473652,0.82644723,0.59592197,0.00380673,0.02046834,0.09928824
-5.60380190,1.57644481,1.68307094,0.89093123,0.64252539,0.00413071,0.02161263,0.10328203
-5.59779890,1.68823084,1.80333023,0.95717719,0.69020012,0.00446968,0.02277744,0.10743187
-5.59179590,1.80200363,1.92449786,1.02466868,0.73854829,0.00482173,0.02395815,0.11173453
-5.58579290,1.91684586,2.04548293,1.09284684,0.78714334,0.00518470,0.02514976,0.11618430
-5.57978989,2.03177883,2.16513310,1.16111566,0.83553437,0.00555616,0.02634688,0.12077231
-5.57378689,2.14577313,2.28225041,1.22884889,0.88325161,0.00593348,0.02754369,0.12548616
-5.56778389,2.25776196,2.39560968,1.29539858,0.92981289,0.00631387,0.02873387,0.13030970
-5.56178089,2.36665704,2.50397915,1.36010508,0.97473099,0.00669443,0.02991064,0.13522314
-5.55577789,2.47136680,2.60614282,1.42230831,1.01752189,0.00707222,0.03106676,0.14020335
-5.54977489,2.57081651,2.70092409,1.48136023,1.05771349,0.00744434,0.03219450,0.14522448
-5.54377189,2.66396972,2.78720987,1.53663798,1.09485484,0.00780801,0.03328575,0.15025876
-5.53776888,2.74985064,2.86397467,1.58755748,1.12852543,0.00816064,0.03433203,0.15527747
-5.53176588,2.82756665,2.93030383,1.63358716,1.15834450,0.00849994,0.03532463,0.16025212
-5.52576288,2.89633023,2.98541511,1.67426119,1.18397989,0.00882400,0.03625470,0.16515570
-5.51975988,2.95547972,3.02867811,1.70919199,1.20515627,0.00913135,0.03711335,0.16996386
-5.51375688,3.00449796,3.05963059,1.73808144,1.22166242,0.00942105,0.03789190,0.17465619
-5.50775388,3.04302819,3.07799131,1.76073033,1.23335736,0.00969271,0.03858193,0.17921730
-5.50175088,3.07088657,3.08366873,1.77704574,1.24017492,0.00994658,0.03917557,0.18363767
-5.49574787,3.08807057,3.07676525,1.78704594,1.24212675,0.01018352,0.03966564,0.18791439
-5.48974487,3.09476288,3.05757668,1.79086244,1.23930343,0.01040505,0.04004584,0.19205144
-5.48374187,3.09133037,3.02658692,1.78873909,1.23187363,0.01061330,0.04031097,0.19605969
-5.47773887,3.07831804,2.98445789,1.78102810,1.22008130,0.01081097,0.04045707,0.19995653
-5.47173587,3.05643776,2.93201489,1.76818290,1.20424085,0.01100128,0.04048158,0.20376500
-5.46573287,3.02655221,2.87022786,1.75074804,1.18473037,0.01118789,0.04038346,0.20751266
-5.45972986,2.98965416,2.80018910,1.72934629,1.16198323,0.01137479,0.04016331,0.21122993
-5.45372686,2.94684183,2.72308806,1.70466342,1.13647802,0.01156621,0.03982336,0.21494819
-5.44772386,2.89929099,2.64018404,1.67743098,1.10872737,0.01176645,0.03936751,0.21869763
-5.44172086,2.84822470,2.55277762,1.64840761,1.07926582,0.01197980,0.03880126,0.22250486
-5.43571786,2.79488161,2.46218179,1.61835968,1.04863719,0.01221034,0.03813164,0.22639049
-5.42971486,2.74048406,2.36969350,1.58804166,1.01738188,0.01246190,0.03736706,0.23036683
-5.42371186,2.68620679,2.27656668,1.55817696,0.98602435,0.01273783,0.03651711,0.23443566
-5.41770885,2.63314762,2.18398735,1.52944000,0.95506138,0.01304096,0.03559235,0.23858647
-5.41170585,2.58230076,2.09305155,1.50243984,0.92495129,0.01337346,0.03460411,0.24279503
-5.40570285,2.53453388,2.00474658,1.47770607,0.89610451,0.01373677,0.03356413,0.24702265
-5.39969985,2.49056937,1.91993601,1.45567723,0.86887572,0.01413154,0.03248439,0.25121604
-5.39369685,2.45097052,1.83934855,1.43669215,0.84355777,0.01455756,0.03137675,0.25530792
-5.38769385,2.41613278,1.76357096,1.42098432,0.82037742,0.01501377,0.03025275,0.25921851
-5.38169085,2.38628017,1.69304491,1.40867928,0.79949306,0.01549822,0.02912330,0.26285765
-5.37568784,2.36146681,1.62806748,1.39979509,0.78099416,0.01600813,0.02799855,0.26612777
-5.36968484,2.34158330,1.56879505,1.39424558,0.76490265,0.01653988,0.02688765,0.26892751
-5.36368184,2.32636726,1.51525021,1.39184619,0.75117580,0.01708907,0.02579862,0.27115580
-5.35767884,2.31541782,1.46733106,1.39232208,0.73971054,0.01765060,0.02473829,0.27271640
-5.35167584,2.30821311,1.42482268,1.39531810,0.73034907,0.01821871,0.02371224,0.27352263
-5.34567284,2.30413015,1.38741000,1.40041033,0.72288535,0.01878708,0.02272481,0.27350202
-5.33966983,2.30246656,1.35469182,1.40711872,0.71707245,0.01934895,0.02177912,0.27260086
-5.33366683,2.30246314,1.32619545,1.41492057,0.71263037,0.01989714,0.02087719,0.27078823
-5.32766383,2.30332706,1.30139168,1.42326448,0.70925424,0.02042423,0.02002006,0.26805952
-5.32166083,2.30425469,1.27970972,1.43158441,0.70662261,0.02092267,0.01920791,0.26443911
-5.31565783,2.30445392,1.26055186,1.43931377,0.70440576,0.02138485,0.01844024,0.25998213
-5.30965483,2.30316535,1.24330774,1.44589911,0.70227382,0.02180327,0.01771606,0.25477523
-5.30365183,2.29968197,1.22736796,1.45081330,0.69990460,0.02217070,0.01703405,0.24893630
-5.29764882,2.29336714,1.21213694,1.45356802,0.69699099,0.02248029,0.01639277,0.24261298
-5.29164582,2.28367041,1.19704503,1.45372529,0.69324782,0.02272571,0.01579079,0.23598023
-5.28564282,2.27014104,1.18155955,1.45090782,0.68841806,0.02290136,0.01522685,0.22923673
-5.27963982,2.25243883,1.16519484,1.44480811,0.68227832,0.02300246,0.01469999,0.22260046
-5.27363682,2.23034219,1.14752111,1.43519586,0.67464343,0.02302523,0.01420960,0.21630337
-5.26763382,2.20375293,1.12817194,1.42192364,0.66537015,0.02296703,0.01375553,0.21058539
-5.26163082,2.17269787,1.10685036,1.40493047,0.65435975,0.02282640,0.01333807,0.20568791
-5.25562781,2.13732684,1.08333325,1.38424320,0.64155956,0.02260326,0.01295794,0.20184689
-5.24962481,2.09790714,1.05747412,1.35997551,0.62696322,0.02229886,0.01261622,0.19928572
-5.24362181,2.05481427,1.02920388,1.33232441,0.61060985,0.02191587,0.01231430,0.19820813
-5.23761881,2.00851924,0.99852985,1.30156420,0.59258193,0.02145833,0.01205370,0.19879121
-5.23161581,1.95957257,0.96553272,1.26803807,0.57300197,0.02093158,0.01183596,0.20117877
-5.22561281,1.90858530,0.93036169,1.23214746,0.55202823,0.02034220,0.01166244,0.20547532
-5.21960980,1.85620784,0.89322775,1.19433940,0.52984930,0.01969780,0.01153417,0.21174070
-5.21360680,1.80310698,0.85439547,1.15509242,0.50667803,0.01900691,0.01145166,0.21998567
-5.20760380,1.74994231,0.81417337,1.11490134,0.48274480,0.01827871,0.01141469,0.23016869
-5.20160080,1.69734261,0.77290330,1.07426166,0.45829045,0.01752283,0.01142221,0.24219392
-5.19559780,1.64588348,0.73094918,1.03365410,0.43355911,0.01674908,0.01147214,0.25591072
-5.18959480,1.59606713,0.68868550,0.99352992,0.40879124,0.01596722,0.01156135,0.27111477
-5.18359180,1.54830518,0.64648597,0.95429778,0.38421697,0.01518670,0.01168554,0.28755087
-5.17758879,1.50290549,0.60471281,0.91631252,0.36005028,0.01441643,0.01183929,0.30491746
-5.17158579,1.46006360,0.56370691,0.87986652,0.33648386,0.01366458,0.01201607,0.32287288
-5.16558279,1.41985929,0.52377942,0.84518394,0.31368515,0.01293843,0.01220839,0.34104319
-5.15957979,1.38225834,0.48520476,0.81241806,0.29179340,0.01224420,0.01240795,0.35903154
-5.15357679,1.34711970,0.44821556,0.78165174,0.27091803,0.01158701,0.01260582,0.37642858
-5.14757379,1.31420744,0.41299926,0.75290111,0.25113816,0.01097084,0.01279273,0.39282393
-5.14157079,1.28320707,0.37969677,0.72612189,0.23250327,0.01039850,0.01295935,0.40781796
-5.13556778,1.25374531,0.34840276,0.70121830,0.21503490,0.00987172,0.01309657,0.42103374
-5.12956478,1.22541224,0.31916771,0.67805375,0.19872931,0.00939123,0.01319585,0.43212851
-5.12356178,1.19778482,0.29200133,0.65646288,0.18356078,0.00895688,0.01324946,0.44080434
-5.11755878,1.17045034,0.26687709,0.63626415,0.16948544,0.00856778,0.01325081,0.44681734
-5.11155578,1.14302881,0.24373768,0.61727244,0.15644542,0.00822246,0.01319468,0.44998527
-5.10555278,1.11519300,0.22250091,0.59931087,0.14437303,0.00791902,0.01307739,0.45019291
-5.09954977,1.08668528,0.20306589,0.58222136,0.13319492,0.00765530,0.01289697,0.44739527
-5.09354677,1.05733042,0.18531906,0.56587344,0.12283582,0.00742905,0.01265320,0.44161824
-5.08754377,1.02704387,0.16913997,0.55017088,0.11322199,0.00723800,0.01234761,0.43295678
-5.08154077,0.99583531,0.15440642,0.53505599,0.10428406,0.00708002,0.01198348,0.42157075
-5.07553777,0.96380741,0.14099897,0.52051153,0.09595927,0.00695317,0.01156563,0.40767855
-5.06953477,0.93115022,0.12880460,0.50656028,0.08819316,0.00685577,0.01110031,0.39154892
-5.06353177,0.89813162,0.11771951,0.49326247,0.08094054,0.00678642,0.01059495,0.37349126
-5.05752876,0.86508469,0.10765116,0.48071138,0.07416597,0.00674399,0.01005788,0.35384496
-5.05152576,0.83239263,0.09851936,0.46902757,0.06784372,0.00672763,0.00949810,0.33296817
-5.04552276,0.80047237,0.09025677,0.45835214,0.06195727,0.00673668,0.00892496,0.31122657
-5.03951976,0.76975777,0.08280873,0.44883943,0.05649850,0.00677070,0.00834786,0.28898252
-5.03351676,0.74068317,0.07613259,0.44064978,0.05146666,0.00682934,0.00777603,0.26658513
-5.02751376,0.71366819,0.07019670,0.43394254,0.04686718,0.00691234,0.00721826,0.24436143
-5.02151076,0.68910446,0.06497908,0.42886984,0.04271044,0.00701944,0.00668270,0.22260908
-5.01550775,0.66734455,0.06046605,0.42557126,0.03901048,0.00715036,0.00617666,0.20159067
-5.00950475,0.64869361,0.05665068,0.42416968,0.03578389,0.00730473,0.00570655,0.18152979
-5.00350175,0.63340372,0.05353134,0.42476820,0.03304869,0.00748209,0.00527774,0.16260878
-4.99749875,0.62167079,0.05111023,0.42744827,0.03082336,0.00768187,0.00489453,0.14496814
-4.99149575,0.61363390,0.04939209,0.43226882,0.02912602,0.00790334,0.00456016,0.12870745
-4.98549275,0.60937675,0.04838296,0.43926628,0.02797367,0.00814567,0.00427680,0.11388750
-4.97948974,0.60893068,0.04808902,0.44845530,0.02738155,0.00840787,0.00404565,0.10053353
-4.97348674,0.61227891,0.04851561,0.45982987,0.02736259,0.00868887,0.00386697,0.08863922
-4.96748374,0.61936156,0.04966628,0.47336477,0.02792688,0.00898744,0.00374018,0.07817122
-4.96148074,0.63008102,0.05154197,0.48901707,0.02908119,0.00930230,0.00366398,0.06907389
-4.95547774,0.64430731,0.05414030,0.50672762,0.03082854,0.00963202,0.00363641,0.06127422
-4.94947474,0.66188322,0.05745492,0.52642236,0.03316774,0.00997514,0.00365497,0.05468646
-4.94347174,0.68262912,0.06147499,0.54801355,0.03609303,0.01033009,0.00371675,0.04921653
-4.93746873,0.70634727,0.06618485,0.57140081,0.03959365,0.01069523,0.00381847,0.04476606
-4.93146573,0.73282572,0.07156380,0.59647220,0.04365364,0.01106886,0.00395659,0.04123581
-4.92546273,0.76184199,0.07758615,0.62310528,0.04825154,0.01144924,0.00412744,0.03852868
-4.91945973,0.79316643,0.08422146,0.65116846,0.05336037,0.01183456,0.00432721,0.03655210
-4.91345673,0.82656567,0.09143511,0.68052257,0.05894769,0.01222302,0.00455211,0.03521990
-4.90745373,0.86180615,0.09918908,0.71102294,0.06497582,0.01261283,0.00479839,0.03445371
-4.90145073,0.89865789,0.10744305,0.74252192,0.07140234,0.01300225,0.00506242,0.03418388
-4.89544772,0.93689860,0.11615581,0.77487194,0.07818073,0.01338966,0.00534074,0.03434994
-4.88944472,0.97631803,0.12528684,0.80792905,0.08526129,0.01377358,0.00563012,0.03490084
-4.88344172,1.01672266,0.13479811,0.84155690,0.09259216,0.01415274,0.00592760,0.03579474
-4.87743872,1.05794045,0.14465593,0.87563089,0.10012066,0.01452615,0.00623052,0.03699868
-4.87143572,1.09982547,0.15483288,0.91004251,0.10779462,0.01489315,0.00653657,0.03848796
-4.86543272,1.14226227,0.16530956,0.94470342,0.11556388,0.01525348,0.00684376,0.04024542
-4.85942971,1.18516966,0.17607620,0.97954924,0.12338174,0.01560729,0.00715048,0.04226055
-4.85342671,1.22850356,0.18713389,1.01454262,0.13120646,0.01595516,0.00745545,0.04452851
-4.84742371,1.27225888,0.19849539,1.04967553,0.13900249,0.01629817,0.00775771,0.04704912
-4.84142071,1.31646993,0.21018548,1.08497046,0.14674162,0.01663781,0.00805659,0.04982576
-4.83541771,1.36120946,0.22224063,1.12048046,0.15440383,0.01697599,0.00835168,0.05286428
-4.82941471,1.40658612,0.23470810,1.15628783,0.16197779,0.01731497,0.00864274,0.05617187
-4.82341171,1.45274028,0.24764440,1.19250158,0.16946105,0.01765731,0.00892966,0.05975604
-4.81740870,1.49983839,0.26111312,1.22925350,0.17685979,0.01800571,0.00921242,0.06362356
-4.81140570,1.54806585,0.27518221,1.26669305,0.18418815,0.01836296,0.00949098,0.06777955
-4.80540270,1.59761879,0.28992078,1.30498121,0.19146727,0.01873179,0.00976524,0.07222660
-4.79939970,1.64869471,0.30539557,1.34428330,0.19872380,0.01911472,0.01003500,0.07696409
-4.79339670,1.70148256,0.32166717,1.38476120,0.20598819,0.01951398,0.01029989,0.08198757
-4.78739370,1.75615227,0.33878618,1.42656502,0.21329267,0.01993130,0.01055935,0.08728833
-4.78139070,1.81284430,0.35678946,1.46982456,0.22066904,0.02036789,0.01081258,0.09285314
-4.77538769,1.87165924,0.37569658,1.51464077,0.22814637,0.02082424,0.01105857,0.09866407
-4.76938469,1.93264799,0.39550667,1.56107739,0.23574863,0.02130007,0.01129606,0.10469854
-4.76338169,1.99580271,0.41619572,1.60915319,0.24349247,0.02179428,0.01152360,0.11092947
-4.75737869,2.06104870,0.43771456,1.65883483,0.25138516,0.02230486,0.01173955,0.11732554
-4.75137569,2.12823766,0.45998740,1.71003080,0.25942275,0.02282892,0.01194213,0.12385153
-4.74537269,2.19714250,0.48291113,1.76258644,0.26758871,0.02336262,0.01212946,0.13046878
-4.73936968,2.26745379,0.50635542,1.81628052,0.27585286,0.02390130,0.01229966,0.13713562
-4.73336668,2.33877833,0.53016346,1.87082336,0.28417100,0.02443945,0.01245085,0.14380785
-4.72736368,2.41063989,0.55415352,1.92585690,0.29248489,0.02497083,0.01258125,0.15043924
-4.72136068,2.48248226,0.57812110,1.98095680,0.30072294,0.02548858,0.01268922,0.15698195
-4.71535768,2.55367498,0.60184181,2.03563673,0.30880143,0.02598535,0.01277336,0.16338699
-4.70935468,2.62352166,0.62507478,2.08935503,0.31662634,0.02645341,0.01283251,0.16960459
-4.70335168,2.69127102,0.64756660,2.14152369,0.32409560,0.02688486,0.01286582,0.17558465
-4.69734867,2.75613074,0.66905576,2.19151974,0.33110195,0.02727181,0.01287281,0.18127709
-4.69134567,2.81728373,0.68927740,2.23869879,0.33753603,0.02760650,0.01285337,0.18663228
-4.68534267,2.87390686,0.70796846,2.28241061,0.34328984,0.02788159,0.01280781,0.19160155
-4.67933967,2.92519162,0.72487301,2.32201635,0.34826030,0.02809026,0.01273686,0.19613770
-4.67333667,2.97036618,0.73974776,2.35690690,0.35235285,0.02822647,0.01264165,0.20019566
-4.66733367,3.00871837,0.75236759,2.38652194,0.35548490,0.02828511,0.01252378,0.20373323
-4.66133067,3.03961867,0.76253098,2.41036886,0.35758906,0.02826215,0.01238523,0.20671195
-4.65532766,3.06254240,0.77006531,2.42804097,0.35861593,0.02815480,0.01222838,0.20909802
-4.64932466,3.07709028,0.77483173,2.43923414,0.35853642,0.02796160,0.01205596,0.21086340
-4.64332166,3.08300635,0.77672951,2.44376110,0.35734337,0.02768251,0.01187105,0.21198680
-4.63731866,3.08019236,0.77569977,2.44156268,0.35505257,0.02731896,0.01167700,0.21245481
-4.63131566,3.06871787,0.77172830,2.43271542,0.35170290,0.02687383,0.01147738,0.21226283
-4.62531266,3.04882533,0.76484742,2.41743482,0.34735577,0.02635142,0.01127594,0.21141599
-4.61930965,3.02092969,0.75513671,2.39607412,0.34209374,0.02575734,0.01107656,0.20992977
-4.61330665,2.98561219,0.74272249,2.36911826,0.33601846,0.02509843,0.01088314,0.20783047
-4.60730365,2.94360840,0.72777602,2.33717315,0.32924793,0.02438252,0.01069954,0.20515525
-4.60130065,2.89579069,0.71051046,2.30095040,0.32191318,0.02361832,0.01052954,0.20195190
-4.59529765,2.84314564,0.69117648,2.26124820,0.31415468,0.02281511,0.01037668,0.19827825
-4.58929465,2.78674714,0.67005680,2.21892877,0.30611828,0.02198254,0.01024425,0.19420112
-4.58329165,2.72772624,0.64745971,2.17489335,0.29795129,0.02113040,0.01013519,0.18979498
-4.57728864,2.66723868,0.62371175,2.13005574,0.28979840,0.02026831,0.01005197,0.18514028
-4.57128564,2.60643161,0.59914997,2.08531528,0.28179795,0.01940550,0.00999654,0.18032147
-4.56528264,2.54641063,0.57411376,2.04153045,0.27407848,0.01855061,0.00997029,0.17542486
-4.55927964,2.48820850,0.54893682,1.99949414,0.26675583,0.01771146,0.00997395,0.17053635
-4.55327664,2.43275677,0.52393936,1.95991145,0.25993066,0.01689490,0.01000755,0.16573920
-4.54727364,2.38086137,0.49942094,1.92338104,0.25368673,0.01610671,0.01007041,0.16111181
-4.54127064,2.33318311,0.47565413,1.89038045,0.24808974,0.01535146,0.01016114,0.15672571
-4.53526763,2.29022371,0.45287920,1.86125623,0.24318684,0.01463252,0.01027762,0.15264383
-4.52926463,2.25231787,0.43130000,1.83621879,0.23900679,0.01395209,0.01041705,0.14891907
-4.52326163,2.21963140,0.41108125,1.81534240,0.23556064,0.01331118,0.01057603,0.14559329
-4.51725863,2.19216553,0.39234705,1.79856994,0.23284294,0.01270976,0.01075065,0.14269674
-4.51125563,2.16976689,0.37518084,1.78572225,0.23083334,0.01214684,0.01093655,0.14024788
-4.50525263,2.15214260,0.35962658,1.77651144,0.22949849,0.01162064,0.01112912,0.13825375
-4.49924962,2.13887985,0.34569114,1.77055771,0.22879424,0.01112876,0.01132363,0.13671061
-4.49324662,2.12946890,0.33334763,1.76740867,0.22866784,0.01066832,0.01151538,0.13560515
-4.48724362,2.12332862,0.32253960,1.76656059,0.22906026,0.01023615,0.01169990,0.13491580
-4.48124062,2.11983331,0.31318579,1.76748046,0.22990850,0.00982900,0.01187312,0.13461445
-4.47523762,2.11833990,0.30518528,1.76962819,0.23114765,0.00944362,0.01203156,0.13466825
-4.46923462,2.11821431,0.29842277,1.77247791,0.23271295,0.00907698,0.01217247,0.13504147
-4.46323162,2.11885590,0.29277384,1.77553765,0.23454150,0.00872636,0.01229400,0.13569733
-4.45722861,2.11971926,0.28810986,1.77836664,0.23657378,0.00838942,0.01239528,0.13659976
-4.45122561,2.12033234,0.28430254,1.78058960,0.23875487,0.00806432,0.01247652,0.13771491
-4.44522261,2.12031040,0.28122789,1.78190758,0.24103534,0.00774973,0.01253904,0.13901238
-4.43921961,2.11936528,0.27876941,1.78210488,0.24337184,0.00744484,0.01258526,0.14046618
-4.43321661,2.11730975,0.27682059,1.78105203,0.24572732,0.00714936,0.01261863,0.14205527
-4.42721361,2.11405688,0.27528662,1.77870462,0.24807100,0.00686347,0.01264352,0.14376372
-4.42121061,2.10961462,0.27408523,1.77509829,0.25037787,0.00658778,0.01266510,0.14558050
-4.41520760,2.10407593,0.27314682,1.77034012,0.25262804,0.00632326,0.01268908,0.14749887
-4.40920460,2.09760518,0.27241393,1.76459698,0.25480572,0.00607112,0.01272153,0.14951549
-4.40320160,2.09042144,0.27184005,1.75808132,0.25689799,0.00583276,0.01276863,0.15162923
-4.39719860,2.08277962,0.27138804,1.75103540,0.25889349,0.00560966,0.01283634,0.15383978
-4.39119560,2.07495059,0.27102820,1.74371449,0.26078087,0.00540327,0.01293023,0.15614620
-4.38519260,2.06720127,0.27073619,1.73637028,0.26254739,0.00521496,0.01305514,0.15854542
-4.37918959,2.05977576,0.27049092,1.72923506,0.26417750,0.00504593,0.01321501,0.16103087
-4.37318659,2.05287870,0.27027260,1.72250776,0.26565172,0.00489713,0.01341270,0.16359125
-4.36718359,2.04666162,0.27006100,1.71634249,0.26694567,0.00476923,0.01364982,0.16620962
-4.36118059,2.04121314,0.26983414,1.71084034,0.26802958,0.00466261,0.01392669,0.16886275
-4.35517759,2.03655362,0.26956744,1.70604471,0.26886822,0.00457730,0.01424234,0.17152098
-4.34917459,2.03263446,0.26923329,1.70194058,0.26942126,0.00451303,0.01459454,0.17414840
-4.34317159,2.02934216,0.26880126,1.69845778,0.26964424,0.00446924,0.01497999,0.17670348
-4.33716858,2.02650690,0.26823875,1.69547789,0.26948990,0.00444510,0.01539445,0.17914014
-4.33116558,2.02391508,0.26751204,1.69284453,0.26891009,0.00443958,0.01583305,0.18140915
-4.32516258,2.02132514,0.26658782,1.69037633,0.26785797,0.00445149,0.01629051,0.18345985
-4.31915958,2.01848566,0.26543489,1.68788190,0.26629049,0.00447957,0.01676153,0.18524203
-4.31315658,2.01515467,0.26402602,1.68517570,0.26417097,0.00452250,0.01724104,0.18670799
-4.30715358,2.01111901,0.26233981,1.68209417,0.26147173,0.00457903,0.01772458,0.18781456
