energy_ev,total_up,P_s_up,P_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.42371186,2.67797010,0.02182539,0.59163444,0.69426730,0.49620881,1.16159256,0.00000000
-5.41770885,2.62100544,0.02171826,0.59407736,0.69110079,0.49751661,1.11826764,0.00000000
-5.41170585,2.56642542,0.02160656,0.59723144,0.68814123,0.49930543,1.07579393,0.00000000
-5.40570285,2.51517324,0.02149334,0.60108447,0.68550094,0.50157091,1.03485750,0.00000000
-5.39969985,2.46794729,0.02138097,0.60556994,0.68324202,0.50426834,0.99603762,0.00000000
-5.39369685,2.42519802,0.02127131,0.61057017,0.68137718,0.50731602,0.95980058,0.00000000
-5.38769385,2.38713670,0.02116595,0.61592182,0.67987323,0.51060039,0.92649897,0.00000000
-5.38169085,2.35375484,0.02106646,0.62142337,0.67865677,0.51398271,0.89637618,0.00000000
-5.37568784,2.32485245,0.02097471,0.62684422,0.67762177,0.51730677,0.86957510,0.00000000
-5.36968484,2.30007308,0.02089314,0.63193486,0.67663839,0.52040727,0.84615039,0.00000000
-5.36368184,2.27894324,0.02082503,0.63643765,0.67556257,0.52311842,0.82608296,0.00000000
-5.35767884,2.26091378,0.02077472,0.64009778,0.67424575,0.52528232,0.80929599,0.00000000
-5.35167584,2.24540089,0.02074772,0.64267368,0.67254415,0.52675663,0.79567098,0.00000000
-5.34567284,2.23182449,0.02075082,0.64394670,0.67032715,0.52742130,0.78506314,0.00000000
-5.33966983,2.21964206,0.02079197,0.64372953,0.66748443,0.52718387,0.77731515,0.00000000
-5.33366683,2.20837644,0.02088019,0.64187300,0.66393139,0.52598334,0.77226850,0.00000000
-5.32766383,2.19763647,0.02102531,0.63827112,0.65961281,0.52379230,0.76977208,0.00000000
-5.32166083,2.18712975,0.02123762,0.63286425,0.65450455,0.52061738,0.76968750,0.00000000
-5.31565783,2.17666747,0.02152749,0.62564025,0.64861346,0.51649799,0.77189120,0.00000000
-5.30965483,2.16616160,0.02190486,0.61663377,0.64197546,0.51150366,0.77627355,0.00000000
-5.30365183,2.15561500,0.02237881,0.60592380,0.63465220,0.50572992,0.78273498,0.00000000
-5.29764882,2.14510573,0.02295701,0.59362964,0.62672642,0.49929328,0.79117998,0.00000000
-5.29164582,2.13476688,0.02364524,0.57990564,0.61829649,0.49232538,0.80150938,0.00000000
-5.28564282,2.12476341,0.02444704,0.56493503,0.60947051,0.48496688,0.81361167,0.00000000
-5.27963982,2.11526777,0.02536328,0.54892304,0.60036020,0.47736119,0.82735419,0.00000000
-5.27363682,2.10643593,0.02639197,0.53208988,0.59107512,0.46964858,0.84257492,0.00000000
-5.26763382,2.09838553,0.02752813,0.51466364,0.58171748,0.46196090,0.85907561,0.00000000
-5.26163082,2.09117735,0.02876378,0.49687366,0.57237777,0.45441701,0.87661688,0.00000000
-5.25562781,2.08480146,0.03008811,0.47894446,0.56313148,0.44711939,0.89491580,0.00000000
-5.24962481,2.07916870,0.03148769,0.46109039,0.55403695,0.44015176,0.91364635,0.00000000
-5.24362181,2.07410808,0.03294690,0.44351130,0.54513451,0.43357792,0.93244281,0.00000000
-5.23761881,2.06936998,0.03444838,0.42638906,0.53644673,0.42744166,0.95090615,0.00000000
-5.23161581,2.06463491,0.03597358,0.40988518,0.52797980,0.42176771,0.96861316,0.00000000
-5.22561281,2.05952715,0.03750336,0.39413918,0.51972572,0.41656349,0.98512785,0.00000000
-5.21960980,2.05363206,0.03901856,0.37926782,0.51166517,0.41182142,1.00001459,0.00000000
-5.21360680,2.04651613,0.04050061,0.36536499,0.50377077,0.40752167,1.01285225,0.00000000
-5.20760380,2.03774793,0.04193199,0.35250204,0.49601036,0.40363488,1.02324856,0.00000000
-5.20160080,2.02691902,0.04329671,0.34072842,0.48835019,0.40012482,1.03085389,0.00000000
-5.19559780,2.01366294,0.04458058,0.33007248,0.48075767,0.39695068,1.03537362,0.00000000
-5.18959480,1.99767143,0.04577143,0.32054236,0.47320344,0.39406876,1.03657838,0.00000000
-5.18359180,1.97870671,0.04685916,0.31212678,0.46566276,0.39143365,1.03431163,0.00000000
-5.17758879,1.95660913,0.04783572,0.30479579,0.45811605,0.38899864,1.02849410,0.00000000
-5.17158579,1.93130002,0.04869485,0.29850138,0.45054862,0.38671561,1.01912485,0.00000000
-5.16558279,1.90277956,0.04943189,0.29317815,0.44294963,0.38453435,1.00627902,0.00000000
-5.15957979,1.87112034,0.05004341,0.28874395,0.43531056,0.38240154,0.99010240,0.00000000
-5.15357679,1.83645707,0.05052686,0.28510069,0.42762314,0.38025962,0.97080313,0.00000000
-5.14757379,1.79897360,0.05088019,0.28213549,0.41987726,0.37804561,0.94864127,0.00000000
-5.14157079,1.75888822,0.05110151,0.27972213,0.41205883,0.37569036,0.92391673,0.00000000
-5.13556778,1.71643866,0.05118885,0.27772299,0.40414808,0.37311818,0.89695638,0.00000000
-5.12956478,1.67186772,0.05113999,0.27599163,0.39611827,0.37024713,0.86810111,0.00000000
-5.12356178,1.62541077,0.05095236,0.27437574,0.38793516,0.36699008,0.83769350,0.00000000
-5.11755878,1.57728595,0.05062311,0.27272084,0.37955728,0.36325652,0.80606685,0.00000000
-5.11155578,1.52768765,0.05014927,0.27087418,0.37093701,0.35895513,0.77353599,0.00000000
-5.10555278,1.47678361,0.04952804,0.26868920,0.36202249,0.35399701,0.74039030,0.00000000
-5.09954977,1.42471564,0.04875707,0.26602993,0.35276023,0.34829939,0.70688911,0.00000000
-5.09354677,1.37160376,0.04783495,0.26277547,0.34309827,0.34178960,0.67325949,0.00000000
-5.08754377,1.31755309,0.04676155,0.25882417,0.33298968,0.33440912,0.63969642,0.00000000
-5.08154077,1.26266287,0.04553848,0.25409730,0.32239617,0.32611729,0.60636483,0.00000000
-5.07553777,1.20703674,0.04416946,0.24854212,0.31129156,0.31689469,0.57340338,0.00000000
-5.06953477,1.15079325,0.04266058,0.24213403,0.29966488,0.30674571,0.54092930,0.00000000
-5.06353177,1.09407588,0.04102053,0.23487787,0.28752282,0.29570025,0.50904402,0.00000000
-5.05752876,1.03706160,0.03926063,0.22680807,0.27489146,0.28381443,0.47783884,0.00000000
-5.05152576,0.97996739,0.03739479,0.21798781,0.26181713,0.27117021,0.44740043,0.00000000
-5.04552276,0.92305415,0.03543933,0.20850721,0.24836623,0.25787394,0.41781564,0.00000000
-5.03951976,0.86662787,0.03341268,0.19848052,0.23462418,0.24405390,0.38917536,0.00000000
-5.03351676,0.81103780,0.03133491,0.18804257,0.22069344,0.22985694,0.36157720,0.00000000
-5.02751376,0.75667187,0.02922730,0.17734460,0.20669077,0.21544447,0.33512694,0.00000000
-5.02151076,0.70394966,0.02711176,0.16654966,0.19274385,0.20098786,0.30993875,0.00000000
-5.01550775,0.65331324,0.02501020,0.15582775,0.17898744,0.18666365,0.28613418,0.00000000
-5.00950475,0.60521651,0.02294405,0.14535097,0.16555934,0.17264862,0.26384011,0.00000000
-5.00350175,0.56011353,0.02093360,0.13528878,0.15259626,0.15911506,0.24318594,0.00000000
-4.99749875,0.51844639,0.01899758,0.12580353,0.14022980,0.14622634,0.22430007,0.00000000
-4.99149575,0.48063320,0.01715270,0.11704643,0.12858281,0.13413294,0.20730604,0.00000000
-4.98549275,0.44705651,0.01541332,0.10915401,0.11776611,0.12296915,0.19231846,0.00000000
-4.97948974,0.41805278,0.01379126,0.10224513,0.10787573,0.11285028,0.17943900,0.00000000
-4.97348674,0.39390287,0.01229557,0.09641853,0.09899086,0.10387070,0.16875260,0.00000000
-4.96748374,0.37482404,0.01093258,0.09175104,0.09117225,0.09610239,0.16032399,0.00000000
-4.96148074,0.36096343,0.00970591,0.08829618,0.08446135,0.08959427,0.15419472,0.00000000
-4.95547774,0.35239313,0.00861656,0.08608345,0.07888006,0.08437197,0.15038077,0.00000000
-4.94947474,0.34910693,0.00766316,0.08511797,0.07443090,0.08043814,0.14887074,0.00000000
-4.94347174,0.35101873,0.00684217,0.08538060,0.07109785,0.07777319,0.14962482,0.00000000
-4.93746873,0.35796258,0.00614814,0.08682842,0.06884745,0.07633640,0.15257441,0.00000000
-4.93146573,0.36969451,0.00557401,0.08939572,0.06763042,0.07606722,0.15762252,0.00000000
-4.92546273,0.38589602,0.00511141,0.09299517,0.06738343,0.07688693,0.16464503,0.00000000
-4.91945973,0.40617932,0.00475092,0.09751954,0.06803127,0.07870045,0.17349262,0.00000000
-4.91345673,0.43009430,0.00448238,0.10284368,0.06948914,0.08139831,0.18399361,0.00000000
-4.90745373,0.45713734,0.00429513,0.10882691,0.07166507,0.08485886,0.19595745,0.00000000
-4.90145073,0.48676158,0.00417824,0.11531582,0.07446250,0.08895062,0.20917903,0.00000000
-4.89544772,0.51838891,0.00412076,0.12214732,0.07778292,0.09353479,0.22344350,0.00000000
-4.88944472,0.55142315,0.00411187,0.12915221,0.08152849,0.09846791,0.23853161,0.00000000
-4.88344172,0.58526425,0.00414109,0.13615879,0.08560465,0.10360472,0.25422545,0.00000000
-4.87743872,0.61932310,0.00419841,0.14299693,0.08992266,0.10880107,0.27031417,0.00000000
-4.87143572,0.65303649,0.00427445,0.14950206,0.09440194,0.11391689,0.28659971,0.00000000
-4.86543272,0.68588158,0.00436056,0.15551929,0.09897224,0.11881921,0.30290203,0.00000000
-4.85942971,0.71738935,0.00444891,0.16090735,0.10357554,0.12338507,0.31906378,0.00000000
-4.85342671,0.74715647,0.00453262,0.16554229,0.10816755,0.12750426,0.33495398,0.00000000
-4.84742371,0.77485490,0.00460581,0.16932079,0.11271888,0.13108180,0.35047064,0.00000000
-4.84142071,0.80023882,0.00466367,0.17216289,0.11721571,0.13404011,0.36554190,0.00000000
-4.83541771,0.82314845,0.00470246,0.17401417,0.12166005,0.13632070,0.38012587,0.00000000
-4.82941471,0.84351058,0.00471961,0.17484711,0.12606948,0.13788534,0.39420883,0.00000000
-4.82341171,0.86133567,0.00471363,0.17466167,0.13047643,0.13871674,0.40780201,0.00000000
-4.81740870,0.87671168,0.00468418,0.17348506,0.13492705,0.13881851,0.42093707,0.00000000
-4.81140570,0.88979499,0.00463194,0.17137075,0.13947968,0.13821466,0.43366041,0.00000000
-4.80540270,0.90079882,0.00455863,0.16839663,0.14420302,0.13694846,0.44602680,0.00000000
-4.79939970,0.90997989,0.00446687,0.16466259,0.14917404,0.13508076,0.45809250,0.00000000
-4.79339670,0.91762397,0.00436009,0.16028754,0.15447588,0.13268796,0.46990845,0.00000000
-4.78739370,0.92403134,0.00424240,0.15540600,0.16019552,0.12985958,0.48151390,0.00000000
-4.78139070,0.92950277,0.00411849,0.15016444,0.16642168,0.12669563,0.49293093,0.00000000
-4.77538769,0.93432697,0.00399340,0.14471766,0.17324268,0.12330392,0.50416016,0.00000000
-4.76938469,0.93877013,0.00387246,0.13922507,0.18074460,0.11979736,0.51517805,0.00000000
-4.76338169,0.94306818,0.00376105,0.13384737,0.18900951,0.11629140,0.52593598,0.00000000
-4.75737869,0.94742198,0.00366446,0.12874346,0.19811403,0.11290177,0.53636107,0.00000000
-4.75137569,0.95199574,0.00358773,0.12406789,0.20812804,0.10974252,0.54635892,0.00000000
-4.74537269,0.95691844,0.00353549,0.11996878,0.21911350,0.10692440,0.55581790,0.00000000
-4.73936968,0.96228819,0.00351181,0.11658631,0.23112354,0.10455370,0.56461495,0.00000000
-4.73336668,0.96817878,0.00352008,0.11405176,0.24420155,0.10273151,0.57262226,0.00000000
-4.72736368,0.97464804,0.00356288,0.11248705,0.25838031,0.10155334,0.57971466,0.00000000
-4.72136068,0.98174716,0.00364187,0.11200469,0.27368117,0.10110902,0.58577702,0.00000000
-4.71535768,0.98953019,0.00375776,0.11270817,0.29011321,0.10148299,0.59071136,0.00000000
-4.70935468,0.99806301,0.00391020,0.11469251,0.30767233,0.10275458,0.59444307,0.00000000
-4.70335168,1.00743091,0.00409781,0.11804491,0.32634044,0.10499853,0.59692597,0.00000000
-4.69734867,1.01774429,0.00431813,0.12284543,0.34608456,0.10828530,0.59814574,0.00000000
-4.69134567,1.02914179,0.00456773,0.12916750,0.36685605,0.11268130,0.59812170,0.00000000
-4.68534267,1.04179076,0.00484218,0.13707816,0.38858998,0.11824888,0.59690663,0.00000000
-4.67933967,1.05588459,0.00513622,0.14663781,0.41120469,0.12504592,0.59458484,0.00000000
-4.67333667,1.07163721,0.00544384,0.15789964,0.43460157,0.13312501,0.59126847,0.00000000
-4.66733367,1.08927467,0.00575847,0.17090839,0.45866516,0.14253219,0.58709232,0.00000000
-4.66133067,1.10902440,0.00607309,0.18569853,0.48326361,0.15330517,0.58220753,0.00000000
-4.65532766,1.13110238,0.00638048,0.20229194,0.50824941,0.16547111,0.57677443,0.00000000
-4.64932466,1.15569904,0.00667337,0.22069493,0.53346053,0.17904396,0.57095503,0.00000000
-4.64332166,1.18296433,0.00694469,0.24089497,0.55872182,0.19402144,0.56490542,0.00000000
-4.63731866,1.21299290,0.00718775,0.26285692,0.58384666,0.21038189,0.55876864,0.00000000
-4.63131566,1.24580989,0.00739645,0.28651930,0.60863888,0.22808098,0.55266830,0.00000000
-4.62531266,1.28135831,0.00756542,0.31179046,0.63289479,0.24704859,0.54670313,0.00000000
-4.61930965,1.31948851,0.00769025,0.33854519,0.65640527,0.26718603,0.54094296,0.00000000
-4.61330665,1.35995044,0.00776755,0.36662184,0.67895806,0.28836384,0.53542603,0.00000000
-4.60730365,1.40238937,0.00779505,0.39582036,0.70033997,0.31042038,0.53015781,0.00000000
-4.60130065,1.44634527,0.00777169,0.42590135,0.72033926,0.33316141,0.52511141,0.00000000
-4.59529765,1.49125649,0.00769760,0.45658660,0.73874805,0.35636095,0.52022948,0.00000000
-4.58929465,1.53646762,0.00757405,0.48756111,0.75536487,0.37976342,0.51542737,0.00000000
-4.58329165,1.58124177,0.00740343,0.51847684,0.76999748,0.40308726,0.51059762,0.00000000
-4.57728864,1.62477699,0.00718915,0.54895825,0.78246580,0.42603013,0.50561537,0.00000000
-4.57128564,1.66622662,0.00693544,0.57860954,0.79260527,0.44827541,0.50034463,0.00000000
-4.56528264,1.70472282,0.00664731,0.60702362,0.80027045,0.46950018,0.49464499,0.00000000
-4.55927964,1.73940293,0.00633027,0.63379231,0.80533895,0.48938416,0.48837872,0.00000000
-4.55327664,1.76943752,0.00599026,0.65851788,0.80771563,0.50761964,0.48141784,0.00000000
-4.54727364,1.79405937,0.00563341,0.68082507,0.80733704,0.52392177,0.47365102,0.00000000
-4.54127064,1.81259222,0.00526593,0.70037349,0.80417585,0.53803897,0.46499014,0.00000000
-4.53526763,1.82447832,0.00489395,0.71686971,0.79824519,0.54976300,0.45537614,0.00000000
-4.52926463,1.82930359,0.00452340,0.73007852,0.78960281,0.55893813,0.44478428,0.00000000
-4.52326163,1.82681958,0.00415992,0.73983290,0.77835466,0.56546914,0.43322842,0.00000000
-4.51725863,1.81696107,0.00380882,0.74604219,0.76465779,0.56932764,0.42076446,0.00000000
-4.51125563,1.79985897,0.00347502,0.74869801,0.74872249,0.57055642,0.40749281,0.00000000
-4.50525263,1.77584758,0.00316306,0.74787764,0.73081325,0.56927152,0.39355982,0.00000000
-4.49924962,1.74546633,0.00287716,0.74374467,0.71124870,0.56566201,0.37915835,0.00000000
-4.49324662,1.70945561,0.00262122,0.73654678,0.69040024,0.55998721,0.36452746,0.00000000
-4.48724362,1.66874703,0.00239891,0.72661068,0.66868942,0.55257164,0.34995119,0.00000000
-4.48124062,1.62444851,0.00221379,0.71433446,0.64658413,0.54379770,0.33575666,0.00000000
-4.47523762,1.57782450,0.00206935,0.70017754,0.62459352,0.53409644,0.32231142,0.00000000
-4.46923462,1.53027234,0.00196914,0.68464861,0.60326189,0.52393670,0.31002011,0.00000000
-4.46323162,1.48329521,0.00191682,0.66829213,0.58316158,0.51381305,0.29932048,0.00000000
-4.45722861,1.43847258,0.00191628,0.65167374,0.56488504,0.50423298,0.29067862,0.00000000
-4.45122561,1.39742887,0.00197163,0.63536526,0.54903609,0.49570374,0.28458343,0.00000000
-4.44522261,1.36180098,0.00208727,0.61992979,0.53622061,0.48871938,0.28154018,0.00000000
-4.43921961,1.33320541,0.00226784,0.60590730,0.52703672,0.48374821,0.28206299,0.00000000
-4.43321661,1.31320525,0.00251820,0.59380145,0.52206445,0.48122131,0.28666610,0.00000000
-4.42721361,1.30327766,0.00284331,0.58406769,0.52185499,0.48152212,0.29585390,0.00000000
-4.42121061,1.30478200,0.00324808,0.57710330,0.52691971,0.48497758,0.31010943,0.00000000
-4.41520760,1.31892894,0.00373725,0.57323930,0.53771877,0.49185086,0.32988146,0.00000000
-4.40920460,1.34675082,0.00431511,0.57273457,0.55464955,0.50233580,0.35557023,0.00000000
-4.40320160,1.38907348,0.00498527,0.57577215,0.57803508,0.51655307,0.38751185,0.00000000
-4.39719860,1.44648991,0.00575039,0.58245766,0.60811243,0.53454818,0.42596191,0.00000000
-4.39119560,1.51933622,0.00661188,0.59281977,0.64502157,0.55629106,0.47107856,0.00000000
-4.38519260,1.60767054,0.00756959,0.60681253,0.68879482,0.58167721,0.52290574,0.00000000
-4.37918959,1.71125539,0.00862154,0.62431933,0.73934735,0.61053039,0.58135740,0.00000000
-4.37318659,1.82954467,0.00976366,0.64515828,0.79646932,0.64260657,0.64620334,0.00000000
-4.36718359,1.96167591,0.01098957,0.66908868,0.85981999,0.67759902,0.71705786,0.00000000
-4.36118059,2.10646904,0.01229043,0.69581837,0.92892444,0.71514456,0.79337191,0.00000000
-4.35517759,2.26243243,0.01365487,0.72501163,1.00317361,0.75483056,0.87442995,0.00000000
-4.34917459,2.42777718,0.01506899,0.75629745,1.08182780,0.79620280,0.95935202,0.00000000
-4.34317159,2.60044026,0.01651651,0.78927783,1.16402441,0.83877396,1.04710196,0.00000000
-4.33716858,2.77811685,0.01797894,0.82353604,1.24878999,0.88203250,1.13650196,0.00000000
-4.33116558,2.95830189,0.01943592,0.85864450,1.33505674,0.92545202,1.22625372,0.00000000
-4.32516258,3.13834034,0.02086567,0.89417235,1.42168335,0.96850072,1.31496583,0.00000000
-4.31915958,3.31548525,0.02224549,0.92969240,1.50747985,1.01065092,1.40118706,0.00000000
-4.31315658,3.48696214,0.02355233,0.96478747,1.59123590,1.05138846,1.48344428,0.00000000
-4.30715358,3.65003796,0.02476347,0.99905611,1.67175160,1.09022180,1.56028408,0.00000000
