energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-3.32866433,5.84631901,0.02070742,0.64812637,1.16116239,0.46752798,3.00117002,3.41280904,0.02728365,2.10527219
-3.32266133,5.86835498,0.01997103,0.63987687,1.15663459,0.46293433,3.01274358,3.45262460,0.02800050,2.10766125
-3.31665833,5.88167022,0.01922764,0.63142177,1.15099134,0.45814127,3.02236755,3.48570273,0.02868681,2.10700661
-3.31065533,5.88570838,0.01848407,0.62276769,1.14420955,0.45313942,3.02935376,3.51159497,0.02932966,2.10304155
-3.30465233,5.88005263,0.01774701,0.61393577,1.13628424,0.44792340,3.03312151,3.52997996,0.02991630,2.09552066
-3.29864932,5.86444924,0.01702285,0.60496087,1.12723186,0.44249435,3.03321262,3.54068119,0.03043441,2.08423133
-3.29264632,5.83883118,0.01631747,0.59589096,1.11709344,0.43686233,3.02930616,3.54368291,0.03087236,2.06900621
-3.28664332,5.80334013,0.01563613,0.58678663,1.10593722,0.43104870,3.02123209,3.53914310,0.03121959,2.04973592
-3.28064032,5.75834489,0.01498339,0.57772072,1.09386064,0.42508796,3.00898243,3.52740241,0.03146686,2.02638117
-3.27463732,5.70445456,0.01436313,0.56877782,1.08099131,0.41902918,2.99271889,3.50898796,0.03160661,1.99898354
-3.26863432,5.64252452,0.01377854,0.56005365,1.06748689,0.41293672,2.97277575,3.48461119,0.03163324,1.96767402
-3.26263132,5.57365387,0.01323219,0.55165406,1.05353357,0.40689012,2.94965712,3.45515910,0.03154335,1.93267869
-3.25662831,5.49917320,0.01272615,0.54369361,1.03934328,0.40098322,2.92402790,3.42167863,0.03133593,1.89432072
-3.25062531,5.42062220,0.01226203,0.53629360,1.02514929,0.39532229,2.89669804,3.38535426,0.03101247,1.85301831
-3.24462231,5.33971690,0.01184115,0.52957948,1.01120068,0.39002339,2.86860022,3.34747917,0.03057699,1.80927835
-3.23861931,5.25830750,0.01146456,0.52367775,0.99775546,0.38520888,2.84076141,3.30942109,0.03003598,1.76368569
-3.23261631,5.17832777,0.01113318,0.51871225,0.98507282,0.38100328,2.81426907,3.27258364,0.02939826,1.71688832
-3.22661331,5.10173797,0.01084781,0.51480003,0.97340476,0.37752866,2.79023332,3.23836499,0.02867470,1.66957893
-3.22061031,5.03046359,0.01060918,0.51204694,0.96298741,0.37489966,2.76974653,3.20811536,0.02787790,1.62247354
-3.21460730,4.96633248,0.01041795,0.51054320,0.95403255,0.37321853,2.75384216,3.18309519,0.02702184,1.57628812
-3.20860430,4.91101337,0.01027464,0.51035902,0.94671959,0.37257028,2.74345463,3.16443592,0.02612136,1.53171433
-3.20260130,4.86595855,0.01017963,0.51154070,0.94118853,0.37301830,2.73938221,3.15310503,0.02519173,1.48939531
-3.19659830,4.83235345,0.01013303,0.51410733,0.93753419,0.37460059,2.74225462,3.14987692,0.02424814,1.44990288
-3.19059530,4.81107574,0.01013464,0.51804836,0.93580197,0.37732691,2.75250705,3.15531093,0.02330522,1.41371718
-3.18459230,4.80266567,0.01018383,0.52332224,0.93598547,0.38117698,2.77036179,3.16973744,0.02237660,1.38120961
-3.17858929,4.80730940,0.01027943,0.52985623,0.93802593,0.38609979,2.79581837,3.19325242,0.02147452,1.35263015
-3.17258629,4.82483584,0.01041971,0.53754752,0.94181366,0.39201423,2.82865281,3.22572071,0.02060948,1.32809947
-3.16658329,4.85472724,0.01060224,0.54626568,0.94719133,0.39881094,2.86842581,3.26678751,0.01979003,1.30760621
-3.16058029,4.89614286,0.01082388,0.55585624,0.95395897,0.40635539,2.91449969,3.31589739,0.01902261,1.29100975
-3.15457729,4.94795457,0.01108081,0.56614553,0.96188047,0.41449202,2.96606291,3.37231964,0.01831149,1.27804798
-3.14857429,5.00879235,0.01136846,0.57694636,0.97069126,0.42304936,3.02216113,3.43517870,0.01765879,1.26834999
-3.14257129,5.07709768,0.01168164,0.58806436,0.98010677,0.43184582,3.08173325,3.50348788,0.01706460,1.26145285
-3.13656828,5.15118190,0.01201457,0.59930475,0.98983147,0.44069593,3.14365038,3.57618480,0.01652720,1.25682171
-3.13056528,5.22928691,0.01236100,0.61047910,0.99956783,0.44941674,3.20675622,3.65216680,0.01604327,1.25387231
-3.12456228,5.30964542,0.01271435,0.62141188,1.00902508,0.45783412,3.26990658,3.73032472,0.01560824,1.25199475
-3.11855928,5.39053777,0.01306786,0.63194632,1.01792731,0.46578863,3.33200638,3.80957351,0.01521655,1.25057758
-3.11255628,5.47034323,0.01341477,0.64194942,1.02602055,0.47314064,3.39204244,3.88887865,0.01486204,1.24903096
-3.10655328,5.54758336,0.01374842,0.65131572,1.03307876,0.47977457,3.44911070,3.96727734,0.01453827,1.24680808
-3.10055028,5.62095616,0.01406249,0.65996979,1.03890838,0.48560198,3.50243668,4.04389395,0.01423880,1.24342390
-3.09454727,5.68935972,0.01435114,0.66786712,1.04335147,0.49056334,3.55138876,4.11794954,0.01395751,1.23847040
-3.08854427,5.75190513,0.01460911,0.67499348,1.04628734,0.49462855,3.59548380,4.18876570,0.01368879,1.23162800
-3.08254127,5.80791863,0.01483187,0.68136277,1.04763273,0.49779601,3.63438539,4.25576293,0.01342774,1.22267269
-3.07653827,5.85693369,0.01501571,0.68701341,1.04734067,0.50009048,3.66789522,4.31845459,0.01317029,1.21147878
-3.07053527,5.89867431,0.01515776,0.69200348,1.04539818,0.50155967,3.69593844,4.37643719,0.01291327,1.19801747
-3.06453227,5.93303090,0.01525608,0.69640489,1.04182295,0.50226999,3.71854429,4.42937807,0.01265441,1.18235137
-3.05852926,5.96003077,0.01530960,0.70029686,1.03665928,0.50230145,3.73582324,4.47700182,0.01239233,1.16462553
-3.05252626,5.97980507,0.01531815,0.70375900,1.02997364,0.50174211,3.74794219,4.51907636,0.01212643,1.14505561
-3.04652326,5.99255445,0.01528231,0.70686448,1.02184978,0.50068236,3.75509933,4.55539976,0.01185683,1.12391382
-3.04052026,5.99851523,0.01520344,0.70967350,1.01238398,0.49920931,3.75750003,4.58578880,0.01158419,1.10151339
-3.03451726,5.99792812,0.01508349,0.71222756,1.00168045,0.49740158,3.75533518,4.61006981,0.01130959,1.07819248
-3.02851426,5.99101093,0.01492493,0.71454474,0.98984703,0.49532469,3.74876304,4.62807236,0.01103441,1.05429816
-3.02251126,5.97793654,0.01473062,0.71661622,0.97699149,0.49302740,3.73789555,4.63962586,0.01076010,1.03017125
-3.01650825,5.95881707,0.01450372,0.71840440,0.96321837,0.49053909,3.72278958,4.64455931,0.01048817,1.00613271
-3.01050525,5.93369462,0.01424753,0.71984252,0.94862652,0.48786824,3.70344345,4.64270367,0.01021999,0.98247200
-3.00450225,5.90253877,0.01396540,0.72083605,0.93330732,0.48500226,3.67979869,4.63389665,0.00995675,0.95943792
-2.99849925,5.86525048,0.01366065,0.72126558,0.91734358,0.48190843,3.65174657,4.61798928,0.00969940,0.93723211
-2.99249625,5.82167192,0.01333650,0.72099129,0.90080909,0.47853603,3.61913893,4.59485371,0.00944862,0.91600535
-2.98649325,5.77160119,0.01299597,0.71985866,0.88376875,0.47481950,3.58180253,4.56439157,0.00920482,0.89585674
-2.98049025,5.71481117,0.01264187,0.71770522,0.86627918,0.47068246,3.53955578,4.52654228,0.00896819,0.87683544
-2.97448724,5.65107103,0.01227677,0.71436806,0.84838976,0.46604234,3.49222712,4.48129090,0.00873876,0.85894479
-2.96848424,5.58016948,0.01190297,0.70969166,0.83014402,0.46081542,3.43967369,4.42867493,0.00851643,0.84214848
-2.96248124,5.50193835,0.01152257,0.70353582,0.81158115,0.45492201,3.38179953,4.36878997,0.00830113,0.82637831
-2.95647824,5.41627551,0.01113743,0.69578311,0.79273769,0.44829154,3.31857228,4.30179398,0.00809287,0.81154293
-2.95047524,5.32316599,0.01074924,0.68634577,0.77364925,0.44086727,3.25003756,4.22791013,0.00789188,0.79753730
-2.94447224,5.22270060,0.01035958,0.67517145,0.75435211,0.43261041,3.17633051,4.14742836,0.00769869,0.78425211
-2.93846923,5.11509105,0.00996993,0.66224778,0.73488465,0.42350347,3.09768398,4.06070579,0.00751426,0.77158284
-2.93246623,5.00068135,0.00958177,0.64760538,0.71528859,0.41355273,3.01443315,3.96816619,0.00734004,0.75943791
-2.92646323,4.87995484,0.00919660,0.63131929,0.69560987,0.40278964,2.92701652,3.87029867,0.00717806,0.74774568
-2.92046023,4.75353682,0.00881605,0.61350867,0.67589915,0.39127114,2.83597330,3.76765585,0.00703096,0.73645984
-2.91445723,4.62219261,0.00844186,0.59433487,0.65621203,0.37907897,2.74193762,3.66085153,0.00690206,0.72556315
-2.90845423,4.48682123,0.00807597,0.57399789,0.63660870,0.36631788,2.64562974,3.55055803,0.00679530,0.71506920
-2.90245123,4.34844478,0.00772057,0.55273142,0.61715327,0.35311296,2.54784477,3.43750308,0.00671526,0.70502248
-2.89644822,4.20819405,0.00737808,0.53079671,0.59791270,0.33960618,2.44943945,3.32246615,0.00666711,0.69549646
-2.89044522,4.06729055,0.00705120,0.50847548,0.57895543,0.32595225,2.35131739,3.20627416,0.00665646,0.68659016
-2.88444222,3.92702563,0.00674293,0.48606216,0.56034961,0.31231414,2.25441330,3.08979626,0.00668934,0.67842315
-2.87843922,3.78873721,0.00645650,0.46385582,0.54216136,0.29885825,2.15967672,2.97393755,0.00677195,0.67112949
-2.87243622,3.65378471,0.00619545,0.44215217,0.52445276,0.28574966,2.06805552,2.85963147,0.00691058,0.66485076
-2.86643322,3.52352287,0.00596348,0.42123569,0.50728003,0.27314750,1.98047956,2.74783079,0.00711136,0.65972857
-2.86043022,3.39927517,0.00576452,0.40137247,0.49069175,0.26120060,1.89784483,2.63949710,0.00738007,0.65589694
-2.85442721,3.28230746,0.00560258,0.38280375,0.47472740,0.25004379,1.82099804,2.53558878,0.00772189,0.65347479
-2.84842421,3.17380248,0.00548176,0.36574052,0.45941627,0.23979465,1.75072210,2.43704772,0.00814121,0.65255902
-2.84242121,3.07483601,0.00540611,0.35035913,0.44477673,0.23055112,1.68772233,2.34478485,0.00864130,0.65321819
-2.83641821,2.98635509,0.00537957,0.33679822,0.43081608,0.22238976,1.63261356,2.25966492,0.00922417,0.65548741
-2.83041521,2.90915893,0.00540588,0.32515672,0.41753078,0.21536484,1.58590824,2.18249093,0.00989028,0.65936429
-2.82441221,2.84388292,0.00548845,0.31549321,0.40490732,0.20950815,1.54800555,2.11398861,0.01063838,0.66480629
-2.81840920,2.79098612,0.00563029,0.30782622,0.39292339,0.20482956,1.51918179,2.05479152,0.01146530,0.67172950
-2.81240620,2.75074245,0.00583386,0.30213571,0.38154956,0.20131813,1.49958197,2.00542723,0.01236587,0.68000895
-2.80640320,2.72323575,0.00610098,0.29836528,0.37075120,0.19894374,1.48921311,1.96630502,0.01333282,0.68948029
-2.80040020,2.70835875,0.00643272,0.29642527,0.36049052,0.19765916,1.48793927,1.93770552,0.01435679,0.69994294
-2.79439720,2.70581588,0.00682930,0.29619634,0.35072880,0.19740240,1.49547880,1.91977274,0.01542635,0.71116450
-2.78839420,2.71512988,0.00728997,0.29753353,0.34142844,0.19809913,1.51140396,1.91250850,0.01652815,0.72288635
-2.78239120,2.73565178,0.00781297,0.30027061,0.33255489,0.19966524,1.53514345,1.91576977,0.01764713,0.73483019
-2.77638819,2.76657417,0.00839544,0.30422455,0.32407825,0.20200929,1.56598789,1.92926875,0.01876677,0.74670533
-2.77038519,2.80694727,0.00903337,0.30920011,0.31597459,0.20503484,1.60309878,1.95257572,0.01986946,0.75821658
-2.76438219,2.85569744,0.00972159,0.31499426,0.30822673,0.20864257,1.64552077,1.98512477,0.02093689,0.76907231
-2.75837919,2.91164773,0.01045377,0.32140058,0.30082467,0.21273216,1.69219753,2.02622212,0.02195052,0.77899263
-2.75237619,2.97353994,0.01122246,0.32821335,0.29376550,0.21720389,1.74199094,2.07505684,0.02289205,0.78771724
-2.74637319,3.04005787,0.01201913,0.33523140,0.28705299,0.22195999,1.79370333,2.13071387,0.02374397,0.79501276
-2.74037019,3.10985112,0.01283429,0.34226171,0.28069673,0.22690578,1.84610246,2.19218902,0.02449004,0.80067938
-2.73436718,3.18155910,0.01365760,0.34912256,0.27471102,0.23195051,1.89794846,2.25840566,0.02511579,0.80455638
-2.72836418,3.25383486,0.01447806,0.35564641,0.26911368,0.23700809,1.94802214,2.32823278,0.02560895,0.80652658
-2.72236118,3.32536809,0.01528413,0.36168227,0.26392461,0.24199772,1.99515368,2.40050421,0.02595987,0.80651942
-2.71635818,3.39490713,0.01606402,0.36709777,0.25916458,0.24684433,2.03825095,2.47403853,0.02616179,0.80451257
-2.71035518,3.46127948,0.01680584,0.37178071,0.25485398,0.25147909,2.07632637,2.54765928,0.02621107,0.80053216
-2.70435218,3.52341041,0.01749793,0.37564019,0.25101193,0.25583982,2.10852146,2.62021530,0.02610728,0.79465146
-2.69834917,3.58033951,0.01812903,0.37860734,0.24765555,0.25987145,2.13412814,2.69060046,0.02585323,0.78698832
-2.69234617,3.63123474,0.01868862,0.38063557,0.24479960,0.26352646,2.15260621,2.75777262,0.02545484,0.77770121
-2.68634317,3.67540384,0.01916711,0.38170042,0.24245648,0.26676532,2.16359622,2.82077130,0.02492092,0.76698438
-2.68034017,3.71230291,0.01955608,0.38179903,0.24063645,0.26955695,2.16692743,2.87873360,0.02426289,0.75506209
-2.67433717,3.74154197,0.01984854,0.38094928,0.23934821,0.27187904,2.16262077,2.93090796,0.02349439,0.74218226
-2.66833417,3.76288747,0.02003907,0.37918855,0.23859957,0.27371839,2.15088647,2.97666552,0.02263081,0.72860982
-2.66233117,3.77626174,0.02012398,0.37657229,0.23839832,0.27507101,2.13211696,3.01550861,0.02168884,0.71461998
-2.65632816,3.78173932,0.02010143,0.37317236,0.23875308,0.27594209,2.10687507,3.04707620,0.02068595,0.70049160
-2.65032516,3.77954042,0.01997146,0.36907520,0.23967399,0.27634576,2.07587820,3.07114615,0.01963989,0.68650102
-2.64432216,3.77002149,0.01973607,0.36437990,0.24117327,0.27630463,2.03997903,3.08763422,0.01856821,0.67291627
-2.63831916,3.75366326,0.01939908,0.35919622,0.24326546,0.27584901,2.00014335,3.09658981,0.01748782,0.65999203
-2.63231616,3.73105641,0.01896616,0.35364253,0.24596730,0.27501592,1.95742588,3.09818865,0.01641462,0.64796525
-2.62631316,3.70288522,0.01844458,0.34784380,0.24929720,0.27384792,1.91294451,3.09272271,0.01536314,0.63705148
-2.62031016,3.66990968,0.01784313,0.34192954,0.25327424,0.27239167,1.86785378,3.08058762,0.01434635,0.62744197
-2.61430715,3.63294626,0.01717184,0.33603176,0.25791683,0.27069639,1.82331816,3.06226812,0.01337547,0.61930144
-2.60830415,3.59284805,0.01644178,0.33028293,0.26324095,0.26881224,1.78048543,3.03832197,0.01245984,0.61276648
-2.60230115,3.55048466,0.01566475,0.32481397,0.26925814,0.26678878,1.74046094,3.00936296,0.01160698,0.60794454
-2.59629815,3.50672240,0.01485302,0.31975220,0.27597326,0.26467341,1.70428280,2.97604365,0.01082256,0.60491343
-2.59029515,3.46240545,0.01401906,0.31521926,0.28338225,0.26251008,1.67289859,2.93903823,0.01011054,0.60372132
-2.58429215,3.41833830,0.01317524,0.31132915,0.29147001,0.26033824,1.64714378,2.89902639,0.00947333,0.60438715
-2.57828914,3.37527040,0.01233355,0.30818618,0.30020849,0.25819210,1.62772227,2.85667839,0.00891192,0.60690160
-2.57228614,3.33388315,0.01150541,0.30588311,0.30955516,0.25610029,1.61518939,2.81264211,0.00842616,0.61122839
-2.56628314,3.29477993,0.01070141,0.30449939,0.31945210,0.25408588,1.60993765,2.76753226,0.00801492,0.61730620
-2.56028014,3.25847946,0.00993114,0.30409959,0.32982565,0.25216686,1.61218590,2.72192211,0.00767636,0.62505109
-2.55427714,3.22541274,0.00920310,0.30473220,0.34058682,0.25035698,1.62197202,2.67633790,0.00740810,0.63435943
-2.54827414,3.19592371,0.00852456,0.30642873,0.35163248,0.24866697,1.63914988,2.63125612,0.00720748,0.64511150
-2.54227114,3.17027362,0.00790154,0.30920333,0.36284731,0.24710600,1.66339081,2.58710342,0.00707171,0.65717554
-2.53626813,3.14864890,0.00733880,0.31305294,0.37410648,0.24568337,1.69418995,2.54425915,0.00699807,0.67041233
-2.53026513,3.13117227,0.00683988,0.31795797,0.38527892,0.24441023,1.73087784,2.50306026,0.00698399,0.68468007
-2.52426213,3.11791636,0.00640718,0.32388365,0.39623126,0.24330138,1.77263712,2.46380810,0.00702723,0.69983958
-2.51825913,3.10891940,0.00604205,0.33078187,0.40683191,0.24237681,1.81852438,2.42677676,0.00712592,0.71575939
-2.51225613,3.10420190,0.00574492,0.33859367,0.41695552,0.24166306,1.86749676,2.39222245,0.00727859,0.73232061
-2.50625313,3.10378363,0.00551545,0.34725200,0.42648724,0.24119420,1.91844261,2.36039326,0.00748422,0.74942127
-2.50025013,3.10769959,0.00535268,0.35668487,0.43532683,0.24101231,1.97021541,2.33153872,0.00774221,0.76697990
-2.49424712,3.11601423,0.00525514,0.36681861,0.44339230,0.24116750,2.02166983,2.30591856,0.00805229,0.78493796
-2.48824412,3.12883265,0.00522102,0.37758100,0.45062285,0.24171724,2.07169854,2.28381004,0.00841451,0.80326104
-2.48224112,3.14630801,0.00524829,0.38890411,0.45698106,0.24272523,2.11926833,2.26551320,0.00882903,0.82193848
-2.47623812,3.16864431,0.00533477,0.40072670,0.46245410,0.24425955,2.16345397,2.25135357,0.00929609,0.84098149
-2.47023512,3.19609397,0.00547822,0.41299585,0.46705393,0.24639033,2.20346834,2.24168196,0.00981576,0.86041956
-2.46423212,3.22894992,0.00567636,0.42566779,0.47081646,0.24918694,2.23868714,2.23687080,0.01038780,0.88029546
-2.45822911,3.26753208,0.00592689,0.43870777,0.47379956,0.25271479,2.26866728,2.23730713,0.01101147,0.90065879
-2.45222611,3.31216874,0.00622746,0.45208888,0.47608026,0.25703191,2.29315759,2.24338198,0.01168534,0.92155855
-2.44622311,3.36317313,0.00657562,0.46578992,0.47775090,0.26218539,2.31210158,2.25547652,0.01240711,0.94303501
-2.44022011,3.42081644,0.00696877,0.47979231,0.47891476,0.26820801,2.32563170,2.27394513,0.01317341,0.96511138
-2.43421711,3.48529829,0.00740403,0.49407632,0.47968107,0.27511497,2.33405558,2.29909610,0.01397970,0.98778570
-2.42821411,3.55671627,0.00787818,0.50861676,0.48015981,0.28290115,2.33783476,2.33117062,0.01482013,1.01102354
-2.42221111,3.63503594,0.00838756,0.52337833,0.48045645,0.29153892,2.33755691,2.37032087,0.01568747,1.03475191
-2.41620810,3.72006333,0.00892798,0.53831120,0.48066694,0.30097665,2.33390312,2.41658835,0.01657312,1.05885484
-2.41020510,3.81142122,0.00949462,0.55334684,0.48087310,0.31113810,2.32761170,2.46988348,0.01746717,1.08317101
-2.40420210,3.90853120,0.01008205,0.56839464,0.48113876,0.32192271,2.31944052,2.52996751,0.01835844,1.10749361
-2.39819910,4.01060252,0.01068415,0.58333951,0.48150665,0.33320689,2.31012958,2.59643805,0.01923473,1.13157264
-2.39219610,4.11662906,0.01129417,0.59804077,0.48199632,0.34484618,2.30036586,2.66871903,0.02008300,1.15511943
-2.38619310,4.22539500,0.01190478,0.61233241,0.48260311,0.35667842,2.29075193,2.74605615,0.02088967,1.17781351
-2.38019010,4.33548951,0.01250816,0.62602496,0.48329826,0.36852765,2.28177986,2.82751834,0.02164099,1.19931123
-2.37418709,4.44533035,0.01309613,0.63890883,0.48403004,0.38020870,2.27381148,2.91200589,0.02232335,1.21925592
-2.36818409,4.55319564,0.01366033,0.65075911,0.48472598,0.39153221,2.26706566,2.99826516,0.02292372,1.23728904
-2.36218109,4.65726284,0.01419239,0.66134161,0.48529590,0.40231001,2.26161292,3.08490988,0.02343004,1.25306170
-2.35617809,4.75565343,0.01468413,0.67041995,0.48563576,0.41236043,2.25737729,3.17044853,0.02383157,1.26624600
-2.35017509,4.84648160,0.01512782,0.67776322,0.48563203,0.42151351,2.25414480,3.25331699,0.02411930,1.27654573
-2.34417209,4.92790490,0.01551633,0.68315406,0.48516636,0.42961572,2.25157794,3.33191538,0.02428619,1.28370569
-2.33816908,4.99817478,0.01584337,0.68639651,0.48412044,0.43653417,2.24923486,3.40464789,0.02432748,1.28751938
-2.33216608,5.05568499,0.01610365,0.68732344,0.48238071,0.44215991,2.24659215,3.46996397,0.02424084,1.28783465
-2.32616308,5.09901577,0.01629303,0.68580308,0.47984282,0.44641038,2.24306979,3.52639945,0.02402645,1.28455711
-2.32016008,5.12697215,0.01640865,0.68174438,0.47641555,0.44923087,2.23805703,3.57261585,0.02368702,1.27765119
-2.31415708,5.13861486,0.01644894,0.67510089,0.47202416,0.45059494,2.23093784,3.60743651,0.02322770,1.26713906
-2.30815408,5.13328282,0.01641374,0.66587302,0.46661301,0.45050382,2.22111486,3.62987790,0.02265594,1.25309736
-2.30215108,5.11060656,0.01630418,0.65410864,0.46014734,0.44898489,2.20803101,3.63917514,0.02198122,1.23565227
-2.29614807,5.07051230,0.01612268,0.63990191,0.45261425,0.44608938,2.19118794,3.63480063,0.02121477,1.21497317
-2.29014507,5.01321706,0.01587283,0.62339051,0.44402286,0.44188938,2.17016106,3.61647530,0.02036920,1.19126535
-2.28414207,4.93921533,0.01555925,0.60475145,0.43440374,0.43647438,2.14461079,3.58417219,0.01945815,1.16476227
-2.27813907,4.84925837,0.01518743,0.58419565,0.42380761,0.42994754,2.11429014,3.53811236,0.01849585,1.13571780
-2.27213607,4.74432730,0.01476357,0.56196159,0.41230351,0.42242185,2.07904879,3.47875368,0.01749671,1.10439887
-2.26613307,4.62560164,0.01429435,0.53830839,0.39997657,0.41401640,2.03883406,3.40677311,0.01647499,1.07107887
-2.26013007,4.49442464,0.01378680,0.51350856,0.38692540,0.40485293,1.99368908,3.32304349,0.01544439,1.03603212
-2.25412706,4.35226711,0.01324804,0.48784084,0.37325940,0.39505271,1.94374872,3.22860595,0.01441774,0.99952958
-2.24812406,4.20069119,0.01268521,0.46158333,0.35909600,0.38473400,1.88923385,3.12463926,0.01340679,0.96183583
-2.24212106,4.04131540,0.01210521,0.43500724,0.34455804,0.37401000,1.83044412,3.01242743,0.01242195,0.92320741
-2.23611806,3.87578206,0.01151467,0.40837138,0.32977130,0.36298741,1.76774999,2.89332678,0.01147217,0.88389234
-2.23011506,3.70572814,0.01091978,0.38191768,0.31486237,0.35176561,1.70158401,2.76873379,0.01056490,0.84413064
-2.22411206,3.53275977,0.01032623,0.35586759,0.29995684,0.34043628,1.63243191,2.64005464,0.00970600,0.80415571
-2.21810905,3.35843119,0.00973918,0.33041966,0.28517781,0.32908356,1.56082337,2.50867745,0.00889983,0.76419612
-2.21210605,3.18422783,0.00916319,0.30574806,0.27064489,0.31778454,1.48732291,2.37594780,0.00814931,0.72447776
-2.20610305,3.01155355,0.00860226,0.28200207,0.25647341,0.30661005,1.41252064,2.24314798,0.00745605,0.68522583
-2.20010005,2.84172169,0.00805980,0.25930643,0.24277410,0.29562551,1.33702317,2.11148008,0.00682051,0.64666657
-2.19409705,2.67594928,0.00753866,0.23776232,0.22965291,0.28489195,1.26144459,1.98205317,0.00624212,0.60902848
-2.18809405,2.51535398,0.00704119,0.21744899,0.21721102,0.27446690,1.18639748,1.85587408,0.00571955,0.57254283
-2.18209105,2.36095294,0.00656926,0.19842568,0.20554507,0.26440512,1.11248420,1.73384172,0.00525083,0.53744338
-2.17608804,2.21366316,0.00612430,0.18073382,0.19474726,0.25475918,1.04028828,1.61674436,0.00483355,0.50396528
-2.17008504,2.07430246,0.00570733,0.16439934,0.18490543,0.24557970,0.97036621,1.50525946,0.00446505,0.47234311
-2.16408204,1.94359081,0.00531906,0.14943488,0.17610307,0.23691533,0.90323961,1.39995546,0.00414257,0.44280816
-2.15807904,1.82215145,0.00495985,0.13584190,0.16841896,0.22881248,0.83938802,1.30129512,0.00386340,0.41558510
-2.15207604,1.71051152,0.00462979,0.12361257,0.16192667,0.22131465,0.77924236,1.20963984,0.00362499,0.39088804
-2.14607304,1.60910208,0.00432874,0.11273132,0.15669367,0.21446162,0.72317930,1.12525460,0.00342507,0.36891639
-2.14007004,1.51825748,0.00405632,0.10317615,0.15278012,0.20828840,0.67151668,1.04831325,0.00326170,0.34985041
-2.13406703,1.43821408,0.00381192,0.09491955,0.15023732,0.20282407,0.62450999,0.97890379,0.00313337,0.33384692
-2.12806403,1.36910869,0.00359479,0.08792912,0.14910595,0.19809061,0.58235021,0.91703363,0.00303900,0.32103520
-2.12206103,1.31097684,0.00340396,0.08216786,0.14941394,0.19410174,0.54516285,0.86263467,0.00297799,0.31151331
-2.11605803,1.26375135,0.00323831,0.07759431,0.15117431,0.19086190,0.51300843,0.81556832,0.00295022,0.30534495
-2.11005503,1.22726161,0.00309660,0.07416231,0.15438290,0.18836555,0.48588420,0.77563042,0.00295602,0.30255717
-2.10405203,1.20123390,0.00297744,0.07182081,0.15901621,0.18659664,0.46372722,0.74255631,0.00299616,0.30313881
-2.09804902,1.18529326,0.00287933,0.07051345,0.16502943,0.18552857,0.44641855,0.71602606,0.00307182,0.30703996
-2.09204602,1.17896717,0.00280069,0.07017816,0.17235485,0.18512446,0.43378849,0.69567011,0.00318453,0.31417245
-2.08604302,1.18169133,0.00273986,0.07074691,0.18090082,0.18533794,0.42562275,0.68107540,0.00333611,0.32441135
-2.08004002,1.19281770,0.00269516,0.07214545,0.19055127,0.18611431,0.42166926,0.67179202,0.00352860,0.33759753
-2.07403702,1.21162491,0.00266489,0.07429327,0.20116604,0.18739215,0.42164547,0.66734050,0.00376419,0.35354121
-2.06803402,1.23733079,0.00264737,0.07710382,0.21258209,0.18910522,0.42524586,0.66721962,0.00404510,0.37202635
-2.06203102,1.26910693,0.00264096,0.08048497,0.22461557,0.19118467,0.43214950,0.67091471,0.00437350,0.39281587
-2.05602801,1.30609476,0.00264412,0.08433968,0.23706478,0.19356141,0.44202730,0.67790624,0.00475136,0.41565733
-2.05002501,1.34742283,0.00265536,0.08856705,0.24971409,0.19616859,0.45454880,0.68767854,0.00518037,0.44028912
-2.04402201,1.39222449,0.00267334,0.09306361,0.26233859,0.19894395,0.46938829,0.69972830,0.00566174,0.46644658
-2.03801901,1.43965549,0.00269684,0.09772481,0.27470949,0.20183207,0.48623004,0.71357275,0.00619613,0.49386819
-2.03201601,1.48891082,0.00272479,0.10244682,0.28659990,0.20478641,0.50477255,0.72875709,0.00678342,0.52230119
-2.02601301,1.53924003,0.00275623,0.10712833,0.29779108,0.20777089,0.52473169,0.74486104,0.00742264,0.55150673
-2.02001001,1.58996064,0.00279035,0.11167255,0.30807858,0.21076119,0.54584273,0.76150426,0.00811183,0.58126406
-2.01400700,1.64046910,0.00282647,0.11598916,0.31727841,0.21374551,0.56786134,0.77835050,0.00884787,0.61137387
-2.00800400,1.69024895,0.00286399,0.11999615,0.32523256,0.21672495,0.59056359,0.79511047,0.00962645,0.64166035
-2.00200100,1.73887613,0.00290240,0.12362155,0.33181415,0.21971344,0.61374520,0.81154334,0.01044199,0.67197229
-1.99599800,1.78602138,0.00294127,0.12680492,0.33693148,0.22273725,0.63722016,0.82745705,0.01128763,0.70218294
-1.98999500,1.83144994,0.00298018,0.12949850,0.34053125,0.22583425,0.66081911,0.84270755,0.01215525,0.73218896
-1.98399200,1.87501889,0.00301874,0.13166806,0.34260058,0.22905282,0.68438758,0.85719708,0.01303559,0.76190845
-1.97798899,1.91667243,0.00305657,0.13329336,0.34316782,0.23245072,0.70778457,0.87087193,0.01391838,0.79127843
-1.97198599,1.95643582,0.00309324,0.13436819,0.34230215,0.23609374,0.73088148,0.88371968,0.01479252,0.82025185
-1.96598299,1.99440817,0.00312833,0.13490009,0.34011197,0.24005442,0.75356175,0.89576625,0.01564639,0.84879450
