energy_ev,total_up,Rh_p_up,Rh_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-5.41770885,5.82142845,2.73457285,3.69830097,1.13522414,0.00000000,1.37177479,0.00000000
-5.41170585,5.83415788,2.66653710,3.72392623,1.12446425,0.00000000,1.38129272,0.00000000
-5.40570285,5.84867506,2.60946852,3.74864844,1.11694409,0.00000000,1.39012757,0.00000000
-5.39969985,5.86530423,2.56438267,3.77254145,1.11286081,0.00000000,1.39819364,0.00000000
-5.39369685,5.88449782,2.53205742,3.79580971,1.11233819,0.00000000,1.40548365,0.00000000
-5.38769385,5.90681150,2.51300960,3.81877190,1.11541788,0.00000000,1.41206829,0.00000000
-5.38169085,5.93287387,2.50748085,3.84183912,1.12205350,0.00000000,1.41809263,0.00000000
-5.37568784,5.96335202,2.51543299,3.86548874,1.13210782,0.00000000,1.42376950,0.00000000
-5.36968484,5.99891437,2.53655235,3.89023507,1.14535323,0.00000000,1.42937025,0.00000000
-5.36368184,6.04019241,2.57026281,3.91659835,1.16147527,0.00000000,1.43521316,0.00000000
-5.35767884,6.08774277,2.61574635,3.94507332,1.18007934,0.00000000,1.44164991,0.00000000
-5.35167584,6.14201117,2.67197003,3.97609886,1.20070006,0.00000000,1.44905059,0.00000000
-5.34567284,6.20329960,2.73771795,4.01002995,1.22281310,0.00000000,1.45778785,0.00000000
-5.33966983,6.27173781,2.81162661,4.04711309,1.24584892,0.00000000,1.46822049,0.00000000
-5.33366683,6.34726013,2.89222202,4.08746614,1.26920790,0.00000000,1.48067717,0.00000000
-5.32766383,6.42958816,2.97795707,4.13106326,1.29227622,0.00000000,1.49544063,0.00000000
-5.32166083,6.51822000,3.06724756,4.17772548,1.31444203,0.00000000,1.51273295,0.00000000
-5.31565783,6.61242612,3.15850566,4.22711708,1.33511109,0.00000000,1.53270220,0.00000000
-5.30965483,6.71125207,3.25016975,4.27874795,1.35372158,0.00000000,1.55541107,0.00000000
-5.30365183,6.81352800,3.34073000,4.33198162,1.36975741,0.00000000,1.58082783,0.00000000
-5.29764882,6.91788498,3.42874921,4.38604880,1.38275971,0.00000000,1.60882002,0.00000000
-5.29164582,7.02277788,3.51287895,4.44006604,1.39233629,0.00000000,1.63915130,0.00000000
-5.28564282,7.12651472,3.59187144,4.49305891,1.39816872,0.00000000,1.67148178,0.00000000
-5.27963982,7.22729230,3.66458763,4.54398923,1.40001722,0.00000000,1.70537214,0.00000000
-5.27363682,7.32323779,3.73000245,4.59178571,1.39772333,0.00000000,1.74029173,0.00000000
-5.26763382,7.41245582,3.78720822,4.63537731,1.39121043,0.00000000,1.77563071,0.00000000
-5.26163082,7.49308067,3.83541732,4.67372870,1.38048263,0.00000000,1.81071621,0.00000000
-5.25562781,7.56333256,3.87396502,4.70587678,1.36562205,0.00000000,1.84483220,0.00000000
-5.24962481,7.62157710,3.90231347,4.73096770,1.34678501,0.00000000,1.87724282,0.00000000
-5.24362181,7.66638648,3.92005729,4.74829319,1.32419743,0.00000000,1.90721825,0.00000000
-5.23761881,7.69660063,3.92693121,4.75732519,1.29814958,0.00000000,1.93406267,0.00000000
-5.23161581,7.71138638,3.92281960,4.75774775,1.26899065,0.00000000,1.95714296,0.00000000
-5.22561281,7.71029223,3.90776734,4.74948491,1.23712302,0.00000000,1.97591724,0.00000000
-5.21960980,7.69329631,3.88199151,4.73272334,1.20299654,0.00000000,1.98996190,0.00000000
-5.21360680,7.66084488,3.84589249,4.70792862,1.16710266,0.00000000,1.99899588,0.00000000
-5.20760380,7.61387889,3.80006338,4.67585398,1.12996831,0.00000000,2.00290080,0.00000000
-5.20160080,7.55384632,3.74529611,4.63754049,1.09214950,0.00000000,2.00173609,0.00000000
-5.19559780,7.48269818,3.68258301,4.59430798,1.05422442,0.00000000,1.99574773,0.00000000
-5.18959480,7.40286694,3.61311234,4.54773613,1.01678572,0.00000000,1.98537022,0.00000000
-5.18359180,7.31722644,3.53825684,4.49963551,0.98043205,0.00000000,1.97122103,0.00000000
-5.17758879,7.22903320,3.45955460,4.45200874,0.94575860,0.00000000,1.95408757,0.00000000
-5.17158579,7.14185000,3.37868180,4.40700239,0.91334664,0.00000000,1.93490681,0.00000000
-5.16558279,7.05945318,3.29741779,4.36685046,0.88375215,0.00000000,1.91473819,0.00000000
-5.15957979,6.98572619,3.21760297,4.33381098,0.85749371,0.00000000,1.89473059,0.00000000
-5.15357679,6.92454238,3.14109083,4.31009727,0.83503988,0.00000000,1.87608471,0.00000000
-5.14757379,6.87964100,3.06969571,4.29780611,0.81679659,0.00000000,1.86001219,0.00000000
-5.14157079,6.85450057,3.00513820,4.29884510,0.80309481,0.00000000,1.84769310,0.00000000
-5.13556778,6.85221428,2.94899054,4.31486174,0.79417916,0.00000000,1.84023347,0.00000000
-5.12956478,6.87537221,2.90262424,4.34717676,0.79019795,0.00000000,1.83862458,0.00000000
-5.12356178,6.92595492,2.86716230,4.39672455,0.79119519,0.00000000,1.84370568,0.00000000
-5.11755878,7.00524293,2.84343830,4.46400284,0.79710519,0.00000000,1.85613147,0.00000000
-5.11155578,7.11374587,2.83196419,4.54903423,0.80774988,0.00000000,1.87634584,0.00000000
-5.10555278,7.25115461,2.83290842,4.65134120,0.82283961,0.00000000,1.90456263,0.00000000
-5.09954977,7.41631877,2.84608564,4.76993629,0.84197715,0.00000000,1.94075435,0.00000000
-5.09354677,7.60725119,2.87095853,4.90332830,0.86466534,0.00000000,1.98464900,0.00000000
-5.08754377,7.82115979,2.90665184,5.04954498,0.89031802,0.00000000,2.03573535,0.00000000
-5.08154077,8.05450638,2.95197854,5.20617191,0.91827403,0.00000000,2.09327612,0.00000000
-5.07553777,8.30309090,3.00547682,5.37040681,0.94781401,0.00000000,2.15632888,0.00000000
-5.06953477,8.56215858,3.06545703,5.53912770,0.97817925,0.00000000,2.22377350,0.00000000
-5.06353177,8.82652670,3.13005657,5.70897298,1.00859208,0.00000000,2.29434559,0.00000000
-5.05752876,9.09072688,3.19730102,5.87643075,1.03827711,0.00000000,2.36667441,0.00000000
-5.05152576,9.34915818,3.26516912,6.03793459,1.06648253,0.00000000,2.43932422,0.00000000
-5.04552276,9.59624609,3.33165963,6.18996234,1.09250069,0.00000000,2.51083768,0.00000000
-5.03951976,9.82660196,3.39485742,6.32913479,1.11568738,0.00000000,2.57977991,0.00000000
-5.03351676,10.03517776,3.45299687,6.45231051,1.13547899,0.00000000,2.64478187,0.00000000
-5.02751376,10.21741093,3.50452034,6.55667389,1.15140721,0.00000000,2.70458178,0.00000000
-5.02151076,10.36935462,3.54812972,6.63981316,1.16311054,0.00000000,2.75806323,0.00000000
-5.01550775,10.48778910,3.58282950,6.69978577,1.17034255,0.00000000,2.80428901,0.00000000
-5.00950475,10.57031064,3.60795994,6.73516910,1.17297649,0.00000000,2.84252945,0.00000000
-5.00350175,10.61539512,3.62321907,6.74509475,1.17100630,0.00000000,2.87228436,0.00000000
-4.99749875,10.62243434,3.62867304,6.72926557,1.16454399,0.00000000,2.89329799,0.00000000
-4.99149575,10.59174391,3.62475406,6.68795501,1.15381350,0.00000000,2.90556626,0.00000000
-4.98549275,10.52454262,3.61224607,6.62198905,1.13914145,0.00000000,2.90933600,0.00000000
-4.97948974,10.42290405,3.59225844,6.53271177,1.12094499,0.00000000,2.90509598,0.00000000
-4.97348674,10.28968201,3.56618815,6.42193585,1.09971714,0.00000000,2.89355998,0.00000000
-4.96748374,10.12841259,3.53567179,6.29188003,1.07601028,0.00000000,2.87564206,0.00000000
-4.96148074,9.94319590,3.50252850,6.14509592,1.05041803,0.00000000,2.85242499,0.00000000
-4.95547774,9.73856168,3.46869569,5.98438678,1.02355634,0.00000000,2.82512246,0.00000000
-4.94947474,9.51932334,3.43615964,5.81272119,0.99604414,0.00000000,2.79503651,0.00000000
-4.94347174,9.29042545,3.40688314,5.63314457,0.96848430,0.00000000,2.76351150,0.00000000
-4.93746873,9.05678985,3.38273274,5.44869164,0.94144535,0.00000000,2.73188637,0.00000000
-4.93146573,8.82316590,3.36540829,5.26230259,0.91544461,0.00000000,2.70144680,0.00000000
-4.92546273,8.59398989,3.35637725,5.07674579,0.89093322,0.00000000,2.67337931,0.00000000
-4.91945973,8.37325860,3.35681649,4.89454934,0.86828353,0.00000000,2.64872904,0.00000000
-4.91345673,8.16442132,3.36756386,4.71794357,0.84777938,0.00000000,2.62836286,0.00000000
-4.90745373,7.97029401,3.38908168,4.54881605,0.82960947,0.00000000,2.61293950,0.00000000
-4.90145073,7.79299828,3.42143364,4.38868015,0.81386414,0.00000000,2.60288784,0.00000000
-4.89544772,7.63392702,3.46427648,4.23865784,0.80053570,0.00000000,2.59839428,0.00000000
-4.88944472,7.49373727,3.51686670,4.09947661,0.78952230,0.00000000,2.59939967,0.00000000
-4.88344172,7.37236989,3.57808238,3.97148005,0.78063509,0.00000000,2.60560586,0.00000000
-4.87743872,7.26909443,3.64645927,3.85465099,0.77360858,0.00000000,2.61649148,0.00000000
-4.87143572,7.18257652,3.72023960,3.74864583,0.76811360,0.00000000,2.63133606,0.00000000
-4.86543272,7.11096424,3.79743182,3.65283800,0.76377245,0.00000000,2.64925127,0.00000000
-4.85942971,7.05198932,3.87587837,3.56636854,0.76017552,0.00000000,2.66921778,0.00000000
-4.85342671,7.00307823,3.95332890,3.48820136,0.75689864,0.00000000,2.69012590,0.00000000
-4.84742371,6.96146821,4.02751555,3.41718080,0.75352055,0.00000000,2.71081808,0.00000000
-4.84142071,6.92432323,4.09622713,3.35208910,0.74963953,0.00000000,2.73013140,0.00000000
-4.83541771,6.88884505,4.15737908,3.29170149,0.74488859,0.00000000,2.74693807,0.00000000
-4.82941471,6.85237513,4.20907628,3.23483699,0.73894853,0.00000000,2.76018239,0.00000000
-4.82341171,6.81248366,4.24966636,3.18040330,0.73155842,0.00000000,2.76891258,0.00000000
-4.81740870,6.76704307,4.27778154,3.12743433,0.72252296,0.00000000,2.77230667,0.00000000
-4.81140570,6.71428405,4.29236765,3.07511970,0.71171656,0.00000000,2.76969143,0.00000000
-4.80540270,6.65283320,4.29269998,3.02282561,0.69908425,0.00000000,2.76055431,0.00000000
-4.79939970,6.58173230,4.27838580,2.97010720,0.68463918,0.00000000,2.74454824,0.00000000
-4.79339670,6.50044021,4.24935448,2.91671263,0.66845742,0.00000000,2.72148989,0.00000000
-4.78739370,6.40881894,4.20583652,2.86257958,0.65067013,0.00000000,2.69135208,0.00000000
-4.78139070,6.30710621,4.14833329,2.80782506,0.63145389,0.00000000,2.65425126,0.00000000
-4.77538769,6.19587719,4.07757975,2.75272971,0.61101969,0.00000000,2.61043127,0.00000000
-4.76938469,6.07599819,3.99450238,2.69771768,0.58960132,0.00000000,2.56024459,0.00000000
-4.76338169,5.94857545,3.90017490,2.64333342,0.56744366,0.00000000,2.50413225,0.00000000
-4.75737869,5.81490181,3.79577400,2.59021660,0.54479174,0.00000000,2.44260367,0.00000000
-4.75137569,5.67640381,3.68253726,2.53907625,0.52188088,0.00000000,2.37621727,0.00000000
-4.74537269,5.53459160,3.56172493,2.49066533,0.49892839,0.00000000,2.30556291,0.00000000
-4.73936968,5.39101335,3.43458706,2.44575638,0.47612728,0.00000000,2.23124649,0.00000000
-4.73336668,5.24721558,3.30233672,2.40511931,0.45364189,0.00000000,2.15387744,0.00000000
-4.72736368,5.10471022,3.16612986,2.36950171,0.43160576,0.00000000,2.07405890,0.00000000
-4.72136068,4.96494882,3.02705174,2.33961216,0.41012135,0.00000000,1.99238089,0.00000000
-4.71535768,4.82930382,2.88610948,2.31610688,0.38926169,0.00000000,1.90941593,0.00000000
-4.70935468,4.69905651,2.74423010,2.29957980,0.36907339,0.00000000,1.82571689,0.00000000
-4.70335168,4.57539095,2.60226290,2.29055596,0.34958092,0.00000000,1.74181667,0.00000000
-4.69734867,4.45939297,2.46098520,2.28948827,0.33079154,0.00000000,1.65822894,0.00000000
-4.69134567,4.35205316,2.32111018,2.29675712,0.31270057,0.00000000,1.57544964,0.00000000
-4.68534267,4.25427268,2.18329573,2.31267260,0.29529676,0.00000000,1.49395863,0.00000000
-4.67933967,4.16687083,2.04815326,2.33747874,0.27856714,0.00000000,1.41422111,0.00000000
-4.67333667,4.09059318,1.91625563,2.37135918,0.26250144,0.00000000,1.33668843,0.00000000
-4.66733367,4.02611928,1.78814358,2.41444365,0.24709553,0.00000000,1.26179810,0.00000000
-4.66133067,3.97406905,1.66433032,2.46681439,0.23235408,0.00000000,1.18997299,0.00000000
-4.65532766,3.93500706,1.54530400,2.52851196,0.21829220,0.00000000,1.12161951,0.00000000
-4.64932466,3.90944423,1.43152827,2.59953960,0.20493613,0.00000000,1.05712515,0.00000000
-4.64332166,3.89783643,1.32344101,2.67986551,0.19232314,0.00000000,0.99685540,0.00000000
-4.63731866,3.90057993,1.22145176,2.76942264,0.18050071,0.00000000,0.94115028,0.00000000
-4.63131566,3.91800365,1.12593823,2.86810556,0.16952512,0.00000000,0.89032089,0.00000000
-4.62531266,3.95035859,1.03724236,2.97576430,0.15945971,0.00000000,0.84464617,0.00000000
-4.61930965,3.99780480,0.95566650,3.09219532,0.15037292,0.00000000,0.80437004,0.00000000
-4.61330665,4.06039661,0.88147015,3.21712995,0.14233626,0.00000000,0.76969929,0.00000000
-4.60730365,4.13806705,0.81486745,3.35022107,0.13542242,0.00000000,0.74080223,0.00000000
-4.60130065,4.23061239,0.75602586,3.49102870,0.12970345,0.00000000,0.71780818,0.00000000
-4.59529765,4.33767792,0.70506601,3.63900590,0.12524929,0.00000000,0.70080786,0.00000000
-4.58929465,4.45874611,0.66206271,3.79348599,0.12212648,0.00000000,0.68985450,0.00000000
-4.58329165,4.59312819,0.62704700,3.95367244,0.12039718,0.00000000,0.68496560,0.00000000
-4.57728864,4.73996015,0.60000898,4.11863273,0.12011838,0.00000000,0.68612502,0.00000000
-4.57128564,4.89820395,0.58090118,4.28729720,0.12134123,0.00000000,0.69328536,0.00000000
-4.56528264,5.06665422,0.56964189,4.45846372,0.12411050,0.00000000,0.70637009,0.00000000
-4.55927964,5.24395095,0.56611834,4.63080878,0.12846400,0.00000000,0.72527539,0.00000000
-4.55327664,5.42859751,0.57018908,4.80290490,0.13443187,0.00000000,0.74987137,0.00000000
-4.54727364,5.61898367,0.58168538,4.97324423,0.14203578,0.00000000,0.78000240,0.00000000
-4.54127064,5.81341253,0.60041134,5.14026736,0.15128780,0.00000000,0.81548652,0.00000000
-4.53526763,6.01013002,0.62614246,5.30239614,0.16218901,0.00000000,0.85611363,0.00000000
-4.52926463,6.20735536,0.65862269,5.45806904,0.17472791,0.00000000,0.90164273,0.00000000
-4.52326163,6.40331101,0.69755996,5.60577703,0.18887841,0.00000000,0.95179805,0.00000000
-4.51725863,6.59625014,0.74262038,5.74409833,0.20459767,0.00000000,1.00626425,0.00000000
-4.51125563,6.78448047,0.79342145,5.87172983,0.22182379,0.00000000,1.06468121,0.00000000
-4.50525263,6.96638295,0.84952469,5.98751367,0.24047345,0.00000000,1.12663839,0.00000000
-4.49924962,7.14042467,0.91042826,6.09045753,0.26043958,0.00000000,1.19166952,0.00000000
-4.49324662,7.30516572,0.97556026,6.17974766,0.28158940,0.00000000,1.25924801,0.00000000
-4.48724362,7.45926009,1.04427331,6.25475424,0.30376277,0.00000000,1.32878349,0.00000000
-4.48124062,7.60145172,1.11584117,6.31502924,0.32677124,0.00000000,1.39962032,0.00000000
-4.47523762,7.73056678,1.18945812,6.36029739,0.35039782,0.00000000,1.47103843,0.00000000
-4.46923462,7.84550416,1.26424164,6.39044153,0.37439777,0.00000000,1.54225693,0.00000000
-4.46323162,7.94522595,1.33923887,6.40548397,0.39850039,0.00000000,1.61244109,0.00000000
-4.45722861,8.02875032,1.41343734,6.40556560,0.42241207,0.00000000,1.68071272,0.00000000
-4.45122561,8.09514852,1.48577978,6.39092489,0.44582053,0.00000000,1.74616419,0.00000000
-4.44522261,8.14354792,1.55518326,6.36187851,0.46840026,0.00000000,1.80787590,0.00000000
-4.43921961,8.17314216,1.62056194,6.31880552,0.48981910,0.00000000,1.86493691,0.00000000
-4.43321661,8.18320915,1.68085310,6.26213620,0.50974582,0.00000000,1.91646809,0.00000000
-4.42721361,8.17313676,1.73504541,6.19234653,0.52785842,0.00000000,1.96164722,0.00000000
-4.42121061,8.14245527,1.78220842,6.10995860,0.54385291,0.00000000,1.99973492,0.00000000
-4.41520760,8.09087519,1.82152209,6.01554673,0.55745228,0.00000000,2.03010035,0.00000000
-4.40920460,8.01832801,1.85230490,5.90974839,0.56841521,0.00000000,2.05224565,0.00000000
-4.40320160,7.92500744,1.87403936,5.79327880,0.57654416,0.00000000,2.06582770,0.00000000
-4.39719860,7.81140799,1.88639340,5.66694756,0.58169256,0.00000000,2.07067619,0.00000000
-4.39119560,7.67835786,1.88923658,5.53167543,0.58377054,0.00000000,2.06680690,0.00000000
-4.38519260,7.52704338,1.88265005,5.38850947,0.58274909,0.00000000,2.05442923,0.00000000
-4.37918959,7.35902225,1.86692955,5.23863458,0.57866232,0.00000000,2.03394748,0.00000000
-4.37318659,7.17622379,1.84258099,5.08338006,0.57160763,0.00000000,2.00595536,0.00000000
-4.36718359,6.98093479,1.81030851,4.92421977,0.56174377,0.00000000,1.97122375,0.00000000
-4.36118059,6.77577055,1.77099528,4.76276510,0.54928683,0.00000000,1.93068189,0.00000000
-4.35517759,6.56363134,1.72567773,4.60075045,0.53450420,0.00000000,1.88539263,0.00000000
-4.34917459,6.34764552,1.67551391,4.44001131,0.51770689,0.00000000,1.83652253,0.00000000
-4.34317159,6.13110113,1.62174750,4.28245535,0.49924025,0.00000000,1.78530789,0.00000000
-4.33716858,5.91736831,1.56566850,4.13002767,0.47947382,0.00000000,1.73301793,0.00000000
-4.33116558,5.70981565,1.50857254,3.98467133,0.45879033,0.00000000,1.68091664,0.00000000
-4.32516258,5.51172347,1.45172006,3.84828466,0.43757457,0.00000000,1.63022458,0.00000000
-4.31915958,5.32619741,1.39629723,3.72267691,0.41620250,0.00000000,1.58208217,0.00000000
-4.31315658,5.15608554,1.34338004,3.60952392,0.39503090,0.00000000,1.53751584,0.00000000
-4.30715358,5.00390202,1.29390290,3.51032533,0.37438814,0.00000000,1.49740820,0.00000000
