energy_ev,total_up,Bi_p_up,Bi_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.53776888,4.48653936,0.31392038,0.01166540,1.74320194,2.22023991,0.03685648,2.30225560
-5.53176588,4.44950955,0.31482919,0.01141568,1.71793206,2.20829525,0.03530403,2.28606489
-5.52576288,4.40653168,0.31480842,0.01116796,1.69144854,2.19361249,0.03374619,2.26679398
-5.51975988,4.35714317,0.31381273,0.01092433,1.66359715,2.17590366,0.03219581,2.24413009
-5.51375688,4.30093439,0.31181010,0.01068648,1.63419446,2.15491497,0.03066415,2.21779032
-5.50775388,4.23759054,0.30878421,0.01045580,1.60304963,2.13044734,0.02916099,2.18754531
-5.50175088,4.16692931,0.30473636,0.01023337,1.56998636,2.10237467,0.02769465,2.15324076
-5.49574787,4.08893226,0.29968675,0.01002011,1.53486355,2.07065893,0.02627208,2.11481537
-5.48974487,4.00376803,0.29367503,0.00981675,1.49759371,2.03536107,0.02489895,2.07231443
-5.48374187,3.91180627,0.28676005,0.00962392,1.45815786,1.99664739,0.02357977,2.02589821
-5.47773887,3.81362140,0.27901898,0.00944222,1.41661638,1.95479085,0.02231791,1.97584477
-5.47173587,3.70998617,0.27054560,0.00927217,1.37311521,1.91016733,0.02111575,1.92254712
-5.46573287,3.60185539,0.26144814,0.00911431,1.32788714,1.86324707,0.01997470,1.86650480
-5.45972986,3.49034081,0.25184647,0.00896915,1.28124839,1.81458158,0.01889528,1.80831042
-5.45372686,3.37667848,0.24186909,0.00883718,1.23359066,1.76478695,0.01787721,1.74863185
-5.44772386,3.26219036,0.23164984,0.00871884,1.18536930,1.71452412,0.01691947,1.68819107
-5.44172086,3.14824224,0.22132461,0.00861453,1.13708837,1.66447726,0.01602038,1.62774052
-5.43571786,3.03620002,0.21102815,0.00852454,1.08928338,1.61533126,0.01517770,1.56803843
-5.42971486,2.92738653,0.20089118,0.00844904,1.04250275,1.56774935,0.01438871,1.50982394
-5.42371186,2.82304083,0.19103783,0.00838808,0.99728895,1.52235191,0.01365038,1.45379350
-5.41770885,2.72428198,0.18158354,0.00834153,0.95416021,1.47969739,0.01295947,1.40057924
-5.41170585,2.63207855,0.17263352,0.00830912,0.91359371,1.44026615,0.01231268,1.35073053
-5.40570285,2.54722517,0.16428173,0.00829038,0.87601084,1.40444769,0.01170680,1.30469908
-5.39969985,2.47032688,0.15661035,0.00828471,0.84176526,1.37253204,0.01113887,1.26282840
-5.39369685,2.40179142,0.14968982,0.00829137,0.81113398,1.34470509,0.01060631,1.22534768
-5.38769385,2.34182958,0.14357924,0.00830953,0.78431167,1.32104824,0.01010709,1.19237017
-5.38169085,2.29046297,0.13832715,0.00833826,0.76140831,1.30154201,0.00963985,1.16389601
-5.37568784,2.24753852,0.13397249,0.00837666,0.74244999,1.28607325,0.00920400,1.13981907
-5.36968484,2.21274861,0.13054574,0.00842383,0.72738257,1.27444561,0.00879979,1.11993730
-5.36368184,2.18565562,0.12807006,0.00847895,0.71607784,1.26639245,0.00842843,1.10396612
-5.35767884,2.16571949,0.12656231,0.00854130,0.70834182,1.26159168,0.00809207,1.09155395
-5.35167584,2.15232702,0.12603395,0.00861032,0.70392461,1.25968173,0.00779384,1.08229935
-5.34567284,2.14482153,0.12649167,0.00868563,0.70253146,1.26027802,0.00753780,1.07576897
-5.33966983,2.14253164,0.12793778,0.00876701,0.70383437,1.26298917,0.00732893,1.07151551
-5.33366683,2.14479805,0.13037027,0.00885444,0.70748409,1.26743233,0.00717300,1.06909520
-5.32766383,2.15099756,0.13378261,0.00894808,0.71312190,1.27324724,0.00707651,1.06808409
-5.32166083,2.16056344,0.13816329,0.00904823,0.72039091,1.28010834,0.00704653,1.06809265
-5.31565783,2.17300175,0.14349521,0.00915530,0.72894669,1.28773472,0.00709057,1.06877837
-5.30965483,2.18790316,0.14975488,0.00926980,0.73846684,1.29589766,0.00721635,1.06985585
-5.30365183,2.20495023,0.15691163,0.00939223,0.74865951,1.30442544,0.00743168,1.07110421
-5.29764882,2.22392003,0.16492686,0.00952312,0.75927046,1.31320556,0.00774417,1.07237175
-5.29164582,2.24468219,0.17375337,0.00966286,0.77008875,1.32218411,0.00816103,1.07357755
-5.28564282,2.26719267,0.18333489,0.00981177,0.78095074,1.33136258,0.00868883,1.07471017
-5.27963982,2.29148348,0.19360591,0.00996997,0.79174248,1.34079216,0.00933322,1.07582346
-5.27363682,2.31764874,0.20449165,0.01013735,0.80240014,1.35056568,0.01009872,1.07702953
-5.26763382,2.34582750,0.21590850,0.01031357,0.81290868,1.36080759,0.01098840,1.07848925
-5.26163082,2.37618395,0.22776456,0.01049801,0.82329848,1.37166217,0.01200368,1.08040037
-5.25562781,2.40888559,0.23996055,0.01068973,0.83364009,1.38328054,0.01314407,1.08298381
-5.24962481,2.44408001,0.25239091,0.01088747,0.84403711,1.39580674,0.01440698,1.08646850
-5.24362181,2.48187116,0.26494503,0.01108968,0.85461729,1.40936358,0.01578753,1.09107529
-5.23761881,2.52229606,0.27750862,0.01129444,0.86552227,1.42403865,0.01727841,1.09700056
-5.23161581,2.56530272,0.28996509,0.01149955,0.87689600,1.43987128,0.01886981,1.10440025
-5.22561281,2.61073045,0.30219695,0.01170249,0.88887261,1.45684084,0.02054936,1.11337492
-5.21960980,2.65829353,0.31408712,0.01190048,0.90156387,1.47485718,0.02230222,1.12395663
-5.21360680,2.70756917,0.32552018,0.01209048,0.91504717,1.49375360,0.02411114,1.13609831
-5.20760380,2.75799076,0.33638347,0.01226924,0.92935436,1.51328299,0.02595666,1.14966622
-5.20160080,2.80884711,0.34656813,0.01243337,0.94446225,1.53311733,0.02781741,1.16443610
-5.19559780,2.85928816,0.35597000,0.01257934,0.96028530,1.55285108,0.02967039,1.18009334
-5.18959480,2.90833766,0.36449047,0.01270363,0.97667109,1.57200818,0.03149143,1.19623740
-5.18359180,2.95491251,0.37203724,0.01280274,0.99339889,1.59005299,0.03325564,1.21239055
-5.17758879,2.99784868,0.37852518,0.01287329,1.01018181,1.60640457,0.03493799,1.22801074
-5.17158579,3.03593285,0.38387705,0.01291212,1.02667236,1.62045400,0.03651381,1.24250813
-5.16558279,3.06793879,0.38802440,0.01291639,1.04247167,1.63158410,0.03795947,1.25526478
-5.15957979,3.09266705,0.39090850,0.01288368,1.05714184,1.63919080,0.03925293,1.26565659
-5.15357679,3.10898657,0.39248130,0.01281205,1.07022099,1.64270514,0.04037437,1.27307661
-5.14757379,3.11587609,0.39270645,0.01270017,1.08124047,1.64161511,0.04130672,1.27695866
-5.14157079,3.11246378,0.39156039,0.01254737,1.08974330,1.63548618,0.04203617,1.27680011
-5.13556778,3.09806307,0.38903336,0.01235372,1.09530297,1.62397967,0.04255262,1.27218272
-5.12956478,3.07220288,0.38513033,0.01212006,1.09754171,1.60686799,0.04284996,1.26279062
-5.12356178,3.03465076,0.37987179,0.01184801,1.09614715,1.58404600,0.04292629,1.24842432
-5.11755878,2.98542776,0.37329428,0.01153997,1.09088665,1.55553794,0.04278405,1.22901024
-5.11155578,2.92481389,0.36545069,0.01119912,1.08161833,1.52149952,0.04242991,1.20460521
-5.10555278,2.85334409,0.35641011,0.01082927,1.06829840,1.48221498,0.04187464,1.17539556
-5.09954977,2.77179445,0.34625730,0.01043487,1.05098419,1.43808930,0.04113275,1.14169113
-5.09354677,2.68115941,0.33509177,0.01002082,1.02983289,1.38963573,0.04022208,1.10391417
-5.08754377,2.58262076,0.32302626,0.00959237,1.00509595,1.33745939,0.03916324,1.06258399
-5.08154077,2.47750986,0.31018494,0.00915498,0.97710943,1.28223750,0.03797896,1.01829788
-5.07553777,2.36726482,0.29670111,0.00871411,0.94628095,1.22469719,0.03669341,0.97170943
-5.06953477,2.25338454,0.28271452,0.00827513,0.91307376,1.16559191,0.03533144,0.92350519
-5.06353177,2.13738160,0.26836858,0.00784309,0.87798894,1.10567755,0.03391786,0.87438085
-5.05752876,2.02073623,0.25380723,0.00742264,0.84154657,1.04568910,0.03247667,0.82501801
-5.05152576,1.90485323,0.23917193,0.00701784,0.80426676,0.98631913,0.03103047,0.77606262
-5.04552276,1.79102372,0.22459864,0.00663212,0.76665165,0.92819877,0.02959981,0.72810599
-5.03951976,1.68039314,0.21021502,0.00626813,0.72916906,0.87188201,0.02820277,0.68166905
-5.03351676,1.57393673,0.19613799,0.00592777,0.69223864,0.81783385,0.02685456,0.63719062
-5.02751376,1.47244328,0.18247167,0.00561210,0.65622101,0.76642271,0.02556738,0.59501973
-5.02151076,1.37650732,0.16930578,0.00532141,0.62141026,0.71791707,0.02435028,0.55541237
-5.01550775,1.28652978,0.15671470,0.00505527,0.58803009,0.67248651,0.02320930,0.51853239
-5.00950475,1.20272655,0.14475694,0.00481258,0.55623344,0.63020659,0.02214768,0.48445623
-5.00350175,1.12514404,0.13347534,0.00459167,0.52610549,0.59106733,0.02116613,0.45318112
-4.99749875,1.05368060,0.12289772,0.00439047,0.49766959,0.55498453,0.02026335,0.42463598
-4.99149575,0.98811241,0.11303801,0.00420655,0.47089567,0.52181325,0.01943646,0.39869433
-4.98549275,0.92812225,0.10389781,0.00403735,0.44571045,0.49136272,0.01868159,0.37518848
-4.97948974,0.87332959,0.09546829,0.00388027,0.42200886,0.46341179,0.01799441,0.35392423
-4.97348674,0.82332050,0.08773220,0.00373280,0.39966591,0.43772420,0.01737068,0.33469518
-4.96748374,0.77767581,0.08066605,0.00359263,0.37854842,0.41406282,0.01680675,0.31729618
-4.96148074,0.73599642,0.07424228,0.00345777,0.35852602,0.39220250,0.01629994,0.30153520
-4.95547774,0.69792451,0.06843119,0.00332662,0.33948077,0.37194060,0.01584890,0.28724316
-4.94947474,0.66316013,0.06320283,0.00319803,0.32131523,0.35310532,0.01545379,0.27428148
-4.94347174,0.63147243,0.05852846,0.00307130,0.30395849,0.33556109,0.01511636,0.26254702
-4.93746873,0.60270552,0.05438176,0.00294623,0.28737006,0.31921143,0.01483992,0.25197448
-4.93146573,0.57677889,0.05073961,0.00282309,0.27154167,0.30399901,0.01462917,0.24253624
-4.92546273,0.55368285,0.04758254,0.00270254,0.25649691,0.28990319,0.01448988,0.23423986
-4.91945973,0.53346943,0.04489477,0.00258563,0.24228899,0.27693550,0.01442856,0.22712347
-4.91345673,0.51623955,0.04266385,0.00247370,0.22899679,0.26513323,0.01445194,0.22124951
-4.90745373,0.50212725,0.04088012,0.00236828,0.21671955,0.25455174,0.01456646,0.21669703
-4.90145073,0.49128196,0.03953581,0.00227105,0.20557047,0.24525596,0.01477771,0.21355316
-4.89544772,0.48384983,0.03862396,0.00218368,0.19566972,0.23731147,0.01508992,0.21190419
-4.88944472,0.47995500,0.03813727,0.00210781,0.18713699,0.23077589,0.01550534,0.21182651
-4.88344172,0.47968184,0.03806687,0.00204488,0.18008409,0.22569071,0.01602386,0.21337805
-4.87743872,0.48305891,0.03840111,0.00199615,0.17460785,0.22207424,0.01664257,0.21659054
-4.87143572,0.49004550,0.03912446,0.00196255,0.17078360,0.21991585,0.01735549,0.22146280
-4.86543272,0.50052123,0.04021655,0.00194465,0.16865940,0.21917181,0.01815342,0.22795557
-4.85942971,0.51427930,0.04165144,0.00194263,0.16825135,0.21976287,0.01902394,0.23598782
-4.85342671,0.53102354,0.04339710,0.00195625,0.16954001,0.22157363,0.01995150,0.24543496
-4.84742371,0.55036957,0.04541524,0.00198484,0.17246807,0.22445378,0.02091773,0.25612884
-4.84142071,0.57184982,0.04766133,0.00202731,0.17693937,0.22822108,0.02190182,0.26785963
-4.83541771,0.59492249,0.05008508,0.00208214,0.18281931,0.23266581,0.02288109,0.28037947
-4.82941471,0.61898380,0.05263105,0.00214746,0.18993659,0.23755661,0.02383163,0.29340789
-4.82341171,0.64338327,0.05523967,0.00222109,0.19808628,0.24264744,0.02472899,0.30663853
-4.81740870,0.66744133,0.05784847,0.00230056,0.20703412,0.24768512,0.02554899,0.31974728
-4.81140570,0.69046860,0.06039345,0.00238324,0.21652199,0.25241738,0.02626849,0.33240117
-4.80540270,0.71178593,0.06281070,0.00246635,0.22627424,0.25660090,0.02686616,0.34426795
-4.79939970,0.73074466,0.06503800,0.00254711,0.23600486,0.26000901,0.02732322,0.35502582
-4.79339670,0.74674603,0.06701657,0.00262274,0.24542519,0.26243880,0.02762403,0.36437304
-4.78739370,0.75925907,0.06869258,0.00269064,0.25425185,0.26371726,0.02775667,0.37203692
-4.78139070,0.76783627,0.07001878,0.00274836,0.26221470,0.26370625,0.02771327,0.37778202
-4.77538769,0.77212641,0.07095575,0.00279375,0.26906449,0.26230615,0.02749028,0.38141704
-4.76938469,0.77188402,0.07147300,0.00282498,0.27458000,0.25945801,0.02708853,0.38280025
-4.76338169,0.76697511,0.07154981,0.00284061,0.27857421,0.25514420,0.02651313,0.38184326
-4.75737869,0.75737916,0.07117569,0.00283959,0.28089943,0.24938753,0.02577327,0.37851288
-4.75137569,0.74318715,0.07035055,0.00282133,0.28145116,0.24224903,0.02488175,0.37283124
-4.74537269,0.72459588,0.06908453,0.00278568,0.28017043,0.23382440,0.02385459,0.36487389
-4.73936968,0.70189901,0.06739746,0.00273292,0.27704460,0.22423948,0.02271032,0.35476633
-4.73336668,0.67547509,0.06531803,0.00266374,0.27210665,0.21364484,0.02146938,0.34267887
-4.72736368,0.64577334,0.06288276,0.00257922,0.26543286,0.20220985,0.02015342,0.32882023
-4.72136068,0.61329767,0.06013465,0.00248077,0.25713919,0.19011646,0.01878458,0.31343016
-4.71535768,0.57858983,0.05712172,0.00237007,0.24737634,0.17755300,0.01738482,0.29677130
-4.70935468,0.54221220,0.05389552,0.00224902,0.23632395,0.16470814,0.01597531,0.27912083
-4.70335168,0.50473107,0.05050945,0.00211967,0.22418395,0.15176546,0.01457588,0.26076201
-4.69734867,0.46670101,0.04701734,0.00198415,0.21117364,0.13889852,0.01320459,0.24197616
-4.69134567,0.42865073,0.04347189,0.00184462,0.19751856,0.12626683,0.01187733,0.22303526
-4.68534267,0.39107111,0.03992345,0.00170318,0.18344561,0.11401271,0.01060763,0.20419534
-4.67933967,0.35440551,0.03641888,0.00156186,0.16917666,0.10225902,0.00940650,0.18569114
-4.67333667,0.31904262,0.03300068,0.00142252,0.15492277,0.09110795,0.00828243,0.16773174
-4.66733367,0.28531199,0.02970633,0.00128686,0.14087946,0.08064058,0.00724142,0.15049771
-4.66133067,0.25348206,0.02656791,0.00115636,0.12722289,0.07091740,0.00628714,0.13413932
-4.65532766,0.22376066,0.02361199,0.00103231,0.11410723,0.06197948,0.00542115,0.11877620
-4.64932466,0.19629766,0.02085967,0.00091574,0.10166321,0.05385033,0.00464312,0.10449798
-4.64332166,0.17118954,0.01832696,0.00080748,0.08999772,0.04653819,0.00395119,0.09136609
-4.63731866,0.14848552,0.01602524,0.00070815,0.07919452,0.04003872,0.00334223,0.07941631
-4.63131566,0.12819486,0.01396195,0.00061819,0.06931589,0.03433789,0.00281218,0.06866212
-4.62531266,0.11029501,0.01214135,0.00053788,0.06040511,0.02941506,0.00235635,0.05909846
-4.61930965,0.09474026,0.01056540,0.00046737,0.05248956,0.02524597,0.00196970,0.05070589
-4.61330665,0.08147058,0.00923471,0.00040675,0.04558432,0.02180576,0.00164717,0.04345494
-4.60730365,0.07042022,0.00814941,0.00035602,0.03969615,0.01907169,0.00138384,0.03731038
-4.60130065,0.06152611,0.00731015,0.00031521,0.03482749,0.01702579,0.00117519,0.03223543
-4.59529765,0.05473547,0.00671887,0.00028436,0.03098064,0.01565711,0.00101728,0.02819575
-4.58929465,0.05001276,0.00637965,0.00026357,0.02816161,0.01496368,0.00090683,0.02516303
-4.58329165,0.04734558,0.00629937,0.00025305,0.02638378,0.01495409,0.00084141,0.02311817
-4.57728864,0.04674954,0.00648822,0.00025311,0.02567114,0.01564871,0.00081945,0.02205400
-4.57128564,0.04827182,0.00696013,0.00026423,0.02606096,0.01708040,0.00084033,0.02197736
-4.56528264,0.05199349,0.00773295,0.00028702,0.02760588,0.01929473,0.00090434,0.02291065
-4.55927964,0.05803027,0.00882847,0.00032227,0.03037523,0.02234979,0.00101272,0.02489269
-4.55327664,0.06653181,0.01027224,0.00037094,0.03445556,0.02631530,0.00116759,0.02797880
-4.54727364,0.07767932,0.01209309,0.00043413,0.03995023,0.03127123,0.00137188,0.03224021
-4.54127064,0.09168144,0.01432253,0.00051307,0.04697818,0.03730579,0.00162924,0.03776268
-4.53526763,0.10876846,0.01699385,0.00060910,0.05567147,0.04451280,0.00194387,0.04464420
-4.52926463,0.12918466,0.02014099,0.00072360,0.06617205,0.05298844,0.00232042,0.05299199
-4.52326163,0.15317906,0.02379723,0.00085800,0.07862731,0.06282741,0.00276377,0.06291857
-4.51725863,0.18099457,0.02799372,0.00101363,0.09318476,0.07411860,0.00327883,0.07453710
-4.51125563,0.21285577,0.03275783,0.00119172,0.10998580,0.08694034,0.00387029,0.08795601
-4.50525263,0.24895561,0.03811145,0.00139329,0.12915874,0.10135533,0.00454238,0.10327293
-4.49924962,0.28944149,0.04406927,0.00161911,0.15081128,0.11740542,0.00529863,0.12056833
-4.49324662,0.33440113,0.05063713,0.00186956,0.17502267,0.13510656,0.00614157,0.13989874
-4.48724362,0.38384885,0.05781050,0.00214458,0.20183592,0.15444398,0.00707251,0.16129005
-4.48124062,0.43771293,0.06557323,0.00244360,0.23125031,0.17536793,0.00809129,0.18473116
-4.47523762,0.49582473,0.07389660,0.00276548,0.26321470,0.19779032,0.00919609,0.21016806
-4.46923462,0.55791024,0.08273881,0.00310841,0.29762195,0.22158235,0.01038328,0.23749905
-4.46323162,0.62358486,0.09204491,0.00346996,0.33430491,0.24657352,0.01164733,0.26657107
-4.45722861,0.69235183,0.10174735,0.00384697,0.37303430,0.27255214,0.01298079,0.29717778
-4.45122561,0.76360507,0.11176703,0.00423562,0.41351888,0.29926751,0.01437437,0.32905940
-4.44522261,0.83663648,0.12201494,0.00463149,0.45540801,0.32643383,0.01581709,0.36190471
-4.43921961,0.91064802,0.13239443,0.00502954,0.49829688,0.35373586,0.01729649,0.39535528
-4.43321661,0.98476836,0.14280381,0.00542428,0.54173432,0.38083621,0.01879902,0.42901192
-4.42721361,1.05807383,0.15313954,0.00580988,0.58523309,0.40738402,0.02031039,0.46244338
-4.42121061,1.12961292,0.16329952,0.00618026,0.62828231,0.43302486,0.02181610,0.49519688
-4.41520760,1.19843359,0.17318657,0.00652931,0.67036174,0.45741136,0.02330188,0.52681046
-4.40920460,1.26361221,0.18271190,0.00685105,0.71095716,0.48021416,0.02475430,0.55682631
-4.40320160,1.32428293,0.19179827,0.00713977,0.74957635,0.50113278,0.02616128,0.58480491
-4.39719860,1.37966618,0.20038280,0.00739025,0.78576488,0.51990573,0.02751255,0.61033910
-4.39119560,1.42909481,0.20841917,0.00759794,0.81912084,0.53631953,0.02880015,0.63306759
-4.38519260,1.47203662,0.21587916,0.00775906,0.84930799,0.55021609,0.03001869,0.65268712
-4.37918959,1.50811206,0.22275331,0.00787079,0.87606633,0.56149804,0.03116563,0.66896281
-4.37318659,1.53710621,0.22905074,0.00793129,0.89921973,0.57013179,0.03224132,0.68173602
-4.36718359,1.55897426,0.23479806,0.00793987,0.91868014,0.57614802,0.03324897,0.69092938
-4.36118059,1.57384012,0.24003737,0.00789692,0.93444801,0.57963972,0.03419438,0.69654870
-4.35517759,1.58198840,0.24482353,0.00780395,0.94660896,0.58075768,0.03508563,0.69868160
-4.34917459,1.58384985,0.24922073,0.00766350,0.95532693,0.57970376,0.03593254,0.69749306
-4.34317159,1.57998128,0.25329864,0.00747912,0.96083398,0.57672231,0.03674607,0.69321790
-4.33716858,1.57104098,0.25712819,0.00725516,0.96341755,0.57209017,0.03753769,0.68615094
-4.33116558,1.55776090,0.26077744,0.00699670,0.96340566,0.56610570,0.03831865,0.67663499
-4.32516258,1.54091719,0.26430745,0.00670936,0.96115112,0.55907759,0.03909927,0.66504774
-4.31915958,1.52130077,0.26776874,0.00639913,0.95701541,0.55131392,0.03988836,0.65178797
-4.31315658,1.49968933,0.27119821,0.00607218,0.95135334,0.54311208,0.04069269,0.63726196
-4.30715358,1.47682237,0.27461693,0.00573473,0.94449915,0.53475007,0.04151657,0.62187082
