energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.78389195,3.31593817,0.64495701,2.51142007,0.00266695,0.06055068,0.45966600,0.00000000,0.43697242,0.03463469
-5.77788894,3.39869271,0.65960668,2.57480852,0.00291783,0.06090489,0.47236328,0.00000000,0.44798426,0.03530962
-5.77188594,3.47241532,0.67233038,2.63131066,0.00318563,0.06109524,0.48378418,0.00000000,0.45771588,0.03591444
-5.76588294,3.53603665,0.68291085,2.68016855,0.00346778,0.06110447,0.49374484,0.00000000,0.46597498,0.03643430
-5.75987994,3.58860538,0.69115749,2.72071335,0.00376133,0.06091852,0.50207589,0.00000000,0.47259198,0.03685521
-5.75387694,3.62931429,0.69691163,2.75238423,0.00406299,0.06052686,0.50862679,0.00000000,0.47742415,0.03716432
-5.74787394,3.65752560,0.70005163,2.77474687,0.00436918,0.05992271,0.51327009,0.00000000,0.48035942,0.03735028
-5.74187094,3.67279497,0.70049741,2.78751086,0.00467604,0.05910330,0.51590567,0.00000000,0.48131983,0.03740357
-5.73586793,3.67489333,0.69821442,2.79054553,0.00497954,0.05806989,0.51646466,0.00000000,0.48026433,0.03731685
-5.72986493,3.66382556,0.69321681,2.78389346,0.00527552,0.05682779,0.51491292,0.00000000,0.47719106,0.03708519
-5.72386193,3.63984523,0.68556966,2.76778111,0.00555982,0.05538630,0.51125399,0.00000000,0.47213876,0.03670641
-5.71785893,3.60346458,0.67539002,2.74262592,0.00582832,0.05375849,0.50553126,0.00000000,0.46518745,0.03618119
-5.71185593,3.55545874,0.66284681,2.70903912,0.00607708,0.05196100,0.49782923,0.00000000,0.45645819,0.03551325
-5.70585293,3.49686359,0.64815937,2.66782396,0.00630243,0.05001370,0.48827381,0.00000000,0.44611183,0.03470937
-5.69984992,3.42896677,0.63159461,2.61996862,0.00650107,0.04793930,0.47703145,0.00000000,0.43434682,0.03377934
-5.69384692,3.35329120,0.61346285,2.56663376,0.00667018,0.04576289,0.46430719,0.00000000,0.42139608,0.03273584
-5.68784392,3.27157127,0.59411228,2.50913431,0.00680750,0.04351147,0.45034151,0.00000000,0.40752285,0.03159421
-5.68184092,3.18572142,0.57392220,2.44891573,0.00691144,0.04121336,0.43540597,0.00000000,0.39301565,0.03037214
-5.67583792,3.09779784,0.55329520,2.38752482,0.00698111,0.03889769,0.41979791,0.00000000,0.37818248,0.02908926
-5.66983492,3.00995359,0.53264838,2.32657564,0.00701638,0.03659374,0.40383412,0.00000000,0.36334423,0.02776672
-5.66383192,2.92438827,0.51240394,2.26771109,0.00701793,0.03433040,0.38784369,0.00000000,0.34882760,0.02642666
-5.65782891,2.84329334,0.49297930,2.21256119,0.00698723,0.03213556,0.37216033,0.00000000,0.33495753,0.02509167
-5.65182591,2.76879447,0.47477709,2.16269896,0.00692656,0.03003554,0.35711430,0.00000000,0.32204947,0.02378423
-5.64582291,2.70289270,0.45817530,2.11959528,0.00683894,0.02805458,0.34302411,0.00000000,0.31040151,0.02252612
-5.63981991,2.64740607,0.44351786,2.08457409,0.00672811,0.02621434,0.33018841,0.00000000,0.30028675,0.02133791
-5.63381691,2.60391372,0.43110596,2.05876947,0.00659841,0.02453352,0.31887826,0.00000000,0.29194598,0.02023844
-5.62781391,2.57370444,0.42119047,2.04308608,0.00645471,0.02302747,0.30932991,0.00000000,0.28558101,0.01924435
-5.62181091,2.55773157,0.41396556,2.03816462,0.00630231,0.02170800,0.30173856,0.00000000,0.28134869,0.01836968
-5.61580790,2.55657627,0.40956392,2.04435374,0.00614681,0.02058317,0.29625315,0.00000000,0.27935607,0.01762560
-5.60980490,2.57042061,0.40805369,2.06168970,0.00599396,0.01965725,0.29297242,0.00000000,0.27965668,0.01702014
-5.60380190,2.59903225,0.40943727,2.08988516,0.00584960,0.01893075,0.29194242,0.00000000,0.28224822,0.01655805
-5.59779890,2.64176149,0.41365204,2.12832771,0.00571946,0.01840056,0.29315560,0.00000000,0.28707178,0.01624081
-5.59179590,2.69755170,0.42057314,2.17608894,0.00560910,0.01806022,0.29655149,0.00000000,0.29401267,0.01606665
-5.58579290,2.76496321,0.43001816,2.23194416,0.00552380,0.01790021,0.30201906,0.00000000,0.30290300,0.01603072
-5.57978989,2.84221049,0.44175365,2.29440253,0.00546843,0.01790841,0.30940069,0.00000000,0.31352595,0.01612532
-5.57378689,2.92721172,0.45550336,2.36174713,0.00544745,0.01807060,0.31849760,0.00000000,0.32562161,0.01634022
-5.56778389,3.01764958,0.47095779,2.43208358,0.00546482,0.01837100,0.32907673,0.00000000,0.33889451,0.01666305
-5.56178089,3.11104121,0.48778491,2.50339609,0.00552397,0.01879286,0.34087865,0.00000000,0.35302233,0.01707977
-5.55577789,3.20481506,0.50564158,2.57360875,0.00562783,0.01931914,0.35362635,0.00000000,0.36766580,0.01757509
-5.54977489,3.29639200,0.52418520,2.64065006,0.00577881,0.01993307,0.36703462,0.00000000,0.38247925,0.01813304
-5.54377189,3.38326737,0.54308525,2.70251827,0.00597887,0.02061879,0.38081953,0.00000000,0.39712161,0.01873741
-5.53776888,3.46309116,0.56203420,2.75734494,0.00622951,0.02136187,0.39470773,0.00000000,0.41126736,0.01937229
-5.53176588,3.53374269,0.58075733,2.80345428,0.00653191,0.02214982,0.40844522,0.00000000,0.42461693,0.02002249
-5.52576288,3.59339704,0.59902098,2.83941578,0.00688693,0.02297248,0.42180505,0.00000000,0.43690629,0.02067397
-5.51975988,3.64058030,0.61663897,2.86408808,0.00729518,0.02382223,0.43459386,0.00000000,0.44791517,0.02131414
-5.51375688,3.67421134,0.63347683,2.87665212,0.00775710,0.02469422,0.44665675,0.00000000,0.45747358,0.02193217
-5.50775388,3.69362837,0.64945357,2.87663235,0.00827301,0.02558629,0.45788044,0.00000000,0.46546647,0.02251912
-5.50175088,3.69859931,0.66454106,2.86390518,0.00884310,0.02649890,0.46819451,0.00000000,0.47183611,0.02306804
-5.49574787,3.68931558,0.67876091,2.83869432,0.00946748,0.02743477,0.47757068,0.00000000,0.47658234,0.02357395
-5.48974487,3.66636987,0.69217905,2.80155354,0.01014619,0.02839857,0.48602032,0.00000000,0.47976051,0.02403375
-5.48374187,3.63071916,0.70489831,2.75333770,0.01087913,0.02939634,0.49359019,0.00000000,0.48147740,0.02444606
-5.47773887,3.58363494,0.71704939,2.69516357,0.01166602,0.03043491,0.50035682,0.00000000,0.48188521,0.02481094
-5.47173587,3.52664310,0.72878063,2.62836237,0.01250636,0.03152125,0.50641978,0.00000000,0.48117408,0.02512966
-5.46573287,3.46145665,0.74024723,2.55442630,0.01339934,0.03266183,0.51189423,0.00000000,0.47956344,0.02540434
-5.45972986,3.38990437,0.75160037,2.47495159,0.01434374,0.03386196,0.51690320,0.00000000,0.47729269,0.02563764
-5.45372686,3.31385885,0.76297696,2.39158053,0.01533783,0.03512521,0.52157004,0.00000000,0.47461164,0.02583243
-5.44772386,3.23516714,0.77449042,2.30594519,0.01637931,0.03645294,0.52601132,0.00000000,0.47177113,0.02599152
-5.44172086,3.15558699,0.78622306,2.21961489,0.01746516,0.03784393,0.53033070,0.00000000,0.46901433,0.02611741
-5.43571786,3.07673125,0.79822047,2.13404969,0.01859166,0.03929421,0.53461386,0.00000000,0.46656894,0.02621208
-5.42971486,3.00002234,0.81048800,2.05056120,0.01975424,0.04079697,0.53892490,0.00000000,0.46464070,0.02627689
-5.42371186,2.92665821,0.82298971,1.97028221,0.02094750,0.04234272,0.54330405,0.00000000,0.46340818,0.02631250
-5.41770885,2.85759031,0.83564958,1.89414537,0.02216518,0.04391960,0.54776694,0.00000000,0.46301922,0.02631888
-5.41170585,2.79351371,0.84835494,1.82287140,0.02340018,0.04551376,0.55230521,0.00000000,0.46358875,0.02629539
-5.40570285,2.73486851,0.86096171,1.75696622,0.02464459,0.04711002,0.55688827,0.00000000,0.46519806,0.02624088
-5.39969985,2.68185149,0.87330123,1.69672643,0.02588972,0.04869243,0.56146606,0.00000000,0.46789531,0.02615384
-5.39369685,2.63443631,0.88518817,1.64225187,0.02712621,0.05024505,0.56597260,0.00000000,0.47169716,0.02603260
-5.38769385,2.59240033,0.89642890,1.59346411,0.02834408,0.05175260,0.57032981,0.00000000,0.47659123,0.02587549
-5.38169085,2.55535608,0.90683009,1.55012923,0.02953286,0.05320119,0.57445169,0.00000000,0.48253923,0.02568102
-5.37568784,2.52278535,0.91620678,1.51188346,0.03068163,0.05457893,0.57824835,0.00000000,0.48948059,0.02544806
-5.36968484,2.49407399,0.92438984,1.47826023,0.03177923,0.05587642,0.58162978,0.00000000,0.49733641,0.02517594
-5.36368184,2.46854575,0.93123225,1.44871724,0.03281427,0.05708714,0.58450932,0.00000000,0.50601355,0.02486455
-5.35767884,2.44549400,0.93661416,1.42266257,0.03377531,0.05820771,0.58680667,0.00000000,0.51540888,0.02451442
-5.35167584,2.42421017,0.94044660,1.39947877,0.03465100,0.05923800,0.58845048,0.00000000,0.52541356,0.02412670
-5.34567284,2.40400851,0.94267387,1.37854444,0.03543017,0.06018106,0.58938050,0.00000000,0.53591737,0.02370314
-5.33966983,2.38424681,0.94327467,1.35925293,0.03610204,0.06104300,0.58954949,0.00000000,0.54681300,0.02324607
-5.33366683,2.36434327,0.94226219,1.34102789,0.03665634,0.06183271,0.58892488,0.00000000,0.55800040,0.02275830
-5.32766383,2.34378956,0.93968348,1.32333588,0.03708351,0.06256151,0.58749027,0.00000000,0.56939105,0.02224302
-5.32166083,2.32216075,0.93561806,1.30569613,0.03737493,0.06324282,0.58524688,0.00000000,0.58091202,0.02170378
-5.31565783,2.29912237,0.93017632,1.28768776,0.03752309,0.06389170,0.58221505,0.00000000,0.59250995,0.02114435
-5.30965483,2.27443513,0.92349757,1.26895484,0.03752185,0.06452449,0.57843553,0.00000000,0.60415446,0.02056869
-5.30365183,2.24795762,0.91574812,1.24920952,0.03736663,0.06515844,0.57397085,0.00000000,0.61584109,0.01998089
-5.29764882,2.21964723,0.90711921,1.22823363,0.03705468,0.06581131,0.56890623,0.00000000,0.62759332,0.01938517
-5.29164582,2.18955940,0.89782481,1.20587890,0.03658524,0.06650114,0.56335030,0.00000000,0.63946360,0.01878585
-5.28564282,2.15784512,0.88809928,1.18206604,0.03595973,0.06724589,0.55743507,0.00000000,0.65153305,0.01818738
-5.27963982,2.12474658,0.87819457,1.15678265,0.03518186,0.06806320,0.55131523,0.00000000,0.66390964,0.01759437
-5.27363682,2.09059070,0.86837688,1.13008013,0.03425775,0.06897013,0.54516636,0.00000000,0.67672486,0.01701162
-5.26763382,2.05578042,0.85892256,1.10206959,0.03319590,0.06998282,0.53918214,0.00000000,0.69012858,0.01644412
-5.26163082,2.02078350,0.85011319,1.07291657,0.03200716,0.07111619,0.53357034,0.00000000,0.70428237,0.01589712
-5.25562781,1.98611890,0.84222958,1.04283482,0.03070458,0.07238352,0.52854752,0.00000000,0.71935131,0.01537605
-5.24962481,1.95234074,0.83554498,1.01207910,0.02930323,0.07379602,0.52433277,0.00000000,0.73549457,0.01488656
-5.24362181,1.92002029,0.83031734,0.98093699,0.02781995,0.07536234,0.52114039,0.00000000,0.75285526,0.01443443
-5.23761881,1.88972644,0.82678113,0.94972013,0.02627297,0.07708800,0.51917195,0.00000000,0.77154982,0.01402547
-5.23161581,1.86200531,0.82513882,0.91875487,0.02468161,0.07897489,0.51860801,0.00000000,0.79165773,0.01366543
-5.22561281,1.83736002,0.82555261,0.88837286,0.02306584,0.08102072,0.51959995,0.00000000,0.81321194,0.01335982
-5.21960980,1.81623139,0.82813686,0.85890181,0.02144589,0.08321857,0.52226232,0.00000000,0.83619079,0.01311377
-5.21360680,1.79898080,0.83295169,0.83065678,0.01984184,0.08555655,0.52666611,0.00000000,0.86051187,0.01293181
-5.20760380,1.78587594,0.83999838,0.80393241,0.01827326,0.08801764,0.53283355,0.00000000,0.88602825,0.01281775
-5.20160080,1.77708055,0.84921679,0.77899643,0.01675883,0.09057971,0.54073455,0.00000000,0.91252770,0.01277443
-5.19559780,1.77264863,0.86048537,0.75608462,0.01531608,0.09321578,0.55028524,0.00000000,0.93973486,0.01280361
-5.18959480,1.77252358,0.87362378,0.73539743,0.01396116,0.09589453,0.56134882,0.00000000,0.96731655,0.01290580
-5.18359180,1.77654247,0.88839828,0.71709839,0.01270861,0.09858105,0.57373855,0.00000000,0.99489012,0.01308015
-5.17758879,1.78444513,0.90452956,0.70131414,0.01157134,0.10123785,0.58722304,0.00000000,1.02203452,0.01332444
-5.17158579,1.79588759,0.92170293,0.68813594,0.01056049,0.10382608,0.60153354,0.00000000,1.04830356,0.01363499
-5.16558279,1.81045909,0.93958010,0.67762253,0.00968549,0.10630681,0.61637281,0.00000000,1.07324085,0.01400673
-5.15957979,1.82770151,0.95781212,0.66980371,0.00895409,0.10864247,0.63142525,0.00000000,1.09639560,0.01443329
-5.15357679,1.84713013,0.97605260,0.66468457,0.00837240,0.11079824,0.64636775,0.00000000,1.11733856,0.01490710
-5.14757379,1.86825430,0.99397053,0.66224963,0.00794502,0.11274332,0.66088064,0.00000000,1.13567721,0.01541952
-5.14157079,1.89059676,1.01126187,0.66246666,0.00767513,0.11445207,0.67465824,0.00000000,1.15106945,0.01596113
-5.13556778,1.91371035,1.02765914,0.66528974,0.00756453,0.11590487,0.68741839,0.00000000,1.16323501,0.01652185
-5.12956478,1.93719113,1.04293859,0.67066123,0.00761376,0.11708863,0.69891063,0.00000000,1.17196412,0.01709123
-5.12356178,1.96068715,1.05692436,0.67851253,0.00782212,0.11799700,0.70892241,0.00000000,1.17712282,0.01765867
-5.11755878,1.98390231,1.06948940,0.68876340,0.00818769,0.11863016,0.71728333,0.00000000,1.17865488,0.01821368
-5.11155578,2.00659533,1.08055334,0.70132004,0.00870731,0.11899424,0.72386700,0.00000000,1.17658008,0.01874606
-5.10555278,2.02857405,1.09007727,0.71607201,0.00937655,0.11910043,0.72859077,0.00000000,1.17098923,0.01924615
-5.09954977,2.04968559,1.09805606,0.73288825,0.01018964,0.11896384,0.73141337,0.00000000,1.16203612,0.01970495
-5.09354677,2.06980341,1.10450872,0.75161268,0.01113941,0.11860206,0.73233064,0.00000000,1.14992709,0.02011431
-5.08754377,2.08881224,1.10946763,0.77205971,0.01221721,0.11803375,0.73136995,0.00000000,1.13490875,0.02046699
-5.08154077,2.10659228,1.11296735,0.79401015,0.01341285,0.11727711,0.72858357,0.00000000,1.11725478,0.02075678
-5.07553777,2.12300391,1.11503406,0.81720813,0.01471453,0.11634860,0.72404157,0.00000000,1.09725242,0.02097848
-5.06953477,2.13787431,1.11567623,0.84135924,0.01610887,0.11526170,0.71782478,0.00000000,1.07518959,0.02112800
-5.06353177,2.15098701,1.11487743,0.86613041,0.01758090,0.11402605,0.71001823,0.00000000,1.05134334,0.02120226
-5.05752876,2.16207536,1.11259161,0.89115175,0.01911411,0.11264695,0.70070560,0.00000000,1.02597013,0.02119923
-5.05152576,2.17082062,1.10874155,0.91602042,0.02069064,0.11112515,0.68996483,0.00000000,0.99929850,0.02111784
-5.04552276,2.17685488,1.10322026,0.94030662,0.02229139,0.10945712,0.67786536,0.00000000,0.97152446,0.02095797
-5.03951976,2.17976880,1.09589554,0.96356146,0.02389627,0.10763564,0.66446683,0.00000000,0.94280960,0.02072041
-5.03351676,2.17912384,1.08661731,0.98532657,0.02548446,0.10565075,0.64981952,0.00000000,0.91328185,0.02040676
-5.02751376,2.17446828,1.07522713,1.00514492,0.02703476,0.10349095,0.63396609,0.00000000,0.88303874,0.02001944
-5.02151076,2.16535598,1.06156946,1.02257254,0.02852588,0.10114455,0.61694464,0.00000000,0.85215266,0.01956163
-5.01550775,2.15136696,1.04550380,1.03719051,0.02993687,0.09860116,0.59879260,0.00000000,0.82067764,0.01903724
-5.00950475,2.13212835,1.02691682,1.04861679,0.03124746,0.09585312,0.57955114,0.00000000,0.78865706,0.01845085
-5.00350175,2.10733467,1.00573399,1.05651720,0.03243848,0.09289683,0.55926970,0.00000000,0.75613174,0.01780771
-4.99749875,2.07676611,0.98192958,1.06061534,0.03349220,0.08973392,0.53801031,0.00000000,0.72314767,0.01711365
-4.99149575,2.04030384,0.95553473,1.06070073,0.03439271,0.08637206,0.51585118,0.00000000,0.68976300,0.01637506
-4.98549275,1.99794158,0.92664295,1.05663509,0.03512624,0.08282556,0.49288943,0.00000000,0.65605376,0.01559882
-4.97948974,1.94979277,0.89541272,1.04835638,0.03568141,0.07911554,0.46924268,0.00000000,0.62211792,0.01479220
-4.97348674,1.89609298,0.86206717,1.03588068,0.03604952,0.07526977,0.44504930,0.00000000,0.58807768,0.01396279
-4.96748374,1.83719769,0.82689071,1.01930159,0.03622468,0.07132216,0.42046746,0.00000000,0.55407984,0.01311835
-4.96148074,1.77357538,0.79022298,0.99878762,0.03620396,0.06731194,0.39567278,0.00000000,0.52029431,0.01226675
-4.95547774,1.70579664,0.75245032,0.97457737,0.03598743,0.06328254,0.37085497,0.00000000,0.48691089,0.01141578
-4.94947474,1.63451962,0.71399540,0.94697301,0.03557817,0.05928035,0.34621344,0.00000000,0.45413467,0.01057306
-4.94347174,1.56047277,0.67530522,0.91633221,0.03498219,0.05535325,0.32195229,0.00000000,0.42218027,0.00974586
-4.93746873,1.48443553,0.63683844,0.88305878,0.03420830,0.05154913,0.29827489,0.00000000,0.39126533,0.00894100
-4.93146573,1.40721787,0.59905225,0.84759252,0.03326791,0.04791438,0.27537832,0.00000000,0.36160364,0.00816473
-4.92546273,1.32963946,0.56238950,0.81039839,0.03217478,0.04449251,0.25344796,0.00000000,0.33339829,0.00742258
-4.91945973,1.25250919,0.52726656,0.77195548,0.03094473,0.04132281,0.23265252,0.00000000,0.30683514,0.00671935
-4.91345673,1.17660583,0.49406225,0.73274599,0.02959528,0.03843921,0.21313970,0.00000000,0.28207696,0.00605896
-4.90745373,1.10266027,0.46310821,0.69324458,0.02814528,0.03586939,0.19503259,0.00000000,0.25925843,0.00544446
-4.90145073,1.03133990,0.43468102,0.65390821,0.02661452,0.03363400,0.17842703,0.00000000,0.23848225,0.00487803
-4.89544772,0.96323552,0.40899610,0.61516688,0.02502327,0.03174623,0.16338992,0.00000000,0.21981637,0.00436093
-4.88944472,0.89885090,0.38620365,0.57741539,0.02339195,0.03021155,0.14995854,0.00000000,0.20329250,0.00389359
-4.88344172,0.83859542,0.36638654,0.54100635,0.02174066,0.02902769,0.13814082,0.00000000,0.18890578,0.00347564
-4.87743872,0.78277965,0.34956023,0.50624452,0.02008884,0.02818481,0.12791651,0.00000000,0.17661569,0.00310600
-4.87143572,0.73161406,0.33567456,0.47338281,0.01845494,0.02766598,0.11923929,0.00000000,0.16634808,0.00278296
-4.86543272,0.68521071,0.32461735,0.44261985,0.01685611,0.02744770,0.11203944,0.00000000,0.15799811,0.00250426
-4.85942971,0.64358786,0.31621982,0.41409932,0.01530802,0.02750069,0.10622721,0.00000000,0.15143416,0.00226727
-4.85342671,0.60667738,0.31026335,0.38791096,0.01382465,0.02779074,0.10169675,0.00000000,0.14650239,0.00206902
-4.84742371,0.57433462,0.30648772,0.36409341,0.01241824,0.02827977,0.09833022,0.00000000,0.14303196,0.00190636
-4.84142071,0.54635050,0.30460049,0.34263847,0.01109921,0.02892683,0.09600233,0.00000000,0.14084068,0.00177609
-4.83541771,0.52246547,0.30428713,0.32349701,0.00987628,0.02968936,0.09458486,0.00000000,0.13974088,0.00167501
-4.82941471,0.50238485,0.30522193,0.30658596,0.00875651,0.03052428,0.09395125,0.00000000,0.13954552,0.00160009
-4.82341171,0.48579511,0.30707912,0.29179638,0.00774551,0.03138920,0.09398103,0.00000000,0.14007420,0.00154850
-4.81740870,0.47238046,0.30954399,0.27900213,0.00684761,0.03224360,0.09456402,0.00000000,0.14115897,0.00151774
-4.81140570,0.46183923,0.31232365,0.26806882,0.00606616,0.03304987,0.09560418,0.00000000,0.14264989,0.00150567
-4.80540270,0.45389941,0.31515710,0.25886273,0.00540372,0.03377431,0.09702296,0.00000000,0.14441992,0.00151059
-4.79939970,0.44833262,0.31782412,0.25125918,0.00486241,0.03438805,0.09876210,0.00000000,0.14636929,0.00153127
-4.79339670,0.44496608,0.32015290,0.24515007,0.00444411,0.03486768,0.10078575,0.00000000,0.14842889,0.00156697
-4.78739370,0.44369185,0.32202583,0.24045021,0.00415073,0.03519583,0.10308182,0.00000000,0.15056282,0.00161745
-4.78139070,0.44447299,0.32338338,0.23710211,0.00398438,0.03536149,0.10566244,0.00000000,0.15276972,0.00168296
-4.77538769,0.44734617,0.32422578,0.23507902,0.00394754,0.03536011,0.10856358,0.00000000,0.15508300,0.00176422
-4.76938469,0.45242054,0.32461248,0.23438600,0.00404315,0.03519354,0.11184372,0.00000000,0.15756974,0.00186232
-4.76338169,0.45987274,0.32465928,0.23505899,0.00427458,0.03486970,0.11558151,0.00000000,0.16032832,0.00197875
-4.75737869,0.46993806,0.32453321,0.23716189,0.00464558,0.03440212,0.11987266,0.00000000,0.16348479,0.00211523
-4.75137569,0.48289806,0.32444538,0.24078165,0.00516016,0.03380920,0.12482583,0.00000000,0.16718796,0.00227364
-4.74537269,0.49906496,0.32464198,0.24602175,0.00582230,0.03311349,0.13055786,0.00000000,0.17160343,0.00245594
-4.73936968,0.51876338,0.32539380,0.25299418,0.00663569,0.03234067,0.13718835,0.00000000,0.17690660,0.00266400
-4.73336668,0.54231015,0.32698465,0.26181035,0.00760331,0.03151866,0.14483383,0.00000000,0.18327499,0.00289951
-4.72736368,0.56999296,0.32969913,0.27257139,0.00872705,0.03067656,0.15360160,0.00000000,0.19087992,0.00316382
-4.72136068,0.60204871,0.33381025,0.28535819,0.01000721,0.02984364,0.16358360,0.00000000,0.19987807,0.00345785
-4.71535768,0.63864270,0.33956736,0.30022181,0.01144201,0.02904848,0.17485046,0.00000000,0.21040300,0.00378194
-4.70935468,0.67984936,0.34718488,0.31717457,0.01302716,0.02831803,0.18744598,0.00000000,0.22255711,0.00413573
-4.70335168,0.72563561,0.35683225,0.33618246,0.01475540,0.02767699,0.20138232,0.00000000,0.23640420,0.00451813
-4.69734867,0.77584774,0.36862554,0.35715911,0.01661610,0.02714715,0.21663602,0.00000000,0.25196317,0.00492716
-4.69134567,0.83020235,0.38262097,0.37996177,0.01859503,0.02674697,0.23314525,0.00000000,0.26920298,0.00536001
-4.68534267,0.88828217,0.39881065,0.40438961,0.02067418,0.02649132,0.25080817,0.00000000,0.28803911,0.00581296
-4.67933967,0.94953691,0.41712054,0.43018435,0.02283170,0.02639129,0.26948279,0.00000000,0.30833194,0.00628142
-4.67333667,1.01328942,0.43741085,0.45703333,0.02504209,0.02645422,0.28898823,0.00000000,0.32988694,0.00676000
-4.66733367,1.07874707,0.45947868,0.48457509,0.02727643,0.02668373,0.30910744,0.00000000,0.35245698,0.00724259
-4.66133067,1.14501804,0.48306279,0.51240704,0.02950290,0.02707995,0.32959131,0.00000000,0.37574658,0.00772247
-4.65532766,1.21113188,0.50785026,0.54009511,0.03168738,0.02763968,0.35016405,0.00000000,0.39941809,0.00819251
-4.64932466,1.27606369,0.53348472,0.56718494,0.03379421,0.02835671,0.37052971,0.00000000,0.42309968,0.00864530
-4.64332166,1.33876097,0.55957584,0.59321414,0.03578712,0.02922201,0.39037953,0.00000000,0.44639478,0.00907333
