energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-3.46673337,1.08539131,0.98471939,0.54638199,0.00190963,0.01118946,0.00224299,0.15500964,0.13101161,0.18953888
-3.46073037,1.15703153,1.05675742,0.58376949,0.00208974,0.01135266,0.00239581,0.15583580,0.14002353,0.20453403
-3.45472736,1.22919915,1.13052122,0.62147105,0.00227191,0.01148779,0.00254955,0.15596959,0.14916844,0.21987245
-3.44872436,1.30166637,1.20587376,0.65933366,0.00245388,0.01159981,0.00270380,0.15546504,0.15842507,0.23551869
-3.44272136,1.37423562,1.28269101,0.69721365,0.00263317,0.01169431,0.00285828,0.15439070,0.16777575,0.25144643
-3.43671836,1.44674240,1.36086101,0.73497877,0.00280721,0.01177724,0.00301284,0.15282734,0.17720660,0.26763979
-3.43071536,1.51905611,1.44028125,0.77250964,0.00297334,0.01185473,0.00316744,0.15086537,0.18670742,0.28409405
-3.42471236,1.59107877,1.52085428,0.80970036,0.00312893,0.01193279,0.00332216,0.14860195,0.19627126,0.30081560
-3.41870935,1.66274170,1.60248175,0.84645835,0.00327141,0.01201706,0.00347717,0.14613793,0.20589376,0.31782105
-3.41270635,1.73400000,1.68505696,0.88270346,0.00339834,0.01211260,0.00363276,0.14357484,0.21557212,0.33513546
-3.40670335,1.80482520,1.76845653,0.91836625,0.00350753,0.01222370,0.00378926,0.14101188,0.22530382,0.35278965
-3.40070035,1.87519625,1.85253130,0.95338571,0.00359706,0.01235366,0.00394704,0.13854320,0.23508516,0.37081672
-3.39469735,1.94508939,1.93709731,0.98770646,0.00366534,0.01250468,0.00410648,0.13625531,0.24490961,0.38924782
-3.38869435,2.01446717,2.02192710,1.02127560,0.00371117,0.01267783,0.00426795,0.13422500,0.25476611,0.40810736
-3.38269135,2.08326741,2.10674218,1.05403940,0.00373380,0.01287290,0.00443177,0.13251748,0.26463743,0.42740791
-3.37668834,2.15139254,2.19120703,1.08594003,0.00373289,0.01308852,0.00459816,0.13118505,0.27449852,0.44714496
-3.37068534,2.21869991,2.27492516,1.11691248,0.00370858,0.01332213,0.00476725,0.13026618,0.28431531,0.46729194
-3.36468234,2.28499379,2.35743777,1.14688191,0.00366144,0.01357012,0.00493902,0.12978499,0.29404358,0.48779572
-3.35867934,2.35001937,2.43822509,1.17576154,0.00359249,0.01382791,0.00511331,0.12975119,0.30362844,0.50857291
-3.35267634,2.41345944,2.51671066,1.20345112,0.00350312,0.01409020,0.00528976,0.13016040,0.31300416,0.52950726
-3.34667334,2.47493369,2.59226850,1.22983625,0.00339507,0.01435103,0.00546785,0.13099475,0.32209457,0.55044842
-3.34067034,2.53400128,2.66423303,1.25478840,0.00327038,0.01460408,0.00564683,0.13222394,0.33081398,0.57121217
-3.33466733,2.59016618,2.73191123,1.27816569,0.00313129,0.01484281,0.00582578,0.13380637,0.33906863,0.59158235
-3.32866433,2.64288559,2.79459682,1.29981443,0.00298023,0.01506071,0.00600353,0.13569064,0.34675866,0.61131446
-3.32266133,2.69158092,2.85158567,1.31957122,0.00281971,0.01525147,0.00617875,0.13781713,0.35378047,0.63014086
-3.31665833,2.73565094,2.90219189,1.33726568,0.00265225,0.01540917,0.00634990,0.14011967,0.36002942,0.64777749
-3.31065533,2.77448676,2.94576390,1.35272349,0.00248034,0.01552843,0.00651529,0.14252736,0.36540276,0.66393192
-3.30465233,2.80748783,2.98169980,1.36576979,0.00230639,0.01560461,0.00667305,0.14496633,0.36980267,0.67831226
-3.29864932,2.83407862,3.00946158,1.37623276,0.00213263,0.01563384,0.00682120,0.14736152,0.37313929,0.69063683
-3.29264632,2.85372511,3.02858746,1.38394727,0.00196110,0.01561319,0.00695768,0.14963840,0.37533353,0.70064398
-3.28664332,2.86595074,3.03870220,1.38875852,0.00179366,0.01554065,0.00708035,0.15172465,0.37631970,0.70810172
-3.28064032,2.87035115,3.03952505,1.39052573,0.00163187,0.01541520,0.00718707,0.15355163,0.37604768,0.71281682
-3.27463732,2.86660732,3.03087525,1.38912563,0.00147707,0.01523679,0.00727575,0.15505586,0.37448474,0.71464279
-3.26863432,2.85449680,3.01267525,1.38445598,0.00133032,0.01500631,0.00734438,0.15618027,0.37161673,0.71348667
-3.26263132,2.83390271,2.98495162,1.37643893,0.00119244,0.01472552,0.00739109,0.15687532,0.36744886,0.70931404
-3.25662831,2.80482033,2.94783406,1.36502422,0.00106400,0.01439697,0.00741423,0.15709996,0.36200586,0.70215233
-3.25062531,2.76736125,2.90155277,1.35019228,0.00094535,0.01402394,0.00741239,0.15682242,0.35533162,0.69209206
-3.24462231,2.72175494,2.84643434,1.33195713,0.00083663,0.01361027,0.00738449,0.15602077,0.34748840,0.67928612
-3.23861931,2.66834791,2.78289666,1.31036886,0.00073780,0.01316032,0.00732983,0.15468337,0.33855554,0.66394701
-3.23261631,2.60760022,2.71144286,1.28551582,0.00064870,0.01267880,0.00724810,0.15280903,0.32862788,0.64634230
-3.22661331,2.54007969,2.63265457,1.25752617,0.00056900,0.01217068,0.00713946,0.15040702,0.31781377,0.62678832
-3.22061031,2.46645366,2.54718448,1.22656866,0.00049832,0.01164108,0.00700452,0.14749685,0.30623292,0.60564240
-3.21460730,2.38747846,2.45574827,1.19285257,0.00043619,0.01109517,0.00684439,0.14410779,0.29401410,0.58329396
-3.20860430,2.30398667,2.35911585,1.15662650,0.00038209,0.01053805,0.00666067,0.14027823,0.28129259,0.56015461
-3.20260130,2.21687233,2.25810178,1.11817600,0.00033548,0.00997471,0.00645538,0.13605474,0.26820769,0.53664768
-3.19659830,2.12707416,2.15355492,1.07781980,0.00029580,0.00940994,0.00623100,0.13149102,0.25490019,0.51319749
-3.19059530,2.03555727,2.04634710,1.03590483,0.00026250,0.00884825,0.00599036,0.12664651,0.24150974,0.49021856
-3.18459230,1.94329344,1.93736100,0.99279982,0.00023503,0.00829386,0.00573658,0.12158500,0.22817241,0.46810509
-3.17858929,1.85124055,1.82747727,0.94888788,0.00021289,0.00775061,0.00547304,0.11637293,0.21501825,0.44722101
-3.17258629,1.76032164,1.71756103,0.90455804,0.00019556,0.00722198,0.00520321,0.11107773,0.20216902,0.42789085
-3.16658329,1.67140418,1.60844823,0.86019624,0.00018257,0.00671102,0.00493061,0.10576601,0.18973601,0.41039157
-3.16058029,1.58528024,1.50093206,0.81617599,0.00017349,0.00622036,0.00465872,0.10050185,0.17781816,0.39494562
-3.15457729,1.50264829,1.39575000,0.77284925,0.00016787,0.00575218,0.00439082,0.09534510,0.16650032,0.38171547
-3.14857429,1.42409737,1.29357194,0.73053778,0.00016532,0.00530824,0.00412997,0.09034984,0.15585194,0.37079966
-3.14257129,1.35009417,1.19498988,0.68952552,0.00016545,0.00488983,0.00387889,0.08556303,0.14592595,0.36223054
-3.13656828,1.28097394,1.10050965,0.65005233,0.00016787,0.00449783,0.00363990,0.08102338,0.13675819,0.35597386
-3.13056528,1.21693534,1.01054499,0.61230935,0.00017224,0.00413271,0.00341487,0.07676059,0.12836712,0.35193023
-3.12456228,1.15803989,0.92541437,0.57643636,0.00017819,0.00379453,0.00320518,0.07279485,0.12075411,0.34993843
-3.11855928,1.10421599,0.84534052,0.54252100,0.00018538,0.00348301,0.00301169,0.06913668,0.11390407,0.34978057
-3.11255628,1.05526749,0.77045288,0.51060022,0.00019346,0.00319753,0.00283478,0.06578723,0.10778667,0.35118907
-3.10655328,1.01088657,0.70079259,0.48066352,0.00020210,0.00293722,0.00267435,0.06273877,0.10235789,0.35385512
-3.10055028,0.97067040,0.63631996,0.45265804,0.00021098,0.00270098,0.00252982,0.05997566,0.09756198,0.35743868
-3.09454727,0.93414095,0.57692388,0.42649508,0.00021978,0.00248752,0.00240028,0.05747546,0.09333382,0.36157936
-3.08854427,0.90076717,0.52243274,0.40205775,0.00022821,0.00229549,0.00228445,0.05521038,0.08960144,0.36590824
-3.08254127,0.86998851,0.47262641,0.37920928,0.00023598,0.00212347,0.00218081,0.05314879,0.08628879,0.37005993
-3.07653827,0.84123893,0.42724857,0.35780169,0.00024284,0.00197006,0.00208770,0.05125690,0.08331846,0.37368459
-3.07053527,0.81397024,0.38601896,0.33768431,0.00024857,0.00183397,0.00200334,0.04950041,0.08061446,0.37645947
-3.06453227,0.78767406,0.34864512,0.31871176,0.00025297,0.00171404,0.00192594,0.04784616,0.07810484,0.37809951
-3.05852926,0.76190123,0.31483301,0.30075114,0.00025589,0.00160933,0.00185380,0.04626366,0.07572401,0.37836667
-3.05252626,0.73627826,0.28429640,0.28368805,0.00025722,0.00151915,0.00178534,0.04472639,0.07341478,0.37707747
-3.04652326,0.71052005,0.25676468,0.26743140,0.00025688,0.00144312,0.00171914,0.04321296,0.07113001,0.37410871
-3.04052026,0.68443862,0.23198893,0.25191670,0.00025485,0.00138121,0.00165405,0.04170803,0.06883384,0.36940099
-3.03451726,0.65794769,0.20974638,0.23710801,0.00025114,0.00133373,0.00158915,0.04020288,0.06650235,0.36295991
-3.02851426,0.63106306,0.18984314,0.22299840,0.00024581,0.00130141,0.00152380,0.03869585,0.06412388,0.35485509
-3.02251126,0.60389911,0.17211549,0.20960921,0.00023896,0.00128539,0.00145763,0.03719237,0.06169879,0.34521699
-3.01650825,0.57666180,0.15642973,0.19698809,0.00023072,0.00128718,0.00139057,0.03570485,0.05923884,0.33423174
-3.01050525,0.54963861,0.14268108,0.18520618,0.00022124,0.00130872,0.00132277,0.03425237,0.05676613,0.32213425
-3.00450225,0.52318605,0.13079155,0.17435455,0.00021072,0.00135233,0.00125463,0.03286012,0.05431182,0.30919995
-2.99849925,0.49771547,0.12070730,0.16454010,0.00019936,0.00142068,0.00118671,0.03155879,0.05191452,0.29573551
-2.99249625,0.47367780,0.11239556,0.15588124,0.00018737,0.00151680,0.00111973,0.03038379,0.04961854,0.28206899
-2.98649325,0.45154792,0.10584131,0.14850353,0.00017497,0.00164400,0.00105455,0.02937456,0.04747207,0.26853972
-2.98049025,0.43180922,0.10104400,0.14253531,0.00016238,0.00180587,0.00099205,0.02857367,0.04552531,0.25548847
-2.97448724,0.41493899,0.09801433,0.13810375,0.00014982,0.00200621,0.00093316,0.02802614,0.04382868,0.24324806
-2.96848424,0.40139504,0.09677124,0.13533118,0.00013747,0.00224899,0.00087881,0.02777866,0.04243115,0.23213490
-2.96248124,0.39160392,0.09733917,0.13433190,0.00012554,0.00253830,0.00082985,0.02787891,0.04137867,0.22244153
-2.95647824,0.38595092,0.09974566,0.13520952,0.00011419,0.00287828,0.00078711,0.02837496,0.04071285,0.21443046
-2.95047524,0.38477212,0.10401918,0.13805486,0.00010355,0.00327309,0.00075128,0.02931464,0.04046985,0.20832933
-2.94447224,0.38834834,0.11018734,0.14294429,0.00009377,0.00372681,0.00072296,0.03074498,0.04067951,0.20432742
-2.93846923,0.39690106,0.11827525,0.14993866,0.00008493,0.00424342,0.00070265,0.03271168,0.04136464,0.20257349
-2.93246623,0.41059002,0.12830418,0.15908259,0.00007713,0.00482667,0.00069071,0.03525849,0.04254062,0.20317486
-2.92646323,0.42951244,0.14029022,0.17040413,0.00007043,0.00548007,0.00068737,0.03842655,0.04421515,0.20619759
-2.92046023,0.45370342,0.15424314,0.18391471,0.00006486,0.00620675,0.00069278,0.04225363,0.04638822,0.21166754
-2.91445723,0.48313735,0.17016516,0.19960920,0.00006047,0.00700940,0.00070697,0.04677331,0.04905216,0.21957217
-2.90845423,0.51772996,0.18804959,0.21746613,0.00005725,0.00789019,0.00072985,0.05201389,0.05219189,0.22986292
-2.90245123,0.55734070,0.20787946,0.23744778,0.00005522,0.00885061,0.00076131,0.05799732,0.05578528,0.24245784
-2.89644822,0.60177522,0.22962580,0.25950021,0.00005436,0.00989139,0.00080112,0.06473784,0.05980345,0.25724445
-2.89044522,0.65078768,0.25324581,0.28355306,0.00005465,0.01101236,0.00084903,0.07224062,0.06421134,0.27408258
-2.88444222,0.70408280,0.27868070,0.30951914,0.00005605,0.01221232,0.00090475,0.08050024,0.06896807,0.29280720
-2.87843922,0.76131743,0.30585338,0.33729370,0.00005854,0.01348892,0.00096795,0.08949918,0.07402756,0.31323093
-2.87243622,0.82210187,0.33466595,0.36675344,0.00006207,0.01483848,0.00103831,0.09920640,0.07933897,0.33514656
-2.86643322,0.88600078,0.36499714,0.39775535,0.00006659,0.01625588,0.00111549,0.10957606,0.08484733,0.35832929
-2.86043022,0.95253407,0.39669986,0.43013546,0.00007202,0.01773447,0.00119916,0.12054644,0.09049410,0.38253889
-2.85442721,1.02117798,0.42959890,0.46370753,0.00007831,0.01926593,0.00128897,0.13203928,0.09621780,0.40752189
-2.84842421,1.09136669,0.46348920,0.49826208,0.00008538,0.02084026,0.00138462,0.14395956,0.10195476,0.43301390
-2.84242121,1.16249485,0.49813475,0.53356575,0.00009314,0.02244571,0.00148582,0.15619585,0.10763988,0.45874212
-2.83641821,1.23392149,0.53326832,0.56936139,0.00010149,0.02406891,0.00159227,0.16862130,0.11320754,0.48442835
-2.83041521,1.30497559,0.56859249,0.60536902,0.00011032,0.02569489,0.00170373,0.18109525,0.11859262,0.50979246
-2.82441221,1.37496378,0.60378188,0.64128790,0.00011954,0.02730731,0.00181999,0.19346571,0.12373157,0.53455645
-2.81840920,1.44318028,0.63848694,0.67679989,0.00012901,0.02888875,0.00194087,0.20557236,0.12856369,0.55844920
-2.81240620,1.50891921,0.67233930,0.71157422,0.00013861,0.03042099,0.00206625,0.21725027,0.13303241,0.58121183
-2.80640320,1.57148918,0.70495872,0.74527371,0.00014822,0.03188548,0.00219610,0.22833418,0.13708669,0.60260362
-2.80040020,1.63022997,0.73596149,0.77756242,0.00015771,0.03326382,0.00233043,0.23866310,0.14068240,0.62240831
-2.79439720,1.68453063,0.76497015,0.80811447,0.00016696,0.03453833,0.00246941,0.24808513,0.14378370,0.64044054
-2.78839420,1.73384862,0.79162424,0.83662390,0.00017587,0.03569261,0.00261328,0.25646234,0.14636427,0.65655227
-2.78239120,1.77772894,0.81559161,0.86281505,0.00018433,0.03671218,0.00276247,0.26367535,0.14840840,0.67063862
-2.77638819,1.81582243,0.83657985,0.88645317,0.00019226,0.03758508,0.00291754,0.26962752,0.14991185,0.68264303
-2.77038519,1.84790222,0.85434741,0.90735455,0.00019961,0.03830246,0.00307926,0.27424842,0.15088239,0.69256122
-2.76438219,1.87387721,0.86871364,0.92539573,0.00020634,0.03885908,0.00324854,0.27749648,0.15134000,0.70044365
-2.75837919,1.89380181,0.87956743,0.94052116,0.00021243,0.03925375,0.00342655,0.27936060,0.15131660,0.70639628
-2.75237619,1.90788091,0.88687376,0.95274879,0.00021791,0.03948961,0.00361460,0.27986064,0.15085545,0.71057931
-2.74637319,1.91646963,0.89067784,0.96217308,0.00022282,0.03957436,0.00381423,0.27904675,0.15001007,0.71320392
-2.74037019,1.92006743,0.89110644,0.96896519,0.00022725,0.03952023,0.00402712,0.27699749,0.14884279,0.71452698
-2.73436718,1.91930653,0.88836625,0.97336999,0.00023131,0.03934389,0.00425513,0.27381695,0.14742291,0.71484383
-2.72836418,1.91493490,0.88273926,0.97570001,0.00023513,0.03906607,0.00450021,0.26963086,0.14582464,0.71447942
-2.72236118,1.90779448,0.87457521,0.97632637,0.00023889,0.03871117,0.00476438,0.26458200,0.14412484,0.71377822
-2.71635818,1.89879547,0.86428144,0.97566705,0.00024277,0.03830656,0.00504974,0.25882502,0.14240066,0.71309327
-2.71035518,1.88888776,0.85231057,0.97417302,0.00024700,0.03788188,0.00535831,0.25252108,0.14072724,0.71277489
-2.70435218,1.87903103,0.83914654,0.97231285,0.00025182,0.03746817,0.00569211,0.24583246,0.13917559,0.71315962
-2.69834917,1.87016471,0.82528965,0.97055661,0.00025749,0.03709693,0.00605301,0.23891737,0.13781068,0.71455993
-2.69234617,1.86317941,0.81124129,0.96935984,0.00026431,0.03679914,0.00644274,0.23192540,0.13668987,0.71725505
-2.68634317,1.85889102,0.79748906,0.96914844,0.00027259,0.03660436,0.00686285,0.22499353,0.13586183,0.72148347
-2.68034017,1.85801884,0.78449297,0.97030530,0.00028269,0.03653972,0.00731464,0.21824309,0.13536582,0.72743731
-2.67433717,1.86116848,0.77267324,0.97315937,0.00029498,0.03662912,0.00779920,0.21177758,0.13523148,0.73525870
-2.66833417,1.86882026,0.76240030,0.97797773,0.00030990,0.03689247,0.00831731,0.20568159,0.13547902,0.74503826
-2.66233117,1.88132339,0.75398720,0.98496101,0.00032793,0.03734507,0.00886950,0.20002052,0.13611988,0.75681555
-2.65632816,1.89889573,0.74768469,0.99424246,0.00034961,0.03799717,0.00945599,0.19484126,0.13715760,0.77058116
-2.65032516,1.92162883,0.74367909,1.00589034,0.00037555,0.03885364,0.01007671,0.19017359,0.13858897,0.78628028
-2.64432216,1.94949741,0.74209258,1.01991376,0.00040646,0.03991389,0.01073129,0.18603211,0.14040525,0.80381716
-2.63831916,1.98237235,0.74298588,1.03627104,0.00044312,0.04117188,0.01141902,0.18241858,0.14259341,0.82306017
-2.63231616,2.02003598,0.74636285,1.05488033,0.00048639,0.04261635,0.01213886,0.17932443,0.14513724,0.84384692
-2.62631316,2.06219846,0.75217647,1.07563146,0.00053725,0.04423117,0.01288938,0.17673324,0.14801824,0.86598903
-2.62031016,2.10851408,0.76033582,1.09839821,0.00059676,0.04599579,0.01366874,0.17462304,0.15121629,0.88927640
-2.61430715,2.15859625,0.77071341,1.12305026,0.00066605,0.04788583,0.01447464,0.17296833,0.15470989,0.91348042
-2.60830415,2.21203033,0.78315240,1.14946380,0.00074633,0.04987371,0.01530424,0.17174157,0.15847618,0.93835641
-2.60230115,2.26838366,0.79747340,1.17753017,0.00083881,0.05192932,0.01615410,0.17091430,0.16249054,0.96364502
-2.59629815,2.32721228,0.81348029,1.20716199,0.00094475,0.05402074,0.01702010,0.17045764,0.16672596,0.98907281
-2.59029515,2.38806440,0.83096501,1.23829626,0.00106533,0.05611493,0.01789740,0.17034244,0.17115222,1.01435233
-2.58429215,2.45048075,0.84971114,1.27089433,0.00120165,0.05817837,0.01878033,0.17053889,0.17573492,1.03918196
-2.57828914,2.51399239,0.86949631,1.30493885,0.00135467,0.06017771,0.01966239,0.17101591,0.18043457,1.06324596
-2.57228614,2.57811675,0.89009359,1.34042773,0.00152514,0.06208036,0.02053623,0.17174033,0.18520576,1.08621500
-2.56628314,2.64235267,0.91127198,1.37736578,0.00171352,0.06385499,0.02139364,0.17267599,0.18999664,1.10774778
-2.56028014,2.70617558,0.93279646,1.41575461,0.00191994,0.06547202,0.02222561,0.17378294,0.19474862,1.12749380
-2.55427714,2.76903368,0.95442780,1.45558137,0.00214413,0.06690402,0.02302247,0.17501679,0.19939658,1.14509766
-2.54827414,2.83034610,0.97592259,1.49680736,0.00238537,0.06812610,0.02377399,0.17632839,0.20386953,1.16020498
-2.54227114,2.88950375,0.99703366,1.53935718,0.00264242,0.06911624,0.02446958,0.17766390,0.20809176,1.17246979
-2.53626813,2.94587339,1.01751139,1.58310931,0.00291351,0.06985559,0.02509856,0.17896520,0.21198439,1.18156341
-2.53026513,2.99880520,1.03710589,1.62788881,0.00319633,0.07032869,0.02565041,0.18017082,0.21546752,1.18718427
-2.52426213,3.04764393,1.05557035,1.67346269,0.00348802,0.07052378,0.02611512,0.18121722,0.21846250,1.18906852
-2.51825913,3.09174326,1.07266543,1.71953851,0.00378520,0.07043297,0.02648346,0.18204047,0.22089467,1.18700064
-2.51225613,3.13048300,1.08816474,1.76576641,0.00408403,0.07005241,0.02674740,0.18257814,0.22269607,1.18082369
-2.50625313,3.16328834,1.10186115,1.81174459,0.00438028,0.06938242,0.02690035,0.18277149,0.22380818,1.17044857
-2.50025013,3.18965019,1.11357362,1.85702826,0.00466940,0.06842764,0.02693757,0.18256758,0.22418453,1.15586165
-2.49424712,3.20914589,1.12315441,1.90114165,0.00494666,0.06719696,0.02685637,0.18192148,0.22379299,1.13713043
-2.48824412,3.22145896,1.13049600,1.94359272,0.00520728,0.06570359,0.02665635,0.18079816,0.22261769,1.11440669
-2.48224112,3.22639714,1.13553767,1.98388984,0.00544657,0.06396488,0.02633960,0.17917428,0.22066038,1.08792703
-2.47623812,3.22390756,1.13827102,2.02155982,0.00566005,0.06200213,0.02591069,0.17703942,0.21794127,1.05801048
-2.47023512,3.21408843,1.13874427,2.05616646,0.00584362,0.05984034,0.02537677,0.17439703,0.21449920,1.02505334
-2.46423212,3.19719646,1.13706491,2.08732871,0.00599371,0.05750782,0.02474740,0.17126481,0.21039122,0.98952146
-2.45822911,3.17364951,1.13340056,2.11473767,0.00610734,0.05503572,0.02403446,0.16767459,0.20569150,0.95193996
-2.45222611,3.14402417,1.12797758,2.13817149,0.00618233,0.05245750,0.02325182,0.16367170,0.20048970,0.91288124
-2.44622311,3.10904825,1.12107774,2.15750746,0.00621727,0.04980835,0.02241505,0.15931385,0.19488883,0.87295124
-2.44022011,3.06958804,1.11303249,2.17273061,0.00621165,0.04712449,0.02154106,0.15466957,0.18900261,0.83277496
-2.43421711,3.02663069,1.10421529,2.18393818,0.00616584,0.04444252,0.02064759,0.14981626,0.18295265,0.79298131
-2.42821411,2.98126214,1.09503191,2.19133970,0.00608108,0.04179866,0.01975283,0.14483797,0.17686525,0.75418826
-2.42221111,2.93464097,1.08590910,2.19525233,0.00595947,0.03922809,0.01887481,0.13982289,0.17086818,0.71698830
-2.41620810,2.88796895,1.07728188,2.19609154,0.00580384,0.03676423,0.01803103,0.13486077,0.16508744,0.68193508
-2.41020510,2.84245898,1.06957990,2.19435724,0.00561767,0.03443807,0.01723787,0.13004029,0.15964406,0.64953112
-2.40420210,2.79930134,1.06321336,2.19061590,0.00540500,0.03227763,0.01651023,0.12544648,0.15465110,0.62021726
-2.39819910,2.75962915,1.05855879,2.18547911,0.00517026,0.03030732,0.01586106,0.12115819,0.15021092,0.59436367
-2.39219610,2.72448397,1.05594550,2.17957948,0.00491809,0.02854757,0.01530104,0.11724591,0.14641265,0.57226279
-2.38619310,2.69478280,1.05564295,2.17354482,0.00465327,0.02701440,0.01483831,0.11376968,0.14333016,0.55412405
-2.38019010,2.67128734,1.05784966,2.16797170,0.00438049,0.02571915,0.01447825,0.11077744,0.14102026,0.54007048
-2.37418709,2.65457673,1.06268418,2.16339946,0.00410430,0.02466827,0.01422334,0.10830369,0.13952143,0.53013718
-2.36818409,2.64502475,1.07017837,2.16028607,0.00382888,0.02386325,0.01407317,0.10636850,0.13885292,0.52427142
-2.36218109,2.64278251,1.08027351,2.15898665,0.00355806,0.02330059,0.01402443,0.10497699,0.13901427,0.52233465
-2.35617809,2.64776740,1.09281928,2.15973605,0.00329514,0.02297192,0.01407107,0.10411919,0.13998531,0.52410597
-2.35017509,2.65965906,1.10757595,2.16263616,0.00304290,0.02286420,0.01420449,0.10377034,0.14172656,0.52928734
-2.34417209,2.67790294,1.12421966,2.16764879,0.00280353,0.02296002,0.01441380,0.10389157,0.14418009,0.53751032
-2.33816908,2.70172153,1.14235071,2.17459452,0.00257868,0.02323797,0.01468617,0.10443104,0.14727075,0.54834428
-2.33216608,2.73013337,1.16150469,2.18315769,0.00236939,0.02367320,0.01500721,0.10532538,0.15090785,0.56130612
-2.32616308,2.76197953,1.18116598,2.19289748,0.00217623,0.02423789,0.01536136,0.10650149,0.15498718,0.57587132
-2.32016008,2.79595689,1.20078335,2.20326472,0.00199925,0.02490197,0.01573240,0.10787869,0.15939335,0.59148621
-2.31415708,2.83065721,1.21978694,2.21362368,0.00183812,0.02563383,0.01610385,0.10937104,0.16400251,0.60758131
-2.30815408,2.86461100,1.23760607,2.22327791,0.00169217,0.02640104,0.01645947,0.11088984,0.16868525,0.62358542
-2.30215108,2.89633445,1.25368732,2.23149916,0.00156046,0.02717119,0.01678367,0.11234626,0.17330974,0.63894028
-2.29614807,2.92437793,1.26751202,2.23755791,0.00144187,0.02791270,0.01706199,0.11365399,0.17774494,0.65311524
-2.29014507,2.94737423,1.27861273,2.24075433,0.00133516,0.02859557,0.01728139,0.11473184,0.18186393,0.66562171
-2.28414207,2.96408461,1.28658786,2.24044817,0.00123905,0.02919221,0.01743064,0.11550615,0.18554710,0.67602680
-2.27813907,2.97344102,1.29111411,2.23608622,0.00115225,0.02967809,0.01750058,0.11591305,0.18868532,0.68396563
-2.27213607,2.97458254,1.29195609,2.22722630,0.00107352,0.03003238,0.01748428,0.11590037,0.19118277,0.68915204
-2.26613307,2.96688476,1.28897295,2.21355650,0.00100174,0.03023848,0.01737718,0.11542918,0.19295946,0.69138691
-2.26013007,2.94998077,1.28212174,2.19490906,0.00093588,0.03028437,0.01717717,0.11447491,0.19395340,0.69056402
-2.25412706,2.92377291,1.27145733,2.17126808,0.00087506,0.03016285,0.01688449,0.11302801,0.19412218,0.68667294
-2.24812406,2.88843475,1.25712919,2.14277108,0.00081852,0.02987166,0.01650171,0.11109411,0.19344401,0.67979878
-2.24212106,2.84440328,1.23937495,2.10970416,0.00076567,0.02941340,0.01603351,0.10869365,0.19191816,0.67011885
-2.23611806,2.79236169,1.21851128,2.07249126,0.00071603,0.02879530,0.01548650,0.10586105,0.18956470,0.65789607
-2.23011506,2.73321334,1.19492230,2.03167799,0.00066924,0.02802888,0.01486889,0.10264344,0.18642370,0.64346955
-2.22411206,2.66804835,1.16904625,1.98791087,0.00062505,0.02712944,0.01419024,0.09909896,0.18255361,0.62724251
-2.21810905,2.59810393,1.14136068,1.94191308,0.00058329,0.02611549,0.01346110,0.09529475,0.17802926,0.60966806
-2.21210605,2.52472041,1.11236712,1.89445767,0.00054385,0.02500804,0.01269267,0.09130467,0.17293924,0.59123339
-2.20610305,2.44929471,1.08257544,1.84633971,0.00050667,0.02382992,0.01189646,0.08720689,0.16738284,0.57244298
-2.20010005,2.37323315,1.05248881,1.79834831,0.00047171,0.02260497,0.01108396,0.08308139,0.16146682,0.55380143
-2.19409705,2.29790556,1.02258954,1.75123994,0.00043894,0.02135731,0.01026633,0.07900746,0.15530182,0.53579669
-2.18809405,2.22460244,0.99332647,1.70571407,0.00040835,0.02011066,0.00945414,0.07506137,0.14899893,0.51888420
-2.18209105,2.15449665,0.96510416,1.66239187,0.00037988,0.01888760,0.00865712,0.07131418,0.14266619,0.50347266
-2.17608804,2.08861116,0.93827425,1.62179900,0.00035350,0.01770907,0.00788399,0.06782982,0.13640540,0.48991180
-2.17008504,2.02779357,0.91312911,1.58435278,0.00032912,0.01659380,0.00714231,0.06466355,0.13030927,0.47848268
-2.16408204,1.97269833,0.88989804,1.55035415,0.00030664,0.01555797,0.00643837,0.06186064,0.12445903,0.46939069
-2.15807904,1.92377676,0.86874583,1.51998442,0.00028596,0.01461493,0.00577718,0.05945560,0.11892250,0.46276146
-2.15207604,1.88127497,0.84977372,1.49330676,0.00026692,0.01377497,0.00516244,0.05747167,0.11375287,0.45863979
-2.14607304,1.84523928,0.83302259,1.47027204,0.00024939,0.01304535,0.00459658,0.05592077,0.10898798,0.45699131
-2.14007004,1.81552847,0.81847816,1.45072858,0.00023320,0.01243026,0.00408085,0.05480380,0.10465033,0.45770690
-2.13406703,1.79183218,0.80607796,1.43443525,0.00021821,0.01193098,0.00361539,0.05411128,0.10074761,0.46060947
-2.12806403,1.77369426,0.79571980,1.42107726,0.00020425,0.01154609,0.00319938,0.05382433,0.09727382,0.46546262
-2.12206103,1.76054011,0.78727139,1.41028388,0.00019119,0.01127170,0.00283116,0.05391590,0.09421088,0.47198107
-2.11605803,1.75170683,0.78058091,1.40164751,0.00017889,0.01110183,0.00250837,0.05435214,0.09153057,0.47984203
-2.11005503,1.74647488,0.77548806,1.39474337,0.00016725,0.01102871,0.00222808,0.05509410,0.08919689,0.48869738
-2.10405203,1.74410036,0.77183545,1.38914909,0.00015618,0.01104318,0.00198698,0.05609935,0.08716845,0.49818597
