energy_ev,total_up,Bi_p_up,Bi_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-5.72986493,0.92037349,0.38997697,0.00466791,0.41416455,0.45819961,0.00053816,0.20880678
-5.72386193,0.90279697,0.38467616,0.00461417,0.40630495,0.45065504,0.00052929,0.20164561
-5.71785893,0.88915227,0.38133389,0.00458224,0.40032400,0.44504806,0.00052368,0.19501503
-5.71185593,0.87978883,0.38010515,0.00457358,0.39636464,0.44156204,0.00052145,0.18899631
-5.70585293,0.87501405,0.38112104,0.00458943,0.39455455,0.44035898,0.00052271,0.18366813
-5.69984992,0.87507219,0.38447928,0.00463071,0.39499635,0.44156833,0.00052753,0.17910257
-5.69384692,0.88012313,0.39023483,0.00469789,0.39775765,0.44527593,0.00053593,0.17536085
-5.68784392,0.89022235,0.39839110,0.00479085,0.40286154,0.45151353,0.00054785,0.17248919
-5.68184092,0.90530348,0.40889248,0.00490886,0.41027809,0.46024967,0.00056320,0.17051506
-5.67583792,0.92516461,0.42161857,0.00505046,0.41991758,0.47138264,0.00058176,0.16944401
-5.66983492,0.94945954,0.43638073,0.00521339,0.43162586,0.48473587,0.00060326,0.16925733
-5.66383192,0.97769474,0.45292133,0.00539464,0.44518241,0.50005639,0.00062730,0.16991071
-5.65782891,1.00923273,0.47091587,0.00559043,0.46030119,0.51701657,0.00065341,0.17133395
-5.65182591,1.04330202,0.48997818,0.00579628,0.47663472,0.53521925,0.00068105,0.17343191
-5.64582291,1.07901362,0.50966864,0.00600709,0.49378105,0.55420630,0.00070958,0.17608656
-5.63981991,1.11538362,0.52950513,0.00621731,0.51129368,0.57347026,0.00073830,0.17916017
-5.63381691,1.15136099,0.54897649,0.00642107,0.52869399,0.59246878,0.00076648,0.18249943
-5.62781391,1.18585971,0.56755780,0.00661233,0.54548560,0.61064113,0.00079337,0.18594043
-5.62181091,1.21779365,0.58472703,0.00678514,0.56117031,0.62742633,0.00081819,0.18931413
-5.61580790,1.24611279,0.59998220,0.00693380,0.57526456,0.64228187,0.00084021,0.19245224
-5.60980490,1.26983919,0.61285843,0.00705306,0.58731608,0.65470229,0.00085876,0.19519313
-5.60380190,1.28810101,0.62294393,0.00713832,0.59691953,0.66423687,0.00087322,0.19738750
-5.59779890,1.30016306,0.62989440,0.00718576,0.60373083,0.67050543,0.00088307,0.19890366
-5.59179590,1.30545255,0.63344504,0.00719254,0.60747923,0.67321169,0.00088789,0.19963204
-5.58579290,1.30357875,0.63341971,0.00715684,0.60797672,0.67215357,0.00088742,0.19948883
-5.57978989,1.29434601,0.62973684,0.00707796,0.60512435,0.66722989,0.00088151,0.19841865
-5.57378689,1.27775937,0.62241181,0.00695631,0.59891529,0.65844341,0.00087016,0.19639600
-5.56778389,1.25402291,0.61155590,0.00679344,0.58943445,0.64590002,0.00085352,0.19342565
-5.56178089,1.22353096,0.59737175,0.00659194,0.57685486,0.62980416,0.00083185,0.18954185
-5.55577789,1.18685280,0.58014578,0.00635537,0.56143108,0.61045104,0.00080558,0.18480653
-5.54977489,1.14471188,0.56023797,0.00608812,0.54348999,0.58821575,0.00077522,0.17930659
-5.54377189,1.09796051,0.53806946,0.00579527,0.52341954,0.56354025,0.00074140,0.17315051
-5.53776888,1.04755150,0.51410876,0.00548245,0.50165601,0.53691852,0.00070482,0.16646430
-5.53176588,0.99450800,0.48885706,0.00515562,0.47867045,0.50888091,0.00066625,0.15938726
-5.52576288,0.93989288,0.46283340,0.00482094,0.45495486,0.47997811,0.00062649,0.15206755
-5.51975988,0.88477898,0.43656027,0.00448459,0.43100867,0.45076568,0.00058634,0.14465783
-5.51375688,0.83022130,0.41055012,0.00415261,0.40732618,0.42178939,0.00054662,0.13731117
-5.50775388,0.77723192,0.38529322,0.00383073,0.38438507,0.39357212,0.00050813,0.13017732
-5.50175088,0.72675835,0.36124728,0.00352433,0.36263650,0.36660251,0.00047160,0.12339945
-5.49574787,0.67966570,0.33882879,0.00323826,0.34249685,0.34132556,0.00043774,0.11711144
-5.48974487,0.63672269,0.31840629,0.00297682,0.32434114,0.31813532,0.00040716,0.11143564
-5.48374187,0.59859139,0.30029547,0.00274365,0.30849799,0.29736957,0.00038042,0.10648123
-5.47773887,0.56582049,0.28475596,0.00254178,0.29524610,0.27930641,0.00035800,0.10234296
-5.47173587,0.53884150,0.27198952,0.00237352,0.28481186,0.26416236,0.00034025,0.09910028
-5.46573287,0.51796746,0.26213951,0.00224054,0.27736801,0.25209201,0.00032748,0.09681679
-5.45972986,0.50339360,0.25529131,0.00214380,0.27303290,0.24318865,0.00031986,0.09553985
-5.45372686,0.49519939,0.25147347,0.00208364,0.27187030,0.23748579,0.00031750,0.09530033
-5.44772386,0.49335175,0.25065941,0.00205978,0.27388951,0.23495929,0.00032038,0.09611241
-5.44172086,0.49770884,0.25276951,0.00207132,0.27904565,0.23552993,0.00032842,0.09797336
-5.43571786,0.50802455,0.25767355,0.00211680,0.28724012,0.23906632,0.00034141,0.10086343
-5.42971486,0.52395354,0.26519354,0.00219424,0.29832137,0.24538816,0.00035907,0.10474569
-5.42371186,0.54505694,0.27510688,0.00230116,0.31208597,0.25426978,0.00038103,0.10956591
-5.41770885,0.57080897,0.28715003,0.00243462,0.32828021,0.26544409,0.00040684,0.11525273
-5.41170585,0.60060476,0.30102281,0.00259128,0.34660257,0.27860714,0.00043594,0.12171793
-5.40570285,0.63376964,0.31639346,0.00276744,0.36670703,0.29342314,0.00046774,0.12885706
-5.39969985,0.66957009,0.33290444,0.00295911,0.38820771,0.30953043,0.00050156,0.13655055
-5.39369685,0.70722670,0.35017924,0.00316206,0.41068472,0.32654806,0.00053668,0.14466516
-5.38769385,0.74592901,0.36782993,0.00337191,0.43369156,0.34408329,0.00057234,0.15305614
-5.38169085,0.78485221,0.38546566,0.00358421,0.45676380,0.36173982,0.00060775,0.16156978
-5.37568784,0.82317543,0.40270157,0.00379455,0.47942911,0.37912663,0.00064213,0.17004659
-5.36968484,0.86010106,0.41916827,0.00399861,0.50121832,0.39586722,0.00067469,0.17832489
-5.36368184,0.89487471,0.43452117,0.00419233,0.52167720,0.41160893,0.00070468,0.18624481
-5.35767884,0.92680479,0.44844965,0.00437193,0.54037852,0.42603205,0.00073140,0.19365251
-5.35167584,0.95528104,0.46068532,0.00453410,0.55693391,0.43885830,0.00075423,0.20040442
-5.34567284,0.97979118,0.47100922,0.00467599,0.57100507,0.44985823,0.00077262,0.20637146
-5.33966983,0.99993469,0.47925748,0.00479534,0.58231359,0.45885725,0.00078612,0.21144290
-5.33366683,1.01543307,0.48532509,0.00489054,0.59064923,0.46573988,0.00079440,0.21552971
-5.32766383,1.02613605,0.48916758,0.00496064,0.59587594,0.47045201,0.00079726,0.21856731
-5.32166083,1.03202309,0.49080047,0.00500538,0.59793540,0.47300091,0.00079462,0.22051748
-5.31565783,1.03320035,0.49029649,0.00502518,0.59684797,0.47345305,0.00078652,0.22136939
-5.30965483,1.02989288,0.48778061,0.00502109,0.59271087,0.47192965,0.00077315,0.22113969
-5.30365183,1.02243260,0.48342325,0.00499479,0.58569376,0.46860031,0.00075479,0.21987160
-5.29764882,1.01124249,0.47743188,0.00494844,0.57603189,0.46367476,0.00073187,0.21763316
-5.29164582,0.99681794,0.47004153,0.00488464,0.56401720,0.45739348,0.00070487,0.21451461
-5.28564282,0.97970602,0.46150469,0.00480632,0.54998787,0.45001725,0.00067437,0.21062514
-5.27963982,0.96048385,0.45208108,0.00471661,0.53431672,0.44181653,0.00064102,0.20608903
-5.27363682,0.93973716,0.44202796,0.00461874,0.51739920,0.43306084,0.00060549,0.20104159
-5.26763382,0.91804001,0.43159131,0.00451595,0.49964140,0.42400903,0.00056847,0.19562488
-5.26163082,0.89593665,0.42099836,0.00441134,0.48144862,0.41490051,0.00053065,0.18998348
-5.25562781,0.87392636,0.41045192,0.00430785,0.46321507,0.40594817,0.00049270,0.18426052
-5.24962481,0.85245187,0.40012650,0.00420812,0.44531494,0.39733311,0.00045527,0.17859406
-5.24362181,0.83189165,0.39016650,0.00411449,0.42809513,0.38920135,0.00041892,0.17311397
-5.23761881,0.81255631,0.38068642,0.00402894,0.41186989,0.38166274,0.00038419,0.16793926
-5.23161581,0.79468885,0.37177280,0.00395309,0.39691718,0.37479182,0.00035151,0.16317616
-5.22561281,0.77846859,0.36348781,0.00388822,0.38347685,0.36863065,0.00032125,0.15891664
-5.21960980,0.76401814,0.35587403,0.00383528,0.37175029,0.36319323,0.00029369,0.15523753
-5.21360680,0.75141269,0.34896006,0.00379492,0.36190145,0.35847123,0.00026905,0.15220011
-5.20760380,0.74069100,0.34276650,0.00376759,0.35405871,0.35444063,0.00024743,0.14985010
-5.20160080,0.73186716,0.33731196,0.00375356,0.34831752,0.35106887,0.00022890,0.14821800
-5.19559780,0.72494238,0.33261850,0.00375298,0.34474324,0.34832205,0.00021343,0.14731957
-5.18959480,0.71991597,0.32871640,0.00376600,0.34337410,0.34617186,0.00020093,0.14715656
-5.18359180,0.71679506,0.32564770,0.00379277,0.34422386,0.34460173,0.00019127,0.14771749
-5.17758879,0.71560232,0.32346858,0.00383354,0.34728421,0.34361212,0.00018428,0.14897847
-5.17158579,0.71638152,0.32225017,0.00388865,0.35252661,0.34322444,0.00017974,0.15090403
-5.16558279,0.71920062,0.32207806,0.00395863,0.35990365,0.34348368,0.00017741,0.15344801
-5.15957979,0.72415233,0.32305036,0.00404417,0.36935000,0.34445948,0.00017706,0.15655448
-5.15357679,0.73135234,0.32527454,0.00414612,0.38078293,0.34624572,0.00017842,0.16015865
-5.14757379,0.74093532,0.32886328,0.00426550,0.39410270,0.34895870,0.00018125,0.16418796
-5.14157079,0.75304905,0.33392948,0.00440346,0.40919276,0.35273385,0.00018532,0.16856322
-5.13556778,0.76784707,0.34058077,0.00456124,0.42592013,0.35772136,0.00019041,0.17319994
-5.12956478,0.78548023,0.34891384,0.00474010,0.44413597,0.36408079,0.00019634,0.17800973
-5.12356178,0.80608760,0.35900875,0.00494129,0.46367647,0.37197483,0.00020296,0.18290196
-5.11755878,0.82978716,0.37092363,0.00516594,0.48436416,0.38156263,0.00021015,0.18778545
-5.11155578,0.85666667,0.38468984,0.00541499,0.50600959,0.39299281,0.00021784,0.19257028
-5.10555278,0.88677503,0.40030789,0.00568914,0.52841349,0.40639640,0.00022597,0.19716964
-5.09954977,0.92011455,0.41774423,0.00598871,0.55136919,0.42188013,0.00023457,0.20150159
-5.09354677,0.95663439,0.43692907,0.00631364,0.57466527,0.43952005,0.00024366,0.20549080
-5.08754377,0.99622531,0.45775520,0.00666337,0.59808832,0.45935605,0.00025332,0.20906998
-5.08154077,1.03871604,0.48007791,0.00703681,0.62142569,0.48138709,0.00026365,0.21218114
-5.07553777,1.08387144,0.50371606,0.00743231,0.64446805,0.50556781,0.00027479,0.21477652
-5.06953477,1.13139244,0.52845415,0.00784763,0.66701171,0.53180626,0.00028687,0.21681908
-5.06353177,1.18091806,0.55404550,0.00827996,0.68886058,0.55996313,0.00030006,0.21828278
-5.05752876,1.23202935,0.58021634,0.00872593,0.70982785,0.58985262,0.00031453,0.21915227
-5.05152576,1.28425545,0.60667077,0.00918169,0.72973725,0.62124477,0.00033043,0.21942244
-5.04552276,1.33708154,0.63309655,0.00964296,0.74842399,0.65386949,0.00034794,0.21909753
-5.03951976,1.38995875,0.65917153,0.01010514,0.76573561,0.68742209,0.00036721,0.21819012
-5.03351676,1.44231568,0.68457052,0.01056342,0.78153258,0.72157030,0.00038840,0.21671984
-5.02751376,1.49357142,0.70897259,0.01101293,0.79568905,0.75596238,0.00041167,0.21471216
-5.02151076,1.54314962,0.73206849,0.01144888,0.80809367,0.79023644,0.00043715,0.21219716
-5.01550775,1.59049325,0.75356802,0.01186668,0.81865067,0.82403019,0.00046502,0.20920833
-5.00950475,1.63507954,0.77320712,0.01226212,0.82728125,0.85699124,0.00049546,0.20578171
-5.00350175,1.67643461,0.79075448,0.01263150,0.83392529,0.88878719,0.00052867,0.20195507
-4.99749875,1.71414716,0.80601737,0.01297172,0.83854340,0.91911532,0.00056492,0.19776752
-4.99149575,1.74788064,0.81884653,0.01328043,0.84111910,0.94771140,0.00060451,0.19325924
-4.98549275,1.77738348,0.82913988,0.01355608,0.84166119,0.97435724,0.00064782,0.18847155
-4.97948974,1.80249667,0.83684492,0.01379795,0.84020598,0.99888670,0.00069533,0.18344711
-4.97348674,1.82315856,0.84195962,0.01400621,0.83681924,1.02118981,0.00074757,0.17823029
-4.96748374,1.83940633,0.84453177,0.01418183,0.83159765,1.04121482,0.00080519,0.17286763
-4.96148074,1.85137414,0.84465685,0.01432659,0.82466951,1.05896816,0.00086893,0.16740823
-4.95547774,1.85928799,0.84247437,0.01444298,0.81619463,1.07451222,0.00093958,0.16190412
-4.94947474,1.86345730,0.83816284,0.01453409,0.80636306,1.08796101,0.00101805,0.15641041
-4.94347174,1.86426369,0.83193361,0.01460348,0.79539277,1.09947408,0.00110524,0.15098528
-4.93746873,1.86214733,0.82402383,0.01465504,0.78352614,1.10924871,0.00120209,0.14568968
-4.93146573,1.85759141,0.81468866,0.01469284,0.77102534,1.11751097,0.00130951,0.14058674
-4.92546273,1.85110551,0.80419335,0.01472103,0.75816669,1.12450588,0.00142835,0.13574095
-4.91945973,1.84320843,0.79280518,0.01474361,0.74523431,1.13048720,0.00155932,0.13121700
-4.91345673,1.83441138,0.78078590,0.01476439,0.73251314,1.13570729,0.00170298,0.12707851
-4.90745373,1.82520211,0.76838472,0.01478682,0.72028177,1.14040750,0.00185966,0.12338655
-4.90145073,1.81603072,0.75583233,0.01481393,0.70880536,1.14480942,0.00202942,0.12019812
-4.89544772,1.80729773,0.74333600,0.01484825,0.69832888,1.14910754,0.00221203,0.11756455
-4.88944472,1.79934484,0.73107603,0.01489179,0.68907120,1.15346343,0.00240689,0.11553016
-4.88344172,1.79244877,0.71920366,0.01494598,0.68122014,1.15800181,0.00261306,0.11413094
-4.87743872,1.78681831,0.70784034,0.01501174,0.67492871,1.16280869,0.00282922,0.11339350
-4.87143572,1.78259467,0.69707845,0.01508946,0.67031281,1.16793144,0.00305368,0.11333440
-4.86543272,1.77985499,0.68698331,0.01517907,0.66745045,1.17338099,0.00328444,0.11395969
-4.85942971,1.77861876,0.67759637,0.01528010,0.66638240,1.17913595,0.00351918,0.11526486
-4.85342671,1.77885673,0.66893921,0.01539179,0.66711423,1.18514835,0.00375538,0.11723512
-4.84742371,1.78050178,0.66101835,0.01551310,0.66961970,1.19135078,0.00399036,0.11984603
-4.84142071,1.78346122,0.65383037,0.01564287,0.67384509,1.19766459,0.00422138,0.12306427
-4.83541771,1.78762968,0.64736715,0.01577988,0.67971427,1.20400858,0.00444573,0.12684880
-4.82941471,1.79290200,0.64162092,0.01592290,0.68713418,1.21030785,0.00466086,0.13115205
-4.82341171,1.79918527,0.63658886,0.01607082,0.69600042,1.21650218,0.00486444,0.13592126
-4.81740870,1.80640942,0.63227687,0.01622263,0.70620248,1.22255348,0.00505451,0.14109976
-4.81140570,1.81453558,0.62870249,0.01637753,0.71762849,1.22845189,0.00522952,0.14662831
-4.80540270,1.82356173,0.62589658,0.01653490,0.73016903,1.23421993,0.00538840,0.15244630
-4.79939970,1.83352523,0.62390378,0.01669432,0.74371992,1.23991460,0.00553065,0.15849279
-4.79339670,1.84450196,0.62278159,0.01685558,0.75818387,1.24562695,0.00565631,0.16470748
-4.78739370,1.85660196,0.62259821,0.01701857,0.77347084,1.25147909,0.00576600,0.17103148
-4.78139070,1.86996178,0.62342911,0.01718331,0.78949726,1.25761877,0.00586084,0.17740800
-4.77538769,1.88473379,0.62535249,0.01734983,0.80618419,1.26421148,0.00594245,0.18378282
-4.76938469,1.90107301,0.62844401,0.01751810,0.82345466,1.27143066,0.00601281,0.19010479
-4.76338169,1.91912226,0.63277086,0.01768796,0.84123038,1.27944622,0.00607421,0.19632621
-4.75737869,1.93899629,0.63838566,0.01785903,0.85942830,1.28841223,0.00612908,0.20240319
-4.75137569,1.96076599,0.64532055,0.01803062,0.87795715,1.29845424,0.00617989,0.20829601
-4.74537269,1.98444367,0.65358169,0.01820168,0.89671452,1.30965712,0.00622901,0.21396951
-4.73936968,2.00997032,0.66314478,0.01837073,0.91558457,1.32205414,0.00627858,0.21939346
-4.73336668,2.03720585,0.67395167,0.01853587,0.93443691,1.33561804,0.00633040,0.22454295
-4.72736368,2.06592308,0.68590862,0.01869471,0.95312663,1.35025468,0.00638581,0.22939876
-4.72136068,2.09580608,0.69888617,0.01884445,0.97149575,1.36579992,0.00644563,0.23394769
-4.71535768,2.12645331,0.71272087,0.01898192,0.98937611,1.38202008,0.00651011,0.23818273
-4.70935468,2.15738566,0.72721897,0.01910365,1.00659361,1.39861612,0.00657890,0.24210319
-4.70335168,2.18805927,0.74216175,0.01920598,1.02297375,1.41523163,0.00665107,0.24571455
-4.69734867,2.21788277,0.75731268,0.01928519,1.03834813,1.43146437,0.00672517,0.24902816
-4.69134567,2.24623819,0.77242569,0.01933769,1.05256170,1.44688096,0.00679925,0.25206067
-4.68534267,2.27250485,0.78725466,0.01936012,1.06548032,1.46103413,0.00687102,0.25483325
-4.67933967,2.29608500,0.80156333,0.01934955,1.07699829,1.47348177,0.00693795,0.25737054
-4.67333667,2.31643015,0.81513537,0.01930369,1.08704537,1.48380695,0.00699736,0.25969945
-4.66733367,2.33306676,0.82778406,0.01922098,1.09559299,1.49163787,0.00704661,0.26184784
-4.66133067,2.34562015,0.83936115,0.01910076,1.10265909,1.49666695,0.00708322,0.26384305
-4.65532766,2.35383543,0.84976434,0.01894343,1.10831140,1.49866794,0.00710499,0.26571056
-4.64932466,2.35759430,0.85894310,0.01875049,1.11266885,1.49751036,0.00711010,0.26747266
-4.64332166,2.35692698,0.86690249,0.01852460,1.11590091,1.49317040,0.00709724,0.26914737
-4.63731866,2.35201850,0.87370461,0.01826963,1.11822473,1.48573778,0.00706566,0.27074756
-4.63131566,2.34320897,0.87946776,0.01799063,1.11990020,1.47541811,0.00701518,0.27228046
-4.62531266,2.33098759,0.88436309,0.01769372,1.12122286,1.46253061,0.00694624,0.27374748
-4.61930965,2.31598061,0.88860889,0.01738605,1.12251501,1.44750105,0.00685987,0.27514442
-4.61330665,2.29893334,0.89246274,0.01707557,1.12411519,1.43085026,0.00675761,0.27646205
-4.60730365,2.28068709,0.89621163,0.01677093,1.12636632,1.41317844,0.00664146,0.27768702
-4.60130065,2.26215151,0.90016059,0.01648116,1.12960313,1.39514601,0.00651382,0.27880294
-4.59529765,2.24427353,0.90462005,0.01621551,1.13413903,1.37745143,0.00637729,0.27979172
-4.58929465,2.22800388,0.90989254,0.01598310,1.14025311,1.36080717,0.00623466,0.28063490
-4.58329165,2.21426236,0.91625917,0.01579270,1.14817763,1.34591444,0.00608869,0.28131494
-4.57728864,2.20390336,0.92396633,0.01565238,1.15808658,1.33343778,0.00594208,0.28181638
-4.57128564,2.19768265,0.93321328,0.01556927,1.17008564,1.32398058,0.00579731,0.28212673
-4.56528264,2.19622697,0.94414100,0.01554927,1.18420414,1.31806237,0.00565657,0.28223702
-4.55927964,2.20000760,0.95682288,0.01559681,1.20038916,1.31609894,0.00552167,0.28214203
-4.55327664,2.20931899,0.97125759,0.01571464,1.21850242,1.31838612,0.00539401,0.28184011
-4.54727364,2.22426355,0.98736450,0.01590368,1.23831984,1.32508791,0.00527454,0.28133270
-4.54127064,2.24474342,1.00498210,0.01616293,1.25953424,1.33622961,0.00516376,0.28062344
-4.53526763,2.27045970,1.02386935,0.01648941,1.28176106,1.35169642,0.00506173,0.27971720
-4.52926463,2.30091958,1.04371026,0.01687822,1.30454718,1.37123753,0.00496811,0.27861891
-4.52326163,2.33545129,1.06412157,0.01732263,1.32738256,1.39447587,0.00488223,0.27733240
-4.51725863,2.37322655,1.08466339,0.01781427,1.34971453,1.42092311,0.00480313,0.27585937
-4.51125563,2.41328987,1.10485250,0.01834338,1.37096431,1.44999941,0.00472966,0.27419861
-4.50525263,2.45459359,1.12417784,0.01889911,1.39054513,1.48105714,0.00466055,0.27234550
-4.49924962,2.49603731,1.14211768,0.01946988,1.40788148,1.51340757,0.00459454,0.27029195
-4.49324662,2.53651010,1.15815778,0.02004380,1.42242872,1.54634929,0.00453037,0.26802666
-4.48724362,2.57493352,1.17180982,0.02060905,1.43369218,1.57919704,0.00446694,0.26553587
-4.48124062,2.61030354,1.18262921,0.02115433,1.44124503,1.61130947,0.00440334,0.26280446
-4.47523762,2.64172923,1.19023160,0.02166922,1.44474416,1.64211452,0.00433889,0.25981725
-4.46923462,2.66846623,1.19430723,0.02214453,1.44394315,1.67113092,0.00427321,0.25656058
-4.46323162,2.68994338,1.19463239,0.02257263,1.43870189,1.69798468,0.00420621,0.25302382
-4.45722861,2.70578084,1.19107755,0.02294764,1.42899219,1.72241967,0.00413811,0.24920091
-4.45122561,2.71579891,1.18361154,0.02326556,1.41489907,1.74430158,0.00406941,0.24509160
-4.44522261,2.72001687,1.17230179,0.02352429,1.39661763,1.76361497,0.00400092,0.24070232
-4.43921961,2.71864189,1.15731039,0.02372363,1.37444563,1.78045373,0.00393367,0.23604678
-4.43321661,2.71204873,1.13888635,0.02386505,1.34877200,1.79500517,0.00386891,0.23114590
-4.42721361,2.70075132,1.11735440,0.02395150,1.32006188,1.80752903,0.00380802,0.22602742
-4.42121061,2.68536787,1.09310095,0.02398709,1.28883901,1.81833236,0.00375250,0.22072489
-4.41520760,2.66658168,1.06655796,0.02397674,1.25566615,1.82774211,0.00370390,0.21527639
-4.40920460,2.64509988,1.03818567,0.02392580,1.22112474,1.83607693,0.00366378,0.20972285
-4.40320160,2.62161266,1.00845502,0.02383963,1.18579468,1.84362000,0.00363366,0.20410619
-4.39719860,2.59675539,0.97783070,0.02372331,1.15023527,1.85059478,0.00361501,0.19846748
-4.39119560,2.57107583,0.94675579,0.02358124,1.11496835,1.85714503,0.00360920,0.19284512
-4.38519260,2.54500838,0.91563854,0.02341690,1.08046419,1.86332053,0.00361754,0.18727326
-4.37918959,2.51885676,0.88484208,0.02323268,1.04713098,1.86906937,0.00364123,0.18178056
-4.37318659,2.49278591,0.85467724,0.02302979,1.01530812,1.87423733,0.00368140,0.17638939
-4.36718359,2.46682350,0.82539881,0.02280820,0.98526345,1.87857436,0.00373915,0.17111551
-4.36118059,2.44087045,0.79720507,0.02256678,0.95719435,1.88174773,0.00381555,0.16596819
-4.35517759,2.41471971,0.77024040,0.02230341,0.93123237,1.88336101,0.00391171,0.16095082
-4.34917459,2.38808161,0.74460044,0.02201527,0.90745070,1.88297767,0.00402878,0.15606196
-4.34317159,2.36061403,0.72033934,0.02169904,0.88587387,1.88014770,0.00416802,0.15129667
-4.33716858,2.33195519,0.69747834,0.02135130,0.86648884,1.87443558,0.00433081,0.14664805
-4.33116558,2.30175680,0.67601492,0.02096877,0.84925656,1.86544789,0.00451867,0.14210884
-4.32516258,2.26971536,0.65593186,0.02054868,0.83412310,1.85285879,0.00473324,0.13767302
-4.31915958,2.23559966,0.63720562,0.02008903,0.82102972,1.83643185,0.00497631,0.13333718
-4.31315658,2.19927259,0.61981328,0.01958883,0.80992095,1.81603691,0.00524974,0.12910163
-4.30715358,2.16070629,0.60373780,0.01904824,0.80075042,1.79166112,0.00555542,0.12497121
