energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.57378689,7.89669638,0.71015958,3.38935016,0.01898145,1.31300860,2.54850337,2.03912521,0.05472121,0.97738100
-5.56778389,7.99234047,0.72240415,3.43603171,0.01952538,1.32414674,2.58025033,2.06503425,0.05543685,0.98523958
-5.56178089,8.09059524,0.73401276,3.48694711,0.02009087,1.33433071,2.60994876,2.09068474,0.05611221,0.99272140
-5.55577789,8.19027547,0.74472989,3.54171027,0.02066953,1.34348276,2.63722079,2.11569398,0.05673589,0.99954147
-5.54977489,8.29012702,0.75430923,3.59985782,0.02125243,1.35152510,2.66169797,2.13967852,0.05729776,1.00543423
-5.54377189,8.38884726,0.76252057,3.66085398,0.02183033,1.35838089,2.68302781,2.16226105,0.05778915,1.01015919
-5.53776888,8.48511169,0.76915653,3.72409981,0.02239392,1.36397593,2.70088154,2.18307810,0.05820311,1.01350641
-5.53176588,8.57760538,0.77403866,3.78894625,0.02293410,1.36824090,2.71496264,2.20178828,0.05853451,1.01530153
-5.52576288,8.66505795,0.77702282,3.85471061,0.02344219,1.37111408,2.72501559,2.21808069,0.05878019,1.01541003
-5.51975988,8.74628044,0.77800354,3.92069568,0.02391020,1.37254415,2.73083442,2.23168323,0.05893900,1.01374071
-5.51375688,8.82020204,0.77691705,3.98621065,0.02433104,1.37249313,2.73227028,2.24237011,0.05901180,1.01024803
-5.50775388,8.88590506,0.77374307,4.05059279,0.02469868,1.37093901,2.72923782,2.24996859,0.05900137,1.00493317
-5.50175088,8.94265623,0.76850503,4.11322907,0.02500831,1.36787794,2.72171969,2.25436418,0.05891225,0.99784389
-5.49574787,8.98993257,0.76126901,4.17357638,0.02525646,1.36332589,2.70976894,2.25550431,0.05875063,0.98907290
-5.48974487,9.02744069,0.75214124,4.23117966,0.02544105,1.35731943,2.69350918,2.25340014,0.05852402,0.97875500
-5.48374187,9.05512815,0.74126432,4.28568689,0.02556141,1.34991579,2.67313219,2.24812634,0.05824101,0.96706301
-5.47773887,9.07318634,0.72881252,4.33686016,0.02561827,1.34119189,2.64889337,2.23981885,0.05791099,0.95420251
-5.47173587,9.08204438,0.71498608,4.38458231,0.02561367,1.33124254,2.62110486,2.22867066,0.05754380,0.94040582
-5.46573287,9.08235426,0.70000510,4.42885861,0.02555091,1.32017777,2.59012697,2.21492571,0.05714939,0.92592529
-5.45972986,9.07496761,0.68410293,4.46981348,0.02543433,1.30811944,2.55635799,2.19887119,0.05673755,0.91102614
-5.45372686,9.06090500,0.66751962,4.50768220,0.02526923,1.29519720,2.52022310,2.18082847,0.05631761,0.89597927
-5.44772386,9.04131900,0.65049549,4.54279790,0.02506163,1.28154417,2.48216261,2.16114301,0.05589814,0.88105408
-5.44172086,9.01745249,0.63326514,4.57557457,0.02481810,1.26729226,2.44262029,2.14017370,0.05548677,0.86651174
-5.43571786,8.99059401,0.61605207,4.60648659,0.02454553,1.25256761,2.40203204,2.11828203,0.05509000,0.85259905
-5.42971486,8.96203207,0.59906405,4.63604590,0.02425096,1.23748619,2.36081544,2.09582139,0.05471305,0.83954298
-5.42371186,8.93301021,0.58248945,4.66477784,0.02394134,1.22214993,2.31936062,2.07312716,0.05435981,0.82754623
-5.41770885,8.90468509,0.56649447,4.69319676,0.02362341,1.20664340,2.27802261,2.05050778,0.05403281,0.81678374
-5.41170585,8.87808900,0.55122144,4.72178257,0.02330348,1.19103136,2.23711557,2.02823722,0.05373320,0.80740029
-5.40570285,8.85409882,0.53678809,4.75095940,0.02298736,1.17535715,2.19690898,2.00654916,0.05346091,0.79950914
-5.39969985,8.83341252,0.52328776,4.78107734,0.02268022,1.15964226,2.15762582,1.98563319,0.05321466,0.79319180
-5.39369685,8.81653430,0.51079050,4.81239819,0.02238652,1.14388685,2.11944284,1.96563292,0.05299220,0.78849869
-5.38769385,8.80376898,0.49934491,4.84508584,0.02211001,1.12807141,2.08249271,1.94664647,0.05279046,0.78545079
-5.38169085,8.79522583,0.48898053,4.87920170,0.02185367,1.11215943,2.04686802,1.92872892,0.05260577,0.78404195
-5.37568784,8.79083159,0.47971075,4.91470546,0.02161978,1.09610107,2.01262673,1.91189692,0.05243409,0.78424195
-5.36968484,8.79035199,0.47153586,4.95146096,0.02140992,1.07983754,1.97979902,1.89613506,0.05227126,0.78599996
-5.36368184,8.79342067,0.46444629,4.98924696,0.02122509,1.06330618,1.94839491,1.88140385,0.05211325,0.78924839
-5.35767884,8.79957402,0.45842567,5.02777203,0.02106572,1.04644590,1.91841254,1.86764880,0.05195639,0.79390688
-5.35167584,8.80829025,0.45345360,5.06669296,0.02093182,1.02920276,1.88984655,1.85481035,0.05179760,0.79988633
-5.34567284,8.81903057,0.44950806,5.10563551,0.02082302,1.01153546,1.86269618,1.84283399,0.05163459,0.80709280
-5.33966983,8.83128042,0.44656724,5.14421650,0.02073870,0.99342046,1.83697265,1.83168019,0.05146603,0.81543114
-5.33366683,8.84458861,0.44461069,5.18206601,0.02067804,0.97485635,1.81270544,1.82133350,0.05129167,0.82480829
-5.32766383,8.85860220,0.44361988,5.21884854,0.02064008,0.95586742,1.78994705,1.81181042,0.05111243,0.83513603
-5.32166083,8.87309512,0.44357793,5.25428190,0.02062382,0.93650601,1.76877600,1.80316538,0.05093042,0.84633317
-5.31565783,8.88798901,0.44446886,5.28815292,0.02062822,0.91685359,1.74929765,1.79549464,0.05074889,0.85832711
-5.30965483,8.90336488,0.44627604,5.32032901,0.02065222,0.89702037,1.73164296,1.78893749,0.05057218,0.87105462
-5.30365183,8.91946463,0.44898038,5.35076500,0.02069476,0.87714347,1.71596478,1.78367476,0.05040556,0.88446203
-5.29764882,8.93668225,0.45255806,5.37950474,0.02075477,0.85738355,1.70243205,1.77992433,0.05025498,0.89850449
-5.29164582,8.95554470,0.45697812,5.40667749,0.02083113,0.83792012,1.69122193,1.77793385,0.05012691,0.91314474
-5.28564282,8.97668324,0.46220019,5.43248910,0.02092266,0.81894558,1.68251019,1.77797065,0.05002798,0.92835102
-5.27963982,9.00079647,0.46817232,5.45720855,0.02102806,0.80065832,1.67646031,1.78030937,0.04996467,0.94409461
-5.27363682,9.02860681,0.47482925,5.48115042,0.02114588,0.78325511,1.67321178,1.78521763,0.04994300,0.96034674
-5.26763382,9.06081251,0.48209127,5.50465437,0.02127444,0.76692316,1.67286831,1.79294039,0.04996817,0.97707536
-5.26163082,9.09803782,0.48986376,5.52806270,0.02141187,0.75183223,1.67548639,1.80368382,0.05004422,0.99424167
-5.25562781,9.14078382,0.49803740,5.55169725,0.02155598,0.73812711,1.68106516,1.81759921,0.05017374,1.01179675
-5.24962481,9.18938270,0.50648936,5.57583690,0.02170434,0.72592098,1.68953791,1.83476812,0.05035760,1.02967841
-5.24362181,9.24395822,0.51508516,5.60069718,0.02185417,0.71528983,1.70076612,1.85518919,0.05059473,1.04780852
-5.23761881,9.30439464,0.52368131,5.62641293,0.02200244,0.70626839,1.71453626,1.87876775,0.05088200,1.06609100
-5.23161581,9.37031619,0.53212861,5.65302539,0.02214581,0.69884774,1.73055990,1.90530869,0.05121415,1.08441056
-5.22561281,9.44107872,0.54027594,5.68047425,0.02228071,0.69297468,1.74847722,1.93451323,0.05158377,1.10263247
-5.21960980,9.51577432,0.54797439,5.70859549,0.02240338,0.68855312,1.76786406,1.96598001,0.05198146,1.12060337
-5.21360680,9.59324933,0.55508149,5.73712511,0.02250993,0.68544726,1.78824225,1.99921066,0.05239599,1.13815317
-5.20760380,9.67213519,0.56146543,5.76570869,0.02259642,0.68348656,1.80909299,2.03361985,0.05281458,1.15509816
-5.20160080,9.75089119,0.56700896,5.79391641,0.02265893,0.68247226,1.82987279,2.06854952,0.05322324,1.17124501
-5.19559780,9.82785719,0.57161294,5.82126272,0.02269366,0.68218521,1.85003123,2.10328700,0.05360723,1.18639592
-5.18959480,9.90131408,0.57519915,5.84722967,0.02269703,0.68239459,1.86903001,2.13708608,0.05395147,1.20035432
-5.18359180,9.96954923,0.57771254,5.87129268,0.02266579,0.68286720,1.88636221,2.16919053,0.05424107,1.21293126
-5.17758879,10.03092383,0.57912257,5.89294730,0.02259706,0.68337695,1.90157119,2.19885877,0.05446183,1.22395202
-5.17158579,10.08393884,0.57942368,5.91173555,0.02248848,0.68371397,1.91426803,2.22538895,0.05460076,1.23326263
-5.16558279,10.12729647,0.57863499,5.92727026,0.02233828,0.68369317,1.92414694,2.24814304,0.05464657,1.24073614
-5.15957979,10.15995421,0.57679907,5.93925626,0.02214529,0.68316172,1.93099778,2.26656918,0.05459008,1.24627824
-5.15357679,10.18116857,0.57398005,5.94750693,0.02190907,0.68200521,1.93471530,2.28022102,0.05442461,1.24983192
-5.14757379,10.19052672,0.57026099,5.95195550,0.02162988,0.68015220,1.93530441,2.28877334,0.05414627,1.25138098
-5.14157079,10.18796415,0.56574073,5.95266015,0.02130873,0.67757702,1.93288150,2.29203329,0.05375418,1.25095217
-5.13556778,10.17376790,0.56053037,5.94980286,0.02094736,0.67430073,1.92767157,2.28994660,0.05325054,1.24861584
-5.12956478,10.14856487,0.55474946,5.94368187,0.02054822,0.67039020,1.92000129,2.28259868,0.05264066,1.24448489
-5.12356178,10.11329613,0.54852207,5.93469837,0.02011444,0.66595530,1.91028823,2.27021054,0.05193284,1.23871232
-5.11755878,10.06917850,0.54197296,5.92333801,0.01964971,0.66114448,1.89902676,2.25312970,0.05113817,1.23148704
-5.11155578,10.01765516,0.53522377,5.91014836,0.01915828,0.65613886,1.88677102,2.23181664,0.05027021,1.22302846
-5.10555278,9.96033802,0.52838969,5.89571355,0.01864480,0.65114496,1.87411576,2.20682740,0.04934465,1.21357979
-5.09954977,9.89894445,0.52157637,5.88062760,0.01811426,0.64638662,1.86167558,2.17879312,0.04837882,1.20340050
-5.09354677,9.83523150,0.51487735,5.86546786,0.01757187,0.64209619,1.85006357,2.14839754,0.04739126,1.19275808
-5.08754377,9.77093068,0.50837205,5.85076999,0.01702292,0.63850540,1.83986987,2.11635335,0.04640115,1.18191953
-5.08154077,9.70768630,0.50212433,5.83700601,0.01647275,0.63583634,1.83164116,2.08337849,0.04542785,1.17114288
-5.07553777,9.64699999,0.49618163,5.82456641,0.01592653,0.63429271,1.82586165,2.05017335,0.04449031,1.16066901
-5.06953477,9.59018388,0.49057473,5.81374734,0.01538929,0.63405181,1.82293626,2.01739975,0.04360669,1.15071429
-5.06353177,9.53832403,0.48531809,5.80474341,0.01486575,0.63525742,1.82317664,1.98566259,0.04279386,1.14146397
-5.05752876,9.49225557,0.48041071,5.79764639,0.01436028,0.63801387,1.82679045,1.95549463,0.04206707,1.13306699
-5.05152576,9.45254988,0.47583751,5.79244967,0.01387684,0.64238150,1.83387426,1.92734496,0.04143966,1.12563202
-5.04552276,9.41951405,0.47157104,5.78905807,0.01341898,0.64837369,1.84441030,1.90157145,0.04092284,1.11922509
-5.03951976,9.39320172,0.46757362,5.78730208,0.01298975,0.65595539,1.85826726,1.87843715,0.04052558,1.11386881
-5.03351676,9.37343429,0.46379963,5.78695576,0.01259175,0.66504348,1.87520490,1.85811064,0.04025457,1.10954321
-5.02751376,9.35983081,0.46019796,5.78775684,0.01222714,0.67550860,1.89488255,1.84066994,0.04011423,1.10618807
-5.02151076,9.35184452,0.45671451,5.78942783,0.01189761,0.68717871,1.91687091,1.82610970,0.04010688,1.10370676
-5.01550775,9.34880387,0.45329462,5.79169674,0.01160447,0.69984404,1.94066700,1.81435097,0.04023287,1.10197130
-5.00950475,9.34995574,0.44988538,5.79431616,0.01134866,0.71326326,1.96571146,1.80525308,0.04049082,1.10082843
-5.00350175,9.35450852,0.44643769,5.79707952,0.01113079,0.72717086,1.99140775,1.79862684,0.04087789,1.10010664
-4.99749875,9.36167288,0.44290804,5.79983355,0.01095119,0.74128522,2.01714242,1.79424842,0.04139002,1.09962353
-4.99149575,9.37069835,0.43925995,5.80248630,0.01080997,0.75531721,2.04230573,1.79187326,0.04202223,1.09919351
-4.98549275,9.38090418,0.43546505,5.80501025,0.01070701,0.76897908,2.06631179,1.79124927,0.04276890,1.09863545
-4.97948974,9.39170303,0.43150377,5.80744040,0.01064203,0.78199319,2.08861753,1.79212887,0.04362396,1.09777987
-4.97348674,9.40261696,0.42736558,5.80986750,0.01061455,0.79410025,2.10873969,1.79427932,0.04458111,1.09647555
-4.96748374,9.41328506,0.42304896,5.81242690,0.01062397,0.80506698,2.12626924,1.79749099,0.04563395,1.09459523
-4.96148074,9.42346309,0.41856090,5.81528374,0.01066950,0.81469258,2.14088260,1.80158328,0.04677607,1.09204022
-4.95547774,9.43301518,0.41391621,5.81861520,0.01075015,0.82281405,2.15234935,1.80640809,0.04800106,1.08874373
-4.94947474,9.44189888,0.40913645,5.82259112,0.01086472,0.82931006,2.16053612,1.81185085,0.04930248,1.08467285
-4.94347174,9.45014431,0.40424880,5.82735381,0.01101175,0.83410314,2.16540655,1.81782913,0.05067377,1.07982906
-4.93746873,9.45782917,0.39928467,5.83299852,0.01118945,0.83716035,2.16701753,1.82428921,0.05210815,1.07424746
-4.93146573,9.46505094,0.39427833,5.83955542,0.01139573,0.83849218,2.16551178,1.83120077,0.05359839,1.06799456
-4.92546273,9.47189829,0.38926548,5.84697436,0.01162806,0.83815000,2.16110738,1.83855017,0.05513669,1.06116494
-4.91945973,9.47842327,0.38428190,5.85511331,0.01188355,0.83622203,2.15408477,1.84633293,0.05671451,1.05387691
-4.91345673,9.48461609,0.37936219,5.86373112,0.01215883,0.83282811,2.14477186,1.85454562,0.05832236,1.04626737
-4.90745373,9.49038415,0.37453870,5.87248548,0.01245015,0.82811357,2.13352791,1.86317800,0.05994974,1.03848619
-4.90145073,9.49553657,0.36984055,5.88093603,0.01275333,0.82224242,2.12072724,1.87220567,0.06158504,1.03069026
-4.89544772,9.49977552,0.36529296,5.88855316,0.01306384,0.81539030,2.10674324,1.88158384,0.06321558,1.02303761
-4.88944472,9.50269484,0.36091677,5.89473197,0.01337686,0.80773737,2.09193353,1.89124253,0.06482763,1.01568175
-4.88344172,9.50378652,0.35672813,5.89881124,0.01368739,0.79946163,2.07662695,1.90108360,0.06640663,1.00876655
-4.87743872,9.50245488,0.35273848,5.90009657,0.01399032,0.79073278,2.06111287,1.91097968,0.06793740,1.00242173
-4.87143572,9.49803782,0.34895469,5.89788696,0.01428060,0.78170706,2.04563303,1.92077521,0.06940446,0.99675920
-4.86543272,9.48983439,0.34537939,5.89150362,0.01455337,0.77252305,2.03037645,1.93028956,0.07079240,0.99187033
-4.85942971,9.47713716,0.34201140,5.88031986,0.01480409,0.76329872,2.01547710,1.93932190,0.07208637,0.98782414
-4.85342671,9.45926794,0.33884632,5.86379068,0.01502866,0.75412968,2.00101448,1.94765788,0.07327248,0.98466639
-4.84742371,9.43561486,0.33587711,5.84148077,0.01522361,0.74508867,1.98701679,1.95507746,0.07433833,0.98241970
-4.84142071,9.40566894,0.33309479,5.81308961,0.01538617,0.73622619,1.97346622,1.96136370,0.07527346,0.98108425
-4.83541771,9.36905816,0.33048905,5.77847236,0.01551437,0.72757208,1.96030605,1.96631192,0.07606979,0.98063936
-4.82941471,9.32557717,0.32804882,5.73765564,0.01560712,0.71913800,1.94744903,1.96973887,0.07672203,0.98104544
-4.82341171,9.27521100,0.32576280,5.69084728,0.01566428,0.71092042,1.93478635,1.97149132,0.07722795,0.98224643
-4.81740870,9.21815149,0.32361988,5.63843952,0.01568663,0.70290407,1.92219692,1.97145377,0.07758860,0.98417243
-4.81140570,9.15480549,0.32160942,5.58100539,0.01567586,0.69506550,1.90955629,1.96955486,0.07780846,0.98674248
-4.80540270,9.08579427,0.31972148,5.51928834,0.01563459,0.68737662,1.89674492,1.96577218,0.07789536,0.98986732
-4.79939970,9.01194414,0.31794685,5.45418545,0.01556625,0.67980789,1.88365534,1.96013529,0.07786043,0.99345207
-4.79339670,8.93426866,0.31627711,5.38672480,0.01547501,0.67233128,1.87019812,1.95272685,0.07771783,0.99739875
-4.78739370,8.85394314,0.31470444,5.31803784,0.01536572,0.66492254,1.85630637,1.94368191,0.07748440,1.00160859
-4.78139070,8.77227259,0.31322152,5.24932797,0.01524377,0.65756301,1.84193883,1.93318524,0.07717921,1.00598412
-4.77538769,8.69065443,0.31182128,5.18183614,0.01511502,0.65024078,1.82708145,1.92146713,0.07682307,1.01043100
-4.76938469,8.61053760,0.31049674,5.11680510,0.01498567,0.64295124,1.81174776,1.90879757,0.07643790,1.01485967
-4.76338169,8.53337953,0.30924080,5.05544321,0.01486217,0.63569717,1.79597794,1.89547934,0.07604609,1.01918671
-4.75737869,8.46060270,0.30804608,4.99888913,0.01475111,0.62848830,1.77983701,1.88184005,0.07566988,1.02333612
-4.75137569,8.39355236,0.30690487,4.94817851,0.01465913,0.62134050,1.76341222,1.86822367,0.07533068,1.02724026
-4.74537269,8.33345670,0.30580912,4.90421359,0.01459284,0.61427483,1.74680987,1.85498157,0.07504842,1.03084084
-4.73936968,8.28139075,0.30475054,4.86773653,0.01455871,0.60731630,1.73015180,1.84246366,0.07484098,1.03408960
-4.73336668,8.23824516,0.30372083,4.83930720,0.01456299,0.60049272,1.71357170,1.83100961,0.07472363,1.03694892
-4.72736368,8.20470040,0.30271196,4.81928582,0.01461158,0.59383356,1.69721138,1.82094059,0.07470864,1.03939234
-4.72136068,8.18120724,0.30171656,4.80782099,0.01470999,0.58736890,1.68121723,1.81255159,0.07480486,1.04140486
-4.71535768,8.16797366,0.30072846,4.80484313,0.01486315,0.58112866,1.66573674,1.80610459,0.07501755,1.04298315
-4.70935468,8.16495855,0.29974313,4.81006356,0.01507535,0.57514198,1.65091546,1.80182268,0.07534822,1.04413556
-4.70335168,8.17187203,0.29875830,4.82297914,0.01535003,0.56943686,1.63689409,1.79988510,0.07579465,1.04488200
-4.69734867,8.18818237,0.29777453,4.84288238,0.01568973,0.56404001,1.62380600,1.80042356,0.07635104,1.04525352
-4.69134567,8.21312919,0.29679572,4.86887672,0.01609585,0.55897688,1.61177499,1.80351953,0.07700822,1.04529173
-4.68534267,8.24574241,0.29582954,4.89989674,0.01656859,0.55427189,1.60091342,1.80920281,0.07775408,1.04504802
-4.67933967,8.28486654,0.29488789,4.93473280,0.01710676,0.54994865,1.59132055,1.81745115,0.07857399,1.04458242
-4.67333667,8.32918960,0.29398702,4.97205959,0.01770769,0.54603036,1.58308117,1.82819104,0.07945137,1.04396236
-4.66733367,8.37727576,0.29314768,5.01046801,0.01836712,0.54254002,1.57626448,1.84129950,0.08036829,1.04326105
-4.66133067,8.42760111,0.29239496,5.04849945,0.01907921,0.53950067,1.57092315,1.85660691,0.08130614,1.04255575
-4.65532766,8.47859128,0.29175795,5.08468185,0.01983646,0.53693543,1.56709259,1.87390071,0.08224627,1.04192582
-4.64932466,8.52866015,0.29126928,5.11756638,0.02062983,0.53486743,1.56479048,1.89292989,0.08317064,1.04145068
-4.64332166,8.57624838,0.29096429,5.14576382,0.02144882,0.53331944,1.56401633,1.91341027,0.08406243,1.04120764
