energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.47773887,2.03171023,0.00928609,0.00959736,1.01551381,0.70622009,0.49813114,0.08592430,0.00802638,1.40730960
-5.47173587,1.98276693,0.00890762,0.00906305,0.99586204,0.68419154,0.48968952,0.08349967,0.00774008,1.37699775
-5.46573287,1.92880694,0.00854358,0.00851689,0.97300506,0.66121295,0.47975258,0.08081148,0.00743776,1.34277861
-5.45972986,1.87016979,0.00819168,0.00796604,0.94712509,0.63736853,0.46836724,0.07789174,0.00712136,1.30488386
-5.45372686,1.80722264,0.00784944,0.00741703,0.91842866,0.61274120,0.45559323,0.07477384,0.00679308,1.26357205
-5.44772386,1.74036526,0.00751435,0.00687574,0.88714734,0.58741674,0.44150456,0.07149212,0.00645539,1.21913137
-5.44172086,1.67003536,0.00718402,0.00634729,0.85353839,0.56148792,0.42619093,0.06808167,0.00611090,1.17188256
-5.43571786,1.59671364,0.00685633,0.00583606,0.81788533,0.53505859,0.40975885,0.06457812,0.00576239,1.12218157
-5.42971486,1.52092789,0.00652952,0.00534565,0.78049785,0.50824723,0.39233226,0.06101745,0.00541276,1.07042144
-5.42371186,1.44325572,0.00620232,0.00487899,0.74171115,0.48118992,0.37405256,0.05743587,0.00506498,1.01703318
-5.41770885,1.36432549,0.00587396,0.00443831,0.70188441,0.45404251,0.35507801,0.05386978,0.00472208,0.96248543
-5.41170585,1.28481530,0.00554422,0.00402527,0.66139828,0.42698193,0.33558242,0.05035568,0.00438710,0.90728269
-5.40570285,1.20544994,0.00521344,0.00364105,0.62065158,0.40020666,0.31575311,0.04693009,0.00406308,0.85196219
-5.39969985,1.12699608,0.00488241,0.00328641,0.58005711,0.37393647,0.29578841,0.04362953,0.00375303,0.79708958
-5.39369685,1.05025584,0.00455243,0.00296176,0.54003682,0.34841153,0.27589448,0.04049045,0.00345990,0.74325346
-5.38769385,0.97605938,0.00422510,0.00266731,0.50101656,0.32389107,0.25628194,0.03754922,0.00318660,0.69105934
-5.38169085,0.90525671,0.00390236,0.00240309,0.46342055,0.30065184,0.23716225,0.03484204,0.00293595,0.64112301
-5.37568784,0.83870945,0.00358628,0.00216904,0.42766591,0.27898655,0.21874405,0.03240491,0.00271068,0.59406402
-5.36968484,0.77728291,0.00327905,0.00196507,0.39415749,0.25920251,0.20122967,0.03027355,0.00251344,0.55049925
-5.36368184,0.72183879,0.00298283,0.00179109,0.36328304,0.24162057,0.18481192,0.02848338,0.00234680,0.51103713
-5.35767884,0.67322900,0.00269968,0.00164707,0.33540911,0.22657460,0.16967129,0.02706937,0.00221321,0.47627251
-5.35167584,0.63229047,0.00243150,0.00153306,0.31087752,0.21441134,0.15597356,0.02606600,0.00211505,0.44678234
-5.34567284,0.59984115,0.00217996,0.00144919,0.29000266,0.20549079,0.14386804,0.02550704,0.00205458,0.42312213
-5.33966983,0.57667690,0.00194643,0.00139569,0.27306937,0.20018688,0.13348613,0.02542543,0.00203396,0.40582317
-5.33366683,0.56356897,0.00173200,0.00137285,0.26033144,0.19888830,0.12494059,0.02585299,0.00205523,0.39539016
-5.32766383,0.56126170,0.00153742,0.00138109,0.25201055,0.20199917,0.11832497,0.02682007,0.00212029,0.39229914
-5.32166083,0.57046987,0.00136313,0.00142083,0.24829545,0.20993926,0.11371356,0.02835522,0.00223088,0.39699524
-5.31565783,0.59187510,0.00120927,0.00149255,0.24934125,0.22314338,0.11116142,0.03048462,0.00238858,0.40989009
-5.30965483,0.62612081,0.00107567,0.00159672,0.25526859,0.24205956,0.11070457,0.03323157,0.00259471,0.43135834
-5.30365183,0.67380514,0.00096193,0.00173377,0.26616252,0.26714557,0.11236019,0.03661575,0.00285037,0.46173318
-5.29764882,0.73547149,0.00086741,0.00190406,0.28207106,0.29886357,0.11612675,0.04065254,0.00315633,0.50130044
-5.29164582,0.81159616,0.00079129,0.00210781,0.30300321,0.33767239,0.12198399,0.04535214,0.00351305,0.55029132
-5.28564282,0.90257325,0.00073260,0.00234509,0.32892659,0.38401739,0.12989272,0.05071877,0.00392059,0.60887343
-5.27963982,1.00869654,0.00069025,0.00261574,0.35976455,0.43831767,0.13979453,0.05674976,0.00437860,0.67714050
-5.27363682,1.13013884,0.00066306,0.00291936,0.39539300,0.50095079,0.15161120,0.06343470,0.00488630,0.75510075
-5.26763382,1.26692916,0.00064979,0.00325525,0.43563705,0.57223499,0.16524417,0.07075465,0.00544242,0.84266428
-5.26163082,1.41892849,0.00064919,0.00362240,0.48026769,0.65240952,0.18057392,0.07868135,0.00604524,0.93963005
-5.25562781,1.58580498,0.00065994,0.00401940,0.52899878,0.74161332,0.19745938,0.08717672,0.00669257,1.04567287
-5.24962481,1.76700975,0.00068075,0.00444449,0.58148460,0.83986304,0.21573763,0.09619235,0.00738178,1.16033118
-5.24362181,1.96175454,0.00071033,0.00489550,0.63731822,0.94703111,0.23522386,0.10566932,0.00810982,1.28299621
-5.23761881,2.16899252,0.00074738,0.00536985,0.69603102,1.06282487,0.25571172,0.11553818,0.00887332,1.41290352
-5.23161581,2.38740379,0.00079063,0.00586455,0.75709369,1.18676803,0.27697422,0.12571926,0.00966860,1.54912743
-5.22561281,2.61538686,0.00083882,0.00637623,0.81991872,1.31818548,0.29876529,0.13612322,0.01049178,1.69057934
-5.21960980,2.85105747,0.00089070,0.00690115,0.88386478,1.45619273,0.32082194,0.14665189,0.01133885,1.83601041
-5.21360680,3.09225595,0.00094507,0.00743524,0.94824303,1.59969110,0.34286719,0.15719945,0.01220575,1.98401935
-5.20760380,3.33656388,0.00100072,0.00797413,1.01232529,1.74736958,0.36461370,0.16765389,0.01308849,2.13306550
-5.20160080,3.58133069,0.00105650,0.00851319,1.07535424,1.89771422,0.38576805,0.17789871,0.01398314,2.28148757
-5.19559780,3.82371026,0.00111127,0.00904765,1.13655521,2.04902541,0.40603569,0.18781488,0.01488598,2.42752790
-5.18959480,4.06070736,0.00116398,0.00957257,1.19514968,2.19944337,0.42512637,0.19728303,0.01579348,2.56936196
-5.18359180,4.28923294,0.00121359,0.01008298,1.25036978,2.34698146,0.44275982,0.20618574,0.01670230,2.70513250
-5.17758879,4.50616707,0.00125918,0.01057394,1.30147373,2.48956683,0.45867176,0.21440989,0.01760934,2.83298753
-5.17158579,4.70842779,0.00129988,0.01104055,1.34776153,2.62508712,0.47261977,0.22184911,0.01851162,2.95112099
-5.16558279,4.89304357,0.00133495,0.01147812,1.38859040,2.75144213,0.48438896,0.22840607,0.01940628,3.05781486
-5.15957979,5.05722697,0.00136372,0.01188214,1.42338954,2.86659824,0.49379715,0.23399463,0.02029040,3.15148114
-5.15357679,5.19844670,0.00138569,0.01224841,1.45167348,2.96864400,0.50069940,0.23854187,0.02116097,3.23070227
-5.14757379,5.31449513,0.00140046,0.01257307,1.47305360,3.05584433,0.50499166,0.24198968,0.02201470,3.29426824
-5.14157079,5.40354873,0.00140778,0.01285263,1.48724737,3.12669127,0.50661336,0.24429611,0.02284789,3.34120897
-5.13556778,5.46421857,0.00140756,0.01308410,1.49408477,3.17994904,0.50554888,0.24543622,0.02365634,3.37082052
-5.12956478,5.49558888,0.00139983,0.01326490,1.49351180,3.21469146,0.50182770,0.24540258,0.02443518,3.38268404
-5.12356178,5.49724187,0.00138478,0.01339303,1.48559070,3.23032998,0.49552335,0.24420522,0.02517883,3.37667651
-5.11755878,5.46926769,0.00136270,0.01346698,1.47049711,3.22663110,0.48675105,0.24187118,0.02588092,3.35297286
-5.11155578,5.41225907,0.00133404,0.01348583,1.44851400,3.20372246,0.47566425,0.23844359,0.02653432,3.31203934
-5.10555278,5.32729094,0.00129933,0.01344922,1.42002283,3.16208717,0.46245004,0.23398035,0.02713117,3.25461829
-5.09954977,5.21588586,0.00125918,0.01335736,1.38549224,3.10254689,0.44732383,0.22855246,0.02766302,3.18170524
-5.09354677,5.07996694,0.00121428,0.01321105,1.34546472,3.02623431,0.43052330,0.22224208,0.02812095,3.09451901
-5.08754377,4.92180023,0.00116537,0.01301165,1.30054181,2.93455642,0.41230204,0.21514039,0.02849589,2.99446640
-5.08154077,4.74392921,0.00111320,0.01276111,1.25136853,2.82915030,0.39292292,0.20734535,0.02877879,2.88310280
-5.07553777,4.54910403,0.00105853,0.01246189,1.19861739,2.71183325,0.37265171,0.19895932,0.02896100,2.76209033
-5.06953477,4.34020850,0.00100211,0.01211698,1.14297290,2.58454964,0.35175093,0.19008692,0.02903460,2.63315533
-5.06353177,4.12018760,0.00094465,0.01172985,1.08511683,2.44931657,0.33047426,0.18083281,0.02899273,2.49804658
-5.05752876,3.89197807,0.00088681,0.01130443,1.02571478,2.30817049,0.30906163,0.17129979,0.02882993,2.35849590
-5.05152576,3.65844458,0.00082921,0.01084502,0.96540448,2.16311688,0.28773522,0.16158703,0.02854244,2.21618229
-5.04552276,3.42232312,0.00077239,0.01035627,0.90478589,2.01608445,0.26669621,0.15178869,0.02812848,2.07270055
-5.03951976,3.18617323,0.00071682,0.00984310,0.84441348,1.86888554,0.24612263,0.14199264,0.02758842,1.92953521
-5.03351676,2.95233971,0.00066290,0.00931063,0.78479053,1.72318341,0.22616798,0.13227965,0.02692493,1.78804015
-5.02751376,2.72292448,0.00061097,0.00876409,0.72636542,1.58046720,0.20696079,0.12272271,0.02614301,1.64942391
-5.02151076,2.49976810,0.00056128,0.00820876,0.66952988,1.44203464,0.18860497,0.11338671,0.02524995,1.51474072
-5.01550775,2.28444085,0.00051404,0.00764987,0.61461887,1.30898239,0.17118076,0.10432827,0.02425517,1.38488674
-5.00950475,2.07824218,0.00046940,0.00709251,0.56191190,1.18220345,0.15474624,0.09559583,0.02317006,1.26060104
-5.00350175,1.88220763,0.00042748,0.00654156,0.51163552,1.06239098,0.13933934,0.08722985,0.02200765,1.14247067
-4.99749875,1.69712191,0.00038835,0.00600159,0.46396668,0.95004758,0.12497995,0.07926317,0.02078227,1.03093900
-4.99149575,1.52353683,0.00035206,0.00547684,0.41903680,0.84549892,0.11167240,0.07172147,0.01950916,0.92631670
-4.98549275,1.36179288,0.00031865,0.00497110,0.37693622,0.74891084,0.09940780,0.06462378,0.01820408,0.82879448
-4.97948974,1.21204305,0.00028817,0.00448771,0.33771887,0.66030856,0.08816650,0.05798303,0.01688285,0.73845708
-4.97348674,1.07427803,0.00026064,0.00402951,0.30140702,0.57959732,0.07792034,0.05180670,0.01556095,0.65529780
-4.96748374,0.94835167,0.00023612,0.00359882,0.26799605,0.50658330,0.06863478,0.04609733,0.01425314,0.57923308
-4.96148074,0.83400604,0.00021471,0.00319744,0.23745896,0.44099431,0.06027084,0.04085325,0.01297312,0.51011680
-4.95547774,0.73089535,0.00019649,0.00282668,0.20975077,0.38249929,0.05278682,0.03606907,0.01173326,0.44775382
-4.94947474,0.63860837,0.00018163,0.00248737,0.18481268,0.33072657,0.04613979,0.03173636,0.01054433,0.39191276
-4.94347174,0.55668900,0.00017030,0.00217987,0.16257589,0.28528012,0.04028688,0.02784418,0.00941539,0.34233757
-4.93746873,0.48465463,0.00016274,0.00190418,0.14296517,0.24575388,0.03518632,0.02437969,0.00835369,0.29875800
-4.93146573,0.42201231,0.00015922,0.00165995,0.12590202,0.21174390,0.03079835,0.02132859,0.00736464,0.26089876
-4.92546273,0.36827249,0.00016010,0.00144655,0.11130753,0.18285828,0.02708582,0.01867573,0.00645188,0.22848731
-4.91945973,0.32296030,0.00016574,0.00126313,0.09910472,0.15872498,0.02401474,0.01640547,0.00561734,0.20126028
-4.91345673,0.28562440,0.00017659,0.00110868,0.08922042,0.13899749,0.02155453,0.01450210,0.00486140,0.17896847
-4.90745373,0.25584329,0.00019313,0.00098207,0.08158665,0.12335861,0.01967813,0.01295020,0.00418306,0.16138033
-4.90145073,0.23322911,0.00021588,0.00088213,0.07614134,0.11152229,0.01836200,0.01173484,0.00358014,0.14828403
-4.89544772,0.21742900,0.00024536,0.00080765,0.07282840,0.10323387,0.01758584,0.01084182,0.00304946,0.13948790
-4.88944472,0.20812405,0.00028215,0.00075744,0.07159716,0.09826876,0.01733220,0.01025767,0.00258711,0.13481954
-4.88344172,0.20502593,0.00032680,0.00073034,0.07240107,0.09642970,0.01758594,0.00996971,0.00218856,0.13412335
-4.87743872,0.20787143,0.00037981,0.00072523,0.07519571,0.09754296,0.01833347,0.00996589,0.00184894,0.13725682
-4.87143572,0.21641507,0.00044165,0.00074103,0.07993623,0.10145353,0.01956192,0.01023463,0.00156315,0.14408554
-4.86543272,0.23042019,0.00051272,0.00077668,0.08657421,0.10801952,0.02125814,0.01076452,0.00132605,0.15447726
-4.85942971,0.24964888,0.00059328,0.00083113,0.09505411,0.11710614,0.02340768,0.01154398,0.00113254,0.16829519
-4.85342671,0.27385112,0.00068347,0.00090335,0.10530950,0.12857946,0.02599368,0.01256091,0.00097767,0.18539083
-4.84742371,0.30275394,0.00078323,0.00099223,0.11725920,0.14230011,0.02899578,0.01380224,0.00085675,0.20559673
-4.84142071,0.33605089,0.00089233,0.00109662,0.13080366,0.15811745,0.03238913,0.01525356,0.00076534,0.22871964
-4.83541771,0.37339265,0.00101029,0.00121527,0.14582165,0.17586432,0.03614347,0.01689874,0.00069931,0.25453431
-4.82941471,0.41437929,0.00113639,0.00134681,0.16216773,0.19535269,0.04022241,0.01871959,0.00065486,0.28277847
-4.82341171,0.45855482,0.00126964,0.00148974,0.17967046,0.21637053,0.04458299,0.02069570,0.00062853,0.31314936
-4.81740870,0.50540447,0.00140878,0.00164239,0.19813176,0.23868008,0.04917543,0.02280427,0.00061713,0.34530216
-4.81140570,0.55435516,0.00155229,0.00180297,0.21732754,0.26201765,0.05394331,0.02502011,0.00061779,0.37885051
-4.80540270,0.60477931,0.00169841,0.00196950,0.23700955,0.28609508,0.05882404,0.02731586,0.00062793,0.41336937
-4.79939970,0.65600215,0.00184514,0.00213990,0.25690870,0.31060292,0.06374966,0.02966220,0.00064519,0.44840026
-4.79339670,0.70731237,0.00199031,0.00231198,0.27673968,0.33521518,0.06864808,0.03202834,0.00066747,0.48345876
-4.78739370,0.75797579,0.00213159,0.00248348,0.29620675,0.35959551,0.07344452,0.03438251,0.00069287,0.51804404
-4.78139070,0.80725159,0.00226660,0.00265210,0.31501060,0.38340455,0.07806334,0.03669270,0.00071971,0.55165013
-4.77538769,0.85441031,0.00239291,0.00281556,0.33285595,0.40630822,0.08242996,0.03892731,0.00074647,0.58377849
-4.76938469,0.89875301,0.00250817,0.00297165,0.34945949,0.42798639,0.08647294,0.04105596,0.00077185,0.61395120
-4.76338169,0.93963041,0.00261013,0.00311829,0.36455803,0.44814161,0.09012610,0.04305029,0.00079470,0.64172426
-4.75737869,0.97646131,0.00269675,0.00325353,0.37791620,0.46650747,0.09333052,0.04488463,0.00081406,0.66670030
-4.75137569,1.00874917,0.00276626,0.00337568,0.38933349,0.48285606,0.09603636,0.04653673,0.00082914,0.68854008
-4.74537269,1.03609605,0.00281719,0.00348327,0.39865024,0.49700420,0.09820445,0.04798829,0.00083931,0.70697210
-4.73936968,1.05821320,0.00284846,0.00357509,0.40575225,0.50881810,0.09980749,0.04922535,0.00084413,0.72179998
-4.73336668,1.07492773,0.00285941,0.00365028,0.41057383,0.51821618,0.10083081,0.05023858,0.00084333,0.73290708
-4.72736368,1.08618499,0.00284979,0.00370825,0.41309902,0.52516993,0.10127269,0.05102338,0.00083679,0.74025819
-4.72136068,1.09204664,0.00281981,0.00374872,0.41336110,0.52970281,0.10114424,0.05157973,0.00082456,0.74389825
-4.71535768,1.09268453,0.00277011,0.00377174,0.41144030,0.53188718,0.10046869,0.05191202,0.00080682,0.74394818
-4.70935468,1.08837082,0.00270174,0.00377760,0.40745988,0.53183965,0.09928041,0.05202862,0.00078391,0.74059809
-4.70335168,1.07946491,0.00261614,0.00376688,0.40158087,0.52971499,0.09762337,0.05194142,0.00075625,0.73409837
-4.69734867,1.06639809,0.00251506,0.00374039,0.39399575,0.52569906,0.09554947,0.05166522,0.00072438,0.72474903
-4.69134567,1.04965666,0.00240052,0.00369913,0.38492131,0.52000117,0.09311652,0.05121713,0.00068891,0.71288814
-4.68534267,1.02976457,0.00227475,0.00364427,0.37459126,0.51284639,0.09038621,0.05061595,0.00065050,0.69887984
-4.67933967,1.00726647,0.00214008,0.00357713,0.36324885,0.50446807,0.08742204,0.04988157,0.00060984,0.68310262
-4.67333667,0.98271214,0.00199893,0.00349915,0.35113988,0.49510124,0.08428738,0.04903446,0.00056763,0.66593849
-4.66733367,0.95664283,0.00185368,0.00341186,0.33850636,0.48497696,0.08104365,0.04809525,0.00052457,0.64776355
-4.66133067,0.92958031,0.00170664,0.00331685,0.32558128,0.47431798,0.07774887,0.04708439,0.00048129,0.62894025
-4.65532766,0.90201868,0.00155998,0.00321581,0.31258429,0.46333579,0.07445641,0.04602190,0.00043843,0.60981171
-4.64932466,0.87441932,0.00141569,0.00311045,0.29971879,0.45222922,0.07121417,0.04492732,0.00039652,0.59069805
-4.64332166,0.84720864,0.00127551,0.00300256,0.28717005,0.44118415,0.06806409,0.04381969,0.00035604,0.57189470
