energy_ev,total_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up,Ta_p_up,Ta_d_up
-5.86193097,2.65572394,0.03685912,1.67363491,0.07324802,0.00028605,0.87643103,1.02394590
-5.85592796,2.71271390,0.03705343,1.70609832,0.07412371,0.00029814,0.88807877,1.03850140
-5.84992496,2.76777473,0.03710960,1.73910298,0.07490437,0.00030896,0.90250572,1.05304260
-5.84392196,2.82102931,0.03702691,1.77307129,0.07559946,0.00031833,0.92051459,1.06793126
-5.83791896,2.87293225,0.03680833,1.80863324,0.07622902,0.00032608,0.94302102,1.08364647
-5.83191596,2.92426668,0.03646047,1.84661468,0.07682381,0.00033209,0.97103402,1.10077429
-5.82591296,2.97612767,0.03599348,1.88801673,0.07742502,0.00033631,1.00563097,1.11999257
-5.81990995,3.02989183,0.03542089,1.93398615,0.07808372,0.00033870,1.04792745,1.14205098
-5.81390695,3.08717282,0.03475928,1.98577693,0.07885985,0.00033930,1.09904222,1.16774638
-5.80790395,3.14976349,0.03402793,2.04470365,0.07982090,0.00033818,1.16005798,1.19789403
-5.80190095,3.21956560,0.03324830,2.11208764,0.08104013,0.00033546,1.23197881,1.23329529
-5.79589795,3.29850920,0.03244350,2.18919754,0.08259449,0.00033131,1.31568535,1.27470258
-5.78989495,3.38846409,0.03163764,2.27718595,0.08456217,0.00032594,1.41188909,1.32278292
-5.78389195,3.49114660,0.03085512,2.37702481,0.08701993,0.00031957,1.52108751,1.37808114
-5.77788894,3.60802553,0.03011992,2.48944194,0.09004021,0.00031244,1.64352166,1.44098453
-5.77188594,3.74023128,0.02945483,2.61486184,0.09368811,0.00030483,1.77913843,1.51169033
-5.76588294,3.88847264,0.02888074,2.75335364,0.09801848,0.00029699,1.92755930,1.59017798
-5.75987994,4.05296552,0.02841591,2.90458924,0.10307301,0.00028918,2.08805764,1.67618749
-5.75387694,4.23337762,0.02807535,3.06781428,0.10887771,0.00028162,2.25954639,1.76920565
-5.74787394,4.42879269,0.02787030,3.24183429,0.11544062,0.00027453,2.44057753,1.86846123
-5.74187094,4.63769706,0.02780777,3.42501771,0.12275011,0.00026809,2.62935453,1.97292992
-5.73586793,4.85799027,0.02789027,3.61531674,0.13077379,0.00026242,2.82375837,2.08134977
-5.72986493,5.08702051,0.02811569,3.81030615,0.13945799,0.00025764,3.02138693,2.19224680
-5.72386193,5.32164434,0.02847730,4.00723944,0.14872805,0.00025378,3.21960734,2.30397045
-5.71785893,5.55830878,0.02896391,4.20312035,0.15848938,0.00025085,3.41561964,2.41473768
-5.71185593,5.79315299,0.02956026,4.39478758,0.16862917,0.00024883,3.60652996,2.52268420
-5.70585293,6.02212533,0.03024746,4.57900912,0.17901887,0.00024764,3.78943046,2.62592087
-5.69984992,6.24111104,0.03100362,4.75258243,0.18951723,0.00024718,3.96148310,2.72259278
-5.69384692,6.44606486,0.03180453,4.91243628,0.19997389,0.00024730,4.12000380,2.81093877
-5.68784392,6.63314303,0.03262445,5.05572959,0.21023328,0.00024786,4.26254360,2.88934842
-5.68184092,6.79882862,0.03343694,5.17994320,0.22013873,0.00024868,4.38696324,2.95641432
-5.67583792,6.94004504,0.03421567,5.28296041,0.22953663,0.00024959,4.49149816,3.01097709
-5.66983492,7.05425278,0.03493523,5.36313297,0.23828045,0.00025040,4.57481109,3.05216137
-5.66383192,7.13952564,0.03557185,5.41932981,0.24623446,0.00025095,4.63603021,3.07940119
-5.65782891,7.19460375,0.03610411,5.45096692,0.25327703,0.00025109,4.67477140,3.09245397
-5.65182591,7.21892187,0.03651344,5.45801745,0.25930340,0.00025067,4.69114401,3.09140276
-5.64582291,7.21261278,0.03678462,5.44100248,0.26422776,0.00024959,4.68574038,3.07664696
-5.63981991,7.17648693,0.03690604,5.40096359,0.26798478,0.00024777,4.65961011,3.04888259
-5.63381691,7.11199031,0.03686989,5.33941923,0.27053035,0.00024514,4.61422064,3.00907326
-5.62781391,7.02114388,0.03667222,5.25830775,0.27184173,0.00024169,4.55140649,2.95841372
-5.62181091,6.90646812,0.03631281,5.15992014,0.27191708,0.00023742,4.47330971,2.89828792
-5.61580790,6.77089698,0.03579506,5.04682606,0.27077452,0.00023237,4.38231436,2.83022376
-5.60980490,6.61768547,0.03512565,4.92179645,0.26845074,0.00022660,4.28097789,2.75584659
-5.60380190,6.45031506,0.03431422,4.78772608,0.26499936,0.00022021,4.17196221,2.67683348
-5.59779890,6.27240063,0.03337301,4.64755893,0.26048909,0.00021329,4.05796670,2.59486987
-5.59179590,6.08760216,0.03231638,4.50421880,0.25500176,0.00020599,3.94166538,2.51161016
-5.58579290,5.89954369,0.03116042,4.36054679,0.24863051,0.00019844,3.82564966,2.42864295
-5.57978989,5.71174117,0.02992256,4.21924707,0.24147791,0.00019080,3.71237783,2.34746188
-5.57378689,5.52754043,0.02862115,4.08284127,0.23365431,0.00018322,3.60413174,2.26944191
-5.56778389,5.35006539,0.02727515,3.95363166,0.22527632,0.00017587,3.50298088,2.19582129
-5.56178089,5.18217623,0.02590377,3.83367263,0.21646548,0.00016890,3.41075371,2.12768848
-5.55577789,5.02643706,0.02452631,3.72474976,0.20734707,0.00016247,3.32901563,2.06597368
-5.54977489,4.88509179,0.02316184,3.62836550,0.19804904,0.00015673,3.25905309,2.01144417
-5.54377189,4.76004731,0.02182914,3.54573061,0.18870100,0.00015181,3.20186314,1.96470280
-5.53776888,4.65286266,0.02054648,3.47776017,0.17943325,0.00014785,3.15814789,1.92618877
-5.53176588,4.56474337,0.01933159,3.42507358,0.17037577,0.00014495,3.12831314,1.89618043
-5.52576288,4.49653987,0.01820154,3.38799775,0.16165712,0.00014324,3.11247111,1.87479934
-5.51975988,4.44874961,0.01717265,3.36657306,0.15340327,0.00014278,3.11044677,1.86201544
-5.51375688,4.42152219,0.01626045,3.36056200,0.14573617,0.00014366,3.12178783,1.85765318
-5.50775388,4.41466751,0.01547956,3.36946009,0.13877227,0.00014593,3.14577825,1.86139847
-5.50175088,4.42766678,0.01484359,3.39250952,0.13262080,0.00014964,3.18145550,1.87280654
-5.49574787,4.45968630,0.01436501,3.42871527,0.12738189,0.00015481,3.22763131,1.89131088
-5.48974487,4.50959427,0.01405499,3.47686395,0.12314462,0.00016146,3.28291614,1.91623322
-5.48374187,4.57598046,0.01392323,3.53554540,0.11998490,0.00016957,3.34574705,1.94679482
-5.47773887,4.65717890,0.01397774,3.60317694,0.11796338,0.00017913,3.41441871,1.98212891
-5.47173587,4.75129329,0.01422464,3.67803014,0.11712341,0.00019008,3.48711710,2.02129444
-5.46573287,4.85622518,0.01466793,3.75825982,0.11748912,0.00020235,3.56195538,2.06329091
-5.45972986,4.96970451,0.01530926,3.84193482,0.11906366,0.00021588,3.63701103,2.10707423
-5.45372686,5.08932237,0.01614775,3.92707021,0.12182790,0.00023054,3.71036370,2.15157325
-5.44772386,5.21256563,0.01717980,4.01166019,0.12573936,0.00024621,3.78013271,2.19570688
-5.44172086,5.33685318,0.01839901,4.09371144,0.13073185,0.00026273,3.84451345,2.23840134
-5.43571786,5.45957362,0.01979609,4.17127603,0.13671553,0.00027993,3.90181191,2.27860744
-5.42971486,5.57812410,0.02135888,4.24248376,0.14357778,0.00029762,3.95047659,2.31531757
-5.42371186,5.68995017,0.02307250,4.30557327,0.15118474,0.00031557,3.98912720,2.34758211
-5.41770885,5.79258649,0.02491951,4.35892158,0.15938358,0.00033356,4.01657969,2.37452522
-5.41170585,5.88369806,0.02688022,4.40107180,0.16800558,0.00035135,4.03186726,2.39535972
-5.40570285,5.96112174,0.02893305,4.43075866,0.17686991,0.00036867,4.03425714,2.40940095
-5.39969985,6.02290747,0.03105506,4.44693155,0.18578800,0.00038528,4.02326301,2.41607944
-5.39369685,6.06735868,0.03322238,4.44877481,0.19456847,0.00040093,3.99865297,2.41495236
-5.38769385,6.09307094,0.03541088,4.43572491,0.20302240,0.00041537,3.96045311,2.40571337
-5.38169085,6.09896785,0.03759668,4.40748420,0.21096878,0.00042839,3.90894671,2.38820085
-5.37568784,6.08433307,0.03975681,4.36403081,0.21823995,0.00043980,3.84466912,2.36240421
-5.36968484,6.04883709,0.04186967,4.30562431,0.22468674,0.00044943,3.76839839,2.32846809
-5.36368184,5.99255753,0.04391559,4.23280686,0.23018313,0.00045716,3.68114189,2.28669415
-5.35767884,5.91599167,0.04587717,4.14639933,0.23463027,0.00046292,3.58411887,2.23754028
-5.35167584,5.82006017,0.04773956,4.04749236,0.23795952,0.00046668,3.47873936,2.18161704
-5.34567284,5.70610108,0.04949064,3.93743219,0.24013450,0.00046847,3.36657964,2.11968120
-5.33966983,5.57585379,0.05112101,3.81780133,0.24115195,0.00046835,3.24935459,2.05262631
-5.33366683,5.43143271,0.05262389,3.69039430,0.24104142,0.00046647,3.12888758,1.98147041
-5.32766383,5.27529116,0.05399489,3.55718893,0.23986373,0.00046299,3.00707827,1.90734097
-5.32166083,5.11017625,0.05523169,3.42031382,0.23770829,0.00045814,2.88586917,1.83145740
-5.31565783,4.93907599,0.05633365,3.28201273,0.23468940,0.00045218,2.76721164,1.75511138
-5.30965483,4.76516013,0.05730135,3.14460674,0.23094178,0.00044538,2.65303213,1.67964554
-5.30365183,4.59171669,0.05813617,3.01045519,0.22661540,0.00043807,2.54519946,1.60643081
-5.29764882,4.42208598,0.05883987,2.88191628,0.22187005,0.00043054,2.44549398,1.53684317
-5.29164582,4.25959426,0.05941427,2.76130818,0.21686964,0.00042313,2.35557914,1.47223993
-5.28564282,4.10748874,0.05986095,2.65087145,0.21177687,0.00041614,2.27697627,1.41393639
-5.27963982,3.96887574,0.06018118,2.55273344,0.20674810,0.00040986,2.21104274,1.36318291
-5.27363682,3.84666340,0.06037589,2.46887501,0.20192895,0.00040455,2.15895406,1.32114292
-5.26763382,3.74351000,0.06044579,2.40109988,0.19745065,0.00040045,2.12168980,1.28887205
-5.26163082,3.66177862,0.06039168,2.35100683,0.19342733,0.00039774,2.10002346,1.26729861
-5.25562781,3.60349862,0.06021480,2.31996470,0.18995422,0.00039658,2.09451595,1.25720550
-5.24962481,3.57033406,0.05991731,2.30909009,0.18710697,0.00039706,2.10551271,1.25921370
-5.24362181,3.56355897,0.05950283,2.31922787,0.18494182,0.00039925,2.13314377,1.27376761
-5.23761881,3.58403935,0.05897703,2.35093437,0.18349679,0.00040317,2.17732687,1.30112218
-5.23161581,3.63222159,0.05834816,2.40446342,0.18279354,0.00040879,2.23777296,1.34133227
-5.22561281,3.70812716,0.05762758,2.47975556,0.18283990,0.00041605,2.31399425,1.39424452
-5.21960980,3.81135344,0.05683019,2.57643065,0.18363287,0.00042487,2.40531431,1.45949205
-5.21360680,3.94108074,0.05597475,2.69378477,0.18516182,0.00043513,2.51088048,1.53649260
-5.20760380,4.09608546,0.05508405,2.83079180,0.18741190,0.00044668,2.62967847,1.62445041
-5.20160080,4.27475987,0.05418495,2.98611058,0.19036723,0.00045937,2.76054924,1.72236268
-5.19559780,4.47513843,0.05330822,3.15809838,0.19401394,0.00047305,2.90220826,1.82903068
-5.18959480,4.69493101,0.05248820,3.34483130,0.19834277,0.00048754,3.05326712,1.94307619
-5.18359180,4.93156278,0.05176230,3.54413184,0.20335117,0.00050267,3.21225737,2.06296322
-5.17758879,5.18222074,0.05117034,3.75360394,0.20904479,0.00051828,3.37765642,2.18702506
-5.17158579,5.44390601,0.05075367,3.97067495,0.21543827,0.00053419,3.54791473,2.31349623
-5.16558279,5.71349085,0.05055421,4.19264385,0.22255533,0.00055026,3.72148393,2.44054877
-5.15957979,5.98777914,0.05061334,4.41673445,0.23042808,0.00056634,3.89684455,2.56633174
-5.15357679,6.26356812,0.05097069,4.64015187,0.23909562,0.00058227,4.07253243,2.68901287
-5.14757379,6.53770943,0.05166287,4.86014018,0.24860194,0.00059793,4.24716242,2.80682071
-5.14157079,6.80716689,0.05272214,5.07403892,0.25899311,0.00061319,4.41944803,2.91808559
-5.13556778,7.06906858,0.05417510,5.27933612,0.27031405,0.00062792,4.58821589,3.02127779
-5.12956478,7.32075087,0.05604138,5.47371522,0.28260467,0.00064202,4.75241366,3.11504114
-5.12356178,7.55979250,0.05833244,5.65509392,0.29589589,0.00065536,4.91111104,3.19822043
-5.11755878,7.78403715,0.06105047,5.82165317,0.31020542,0.00066783,5.06349318,3.26988161
-5.11155578,7.99160370,0.06418746,5.97185508,0.32553361,0.00067933,5.20884691,3.32932361
-5.10555278,8.18088440,0.06772444,6.10444930,0.34185955,0.00068974,5.34654048,3.37608161
-5.09954977,8.35053169,0.07163112,6.21846815,0.35913758,0.00069896,5.47599819,3.40992173
-5.09354677,8.49943542,0.07586565,6.31321146,0.37729454,0.00070688,5.59667163,3.43082765
-5.08754377,8.62669302,0.08037487,6.38822298,0.39622779,0.00071340,5.70801004,3.43898039
-5.08154077,8.73157568,0.08509489,6.44326052,0.41580422,0.00071841,5.80943210,3.43473258
-5.07553777,8.81349386,0.08995206,6.47826266,0.43586047,0.00072181,5.90030199,3.41857908
-5.06953477,8.87196574,0.09486438,6.49331491,0.45620432,0.00072351,5.97991218,3.39112587
-5.06353177,8.90659187,0.09974326,6.48861835,0.47661735,0.00072341,6.04747517,3.35305913
-5.05752876,8.91703879,0.10449567,6.46446315,0.49685880,0.00072144,6.10212584,3.30511659
-5.05152576,8.90303372,0.10902660,6.42120940,0.51667053,0.00071753,6.14293553,3.24806255
-5.04552276,8.86437153,0.11324173,6.35927662,0.53578299,0.00071165,6.16893788,3.18266801
-5.03951976,8.80093385,0.11705030,6.27914258,0.55392186,0.00070376,6.17916576,3.10969668
-5.03351676,8.71271961,0.12036797,6.18135149,0.57081526,0.00069386,6.17269787,3.02989717
-5.02751376,8.59988467,0.12311968,6.06653042,0.58620105,0.00068200,6.14871247,2.94400131
-5.02151076,8.46278782,0.12524229,5.93541222,0.59983412,0.00066823,6.10654535,2.85272780
-5.01550775,8.30203935,0.12668696,5.78886264,0.61149319,0.00065265,6.04574859,2.75679030
-5.00950475,8.11854831,0.12742110,5.62790884,0.62098699,0.00063540,5.96614635,2.65690850
-5.00350175,7.91356425,0.12742983,5.45376622,0.62815950,0.00061667,5.86788424,2.55382071
-4.99749875,7.68870959,0.12671695,5.26786073,0.63289403,0.00059667,5.75146873,2.44829626
-4.99149575,7.44599920,0.12530522,5.07184388,0.63511613,0.00057567,5.61779389,2.34114638
-4.98549275,7.18784463,0.12323603,4.86759822,0.63479520,0.00055395,5.46815334,2.23323195
-4.97948974,6.91704125,0.12056850,4.65723178,0.63194474,0.00053185,5.30423609,2.12546720
-4.97348674,6.63673777,0.11737794,4.44306054,0.62662144,0.00050972,5.12810597,2.01881864
-4.96748374,6.35038858,0.11375383,4.22757898,0.61892313,0.00048793,4.94216518,1.91429874
-4.96148074,6.06169048,0.10979733,4.01341934,0.60898575,0.00046687,4.74910330,1.81295453
-4.95547774,5.77450622,0.10561849,3.80330112,0.59697959,0.00044692,4.55183407,1.71585139
-4.94947474,5.49277804,0.10133325,3.59997284,0.58310484,0.00042848,4.35342259,1.62405295
-4.94347174,5.22043497,0.09706027,3.40614862,0.56758679,0.00041191,4.15700609,1.53859787
-4.93746873,4.96129776,0.09291785,3.22444235,0.55067083,0.00039756,3.96571168,1.46047488
-4.93146573,4.71898551,0.08902095,3.05730229,0.53261723,0.00038573,3.78257431,1.39059716
-4.92546273,4.49682789,0.08547841,2.90694910,0.51369609,0.00037670,3.61045835,1.32977754
-4.91945973,4.29778611,0.08239047,2.77531966,0.49418234,0.00037068,3.45198536,1.27870555
-4.91345673,4.12438580,0.07984668,2.66401920,0.47435091,0.00036785,3.30947071,1.23792758
-4.90745373,3.97866378,0.07792416,2.57428335,0.45447224,0.00036830,3.18487085,1.20783096
-4.90145073,3.86213041,0.07668631,2.50695155,0.43480798,0.00037210,3.07974260,1.18863275
-4.89544772,3.77574809,0.07618189,2.46245249,0.41560700,0.00037923,2.99521524,1.18037357
-4.88944472,3.71992625,0.07644458,2.44080195,0.39710173,0.00038961,2.93197581,1.18291689
-4.88344172,3.69453199,0.07749282,2.44161266,0.37950486,0.00040311,2.89026723,1.19595362
-4.87743872,3.69891555,0.07933004,2.46411563,0.36300634,0.00041956,2.86989879,1.21901185
-4.87143572,3.73194894,0.08194517,2.50719175,0.34777088,0.00043872,2.87026809,1.25147120
-4.86543272,3.79207576,0.08531337,2.56941231,0.33393584,0.00046033,2.89039301,1.29258142
-4.85942971,3.87737031,0.08939703,2.64908691,0.32160969,0.00048408,2.92895261,1.34148427
-4.85342671,3.98560347,0.09414686,2.74431684,0.31087107,0.00050967,2.98433523,1.39723798
-4.84742371,4.11431322,0.09950317,2.85305216,0.30176841,0.00053676,3.05469215,1.45884344
-4.84142071,4.26087738,0.10539720,2.97315057,0.29432035,0.00056502,3.13799538,1.52527111
-4.83541771,4.42258644,0.11175261,3.10243617,0.28851681,0.00059411,3.23209765,1.59548787
-4.82941471,4.59671441,0.11848694,3.23875644,0.28432087,0.00062372,3.33479322,1.66848283
-4.82341171,4.78058575,0.12551321,3.38003572,0.28167138,0.00065355,3.44387774,1.74329138
-4.81740870,4.97163689,0.13274146,3.52432373,0.28048623,0.00068336,3.55720583,1.81901674
-4.81140570,5.16747070,0.14008041,3.66983796,0.28066632,0.00071289,3.67274497,1.89484837
-4.80540270,5.36590303,0.14743904,3.81499877,0.28210004,0.00074196,3.78862420,1.97007691
-4.79939970,5.56500026,0.15472822,3.95845653,0.28466820,0.00077041,3.90317679,2.04410504
-4.79339670,5.76310724,0.16186226,4.09911015,0.28824913,0.00079813,4.01497562,2.11645434
-4.78739370,5.95886534,0.16876042,4.23611676,0.29272402,0.00082504,4.12286043,2.18676786
-4.78139070,6.15122040,0.17534829,4.36889251,0.29798199,0.00085111,4.22595637,2.25480865
-4.77538769,6.33942066,0.18155903,4.49710465,0.30392502,0.00087634,4.32368311,2.32045417
-4.76938469,6.52300508,0.18733449,4.62065533,0.31047223,0.00090074,4.41575443,2.38368718
-4.76338169,6.70178234,0.19262604,4.73965773,0.31756354,0.00092438,4.50216805,2.44458326
-4.75737869,6.87580148,0.19739520,4.85440541,0.32516244,0.00094733,4.58318581,2.50329554
-4.75137569,7.04531473,0.20161392,4.96533576,0.33325771,0.00096966,4.65930478,2.56003706
-4.74537269,7.21073389,0.20526468,5.07298884,0.34186398,0.00099147,4.73121977,2.61506145
-4.73936968,7.37258116,0.20834016,5.17796275,0.35102100,0.00101284,4.79977837,2.66864244
-4.73336668,7.53143612,0.21084263,5.28086714,0.36079171,0.00103384,4.86592963,2.72105294
-4.72736368,7.68788011,0.21278311,5.38227603,0.37125891,0.00105452,4.93066812,2.77254410
-4.72136068,7.84243997,0.21418016,5.48268194,0.38252079,0.00107493,4.99497504,2.82332535
-4.71535768,7.99553280,0.21505855,5.58245248,0.39468531,0.00109505,5.05975845,2.87354575
-4.70935468,8.14741385,0.21544768,5.68179134,0.40786369,0.00111487,5.12579505,2.92327743
-4.70335168,8.29812931,0.21537995,5.78070499,0.42216315,0.00113430,5.19367562,2.97250174
-4.69734867,8.44747615,0.21488909,5.87897671,0.43767917,0.00115323,5.26375668,3.02109848
-4.69134567,8.59497077,0.21400851,5.97614899,0.45448765,0.00117151,5.33612054,3.06883901
-4.68534267,8.73982810,0.21276981,6.07151553,0.47263718,0.00118894,5.41054591,3.11538321
-4.67933967,8.88095252,0.21120144,6.16412337,0.49214182,0.00120529,5.48649062,3.16028093
-4.67333667,9.01694157,0.20932763,6.25278563,0.51297466,0.00122029,5.56308790,3.20297784
-4.66733367,9.14610288,0.20716762,6.33610473,0.53506258,0.00123364,5.63915682,3.24282571
-4.66133067,9.26648430,0.20473522,6.41250555,0.55828230,0.00124503,5.71322695,3.27909690
-4.65532766,9.37591657,0.20203874,6.48027756,0.58245817,0.00125413,5.78357663,3.31100271
-4.64932466,9.47206728,0.19908123,6.53762457,0.60736174,0.00126061,5.84828367,3.33771502
-4.64332166,9.55250428,0.19586107,6.58272016,0.63271332,0.00126415,5.90528635,3.35839036
-4.63731866,9.61476642,0.19237288,6.61376682,0.65818550,0.00126446,5.95245234,3.37219581
-4.63131566,9.65643873,0.18860865,6.62905622,0.68340865,0.00126127,5.98765263,3.37833551
-4.62531266,9.67522929,0.18455901,6.62702836,0.70797836,0.00125436,6.00883716,3.37607692
-4.61930965,9.66904470,0.18021467,6.60632695,0.73146447,0.00124354,6.01410886,3.36477577
-4.61330665,9.63606107,0.17556782,6.56584892,0.75342161,0.00122870,6.00179291,3.34389866
-4.60730365,9.57478794,0.17061352,6.50478582,0.77340084,0.00120980,5.97049817,3.31304258
-4.60130065,9.48412251,0.16535092,6.42265565,0.79096200,0.00118685,5.91916818,3.27195041
-4.59529765,9.36339230,0.15978432,6.31932388,0.80568640,0.00115993,5.84711991,3.22052210
-4.58929465,9.21238479,0.15392391,6.19501295,0.81718935,0.00112920,5.75406861,3.15882089
-4.58329165,9.03136322,0.14778631,6.05030033,0.82513213,0.00109488,5.64013847,3.08707471
-4.57728864,8.82106827,0.14139472,5.88610538,0.82923280,0.00105726,5.50585884,3.00567263
-4.57128564,8.58270615,0.13477879,5.70366606,0.82927567,0.00101665,5.35214699,2.91515679
-4.56528264,8.31792371,0.12797418,5.50450677,0.82511874,0.00097345,5.18027860,2.81621009
-4.55927964,8.02877217,0.12102182,5.29039889,0.81669908,0.00092807,4.99184786,2.70964046
-4.55327664,7.71766101,0.11396693,5.06331600,0.80403572,0.00088095,4.78871931,2.59636217
-4.54727364,7.38730389,0.10685795,4.82538552,0.78723003,0.00083254,4.57297383,2.47737510
-4.54127064,7.04065884,0.09974522,4.57883879,0.76646346,0.00078329,4.34685113,2.35374264
-4.53526763,6.68086447,0.09267964,4.32596141,0.74199279,0.00073366,4.11269113,2.22656902
-4.52926463,6.31117457,0.08571142,4.06904524,0.71414307,0.00068409,3.87287646,2.09697677
-4.52326163,5.93489276,0.07888876,3.81034365,0.68329842,0.00063498,3.62977778,1.96608490
-4.51725863,5.55530896,0.07225672,3.55203087,0.64989122,0.00058672,3.38570374,1.83498837
-4.51125563,5.17563930,0.06585625,3.29616643,0.61438999,0.00053964,3.14285658,1.70473934
-4.50525263,4.79897066,0.05972334,3.04466493,0.57728651,0.00049407,2.90329421,1.57633042
-4.49924962,4.42821092,0.05388849,2.79927166,0.53908265,0.00045026,2.66889939,1.45068035
-4.49324662,4.06604588,0.04837623,2.56154389,0.50027741,0.00040842,2.44135602,1.32862206
-4.48724362,3.71490331,0.04320503,2.33283774,0.46135470,0.00036875,2.22213245,1.21089345
-4.48124062,3.37692462,0.03838729,2.11430041,0.42277223,0.00033136,2.01247153,1.09813067
-4.47523762,3.05394448,0.03392952,1.90686725,0.38495186,0.00029634,1.81338692,0.99086400
-4.46923462,2.74747818,0.02983276,1.71126339,0.34827173,0.00026376,1.62566485,0.88951617
-4.46323162,2.45871677,0.02609298,1.52800924,0.31306037,0.00023363,1.44987095,0.79440307
-4.45722861,2.18852959,0.02270175,1.35742959,0.27959276,0.00020592,1.28636118,0.70573651
-4.45122561,1.93747364,0.01964680,1.19966559,0.24808850,0.00018061,1.13529616,0.62362899
-4.44522261,1.70580925,0.01691273,1.05468928,0.21871184,0.00015761,0.99665834,0.54810012
-4.43921961,1.49352117,0.01448166,0.92232000,0.19157355,0.00013684,0.87027109,0.47908448
-4.43321661,1.30034423,0.01233390,0.80224241,0.16673425,0.00011820,0.75581930,0.41644066
-4.42721361,1.12579264,0.01044859,0.69402540,0.14420906,0.00010157,0.65287060,0.35996102
-4.42121061,0.96919175,0.00880421,0.59714163,0.12397317,0.00008682,0.56089697,0.30938212
-4.41520760,0.82971151,0.00737912,0.51098705,0.10596810,0.00007381,0.47929588,0.26439532
-4.40920460,0.70640016,0.00615199,0.43490017,0.09010829,0.00006241,0.40741081,0.22465734
-4.40320160,0.59821770,0.00510216,0.36818056,0.07628775,0.00005248,0.34455057,0.18980047
-4.39719860,0.50406773,0.00420990,0.31010618,0.06438656,0.00004388,0.29000713,0.15944230
-4.39119560,0.42282729,0.00345668,0.25994935,0.05427689,0.00003649,0.24307173,0.13319460
-4.38519260,0.35337378,0.00282528,0.21699102,0.04582855,0.00003016,0.20304897,0.11067130
-4.37918959,0.29460860,0.00229990,0.18053315,0.03891371,0.00002479,0.16926885,0.09149545
-4.37318659,0.24547706,0.00186624,0.14990902,0.03341093,0.00002025,0.14109656,0.07530505
-4.36718359,0.20498443,0.00151146,0.12449153,0.02920823,0.00001645,0.11794006,0.06175767
-4.36118059,0.17220804,0.00122417,0.10369931,0.02620534,0.00001328,0.09925553,0.05053400
-4.35517759,0.14630542,0.00099436,0.08700083,0.02431510,0.00001065,0.08455059,0.04134022
-4.34917459,0.12651884,0.00081335,0.07391654,0.02346396,0.00000849,0.07338572,0.03390944
-4.34317159,0.11217627,0.00067364,0.06401916,0.02359175,0.00000673,0.06537367,0.02800212
-4.33716858,0.10268930,0.00056885,0.05693245,0.02465074,0.00000530,0.06017741,0.02340574
-4.33116558,0.09754831,0.00049358,0.05232844,0.02660401,0.00000415,0.05750654,0.01993375
-4.32516258,0.09631538,0.00044329,0.04992359,0.02942336,0.00000322,0.05711265,0.01742397
-4.31915958,0.09861537,0.00041420,0.04947393,0.03308672,0.00000249,0.05878360,0.01573660
-4.31315658,0.10412560,0.00040317,0.05076955,0.03757522,0.00000191,0.06233727,0.01475190
-4.30715358,0.11256475,0.00040758,0.05362864,0.04287015,0.00000146,0.06761475,0.01436770
