energy_ev,total_up,Ru_p_up,Ru_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.67583792,2.09785823,0.94769069,1.06930784,0.41480348,0.00091330,0.73724097,0.00000000
-5.66983492,2.11241845,0.94341409,1.08738228,0.41608879,0.00092510,0.73836076,0.00000000
-5.66383192,2.12836761,0.94177663,1.10580346,0.41886177,0.00093579,0.73941698,0.00000000
-5.65782891,2.14636514,0.94315668,1.12481964,0.42325923,0.00094555,0.74067514,0.00000000
-5.65182591,2.16697434,0.94782961,1.14465045,0.42936569,0.00095454,0.74238120,0.00000000
-5.64582291,2.19064760,0.95596247,1.16548013,0.43721070,0.00096290,0.74475701,0.00000000
-5.63981991,2.21771497,0.96761189,1.18745166,0.44676763,0.00097077,0.74799677,0.00000000
-5.63381691,2.24837622,0.98272508,1.21066179,0.45795396,0.00097826,0.75226425,0.00000000
-5.62781391,2.28269619,1.00114362,1.23515707,0.47063282,0.00098546,0.75769084,0.00000000
-5.62181091,2.32060336,1.02260970,1.26093080,0.48461588,0.00099242,0.76437419,0.00000000
-5.61580790,2.36189146,1.04677458,1.28792101,0.49966747,0.00099919,0.77237740,0.00000000
-5.60980490,2.40622396,1.07320878,1.31600943,0.51550977,0.00100577,0.78172863,0.00000000
-5.60380190,2.45314127,1.10141384,1.34502165,0.53182914,0.00101215,0.79242100,0.00000000
-5.59779890,2.50207050,1.13083520,1.37472842,0.54828333,0.00101832,0.80441291,0.00000000
-5.59179590,2.55233772,1.16087613,1.40484827,0.56450954,0.00102421,0.81762856,0.00000000
-5.58579290,2.60318251,1.19091221,1.43505150,0.58013323,0.00102977,0.83195896,0.00000000
-5.57978989,2.65377470,1.22030634,1.46496563,0.59477748,0.00103492,0.84726329,0.00000000
-5.57378689,2.70323320,1.24842385,1.49418233,0.60807271,0.00103956,0.86337084,0.00000000
-5.56778389,2.75064650,1.27464765,1.52226585,0.61966657,0.00104362,0.88008351,0.00000000
-5.56178089,2.79509475,1.29839292,1.54876275,0.62923376,0.00104698,0.89717913,0.00000000
-5.55577789,2.83567274,1.31912126,1.57321294,0.63648540,0.00104955,0.91441537,0.00000000
-5.54977489,2.87151349,1.33635379,1.59516159,0.64117780,0.00105123,0.93153460,0.00000000
-5.54377189,2.90181162,1.34968294,1.61417169,0.64312009,0.00105192,0.94826933,0.00000000
-5.53776888,2.92584592,1.35878262,1.62983690,0.64218069,0.00105154,0.96434837,0.00000000
-5.53176588,2.94300030,1.36341628,1.64179403,0.63829197,0.00104999,0.97950348,0.00000000
-5.52576288,2.95278223,1.36344267,1.64973484,0.63145324,0.00104723,0.99347620,0.00000000
-5.51975988,2.95483814,1.35881903,1.65341665,0.62173155,0.00104319,1.00602483,0.00000000
-5.51375688,2.94896473,1.34960139,1.65267105,0.60926037,0.00103785,1.01693104,0.00000000
-5.50775388,2.93511594,1.33594204,1.64741063,0.59423615,0.00103120,1.02600590,0.00000000
-5.50175088,2.91340488,1.31808416,1.63763296,0.57691273,0.00102324,1.03309513,0.00000000
-5.49574787,2.88410069,1.29635359,1.62342196,0.55759382,0.00101401,1.03808304,0.00000000
-5.48974487,2.84762016,1.27114821,1.60494627,0.53662395,0.00100357,1.04089521,0.00000000
-5.48374187,2.80451451,1.24292520,1.58245466,0.51437803,0.00099200,1.04149951,0.00000000
-5.47773887,2.75545164,1.21218664,1.55626881,0.49125018,0.00097941,1.03990552,0.00000000
-5.47173587,2.70119470,1.17946409,1.52677352,0.46764206,0.00096592,1.03616223,0.00000000
-5.46573287,2.64257779,1.14530269,1.49440493,0.44395151,0.00095167,1.03035426,0.00000000
-5.45972986,2.58047995,1.11024555,1.45963726,0.42056166,0.00093683,1.02259660,0.00000000
-5.45372686,2.51579846,1.07481900,1.42296860,0.39783122,0.00092154,1.01302834,0.00000000
-5.44772386,2.44942286,1.03951934,1.38490655,0.37608623,0.00090598,1.00180557,0.00000000
-5.44172086,2.38221073,1.00480161,1.34595428,0.35561362,0.00089032,0.98909398,0.00000000
-5.43571786,2.31496635,0.97107090,1.30659769,0.33665684,0.00087471,0.97506151,0.00000000
-5.42971486,2.24842326,0.93867642,1.26729425,0.31941358,0.00085932,0.95987149,0.00000000
-5.42371186,2.18323133,0.90790858,1.22846397,0.30403574,0.00084427,0.94367673,0.00000000
-5.41770885,2.11994889,0.87899896,1.19048294,0.29063132,0.00082970,0.92661475,0.00000000
-5.41170585,2.05904008,0.85212324,1.15367945,0.27926826,0.00081573,0.90880464,0.00000000
-5.40570285,2.00087710,0.82740651,1.11833284,0.26997963,0.00080244,0.89034545,0.00000000
-5.39969985,1.94574725,0.80493072,1.08467499,0.26277006,0.00078992,0.87131632,0.00000000
-5.39369685,1.89386363,0.78474361,1.05289387,0.25762271,0.00077826,0.85177823,0.00000000
-5.38769385,1.84537883,0.76686848,1.02313901,0.25450647,0.00076750,0.83177711,0.00000000
-5.38169085,1.80040029,0.75131410,0.99552814,0.25338285,0.00075773,0.81134813,0.00000000
-5.37568784,1.75900612,0.73808403,0.97015437,0.25421207,0.00074901,0.79052071,0.00000000
-5.36968484,1.72126015,0.72718473,0.94709339,0.25695802,0.00074139,0.76932382,0.00000000
-5.36368184,1.68722493,0.71863182,0.92640985,0.26159173,0.00073496,0.74779115,0.00000000
-5.35767884,1.65697171,0.71245404,0.90816252,0.26809309,0.00072979,0.72596582,0.00000000
-5.35167584,1.63058650,0.70869459,0.89240773,0.27645074,0.00072598,0.70390403,0.00000000
-5.34567284,1.60817181,0.70740965,0.87920074,0.28666013,0.00072361,0.68167755,0.00000000
-5.33966983,1.58984381,0.70866426,0.86859494,0.29871984,0.00072280,0.65937480,0.00000000
-5.33366683,1.57572503,0.71252564,0.86063900,0.31262641,0.00072363,0.63710038,0.00000000
-5.32766383,1.56593333,0.71905452,0.85537207,0.32836806,0.00072622,0.61497318,0.00000000
-5.32166083,1.56056777,0.72829492,0.85281757,0.34591762,0.00073064,0.59312315,0.00000000
-5.31565783,1.55969266,0.74026322,0.85297609,0.36522528,0.00073695,0.57168712,0.00000000
-5.30965483,1.56332090,0.75493722,0.85581799,0.38621161,0.00074522,0.55080384,0.00000000
-5.30365183,1.57139821,0.77224596,0.86127646,0.40876136,0.00075543,0.53060880,0.00000000
-5.29764882,1.58378948,0.79206125,0.86924178,0.43271857,0.00076757,0.51122923,0.00000000
-5.29164582,1.60026851,0.81419137,0.87955728,0.45788338,0.00078156,0.49277951,0.00000000
-5.28564282,1.62051226,0.83837775,0.89201768,0.48401090,0.00079730,0.47535764,0.00000000
-5.27963982,1.64410033,0.86429481,0.90637012,0.51081232,0.00081463,0.45904279,0.00000000
-5.27363682,1.67052005,0.89155338,0.92231811,0.53795839,0.00083334,0.44389427,0.00000000
-5.26763382,1.69917731,0.91970746,0.93952826,0.56508523,0.00085320,0.42995186,0.00000000
-5.26163082,1.72941258,0.94826419,0.95763975,0.59180217,0.00087393,0.41723765,0.00000000
-5.25562781,1.76052156,0.97669669,0.97627599,0.61770146,0.00089523,0.40575895,0.00000000
-5.24962481,1.79177923,1.00445889,0.99505784,0.64236932,0.00091679,0.39551228,0.00000000
-5.24362181,1.82246600,1.03100181,1.01361773,0.66539779,0.00093828,0.38648787,0.00000000
-5.23761881,1.85189447,1.05579046,1.03161382,0.68639694,0.00095939,0.37867448,0.00000000
-5.23161581,1.87943519,1.07832024,1.04874327,0.70500669,0.00097982,0.37206389,0.00000000
-5.22561281,1.90453986,1.09813237,1.06475387,0.72090779,0.00099928,0.36665489,0.00000000
-5.21960980,1.92676065,1.11482724,1.07945321,0.73383140,0.00101753,0.36245617,0.00000000
-5.21360680,1.94576436,1.12807527,1.09271486,0.74356673,0.00103436,0.35948800,0.00000000
-5.20760380,1.96134069,1.13762468,1.10448099,0.74996667,0.00104961,0.35778236,0.00000000
-5.20160080,1.97340401,1.14330600,1.11476134,0.75295082,0.00106313,0.35738151,0.00000000
-5.19559780,1.98198874,1.14503310,1.12362843,0.75250624,0.00107486,0.35833487,0.00000000
-5.18959480,1.98723842,1.14280098,1.13120937,0.74868562,0.00108475,0.36069457,0.00000000
-5.18359180,1.98938934,1.13668049,1.13767454,0.74160335,0.00109279,0.36450967,0.00000000
-5.17758879,1.98874972,1.12681058,1.14322393,0.73142948,0.00109898,0.36981955,0.00000000
-5.17158579,1.98567557,1.11338846,1.14807188,0.71838225,0.00110337,0.37664680,0.00000000
-5.16558279,1.98054494,1.09665845,1.15243102,0.70271931,0.00110601,0.38499012,0.00000000
-5.15957979,1.97373181,1.07690010,1.15649641,0.68472833,0.00110692,0.39481766,0.00000000
-5.15357679,1.96558134,1.05441627,1.16043084,0.66471732,0.00110615,0.40606133,0.00000000
-5.14757379,1.95638777,1.02952178,1.16435199,0.64300510,0.00110372,0.41861240,0.00000000
-5.14157079,1.94637630,1.00253309,1.16832234,0.61991240,0.00109964,0.43231894,0.00000000
-5.13556778,1.93568975,0.97375950,1.17234229,0.59575382,0.00109388,0.44698512,0.00000000
-5.12956478,1.92438082,0.94349610,1.17634690,0.57083090,0.00108640,0.46237280,0.00000000
-5.12356178,1.91241019,0.91201863,1.18020652,0.54542653,0.00107713,0.47820521,0.00000000
-5.11755878,1.89965050,0.87958033,1.18373113,0.51980074,0.00106600,0.49417279,0.00000000
-5.11155578,1.88589572,0.84641068,1.18667821,0.49418783,0.00105291,0.50994100,0.00000000
-5.10555278,1.87087554,0.81271580,1.18876371,0.46879493,0.00103776,0.52515962,0.00000000
-5.09954977,1.85427353,0.77868031,1.18967557,0.44380173,0.00102045,0.53947339,0.00000000
-5.09354677,1.83574838,0.74447041,1.18908897,0.41936121,0.00100090,0.55253329,0.00000000
-5.08754377,1.81495672,0.71023768,1.18668261,0.39560142,0.00097907,0.56400810,0.00000000
-5.08154077,1.79157642,0.67612337,1.18215514,0.37262779,0.00095492,0.57359566,0.00000000
-5.07553777,1.76532922,0.64226288,1.17524107,0.35052602,0.00092849,0.58103333,0.00000000
-5.06953477,1.73600143,0.60878998,1.16572519,0.32936525,0.00089985,0.58610717,0.00000000
-5.06353177,1.70346194,0.57584070,1.15345520,0.30920139,0.00086913,0.58865950,0.00000000
-5.05752876,1.66767658,0.54355651,1.13835171,0.29008036,0.00083654,0.58859454,0.00000000
-5.05152576,1.62871852,0.51208676,1.12041554,0.27204127,0.00080233,0.58588182,0.00000000
-5.04552276,1.58677423,0.48159023,1.09973201,0.25511932,0.00076683,0.58055748,0.00000000
-5.03951976,1.54214516,0.45223568,1.07647230,0.23934833,0.00073043,0.57272331,0.00000000
-5.03351676,1.49524521,0.42420157,1.05089191,0.22476297,0.00069354,0.56254376,0.00000000
-5.02751376,1.44659442,0.39767478,1.02332668,0.21140055,0.00065667,0.55024116,0.00000000
-5.02151076,1.39680946,0.37284860,0.99418659,0.19930232,0.00062033,0.53608939,0.00000000
-5.01550775,1.34659152,0.34991997,0.96394795,0.18851443,0.00058507,0.52040644,0.00000000
-5.00950475,1.29671242,0.32908610,0.93314431,0.17908837,0.00055146,0.50354622,0.00000000
-5.00350175,1.24799953,0.31054068,0.90235680,0.17108103,0.00052007,0.48588989,0.00000000
-4.99749875,1.20132025,0.29446974,0.87220409,0.16455430,0.00049147,0.46783740,0.00000000
-4.99149575,1.15756662,0.28104732,0.84333255,0.15957431,0.00046623,0.44979911,0.00000000
-4.98549275,1.11764050,0.27043106,0.81640681,0.15621025,0.00044486,0.43218819,0.00000000
-4.97948974,1.08243966,0.26275792,0.79210075,0.15453280,0.00042789,0.41541369,0.00000000
-4.97348674,1.05284485,0.25814006,0.77108926,0.15461224,0.00041577,0.39987455,0.00000000
-4.96748374,1.02970798,0.25666105,0.75404034,0.15651626,0.00040892,0.38595450,0.00000000
-4.96148074,1.01384116,0.25837246,0.74160768,0.16030735,0.00040774,0.37401780,0.00000000
-4.95547774,1.00600650,0.26329108,0.73442322,0.16604012,0.00041253,0.36440584,0.00000000
-4.94947474,1.00690616,0.27139665,0.73308961,0.17375821,0.00042358,0.35743424,0.00000000
-4.94347174,1.01717264,0.28263036,0.73817215,0.18349128,0.00044111,0.35339038,0.00000000
-4.93746873,1.03735869,0.29689418,0.75018995,0.19525175,0.00046529,0.35253119,0.00000000
-4.93146573,1.06792685,0.31405095,0.76960626,0.20903174,0.00049623,0.35508092,0.00000000
-4.92546273,1.10923840,0.33392550,0.79681773,0.22480005,0.00053397,0.36122882,0.00000000
-4.91945973,1.16154184,0.35630664,0.83214280,0.24249958,0.00057851,0.37112651,0.00000000
-4.91345673,1.22496096,0.38095011,0.87580935,0.26204500,0.00062979,0.38488519,0.00000000
-4.90745373,1.29948309,0.40758251,0.92794209,0.28332116,0.00068767,0.40257255,0.00000000
-4.90145073,1.38494796,0.43590611,0.98855014,0.30618212,0.00075196,0.42420954,0.00000000
-4.89544772,1.48103785,0.46560442,1.05751560,0.33045110,0.00082241,0.44976724,0.00000000
-4.88944472,1.58726997,0.49634848,1.13458372,0.35592130,0.00089867,0.47916397,0.00000000
-4.88344172,1.70299178,0.52780373,1.21935570,0.38235789,0.00098034,0.51226301,0.00000000
-4.87743872,1.82738029,0.55963708,1.31128482,0.40950104,0.00106696,0.54887122,0.00000000
-4.87143572,1.95944587,0.59152423,1.40967664,0.43707005,0.00115796,0.58873874,0.00000000
-4.86543272,2.09804145,0.62315679,1.51369398,0.46476854,0.00125274,0.63156026,0.00000000
-4.85942971,2.24187722,0.65424903,1.62236708,0.49229057,0.00135060,0.67697788,0.00000000
-4.85342671,2.38954124,0.68454392,1.73460897,0.51932761,0.00145080,0.72458577,0.00000000
-4.84742371,2.53952538,0.71381832,1.84923616,0.54557589,0.00155255,0.77393663,0.00000000
-4.84142071,2.69025637,0.74188697,1.96499401,0.57074426,0.00165501,0.82454988,0.00000000
-4.83541771,2.84013070,0.76860510,2.08058603,0.59456181,0.00175733,0.87592129,0.00000000
-4.82941471,2.98755237,0.79386959,2.19470623,0.61678523,0.00185862,0.92753393,0.00000000
-4.82341171,3.13097186,0.81761845,2.30607300,0.63720546,0.00195802,0.97886962,0.00000000
-4.81740870,3.26892459,0.83982873,2.41346311,0.65565331,0.00205471,1.02942084,0.00000000
-4.81140570,3.40006717,0.86051282,2.51574428,0.67200369,0.00214788,1.07870218,0.00000000
-4.80540270,3.52320965,0.87971340,2.61190475,0.68617834,0.00223681,1.12626092,0.00000000
-4.79939970,3.63734215,0.89749718,2.70107821,0.69814679,0.00232087,1.17168626,0.00000000
-4.79339670,3.74165451,0.91394772,2.78256305,0.70792554,0.00239949,1.21461660,0.00000000
-4.78739370,3.83554797,0.92915781,2.85583479,0.71557533,0.00247225,1.25474465,0.00000000
-4.78139070,3.91863846,0.94322175,2.92055109,0.72119681,0.00253883,1.29182015,0.00000000
-4.77538769,3.99075118,0.95622799,2.97654928,0.72492462,0.00259903,1.32565003,0.00000000
-4.76938469,4.05190721,0.96825259,3.02383649,0.72692028,0.00265277,1.35609629,0.00000000
-4.76338169,4.10230289,0.97935387,3.06257321,0.72736420,0.00270010,1.38307171,0.00000000
-4.75737869,4.14228342,0.98956878,3.09305129,0.72644722,0.00274116,1.40653396,0.00000000
-4.75137569,4.17231232,0.99891098,3.11566780,0.72436212,0.00277620,1.42647842,0.00000000
-4.74537269,4.19293875,1.00737113,3.13089626,0.72129550,0.00280555,1.44293050,0.00000000
-4.73936968,4.20476464,1.01491919,3.13925725,0.71742047,0.00282958,1.45593793,0.00000000
-4.73336668,4.20841357,1.02150879,3.14128979,0.71289045,0.00284873,1.46556367,0.00000000
-4.72736368,4.20450325,1.02708339,3.13752542,0.70783439,0.00286343,1.47187993,0.00000000
-4.72136068,4.19362298,1.03158391,3.12846618,0.70235365,0.00287414,1.47496374,0.00000000
-4.71535768,4.17631720,1.03495730,3.11456769,0.69652043,0.00288128,1.47489430,0.00000000
-4.70935468,4.15307573,1.03716558,3.09622797,0.69037803,0.00288526,1.47175229,0.00000000
-4.70335168,4.12433080,1.03819470,3.07378237,0.68394260,0.00288644,1.46562101,0.00000000
-4.69734867,4.09046037,1.03806255,3.04750444,0.67720628,0.00288514,1.45658923,0.00000000
-4.69134567,4.05179713,1.03682558,3.01761219,0.67014143,0.00288161,1.44475533,0.00000000
-4.68534267,4.00864178,1.03458341,2.98427903,0.66270571,0.00287607,1.43023234,0.00000000
-4.67933967,3.96127928,1.03148106,2.94764806,0.65484753,0.00286867,1.41315330,0.00000000
-4.67333667,3.90999629,1.02770842,2.90784865,0.64651170,0.00285955,1.39367644,0.00000000
-4.66733367,3.85509846,1.02349690,2.86501362,0.63764472,0.00284880,1.37198958,0.00000000
-4.66133067,3.79692577,1.01911317,2.81929604,0.62819962,0.00283648,1.34831337,0.00000000
-4.65532766,3.73586476,1.01485033,2.77088404,0.61814005,0.00282265,1.32290286,0.00000000
-4.64932466,3.67235660,1.01101683,2.72001284,0.60744332,0.00280738,1.29604721,0.00000000
-4.64332166,3.60690045,1.00792370,2.66697307,0.59610252,0.00279073,1.26806741,0.00000000
-4.63731866,3.54005163,1.00587073,2.61211496,0.58412742,0.00277279,1.23931197,0.00000000
-4.63131566,3.47241497,1.00513251,2.55584809,0.57154444,0.00275365,1.21015081,0.00000000
-4.62531266,3.40463376,1.00594482,2.49863701,0.55839563,0.00273344,1.18096752,0.00000000
-4.61930965,3.33737500,1.00849260,2.44099294,0.54473686,0.00271231,1.15215054,0.00000000
-4.61330665,3.27131218,1.01289975,2.38346225,0.53063547,0.00269043,1.12408350,0.00000000
-4.60730365,3.20710666,1.01922184,2.32661258,0.51616742,0.00266798,1.09713543,0.00000000
-4.60130065,3.14538886,1.02744181,2.27101740,0.50141440,0.00264516,1.07165119,0.00000000
-4.59529765,3.08674051,1.03746922,2.21723993,0.48646084,0.00262216,1.04794267,0.00000000
-4.58929465,3.03167898,1.04914307,2.16581750,0.47139121,0.00259918,1.02628112,0.00000000
-4.58329165,2.98064443,1.06223787,2.11724693,0.45628759,0.00257641,1.00689104,0.00000000
-4.57728864,2.93399049,1.07647298,2.07197172,0.44122775,0.00255401,0.98994568,0.00000000
-4.57128564,2.89197868,1.09152430,2.03037159,0.42628366,0.00253215,0.97556447,0.00000000
-4.56528264,2.85477650,1.10703796,1.99275454,0.41152051,0.00251093,0.96381229,0.00000000
-4.55927964,2.82245906,1.12264497,1.95935163,0.39699628,0.00249048,0.95470045,0.00000000
-4.55327664,2.79501356,1.13797613,1.93031441,0.38276159,0.00247087,0.94818927,0.00000000
-4.54727364,2.77234618,1.15267632,1.90571480,0.36885998,0.00245216,0.94419195,0.00000000
-4.54127064,2.75429039,1.16641731,1.88554700,0.35532834,0.00243439,0.94257955,0.00000000
-4.53526763,2.74061604,1.17890851,1.86973119,0.34219747,0.00241759,0.94318653,0.00000000
-4.52926463,2.73103854,1.18990511,1.85811846,0.32949261,0.00240175,0.94581680,0.00000000
-4.52326163,2.72522741,1.19921321,1.85049667,0.31723396,0.00238687,0.95024981,0.00000000
-4.51725863,2.72281388,1.20669201,1.84659683,0.30543702,0.00237295,0.95624650,0.00000000
-4.51125563,2.72339734,1.21225290,1.84609987,0.29411276,0.00235995,0.96355500,0.00000000
-4.50525263,2.72655056,1.21585605,1.84864341,0.28326762,0.00234784,0.97191580,0.00000000
-4.49924962,2.73182399,1.21750472,1.85382871,0.27290344,0.00233659,0.98106655,0.00000000
-4.49324662,2.73874944,1.21723815,1.86122766,0.26301719,0.00232613,0.99074633,0.00000000
-4.48724362,2.74684372,1.21512353,1.87039003,0.25360080,0.00231641,1.00069955,0.00000000
-4.48124062,2.75561273,1.21124795,1.88085097,0.24464094,0.00230734,1.01067949,0.00000000
-4.47523762,2.76455662,1.20571092,1.89213906,0.23611903,0.00229883,1.02045177,0.00000000
-4.46923462,2.77317642,1.19861819,1.90378493,0.22801145,0.00229076,1.02979753,0.00000000
-4.46323162,2.78098255,1.19007722,1.91533055,0.22028996,0.00228303,1.03851672,0.00000000
-4.45722861,2.78750527,1.18019477,1.92633908,0.21292250,0.00227550,1.04643132,0.00000000
-4.45122561,2.79230700,1.16907665,1.93640532,0.20587426,0.00226802,1.05338858,0.00000000
-4.44522261,2.79499621,1.15682959,1.94516630,0.19910902,0.00226046,1.05926414,0.00000000
-4.43921961,2.79524225,1.14356492,1.95231180,0.19259082,0.00225270,1.06396492,0.00000000
-4.43321661,2.79279046,1.12940375,1.95759428,0.18628561,0.00224462,1.06743170,0.00000000
-4.42721361,2.78747653,1.11448297,1.96083776,0.18016319,0.00223614,1.06964102,0.00000000
-4.42121061,2.77923917,1.09896144,1.96194509,0.17419887,0.00222720,1.07060636,0.00000000
-4.41520760,2.76813012,1.08302578,1.96090297,0.16837515,0.00221780,1.07037823,0.00000000
-4.40920460,2.75432044,1.06689488,1.95778441,0.16268303,0.00220798,1.06904314,0.00000000
-4.40320160,2.73810228,1.05082272,1.95274812,0.15712293,0.00219782,1.06672118,0.00000000
-4.39719860,2.71988562,1.03509886,1.94603448,0.15170519,0.00218748,1.06356218,0.00000000
-4.39119560,2.70018940,1.02004620,1.93795814,0.14645006,0.00217716,1.05974050,0.00000000
-4.38519260,2.67962709,1.00601591,1.92889716,0.14138705,0.00216710,1.05544847,0.00000000
-4.37918959,2.65888689,0.99337941,1.91927887,0.13655385,0.00215760,1.05088865,0.00000000
-4.37318659,2.63870698,0.98251760,1.90956302,0.13199462,0.00214895,1.04626523,0.00000000
-4.36718359,2.61984679,0.97380766,1.90022251,0.12775790,0.00214149,1.04177479,0.00000000
-4.36118059,2.60305515,0.96760804,1.89172270,0.12389408,0.00213553,1.03759688,0.00000000
-4.35517759,2.58903674,0.96424207,1.88449978,0.12045272,0.00213137,1.03388479,0.00000000
-4.34917459,2.57841812,0.96398120,1.87893929,0.11747961,0.00212927,1.03075697,0.00000000
-4.34317159,2.57171489,0.96702848,1.87535567,0.11501392,0.00212941,1.02828947,0.00000000
-4.33716858,2.56930152,0.97350333,1.87397360,0.11308551,0.00213191,1.02650983,0.00000000
-4.33116558,2.57138514,0.98342824,1.87491216,0.11171244,0.00213680,1.02539275,0.00000000
-4.32516258,2.57798472,0.99671832,1.87817251,0.11089902,0.00214398,1.02485774,0.00000000
-4.31915958,2.58891679,1.01317436,1.88362963,0.11063425,0.00215325,1.02476907,0.00000000
-4.31315658,2.60378848,1.03247991,1.89102888,0.11089098,0.00216429,1.02493789,0.00000000
-4.30715358,2.62199852,1.05420279,1.89998736,0.11162569,0.00217666,1.02512673,0.00000000
