energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.83791896,1.10987727,0.00657903,0.00000000,0.00477828,0.09119137,0.42970707,0.41889769,0.00763516,0.54602342
-5.83191596,1.14596377,0.00666849,0.00000000,0.00488536,0.09412189,0.45336237,0.43246257,0.00743181,0.56314007
-5.82591296,1.18140058,0.00675940,0.00000000,0.00499783,0.09677675,0.47679092,0.44569225,0.00721942,0.58045812
-5.81990995,1.21613733,0.00685317,0.00000000,0.00511173,0.09913238,0.49988608,0.45858948,0.00700008,0.59800845
-5.81390695,1.25021224,0.00695158,0.00000000,0.00522361,0.10117243,0.52258927,0.47119070,0.00677591,0.61586339
-5.80790395,1.28375728,0.00705675,0.00000000,0.00533057,0.10288886,0.54489365,0.48356808,0.00654903,0.63413739
-5.80190095,1.31699890,0.00717110,0.00000000,0.00543044,0.10428273,0.56684513,0.49583001,0.00632154,0.65298538
-5.79589795,1.35025377,0.00729735,0.00000000,0.00552171,0.10536470,0.58854053,0.50811985,0.00609546,0.67259854
-5.78989495,1.38391937,0.00743834,0.00000000,0.00560361,0.10615509,0.61012278,0.52061295,0.00587279,0.69319746
-5.78389195,1.41845936,0.00759703,0.00000000,0.00567607,0.10668368,0.63177315,0.53351175,0.00565540,0.71502280
-5.77788894,1.45438427,0.00777634,0.00000000,0.00573962,0.10698898,0.65370095,0.54703924,0.00544512,0.73832369
-5.77188594,1.49222818,0.00797900,0.00000000,0.00579536,0.10711726,0.67613094,0.56143087,0.00524362,0.76334436
-5.76588294,1.53252251,0.00820745,0.00000000,0.00584478,0.10712121,0.69928920,0.57692541,0.00505248,0.79030955
-5.75987994,1.57576817,0.00846370,0.00000000,0.00588969,0.10705840,0.72338811,0.59375512,0.00487313,0.81940954
-5.75387694,1.62240768,0.00874912,0.00000000,0.00593206,0.10698956,0.74861137,0.61213570,0.00470684,0.85078554
-5.74787394,1.67279884,0.00906442,0.00000000,0.00597390,0.10697678,0.77509980,0.63225669,0.00455469,0.88451642
-5.74187094,1.72719144,0.00940949,0.00000000,0.00601712,0.10708185,0.80293896,0.65427267,0.00441759,0.92060752
-5.73586793,1.78570866,0.00978332,0.00000000,0.00606342,0.10736454,0.83214920,0.67829599,0.00429623,0.95898244
-5.72986493,1.84833418,0.01018404,0.00000000,0.00611424,0.10788125,0.86267896,0.70439113,0.00419109,0.99947838
-5.72386193,1.91490601,0.01060885,0.00000000,0.00617065,0.10868377,0.89440169,0.73257130,0.00410244,1.04184554
-5.71785893,1.98511733,0.01105413,0.00000000,0.00623338,0.10981841,0.92711677,0.76279715,0.00403036,1.08575072
-5.71185593,2.05852465,0.01151553,0.00000000,0.00630276,0.11132534,0.96055435,0.79497779,0.00397472,1.13078514
-5.70585293,2.13456243,0.01198809,0.00000000,0.00637884,0.11323830,0.99438398,0.82897382,0.00393525,1.17647617
-5.69984992,2.21256358,0.01246642,0.00000000,0.00646138,0.11558441,1.02822652,0.86460223,0.00391154,1.22230238
-5.69384692,2.29178441,0.01294494,0.00000000,0.00654995,0.11838429,1.06166865,0.90164257,0.00390307,1.26771118
-5.68784392,2.37143244,0.01341802,0.00000000,0.00664407,0.12165217,1.09427925,0.93984412,0.00390927,1.31213801
-5.68184092,2.45069542,0.01388024,0.00000000,0.00674330,0.12539610,1.12562652,0.97893331,0.00392955,1.35502618
-5.67583792,2.52876963,0.01432659,0.00000000,0.00684734,0.12961810,1.15529500,1.01862114,0.00396329,1.39584601
-5.66983492,2.60488589,0.01475263,0.00000000,0.00695612,0.13431415,1.18290146,1.05860983,0.00400993,1.43411253
-5.66383192,2.67833172,0.01515465,0.00000000,0.00706995,0.13947411,1.20810874,1.09859856,0.00406891,1.46940055
-5.65782891,2.74846849,0.01552974,0.00000000,0.00718951,0.14508137,1.23063688,1.13828797,0.00413974,1.50135643
-5.65182591,2.81474294,0.01587586,0.00000000,0.00731592,0.15111238,1.25027094,1.17738329,0.00422193,1.52970607
-5.64582291,2.87669260,0.01619184,0.00000000,0.00745077,0.15753600,1.26686527,1.21559619,0.00431500,1.55425883
-5.63981991,2.93394555,0.01647730,0.00000000,0.00759604,0.16431276,1.28034412,1.25264548,0.00441843,1.57490735
-5.63381691,2.98621498,0.01673255,0.00000000,0.00775406,0.17139408,1.29069884,1.28825711,0.00453165,1.59162368
-5.62781391,3.03328970,0.01695847,0.00000000,0.00792747,0.17872161,1.29798210,1.32216369,0.00465395,1.60445219
-5.62181091,3.07502193,0.01715630,0.00000000,0.00811905,0.18622670,1.30229964,1.35410422,0.00478445,1.61349991
-5.61580790,3.11131384,0.01732745,0.00000000,0.00833165,0.19383016,1.30380039,1.38382421,0.00492208,1.61892541
-5.60980490,3.14210434,0.01747335,0.00000000,0.00856801,0.20144246,1.30266578,1.41107695,0.00506553,1.62092682
-5.60380190,3.16735769,0.01759522,0.00000000,0.00883072,0.20896431,1.29909894,1.43562589,0.00521323,1.61973018
-5.59779890,3.18705502,0.01769394,0.00000000,0.00912203,0.21628785,1.29331466,1.45724867,0.00536336,1.61557876
-5.59179590,3.20118974,0.01776992,0.00000000,0.00944381,0.22329830,1.28553070,1.47574256,0.00551388,1.60872408
-5.58579290,3.20976729,0.01782302,0.00000000,0.00979748,0.22987626,1.27596101,1.49093141,0.00566255,1.59941913
-5.57978989,3.21280946,0.01785256,0.00000000,0.01018399,0.23590042,1.26481099,1.50267364,0.00580701,1.58791404
-5.57378689,3.21036264,0.01785732,0.00000000,0.01060382,0.24125071,1.25227513,1.51087094,0.00594486,1.57445421
-5.56778389,3.20250958,0.01783560,0.00000000,0.01105705,0.24581179,1.23853674,1.51547717,0.00607377,1.55928070
-5.56178089,3.18938329,0.01778542,0.00000000,0.01154342,0.24947668,1.22376957,1.51650665,0.00619157,1.54263257
-5.55577789,3.17118196,0.01770459,0.00000000,0.01206248,0.25215038,1.20814086,1.51404136,0.00629638,1.52475047
-5.54977489,3.14818335,0.01759097,0.00000000,0.01261369,0.25375336,1.19181538,1.50823646,0.00638676,1.50588109
-5.54377189,3.12075723,0.01744263,0.00000000,0.01319662,0.25422473,1.17495978,1.49932331,0.00646173,1.48628152
-5.53776888,3.08937456,0.01725808,0.00000000,0.01381107,0.25352489,1.15774673,1.48760990,0.00652097,1.46622312
-5.53176588,3.05461232,0.01703642,0.00000000,0.01445720,0.25163761,1.14035833,1.47347824,0.00656481,1.44599417
-5.52576288,3.01715311,0.01677754,0.00000000,0.01513572,0.24857139,1.12298833,1.45737857,0.00659430,1.42590088
-5.51975988,2.97777918,0.01648221,0.00000000,0.01584790,0.24436001,1.10584292,1.43982072,0.00661124,1.40626653
-5.51375688,2.93736080,0.01615219,0.00000000,0.01659564,0.23906227,1.08913983,1.42136261,0.00661812,1.38742853
-5.50775388,2.89683934,0.01579023,0.00000000,0.01738148,0.23276096,1.07310583,1.40259662,0.00661812,1.36973348
-5.50175088,2.85720575,0.01540011,0.00000000,0.01820846,0.22556107,1.05797274,1.38413429,0.00661496,1.35353046
-5.49574787,2.81947554,0.01498649,0.00000000,0.01908005,0.21758730,1.04397216,1.36658996,0.00661284,1.33916290
-5.48974487,2.78466139,0.01455488,0.00000000,0.01999990,0.20898109,1.03132945,1.35056434,0.00661624,1.32695951
-5.48374187,2.75374486,0.01411143,0.00000000,0.02097158,0.19989720,1.02025727,1.33662846,0.00662982,1.31722470
-5.47773887,2.72764864,0.01366280,0.00000000,0.02199829,0.19050005,1.01094916,1.32530890,0.00665820,1.31022925
-5.47173587,2.70721065,0.01321592,0.00000000,0.02308252,0.18096005,1.00357377,1.31707492,0.00670581,1.30620157
-5.46573287,2.69316121,0.01277780,0.00000000,0.02422569,0.17144983,0.99827001,1.31232780,0.00677674,1.30532020
-5.45972986,2.68610442,0.01235534,0.00000000,0.02542778,0.16214088,0.99514349,1.31139297,0.00687453,1.30770781
-5.45372686,2.68650432,0.01195508,0.00000000,0.02668700,0.15320032,0.99426465,1.31451493,0.00700208,1.31342715
-5.44772386,2.69467647,0.01158307,0.00000000,0.02799955,0.14478826,0.99566843,1.32185516,0.00716154,1.32247903
-5.44172086,2.71078486,0.01124470,0.00000000,0.02935932,0.13705544,0.99935574,1.33349269,0.00735417,1.33480238
-5.43571786,2.73484422,0.01094457,0.00000000,0.03075785,0.13014157,1.00529646,1.34942725,0.00758040,1.35027636
-5.42971486,2.76672701,0.01068638,0.00000000,0.03218421,0.12417398,1.01343377,1.36958448,0.00783973,1.36872438
-5.42371186,2.80617468,0.01047292,0.00000000,0.03362514,0.11926684,1.02368952,1.39382277,0.00813078,1.38991956
-5.41770885,2.85281209,0.01030598,0.00000000,0.03506520,0.11552077,1.03597011,1.42194130,0.00845138,1.41359159
-5.41170585,2.90616420,0.01018644,0.00000000,0.03648707,0.11302268,1.05017266,1.45368852,0.00879859,1.43943432
-5.40570285,2.96567403,0.01011423,0.00000000,0.03787202,0.11184595,1.06619083,1.48877086,0.00916889,1.46711384
-5.39969985,3.03072082,0.01008845,0.00000000,0.03920031,0.11205069,1.08391990,1.52686099,0.00955824,1.49627660
-5.39369685,3.10063738,0.01010739,0.00000000,0.04045185,0.11368402,1.10326088,1.56760524,0.00996226,1.52655721
-5.38769385,3.17472591,0.01016871,0.00000000,0.04160676,0.11678039,1.12412316,1.61063014,0.01037633,1.55758561
-5.38169085,3.25227160,0.01026947,0.00000000,0.04264604,0.12136175,1.14642561,1.65554756,0.01079580,1.58899330
-5.37568784,3.33255349,0.01040624,0.00000000,0.04355216,0.12743753,1.17009599,1.70195866,0.01121603,1.62041857
-5.36968484,3.41485246,0.01057527,0.00000000,0.04430964,0.13500452,1.19506877,1.74945654,0.01163259,1.65151051
-5.36368184,3.49845618,0.01077252,0.00000000,0.04490558,0.14404654,1.22128132,1.79762780,0.01204130,1.68193185
-5.35767884,3.58266142,0.01099379,0.00000000,0.04533007,0.15453388,1.24866898,1.84605321,0.01243832,1.71136071
-5.35167584,3.66677384,0.01123478,0.00000000,0.04557645,0.16642273,1.27715901,1.89430777,0.01282020,1.73949134
-5.34567284,3.75010597,0.01149119,0.00000000,0.04564152,0.17965445,1.30666421,1.94196051,0.01318392,1.76603408
-5.33966983,3.83197403,0.01175873,0.00000000,0.04552555,0.19415489,1.33707627,1.98857435,0.01352685,1.79071476
-5.33366683,3.91169412,0.01203321,0.00000000,0.04523217,0.20983376,1.36825964,2.03370634,0.01384678,1.81327389
-5.32766383,3.98857879,0.01231056,0.00000000,0.04476820,0.22658422,1.40004621,2.07690859,0.01414185,1.83346571
-5.32166083,4.06193447,0.01258682,0.00000000,0.04414326,0.24428266,1.43223132,2.11773016,0.01441053,1.85105761
-5.31565783,4.13106061,0.01285823,0.00000000,0.04336938,0.26278891,1.46457139,2.15572000,0.01465156,1.86582994
-5.30965483,4.19525083,0.01312117,0.00000000,0.04246056,0.28194673,1.49678354,2.19043112,0.01486388,1.87757654
-5.30365183,4.25379674,0.01337220,0.00000000,0.04143221,0.30158496,1.52854731,2.22142592,0.01504663,1.88610602
-5.29764882,4.30599443,0.01360809,0.00000000,0.04030065,0.32151900,1.55950862,2.24828267,0.01519906,1.89124387
-5.29164582,4.35115377,0.01382581,0.00000000,0.03908264,0.34155297,1.58928586,2.27060295,0.01532055,1.89283549
-5.28564282,4.38861028,0.01402254,0.00000000,0.03779491,0.36148233,1.61747789,2.28801972,0.01541056,1.89074978
-5.27963982,4.41773935,0.01419572,0.00000000,0.03645379,0.38109707,1.64367384,2.30020592,0.01546868,1.88488345
-5.27363682,4.43797203,0.01434304,0.00000000,0.03507486,0.40018533,1.66746414,2.30688310,0.01549460,1.87516553
-5.26763382,4.44881200,0.01446252,0.00000000,0.03367277,0.41853741,1.68845235,2.30782967,0.01548820,1.86156199
-5.26163082,4.44985267,0.01455249,0.00000000,0.03226100,0.43595004,1.70626732,2.30288867,0.01544954,1.84408012
-5.25562781,4.44079376,0.01461166,0.00000000,0.03085189,0.45223085,1.72057513,2.29197423,0.01537896,1.82277221
-5.24962481,4.42145618,0.01463914,0.00000000,0.02945653,0.46720270,1.73109013,2.27507688,0.01527708,1.79773844
-5.24362181,4.39179467,0.01463449,0.00000000,0.02808487,0.48070799,1.73758466,2.25226701,0.01514489,1.76912850
-5.23761881,4.35190712,0.01459771,0.00000000,0.02674573,0.49261245,1.73989694,2.22369643,0.01498374,1.73714183
-5.23161581,4.30203995,0.01452930,0.00000000,0.02544700,0.50280853,1.73793666,2.18959787,0.01479539,1.70202624
-5.22561281,4.24258916,0.01443025,0.00000000,0.02419566,0.51121801,1.73168811,2.15028216,0.01458203,1.66407486
-5.21960980,4.17409643,0.01430200,0.00000000,0.02299795,0.51779382,1.72121055,2.10613331,0.01434622,1.62362142
-5.21360680,4.09724051,0.01414646,0.00000000,0.02185943,0.52252084,1.70663581,2.05760141,0.01409087,1.58103396
-5.20760380,4.01282373,0.01396596,0.00000000,0.02078511,0.52541575,1.68816329,2.00519351,0.01381922,1.53670710
-5.20160080,3.92175410,0.01376315,0.00000000,0.01977945,0.52652581,1.66605245,1.94946289,0.01353471,1.49105327
-5.19559780,3.82502368,0.01354101,0.00000000,0.01884644,0.52592657,1.64061333,1.89099683,0.01324093,1.44449307
-5.18959480,3.72368386,0.01330269,0.00000000,0.01798958,0.52371869,1.61219532,1.83040341,0.01294150,1.39744529
-5.18359180,3.61881860,0.01305147,0.00000000,0.01721193,0.52002392,1.58117502,1.76829778,0.01263997,1.35031695
-5.17758879,3.51151667,0.01279063,0.00000000,0.01651606,0.51498044,1.54794349,1.70528823,0.01233974,1.30349371
-5.17158579,3.40284406,0.01252337,0.00000000,0.01590406,0.50873777,1.51289371,1.64196271,0.01204394,1.25733120
-5.16558279,3.29381760,0.01225269,0.00000000,0.01537756,0.50145145,1.47640877,1.57887608,0.01175534,1.21214752
-5.15957979,3.18538092,0.01198133,0.00000000,0.01493770,0.49327785,1.43885130,1.51653873,0.01147632,1.16821726
-5.15357679,3.07838378,0.01171167,0.00000000,0.01458520,0.48436919,1.40055467,1.45540678,0.01120877,1.12576718
-5.14757379,2.97356527,0.01144569,0.00000000,0.01432031,0.47486906,1.36181620,1.39587417,0.01095413,1.08497379
-5.14157079,2.87154174,0.01118489,0.00000000,0.01414293,0.46490868,1.32289271,1.33826707,0.01071331,1.04596277
-5.13556778,2.77279956,0.01093028,0.00000000,0.01405258,0.45460400,1.28399836,1.28284051,0.01048677,1.00881018
-5.12956478,2.67769284,0.01068241,0.00000000,0.01404847,0.44405367,1.24530479,1.22977736,0.01027452,0.97354534
-5.12356178,2.58644595,0.01044132,0.00000000,0.01412950,0.43333803,1.20694328,1.17918963,0.01007619,0.94015501
-5.11755878,2.49916030,0.01020666,0.00000000,0.01429428,0.42251899,1.16900863,1.13112193,0.00989108,0.90858878
-5.11155578,2.41582494,0.00997765,0.00000000,0.01454107,0.41164084,1.13156436,1.08555675,0.00971825,0.87876515
-5.10555278,2.33633008,0.00975323,0.00000000,0.01486778,0.40073177,1.09464878,1.04242140,0.00955654,0.85057796
-5.09954977,2.26048281,0.00953210,0.00000000,0.01527182,0.38980603,1.05828130,1.00159616,0.00940469,0.82390298
-5.09354677,2.18802401,0.00931279,0.00000000,0.01575004,0.37886645,1.02246875,0.96292331,0.00926137,0.79860416
-5.08754377,2.11864573,0.00909379,0.00000000,0.01629859,0.36790730,0.98721108,0.92621656,0.00912523,0.77453932
-5.08154077,2.05200826,0.00887359,0.00000000,0.01691272,0.35691718,0.95250621,0.89127063,0.00899492,0.75156521
-5.07553777,1.98775614,0.00865078,0.00000000,0.01758671,0.34588178,0.91835386,0.85787058,0.00886914,0.72954165
-5.06953477,1.92553268,0.00842415,0.00000000,0.01831364,0.33478649,0.88475803,0.82580044,0.00874662,0.70833474
-5.06353177,1.86499268,0.00819270,0.00000000,0.01908536,0.32361862,0.85172841,0.79485119,0.00862612,0.68781924
-5.05752876,1.80581307,0.00795572,0.00000000,0.01989242,0.31236922,0.81928061,0.76482760,0.00850644,0.66788017
-5.05152576,1.74770152,0.00771282,0.00000000,0.02072402,0.30103446,0.78743549,0.73555399,0.00838639,0.64841371
-5.04552276,1.69040306,0.00746395,0.00000000,0.02156815,0.28961655,0.75621782,0.70687876,0.00826478,0.62932763
-5.03951976,1.63370489,0.00720944,0.00000000,0.02241171,0.27812426,0.72565469,0.67867773,0.00814038,0.61054147
-5.03351676,1.57743974,0.00694996,0.00000000,0.02324076,0.26657300,0.69577367,0.65085632,0.00801199,0.59198655
-5.02751376,1.52148782,0.00668651,0.00000000,0.02404087,0.25498462,0.66660143,0.62335057,0.00787834,0.57360602
-5.02151076,1.46577787,0.00642043,0.00000000,0.02479749,0.24338696,0.63816258,0.59612720,0.00773821,0.55535507
-5.01550775,1.41028729,0.00615338,0.00000000,0.02549642,0.23181322,0.61047929,0.56918277,0.00759039,0.53720137
-5.00950475,1.35504165,0.00588724,0.00000000,0.02612432,0.22030113,0.58357151,0.54254211,0.00743375,0.51912564
-5.00350175,1.30011362,0.00562414,0.00000000,0.02666920,0.20889219,0.55745794,0.51625599,0.00726726,0.50112249
-4.99749875,1.24562126,0.00536639,0.00000000,0.02712091,0.19763078,0.53215752,0.49039839,0.00709007,0.48320127
-4.99149575,1.19172572,0.00511643,0.00000000,0.02747161,0.18656335,0.50769145,0.46506318,0.00690155,0.46538690
-4.98549275,1.13862822,0.00487677,0.00000000,0.02771614,0.17573760,0.48408546,0.44036058,0.00670134,0.44772045
-4.97948974,1.08656610,0.00464997,0.00000000,0.02785225,0.16520173,0.46137204,0.41641325,0.00648940,0.43025944
-4.97348674,1.03580805,0.00443856,0.00000000,0.02788083,0.15500370,0.43959257,0.39335221,0.00626604,0.41307754
-4.96748374,0.98664819,0.00424499,0.00000000,0.02780586,0.14519059,0.41879898,0.37131268,0.00603197,0.39626368
-4.96148074,0.93939920,0.00407157,0.00000000,0.02763431,0.13580790,0.39905483,0.35042981,0.00578825,0.37992053
-4.95547774,0.89438453,0.00392041,0.00000000,0.02737587,0.12689897,0.38043570,0.33083447,0.00553633,0.36416213
-4.94947474,0.85192972,0.00379339,0.00000000,0.02704256,0.11850437,0.36302889,0.31264917,0.00527799,0.34911097
-4.94347174,0.81235325,0.00369209,0.00000000,0.02664817,0.11066138,0.34693233,0.29598423,0.00501533,0.33489439
-4.93746873,0.77595717,0.00361772,0.00000000,0.02620770,0.10340347,0.33225292,0.28093425,0.00475066,0.32164063
-4.93146573,0.74301797,0.00357112,0.00000000,0.02573662,0.09675985,0.31910435,0.26757512,0.00448649,0.30947455
-4.92546273,0.71377806,0.00355271,0.00000000,0.02525026,0.09075516,0.30760466,0.25596150,0.00422541,0.29851348
-4.91945973,0.68843838,0.00356247,0.00000000,0.02476302,0.08540924,0.29787369,0.24612518,0.00397001,0.28886318
-4.91345673,0.66715263,0.00359992,0.00000000,0.02428779,0.08073698,0.29003071,0.23807410,0.00372283,0.28061434
-4.90745373,0.65002342,0.00366414,0.00000000,0.02383538,0.07674841,0.28419225,0.23179232,0.00348626,0.27383979
-4.90145073,0.63710062,0.00375379,0.00000000,0.02341403,0.07344887,0.28047058,0.22724105,0.00326250,0.26859256
-4.89544772,0.62838226,0.00386713,0.00000000,0.02302910,0.07083937,0.27897255,0.22436048,0.00305347,0.26490491
-4.88944472,0.62381779,0.00400208,0.00000000,0.02268291,0.06891711,0.27979916,0.22307275,0.00286078,0.26278847
-4.88344172,0.62331370,0.00415630,0.00000000,0.02237471,0.06767601,0.28304558,0.22328568,0.00268574,0.26223535
-4.87743872,0.62674129,0.00432724,0.00000000,0.02210080,0.06710748,0.28880157,0.22489738,0.00252929,0.26322026
-4.87143572,0.63394597,0.00451223,0.00000000,0.02185483,0.06720107,0.29715212,0.22780135,0.00239205,0.26570334
-4.86543272,0.64475783,0.00470857,0.00000000,0.02162820,0.06794519,0.30817805,0.23189215,0.00227430,0.26963362
-4.85942971,0.65900259,0.00491363,0.00000000,0.02141056,0.06932771,0.32195632,0.23707109,0.00217602,0.27495276
-4.85342671,0.67651239,0.00512488,0.00000000,0.02119041,0.07133640,0.33855974,0.24325193,0.00209692,0.28159884
-4.84742371,0.69713578,0.00534003,0.00000000,0.02095573,0.07395922,0.35805594,0.25036622,0.00203646,0.28950992
-4.84142071,0.72074612,0.00555704,0.00000000,0.02069461,0.07718435,0.38050521,0.25836799,0.00199390,0.29862702
-4.83541771,0.74724798,0.00577418,0.00000000,0.02039587,0.08099994,0.40595737,0.26723762,0.00196835,0.30889640
-4.82941471,0.77658105,0.00599003,0.00000000,0.02004962,0.08539363,0.43444741,0.27698463,0.00195877,0.32027099
-4.82341171,0.80872133,0.00620352,0.00000000,0.01964774,0.09035183,0.46599014,0.28764926,0.00196402,0.33271070
-4.81740870,0.84367949,0.00641386,0.00000000,0.01918429,0.09585868,0.50057403,0.29930264,0.00198286,0.34618187
-4.81140570,0.88149651,0.00662055,0.00000000,0.01865574,0.10189503,0.53815450,0.31204565,0.00201399,0.36065566
-4.80540270,0.92223703,0.00682329,0.00000000,0.01806117,0.10843717,0.57864724,0.32600632,0.00205607,0.37610573
-4.79939970,0.96598057,0.00702193,0.00000000,0.01740225,0.11545567,0.62192184,0.34133589,0.00210769,0.39250536
-4.79339670,1.01281158,0.00721640,0.00000000,0.01668319,0.12291436,0.66779647,0.35820372,0.00216740,0.40982428
-4.78739370,1.06280867,0.00740663,0.00000000,0.01591054,0.13076942,0.71603398,0.37679105,0.00223372,0.42802546
-4.78139070,1.11603389,0.00759251,0.00000000,0.01509292,0.13896895,0.76634007,0.39728402,0.00230514,0.44706236
-4.77538769,1.17252274,0.00777380,0.00000000,0.01424070,0.14745280,0.81836380,0.41986601,0.00238010,0.46687664
-4.76938469,1.23227545,0.00795014,0.00000000,0.01336557,0.15615293,0.87170086,0.44470960,0.00245705,0.48739689
-4.76338169,1.29525012,0.00812099,0.00000000,0.01248017,0.16499429,0.92589970,0.47196848,0.00253444,0.50853829
-4.75737869,1.36135803,0.00828569,0.00000000,0.01159765,0.17389621,0.98047048,0.50176941,0.00261074,0.53020353
-4.75137569,1.43046131,0.00844344,0.00000000,0.01073132,0.18277419,1.03489668,0.53420463,0.00268448,0.55228478
-4.74537269,1.50237298,0.00859339,0.00000000,0.00989425,0.19154220,1.08864895,0.56932480,0.00275429,0.57466686
-4.73936968,1.57685923,0.00873471,0.00000000,0.00909896,0.20011523,1.14120072,0.60713282,0.00281891,0.59723122
-4.73336668,1.65364360,0.00886666,0.00000000,0.00835718,0.20841207,1.19204472,0.64757858,0.00287725,0.61986065
-4.72736368,1.73241258,0.00898867,0.00000000,0.00767963,0.21635813,1.24070987,0.69055496,0.00292845,0.64244424
-4.72136068,1.81282223,0.00910049,0.00000000,0.00707586,0.22388817,1.28677744,0.73589505,0.00297185,0.66488246
-4.71535768,1.89450524,0.00920223,0.00000000,0.00655420,0.23094873,1.32989592,0.78337093,0.00300710,0.68709176
-4.70935468,1.97707787,0.00929442,0.00000000,0.00612164,0.23750024,1.36979349,0.83269390,0.00303410,0.70900850
-4.70335168,2.06014637,0.00937812,0.00000000,0.00578391,0.24351853,1.40628777,0.88351647,0.00305310,0.73059188
-4.69734867,2.14331256,0.00945488,0.00000000,0.00554543,0.24899575,1.43929196,0.93543588,0.00306462,0.75182562
-4.69134567,2.22617817,0.00952679,0.00000000,0.00540938,0.25394062,1.46881729,0.98799946,0.00306952,0.77271816
-4.68534267,2.30834804,0.00959641,0.00000000,0.00537774,0.25837792,1.49497141,1.04071155,0.00306892,0.79330144
-4.67933967,2.38943203,0.00966671,0.00000000,0.00545137,0.26234728,1.51795287,1.09304202,0.00306420,0.81362821
-4.67333667,2.46904592,0.00974098,0.00000000,0.00562999,0.26590135,1.53804187,1.14443622,0.00305693,0.83376790
-4.66733367,2.54681146,0.00982271,0.00000000,0.00591228,0.26910334,1.55558767,1.19432613,0.00304889,0.85380152
-4.66133067,2.62235583,0.00991543,0.00000000,0.00629585,0.27202409,1.57099334,1.24214249,0.00304194,0.87381545
-4.65532766,2.69531098,0.01002259,0.00000000,0.00677728,0.27473892,1.58469835,1.28732752,0.00303799,0.89389483
-4.64932466,2.76531309,0.01014736,0.00000000,0.00735209,0.27732413,1.59715992,1.32934791,0.00303897,0.91411658
-4.64332166,2.83200238,0.01029252,0.00000000,0.00801472,0.27985359,1.60883378,1.36770768,0.00304672,0.93454261
