energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.90395198,8.64718909,0.00639698,1.90543679,0.93097782,0.28066792,3.62000252,4.96841346,0.01182858,1.28081450
-5.89794897,8.70341221,0.00681355,1.92681264,0.93926574,0.27531471,3.71567726,5.00933393,0.01181888,1.28180910
-5.89194597,8.75281351,0.00725142,1.94711350,0.94614419,0.26985865,3.81376318,5.04512688,0.01192646,1.28146589
-5.88594297,8.79556484,0.00770830,1.96624684,0.95164131,0.26440616,3.91404395,5.07567123,0.01214727,1.27995977
-5.87993997,8.83185143,0.00818117,1.98412085,0.95578248,0.25906639,4.01628787,5.10084653,0.01247633,1.27747070
-5.87393697,8.86184569,0.00866626,2.00064207,0.95858615,0.25394762,4.12024554,5.12052466,0.01290772,1.27417579
-5.86793397,8.88568611,0.00915914,2.01571377,0.96006097,0.24915377,4.22564900,5.13456438,0.01343469,1.27024256
-5.86193097,8.90346271,0.00965473,2.02923531,0.96020449,0.24478109,4.33221260,5.14280971,0.01404968,1.26582367
-5.85592796,8.91520993,0.01014748,2.04110268,0.95900334,0.24091527,4.43963526,5.14509218,0.01474445,1.26105353
-5.84992496,8.92090719,0.01063139,2.05121018,0.95643503,0.23762908,4.54760414,5.14123706,0.01551021,1.25604649
-5.84392196,8.92048665,0.01110025,2.05945316,0.95247103,0.23498051,4.65579907,5.13107300,0.01633773,1.25089693
-5.83791896,8.91384750,0.01154772,2.06573160,0.94708123,0.23301169,4.76389744,5.11444451,0.01721754,1.24568092
-5.83191596,8.90087520,0.01196757,2.06995427,0.94023924,0.23174836,4.87157907,5.09122616,0.01814011,1.24045922
-5.82591296,8.88146405,0.01235378,2.07204312,0.93192835,0.23120015,4.97853062,5.06133759,0.01909610,1.23528146
-5.81990995,8.85554148,0.01270081,2.07193757,0.92214784,0.23136135,5.08444933,5.02475789,0.02007657,1.23019102
-5.81390695,8.82309197,0.01300367,2.06959832,0.91091924,0.23221248,5.18904585,4.98153854,0.02107324,1.22523042
-5.80790395,8.78417920,0.01325818,2.06501052,0.89829216,0.23372218,5.29204634,4.93181368,0.02207880,1.22044670
-5.80190095,8.73896497,0.01346106,2.05818589,0.88434954,0.23584963,5.39319395,4.87580714,0.02308712,1.21589669
-5.79589795,8.68772382,0.01361009,2.04916394,0.86921183,0.23854724,5.49225006,4.81383559,0.02409358,1.21165166
-5.78989495,8.63085280,0.01370419,2.03801206,0.85303999,0.24176348,5.58899572,4.74630791,0.02509526,1.20780124
-5.78389195,8.56887614,0.01374353,2.02482462,0.83603716,0.24544584,5.68323377,4.67372052,0.02609118,1.20445642
-5.77788894,8.50244478,0.01372953,2.00972124,0.81844869,0.24954351,5.77479210,4.59664946,0.02708252,1.20175136
-5.77188594,8.43233138,0.01366492,1.99284443,0.80056064,0.25401007,5.86352827,4.51573955,0.02807269,1.19984402
-5.76588294,8.35942119,0.01355363,1.97435677,0.78269658,0.25880563,5.94933566,4.43169146,0.02906742,1.19891559
-5.75987994,8.28469941,0.01340080,1.95443787,0.76521276,0.26389858,6.03215117,4.34524757,0.03007481,1.19916850
-5.75387694,8.20923596,0.01321263,1.93328135,0.74849183,0.26926688,6.11196381,4.25717728,0.03110520,1.20082333
-5.74787394,8.13416792,0.01299619,1.91109187,0.73293497,0.27489861,6.18882387,4.16826261,0.03217108,1.20411439
-5.74187094,8.06068040,0.01275932,1.88808238,0.71895294,0.28079198,6.26285168,4.07928454,0.03328684,1.20928438
-5.73586793,7.98998597,0.01251033,1.86447154,0.70695600,0.28695466,6.33424493,3.99101062,0.03446853,1.21657788
-5.72986493,7.92330310,0.01225780,1.84048128,0.69734315,0.29340248,6.40328355,3.90418394,0.03573350,1.22623425
-5.72386193,7.86183345,0.01201030,1.81633444,0.69049086,0.30015758,6.47033107,3.81951364,0.03710002,1.23847984
-5.71785893,7.80673834,0.01177615,1.79225229,0.68674180,0.30724610,6.53583150,3.73766678,0.03858685,1.25351981
-5.71185593,7.75911445,0.01156313,1.76845187,0.68639374,0.31469543,6.60030101,3.65926146,0.04021283,1.27152994
-5.70585293,7.71996881,0.01137820,1.74514301,0.68968913,0.32253131,6.66431413,3.58486090,0.04199641,1.29264848
-5.69984992,7.69019366,0.01122731,1.72252498,0.69680572,0.33077473,6.72848423,3.51496824,0.04395530,1.31696863
-5.69384692,7.67054150,0.01111518,1.70078281,0.70784846,0.33943897,6.79343897,3.45002203,0.04610600,1.34453156
-5.68784392,7.66160114,0.01104512,1.68008326,0.72284321,0.34852680,6.85979123,3.39039199,0.04846353,1.37532068
-5.68184092,7.66377558,0.01101893,1.66057067,0.74173234,0.35802807,6.92810695,3.33637532,0.05104107,1.40925709
-5.67583792,7.67726259,0.01103683,1.64236279,0.76437252,0.36791776,6.99887115,3.28819345,0.05384981,1.44619657
-5.66983492,7.70203930,0.01109747,1.62554696,0.79053485,0.37815464,7.07245405,3.24598947,0.05689871,1.48592834
-5.66383192,7.73785138,0.01119798,1.61017677,0.81990734,0.38868065,7.14907893,3.20982629,0.06019437,1.52817563
-5.65782891,7.78420808,0.01133409,1.59626954,0.85209981,0.39942097,7.22879366,3.17968600,0.06374099,1.57259812
-5.65182591,7.84038347,0.01150031,1.58380481,0.88665095,0.41028487,7.31144751,3.15547033,0.06754024,1.61879624
-5.64582291,7.90542454,0.01169015,1.57272407,0.92303750,0.42116735,7.39667461,3.13700262,0.07159128,1.66631735
-5.63981991,7.97816596,0.01189638,1.56293183,0.96068524,0.43195139,7.48388545,3.12403121,0.07589065,1.71466342
-5.63381691,8.05725143,0.01211134,1.55429798,0.99898139,0.44251085,7.57226678,3.11623427,0.08043221,1.76330014
-5.62781391,8.14116092,0.01232726,1.54666150,1.03728819,0.45271386,7.66079054,3.11322602,0.08520707,1.81166724
-5.62181091,8.22824282,0.01253656,1.53983527,1.07495726,0.46242661,7.74823155,3.11456395,0.09020341,1.85918954
-5.61580790,8.31675001,0.01273222,1.53361188,1.11134420,0.47151725,7.83319357,3.11975699,0.09540633,1.90528857
-5.60980490,8.40487833,0.01290803,1.52777005,1.14582322,0.47985993,7.91414275,3.12827406,0.10079760,1.94939427
-5.60380190,8.49080620,0.01305888,1.52208143,1.17780129,0.48733870,7.98944744,3.13955288,0.10635548,1.99095665
-5.59779890,8.57273397,0.01318101,1.51631745,1.20673156,0.49385111,8.05742289,3.15300857,0.11205443,2.02945692
-5.59179590,8.64892171,0.01327215,1.51025594,1.23212559,0.49931151,8.11637940,3.16804188,0.11786489,2.06441787
-5.58579290,8.71772442,0.01333168,1.50368721,1.25356430,0.50365369,8.16467217,3.18404687,0.12375312,2.09541334
-5.57978989,8.77762371,0.01336065,1.49641946,1.27070721,0.50683300,8.20075139,3.20041797,0.12968107,2.12207646
-5.57378689,8.82725529,0.01336178,1.48828323,1.28329992,0.50882776,8.22321079,3.21655638,0.13560638,2.14410666
-5.56778389,8.86543215,0.01333942,1.47913497,1.29117955,0.50963992,8.23083331,3.23187613,0.14148254,2.16127512
-5.56178089,8.89116295,0.01329938,1.46885959,1.29427816,0.50929500,8.22263231,3.24580975,0.14725913,2.17342878
-5.55577789,8.90366609,0.01324874,1.45737205,1.29262389,0.50784138,8.19788720,3.25781406,0.15288236,2.18049281
-5.54977489,8.90237941,0.01319564,1.44461816,1.28633998,0.50534880,8.15617233,3.26737612,0.15829569,2.18247145
-5.54377189,8.88696612,0.01314897,1.43057455,1.27564148,0.50190644,8.09737823,3.27401975,0.16344068,2.17944731
-5.53776888,8.85731728,0.01311808,1.41524812,1.26082987,0.49762045,8.02172444,3.27731274,0.16825807,2.17157916
-5.53176588,8.81355139,0.01311241,1.39867497,1.24228554,0.49261106,7.92976358,3.27687493,0.17268897,2.15909831
-5.52576288,8.75601136,0.01314121,1.38091909,1.22045845,0.48700962,7.82237622,3.27238708,0.17667618,2.14230362
-5.51975988,8.68525952,0.01321313,1.36207076,1.19585702,0.48095541,7.70075672,3.26360059,0.18016561,2.12155536
-5.51375688,8.60207078,0.01333595,1.34224494,1.16903558,0.47459257,7.56639026,3.25034775,0.18310780,2.09726795
-5.50775388,8.50742428,0.01351623,1.32157950,1.14058089,0.46806717,7.42102175,3.23255228,0.18545929,2.06990203
-5.50175088,8.40249389,0.01375909,1.30023357,1.11109780,0.46152464,7.26661746,3.21023980,0.18718406,2.03995581
-5.49574787,8.28863741,0.01406792,1.27838583,1.08119479,0.45510754,7.10532053,3.18354770,0.18825476,2.00795617
-5.48974487,8.16738495,0.01444428,1.25623277,1.05146978,0.44895387,6.93940207,3.15273403,0.18865377,1.97444970
-5.48374187,8.04042632,0.01488770,1.23398695,1.02249657,0.44319587,6.77120928,3.11818481,0.18837397,1.93999401
-5.47773887,7.90959759,0.01539567,1.21187522,0.99481265,0.43795948,6.60311261,3.08041937,0.18741935,1.90514955
-5.47173587,7.77686686,0.01596366,1.19013672,0.96890864,0.43336423,6.43745399,3.04009319,0.18580513,1.87047231
-5.46573287,7.64431924,0.01658516,1.16902081,0.94521981,0.42952382,6.27649779,2.99799796,0.18355774,1.83650745
-5.45972986,7.51414096,0.01725184,1.14878475,0.92412003,0.42654702,6.12238667,2.95505832,0.18071427,1.80378424
-5.45372686,7.38860254,0.01795376,1.12969109,0.90591829,0.42453904,5.97710353,2.91232534,0.17732175,1.77281224
-5.44772386,7.27004075,0.01867964,1.11200487,0.89085796,0.42360306,5.84244115,2.87096630,0.17343602,1.74407880
-5.44172086,7.16083923,0.01941716,1.09599036,0.87911853,0.42384189,5.71998007,2.83225085,0.16912039,1.71804783
-5.43571786,7.06340728,0.02015338,1.08190759,0.87081987,0.42535961,5.61107521,2.79753344,0.16444404,1.69515956
-5.42971486,6.98015648,0.02087506,1.07000838,0.86602839,0.42826288,5.51685105,2.76823226,0.15948032,1.67583120
-5.42371186,6.91347468,0.02156914,1.06053205,0.86476490,0.43266197,5.43820476,2.74580467,0.15430487,1.66045795
-5.41770885,6.86569689,0.02222314,1.05370072,0.86701330,0.43867124,5.37581608,2.73171964,0.14899377,1.64941414
-5.41170585,6.83907279,0.02282555,1.04971428,0.87272981,0.44640891,5.33016263,2.72742733,0.14362169,1.64305401
-5.40570285,6.83573050,0.02336623,1.04874490,0.88185173,0.45599617,5.30153882,2.73432645,0.13826016,1.64171171
-5.39969985,6.85763676,0.02383675,1.05093146,0.89430544,0.46755541,5.29007652,2.75373008,0.13297597,1.64570020
-5.39369685,6.90655366,0.02423069,1.05637369,0.91001276,0.48120773,5.29576569,2.78683041,0.12782976,1.65530864
-5.38769385,6.98399268,0.02454382,1.06512641,0.92889551,0.49706959,5.31847316,2.83466357,0.12287487,1.67079822
-5.38169085,7.09116680,0.02477427,1.07719395,0.95087764,0.51524883,5.35795835,2.89807535,0.11815644,1.69239623
-5.37568784,7.22894234,0.02492257,1.09252502,0.97588514,0.53584004,5.41388464,2.97768888,0.11371079,1.72028851
-5.36968484,7.39779192,0.02499163,1.11100839,1.00384332,0.55891959,5.48582605,3.07387544,0.10956508,1.75461049
-5.36368184,7.59775089,0.02498663,1.13246953,1.03467213,0.58454043,5.57326906,3.18672956,0.10573724,1.79543713
-5.35767884,7.82837910,0.02491480,1.15666864,1.06827955,0.61272683,5.67560999,3.31604949,0.10223617,1.84277240
-5.35167584,8.08873050,0.02478516,1.18330043,1.10455371,0.64346942,5.79214887,3.46132412,0.09906217,1.89653874
-5.34567284,8.37733275,0.02460822,1.21199565,1.14335445,0.67672062,5.92208087,3.62172718,0.09620761,1.95656720
-5.33966983,8.69217872,0.02439554,1.24232491,1.18450494,0.71239081,6.06448690,3.79611943,0.09365771,2.02258909
-5.33366683,9.03073164,0.02415937,1.27380461,1.22778407,0.75034525,6.21832484,3.98305922,0.09139151,2.09422963
-5.32766383,9.38994483,0.02391218,1.30590516,1.27292041,0.79040220,6.38242294,4.18082145,0.08938297,2.17100433
-5.32166083,9.76629675,0.02366628,1.33806128,1.31958832,0.83233208,6.55547673,4.38742482,0.08760201,2.25231856
-5.31565783,10.15584101,0.02343333,1.36968424,1.36740670,0.87585803,6.73605066,4.60066651,0.08601572,2.33747080
-5.30965483,10.55427051,0.02322403,1.40017551,1.41594069,0.92065777,6.92258509,4.81816365,0.08458946,2.42565956
-5.30365183,10.95699439,0.02304774,1.42894156,1.46470663,0.96636687,7.11340908,5.03740009,0.08328800,2.51599433
-5.29764882,11.35922535,0.02291223,1.45540902,1.51317997,1.01258342,7.30675895,5.25577719,0.08207651,2.60751016
-5.29164582,11.75607506,0.02282344,1.47903976,1.56080628,1.05887401,7.50080212,5.47066692,0.08092151,2.69918567
-5.28564282,12.14265449,0.02278533,1.49934517,1.60701451,1.10478111,7.69366555,5.67946558,0.07979174,2.78996406
-5.27963982,12.51417618,0.02279983,1.51589901,1.65123234,1.14983145,7.88346763,5.87964648,0.07865882,2.87877640
-5.27363682,12.86605508,0.02286683,1.52834826,1.69290263,1.19354556,8.06835247,6.06880998,0.07749786,2.96456659
-5.26763382,13.19400506,0.02298425,1.53642156,1.73150029,1.23544817,8.24652503,6.24472946,0.07628791,3.04631698
-5.26163082,13.49412817,0.02314818,1.53993478,1.76654882,1.27507910,8.41628599,6.40539208,0.07501224,3.12307411
-5.25562781,13.76299395,0.02335308,1.53879358,1.79763559,1.31200472,8.57606483,6.54903327,0.07365854,3.19397323
-5.24962481,13.99770697,0.02359201,1.53299297,1.82442514,1.34582927,8.72445007,6.67416447,0.07221893,3.25826113
-5.24362181,14.19596051,0.02385693,1.52261383,1.84666985,1.37620601,8.86021546,6.77959360,0.07068990,3.31531612
-5.23761881,14.35607545,0.02413901,1.50781677,1.86421743,1.40284766,8.98234131,6.86443816,0.06907209,3.36466450
-5.23161581,14.47702320,0.02442894,1.48883371,1.87701478,1.42553570,9.09003010,6.92813119,0.06737004,3.40599281
-5.22561281,14.55843246,0.02471727,1.46595756,1.88510811,1.44412818,9.18271587,6.97042015,0.06559175,3.43915516
-5.21960980,14.60057970,0.02499472,1.43953071,1.88863912,1.45856553,9.26006687,6.99135933,0.06374827,3.46417541
-5.21360680,14.60436369,0.02525252,1.40993277,1.88783760,1.46887414,9.32198138,6.99129622,0.06185315,3.48124365
-5.20760380,14.57126479,0.02548262,1.37756824,1.88301056,1.47516714,9.36857648,6.97085244,0.05992191,3.49070721
-5.20160080,14.50329018,0.02567797,1.34285455,1.87452852,1.47764241,9.40017018,6.93089992,0.05797142,3.49305610
-5.19559780,14.40290645,0.02583270,1.30621106,1.86280953,1.47657750,9.41725703,6.87253299,0.05601931,3.48890337
-5.18959480,14.27296156,0.02594226,1.26804924,1.84830163,1.47232164,9.42047821,6.79703713,0.05408335,3.47896112
-5.18359180,14.11659838,0.02600352,1.22876451,1.83146462,1.46528495,9.41058686,6.70585520,0.05218090,3.46401272
-5.17758879,13.93716266,0.02601484,1.18872975,1.81275194,1.45592513,9.38840990,6.60055197,0.05032829,3.44488272
-5.17158579,13.73810843,0.02597604,1.14829055,1.79259355,1.44473234,9.35480810,6.48277794,0.04854034,3.42240540
-5.16558279,13.52290426,0.02588836,1.10776235,1.77138061,1.43221275,9.31063595,6.35423334,0.04682994,3.39739350
-5.15957979,13.29494400,0.02575442,1.06742915,1.74945274,1.41887149,9.25670346,6.21663346,0.04520763,3.37060863
-5.15357679,13.05746549,0.02557806,1.02754371,1.72708837,1.40519608,9.19374201,6.07167633,0.04368136,3.34273480
-5.14757379,12.81348077,0.02536422,0.98832910,1.70449887,1.39164087,9.12237615,5.92101376,0.04225629,3.31435649
-5.14157079,12.56572088,0.02511880,0.94998119,1.68182657,1.37861361,9.04310346,5.76622675,0.04093473,3.28594247
-5.13556778,12.31659784,0.02484846,0.91267197,1.65914691,1.36646465,8.95628399,5.60880614,0.03971618,3.25783639
-5.12956478,12.06818552,0.02456049,0.87655338,1.63647459,1.35547957,8.86214043,5.45013901,0.03859745,3.23025476
-5.12356178,11.82222036,0.02426256,0.84176142,1.61377341,1.34587553,8.76076974,5.29150143,0.03757296,3.20329247
-5.11755878,11.58012174,0.02396262,0.80842035,1.59096936,1.33780152,8.65216609,5.13405738,0.03663508,3.17693592
-5.11155578,11.34303067,0.02366869,0.77664679,1.56796629,1.33134264,8.53625436,4.97886384,0.03577452,3.15108286
-5.10555278,11.11186449,0.02338871,0.74655345,1.54466320,1.32652790,8.41293273,4.82688129,0.03498087,3.12556809
-5.09954977,10.88738401,0.02313039,0.71825256,1.52097247,1.32334123,8.28212216,4.67898867,0.03424311,3.10019351
-5.09354677,10.67026898,0.02290108,0.69185867,1.49683775,1.32173479,8.14381989,4.53600167,0.03355013,3.07476080
-5.08754377,10.46119686,0.02270761,0.66749086,1.47225072,1.32164391,7.99815381,4.39869285,0.03289132,3.04910478
-5.08154077,10.26091954,0.02255622,0.64527411,1.44726557,1.32300256,7.84543417,4.26781188,0.03225698,3.02312540
-5.07553777,10.07033286,0.02245244,0.62534004,1.42201043,1.32575833,7.68619903,4.14410432,0.03163883,2.99681641
-5.06953477,9.89053375,0.02240097,0.60782660,1.39669488,1.32988609,7.52125010,4.02832724,0.03103031,2.97028864
-5.06353177,9.72286051,0.02240567,0.59287693,1.37161312,1.33539915,7.35167605,3.92126030,0.03042686,2.94378652
-5.05752876,9.56891288,0.02246944,0.58063729,1.34714223,1.34235753,7.17886093,3.82371089,0.02982599,2.91769646
-5.05152576,9.43054929,0.02259423,0.57125393,1.32373564,1.35087239,7.00447597,3.73651262,0.02922741,2.89254629
-5.04552276,9.30986029,0.02278095,0.56486914,1.30191178,1.36110664,6.83045440,3.66051648,0.02863282,2.86899558
-5.03951976,9.20911836,0.02302953,0.56161628,1.28223834,1.37327134,6.65894936,3.59657484,0.02804578,2.84781696
-5.03351676,9.13070588,0.02333888,0.56161407,1.26531278,1.38761822,6.49227624,3.54551841,0.02747138,2.82986928
-5.02751376,9.07702405,0.02370697,0.56496018,1.25173982,1.40442860,6.33284174,3.50812729,0.02691587,2.81606374
-5.02151076,9.05038715,0.02413082,0.57172433,1.24210700,1.42399938,6.18306261,3.48509716,0.02638622,2.80732473
-5.01550775,9.05290694,0.02460661,0.58194102,1.23695924,1.44662668,6.04527763,3.47700229,0.02588966,2.80454715
-5.00950475,9.08637316,0.02512978,0.59560239,1.23677377,1.47258823,5.92165711,3.48425723,0.02543320,2.80855242
-5.00350175,9.15213609,0.02569509,0.61265125,1.24193627,1.50212527,5.81411402,3.50707927,0.02502321,2.82004544
-4.99749875,9.25099746,0.02629678,0.63297477,1.25271968,1.53542495,5.72422114,3.54545368,0.02466497,2.83957447
-4.99149575,9.38311548,0.02692866,0.65639918,1.26926636,1.57260427,5.65313822,3.59910392,0.02436238,2.86749620
-4.98549275,9.54792946,0.02758429,0.68268578,1.29157472,1.61369632,5.60155274,3.66746873,0.02411765,2.90394752
-4.97948974,9.74410853,0.02825708,0.71152868,1.31949083,1.65863955,5.56963730,3.74968776,0.02393121,2.94882572
-4.97348674,9.96952795,0.02894045,0.74255447,1.35270551,1.70727086,5.55702572,3.84459724,0.02380158,3.00177786
-4.96748374,10.22127546,0.02962797,0.77532416,1.39075720,1.75932266,5.56280922,3.95073650,0.02372548,3.06220022
-4.96148074,10.49568863,0.03031351,0.80933758,1.43304059,1.81442446,5.58555329,4.06636605,0.02369793,3.12924781
-4.95547774,10.78842292,0.03099132,0.84404028,1.47882065,1.87210885,5.62333451,4.18949700,0.02371251,3.20185373
-4.94947474,11.09454881,0.03165619,0.87883283,1.52725183,1.93182179,5.67379618,4.31793157,0.02376169,3.27875771
-4.94347174,11.40867508,0.03230353,0.91308265,1.57740153,1.99293692,5.73422059,4.44931341,0.02383716,3.35854262
-4.93746873,11.72509389,0.03292947,0.94613777,1.62827716,2.05477342,5.80161517,4.58118634,0.02393029,3.43967769
-4.93146573,12.03794271,0.03353089,0.97734240,1.67885570,2.11661655,5.87280902,4.71105946,0.02403251,3.52056652
-4.92546273,12.34137676,0.03410551,1.00605375,1.72811473,2.17774037,5.94455633,4.83647626,0.02413579,3.59959817
-4.91945973,12.62974549,0.03465188,1.03165945,1.77506367,2.23743137,6.01364246,4.95508513,0.02423301,3.67519914
-4.91345673,12.89776584,0.03516941,1.05359507,1.81877424,2.29501227,6.07698871,5.06470836,0.02431832,3.74588417
-4.90745373,13.14068541,0.03565831,1.07136090,1.85840877,2.34986477,6.13175200,5.16340679,0.02438741,3.81030391
-4.90145073,13.35442862,0.03611954,1.08453742,1.89324548,2.40145020,6.17541539,5.24953736,0.02443775,3.86728742
-4.89544772,13.53571954,0.03655474,1.09279872,1.92269967,2.44932716,6.20586647,5.32180095,0.02446870,3.91587789
-4.88944472,13.68217633,0.03696613,1.09592332,1.94634011,2.49316521,6.22146077,5.37927841,0.02448150,3.95536007
-4.88344172,13.79237286,0.03735629,1.09380183,1.96390006,2.53275377,6.22106787,5.42145296,0.02447925,3.98527840
-4.87743872,13.86586501,0.03772811,1.08644111,1.97528246,2.56800597,6.20409913,5.44821811,0.02446672,4.00544517
-4.87143572,13.90318041,0.03808448,1.07396473,1.98055936,2.59895681,6.17051605,5.45987052,0.02445009,4.01593847
-4.86543272,13.90577226,0.03842819,1.05660958,1.97996554,2.62575599,6.12081975,5.45708811,0.02443661,4.01709012
-4.85942971,13.87593947,0.03876165,1.03471880,1.97388681,2.64865551,6.05602214,5.44089467,0.02443427,4.00946444
-4.85342671,13.81671701,0.03908669,1.00873138,1.96284349,2.66799258,5.97760060,5.41261235,0.02445130,3.99382876
-4.84742371,13.73174166,0.03940441,0.97916864,1.94746988,2.68416887,5.88743835,5.37380465,0.02449579,3.97111725
-4.84142071,13.62509974,0.03971493,0.94661841,1.92849062,2.69762707,5.78775314,5.32621229,0.02457520,3.94238993
-4.83541771,13.50116377,0.04001732,0.91171735,1.90669488,2.70882597,5.68101734,5.27168533,0.02469598,3.90878858
-4.82941471,13.36442578,0.04030946,0.87513228,1.88290945,2.71821545,5.56987271,5.21211442,0.02486315,3.87149184
-4.82341171,13.21933463,0.04058802,0.83754118,1.85797175,2.72621274,5.45704305,5.14936437,0.02508004,3.83167131
-4.81740870,13.07014430,0.04084847,0.79961458,1.83270364,2.73318110,5.34524792,5.08521291,0.02534801,3.79045065
-4.81140570,12.92077932,0.04108515,0.76199807,1.80788700,2.73941216,5.23712026,5.02129698,0.02566633,3.74886919
-4.80540270,12.77472212,0.04129143,0.72529652,1.78424157,2.74511271,5.13513047,4.95906847,0.02603212,3.70785149
-4.79939970,12.63492581,0.04145992,0.69006038,1.76240587,2.75039651,5.04151897,4.89976077,0.02644037,3.66818359
-4.79339670,12.50375427,0.04158268,0.65677457,1.74292135,2.75528147,4.95823871,4.84436655,0.02688413,3.63049658
-4.78739370,12.38294987,0.04165152,0.62585010,1.72622012,2.75969203,4.88690891,4.79362696,0.02735468,3.59525753
-4.78139070,12.27362771,0.04165835,0.59761840,1.71261632,2.76346648,4.82878025,4.74803133,0.02784183,3.56276750
-4.77538769,12.17629401,0.04159547,0.57232860,1.70230116,2.76636847,4.78471197,4.70782651,0.02833429,3.53316597
-4.76938469,12.09088523,0.04145587,0.55014727,1.69534132,2.76810188,4.75516044,4.67303397,0.02882005,3.50644093
-4.76338169,12.01682399,0.04123355,0.53116062,1.69168082,2.76832810,4.74017873,4.64347325,0.02928678,3.48244343
-4.75737869,11.95308737,0.04092375,0.51537876,1.69114593,2.76668451,4.73942654,4.61878955,0.02972227,3.46090558
-4.75137569,11.89828343,0.04052316,0.50274166,1.69345293,2.76280319,4.75218958,4.59848391,0.03011477,3.44146089
-4.74537269,11.85073182,0.04003008,0.49312646,1.69821861,2.75632888,4.77740750,4.58194427,0.03045340,3.42366592
-4.73936968,11.80854521,0.03944443,0.48635576,1.70497309,2.74693536,4.81370945,4.56847601,0.03072848,3.40702227
-4.73336668,11.76970870,0.03876783,0.48220653,1.71317498,2.73433954,4.85945628,4.55733113,0.03093175,3.39099838
-4.72736368,11.73215531,0.03800353,0.48041931,1.72222833,2.71831303,4.91278846,4.54773520,0.03105660,3.37505046
-4.72136068,11.69383630,0.03715627,0.48070748,1.73150138,2.69869082,4.97167860,4.53891203,0.03109823,3.35864226
-4.71535768,11.65278570,0.03623218,0.48276625,1.74034652,2.67537722,5.03398760,4.53010584,0.03105372,3.34126354
-4.70935468,11.60717898,0.03523857,0.48628128,1.74812129,2.64834921,5.09752309,4.52060127,0.03092210,3.32244708
-4.70335168,11.55538606,0.03418373,0.49093673,1.75420974,2.61765754,5.16009908,4.50974153,0.03070427,3.30178421
-4.69734867,11.49601891,0.03307670,0.49642259,1.75804373,2.58342602,5.21959518,4.49694499,0.03040302,3.27893892
-4.69134567,11.42797405,0.03192714,0.50244124,1.75912337,2.54584939,5.27401397,4.48172062,0.03002290,3.25366046
-4.68534267,11.35046992,0.03074507,0.50871313,1.75703617,2.50519021,5.32153488,4.46368241,0.02957010,3.22579428
-4.67933967,11.26307882,0.02954076,0.51498158,1.75147386,2.46177513,5.36056295,4.44256274,0.02905235,3.19529124
-4.67333667,11.16575285,0.02832457,0.52101656,1.74224644,2.41599078,5.38977079,4.41822451,0.02847875,3.16221473
-4.66733367,11.05884272,0.02710691,0.52661754,1.72929269,2.36827938,5.40813241,4.39067157,0.02785962,3.12674547
-4.66133067,10.94310843,0.02589811,0.53161537,1.71268654,2.31913424,5.41494749,4.36005686,0.02720631,3.08918350
-4.65532766,10.81972029,0.02470843,0.53587307,1.69263897,2.26909483,5.40985525,4.32668758,0.02653105,3.04994711
-4.64932466,10.69024908,0.02354804,0.53928582,1.66949516,2.21874163,5.39283733,4.29102649,0.02584672,3.00956837
-4.64332166,10.55664421,0.02242701,0.54177995,1.64372677,2.16869015,5.36420941,4.25368871,0.02516666,2.96868492
