energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.87993997,2.65053055,1.11252580,0.48947447,0.00318063,0.16017365,0.71779874,0.36595320,0.00572316,1.70656988
-5.87393697,2.65207489,1.11059024,0.49441437,0.00338214,0.15600277,0.70942194,0.36746246,0.00542068,1.71015400
-5.86793397,2.64778827,1.10579373,0.49859947,0.00358528,0.15135597,0.69840498,0.36838997,0.00513044,1.70988230
-5.86193097,2.63787800,1.09825262,0.50206093,0.00378796,0.14627575,0.68485629,0.36876264,0.00485608,1.70587874
-5.85592796,2.62268399,1.08814426,0.50485114,0.00398791,0.14081437,0.66894086,0.36861970,0.00460102,1.69835530
-5.84992496,2.60267312,1.07570225,0.50704316,0.00418273,0.13503260,0.65087616,0.36801195,0.00436844,1.68760869
-5.84392196,2.57842885,1.06120950,0.50872941,0.00436993,0.12899818,0.63092601,0.36700053,0.00416129,1.67401393
-5.83791896,2.55063638,1.04498967,0.51001969,0.00454693,0.12278401,0.60939282,0.36565531,0.00398223,1.65801493
-5.83191596,2.52006418,1.02739735,0.51103857,0.00471118,0.11646612,0.58660869,0.36405298,0.00383364,1.64011272
-5.82591296,2.48754286,1.00880745,0.51192245,0.00486013,0.11012158,0.56292556,0.36227497,0.00371760,1.62085175
-5.81990995,2.45394230,0.98960441,0.51281617,0.00499132,0.10382639,0.53870500,0.36040527,0.00363582,1.60080503
-5.81390695,2.42014810,0.97017159,0.51386959,0.00510247,0.09765342,0.51430804,0.35852829,0.00358967,1.58055863
-5.80790395,2.38703844,0.95088138,0.51523410,0.00519149,0.09167058,0.49008552,0.35672685,0.00358006,1.56069638
-5.80190095,2.35546199,0.93208635,0.51705928,0.00525654,0.08593918,0.46636914,0.35508032,0.00360744,1.54178514
-5.79589795,2.32621793,0.91411168,0.51948966,0.00529611,0.08051255,0.44346373,0.35366307,0.00367173,1.52436130
-5.78989495,2.30003831,0.89724906,0.52266187,0.00530906,0.07543501,0.42164081,0.35254312,0.00377228,1.50891870
-5.78389195,2.27757332,0.88175211,0.52670195,0.00529464,0.07074119,0.40113367,0.35178112,0.00390782,1.49589846
-5.77788894,2.25937944,0.86783327,0.53172307,0.00525255,0.06645567,0.38213397,0.35142949,0.00407643,1.48568054
-5.77188594,2.24591056,0.85566200,0.53782336,0.00518294,0.06259292,0.36478984,0.35153185,0.00427550,1.47857726
-5.76588294,2.23751176,0.84536415,0.54508410,0.00508644,0.05915758,0.34920551,0.35212253,0.00450173,1.47482855
-5.75987994,2.23441553,0.83702221,0.55356793,0.00496411,0.05614502,0.33544207,0.35322615,0.00475114,1.47459885
-5.75387694,2.23674006,0.83067627,0.56331728,0.00481749,0.05354211,0.32351952,0.35485735,0.00501909,1.47797528
-5.74787394,2.24448917,0.82632539,0.57435276,0.00464851,0.05132816,0.31341955,0.35702036,0.00530037,1.48496716
-5.74187094,2.25755367,0.82392921,0.58667173,0.00445948,0.04947602,0.30508909,0.35970867,0.00558923,1.49550635
-5.73586793,2.27571377,0.82340973,0.60024677,0.00425301,0.04795327,0.29844427,0.36290461,0.00587953,1.50944850
-5.72986493,2.29864250,0.82465304,0.61502444,0.00403197,0.04672346,0.29337467,0.36657895,0.00616486,1.52657506
-5.72386193,2.32591007,0.82751116,0.63092408,0.00379938,0.04574732,0.28974762,0.37069054,0.00643865,1.54659599
-5.71785893,2.35698913,0.83180384,0.64783696,0.00355837,0.04498397,0.28741246,0.37518607,0.00669442,1.56915321
-5.71185593,2.39126131,0.83732066,0.66562589,0.00331211,0.04439210,0.28620467,0.38000001,0.00692586,1.59382505
-5.70585293,2.42802510,0.84382341,0.68412527,0.00306369,0.04393094,0.28594976,0.38505483,0.00712707,1.62013160
-5.69984992,2.46650535,0.85104890,0.70314200,0.00281607,0.04356131,0.28646696,0.39026164,0.00729272,1.64754137
-5.69384692,2.50586467,0.85871243,0.72245703,0.00257203,0.04324634,0.28757255,0.39552120,0.00741819,1.67547915
-5.68784392,2.54521699,0.86651210,0.74182802,0.00233409,0.04295224,0.28908314,0.40072550,0.00749974,1.70333542
-5.68184092,2.58364313,0.87413381,0.76099280,0.00210449,0.04264880,0.29081853,0.40575984,0.00753461,1.73047716
-5.67583792,2.62020859,0.88125718,0.77967401,0.00188514,0.04230984,0.29260461,0.41050548,0.00752110,1.75626005
-5.66983492,2.65398315,0.88756232,0.79758452,0.00167760,0.04191349,0.29427591,0.41484273,0.00745865,1.78004195
-5.66383192,2.68406207,0.89273710,0.81443378,0.00148307,0.04144231,0.29567820,0.41865456,0.00734779,1.80119727
-5.65782891,2.70958810,0.89648501,0.82993485,0.00130242,0.04088339,0.29667080,0.42183041,0.00719017,1.81913196
-5.65182591,2.72977389,0.89853309,0.84381175,0.00113617,0.04022819,0.29712885,0.42427023,0.00698845,1.83329861
-5.64582291,2.74392369,0.89863972,0.85580711,0.00098453,0.03947243,0.29694534,0.42588849,0.00674623,1.84321096
-5.63981991,2.75145365,0.89660190,0.86568960,0.00084742,0.03861579,0.29603291,0.42661793,0.00646790,1.84845747
-5.63381691,2.75190962,0.89226161,0.87326080,0.00072452,0.03766161,0.29432531,0.42641300,0.00615849,1.84871312
-5.62781391,2.74498165,0.88551098,0.87836144,0.00061531,0.03661646,0.29177854,0.42525256,0.00582351,1.84374897
-5.62181091,2.73051429,0.87629584,0.88087631,0.00051909,0.03548972,0.28837151,0.42314189,0.00546874,1.83343892
-5.61580790,2.70851206,0.86461759,0.88073789,0.00043503,0.03429312,0.28410613,0.42011367,0.00510009,1.81776325
-5.60980490,2.67913963,0.85053308,0.87792837,0.00036221,0.03304025,0.27900696,0.41622795,0.00472340,1.79680876
-5.60380190,2.64271645,0.83415254,0.87247987,0.00029968,0.03174607,0.27312010,0.41157088,0.00434430,1.77076518
-5.59779890,2.59970577,0.81563552,0.86447287,0.00024644,0.03042641,0.26651167,0.40625243,0.00396805,1.73991823
-5.59179590,2.55069864,0.79518520,0.85403297,0.00020150,0.02909756,0.25926551,0.40040282,0.00359942,1.70463926
-5.58579290,2.49639314,0.77304102,0.84132589,0.00016390,0.02777580,0.25148054,0.39416802,0.00324263,1.66537215
-5.57978989,2.43756996,0.74947026,0.82655121,0.00013274,0.02647698,0.24326759,0.38770442,0.00290127,1.62261790
-5.57378689,2.37506529,0.72475883,0.80993498,0.00010717,0.02521627,0.23474593,0.38117276,0.00257824,1.57691763
-5.56778389,2.30974219,0.69920169,0.79172157,0.00008639,0.02400776,0.22603956,0.37473176,0.00227579,1.52883488
-5.56178089,2.24246192,0.67309351,0.77216528,0.00006970,0.02286429,0.21727357,0.36853151,0.00199550,1.47893798
-5.55577789,2.17405638,0.64671985,0.75152203,0.00005645,0.02179727,0.20857042,0.36270724,0.00173831,1.42778324
-5.54977489,2.10530305,0.62034931,0.73004155,0.00004609,0.02081654,0.20004659,0.35737337,0.00150461,1.37589990
-5.54377189,2.03690361,0.59422709,0.70796050,0.00003812,0.01993035,0.19180954,0.35261853,0.00129425,1.32377742
-5.53776888,1.96946699,0.56857008,0.68549681,0.00003211,0.01914534,0.18395519,0.34850153,0.00110666,1.27185552
-5.53176588,1.90349782,0.54356364,0.66284550,0.00002771,0.01846660,0.17656588,0.34504860,0.00094092,1.22051750
-5.52576288,1.83939042,0.51936025,0.64017605,0.00002460,0.01789778,0.16970908,0.34225212,0.00079580,1.17008696
-5.51975988,1.77742852,0.49607978,0.61763145,0.00002252,0.01744122,0.16343666,0.34007084,0.00066988,1.12082766
-5.51375688,1.71779055,0.47381139,0.59532892,0.00002125,0.01709808,0.15778484,0.33843160,0.00056158,1.07294666
-5.50775388,1.66055982,0.45261676,0.57336199,0.00002061,0.01686854,0.15277470,0.33723267,0.00046927,1.02659993
-5.50175088,1.60573893,0.43253431,0.55180384,0.00002045,0.01675196,0.14841331,0.33634831,0.00039129,0.98190024
-5.49574787,1.55326746,0.41358417,0.53071162,0.00002064,0.01674701,0.14469522,0.33563467,0.00032600,0.93892645
-5.48974487,1.50304167,0.39577344,0.51013133,0.00002110,0.01685186,0.14160437,0.33493645,0.00027182,0.89773369
-5.48374187,1.45493533,0.37910152,0.49010293,0.00002173,0.01706430,0.13911617,0.33409432,0.00022728,0.85836361
-5.47773887,1.40882017,0.36356507,0.47066539,0.00002247,0.01738178,0.13719980,0.33295254,0.00019100,0.82085417
-5.47173587,1.36458519,0.34916242,0.45186131,0.00002327,0.01780156,0.13582042,0.33136657,0.00016174,0.78524832
-5.46573287,1.32215365,0.33589723,0.43374084,0.00002410,0.01832067,0.13494139,0.32921022,0.00013839,0.75160122
-5.45972986,1.28149710,0.32378118,0.41636467,0.00002492,0.01893603,0.13452628,0.32638209,0.00011996,0.71998559
-5.45372686,1.24264581,0.31283572,0.39980603,0.00002572,0.01964436,0.13454064,0.32281097,0.00010562,0.69049506
-5.44772386,1.20569527,0.30309288,0.38415155,0.00002648,0.02044226,0.13495358,0.31845991,0.00009465,0.66324549
-5.44172086,1.17080867,0.29459507,0.36950094,0.00002721,0.02132619,0.13573888,0.31332886,0.00008644,0.63837440
-5.43571786,1.13821543,0.28739419,0.35596577,0.00002792,0.02229247,0.13687598,0.30745565,0.00008051,0.61603852
-5.42971486,1.10820594,0.28154998,0.34366718,0.00002861,0.02333733,0.13835045,0.30091533,0.00007645,0.59641004
-5.42371186,1.08112316,0.27712789,0.33273291,0.00002931,0.02445697,0.14015426,0.29381794,0.00007395,0.57967158
-5.41770885,1.05735132,0.27419659,0.32329373,0.00003003,0.02564758,0.14228571,0.28630463,0.00007277,0.56601041
-5.41170585,1.03730253,0.27282522,0.31547946,0.00003081,0.02690551,0.14474906,0.27854254,0.00007274,0.55561222
-5.40570285,1.02140177,0.27308061,0.30941481,0.00003167,0.02822727,0.14755391,0.27071845,0.00007373,0.54865468
-5.39969985,1.01007094,0.27502443,0.30521521,0.00003264,0.02960973,0.15071439,0.26303158,0.00007565,0.54530111
-5.39369685,1.00371258,0.27871039,0.30298278,0.00003374,0.03105012,0.15424800,0.25568586,0.00007843,0.54569442
-5.38769385,1.00269374,0.28418168,0.30280247,0.00003501,0.03254614,0.15817442,0.24888193,0.00008204,0.54995143
-5.38169085,1.00733052,0.29146831,0.30473869,0.00003646,0.03409600,0.16251405,0.24280925,0.00008644,0.55815775
-5.37568784,1.01787367,0.30058482,0.30883227,0.00003812,0.03569838,0.16728641,0.23763864,0.00009161,0.57036307
-5.36968484,1.03449571,0.31152792,0.31509789,0.00003999,0.03735233,0.17250852,0.23351555,0.00009752,0.58657703
-5.36368184,1.05727966,0.32427438,0.32352206,0.00004208,0.03905717,0.17819309,0.23055439,0.00010414,0.60676558
-5.35767884,1.08620998,0.33877900,0.33406156,0.00004437,0.04081224,0.18434680,0.22883409,0.00011140,0.63084775
-5.35167584,1.12116556,0.35497279,0.34664240,0.00004687,0.04261666,0.19096855,0.22839505,0.00011924,0.65869296
-5.34567284,1.16191529,0.37276130,0.36115931,0.00004954,0.04446896,0.19804782,0.22923777,0.00012759,0.69011884
-5.33966983,1.20811610,0.39202334,0.37747578,0.00005235,0.04636672,0.20556322,0.23132302,0.00013634,0.72488949
-5.33366683,1.25931386,0.41261002,0.39542458,0.00005526,0.04830623,0.21348128,0.23457365,0.00014538,0.76271455
-5.32766383,1.31494696,0.43434423,0.41480886,0.00005823,0.05028201,0.22175552,0.23887806,0.00015458,0.80324895
-5.32166083,1.37435294,0.45702089,0.43540389,0.00006121,0.05228656,0.23032600,0.24409501,0.00016380,0.84609364
-5.31565783,1.43677789,0.48040772,0.45695930,0.00006412,0.05431001,0.23911921,0.25005979,0.00017290,0.89079747
-5.30965483,1.50138879,0.50424703,0.47920202,0.00006692,0.05633992,0.24804862,0.25659137,0.00018174,0.93686033
-5.30365183,1.56728851,0.52825828,0.50183981,0.00006955,0.05836120,0.25701570,0.26350035,0.00019019,0.98373773
-5.29764882,1.63353342,0.55214170,0.52456541,0.00007195,0.06035617,0.26591150,0.27059738,0.00019813,1.03084700
-5.29164582,1.69915312,0.57558283,0.54706138,0.00007406,0.06230470,0.27461886,0.27770174,0.00020545,1.07757509
-5.28564282,1.76317201,0.59825805,0.56900538,0.00007584,0.06418461,0.28301512,0.28464967,0.00021208,1.12328799
-5.27963982,1.82463219,0.61984093,0.59007604,0.00007725,0.06597209,0.29097524,0.29130225,0.00021797,1.16734169
-5.27363682,1.88261698,0.64000927,0.60995914,0.00007826,0.06764239,0.29837536,0.29755238,0.00022313,1.20909448
-5.26763382,1.93627447,0.65845268,0.62835406,0.00007885,0.06917054,0.30509660,0.30333070,0.00022759,1.24792031
-5.26163082,1.98484022,0.67488040,0.64498026,0.00007903,0.07053214,0.31102886,0.30861005,0.00023143,1.28322287
-5.25562781,2.02765842,0.68902914,0.65958368,0.00007881,0.07170432,0.31607468,0.31340838,0.00023477,1.31444980
-5.24962481,2.06420058,0.70067047,0.67194273,0.00007820,0.07266658,0.32015278,0.31778990,0.00023778,1.34110676
-5.24362181,2.09408089,0.70961772,0.68187370,0.00007724,0.07340164,0.32320123,0.32186437,0.00024066,1.36277048
-5.23761881,2.11706759,0.71573176,0.68923537,0.00007597,0.07389625,0.32518001,0.32578449,0.00024366,1.37910047
-5.23161581,2.13308966,0.71892555,0.69393254,0.00007446,0.07414181,0.32607287,0.32974149,0.00024704,1.38984869
-5.22561281,2.14223824,0.71916722,0.69591837,0.00007277,0.07413483,0.32588833,0.33395885,0.00025110,1.39486669
-5.21960980,2.14476248,0.71648132,0.69519526,0.00007096,0.07387727,0.32465970,0.33868452,0.00025614,1.39410982
-5.21360680,2.14105977,0.71094828,0.69181425,0.00006912,0.07337655,0.32244422,0.34418171,0.00026245,1.38763814
-5.20760380,2.13166032,0.70270193,0.68587287,0.00006730,0.07264539,0.31932106,0.35071854,0.00027033,1.37561399
-5.20160080,2.11720665,0.69192520,0.67751150,0.00006560,0.07170143,0.31538857,0.35855695,0.00028004,1.35829602
-5.19559780,2.09842850,0.67884404,0.66690827,0.00006406,0.07056658,0.31076053,0.36794116,0.00029182,1.33603005
-5.18959480,2.07611406,0.66371988,0.65427274,0.00006275,0.06926624,0.30556180,0.37908612,0.00030584,1.30923695
-5.18359180,2.05107878,0.64684090,0.63983863,0.00006172,0.06782829,0.29992350,0.39216637,0.00032224,1.27839812
-5.17758879,2.02413284,0.62851242,0.62385581,0.00006101,0.06628207,0.29397784,0.40730565,0.00034107,1.24403921
-5.17158579,1.99604883,0.60904697,0.60658200,0.00006065,0.06465720,0.28785294,0.42456788,0.00036231,1.20671266
-5.16558279,1.96753105,0.58875425,0.58827449,0.00006064,0.06298247,0.28166789,0.44394962,0.00038587,1.16698013
-5.15957979,1.93918781,0.56793170,0.56918231,0.00006100,0.06128480,0.27552818,0.46537463,0.00041157,1.12539540
-5.15357679,1.91150811,0.54685587,0.54953912,0.00006170,0.05958821,0.26952188,0.48869073,0.00043916,1.08248853
-5.14757379,1.88484382,0.52577500,0.52955720,0.00006272,0.05791308,0.26371660,0.51366912,0.00046829,1.03875213
-5.14157079,1.85939810,0.50490323,0.50942283,0.00006402,0.05627553,0.25815750,0.54000645,0.00049856,0.99463015
-5.13556778,1.83522089,0.48441650,0.48929308,0.00006555,0.05468700,0.25286635,0.56732961,0.00052948,0.95050962
-5.12956478,1.81221143,0.46445031,0.46929431,0.00006726,0.05315415,0.24784172,0.59520321,0.00056053,0.90671569
-5.12356178,1.79012781,0.44509941,0.44952216,0.00006907,0.05167893,0.24306025,0.62313955,0.00059114,0.86350988
-5.11755878,1.76860306,0.42641924,0.43004315,0.00007091,0.05025888,0.23847896,0.65061089,0.00062072,0.82109139
-5.11155578,1.74716683,0.40842902,0.41089750,0.00007273,0.04888769,0.23403838,0.67706357,0.00064865,0.77960139
-5.10555278,1.72527178,0.39111626,0.39210311,0.00007443,0.04755584,0.22966640,0.70193356,0.00067436,0.73912944
-5.09954977,1.70232302,0.37444220,0.37366030,0.00007596,0.04625143,0.22528265,0.72466284,0.00069728,0.69972189
-5.09354677,1.67770945,0.35834819,0.35555702,0.00007724,0.04496107,0.22080299,0.74471607,0.00071689,0.66139137
-5.08754377,1.65083526,0.34276220,0.33777420,0.00007823,0.04367079,0.21614423,0.76159691,0.00073273,0.62412677
-5.08154077,1.62115011,0.32760551,0.32029089,0.00007886,0.04236693,0.21122841,0.77486332,0.00074441,0.58790315
-5.07553777,1.58817671,0.31279896,0.30308897,0.00007910,0.04103696,0.20598685,0.78414129,0.00075165,0.55269101
-5.06953477,1.55153437,0.29826863,0.28615709,0.00007893,0.03967024,0.20036349,0.78913642,0.00075422,0.51846430
-5.06353177,1.51095777,0.28395066,0.26949384,0.00007832,0.03825857,0.19431754,0.78964300,0.00075204,0.48520703
-5.05752876,1.46631008,0.26979501,0.25310976,0.00007726,0.03679666,0.18782533,0.78555003,0.00074510,0.45291805
-5.05152576,1.41759012,0.25576815,0.23702847,0.00007577,0.03528240,0.18088123,0.77684417,0.00073350,0.42161403
-5.04552276,1.36493349,0.24185455,0.22128670,0.00007385,0.03371693,0.17349778,0.76360949,0.00071743,0.39133054
-5.03951976,1.30860790,0.22805706,0.20593344,0.00007154,0.03210462,0.16570497,0.74602390,0.00069718,0.36212150
-5.03351676,1.24900306,0.21439628,0.19102825,0.00006887,0.03045280,0.15754876,0.72435276,0.00067312,0.33405710
-5.02751376,1.18661613,0.20090895,0.17663892,0.00006588,0.02877149,0.14908905,0.69893967,0.00064567,0.30722052
-5.02151076,1.12203327,0.18764568,0.16283877,0.00006261,0.02707292,0.14039710,0.67019505,0.00061531,0.28170379
-5.01550775,1.05590859,0.17466806,0.14970352,0.00005913,0.02537098,0.13155267,0.63858304,0.00058257,0.25760306
-5.00950475,0.98894133,0.16204542,0.13730820,0.00005548,0.02368073,0.12264093,0.60460708,0.00054797,0.23501368
-5.00350175,0.92185248,0.14985141,0.12572405,0.00005173,0.02201775,0.11374943,0.56879501,0.00051207,0.21402537
-4.99749875,0.85536176,0.13816057,0.11501569,0.00004791,0.02039760,0.10496507,0.53168410,0.00047541,0.19471762
-4.99149575,0.79016580,0.12704505,0.10523851,0.00004409,0.01883526,0.09637138,0.49380662,0.00043850,0.17715571
-4.98549275,0.72691842,0.11657157,0.09643659,0.00004031,0.01734465,0.08804605,0.45567656,0.00040181,0.16138731
-4.97948974,0.66621352,0.10679882,0.08864096,0.00003661,0.01593820,0.08005893,0.41777769,0.00036579,0.14743987
-4.97348674,0.60857096,0.09777523,0.08186837,0.00003304,0.01462650,0.07247040,0.38055356,0.00033083,0.13531875
-4.96748374,0.55442586,0.08953732,0.07612055,0.00002962,0.01341804,0.06533021,0.34439948,0.00029726,0.12500612
-4.96148074,0.50412133,0.08210846,0.07138389,0.00002638,0.01231900,0.05867684,0.30965670,0.00026535,0.11646067
-4.95547774,0.45790455,0.07549827,0.06762956,0.00002335,0.01133321,0.05253723,0.27660880,0.00023532,0.10961795
-4.94947474,0.41592615,0.06970235,0.06481403,0.00002052,0.01046207,0.04692691,0.24548021,0.00020733,0.10439129
-4.94347174,0.37824256,0.06470263,0.06287992,0.00001793,0.00970466,0.04185052,0.21643667,0.00018147,0.10067335
-4.93746873,0.34482098,0.06046803,0.06175718,0.00001555,0.00905783,0.03730262,0.18958750,0.00015780,0.09833805
-4.93146573,0.31554660,0.05695551,0.06136451,0.00001341,0.00851640,0.03326869,0.16498933,0.00013632,0.09724298
-4.92546273,0.29023164,0.05411141,0.06161106,0.00001148,0.00807339,0.02972636,0.14265097,0.00011699,0.09723207
-4.91945973,0.26862575,0.05187312,0.06239828,0.00000977,0.00772025,0.02664668,0.12253921,0.00009975,0.09813862
-4.91345673,0.25042736,0.05017078,0.06362199,0.00000826,0.00744724,0.02399552,0.10458508,0.00008448,0.09978844
-4.90745373,0.23529554,0.04892931,0.06517451,0.00000693,0.00724363,0.02173492,0.08869043,0.00007109,0.10200331
-4.90145073,0.22286204,0.04807030,0.06694696,0.00000578,0.00709813,0.01982441,0.07473441,0.00005942,0.10460438
-4.89544772,0.21274303,0.04751411,0.06883153,0.00000479,0.00699914,0.01822227,0.06257974,0.00004934,0.10741575
-4.88944472,0.20455035,0.04718178,0.07072376,0.00000395,0.00693507,0.01688667,0.05207852,0.00004070,0.11026792
-4.88344172,0.19790200,0.04699695,0.07252480,0.00000323,0.00689468,0.01577672,0.04307745,0.00003335,0.11300116
-4.87743872,0.19243146,0.04688756,0.07414348,0.00000262,0.00686731,0.01485329,0.03542241,0.00002715,0.11546871
-4.87143572,0.18779597,0.04678742,0.07549824,0.00000212,0.00684312,0.01407981,0.02896222,0.00002196,0.11753958
-4.86543272,0.18368328,0.04663754,0.07651878,0.00000170,0.00681333,0.01342279,0.02355174,0.00001764,0.11910108
-4.85942971,0.17981706,0.04638715,0.07714739,0.00000135,0.00677035,0.01285229,0.01905427,0.00001408,0.12006081
-4.85342671,0.17596076,0.04599453,0.07733999,0.00000107,0.00670791,0.01234217,0.01534312,0.00001116,0.12034807
-4.84742371,0.17192001,0.04542747,0.07706671,0.00000084,0.00662115,0.01187027,0.01230280,0.00000879,0.11991474
-4.84142071,0.16754349,0.04466344,0.07631204,0.00000066,0.00650663,0.01141838,0.00982946,0.00000688,0.11873543
-4.83541771,0.16272253,0.04368946,0.07507461,0.00000051,0.00636232,0.01097217,0.00783104,0.00000536,0.11680705
-4.82941471,0.15738932,0.04250170,0.07336648,0.00000039,0.00618755,0.01052101,0.00622702,0.00000415,0.11414768
-4.82341171,0.15151416,0.04110486,0.07121214,0.00000030,0.00598289,0.01005764,0.00494783,0.00000321,0.11079484
-4.81740870,0.14510171,0.03951121,0.06864704,0.00000023,0.00575005,0.00957789,0.00393422,0.00000248,0.10680331
-4.81140570,0.13818655,0.03773962,0.06571594,0.00000017,0.00549173,0.00908025,0.00313636,0.00000194,0.10224243
-4.80540270,0.13082832,0.03581433,0.06247102,0.00000013,0.00521142,0.00856546,0.00251297,0.00000154,0.09719314
-4.79939970,0.12310647,0.03376374,0.05896986,0.00000010,0.00491323,0.00803609,0.00203044,0.00000126,0.09174480
-4.79339670,0.11511513,0.03161911,0.05527335,0.00000007,0.00460173,0.00749611,0.00166195,0.00000110,0.08599196
-4.78739370,0.10695803,0.02941339,0.05144372,0.00000005,0.00428176,0.00695048,0.00138669,0.00000104,0.08003121
-4.78139070,0.09874382,0.02718003,0.04754260,0.00000004,0.00395825,0.00640476,0.00118919,0.00000109,0.07395818
-4.77538769,0.09058194,0.02495201,0.04362931,0.00000003,0.00363612,0.00586479,0.00105874,0.00000124,0.06786485
-4.76938469,0.08257910,0.02276094,0.03975945,0.00000002,0.00332012,0.00533640,0.00098891,0.00000151,0.06183729
-4.76338169,0.07483647,0.02063648,0.03598363,0.00000001,0.00301476,0.00482515,0.00097725,0.00000193,0.05595374
-4.75737869,0.06744769,0.01860579,0.03234668,0.00000001,0.00272428,0.00433617,0.00102511,0.00000252,0.05028327
-4.75137569,0.06049769,0.01669332,0.02888704,0.00000001,0.00245255,0.00387403,0.00113750,0.00000332,0.04488486
-4.74537269,0.05406223,0.01492073,0.02563655,0.00000001,0.00220317,0.00344264,0.00132321,0.00000439,0.03980703
-4.73936968,0.04820817,0.01330707,0.02262049,0.00000000,0.00197941,0.00304527,0.00159489,0.00000579,0.03508783
-4.73336668,0.04299441,0.01186899,0.01985790,0.00000000,0.00178436,0.00268454,0.00196930,0.00000761,0.03075533
-4.72736368,0.03847332,0.01062122,0.01736209,0.00000000,0.00162090,0.00236249,0.00246759,0.00000994,0.02682837
-4.72136068,0.03469249,0.00957707,0.01514133,0.00000000,0.00149191,0.00208063,0.00311565,0.00001290,0.02331764
-4.71535768,0.03169691,0.00874905,0.01319969,0.00000000,0.00140028,0.00184010,0.00394442,0.00001663,0.02022686
-4.70935468,0.02953106,0.00814942,0.01153792,0.00000000,0.00134904,0.00164175,0.00499025,0.00002129,0.01755418
-4.70335168,0.02824110,0.00779086,0.01015431,0.00000000,0.00134148,0.00148628,0.00629513,0.00002706,0.01529349
-4.69734867,0.02787686,0.00768694,0.00904562,0.00000000,0.00138123,0.00137433,0.00790685,0.00003417,0.01343582
-4.69134567,0.02849349,0.00785260,0.00820782,0.00000001,0.00147229,0.00130664,0.00987909,0.00004283,0.01197053
-4.68534267,0.03015267,0.00830448,0.00763683,0.00000001,0.00161914,0.00128412,0.01227120,0.00005332,0.01088645
-4.67933967,0.03292344,0.00906105,0.00732909,0.00000001,0.00182670,0.00130797,0.01514789,0.00006592,0.01017280
-4.67333667,0.03688226,0.01014267,0.00728196,0.00000002,0.00210034,0.00137967,0.01857863,0.00008092,0.00981988
-4.66733367,0.04211258,0.01157134,0.00749404,0.00000002,0.00244584,0.00150112,0.02263679,0.00009866,0.00981958
-4.66133067,0.04870367,0.01337034,0.00796521,0.00000003,0.00286929,0.00167461,0.02739855,0.00011946,0.01016568
-4.65532766,0.05674895,0.01556367,0.00869667,0.00000004,0.00337697,0.00190285,0.03294149,0.00014367,0.01085388
-4.64932466,0.06634366,0.01817526,0.00969075,0.00000006,0.00397520,0.00218895,0.03934304,0.00017162,0.01188168
-4.64332166,0.07758214,0.02122812,0.01095059,0.00000008,0.00467017,0.00253645,0.04667872,0.00020364,0.01324814
