energy_ev,total_up,Os_p_up,Os_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.49574787,3.20998638,1.53044682,2.09488058,1.09519931,0.00883458,0.10254720,0.00000000
-5.48974487,3.24348078,1.55206476,2.11419820,1.11679484,0.00857941,0.10310059,0.00000000
-5.48374187,3.28039999,1.57495797,2.13619286,1.13895030,0.00833178,0.10383769,0.00000000
-5.47773887,3.32078066,1.59900574,2.16088407,1.16160337,0.00809566,0.10475972,0.00000000
-5.47173587,3.36445699,1.62399111,2.18816686,1.18461844,0.00787446,0.10586074,0.00000000
-5.46573287,3.41106974,1.64960973,2.21781574,1.20779269,0.00767097,0.10712862,0.00000000
-5.45972986,3.46008683,1.67548416,2.24949621,1.23086631,0.00748733,0.10854615,0.00000000
-5.45372686,3.51083417,1.70118274,2.28278288,1.25353594,0.00732503,0.11009248,0.00000000
-5.44772386,3.56253399,1.72624164,2.31718260,1.27547057,0.00718494,0.11174460,0.00000000
-5.44172086,3.61434789,1.75018865,2.35216089,1.29632869,0.00706739,0.11347886,0.00000000
-5.43571786,3.66542132,1.77256700,2.38716941,1.31577558,0.00697218,0.11527236,0.00000000
-5.42971486,3.71492608,1.79295765,2.42167243,1.33349953,0.00689874,0.11710411,0.00000000
-5.42371186,3.76209779,1.81099839,2.45517025,1.34922580,0.00684612,0.11895591,0.00000000
-5.41770885,3.80626559,1.82639866,2.48721780,1.36272760,0.00681312,0.12081283,0.00000000
-5.41170585,3.84687207,1.83894886,2.51743707,1.37383321,0.00679834,0.12266330,0.00000000
-5.40570285,3.88348209,1.84852380,2.54552252,1.38242889,0.00680020,0.12449883,0.00000000
-5.39969985,3.91578029,1.85508008,2.57123930,1.38845767,0.00681699,0.12631328,0.00000000
-5.39369685,3.94355783,1.85864765,2.59441458,1.39191398,0.00684692,0.12810191,0.00000000
-5.38769385,3.96668971,1.85931644,2.61492286,1.39283506,0.00688804,0.12986005,0.00000000
-5.38169085,3.98510519,1.85721904,2.63266691,1.39128958,0.00693830,0.13158186,0.00000000
-5.37568784,3.99875386,1.85251095,2.64755598,1.38736485,0.00699551,0.13325885,0.00000000
-5.36968484,4.00757064,1.84534983,2.65948343,1.38115342,0.00705732,0.13487874,0.00000000
-5.36368184,4.01144307,1.83587556,2.66830596,1.37274049,0.00712122,0.13642439,0.00000000
-5.35767884,4.01018385,1.82419253,2.67382643,1.36219304,0.00718451,0.13787322,0.00000000
-5.35167584,4.00351147,1.81035555,2.67578209,1.34955164,0.00724433,0.13919693,0.00000000
-5.34567284,3.99104088,1.79436063,2.67383957,1.33482567,0.00729770,0.14036185,0.00000000
-5.33966983,3.97228564,1.77614109,2.66759745,1.31799232,0.00734150,0.14132964,0.00000000
-5.33366683,3.94667174,1.75556966,2.65659677,1.29899961,0.00737263,0.14205864,0.00000000
-5.32766383,3.91356277,1.73246609,2.64033899,1.27777301,0.00738799,0.14250552,0.00000000
-5.32166083,3.87229485,1.70661008,2.61831051,1.25422545,0.00738465,0.14262739,0.00000000
-5.31565783,3.82221923,1.67775841,2.59001226,1.22826973,0.00735990,0.14238411,0.00000000
-5.30965483,3.76274972,1.64566516,2.55499253,1.19983268,0.00731138,0.14174069,0.00000000
-5.30365183,3.69341183,1.61010364,2.51288080,1.16886972,0.00723719,0.14066972,0.00000000
-5.29764882,3.61389017,1.57088845,2.46342037,1.13537900,0.00713594,0.13915355,0.00000000
-5.29164582,3.52407100,1.52789625,2.40649756,1.09941403,0.00700687,0.13718620,0.00000000
-5.28564282,3.42407679,1.48108389,2.34216553,1.06109374,0.00684989,0.13477484,0.00000000
-5.27963982,3.31429059,1.43050258,2.27066087,1.02060939,0.00666561,0.13194068,0.00000000
-5.27363682,3.19536825,1.37630733,2.19241212,0.97822776,0.00645536,0.12871926,0.00000000
-5.26763382,3.06823757,1.31876104,2.10803907,0.93429029,0.00622114,0.12516016,0.00000000
-5.26163082,2.93408432,1.25823300,2.01834316,0.88920819,0.00596560,0.12132593,0.00000000
-5.25562781,2.79432549,1.19519197,1.92428909,0.84345373,0.00569192,0.11729055,0.00000000
-5.24962481,2.65057144,1.13019422,1.82697871,0.79754817,0.00540378,0.11313719,0.00000000
-5.24362181,2.50457859,1.06386732,1.72761850,0.75204696,0.00510518,0.10895562,0.00000000
-5.23761881,2.35819545,0.99689061,1.62748231,0.70752287,0.00480035,0.10483919,0.00000000
-5.23161581,2.21330430,0.92997339,1.52787133,0.66454798,0.00449359,0.10088163,0.00000000
-5.22561281,2.07176177,0.86383208,1.43007308,0.62367537,0.00418918,0.09717376,0.00000000
-5.21960980,1.93534079,0.79916740,1.33532155,0.58542129,0.00389121,0.09380024,0.00000000
-5.21360680,1.80567676,0.73664272,1.24476020,0.55024855,0.00360350,0.09083652,0.00000000
-5.20760380,1.68422003,0.67686446,1.15940942,0.51855194,0.00332948,0.08834609,0.00000000
-5.20160080,1.57219651,0.62036540,1.08013962,0.49064604,0.00307213,0.08637817,0.00000000
-5.19559780,1.47057794,0.56759134,1.00765107,0.46675588,0.00283387,0.08496592,0.00000000
-5.18959480,1.38006241,0.51889165,0.94246088,0.44701076,0.00261662,0.08412517,0.00000000
-5.18359180,1.30106558,0.47451361,0.88489737,0.43144132,0.00242169,0.08385386,0.00000000
-5.17758879,1.23372233,0.43460080,0.83510171,0.41997979,0.00224982,0.08413207,0.00000000
-5.17158579,1.17789834,0.39919500,0.79303628,0.41246335,0.00210125,0.08492265,0.00000000
-5.16558279,1.13321044,0.36824147,0.75849913,0.40864043,0.00197569,0.08617254,0.00000000
-5.15957979,1.09905467,0.34159705,0.73114349,0.40817955,0.00187242,0.08781460,0.00000000
-5.15357679,1.07464032,0.31904052,0.71050134,0.41068032,0.00179036,0.08976992,0.00000000
-5.14757379,1.05902854,0.30028476,0.69600979,0.41568634,0.00172810,0.09195051,0.00000000
-5.14157079,1.05117363,0.28498992,0.68703907,0.42269934,0.00168403,0.09426233,0.00000000
-5.13556778,1.04996543,0.27277730,0.68292089,0.43119426,0.00165639,0.09660844,0.00000000
-5.12956478,1.05427109,0.26324314,0.68297604,0.44063464,0.00164333,0.09889225,0.00000000
-5.12356178,1.06297479,0.25597210,0.68654021,0.45048795,0.00164301,0.10102069,0.00000000
-5.11755878,1.07501387,0.25054986,0.69298690,0.46024030,0.00165362,0.10290717,0.00000000
-5.11155578,1.08941033,0.24657448,0.70174693,0.46941014,0.00167346,0.10447432,0.00000000
-5.10555278,1.10529662,0.24366648,0.71232365,0.47756050,0.00170097,0.10565621,0.00000000
-5.09954977,1.12193512,0.24147711,0.72430362,0.48430938,0.00173474,0.10640026,0.00000000
-5.09354677,1.13873069,0.23969498,0.73736244,0.48933810,0.00177357,0.10666846,0.00000000
-5.08754377,1.15523626,0.23805082,0.75126574,0.49239721,0.00181640,0.10643812,0.00000000
-5.08154077,1.17115146,0.23632040,0.76586550,0.49330997,0.00186239,0.10570195,0.00000000
-5.07553777,1.18631469,0.23432575,0.78109200,0.49197330,0.00191083,0.10446764,0.00000000
-5.06953477,1.20068922,0.23193465,0.79694212,0.48835620,0.00196117,0.10275684,0.00000000
-5.06353177,1.21434421,0.22905869,0.81346434,0.48249584,0.00201295,0.10060369,0.00000000
-5.05752876,1.22743171,0.22564999,0.83074166,0.47449157,0.00206580,0.09805295,0.00000000
-5.05152576,1.24016077,0.22169689,0.84887292,0.46449711,0.00211939,0.09515776,0.00000000
-5.04552276,1.25277002,0.21721874,0.86795383,0.45271136,0.00217338,0.09197736,0.00000000
-5.03951976,1.26550012,0.21226027,0.88805837,0.43936820,0.00222744,0.08857453,0.00000000
-5.03351676,1.27856731,0.20688552,0.90922170,0.42472585,0.00228116,0.08501319,0.00000000
-5.02751376,1.29213944,0.20117188,0.93142533,0.40905610,0.00233409,0.08135608,0.00000000
-5.02151076,1.30631558,0.19520432,0.95458531,0.39263408,0.00238566,0.07766270,0.00000000
-5.01550775,1.32111014,0.18907005,0.97854408,0.37572870,0.00243524,0.07398752,0.00000000
-5.00950475,1.33644235,0.18285389,1.00306646,0.35859435,0.00248211,0.07037858,0.00000000
-5.00350175,1.35213150,0.17663440,1.02783991,0.34146404,0.00252546,0.06687650,0.00000000
-4.99749875,1.36789818,0.17048097,1.05247928,0.32454413,0.00256442,0.06351393,0.00000000
-4.99149575,1.38337152,0.16445187,1.07653580,0.30801087,0.00259812,0.06031544,0.00000000
-4.98549275,1.39810202,0.15859332,1.09951001,0.29200870,0.00262564,0.05729777,0.00000000
-4.97948974,1.41157943,0.15293949,1.12086816,0.27665019,0.00264612,0.05447052,0.00000000
-4.97348674,1.42325483,0.14751350,1.14006136,0.26201761,0.00265875,0.05183717,0.00000000
-4.96748374,1.43256595,0.14232909,1.15654663,0.24816591,0.00266283,0.04939627,0.00000000
-4.96148074,1.43896452,0.13739310,1.16980914,0.23512669,0.00265780,0.04714295,0.00000000
-4.95547774,1.44194454,0.13270834,1.17938449,0.22291317,0.00264323,0.04507044,0.00000000
-4.94947474,1.44107000,0.12827693,1.18488014,0.21152561,0.00261894,0.04317176,0.00000000
-4.94347174,1.43600105,0.12410374,1.18599518,0.20095704,0.00258490,0.04144128,0.00000000
-4.93746873,1.42651721,0.12019986,1.18253727,0.19119895,0.00254137,0.03987626,0.00000000
-4.93146573,1.41253679,0.11658593,1.17443635,0.18224672,0.00248879,0.03847827,0.00000000
-4.92546273,1.39413137,0.11329513,1.16175409,0.17410444,0.00242788,0.03725434,0.00000000
-4.91945973,1.37153492,0.11037578,1.14468894,0.16678915,0.00235954,0.03621801,0.00000000
-4.91345673,1.34514676,0.10789331,1.12357620,0.16033403,0.00228493,0.03538997,0.00000000
-4.90745373,1.31552841,0.10593159,1.09888317,0.15479072,0.00220537,0.03479851,0.00000000
-4.90145073,1.28339402,0.10459348,1.07119930,0.15023041,0.00212232,0.03447964,0.00000000
-4.89544772,1.24959479,0.10400057,1.04122173,0.14674386,0.00203742,0.03447685,0.00000000
-4.88944472,1.21509764,0.10429199,1.00973654,0.14444019,0.00195234,0.03484057,0.00000000
-4.88344172,1.18095895,0.10562234,0.97759631,0.14344453,0.00186882,0.03562724,0.00000000
-4.87743872,1.14829385,0.10815869,0.94569478,0.14389450,0.00178860,0.03689810,0.00000000
-4.87143572,1.11824234,0.11207658,0.91493938,0.14593570,0.00171337,0.03871756,0.00000000
-4.86543272,1.09193308,0.11755523,0.88622252,0.14971622,0.00164472,0.04115136,0.00000000
-4.85942971,1.07044600,0.12477179,0.86039270,0.15538031,0.00158411,0.04426431,0.00000000
-4.85342671,1.05477507,0.13389498,0.83822625,0.16306151,0.00153282,0.04811785,0.00000000
-4.84742371,1.04579224,0.14507800,0.82040084,0.17287521,0.00149191,0.05276735,0.00000000
-4.84142071,1.04421399,0.15845106,0.80747159,0.18491109,0.00146219,0.05825927,0.00000000
-4.83541771,1.05057139,0.17411372,0.79985061,0.19922563,0.00144420,0.06462828,0.00000000
-4.82941471,1.06518501,0.19212714,0.79779074,0.21583491,0.00143817,0.07189433,0.00000000
-4.82341171,1.08814546,0.21250684,0.80137415,0.23470810,0.00144403,0.08005989,0.00000000
-4.81740870,1.11930055,0.23521593,0.81050622,0.25576194,0.00146139,0.08910750,0.00000000
-4.81140570,1.15824964,0.26015950,0.82491505,0.27885652,0.00148954,0.09899758,0.00000000
-4.80540270,1.20434575,0.28718026,0.84415672,0.30379262,0.00152748,0.10966690,0.00000000
-4.79939970,1.25670552,0.31605594,0.86762623,0.33031095,0.00157393,0.12102760,0.00000000
-4.79339670,1.31422714,0.34649871,0.89457390,0.35809347,0.00162736,0.13296700,0.00000000
-4.78739370,1.37561595,0.37815680,0.92412671,0.38676687,0.00168604,0.14534833,0.00000000
-4.78139070,1.43941700,0.41061863,0.95531403,0.41590842,0.00174807,0.15801231,0.00000000
-4.77538769,1.50405380,0.44341941,0.98709681,0.44505399,0.00181145,0.17077976,0.00000000
-4.76938469,1.56787213,0.47605028,1.01839930,0.47370822,0.00187412,0.18345509,0.00000000
-4.76338169,1.62918747,0.50796976,1.04814230,0.50135653,0.00193401,0.19583079,0.00000000
-4.75737869,1.68633450,0.53861722,1.07527655,0.52747858,0.00198914,0.20769257,0.00000000
-4.75137569,1.73771689,0.56742807,1.09881531,0.55156280,0.00203765,0.21882522,0.00000000
-4.74537269,1.78185560,0.59385001,1.11786468,0.57312147,0.00207785,0.22901882,0.00000000
-4.73936968,1.81743400,0.61735984,1.13165077,0.59170561,0.00210827,0.23807526,0.00000000
-4.73336668,1.84333782,0.63748010,1.13954261,0.60691932,0.00212773,0.24581456,0.00000000
-4.72736368,1.85868878,0.65379488,1.14106991,0.61843269,0.00213536,0.25208090,0.00000000
-4.72136068,1.86287020,0.66596405,1.13593529,0.62599296,0.00213060,0.25674813,0.00000000
-4.71535768,1.85554406,0.67373533,1.12402035,0.62943328,0.00211324,0.25972431,0.00000000
-4.70935468,1.83665857,0.67695364,1.10538565,0.62867868,0.00208342,0.26095527,0.00000000
-4.70335168,1.80644627,0.67556724,1.08026475,0.62374909,0.00204162,0.26042692,0.00000000
-4.69734867,1.76541290,0.66963039,1.04905261,0.61475912,0.00198864,0.25816620,0.00000000
-4.69134567,1.71431759,0.65930239,1.01228924,0.60191472,0.00192556,0.25424066,0.00000000
-4.68534267,1.65414547,0.64484313,0.97063916,0.58550685,0.00185373,0.24875668,0.00000000
-4.67933967,1.58607396,0.62660518,0.92486791,0.56590240,0.00177471,0.24185626,0.00000000
-4.67333667,1.51143432,0.60502293,0.87581651,0.54353286,0.00169023,0.23371285,0.00000000
-4.66733367,1.43167011,0.58059923,0.82437511,0.51888118,0.00160213,0.22452599,0.00000000
-4.66133067,1.34829437,0.55389006,0.77145682,0.49246735,0.00151234,0.21451532,0.00000000
-4.65532766,1.26284713,0.52548804,0.71797274,0.46483345,0.00142279,0.20391404,0.00000000
-4.64932466,1.17685486,0.49600529,0.66480909,0.43652855,0.00133540,0.19296212,0.00000000
-4.64332166,1.09179322,0.46605643,0.61280707,0.40809424,0.00125204,0.18189955,0.00000000
-4.63731866,1.00905425,0.43624235,0.56274602,0.38005109,0.00117446,0.17095982,0.00000000
-4.63131566,0.92991874,0.40713521,0.51533013,0.35288666,0.00110430,0.16036390,0.00000000
-4.62531266,0.85553429,0.37926527,0.47117887,0.32704517,0.00104303,0.15031488,0.00000000
-4.61930965,0.78689929,0.35310972,0.43082086,0.30291924,0.00099196,0.14099339,0.00000000
-4.61330665,0.72485260,0.32908396,0.39469126,0.28084371,0.00095221,0.13255397,0.00000000
-4.60730365,0.67006866,0.30753511,0.36313187,0.26109152,0.00092472,0.12512232,0.00000000
-4.60130065,0.62305738,0.28873804,0.33639381,0.24387165,0.00091021,0.11879362,0.00000000
-4.59529765,0.58416804,0.27289367,0.31464197,0.22932895,0.00090922,0.11363169,0.00000000
-4.58929465,0.55359656,0.26012926,0.29796084,0.21754555,0.00092208,0.10966913,0.00000000
-4.58329165,0.53139495,0.25050061,0.28636097,0.20854374,0.00094894,0.10690821,0.00000000
-4.57728864,0.51748253,0.24399580,0.27978579,0.20228996,0.00098976,0.10532252,0.00000000
-4.57128564,0.51165777,0.24054009,0.27811815,0.19869960,0.00104428,0.10485918,0.00000000
-4.56528264,0.51361042,0.24000182,0.28118630,0.19764248,0.00111210,0.10544166,0.00000000
-4.55927964,0.52293322,0.24219890,0.28876926,0.19894866,0.00119262,0.10697281,0.00000000
-4.55327664,0.53913300,0.24690574,0.30060118,0.20241439,0.00128504,0.10933835,0.00000000
-4.54727364,0.56164094,0.25386032,0.31637493,0.20780809,0.00138844,0.11241042,0.00000000
-4.54127064,0.58982190,0.26277128,0.33574504,0.21487627,0.00150167,0.11605125,0.00000000
-4.53526763,0.62298311,0.27332490,0.35832997,0.22334912,0.00162347,0.12011685,0.00000000
-4.52926463,0.66038237,0.28519189,0.38371430,0.23294602,0.00175238,0.12446055,0.00000000
-4.52326163,0.70123603,0.29803395,0.41145094,0.24338069,0.00188684,0.12893648,0.00000000
-4.51725863,0.74472726,0.31151006,0.44106385,0.25436611,0.00202511,0.13340280,0.00000000
-4.51125563,0.79001499,0.32528257,0.47205152,0.26561925,0.00216538,0.13772466,0.00000000
-4.50525263,0.83624375,0.33902303,0.50389161,0.27686558,0.00230574,0.14177693,0.00000000
-4.49924962,0.88255494,0.35241792,0.53604695,0.28784346,0.00244422,0.14544652,0.00000000
-4.49324662,0.92809959,0.36517412,0.56797316,0.29830836,0.00257883,0.14863452,0.00000000
-4.48724362,0.97205277,0.37702436,0.59912783,0.30803703,0.00270762,0.15125780,0.00000000
-4.48124062,1.01362967,0.38773252,0.62898135,0.31683152,0.00282869,0.15325042,0.00000000
-4.47523762,1.05210304,0.39709872,0.65702922,0.32452310,0.00294027,0.15456459,0.00000000
-4.46923462,1.08682185,0.40496434,0.68280547,0.33097604,0.00304078,0.15517141,0.00000000
-4.46323162,1.11723047,0.41121674,0.70589697,0.33609119,0.00312883,0.15506121,0.00000000
-4.45722861,1.14288798,0.41579368,0.72595797,0.33980923,0.00320337,0.15424362,0.00000000
-4.45122561,1.16348681,0.41868732,0.74272449,0.34211360,0.00326364,0.15274749,0.00000000
-4.44522261,1.17887000,0.41994763,0.75602787,0.34303289,0.00330928,0.15062039,0.00000000
-4.43921961,1.18904621,0.41968516,0.76580689,0.34264271,0.00334036,0.14792810,0.00000000
-4.43321661,1.19420188,0.41807295,0.77211785,0.34106679,0.00335737,0.14475377,0.00000000
-4.42721361,1.19470969,0.41534744,0.77514214,0.33847727,0.00336129,0.14119699,0.00000000
-4.42121061,1.19113278,0.41180824,0.77519077,0.33509410,0.00335355,0.13737266,0.00000000
-4.41520760,1.18422413,0.40781672,0.77270547,0.33118335,0.00333604,0.13340977,0.00000000
-4.40920460,1.17492100,0.40379310,0.76825621,0.32705454,0.00331109,0.12944989,0.00000000
-4.40320160,1.16433392,0.40021209,0.76253498,0.32305674,0.00328139,0.12564563,0.00000000
-4.39719860,1.15373054,0.39759703,0.75634577,0.31957357,0.00324998,0.12215879,0.00000000
-4.39119560,1.14451426,0.39651234,0.75059105,0.31701702,0.00322015,0.11915836,0.00000000
-4.38519260,1.13819818,0.39755434,0.74625491,0.31582019,0.00319537,0.11681827,0.00000000
-4.37918959,1.13637458,0.40134049,0.74438322,0.31642891,0.00317920,0.11531481,0.00000000
-4.37318659,1.14068082,0.40849708,0.74606132,0.31929245,0.00317518,0.11482379,0.00000000
-4.36718359,1.15276202,0.41964537,0.75238971,0.32485337,0.00318675,0.11551743,0.00000000
-4.36118059,1.17423158,0.43538652,0.76445829,0.33353660,0.00321713,0.11756083,0.00000000
-4.35517759,1.20663021,0.45628536,0.78331972,0.34573811,0.00326925,0.12110825,0.00000000
-4.34917459,1.25138431,0.48285327,0.80996257,0.36181314,0.00334561,0.12629897,0.00000000
-4.34317159,1.30976476,0.51553066,0.84528467,0.38206450,0.00344825,0.13325306,0.00000000
-4.33716858,1.38284697,0.55466924,0.89006746,0.40673095,0.00357864,0.14206696,0.00000000
-4.33116558,1.47147314,0.60051477,0.94495171,0.43597615,0.00373763,0.15280897,0.00000000
-4.32516258,1.57621783,0.65319070,1.01041531,0.46987855,0.00392542,0.16551497,0.00000000
-4.31915958,1.69735773,0.71268341,1.08675368,0.50842238,0.00414153,0.18018433,0.00000000
-4.31315658,1.83484676,0.77882969,1.17406319,0.55149041,0.00438477,0.19677633,0.00000000
-4.30715358,1.98829742,0.85130717,1.27222838,0.59885867,0.00465329,0.21520729,0.00000000
