energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-6.00000000,2.46353707,0.64947525,0.32046156,0.00077507,0.38475482,0.01001878,1.15930203,0.55173804,0.58899268
-5.99399700,2.48862566,0.64647924,0.31814486,0.00077421,0.40232443,0.01019535,1.15542239,0.55726757,0.60580036
-5.98799400,2.50463126,0.63951190,0.31393401,0.00077164,0.42059612,0.01032419,1.14472284,0.56130101,0.62189631
-5.98199100,2.51139708,0.62868920,0.30789717,0.00076762,0.43936411,0.01040059,1.12733977,0.56383031,0.63708951
-5.97598799,2.50894864,0.61421951,0.30014563,0.00076259,0.45838973,0.01042154,1.10356847,0.56489554,0.65118077
-5.96998499,2.49748745,0.59639573,0.29082971,0.00075717,0.47740813,0.01038587,1.07385114,0.56458199,0.66396774
-5.96398199,2.47738127,0.57558493,0.28013369,0.00075213,0.49613669,0.01029423,1.03876072,0.56301669,0.67525094
-5.95797899,2.44915153,0.55221595,0.26826976,0.00074841,0.51428485,0.01014899,0.99898108,0.56036441,0.68484048
-5.95197599,2.41345867,0.52676539,0.25547146,0.00074707,0.53156484,0.00995418,0.95528478,0.55682354,0.69256319
-5.94597299,2.37108588,0.49974279,0.24198687,0.00074926,0.54770305,0.00971530,0.90850911,0.55262180,0.69826996
-5.93996998,2.32292202,0.47167547,0.22807176,0.00075622,0.56245135,0.00943908,0.85953157,0.54801207,0.70184286
-5.93396698,2.26994393,0.44309364,0.21398293,0.00076922,0.57559780,0.00913329,0.80924571,0.54326818,0.70320177
-5.92796398,2.21319874,0.41451636,0.19997216,0.00078954,0.58697643,0.00880638,0.75853816,0.53868088,0.70231010
-5.92196098,2.15378635,0.38643876,0.18628065,0.00081844,0.59647535,0.00846725,0.70826755,0.53455375,0.69917924
-5.91595798,2.09284211,0.35932091,0.17313438,0.00085710,0.60404288,0.00812497,0.65924613,0.53119910,0.69387163
-5.90995498,2.03151998,0.33357870,0.16074021,0.00090663,0.60969144,0.00778843,0.61222419,0.52893372,0.68650208
-5.90395198,1.97097599,0.30957663,0.14928293,0.00096796,0.61349887,0.00746614,0.56787775,0.52807436,0.67723720
-5.89794897,1.91235208,0.28762291,0.13892317,0.00104189,0.61560719,0.00716597,0.52679959,0.52893293,0.66629302
-5.89194597,1.85676024,0.26796657,0.12979605,0.00112898,0.61621876,0.00689495,0.48949334,0.53181128,0.65393080
-5.88594297,1.80526701,0.25079653,0.12201063,0.00122957,0.61559017,0.00665914,0.45637063,0.53699572,0.64045107
-5.87993997,1.75887830,0.23624247,0.11564989,0.00134374,0.61402399,0.00646352,0.42775083,0.54475106,0.62618637
-5.87393697,1.71852478,0.22437726,0.11077123,0.00147127,0.61185888,0.00631189,0.40386303,0.55531464,0.61149266
-5.86793397,1.68504796,0.21522057,0.10740731,0.00161161,0.60945858,0.00620692,0.38484983,0.56889018,0.59674015
-5.86193097,1.65918715,0.20874348,0.10556715,0.00176393,0.60720012,0.00615010,0.37077242,0.58564189,0.58230362
-5.85592796,1.64156780,0.20487379,0.10523739,0.00192703,0.60546199,0.00614187,0.36161666,0.60568900,0.56855282
-5.84992496,1.63269136,0.20350171,0.10638362,0.00209940,0.60461271,0.00618169,0.35729956,0.62910099,0.55584320
-5.84392196,1.63292709,0.20448565,0.10895171,0.00227922,0.60500016,0.00626811,0.35767602,0.65589387,0.54450754
-5.83791896,1.64250625,0.20765808,0.11286923,0.00246435,0.60694232,0.00639896,0.36254551,0.68602769,0.53484850
-5.83191596,1.66151872,0.21283101,0.11804672,0.00265241,0.61071948,0.00657145,0.37165845,0.71940557,0.52713254
-5.82591296,1.68991251,0.21980126,0.12437914,0.00284076,0.61656843,0.00678230,0.38472226,0.75587452,0.52158529
-5.81990995,1.72749614,0.22835517,0.13174722,0.00302660,0.62467844,0.00702787,0.40140700,0.79522796,0.51838841
-5.81390695,1.77394396,0.23827282,0.14001898,0.00320700,0.63518930,0.00730427,0.42135062,0.83721019,0.51767797
-5.80790395,1.82880440,0.24933178,0.14905133,0.00337898,0.64819125,0.00760743,0.44416391,0.88152266,0.51954435
-5.80190095,1.89151080,0.26131022,0.15869187,0.00353955,0.66372663,0.00793323,0.46943520,0.92783189,0.52403337
-5.79589795,1.96139485,0.27398963,0.16878079,0.00368582,0.68179302,0.00827747,0.49673497,0.97577883,0.53114858
-5.78989495,2.03770185,0.28715702,0.17915311,0.00381507,0.70234760,0.00863600,0.52562047,1.02498935,0.54085455
-5.78389195,2.11960775,0.30060672,0.18964103,0.00392481,0.72531245,0.00900463,0.55564037,1.07508533,0.55308071
-5.77788894,2.20623718,0.31414184,0.20007650,0.00401285,0.75058033,0.00937926,0.58633971,1.12569600,0.56772573
-5.77188594,2.29668200,0.32757552,0.21029394,0.00407738,0.77802071,0.00975577,0.61726493,1.17646901,0.58466211
-5.76588294,2.39001978,0.34073184,0.22013312,0.00411701,0.80748563,0.01013008,0.64796925,1.22708057,0.60374066
-5.75987994,2.48533164,0.35344670,0.22944194,0.00413083,0.83881509,0.01049815,0.67801820,1.27724420,0.62479486
-5.75387694,2.58171876,0.36556855,0.23807933,0.00411843,0.87184173,0.01085596,0.70699529,1.32671767,0.64764474
-5.74787394,2.67831720,0.37695905,0.24591791,0.00407988,0.90639451,0.01119956,0.73450774,1.37530755,0.67210030
-5.74187094,2.77431037,0.38749375,0.25284648,0.00401582,0.94230123,0.01152511,0.76019218,1.42287117,0.69796416
-5.73586793,2.86893893,0.39706279,0.25877220,0.00392734,0.97938982,0.01182893,0.78372005,1.46931576,0.72503365
-5.72986493,2.96150784,0.40557151,0.26362246,0.00381600,1.01748827,0.01210756,0.80480268,1.51459465,0.75310203
-5.72386193,3.05139037,0.41294126,0.26734618,0.00368380,1.05642342,0.01235791,0.82319593,1.55870083,0.78195915
-5.71785893,3.13802927,0.41911006,0.26991481,0.00353306,1.09601853,0.01257734,0.83870400,1.60165798,0.81139129
-5.71185593,3.22093528,0.42403340,0.27132273,0.00336642,1.13609008,0.01276379,0.85118269,1.64350953,0.84118073
-5.70585293,3.29968332,0.42768489,0.27158715,0.00318672,1.17644393,0.01291592,0.86054165,1.68430645,0.87110475
-5.69984992,3.37390712,0.43005698,0.27074755,0.00299693,1.21687129,0.01303328,0.86674577,1.72409439,0.90093467
-5.69384692,3.44329284,0.43116149,0.26886466,0.00280007,1.25714499,0.01311643,0.86981562,1.76290107,0.93043493
-5.68784392,3.50757253,0.43103014,0.26601901,0.00259916,1.29701639,0.01316709,0.86982694,1.80072491,0.95936253
-5.68184092,3.56651837,0.42971480,0.26230917,0.00239711,1.33621344,0.01318825,0.86690930,1.83752566,0.98746713
-5.67583792,3.61993840,0.42728760,0.25784970,0.00219665,1.37444041,0.01318432,0.86124385,1.87321777,1.01449201
-5.66983492,3.66767450,0.42384087,0.25276888,0.00200033,1.41137949,0.01316115,0.85306041,1.90766739,1.04017609
-5.66383192,3.70960326,0.41948671,0.24720638,0.00181043,1.44669455,0.01312615,0.84263390,1.94069319,1.06425717
-5.65782891,3.74563991,0.41435641,0.24131077,0.00162893,1.48003729,0.01308825,0.83028030,1.97207132,1.08647652
-5.65182591,3.77574560,0.40859942,0.23523717,0.00145752,1.51105554,0.01305790,0.81635218,2.00154448,1.10658453
-5.64582291,3.79993745,0.40238220,0.22914483,0.00129757,1.53940357,0.01304699,0.80123392,2.02883460,1.12434768
-5.63981991,3.81830103,0.39588655,0.22319487,0.00115011,1.56475402,0.01306872,0.78533669,2.05365860,1.13955619
-5.63381691,3.83100418,0.38930782,0.21754814,0.00101591,1.58681080,0.01313742,0.76909337,2.07574615,1.15203216
-5.62781391,3.83831108,0.38285270,0.21236312,0.00089542,1.60532222,0.01326830,0.75295319,2.09485848,1.16163787
-5.62181091,3.84059512,0.37673679,0.20779403,0.00078886,1.62009366,0.01347717,0.73737637,2.11080680,1.16828341
-5.61580790,3.83834908,0.37118187,0.20398898,0.00069621,1.63099870,0.01378005,0.72282857,2.12346908,1.17193340
-5.60980490,3.83219127,0.36641301,0.20108816,0.00061726,1.63798803,0.01419276,0.70977532,2.13280390,1.17261216
-5.60380190,3.82286616,0.36265547,0.19922216,0.00055162,1.64109537,0.01473041,0.69867615,2.13886023,1.17040673
-5.59779890,3.81123853,0.36013142,0.19851026,0.00049877,1.64043957,0.01540695,0.68997863,2.14178212,1.16546750
-5.59179590,3.79828042,0.35905664,0.19905873,0.00045810,1.63622283,0.01623455,0.68411224,2.14180785,1.15800613
-5.58579290,3.78505064,0.35963713,0.20095916,0.00042887,1.62872448,0.01722304,0.68148203,2.13926315,1.14829058
-5.57978989,3.77266708,0.36206572,0.20428675,0.00041032,1.61829076,0.01837936,0.68246212,2.13454875,1.13663741
-5.57378689,3.76227268,0.36651878,0.20909871,0.00040162,1.60532080,0.01970699,0.68738915,2.12812274,1.12340146
-5.56778389,3.75499631,0.37315299,0.21543264,0.00040190,1.59024949,0.02120544,0.69655572,2.12047866,1.10896353
-5.56178089,3.75191023,0.38210228,0.22330506,0.00041027,1.57352820,0.02286987,0.71020396,2.11212070,1.09371634
-5.55577789,3.75398637,0.39347502,0.23271017,0.00042583,1.55560436,0.02469072,0.72851930,2.10353728,1.07804976
-5.54977489,3.76205355,0.40735133,0.24361876,0.00044764,1.53690107,0.02665355,0.75162477,2.09517488,1.06233587
-5.54377189,3.77675798,0.42378083,0.25597747,0.00047477,1.51779807,0.02873896,0.77957578,2.08741358,1.04691468
-5.53776888,3.79852942,0.44278055,0.26970854,0.00050627,1.49861496,0.03092277,0.81235576,2.08054585,1.03208135
-5.53176588,3.82755483,0.46433335,0.28470985,0.00054118,1.47959798,0.03317631,0.84987275,2.07476019,1.01807552
-5.52576288,3.86376113,0.48838655,0.30085558,0.00057856,1.46091095,0.03546692,0.89195702,2.07013027,1.00507334
-5.51975988,3.90680825,0.51485112,0.31799736,0.00061746,1.44263094,0.03775861,0.93836005,2.06661063,0.99318257
-5.51375688,3.95609288,0.54360127,0.33596600,0.00065696,1.42474890,0.04001296,0.98875483,2.06403893,0.98244103
-5.50775388,4.01076286,0.57447444,0.35457374,0.00069617,1.40717524,0.04219010,1.04273767,2.06214467,0.97281833
-5.50175088,4.06974162,0.60727192,0.37361701,0.00073422,1.38974977,0.04424981,1.09983144,2.06056384,0.96422072
-5.49574787,4.13176129,0.64175991,0.39287961,0.00077031,1.37225546,0.04615270,1.15949043,2.05885842,0.95649877
-5.48974487,4.19540291,0.67767124,0.41213637,0.00080373,1.35443511,0.04786146,1.22110665,2.05653957,0.94945718
-5.48374187,4.25914170,0.71470756,0.43115693,0.00083382,1.33600971,0.04934201,1.28401762,2.05309302,0.94286635
-5.47773887,4.32139520,0.75254225,0.44970982,0.00086005,1.31669755,0.05056463,1.34751547,2.04800516,0.93647475
-5.47173587,4.38057191,0.79082393,0.46756650,0.00088198,1.29623268,0.05150493,1.41085723,2.04078823,0.93002159
-5.46573287,4.43511845,0.82918052,0.48450544,0.00089931,1.27438186,0.05214468,1.47327624,2.03100319,0.92324895
-5.45972986,4.48356298,0.86722396,0.50031590,0.00091187,1.25095886,0.05247239,1.53399431,2.01827922,0.91591290
-5.45372686,4.52455358,0.90455546,0.51480156,0.00091962,1.22583556,0.05248372,1.59223459,2.00232862,0.90779299
-5.44772386,4.55689006,0.94077123,0.52778371,0.00092264,1.19894918,0.05218154,1.64723472,1.98295686,0.89869976
-5.44172086,4.57954852,0.97546860,0.53910405,0.00092118,1.17030554,0.05157582,1.69826018,1.96006723,0.88848014
-5.43571786,4.59169828,1.00825248,0.54862702,0.00091558,1.13997832,0.05068321,1.74461739,1.93366035,0.87702056
-5.42971486,4.59271132,1.03874189,0.55624160,0.00090631,1.10810461,0.04952643,1.78566637,1.90382886,0.86424783
-5.42371186,4.58216457,1.06657658,0.56186263,0.00089393,1.07487724,0.04813344,1.82083263,1.87074801,0.85012813
-5.41770885,4.55983594,1.09142344,0.56543164,0.00087907,1.04053453,0.04653643,1.84961804,1.83466296,0.83466424
-5.41170585,4.52569501,1.11298266,0.56691724,0.00086244,1.00534827,0.04477075,1.87161038,1.79587391,0.81789146
-5.40570285,4.47988970,1.13099329,0.56631499,0.00084478,0.96961073,0.04287375,1.88649136,1.75471991,0.79987263
-5.39969985,4.42272985,1.14523826,0.56364707,0.00082684,0.93362148,0.04088361,1.89404286,1.71156257,0.78069267
-5.39369685,4.35466917,1.15554857,0.55896144,0.00080938,0.89767482,0.03883822,1.89415130,1.66677052,0.76045300
-5.38769385,4.27628639,1.16180654,0.55233092,0.00079313,0.86204854,0.03677413,1.88680998,1.62070538,0.73926625
-5.38169085,4.18826676,1.16394810,0.54385191,0.00077879,0.82699432,0.03472569,1.87211933,1.57370996,0.71725145
-5.37568784,4.09138439,1.16196400,0.53364299,0.00076700,0.79273041,0.03272424,1.85028511,1.52609901,0.69453007
-5.36968484,3.98648608,1.15589992,0.52184343,0.00075834,0.75943665,0.03079758,1.82161461,1.47815281,0.67122286
-5.36368184,3.87447694,1.14585551,0.50861146,0.00075331,0.72725182,0.02896955,1.78651092,1.43011354,0.64744771
-5.35767884,3.75630788,1.13198241,0.49412254,0.00075236,0.69627337,0.02725984,1.74546552,1.38218438,0.62331832
-5.35167584,3.63296486,1.11448134,0.47856742,0.00075583,0.66655926,0.02568398,1.69904930,1.33453090,0.59894379
-5.34567284,3.50545986,1.09359828,0.46215016,0.00076400,0.63813149,0.02425345,1.64790242,1.28728454,0.57442890
-5.33966983,3.37482310,1.06962008,0.44508595,0.00077708,0.61098110,0.02297598,1.59272305,1.24054754,0.54987480
-5.33366683,3.24209630,1.04286934,0.42759880,0.00079521,0.58507412,0.02185591,1.53425547,1.19439891,0.52538021
-5.32766383,3.10832659,1.01369910,0.40991906,0.00081847,0.56035807,0.02089462,1.47327775,1.14890100,0.50104267
-5.32166083,2.97456071,0.98248707,0.39228072,0.00084688,0.53676867,0.02009109,1.41058929,1.10410617,0.47695981
-5.31565783,2.84183921,0.94962996,0.37491861,0.00088043,0.51423627,0.01944235,1.34699847,1.06006318,0.45323051
-5.30965483,2.71119040,0.91553770,0.35806534,0.00091905,0.49269189,0.01894401,1.28331065,1.01682306,0.42995575
-5.30365183,2.58362390,0.88062797,0.34194808,0.00096266,0.47207244,0.01859064,1.22031680,0.97444406,0.40723910
-5.29764882,2.46012368,0.84532081,0.32678532,0.00101112,0.45232502,0.01837623,1.15878279,0.93299573,0.38518691
-5.29164582,2.34164050,0.81003371,0.31278342,0.00106427,0.43341031,0.01829441,1.09943965,0.89256188,0.36390797
-5.28564282,2.22908391,0.77517696,0.30013330,0.00112191,0.41530479,0.01833873,1.04297471,0.85324234,0.34351289
-5.27963982,2.12331383,0.74114941,0.28900706,0.00118379,0.39800197,0.01850270,0.99002385,0.81515377,0.32411309
-5.27363682,2.02513180,0.70833457,0.27955495,0.00124963,0.38151259,0.01877990,0.94116477,0.77842928,0.30581949
-5.26763382,1.93527224,0.67709710,0.27190241,0.00131906,0.36586400,0.01916387,0.89691135,0.74321714,0.28874100
-5.26163082,1.85439381,0.64777953,0.26614768,0.00139166,0.35109867,0.01964803,0.85770907,0.70967861,0.27298292
-5.25562781,1.78307111,0.62069932,0.26235974,0.00146691,0.33727208,0.02022550,0.82393137,0.67798498,0.25864514
-5.24962481,1.72178699,0.59614609,0.26057692,0.00154421,0.32445017,0.02088895,0.79587711,0.64831395,0.24582050
-5.24362181,1.67092577,0.57437904,0.26080612,0.00162284,0.31270630,0.02163037,0.77376887,0.62084557,0.23459311
-5.23761881,1.63076745,0.55562459,0.26302277,0.00170201,0.30211813,0.02244092,0.75775217,0.59575768,0.22503684
-5.23161581,1.60148323,0.54007413,0.26717160,0.00178080,0.29276432,0.02331081,0.74789556,0.57322115,0.21721394
-5.22561281,1.58313261,0.52788199,0.27316812,0.00185819,0.28472133,0.02422917,0.74419150,0.55339502,0.21117390
-5.21960980,1.57566196,0.51916358,0.28090096,0.00193309,0.27806032,0.02518407,0.74655810,0.53642163,0.20695246
-5.21360680,1.57890506,0.51399385,0.29023488,0.00200433,0.27284437,0.02616256,0.75484162,0.52242190,0.20457093
-5.20760380,1.59258530,0.51240604,0.30101442,0.00207072,0.26912590,0.02715082,0.76881975,0.51149093,0.20403569
-5.20160080,1.61631981,0.51439082,0.31306817,0.00213104,0.26694461,0.02813437,0.78820561,0.50369406,0.20533795
-5.19559780,1.64962533,0.51989592,0.32621332,0.00218410,0.26632573,0.02909833,0.81265256,0.49906342,0.20845371
-5.18959480,1.69192576,0.52882626,0.34026050,0.00222877,0.26727874,0.03002779,0.84175967,0.49759523,0.21334395
-5.18359180,1.74256118,0.54104465,0.35501865,0.00226402,0.26979655,0.03090815,0.87507779,0.49924773,0.21995501
-5.17758879,1.80079803,0.55637313,0.37029973,0.00228896,0.27385506,0.03172555,0.91211624,0.50394006,0.22821906
-5.17158579,1.86584022,0.57459493,0.38592312,0.00230289,0.27941313,0.03246725,0.95234997,0.51155190,0.23805483
-5.16558279,1.93684081,0.59545699,0.40171944,0.00230530,0.28641288,0.03312202,0.99522702,0.52192402,0.24936830
-5.15957979,2.01291378,0.61867310,0.41753374,0.00229591,0.29478031,0.03368045,1.04017621,0.53485967,0.26205353
-5.15357679,2.09314565,0.64392752,0.43322782,0.00227472,0.30442608,0.03413524,1.08661485,0.55012675,0.27599346
-5.14757379,2.17660641,0.67087906,0.44868170,0.00224196,0.31524651,0.03448137,1.13395638,0.56746072,0.29106079
-5.14157079,2.26235967,0.69916541,0.46379408,0.00219812,0.32712468,0.03471626,1.18161762,0.58656819,0.30711870
-5.13556778,2.34947143,0.72840782,0.47848183,0.00214393,0.33993160,0.03483969,1.22902557,0.60713095,0.32402161
-5.12956478,2.43701767,0.75821581,0.49267861,0.00208035,0.35352734,0.03485382,1.27562370,0.62881056,0.34161585
-5.12356178,2.52409037,0.78819194,0.50633266,0.00200852,0.36776225,0.03476294,1.32087733,0.65125311,0.35974029
-5.11755878,2.60980216,0.81793661,0.51940387,0.00192974,0.38247810,0.03457325,1.36427837,0.67409426,0.37822691
-5.11155578,2.69328965,0.84705263,0.53186040,0.00184541,0.39750930,0.03429253,1.40534911,0.69696435,0.39690140
-5.10555278,2.77371580,0.87514979,0.54367502,0.00175698,0.41268402,0.03392979,1.44364523,0.71949353,0.41558385
-5.09954977,2.85027153,0.90184916,0.55482138,0.00166593,0.42782553,0.03349483,1.47875800,0.74131673,0.43408948
-5.09354677,2.92217711,0.92678736,0.56527043,0.00157369,0.44275352,0.03299784,1.51031588,0.76207863,0.45222963
-5.08754377,2.98868366,0.94962057,0.57498734,0.00148163,0.45728566,0.03244900,1.53798560,0.78143831,0.46981303
-5.08154077,3.04907535,0.97002856,0.58392892,0.00139097,0.47123932,0.03185810,1.56147280,0.79907375,0.48664732
-5.07553777,3.10267254,0.98771857,0.59204194,0.00130282,0.48443355,0.03123420,1.58052265,0.81468608,0.50254106
-5.06953477,3.14883638,1.00242911,0.59926227,0.00121809,0.49669129,0.03058535,1.59492037,0.82800347,0.51730604
-5.06353177,3.18697487,1.01393375,0.60551511,0.00113751,0.50784196,0.02991839,1.60449195,0.83878486,0.53076011
-5.05752876,3.21655070,1.02204474,0.61071617,0.00106160,0.51772410,0.02923880,1.60910505,0.84682321,0.54273034
-5.05152576,3.23709052,1.02661649,0.61477390,0.00099072,0.52618838,0.02855066,1.60867033,0.85194848,0.55305649
-5.04552276,3.24819564,1.02754869,0.61759248,0.00092500,0.53310065,0.02785669,1.60314295,0.85403015,0.56159476
-5.03951976,3.24955338,1.02478913,0.61907569,0.00086445,0.53834498,0.02715827,1.59252437,0.85297923,0.56822156
-5.03351676,3.24094889,1.01833585,0.61913118,0.00080889,0.54182663,0.02645570,1.57686413,0.84874977,0.57283718
-5.02751376,3.22227631,1.00823856,0.61767509,0.00075805,0.54347478,0.02574827,1.55626161,0.84133973,0.57536923
-5.02151076,3.19354884,0.99459917,0.61463663,0.00071155,0.54324480,0.02503462,1.53086734,0.83079110,0.57577559
-5.01550775,3.15490674,0.97757115,0.60996254,0.00066896,0.54112006,0.02431292,1.50088372,0.81718937,0.57404666
-5.00950475,3.10662250,0.95735775,0.60362098,0.00062978,0.53711307,0.02358116,1.46656484,0.80066206,0.57020679
-5.00350175,3.04910261,0.93420886,0.59560468,0.00059355,0.53126579,0.02283741,1.42821526,0.78137648,0.56431475
-4.99749875,2.98288543,0.90841651,0.58593327,0.00055978,0.52364916,0.02208004,1.38618740,0.75953664,0.55646306
-4.99149575,2.90863480,0.88030907,0.57465454,0.00052802,0.51436178,0.02130794,1.34087758,0.73537930,0.54677624
-4.98549275,2.82712936,0.85024431,0.56184451,0.00049789,0.50352763,0.02052067,1.29272069,0.70916936,0.53540790
-4.97948974,2.73924782,0.81860133,0.54760652,0.00046904,0.49129312,0.01971856,1.24218337,0.68119452,0.52253684
-4.97348674,2.64595057,0.78577184,0.53206905,0.00044120,0.47782332,0.01890280,1.18975610,0.65175952,0.50836216
-4.96748374,2.54825833,0.75215087,0.51538273,0.00041417,0.46329768,0.01807543,1.13594427,0.62118001,0.49309777
-4.96148074,2.44722872,0.71812748,0.49771644,0.00038781,0.44790538,0.01723932,1.08125869,0.58977631,0.47696632
-4.95547774,2.34393172,0.68407567,0.47925286,0.00036205,0.43184049,0.01639806,1.02620571,0.55786720,0.46019300
-4.94947474,2.23942519,0.65034595,0.46018362,0.00033686,0.41529709,0.01555589,0.97127769,0.52576403,0.44299931
-4.94347174,2.13473149,0.61725788,0.44070430,0.00031227,0.39846474,0.01471752,0.91694386,0.49376527,0.42559733
-4.93746873,2.03081636,0.58509394,0.42100966,0.00028835,0.38152433,0.01388800,0.86364227,0.46215175,0.40818448
-4.93146573,1.92857089,0.55409500,0.40128911,0.00026519,0.36464458,0.01307258,0.81177299,0.43118263,0.39093922
-4.92546273,1.82879743,0.52445742,0.38172278,0.00024290,0.34797929,0.01227649,0.76169296,0.40109232,0.37401780
-4.91945973,1.73219998,0.49633208,0.36247834,0.00022159,0.33166554,0.01150487,0.71371253,0.37208840,0.35755209
-4.91345673,1.63937932,0.46982518,0.34370859,0.00020138,0.31582273,0.01076262,0.66809395,0.34435049,0.34164878
-4.90745373,1.55083291,0.44500077,0.32554997,0.00018238,0.30055266,0.01005427,0.62505166,0.31803009,0.32638974
-4.90145073,1.46695933,0.42188485,0.30812191,0.00016468,0.28594045,0.00938397,0.58475431,0.29325137,0.31183354
-4.89544772,1.38806671,0.40047077,0.29152710,0.00014837,0.27205626,0.00875542,0.54732829,0.27011274,0.29801804
-4.88944472,1.31438444,0.38072555,0.27585234,0.00013351,0.25895768,0.00817187,0.51286248,0.24868901,0.28496381
-4.88344172,1.24607731,0.36259687,0.26117013,0.00012015,0.24669262,0.00763609,0.48141382,0.22903412,0.27267812
-4.87743872,1.18326096,0.34602026,0.24754053,0.00010829,0.23530239,0.00715050,0.45301338,0.21118411,0.26115934
-4.87143572,1.12601760,0.33092609,0.23501332,0.00009796,0.22482492,0.00671711,0.42767240,0.19516023,0.25040133
-4.86543272,1.07441092,0.31724610,0.22363014,0.00008913,0.21529775,0.00633764,0.40538801,0.18097192,0.24039776
-4.85942971,1.02849924,0.30491900,0.21342650,0.00008179,0.20676060,0.00601357,0.38614828,0.16861959,0.23114579
-4.85342671,0.98834584,0.29389493,0.20443338,0.00007589,0.19925741,0.00574616,0.36993611,0.15809693,0.22264920
-4.84742371,0.95402598,0.28413864,0.19667844,0.00007138,0.19283754,0.00553654,0.35673199,0.14939275,0.21492058
-4.84142071,0.92563003,0.27563107,0.19018662,0.00006821,0.18755617,0.00538567,0.34651530,0.14249209,0.20798258
-4.83541771,0.90326247,0.26836952,0.18498010,0.00006630,0.18347365,0.00529439,0.33926419,0.13737678,0.20186796
-4.82941471,0.88703685,0.26236630,0.18107767,0.00006560,0.18065397,0.00526340,0.33495409,0.13402520,0.19661870
-4.82341171,0.87706699,0.25764599,0.17849354,0.00006601,0.17916228,0.00529320,0.33355504,0.13241149,0.19228400
-4.81740870,0.87345508,0.25424161,0.17723565,0.00006747,0.17906152,0.00538405,0.33502804,0.13250411,0.18891737
-4.81140570,0.87627725,0.25218982,0.17730366,0.00006988,0.18040851,0.00553592,0.33932076,0.13426403,0.18657305
-4.80540270,0.88556786,0.25152561,0.17868676,0.00007316,0.18324945,0.00574842,0.34636299,0.13764257,0.18530182
-4.79939970,0.90130341,0.25227667,0.18136152,0.00007720,0.18761532,0.00602070,0.35606230,0.14257917,0.18514658
-4.79339670,0.92338723,0.25445789,0.18528997,0.00008191,0.19351732,0.00635143,0.36830018,0.14899920,0.18613796
-4.78739370,0.95163628,0.25806635,0.19041806,0.00008718,0.20094260,0.00673870,0.38292916,0.15681212,0.18829011
-4.78139070,0.98577091,0.26307698,0.19667480,0.00009290,0.20985078,0.00718006,0.39977127,0.16591005,0.19159712
-4.77538769,1.02540876,0.26943938,0.20397203,0.00009894,0.22017127,0.00767247,0.41861803,0.17616704,0.19603018
-4.76938469,1.07006337,0.27707583,0.21220518,0.00010520,0.23180181,0.00821236,0.43923220,0.18743918,0.20153570
-4.76338169,1.11914812,0.28588075,0.22125488,0.00011154,0.24460838,0.00879569,0.46135144,0.19956557,0.20803463
-4.75737869,1.17198572,0.29572173,0.23098951,0.00011784,0.25842659,0.00941805,0.48469370,0.21237038,0.21542295
-4.75137569,1.22782307,0.30644200,0.24126866,0.00012400,0.27306451,0.01007477,0.50896440,0.22566581,0.22357350
-4.74537269,1.28585127,0.31786441,0.25194735,0.00012989,0.28830716,0.01076109,0.53386500,0.23925608,0.23233903
-4.73936968,1.34522985,0.32979665,0.26288096,0.00013542,0.30392222,0.01147234,0.55910265,0.25294221,0.24155636
-4.73336668,1.40511452,0.34203761,0.27393050,0.00014051,0.31966709,0.01220404,0.58440062,0.26652750,0.25105156
-4.72736368,1.46468698,0.35438449,0.28496817,0.00014507,0.33529670,0.01295217,0.60950885,0.27982346,0.26064587
-4.72136068,1.52318563,0.36664042,0.29588286,0.00014908,0.35057202,0.01371319,0.63421418,0.29265590,0.27016213
-4.71535768,1.57993556,0.37862222,0.30658533,0.00015250,0.36526870,0.01448424,0.65834987,0.30487099,0.27943135
-4.70935468,1.63437643,0.39016792,0.31701289,0.00015535,0.37918553,0.01526318,0.68180363,0.31634090,0.28829925
-4.70335168,1.68608679,0.40114364,0.32713316,0.00015765,0.39215224,0.01604858,0.70452396,0.32696874,0.29663227
-4.69734867,1.73480351,0.41144964,0.33694691,0.00015949,0.40403635,0.01683970,0.72652430,0.33669257,0.30432294
-4.69134567,1.78043524,0.42102503,0.34648967,0.00016096,0.41474857,0.01763636,0.74788467,0.34548823,0.31129417
-4.68534267,1.82306916,0.42985105,0.35583195,0.00016220,0.42424668,0.01843883,0.76875062,0.35337080,0.31750242
-4.67933967,1.86297041,0.43795263,0.36507813,0.00016336,0.43253753,0.01924756,0.78932947,0.36039461,0.32293943
-4.67333667,1.90057416,0.44539815,0.37436386,0.00016463,0.43967718,0.02006297,0.80988373,0.36665173,0.32763254
-4.66733367,1.93647042,0.45229732,0.38385212,0.00016623,0.44576908,0.02088514,0.83072204,0.37226898,0.33164356
-4.66133067,1.97138224,0.45879730,0.39372793,0.00016837,0.45096060,0.02171352,0.85218763,0.37740369,0.33506619
-4.65532766,2.00613818,0.46507700,0.40419198,0.00017130,0.45543793,0.02254672,0.87464497,0.38223816,0.33802222
-4.64932466,2.04164018,0.47134000,0.41545336,0.00017525,0.45941974,0.02338217,0.89846485,0.38697337,0.34065662
-4.64332166,2.07882826,0.47780608,0.42772160,0.00018045,0.46314997,0.02421600,0.92400848,0.39182201,0.34313183
-4.63731866,2.11864355,0.48470196,0.44119835,0.00018713,0.46689009,0.02504290,0.95161124,0.39700126,0.34562147
