energy_ev,total_up,As_p_up,As_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.05152576,1.12294922,0.48447844,0.00000000,0.00428057,0.22588955,0.23726848,0.28434939
-5.04552276,1.05275253,0.45509604,0.00000000,0.00400812,0.21147889,0.22274289,0.26697057
-5.03951976,0.98511311,0.42689261,0.00000000,0.00379212,0.19749201,0.20913227,0.25028947
-5.03351676,0.92114716,0.40035330,0.00000000,0.00363706,0.18415516,0.19668180,0.23458643
-5.02751376,0.86187903,0.37592456,0.00000000,0.00354657,0.17167640,0.18561507,0.22011941
-5.02151076,0.80822497,0.35400676,0.00000000,0.00352336,0.16024232,0.17613116,0.20711996
-5.01550775,0.76097984,0.33494808,0.00000000,0.00356926,0.15001542,0.16840232,0.19578980
-5.00950475,0.72080681,0.31903951,0.00000000,0.00368516,0.14113219,0.16257219,0.18629820
-5.00350175,0.68823020,0.30651116,0.00000000,0.00387097,0.13370186,0.15875454,0.17877992
-4.99749875,0.66363144,0.29752982,0.00000000,0.00412564,0.12780592,0.15703265,0.17333404
-4.99149575,0.64724818,0.29219794,0.00000000,0.00444707,0.12349825,0.15745923,0.17002346
-4.98549275,0.63917648,0.29055386,0.00000000,0.00483210,0.12080590,0.16005699,0.16887521
-4.97948974,0.63937600,0.29257345,0.00000000,0.00527650,0.11973053,0.16481983,0.16988150
-4.97348674,0.64767822,0.29817319,0.00000000,0.00577490,0.12025035,0.17171464,0.17300154
-4.96748374,0.66379732,0.30721441,0.00000000,0.00632088,0.12232256,0.18068381,0.17816415
-4.96148074,0.68734373,0.31950902,0.00000000,0.00690696,0.12588630,0.19164828,0.18527100
-4.95547774,0.71783999,0.33482624,0.00000000,0.00752468,0.13086587,0.20451121,0.19420058
-4.94947474,0.75473852,0.35290052,0.00000000,0.00816471,0.13717426,0.21916213,0.20481263
-4.94347174,0.79744092,0.37344021,0.00000000,0.00881702,0.14471683,0.23548143,0.21695305
-4.93746873,0.84531817,0.39613698,0.00000000,0.00947108,0.15339504,0.25334507,0.23045911
-4.93146573,0.89773103,0.42067533,0.00000000,0.01011605,0.16311008,0.27262934,0.24516466
-4.92546273,0.95405001,0.44674228,0.00000000,0.01074111,0.17376624,0.29321526,0.26090533
-4.91945973,1.01367387,0.47403645,0.00000000,0.01133571,0.18527393,0.31499265,0.27752324
-4.91345673,1.07604604,0.50227633,0.00000000,0.01188990,0.19755216,0.33786341,0.29487125
-4.90745373,1.14066793,0.53120735,0.00000000,0.01239462,0.21053029,0.36174376,0.31281629
-4.90145073,1.20710852,0.56060723,0.00000000,0.01284203,0.22414910,0.38656538,0.33124172
-4.89544772,1.27500961,0.59028946,0.00000000,0.01322577,0.23836092,0.41227517,0.35004846
-4.88944472,1.34408637,0.62010456,0.00000000,0.01354120,0.25312889,0.43883354,0.36915489
-4.88344172,1.41412289,0.64993911,0.00000000,0.01378558,0.26842530,0.46621133,0.38849533
-4.87743872,1.48496319,0.67971249,0.00000000,0.01395822,0.28422918,0.49438535,0.40801738
-4.87143572,1.55649778,0.70937153,0.00000000,0.01406050,0.30052311,0.52333281,0.42767797
-4.86543272,1.62864688,0.73888342,0.00000000,0.01409591,0.31728954,0.55302493,0.44743868
-4.85942971,1.70134097,0.76822720,0.00000000,0.01406993,0.33450684,0.58342009,0.46726026
-4.85342671,1.77450026,0.79738446,0.00000000,0.01398990,0.35214527,0.61445704,0.48709706
-4.84742371,1.84801422,0.82632992,0.00000000,0.01386476,0.37016320,0.64604854,0.50689155
-4.84142071,1.92172271,0.85502237,0.00000000,0.01370483,0.38850387,0.67807606,0.52656939
-4.83541771,1.99540005,0.88339679,0.00000000,0.01352146,0.40709291,0.71038588,0.54603547
-4.82941471,2.06874345,0.91135814,0.00000000,0.01332667,0.42583681,0.74278709,0.56517137
-4.82341171,2.14136648,0.93877740,0.00000000,0.01313282,0.44462269,0.77505165,0.58383426
-4.81740870,2.21279865,0.96549007,0.00000000,0.01295224,0.46331912,0.80691688,0.60185772
-4.81140570,2.28249105,0.99129748,0.00000000,0.01279681,0.48177842,0.83809017,0.61905435
-4.80540270,2.34982821,1.01597083,0.00000000,0.01267769,0.49983999,0.86825597,0.63522021
-4.79939970,2.41414553,1.03925781,0.00000000,0.01260500,0.51733481,0.89708474,0.65014089
-4.79339670,2.47475142,1.06089139,0.00000000,0.01258755,0.53409074,0.92424341,0.66359891
-4.78739370,2.53095302,1.08060048,0.00000000,0.01263265,0.54993837,0.94940692,0.67538209
-4.78139070,2.58208404,1.09812160,0.00000000,0.01274593,0.56471714,0.97227027,0.68529247
-4.77538769,2.62753317,1.11321109,0.00000000,0.01293130,0.57828145,0.99256037,0.69315517
-4.76938469,2.66677156,1.12565711,0.00000000,0.01319089,0.59050631,1.01004724,0.69882692
-4.76338169,2.69937792,1.13529079,0.00000000,0.01352508,0.60129240,1.02455395,0.70220351
-4.75737869,2.72505992,1.14199588,0.00000000,0.01393263,0.61057021,1.03596474,0.70322604
-4.75137569,2.74367083,1.14571651,0.00000000,0.01441082,0.61830313,1.04423112,0.70188540
-4.74537269,2.75522092,1.14646266,0.00000000,0.01495565,0.62448931,1.04937554,0.69822500
-4.73936968,2.75988283,1.14431313,0.00000000,0.01556209,0.62916235,1.05149264,0.69234132
-4.73336668,2.75799128,1.13941597,0.00000000,0.01622439,0.63239071,1.05074796,0.68438270
-4.72736368,2.75003692,1.13198632,0.00000000,0.01693637,0.63427607,1.04737432,0.67454598
-4.72136068,2.73665509,1.12230201,0.00000000,0.01769177,0.63495053,1.04166603,0.66307166
-4.71535768,2.71860981,1.11069698,0.00000000,0.01848456,0.63457305,1.03397117,0.65023742
-4.70935468,2.69677398,1.09755298,0.00000000,0.01930923,0.63332504,1.02468226,0.63635062
-4.70335168,2.67210625,1.08328978,0.00000000,0.02016114,0.63140540,1.01422567,0.62173988
-4.69734867,2.64562559,1.06835423,0.00000000,0.02103665,0.62902508,1.00305009,0.60674622
-4.69134567,2.61838396,1.05320863,0.00000000,0.02193336,0.62640126,0.99161428,0.59171399
-4.68534267,2.59143803,1.03831849,0.00000000,0.02285015,0.62375137,0.98037460,0.57698189
-4.67933967,2.56582022,1.02414018,0.00000000,0.02378722,0.62128686,0.96977234,0.56287436
-4.67333667,2.54250986,1.01110857,0.00000000,0.02474592,0.61920702,0.96022139,0.54969350
-4.66733367,2.52240492,0.99962500,0.00000000,0.02572861,0.61769281,0.95209626,0.53771174
-4.66133067,2.50629484,0.99004580,0.00000000,0.02673833,0.61690088,0.94572103,0.52716537
-4.65532766,2.49483525,0.98267157,0.00000000,0.02777842,0.61695792,0.94135917,0.51824904
-4.64932466,2.48852515,0.97773773,0.00000000,0.02885204,0.61795551,0.93920498,0.51111143
-4.64332166,2.48768748,0.97540626,0.00000000,0.02996173,0.61994567,0.93937658,0.50585197
-4.63731866,2.49245391,0.97575941,0.00000000,0.03110878,0.62293736,0.94191113,0.50251892
-4.63131566,2.50275468,0.97879540,0.00000000,0.03229280,0.62689418,0.94676243,0.50110877
-4.62531266,2.51831451,0.98442653,0.00000000,0.03351118,0.63173337,0.95380126,0.50156694
-4.61930965,2.53865517,0.99248003,0.00000000,0.03475867,0.63732655,0.96281874,0.50378999
-4.61330665,2.56310534,1.00270180,0.00000000,0.03602711,0.64350212,0.97353280,0.50762922
-4.60730365,2.59081803,1.01476318,0.00000000,0.03730522,0.65004951,0.98559775,0.51289559
-4.60130065,2.62079551,1.02827063,0.00000000,0.03857860,0.65672528,0.99861686,0.51936602
-4.59529765,2.65192112,1.04277830,0.00000000,0.03982985,0.66326085,1.01215759,0.52679071
-4.58929465,2.68299730,1.05780294,0.00000000,0.04103885,0.66937176,1.02576895,0.53490148
-4.58329165,2.71278827,1.07284083,0.00000000,0.04218331,0.67476802,1.03900036,0.54342068
-4.57728864,2.74006575,1.08738590,0.00000000,0.04323935,0.67916518,1.05142116,0.55207041
-4.57128564,2.76365575,1.10094840,0.00000000,0.04418223,0.68229552,1.06263985,0.56058170
-4.56528264,2.78248412,1.11307315,0.00000000,0.04498725,0.68391900,1.07232210,0.56870322
-4.55927964,2.79561859,1.12335653,0.00000000,0.04563066,0.68383312,1.08020642,0.57620912
-4.55327664,2.80230525,1.13146137,0.00000000,0.04609054,0.68188144,1.08611679,0.58290571
-4.54727364,2.80199736,1.13712891,0.00000000,0.04634771,0.67796014,1.08997117,0.58863652
-4.54127064,2.79437488,1.14018717,0.00000000,0.04638659,0.67202217,1.09178551,0.59328569
-4.53526763,2.77935377,1.14055534,0.00000000,0.04619585,0.66407895,1.09167265,0.59677935
-4.52926463,2.75708437,1.13824395,0.00000000,0.04576904,0.65419933,1.08983625,0.59908511
-4.52326163,2.72793896,1.13335065,0.00000000,0.04510492,0.64250590,1.08655958,0.60020962
-4.51725863,2.69248920,1.12605218,0.00000000,0.04420768,0.62916891,1.08219001,0.60019442
-4.51125563,2.65147471,1.11659255,0.00000000,0.04308698,0.61439806,1.07711957,0.59911037
-4.50525263,2.60576463,1.10526861,0.00000000,0.04175768,0.59843262,1.07176282,0.59705102
-4.49924962,2.55631413,1.09241340,0.00000000,0.04023951,0.58153054,1.06653297,0.59412531
-4.49324662,2.50411854,1.07837857,0.00000000,0.03855652,0.56395699,1.06181768,0.59045008
-4.48724362,2.45016742,1.06351656,0.00000000,0.03673638,0.54597299,1.05795575,0.58614281
-4.48124062,2.39540105,1.04816383,0.00000000,0.03480961,0.52782486,1.05521602,0.58131506
-4.47523762,2.34067168,1.03262575,0.00000000,0.03280869,0.50973481,1.05377962,0.57606691
-4.46923462,2.28671129,1.01716408,0.00000000,0.03076722,0.49189325,1.05372664,0.57048269
-4.46323162,2.23410743,1.00198750,0.00000000,0.02871899,0.47445314,1.05502788,0.56462822
-4.45722861,2.18328793,0.98724573,0.00000000,0.02669716,0.45752653,1.05754234,0.55854958
-4.45122561,2.13451496,0.97302717,0.00000000,0.02473343,0.44118342,1.06102031,0.55227340
-4.44522261,2.08788811,0.95936014,0.00000000,0.02285735,0.42545284,1.06511230,0.54580854
-4.43921961,2.04335586,0.94621728,0.00000000,0.02109573,0.41032593,1.06938306,0.53914886
-4.43321661,2.00073418,0.93352281,0.00000000,0.01947209,0.39576089,1.07333009,0.53227692
-4.42721361,1.95973087,0.92116183,0.00000000,0.01800633,0.38168920,1.07640565,0.52516809
-4.42121061,1.91997356,0.90899100,0.00000000,0.01671436,0.36802288,1.07804108,0.51779489
-4.41520760,1.88103993,0.89684991,0.00000000,0.01560805,0.35466229,1.07767223,0.51013107
-4.40920460,1.84248784,0.88457232,0.00000000,0.01469502,0.34150396,1.07476468,0.50215521
-4.40320160,1.80388395,0.87199650,0.00000000,0.01397876,0.32844814,1.06883745,0.49385353
-4.39719860,1.76482909,0.85897422,0.00000000,0.01345865,0.31540560,1.05948408,0.48522175
-4.39119560,1.72497938,0.84537792,0.00000000,0.01313015,0.30230349,1.04639017,0.47626594
-4.38519260,1.68406208,0.83110561,0.00000000,0.01298500,0.28908989,1.02934641,0.46700226
-4.37918959,1.64188590,0.81608363,0.00000000,0.01301151,0.27573710,1.00825684,0.45745576
-4.37318659,1.59834560,0.80026717,0.00000000,0.01319485,0.26224338,0.98314197,0.44765837
-4.36718359,1.55342127,0.78363878,0.00000000,0.01351742,0.24863338,0.95413680,0.43764626
-4.36118059,1.50717284,0.76620522,0.00000000,0.01395927,0.23495720,0.92148409,0.42745686
-4.35517759,1.45973084,0.74799316,0.00000000,0.01449851,0.22128829,0.88552351,0.41712582
-4.34917459,1.41128421,0.72904410,0.00000000,0.01511179,0.20772035,0.84667718,0.40668414
-4.34317159,1.36206648,0.70940906,0.00000000,0.01577482,0.19436352,0.80543268,0.39615579
-4.33716858,1.31234124,0.68914355,0.00000000,0.01646290,0.18133994,0.76232441,0.38555596
-4.33116558,1.26238802,0.66830318,0.00000000,0.01715142,0.16877909,0.71791420,0.37489009
-4.32516258,1.21248929,0.64694027,0.00000000,0.01781650,0.15681297,0.67277220,0.36415383
-4.31915958,1.16291939,0.62510167,0.00000000,0.01843542,0.14557140,0.62745880,0.35333380
-4.31315658,1.11393564,0.60282784,0.00000000,0.01898726,0.13517758,0.58250838,0.34240926
-4.30715358,1.06577197,0.58015320,0.00000000,0.01945329,0.12574405,0.53841540,0.33135441
