energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.65782891,8.16977205,3.45566264,5.71521832,0.01336859,0.53192763,0.02286541,1.17637030
-5.65182591,8.02458126,3.43592418,5.60490351,0.01310514,0.51959509,0.02319637,1.15663455
-5.64582291,7.92379693,3.43550488,5.52547610,0.01288650,0.50994526,0.02366485,1.14339764
-5.63981991,7.86814011,3.45469192,5.47743240,0.01271771,0.50300079,0.02425594,1.13687384
-5.63381691,7.85723137,3.49316611,5.46055409,0.01260197,0.49871106,0.02495207,1.13708934
-5.62781391,7.88959259,3.54999837,5.47391061,0.01254053,0.49695355,0.02573341,1.14387924
-5.62181091,7.96267982,3.62366667,5.51588052,0.01253256,0.49753761,0.02657837,1.15689049
-5.61580790,8.07294669,3.71209287,5.58419153,0.01257523,0.50021022,0.02746404,1.17559060
-5.60980490,8.21593647,3.81269887,5.67597807,0.01266373,0.50466388,0.02836675,1.19928195
-5.60380190,8.38640066,3.92248010,5.78785502,0.01279151,0.51054605,0.02926257,1.22712129
-5.59779890,8.57844043,4.03809411,5.91600568,0.01295044,0.51746987,0.03012784,1.25814386
-5.59179590,8.78566718,4.15596123,6.05628167,0.01313112,0.52502587,0.03093967,1.29129137
-5.58579290,9.00137721,4.27237363,6.20431210,0.01332323,0.53279418,0.03167642,1.32544282
-5.57978989,9.21873554,4.38360897,6.35561894,0.01351588,0.54035679,0.03231820,1.35944728
-5.57378689,9.43096290,4.48604440,6.50573531,0.01369800,0.54730949,0.03284725,1.39215746
-5.56778389,9.63152033,4.57626658,6.65032327,0.01385874,0.55327306,0.03324834,1.42246283
-5.56178089,9.81428533,4.65117378,6.78528751,0.01398783,0.55790339,0.03350909,1.44932129
-5.55577789,9.97371385,4.70806612,6.90688152,0.01407596,0.56090011,0.03362017,1.47178822
-5.54977489,10.10498305,4.74472072,7.01180276,0.01411506,0.56201362,0.03357554,1.48904188
-5.54377189,10.20411000,4.75944915,7.09727393,0.01409858,0.56105018,0.03337250,1.50040440
-5.53776888,10.26804262,4.75113521,7.16110767,0.01402172,0.55787510,0.03301169,1.50535764
-5.53176588,10.29472013,4.71925221,7.20175248,0.01388151,0.55241387,0.03249705,1.50355347
-5.52576288,10.28310138,4.66385953,7.21831875,0.01367692,0.54465140,0.03183562,1.49481824
-5.51975988,10.23316076,4.58557947,7.21058387,0.01340889,0.53462937,0.03103736,1.47915152
-5.51375688,10.14585247,4.48555588,7.17897690,0.01308020,0.52244207,0.03011476,1.45671935
-5.50775388,10.02304565,4.36539722,7.12454347,0.01269543,0.50823073,0.02908254,1.42784244
-5.50175088,9.86743332,4.22710692,7.04889279,0.01226074,0.49217682,0.02795719,1.39298005
-5.49574787,9.68241984,4.07300464,6.95412917,0.01178369,0.47449463,0.02675655,1.35271038
-5.48974487,9.47199159,3.90564208,6.84277107,0.01127301,0.45542324,0.02549931,1.30770845
-5.48374187,9.24057688,3.72771707,6.71766113,0.01073828,0.43521858,0.02420457,1.25872235
-5.47773887,8.99290056,3.54198959,6.58187104,0.01018976,0.41414546,0.02289133,1.20654901
-5.47173587,8.73383930,3.35120286,6.43860497,0.00963803,0.39247018,0.02157813,1.15201036
-5.46573287,8.46828292,3.15801225,6.29110529,0.00909377,0.37045374,0.02028259,1.09593075
-5.45972986,8.20100638,2.96492421,6.14256403,0.00856753,0.34834598,0.01902114,1.03911639
-5.45372686,7.93655662,2.77424653,5.99604306,0.00806946,0.32638060,0.01780871,0.98233730
-5.44772386,7.67915696,2.58805083,5.85440511,0.00760912,0.30477132,0.01665850,0.92631225
-5.44172086,7.43263110,2.40814715,5.72025749,0.00719531,0.28370903,0.01558190,0.87169685
-5.43571786,7.20034737,2.23607033,5.59590937,0.00683591,0.26336001,0.01458835,0.81907475
-5.42971486,6.98518307,2.07307687,5.48334258,0.00653774,0.24386514,0.01368537,0.76895195
-5.42371186,6.78950753,1.92015096,5.38419575,0.00630646,0.22533985,0.01287855,0.72175388
-5.41770885,6.61518216,1.77801791,5.29976044,0.00614646,0.20787495,0.01217170,0.67782485
-5.41170585,6.46357480,1.64716302,5.23098792,0.00606083,0.19153789,0.01156689,0.63742959
-5.40570285,6.33558566,1.52785427,5.17850473,0.00605126,0.17637454,0.01106466,0.60075633
-5.39969985,6.23168194,1.42016686,5.14263509,0.00611806,0.16241122,0.01066411,0.56792100
-5.39369685,6.15193843,1.32400825,5.12342834,0.00626009,0.14965690,0.01036311,0.53897220
-5.38769385,6.09608154,1.23914247,5.12068967,0.00647480,0.13810544,0.01015845,0.51389665
-5.38169085,6.06353495,1.16521286,5.13401268,0.00675824,0.12773778,0.01004596,0.49262474
-5.37568784,6.05346531,1.10176263,5.16281275,0.00710513,0.11852401,0.01002066,0.47503623
-5.36968484,6.06482728,1.04825309,5.20636053,0.00750890,0.11042527,0.01007689,0.46096578
-5.36368184,6.09640735,1.00407964,5.26381512,0.00796185,0.10339552,0.01020841,0.45020851
-5.35767884,6.14686682,0.96858581,5.33425711,0.00845523,0.09738306,0.01040849,0.44252554
-5.35167584,6.21478411,0.94107572,5.41672149,0.00897948,0.09233196,0.01067001,0.43764962
-5.34567284,6.29869703,0.92082562,5.51023081,0.00952441,0.08818323,0.01098554,0.43529091
-5.33966983,6.39714564,0.90709494,5.61382889,0.01007942,0.08487602,0.01134745,0.43514308
-5.33366683,6.50871595,0.89913727,5.72661519,0.01063382,0.08234867,0.01174799,0.43688968
-5.32766383,6.63208439,0.89621181,5.84777971,0.01117709,0.08053966,0.01217941,0.44021092
-5.32166083,6.76606287,0.89759521,5.97663792,0.01169920,0.07938864,0.01263410,0.44479067
-5.31565783,6.90964327,0.90259399,6.11266496,0.01219091,0.07883740,0.01310471,0.45032370
-5.30965483,7.06203992,0.91055731,6.25552768,0.01264409,0.07883077,0.01358433,0.45652286
-5.30365183,7.22272834,0.92088974,6.40511308,0.01305195,0.07931761,0.01406664,0.46312611
-5.29764882,7.39147767,0.93306352,6.56155114,0.01340938,0.08025164,0.01454607,0.46990299
-5.29164582,7.56837445,0.94662978,6.72522994,0.01371304,0.08159229,0.01501796,0.47666039
-5.28564282,7.75383512,0.96122803,6.89680110,0.01396157,0.08330533,0.01547872,0.48324714
-5.27963982,7.94860484,0.97659330,7.07717346,0.01415567,0.08536346,0.01592595,0.48955735
-5.27363682,8.15374065,0.99256033,7.26749366,0.01429804,0.08774654,0.01635850,0.49553215
-5.26763382,8.37057740,1.00906434,7.46911215,0.01439336,0.09044170,0.01677655,0.50115960
-5.26163082,8.60067597,1.02613797,7.68353463,0.01444813,0.09344304,0.01718156,0.50647287
-5.25562781,8.84575384,1.04390428,7.91235886,0.01447041,0.09675115,0.01757624,0.51154645
-5.24962481,9.10759933,1.06256574,8.15719835,0.01446955,0.10037211,0.01796440,0.51649068
-5.24362181,9.38797174,1.08238954,8.41959464,0.01445586,0.10431634,0.01835077,0.52144458
-5.23761881,9.68849059,1.10368950,8.70092136,0.01444014,0.10859699,0.01874077,0.52656741
-5.23161581,10.01051820,1.12680527,9.00228348,0.01443336,0.11322817,0.01914020,0.53202916
-5.22561281,10.35504038,1.15207960,9.32441605,0.01444613,0.11822291,0.01955492,0.53800046
-5.21960980,10.72255068,1.17983456,9.66758709,0.01448833,0.12359092,0.01999050,0.54464228
-5.21360680,11.11294403,1.21034767,10.03150955,0.01456866,0.12933644,0.02045186,0.55209590
-5.20760380,11.52542515,1.24382914,10.41526709,0.01469433,0.13545600,0.02094289,0.56047357
-5.20160080,11.95843748,1.28040108,10.81725835,0.01487068,0.14193646,0.02146613,0.56985039
-5.19559780,12.40961720,1.32007983,11.23516361,0.01510098,0.14875319,0.02202251,0.58025761
-5.18959480,12.87577630,1.36276231,11.66593712,0.01538627,0.15586876,0.02261104,0.59167783
-5.18359180,13.35291768,1.40821710,12.10582740,0.01572523,0.16323203,0.02322875,0.60404231
-5.17758879,13.83628350,1.45608087,12.55042651,0.01611426,0.17077783,0.02387054,0.61723046
-5.17158579,14.32043714,1.50586062,12.99474816,0.01654752,0.17842726,0.02452922,0.63107165
-5.16558279,14.79937700,1.55694168,13.43333305,0.01701714,0.18608870,0.02519566,0.64534928
-5.15957979,15.26667929,1.60860156,13.86037878,0.01751350,0.19365939,0.02585895,0.65980699
-5.15357679,15.71566517,1.66002901,14.26989003,0.01802553,0.20102772,0.02650671,0.67415663
-5.14757379,16.13958664,1.71034778,14.65584391,0.01854111,0.20807614,0.02712548,0.68808793
-5.14157079,16.53182401,1.75864426,15.01236444,0.01904749,0.21468444,0.02770116,0.70127922
-5.13556778,16.88608756,1.80399755,15.33389925,0.01953175,0.22073349,0.02821949,0.71340890
-5.12956478,17.19661504,1.84551112,15.61539167,0.01998124,0.22610913,0.02866652,0.72416715
-5.12356178,17.45835704,1.88234436,15.85244084,0.02038404,0.23070616,0.02902921,0.73326731
-5.11755878,17.66714216,1.91374278,16.04144342,0.02072932,0.23443213,0.02929584,0.74045655
-5.11155578,17.81981513,1.93906542,16.17971068,0.02100776,0.23721082,0.02945647,0.74552529
-5.10555278,17.91434172,1.95780822,16.26555594,0.02121180,0.23898531,0.02950336,0.74831497
-5.09954977,17.94987598,1.96962232,16.29834877,0.02133587,0.23972029,0.02943126,0.74872384
-5.09354677,17.92678694,1.97432637,16.27853359,0.02137658,0.23940374,0.02923758,0.74671056
-5.08754377,17.84664375,1.97191235,16.20761194,0.02133270,0.23804759,0.02892255,0.74229540
-5.08154077,17.71216021,1.96254467,16.08808967,0.02120520,0.23568766,0.02848919,0.73555903
-5.07553777,17.52710147,1.94655267,15.92339151,0.02099713,0.23238262,0.02794321,0.72663903
-5.06953477,17.29615730,1.92441695,15.71774704,0.02071339,0.22821201,0.02729281,0.71572423
-5.06353177,17.02478805,1.89675035,15.47605357,0.02036055,0.22327367,0.02654842,0.70304724
-5.05752876,16.71905018,1.86427446,15.20372192,0.01994650,0.21768037,0.02572231,0.68887548
-5.05152576,16.38540919,1.82779302,14.90651205,0.01948016,0.21155598,0.02482820,0.67350116
-5.04552276,16.03054800,1.78816337,14.59036536,0.01897106,0.20503139,0.02388086,0.65723079
-5.03951976,15.66117859,1.74626746,14.26124056,0.01842907,0.19824023,0.02289559,0.64037445
-5.03351676,15.28386404,1.70298355,13.92495906,0.01786400,0.19131461,0.02188783,0.62323561
-5.02751376,14.90485735,1.65915993,13.58706546,0.01728527,0.18438122,0.02087277,0.60610167
-5.02151076,14.52996186,1.61559154,13.25270706,0.01670170,0.17755766,0.01986491,0.58923569
-5.01550775,14.16441695,1.57300028,12.92653543,0.01612120,0.17094944,0.01887782,0.57286962
-5.00950475,13.81281068,1.53201948,12.61263146,0.01555066,0.16464741,0.01792382,0.55719920
-5.00350175,13.47902019,1.49318276,12.31445430,0.01499582,0.15872604,0.01701382,0.54238052
-4.99749875,13.16617843,1.45691719,12.03481305,0.01446121,0.15324231,0.01615720,0.52852846
-4.99149575,12.87666550,1.42354054,11.77585927,0.01395015,0.14823521,0.01536172,0.51571672
-4.98549275,12.61212115,1.39326208,11.53909772,0.01346483,0.14372606,0.01463351,0.50397932
-4.97948974,12.37347503,1.36618647,11.32541197,0.01300640,0.13971921,0.01397711,0.49331346
-4.97348674,12.16099068,1.34232000,11.13510159,0.01257510,0.13620336,0.01339555,0.48368326
-4.96748374,11.97431935,1.32157858,10.96792755,0.01217042,0.13315318,0.01289042,0.47502436
-4.96148074,11.81256020,1.30379697,10.82316289,0.01179130,0.13053130,0.01246200,0.46724880
-4.95547774,11.67432377,1.28873862,10.69964607,0.01143626,0.12829040,0.01210937,0.46025023
-4.94947474,11.55779647,1.27610583,10.59583514,0.01110361,0.12637546,0.01183056,0.45390889
-4.94347174,11.46080440,1.26554999,10.50986140,0.01079156,0.12472599,0.01162261,0.44809650
-4.93746873,11.38087571,1.25668169,10.43958186,0.01049840,0.12327820,0.01148178,0.44268061
-4.93146573,11.31530109,1.24908077,10.38263056,0.01022256,0.12196714,0.01140354,0.43752859
-4.92546273,11.26119285,1.24230623,10.33646879,0.00996267,0.12072855,0.01138276,0.43251104
-4.91945973,11.21554286,1.23590623,10.29843503,0.00971764,0.11950070,0.01141374,0.42750465
-4.91345673,11.17528038,1.22942811,10.26579514,0.00948663,0.11822592,0.01149034,0.42239460
-4.90745373,11.13733015,1.22242859,10.23579348,0.00926902,0.11685199,0.01160603,0.41707654
-4.90145073,11.09867134,1.21448407,10.20570540,0.00906436,0.11533330,0.01175402,0.41145807
-4.89544772,11.05639746,1.20520096,10.17289114,0.00887235,0.11363184,0.01192731,0.40546001
-4.88944472,11.00777682,1.19422577,10.13485095,0.00869270,0.11171791,0.01211881,0.39901738
-4.88344172,10.95031288,1.18125489,10.08928056,0.00852508,0.10957068,0.01232148,0.39208004
-4.87743872,10.88180311,1.16604342,10.03412611,0.00836905,0.10717850,0.01252840,0.38461326
-4.87143572,10.80039499,1.14841296,9.96763683,0.00822396,0.10453897,0.01273292,0.37659806
-4.86543272,10.70463687,1.12825773,9.88841377,0.00808896,0.10165882,0.01292878,0.36803124
-4.85942971,10.59352190,1.10554883,9.79545265,0.00796288,0.09855351,0.01311024,0.35892536
-4.85342671,10.46652273,1.08033611,9.68817874,0.00784432,0.09524666,0.01327220,0.34930834
-4.84742371,10.32361493,1.05274767,9.56647182,0.00773161,0.09176918,0.01341034,0.33922284
-4.84142071,10.16528742,1.02298665,9.43067948,0.00762286,0.08815827,0.01352118,0.32872531
-4.83541771,9.99253832,0.99132538,9.28161730,0.00751602,0.08445621,0.01360218,0.31788475
-4.82941471,9.80685556,0.95809711,9.12055493,0.00740900,0.08070894,0.01365180,0.30678115
-4.82341171,9.61018157,0.92368543,8.94918752,0.00729969,0.07696466,0.01366953,0.29550358
-4.81740870,9.40486272,0.88851190,8.76959272,0.00718613,0.07327219,0.01365589,0.28414803
-4.81140570,9.19358422,0.85302227,8.58417388,0.00706659,0.06967946,0.01361241,0.27281497
-4.80540270,8.97929223,0.81767191,8.39559091,0.00693963,0.06623195,0.01354153,0.26160681
-4.79939970,8.76510565,0.78291090,8.20668078,0.00680421,0.06297125,0.01344657,0.25062514
-4.79339670,8.55422019,0.74916964,8.02037022,0.00665978,0.05993372,0.01333154,0.23996805
-4.78739370,8.34980843,0.71684521,7.83958374,0.00650626,0.05714939,0.01320105,0.22972743
-4.78139070,8.15491926,0.68628933,7.66715027,0.00634411,0.05464107,0.01306012,0.21998652
-4.77538769,7.97238086,0.65779812,7.50571220,0.00617431,0.05242368,0.01291404,0.21081762
-4.76938469,7.80471089,0.63160423,7.35764041,0.00599831,0.05050391,0.01276813,0.20228021
-4.76338169,7.65403780,0.60787139,7.22495883,0.00581801,0.04888017,0.01262763,0.19441945
-4.75737869,7.52203646,0.58669173,7.10928185,0.00563566,0.04754282,0.01249748,0.18726512
-4.75137569,7.40988086,0.56808573,7.01176722,0.00545379,0.04647467,0.01238219,0.18083114
-4.74537269,7.31821613,0.55200475,6.93308660,0.00527511,0.04565176,0.01228572,0.17511553
-4.73936968,7.24715077,0.53833603,6.87341500,0.00510238,0.04504442,0.01221136,0.17010102
-4.73336668,7.19626975,0.52690979,6.83243964,0.00493837,0.04461839,0.01216162,0.16575601
-4.72736368,7.16466753,0.51750803,6.80938766,0.00478568,0.04433622,0.01213825,0.16203618
-4.72136068,7.15099952,0.50987473,6.80307145,0.00464675,0.04415868,0.01214218,0.15888637
-4.71535768,7.15354972,0.50372690,6.81194938,0.00452371,0.04404620,0.01217356,0.15624282
-4.70935468,7.17031110,0.49876598,6.83419917,0.00441837,0.04396036,0.01223180,0.15403567
-4.70335168,7.19907544,0.49468927,6.86780045,0.00433218,0.04386521,0.01231566,0.15219162
-4.69734867,7.23752835,0.49120071,6.91062291,0.00426622,0.04372854,0.01242337,0.15063654
-4.69134567,7.28334561,0.48802086,6.96051614,0.00422122,0.04352293,0.01255272,0.14929811
-4.68534267,7.33428677,0.48489556,7.01539748,0.00419760,0.04322665,0.01270126,0.14810826
-4.67933967,7.38828238,0.48160312,7.07333439,0.00419549,0.04282429,0.01286644,0.14700542
-4.67333667,7.44351167,0.47795982,7.13261822,0.00421487,0.04230716,0.01304578,0.14593637
-4.66733367,7.49846808,0.47382364,7.19182697,0.00425561,0.04167350,0.01323711,0.14485788
-4.66133067,7.55201080,0.46909621,7.24987512,0.00431761,0.04092834,0.01343873,0.14373789
-4.65532766,7.60340104,0.46372303,7.30604926,0.00440092,0.04008324,0.01364961,0.14255630
-4.64932466,7.65232264,0.45769220,7.36002905,0.00450584,0.03915580,0.01386963,0.14130540
-4.64332166,7.69888704,0.45103174,7.41189343,0.00463309,0.03816895,0.01409976,0.13998990
-4.63731866,7.74362328,0.44380575,7.46211262,0.00478389,0.03715022,0.01434228,0.13862670
-4.63131566,7.78745425,0.43610981,7.51152698,0.00496014,0.03613081,0.01460094,0.13724424
-4.62531266,7.83166052,0.42806572,7.56131386,0.00516447,0.03514465,0.01488113,0.13588168
-4.61930965,7.87783343,0.41981588,7.61294406,0.00540036,0.03422746,0.01519008,0.13458782
-4.61330665,7.92781935,0.41151765,7.66812964,0.00567221,0.03341581,0.01553690,0.13341986
-4.60730365,7.98365685,0.40333778,7.72876466,0.00598536,0.03274620,0.01593270,0.13244196
-4.60130065,8.04750884,0.39544710,7.79686091,0.00634609,0.03225429,0.01639062,0.13172375
-4.59529765,8.12159149,0.38801566,7.87448034,0.00676157,0.03197414,0.01692577,0.13133867
-4.58929465,8.20810193,0.38120834,7.96366611,0.00723980,0.03193757,0.01755514,0.13136222
-4.58329165,8.30914655,0.37518100,8.06637415,0.00778945,0.03217369,0.01829741,0.13187023
-4.57728864,8.42667182,0.37007717,8.18440714,0.00841970,0.03270846,0.01917272,0.13293691
-4.57128564,8.56239954,0.36602532,8.31935271,0.00913996,0.03356435,0.02020229,0.13463298
-4.56528264,8.71776825,0.36313658,8.47252780,0.00995967,0.03476016,0.02140797,0.13702368
-4.55927964,8.89388266,0.36150297,8.64493090,0.01088794,0.03631083,0.02281173,0.14016677
-4.55327664,9.09147252,0.36119599,8.83720367,0.01193320,0.03822740,0.02443503,0.14411057
-4.54727364,9.31086261,0.36226565,9.04960357,0.01310288,0.04051691,0.02629814,0.14889202
-4.54127064,9.55195467,0.36473979,9.28198830,0.01440300,0.04318243,0.02841939,0.15453484
-4.53526763,9.81422217,0.36862365,9.53381296,0.01583783,0.04622303,0.03081435,0.16104785
-4.52926463,10.09671823,0.37389985,9.80413998,0.01740957,0.04963387,0.03349508,0.16842349
-4.52326163,10.39809636,0.38052851,10.09166174,0.01911802,0.05340615,0.03646930,0.17663666
-4.51725863,10.71664342,0.38844779,10.39473471,0.02096034,0.05752718,0.03973967,0.18564389
-4.51125563,11.05032330,0.39757462,10.71142402,0.02293088,0.06198047,0.04330319,0.19538295
-4.50525263,11.39682973,0.40780582,11.03955624,0.02502111,0.06674571,0.04715059,0.20577296
-4.49924962,11.75364572,0.41901958,11.37677823,0.02721957,0.07179896,0.05126610,0.21671497
-4.49324662,12.11810722,0.43107729,11.72061915,0.02951197,0.07711276,0.05562722,0.22809325
-4.48724362,12.48746806,0.44382576,12.06855291,0.03188138,0.08265635,0.06020486,0.23977699
-4.48124062,12.85896331,0.45709989,12.41805803,0.03430851,0.08839598,0.06496366,0.25162271
-4.47523762,13.22986841,0.47072566,12.76667230,0.03677204,0.09429533,0.06986265,0.26347714
-4.46923462,13.59755153,0.48452351,13.11203972,0.03924907,0.10031600,0.07485615,0.27518059
-4.46323162,13.95951720,0.49831212,13.45194783,0.04171557,0.10641811,0.07989491,0.28657071
-4.45722861,14.31343978,0.51191227,13.78435436,0.04414695,0.11256109,0.08492752,0.29748651
-4.45122561,14.65718602,0.52515104,14.10740225,0.04651856,0.11870449,0.08990201,0.30777258
-4.44522261,14.98882674,0.53786593,14.41942377,0.04880628,0.12480888,0.09476761,0.31728325
-4.43921961,15.30663824,0.54990893,14.71893426,0.05098699,0.13083684,0.09947650,0.32588661
-4.43321661,15.60909500,0.56115043,15.00461752,0.05303913,0.13675394,0.10398566,0.33346832
-4.42721361,15.89485549,0.57148263,15.27530502,0.05494310,0.14252964,0.10825856,0.33993484
-4.42121061,16.16274356,0.58082258,15.52995155,0.05668170,0.14813824,0.11226667,0.34521619
-4.41520760,16.41172818,0.58911441,15.76761043,0.05824046,0.15355952,0.11599078,0.34926796
-4.40920460,16.64090403,0.59633086,15.98741114,0.05960788,0.15877935,0.11942190,0.35207258
-4.40320160,16.84947575,0.60247395,16.18854211,0.06077573,0.16378996,0.12256183,0.35363977
-4.39719860,17.03674783,0.60757459,16.37024100,0.06173913,0.16859005,0.12542325,0.35400608
-4.39119560,17.20212197,0.61169132,16.53179418,0.06249671,0.17318451,0.12802940,0.35323368
-4.38519260,17.34510265,0.61490805,16.67254626,0.06305063,0.17758392,0.13041327,0.35140832
-4.37918959,17.46531135,0.61733084,16.79191973,0.06340663,0.18180375,0.13261635,0.34863656
-4.37318659,17.56250834,0.61908396,16.88944383,0.06357399,0.18586326,0.13468704,0.34504254
-4.36718359,17.63662097,0.62030528,16.96479080,0.06356547,0.18978425,0.13667867,0.34076409
-4.36118059,17.68777588,0.62114106,17.01781709,0.06339716,0.19358955,0.13864738,0.33594868
-4.35517759,17.71633249,0.62174064,17.04860617,0.06308837,0.19730153,0.14064980,0.33074916
-4.34917459,17.72291456,0.62225094,17.05750958,0.06266138,0.20094050,0.14274074,0.32531945
-4.34317159,17.70843643,0.62281114,17.04518219,0.06214114,0.20452323,0.14497093,0.31981043
-4.33716858,17.67412064,0.62354781,17.01260838,0.06155494,0.20806161,0.14738501,0.31436607
-4.33116558,17.62150419,0.62457052,16.96111563,0.06093193,0.21156146,0.15001967,0.30911995
-4.32516258,17.55243092,0.62596830,16.89237313,0.06030261,0.21502175,0.15290225,0.30419226
-4.31915958,17.46902872,0.62780694,16.80837360,0.05969820,0.21843401,0.15604969,0.29968741
-4.31315658,17.37367092,0.63012724,16.71139784,0.05914992,0.22178223,0.15946786,0.29569220
-4.30715358,17.26892249,0.63294438,16.60396222,0.05868823,0.22504300,0.16315142,0.29227464
