energy_ev,total_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.81990995,0.39134758,0.06719808,0.13718680,0.01412654,0.08025226,0.08590384,0.00027554
-5.81390695,0.38042186,0.06413259,0.13218349,0.01341947,0.07916694,0.08386345,0.00026880
-5.80790395,0.36900058,0.06103715,0.12700821,0.01272821,0.07810437,0.08159502,0.00026266
-5.80190095,0.35730040,0.05795317,0.12174802,0.01206129,0.07706790,0.07916464,0.00025707
-5.79589795,0.34553730,0.05492079,0.11648929,0.01142674,0.07605645,0.07664138,0.00025196
-5.78989495,0.33392142,0.05197814,0.11131571,0.01083187,0.07506503,0.07409514,0.00024729
-5.78389195,0.32265250,0.04916074,0.10630651,0.01028323,0.07408561,0.07159454,0.00024295
-5.77788894,0.31191626,0.04650098,0.10153496,0.00978658,0.07310815,0.06920491,0.00023888
-5.77188594,0.30188159,0.04402779,0.09706719,0.00934691,0.07212177,0.06698653,0.00023500
-5.76588294,0.29269869,0.04176642,0.09296139,0.00896850,0.07111613,0.06499301,0.00023121
-5.75987994,0.28449824,0.03973839,0.08926729,0.00865506,0.07008269,0.06327005,0.00022746
-5.75387694,0.27739127,0.03796158,0.08602602,0.00840993,0.06901607,0.06185454,0.00022371
-5.74787394,0.27146989,0.03645036,0.08327021,0.00823625,0.06791519,0.06077400,0.00021991
-5.74187094,0.26680850,0.03521593,0.08102430,0.00813725,0.06678424,0.06004634,0.00021608
-5.73586793,0.26346545,0.03426661,0.07930511,0.00811642,0.06563345,0.05967999,0.00021223
-5.72986493,0.26148485,0.03360827,0.07812239,0.00817787,0.06447950,0.05967432,0.00020843
-5.72386193,0.26089834,0.03324470,0.07747952,0.00832649,0.06334564,0.06002029,0.00020478
-5.71785893,0.26172681,0.03317799,0.07737407,0.00856820,0.06226146,0.06070129,0.00020139
-5.71185593,0.26398155,0.03340885,0.07779847,0.00891011,0.06126230,0.06169414,0.00019842
-5.70585293,0.26766518,0.03393689,0.07874033,0.00936065,0.06038832,0.06297018,0.00019606
-5.69984992,0.27277185,0.03476077,0.08018286,0.00992959,0.05968334,0.06449629,0.00019452
-5.69384692,0.27928703,0.03587826,0.08210498,0.01062803,0.05919336,0.06623601,0.00019403
-5.68784392,0.28718665,0.03728623,0.08448139,0.01146821,0.05896490,0.06815051,0.00019483
-5.68184092,0.29643586,0.03898051,0.08728248,0.01246334,0.05904328,0.07019951,0.00019717
-5.67583792,0.30698736,0.04095561,0.09047418,0.01362720,0.05947075,0.07234205,0.00020129
-5.66983492,0.31877958,0.04320442,0.09401776,0.01497374,0.06028470,0.07453723,0.00020742
-5.66383192,0.33173472,0.04571783,0.09786967,0.01651648,0.06151595,0.07674471,0.00021579
-5.65782891,0.34575693,0.04848423,0.10198142,0.01826793,0.06318714,0.07892523,0.00022658
-5.65182591,0.36073082,0.05148911,0.10629953,0.02023887,0.06531137,0.08104094,0.00023995
-5.64582291,0.37652030,0.05471457,0.11076577,0.02243759,0.06789112,0.08305576,0.00025599
-5.63981991,0.39296809,0.05813888,0.11531739,0.02486913,0.07091738,0.08493564,0.00027477
-5.63381691,0.40989585,0.06173618,0.11988773,0.02753456,0.07436921,0.08664874,0.00029628
-5.62781391,0.42710519,0.06547618,0.12440692,0.03043022,0.07821358,0.08816571,0.00032045
-5.62181091,0.44437936,0.06932404,0.12880289,0.03354721,0.08240562,0.08945985,0.00034714
-5.61580790,0.46148588,0.07324041,0.13300249,0.03687084,0.08688922,0.09050736,0.00037614
-5.60980490,0.47817993,0.07718157,0.13693283,0.04038044,0.09159794,0.09128750,0.00040718
-5.60380190,0.49420851,0.08109982,0.14052268,0.04404920,0.09645640,0.09178285,0.00043991
-5.59779890,0.50931517,0.08494403,0.14370402,0.04784441,0.10138181,0.09197946,0.00047392
-5.59179590,0.52324539,0.08866039,0.14641353,0.05172788,0.10628593,0.09186703,0.00050874
-5.58579290,0.53575221,0.09219335,0.14859409,0.05565665,0.11107718,0.09143908,0.00054384
-5.57978989,0.54660215,0.09548670,0.15019618,0.05958397,0.11566296,0.09069301,0.00057868
-5.57378689,0.55558118,0.09848484,0.15117913,0.06346057,0.11995214,0.08963019,0.00061267
-5.56778389,0.56250044,0.10113412,0.15151218,0.06723604,0.12385750,0.08825589,0.00064522
-5.56178089,0.56720176,0.10338426,0.15117533,0.07086050,0.12729828,0.08657928,0.00067576
-5.55577789,0.56956253,0.10518983,0.15015992,0.07428630,0.13020254,0.08461323,0.00070371
-5.54977489,0.56949993,0.10651163,0.14846893,0.07746974,0.13250940,0.08237418,0.00072857
-5.54377189,0.56697426,0.10731799,0.14611703,0.08037277,0.13417100,0.07988184,0.00074986
-5.53776888,0.56199119,0.10758601,0.14313028,0.08296450,0.13515411,0.07715889,0.00076720
-5.53176588,0.55460302,0.10730244,0.13954564,0.08522250,0.13544142,0.07423068,0.00078028
-5.52576288,0.54490847,0.10646445,0.13541012,0.08713383,0.13503227,0.07112478,0.00078889
-5.51975988,0.53305140,0.10508003,0.13077976,0.08869555,0.13394298,0.06787064,0.00079290
-5.51375688,0.51921806,0.10316805,0.12571841,0.08991496,0.13220659,0.06449913,0.00079233
-5.50775388,0.50363315,0.10075804,0.12029629,0.09080931,0.12987207,0.06104211,0.00078725
-5.50175088,0.48655468,0.09788957,0.11458843,0.09140497,0.12700305,0.05753200,0.00077788
-5.49574787,0.46826776,0.09461133,0.10867307,0.09173626,0.12367603,0.05400132,0.00076450
-5.48974487,0.44907754,0.09097991,0.10262994,0.09184381,0.11997812,0.05048231,0.00074749
-5.48374187,0.42930143,0.08705830,0.09653860,0.09177260,0.11600448,0.04700644,0.00072728
-5.47773887,0.40926096,0.08291418,0.09047680,0.09156973,0.11185545,0.04360410,0.00070437
-5.47173587,0.38927351,0.07861817,0.08451890,0.09128212,0.10763345,0.04030415,0.00067929
-5.46573287,0.36964414,0.07424188,0.07873446,0.09095411,0.10343988,0.03713365,0.00065256
-5.45972986,0.35065788,0.06985604,0.07318697,0.09062521,0.09937200,0.03411751,0.00062473
-5.45372686,0.33257277,0.06552873,0.06793276,0.09032811,0.09552001,0.03127821,0.00059632
-5.44772386,0.31561375,0.06132368,0.06302010,0.09008692,0.09196430,0.02863566,0.00056781
-5.44172086,0.29996782,0.05729888,0.05848859,0.08991602,0.08877313,0.02620693,0.00053962
-5.43571786,0.28578048,0.05350531,0.05436875,0.08981921,0.08600074,0.02400620,0.00051213
-5.42971486,0.27315356,0.04998608,0.05068185,0.08978957,0.08368585,0.02204466,0.00048564
-5.42371186,0.26214462,0.04677578,0.04743995,0.08980981,0.08185088,0.02033055,0.00046039
-5.41770885,0.25276775,0.04390020,0.04464627,0.08985314,0.08050160,0.01886916,0.00043655
-5.41170585,0.24499583,0.04137635,0.04229562,0.08988471,0.07962741,0.01766301,0.00041422
-5.40570285,0.23876400,0.03921271,0.04037514,0.08986340,0.07920222,0.01671197,0.00039344
-5.39969985,0.23397437,0.03740988,0.03886518,0.08974396,0.07918584,0.01601355,0.00037421
-5.39369685,0.23050154,0.03596127,0.03774022,0.08947935,0.07952578,0.01556316,0.00035648
-5.38769385,0.22819889,0.03485417,0.03697005,0.08902315,0.08015954,0.01535445,0.00034017
-5.38169085,0.22690531,0.03407080,0.03652088,0.08833196,0.08101722,0.01537974,0.00032520
-5.37568784,0.22645209,0.03358959,0.03635658,0.08736758,0.08202424,0.01563047,0.00031148
-5.36968484,0.22666982,0.03338642,0.03643990,0.08609896,0.08310428,0.01609762,0.00029893
-5.36368184,0.22739500,0.03343593,0.03673363,0.08450373,0.08418218,0.01677229,0.00028749
-5.35767884,0.22847618,0.03371274,0.03720180,0.08256935,0.08518676,0.01764618,0.00027715
-5.35167584,0.22977939,0.03419267,0.03781070,0.08029370,0.08605338,0.01871213,0.00026790
-5.34567284,0.23119276,0.03485378,0.03852987,0.07768532,0.08672626,0.01996465,0.00025982
-5.33966983,0.23263023,0.03567733,0.03933290,0.07476297,0.08716042,0.02140037,0.00025300
-5.33366683,0.23403411,0.03664854,0.04019815,0.07155493,0.08732306,0.02301845,0.00024761
-5.32766383,0.23537664,0.03775717,0.04110922,0.06809781,0.08719463,0.02482096,0.00024382
-5.32166083,0.23666036,0.03899789,0.04205529,0.06443512,0.08676919,0.02681303,0.00024189
-5.31565783,0.23791739,0.04037041,0.04303127,0.06061555,0.08605438,0.02900299,0.00024209
-5.30965483,0.23920759,0.04187942,0.04403766,0.05669119,0.08507082,0.03140227,0.00024471
-5.30365183,0.24061575,0.04353426,0.04508034,0.05271569,0.08385098,0.03402517,0.00025007
-5.29764882,0.24224784,0.04534838,0.04617001,0.04874251,0.08243777,0.03688838,0.00025848
-5.29164582,0.24422653,0.04733857,0.04732157,0.04482326,0.08088262,0.04001044,0.00027027
-5.28564282,0.24668603,0.04952400,0.04855325,0.04100629,0.07924342,0.04341084,0.00028573
-5.27963982,0.24976652,0.05192515,0.04988562,0.03733550,0.07758221,0.04710913,0.00030513
-5.27363682,0.25360835,0.05456255,0.05134048,0.03384945,0.07596285,0.05112377,0.00032868
-5.26763382,0.25834614,0.05745553,0.05293971,0.03058080,0.07444869,0.05547095,0.00035658
-5.26163082,0.26410318,0.06062089,0.05470404,0.02755600,0.07310037,0.06016338,0.00038892
-5.25562781,0.27098613,0.06407167,0.05665193,0.02479531,0.07197382,0.06520904,0.00042575
-5.24962481,0.27908047,0.06781602,0.05879838,0.02231307,0.07111861,0.07061005,0.00046705
-5.24362181,0.28844665,0.07185623,0.06115406,0.02011819,0.07057657,0.07636169,0.00051271
-5.23761881,0.29911740,0.07618802,0.06372441,0.01821487,0.07038085,0.08245160,0.00056254
-5.23161581,0.31109603,0.08080010,0.06650909,0.01660341,0.07055539,0.08885928,0.00061628
-5.22561281,0.32435609,0.08567404,0.06950159,0.01528115,0.07111481,0.09555587,0.00067361
-5.21960980,0.33884223,0.09078452,0.07268912,0.01424343,0.07206477,0.10250426,0.00073413
-5.21360680,0.35447239,0.09609984,0.07605279,0.01348463,0.07340261,0.10965962,0.00079741
-5.20760380,0.37114115,0.10158293,0.07956802,0.01299910,0.07511840,0.11697024,0.00086296
-5.20160080,0.38872421,0.10719249,0.08320519,0.01278209,0.07719625,0.12437876,0.00093028
-5.19559780,0.40708376,0.11288458,0.08693057,0.01283049,0.07961581,0.13182363,0.00099888
-5.18959480,0.42607456,0.11861430,0.09070738,0.01314360,0.08235387,0.13924100,0.00106827
-5.18359180,0.44555050,0.12433768,0.09449698,0.01372357,0.08538603,0.14656665,0.00113800
-5.17758879,0.46537140,0.13001364,0.09826023,0.01457583,0.08868830,0.15373824,0.00120769
-5.17158579,0.48540974,0.13560596,0.10195882,0.01570926,0.09223856,0.16069752,0.00127702
-5.16558279,0.50555712,0.14108514,0.10555666,0.01713614,0.09601784,0.16739266,0.00134579
-5.15957979,0.52573017,0.14643011,0.10902113,0.01887198,0.10001132,0.17378048,0.00141392
-5.15357679,0.54587575,0.15162977,0.11232437,0.02093512,0.10420902,0.17982861,0.00148146
-5.14757379,0.56597530,0.15668419,0.11544438,0.02334604,0.10860616,0.18551749,0.00154861
-5.14157079,0.58604805,0.16160551,0.11836594,0.02612667,0.11320317,0.19084220,0.00161575
-5.13556778,0.60615329,0.16641850,0.12108145,0.02929929,0.11800528,0.19581397,0.00168346
-5.12956478,0.62639126,0.17116071,0.12359158,0.03288550,0.12302185,0.20046149,0.00175247
-5.12356178,0.64690306,0.17588227,0.12590564,0.03690490,0.12826537,0.20483181,0.00182372
-5.11755878,0.66786922,0.18064527,0.12804189,0.04137379,0.13375016,0.20899094,0.00189837
-5.11155578,0.68950712,0.18552277,0.13002757,0.04630380,0.13949100,0.21302401,0.00197772
-5.10555278,0.71206736,0.19059742,0.13189875,0.05170050,0.14550151,0.21703490,0.00206330
-5.09954977,0.73582887,0.19595983,0.13370000,0.05756218,0.15179259,0.22114543,0.00215676
-5.09354677,0.76109311,0.20170652,0.13548377,0.06387870,0.15837089,0.22549392,0.00225993
-5.08754377,0.78817715,0.20793762,0.13730964,0.07063049,0.16523743,0.23023313,0.00237474
-5.08154077,0.81740584,0.21475439,0.13924329,0.07778796,0.17238639,0.23552751,0.00250319
-5.07553777,0.84910308,0.22225649,0.14135521,0.08531105,0.17980431,0.24154974,0.00264732
-5.06953477,0.88358235,0.23053911,0.14371927,0.09314926,0.18746954,0.24847657,0.00280917
-5.06353177,0.92113655,0.23969005,0.14641094,0.10124199,0.19535220,0.25648391,0.00299067
-5.05752876,0.96202736,0.24978680,0.14950541,0.10951927,0.20341448,0.26574132,0.00319365
-5.05152576,1.00647435,0.26089366,0.15307551,0.11790300,0.21161155,0.27640595,0.00341971
-5.04552276,1.05464411,0.27305904,0.15718941,0.12630838,0.21989272,0.28861603,0.00367019
-5.03951976,1.10663967,0.28631303,0.16190840,0.13464584,0.22820322,0.30248425,0.00394605
-5.03351676,1.16249067,0.30066530,0.16728455,0.14282312,0.23648613,0.31809105,0.00424785
-5.02751376,1.22214461,0.31610342,0.17335850,0.15074765,0.24468473,0.33547831,0.00457567
-5.02151076,1.28545962,0.33259179,0.18015740,0.15832897,0.25274489,0.35464360,0.00492901
-5.01550775,1.35219926,0.35007110,0.18769315,0.16548116,0.26061762,0.37553534,0.00530680
-5.00950475,1.42202964,0.36845849,0.19596098,0.17212523,0.26826141,0.39804923,0.00570736
-5.00350175,1.49451934,0.38764844,0.20493847,0.17819130,0.27564443,0.42202615,0.00612834
-4.99749875,1.56914235,0.40751435,0.21458512,0.18362048,0.28274637,0.44725186,0.00656677
-4.99149575,1.64528419,0.42791081,0.22484246,0.18836637,0.28955975,0.47345870,0.00701910
-4.98549275,1.72225137,0.44867655,0.23563478,0.19239625,0.29609073,0.50032923,0.00748120
-4.97948974,1.79928396,0.46963789,0.24687048,0.19569159,0.30235923,0.52750212,0.00794850
-4.97348674,1.87557110,0.49061268,0.25844395,0.19824829,0.30839828,0.55457992,0.00841602
-4.96748374,1.95026904,0.51141448,0.27023804,0.20007624,0.31425280,0.58113871,0.00887853
-4.96148074,2.02252105,0.53185690,0.28212691,0.20119852,0.31997757,0.60673925,0.00933069
-4.95547774,2.09147864,0.55175784,0.29397924,0.20165015,0.32563458,0.63093928,0.00976713
-4.94947474,2.15632319,0.57094349,0.30566161,0.20147644,0.33128989,0.65330645,0.01018265
-4.94347174,2.21628710,0.58925199,0.31704191,0.20073114,0.33701008,0.67343146,0.01057235
-4.93746873,2.27067368,0.60653641,0.32799270,0.19947431,0.34285839,0.69094070,0.01093176
-4.93146573,2.31887484,0.62266713,0.33839432,0.19777024,0.34889086,0.70550807,0.01125694
-4.92546273,2.36038577,0.63753336,0.34813754,0.19568519,0.35515255,0.71686511,0.01154463
-4.91945973,2.39481613,0.65104392,0.35712584,0.19328544,0.36167401,0.72480938,0.01179229
-4.91345673,2.42189704,0.66312713,0.36527700,0.19063534,0.36846836,0.72921041,0.01199816
-4.90745373,2.44148384,0.67373002,0.37252416,0.18779573,0.37552879,0.73001303,0.01216128
-4.90145073,2.45355438,0.68281680,0.37881620,0.18482259,0.38282706,0.72723805,0.01228148
-4.89544772,2.45820314,0.69036689,0.38411744,0.18176606,0.39031267,0.72098016,0.01235935
-4.88944472,2.45563153,0.69637255,0.38840687,0.17866976,0.39791307,0.71140329,0.01239615
-4.88344172,2.44613502,0.70083643,0.39167681,0.17557046,0.40553475,0.69873352,0.01239375
-4.87743872,2.43008772,0.70376904,0.39393128,0.17249805,0.41306532,0.68325018,0.01235453
-4.87143572,2.40792549,0.70518664,0.39518402,0.16947576,0.42037633,0.66527536,0.01228122
-4.86543272,2.38012830,0.70510931,0.39545653,0.16652062,0.42732696,0.64516243,0.01217683
-4.85942971,2.34720289,0.70355972,0.39477601,0.16364400,0.43376825,0.62328420,0.01204453
-4.85342671,2.30966656,0.70056245,0.39317355,0.16085234,0.43954780,0.60002115,0.01188750
-4.84742371,2.26803278,0.69614393,0.39068251,0.15814782,0.44451476,0.57575026,0.01170890
-4.84142071,2.22279935,0.69033313,0.38733737,0.15552909,0.44852485,0.55083501,0.01151172
-4.83541771,2.17443945,0.68316274,0.38317282,0.15299190,0.45144535,0.52561671,0.01129880
-4.82941471,2.12339583,0.67467086,0.37822345,0.15052962,0.45315974,0.50040763,0.01107275
-4.82341171,2.07007804,0.66490304,0.37252375,0.14813375,0.45357185,0.47548592,0.01083593
-4.81740870,2.01486277,0.65391444,0.36610859,0.14579423,0.45260949,0.45109247,0.01059051
-4.81140570,1.95809662,0.64177201,0.35901398,0.14349968,0.45022726,0.42742965,0.01033843
-4.80540270,1.90010099,0.62855636,0.35127806,0.14123761,0.44640857,0.40466164,0.01008149
-4.79939970,1.84117848,0.61436336,0.34294226,0.13899458,0.44116675,0.38291634,0.00982137
-4.79339670,1.78161993,0.59930504,0.33405250,0.13675626,0.43454529,0.36228835,0.00955968
-4.78739370,1.72171165,0.58350992,0.32466022,0.13450769,0.42661714,0.34284288,0.00929803
-4.78139070,1.66174204,0.56712251,0.31482331,0.13223339,0.41748314,0.32462007,0.00903804
-4.77538769,1.60200698,0.55030205,0.30460668,0.12991775,0.40726971,0.30763959,0.00878137
-4.76938469,1.54281369,0.53322046,0.29408251,0.12754537,0.39612575,0.29190505,0.00852978
-4.76338169,1.48448251,0.51605955,0.28333006,0.12510154,0.38421907,0.27740810,0.00828507
-4.75737869,1.42734653,0.49900762,0.27243510,0.12257286,0.37173228,0.26413183,0.00804910
-4.75137569,1.37174909,0.48225565,0.26148880,0.11994790,0.35885844,0.25205361,0.00782375
-4.74537269,1.31803909,0.46599304,0.25058634,0.11721781,0.34579647,0.24114705,0.00761086
-4.73936968,1.26656454,0.45040338,0.23982512,0.11437710,0.33274667,0.23138316,0.00741217
-4.73336668,1.21766471,0.43566016,0.22930270,0.11142419,0.31990624,0.22273081,0.00722926
-4.72736368,1.17166122,0.42192279,0.21911463,0.10836201,0.30746516,0.21515652,0.00706349
-4.72136068,1.12884871,0.40933305,0.20935211,0.10519833,0.29560233,0.20862371,0.00691587
-4.71535768,1.08948560,0.39801200,0.20009979,0.10194599,0.28448225,0.20309170,0.00678708
-4.70935468,1.05378541,0.38805762,0.19143362,0.09862288,0.27425211,0.19851443,0.00667734
-4.70335168,1.02190915,0.37954312,0.18341899,0.09525164,0.26503950,0.19483925,0.00658641
-4.69734867,0.99395918,0.37251599,0.17610916,0.09185919,0.25695058,0.19200589,0.00651358
-4.69134567,0.96997473,0.36699772,0.16954397,0.08847593,0.25006886,0.18994566,0.00645762
-4.68534267,0.94992944,0.36298427,0.16374906,0.08513483,0.24445441,0.18858119,0.00641686
-4.67933967,0.93373084,0.36044694,0.15873541,0.08187020,0.24014350,0.18782654,0.00638920
-4.67333667,0.92122174,0.35933381,0.15449935,0.07871646,0.23714869,0.18758786,0.00637216
-4.66733367,0.91218357,0.35957144,0.15102288,0.07570679,0.23545919,0.18776462,0.00636298
-4.66133067,0.90634121,0.36106680,0.14827442,0.07287175,0.23504145,0.18825122,0.00635872
-4.65532766,0.90336925,0.36370923,0.14620976,0.07023801,0.23584003,0.18893899,0.00635632
-4.64932466,0.90289930,0.36737249,0.14477336,0.06782717,0.23777864,0.18971858,0.00635273
-4.64332166,0.90452807,0.37191664,0.14389975,0.06565484,0.24076131,0.19048240,0.00634501
-4.63731866,0.90782597,0.37718993,0.14351515,0.06372988,0.24467381,0.19112716,0.00633042
-4.63131566,0.91234590,0.38303053,0.14353915,0.06205404,0.24938521,0.19155635,0.00630649
-4.62531266,0.91763223,0.38926829,0.14388641,0.06062181,0.25474975,0.19168249,0.00627112
-4.61930965,0.92322953,0.39572649,0.14446850,0.05942071,0.26060897,0.19142915,0.00622259
-4.61330665,0.92869123,0.40222372,0.14519562,0.05843179,0.26679422,0.19073255,0.00615966
-4.60730365,0.93358801,0.40857595,0.14597842,0.05763062,0.27312950,0.18954277,0.00608151
-4.60130065,0.93751584,0.41459897,0.14672970,0.05698835,0.27943478,0.18782453,0.00598780
-4.59529765,0.94010377,0.42011110,0.14736617,0.05647314,0.28552972,0.18555747,0.00587864
-4.58929465,0.94102138,0.42493632,0.14781007,0.05605175,0.29123771,0.18273607,0.00575453
-4.58329165,0.93998583,0.42890781,0.14799078,0.05569114,0.29639031,0.17936911,0.00561639
-4.57728864,0.93676836,0.43187180,0.14784633,0.05536024,0.30083180,0.17547880,0.00546541
-4.57128564,0.93120032,0.43369162,0.14732477,0.05503156,0.30442392,0.17109965,0.00530312
-4.56528264,0.92317830,0.43425183,0.14638536,0.05468272,0.30705040,0.16627704,0.00513122
-4.55927964,0.91266835,0.43346222,0.14499965,0.05429788,0.30862123,0.16106574,0.00495161
-4.55327664,0.89970898,0.43126151,0.14315217,0.05386879,0.30907651,0.15552818,0.00476630
-4.54727364,0.88441271,0.42762041,0.14084098,0.05339568,0.30838951,0.14973281,0.00457736
-4.54127064,0.86696598,0.42254391,0.13807782,0.05288778,0.30656892,0.14375230,0.00438690
-4.53526763,0.84762720,0.41607266,0.13488787,0.05236347,0.30366004,0.13766192,0.00419701
-4.52926463,0.82672278,0.40828308,0.13130929,0.05185011,0.29974489,0.13153783,0.00400974
-4.52326163,0.80464117,0.39928628,0.12739219,0.05138352,0.29494100,0.12545554,0.00382706
-4.51725863,0.78182488,0.38922572,0.12319740,0.05100709,0.28939905,0.11948845,0.00365085
-4.51125563,0.75876050,0.37827355,0.11879483,0.05077059,0.28329929,0.11370643,0.00348286
-4.50525263,0.73596718,0.36662584,0.11426159,0.05072876,0.27684682,0.10817464,0.00332470
-4.49924962,0.71398364,0.35449684,0.10967985,0.05093955,0.27026598,0.10295241,0.00317780
-4.49324662,0.69335419,0.34211243,0.10513457,0.05146228,0.26379390,0.09809227,0.00304343
-4.48724362,0.67461425,0.32970321,0.10071119,0.05235563,0.25767356,0.09363920,0.00292266
-4.48124062,0.65827568,0.31749729,0.09649324,0.05367556,0.25214647,0.08963001,0.00281635
-4.47523762,0.64481267,0.30571335,0.09256015,0.05547320,0.24744535,0.08609300,0.00272515
-4.46923462,0.63464839,0.29455404,0.08898516,0.05779282,0.24378698,0.08304772,0.00264946
-4.46323162,0.62814303,0.28420019,0.08583349,0.06066988,0.24136547,0.08050503,0.00258949
-4.45722861,0.62558354,0.27480588,0.08316078,0.06412922,0.24034616,0.07846738,0.00254521
-4.45122561,0.62717543,0.26649473,0.08101191,0.06818353,0.24086044,0.07692922,0.00251637
-4.44522261,0.63303680,0.25935733,0.07942007,0.07283204,0.24300144,0.07587772,0.00250253
-4.43921961,0.64319476,0.25345004,0.07840632,0.07805953,0.24682092,0.07529356,0.00250309
-4.43321661,0.65758439,0.24879498,0.07797946,0.08383576,0.25232730,0.07515190,0.00251729
-4.42721361,0.67605009,0.24538124,0.07813614,0.09011520,0.25948490,0.07542345,0.00254422
-4.42121061,0.69834921,0.24316710,0.07886146,0.09683730,0.26821449,0.07607555,0.00258293
-4.41520760,0.72415794,0.24208317,0.08012970,0.10392714,0.27839494,0.07707332,0.00263238
-4.40920460,0.75307904,0.24203613,0.08190531,0.11129654,0.28986605,0.07838068,0.00269154
-4.40320160,0.78465125,0.24291303,0.08414410,0.11884562,0.30243250,0.07996134,0.00275937
-4.39719860,0.81836004,0.24458570,0.08679455,0.12646481,0.31586859,0.08177965,0.00283489
-4.39119560,0.85364937,0.24691531,0.08979919,0.13403714,0.32992392,0.08380123,0.00291716
-4.38519260,0.88993411,0.24975677,0.09309600,0.14144100,0.34432961,0.08599355,0.00300533
-4.37918959,0.92661284,0.25296279,0.09661987,0.14855298,0.35880504,0.08832615,0.00309864
-4.37318659,0.96308055,0.25638763,0.10030391,0.15525096,0.37306484,0.09077085,0.00319642
-4.36718359,0.99874115,0.25989026,0.10408083,0.16141729,0.38682592,0.09330164,0.00329805
-4.36118059,1.03301922,0.26333709,0.10788410,0.16694177,0.39981444,0.09589454,0.00340302
-4.35517759,1.06537098,0.26660412,0.11164905,0.17172467,0.41177237,0.09852730,0.00351081
-4.34917459,1.09529406,0.26957856,0.11531389,0.17567931,0.42246359,0.10117904,0.00362097
-4.34317159,1.12233597,0.27216001,0.11882050,0.17873438,0.43167921,0.10382988,0.00373300
-4.33716858,1.14610107,0.27426117,0.12211515,0.18083577,0.43924210,0.10646060,0.00384638
-4.33116558,1.16625596,0.27580822,0.12514908,0.18194789,0.44501034,0.10905233,0.00396056
-4.32516258,1.18253328,0.27674092,0.12787893,0.18205442,0.44887966,0.11158638,0.00407486
-4.31915958,1.19473380,0.27701245,0.13026707,0.18115847,0.45078473,0.11404416,0.00418856
-4.31315658,1.20272701,0.27658908,0.13228178,0.17928219,0.45069925,0.11640729,0.00430081
-4.30715358,1.20645019,0.27544980,0.13389737,0.17646576,0.44863503,0.11865772,0.00441069
