energy_ev,total_up,Ge_p_up,Ge_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.80190095,3.23397718,0.36042782,0.00000000,1.83437895,0.00000000,1.08313330,0.61436500
-5.79589795,3.21946338,0.35255731,0.00000000,1.83286667,0.00000000,1.07238460,0.60976497
-5.78989495,3.19034214,0.34314200,0.00000000,1.82293110,0.00000000,1.05673443,0.60260845
-5.78389195,3.14789118,0.33242430,0.00000000,1.80519086,0.00000000,1.03667280,0.59319178
-5.77788894,3.09363367,0.32066542,0.00000000,1.78041506,0.00000000,1.01276490,0.58185080
-5.77188594,3.02928402,0.30813741,0.00000000,1.74949460,0.00000000,0.98563214,0.56894921
-5.76588294,2.95668777,0.29511519,0.00000000,1.71340925,0.00000000,0.95593182,0.55486627
-5.75987994,2.87775800,0.28186892,0.00000000,1.67319196,0.00000000,0.92433616,0.53998427
-5.75387694,2.79441136,0.26865704,0.00000000,1.62989206,0.00000000,0.89151174,0.52467639
-5.74787394,2.70850638,0.25572027,0.00000000,1.58453905,0.00000000,0.85810012,0.50929547
-5.74187094,2.62178682,0.24327669,0.00000000,1.53810856,0.00000000,0.82470046,0.49416422
-5.73586793,2.53583262,0.23151829,0.00000000,1.49149206,0.00000000,0.79185483,0.47956720
-5.72986493,2.45202038,0.22060872,0.00000000,1.44547168,0.00000000,0.76003670,0.46574499
-5.72386193,2.37149493,0.21068266,0.00000000,1.40070114,0.00000000,0.72964311,0.45289072
-5.71785893,2.29515278,0.20184636,0.00000000,1.35769341,0.00000000,0.70099049,0.44114894
-5.71185593,2.22363791,0.19417950,0.00000000,1.31681562,0.00000000,0.67431421,0.43061694
-5.70585293,2.15734919,0.18773802,0.00000000,1.27829095,0.00000000,0.64977170,0.42134817
-5.69984992,2.09645855,0.18255772,0.00000000,1.24220711,0.00000000,0.62744850,0.41335750
-5.69384692,2.04093816,0.17865831,0.00000000,1.20853060,0.00000000,0.60736694,0.40662794
-5.68784392,1.99059458,0.17604769,0.00000000,1.17712565,0.00000000,0.58949662,0.40111830
-5.68184092,1.94510749,0.17472602,0.00000000,1.14777647,0.00000000,0.57376590,0.39677121
-5.67583792,1.90407031,0.17468932,0.00000000,1.12021135,0.00000000,0.56007377,0.39352102
-5.66983492,1.86703022,0.17593244,0.00000000,1.09412718,0.00000000,0.54830125,0.39130104
-5.66383192,1.83352518,0.17845098,0.00000000,1.06921287,0.00000000,0.53832161,0.39004953
-5.65782891,1.80311572,0.18224211,0.00000000,1.04517041,0.00000000,0.53000890,0.38971425
-5.65182591,1.77540991,0.18730428,0.00000000,1.02173246,0.00000000,0.52324428,0.39025510
-5.64582291,1.75008038,0.19363556,0.00000000,0.99867577,0.00000000,0.51792002,0.39164479
-5.63981991,1.72687272,0.20123096,0.00000000,0.97582979,0.00000000,0.51394094,0.39386754
-5.63381691,1.70560546,0.21007874,0.00000000,0.95308055,0.00000000,0.51122344,0.39691590
-5.62781391,1.68616218,0.22015598,0.00000000,0.93036974,0.00000000,0.50969246,0.40078597
-5.62181091,1.66847698,0.23142370,0.00000000,0.90768977,0.00000000,0.50927676,0.40547142
-5.61580790,1.65251481,0.24382188,0.00000000,0.88507525,0.00000000,0.50990295,0.41095676
-5.60980490,1.63824876,0.25726487,0.00000000,0.86259205,0.00000000,0.51148912,0.41721045
-5.60380190,1.62563618,0.27163737,0.00000000,0.84032486,0.00000000,0.51393841,0.42417834
-5.59779890,1.61459588,0.28679157,0.00000000,0.81836432,0.00000000,0.51713346,0.43177802
-5.59179590,1.60498824,0.30254562,0.00000000,0.79679479,0.00000000,0.52093212,0.43989466
-5.58579290,1.59660003,0.31868379,0.00000000,0.77568361,0.00000000,0.52516483,0.44837861
-5.57978989,1.58913520,0.33495840,0.00000000,0.75507272,0.00000000,0.52963428,0.45704519
-5.57378689,1.58221249,0.35109371,0.00000000,0.73497291,0.00000000,0.53411723,0.46567674
-5.56778389,1.57537014,0.36679165,0.00000000,0.71536139,0.00000000,0.53836862,0.47402698
-5.56178089,1.56807772,0.38173917,0.00000000,0.69618225,0.00000000,0.54212788,0.48182766
-5.55577789,1.55975405,0.39561710,0.00000000,0.67735008,0.00000000,0.54512701,0.48879693
-5.54977489,1.54979046,0.40811008,0.00000000,0.65875595,0.00000000,0.54710004,0.49464929
-5.54377189,1.53757766,0.41891702,0.00000000,0.64027552,0.00000000,0.54779328,0.49910657
-5.53776888,1.52253459,0.42776173,0.00000000,0.62177835,0.00000000,0.54697584,0.50190912
-5.53176588,1.50413745,0.43440319,0.00000000,0.60313787,0.00000000,0.54444966,0.50282700
-5.52576288,1.48194710,0.43864483,0.00000000,0.58424110,0.00000000,0.54005855,0.50167011
-5.51975988,1.45563310,0.44034244,0.00000000,0.56499755,0.00000000,0.53369564,0.49829714
-5.51375688,1.42499299,0.43941033,0.00000000,0.54534667,0.00000000,0.52530880,0.49262248
-5.50775388,1.38996577,0.43582527,0.00000000,0.52526340,0.00000000,0.51490373,0.48462101
-5.50175088,1.35063878,0.42962825,0.00000000,0.50476147,0.00000000,0.50254453,0.47433032
-5.49574787,1.30724775,0.42092370,0.00000000,0.48389449,0.00000000,0.48835173,0.46185046
-5.48974487,1.26017025,0.40987652,0.00000000,0.46275461,0.00000000,0.47249797,0.44734107
-5.48374187,1.20991298,0.39670679,0.00000000,0.44146923,0.00000000,0.45520152,0.43101624
-5.47773887,1.15709384,0.38168275,0.00000000,0.42019587,0.00000000,0.43671809,0.41313735
-5.47173587,1.10242008,0.36511212,0.00000000,0.39911581,0.00000000,0.41733136,0.39400429
-5.46573287,1.04666372,0.34733249,0.00000000,0.37842686,0.00000000,0.39734293,0.37394558
-5.45972986,0.99063583,0.32870106,0.00000000,0.35833588,0.00000000,0.37706194,0.35330789
-5.45372686,0.93516104,0.30958432,0.00000000,0.33905149,0.00000000,0.35679530,0.33244548
-5.44772386,0.88105367,0.29034810,0.00000000,0.32077752,0.00000000,0.33683866,0.31171014
-5.44172086,0.82909657,0.27134841,0.00000000,0.30370744,0.00000000,0.31746880,0.29144191
-5.43571786,0.78002367,0.25292352,0.00000000,0.28802022,0.00000000,0.29893761,0.27196120
-5.42971486,0.73450679,0.23538740,0.00000000,0.27387759,0.00000000,0.28146795,0.25356232
-5.42371186,0.69314694,0.21902480,0.00000000,0.26142292,0.00000000,0.26525143,0.23650877
-5.41770885,0.65647029,0.20408804,0.00000000,0.25078151,0.00000000,0.25044809,0.22103035
-5.41170585,0.62492826,0.19079539,0.00000000,0.24206215,0.00000000,0.23718780,0.20732186
-5.40570285,0.59890135,0.17933106,0.00000000,0.23535966,0.00000000,0.22557321,0.19554354
-5.39969985,0.57870571,0.16984648,0.00000000,0.23075808,0.00000000,0.21568380,0.18582274
-5.39369685,0.56460171,0.16246267,0.00000000,0.22833404,0.00000000,0.20758076,0.17825674
-5.38769385,0.55680345,0.15727340,0.00000000,0.22816007,0.00000000,0.20131223,0.17291634
-5.38169085,0.55548803,0.15434875,0.00000000,0.23030725,0.00000000,0.19691852,0.16984979
-5.37568784,0.56080383,0.15373884,0.00000000,0.23484709,0.00000000,0.19443682,0.16908685
-5.36968484,0.57287685,0.15547730,0.00000000,0.24185215,0.00000000,0.19390521,0.17064258
-5.36368184,0.59181442,0.15958431,0.00000000,0.25139539,0.00000000,0.19536547,0.17452056
-5.35767884,0.61770592,0.16606893,0.00000000,0.26354803,0.00000000,0.19886469,0.18071540
-5.35167584,0.65062012,0.17493044,0.00000000,0.27837602,0.00000000,0.20445532,0.18921428
-5.34567284,0.69059936,0.18615885,0.00000000,0.29593522,0.00000000,0.21219381,0.19999750
-5.33966983,0.73765067,0.19973429,0.00000000,0.31626545,0.00000000,0.22213777,0.21303797
-5.33366683,0.79173443,0.21562540,0.00000000,0.33938381,0.00000000,0.23434180,0.22829970
-5.32766383,0.85275117,0.23378695,0.00000000,0.36527757,0.00000000,0.24885221,0.24573541
-5.32166083,0.92052747,0.25415663,0.00000000,0.39389707,0.00000000,0.26570091,0.26528354
-5.31565783,0.99480168,0.27665150,0.00000000,0.42514907,0.00000000,0.28489879,0.28686461
-5.30965483,1.07521075,0.30116408,0.00000000,0.45889104,0.00000000,0.30642892,0.31037753
-5.30365183,1.16127884,0.32755863,0.00000000,0.49492659,0.00000000,0.33024000,0.33569586
-5.29764882,1.25240888,0.35566770,0.00000000,0.53300276,0.00000000,0.35624041,0.36266446
-5.29164582,1.34787774,0.38528942,0.00000000,0.57280904,0.00000000,0.38429327,0.39109672
-5.28564282,1.44683571,0.41618567,0.00000000,0.61397862,0.00000000,0.41421272,0.42077270
-5.27963982,1.54831075,0.44808141,0.00000000,0.65609186,0.00000000,0.44576192,0.45143829
-5.27363682,1.65121770,0.48066541,0.00000000,0.69868193,0.00000000,0.47865278,0.48280563
-5.26763382,1.75437256,0.51359241,0.00000000,0.74124258,0.00000000,0.51254772,0.51455489
-5.26163082,1.85651156,0.54648684,0.00000000,0.78323781,0.00000000,0.54706350,0.54633745
-5.25562781,1.95631452,0.57894813,0.00000000,0.82411319,0.00000000,0.58177707,0.57778055
-5.24962481,2.05243198,0.61055737,0.00000000,0.86330844,0.00000000,0.61623342,0.60849312
-5.24362181,2.14351525,0.64088534,0.00000000,0.90027079,0.00000000,0.64995515,0.63807299
-5.23761881,2.22824832,0.66950165,0.00000000,0.93446889,0.00000000,0.68245362,0.66611504
-5.23161581,2.30538071,0.69598460,0.00000000,0.96540655,0.00000000,0.71324127,0.69222009
-5.22561281,2.37376016,0.71993154,0.00000000,0.99263605,0.00000000,0.74184464,0.71600438
-5.21960980,2.43236389,0.74096943,0.00000000,1.01577046,0.00000000,0.76781787,0.73710923
-5.21360680,2.48032746,0.75876500,0.00000000,1.03449464,0.00000000,0.79075587,0.75521054
-5.20760380,2.51697019,0.77303434,0.00000000,1.04857451,0.00000000,0.81030692,0.77002785
-5.20160080,2.54181611,0.78355144,0.00000000,1.05786424,0.00000000,0.82618414,0.78133261
-5.19559780,2.55460971,0.79015536,0.00000000,1.06231124,0.00000000,0.83817519,0.78895531
-5.18959480,2.55532590,0.79275569,0.00000000,1.06195855,0.00000000,0.84615004,0.79279116
-5.18359180,2.54417348,0.79133606,0.00000000,1.05694477,0.00000000,0.85006618,0.79280419
-5.17758879,2.52159216,0.78595564,0.00000000,1.04750118,0.00000000,0.84997119,0.78902939
-5.17158579,2.48824274,0.77674826,0.00000000,1.03394633,0.00000000,0.84600233,0.78157286
-5.16558279,2.44499089,0.76391940,0.00000000,1.01667804,0.00000000,0.83838318,0.77060992
-5.15957979,2.39288466,0.74774098,0.00000000,0.99616304,0.00000000,0.82741729,0.75638104
-5.15357679,2.33312653,0.72854413,0.00000000,0.97292449,0.00000000,0.81347905,0.73918588
-5.14757379,2.26704055,0.70671013,0.00000000,0.94752771,0.00000000,0.79700208,0.71937543
-5.14157079,2.19603584,0.68265997,0.00000000,0.92056448,0.00000000,0.77846548,0.69734256
-5.13556778,2.12156736,0.65684271,0.00000000,0.89263641,0.00000000,0.75837845,0.67351139
-5.12956478,2.04509544,0.62972321,0.00000000,0.86433788,0.00000000,0.73726393,0.64832561
-5.12356178,1.96804520,0.60176961,0.00000000,0.83623912,0.00000000,0.71564177,0.62223648
-5.11755878,1.89176764,0.57344105,0.00000000,0.80886999,0.00000000,0.69401216,0.59569069
-5.11155578,1.81750341,0.54517604,0.00000000,0.78270507,0.00000000,0.67284005,0.56911871
-5.10555278,1.74635090,0.51738194,0.00000000,0.75815057,0.00000000,0.65254105,0.54292396
-5.09954977,1.67923964,0.49042592,0.00000000,0.73553370,0.00000000,0.63346947,0.51747332
-5.09354677,1.61691010,0.46462761,0.00000000,0.71509479,0.00000000,0.61590901,0.49308916
-5.08754377,1.55990067,0.44025383,0.00000000,0.69698257,0.00000000,0.60006637,0.47004336
-5.08154077,1.50854207,0.41751534,0.00000000,0.68125287,0.00000000,0.58606811,0.44855332
-5.07553777,1.46295964,0.39656576,0.00000000,0.66787075,0.00000000,0.57396073,0.42878016
-5.06953477,1.42308294,0.37750248,0.00000000,0.65671601,0.00000000,0.56371404,0.41082907
-5.06353177,1.38866238,0.36036959,0.00000000,0.64759185,0.00000000,0.55522744,0.39475153
-5.05752876,1.35929188,0.34516229,0.00000000,0.64023630,0.00000000,0.54833884,0.38054949
-5.05152576,1.33443640,0.33183272,0.00000000,0.63433595,0.00000000,0.54283574,0.36818083
-5.04552276,1.31346309,0.32029673,0.00000000,0.62954129,0.00000000,0.53846778,0.35756603
-5.03951976,1.29567441,0.31044115,0.00000000,0.62548299,0.00000000,0.53496021,0.34859551
-5.03351676,1.28034182,0.30213129,0.00000000,0.62178847,0.00000000,0.53202764,0.34113719
-5.02751376,1.26673824,0.29521818,0.00000000,0.61809788,0.00000000,0.52938723,0.33504396
-5.02151076,1.25416823,0.28954525,0.00000000,0.61407886,0.00000000,0.52677090,0.33016066
-5.01550775,1.24199418,0.28495417,0.00000000,0.60943954,0.00000000,0.52393594,0.32633015
-5.00950475,1.22965791,0.28128965,0.00000000,0.60393909,0.00000000,0.52067360,0.32339838
-5.00350175,1.21669677,0.27840307,0.00000000,0.59739567,0.00000000,0.51681539,0.32121828
-4.99749875,1.20275392,0.27615491,0.00000000,0.58969134,0.00000000,0.51223689,0.31965230
-4.99149575,1.18758285,0.27441599,0.00000000,0.58077409,0.00000000,0.50685921,0.31857383
-4.98549275,1.17104630,0.27306773,0.00000000,0.57065695,0.00000000,0.50064805,0.31786743
-4.97948974,1.15311037,0.27200155,0.00000000,0.55941445,0.00000000,0.49361079,0.31742820
-4.97348674,1.13383442,0.27111761,0.00000000,0.54717683,0.00000000,0.48579187,0.31716054
-4.96748374,1.11335791,0.27032328,0.00000000,0.53412249,0.00000000,0.47726691,0.31697641
-4.96148074,1.09188521,0.26953146,0.00000000,0.52046899,0.00000000,0.46813609,0.31679361
-4.95547774,1.06966935,0.26865910,0.00000000,0.50646338,0.00000000,0.45851717,0.31653414
-4.94947474,1.04699589,0.26762605,0.00000000,0.49237213,0.00000000,0.44853860,0.31612300
-4.94347174,1.02416763,0.26635450,0.00000000,0.47847128,0.00000000,0.43833318,0.31548751
-4.93746873,1.00149089,0.26476898,0.00000000,0.46503702,0.00000000,0.42803246,0.31455733
-4.93146573,0.97926386,0.26279714,0.00000000,0.45233708,0.00000000,0.41776209,0.31326515
-4.92546273,0.95776730,0.26037105,0.00000000,0.44062320,0.00000000,0.40763828,0.31154805
-4.91945973,0.93725746,0.25742914,0.00000000,0.43012447,0.00000000,0.39776536,0.30934936
-4.91345673,0.91796134,0.25391852,0.00000000,0.42104193,0.00000000,0.38823425,0.30662100
-4.90745373,0.90007368,0.24979756,0.00000000,0.41354410,0.00000000,0.37912189,0.30332590
-4.90145073,0.88375559,0.24503842,0.00000000,0.40776344,0.00000000,0.37049128,0.29944046
-4.89544772,0.86913414,0.23962953,0.00000000,0.40379363,0.00000000,0.36239191,0.29495675
-4.88944472,0.85630264,0.23357763,0.00000000,0.40168757,0.00000000,0.35486057,0.28988432
-4.88344172,0.84532123,0.22690932,0.00000000,0.40145601,0.00000000,0.34792213,0.28425135
-4.87743872,0.83621756,0.21967195,0.00000000,0.40306669,0.00000000,0.34159022,0.27810512
-4.87143572,0.82898730,0.21193379,0.00000000,0.40644422,0.00000000,0.33586789,0.27151183
-4.86543272,0.82359471,0.20378345,0.00000000,0.41147047,0.00000000,0.33074795,0.26455550
-4.85942971,0.81997316,0.19532856,0.00000000,0.41798586,0.00000000,0.32621325,0.25733633
-4.85342671,0.81802604,0.18669376,0.00000000,0.42579147,0.00000000,0.32223685,0.24996841
-4.84742371,0.81762815,0.17801811,0.00000000,0.43465223,0.00000000,0.31878229,0.24257699
-4.84142071,0.81862797,0.16945204,0.00000000,0.44430125,0.00000000,0.31580400,0.23529546
-4.83541771,0.82085105,0.16115395,0.00000000,0.45444543,0.00000000,0.31324801,0.22826224
-4.82941471,0.82410462,0.15328662,0.00000000,0.46477229,0.00000000,0.31105315,0.22161760
-4.82341171,0.82818364,0.14601352,0.00000000,0.47495808,0.00000000,0.30915261,0.21550071
-4.81740870,0.83287802,0.13949517,0.00000000,0.48467680,0.00000000,0.30747615,0.21004687
-4.81140570,0.83798094,0.13388558,0.00000000,0.49361020,0.00000000,0.30595266,0.20538504
-4.80540270,0.84329776,0.12932882,0.00000000,0.50145808,0.00000000,0.30451310,0.20163564
-4.79939970,0.84865509,0.12595587,0.00000000,0.50794867,0.00000000,0.30309372,0.19890860
-4.79339670,0.85390943,0.12388158,0.00000000,0.51284863,0.00000000,0.30163925,0.19730166
-4.78739370,0.85895460,0.12320191,0.00000000,0.51597199,0.00000000,0.30010583,0.19689874
-4.78139070,0.86372752,0.12399135,0.00000000,0.51718776,0.00000000,0.29846363,0.19776835
-4.77538769,0.86821161,0.12630054,0.00000000,0.51642553,0.00000000,0.29669868,0.19996203
-4.76938469,0.87243735,0.13015414,0.00000000,0.51367892,0.00000000,0.29481390,0.20351263
-4.76338169,0.87647989,0.13554892,0.00000000,0.50900633,0.00000000,0.29282919,0.20843254
-4.75737869,0.88045331,0.14245219,0.00000000,0.50252908,0.00000000,0.29078032,0.21471183
-4.75137569,0.88450205,0.15080057,0.00000000,0.49442678,0.00000000,0.28871684,0.22231637
-4.74537269,0.88878947,0.16049930,0.00000000,0.48493007,0.00000000,0.28669891,0.23118608
-4.73936968,0.89348439,0.17142204,0.00000000,0.47431114,0.00000000,0.28479335,0.24123337
-4.73336668,0.89874625,0.18341145,0.00000000,0.46287223,0.00000000,0.28306889,0.25234207
-4.72736368,0.90470976,0.19628057,0.00000000,0.45093285,0.00000000,0.28159115,0.26436691
-4.72136068,0.91146995,0.20981504,0.00000000,0.43881612,0.00000000,0.28041747,0.27713380
-4.71535768,0.91906874,0.22377632,0.00000000,0.42683507,0.00000000,0.27959198,0.29044106
-4.70935468,0.92748374,0.23790593,0.00000000,0.41527936,0.00000000,0.27914112,0.30406175
-4.70335168,0.93662020,0.25193050,0.00000000,0.40440329,0.00000000,0.27907013,0.31774708
-4.69734867,0.94630670,0.26556786,0.00000000,0.39441536,0.00000000,0.27936042,0.33123097
-4.69134567,0.95629499,0.27853368,0.00000000,0.38547023,0.00000000,0.27996834,0.34423576
-4.68534267,0.96626405,0.29054872,0.00000000,0.37766310,0.00000000,0.28082515,0.35647876
-4.67933967,0.97582854,0.30134630,0.00000000,0.37102698,0.00000000,0.28183845,0.36767956
-4.67333667,0.98455089,0.31067977,0.00000000,0.36553283,0.00000000,0.28289490,0.37756782
-4.66733367,0.99195689,0.31832967,0.00000000,0.36109250,0.00000000,0.28386415,0.38589119
-4.66133067,0.99755368,0.32411019,0.00000000,0.35756430,0.00000000,0.28460370,0.39242300
-4.65532766,1.00084939,0.32787476,0.00000000,0.35476091,0.00000000,0.28496462,0.39696942
-4.64932466,1.00137343,0.32952045,0.00000000,0.35245907,0.00000000,0.28479757,0.39937574
-4.64332166,0.99869629,0.32899094,0.00000000,0.35041067,0.00000000,0.28395909,0.39953146
-4.63731866,0.99244805,0.32627796,0.00000000,0.34835464,0.00000000,0.28231766,0.39737392
-4.63131566,0.98233440,0.32142111,0.00000000,0.34602895,0.00000000,0.27975926,0.39289033
-4.62531266,0.96814977,0.31450605,0.00000000,0.34318235,0.00000000,0.27619221,0.38611811
-4.61930965,0.94978663,0.30566120,0.00000000,0.33958512,0.00000000,0.27155107,0.37714347
-4.61330665,0.92724081,0.29505303,0.00000000,0.33503845,0.00000000,0.26579932,0.36609837
-4.60730365,0.90061260,0.28288021,0.00000000,0.32938212,0.00000000,0.25893090,0.35315594
-4.60130065,0.87010370,0.26936693,0.00000000,0.32250014,0.00000000,0.25097041,0.33852470
-4.59529765,0.83601030,0.25475557,0.00000000,0.31432415,0.00000000,0.24197212,0.32244167
-4.58929465,0.79871267,0.23929919,0.00000000,0.30483473,0.00000000,0.23201779,0.30516494
-4.58329165,0.75866206,0.22325407,0.00000000,0.29406044,0.00000000,0.22121353,0.28696576
-4.57728864,0.71636536,0.20687261,0.00000000,0.28207495,0.00000000,0.20968579,0.26812072
-4.57128564,0.67236856,0.19039690,0.00000000,0.26899248,0.00000000,0.19757684,0.24890416
-4.56528264,0.62723958,0.17405312,0.00000000,0.25496182,0.00000000,0.18503982,0.22958127
-4.55927964,0.58155145,0.15804695,0.00000000,0.24015941,0.00000000,0.17223370,0.21040196
-4.55327664,0.53586641,0.14256013,0.00000000,0.22478179,0.00000000,0.15931835,0.19159576
-4.54727364,0.49072160,0.12774817,0.00000000,0.20903789,0.00000000,0.14644990,0.17336787
-4.54127064,0.44661686,0.11373919,0.00000000,0.19314149,0.00000000,0.13377660,0.15589650
-4.53526763,0.40400499,0.10063391,0.00000000,0.17730422,0.00000000,0.12143537,0.13933127
-4.52926463,0.36328458,0.08850651,0.00000000,0.16172935,0.00000000,0.10954893,0.12379295
-4.52326163,0.32479575,0.07740640,0.00000000,0.14660666,0.00000000,0.09822388,0.10937413
-4.51725863,0.28881835,0.06736065,0.00000000,0.13210841,0.00000000,0.08754944,0.09614092
-4.51125563,0.25557286,0.05837691,0.00000000,0.11838659,0.00000000,0.07759703,0.08413537
-4.50525263,0.22522331,0.05044658,0.00000000,0.10557142,0.00000000,0.06842048,0.07337850
-4.49924962,0.19788219,0.04354824,0.00000000,0.09377094,0.00000000,0.06005696,0.06387376
-4.49324662,0.17361669,0.03765091,0.00000000,0.08307175,0.00000000,0.05252830,0.05561066
-4.48724362,0.15245598,0.03271733,0.00000000,0.07354056,0.00000000,0.04584275,0.04856852
-4.48124062,0.13439899,0.02870677,0.00000000,0.06522644,0.00000000,0.03999704,0.04272004
-4.47523762,0.11942231,0.02557765,0.00000000,0.05816357,0.00000000,0.03497849,0.03803463
-4.46923462,0.10748773,0.02328959,0.00000000,0.05237424,0.00000000,0.03076724,0.03448141
-4.46323162,0.09854924,0.02180506,0.00000000,0.04787188,0.00000000,0.02733833,0.03203170
-4.45722861,0.09255890,0.02109051,0.00000000,0.04466397,0.00000000,0.02466368,0.03066094
-4.45122561,0.08947168,0.02111696,0.00000000,0.04275463,0.00000000,0.02271387,0.03035013
-4.44522261,0.08924881,0.02186021,0.00000000,0.04214678,0.00000000,0.02145964,0.03108654
-4.43921961,0.09185981,0.02330054,0.00000000,0.04284372,0.00000000,0.02087315,0.03286388
-4.43321661,0.09728300,0.02542201,0.00000000,0.04485014,0.00000000,0.02092900,0.03568192
-4.42721361,0.10550466,0.02821158,0.00000000,0.04817243,0.00000000,0.02160500,0.03954547
-4.42121061,0.11651689,0.03165781,0.00000000,0.05281850,0.00000000,0.02288282,0.04446301
-4.41520760,0.13031449,0.03574955,0.00000000,0.05879686,0.00000000,0.02474845,0.05044479
-4.40920460,0.14689090,0.04047451,0.00000000,0.06611538,0.00000000,0.02719264,0.05750079
-4.40320160,0.16623370,0.04581788,0.00000000,0.07477957,0.00000000,0.03021139,0.06563833
-4.39719860,0.18831990,0.05176109,0.00000000,0.08479073,0.00000000,0.03380651,0.07485977
-4.39119560,0.21311134,0.05828075,0.00000000,0.09614394,0.00000000,0.03798628,0.08516019
-4.38519260,0.24055060,0.06534794,0.00000000,0.10882622,0.00000000,0.04276641,0.09652531
-4.37918959,0.27055777,0.07292786,0.00000000,0.12281493,0.00000000,0.04817117,0.10892974
-4.37318659,0.30302837,0.08097984,0.00000000,0.13807659,0.00000000,0.05423486,0.12233571
-4.36718359,0.33783264,0.08945794,0.00000000,0.15456631,0.00000000,0.06100341,0.13669230
-4.36118059,0.37481652,0.09831187,0.00000000,0.17222783,0.00000000,0.06853627,0.15193547
-4.35517759,0.41380427,0.10748843,0.00000000,0.19099445,0.00000000,0.07690842,0.16798859
-4.34917459,0.45460289,0.11693336,0.00000000,0.21079062,0.00000000,0.08621236,0.18476389
-4.34317159,0.49700814,0.12659349,0.00000000,0.23153442,0.00000000,0.09656004,0.20216449
-4.33716858,0.54081197,0.13641909,0.00000000,0.25314068,0.00000000,0.10808448,0.22008708
-4.33116558,0.58581105,0.14636635,0.00000000,0.27552477,0.00000000,0.12094092,0.23842519
-4.32516258,0.63181605,0.15639978,0.00000000,0.29860668,0.00000000,0.13530740,0.25707276
-4.31915958,0.67866094,0.16649446,0.00000000,0.32231536,0.00000000,0.15138446,0.27592792
-4.31315658,0.72621198,0.17663784,0.00000000,0.34659299,0.00000000,0.16939376,0.29489682
-4.30715358,0.77437571,0.18683116,0.00000000,0.37139881,0.00000000,0.18957571,0.31389714
