energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.88594297,2.39797420,0.00828266,0.28800190,1.09019863,0.71158190,0.02242242,1.07596778,0.39136548,0.26634845
-5.87993997,2.51014315,0.00923489,0.29134545,1.13219045,0.73459820,0.02283414,1.14211418,0.42342370,0.28171193
-5.87393697,2.62150191,0.01026350,0.29427684,1.17386978,0.75686665,0.02313321,1.20862021,0.45627690,0.29705438
-5.86793397,2.73033470,0.01136257,0.29669167,1.21456613,0.77795900,0.02331276,1.27456863,0.48953934,0.31217256
-5.86193097,2.83491962,0.01252482,0.29848504,1.25359785,0.79744538,0.02336828,1.33903480,0.52281123,0.32686305
-5.85592796,2.93357560,0.01374166,0.29955591,1.29029223,0.81490775,0.02329782,1.40110989,0.55568884,0.34092675
-5.84992496,3.02470933,0.01500329,0.29981128,1.32400592,0.82995348,0.02310205,1.45992429,0.58777515,0.35417341
-5.84392196,3.10686068,0.01629893,0.29917038,1.35414504,0.84222836,0.02278426,1.51467033,0.61869058,0.36642598
-5.83791896,3.17874451,0.01761703,0.29756829,1.38018396,0.85142870,0.02235022,1.56462337,0.64808324,0.37752471
-5.83191596,3.23928728,0.01894554,0.29495916,1.40168209,0.85731176,0.02180801,1.60916057,0.67563834,0.38733082
-5.82591296,3.28765689,0.02027222,0.29131870,1.41829798,0.85970425,0.02116772,1.64777613,0.70108621,0.39572969
-5.81990995,3.32328438,0.02158496,0.28664595,1.42980015,0.85850847,0.02044112,1.68009276,0.72420863,0.40263327
-5.81390695,3.34587668,0.02287210,0.28096425,1.43607420,0.85370580,0.01964127,1.70586846,0.74484293,0.40798185
-5.80790395,3.35541979,0.02412277,0.27432133,1.43712602,0.84535758,0.01878211,1.72499847,0.76288394,0.41174498
-5.80190095,3.35217242,0.02532713,0.26678868,1.43308094,0.83360318,0.01787805,1.73751234,0.77828342,0.41392145
-5.79589795,3.33665047,0.02647664,0.25846016,1.42417910,0.81865563,0.01694354,1.74356614,0.79104718,0.41453850
-5.78989495,3.30960318,0.02756425,0.24945001,1.41076727,0.80079491,0.01599269,1.74343035,0.80123003,0.41365015
-5.78389195,3.27198239,0.02858443,0.23989027,1.39328765,0.78035938,0.01503894,1.73747405,0.80892885,0.41133476
-5.77788894,3.22490634,0.02953330,0.22992794,1.37226430,0.75773582,0.01409479,1.72614622,0.81427426,0.40769199
-5.77188594,3.16961999,0.03040847,0.21972184,1.34828794,0.73334849,0.01317152,1.70995520,0.81742130,0.40283918
-5.76588294,3.10745393,0.03120896,0.20943942,1.32199988,0.70764785,0.01227908,1.68944736,0.81853991,0.39690740
-5.75987994,3.03978366,0.03193497,0.19925358,1.29407599,0.68109945,0.01142597,1.66518612,0.81780541,0.39003734
-5.75387694,2.96799142,0.03258761,0.18933974,1.26521127,0.65417343,0.01061920,1.63773226,0.81539000,0.38237518
-5.74787394,2.89343204,0.03316856,0.17987317,1.23610587,0.62733505,0.00986435,1.60762660,0.81145528,0.37406862
-5.74187094,2.81740413,0.03367977,0.17102659,1.20745296,0.60103665,0.00916560,1.57537576,0.80614662,0.36526328
-5.73586793,2.74112770,0.03412307,0.16296827,1.17992881,0.57571110,0.00852589,1.54144139,0.79958931,0.35609950
-5.72986493,2.66572849,0.03449989,0.15586046,1.15418529,0.55176688,0.00794704,1.50623343,0.79188683,0.34670977
-5.72386193,2.59222901,0.03481095,0.14985815,1.13084459,0.52958485,0.00742989,1.47010716,0.78312108,0.33721671
-5.71785893,2.52154591,0.03505606,0.14510816,1.11049601,0.50951627,0.00697455,1.43336397,0.77335454,0.32773178
-5.71185593,2.45449255,0.03523398,0.14174846,1.09369438,0.49188210,0.00658046,1.39625534,0.76263395,0.31835452
-5.70585293,2.39178574,0.03534239,0.13990744,1.08095939,0.47697299,0.00624664,1.35898934,0.75099524,0.30917242
-5.69984992,2.33405505,0.03537790,0.13970330,1.07277525,0.46504970,0.00597180,1.32173896,0.73846911,0.30026120
-5.69384692,2.28185297,0.03533622,0.14124311,1.06958998,0.45634347,0.00575441,1.28465133,0.72508695,0.29168551
-5.68784392,2.23566458,0.03521239,0.14462168,1.07181343,0.45105590,0.00559284,1.24785694,0.71088646,0.28349980
-5.68184092,2.19591502,0.03500107,0.14991997,1.07981366,0.44935808,0.00548539,1.21147819,0.69591653,0.27574928
-5.67583792,2.16297363,0.03469690,0.15720299,1.09391097,0.45138867,0.00543031,1.17563641,0.68024103,0.26847087
-5.66983492,2.13715394,0.03429489,0.16651729,1.11436953,0.45725071,0.00542577,1.14045683,0.66394129,0.26169399
-5.66383192,2.11870902,0.03379082,0.17788787,1.14138638,0.46700726,0.00546985,1.10607128,0.64711686,0.25544111
-5.65782891,2.10782219,0.03318164,0.19131479,1.17507826,0.48067590,0.00556050,1.07261831,0.62988473,0.24972799
-5.65182591,2.10459372,0.03246580,0.20676942,1.21546671,0.49822244,0.00569542,1.04024088,0.61237695,0.24456365
-5.64582291,2.10902434,0.03164354,0.22419074,1.26246224,0.51955413,0.00587201,1.00908195,0.59473678,0.23995007
-5.63981991,2.12099703,0.03071710,0.24348176,1.31584876,0.54451308,0.00608728,0.97927828,0.57711385,0.23588163
-5.63381691,2.14025868,0.02969087,0.26450642,1.37526935,0.57287022,0.00633780,0.95095316,0.55965843,0.23234443
-5.62781391,2.16640353,0.02857137,0.28708737,1.44021488,0.60432070,0.00661961,0.92420874,0.54251538,0.22931559
-5.62181091,2.19886022,0.02736721,0.31100471,1.51001666,0.63848128,0.00692823,0.89911853,0.52581817,0.22676270
-5.61580790,2.23688437,0.02608890,0.33599626,1.58384464,0.67489021,0.00725863,0.87572100,0.50968340,0.22464342
-5.60980490,2.27955817,0.02474862,0.36175936,1.66071194,0.71301021,0.00760526,0.85401472,0.49420617,0.22290551
-5.60380190,2.32579829,0.02335990,0.38795459,1.73948681,0.75223495,0.00796214,0.83395567,0.47945666,0.22148729
-5.59779890,2.37437282,0.02193723,0.41421129,1.81891227,0.79189903,0.00832294,0.81545713,0.46547816,0.22031869
-5.59179590,2.42392752,0.02049567,0.44013508,1.89763339,0.83129157,0.00868112,0.79839220,0.45228669,0.21932276
-5.58579290,2.47302089,0.01905044,0.46531708,1.97423187,0.86967311,0.00903014,0.78259918,0.43987225,0.21841795
-5.57978989,2.52016714,0.01761654,0.48934467,2.04726677,0.90629537,0.00936357,0.76788940,0.42820160,0.21752072
-5.57378689,2.56388545,0.01620834,0.51181344,2.11532005,0.94042309,0.00967541,0.75405741,0.41722257,0.21654876
-5.56778389,2.60275344,0.01483927,0.53233978,2.17704498,0.97135727,0.00996021,0.74089275,0.40686934,0.21542446
-5.56178089,2.63546247,0.01352156,0.55057371,2.23121526,0.99845850,0.01021335,0.72819287,0.39706873,0.21407852
-5.55577789,2.66087190,0.01226599,0.56621122,2.27677256,1.02116973,0.01043122,0.71577640,0.38774679,0.21245364
-5.54977489,2.67805964,0.01108183,0.57900557,2.31286986,1.03903685,0.01061139,0.70349596,0.37883557,0.21050788
-5.54377189,2.68636617,0.00997667,0.58877703,2.33890841,1.05172655,0.01075280,0.69124990,0.37027945,0.20821774
-5.53776888,2.68542967,0.00895649,0.59542043,2.35456611,1.05904009,0.01085582,0.67899210,0.36204075,0.20558054
-5.53176588,2.67520996,0.00802568,0.59891005,2.35981558,1.06092244,0.01092233,0.66673932,0.35410433,0.20261615
-5.52576288,2.65599996,0.00718712,0.59930169,2.35493065,1.05746618,0.01095574,0.65457566,0.34648077,0.19936783
-5.51975988,2.62842357,0.00644232,0.59673157,2.34048069,1.04890981,0.01096095,0.64265366,0.33920811,0.19590208
-5.51375688,2.59341979,0.00579157,0.59141211,2.31731263,1.03563051,0.01094422,0.63119205,0.33235184,0.19230754
-5.50775388,2.55221363,0.00523413,0.58362480,2.28652146,1.01813160,0.01091307,0.62047003,0.32600342,0.18869294
-5.50175088,2.50627487,0.00476832,0.57371025,2.24941030,0.99702519,0.01087603,0.61081846,0.32027705,0.18518405
-5.49574787,2.45726654,0.00439172,0.56205611,2.20744199,0.97301084,0.01084248,0.60260808,0.31530523,0.18191986
-5.48974487,2.40698530,0.00410130,0.54908324,2.16218436,0.94685114,0.01082229,0.59623551,0.31123306,0.17904809
-5.48374187,2.35729648,0.00389347,0.53523078,2.11525187,0.91934528,0.01082562,0.59210753,0.30821171,0.17672021
-5.47773887,2.31006662,0.00376425,0.52094088,2.06824623,0.89130188,0.01086253,0.59062429,0.30639143,0.17508607
-5.47173587,2.26709646,0.00370922,0.50664366,2.02269892,0.86351213,0.01094273,0.59216234,0.30591434,0.17428854
-5.46573287,2.23005720,0.00372361,0.49274314,1.98001807,0.83672445,0.01107522,0.59705804,0.30690746,0.17445824
-5.45972986,2.20043284,0.00380228,0.47960467,1.94144217,0.81162158,0.01126796,0.60559231,0.30947622,0.17570855
-5.45372686,2.17947062,0.00393972,0.46754441,1.90800232,0.78880111,0.01152767,0.61797715,0.31369890,0.17813123
-5.44772386,2.16814164,0.00413002,0.45682111,1.88049456,0.76875992,0.01185944,0.63434461,0.31962208,0.18179268
-5.44172086,2.16711281,0.00436686,0.44763059,1.85946299,0.75188321,0.01226660,0.65473876,0.32725739,0.18673111
-5.43571786,2.17673092,0.00464350,0.44010280,1.84519393,0.73843803,0.01275048,0.67911088,0.33657971,0.19295462
-5.42971486,2.19701904,0.00495277,0.43430169,1.83772073,0.72857166,0.01331025,0.70731803,0.34752676,0.20044039
-5.42371186,2.22768493,0.00528710,0.43022742,1.83683839,0.72231435,0.01394285,0.73912526,0.36000023,0.20913492
-5.41770885,2.26814055,0.00563858,0.42782089,1.84212652,0.71958619,0.01464294,0.77421118,0.37386817,0.21895533
-5.41170585,2.31753142,0.00599903,0.42697010,1.85297913,0.72020754,0.01540296,0.81217672,0.38896869,0.22979179
-5.40570285,2.37477436,0.00636009,0.42751794,1.86863915,0.72391237,0.01621318,0.85255674,0.40511468,0.24151085
-5.39969985,2.43860166,0.00671338,0.42927096,1.88823584,0.73036382,0.01706191,0.89483406,0.42209935,0.25395961
-5.39369685,2.50760967,0.00705061,0.43200877,1.91082303,0.73917117,0.01793571,0.93845522,0.43970231,0.26697060
-5.38769385,2.58030994,0.00736382,0.43549342,1.93541632,0.74990757,0.01881973,0.98284753,0.45769601,0.28036722
-5.38169085,2.65518070,0.00764548,0.43947867,1.96102781,0.76212780,0.01969807,1.02743657,0.47585218,0.29396942
-5.37568784,2.73071703,0.00788873,0.44371856,1.98669688,0.77538530,0.02055423,1.07166355,0.49394810,0.30759953
-5.36968484,2.80547773,0.00808757,0.44797515,2.01151630,0.78924807,0.02137155,1.11500186,0.51177244,0.32108797
-5.36368184,2.87812772,0.00823696,0.45202530,2.03465305,0.80331290,0.02213374,1.15697212,0.52913055,0.33427854
-5.35767884,2.94747450,0.00833302,0.45566614,2.05536376,0.81721748,0.02282543,1.19715526,0.54584886,0.34703331
-5.35167584,3.01249801,0.00837311,0.45871956,2.07300497,0.83065038,0.02343260,1.23520315,0.56177859,0.35923657
-5.34567284,3.07237313,0.00835590,0.46103538,2.08703874,0.84335839,0.02394315,1.27084631,0.57679843,0.37079811
-5.33966983,3.12648456,0.00828142,0.46249347,2.09703423,0.85515153,0.02434724,1.30389873,0.59081632,0.38165527
-5.33366683,3.17443424,0.00815100,0.46300487,2.10266628,0.86590555,0.02463774,1.33425947,0.60377032,0.39177404
-5.32766383,3.21604141,0.00796727,0.46251208,2.10371177,0.87556207,0.02481040,1.36191121,0.61562869,0.40114898
-5.32166083,3.25133593,0.00773401,0.46098854,2.10004470,0.88412657,0.02486409,1.38691601,0.62638910,0.40980208
-5.31565783,3.28054556,0.00745606,0.45843757,2.09163080,0.89166458,0.02480079,1.40940841,0.63607733,0.41778049
-5.30965483,3.30407805,0.00713912,0.45489083,2.07852221,0.89829602,0.02462553,1.42958639,0.64474532,0.42515349
-5.30365183,3.32249908,0.00678960,0.45040641,2.06085292,0.90418839,0.02434620,1.44770071,0.65246888,0.43200855
-5.29764882,3.33650703,0.00641440,0.44506667,2.03883489,0.90954882,0.02397325,1.46404306,0.65934506,0.43844690
-5.29164582,3.34690566,0.00602072,0.43897589,2.01275518,0.91461545,0.02351923,1.47893359,0.66548939,0.44457873
-5.28564282,3.35457582,0.00561587,0.43225777,1.98297375,0.91964841,0.02299836,1.49270846,0.67103295,0.45051825
-5.27963982,3.36044708,0.00520706,0.42505288,1.94992173,0.92492065,0.02242596,1.50570785,0.67611943,0.45637884
-5.27363682,3.36547034,0.00480128,0.41751603,1.91409974,0.93070904,0.02181786,1.51826482,0.68090221,0.46226848
-5.26763382,3.37059203,0.00440513,0.40981362,1.87607571,0.93728580,0.02118982,1.53069559,0.68554153,0.46828574
-5.26163082,3.37673079,0.00402473,0.40212103,1.83648189,0.94491067,0.02055699,1.54329130,0.69020167,0.47451642
-5.25562781,3.38475702,0.00366561,0.39461994,1.79601046,0.95382390,0.01993337,1.55631164,0.69504828,0.48103094
-5.24962481,3.39547577,0.00333271,0.38749575,1.75540746,0.96424021,0.01933137,1.56998031,0.70024576,0.48788266
-5.24362181,3.40961308,0.00303032,0.38093510,1.71546484,0.97634391,0.01876152,1.58448232,0.70595479,0.49510715
-5.23761881,3.42780595,0.00276209,0.37512334,1.67701029,0.99028518,0.01823213,1.59996314,0.71232985,0.50272228
-5.23161581,3.45059580,0.00253107,0.37024219,1.64089517,1.00617754,0.01774925,1.61652929,0.71951694,0.51072923
-5.22561281,3.47842500,0.00233971,0.36646742,1.60798028,1.02409650,0.01731656,1.63425038,0.72765126,0.51911427
-5.21960980,3.51163630,0.00218994,0.36396663,1.57911998,1.04407929,0.01693553,1.65316211,0.73685505,0.52785102
-5.21360680,3.55047444,0.00208322,0.36289701,1.55514475,1.06612555,0.01660554,1.67326987,0.74723538,0.53690328
-5.20760380,3.59508931,0.00202054,0.36340318,1.53684266,1.09019885,0.01632417,1.69455275,0.75888211,0.54622803
-5.20160080,3.64554006,0.00200249,0.36561492,1.52494001,1.11622871,0.01608747,1.71696740,0.77186575,0.55577839
-5.19559780,3.70179925,0.00202928,0.36964478,1.52008173,1.14411308,0.01589039,1.74045151,0.78623542,0.56550647
-5.18959480,3.76375642,0.00210073,0.37558567,1.52281184,1.17372089,0.01572706,1.76492650,0.80201674,0.57536577
-5.18359180,3.83122043,0.00221629,0.38350807,1.53355452,1.20489442,0.01559120,1.79029932,0.81920978,0.58531303
-5.17758879,3.90391993,0.00237500,0.39345724,1.55259620,1.23745144,0.01547644,1.81646294,0.83778690,0.59530930
-5.17158579,3.98150183,0.00257546,0.40545010,1.58006925,1.27118677,0.01537664,1.84329568,0.85769068,0.60532022
-5.16558279,4.06352736,0.00281579,0.41947211,1.61593775,1.30587318,0.01528609,1.87065917,0.87883188,0.61531545
-5.15957979,4.14946617,0.00309359,0.43547404,1.65998594,1.34126169,0.01519969,1.89839522,0.90108752,0.62526719
-5.15357679,4.23868867,0.00340587,0.45336894,1.71180991,1.37708119,0.01511309,1.92632171,0.92429920,0.63514795
-5.14757379,4.33045745,0.00374905,0.47302943,1.77081327,1.41303752,0.01502270,1.95422786,0.94827180,0.64492765
-5.14157079,4.42391871,0.00411890,0.49428557,1.83620719,1.44881231,0.01492568,1.98186931,0.97277276,0.65457028
-5.13556778,4.51809490,0.00451057,0.51692353,1.90701555,1.48406177,0.01481991,2.00896359,0.99753209,0.66403039
-5.12956478,4.61187991,0.00491857,0.54068536,1.98208562,1.51841588,0.01470383,2.03518632,1.02224336,0.67324956
-5.12356178,4.70403813,0.00533683,0.56527013,2.06010453,1.55147830,0.01457635,2.06016896,1.04656589,0.68215331
-5.11755878,4.79320878,0.00575882,0.59033659,2.13962183,1.58282741,0.01443672,2.08349850,1.07012827,0.69064866
-5.11155578,4.87791667,0.00617759,0.61550757,2.21907783,1.61201887,0.01428437,2.10471954,1.09253337,0.69862257
-5.10555278,4.95659005,0.00658594,0.64037613,2.29683756,1.63859005,0.01411879,2.12333928,1.11336504,0.70594164
-5.09954977,5.02758637,0.00697661,0.66451351,2.37122946,1.66206641,0.01393949,2.13883546,1.13219628,0.71245306
-5.09354677,5.08922556,0.00734239,0.68747876,2.44058799,1.68197012,0.01374589,2.15066738,1.14859891,0.71798705
-5.08754377,5.13983063,0.00767641,0.70882967,2.50329875,1.69783061,0.01353730,2.15828988,1.16215464,0.72236074
-5.08154077,5.17777432,0.00797227,0.72813489,2.55784446,1.70919706,0.01331297,2.16116972,1.17246690,0.72538345
-5.07553777,5.20153026,0.00822427,0.74498655,2.60285036,1.71565232,0.01307210,2.15880408,1.17917343,0.72686306
-5.06953477,5.20972660,0.00842756,0.75901309,2.63712675,1.71682774,0.01281396,2.15074009,1.18195884,0.72661341
-5.06353177,5.20119973,0.00857837,0.76989155,2.65970713,1.71241836,0.01253792,2.13659481,1.18056667,0.72446226
-5.05752876,5.17504533,0.00867407,0.77735891,2.66987996,1.70219750,0.01224363,2.11607439,1.17481043,0.72025938
-5.05152576,5.13066431,0.00871327,0.78122171,2.66721255,1.68603027,0.01193108,2.08899159,1.16458306,0.71388448
-5.04552276,5.06780069,0.00869590,0.78136373,2.65156571,1.66388495,0.01160070,2.05528056,1.14986411,0.70525440
-5.03951976,4.98656952,0.00862317,0.77775099,2.62309841,1.63584167,0.01125347,2.01500794,1.13072442,0.69432926
-5.03351676,4.88747261,0.00849756,0.77043408,2.58226199,1.60209776,0.01089095,1.96837971,1.10732784,0.68111712
-5.02751376,4.77140109,0.00832268,0.75954734,2.52978398,1.56296923,0.01051532,1.91574296,1.07992978,0.66567694
-5.02151076,4.63962388,0.00810314,0.74530523,2.46664219,1.51888827,0.01012934,1.85758262,1.04887261,0.64811949
-5.01550775,4.49376242,0.00784443,0.72799566,2.39403019,1.47039649,0.00973637,1.79451284,1.01457799,0.62860634
-5.00950475,4.33575231,0.00755265,0.70797086,2.31331559,1.41813426,0.00934025,1.72726347,0.97753636,0.60734668
-5.00350175,4.16779343,0.00723432,0.68563604,2.22599319,1.36282641,0.00894523,1.65666204,0.93829411,0.58459226
-4.99749875,3.99229059,0.00689617,0.66143642,2.13363490,1.30526477,0.00855584,1.58361207,0.89743883,0.56063069
-4.99149575,3.81178733,0.00654489,0.63584318,2.03783886,1.24628842,0.00817679,1.50906855,0.85558335,0.53577723
-4.98549275,3.62889566,0.00618696,0.60933899,1.94017979,1.18676236,0.00781280,1.43401174,0.81334918,0.51036565
-4.97948974,3.44622472,0.00582840,0.58240378,1.84216285,1.12755545,0.00746853,1.35942034,0.77135001,0.48473845
-4.97348674,3.26631136,0.00547467,0.55550125,1.74518271,1.06951859,0.00714839,1.28624521,0.73017601,0.45923693
-4.96748374,3.09155540,0.00513053,0.52906669,1.65048945,1.01346391,0.00685652,1.21538457,0.69037937,0.43419150
-4.96148074,2.92416175,0.00479992,0.50349661,1.55916223,0.96014574,0.00659666,1.14766179,0.65246167,0.40991267
-4.95547774,2.76609154,0.00448593,0.47914033,1.47209159,0.91024395,0.00637210,1.08380634,0.61686339,0.38668305
-4.94947474,2.61902343,0.00419083,0.45629390,1.38997031,0.86435024,0.00618567,1.02443852,0.58395586,0.36475062
-4.94347174,2.48432589,0.00391602,0.43519629,1.31329276,0.82295752,0.00603971,0.97005843,0.55403573,0.34432341
-4.93746873,2.36304062,0.00366214,0.41602775,1.24236188,0.78645257,0.00593608,0.92103901,0.52732192,0.32556591
-4.93146573,2.25587682,0.00342914,0.39891037,1.17730288,0.75511205,0.00587618,0.87762338,0.50395497,0.30859688
-4.92546273,2.16321526,0.00321637,0.38391030,1.11808228,0.72910150,0.00586099,0.83992597,0.48399861,0.29348893
-4.91945973,2.08512119,0.00302272,0.37104153,1.06453084,0.70847721,0.00589108,0.80793721,0.46744313,0.28026940
-4.91345673,2.02136443,0.00284669,0.36027075,1.01636894,0.69319052,0.00596663,0.78153109,0.45421035,0.26892262
-4.90745373,1.97144523,0.00268657,0.35152298,0.97323272,0.68309418,0.00608746,0.76047520,0.44415979,0.25939315
-4.90145073,1.93462413,0.00254051,0.34468755,0.93469977,0.67795024,0.00625302,0.74444254,0.43709567,0.25158997
-4.89544772,1.90995447,0.00240666,0.33962413,0.90031301,0.67743928,0.00646239,0.73302455,0.43277450,0.24539126
-4.88944472,1.89631606,0.00228320,0.33616860,0.86960191,0.68117042,0.00671419,0.72574486,0.43091292,0.24064956
-4.88344172,1.89244900,0.00216847,0.33413850,0.84210021,0.68869189,0.00700659,0.72207335,0.43119552,0.23719720
-4.87743872,1.89698676,0.00206100,0.33333789,0.81735995,0.69950187,0.00733725,0.72144004,0.43328263,0.23485167
-4.87143572,1.90848792,0.00195951,0.33356173,0.79496145,0.71305953,0.00770317,0.72324867,0.43681780,0.23342095
-4.86543272,1.92546611,0.00186297,0.33459957,0.77451959,0.72879595,0.00810073,0.72688963,0.44143499,0.23270853
-4.85942971,1.94641821,0.00177059,0.33623877,0.75568665,0.74612502,0.00852556,0.73175229,0.44676535,0.23251812
-4.85342671,1.96985055,0.00168179,0.33826726,0.73815226,0.76445409,0.00897250,0.73723638,0.45244376,0.23265797
-4.84742371,1.99430333,0.00159619,0.34047606,0.72164123,0.78319445,0.00943562,0.74276271,0.45811485,0.23294475
-4.84142071,2.01837339,0.00151355,0.34266155,0.70590981,0.80177151,0.00990818,0.74778293,0.46343883,0.23320691
-4.83541771,2.04073532,0.00143378,0.34462773,0.69074128,0.81963461,0.01038274,0.75178844,0.46809682,0.23328766
-4.82941471,2.06016096,0.00135688,0.34618849,0.67594136,0.83626628,0.01085121,0.75431835,0.47179590,0.23304731
-4.82341171,2.07553737,0.00128288,0.34717006,0.66133417,0.85119104,0.01130498,0.75496651,0.47427368,0.23236524
-4.81740870,2.08588290,0.00121186,0.34741347,0.64675907,0.86398323,0.01173512,0.75338741,0.47530241,0.23114131
-4.81140570,2.09036129,0.00114388,0.34677727,0.63206874,0.87427403,0.01213258,0.74930102,0.47469249,0.22929674
-4.80540270,2.08829345,0.00107898,0.34514016,0.61712858,0.88175722,0.01248843,0.74249628,0.47229538,0.22677453
-4.79939970,2.07916645,0.00101717,0.34240375,0.60181748,0.88619368,0.01279410,0.73283323,0.46800565,0.22353937
-4.79339670,2.06263961,0.00095839,0.33849501,0.58602982,0.88741434,0.01304169,0.72024381,0.46176227,0.21957706
-4.78739370,2.03854715,0.00090256,0.33336863,0.56967843,0.88532163,0.01322417,0.70473093,0.45354889,0.21489353
-4.78139070,2.00689734,0.00084955,0.32700881,0.55269822,0.87988923,0.01333570,0.68636621,0.44339321,0.20951334
-4.77538769,1.96786804,0.00079917,0.31943069,0.53505012,0.87116020,0.01337178,0.66528606,0.43136524,0.20347793
-4.76938469,1.92179863,0.00075125,0.31068104,0.51672499,0.85924363,0.01332944,0.64168641,0.41757468,0.19684346
-4.76338169,1.86917864,0.00070556,0.30083838,0.49774710,0.84430989,0.01320739,0.61581611,0.40216728,0.18967851
-4.75737869,1.81063339,0.00066191,0.29001228,0.47817706,0.82658478,0.01300604,0.58796925,0.38532042,0.18206151
-4.75137569,1.74690723,0.00062010,0.27834207,0.45811370,0.80634281,0.01272755,0.55847665,0.36723796,0.17407828
-4.74537269,1.67884491,0.00057994,0.26599481,0.43769509,0.78389994,0.01237573,0.52769677,0.34814461,0.16581938
-4.73936968,1.60737198,0.00054129,0.25316268,0.41709838,0.75960609,0.01195594,0.49600636,0.32827992,0.15737779
-4.73336668,1.53347478,0.00050404,0.24005994,0.39653859,0.73383780,0.01147489,0.46379117,0.30789219,0.14884658
-4.72736368,1.45818080,0.00046812,0.22691951,0.37626644,0.70699125,0.01094048,0.43143706,0.28723241,0.14031703
-4.72136068,1.38254022,0.00043347,0.21398927,0.35656531,0.67947586,0.01036146,0.39932175,0.26654855,0.13187688
-4.71535768,1.30760892,0.00040010,0.20152836,0.33774749,0.65170877,0.00974723,0.36780741,0.24608029,0.12360908
-4.70935468,1.23443356,0.00036803,0.18980340,0.32014991,0.62411011,0.00910750,0.33723449,0.22605443,0.11559083
-4.70335168,1.16403895,0.00033732,0.17908482,0.30412952,0.59709923,0.00845203,0.30791667,0.20668093,0.10789297
-4.69734867,1.09741765,0.00030803,0.16964339,0.29005840,0.57109162,0.00779035,0.28013719,0.18814998,0.10057973
-4.69134567,1.03552182,0.00028025,0.16174688,0.27831877,0.54649660,0.00713148,0.25414646,0.17062976,0.09370880
-4.68534267,0.97925699,0.00025406,0.15565691,0.26929790,0.52371538,0.00648380,0.23016108,0.15426521,0.08733163
-4.67933967,0.92947731,0.00022957,0.15162593,0.26338293,0.50313932,0.00585478,0.20836385,0.13917757,0.08149389
-4.67333667,0.88698185,0.00020685,0.14989427,0.26095563,0.48514809,0.00525092,0.18890500,0.12546468,0.07623613
-4.66733367,0.85251135,0.00018597,0.15068719,0.26238694,0.47010756,0.00467762,0.17190411,0.11320200,0.07159444
-4.66133067,0.82674496,0.00016701,0.15421180,0.26803133,0.45836700,0.00413917,0.15745276,0.10244405,0.06760111
-4.65532766,0.81029627,0.00015001,0.16065386,0.27822073,0.45025554,0.00363875,0.14561754,0.09322636,0.06428529
-4.64932466,0.80370856,0.00013500,0.17017429,0.29325821,0.44607784,0.00317845,0.13644327,0.08556755,0.06167348
-4.64332166,0.80744859,0.00012201,0.18290547,0.31341106,0.44610864,0.00275936,0.12995615,0.07947164,0.05978991
