energy_ev,total_up,C_s_up,C_p_up,Na_s_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.86193097,1.62063560,0.00558472,0.20725889,0.26233742,0.03041149,0.72199352,0.57709086,0.43544089
-5.85592796,1.65463073,0.00583705,0.20900012,0.26599742,0.03116860,0.74217915,0.58251930,0.44324716
-5.84992496,1.68398955,0.00609609,0.20987459,0.26828169,0.03176269,0.76086524,0.58667334,0.44963974
-5.84392196,1.70892864,0.00636418,0.20989580,0.26921153,0.03219035,0.77816465,0.58963300,0.45467844
-5.83791896,1.72981972,0.00664410,0.20910325,0.26884016,0.03245232,0.79425059,0.59154683,0.45846647
-5.83191596,1.74716597,0.00693904,0.20755927,0.26725060,0.03255347,0.80934645,0.59261956,0.46114391
-5.82591296,1.76157430,0.00725247,0.20534530,0.26455256,0.03250260,0.82371412,0.59309865,0.46287995
-5.81990995,1.77372481,0.00758807,0.20255764,0.26087854,0.03231210,0.83764107,0.59326050,0.46386432
-5.81390695,1.78433893,0.00794960,0.19930303,0.25637913,0.03199747,0.85142697,0.59339687,0.46429841
-5.80790395,1.79414774,0.00834085,0.19569414,0.25121804,0.03157669,0.86537051,0.59380212,0.46438622
-5.80190095,1.80386186,0.00876546,0.19184518,0.24556674,0.03106955,0.87975681,0.59476163,0.46432594
-5.79589795,1.81414416,0.00922691,0.18786793,0.23959929,0.03049690,0.89484624,0.59654204,0.46430208
-5.78989495,1.82558635,0.00972836,0.18386812,0.23348722,0.02987984,0.91086475,0.59938323,0.46447887
-5.78389195,1.83869028,0.01027258,0.17994246,0.22739495,0.02923895,0.92799630,0.60349258,0.46499484
-5.77788894,1.85385438,0.01086189,0.17617640,0.22147577,0.02859359,0.94637742,0.60904113,0.46595898
-5.77188594,1.87136544,0.01149808,0.17264251,0.21586850,0.02796125,0.96609395,0.61616185,0.46744834
-5.76588294,1.89139564,0.01218230,0.16939967,0.21069497,0.02735697,0.98717996,0.62494961,0.46950729
-5.75987994,1.91400443,0.01291507,0.16649292,0.20605833,0.02679298,1.00961859,0.63546266,0.47214811
-5.75387694,1.93914463,0.01369617,0.16395395,0.20204220,0.02627837,1.03334455,0.64772518,0.47535294
-5.74787394,1.96667205,0.01452462,0.16180212,0.19871060,0.02581902,1.05824799,0.66173071,0.47907676
-5.74187094,1.99635774,0.01539865,0.16004595,0.19610863,0.02541756,1.08417940,0.67744591,0.48325127
-5.73586793,2.02790200,0.01631563,0.15868485,0.19426382,0.02507360,1.11095509,0.69481445,0.48778929
-5.72986493,2.06094932,0.01727212,0.15771109,0.19318794,0.02478399,1.13836307,0.71376079,0.49258950
-5.72386193,2.09510340,0.01826386,0.15711186,0.19287933,0.02454321,1.16616887,0.73419350,0.49754124
-5.71785893,2.12994167,0.01928576,0.15687117,0.19332541,0.02434391,1.19412129,0.75600821,0.50252922
-5.71185593,2.16502877,0.02033203,0.15697177,0.19450541,0.02417736,1.22195777,0.77908999,0.50743778
-5.70585293,2.19992855,0.02139616,0.15739670,0.19639309,0.02403412,1.24940929,0.80331523,0.51215476
-5.69984992,2.23421441,0.02247111,0.15813067,0.19895942,0.02390455,1.27620483,0.82855316,0.51657475
-5.69384692,2.26747783,0.02354938,0.15916104,0.20217493,0.02377933,1.30207535,0.85466694,0.52060167
-5.68784392,2.29933509,0.02462318,0.16047854,0.20601186,0.02364999,1.32675733,0.88151469,0.52415068
-5.68184092,2.32943226,0.02568456,0.16207756,0.21044583,0.02350929,1.34999584,0.90895039,0.52714943
-5.67583792,2.35744851,0.02672562,0.16395617,0.21545695,0.02335151,1.37154738,0.93682479,0.52953867
-5.66983492,2.38309803,0.02773864,0.16611581,0.22103047,0.02317266,1.39118228,0.96498656,0.53127223
-5.66383192,2.40613063,0.02871621,0.16856066,0.22715672,0.02297058,1.40868694,0.99328349,0.53231656
-5.65782891,2.42633125,0.02965143,0.17129689,0.23383046,0.02274492,1.42386573,1.02156396,0.53264984
-5.65182591,2.44351855,0.03053796,0.17433160,0.24104956,0.02249698,1.43654271,1.04967842,0.53226071
-5.64582291,2.45754280,0.03137007,0.17767171,0.24881314,0.02222952,1.44656309,1.07748109,0.53114685
-5.63981991,2.46828326,0.03214272,0.18132275,0.25711915,0.02194645,1.45379438,1.10483155,0.52931337
-5.63381691,2.47564512,0.03285150,0.18528764,0.26596156,0.02165249,1.45812741,1.13159618,0.52677124
-5.62781391,2.47955639,0.03349258,0.18956545,0.27532728,0.02135276,1.45947699,1.15764945,0.52353566
-5.62181091,2.47996469,0.03406263,0.19415034,0.28519297,0.02105241,1.45778236,1.18287482,0.51962466
-5.61580790,2.47683432,0.03455865,0.19903055,0.29552196,0.02075620,1.45300745,1.20716521,0.51505786
-5.60980490,2.47014362,0.03497790,0.20418756,0.30626147,0.02046818,1.44514088,1.23042298,0.50985546
-5.60380190,2.45988279,0.03531773,0.20959549,0.31734028,0.02019138,1.43419578,1.25255943,0.50403753
-5.59779890,2.44605233,0.03557544,0.21522067,0.32866715,0.01992758,1.42020952,1.27349365,0.49762352
-5.59179590,2.42866200,0.03574820,0.22102147,0.34013004,0.01967718,1.40324316,1.29315091,0.49063219
-5.58579290,2.40773048,0.03583302,0.22694838,0.35159634,0.01943914,1.38338083,1.31146053,0.48308161
-5.57978989,2.38328558,0.03582668,0.23294427,0.36291413,0.01921100,1.36072891,1.32835334,0.47498950
-5.57378689,2.35536480,0.03572585,0.23894493,0.37391455,0.01898900,1.33541499,1.34375886,0.46637364
-5.56778389,2.32401641,0.03552713,0.24487978,0.38441517,0.01876825,1.30758665,1.35760225,0.45725244
-5.56178089,2.28930047,0.03522728,0.25067278,0.39422432,0.01854304,1.27740983,1.36980131,0.44764546
-5.55577789,2.25128997,0.03482336,0.25624347,0.40314615,0.01830706,1.24506704,1.38026362,0.43757391
-5.54977489,2.21007177,0.03431304,0.26150818,0.41098633,0.01805381,1.21075511,1.38888411,0.42706106
-5.54377189,2.16574719,0.03369482,0.26638131,0.41755794,0.01777685,1.17468262,1.39554316,0.41613244
-5.53776888,2.11843219,0.03296827,0.27077677,0.42268755,0.01747020,1.13706706,1.40010555,0.40481598
-5.53176588,2.06825716,0.03213436,0.27460939,0.42622090,0.01712860,1.09813170,1.40242047,0.39314186
-5.52576288,2.01536627,0.03119559,0.27779647,0.42802817,0.01674781,1.05810219,1.40232261,0.38114228
-5.51975988,1.95991644,0.03015617,0.28025931,0.42800851,0.01632474,1.01720327,1.39963467,0.36885104
-5.51375688,1.90207612,0.02902210,0.28192480,0.42609351,0.01585768,0.97565544,1.39417123,0.35630307
-5.50775388,1.84202403,0.02780122,0.28272699,0.42224966,0.01534633,0.93367184,1.38574394,0.34353392
-5.50175088,1.77994792,0.02650309,0.28260860,0.41647955,0.01479182,0.89145556,1.37416814,0.33057924
-5.49574787,1.71604361,0.02513886,0.28152258,0.40882188,0.01419665,0.84919741,1.35927041,0.31747444
-5.48974487,1.65051439,0.02372106,0.27943345,0.39935025,0.01356458,0.80707429,1.34089713,0.30425429
-5.48374187,1.58357083,0.02226329,0.27631858,0.38817083,0.01290050,0.76524821,1.31892335,0.29095289
-5.47773887,1.51543101,0.02077990,0.27216933,0.37541910,0.01221018,0.72386600,1.29326184,0.27760363
-5.47173587,1.44632116,0.01928558,0.26699181,0.36125572,0.01150005,0.68305974,1.26387162,0.26423940
-5.46573287,1.37647662,0.01779504,0.26080755,0.34586192,0.01077703,0.64294762,1.23076557,0.25089295
-5.45972986,1.30614276,0.01632256,0.25365366,0.32943441,0.01004819,0.60363551,1.19401674,0.23759729
-5.45372686,1.23557602,0.01488164,0.24558273,0.31218021,0.00932060,0.56521864,1.15376269,0.22438618
-5.44772386,1.16504449,0.01348473,0.23666229,0.29431145,0.00860109,0.52778366,1.11020776,0.21129467
-5.44172086,1.09482809,0.01214289,0.22697381,0.27604046,0.00789607,0.49141060,1.06362289,0.19835949
-5.43571786,1.02521810,0.01086560,0.21661141,0.25757527,0.00721136,0.45617482,1.01434288,0.18561940
-5.42971486,0.95651591,0.00966063,0.20568000,0.23911555,0.00655211,0.42214858,0.96276117,0.17311537
-5.42371186,0.88903094,0.00853396,0.19429329,0.22084926,0.00592270,0.38940242,0.90932229,0.16089064
-5.41770885,0.82307782,0.00748974,0.18257134,0.20294989,0.00532672,0.35800604,0.85451226,0.14899046
-5.41170585,0.75897286,0.00653037,0.17063802,0.18557445,0.00476691,0.32802878,0.79884734,0.13746186
-5.40570285,0.69702997,0.00565658,0.15861836,0.16886214,0.00424526,0.29953974,0.74286175,0.12635302
-5.39969985,0.63755629,0.00486763,0.14663587,0.15293367,0.00376300,0.27260751,0.68709472,0.11571275
-5.39369685,0.58084773,0.00416141,0.13480997,0.13789123,0.00332066,0.24729965,0.63207769,0.10558970
-5.38769385,0.52718469,0.00353474,0.12325368,0.12381895,0.00291822,0.22368203,0.57832202,0.09603166
-5.38169085,0.47682819,0.00298351,0.11207146,0.11078389,0.00255510,0.20181799,0.52630786,0.08708482
-5.37568784,0.43001661,0.00250294,0.10135759,0.09883732,0.00223037,0.18176766,0.47647453,0.07879307
-5.36968484,0.38696320,0.00208779,0.09119480,0.08801634,0.00194274,0.16358721,0.42921282,0.07119747
-5.36368184,0.34785442,0.00173256,0.08165341,0.07834567,0.00169072,0.14732832,0.38485924,0.06433572
-5.35767884,0.31284914,0.00143163,0.07279090,0.06983949,0.00147269,0.13303776,0.34369258,0.05824187
-5.35167584,0.28207861,0.00117947,0.06465194,0.06250329,0.00128697,0.12075714,0.30593244,0.05294602
-5.34567284,0.25564709,0.00097074,0.05726868,0.05633563,0.00113186,0.11052270,0.27173975,0.04847424
-5.33966983,0.23363291,0.00080038,0.05066154,0.05132971,0.00100576,0.10236517,0.24121901,0.04484849
-5.33366683,0.21608976,0.00066369,0.04484012,0.04747467,0.00090716,0.09630960,0.21442188,0.04208652
-5.32766383,0.20304798,0.00055641,0.03980435,0.04475667,0.00083467,0.09237503,0.19135172,0.04020188
-5.32166083,0.19451552,0.00047471,0.03554572,0.04315954,0.00078706,0.09057400,0.17196889,0.03920379
-5.31565783,0.19047851,0.00041522,0.03204858,0.04266507,0.00076326,0.09091170,0.15619616,0.03909691
-5.30965483,0.19090119,0.00037500,0.02929129,0.04325302,0.00076232,0.09338492,0.14392416,0.03988109
-5.30365183,0.19572502,0.00035158,0.02724736,0.04490064,0.00078346,0.09798063,0.13501644,0.04155091
-5.29764882,0.20486722,0.00034287,0.02588638,0.04758195,0.00082597,0.10467419,0.12931395,0.04409518
-5.29164582,0.21821853,0.00034716,0.02517476,0.05126670,0.00088924,0.11342752,0.12663889,0.04749629
-5.28564282,0.23564056,0.00036311,0.02507629,0.05591915,0.00097268,0.12418694,0.12679779,0.05172957
-5.27963982,0.25696289,0.00038966,0.02555251,0.06149671,0.00107569,0.13688122,0.12958386,0.05676261
-5.27363682,0.28198019,0.00042606,0.02656286,0.06794853,0.00119764,0.15141968,0.13477884,0.06255470
-5.26763382,0.31044982,0.00047180,0.02806475,0.07521424,0.00133779,0.16769079,0.14215425,0.06905640
-5.26163082,0.34209020,0.00052658,0.03001345,0.08322281,0.00149525,0.18556123,0.15147252,0.07620934
-5.25562781,0.37658038,0.00059035,0.03236208,0.09189174,0.00166898,0.20487580,0.16248798,0.08394632
-5.24962481,0.41356109,0.00066320,0.03506146,0.10112666,0.00185773,0.22545815,0.17494808,0.09219178
-5.24362181,0.45263759,0.00074541,0.03806014,0.11082138,0.00206002,0.24711262,0.18859497,0.10086272
-5.23761881,0.49338452,0.00083743,0.04130453,0.12085849,0.00227414,0.26962707,0.20316762,0.10987003
-5.23161581,0.53535277,0.00093982,0.04473924,0.13111061,0.00249815,0.29277695,0.21840461,0.11912027
-5.22561281,0.57807847,0.00105330,0.04830758,0.14144211,0.00272988,0.31633027,0.23404767,0.12851795
-5.21960980,0.62109379,0.00117869,0.05195237,0.15171155,0.00296700,0.34005366,0.24984597,0.13796812
-5.21360680,0.66393945,0.00131689,0.05561698,0.16177453,0.00320704,0.36371905,0.26556104,0.14737934
-5.20760380,0.70617834,0.00146888,0.05924657,0.17148706,0.00344745,0.38711102,0.28097229,0.15666689
-5.20160080,0.74741008,0.00163566,0.06278962,0.18070920,0.00368568,0.41003428,0.29588292,0.16575607
-5.19559780,0.78728563,0.00181826,0.06619959,0.18930896,0.00391928,0.43232122,0.31012595,0.17458556
-5.18959480,0.82552168,0.00201764,0.06943672,0.19716618,0.00414599,0.45383907,0.32357017,0.18311062
-5.18359180,0.86191407,0.00223472,0.07246979,0.20417635,0.00436381,0.47449644,0.33612570,0.19130614
-5.17758879,0.89634967,0.00247026,0.07527803,0.21025413,0.00457114,0.49424896,0.34774896,0.19916925
-5.17158579,0.92881636,0.00272487,0.07785266,0.21533644,0.00476690,0.51310377,0.35844663,0.20672161
-5.16558279,0.95941051,0.00299897,0.08019841,0.21938491,0.00495053,0.53112276,0.36827856,0.21401108
-5.15957979,0.98834175,0.00329271,0.08233464,0.22238776,0.00512219,0.54842430,0.37735926,0.22111290
-5.15357679,1.01593471,0.00360598,0.08429609,0.22436075,0.00528274,0.56518352,0.38585799,0.22813021
-5.14757379,1.04262772,0.00393837,0.08613315,0.22534732,0.00543380,0.58163107,0.39399712,0.23519394
-5.14157079,1.06896829,0.00428922,0.08791168,0.22541790,0.00557779,0.59805047,0.40204902,0.24246202
-5.13556778,1.09560558,0.00465757,0.08971222,0.22466819,0.00571791,0.61477400,0.41033125,0.25011796
-5.12956478,1.12327993,0.00504221,0.09162866,0.22321678,0.00585809,0.63217736,0.41920023,0.25836881
-5.12356178,1.15280964,0.00544177,0.09376635,0.22120187,0.00600294,0.65067321,0.42904354,0.26744237
-5.11755878,1.18507525,0.00585475,0.09623973,0.21877737,0.00615763,0.67070355,0.44027098,0.27758388
-5.11155578,1.22100167,0.00627959,0.09916947,0.21610846,0.00632779,0.69273132,0.45330461,0.28905201
-5.10555278,1.26153830,0.00671479,0.10267922,0.21336679,0.00651933,0.71723107,0.46856806,0.30211419
-5.09954977,1.30763752,0.00715903,0.10689219,0.21072541,0.00673827,0.74467894,0.48647534,0.31704140
-5.09354677,1.36023203,0.00761121,0.11192748,0.20835361,0.00699056,0.77554199,0.50741946,0.33410227
-5.08754377,1.42021106,0.00807063,0.11789650,0.20641193,0.00728189,0.81026700,0.53176128,0.35355662
-5.08154077,1.48839624,0.00853705,0.12489950,0.20504735,0.00761745,0.84926880,0.55981872,0.37564851
-5.07553777,1.56551735,0.00901076,0.13302240,0.20438896,0.00800179,0.89291834,0.59185683,0.40059883
-5.06953477,1.65218852,0.00949273,0.14233402,0.20454410,0.00843859,0.94153068,0.62807901,0.42859762
-5.06353177,1.74888553,0.00998459,0.15288398,0.20559523,0.00893052,0.99535313,0.66861957,0.45979619
-5.05752876,1.85592483,0.01048871,0.16470112,0.20759753,0.00947913,1.05455376,0.71353808,0.49429945
-5.05152576,1.97344491,0.01100820,0.17779275,0.21057732,0.01008472,1.11921088,0.76281556,0.53215849
-5.04552276,2.10139095,0.01154691,0.19214469,0.21453143,0.01074631,1.18930360,0.81635282,0.57336388
-5.03951976,2.23950320,0.01210940,0.20772203,0.21942742,0.01146160,1.26470409,0.87397095,0.61783994
-5.03351676,2.38730990,0.01270086,0.22447063,0.22520470,0.01222702,1.34517196,0.93541402,0.66544027
-5.02751376,2.54412533,0.01332706,0.24231937,0.23177647,0.01303781,1.43035100,1.00035390,0.71594495
-5.02151076,2.70905324,0.01399419,0.26118283,0.23903255,0.01388809,1.51976885,1.06839701,0.76905958
-5.01550775,2.88099597,0.01470882,0.28096438,0.24684276,0.01477102,1.61283969,1.13909277,0.82441644
-5.00950475,3.05866923,0.01547763,0.30155949,0.25506090,0.01567896,1.70887006,1.21194335,0.88157791
-5.00350175,3.24062219,0.01630733,0.32285903,0.26352916,0.01660363,1.80706795,1.28641430,0.94004214
-4.99749875,3.42526244,0.01720439,0.34475242,0.27208276,0.01753634,1.90655482,1.36194566,0.99925100
-4.99149575,3.61088498,0.01817484,0.36713031,0.28055460,0.01846811,2.00638030,1.43796294,1.05860008
-4.98549275,3.79570430,0.01922400,0.38988685,0.28877991,0.01938988,2.10553923,1.51388761,1.11745046
-4.97948974,3.97788852,0.02035621,0.41292123,0.29660054,0.02029265,2.20299018,1.58914664,1.17514197
-4.97348674,4.15559423,0.02157456,0.43613851,0.30386885,0.02116758,2.29767525,1.66318063,1.23100740
-4.96748374,4.32700103,0.02288055,0.45944971,0.31045110,0.02200614,2.38853998,1.73545052,1.28438721
-4.96148074,4.49034445,0.02427382,0.48277115,0.31623009,0.02280014,2.47455314,1.80544243,1.33464425
-4.95547774,4.64394647,0.02575185,0.50602314,0.32110721,0.02354179,2.55472548,1.87267101,1.38117785
-4.94947474,4.78624263,0.02730971,0.52912825,0.32500362,0.02422372,2.62812709,1.93668102,1.42343699
-4.94347174,4.91580534,0.02893983,0.55200908,0.32786082,0.02483902,2.69390284,1.99704781,1.46093185
-4.93746873,5.03136296,0.03063188,0.57458607,0.32964046,0.02538119,2.75128577,2.05337672,1.49324360
-4.93146573,5.13181463,0.03237266,0.59677519,0.33032358,0.02584418,2.79960809,2.10530201,1.52003205
-4.92546273,5.21624096,0.03414616,0.61848602,0.32990936,0.02622243,2.83831000,2.15248562,1.54104098
-4.91945973,5.28391100,0.03593369,0.63962016,0.32841346,0.02651084,2.86694632,2.19461638,1.55610111
-4.91345673,5.33428576,0.03771413,0.66007028,0.32586616,0.02670488,2.88519103,2.23140973,1.56513079
-4.90745373,5.36701898,0.03946434,0.67971980,0.32231033,0.02680062,2.89284018,2.26260856,1.56813433
-4.90145073,5.38195544,0.04115967,0.69844324,0.31779938,0.02679485,2.88981312,2.28798506,1.56519846
-4.89544772,5.37912739,0.04277458,0.71610736,0.31239539,0.02668522,2.87615247,2.30734376,1.55648685
-4.88944472,5.35874942,0.04428336,0.73257291,0.30616727,0.02647030,2.85202282,2.32052556,1.54223321
-4.88344172,5.32121181,0.04566092,0.74769689,0.29918921,0.02614977,2.81770830,2.32741255,1.52273319
-4.87743872,5.26707264,0.04688364,0.76133532,0.29153936,0.02572452,2.77360893,2.32793325,1.49833535
-4.87143572,5.19704850,0.04793017,0.77334626,0.28329869,0.02519676,2.72023581,2.32206785,1.46943166
-4.86543272,5.11200363,0.04878222,0.78359292,0.27455009,0.02457013,2.65820471,2.30985298,1.43644758
-4.85942971,5.01293746,0.04942530,0.79194687,0.26537756,0.02384965,2.58822827,2.29138551,1.39983236
-4.85342671,4.90097019,0.04984925,0.79829104,0.25586560,0.02304184,2.51110624,2.26682504,1.36004940
-4.84742371,4.77732649,0.05004872,0.80252251,0.24609853,0.02215455,2.42771399,2.23639467,1.31756723
-4.84142071,4.64331727,0.05002337,0.80455509,0.23615986,0.02119692,2.33898898,2.20037987,1.27285115
-4.83541771,4.50031962,0.04977796,0.80432143,0.22613166,0.02017920,2.24591550,2.15912528,1.22635567
-4.82941471,4.34975530,0.04932214,0.80177495,0.21609374,0.01911253,2.14950767,2.11302963,1.17851806
-4.82341171,4.19306831,0.04867012,0.79689141,0.20612288,0.01800874,2.05079126,2.06253882,1.12975287
-4.81740870,4.03170210,0.04784008,0.78967015,0.19629188,0.01688003,1.95078467,2.00813751,1.08044777
-4.81140570,3.86707728,0.04685345,0.78013516,0.18666869,0.01573872,1.85047980,1.95033971,1.03096058
-4.80540270,3.70057058,0.04573408,0.76833594,0.17731545,0.01459696,1.75082340,1.88967879,0.98161757
-4.79939970,3.53349605,0.04450728,0.75434819,0.16828766,0.01346644,1.65269975,1.82669739,0.93271302
-4.79339670,3.36708921,0.04319886,0.73827436,0.15963344,0.01235816,1.55691541,1.76193796,0.88450998
-4.78739370,3.20249496,0.04183415,0.72024407,0.15139306,0.01128224,1.46418660,1.69593412,0.83724217
-4.78139070,3.04075978,0.04043714,0.70041438,0.14359861,0.01024768,1.37513004,1.62920365,0.79111689
-4.77538769,2.88282861,0.03902966,0.67896994,0.13627408,0.00926232,1.29025757,1.56224307,0.74631874
-4.76938469,2.72954660,0.03763077,0.65612282,0.12943569,0.00833270,1.20997475,1.49552445,0.70301408
-4.76338169,2.58166555,0.03625622,0.63211227,0.12309258,0.00746409,1.13458384,1.42949419,0.66135594
-4.75737869,2.43985476,0.03491827,0.60720406,0.11724788,0.00666051,1.06429059,1.36457403,0.62148929
-4.75137569,2.30471569,0.03362550,0.58168957,0.11189995,0.00592478,0.99921493,1.30116403,0.58355628
-4.74537269,2.17679958,0.03238300,0.55588451,0.10704400,0.00525866,0.93940477,1.23964725,0.54770141
-4.73936968,2.05662711,0.03119264,0.53012723,0.10267380,0.00466298,0.88485224,1.18039581,0.51407631
-4.73336668,1.94470896,0.03005349,0.50477660,0.09878345,0.00413779,0.83551165,1.12377780,0.48284396
-4.72736368,1.84156598,0.02896237,0.48020948,0.09536915,0.00368252,0.79131816,1.07016452,0.45418215
-4.72136068,1.74774782,0.02791454,0.45681768,0.09243087,0.00329617,0.75220614,1.01993749,0.42828604
-4.71535768,1.66384867,0.02690434,0.43500439,0.08997370,0.00297743,0.71812641,0.97349455,0.40536955
-4.70935468,1.59051901,0.02592585,0.41518001,0.08800893,0.00272483,0.68906126,0.93125442,0.38566557
-4.70335168,1.52847222,0.02497359,0.39775750,0.08655468,0.00253689,0.66503656,0.89365928,0.36942482
-4.69734867,1.47848519,0.02404300,0.38314688,0.08563599,0.00241214,0.64613013,0.86117468,0.35691324
-4.69134567,1.44139218,0.02313093,0.37174918,0.08528437,0.00234923,0.63247600,0.83428637,0.34840784
-4.68534267,1.41807160,0.02223599,0.36394953,0.08553687,0.00234689,0.62426403,0.81349389,0.34419113
-4.67933967,1.40942541,0.02135866,0.36010951,0.08643436,0.00240399,0.62173489,0.79930058,0.34454393
-4.67333667,1.41635149,0.02050142,0.36055876,0.08801952,0.00251942,0.62517044,0.79220013,0.34973684
-4.66733367,1.43970931,0.01966857,0.36558585,0.09033414,0.00269205,0.63487970,0.79265978,0.36002040
-4.66133067,1.48028002,0.01886607,0.37542859,0.09341620,0.00292064,0.65118105,0.80110062,0.37561416
-4.65532766,1.53872208,0.01810112,0.39026396,0.09729659,0.00320368,0.67438132,0.81787565,0.39669503
-4.64932466,1.61552398,0.01738183,0.41019793,0.10199576,0.00353932,0.70475253,0.84324616,0.42338515
-4.64332166,1.71095614,0.01671665,0.43525547,0.10752047,0.00392519,0.74250743,0.87735770,0.45573977
-4.63731866,1.82502392,0.01611388,0.46537130,0.11386065,0.00435828,0.78777489,0.92021650,0.49373565
-4.63131566,1.95742430,0.01558116,0.50038164,0.12098680,0.00483487,0.84057622,0.97166769,0.53726056
-4.62531266,2.10750839,0.01512498,0.54001782,0.12884786,0.00535039,0.90080381,1.03137659,0.58610428
-4.61930965,2.27425228,0.01475020,0.58390189,0.13736989,0.00589940,0.96820303,1.09881423,0.63995186
-4.61330665,2.45623847,0.01445971,0.63154515,0.14645553,0.00647556,1.04235854,1.17324843,0.69837962
-4.60730365,2.65164955,0.01425416,0.68234977,0.15598447,0.00707164,1.12268591,1.25374136,0.76085434
-4.60130065,2.85827598,0.01413174,0.73561408,0.16581492,0.00767962,1.20842927,1.33915444,0.82673594
-4.59529765,3.07353851,0.01408817,0.79054161,0.17578603,0.00829077,1.29866534,1.42816113,0.89528416
-4.58929465,3.29452593,0.01411671,0.84625419,0.18572138,0.00889584,1.39231430,1.51926775,0.96566896
-4.58329165,3.51804750,0.01420835,0.90180876,0.19543325,0.00948524,1.48815709,1.61084217,1.03698489
-4.57728864,3.74069907,0.01435205,0.95621782,0.20472766,0.01004929,1.58485898,1.70114972,1.10826891
-4.57128564,3.95894096,0.01453507,1.00847279,0.21340998,0.01057850,1.68099859,1.78839544,1.17852132
-4.56528264,4.16918510,0.01474344,1.05756981,0.22129080,0.01106379,1.77510140,1.87077112,1.24672909
-4.55927964,4.36788839,0.01496238,1.10253685,0.22819189,0.01149685,1.86567660,1.94650557,1.31189080
-4.55327664,4.55164849,0.01517684,1.14246129,0.23395203,0.01187034,1.95125575,2.01391616,1.37304228
-4.54727364,4.71729846,0.01537200,1.17651677,0.23843231,0.01217818,2.03043193,2.07145937,1.42928191
-4.54127064,4.86199616,0.01553377,1.20398816,0.24152079,0.01241573,2.10189758,2.11777837,1.47979460
-4.53526763,4.98330461,0.01564926,1.22429360,0.24313624,0.01258000,2.16447976,2.15174548,1.52387341
-4.52926463,5.07925998,0.01570720,1.23700254,0.24323080,0.01266968,2.21717121,2.17249753,1.56093787
-4.52326163,5.14842405,0.01569828,1.24184888,0.24179146,0.01268526,2.25915603,2.17946253,1.59054834
-4.51725863,5.18991914,0.01561543,1.23873867,0.23884025,0.01262898,2.28982914,2.17237653,1.61241567
-4.51125563,5.20344386,0.01545396,1.22775186,0.23443320,0.01250470,2.30880859,2.15128970,1.62640583
-4.50525263,5.18926926,0.01521170,1.20913812,0.22865802,0.01231780,2.31594057,2.11656154,1.63253936
-4.49924962,5.14821577,0.01488892,1.18330668,0.22163081,0.01207497,2.31129697,2.06884542,1.63098569
-4.49324662,5.08161224,0.01448825,1.15081092,0.21349173,0.01178389,2.29516583,2.00906317,1.62205275
