energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-4.30115058,5.03204804,0.01010258,0.93272917,1.86763551,2.59071198,0.05000699,1.44847561
-4.29514757,4.92863311,0.01029416,0.89624285,1.80506897,2.53953728,0.04806848,1.43359173
-4.28914457,4.82506698,0.01050463,0.85879206,1.74114395,2.48885332,0.04616505,1.41886707
-4.28314157,4.72345820,0.01073258,0.82095313,1.67700091,2.43985233,0.04433292,1.40462650
-4.27713857,4.62577363,0.01097657,0.78326284,1.61371594,2.39365696,0.04260607,1.39116063
-4.27113557,4.53379802,0.01123500,0.74620671,1.55227689,2.35129718,0.04101569,1.37872032
-4.26513257,4.44910191,0.01150620,0.71021018,1.49356446,2.31369084,0.03958980,1.36751334
-4.25912956,4.37301839,0.01178835,0.67563241,1.43833888,2.28162811,0.03835305,1.35770318
-4.25312656,4.30662858,0.01207951,0.64276315,1.38723219,2.25575993,0.03732653,1.34940978
-4.24712356,4.25075558,0.01237762,0.61182220,1.34074589,2.23659039,0.03652780,1.34271202
-4.24112056,4.20596585,0.01268052,0.58296153,1.29925349,2.22447263,0.03597091,1.33765156
-4.23511756,4.17257691,0.01298595,0.55626942,1.26300738,2.21960815,0.03566655,1.33423767
-4.22911456,4.15067017,0.01329157,0.53177636,1.23214904,2.22204868,0.03562217,1.33245260
-4.22311156,4.14010732,0.01359499,0.50946223,1.20672181,2.23170048,0.03584220,1.33225699
-4.21710855,4.14054910,0.01389380,0.48926419,1.18668516,2.24833035,0.03632816,1.33359500
-4.21110555,4.15147520,0.01418553,0.47108491,1.17192961,2.27157312,0.03707886,1.33639881
-4.20510255,4.17220441,0.01446778,0.45480076,1.16229150,2.30094022,0.03809047,1.34059225
-4.19909955,4.20191439,0.01473814,0.44026952,1.15756680,2.33582930,0.03935664,1.34609335
-4.19309655,4.23966079,0.01499428,0.42733749,1.15752348,2.37553479,0.04086847,1.35281597
-4.18709355,4.28439568,0.01523396,0.41584572,1.16191205,2.41925945,0.04261459,1.36067047
-4.18109055,4.33498565,0.01545508,0.40563541,1.17047403,2.46612730,0.04458105,1.36956360
-4.17508754,4.39022995,0.01565574,0.39655233,1.18294832,2.51519777,0.04675130,1.37939804
-4.16908454,4.44887919,0.01583430,0.38845044,1.19907544,2.56548164,0.04910611,1.39007164
-4.16308154,4.50965531,0.01598943,0.38119472,1.21860001,2.61595867,0.05162355,1.40147693
-4.15707854,4.57127300,0.01612023,0.37466333,1.24127159,2.66559709,0.05427897,1.41350102
-4.15107554,4.63246306,0.01622629,0.36874927,1.26684420,2.71337470,0.05704502,1.42602616
-4.14507254,4.69199755,0.01630781,0.36336156,1.29507505,2.75830153,0.05989179,1.43893117
-4.13906953,4.74871656,0.01636567,0.35842611,1.32572252,2.79944339,0.06278700,1.45209383
-4.13306653,4.80155594,0.01640155,0.35388625,1.35854404,2.83594588,0.06569628,1.46539414
-4.12706353,4.84957537,0.01641797,0.34970297,1.39329390,2.86705804,0.06858363,1.47871838
-4.12106053,4.89198545,0.01641841,0.34585489,1.42972139,2.89215473,0.07141193,1.49196388
-4.11505753,4.92817303,0.01640726,0.34233786,1.46756938,2.91075703,0.07414361,1.50504405
-4.10905453,4.95772324,0.01638990,0.33916417,1.50657348,2.92254957,0.07674138,1.51789365
-4.10305153,4.98043727,0.01637266,0.33636136,1.54646194,2.92739406,0.07916914,1.53047378
-4.09704852,4.99634479,0.01636275,0.33397056,1.58695624,2.92533828,0.08139286,1.54277645
-4.09104552,5.00571015,0.01636814,0.33204429,1.62777245,2.91661994,0.08338159,1.55482835
-4.08504252,5.00903180,0.01639752,0.33064384,1.66862328,2.90166509,0.08510846,1.56669367
-4.07903952,5.00703461,0.01646003,0.32983622,1.70922076,2.88108091,0.08655161,1.57847580
-4.07303652,5.00065516,0.01656516,0.32969076,1.74927949,2.85564288,0.08769510,1.59031772
-4.06703352,4.99102015,0.01672252,0.33027550,1.78852035,2.82627685,0.08852969,1.60240101
-4.06103052,4.97941879,0.01694159,0.33165352,1.82667449,2.79403617,0.08905346,1.61494353
-4.05502751,4.96726957,0.01723152,0.33387933,1.86348749,2.76007499,0.08927220,1.62819566
-4.04902451,4.95608281,0.01760092,0.33699556,1.89872351,2.72561809,0.08919962,1.64243523
-4.04302151,4.94741970,0.01805758,0.34103010,1.93216926,2.69192859,0.08885721,1.65796109
-4.03701851,4.94284921,0.01860830,0.34599377,1.96363760,2.66027419,0.08827395,1.67508548
-4.03101551,4.94390392,0.01925868,0.35187869,1.99297049,2.63189309,0.08748557,1.69412523
-4.02501251,4.95203590,0.02001290,0.35865746,2.02004134,2.60796061,0.08653363,1.71539186
-4.01900950,4.96857369,0.02087360,0.36628312,2.04475627,2.58955726,0.08546433,1.73918080
-4.01300650,4.99468146,0.02184168,0.37468988,2.06705441,2.57763929,0.08432704,1.76575985
-4.00700350,5.03132121,0.02291620,0.38379459,2.08690706,2.57301238,0.08317271,1.79535705
-4.00100050,5.07921893,0.02409425,0.39349884,2.10431557,2.57630922,0.08205212,1.82814838
-3.99499750,5.13883570,0.02537084,0.40369156,2.11930817,2.58797150,0.08101408,1.86424560
-3.98899450,5.21034441,0.02673883,0.41425198,2.13193567,2.60823684,0.08010371,1.90368475
-3.98299150,5.29361326,0.02818887,0.42505275,2.14226639,2.63713101,0.07936074,1.94641574
-3.97698849,5.38819656,0.02970937,0.43596312,2.15038048,2.67446583,0.07881804,1.99229393
-3.97098549,5.49333413,0.03128653,0.44685211,2.15636411,2.71984289,0.07850047,2.04107408
-3.96498249,5.60795967,0.03290436,0.45759138,2.16030384,2.77266324,0.07842391,2.09240766
-3.95897949,5.73071920,0.03454479,0.46805790,2.16228181,2.83214304,0.07859480,2.14584392
-3.95297649,5.85999979,0.03618787,0.47813636,2.16237208,2.89733507,0.07901005,2.20083557
-3.94697349,5.99396895,0.03781198,0.48772117,2.16063863,2.96715574,0.07965736,2.25674926
-3.94097049,6.13062447,0.03939418,0.49671831,2.15713547,3.04041731,0.08051601,2.31288135
-3.93496748,6.26785414,0.04091057,0.50504683,2.15190910,3.11586432,0.08155809,2.36847864
-3.92896448,6.40350398,0.04233685,0.51264020,2.14500340,3.19221371,0.08275001,2.42276396
-3.92296148,6.53545344,0.04364882,0.51944750,2.13646697,3.26819716,0.08405440,2.47496585
-3.91695848,6.66169494,0.04482305,0.52543450,2.12636264,3.34260452,0.08543222,2.52435127
-3.91095548,6.78041482,0.04583755,0.53058460,2.11477867,3.41432658,0.08684495,2.57026006
-3.90495248,6.89007234,0.04667248,0.53489962,2.10184093,3.48239565,0.08825686,2.61213955
-3.89894947,6.98947261,0.04731083,0.53840047,2.08772528,3.54602187,0.08963716,2.64957734
-3.89294647,7.07782975,0.04773913,0.54112746,2.07266905,3.60462378,0.09096197,2.68233058
-3.88694347,7.15481611,0.04794803,0.54314026,2.05698066,3.65785103,0.09221591,2.71034954
-3.88094047,7.22059397,0.04793276,0.54451738,2.04104618,3.70559806,0.09339338,2.73379385
-3.87493747,7.27582669,0.04769356,0.54535501,2.02533189,3.74800731,0.09449929,2.75303976
-3.86893447,7.32166709,0.04723585,0.54576509,2.01038207,3.78546121,0.09554927,2.76867726
-3.86293147,7.35972174,0.04657024,0.54587267,1.99681118,3.81856279,0.09656928,2.78149639
-3.85692846,7.39199137,0.04571240,0.54581230,1.98529040,3.84810507,0.09759469,2.79246252
-3.85092546,7.42078857,0.04468269,0.54572370,1.97652828,3.87503014,0.09866878,2.80268111
-3.84492246,7.44863567,0.04350561,0.54574661,1.97124617,3.90037958,0.09984071,2.81335311
-3.83891946,7.47814665,0.04220911,0.54601507,1.97014907,3.92523815,0.10116317,2.82572253
-3.83291646,7.51189821,0.04082373,0.54665133,1.97389317,3.95067346,0.10268957,2.84101858
-3.82691346,7.55229623,0.03938167,0.54775952,1.98305144,3.97767448,0.10447124,2.86039490
-3.82091046,7.60144405,0.03791574,0.54941961,1.99807918,4.00709217,0.10655440,2.88486895
-3.81490745,7.66101960,0.03645840,0.55168181,2.01928131,4.03958541,0.10897735,2.91526457
-3.80890445,7.73216820,0.03504066,0.55456182,2.04678331,4.07557544,0.11176786,2.95216083
-3.80290145,7.81541715,0.03369127,0.55803715,2.08050773,4.11521150,0.11494096,2.99584997
-3.79689845,7.91061759,0.03243578,0.56204503,2.12015790,4.15835014,0.11849724,3.04630703
-3.79089545,8.01691755,0.03129597,0.56648179,2.16521026,4.20454979,0.12242175,3.10317292
-3.78489245,8.13276889,0.03028926,0.57120411,2.21491621,4.25308153,0.12668355,3.16575240
-3.77888944,8.25596878,0.02942848,0.57603215,2.26831395,4.30295614,0.13123605,3.23302743
-3.77288644,8.38373481,0.02872165,0.58075433,2.32425042,4.35296661,0.13601801,3.30368559
-3.76688344,8.51281086,0.02817212,0.58513390,2.38141261,4.40174449,0.14095526,3.37616264
-3.76088044,8.63959916,0.02777878,0.58891684,2.43836719,4.44782744,0.14596303,3.44869729
-3.75487744,8.76031254,0.02753644,0.59184082,2.49360693,4.48973505,0.15094882,3.51939587
-3.74887444,8.87113968,0.02743636,0.59364493,2.54560183,4.52604897,0.15581569,3.58630378
-3.74287144,8.96841531,0.02746682,0.59407958,2.59285279,4.55549359,0.16046573,3.64748047
-3.73686843,9.04878713,0.02761383,0.59291626,2.63394519,4.57701289,0.16480370,3.70107439
-3.73086543,9.10937115,0.02786180,0.58995665,2.66760014,4.58983950,0.16874058,3.74539450
-3.72486243,9.14788769,0.02819417,0.58504063,2.69272081,4.59355219,0.17219685,3.77897488
-3.71885943,9.16277162,0.02859408,0.57805289,2.70843178,4.58811866,0.17510544,3.80062978
-3.71285643,9.15325119,0.02904490,0.56892781,2.71410968,4.57392092,0.17741418,3.80949669
-3.70685343,9.11939207,0.02953072,0.55765240,2.70940373,4.55176175,0.17908765,3.80506572
-3.70085043,9.06210460,0.03003674,0.54426725,2.69424556,4.52285149,0.18010833,3.78719464
-3.69484742,8.98311425,0.03054953,0.52886544,2.66884787,4.48877520,0.18047716,3.75610919
-3.68884442,8.88489748,0.03105723,0.51158952,2.63369259,4.45144171,0.18021332,3.71238953
-3.68284142,8.77058644,0.03154968,0.49262681,2.58950918,4.41301637,0.17935346,3.65694417
-3.67683842,8.64384780,0.03201842,0.47220321,2.53724459,4.37584069,0.17795029,3.59097311
-3.67083542,8.50874199,0.03245669,0.45057591,2.47802660,4.34234234,0.17607077,3.51592284
-3.66483242,8.36957009,0.03285938,0.42802542,2.41312237,4.31493954,0.17379381,3.43343558
-3.65882941,8.23071564,0.03322293,0.40484712,2.34389450,4.29594438,0.17120781,3.34529551
-3.65282641,8.09648907,0.03354530,0.38134294,2.27175656,4.28746925,0.16840799,3.25337473
-3.64682341,7.97098150,0.03382582,0.35781338,2.19812997,4.29134086,0.16549370,3.15958107
-3.64082041,7.85793424,0.03406521,0.33455023,2.12440418,4.30902561,0.16256575,3.06580999
-3.63481741,7.76062897,0.03426546,0.31183015,2.05190136,4.34156965,0.15972382,2.97390186
-3.62881441,7.68180238,0.03442980,0.28990945,1.98184661,4.38955648,0.15706415,2.88560578
-3.62281141,7.62358757,0.03456269,0.26902003,1.91534452,4.45308360,0.15467728,2.80255037
-3.61680840,7.58748303,0.03466977,0.24936651,1.85336212,4.53175940,0.15264617,2.72622142
-3.61080540,7.57434862,0.03475779,0.23112468,1.79671813,4.62472006,0.15104448,2.65794611
-3.60480240,7.58442660,0.03483449,0.21444097,1.74607822,4.73066552,0.14993505,2.59888286
-3.59879940,7.61738474,0.03490856,0.19943286,1.70195539,4.84791271,0.14936878,2.55001594
-3.59279640,7.67237759,0.03498937,0.18619018,1.66471477,4.97446325,0.14938353,2.51215364
-3.58679340,7.74812134,0.03508683,0.17477693,1.63458181,5.10808234,0.15000348,2.48592896
-3.58079040,7.84297759,0.03521105,0.16523349,1.61165304,5.24638504,0.15123855,2.47180179
-3.57478739,7.95504101,0.03537212,0.15757901,1.59590831,5.38692575,0.15308427,2.47006179
-3.56878439,8.08222626,0.03557965,0.15181391,1.58722383,5.52728666,0.15552178,2.48083137
-3.56278139,8.22234999,0.03584252,0.14792211,1.58538529,5.66516126,0.15851828,2.50406848
-3.55677839,8.37320428,0.03616843,0.14587305,1.59010050,5.79842889,0.16202769,2.53956911
-3.55077539,8.53261867,0.03656357,0.14562342,1.60101122,5.92521730,0.16599181,2.58696969
-3.54477239,8.69850894,0.03703233,0.14711838,1.61770382,6.04395072,0.17034163,2.64574965
-3.53876938,8.86891143,0.03757698,0.15029246,1.63971883,6.15338156,0.17499922,2.71523476
-3.53276638,9.04200294,0.03819750,0.15507000,1.66655912,6.25260520,0.17987966,2.79460145
-3.52676338,9.21610675,0.03889140,0.16136525,1.69769698,6.34105778,0.18489345,2.88288300
-3.52076038,9.38968637,0.03965371,0.16908220,1.73257999,6.41849818,0.18994888,2.97897768
-3.51475738,9.56132897,0.04047698,0.17811424,1.77063604,6.48497600,0.19495465,3.08165934
-3.50875438,9.72972119,0.04135140,0.18834360,1.81127740,6.54078806,0.19982226,3.18959066
-3.50275138,9.89362013,0.04226499,0.19964101,1.85390425,6.58642651,0.20446843,3.30133895
-3.49674837,10.05182239,0.04320382,0.21186528,1.89790767,6.62252197,0.20881711,3.41539458
-3.49074537,10.20313434,0.04415235,0.22486324,1.94267238,6.64978504,0.21280119,3.53019162
-3.48474237,10.34634601,0.04509372,0.23847002,1.98757940,6.66894970,0.21636377,3.64413040
-3.47873937,10.48021116,0.04601019,0.25250970,2.03200886,6.68072153,0.21945886,3.75560168
-3.47273637,10.60343520,0.04688347,0.26679651,2.07534319,6.68573335,0.22205163,3.86301169
-3.46673337,10.71467230,0.04769513,0.28113656,2.11697103,6.68451017,0.22411811,3.96480779
-3.46073037,10.81253230,0.04842696,0.29533018,2.15629195,6.67744480,0.22564444,4.05950412
-3.45472736,10.89559733,0.04906138,0.30917480,2.19272238,6.66478451,0.22662573,4.14570677
-3.44872436,10.96244770,0.04958175,0.32246843,2.22570284,6.64662863,0.22706467,4.22213807
-3.44272136,11.01169579,0.04997270,0.33501351,2.25470662,6.62293629,0.22696996,4.28765970
-3.43671836,11.04202638,0.05022044,0.34662129,2.27925007,6.59354291,0.22635478,4.34129399
-3.43071536,11.05224153,0.05031302,0.35711636,2.29890421,6.55818388,0.22523536,4.38224337
-3.42471236,11.04130790,0.05024059,0.36634132,2.31330774,6.51652332,0.22362977,4.40990752
-3.41870935,11.00840419,0.04999559,0.37416137,2.32218090,6.46818608,0.22155712,4.42389786
-3.41270635,10.95296659,0.04957295,0.38046871,2.32533983,6.41279090,0.21903709,4.42404923
-3.40670335,10.87473015,0.04897021,0.38518639,2.32271078,6.34998311,0.21608997,4.41042824
-3.40070035,10.77376418,0.04818764,0.38827171,2.31434349,6.27946523,0.21273711,4.38333819
-3.39469735,10.65050015,0.04722834,0.38971863,2.30042293,6.20102439,0.20900169,4.34332001
-3.38869435,10.50575061,0.04609817,0.38955941,2.28127852,6.11455560,0.20490993,4.29114911
-3.38269135,10.34071851,0.04480581,0.38786508,2.25739010,6.02008038,0.20049234,4.22782768
-3.37668834,10.15699585,0.04336260,0.38474486,2.22938983,5.91776044,0.19578511,4.15457232
-3.37068534,9.95655170,0.04178244,0.38034430,2.19805935,5.80790627,0.19083143,4.07279685
-3.36468234,9.74170922,0.04008157,0.37484236,2.16432172,5.69098083,0.18568257,3.98409009
-3.35867934,9.51511215,0.03827831,0.36844729,2.12922799,5.56759833,0.18039858,3.89018889
-3.35267634,9.27968109,0.03639276,0.36139154,2.09393806,5.43851841,0.17504860,3.79294653
-3.34667334,9.03856035,0.03444645,0.35392580,2.05969638,5.30463594,0.16971063,3.69429685
-3.34067034,8.79505631,0.03246193,0.34631230,2.02780278,5.16696652,0.16447070,3.59621479
-3.33466733,8.55256857,0.03046241,0.33881769,1.99957918,5.02662799,0.15942146,3.50067400
-3.32866433,8.31451516,0.02847127,0.33170561,1.97633321,4.88481820,0.15466027,3.40960251
-3.32266133,8.08425372,0.02651166,0.32522926,1.95931988,4.74278921,0.15028678,3.32483754
-3.31665833,7.86500048,0.02460612,0.31962416,1.94970261,4.60181857,0.14640009,3.24808059
-3.31065533,7.65974910,0.02277612,0.31510144,1.94851497,4.46317793,0.14309566,3.18085424
-3.30465233,7.47119188,0.02104174,0.31184167,1.95662467,4.32810005,0.14046208,3.12446187
-3.29864932,7.30164560,0.01942133,0.30998969,1.97470092,4.19774480,0.13857783,3.07995167
-3.29264632,7.15298455,0.01793126,0.30965035,2.00318671,4.07316548,0.13750816,3.04808624
-3.28664332,7.02658314,0.01658566,0.31088544,2.04227689,3.95527658,0.13730224,3.02931875
-3.28064032,6.92327035,0.01539628,0.31371182,2.09190289,3.84482428,0.13799075,3.02377688
-3.27463732,6.84329802,0.01437233,0.31810086,2.15172495,3.74236116,0.13958385,3.03125491
-3.26863432,6.78632451,0.01352045,0.32397908,2.22113189,3.64822618,0.14206989,3.05121477
-3.26263132,6.75141490,0.01284460,0.33123006,2.29924873,3.56253128,0.14541457,3.08279591
-3.25662831,6.73705833,0.01234617,0.33969751,2.38495183,3.48515535,0.14956091,3.12483407
-3.25062531,6.74120234,0.01202392,0.34918933,2.47689112,3.41574624,0.15442988,3.17588839
-3.24462231,6.76130352,0.01187414,0.35948263,2.57351887,3.35373103,0.15992166,3.23427624
-3.23861931,6.79439333,0.01189071,0.37032943,2.67312390,3.29833437,0.16591762,3.29811473
-3.23261631,6.83715700,0.01206522,0.38146302,2.77387049,3.24860441,0.17228286,3.36536772
-3.22661331,6.88602328,0.01238720,0.39260464,2.87384076,3.20344538,0.17886926,3.43389706
-3.22061031,6.93726221,0.01284425,0.40347041,2.97107941,3.16165557,0.18551908,3.50151657
-3.21460730,6.98708788,0.01342229,0.41377826,3.06363968,3.12196918,0.19206886,3.56604716
-3.20860430,7.03176296,0.01410587,0.42325469,3.14962930,3.08310045,0.19835355,3.62537176
-3.20260130,7.06770172,0.01487840,0.43164135,3.22725550,3.04378820,0.20421082,3.67748845
-3.19659830,7.09156844,0.01572252,0.43870094,3.29486775,3.00283900,0.20948540,3.72056044
-3.19059530,7.10036830,0.01662051,0.44422273,3.35099754,2.95916744,0.21403325,3.75296161
-3.18459230,7.09152803,0.01755465,0.44802727,3.39439403,2.91183177,0.21772557,3.77331664
-3.17858929,7.06296413,0.01850769,0.44997026,3.42405494,2.86006386,0.22045232,3.78053455
-3.17258629,7.01313680,0.01946330,0.44994568,3.43925185,2.80329233,0.22212540,3.77383508
-3.16658329,6.94108829,0.02040650,0.44788785,3.43954923,2.74115826,0.22268115,3.75276722
-3.16058029,6.84646473,0.02132414,0.44377262,3.42481682,2.67352314,0.22208213,3.71721957
-3.15457729,6.72952116,0.02220530,0.43761753,3.39523478,2.60046903,0.22031832,3.66742226
-3.14857429,6.59110981,0.02304167,0.42948104,3.35129157,2.52229118,0.21740730,3.60394054
-3.14257129,6.43265239,0.02382781,0.41946076,3.29377417,2.43948371,0.21339382,3.52766017
-3.13656828,6.25609718,0.02456144,0.40769085,3.22375112,2.35271924,0.20834849,3.43976497
-3.13056528,6.06386263,0.02524346,0.39433858,3.14254825,2.26282319,0.20236569,3.34170731
-3.12456228,5.85876912,0.02587802,0.37960012,3.05171791,2.17074416,0.19556091,3.23517196
-3.11855928,5.64396099,0.02647239,0.36369574,2.95300229,2.07752147,0.18806738,3.12203461
-3.11255628,5.42282136,0.02703665,0.34686451,2.84829167,1.98425104,0.18003238,3.00431584
-3.10655328,5.19888201,0.02758339,0.32935862,2.73957884,1.89205099,0.17161311,2.88413192
-3.10055028,4.97573118,0.02812719,0.31143752,2.62891079,1.80202808,0.16297245,2.76364360
-3.09454727,4.75692189,0.02868404,0.29336195,2.51833913,1.71524611,0.15427466,2.64500436
-3.08854427,4.54588331,0.02927068,0.27538813,2.40987054,1.63269720,0.14568117,2.53030943
-3.08254127,4.34583762,0.02990385,0.25776216,2.30541888,1.55527683,0.13734667,2.42154684
-3.07653827,4.15972473,0.03059959,0.24071480,2.20676010,1.48376332,0.12941550,2.32055196
-3.07053527,3.99013666,0.03137245,0.22445681,2.11549144,1.41880212,0.12201851,2.22896651
-3.06453227,3.83926316,0.03223478,0.20917491,2.03299595,1.36089521,0.11527048,2.14820315
-3.05852926,3.70884986,0.03319606,0.19502843,1.96041331,1.31039568,0.10926806,2.07941655
-3.05252626,3.60016970,0.03426238,0.18214676,1.89861773,1.26750734,0.10408843,2.02348146
-3.04652326,3.51400797,0.03543592,0.17062768,1.84820336,1.23228910,0.09978848,1.98097843
-3.04052026,3.45066082,0.03671466,0.16053649,1.80947751,1.20466357,0.09640465,1.95218725
-3.03451726,3.40994706,0.03809224,0.15190598,1.78246168,1.18442930,0.09395332,1.93708825
-3.02851426,3.39123210,0.03955790,0.14473721,1.76690021,1.17127609,0.09243179,1.93537126
-3.02251126,3.39346308,0.04109670,0.13900114,1.76227604,1.16480238,0.09181966,1.94645189
-3.01650825,3.41521384,0.04268983,0.13464081,1.76783304,1.16453413,0.09208068,1.96949452
-3.01050525,3.45473796,0.04431510,0.13157429,1.78260408,1.16994422,0.09316494,2.00344137
-3.00450225,3.51002815,0.04594759,0.12969799,1.80544387,1.18047179,0.09501127,2.04704665
-2.99849925,3.57888016,0.04756038,0.12889053,1.83506562,1.19554059,0.09754987,2.09891501
-2.99249625,3.65895905,0.04912545,0.12901678,1.87008031,1.21457588,0.10070506,2.15754278
-2.98649325,3.74786599,0.05061456,0.12993211,1.90903741,1.23701926,0.10439796,2.22136123
-2.98049025,3.84320347,0.05200025,0.13148673,1.95046584,1.26234110,0.10854920,2.28878013
-2.97448724,3.94263704,0.05325674,0.13352992,1.99291393,1.29005015,0.11308141,2.35823059
-2.96848424,4.04395171,0.05436087,0.13591402,2.03498728,1.31970027,0.11792151,2.42820554
-2.96248124,4.14510148,0.05529289,0.13849818,2.07538325,1.35089420,0.12300265,2.49729688
-2.95647824,4.24425033,0.05603718,0.14115171,2.11292124,1.38328437,0.12826586,2.56422775
-2.95047524,4.33980376,0.05658281,0.14375685,2.14656777,1.41657104,0.13366117,2.62787909
-2.94447224,4.43042982,0.05692388,0.14621109,2.17545573,1.45049796,0.13914828,2.68730955
-2.93846923,4.51506936,0.05705970,0.14842874,2.19889728,1.48484598,0.14469676,2.74176799
-2.93246623,4.59293526,0.05699477,0.15034201,2.21639016,1.51942493,0.15028567,2.79069848
-2.92646323,4.66350112,0.05673852,0.15190129,2.22761751,1.55406441,0.15590277,2.83373753
-2.92046023,4.72648019,0.05630490,0.15307492,2.23244120,1.58860385,0.16154312,2.87070397
-2.91445723,4.78179572,0.05571168,0.15384829,2.23088962,1.62288254,0.16720743,2.90158215
-2.90845423,4.82954444,0.05497973,0.15422250,2.22314019,1.65672993,0.17289995,2.92649920
-2.90245123,4.86995485,0.05413211,0.15421243,2.20949796,1.68995698,0.17862621,2.94569786
-2.89644822,4.90334269,0.05319306,0.15384464,2.19037117,1.72234880,0.18439061,2.95950602
-2.89044522,4.93006561,0.05218703,0.15315491,2.16624499,1.75365902,0.19019401,2.96830463
-2.88444222,4.95047944,0.05113763,0.15218563,2.13765475,1.78360633,0.19603144,2.97249562
-2.87843922,4.96489816,0.05006676,0.15098326,2.10515987,1.81187320,0.20189012,2.97247142
-2.87243622,4.97355951,0.04899373,0.14959577,2.06931946,1.83810710,0.20774782,2.96858751
-2.86643322,4.97659793,0.04793464,0.14807030,2.03067081,1.86192416,0.21357164,2.96113927
-2.86043022,4.97402598,0.04690181,0.14645105,1.98971133,1.88291514,0.21931748,2.95034436
-2.85442721,4.96572527,0.04590353,0.14477751,1.94688468,1.90065360,0.22492999,2.93633118
-2.84842421,4.95144701,0.04494392,0.14308302,1.90257138,1.91470602,0.23034324,2.91913394
-2.84242121,4.93082216,0.04402309,0.14139381,1.85708397,1.92464344,0.23548202,2.89869442
-2.83641821,4.90338069,0.04313741,0.13972841,1.81066669,1.93005424,0.24026378,2.87487013
-2.83041521,4.86857870,0.04228001,0.13809744,1.76349925,1.93055776,0.24460100,2.84744840
-2.82441221,4.82583222,0.04144144,0.13650395,1.71570431,1.92581794,0.24840421,2.81616544
-2.81840920,4.77455593,0.04061040,0.13494400,1.66735792,1.91555693,0.25158521,2.78072935
-2.81240620,4.71420498,0.03977460,0.13340767,1.61850226,1.89956781,0.25406053,2.74084600
-2.80640320,4.64431788,0.03892156,0.13188033,1.56915987,1.87772617,0.25575506,2.69624620
-2.80040020,4.56455850,0.03803953,0.13034416,1.51934855,1.85000018,0.25660549,2.64671300
-2.79439720,4.47475522,0.03711825,0.12877983,1.46909612,1.81645850,0.25656356,2.59210769
-2.78839420,4.37493538,0.03614964,0.12716830,1.41845437,1.77727615,0.25559898,2.53239328
-2.78239120,4.26535358,0.03512841,0.12549256,1.36751140,1.73273773,0.25370175,2.46765434
-2.77638819,4.14651235,0.03405247,0.12373938,1.31640189,1.68323807,0.25088392,2.39811214
-2.77038519,4.01917429,0.03292320,0.12190091,1.26531476,1.62928017,0.24718062,2.32413455
-2.76438219,3.88436503,0.03174556,0.11997598,1.21449781,1.57147046,0.24265026,2.24624002
-2.75837919,3.74336669,0.03052800,0.11797117,1.16425924,1.51051152,0.23737391,2.16509548
-2.75237619,3.59770200,0.02928222,0.11590147,1.11496580,1.44719246,0.23145391,2.08150806
-2.74637319,3.44910946,0.02802277,0.11379058,1.06703765,1.38237717,0.22501152,1.99641096
-2.74037019,3.29951053,0.02676652,0.11167065,1.02094006,1.31699100,0.21818395,1.91084395
-2.73436718,3.15096973,0.02553202,0.10958169,0.97717222,1.25200603,0.21112066,1.82592905
-2.72836418,3.00564930,0.02433883,0.10757038,0.93625359,1.18842560,0.20397908,1.74284247
-2.72236118,2.86575994,0.02320672,0.10568850,0.89870813,1.12726850,0.19691990,1.66278366
-2.71635818,2.73350928,0.02215493,0.10399103,0.86504724,1.06955328,0.19010221,1.58694270
-2.71035518,2.61105015,0.02120141,0.10253381,0.83575182,1.01628329,0.18367836,1.51646729
-2.70435218,2.50043036,0.02036211,0.10137111,0.81125446,0.96843260,0.17778909,1.45243046
-2.69834917,2.40354572,0.01965036,0.10055302,0.79192223,0.92693350,0.17255882,1.39580031
-2.69234617,2.32209810,0.01907632,0.10012289,0.77804116,0.89266554,0.16809145,1.34741289
-2.68634317,2.25755974,0.01864659,0.10011496,0.76980289,0.86644634,0.16446674,1.30794931
-2.68034017,2.21114508,0.01836387,0.10055217,0.76729435,0.84902431,0.16173754,1.27791783
-2.67433717,2.18379078,0.01822682,0.10144454,0.77049109,0.84107299,0.15992783,1.25764176
-2.66833417,2.17614432,0.01823008,0.10278792,0.77925456,0.84318689,0.15903181,1.24725346
-2.66233117,2.18856132,0.01836437,0.10456346,0.79333381,0.85587845,0.15901402,1.24669477
-2.65632816,2.22111087,0.01861676,0.10673763,0.81237169,0.87957565,0.15981060,1.25572364
-2.65032516,2.27358838,0.01897110,0.10926306,0.83591540,0.91461986,0.16133146,1.27392666
-2.64432216,2.34553451,0.01940848,0.11207998,0.86343107,0.96126328,0.16346360,1.30073696
-2.63831916,2.43625896,0.01990789,0.11511827,0.89432186,1.01966551,0.16607516,1.33545642
-2.63231616,2.54486727,0.02044688,0.11830011,0.92794889,1.08988894,0.16902030,1.37728123
-2.62631316,2.67028906,0.02100228,0.12154308,0.96365387,1.17189238,0.17214451,1.42532963
-2.62031016,2.81130583,0.02155099,0.12476344,1.00078254,1.26552301,0.17529031,1.47867038
-2.61430715,2.96657681,0.02207066,0.12787964,1.03870770,1.37050663,0.17830299,1.53635068
-2.60830415,3.13466138,0.02254046,0.13081569,1.07685059,1.48643639,0.18103624,1.59742229
-2.60230115,3.31403716,0.02294169,0.13350438,1.11469954,1.61276071,0.18335729,1.66096459
