energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-2.83641821,4.10067332,0.00407323,0.11513370,0.60255828,2.56141877,0.00712328,1.19103407,0.56901180,0.29352735
-2.83041521,4.06217050,0.00407561,0.11240205,0.60251660,2.54474018,0.00713446,1.17640437,0.56054274,0.28897667
-2.82441221,4.02189589,0.00406140,0.10956118,0.60099165,2.52657737,0.00715427,1.16133476,0.55108460,0.28489424
-2.81840920,3.98089020,0.00403058,0.10663750,0.59782596,2.50766496,0.00718483,1.14595402,0.54075985,0.28143604
-2.81240620,3.94029810,0.00398337,0.10366194,0.59291065,2.48878783,0.00722833,1.13044381,0.52971670,0.27875657
-2.80640320,3.90136319,0.00392021,0.10066973,0.58619145,2.47077583,0.00728697,1.11504165,0.51812726,0.27700716
-2.80040020,3.86541463,0.00384178,0.09769984,0.57767213,2.45449434,0.00736295,1.10004017,0.50618437,0.27633378
-2.79439720,3.83384427,0.00374903,0.09479423,0.56741532,2.44083007,0.00745839,1.08578207,0.49409721,0.27687427
-2.78839420,3.80807360,0.00364309,0.09199680,0.55554040,2.43067138,0.00757531,1.07265072,0.48208557,0.27875503
-2.78239120,3.78951086,0.00352533,0.08935213,0.54221872,2.42488330,0.00771549,1.06105657,0.47037308,0.28208709
-2.77638819,3.77949937,0.00339731,0.08690399,0.52766646,2.42427772,0.00788040,1.05141996,0.45917960,0.28696163
-2.77038519,3.77925901,0.00326071,0.08469383,0.51213526,2.42957978,0.00807111,1.04415083,0.44871308,0.29344520
-2.76438219,3.78982373,0.00311734,0.08275912,0.49590138,2.44139208,0.00828815,1.03962662,0.43916131,0.30157477
-2.75837919,3.81197841,0.00296908,0.08113181,0.47925387,2.46015863,0.00853140,1.03816928,0.43068388,0.31135288
-2.75237619,3.84619888,0.00281783,0.07983694,0.46248233,2.48613084,0.00880004,1.04002284,0.42340487,0.32274331
-2.74637319,3.89259929,0.00266544,0.07889142,0.44586503,2.51933794,0.00909244,1.04533285,0.41740673,0.33566747
-2.74037019,3.95089069,0.00251372,0.07830318,0.42965785,2.55956432,0.00940612,1.05412895,0.41272553,0.35000197
-2.73436718,4.02035444,0.00236434,0.07807064,0.41408471,2.60633577,0.00973779,1.06631185,0.40934812,0.36557768
-2.72836418,4.09983341,0.00221885,0.07818265,0.39932988,2.65891661,0.01008334,1.08164564,0.40721135,0.38218039
-2.72236118,4.18774306,0.00207857,0.07861877,0.38553246,2.71631883,0.01043793,1.09975618,0.40620339,0.39955351
-2.71635818,4.28210320,0.00194467,0.07935011,0.37278341,2.77732372,0.01079614,1.12013604,0.40616732,0.41740268
-2.71035518,4.38059038,0.00181805,0.08034044,0.36112487,2.84051594,0.01115215,1.14215597,0.40690674,0.43540229
-2.70435218,4.48060913,0.00169943,0.08154778,0.35055207,2.90432880,0.01149988,1.16508259,0.40819328,0.45320391
-2.69834917,4.57937948,0.00158931,0.08292616,0.34101727,2.96709906,0.01183330,1.18810174,0.40977560,0.47044615
-2.69234617,4.67403662,0.00148795,0.08442759,0.33243565,3.02712878,0.01214662,1.21034635,0.41138953,0.48676574
-2.68634317,4.76173820,0.00139546,0.08600418,0.32469265,3.08275104,0.01243456,1.23092763,0.41276872,0.50180924
-2.68034017,4.83977368,0.00131179,0.08761009,0.31765222,3.13239626,0.01269256,1.24896813,0.41365551,0.51524491
-2.67433717,4.90567016,0.00123671,0.08920350,0.31116563,3.17465560,0.01291702,1.26363498,0.41381121,0.52677411
-2.66833417,4.95728912,0.00116994,0.09074818,0.30508023,3.20833774,0.01310541,1.27417175,0.41302550,0.53614170
-2.66233117,4.99290891,0.00111107,0.09221484,0.29924771,3.23251622,0.01325647,1.27992737,0.41112438,0.54314490
-2.65632816,5.01128865,0.00105965,0.09358203,0.29353147,3.24656452,0.01337017,1.28038069,0.40797636,0.54764010
-2.65032516,5.01171034,0.00101521,0.09483663,0.28781281,3.25017706,0.01344778,1.27515950,0.40349649,0.54954733
-2.64432216,4.99399717,0.00097724,0.09597391,0.28199557,3.24337515,0.01349179,1.26405328,0.39764835,0.54885210
-2.63831916,4.95850738,0.00094523,0.09699706,0.27600925,3.22649769,0.01350575,1.24701902,0.39044366,0.54560457
-2.63231616,4.90610479,0.00091868,0.09791649,0.26981041,3.20017759,0.01349416,1.22418016,0.38193985,0.53991611
-2.62631316,4.83810799,0.00089709,0.09874862,0.26338264,3.16530547,0.01346221,1.19581879,0.37223566,0.53195342
-2.62031016,4.75622192,0.00087998,0.09951465,0.25673495,3.12298318,0.01341558,1.16236182,0.36146520,0.52193067
-2.61430715,4.66245607,0.00086687,0.10023898,0.24989918,3.07447019,0.01336015,1.12436193,0.34979074,0.51009998
-2.60830415,4.55903447,0.00085728,0.10094781,0.24292629,3.02112618,0.01330181,1.08247457,0.33739484,0.49674086
-2.60230115,4.44830275,0.00085071,0.10166764,0.23588230,2.96435332,0.01324620,1.03743220,0.32447203,0.48214923
-2.59629815,4.33263765,0.00084668,0.10242409,0.22884373,2.90554167,0.01319852,0.99001722,0.31122076,0.46662643
-2.59029515,4.21436366,0.00084467,0.10324092,0.22189323,2.84602062,0.01316342,0.94103490,0.29783586,0.45046901
-2.58429215,4.09568095,0.00084416,0.10413930,0.21511543,2.78701895,0.01314486,0.89128762,0.28450188,0.43395956
-2.57828914,3.97860768,0.00084462,0.10513756,0.20859325,2.72963503,0.01314611,0.84155141,0.27138771,0.41735911
-2.57228614,3.86493860,0.00084550,0.10625116,0.20240498,2.67481830,0.01316974,0.79255580,0.25864244,0.40090130
-2.56628314,3.75622064,0.00084625,0.10749299,0.19662195,2.62336188,0.01321769,0.74496742,0.24639276,0.38478844
-2.56028014,3.65374485,0.00084634,0.10887400,0.19130710,2.57590576,0.01329135,0.69937781,0.23474173,0.36918957
-2.55427714,3.55855330,0.00084524,0.11040392,0.18651415,2.53294894,0.01339175,0.65629546,0.22376895,0.35424030
-2.54827414,3.47145818,0.00084248,0.11209216,0.18228745,2.49486854,0.01351965,0.61614183,0.21353181,0.34004423
-2.54227114,3.39306989,0.00083761,0.11394861,0.17866232,2.46194343,0.01367572,0.57925104,0.20406771,0.32667573
-2.53626813,3.32383066,0.00083026,0.11598441,0.17566567,2.43437971,0.01386070,0.54587259,0.19539692,0.31418360
-2.53026513,3.26404988,0.00082012,0.11821251,0.17331684,2.41233555,0.01407549,0.51617656,0.18752587,0.30259532
-2.52426213,3.21393778,0.00080697,0.12064801,0.17162840,2.39594280,0.01432125,0.49026037,0.18045042,0.29192150
-2.51825913,3.17363428,0.00079070,0.12330810,0.17060683,2.38532367,0.01459946,0.46815668,0.17415913,0.28216010
-2.51225613,3.14323094,0.00077125,0.12621178,0.17025301,2.38060086,0.01491189,0.44984153,0.16863604,0.27330024
-2.50625313,3.12278427,0.00074868,0.12937917,0.17056232,2.38190048,0.01526062,0.43524233,0.16386304,0.26532532
-2.50025013,3.11232003,0.00072316,0.13283064,0.17152456,2.38934767,0.01564787,0.42424524,0.15982148,0.25821525
-2.49424712,3.11182858,0.00069491,0.13658557,0.17312344,2.40305543,0.01607596,0.41670166,0.15649330,0.25194793
-2.48824412,3.12125252,0.00066424,0.14066107,0.17533595,2.42310779,0.01654711,0.41243371,0.15386133,0.24649973
-2.48224112,3.14046838,0.00063153,0.14507055,0.17813152,2.44953909,0.01706331,0.41123861,0.15190912,0.24184531
-2.47623812,3.16926456,0.00059718,0.14982235,0.18147125,2.48231115,0.01762609,0.41289225,0.15062024,0.23795681
-2.47023512,3.20731813,0.00056165,0.15491849,0.18530711,2.52129050,0.01823643,0.41715192,0.14997724,0.23480265
-2.46423212,3.25417301,0.00052540,0.16035352,0.18958155,2.56622785,0.01889452,0.42375861,0.14996041,0.23234614
-2.45822911,3.30922204,0.00048890,0.16611376,0.19422725,2.61674156,0.01959967,0.43243904,0.15054646,0.23054409
-2.45222611,3.37169502,0.00045260,0.17217669,0.19916745,2.67230693,0.02035021,0.44290773,0.15170735,0.22934571
-2.44622311,3.44065425,0.00041694,0.17851074,0.20431663,2.73225225,0.02114336,0.45486936,0.15340927,0.22869186
-2.44022011,3.51499867,0.00038231,0.18507537,0.20958176,2.79576258,0.02197522,0.46802145,0.15561195,0.22851486
-2.43421711,3.59347686,0.00034908,0.19182147,0.21486396,2.86189113,0.02284075,0.48205761,0.15826836,0.22873888
-2.42821411,3.67470876,0.00031755,0.19869196,0.22006064,2.92957813,0.02373379,0.49667131,0.16132483,0.22928094
-2.42221111,3.75721503,0.00028800,0.20562267,0.22506786,2.99767619,0.02464709,0.51156016,0.16472152,0.23005256
-2.41620810,3.83945290,0.00026067,0.21254336,0.22978302,3.06498108,0.02557241,0.52643050,0.16839340,0.23096183
-2.41020510,3.91985672,0.00023574,0.21937886,0.23410762,3.13026621,0.02650062,0.54100228,0.17227142,0.23191603
-2.40420210,3.99688119,0.00021341,0.22605031,0.23794996,3.19231942,0.02742179,0.55501394,0.17628407,0.23282434
-2.39819910,4.06904527,0.00019381,0.23247638,0.24122774,3.24998007,0.02832540,0.56822704,0.18035903,0.23360089
-2.39219610,4.13497489,0.00017709,0.23857461,0.24387033,3.30217485,0.02920046,0.58043055,0.18442502,0.23416758
-2.38619310,4.19344239,0.00016339,0.24426264,0.24582081,3.34795085,0.03003571,0.59144456,0.18841353,0.23445686
-2.38019010,4.24340134,0.00015289,0.24945959,0.24703742,3.38650430,0.03081990,0.60112307,0.19226056,0.23441416
-2.37418709,4.28401535,0.00014577,0.25408729,0.24749467,3.41720431,0.03154197,0.60935607,0.19590817,0.23399986
-2.36818409,4.31467996,0.00014226,0.25807170,0.24718391,3.43961039,0.03219135,0.61607049,0.19930585,0.23319086
-2.36218109,4.33503713,0.00014264,0.26134422,0.24611340,3.45348375,0.03275827,0.62123016,0.20241150,0.23198151
-2.35617809,4.34498191,0.00014723,0.26384310,0.24430788,3.45879183,0.03323408,0.62483478,0.20519226,0.23038399
-2.35017509,4.34466161,0.00015642,0.26551482,0.24180784,3.45570638,0.03361152,0.62691790,0.20762488,0.22842817
-2.34417209,4.33446750,0.00017066,0.26631545,0.23866823,3.44459534,0.03388513,0.62754399,0.20969583,0.22616080
-2.33816908,4.31501977,0.00019047,0.26621202,0.23495704,3.42600898,0.03405146,0.62680478,0.21140102,0.22364435
-2.33216608,4.28714634,0.00021642,0.26518363,0.23075344,3.40066097,0.03410944,0.62481498,0.21274525,0.22095527
-2.32616308,4.25185629,0.00024912,0.26322257,0.22614591,3.36940504,0.03406055,0.62170754,0.21374135,0.21818190
-2.32016008,4.21030886,0.00028926,0.26033502,0.22123006,3.33320823,0.03390902,0.61762859,0.21440905,0.21542215
-2.31415708,4.16377893,0.00033751,0.25654152,0.21610649,3.29312133,0.03366193,0.61273231,0.21477373,0.21278088
-2.30815408,4.11362000,0.00039458,0.25187710,0.21087853,3.25024766,0.03332918,0.60717584,0.21486492,0.21036714
-2.30215108,4.06122575,0.00046114,0.24639094,0.20565004,3.20571092,0.03292341,0.60111442,0.21471481,0.20829141
-2.29614807,4.00799126,0.00053785,0.24014556,0.20052322,3.16062321,0.03245979,0.59469694,0.21435670,0.20666281
-2.29014507,3.95527505,0.00062528,0.23321569,0.19559654,3.11605413,0.03195570,0.58806205,0.21382347,0.20558643
-2.28414207,3.90436307,0.00072392,0.22568658,0.19096273,3.07300175,0.03143035,0.58133489,0.21314627,0.20516081
-2.27813907,3.85643581,0.00083412,0.21765205,0.18670701,3.03236667,0.03090421,0.57462471,0.21235329,0.20547570
-2.27213607,3.81253958,0.00095610,0.20921222,0.18290545,2.99492976,0.03039852,0.56802326,0.21146882,0.20661005
-2.26613307,3.77356305,0.00108988,0.20047098,0.17962363,2.96133447,0.02993459,0.56160421,0.21051259,0.20863043
-2.26013007,3.74021982,0.00123527,0.19153350,0.17691550,2.93207435,0.02953320,0.55542340,0.20949947,0.21158982
-2.25412706,3.71303777,0.00139189,0.18250365,0.17482263,2.90748632,0.02921393,0.54952011,0.20843944,0.21552673
-2.24812406,3.69235558,0.00155909,0.17348157,0.17337368,2.88774986,0.02899454,0.54391913,0.20733800,0.22046494
-2.24212106,3.67832660,0.00173598,0.16456156,0.17258433,2.87289226,0.02889037,0.53863360,0.20619688,0.22641346
-2.23611806,3.67092973,0.00192144,0.15583021,0.17245751,2.86279978,0.02891388,0.53366841,0.20501499,0.23336706
-2.23011506,3.66998702,0.00211412,0.14736494,0.17298390,2.85723408,0.02907421,0.52902405,0.20378972,0.24130710
-2.22411206,3.67518680,0.00231243,0.13923298,0.17414291,2.85585336,0.02937686,0.52470060,0.20251830,0.25020262
-2.21810905,3.68611140,0.00251463,0.13149079,0.17590380,2.85823707,0.02982356,0.52070170,0.20119930,0.26001178
-2.21210605,3.70226783,0.00271879,0.12418391,0.17822707,2.86391314,0.03041213,0.51703814,0.19983409,0.27068328
-2.20610305,3.72311975,0.00292291,0.11734719,0.18106612,2.87238620,0.03113655,0.51373094,0.19842818,0.28215800
-2.20010005,3.74811906,0.00312490,0.11100539,0.18436883,2.88316554,0.03198712,0.51081357,0.19699229,0.29437045
-2.19409705,3.77673522,0.00332270,0.10517397,0.18807937,2.89579112,0.03295073,0.50833322,0.19554316,0.30725016
-2.18809405,3.80848064,0.00351428,0.09986014,0.19213983,2.90985645,0.03401117,0.50635083,0.19410390,0.32072280
-2.18209105,3.84293069,0.00369772,0.09506396,0.19649180,2.92502696,0.03514957,0.50493990,0.19270392,0.33471108
-2.17608804,3.87973714,0.00387129,0.09077947,0.20107780,2.94105286,0.03634488,0.50418400,0.19137834,0.34913528
-2.17008504,3.91863430,0.00403346,0.08699573,0.20584247,2.95777579,0.03757439,0.50417306,0.19016691,0.36391348
-2.16408204,3.95943747,0.00418297,0.08369779,0.21073356,2.97512894,0.03881428,0.50499857,0.18911246,0.37896153
-2.15807904,4.00203402,0.00431886,0.08086747,0.21570260,2.99313053,0.04004016,0.50674789,0.18825898,0.39419273
-2.15207604,4.04636754,0.00444051,0.07848395,0.22070543,3.01187112,0.04122769,0.50949798,0.18764932,0.40951742
-2.14607304,4.09241651,0.00454764,0.07652419,0.22570243,3.03149552,0.04235304,0.51330893,0.18732278,0.42484244
-2.14007004,4.14016868,0.00464035,0.07496316,0.23065857,3.05218044,0.04339349,0.51821759,0.18731260,0.44007079
-2.13406703,4.18959330,0.00471909,0.07377391,0.23554336,3.07410912,0.04432790,0.52423187,0.18764357,0.45510137
-2.12806403,4.24061300,0.00478463,0.07292757,0.24033071,3.09744476,0.04513713,0.53132590,0.18832990,0.46982918
-2.12206103,4.29307760,0.00483810,0.07239322,0.24499870,3.12230421,0.04580448,0.53943664,0.18937350,0.48414583
-2.11605803,4.34674170,0.00488090,0.07213783,0.24952939,3.14873376,0.04631600,0.54846210,0.19076276,0.49794072
-2.11005503,4.40124800,0.00491466,0.07212622,0.25390877,3.17668853,0.04666080,0.55826148,0.19247201,0.51110263
-2.10405203,4.45611767,0.00494123,0.07232107,0.25812664,3.20601693,0.04683120,0.56865731,0.19446166,0.52352203
-2.09804902,4.51074894,0.00496260,0.07268312,0.26217672,3.23645115,0.04682293,0.57943968,0.19667910,0.53509379
-2.09204602,4.56442420,0.00498085,0.07317150,0.26605681,3.26760457,0.04663515,0.59037230,0.19906021,0.54572038
-2.08604302,4.61632576,0.00499809,0.07374429,0.26976906,3.29897627,0.04627041,0.60120031,0.20153168,0.55531538
-2.08004002,4.66555943,0.00501640,0.07435913,0.27332019,3.32996260,0.04573458,0.61165941,0.20401369,0.56380703
-2.07403702,4.71118485,0.00503779,0.07497417,0.27672193,3.35987530,0.04503664,0.62148579,0.20642314,0.57114178
-2.06803402,4.75225099,0.00506411,0.07554899,0.27999118,3.38796513,0.04418845,0.63042658,0.20867702,0.57728750
-2.06203102,4.78783470,0.00509702,0.07604572,0.28315028,3.41344986,0.04320439,0.63824992,0.21069586,0.58223616
-2.05602801,4.81708026,0.00513796,0.07643011,0.28622703,3.43554510,0.04210099,0.64475444,0.21240699,0.58600585
-2.05002501,4.83923763,0.00518807,0.07667273,0.28925460,3.45349620,0.04089651,0.64977739,0.21374757,0.58864186
-2.04402201,4.85369723,0.00524818,0.07674991,0.29227118,3.46660972,0.03961048,0.65320107,0.21466702,0.59021684
-2.03801901,4.86001925,0.00531879,0.07664470,0.29531949,3.47428259,0.03826320,0.65495719,0.21512895,0.59082987
-2.03201601,4.85795608,0.00540003,0.07634760,0.29844597,3.47602771,0.03687526,0.65502899,0.21511229,0.59060445
-2.02601301,4.84746657,0.00549167,0.07585704,0.30169989,3.47149469,0.03546708,0.65345090,0.21461174,0.58968550
-2.02001001,4.82872156,0.00559312,0.07517965,0.30513215,3.46048478,0.03405848,0.65030599,0.21363751,0.58823552
-2.01400700,4.80210072,0.00570342,0.07433018,0.30879410,3.44295963,0.03266826,0.64572127,0.21221428,0.58642996
-2.00800400,4.76818098,0.00582132,0.07333123,0.31273615,3.41904357,0.03131390,0.63986122,0.21037963,0.58445211
-2.00200100,4.72771775,0.00594525,0.07221263,0.31700639,3.38901979,0.03001124,0.63292002,0.20818206,0.58248769
-1.99599800,4.68161990,0.00607342,0.07101054,0.32164926,3.35332092,0.02877436,0.62511291,0.20567852,0.58071940
-1.98999500,4.63092042,0.00620384,0.06976641,0.32670416,3.31251477,0.02761543,0.61666728,0.20293198,0.57932165
-1.98399200,4.57674427,0.00633440,0.06852562,0.33220423,3.26728639,0.02654470,0.60781397,0.20000882,0.57845561
-1.97798899,4.52027515,0.00646296,0.06733609,0.33817517,3.21841746,0.02557054,0.59877924,0.19697646,0.57826486
-1.97198599,4.46272287,0.00658736,0.06624674,0.34463420,3.16676422,0.02469959,0.58977792,0.19390122,0.57887173
-1.96598299,4.40529263,0.00670558,0.06530594,0.35158902,3.11323497,0.02393694,0.58100791,0.19084650,0.58037424
-1.95997999,4.34915738,0.00681574,0.06455996,0.35903696,3.05876811,0.02328636,0.57264627,0.18787140,0.58284400
-1.95397699,4.29543388,0.00691620,0.06405151,0.36696417,3.00431155,0.02275058,0.56484698,0.18502977,0.58632467
-1.94797399,4.24516306,0.00700560,0.06381849,0.37534490,2.95080403,0.02233155,0.55774026,0.18236960,0.59083129
-1.94197099,4.19929465,0.00708290,0.06389278,0.38414081,2.89915873,0.02203074,0.55143331,0.17993288,0.59635012
-1.93596798,4.15867605,0.00714745,0.06429941,0.39330051,2.85024949,0.02184939,0.54601210,0.17775570,0.60283912
-1.92996498,4.12404510,0.00719892,0.06505591,0.40275919,2.80489956,0.02178874,0.54154410,0.17586855,0.61022891
-1.92396198,4.09602636,0.00723738,0.06617201,0.41243846,2.76387297,0.02185016,0.53808135,0.17429688,0.61842412
-1.91795898,4.07513061,0.00726321,0.06764963,0.42224652,2.72786851,0.02203529,0.53566367,0.17306155,0.62730526
-1.91195598,4.06175715,0.00727709,0.06948327,0.43207872,2.69751606,0.02234608,0.53432169,0.17217947,0.63673090
-1.90595298,4.05619885,0.00727996,0.07166064,0.44181853,2.67337547,0.02278474,0.53407938,0.17166405,0.64654036
-1.89994997,4.05864996,0.00727293,0.07416376,0.45133914,2.65593791,0.02335365,0.53495599,0.17152565,0.65655683
-1.89394697,4.06921667,0.00725723,0.07697028,0.46050556,2.64562979,0.02405521,0.53696721,0.17177198,0.66659109
-1.88794397,4.08793087,0.00723414,0.08005510,0.46917746,2.64281944,0.02489167,0.54012571,0.17240838,0.67644581
-1.88194097,4.11476730,0.00720487,0.08339226,0.47721257,2.64782670,0.02586488,0.54444099,0.17343818,0.68592045
-1.87593797,4.14966430,0.00717060,0.08695695,0.48447068,2.66093541,0.02697607,0.54991882,0.17486302,0.69481691
-1.86993497,4.19254832,0.00713232,0.09072770,0.49081812,2.68240889,0.02822566,0.55656046,0.17668327,0.70294563
-1.86393197,4.24336191,0.00709086,0.09468845,0.49613255,2.71250810,0.02961307,0.56436183,0.17889863,0.71013235
-1.85792896,4.30209473,0.00704684,0.09883068,0.50030794,2.75151205,0.03113661,0.57331296,0.18150875,0.71622515
-1.85192596,4.36881656,0.00700066,0.10315519,0.50325943,2.79973967,0.03279340,0.58339785,0.18451410,0.72110160
-1.84592296,4.44371101,0.00695252,0.10767367,0.50492784,2.85757212,0.03457942,0.59459484,0.18791693,0.72467585
-1.83991996,4.52710787,0.00690245,0.11240978,0.50528365,2.92547400,0.03648962,0.60687772,0.19172230,0.72690514
-1.83391696,4.61951213,0.00685035,0.11739970,0.50433014,3.00401195,0.03851809,0.62021737,0.19593907,0.72779558
-1.82791396,4.72162700,0.00679602,0.12269208,0.50210540,3.09386874,0.04065835,0.63458398,0.20058086,0.72740664
-1.82191096,4.83436830,0.00673924,0.12834729,0.49868326,3.19585075,0.04290364,0.64994951,0.20566668,0.72585423
-1.81590795,4.95886779,0.00667981,0.13443585,0.49417274,3.31088720,0.04524731,0.66629036,0.21122135,0.72331175
-1.80990495,5.09646288,0.00661760,0.14103613,0.48871613,3.44001911,0.04768317,0.68358969,0.21727533,0.72000918
-1.80390195,5.24867107,0.00655265,0.14823137,0.48248571,3.58437694,0.05020584,0.70183925,0.22386410,0.71622972
-1.79789895,5.41714783,0.00648513,0.15610587,0.47567905,3.74514576,0.05281105,0.72104036,0.23102682,0.71230420
-1.79189595,5.60362757,0.00641544,0.16474072,0.46851327,3.92351810,0.05549586,0.74120371,0.23880444,0.70860302
-1.78589295,5.80984837,0.00634415,0.17420896,0.46121820,4.12063468,0.05825873,0.76234779,0.24723705,0.70552594
-1.77988994,6.03746215,0.00627207,0.18457059,0.45402893,4.33751480,0.06109952,0.78449591,0.25636074,0.70348991
-1.77388694,6.28793303,0.00620014,0.19586745,0.44717789,4.57497835,0.06401931,0.80767164,0.26620390,0.70291528
-1.76788394,6.56242783,0.00612948,0.20811824,0.44088685,4.83356263,0.06702003,0.83189289,0.27678332,0.70421094
-1.76188094,6.86170322,0.00606127,0.22131411,0.43535918,5.11343772,0.07010399,0.85716491,0.28810006,0.70775878
-1.75587794,7.18599505,0.00599672,0.23541471,0.43077252,5.41432465,0.07327322,0.88347235,0.30013552,0.71389816
-1.74987494,7.53491583,0.00593699,0.25034542,0.42727242,5.73542110,0.07652877,0.91077108,0.31284791,0.72291102
-1.74387194,7.90736608,0.00588313,0.26599547,0.42496693,6.07533923,0.07986980,0.93898013,0.32616924,0.73500815
-1.73786893,8.30146568,0.00583600,0.28221758,0.42392246,6.43206018,0.08329279,0.96797440,0.34000330,0.75031728
-1.73186593,8.71451027,0.00579620,0.29882895,0.42416113,6.80290944,0.08679065,0.99757871,0.35422465,0.76887353
-1.72586293,9.14295715,0.00576404,0.31561378,0.42565957,7.18455614,0.09035193,1.02756375,0.36867891,0.79061268
-1.71985993,9.58244392,0.00573948,0.33232735,0.42834929,7.57303872,0.09396019,1.05764438,0.38318431,0.81536760
-1.71385693,10.02784152,0.00572211,0.34870153,0.43211857,7.96381806,0.09759355,1.08748080,0.39753477,0.84286809
-1.70785393,10.47334193,0.00571114,0.36445162,0.43681583,8.35185781,0.10122440,1.11668265,0.41150426,0.87274431
-1.70185093,10.91257893,0.00570542,0.37928422,0.44225431,8.73173025,0.10481949,1.14481634,0.42485250,0.90453373
-1.69584792,11.33877861,0.00570349,0.39290596,0.44821796,9.09774486,0.10834023,1.17141534,0.43733168,0.93769144
-1.68984492,11.74493502,0.00570359,0.40503269,0.45446826,9.44409511,0.11174338,1.19599334,0.44869409,0.97160363
-1.68384192,12.12400446,0.00570375,0.41539880,0.46075180,9.76501835,0.11498201,1.21805978,0.45870036,1.00560365
-1.67783892,12.46911137,0.00570188,0.42376615,0.46680837,10.05496257,0.11800669,1.23713714,0.46712790,1.03899035
-1.67183592,12.77375760,0.00569583,0.42993248,0.47237925,10.30875338,0.12076710,1.25277933,0.47377925,1.07104788
-1.66583292,13.03202675,0.00568354,0.43373869,0.47721543,10.52175431,0.12321362,1.26459043,0.47848999,1.10106646
-1.65982991,13.23877531,0.00566305,0.43507477,0.48108565,10.69001401,0.12529923,1.27224277,0.48113589,1.12836321
-1.65382691,13.38980263,0.00563268,0.43388413,0.48378377,10.81039401,0.12698130,1.27549370,0.48163891,1.15230249
-1.64782391,13.48199306,0.00559108,0.43016610,0.48513540,10.88067197,0.12822346,1.27420008,0.47997194,1.17231493
-1.64182091,13.51342438,0.00553731,0.42397650,0.48500359,10.89961624,0.12899726,1.26832981,0.47616187,1.18791451
-1.63581791,13.48343848,0.00547090,0.41542625,0.48329333,10.86702895,0.12928360,1.25796979,0.47029100,1.19871313
-1.62981491,13.39267164,0.00539192,0.40467813,0.47995478,10.78375624,0.12907386,1.24332987,0.46249675,1.20443216
-1.62381191,13.24304385,0.00530097,0.39194174,0.47498514,10.65166571,0.12837072,1.22474240,0.45296948,1.20491054
-1.61780890,13.03770798,0.00519921,0.37746704,0.46842909,10.47359268,0.12718842,1.20265744,0.44194869,1.20010933
-1.61180590,12.78096154,0.00508835,0.36153655,0.46037779,10.25325782,0.12555265,1.17763354,0.42971760,1.19011240
-1.60580290,12.47812500,0.00497061,0.34445676,0.45096652,9.99516037,0.12349996,1.15032454,0.41659641,1.17512348
-1.59979990,12.13539198,0.00484865,0.32654896,0.44037102,9.70445123,0.12107667,1.12146260,0.40293435,1.15545960
-1.59379690,11.75965742,0.00472552,0.30813987,0.42880264,9.38679155,0.11833738,1.09183832,0.38910088,1.13154129
-1.58779390,11.35833032,0.00460456,0.28955252,0.41650244,9.04820221,0.11534316,1.06227844,0.37547623,1.10387991
-1.58179090,10.93913812,0.00448931,0.27109756,0.40373454,8.69490968,0.11215937,1.03362189,0.36244174,1.07306255
-1.57578789,10.50992935,0.00438339,0.25306547,0.39077876,8.33319376,0.10885338,1.00669530,0.35037010,1.03973517
-1.56978489,10.07848111,0.00429039,0.23571976,0.37792293,7.96924173,0.10549217,0.98228838,0.33961586,1.00458448
-1.56378189,9.65231715,0.00421375,0.21929133,0.36545504,7.60901337,0.10213997,0.96113042,0.33050653,0.96831918
-1.55777889,9.23854157,0.00415669,0.20397432,0.35365550,7.25812000,0.09885603,0.94386844,0.32333435,0.93165124
-1.55177589,8.84369223,0.00412204,0.18992318,0.34278970,6.92172025,0.09569267,0.93104780,0.31834919,0.89527777
-1.54577289,8.47361701,0.00411220,0.17725127,0.33310119,6.60443425,0.09269362,0.92309585,0.31575240,0.85986398
-1.53976988,8.13337493,0.00412903,0.16603070,0.32480558,6.31027701,0.08989278,0.92030918,0.31569216,0.82602771
-1.53376688,7.82716335,0.00417380,0.15629349,0.31808539,6.04261142,0.08731347,0.92284483,0.31826005,0.79432600
-1.52776388,7.55827132,0.00424716,0.14803374,0.31308604,5.80412007,0.08496813,0.93071569,0.32348925,0.76524387
-1.52176088,7.32905867,0.00434906,0.14121083,0.30991292,5.59679512,0.08285852,0.94379026,0.33135415,0.73918564
-1.51575788,7.14095933,0.00447882,0.13575334,0.30862982,5.42194468,0.08097641,0.96179678,0.34177148,0.71646880
-1.50975488,6.99450727,0.00463509,0.13156357,0.30925856,5.28021406,0.07930463,0.98433142,0.35460299,0.69732061
-1.50375188,6.88938262,0.00481592,0.12852241,0.31177990,5.17161996,0.07781855,1.01087053,0.36965945,0.68187717
-1.49774887,6.82447550,0.00501878,0.12649451,0.31613556,5.09559580,0.07648783,1.04078635,0.38670608,0.67018503
-1.49174587,6.79796482,0.00524067,0.12533344,0.32223144,5.05104610,0.07527824,1.07336573,0.40546906,0.66220502
-1.48574287,6.80740907,0.00547817,0.12488676,0.32994164,5.03640820,0.07415372,1.10783141,0.42564311,0.65781812
-1.47973987,6.84984645,0.00572757,0.12500086,0.33911329,5.04971952,0.07307832,1.14336509,0.44689994,0.65683301
-1.47373687,6.92190131,0.00598494,0.12552544,0.34957204,5.08868870,0.07201807,1.17913159,0.46889725,0.65899514
