energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.57378689,3.64467395,0.03101314,0.44554413,0.45401067,0.22072208,0.08926681,1.42317449,0.50560857,0.57974614
-5.56778389,3.47743047,0.02831833,0.42534294,0.43606623,0.21001275,0.08341468,1.35861763,0.50241773,0.55390648
-5.56178089,3.31539890,0.02570294,0.40496630,0.41941300,0.19973883,0.07759443,1.29746646,0.50131816,0.52792243
-5.55577789,3.16057268,0.02319435,0.38469189,0.40423914,0.19004421,0.07186244,1.24044894,0.50256271,0.50211295
-5.54977489,3.01469823,0.02081572,0.36478710,0.39069373,0.18105309,0.06626932,1.18816683,0.50638234,0.47677529
-5.54377189,2.87927233,0.01858591,0.34550671,0.37888959,0.17286944,0.06085973,1.14109799,0.51298778,0.45218295
-5.53776888,2.75554930,0.01651953,0.32709119,0.36890736,0.16557715,0.05567228,1.09960365,0.52257216,0.42858481
-5.53176588,2.64455682,0.01462719,0.30976545,0.36080094,0.15924110,0.05073964,1.06393966,0.53531442,0.40620508
-5.52576288,2.54711849,0.01291573,0.29373793,0.35460369,0.15390863,0.04608870,1.03427111,0.55138311,0.38524420
-5.51975988,2.46388145,0.01138868,0.27920018,0.35033513,0.14961164,0.04174092,1.01068919,0.57094030,0.36588035
-5.51375688,2.39534709,0.01004661,0.26632659,0.34800781,0.14636894,0.03771260,0.99322937,0.59414510,0.34827150
-5.50775388,2.34190271,0.00888765,0.25527427,0.34763389,0.14418877,0.03401536,0.98188974,0.62115664,0.33255778
-5.50175088,2.30385226,0.00790791,0.24618317,0.34923122,0.14307131,0.03065646,0.97664862,0.65213587,0.31886390
-5.49574787,2.28144417,0.00710194,0.23917603,0.35282834,0.14301110,0.02763929,0.97748033,0.68724613,0.30730150
-5.48974487,2.27489452,0.00646313,0.23435841,0.35846835,0.14399901,0.02496375,0.98436817,0.72665192,0.29797124
-5.48374187,2.28440395,0.00598408,0.23181850,0.36621117,0.14602398,0.02262661,0.99731401,0.77051591,0.29096434
-5.47773887,2.31016714,0.00565692,0.23162684,0.37613401,0.14907399,0.02062196,1.01634368,0.81899375,0.28636348
-5.47173587,2.35237392,0.00547351,0.23383567,0.38833002,0.15313669,0.01894144,1.04150768,0.87222690,0.28424291
-5.46573287,2.41120145,0.00542565,0.23847816,0.40290486,0.15819915,0.01757463,1.07287726,0.93033333,0.28466769
-5.45972986,2.48679765,0.00550520,0.24556726,0.41997130,0.16424715,0.01650927,1.11053553,0.99339632,0.28769198
-5.45372686,2.57925620,0.00570411,0.25509438,0.43964197,0.17126384,0.01573153,1.15456420,1.06145177,0.29335640
-5.44772386,2.68858420,0.00601445,0.26702774,0.46202051,0.17922784,0.01522618,1.20502623,1.13447425,0.30168457
-5.44172086,2.81466401,0.00642840,0.28131071,0.48719129,0.18811107,0.01497681,1.26194548,1.21236256,0.31267900
-5.43571786,2.95721138,0.00693813,0.29786001,0.51520836,0.19787626,0.01496595,1.32528408,1.29492536,0.32631647
-5.42971486,3.11573208,0.00753578,0.31656404,0.54608393,0.20847442,0.01517524,1.39491907,1.38186769,0.34254321
-5.42371186,3.28947999,0.00821335,0.33728144,0.57977712,0.21984257,0.01558555,1.47061943,1.47277916,0.36127027
-5.41770885,3.47741945,0.00896266,0.35984005,0.61618352,0.23190162,0.01617711,1.55202518,1.56712471,0.38236934
-5.41170585,3.67819480,0.00977525,0.38403653,0.65512622,0.24455499,0.01692969,1.63862992,1.66423883,0.40566943
-5.40570285,3.89011017,0.01064242,0.40963667,0.69634900,0.25768780,0.01782276,1.72976817,1.76332389,0.43095482
-5.39969985,4.11112173,0.01155519,0.43637678,0.73951215,0.27116703,0.01883565,1.82460896,1.86345333,0.45796459
-5.39369685,4.33884479,0.01250443,0.46396605,0.78419152,0.28484264,0.01994786,1.92215644,1.96358028,0.48639391
-5.38769385,4.57057699,0.01348095,0.49209019,0.82988104,0.29854969,0.02113927,2.02125841,2.06255168,0.51589745
-5.38169085,4.80333821,0.01447565,0.52041629,0.87599899,0.31211158,0.02239053,2.12062294,2.15912819,0.54609485
-5.37568784,5.03392718,0.01547976,0.54859896,0.92189810,0.32534424,0.02368337,2.21884315,2.25200947,0.57657834
-5.36968484,5.25899334,0.01648508,0.57628746,0.96687913,0.33806121,0.02500102,2.31442942,2.33986437,0.60692219
-5.36368184,5.47512202,0.01748424,0.60313395,1.01020780,0.35007936,0.02632862,2.40584815,2.42136513,0.63669390
-5.35767884,5.67892995,0.01847101,0.62880235,1.05113431,0.36122516,0.02765366,2.49156572,2.49522461,0.66546651
-5.35167584,5.86716706,0.01944053,0.65297756,1.08891492,0.37134096,0.02896637,2.57009572,2.56023494,0.69283166
-5.34567284,6.03682049,0.02038961,0.67537465,1.12283460,0.38029130,0.03026006,2.64004758,2.61530632,0.71841271
-5.33966983,6.18521572,0.02131691,0.69574769,1.15222991,0.38796858,0.03153148,2.70017429,2.65950410,0.74187728
-5.33366683,6.31011005,0.02222306,0.71389751,1.17651100,0.39429799,0.03278095,2.74941693,2.69208246,0.76294855
-5.32766383,6.40977356,0.02311073,0.72967821,1.19518190,0.39924136,0.03401249,2.78694388,2.71251322,0.78141463
-5.32166083,6.48305313,0.02398457,0.74300184,1.20785798,0.40279956,0.03523370,2.81218262,2.72050797,0.79713552
-5.31565783,6.52941597,0.02485110,0.75384103,1.21427995,0.40501338,0.03645560,2.82484244,2.71603270,0.81004712
-5.30965483,6.54896985,0.02571839,0.76222912,1.21432359,0.40596272,0.03769221,2.82492686,2.69931360,0.82016188
-5.30365183,6.54245858,0.02659572,0.76825789,1.20800493,0.40576402,0.03895995,2.81273494,2.67083392,0.82756626
-5.29764882,6.51123234,0.02749313,0.77207276,1.19548038,0.40456606,0.04027699,2.78885132,2.63132162,0.83241462
-5.29164582,6.45719404,0.02842086,0.77386560,1.17704213,0.40254418,0.04166232,2.75412533,2.58172831,0.83492014
-5.28564282,6.38272406,0.02938876,0.77386550,1.15310882,0.39989332,0.04313483,2.70964029,2.52320033,0.83534296
-5.27963982,6.29058684,0.03040569,0.77232784,1.12421204,0.39682001,0.04471224,2.65667420,2.45704344,0.83397631
-5.27363682,6.18382406,0.03147887,0.76952236,1.09097932,0.39353384,0.04641004,2.59665405,2.38468247,0.83113121
-5.26763382,6.06563954,0.03261335,0.76572065,1.05411435,0.39023879,0.04824048,2.53110566,2.30761817,0.82712065
-5.26163082,5.93928174,0.03381147,0.76118385,1.01437545,0.38712477,0.05021162,2.46160177,2.22738310,0.82224411
-5.25562781,5.80792953,0.03507254,0.75615135,0.97255313,0.38435995,0.05232651,2.38971062,2.14549872,0.81677327
-5.24962481,5.67458704,0.03639254,0.75083086,0.92944779,0.38208414,0.05458260,2.31694750,2.06343569,0.81093974
-5.24362181,5.54199225,0.03776404,0.74539068,0.88584839,0.38040361,0.05697135,2.24473143,1.98257903,0.80492540
-5.23761881,5.41254369,0.03917631,0.73995453,0.84251291,0.37938764,0.05947813,2.17434866,1.90419968,0.79885598
-5.23161581,5.28824810,0.04061550,0.73459919,0.80015137,0.37906685,0.06208240,2.10692450,1.82943333,0.79279826
-5.22561281,5.17069072,0.04206513,0.72935514,0.75941164,0.37943349,0.06475815,2.04340413,1.75926724,0.78676077
-5.21960980,5.06102859,0.04350659,0.72421017,0.72086867,0.38044355,0.06747464,1.98454285,1.69453483,0.78069824
-5.21360680,4.96000591,0.04491988,0.71911558,0.68501698,0.38202061,0.07019743,1.93090547,1.63591789,0.77451924
-5.20760380,4.86798918,0.04628431,0.71399475,0.65226658,0.38406111,0.07288952,1.88287416,1.58395517,0.76809659
-5.20160080,4.78501875,0.04757940,0.70875335,0.62294198,0.38644082,0.07551274,1.84066353,1.53905636,0.76127992
-5.19559780,4.71087291,0.04878570,0.70329068,0.59728399,0.38902203,0.07802916,1.80434160,1.50151970,0.75390963
-5.18959480,4.64513963,0.04988562,0.69751124,0.57545388,0.39166111,0.08040260,1.77385482,1.47155160,0.74583129
-5.18359180,4.58729130,0.05086417,0.69133594,0.55753945,0.39421610,0.08260001,1.74905552,1.44928630,0.73690979
-5.17758879,4.53675763,0.05170967,0.68471213,0.54356236,0.39655378,0.08459282,1.72972976,1.43480418,0.72704241
-5.17158579,4.49299250,0.05241428,0.67762186,0.53348638,0.39855603,0.08635805,1.71562421,1.42814681,0.71616995
-5.16558279,4.45553080,0.05297442,0.67008784,0.52722595,0.40012504,0.08787927,1.70647033,1.42932787,0.70428562
-5.15957979,4.42403281,0.05339105,0.66217670,0.52465471,0.40118736,0.08914722,1.70200498,1.43833888,0.69144095
-5.15357679,4.39831394,0.05366979,0.65399943,0.52561359,0.40169641,0.09016021,1.70198635,1.45514948,0.67774873
-5.14757379,4.37835907,0.05382085,0.64570884,0.52991831,0.40163360,0.09092420,1.70620505,1.47970223,0.66338278
-5.14157079,4.36432187,0.05385892,0.63749447,0.53736603,0.40100797,0.09145258,1.71449005,1.51190258,0.64857472
-5.13556778,4.35651003,0.05380282,0.62957493,0.54774106,0.39985460,0.09176573,1.72670982,1.55160478,0.63360796
-5.12956478,4.35535837,0.05367512,0.62218849,0.56081971,0.39823175,0.09189022,1.74276914,1.59859519,0.61880932
-5.12356178,4.36139248,0.05350159,0.61558224,0.57637420,0.39621716,0.09185797,1.76260232,1.65257442,0.60453890
-5.11755878,4.37518573,0.05331069,0.61000059,0.59417574,0.39390364,0.09170504,1.78616375,1.71314011,0.59117847
-5.11155578,4.39731273,0.05313283,0.60567374,0.61399697,0.39139424,0.09147051,1.81341664,1.77977188,0.57911927
-5.10555278,4.42830247,0.05299973,0.60280682,0.63561369,0.38879721,0.09119512,1.84432093,1.85182032,0.56874952
-5.09954977,4.46859362,0.05294360,0.60157010,0.65880617,0.38622103,0.09091999,1.87882133,1.92850120,0.56044226
-5.09354677,4.51849480,0.05299642,0.60209100,0.68336002,0.38376978,0.09068528,1.91683610,2.00889618,0.55454393
-5.08754377,4.57815127,0.05318905,0.60444812,0.70906673,0.38153882,0.09052895,1.95824720,2.09196048,0.55136404
-5.08154077,4.64751972,0.05355043,0.60866749,0.73572386,0.37961109,0.09048561,2.00289236,2.17653800,0.55116616
-5.07553777,4.72635145,0.05410674,0.61472126,0.76313505,0.37805406,0.09058544,2.05055910,2.26138331,0.55416035
-5.06953477,4.81418435,0.05488047,0.62252864,0.79110971,0.37691733,0.09085325,2.10098094,2.34519006,0.56049719
-5.06353177,4.91034302,0.05588967,0.63195898,0.81946245,0.37623096,0.09130779,2.15383569,2.42662438,0.57026334
-5.05752876,5.01394636,0.05714712,0.64283672,0.84801225,0.37600448,0.09196108,2.20874557,2.50436190,0.58347863
-5.05152576,5.12392149,0.05865957,0.65494772,0.87658144,0.37622657,0.09281807,2.26527907,2.57712639,0.60009446
-5.04552276,5.23902268,0.06042718,0.66804676,0.90499431,0.37686538,0.09387640,2.32295414,2.64372821,0.61999373
-5.03951976,5.35785414,0.06244293,0.68186553,0.93307567,0.37786941,0.09512645,2.38124258,2.70310040,0.64299179
-5.03351676,5.47889536,0.06469233,0.69612088,0.96064919,0.37916898,0.09655151,2.43957536,2.75433068,0.66883871
-5.02751376,5.60052809,0.06715325,0.71052286,0.98753582,0.38067818,0.09812829,2.49734872,2.79668752,0.69722261
-5.02151076,5.72106415,0.06979598,0.72478218,1.01355219,0.38229734,0.09982758,2.55393110,2.82963903,0.72777406
-5.01550775,5.83877352,0.07258353,0.73861692,1.03850939,0.38391587,0.10161511,2.60867070,2.85286382,0.76007162
-5.00950475,5.95191257,0.07547221,0.75175829,1.06221213,0.38541560,0.10345266,2.66090397,2.86625325,0.79364844
-5.00350175,6.05875216,0.07841239,0.76395532,1.08445840,0.38667444,0.10529935,2.70996497,2.86990520,0.82799998
-4.99749875,6.15760598,0.08134960,0.77497848,1.10503998,0.38757035,0.10711305,2.75519574,2.86411000,0.86259282
-4.99149575,6.24685914,0.08422579,0.78462239,1.12374373,0.38798559,0.10885193,2.79595787,2.84932938,0.89687449
-4.98549275,6.32499719,0.08698077,0.79270759,1.14035389,0.38781109,0.11047607,2.83164516,2.82616990,0.93028435
-4.97948974,6.39063576,0.08955380,0.79908164,1.15465533,0.38695095,0.11194908,2.86169736,2.79535252,0.96226520
-4.97348674,6.44255059,0.09188530,0.80361964,1.16643786,0.38532676,0.11323965,2.88561490,2.75768008,0.99227561
-4.96748374,6.47970780,0.09391853,0.80622444,1.17550145,0.38288183,0.11432301,2.90297421,2.71400457,1.01980249
-4.96148074,6.50129377,0.09560123,0.80682656,1.18166227,0.37958499,0.11518216,2.91344328,2.66519603,1.04437383
-4.95547774,6.50674385,0.09688722,0.80538406,1.18475932,0.37543388,0.11580886,2.91679691,2.61211465,1.06557097
-4.94947474,6.49576894,0.09773774,0.80188239,1.18466154,0.37045764,0.11620432,2.91293106,2.55558733,1.08304016
-4.94347174,6.46837865,0.09812262,0.79633417,1.18127495,0.36471870,0.11637945,2.90187558,2.49638986,1.09650295
-4.93746873,6.42489991,0.09802118,0.78877907,1.17454959,0.35831381,0.11635483,2.88380468,2.43523511,1.10576492
-4.93146573,6.36598956,0.09742281,0.77928358,1.16448597,0.35137390,0.11616007,2.85904434,2.37276760,1.11072242
-4.92546273,6.29263985,0.09632720,0.76794059,1.15114069,0.34406303,0.11583291,2.82807622,2.30956400,1.11136701
-4.91945973,6.20617566,0.09474433,0.75486878,1.13463081,0.33657623,0.11541777,2.79153740,2.24613929,1.10778720
-4.91345673,6.10824284,0.09269402,0.74021162,1.11513691,0.32913634,0.11496399,2.75021569,2.18295727,1.10016749
-4.90745373,6.00078710,0.09020524,0.72413585,1.09290440,0.32198985,0.11452376,2.70504030,2.12044471,1.08878456
-4.90145073,5.88602342,0.08731517,0.70682946,1.06824313,0.31540198,0.11414975,2.65706785,2.05900750,1.07400060
-4.89544772,5.76639641,0.08406798,0.68849900,1.04152498,0.30965098,0.11389265,2.60746394,1.99904760,1.05625409
-4.88944472,5.64453234,0.08051347,0.66936625,1.01317960,0.30502193,0.11379865,2.55748077,1.94097944,1.03604822
-4.88344172,5.52318413,0.07670557,0.64966428,0.98368822,0.30180016,0.11390699,2.50843116,1.88524432,1.01393727
-4.87743872,5.40517056,0.07270083,0.62963301,0.95357571,0.30026449,0.11424773,2.46165995,1.83232195,0.99051156
-4.87143572,5.29331184,0.06855680,0.60951430,0.92340097,0.30068045,0.11483982,2.41851344,1.78273805,0.96638135
-4.86543272,5.19036311,0.06433061,0.58954677,0.89374605,0.30329369,0.11568960,2.38030781,1.73706724,0.94216031
-4.85942971,5.09894817,0.06007752,0.56996059,0.86520407,0.30832369,0.11678977,2.34829750,1.69593119,0.91844909
-4.85342671,5.02149531,0.05584970,0.55097228,0.83836640,0.31595792,0.11811896,2.32364436,1.65999137,0.89581957
-4.84742371,4.96017714,0.05169515,0.53277990,0.81380937,0.32634657,0.11964192,2.30738854,1.62993705,0.87480029
-4.84142071,4.91685627,0.04765683,0.51555869,0.79208082,0.33959795,0.12131035,2.30042187,1.60646856,0.85586345
-4.83541771,4.89303806,0.04377203,0.49945732,0.77368695,0.35577457,0.12306427,2.30346436,1.59027654,0.83941393
-4.82941471,4.88983188,0.04007189,0.48459497,0.75907970,0.37489009,0.12483402,2.31704447,1.58201808,0.82578049
-4.82341171,4.90792166,0.03658129,0.47105924,0.74864512,0.39690703,0.12654274,2.34148360,1.58229048,0.81520954
-4.81740870,4.94754625,0.03331873,0.45890497,0.74269299,0.42173539,0.12810916,2.37688503,1.59160393,0.80786124
-4.81140570,5.00849011,0.03029662,0.44815399,0.74144802,0.44923226,0.12945074,2.42312774,1.61035409,0.80380829
-4.80540270,5.09008426,0.02752157,0.43879569,0.74504298,0.47920231,0.13048679,2.47986512,1.63879597,0.80303703
-4.79939970,5.19121743,0.02499488,0.43078845,0.75351400,0.51139934,0.13114170,2.54652869,1.67702007,0.80545089
-4.79339670,5.31035720,0.02271314,0.42406167,0.76679821,0.54552897,0.13134787,2.62233688,1.72493222,0.81087591
-4.78739370,5.44558075,0.02066885,0.41851851,0.78473403,0.58125230,0.13104834,2.70630884,1.78223808,0.81906805
-4.78139070,5.59461463,0.01885117,0.41403895,0.80706419,0.61819090,0.13019908,2.79728313,1.84843330,0.82972216
-4.77538769,5.75488309,0.01724658,0.41048333,0.83344146,0.65593279,0.12877059,2.89394115,1.92280029,0.84248217
-4.76938469,5.92356432,0.01583960,0.40769600,0.86343723,0.69403967,0.12674900,2.99483511,2.00441202,0.85695231
-4.76338169,6.09765355,0.01461342,0.40550919,0.89655267,0.73205523,0.12413654,3.09842007,2.09214350,0.87270909
-4.75737869,6.27403227,0.01355057,0.40374694,0.93223231,0.76951444,0.12095133,3.20308970,2.18469077,0.88931368
-4.75137569,6.44954216,0.01263338,0.40222904,0.96987975,0.80595360,0.11722656,3.30721490,2.28059738,0.90632445
-4.74537269,6.62106228,0.01184456,0.40077489,1.00887494,0.84092113,0.11300919,3.40918465,2.37828764,0.92330938
-4.73936968,6.78558775,0.01116750,0.39920738,1.04859251,0.87398857,0.10835814,3.50744788,2.47610580,0.93985809
-4.73336668,6.94030779,0.01058666,0.39735665,1.08842055,0.90476158,0.10334219,3.60055523,2.57235992,0.95559309
-4.72736368,7.08268086,0.01008781,0.39506365,1.12777904,0.93289059,0.09803755,3.68719926,2.66536870,0.97018004
-4.72136068,7.21050412,0.00965821,0.39218365,1.16613713,0.95808057,0.09252547,3.76625168,2.75350974,0.98333672
-4.71535768,7.32197473,0.00928674,0.38858949,1.20302861,0.98009957,0.08688972,3.83679593,2.83526695,0.99484035
-4.70935468,7.41574023,0.00896400,0.38417447,1.23806466,0.99878561,0.08121434,3.89815367,2.90927517,1.00453305
-4.70335168,7.49093533,0.00868235,0.37885503,1.27094339,1.01405150,0.07558146,3.94990370,2.97436005,1.01232511
-4.69734867,7.54720319,0.00843590,0.37257284,1.30145555,1.02588726,0.07006955,3.99189211,3.02957104,1.01819601
-4.69134567,7.58469928,0.00822052,0.36529642,1.32948599,1.03436001,0.06475192,4.02423283,3.07420610,1.02219293
-4.68534267,7.60407688,0.00803378,0.35702211,1.35501091,1.03961111,0.05969564,4.04729794,3.10782675,1.02442683
-4.67933967,7.60645413,0.00787492,0.34777433,1.37809077,1.04185053,0.05496084,4.06169798,3.13026262,1.02506601
-4.67333667,7.59336317,0.00774479,0.33760508,1.39885925,1.04134876,0.05060035,4.06825245,3.14160541,1.02432748
-4.66733367,7.56668304,0.00764578,0.32659262,1.41750882,1.03842629,0.04665966,4.06795177,3.14219231,1.02246635
-4.66133067,7.52855904,0.00758173,0.31483937,1.43427364,1.03344132,0.04317714,4.06191214,3.13257995,1.01976360
-4.65532766,7.48131161,0.00755786,0.30246903,1.44941071,1.02677600,0.04018450,4.05132518,3.11351017,1.01651280
-4.64932466,7.42733908,0.00758065,0.28962307,1.46318022,1.01882192,0.03770737,4.03740487,3.08586949,1.01300620
-4.64332166,7.36901841,0.00765772,0.27645656,1.47582637,1.00996549,0.03576589,4.02133401,3.05064437,1.00952106
