energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.63981991,4.68378588,0.12186610,0.00298929,0.11946209,2.86457261,4.14240132,0.69917113
-5.63381691,5.00150250,0.13129786,0.00325294,0.12611335,3.05242696,4.43980400,0.73883474
-5.62781391,5.33420493,0.14158195,0.00352421,0.13274358,3.24961959,4.74353222,0.78245756
-5.62181091,5.68075968,0.15270888,0.00380127,0.13931060,3.45558281,5.05188729,0.83016953
-5.61580790,6.03974548,0.16465229,0.00408208,0.14577149,3.66957773,5.36302780,0.88203837
-5.60980490,6.40943453,0.17736723,0.00436449,0.15208283,3.89067959,5.67497657,0.93805694
-5.60380190,6.78777410,0.19078869,0.00464617,0.15820083,4.11776294,5.98562664,0.99813072
-5.59779890,7.17237026,0.20483049,0.00492475,0.16408138,4.34948777,6.29274673,1.06206585
-5.59179590,7.56047600,0.21938460,0.00519772,0.16968010,4.58428826,6.59398680,1.12955873
-5.58579290,7.94898592,0.23432095,0.00546256,0.17495237,4.82036560,6.88688480,1.20018799
-5.57978989,8.33444052,0.24948802,0.00571671,0.17985334,5.05568692,7.16887586,1.27340958
-5.57378689,8.71304238,0.26471409,0.00595758,0.18433812,5.28799187,7.43730540,1.34855600
-5.56778389,9.08068675,0.27980938,0.00618263,0.18836195,5.51480875,7.68944748,1.42484017
-5.56178089,9.43300837,0.29456897,0.00638937,0.19188060,5.73348117,7.92253001,1.50136442
-5.55577789,9.76544559,0.30877666,0.00657538,0.19485094,5.94120627,8.13376754,1.57713505
-5.54977489,10.07332200,0.32220953,0.00673837,0.19723161,6.13508457,8.32040262,1.65108216
-5.54377189,10.35194463,0.33464321,0.00687620,0.19898398,6.31218094,8.47975553,1.72208455
-5.53776888,10.59671663,0.34585772,0.00698693,0.20007318,6.46959535,8.60928200,1.78899908
-5.53176588,10.80326120,0.35564359,0.00706885,0.20046929,6.60454148,8.70663752,1.85069329
-5.52576288,10.96755234,0.36380812,0.00712054,0.20014859,6.71443017,8.76974622,1.90608028
-5.51975988,11.08604724,0.37018149,0.00714092,0.19909485,6.79695457,8.79687176,1.95415421
-5.51375688,11.15581435,0.37462245,0.00712927,0.19730053,6.85017301,8.78668691,1.99402493
-5.50775388,11.17465093,0.37702334,0.00708527,0.19476778,6.87258571,8.73833844,2.02495003
-5.50175088,11.14118387,0.37731421,0.00700908,0.19150934,6.86320113,8.65150340,2.04636277
-5.49574787,11.05494813,0.37546575,0.00690130,0.18754907,6.82158855,8.52643352,2.05789434
-5.48974487,10.91643797,0.37149104,0.00676303,0.18292207,6.74791335,8.36398424,2.05938942
-5.48374187,10.72712721,0.36544581,0.00659585,0.17767459,6.64295289,8.16562602,2.05091397
-5.47773887,10.48945648,0.35742737,0.00640179,0.17186333,6.50809132,7.93343597,2.03275493
-5.47173587,10.20678686,0.34757205,0.00618335,0.16555447,6.34529295,7.67006909,2.00541162
-5.46573287,9.88332117,0.33605147,0.00594344,0.15882225,6.15705497,7.37870943,1.96957925
-5.45972986,9.52399586,0.32306765,0.00568529,0.15174729,5.94634116,7.06300235,1.92612538
-5.45372686,9.13434799,0.30884717,0.00541242,0.14441460,5.71649952,6.72697049,1.87606036
-5.44772386,8.72036295,0.29363484,0.00512857,0.13691143,5.47116735,6.37491654,1.82050318
-5.44172086,8.28830982,0.27768690,0.00483760,0.12932509,5.21416802,6.01131690,1.76064448
-5.43571786,7.84457134,0.26126424,0.00454339,0.12174078,4.94940402,5.64071063,1.69770834
-5.42971486,7.39547597,0.24462588,0.00424981,0.11423955,4.68075092,5.26758841,1.63291462
-5.42371186,6.94713901,0.22802292,0.00396059,0.10689645,4.41195672,4.89628589,1.56744348
-5.41770885,6.50531893,0.21169322,0.00367924,0.09977910,4.14655052,4.53088586,1.50240355
-5.41170585,6.07529413,0.19585702,0.00340904,0.09294644,3.88776391,4.17513272,1.43880480
-5.40570285,5.66176408,0.18071356,0.00315295,0.08644800,3.63846755,3.83236211,1.37753714
-5.39969985,5.26877714,0.16643874,0.00291355,0.08032354,3.40112460,3.50544780,1.31935506
-5.39369685,4.89968604,0.15318393,0.00269307,0.07460303,3.17776156,3.19676662,1.26486851
-5.38769385,4.55713054,0.14107572,0.00249334,0.06930707,2.96995631,2.90818177,1.21453992
-5.38169085,4.24304528,0.13021657,0.00231578,0.06444756,2.77884230,2.64104348,1.16868676
-5.37568784,3.95869010,0.12068627,0.00216144,0.06002863,2.60512701,2.39620561,1.12748891
-5.36968484,3.70469895,0.11254390,0.00203103,0.05604774,2.44912248,2.17405590,1.09100016
-5.36368184,3.48114324,0.10583023,0.00192489,0.05249691,2.31078532,1.97455734,1.05916259
-5.35767884,3.28760502,0.10057030,0.00184311,0.04936389,2.18976322,1.79729787,1.03182303
-5.35167584,3.12325575,0.09677598,0.00178550,0.04663342,2.08544549,1.64154544,1.00875060
-5.34567284,2.98693640,0.09444843,0.00175164,0.04428824,1.99701486,1.50630573,0.98965438
-5.33966983,2.87723525,0.09358017,0.00174094,0.04231006,1.92349831,1.39038007,0.97420055
-5.33366683,2.79256058,0.09415690,0.00175266,0.04068025,1.86381514,1.29242141,0.96202839
-5.32766383,2.73120578,0.09615868,0.00178593,0.03938045,1.81682070,1.21098647,0.95276473
-5.32166083,2.69140551,0.09956078,0.00183978,0.03839286,1.78134488,1.14458315,0.94603645
-5.31565783,2.67138211,0.10433388,0.00191317,0.03770039,1.75622471,1.09171199,0.94148115
-5.30965483,2.66938198,0.11044394,0.00200497,0.03728664,1.74033089,1.05090157,0.93875572
-5.30365183,2.68370251,0.11785161,0.00211399,0.03713572,1.73258843,1.02073762,0.93754306
-5.29764882,2.71271025,0.12651137,0.00223899,0.03723197,1.73199165,0.99988619,0.93755704
-5.29164582,2.75485160,0.13637046,0.00237864,0.03755962,1.73761420,0.98711107,0.93854586
-5.28564282,2.80865711,0.14736772,0.00253154,0.03810242,1.74861473,0.98128630,0.94029411
-5.27963982,2.87274107,0.15943251,0.00269621,0.03884328,1.76423881,0.98140402,0.94262358
-5.27363682,2.94579752,0.17248374,0.00287109,0.03976393,1.78381794,0.98657848,0.94539308
-5.26763382,3.02659397,0.18642912,0.00305453,0.04084471,1.80676614,0.99604660,0.94849745
-5.26163082,3.11396400,0.20116481,0.00324475,0.04206442,1.83257477,1.00916548,0.95186578
-5.25562781,3.20679951,0.21657537,0.00343992,0.04340027,1.86080608,1.02540733,0.95545904
-5.24962481,3.30404333,0.23253419,0.00363811,0.04482797,1.89108576,1.04435196,0.95926712
-5.24362181,3.40468272,0.24890434,0.00383729,0.04632193,1.92309495,1.06567719,0.96330542
-5.23761881,3.50774383,0.26553978,0.00403541,0.04785551,1.95656190,1.08914715,0.96761102
-5.23161581,3.61228750,0.28228705,0.00423035,0.04940149,1.99125349,1.11459889,0.97223848
-5.22561281,3.71740615,0.29898721,0.00442001,0.05093243,2.02696679,1.14192737,0.97725544
-5.21960980,3.82222188,0.31547804,0.00460229,0.05242121,2.06352085,1.17106918,0.98273805
-5.21360680,3.92588547,0.33159641,0.00477516,0.05384158,2.10074884,1.20198536,0.98876638
-5.20760380,4.02757638,0.34718074,0.00493666,0.05516862,2.13849087,1.23464390,0.99541993
-5.20160080,4.12650345,0.36207347,0.00508498,0.05637925,2.17658750,1.26900231,1.00277348
-5.19559780,4.22190650,0.37612342,0.00521846,0.05745267,2.21487431,1.30499120,1.01089325
-5.18959480,4.31305869,0.38918807,0.00533564,0.05837071,2.25317775,1.34249939,1.01983380
-5.18359180,4.39926986,0.40113559,0.00543525,0.05911814,2.29131242,1.38136144,1.02963551
-5.17758879,4.47989086,0.41184667,0.00551631,0.05968286,2.32908004,1.42134825,1.04032299
-5.17158579,4.55431919,0.42121621,0.00557808,0.06005600,2.36627019,1.46216139,1.05190440
-5.16558279,4.62200582,0.42915462,0.00562009,0.06023194,2.40266296,1.50343163,1.06437164
-5.15957979,4.68246337,0.43558903,0.00564218,0.06020826,2.43803338,1.54472197,1.07770160
-5.15357679,4.73527545,0.44046426,0.00564446,0.05998560,2.47215751,1.58553524,1.09185804
-5.14757379,4.78010696,0.44374355,0.00562732,0.05956747,2.50481982,1.62532595,1.10679429
-5.14157079,4.81671481,0.44540915,0.00559144,0.05896002,2.53582154,1.66351613,1.12245629
-5.13556778,4.84495848,0.44546274,0.00553775,0.05817176,2.56498927,1.69951414,1.13878586
-5.12956478,4.86480954,0.44392558,0.00546741,0.05721331,2.59218330,1.73273564,1.15572376
-5.12356178,4.87635933,0.44083853,0.00538181,0.05609709,2.61730490,1.76262557,1.17321240
-5.11755878,4.87982356,0.43626172,0.00528253,0.05483704,2.64030176,1.78867976,1.19119763
-5.11155578,4.87554318,0.43027395,0.00517129,0.05344836,2.66117106,1.81046497,1.20962969
-5.10555278,4.86398031,0.42297172,0.00504995,0.05194724,2.67995949,1.82763616,1.22846277
-5.09954977,4.84570891,0.41446790,0.00492046,0.05035063,2.69675993,1.83994978,1.24765333
-5.09354677,4.82139965,0.40488982,0.00478479,0.04867596,2.71170455,1.84727240,1.26715707
-5.08754377,4.79179913,0.39437711,0.00464496,0.04694093,2.72495451,1.84958395,1.28692467
-5.08154077,4.75770394,0.38307891,0.00450291,0.04516328,2.73668668,1.84697560,1.30689660
-5.07553777,4.71993053,0.37115076,0.00436054,0.04336053,2.74707797,1.83964209,1.32699741
-5.06953477,4.67928218,0.35875119,0.00421961,0.04154979,2.75628832,1.82786937,1.34712985
-5.06353177,4.63651489,0.34603802,0.00408173,0.03974745,2.76444341,1.81201812,1.36716944
-5.05752876,4.59230410,0.33316460,0.00394832,0.03796900,2.77161835,1.79250433,1.38696005
-5.05152576,4.54721436,0.32027614,0.00382058,0.03622878,2.77782370,1.76977820,1.40631096
-5.04552276,4.50167403,0.30750626,0.00369946,0.03453975,2.78299488,1.74430272,1.42499603
-5.03951976,4.45595684,0.29497389,0.00358564,0.03291330,2.78698624,1.71653323,1.44275505
-5.03351676,4.41017178,0.28278085,0.00347955,0.03135911,2.78957034,1.68689926,1.45929784
-5.02751376,4.36426248,0.27100997,0.00338132,0.02988499,2.79044304,1.65578968,1.47431089
-5.02151076,4.31801633,0.25972412,0.00329085,0.02849685,2.78923439,1.62354194,1.48746636
-5.01550775,4.27108329,0.24896602,0.00320779,0.02719866,2.78552498,1.59043585,1.49843339
-5.00950475,4.22300344,0.23875888,0.00313158,0.02599250,2.77886703,1.55669217,1.50689083
-5.00350175,4.17324199,0.22910797,0.00306150,0.02487868,2.76880909,1.52247564,1.51254101
-4.99749875,4.12122959,0.22000273,0.00299669,0.02385590,2.75492308,1.48790211,1.51512376
-4.99149575,4.06640586,0.21141965,0.00293621,0.02292142,2.73683202,1.45304896,1.51442977
-4.98549275,4.00826348,0.20332546,0.00287909,0.02207140,2.71423696,1.41796786,1.51031278
-4.97948974,3.94639045,0.19568065,0.00282437,0.02130107,2.68694141,1.38269894,1.50269961
-4.97348674,3.88050796,0.18844296,0.00277116,0.02060512,2.65487207,1.34728515,1.49159774
-4.96748374,3.81050189,0.18157082,0.00271867,0.01997792,2.61809442,1.31178587,1.47709985
-4.96148074,3.73644630,0.17502641,0.00266622,0.01941383,2.57682259,1.27628885,1.45938521
-4.95547774,3.65861765,0.16877826,0.00261333,0.01890746,2.53142280,1.24091965,1.43871781
-4.94947474,3.57749919,0.16280327,0.00255967,0.01845387,2.48241038,1.20584816,1.41544137
-4.94347174,3.49377556,0.15708804,0.00250511,0.01804871,2.43044048,1.17129173,1.38997165
-4.93746873,3.40831801,0.15162949,0.00244972,0.01768841,2.37629316,1.13751488,1.36278636
-4.93146573,3.32216120,0.14643472,0.00239371,0.01737014,2.32085347,1.10482568,1.33441323
-4.92546273,3.23647288,0.14152027,0.00233749,0.01709191,2.26508765,1.07356904,1.30541687
-4.91945973,3.15251794,0.13691070,0.00228157,0.01685246,2.21001641,1.04411735,1.27638486
-4.91345673,3.07161858,0.13263664,0.00222660,0.01665117,2.15668648,1.01685904,1.24791366
-4.90745373,2.99511216,0.12873253,0.00217328,0.01648797,2.10614145,0.99218555,1.22059467
-4.90145073,2.92430845,0.12523403,0.00212235,0.01636312,2.05939287,0.97047749,1.19500104
-4.89544772,2.86044784,0.12217532,0.00207455,0.01627701,2.01739259,0.95209047,1.17167513
-4.88944472,2.80466170,0.11958641,0.00203059,0.01622999,1.98100701,0.93734137,1.15111712
-4.88344172,2.75793629,0.11749069,0.00199110,0.01622214,1.95099385,0.92649544,1.13377478
-4.87743872,2.72108113,0.11590255,0.00195662,0.01625306,1.92798218,0.91975491,1.12003437
-4.87143572,2.69470279,0.11482562,0.00192757,0.01632166,1.91245587,0.91724959,1.11021295
-4.86543272,2.67918475,0.11425127,0.00190419,0.01642604,1.90474120,0.91902966,1.10455203
-4.85942971,2.67467421,0.11415772,0.00188660,0.01656332,1.90499875,0.92506130,1.10321270
-4.85342671,2.68107616,0.11450978,0.00187473,0.01672959,1.91322006,0.93522521,1.10627246
-4.84742371,2.69805535,0.11525905,0.00186833,0.01691986,1.92922933,0.94931831,1.11372391
-4.84142071,2.72504634,0.11634485,0.00186700,0.01712810,1.95269036,0.96705871,1.12547549
-4.83541771,2.76127187,0.11769566,0.00187017,0.01734730,1.98311900,0.98809395,1.14135461
-4.82941471,2.80576941,0.11923106,0.00187716,0.01756964,2.01990104,1.01201233,1.16111323
-4.82341171,2.85742546,0.12086423,0.00188715,0.01778669,2.06231534,1.03835720,1.18443612
-4.81740870,2.91501697,0.12250468,0.00189928,0.01798966,2.10956187,1.06664360,1.21095178
-4.81140570,2.97725868,0.12406139,0.00191262,0.01816969,2.16079391,1.09637676,1.24024587
-4.80540270,3.04285498,0.12544601,0.00192626,0.01831819,2.21515335,1.12707186,1.27187686
-4.79939970,3.11055421,0.12657611,0.00193933,0.01842722,2.27180795,1.15827395,1.30539333
-4.79339670,3.17920333,0.12737830,0.00195106,0.01848979,2.32998875,1.18957728,1.34035238
-4.78739370,3.24780031,0.12779117,0.00196081,0.01850023,2.38902607,1.22064289,1.37633805
-4.78139070,3.31554164,0.12776775,0.00196813,0.01845453,2.44838191,1.25121359,1.41297901
-4.77538769,3.38186221,0.12727760,0.00197277,0.01835056,2.50767702,1.28112517,1.44996427
-4.76938469,3.44646509,0.12630827,0.00197473,0.01818829,2.56671063,1.31031319,1.48705595
-4.76338169,3.50933901,0.12486617,0.00197427,0.01796990,2.62547125,1.33881454,1.52409806
-4.75737869,3.57076181,0.12297667,0.00197197,0.01769986,2.68413727,1.36676355,1.56102059
-4.75137569,3.63128893,0.12068361,0.00196864,0.01738483,2.74306661,1.39438224,1.59783812
-4.74537269,3.69172657,0.11804808,0.00196542,0.01703355,2.80277517,1.42196534,1.63464290
-4.73936968,3.75309017,0.11514661,0.00196368,0.01665659,2.86390463,1.44986020,1.67159230
-4.73336668,3.81654970,0.11206879,0.00196503,0.01626603,2.92718063,1.47844282,1.70889115
-4.72736368,3.88336408,0.10891447,0.00197129,0.01587509,2.99336327,1.50809103,1.74676974
-4.72136068,3.95480770,0.10579060,0.00198441,0.01549767,3.06319206,1.53915619,1.78545864
-4.71535768,4.03209283,0.10280795,0.00200642,0.01514788,3.13732844,1.57193517,1.82516185
-4.70935468,4.11629190,0.10007769,0.00203940,0.01483954,3.21629885,1.60664415,1.86602975
-4.70335168,4.20826388,0.09770808,0.00208540,0.01458569,3.30044162,1.64339587,1.90813368
-4.69734867,4.30858899,0.09580138,0.00214637,0.01439810,3.38986111,1.68218194,1.95144391
-4.69134567,4.41751537,0.09445105,0.00222408,0.01428690,3.48439175,1.72286134,1.99581238
-4.68534267,4.53492121,0.09373936,0.00232010,0.01426014,3.58357475,1.76515613,2.04096172
-4.67933967,4.66029451,0.09373552,0.00243571,0.01432357,3.68664917,1.80865491,2.08648142
-4.67333667,4.79273206,0.09449432,0.00257189,0.01448039,3.79255835,1.85282413,2.13183171
-4.66733367,4.93095809,0.09605529,0.00272921,0.01473120,3.89997213,1.89702677,2.17635525
-4.66133067,5.07336181,0.09844253,0.00290788,0.01507397,4.00732385,1.94054781,2.21929615
-4.65532766,5.21805204,0.10166497,0.00310768,0.01550413,4.11286086,1.98262495,2.25982552
-4.64932466,5.36292626,0.10571719,0.00332795,0.01601478,4.21470588,2.02248328,2.29707216
-4.64332166,5.50575041,0.11058058,0.00356761,0.01659697,4.31092638,2.05937175,2.33015676
-4.63731866,5.64424526,0.11622497,0.00382518,0.01724002,4.39960837,2.09259979,2.35822780
-4.63131566,5.77617484,0.12261037,0.00409877,0.01793195,4.47893082,2.12157172,2.38049705
-4.62531266,5.89943221,0.12968894,0.00438614,0.01865989,4.54723685,2.14581718,2.39627276
-4.61930965,6.01211815,0.13740693,0.00468470,0.01941054,4.60309806,2.16501590,2.40498879
-4.61330665,6.11260882,0.14570663,0.00499162,0.02017063,4.64536880,2.17901518,2.40622800
-4.60730365,6.19960884,0.15452800,0.00530381,0.02092734,4.67322750,2.18783917,2.39973875
-4.60130065,6.27218762,0.16381018,0.00561804,0.02166864,4.68620341,2.19168941,2.38544383
-4.59529765,6.32979711,0.17349256,0.00593095,0.02238368,4.68418746,2.19093632,2.36344134
-4.58929465,6.37227077,0.18351542,0.00623912,0.02306297,4.66742699,2.18610219,2.33399794
-4.58329165,6.39980416,0.19382025,0.00653915,0.02369857,4.63650520,2.17783638,2.29753482
-4.57728864,6.41291897,0.20434947,0.00682768,0.02428418,4.59230661,2.16688400,2.25460760
-4.57128564,6.41241266,0.21504584,0.00710148,0.02481512,4.53597073,2.15404968,2.20588141
-4.56528264,6.39929716,0.22585144,0.00735745,0.02528821,4.46883676,2.14015814,2.15210268
-4.55927964,6.37473019,0.23670636,0.00759271,0.02570168,4.39238229,2.12601366,2.09406928
-4.55327664,6.33994319,0.24754721,0.00780463,0.02605488,4.30815944,2.11236046,2.03260074
-4.54727364,6.29617006,0.25830558,0.00799081,0.02634804,4.21773165,2.09984593,1.96851002
-4.54127064,6.24458047,0.26890659,0.00814918,0.02658200,4.12261438,2.08898861,1.90257825
-4.53526763,6.18622147,0.27926760,0.00827798,0.02675789,4.02422240,2.08015252,1.83553361
-4.52926463,6.12197043,0.28929743,0.00837575,0.02687688,3.92382616,2.07352924,1.76803511
-4.52326163,6.05250164,0.29889600,0.00844141,0.02693992,3.82251897,2.06912857,1.70066184
-4.51725863,5.97826821,0.30795465,0.00847420,0.02694756,3.72119613,2.06677841,1.63390782
-4.51125563,5.89950007,0.31635716,0.00847374,0.02689981,3.62054658,2.06613402,1.56818231
-4.50525263,5.81621794,0.32398158,0.00843997,0.02679610,3.52105684,2.06669625,1.50381522
-4.49924962,5.72826229,0.33070275,0.00837319,0.02663525,3.42302657,2.06783809,1.44106689
-4.49324662,5.63533564,0.33639560,0.00827407,0.02641561,3.32659432,2.06883836,1.38014134
-4.48724362,5.53705574,0.34093901,0.00814361,0.02613516,3.23177177,2.06892106,1.32120212
-4.48124062,5.43301653,0.34422014,0.00798312,0.02579175,3.13848428,2.06729861,1.26438964
-4.47523762,5.32285377,0.34613904,0.00779429,0.02538331,3.04661531,2.06321702,1.20983887
-4.46923462,5.20631133,0.34661329,0.00757907,0.02490816,2.95605219,2.05600076,1.15769633
-4.46323162,5.08330469,0.34558249,0.00733975,0.02436527,2.86673069,2.04509535,1.10813554
-4.45722861,4.95397792,0.34301221,0.00707888,0.02375451,2.77867584,2.03010538,1.06136986
-4.45122561,4.81875081,0.33889742,0.00679928,0.02307691,2.69203693,2.01082616,1.01766212
-4.44522261,4.67835335,0.33326491,0.00650397,0.02233486,2.60711441,1.98726727,0.97733031
-4.43921961,4.53384510,0.32617473,0.00619619,0.02153222,2.52437749,1.95966665,0.94074911
-4.43321661,4.38661804,0.31772040,0.00587934,0.02067443,2.44447092,1.92849430,0.90834680
-4.42721361,4.23838193,0.30802796,0.00555690,0.01976850,2.36821070,1.89444507,0.88059770
-4.42121061,4.09113226,0.29725372,0.00523242,0.01882296,2.29656823,1.85842053,0.85801011
-4.41520760,3.94710161,0.28558082,0.00490947,0.01784773,2.23064365,1.82150054,0.84111015
-4.40920460,3.80869596,0.27321475,0.00459156,0.01685394,2.17162907,1.78490522,0.83042203
-4.40320160,3.67841848,0.26037798,0.00428208,0.01585368,2.12076323,1.74994902,0.82644533
-4.39719860,3.55878362,0.24730387,0.00398426,0.01485978,2.07927946,1.71798854,0.82963022
-4.39119560,3.45222507,0.23423014,0.00370110,0.01388544,2.04834909,1.69036620,0.84035147
-4.38519260,3.36100138,0.22139216,0.00343532,0.01294399,2.02902275,1.66835223,0.85888247
-4.37918959,3.28710330,0.20901629,0.00318931,0.01204854,2.02217240,1.65308730,0.88537026
-4.37318659,3.23216677,0.19731352,0.00296509,0.01121173,2.02843657,1.64552840,0.91981286
-4.36718359,3.19739542,0.18647370,0.00276425,0.01044539,2.04817157,1.64640026,0.96204010
-4.36118059,3.18349614,0.17666041,0.00258798,0.00976032,2.08141115,1.65615460,1.01169897
-4.35517759,3.19063062,0.16800685,0.00243696,0.00916607,2.12783667,1.67493905,1.06824454
-4.34917459,3.21838523,0.16061264,0.00231143,0.00867076,2.18675966,1.70257729,1.13093733
-4.34317159,3.26576105,0.15454175,0.00221118,0.00828088,2.25711797,1.73856159,1.19884765
-4.33716858,3.33118454,0.14982156,0.00213552,0.00800121,2.33748611,1.78205809,1.27086726
-4.33116558,3.41253922,0.14644304,0.00208333,0.00783469,2.42610010,1.83192515,1.34572834
-4.32516258,3.50721704,0.14436197,0.00205309,0.00778237,2.52089602,1.88674404,1.42202952
-4.31915958,3.61218812,0.14350119,0.00204292,0.00784337,2.61956116,1.94486103,1.49826813
-4.31315658,3.72408601,0.14375373,0.00205063,0.00801485,2.71959602,2.00443928,1.57287788
-4.30715358,3.83930558,0.14498673,0.00207375,0.00829203,2.81838481,2.06351862,1.64427049
