energy_ev,total_up,Hg_p_up,Hg_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.07053527,1.15740119,0.44204610,0.13731282,0.81255465,0.00000000,0.02556290,0.21405900,0.44591059,0.00000000
-3.06453227,1.09718479,0.42245468,0.13030662,0.76601140,0.00000000,0.02404516,0.20610881,0.41822373,0.00000000
-3.05852926,1.03464107,0.40210107,0.12301359,0.71772956,0.00000000,0.02246102,0.19781392,0.38951050,0.00000000
-3.05252626,0.97087742,0.38136067,0.11556404,0.66852806,0.00000000,0.02083825,0.18933677,0.36025422,0.00000000
-3.04652326,0.90694058,0.36058160,0.10808136,0.61918282,0.00000000,0.01920382,0.18082586,0.33091819,0.00000000
-3.04052026,0.84379110,0.34007563,0.10067901,0.57040819,0.00000000,0.01758321,0.17241171,0.30193511,0.00000000
-3.03451726,0.78228332,0.32011140,0.09345810,0.52284209,0.00000000,0.01599996,0.16420372,0.27369826,0.00000000
-3.02851426,0.72315103,0.30090985,0.08650561,0.47703516,0.00000000,0.01447523,0.15628833,0.24655499,0.00000000
-3.02251126,0.66699919,0.28264214,0.07989342,0.43344421,0.00000000,0.01302747,0.14872834,0.22080230,0.00000000
-3.01650825,0.61430139,0.26542978,0.07367793,0.39242958,0.00000000,0.01167230,0.14156329,0.19668460,0.00000000
-3.01050525,0.56540265,0.24934684,0.06790032,0.35425640,0.00000000,0.01042242,0.13481103,0.17439345,0.00000000
-3.00450225,0.52052679,0.23442404,0.06258742,0.31909906,0.00000000,0.00928765,0.12847004,0.15406910,0.00000000
-2.99849925,0.47978759,0.22065413,0.05775302,0.28704845,0.00000000,0.00827505,0.12252258,0.13580336,0.00000000
-2.99249625,0.44320272,0.20799846,0.05339939,0.25812123,0.00000000,0.00738912,0.11693830,0.11964370,0.00000000
-2.98649325,0.41070934,0.19639401,0.04951925,0.23227059,0.00000000,0.00663198,0.11167809,0.10559801,0.00000000
-2.98049025,0.38218050,0.18576067,0.04609757,0.20939763,0.00000000,0.00600369,0.10669813,0.09363982,0.00000000
-2.97448724,0.35744138,0.17600834,0.04311358,0.18936295,0.00000000,0.00550245,0.10195365,0.08371365,0.00000000
-2.96848424,0.33628449,0.16704342,0.04054251,0.17199780,0.00000000,0.00512489,0.09740247,0.07574013,0.00000000
-2.96248124,0.31848335,0.15877460,0.03835724,0.15711435,0.00000000,0.00486625,0.09300811,0.06962081,0.00000000
-2.95647824,0.30380411,0.15111763,0.03652967,0.14451480,0.00000000,0.00472066,0.08874221,0.06524243,0.00000000
-2.95047524,0.29201488,0.14399898,0.03503183,0.13399915,0.00000000,0.00468125,0.08458649,0.06248057,0.00000000
-2.94447224,0.28289271,0.13735850,0.03383670,0.12537141,0.00000000,0.00474027,0.08053394,0.06120271,0.00000000
-2.93846923,0.27622841,0.13115087,0.03291878,0.11844438,0.00000000,0.00488927,0.07658938,0.06127067,0.00000000
-2.93246623,0.27182921,0.12534625,0.03225442,0.11304312,0.00000000,0.00511911,0.07276952,0.06254253,0.00000000
-2.92646323,0.26952000,0.11992996,0.03182192,0.10900707,0.00000000,0.00542007,0.06910241,0.06487414,0.00000000
-2.92046023,0.26914323,0.11490174,0.03160153,0.10619133,0.00000000,0.00578187,0.06562651,0.06812043,0.00000000
-2.91445723,0.27055815,0.11027442,0.03157533,0.10446710,0.00000000,0.00619377,0.06238942,0.07213643,0.00000000
-2.90845423,0.27363972,0.10607246,0.03172707,0.10372164,0.00000000,0.00664458,0.05944645,0.07677853,0.00000000
-2.90245123,0.27827776,0.10233044,0.03204202,0.10385794,0.00000000,0.00712282,0.05685901,0.08190562,0.00000000
-2.89644822,0.28437650,0.09909165,0.03250691,0.10479434,0.00000000,0.00761677,0.05469300,0.08738071,0.00000000
-2.89044522,0.29185492,0.09640693,0.03310992,0.10646424,0.00000000,0.00811464,0.05301730,0.09307264,0.00000000
-2.88444222,0.30064788,0.09433371,0.03384073,0.10881600,0.00000000,0.00860472,0.05190233,0.09885832,0.00000000
-2.87843922,0.31070823,0.09293549,0.03469078,0.11181310,0.00000000,0.00907559,0.05141871,0.10462514,0.00000000
-2.87243622,0.32200960,0.09228143,0.03565350,0.11543458,0.00000000,0.00951631,0.05163614,0.11027379,0.00000000
-2.86643322,0.33454977,0.09244630,0.03672468,0.11967562,0.00000000,0.00991667,0.05262237,0.11572119,0.00000000
-2.86043022,0.34835428,0.09351033,0.03790287,0.12454836,0.00000000,0.01026737,0.05444229,0.12090359,0.00000000
-2.85442721,0.36347992,0.09555917,0.03918976,0.13008256,0.00000000,0.01056031,0.05715705,0.12577962,0.00000000
-2.84842421,0.38001766,0.09868353,0.04059045,0.13632620,0.00000000,0.01078873,0.06082321,0.13033309,0.00000000
-2.84242121,0.39809457,0.10297848,0.04211374,0.14334571,0.00000000,0.01094739,0.06549185,0.13457553,0.00000000
-2.83641821,0.41787446,0.10854235,0.04377219,0.15122568,0.00000000,0.01103273,0.07120752,0.13854816,0.00000000
-2.83041521,0.43955675,0.11547487,0.04558199,0.16006799,0.00000000,0.01104293,0.07800711,0.14232328,0.00000000
-2.82441221,0.46337338,0.12387482,0.04756269,0.16999014,0.00000000,0.01097795,0.08591848,0.14600480,0.00000000
-2.81840920,0.48958368,0.13383687,0.04973666,0.18112273,0.00000000,0.01083947,0.09495894,0.14972799,0.00000000
-2.81240620,0.51846703,0.14544783,0.05212836,0.19360612,0.00000000,0.01063085,0.10513361,0.15365820,0.00000000
-2.80640320,0.55031356,0.15878236,0.05476336,0.20758619,0.00000000,0.01035696,0.11643355,0.15798862,0.00000000
-2.80040020,0.58541308,0.17389824,0.05766724,0.22320930,0.00000000,0.01002398,0.12883398,0.16293700,0.00000000
-2.79439720,0.62404261,0.19083150,0.06086430,0.24061661,0.00000000,0.00963923,0.14229248,0.16874141,0.00000000
-2.78839420,0.66645295,0.20959153,0.06437625,0.25993785,0.00000000,0.00921082,0.15674738,0.17565507,0.00000000
-2.78239120,0.71285498,0.23015661,0.06822080,0.28128486,0.00000000,0.00874745,0.17211652,0.18394024,0.00000000
-2.77638819,0.76340615,0.25246995,0.07241039,0.30474493,0.00000000,0.00825810,0.18829637,0.19386152,0.00000000
-2.77038519,0.81819793,0.27643672,0.07695096,0.33037449,0.00000000,0.00775177,0.20516184,0.20567836,0.00000000
-2.76438219,0.87724470,0.30192211,0.08184091,0.35819316,0.00000000,0.00723719,0.22256681,0.21963730,0.00000000
-2.75837919,0.94047481,0.32875089,0.08707037,0.38817852,0.00000000,0.00672262,0.24034540,0.23596374,0.00000000
-2.75237619,1.00772410,0.35670833,0.09262060,0.42026191,0.00000000,0.00621566,0.25831420,0.25485385,0.00000000
-2.74637319,1.07873245,0.38554289,0.09846385,0.45432535,0.00000000,0.00572310,0.27627540,0.27646643,0.00000000
-2.74037019,1.15314333,0.41497030,0.10456347,0.49019985,0.00000000,0.00525083,0.29402069,0.30091527,0.00000000
-2.73436718,1.23050669,0.44467926,0.11087434,0.52766520,0.00000000,0.00480374,0.31133606,0.32826204,0.00000000
-2.72836418,1.31028488,0.47433847,0.11734367,0.56645134,0.00000000,0.00438579,0.32800708,0.35851005,0.00000000
-2.72236118,1.39186151,0.50360455,0.12391200,0.60624131,0.00000000,0.00399999,0.34382468,0.39159908,0.00000000
-2.71635818,1.47455282,0.53213088,0.13051447,0.64667572,0.00000000,0.00364851,0.35859107,0.42740162,0.00000000
-2.71035518,1.55762111,0.55957662,0.13708233,0.68735877,0.00000000,0.00333278,0.37212553,0.46572048,0.00000000
-2.70435218,1.64028975,0.58561575,0.14354439,0.72786549,0.00000000,0.00305363,0.38426987,0.50628829,0.00000000
-2.69834917,1.72175894,0.60994559,0.14982875,0.76775013,0.00000000,0.00281142,0.39489309,0.54876882,0.00000000
-2.69234617,1.80122194,0.63229448,0.15586431,0.80655547,0.00000000,0.00260627,0.40389527,0.59276023,0.00000000
-2.68634317,1.87788090,0.65242822,0.16158230,0.84382274,0.00000000,0.00243817,0.41121012,0.63780038,0.00000000
-2.68034017,1.95096196,0.67015504,0.16691774,0.87910186,0.00000000,0.00230716,0.41680634,0.68337415,0.00000000
-2.67433717,2.01972901,0.68532884,0.17181059,0.91196173,0.00000000,0.00221353,0.42068751,0.72892256,0.00000000
-2.66833417,2.08349589,0.69785071,0.17620684,0.94200031,0.00000000,0.00215789,0.42289054,0.77385365,0.00000000
-2.66233117,2.14163670,0.70766860,0.18005930,0.96885404,0.00000000,0.00214137,0.42348281,0.81755475,0.00000000
-2.65632816,2.19359418,0.71477532,0.18332821,0.99220653,0.00000000,0.00216569,0.42255802,0.85940584,0.00000000
-2.65032516,2.23888600,0.71920505,0.18598162,1.01179606,0.00000000,0.00223322,0.42023117,0.89879367,0.00000000
-2.64432216,2.27710921,0.72102855,0.18799560,1.02742182,0.00000000,0.00234707,0.41663271,0.93512608,0.00000000
-2.63831916,2.30794286,0.72034751,0.18935424,1.03894861,0.00000000,0.00251109,0.41190238,0.96784615,0.00000000
-2.63231616,2.33114909,0.71728828,0.19004952,1.04630987,0.00000000,0.00272983,0.40618292,0.99644572,0.00000000
-2.62631316,2.34657288,0.71199547,0.19008102,1.04950901,0.00000000,0.00300854,0.39961416,1.02047772,0.00000000
-2.62031016,2.35414074,0.70462557,0.18945563,1.04861889,0.00000000,0.00335307,0.39232763,1.03956708,0.00000000
-2.61430715,2.35385865,0.69534122,0.18818707,1.04377960,0.00000000,0.00376974,0.38444205,1.05341967,0.00000000
-2.60830415,2.34580930,0.68430608,0.18629545,1.03519451,0.00000000,0.00426522,0.37605993,1.06182914,0.00000000
-2.60230115,2.33014901,0.67168074,0.18380681,1.02312481,0.00000000,0.00484631,0.36726533,1.06468137,0.00000000
-2.59629815,2.30710433,0.65761970,0.18075254,1.00788259,0.00000000,0.00551978,0.35812301,1.06195651,0.00000000
-2.59029515,2.27696843,0.64226946,0.17716893,0.98982288,0.00000000,0.00629212,0.34867871,1.05372851,0.00000000
-2.58429215,2.24009730,0.62576778,0.17309664,0.96933474,0.00000000,0.00716927,0.33896067,1.04016239,0.00000000
-2.57828914,2.19690578,0.60824394,0.16858017,0.94683181,0.00000000,0.00815638,0.32898219,1.02150919,0.00000000
-2.57228614,2.14786324,0.58981984,0.16366734,0.92274256,0.00000000,0.00925756,0.31874488,0.99809904,0.00000000
-2.56628314,2.09348902,0.57061185,0.15840878,0.89750062,0.00000000,0.01047562,0.30824257,0.97033257,0.00000000
-2.56028014,2.03434735,0.55073304,0.15285735,0.87153546,0.00000000,0.01181187,0.29746542,0.93867096,0.00000000
-2.55427714,1.97104183,0.53029564,0.14706762,0.84526366,0.00000000,0.01326589,0.28640405,0.90362508,0.00000000
-2.54827414,1.90420924,0.50941348,0.14109528,0.81908117,0.00000000,0.01483544,0.27505340,0.86574389,0.00000000
-2.54227114,1.83451280,0.48820417,0.13499656,0.79335657,0.00000000,0.01651637,0.26341614,0.82560269,0.00000000
-2.53626813,1.76263480,0.46679084,0.12882762,0.76842565,0.00000000,0.01830258,0.25150542,0.78379133,0.00000000
-2.53026513,1.68926868,0.44530329,0.12264394,0.74458731,0.00000000,0.02018610,0.23934679,0.74090273,0.00000000
-2.52426213,1.61511057,0.42387844,0.11649974,0.72210080,0.00000000,0.02215719,0.22697931,0.69752202,0.00000000
-2.51825913,1.54085058,0.40266005,0.11044732,0.70118437,0.00000000,0.02420459,0.21445580,0.65421635,0.00000000
-2.51225613,1.46716387,0.38179771,0.10453654,0.68201505,0.00000000,0.02631571,0.20184223,0.61152569,0.00000000
-2.50625313,1.39470173,0.36144510,0.09881425,0.66472960,0.00000000,0.02847699,0.18921644,0.56995455,0.00000000
-2.50025013,1.32408297,0.34175766,0.09332375,0.64942636,0.00000000,0.03067419,0.17666616,0.52996491,0.00000000
-2.49424712,1.25588572,0.32288981,0.08810437,0.63616767,0.00000000,0.03289276,0.16428675,0.49197015,0.00000000
-2.48824412,1.19063994,0.30499173,0.08319104,0.62498288,0.00000000,0.03511818,0.15217850,0.45633030,0.00000000
-2.48224112,1.12882088,0.28820613,0.07861399,0.61587147,0.00000000,0.03733623,0.14044400,0.42334829,0.00000000
-2.47623812,1.07084361,0.27266486,0.07439847,0.60880619,0.00000000,0.03953332,0.12918547,0.39326747,0.00000000
-2.47023512,1.01705878,0.25848583,0.07056463,0.60373609,0.00000000,0.04169660,0.11850242,0.36627023,0.00000000
-2.46423212,0.96774982,0.24577018,0.06712740,0.60058924,0.00000000,0.04381412,0.10848956,0.34247770,0.00000000
-2.45822911,0.92313158,0.23459998,0.06409659,0.59927501,0.00000000,0.04587486,0.09923528,0.32195059,0.00000000
-2.45222611,0.88335055,0.22503652,0.06147691,0.59968619,0.00000000,0.04786869,0.09082052,0.30469103,0.00000000
-2.44622311,0.84848651,0.21711925,0.05926828,0.60170059,0.00000000,0.04978623,0.08331819,0.29064557,0.00000000
-2.44022011,0.81855580,0.21086551,0.05746611,0.60518263,0.00000000,0.05161870,0.07679310,0.27970896,0.00000000
-2.43421711,0.79351587,0.20627098,0.05606171,0.60998478,0.00000000,0.05335770,0.07130225,0.27172910,0.00000000
-2.42821411,0.77327120,0.20331087,0.05504274,0.61594920,0.00000000,0.05499504,0.06689551,0.26651269,0.00000000
-2.42221111,0.75768021,0.20194175,0.05439383,0.62290962,0.00000000,0.05652250,0.06361652,0.26383175,0.00000000
-2.41620810,0.74656309,0.20210403,0.05409713,0.63069372,0.00000000,0.05793171,0.06150361,0.26343075,0.00000000
-2.41020510,0.73971012,0.20372476,0.05413297,0.63912606,0.00000000,0.05921408,0.06059077,0.26503434,0.00000000
-2.40420210,0.73689032,0.20672083,0.05448051,0.64803161,0.00000000,0.06036078,0.06090838,0.26835530,0.00000000
-2.39819910,0.73785987,0.21100225,0.05511834,0.65723987,0.00000000,0.06136287,0.06248366,0.27310278,0.00000000
-2.39219610,0.74237012,0.21647525,0.05602509,0.66658941,0.00000000,0.06221149,0.06534066,0.27899030,0.00000000
-2.38619310,0.75017468,0.22304531,0.05717989,0.67593279,0.00000000,0.06289817,0.06949986,0.28574351,0.00000000
-2.38019010,0.76103523,0.23061957,0.05856281,0.68514134,0.00000000,0.06341513,0.07497712,0.29310732,0.00000000
-2.37418709,0.77472581,0.23910877,0.06015507,0.69410974,0.00000000,0.06375577,0.08178219,0.30085216,0.00000000
-2.36818409,0.79103526,0.24842845,0.06193918,0.70275989,0.00000000,0.06391501,0.08991664,0.30877921,0.00000000
-2.36218109,0.80976760,0.25849939,0.06389885,0.71104371,0.00000000,0.06388975,0.09937143,0.31672428,0.00000000
-2.35617809,0.83074051,0.26924726,0.06601879,0.71894469,0.00000000,0.06367920,0.11012413,0.32456025,0.00000000
-2.35017509,0.85378175,0.28060159,0.06828435,0.72647771,0.00000000,0.06328512,0.12213610,0.33219805,0.00000000
-2.34417209,0.87872393,0.29249400,0.07068096,0.73368717,0.00000000,0.06271201,0.13534967,0.33958598,0.00000000
-2.33816908,0.90539795,0.30485615,0.07319356,0.74064324,0.00000000,0.06196713,0.14968560,0.34670752,0.00000000
-2.33216608,0.93362569,0.31761724,0.07580593,0.74743644,0.00000000,0.06106036,0.16504119,0.35357789,0.00000000
-2.32616308,0.96321245,0.33070172,0.07850003,0.75417057,0.00000000,0.06000399,0.18128900,0.36023925,0.00000000
-2.32016008,0.99394001,0.34402716,0.08125541,0.76095456,0.00000000,0.05881232,0.19827666,0.36675512,0.00000000
-2.31415708,1.02556093,0.35750273,0.08404875,0.76789357,0.00000000,0.05750125,0.21582778,0.37320426,0.00000000
-2.30815408,1.05779487,0.37102853,0.08685353,0.77507986,0.00000000,0.05608772,0.23374421,0.37967422,0.00000000
-2.30215108,1.09032754,0.38449591,0.08964007,0.78258418,0.00000000,0.05458915,0.25180955,0.38625521,0.00000000
-2.29614807,1.12281272,0.39778902,0.09237567,0.79044810,0.00000000,0.05302297,0.26979413,0.39303444,0.00000000
-2.29014507,1.15487788,0.41078762,0.09502523,0.79867791,0.00000000,0.05140605,0.28746118,0.40009139,0.00000000
-2.28414207,1.18613331,0.42337113,0.09755203,0.80724073,0.00000000,0.04975437,0.30457412,0.40749422,0.00000000
-2.27813907,1.21618462,0.43542382,0.09991892,0.81606287,0.00000000,0.04808269,0.32090470,0.41529766,0.00000000
-2.27213607,1.24464849,0.44684094,0.10208971,0.82503109,0.00000000,0.04640441,0.33624164,0.42354228,0.00000000
-2.26613307,1.27117062,0.45753542,0.10403076,0.83399641,0.00000000,0.04473158,0.35039947,0.43225543,0.00000000
-2.26013007,1.29544547,0.46744482,0.10571275,0.84278069,0.00000000,0.04307499,0.36322699,0.44145354,0.00000000
-2.25412706,1.31723640,0.47653813,0.10711243,0.85118544,0.00000000,0.04144440,0.37461518,0.45114573,0.00000000
-2.24812406,1.33639527,0.48482187,0.10821438,0.85900262,0.00000000,0.03984891,0.38450384,0.46133840,0.00000000
-2.24212106,1.35288022,0.49234505,0.10901253,0.86602666,0.00000000,0.03829738,0.39288674,0.47204045,0.00000000
-2.23611806,1.36677047,0.49920272,0.10951150,0.87206715,0.00000000,0.03679880,0.39981491,0.48326875,0.00000000
-2.23011506,1.37827704,0.50553743,0.10972756,0.87696138,0.00000000,0.03536276,0.40539782,0.49505336,0.00000000
-2.22411206,1.38774836,0.51153868,0.10968918,0.88058600,0.00000000,0.03399980,0.40980216,0.50744209,0.00000000
-2.21810905,1.39567015,0.51743992,0.10943703,0.88286710,0.00000000,0.03272166,0.41324832,0.52050396,0.00000000
-2.21210605,1.40265902,0.52351319,0.10902358,0.88378797,0.00000000,0.03154149,0.41600453,0.53433120,0.00000000
-2.20610305,1.40944958,0.53006137,0.10851205,0.88339404,0.00000000,0.03047381,0.41837878,0.54903933,0.00000000
-2.20010005,1.41687530,0.53740834,0.10797486,0.88179470,0.00000000,0.02953437,0.42070885,0.56476540,0.00000000
-2.19409705,1.42584330,0.54588731,0.10749165,0.87916160,0.00000000,0.02873986,0.42335077,0.58166393,0.00000000
-2.18809405,1.43730410,0.55582777,0.10714678,0.87572346,0.00000000,0.02810741,0.42666602,0.59990084,0.00000000
-2.18209105,1.45221697,0.56754148,0.10702652,0.87175763,0.00000000,0.02765399,0.43100822,0.61964533,0.00000000
-2.17608804,1.47151238,0.58130815,0.10721598,0.86757859,0.00000000,0.02739570,0.43670942,0.64106014,0.00000000
-2.17008504,1.49605273,0.59736142,0.10779586,0.86352393,0.00000000,0.02734693,0.44406688,0.66429039,0.00000000
-2.16408204,1.52659290,0.61587558,0.10883919,0.85993855,0.00000000,0.02751955,0.45333053,0.68945165,0.00000000
-2.15807904,1.56374226,0.63695381,0.11040817,0.85715765,0.00000000,0.02792204,0.46469186,0.71661775,0.00000000
-2.15207604,1.60792962,0.66061826,0.11255115,0.85548951,0.00000000,0.02855868,0.47827433,0.74580890,0.00000000
-2.14607304,1.65937268,0.68680265,0.11530004,0.85519891,0.00000000,0.02942892,0.49412600,0.77698094,0.00000000
-2.14007004,1.71805347,0.71534757,0.11866812,0.85649185,0.00000000,0.03052673,0.51221440,0.81001625,0.00000000
-2.13406703,1.78370084,0.74599889,0.12264834,0.85950275,0.00000000,0.03184031,0.53242401,0.84471696,0.00000000
-2.12806403,1.85578128,0.77840939,0.12721234,0.86428447,0.00000000,0.03335183,0.55455634,0.88080110,0.00000000
-2.12206103,1.93349866,0.81214376,0.13231013,0.87080198,0.00000000,0.03503759,0.57833276,0.91790202,0.00000000
-2.11605803,2.01580344,0.84668671,0.13787044,0.87893010,0.00000000,0.03686825,0.60340005,0.95557149,0.00000000
-2.11005503,2.10141146,0.88145432,0.14380196,0.88845538,0.00000000,0.03880945,0.62933832,0.99328666,0.00000000
-2.10405203,2.18883215,0.91580805,0.14999524,0.89908244,0.00000000,0.04082258,0.65567145,1.03046066,0.00000000
-2.09804902,2.27640534,0.94907117,0.15632528,0.91044437,0.00000000,0.04286579,0.68187938,1.06645701,0.00000000
-2.09204602,2.36234600,0.98054715,0.16265488,0.92211692,0.00000000,0.04489521,0.70741217,1.10060703,0.00000000
-2.08604302,2.44479520,1.00953924,0.16883841,0.93363597,0.00000000,0.04686627,0.73170529,1.13223002,0.00000000
-2.08004002,2.52187585,1.03537087,0.17472611,0.94451741,0.00000000,0.04873511,0.75419561,1.16065528,0.00000000
-2.07403702,2.59175122,1.05740592,0.18016861,0.95427866,0.00000000,0.05046005,0.77433772,1.18524520,0.00000000
-2.06803402,2.65268387,1.07506830,0.18502164,0.96246086,0.00000000,0.05200295,0.79161990,1.20541845,0.00000000
-2.06203102,2.70309303,1.08786004,0.18915059,0.96865052,0.00000000,0.05333051,0.80557925,1.22067225,0.00000000
-2.05602801,2.74160781,1.09537731,0.19243494,0.97249988,0.00000000,0.05441543,0.81581544,1.23060267,0.00000000
-2.05002501,2.76711422,1.09732359,0.19477222,0.97374467,0.00000000,0.05523731,0.82200259,1.23492217,0.00000000
-2.04402201,2.77879398,1.09351959,0.19608140,0.97221864,0.00000000,0.05578330,0.82389881,1.23347326,0.00000000
-2.03801901,2.77615324,1.08390951,0.19630557,0.96786387,0.00000000,0.05604843,0.82135313,1.22623781,0.00000000
-2.03201601,2.75904024,1.06856324,0.19541379,0.96073650,0.00000000,0.05603573,0.81430949,1.21334137,0.00000000
-2.02601301,2.72765083,1.04767453,0.19340205,0.95100737,0.00000000,0.05575589,0.80280763,1.19505220,0.00000000
-2.02001001,2.68252175,1.02155517,0.19029327,0.93895751,0.00000000,0.05522675,0.78698102,1.17177508,0.00000000
-2.01400700,2.62451187,0.99062534,0.18613634,0.92496865,0.00000000,0.05447250,0.76705181,1.14403984,0.00000000
-2.00800400,2.55477248,0.95540061,0.18100430,0.90950907,0.00000000,0.05352258,0.74332312,1.11248539,0.00000000
-2.00200100,2.47470764,0.91647607,0.17499173,0.89311544,0.00000000,0.05241055,0.71616896,1.07783960,0.00000000
-1.99599800,2.38592682,0.87450840,0.16821144,0.87637146,0.00000000,0.05117278,0.68602240,1.04089608,0.00000000
-1.98999500,2.29019166,0.83019638,0.16079067,0.85988430,0.00000000,0.04984711,0.65336227,1.00248883,0.00000000
-1.98399200,2.18935955,0.78426094,0.15286690,0.84425986,0.00000000,0.04847164,0.61869923,0.96346573,0.00000000
-1.97798899,2.08532627,0.73742539,0.14458359,0.83007812,0.00000000,0.04708350,0.58256154,0.92466223,0.00000000
-1.97198599,1.97997029,0.69039659,0.13608588,0.81786964,0.00000000,0.04571790,0.54548132,0.88687619,0.00000000
-1.96598299,1.87510105,0.64384792,0.12751651,0.80809439,0.00000000,0.04440733,0.50798161,0.85084495,0.00000000
-1.95997999,1.77241311,0.59840444,0.11901213,0.80112384,0.00000000,0.04318099,0.47056479,0.81722565,0.00000000
-1.95397699,1.67344787,0.55463094,0.11070011,0.79722718,0.00000000,0.04206455,0.43370272,0.78657935,0.00000000
-1.94797399,1.57956401,0.51302293,0.10269588,0.79656231,0.00000000,0.04108004,0.39782870,0.75935971,0.00000000
-1.94197099,1.49191723,0.47400089,0.09510103,0.79917192,0.00000000,0.04024609,0.36333156,0.73590637,0.00000000
-1.93596798,1.41144949,0.43790764,0.08800198,0.80498482,0.00000000,0.03957829,0.33055169,0.71644306,0.00000000
-1.92996498,1.33888742,0.40500871,0.08146943,0.81382240,0.00000000,0.03908968,0.29977913,0.70108047,0.00000000
-1.92396198,1.27474886,0.37549533,0.07555830,0.82540967,0.00000000,0.03879143,0.27125335,0.68982321,0.00000000
-1.91795898,1.21935660,0.34948965,0.07030834,0.83939050,0.00000000,0.03869339,0.24516461,0.68258038,0.00000000
-1.91195598,1.17285761,0.32705159,0.06574514,0.85534585,0.00000000,0.03880476,0.22165648,0.67917898,0.00000000
-1.90595298,1.13524606,0.30818684,0.06188146,0.87281423,0.00000000,0.03913450,0.20082930,0.67937924,0.00000000
-1.89994997,1.10638853,0.29285543,0.05871879,0.89131321,0.00000000,0.03969169,0.18274419,0.68289089,0.00000000
-1.89394697,1.08604937,0.28098020,0.05624905,0.91036071,0.00000000,0.04048562,0.16742724,0.68938947,0.00000000
-1.88794397,1.07391492,0.27245481,0.05445623,0.92949505,0.00000000,0.04152569,0.15487377,0.69853177,0.00000000
-1.88194097,1.06961494,0.26715085,0.05331794,0.94829260,0.00000000,0.04282102,0.14505219,0.70996955,0.00000000
-1.87593797,1.07274027,0.26492364,0.05280681,0.96638226,0.00000000,0.04437988,0.13790748,0.72336095,0.00000000
-1.86993497,1.08285612,0.26561668,0.05289155,0.98345595,0.00000000,0.04620879,0.13336416,0.73837904,0.00000000
-1.86393197,1.09951044,0.26906455,0.05353790,0.99927481,0.00000000,0.04831163,0.13132852,0.75471738,0.00000000
-1.85792896,1.12223769,0.27509436,0.05470912,1.01367077,0.00000000,0.05068843,0.13169042,0.77209244,0.00000000
-1.85192596,1.15055829,0.28352595,0.05636636,1.02654381,0.00000000,0.05333429,0.13432453,0.79024319,0.00000000
-1.84592296,1.18397468,0.29417108,0.05846876,1.03785516,0.00000000,0.05623825,0.13909117,0.80892819,0.00000000
-1.83991996,1.22196500,0.30683188,0.06097337,1.04761725,0.00000000,0.05938231,0.14583703,0.82792079,0.00000000
-1.83391696,1.26397563,0.32129905,0.06383504,1.05588106,0.00000000,0.06274064,0.15439575,0.84700321,0.00000000
-1.82791396,1.30941406,0.33735019,0.06700619,1.06272212,0.00000000,0.06627909,0.16458874,0.86596015,0.00000000
-1.82191096,1.35764329,0.35474855,0.07043678,1.06822606,0.00000000,0.06995501,0.17622631,0.88457295,0.00000000
-1.81590795,1.40797905,0.37324276,0.07407429,1.07247497,0.00000000,0.07371752,0.18910925,0.90261493,0.00000000
-1.80990495,1.45969093,0.39256761,0.07786394,1.07553537,0.00000000,0.07750813,0.20303106,0.91984857,0.00000000
-1.80390195,1.51200808,0.41244621,0.08174921,1.07744896,0.00000000,0.08126181,0.21778083,0.93602521,0.00000000
-1.79789895,1.56412974,0.43259359,0.08567246,1.07822658,0.00000000,0.08490846,0.23314672,0.95088742,0.00000000
-1.79189595,1.61524091,0.45272167,0.08957598,1.07784593,0.00000000,0.08837473,0.24892017,0.96417419,0.00000000
-1.78589295,1.66453229,0.47254550,0.09340318,1.07625315,0.00000000,0.09158607,0.26490058,0.97562887,0.00000000
-1.77988994,1.71122405,0.49179051,0.09709997,1.07336811,0.00000000,0.09446912,0.28090025,0.98500939,0.00000000
-1.77388694,1.75459200,0.51020029,0.10061631,1.06909308,0.00000000,0.09695402,0.29674955,0.99210027,0.00000000
-1.76788394,1.79399482,0.52754467,0.10390775,1.06332396,0.00000000,0.09897683,0.31230186,0.99672555,0.00000000
-1.76188094,1.82890070,0.54362738,0.10693695,1.05596326,0.00000000,0.10048181,0.32743815,0.99876188,0.00000000
-1.75587794,1.85891165,0.55829295,0.10967503,1.04693393,0.00000000,0.10142341,0.34207073,0.99815077,0.00000000
-1.74987494,1.88378380,0.57143232,0.11210266,1.03619285,0.00000000,0.10176797,0.35614612,0.99490906,0.00000000
-1.74387194,1.90344217,0.58298670,0.11421085,1.02374292,0.00000000,0.10149504,0.36964654,0.98913678,0.00000000
-1.73786893,1.91798871,0.59294931,0.11600128,1.00964291,0.00000000,0.10059815,0.38259004,0.98102163,0.00000000
-1.73186593,1.92770256,0.60136488,0.11748625,0.99401416,0.00000000,0.09908510,0.39502901,0.97083952,0.00000000
-1.72586293,1.93303219,0.60832670,0.11868802,0.97704353,0.00000000,0.09697774,0.40704697,0.95895087,0.00000000
-1.71985993,1.93457934,0.61397131,0.11963782,0.95898231,0.00000000,0.09431121,0.41875388,0.94579253,0.00000000
-1.71385693,1.93307520,0.61847106,0.12037432,0.94014095,0.00000000,0.09113272,0.43027984,0.93186557,0.00000000
-1.70785393,1.92934988,0.62202477,0.12094171,0.92087979,0.00000000,0.08749991,0.44176763,0.91771920,0.00000000
