energy_ev,total_up,Re_p_up,Re_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.84392196,6.13515561,1.88206782,2.53749467,1.31703928,0.00179090,2.53253057,0.00000000
-5.83791896,6.38395119,1.94740111,2.66878391,1.35042179,0.00186325,2.64319962,0.00000000
-5.83191596,6.62096610,2.00923937,2.79757074,1.38013846,0.00193219,2.74819383,0.00000000
-5.82591296,6.84520531,2.06756102,2.92313109,1.40620068,0.00199749,2.84686334,0.00000000
-5.81990995,7.05585623,2.12240344,3.04476613,1.42867103,0.00205897,2.93865106,0.00000000
-5.81390695,7.25228610,2.17385423,3.16180942,1.44765678,0.00211656,3.02309693,0.00000000
-5.80790395,7.43403578,2.22204168,3.27363396,1.46330275,0.00217020,3.09983968,0.00000000
-5.80190095,7.60081091,2.26712500,3.37965929,1.47578371,0.00221993,3.16861669,0.00000000
-5.79589795,7.75247099,2.30928491,3.47935841,1.48529675,0.00226583,3.22926225,0.00000000
-5.78989495,7.88901725,2.34871512,3.57226439,1.49205384,0.00230803,3.28170450,0.00000000
-5.78389195,8.01057977,2.38561502,3.65797651,1.49627480,0.00234666,3.32596163,0.00000000
-5.77788894,8.11740436,2.42018377,3.73616576,1.49818074,0.00238192,3.36213757,0.00000000
-5.77188594,8.20983937,2.45261606,3.80657917,1.49798824,0.00241398,3.39041739,0.00000000
-5.76588294,8.28832274,2.48309929,3.86904291,1.49590416,0.00244303,3.41106269,0.00000000
-5.75987994,8.35336889,2.51181205,3.92346378,1.49212124,0.00246923,3.42440682,0.00000000
-5.75387694,8.40555560,2.53892353,3.96982871,1.48681432,0.00249271,3.43084990,0.00000000
-5.74787394,8.44551046,2.56459355,4.00820227,1.48013737,0.00251357,3.43085336,0.00000000
-5.74187094,8.47389655,2.58897252,4.03872177,1.47222112,0.00253185,3.42493379,0.00000000
-5.73586793,8.49139727,2.61220117,4.06159025,1.46317145,0.00254754,3.41365556,0.00000000
-5.72986493,8.49870011,2.63440930,4.07706711,1.45306842,0.00256057,3.39762201,0.00000000
-5.72386193,8.49647919,2.65571352,4.08545690,1.44196601,0.00257080,3.37746491,0.00000000
-5.71785893,8.48537711,2.67621350,4.08709640,1.42989263,0.00257804,3.35383190,0.00000000
-5.71185593,8.46598611,2.69598688,4.08234064,1.41685235,0.00258204,3.32737202,0.00000000
-5.70585293,8.43882942,2.71508290,4.07154830,1.40282696,0.00258251,3.29871946,0.00000000
-5.69984992,8.40434345,2.73351504,4.05506735,1.38777883,0.00257910,3.26847580,0.00000000
-5.69384692,8.36286177,2.75125307,4.03322145,1.37165449,0.00257147,3.23719158,0.00000000
-5.68784392,8.31460212,2.76821539,4.00629803,1.35438910,0.00255926,3.20534766,0.00000000
-5.68184092,8.25965719,2.78426204,3.97453864,1.33591148,0.00254210,3.17333753,0.00000000
-5.67583792,8.19799067,2.79918942,3.93813225,1.31614973,0.00251969,3.14145153,0.00000000
-5.66983492,8.12943907,2.81272743,3.89721202,1.29503732,0.00249174,3.10986400,0.00000000
-5.66383192,8.05372042,2.82453973,3.85185590,1.27251936,0.00245804,3.07862442,0.00000000
-5.65782891,7.97045000,2.83422772,3.80209121,1.24855894,0.00241846,3.04765341,0.00000000
-5.65182591,7.87916344,2.84133877,3.74790322,1.22314327,0.00237297,3.01674428,0.00000000
-5.64582291,7.77934666,2.84537879,3.68924742,1.19628946,0.00232163,2.98557061,0.00000000
-5.63981991,7.67047223,2.84582913,3.62606504,1.16804961,0.00226462,2.95369989,0.00000000
-5.63381691,7.55204082,2.84216751,3.55830127,1.13851512,0.00220224,2.92061311,0.00000000
-5.62781391,7.42362624,2.83389229,3.48592511,1.10781997,0.00213491,2.88572967,0.00000000
-5.62181091,7.28492243,2.82054921,3.40895011,1.07614283,0.00206316,2.84843664,0.00000000
-5.61580790,7.13578999,2.80175951,3.32745479,1.04370784,0.00198763,2.80812134,0.00000000
-5.60980490,6.97630022,2.77724807,3.24160165,1.01078407,0.00190909,2.76420561,0.00000000
-5.60380190,6.80677425,2.74687009,3.15165381,0.97768337,0.00182835,2.71618023,0.00000000
-5.59779890,6.62781491,2.71063499,3.05798801,0.94475698,0.00174635,2.66363790,0.00000000
-5.59179590,6.44032942,2.66872585,2.96110343,0.91239041,0.00166406,2.60630291,0.00000000
-5.58579290,6.24554108,2.62151326,2.86162534,0.88099715,0.00158250,2.54405621,0.00000000
-5.57978989,6.04498858,2.56956235,2.76030328,0.85101093,0.00150273,2.47695432,0.00000000
-5.57378689,5.84051227,2.51363223,2.65800348,0.82287683,0.00142582,2.40524115,0.00000000
-5.56778389,5.63422704,2.45466722,2.55569573,0.79704137,0.00135281,2.32935200,0.00000000
-5.56178089,5.42848229,2.39377982,2.45443484,0.77394185,0.00128474,2.24990942,0.00000000
-5.55577789,5.22581016,2.33222563,2.35533748,0.75399508,0.00122258,2.16771099,0.00000000
-5.54977489,5.02886343,2.27137094,2.25955526,0.73758595,0.00116725,2.08370951,0.00000000
-5.54377189,4.84034564,2.21265392,2.16824503,0.72505598,0.00111958,1.99898647,0.00000000
-5.53776888,4.66293582,2.15754094,2.08253775,0.71669247,0.00108031,1.91472001,0.00000000
-5.53176588,4.49921100,2.10747956,2.00350719,0.71271842,0.00105006,1.83214864,0.00000000
-5.52576288,4.35156973,2.06385017,1.93213987,0.71328370,0.00102933,1.75253257,0.00000000
-5.51975988,4.22215970,2.02791825,1.86930752,0.71845791,0.00101846,1.67711410,0.00000000
-5.51375688,4.11281273,2.00078933,1.81574335,0.72822525,0.00101766,1.60707893,0.00000000
-5.50775388,4.02498989,1.98336855,1.77202307,0.74248165,0.00102699,1.54351995,0.00000000
-5.50175088,3.95973919,1.97632677,1.73855156,0.76103461,0.00104632,1.48740493,0.00000000
-5.49574787,3.91766769,1.98007475,1.71555573,0.78360574,0.00107538,1.43954940,0.00000000
-5.48974487,3.89892921,1.99474665,1.70308368,0.80983609,0.00111374,1.40059559,0.00000000
-5.48374187,3.90322811,2.02019376,1.70101033,0.83929436,0.00116081,1.37099808,0.00000000
-5.47773887,3.92983896,2.05598892,1.70904885,0.87148763,0.00121589,1.35101644,0.00000000
-5.47173587,3.97764091,2.10144143,1.72676738,0.90587449,0.00127814,1.34071485,0.00000000
-5.46573287,4.04516517,2.15562214,1.75361005,0.94187996,0.00134662,1.33996817,0.00000000
-5.45972986,4.13065316,2.21739761,1.78892110,0.97891193,0.00142033,1.34847407,0.00000000
-5.45372686,4.23212256,2.28547190,1.83197084,1.01637820,0.00149823,1.36577002,0.00000000
-5.44772386,4.34743797,2.35843421,1.88198203,1.05370374,0.00157926,1.39125425,0.00000000
-5.44172086,4.47438279,2.43481028,1.93815533,1.09034725,0.00166239,1.42420944,0.00000000
-5.43571786,4.61072889,2.51311517,1.99969255,1.12581642,0.00174660,1.46382779,0.00000000
-5.42971486,4.75430083,2.59190502,2.06581640,1.15968124,0.00183100,1.50923635,0.00000000
-5.42371186,4.90303160,2.66982544,2.13578603,1.19158463,0.00191475,1.55952137,0.00000000
-5.41770885,5.05500753,2.74565408,2.20890748,1.22125005,0.00199717,1.61375069,0.00000000
-5.41170585,5.20850049,2.81833561,2.28453894,1.24848569,0.00207767,1.67099335,0.00000000
-5.40570285,5.36198639,2.88700730,2.36209051,1.27318490,0.00215582,1.73033588,0.00000000
-5.39969985,5.51414945,2.95101408,2.44101907,1.29532309,0.00223133,1.79089478,0.00000000
-5.39369685,5.66387317,3.00991243,2.52081876,1.31495088,0.00230402,1.85182541,0.00000000
-5.38769385,5.81021885,3.06346311,2.60100803,1.33218417,0.00237382,1.91232720,0.00000000
-5.38169085,5.95239407,3.11161322,2.68111448,1.34719133,0.00244075,1.97164580,0.00000000
-5.37568784,6.08971354,3.15446881,2.76065870,1.36017815,0.00250491,2.02907268,0.00000000
-5.36968484,6.22155541,3.19225963,2.83913873,1.37137149,0.00256638,2.08394305,0.00000000
-5.36368184,6.34731652,3.22529824,2.91601625,1.38100206,0.00262528,2.13563281,0.00000000
-5.35767884,6.46636981,3.25393584,2.99070619,1.38928749,0.00268169,2.18355552,0.00000000
-5.35167584,6.57802725,3.27851756,3.06257042,1.39641635,0.00273560,2.22716012,0.00000000
-5.34567284,6.68151126,3.29933982,3.13091692,1.40253400,0.00278696,2.26593013,0.00000000
-5.33966983,6.77593687,3.31661243,3.19500448,1.40773094,0.00283558,2.29938486,0.00000000
-5.33366683,6.86030642,3.33042761,3.25405355,1.41203431,0.00288117,2.32708293,0.00000000
-5.32766383,6.93351782,3.34073800,3.30726272,1.41540298,0.00292335,2.34862820,0.00000000
-5.32166083,6.99438615,3.34734488,3.35383054,1.41772654,0.00296163,2.36367801,0.00000000
-5.31565783,7.04167815,3.34989758,3.39298148,1.41882829,0.00299543,2.37195327,0.00000000
-5.30965483,7.07415768,3.34790396,3.42399506,1.41847208,0.00302412,2.37324980,0.00000000
-5.30365183,7.09063991,3.34075164,3.44623650,1.41637284,0.00304705,2.36745025,0.00000000
-5.29764882,7.09005129,3.32773880,3.45918731,1.41221026,0.00306358,2.35453567,0.00000000
-5.29164582,7.07149192,3.30811274,3.46247414,1.40564494,0.00307312,2.33459583,0.00000000
-5.28564282,7.03429670,3.28111409,3.45589432,1.39633641,0.00307518,2.30783747,0.00000000
-5.27963982,6.97809181,3.24602437,3.43943648,1.38396207,0.00306940,2.27458959,0.00000000
-5.27363682,6.90284318,3.20221396,3.41329514,1.36823611,0.00305555,2.23530532,0.00000000
-5.26763382,6.80889404,3.14918822,3.37787820,1.34892772,0.00303364,2.19055976,0.00000000
-5.26163082,6.69698948,3.08662897,3.33380704,1.32587750,0.00300383,2.14104382,0.00000000
-5.25562781,6.56828637,3.01442938,3.28190881,1.29901140,0.00296654,2.08755392,0.00000000
-5.24962481,6.42434826,2.93272039,3.22320154,1.26835170,0.00292237,2.03097812,0.00000000
-5.24362181,6.26712522,2.84188747,3.15887255,1.23402422,0.00287216,1.97227905,0.00000000
-5.23761881,6.09891993,2.74257689,3.09025147,1.19626177,0.00281690,1.91247458,0.00000000
-5.23161581,5.92234178,2.63569158,3.01877905,1.15540358,0.00275778,1.85261701,0.00000000
-5.22561281,5.74025129,2.52237681,2.94597341,1.11189078,0.00269610,1.79377182,0.00000000
-5.21960980,5.55569770,2.40399662,2.87339544,1.06625822,0.00263328,1.73699695,0.00000000
-5.21360680,5.37185275,2.28210246,2.80261471,1.01912298,0.00257080,1.68332348,0.00000000
-5.20760380,5.19194357,2.15839546,2.73517764,0.97117020,0.00251017,1.63373858,0.00000000
-5.20160080,5.01918730,2.03468418,2.67257880,0.92313666,0.00245290,1.58917104,0.00000000
-5.19559780,4.85672989,1.91283980,2.61623640,0.87579295,0.00240047,1.55048004,0.00000000
-5.18959480,4.70759050,1.79475031,2.56747223,0.82992470,0.00235431,1.51844685,0.00000000
-5.18359180,4.57461278,1.68227555,2.52749628,0.78631368,0.00231577,1.49376952,0.00000000
-5.17758879,4.46042315,1.57720437,2.49739535,0.74571910,0.00228610,1.47705995,0.00000000
-5.17158579,4.36739584,1.48121506,2.47812529,0.70885989,0.00226644,1.46884279,0.00000000
-5.16558279,4.29762375,1.39583984,2.47050551,0.67639796,0.00225782,1.46955527,0.00000000
-5.15957979,4.25289390,1.32243398,2.47521490,0.64892318,0.00226115,1.47954729,0.00000000
-5.15357679,4.23466596,1.26214973,2.49278782,0.62693990,0.00227719,1.49908087,0.00000000
-5.14757379,4.24405235,1.21591524,2.52360918,0.61085542,0.00230656,1.52832836,0.00000000
-5.14157079,4.28179888,1.18441815,2.56790775,0.60097036,0.00234975,1.56736894,0.00000000
-5.13556778,4.34826508,1.16809396,2.62574735,0.59747109,0.00240705,1.61618325,0.00000000
-5.12956478,4.44340403,1.16711870,2.69701581,0.60042429,0.00247858,1.67464622,0.00000000
-5.12356178,4.56674244,1.18140609,2.78141233,0.60977364,0.00256427,1.74251869,0.00000000
-5.11755878,4.71736226,1.21060885,2.87843403,0.62533883,0.00266381,1.81943850,0.00000000
-5.11155578,4.89388572,1.25412439,2.98736339,0.64681708,0.00277664,1.90491219,0.00000000
-5.10555278,5.09446655,1.31110501,3.10725809,0.67378708,0.00290196,1.99830848,0.00000000
-5.09954977,5.31679010,1.38047273,3.23694540,0.70571580,0.00303864,2.09885505,0.00000000
-5.09354677,5.55808554,1.46093909,3.37502307,0.74196802,0.00318531,2.20563979,0.00000000
-5.08754377,5.81515263,1.55103001,3.51986857,0.78181882,0.00334026,2.31761788,0.00000000
-5.08154077,6.08440552,1.64911572,3.66965825,0.82446888,0.00350150,2.43362557,0.00000000
-5.07553777,6.36193470,1.75344577,3.82239728,0.86906254,0.00366680,2.55240109,0.00000000
-5.06953477,6.64358750,1.86218847,3.97596082,0.91470818,0.00383365,2.67261306,0.00000000
-5.06353177,6.92506607,1.97347423,4.12814580,0.96050069,0.00399941,2.79289553,0.00000000
-5.05752876,7.20204046,2.08544169,4.27673202,1.00554521,0.00416127,2.91188898,0.00000000
-5.05152576,7.47027308,2.19628524,4.41955058,1.04898156,0.00431639,3.02828540,0.00000000
-5.04552276,7.72574964,2.30430240,4.55455648,1.09000840,0.00446196,3.14087561,0.00000000
-5.03951976,7.96481075,2.40793913,4.67990229,1.12790620,0.00459528,3.24859622,0.00000000
-5.03351676,8.18427751,2.50583127,4.79400876,1.16205807,0.00471387,3.35057372,0.00000000
-5.02751376,8.38156466,2.59683996,4.89562860,1.19196750,0.00481554,3.44616287,0.00000000
-5.02151076,8.55477451,2.68007953,4.98389950,1.21727210,0.00489847,3.53497695,0.00000000
-5.01550775,8.70276607,2.75493605,5.05838299,1.23775263,0.00496126,3.61690740,0.00000000
-5.00950475,8.82519461,2.82107562,5.11908628,1.25333691,0.00500304,3.69213140,0.00000000
-5.00350175,8.92251847,2.87844160,5.16646531,1.26409811,0.00502343,3.76110596,0.00000000
-4.99749875,8.99597165,2.92724076,5.20140792,1.27024763,0.00502260,3.82454837,0.00000000
-4.99149575,9.04750262,2.96791874,5.22519757,1.27212264,0.00500125,3.88340328,0.00000000
-4.98549275,9.07968180,3.00112592,5.23945877,1.27016888,0.00496058,3.93879783,0.00000000
-4.97948974,9.09558182,3.02767535,5.24608687,1.26491954,0.00490223,3.99198666,0.00000000
-4.97348674,9.09863636,3.04849466,5.24716537,1.25697100,0.00482825,4.04428953,0.00000000
-4.96748374,9.09248469,3.06457455,5.24487494,1.24695677,0.00474096,4.09702476,0.00000000
-4.96148074,9.08080968,3.07691623,5.24139879,1.23552067,0.00464292,4.15144176,0.00000000
-4.95547774,9.06717737,3.08648065,5.23882895,1.22329047,0.00453682,4.20865649,0.00000000
-4.94947474,9.05488634,3.09414200,5.23907839,1.21085333,0.00442536,4.26959297,0.00000000
-4.94347174,9.04683398,3.10064778,5.24380299,1.19873383,0.00431118,4.33493420,0.00000000
-4.93746873,9.04540604,3.10658732,5.25433730,1.18737576,0.00419679,4.40508488,0.00000000
-4.93146573,9.05239433,3.11237021,5.27164661,1.17712812,0.00408448,4.48014795,0.00000000
-4.92546273,9.06894561,3.11821553,5.29629737,1.16823599,0.00397628,4.55991600,0.00000000
-4.91945973,9.09554306,3.12415197,5.32844671,1.16083630,0.00387391,4.64387787,0.00000000
-4.91345673,9.13201988,3.13002867,5.36785066,1.15495862,0.00377876,4.73123977,0.00000000
-4.90745373,9.17760275,3.13553574,5.41388998,1.15053051,0.00369189,4.82095980,0.00000000
-4.90145073,9.23098147,3.14023304,5.46561133,1.14738709,0.00361402,4.91179361,0.00000000
-4.89544772,9.29039995,3.14358548,5.52178099,1.14528416,0.00354557,5.00234877,0.00000000
-4.88944472,9.35376256,3.14500265,5.58094789,1.14391396,0.00348668,5.09114492,0.00000000
-4.88344172,9.41874993,3.14388059,5.64151226,1.14292288,0.00343723,5.17667655,0.00000000
-4.87743872,9.48293763,3.13964333,5.70179641,1.14193005,0.00339694,5.25747531,0.00000000
-4.87143572,9.54391181,3.13178215,5.76011415,1.14054611,0.00336533,5.33216896,0.00000000
-4.86543272,9.59937645,3.11989045,5.81483581,1.13839107,0.00334183,5.39953427,0.00000000
-4.85942971,9.64724765,3.10369262,5.86444636,1.13511089,0.00332577,5.45854186,0.00000000
-4.85342671,9.68573156,3.08306576,5.90759455,1.13039174,0.00331647,5.50839122,0.00000000
-4.84742371,9.71338358,3.05805310,5.94313192,1.12397182,0.00331319,5.54853505,0.00000000
-4.84142071,9.72914788,3.02886904,5.97014096,1.11565021,0.00331522,5.57869238,0.00000000
-4.83541771,9.73237713,2.99589568,5.98795247,1.10529268,0.00332188,5.59885070,0.00000000
-4.82941471,9.72283360,2.95967128,5.99615246,1.09283444,0.00333250,5.60925766,0.00000000
-4.82341171,9.70067338,2.92087157,5.99457986,1.07827987,0.00334644,5.61040355,0.00000000
-4.81740870,9.66641641,2.88028503,5.98331593,1.06169966,0.00336313,5.60299580,0.00000000
-4.81140570,9.62090504,2.83878340,5.96266713,1.04322554,0.00338199,5.58792712,0.00000000
-4.80540270,9.56525424,2.79728904,5.93314275,1.02304309,0.00340251,5.56623912,0.00000000
-4.79939970,9.50079665,2.75674062,5.89542888,1.00138316,0.00342418,5.53908292,0.00000000
-4.79339670,9.42902507,2.71805877,5.85035994,0.97851227,0.00344655,5.50767842,0.00000000
-4.78739370,9.35153509,2.68211306,5.79888907,0.95472251,0.00346917,5.47327377,0.00000000
-4.78139070,9.26996975,2.64969170,5.74205801,0.93032144,0.00349162,5.43710627,0.00000000
-4.77538769,9.18596796,2.62147497,5.68096750,0.90562230,0.00351352,5.40036572,0.00000000
-4.76938469,9.10111766,2.59801343,5.61674829,0.88093486,0.00353452,5.36416114,0.00000000
-4.76338169,9.01691454,2.57971128,5.55053341,0.85655723,0.00355430,5.32949145,0.00000000
-4.75737869,8.93472651,2.56681562,5.48343164,0.83276876,0.00357258,5.29722065,0.00000000
-4.75137569,8.85576421,2.55941129,5.41650249,0.80982416,0.00358913,5.26805777,0.00000000
-4.74537269,8.78105733,2.55742164,5.35073284,0.78794892,0.00360376,5.24254187,0.00000000
-4.73936968,8.71143675,2.56061466,5.28701545,0.76733589,0.00361634,5.22103222,0.00000000
-4.73336668,8.64752247,2.56861410,5.22612980,0.74814326,0.00362678,5.20370380,0.00000000
-4.72736368,8.58971724,2.58091509,5.16872562,0.73049353,0.00363504,5.19054813,0.00000000
-4.72136068,8.53820614,2.59690338,5.11530989,0.71447370,0.00364114,5.18137960,0.00000000
-4.71535768,8.49296230,2.61587772,5.06623785,0.70013631,0.00364513,5.17584711,0.00000000
-4.70935468,8.45375907,2.63707430,5.02170880,0.68750147,0.00364712,5.17345106,0.00000000
-4.70335168,8.42018893,2.65969273,4.98176737,0.67655964,0.00364726,5.17356551,0.00000000
-4.69734867,8.39168922,2.68292251,4.94631086,0.66727504,0.00364574,5.17546498,0.00000000
-4.69134567,8.36757474,2.70596940,4.91510276,0.65958981,0.00364279,5.17835565,0.00000000
-4.68534267,8.34707682,2.72808078,4.88779289,0.65342848,0.00363870,5.18140993,0.00000000
-4.67933967,8.32938803,2.74856926,4.86394341,0.64870297,0.00363379,5.18380371,0.00000000
-4.67333667,8.31371145,2.76683403,4.84306038,0.64531773,0.00362845,5.18475489,0.00000000
-4.66733367,8.29931274,2.78237902,4.82462955,0.64317500,0.00362313,5.18356197,0.00000000
-4.66133067,8.28557288,2.79482751,4.80815497,0.64218001,0.00361835,5.17964105,0.00000000
-4.65532766,8.27203919,2.80393261,4.79319864,0.64224587,0.00361469,5.17255963,0.00000000
-4.64932466,8.25847186,2.80958318,4.77941908,0.64329795,0.00361285,5.16206557,0.00000000
-4.64332166,8.24488312,2.81180496,4.76660677,0.64527761,0.00361357,5.14810955,0.00000000
-4.63731866,8.23156624,2.81075680,4.75471401,0.64814500,0.00361772,5.13085970,0.00000000
-4.63131566,8.21911197,2.80672182,4.74387747,0.65188076,0.00362621,5.11070706,0.00000000
-4.62531266,8.20841021,2.80009405,4.73443135,0.65648646,0.00364005,5.08826123,0.00000000
-4.61930965,8.20063546,2.79136056,4.72690981,0.66198377,0.00366029,5.06433566,0.00000000
-4.61330665,8.19721545,2.78107988,4.72203790,0.66841212,0.00368800,5.03992282,0.00000000
-4.60730365,8.19978287,2.76985743,4.72071043,0.67582510,0.00372426,5.01615960,0.00000000
-4.60130065,8.21011154,2.75831872,4.72395927,0.68428552,0.00377010,4.99428422,0.00000000
-4.59529765,8.23003868,2.74708158,4.73290986,0.69385940,0.00382648,4.97558604,0.00000000
-4.58929465,8.26137636,2.73672829,4.74872861,0.70460911,0.00389422,4.96135025,0.00000000
-4.58329165,8.30581550,2.72777886,4.77256312,0.71658591,0.00397395,4.95279970,0.00000000
-4.57728864,8.36482663,2.72066665,4.80547800,0.72982236,0.00406609,4.95103623,0.00000000
-4.57128564,8.43956196,2.71571728,4.84838885,0.74432483,0.00417079,4.95698415,0.00000000
-4.56528264,8.53076337,2.71313175,4.90199787,0.76006668,0.00428785,4.97133836,0.00000000
-4.55927964,8.63868112,2.71297467,4.96673391,0.77698229,0.00441674,4.99451936,0.00000000
-4.55327664,8.76300742,2.71516800,5.04270014,0.79496254,0.00455654,5.02663750,0.00000000
-4.54727364,8.90282891,2.71949074,5.12963219,0.81385182,0.00470594,5.06746795,0.00000000
-4.54127064,9.05660097,2.72558451,5.22686899,0.83344702,0.00486322,5.11643792,0.00000000
-4.53526763,9.22214626,2.73296503,5.33333829,0.85349851,0.00502627,5.17262681,0.00000000
-4.52926463,9.39667855,2.74103886,5.44755814,0.87371327,0.00519263,5.23477973,0.00000000
-4.52326163,9.57685220,2.74912492,5.56765492,0.89376015,0.00535951,5.30133396,0.00000000
-4.51725863,9.75883597,2.75647990,5.69139773,0.91327707,0.00552387,5.37045773,0.00000000
-4.51125563,9.93840940,2.76232652,5.81624846,0.93188008,0.00568249,5.44010004,0.00000000
-4.50525263,10.11107834,2.76588367,5.93942575,0.94917379,0.00583203,5.50804972,0.00000000
-4.49924962,10.27220571,2.76639717,6.05798096,0.96476293,0.00596916,5.57200171,0.00000000
-4.49324662,10.41715261,2.76317001,6.16888306,0.97826454,0.00609062,5.62962818,0.00000000
-4.48724362,10.54142434,2.75559097,6.26910949,0.98932032,0.00619334,5.67865188,0.00000000
-4.48124062,10.64081563,2.74316041,6.35573936,0.99760855,0.00627455,5.71691905,0.00000000
-4.47523762,10.71154929,2.72551248,6.42604536,1.00285520,0.00633186,5.74246913,0.00000000
-4.46923462,10.75040256,2.70243261,6.47758073,1.00484366,0.00636332,5.75359877,0.00000000
-4.46323162,10.75481601,2.67386989,6.50825773,1.00342265,0.00636754,5.74891777,0.00000000
-4.45722861,10.72298049,2.63994365,6.51641463,0.99851198,0.00634370,5.72739466,0.00000000
-4.45122561,10.65389855,2.60094396,6.50086840,0.99010588,0.00629158,5.68839054,0.00000000
-4.44522261,10.54741773,2.55732603,6.46095118,0.97827374,0.00621162,5.63167970,0.00000000
-4.43921961,10.40423452,2.50969856,6.39652917,0.96315815,0.00610484,5.55745634,0.00000000
-4.43321661,10.22586896,2.45880638,6.30800346,0.94497037,0.00597287,5.46632734,0.00000000
-4.42721361,10.01461106,2.40550783,6.19629291,0.92398340,0.00581785,5.35929136,0.00000000
-4.42121061,9.77344165,2.35074783,6.06280029,0.90052285,0.00564239,5.23770518,0.00000000
-4.41520760,9.50593125,2.29552720,5.90936333,0.87495612,0.00544947,5.10323882,0.00000000
-4.40920460,9.21612127,2.24086962,5.73819306,0.84768027,0.00524237,4.95782122,0.00000000
-4.40320160,8.90839303,2.18778711,5.55180230,0.81910912,0.00502451,4.80357885,0.00000000
-4.39719860,8.58732991,2.13724545,5.35292745,0.78966009,0.00479942,4.64276962,0.00000000
-4.39119560,8.25757856,2.09013087,5.14444700,0.75974132,0.00457057,4.47771478,0.00000000
-4.38519260,7.92371466,2.04721902,4.92929999,0.72973964,0.00434132,4.31073154,0.00000000
-4.37918959,7.59011835,2.00914780,4.71040767,0.70000983,0.00411483,4.14406886,0.00000000
-4.37318659,7.26086399,1.97639485,4.49060114,0.67086545,0.00389395,3.97984890,0.00000000
-4.36718359,6.93962764,1.94926090,4.27255725,0.64257177,0.00368120,3.82001589,0.00000000
-4.36118059,6.62961512,1.92785946,4.05874480,0.61534081,0.00347872,3.66629435,0.00000000
-4.35517759,6.33351203,1.91211353,3.85138196,0.58932867,0.00328825,3.52015748,0.00000000
-4.34917459,6.05345618,1.90175948,3.65240572,0.56463518,0.00311111,3.38280644,0.00000000
-4.34317159,5.79103178,1.89635784,3.46345309,0.54130566,0.00294821,3.25516058,0.00000000
-4.33716858,5.54728367,1.89531080,3.28585362,0.51933471,0.00280010,3.13785807,0.00000000
-4.33116558,5.32274921,1.89788550,3.12063195,0.49867168,0.00266695,3.03126605,0.00000000
-4.32516258,5.11750443,1.90324220,2.96851890,0.47922752,0.00254866,2.93549895,0.00000000
-4.31915958,4.93122100,1.91046601,2.82996947,0.46088261,0.00244484,2.85044323,0.00000000
-4.31315658,4.76323012,1.91860083,2.70518552,0.44349517,0.00235491,2.77578672,0.00000000
-4.30715358,4.61258940,1.92668390,2.59414155,0.42690991,0.00227812,2.71105066,0.00000000
