energy_ev,total_up,In_p_up,In_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.31565783,0.70037783,0.05182100,0.00053532,0.00179728,0.43718701,0.63685645,0.15742780
-5.30965483,0.68390310,0.04915175,0.00052483,0.00165315,0.42817102,0.63183205,0.15496354
-5.30365183,0.67078583,0.04637743,0.00051806,0.00152845,0.42186354,0.62829182,0.15417759
-5.29764882,0.66137839,0.04354672,0.00051525,0.00142364,0.41844937,0.62646925,0.15514592
-5.29164582,0.65595894,0.04070694,0.00051659,0.00133880,0.41806085,0.62652828,0.15791721
-5.28564282,0.65471919,0.03790277,0.00052222,0.00127371,0.42077122,0.62855304,0.16251102
-5.27963982,0.65775501,0.03517505,0.00053217,0.00122779,0.42658959,0.63254082,0.16891632
-5.27363682,0.66506013,0.03255988,0.00054640,0.00120019,0.43545782,0.63839891,0.17709066
-5.26763382,0.67652325,0.03008790,0.00056477,0.00118980,0.44724943,0.64594538,0.18695990
-5.26163082,0.69192884,0.02778384,0.00058704,0.00119528,0.46177065,0.65491387,0.19841860
-5.25562781,0.71096150,0.02566638,0.00061287,0.00121509,0.47876365,0.66496218,0.21133110
-5.24962481,0.73321408,0.02374818,0.00064183,0.00124753,0.49791191,0.67568441,0.22553336
-5.24362181,0.75819897,0.02203617,0.00067341,0.00129078,0.51884771,0.68662598,0.24083554
-5.23761881,0.78536256,0.02053206,0.00070702,0.00134297,0.54116127,0.69730090,0.25702540
-5.23161581,0.81410209,0.01923297,0.00074204,0.00140217,0.56441166,0.70721055,0.27387235
-5.22561281,0.84378459,0.01813218,0.00077779,0.00146649,0.58813875,0.71586312,0.29113226
-5.21960980,0.87376688,0.01722006,0.00081359,0.00153410,0.61187612,0.72279273,0.30855284
-5.21360680,0.90341630,0.01648490,0.00084878,0.00160326,0.63516434,0.72757762,0.32587941
-5.20760380,0.93213114,0.01591385,0.00088270,0.00167241,0.65756411,0.72985642,0.34286111
-5.20160080,0.95936009,0.01549376,0.00091478,0.00174018,0.67866912,0.72934205,0.35925706
-5.19559780,0.98462009,0.01521204,0.00094453,0.00180543,0.69811776,0.72583265,0.37484265
-5.18959480,1.00751196,0.01505735,0.00097153,0.00186732,0.71560372,0.71921931,0.38941539
-5.18359180,1.02773310,0.01502021,0.00099550,0.00192527,0.73088486,0.70949030,0.40280037
-5.17758879,1.04508715,0.01509349,0.00101628,0.00197904,0.74379020,0.69673206,0.41485511
-5.17158579,1.05949012,0.01527279,0.00103383,0.00202871,0.75422487,0.68112692,0.42547342
-5.16558279,1.07097301,0.01555664,0.00104827,0.00207467,0.76217286,0.66294808,0.43458848
-5.15957979,1.07968087,0.01594663,0.00105985,0.00211761,0.76769755,0.64255215,0.44217473
-5.15357679,1.08586859,0.01644737,0.00106893,0.00215854,0.77094019,0.62036988,0.44824865
-5.14757379,1.08989360,0.01706637,0.00107600,0.00219867,0.77211628,0.59689549,0.45286837
-5.14157079,1.09220593,0.01781386,0.00108167,0.00223944,0.77151029,0.57267536,0.45613225
-5.13556778,1.09333623,0.01870244,0.00108659,0.00228248,0.76946868,0.54829634,0.45817623
-5.12956478,1.09388201,0.01974679,0.00109152,0.00232948,0.76639176,0.52437427,0.45917033
-5.12356178,1.09449291,0.02096323,0.00109724,0.00238224,0.76272449,0.50154287,0.45931427
-5.11755878,1.09585530,0.02236933,0.00110456,0.00244251,0.75894654,0.48044344,0.45883244
-5.11155578,1.09867690,0.02398346,0.00111430,0.00251205,0.75556198,0.46171511,0.45796831
-5.10555278,1.10367152,0.02582428,0.00112726,0.00259250,0.75308868,0.44598599,0.45697853
-5.09954977,1.11154454,0.02791033,0.00114421,0.00268536,0.75204771,0.43386471,0.45612685
-5.09354677,1.12297914,0.03025949,0.00116591,0.00279199,0.75295296,0.42593254,0.45567810
-5.08754377,1.13862347,0.03288848,0.00119303,0.00291352,0.75630095,0.42273550,0.45589224
-5.08154077,1.15907877,0.03581230,0.00122622,0.00305088,0.76256113,0.42477644,0.45701876
-5.07553777,1.18488846,0.03904368,0.00126603,0.00320476,0.77216655,0.43250684,0.45929151
-5.06953477,1.21652805,0.04259241,0.00131300,0.00337559,0.78550510,0.44631810,0.46292397
-5.06353177,1.25439574,0.04646474,0.00136755,0.00356354,0.80291135,0.46653237,0.46810513
-5.05752876,1.29880376,0.05066265,0.00143006,0.00376847,0.82465891,0.49339290,0.47499597
-5.05152576,1.34997019,0.05518310,0.00150083,0.00399000,0.85095365,0.52705421,0.48372660
-5.04552276,1.40801140,0.06001737,0.00158008,0.00422740,0.88192765,0.56757223,0.49439408
-5.03951976,1.47293516,0.06515028,0.00166796,0.00447964,0.91763404,0.61489503,0.50706083
-5.03351676,1.54463447,0.07055958,0.00176451,0.00474536,0.95804300,0.66885455,0.52175375
-5.02751376,1.62288257,0.07621538,0.00186968,0.00502286,1.00303894,0.72916003,0.53846392
-5.02151076,1.70732922,0.08207975,0.00198328,0.00531004,1.05241911,0.79539356,0.55714690
-5.01550775,1.79749872,0.08810653,0.00210503,0.00560449,1.10589374,0.86700866,0.57772356
-5.00950475,1.89279010,0.09424133,0.00223447,0.00590339,1.16308787,0.94333215,0.60008138
-5.00350175,1.99247976,0.10042190,0.00237100,0.00620358,1.22354505,1.02356977,0.62407623
-4.99749875,2.09572692,0.10657875,0.00251388,0.00650156,1.28673280,1.10681596,0.64953452
-4.99149575,2.20158211,0.11263615,0.00266216,0.00679355,1.35204992,1.19206759,0.67625562
-4.98549275,2.30899881,0.11851346,0.00281475,0.00707551,1.41883552,1.27824167,0.70401454
-4.97948974,2.41684815,0.12412677,0.00297037,0.00734325,1.48637959,1.36419658,0.73256486
-4.97348674,2.52393652,0.12939082,0.00312758,0.00759253,1.55393490,1.44875622,0.76164170
-4.96748374,2.62902575,0.13422118,0.00328482,0.00781912,1.62072986,1.53073629,0.79096480
-4.96148074,2.73085523,0.13853654,0.00344038,0.00801896,1.68598207,1.60897175,0.82024163
-4.95547774,2.82816549,0.14226110,0.00359249,0.00818830,1.74891209,1.68234448,0.84917051
-4.94947474,2.91972246,0.14532686,0.00373927,0.00832381,1.80875711,1.74981001,0.87744375
-4.94347174,3.00434165,0.14767580,0.00387887,0.00842269,1.86478423,1.81042227,0.90475084
-4.93746873,3.08091152,0.14926187,0.00400942,0.00848287,1.91630282,1.86335548,0.93078162
-4.93146573,3.14841535,0.15005254,0.00412911,0.00850303,1.96267595,1.90792232,0.95522964
-4.92546273,3.20595103,0.15002997,0.00423625,0.00848274,2.00333054,1.94358771,0.97779564
-4.91945973,3.25274814,0.14919176,0.00432927,0.00842250,2.03776617,1.96997793,0.99819129
-4.91345673,3.28818214,0.14755111,0.00440676,0.00832376,2.06556249,1.98688483,1.01614313
-4.90745373,3.31178528,0.14513649,0.00446752,0.00818890,2.08638522,1.99426520,1.03139683
-4.90145073,3.32325430,0.14199080,0.00451061,0.00802124,2.09999083,1.99223574,1.04372173
-4.89544772,3.32245471,0.13817006,0.00453529,0.00782489,2.10622988,1.98106394,1.05291559
-4.88944472,3.30942203,0.13374172,0.00454113,0.00760470,2.10504922,1.96115563,1.05880943
-4.88344172,3.28435993,0.12878254,0.00452794,0.00736605,2.09649296,1.93303989,1.06127244
-4.87743872,3.24763561,0.12337637,0.00449582,0.00711478,2.08070232,1.89735213,1.06021654
-4.87143572,3.19977262,0.11761171,0.00444515,0.00685692,2.05791434,1.85481599,1.05560066
-4.86543272,3.14144129,0.11157922,0.00437656,0.00659855,2.02845938,1.80622498,1.04743426
-4.85942971,3.07344702,0.10536932,0.00429093,0.00634562,1.99275734,1.75242431,1.03577994
-4.85342671,2.99671663,0.09906996,0.00418936,0.00610372,1.95131255,1.69429346,1.02075492
-4.84742371,2.91228289,0.09276455,0.00407316,0.00587795,1.90470727,1.63272996,1.00253114
-4.84142071,2.82126753,0.08653021,0.00394383,0.00567275,1.85359363,1.56863456,0.98133395
-4.83541771,2.72486287,0.08043634,0.00380299,0.00549178,1.79868421,1.50289801,0.95743911
-4.82941471,2.62431239,0.07454355,0.00365240,0.00533783,1.74074123,1.43638940,0.93116839
-4.82341171,2.52089052,0.06890291,0.00349389,0.00521274,1.68056444,1.36994611,0.90288362
-4.81740870,2.41588199,0.06355559,0.00332933,0.00511741,1.61897814,1.30436531,0.87297956
-4.81140570,2.31056134,0.05853284,0.00316062,0.00505176,1.55681740,1.24039670,0.84187572
-4.80540270,2.20617271,0.05385620,0.00298962,0.00501481,1.49491406,1.17873656,0.81000755
-4.79939970,2.10391082,0.04953809,0.00281814,0.00500473,1.43408273,1.12002280,0.77781728
-4.79339670,2.00490319,0.04558250,0.00264791,0.00501896,1.37510738,1.06483094,0.74574484
-4.78739370,1.91019431,0.04198591,0.00248053,0.00505431,1.31872871,1.01367085,0.71421920
-4.78139070,1.82073199,0.03873831,0.00231749,0.00510709,1.26563287,0.96698416,0.68365045
-4.77538769,1.73735617,0.03582431,0.00216009,0.00517332,1.21644155,0.92514220,0.65442285
-4.76938469,1.66079033,0.03322425,0.00200947,0.00524880,1.17170386,0.88844443,0.62688908
-4.76338169,1.59163552,0.03091530,0.00186659,0.00532931,1.13188994,0.85711730,0.60136586
-4.75737869,1.53036690,0.02887254,0.00173221,0.00541075,1.09738625,0.83131342,0.57813070
-4.75137569,1.47733266,0.02706992,0.00160689,0.00548924,1.06849266,0.81111114,0.55742007
-4.74537269,1.43275488,0.02548116,0.00149102,0.00556128,1.04542091,0.79651445,0.53942852
-4.73936968,1.39673215,0.02408049,0.00138479,0.00562378,1.02829443,0.78745324,0.52430875
-4.73336668,1.36924356,0.02284330,0.00128823,0.00567418,1.01714919,0.78378404,0.51217237
-4.72736368,1.35015367,0.02174659,0.00120121,0.00571046,1.01193547,0.78529132,0.50309103
-4.72136068,1.33921827,0.02076941,0.00112345,0.00573117,1.01252027,0.79168938,0.49709780
-4.71535768,1.33609066,0.01989304,0.00105455,0.00573542,1.01869034,0.80262519,0.49418854
-4.70935468,1.34032842,0.01910116,0.00099402,0.00572290,1.03015570,0.81768207,0.49432316
-4.70335168,1.35140050,0.01837984,0.00094127,0.00569377,1.04655374,0.83638463,0.49742659
-4.69734867,1.36869484,0.01771751,0.00089564,0.00564870,1.06745384,0.85820492,0.50338963
-4.69134567,1.39152658,0.01710486,0.00085645,0.00558875,1.09236283,0.88257001,0.51206946
-4.68534267,1.41914699,0.01653462,0.00082295,0.00551534,1.12073114,0.90887094,0.52329014
-4.67933967,1.45075325,0.01600145,0.00079440,0.00543023,1.15196000,0.93647313,0.53684314
-4.67333667,1.48549935,0.01550166,0.00077007,0.00533543,1.18540971,0.96472796,0.55248807
-4.66733367,1.52250808,0.01503308,0.00074922,0.00523319,1.22040895,0.99298552,0.56995378
-4.66133067,1.56088402,0.01459483,0.00073116,0.00512595,1.25626530,1.02060800,0.58894014
-4.65532766,1.59972774,0.01418718,0.00071522,0.00501636,1.29227661,1.04698345,0.60912046
-4.64932466,1.63815061,0.01381140,0.00070079,0.00490721,1.32774330,1.07153950,0.63014487
-4.64332166,1.67529028,0.01346963,0.00068731,0.00480148,1.36198115,1.09375630,0.65164460
-4.63731866,1.71032616,0.01316479,0.00067427,0.00470228,1.39433432,1.11317851,0.67323723
-4.63131566,1.74249466,0.01290048,0.00066124,0.00461288,1.42418819,1.12942546,0.69453287
-4.62531266,1.77110354,0.01268090,0.00064785,0.00453668,1.45098161,1.14219935,0.71514114
-4.61930965,1.79554496,0.01251074,0.00063381,0.00447717,1.47421817,1.15129084,0.73467872
-4.61330665,1.81530672,0.01239509,0.00061886,0.00443791,1.49347596,1.15658205,0.75277741
-4.60730365,1.82998127,0.01233931,0.00060286,0.00442247,1.50841564,1.15804647,0.76909223
-4.60130065,1.83927211,0.01234887,0.00058570,0.00443432,1.51878642,1.15574615,0.78330942
-4.59529765,1.84299742,0.01242916,0.00056733,0.00447680,1.52442970,1.14982600,0.79515392
-4.58929465,1.84109077,0.01258528,0.00054777,0.00455293,1.52528040,1.14050574,0.80439616
-4.58329165,1.83359891,0.01282181,0.00052709,0.00466534,1.52136592,1.12806963,0.81085780
-4.57728864,1.82067687,0.01314255,0.00050539,0.00481615,1.51280272,1.11285476,0.81441618
-4.57128564,1.80258056,0.01355026,0.00048282,0.00500676,1.49979099,1.09523830,0.81500740
-4.56528264,1.77965731,0.01404641,0.00045956,0.00523779,1.48260750,1.07562436,0.81262785
-4.55927964,1.75233495,0.01463094,0.00043580,0.00550892,1.46159714,1.05443124,0.80733421
-4.55327664,1.72110969,0.01530209,0.00041178,0.00581881,1.43716351,1.03207946,0.79924186
-4.54727364,1.68653378,0.01605629,0.00038773,0.00616499,1.40975912,1.00898137,0.78852200
-4.54127064,1.64920320,0.01688805,0.00036390,0.00654389,1.37987563,0.98553254,0.77539745
-4.53526763,1.60974606,0.01779007,0.00034053,0.00695077,1.34803451,0.96210555,0.76013756
-4.52926463,1.56881219,0.01875332,0.00031789,0.00737979,1.31477863,0.93904615,0.74305225
-4.52326163,1.52706427,0.01976728,0.00029623,0.00782413,1.28066494,0.91667205,0.72448570
-4.51725863,1.48517066,0.02082029,0.00027579,0.00827611,1.24625855,0.89527403,0.70480975
-4.51125563,1.44380005,0.02190000,0.00025681,0.00872735,1.21212817,0.87511932,0.68441735
-4.50525263,1.40361786,0.02299382,0.00023954,0.00916908,1.17884281,0.85645672,0.66371613
-4.49924962,1.36528409,0.02408957,0.00022420,0.00959227,1.14696972,0.83952293,0.64312239
-4.49324662,1.32945217,0.02517604,0.00021101,0.00998805,1.11707293,0.82454957,0.62305533
-4.48724362,1.29676842,0.02624364,0.00020017,0.01034789,1.08971229,0.81177011,0.60393174
-4.48124062,1.26787137,0.02728502,0.00019187,0.01066396,1.06544222,0.80142604,0.58616094
-4.47523762,1.24339038,0.02829562,0.00018630,0.01092936,1.04480979,0.79377160,0.57013982
-4.46923462,1.22394286,0.02927416,0.00018362,0.01113841,1.02835162,0.78907648,0.55624799
-4.46323162,1.21012953,0.03022300,0.00018397,0.01128687,1.01658906,0.78762586,0.54484275
-4.45722861,1.20252739,0.03114837,0.00018748,0.01137206,1.01002131,0.78971762,0.53625375
-4.45122561,1.20167987,0.03206051,0.00019424,0.01139304,1.00911631,0.79565633,0.53077732
-4.44522261,1.20808438,0.03297351,0.00020434,0.01135061,1.01429940,0.80574417,0.52867032
-4.43921961,1.22217720,0.03390512,0.00021781,0.01124737,1.02593978,0.82026895,0.53014363
-4.43321661,1.24431629,0.03487631,0.00023465,0.01108760,1.04433531,0.83948967,0.53535535
-4.42721361,1.27476252,0.03591072,0.00025485,0.01087719,1.06969616,0.86362027,0.54440390
-4.42121061,1.31366032,0.03703391,0.00027832,0.01062346,1.10212809,0.89281226,0.55732140
-4.41520760,1.36101866,0.03827257,0.00030496,0.01033494,1.14161619,0.92713742,0.57406756
-4.40920460,1.41669358,0.03965359,0.00033460,0.01002121,1.18801022,0.96657121,0.59452456
-4.40320160,1.48037346,0.04120315,0.00036703,0.00969255,1.24101244,1.01097831,0.61849336
-4.39719860,1.55156810,0.04294572,0.00040201,0.00935980,1.30016903,1.06010096,0.64569177
-4.39119560,1.62960275,0.04490312,0.00043923,0.00903402,1.36486594,1.11355124,0.67575477
-4.38519260,1.71361797,0.04709370,0.00047836,0.00872628,1.43432983,1.17080794,0.70823731
-4.37918959,1.80257580,0.04953149,0.00051900,0.00844747,1.50763486,1.23121858,0.74261974
-4.37318659,1.89527278,0.05222560,0.00056075,0.00820806,1.58371524,1.29400687,0.77831613
-4.36718359,1.99035964,0.05517972,0.00060317,0.00801797,1.66138377,1.35828568,0.81468520
-4.36118059,2.08636742,0.05839177,0.00064578,0.00788640,1.73935591,1.42307529,0.85104377
-4.35517759,2.18173925,0.06185375,0.00068811,0.00782172,1.81627862,1.48732627,0.88668242
-4.34917459,2.27486690,0.06555185,0.00072968,0.00783136,1.89076330,1.54994637,0.92088278
-4.34317159,2.36413077,0.06946660,0.00077001,0.00792173,1.96142141,1.60983030,0.95293584
-4.33716858,2.44794173,0.07357336,0.00080865,0.00809815,2.02690154,1.66589120,0.98216085
-4.33116558,2.52478351,0.07784288,0.00084516,0.00836476,2.08592652,1.71709266,1.00792371
-4.32516258,2.59325364,0.08224202,0.00087913,0.00872444,2.13732903,1.76247978,1.02965448
-4.31915958,2.65210155,0.08673467,0.00091020,0.00917874,2.18008427,1.80120805,1.04686311
-4.31315658,2.70026229,0.09128264,0.00093804,0.00972780,2.21333847,1.83256887,1.05915279
-4.30715358,2.73688449,0.09584671,0.00096238,0.01037022,2.23643194,1.85601056,1.06623052
