energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.50775388,5.61307742,0.15513597,1.14445010,0.02558022,0.20118641,0.88323130,3.88706537,0.80599250,0.00000000
-5.50175088,5.51390757,0.15879638,1.10395866,0.02683313,0.19454861,0.90338464,3.82225676,0.81389717,0.00000000
-5.49574787,5.42809276,0.16300618,1.06753359,0.02812679,0.18761252,0.92716141,3.76618503,0.82212640,0.00000000
-5.48974487,5.35430111,0.16775446,1.03467953,0.02943649,0.18045672,0.95417473,3.71810764,0.83050478,0.00000000
-5.48374187,5.29118427,0.17303987,1.00496073,0.03073783,0.17316441,0.98402818,3.67719326,0.83886084,0.00000000
-5.47773887,5.23743199,0.17887040,0.97801416,0.03200762,0.16582150,1.01632644,3.64256171,0.84703064,0.00000000
-5.47173587,5.19182121,0.18526283,0.95355928,0.03322466,0.15851453,1.05068447,3.61332228,0.85486097,0.00000000
-5.46573287,5.15325774,0.19224181,0.93140442,0.03437041,0.15132859,1.08673491,3.58860890,0.86221236,0.00000000
-5.45972986,5.12080933,0.19983865,0.91144978,0.03542963,0.14434526,1.12413345,3.56761078,0.86896159,0.00000000
-5.45372686,5.09372887,0.20808970,0.89368692,0.03639070,0.13764072,1.16256183,3.54959729,0.87500384,0.00000000
-5.44772386,5.07146690,0.21703431,0.87819504,0.03724586,0.13128382,1.20172858,3.53393635,0.88025423,0.00000000
-5.44172086,5.05367301,0.22671244,0.86513388,0.03799127,0.12533457,1.24136738,3.52010565,0.88464878,0.00000000
-5.43571786,5.04018614,0.23716190,0.85473364,0.03862678,0.11984263,1.28123332,3.50769653,0.88814471,0.00000000
-5.42971486,5.03101442,0.24841524,0.84728192,0.03915561,0.11484627,1.32109727,3.49641072,0.89072003,0.00000000
-5.42371186,5.02630533,0.26049645,0.84310823,0.03958385,0.11037146,1.36073885,3.48605046,0.89237242,0.00000000
-5.41770885,5.02630795,0.27341749,0.84256630,0.03991974,0.10643140,1.39993849,3.47650294,0.89311739,0.00000000
-5.41170585,5.03132931,0.28717476,0.84601486,0.04017298,0.10302632,1.43846924,3.46772040,0.89298588,0.00000000
-5.40570285,5.04168711,0.30174583,0.85379755,0.04035392,0.10014369,1.47608900,3.45969724,0.89202125,0.00000000
-5.39969985,5.05766186,0.31708633,0.86622266,0.04047275,0.09775868,1.51253397,3.45244606,0.89027604,0.00000000
-5.39369685,5.07945122,0.33312747,0.88354367,0.04053874,0.09583509,1.54751381,3.44597438,0.88780853,0.00000000
-5.38769385,5.10712964,0.34977420,0.90594136,0.04055959,0.09432645,1.58070942,3.44026382,0.88467936,0.00000000
-5.38169085,5.14061606,0.36690424,0.93350867,0.04054088,0.09317757,1.61177359,3.43525344,0.88094851,0.00000000
-5.37568784,5.17965219,0.38436819,0.96623896,0.04048569,0.09232624,1.64033500,3.43082862,0.87667291,0.00000000
-5.36968484,5.22379340,0.40199076,1.00401861,0.04039442,0.09170516,1.66600568,3.42681651,0.87190465,0.00000000
-5.36368184,5.27241326,0.41957325,1.04662462,0.04026478,0.09124407,1.68839179,3.42298864,0.86669033,0.00000000
-5.35767884,5.32472227,0.43689735,1.09372763,0.04009196,0.09087192,1.70710737,3.41907070,0.86107129,0.00000000
-5.35167584,5.37980026,0.45373005,1.14490044,0.03986903,0.09051906,1.72179055,3.41475899,0.85508497,0.00000000
-5.34567284,5.43664083,0.46982968,1.19963202,0.03958739,0.09011942,1.73212130,3.40974250,0.84876721,0.00000000
-5.33966983,5.49420560,0.48495279,1.25734647,0.03923743,0.08961252,1.73783983,3.40372917,0.84215539,0.00000000
-5.33366683,5.55148504,0.49886170,1.31742610,0.03880923,0.08894524,1.73876448,3.39647428,0.83529208,0.00000000
-5.32766383,5.60756195,0.51133227,1.37923757,0.03829326,0.08807339,1.73480793,3.38780893,0.82822900,0.00000000
-5.32166083,5.66167358,0.52216159,1.44215966,0.03768111,0.08696286,1.72599064,3.37766625,0.82103081,0.00000000
-5.31565783,5.71326778,0.53117526,1.50561106,0.03696611,0.08559049,1.71245044,3.36610319,0.81377840,0.00000000
-5.30965483,5.76204919,0.53823376,1.56907655,0.03614390,0.08394439,1.69444743,3.35331568,0.80657129,0.00000000
-5.30365183,5.80801151,0.54323761,1.63212977,0.03521288,0.08202396,1.67236352,3.33964573,0.79952873,0.00000000
-5.29764882,5.85145296,0.54613111,1.69445100,0.03417443,0.07983939,1.64669640,3.32557918,0.79278937,0.00000000
-5.29164582,5.89297272,0.54690419,1.75583866,0.03303305,0.07741088,1.61804775,3.31173353,0.78650914,0.00000000
-5.28564282,5.93344738,0.54559250,1.81621329,0.03179629,0.07476735,1.58710619,3.29883598,0.78085742,0.00000000
-5.27963982,5.97398777,0.54227549,1.87561354,0.03047456,0.07194502,1.55462555,3.28769241,0.77601141,0.00000000
-5.27363682,6.01587763,0.53707267,1.93418391,0.02908075,0.06898568,1.52139931,3.27914866,0.77214910,0.00000000
-5.26763382,6.06049697,0.53013817,1.99215474,0.02762978,0.06593481,1.48823263,3.27404607,0.76944094,0.00000000
-5.26163082,6.10923388,0.52165389,2.04981522,0.02613804,0.06283972,1.45591302,3.27317356,0.76804076,0.00000000
-5.25562781,6.16338960,0.51182160,2.10748097,0.02462278,0.05974763,1.42518135,3.27721894,0.76807638,0.00000000
-5.24962481,6.22408217,0.50085441,2.16545799,0.02310147,0.05670397,1.39670444,3.28672221,0.76964055,0.00000000
-5.24362181,6.29215413,0.48896803,2.22400513,0.02159123,0.05375078,1.37105076,3.30203347,0.77278265,0.00000000
-5.23761881,6.36809002,0.47637232,2.28329749,0.02010821,0.05092539,1.34867029,3.32327798,0.77750184,0.00000000
-5.23161581,6.45194851,0.46326360,2.34339315,0.01866712,0.04825940,1.32987966,3.35033047,0.78374209,0.00000000
-5.22561281,6.54331381,0.44981799,2.40420550,0.01728083,0.04577796,1.31485314,3.38280025,0.79138943,0.00000000
-5.21960980,6.64126956,0.43618625,2.46548325,0.01596005,0.04349941,1.30361993,3.42002814,0.80027178,0.00000000
-5.21360680,6.74439747,0.42249017,2.52679971,0.01471311,0.04143520,1.29606775,3.46109572,0.81016150,0.00000000
-5.20760380,6.85080133,0.40882086,2.58755230,0.01354596,0.03959016,1.29195252,3.50484640,0.82078051,0.00000000
-5.20160080,6.95815606,0.39523868,2.64697301,0.01246212,0.03796299,1.29091339,3.54991763,0.83180799,0.00000000
-5.19559780,7.06377936,0.38177494,2.70414928,0.01146280,0.03654702,1.29249244,3.59478262,0.84289023,0.00000000
-5.18959480,7.16472309,0.36843508,2.75805465,0.01054717,0.03533107,1.29615783,3.63779983,0.85365218,0.00000000
-5.18359180,7.25787976,0.35520305,2.80758764,0.00971253,0.03430051,1.30132928,3.67726777,0.86371026,0.00000000
-5.17758879,7.34009900,0.34204657,2.85161676,0.00895473,0.03343827,1.30740448,3.71148274,0.87268575,0.00000000
-5.17158579,7.40830834,0.32892298,2.88902936,0.00826838,0.03272590,1.31378532,3.73879696,0.88021808,0.00000000
-5.16558279,7.45963239,0.31578513,2.91878156,0.00764732,0.03214455,1.31990241,3.75767454,0.88597748,0.00000000
-5.15957979,7.49150477,0.30258714,2.93994653,0.00708485,0.03167587,1.32523712,3.76674294,0.88967637,0.00000000
-5.15357679,7.50176729,0.28928955,2.95175851,0.00657414,0.03130274,1.32933992,3.76483793,0.89107891,0.00000000
-5.14757379,7.48875210,0.27586373,2.95365004,0.00610842,0.03100983,1.33184457,3.75104042,0.89000836,0.00000000
-5.14157079,7.45134312,0.26229517,2.94528060,0.00568126,0.03078404,1.33247745,3.72470378,0.88635194,0.00000000
-5.13556778,7.38901438,0.24858571,2.92655495,0.00528678,0.03061471,1.33106215,3.68547100,0.88006301,0.00000000
-5.12956478,7.30184397,0.23475450,2.89763052,0.00491971,0.03049366,1.32751909,3.63328137,0.87116058,0.00000000
-5.12356178,7.19050387,0.22083789,2.85891342,0.00457557,0.03041511,1.32186067,3.56836676,0.85972628,0.00000000
-5.11755878,7.05622667,0.20688812,2.81104351,0.00425064,0.03037544,1.31418243,3.49123819,0.84589895,0.00000000
-5.11155578,6.90075165,0.19297126,2.75486964,0.00394199,0.03037281,1.30465083,3.40266352,0.82986733,0.00000000
-5.10555278,6.72625330,0.17916425,2.69141630,0.00364743,0.03040679,1.29348855,3.30363752,0.81186117,0.00000000
-5.09954977,6.53525629,0.16555161,2.62184375,0.00336544,0.03047785,1.28095813,3.19534594,0.79214125,0.00000000
-5.09354677,6.33054099,0.15222177,2.54740369,0.00309511,0.03058690,1.26734488,3.07912490,0.77098887,0.00000000
-5.08754377,6.11504420,0.13926338,2.46939279,0.00283601,0.03073480,1.25293982,2.95641764,0.74869525,0.00000000
-5.08154077,5.89175945,0.12676185,2.38910624,0.00258809,0.03092195,1.23802363,2.82873003,0.72555130,0.00000000
-5.07553777,5.66364097,0.11479608,2.30779355,0.00235159,0.03114787,1.22285210,2.69758664,0.70183827,0.00000000
-5.06953477,5.43351510,0.10343585,2.22661843,0.00212692,0.03141089,1.20764371,2.56448884,0.67781949,0.00000000
-5.06353177,5.20400224,0.09273961,2.14662430,0.00191457,0.03170796,1.19256984,2.43087624,0.65373349,0.00000000
-5.05752876,4.97745167,0.08275302,2.06870662,0.00171505,0.03203445,1.17774766,2.29809261,0.62978875,0.00000000
-5.05152576,4.75589097,0.07350803,1.99359272,0.00152878,0.03238412,1.16323604,2.16735723,0.60616012,0.00000000
-5.04552276,4.54099096,0.06502268,1.92182957,0.00135611,0.03274909,1.14903430,2.03974226,0.58298680,0.00000000
-5.03951976,4.33404629,0.05730140,1.85377933,0.00119721,0.03312002,1.13508369,1.91615653,0.56037204,0.00000000
-5.03351676,4.13597121,0.05033577,1.78962238,0.00105212,0.03348619,1.12127149,1.79733594,0.53838416,0.00000000
-5.02751376,3.94730961,0.04410581,1.72936706,0.00092068,0.03383578,1.10743720,1.68384031,0.51705893,0.00000000
-5.02151076,3.76825767,0.03858143,1.67286522,0.00080260,0.03415612,1.09338067,1.57605640,0.49640293,0.00000000
-5.01550775,3.59869735,0.03372419,1.61983258,0.00069742,0.03443401,1.07887165,1.47420646,0.47639772,0.00000000
-5.00950475,3.43823863,0.02948910,1.56987262,0.00060457,0.03465613,1.06366041,1.37836186,0.45700466,0.00000000
-5.00350175,3.28626817,0.02582653,1.52250293,0.00052338,0.03480931,1.04748893,1.28846056,0.43816993,0.00000000
-4.99749875,3.14200221,0.02268398,1.47718281,0.00045312,0.03488101,1.03010240,1.20432799,0.41982976,0.00000000
-4.99149575,3.00454144,0.02000782,1.43334090,0.00039304,0.03485966,1.01126050,1.12569985,0.40191550,0.00000000
-4.98549275,2.87292566,0.01774484,1.39040206,0.00034238,0.03473508,0.99074815,1.05224628,0.38435848,0.00000000
-4.97948974,2.74618643,0.01584370,1.34781244,0.00030047,0.03449879,0.96838548,0.98359619,0.36709439,0.00000000
-4.97348674,2.62339597,0.01425606,1.30506198,0.00026669,0.03414440,0.94403654,0.91936088,0.35006717,0.00000000
-4.96748374,2.50371089,0.01293768,1.26170386,0.00024056,0.03366790,0.91761664,0.85915636,0.33323234,0.00000000
-4.96148074,2.38640974,0.01184927,1.21737037,0.00022177,0.03306792,0.88909818,0.80262354,0.31655954,0.00000000
-4.95547774,2.27092359,0.01095717,1.17178485,0.00021021,0.03234590,0.85851454,0.74944594,0.30003455,0.00000000
-4.94947474,2.15685925,0.01023394,1.12476967,0.00020600,0.03150633,0.82596231,0.69936455,0.28366053,0.00000000
-4.94347174,2.04401502,0.00965889,1.07625022,0.00020954,0.03055674,0.79160155,0.65218979,0.26745870,0.00000000
-4.93746873,1.93238928,0.00921849,1.02625495,0.00022155,0.02950779,0.75565431,0.60781047,0.25146838,0.00000000
-4.93146573,1.82218234,0.00890677,0.97491193,0.00024311,0.02837319,0.71840149,0.56620006,0.23574658,0.00000000
-4.92546273,1.71379236,0.00872585,0.92244222,0.00027567,0.02716966,0.68017815,0.52742034,0.22036718,0.00000000
-4.91945973,1.60780626,0.00868633,0.86915052,0.00032115,0.02591674,0.64136774,0.49162300,0.20541977,0.00000000
-4.91345673,1.50498668,0.00880795,0.81541380,0.00038192,0.02463660,0.60239527,0.45904939,0.19100835,0.00000000
-4.90745373,1.40625606,0.00912026,0.76166849,0.00046084,0.02335388,0.56372002,0.43002881,0.17724988,0.00000000
-4.90145073,1.31267885,0.00966343,0.70839685,0.00056131,0.02209536,0.52582788,0.40497575,0.16427289,0.00000000
-4.89544772,1.22544299,0.01048923,0.65611329,0.00068729,0.02088981,0.48922391,0.38438617,0.15221618,0.00000000
-4.88944472,1.14584119,0.01166212,0.60535107,0.00084325,0.01976765,0.45442520,0.36883309,0.14122764,0.00000000
-4.88344172,1.07525285,0.01326049,0.55665016,0.00103424,0.01876077,0.42195438,0.35896133,0.13146332,0.00000000
-4.87743872,1.01512680,0.01537791,0.51054647,0.00126577,0.01790225,0.39233390,0.35548141,0.12308671,0.00000000
-4.87143572,0.96696492,0.01812459,0.46756294,0.00154384,0.01722616,0.36608129,0.35916234,0.11626822,0.00000000
-4.86543272,0.93230647,0.02162864,0.42820261,0.00187480,0.01676732,0.34370518,0.37082279,0.11118479,0.00000000
-4.85942971,0.91271269,0.02603739,0.39294369,0.00226525,0.01656107,0.32570222,0.39132043,0.10801964,0.00000000
-4.85342671,0.90975092,0.03151838,0.36223661,0.00272191,0.01664302,0.31255456,0.42153886,0.10696191,0.00000000
-4.84742371,0.92497750,0.03826019,0.33650274,0.00325144,0.01704879,0.30472770,0.46237180,0.10820619,0.00000000
-4.84142071,0.95991865,0.04647268,0.31613447,0.00386024,0.01781366,0.30266837,0.51470404,0.11195178,0.00000000
-4.83541771,1.01604840,0.05638673,0.30149626,0.00455419,0.01897215,0.30680221,0.57938913,0.11840150,0.00000000
-4.82941471,1.09476288,0.06825321,0.29292606,0.00533842,0.02055757,0.31753071,0.65722375,0.12775985,0.00000000
-4.82341171,1.19735061,0.08234104,0.29073666,0.00621706,0.02260146,0.33522729,0.74891881,0.14023058,0.00000000
-4.81740870,1.32495844,0.09893425,0.29521641,0.00719291,0.02513283,0.36023211,0.85506804,0.15601340,0.00000000
-4.81140570,1.47855332,0.11832784,0.30662881,0.00826720,0.02817746,0.39284551,0.97611463,0.17529977,0.00000000
-4.80540270,1.65888059,0.14082232,0.32521069,0.00943936,0.03175700,0.43331997,1.11231695,0.19826790,0.00000000
-4.79939970,1.86641952,0.16671705,0.35116841,0.01070676,0.03588798,0.48185049,1.26371486,0.22507677,0.00000000
-4.79339670,2.10133774,0.19630206,0.38467223,0.01206457,0.04058084,0.53856382,1.43009782,0.25585946,0.00000000
-4.78739370,2.36344611,0.22984871,0.42584856,0.01350562,0.04583889,0.60350651,1.61097675,0.29071573,0.00000000
-4.78139070,2.65215619,0.26759918,0.47477039,0.01502038,0.05165731,0.67663240,1.80556106,0.32970429,0.00000000
-4.77538769,2.96644257,0.30975489,0.53144600,0.01659699,0.05802221,0.75779003,2.01274285,0.37283471,0.00000000
-4.76938469,3.30481240,0.35646442,0.59580665,0.01822140,0.06490984,0.84671058,2.23108964,0.42005964,0.00000000
-4.76338169,3.66528452,0.40781104,0.66769358,0.01987756,0.07228594,0.94299705,2.45884695,0.47126736,0.00000000
-4.75737869,4.04538031,0.46380048,0.74684518,0.02154776,0.08010541,1.04611548,2.69395191,0.52627523,0.00000000
-4.75137569,4.44212825,0.52434941,0.83288507,0.02321301,0.08831212,1.15538884,2.93405824,0.58482438,0.00000000
-4.74537269,4.85208359,0.58927518,0.92531188,0.02485349,0.09683921,1.26999446,3.17657289,0.64657607,0.00000000
-4.73936968,5.27136403,0.65828751,1.02349168,0.02644906,0.10560962,1.38896553,3.41870372,0.71110994,0.00000000
-4.73336668,5.69570184,0.73098264,1.12665382,0.02797986,0.11453703,1.51119724,3.65751733,0.77792468,0.00000000
-4.72736368,6.12051183,0.80684058,1.23389079,0.02942678,0.12352723,1.63545783,3.89000543,0.84644121,0.00000000
-4.72136068,6.54097414,0.88522584,1.34416284,0.03077211,0.13247972,1.76040493,4.11315784,0.91600860,0.00000000
-4.71535768,6.95213000,0.96539217,1.45630764,0.03199999,0.14128977,1.88460684,4.32403948,0.98591280,0.00000000
-4.70935468,7.34898786,1.04649143,1.56905517,0.03309690,0.14985062,2.00656870,4.51986891,1.05538813,0.00000000
-4.70335168,7.72663673,1.12758659,1.68104776,0.03405201,0.15805597,2.12476290,4.69809523,1.12363130,0.00000000
-4.69734867,8.08036324,1.20766893,1.79086491,0.03485747,0.16580252,2.23766297,4.85647063,1.18981773,0.00000000
-4.69134567,8.40576830,1.28567887,1.89705225,0.03550857,0.17299256,2.34377996,4.99311556,1.25311972,0.00000000
-4.68534267,8.69887931,1.36053003,1.99815393,0.03600379,0.17953647,2.44170015,5.10657410,1.31272588,0.00000000
-4.67933967,8.95625381,1.43113566,2.09274703,0.03634472,0.18535504,2.53012266,5.19585721,1.36786129,0.00000000
-4.67333667,9.17507076,1.49643665,2.17947716,0.03653592,0.19038149,2.60789578,5.26047216,1.41780749,0.00000000
-4.66733367,9.35320574,1.55542997,2.25709351,0.03658455,0.19456318,2.67405032,5.30043705,1.46192190,0.00000000
-4.66133067,9.48928737,1.60719659,2.32448214,0.03650008,0.19786288,2.72782882,5.31627977,1.49965551,0.00000000
-4.65532766,9.58273261,1.65092755,2.38069616,0.03629384,0.20025947,2.76870930,5.30902167,1.53056850,0.00000000
-4.64932466,9.63375961,1.68594727,2.42498142,0.03597853,0.20174829,2.79642251,5.28014646,1.55434290,0.00000000
-4.64332166,9.64337747,1.71173310,2.45679676,0.03556772,0.20234088,2.81096180,5.23155590,1.57079194,0.00000000
