energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.48974487,0.75556882,0.00344094,0.10466801,0.45867240,0.00000000,0.61477506,0.32311364,0.20936080,0.00000000
-5.48374187,0.71475687,0.00321225,0.09587698,0.42081843,0.00000000,0.56888124,0.31394201,0.20005179,0.00000000
-5.47773887,0.68408854,0.00299206,0.08788318,0.38648283,0.00000000,0.52663134,0.31083754,0.19407685,0.00000000
-5.47173587,0.66428063,0.00278378,0.08071415,0.35585450,0.00000000,0.48841281,0.31430617,0.19160195,0.00000000
-5.46573287,0.65602947,0.00259080,0.07439333,0.32909817,0.00000000,0.45458355,0.32485239,0.19279131,0.00000000
-5.45972986,0.66000196,0.00241641,0.06893934,0.30635217,0.00000000,0.42546483,0.34297414,0.19780342,0.00000000
-5.45372686,0.67682315,0.00226367,0.06436515,0.28772591,0.00000000,0.40133446,0.36915537,0.20678578,0.00000000
-5.44772386,0.70706063,0.00213545,0.06067722,0.27329724,0.00000000,0.38242037,0.40385583,0.21986830,0.00000000
-5.44172086,0.75120600,0.00203432,0.05787465,0.26310994,0.00000000,0.36889468,0.44749832,0.23715580,0.00000000
-5.43571786,0.80965372,0.00196251,0.05594843,0.25717118,0.00000000,0.36086863,0.50045356,0.25871966,0.00000000
-5.42971486,0.88267832,0.00192194,0.05488083,0.25544938,0.00000000,0.35838820,0.56302298,0.28458925,0.00000000
-5.42371186,0.97041046,0.00191416,0.05464483,0.25787241,0.00000000,0.36143079,0.63542009,0.31474335,0.00000000
-5.41770885,1.07281317,0.00194033,0.05520393,0.26432634,0.00000000,0.36990295,0.71775098,0.34910217,0.00000000
-5.41170585,1.18965924,0.00200128,0.05651204,0.27465480,0.00000000,0.38363918,0.80999488,0.38752024,0.00000000
-5.40570285,1.32051108,0.00209742,0.05851372,0.28865908,0.00000000,0.40240207,0.91198577,0.42978092,0.00000000
-5.39969985,1.46470424,0.00222882,0.06114461,0.30609917,0.00000000,0.42588371,1.02339577,0.47559261,0.00000000
-5.39369685,1.62133592,0.00239516,0.06433227,0.32669559,0.00000000,0.45370851,1.14372171,0.52458741,0.00000000
-5.38769385,1.78925947,0.00259577,0.06799721,0.35013228,0.00000000,0.48543745,1.27227542,0.57632217,0.00000000
-5.38169085,1.96708577,0.00282964,0.07205420,0.37606038,0.00000000,0.52057389,1.40817893,0.63028244,0.00000000
-5.37568784,2.15319228,0.00309537,0.07641390,0.40410301,0.00000000,0.55857067,1.55036515,0.68588912,0.00000000
-5.36968484,2.34573985,0.00339129,0.08098463,0.43386080,0.00000000,0.59883875,1.69758449,0.74250786,0.00000000
-5.36368184,2.54269743,0.00371535,0.08567437,0.46491814,0.00000000,0.64075686,1.84841780,0.79946095,0.00000000
-5.35767884,2.74187403,0.00406525,0.09039278,0.49684991,0.00000000,0.68368234,2.00129539,0.85604130,0.00000000
-5.35167584,2.94095733,0.00443835,0.09505326,0.52922843,0.00000000,0.72696254,2.15452211,0.91152804,0.00000000
-5.34567284,3.13755751,0.00483178,0.09957497,0.56163047,0.00000000,0.76994668,2.30630763,0.96520303,0.00000000
-5.33966983,3.32925500,0.00524239,0.10388464,0.59364387,0.00000000,0.81199769,2.45480107,1.01636777,0.00000000
-5.33366683,3.51365030,0.00566680,0.10791815,0.62487372,0.00000000,0.85250367,2.59812910,1.06435976,0.00000000
-5.32766383,3.68841410,0.00610142,0.11162176,0.65494768,0.00000000,0.89088854,2.73443594,1.10856782,0.00000000
-5.32166083,3.85133580,0.00654245,0.11495298,0.68352036,0.00000000,0.92662158,2.86192400,1.14844555,0.00000000
-5.31565783,4.00036871,0.00698593,0.11788095,0.71027658,0.00000000,0.95922550,2.97889383,1.18352253,0.00000000
-5.30965483,4.13367028,0.00742770,0.12038638,0.73493350,0.00000000,0.98828277,3.08378174,1.21341268,0.00000000
-5.30365183,4.24963612,0.00786350,0.12246099,0.75724166,0.00000000,1.01344023,3.17519403,1.23781969,0.00000000
-5.29764882,4.34692677,0.00828892,0.12410658,0.77698492,0.00000000,1.03441168,3.25193656,1.25653934,0.00000000
-5.29164582,4.42448686,0.00869949,0.12533364,0.79397969,0.00000000,1.05097872,3.31303886,1.26945884,0.00000000
-5.28564282,4.48155618,0.00909065,0.12615973,0.80807351,0.00000000,1.06298992,3.35777205,1.27655344,0.00000000
-5.27963982,4.51767331,0.00945785,0.12660762,0.81914330,0.00000000,1.07035851,3.38566029,1.27788080,0.00000000
-5.27363682,4.53267194,0.00979655,0.12670340,0.82709365,0.00000000,1.07305889,3.39648567,1.27357345,0.00000000
-5.26763382,4.52667120,0.01010232,0.12647457,0.83185524,0.00000000,1.07112239,3.39028670,1.26383015,0.00000000
-5.26163082,4.50006063,0.01037090,0.12594836,0.83338378,0.00000000,1.06463245,3.36735086,1.24890655,0.00000000
-5.25562781,4.45348120,0.01059828,0.12515026,0.83165954,0.00000000,1.05371963,3.32820175,1.22910580,0.00000000
-5.24962481,4.38780353,0.01078079,0.12410289,0.82668756,0.00000000,1.03855673,3.27358180,1.20476962,0.00000000
-5.24362181,4.30410420,0.01091520,0.12282536,0.81849854,0.00000000,1.01935418,3.20443107,1.17627018,0.00000000
-5.23761881,4.20364129,0.01099886,0.12133300,0.80715035,0.00000000,0.99635581,3.12186333,1.14400309,0.00000000
-5.23161581,4.08782982,0.01102974,0.11963761,0.79272986,0.00000000,0.96983518,3.02714007,1.10838162,0.00000000
-5.22561281,3.95821754,0.01100663,0.11774804,0.77535502,0.00000000,0.94009229,2.92164333,1.06983215,0.00000000
-5.21960980,3.81646148,0.01092915,0.11567126,0.75517676,0.00000000,0.90745070,2.80684806,1.02879078,0.00000000
-5.21360680,3.66430520,0.01079789,0.11341356,0.73238051,0.00000000,0.87225490,2.68429468,0.98570072,0.00000000
-5.20760380,3.50355682,0.01061443,0.11098208,0.70718692,0.00000000,0.83486772,2.55556216,0.94101039,0.00000000
-5.20160080,3.33606747,0.01038145,0.10838629,0.67985165,0.00000000,0.79566765,2.42224228,0.89517175,0.00000000
-5.19559780,3.16371013,0.01010269,0.10563948,0.65066399,0.00000000,0.75504597,2.28591513,0.84863856,0.00000000
-5.18959480,2.98835831,0.00978298,0.10276007,0.61994415,0.00000000,0.71340340,2.14812627,0.80186431,0.00000000
-5.18359180,2.81186475,0.00942823,0.09977263,0.58803923,0.00000000,0.67114643,2.01036552,0.75529956,0.00000000
-5.17758879,2.63603974,0.00904530,0.09670857,0.55531789,0.00000000,0.62868308,1.87404768,0.70938858,0.00000000
-5.17158579,2.46262941,0.00864201,0.09360647,0.52216397,0.00000000,0.58641824,1.74049512,0.66456517,0.00000000
-5.16558279,2.29329390,0.00822700,0.09051187,0.48896915,0.00000000,0.54474879,1.61092246,0.62124776,0.00000000
-5.15957979,2.12958609,0.00780962,0.08747665,0.45612506,0.00000000,0.50405836,1.48642342,0.57983390,0.00000000
-5.15357679,1.97293107,0.00739979,0.08455804,0.42401506,0.00000000,0.46471220,1.36795979,0.54069433,0.00000000
-5.14757379,1.82460712,0.00700790,0.08181714,0.39300613,0.00000000,0.42705215,1.25635287,0.50416693,0.00000000
-5.14157079,1.68572869,0.00664466,0.07931720,0.36344119,0.00000000,0.39139209,1.15227731,0.47055082,0.00000000
-5.13556778,1.55723212,0.00632095,0.07712159,0.33563203,0.00000000,0.35801379,1.05625749,0.44010099,0.00000000
-5.12956478,1.43986454,0.00604769,0.07529164,0.30985336,0.00000000,0.32716366,0.96866650,0.41302366,0.00000000
-5.12356178,1.33417655,0.00583570,0.07388447,0.28633791,0.00000000,0.29905013,0.88972779,0.38947272,0.00000000
-5.11755878,1.24051895,0.00569556,0.07295076,0.26527294,0.00000000,0.27384213,0.81951942,0.36954748,0.00000000
-5.11155578,1.15904390,0.00563748,0.07253276,0.24679805,0.00000000,0.25166829,0.75798092,0.35329182,0.00000000
-5.10555278,1.08971032,0.00567117,0.07266245,0.23100446,0.00000000,0.23261723,0.70492245,0.34069480,0.00000000
-5.09954977,1.03229364,0.00580569,0.07336001,0.21793551,0.00000000,0.21673847,0.66003632,0.33169293,0.00000000
-5.09354677,0.98639949,0.00604929,0.07463266,0.20758847,0.00000000,0.20404425,0.62291031,0.32617368,0.00000000
-5.08754377,0.95148096,0.00640927,0.07647389,0.19991734,0.00000000,0.19451183,0.59304279,0.32398052,0.00000000
-5.08154077,0.92685882,0.00689184,0.07886312,0.19483657,0.00000000,0.18808629,0.56985893,0.32491890,0.00000000
-5.07553777,0.91174419,0.00750191,0.08176583,0.19222551,0.00000000,0.18468368,0.55272785,0.32876322,0.00000000
-5.06953477,0.90526268,0.00824297,0.08513411,0.19193332,0.00000000,0.18419431,0.54098015,0.33526432,0.00000000
-5.06353177,0.90647959,0.00911689,0.08890768,0.19378429,0.00000000,0.18648617,0.53392541,0.34415737,0.00000000
-5.05752876,0.91442509,0.01012377,0.09301532,0.19758330,0.00000000,0.19140830,0.53086919,0.35516965,0.00000000
-5.05152576,0.92811887,0.01126181,0.09737664,0.20312129,0.00000000,0.19879402,0.53112914,0.36802820,0.00000000
-5.04552276,0.94659344,0.01252720,0.10190418,0.21018066,0.00000000,0.20846411,0.53404977,0.38246680,0.00000000
-5.03951976,0.96891554,0.01391398,0.10650582,0.21854047,0.00000000,0.22022967,0.53901566,0.39823222,0.00000000
-5.03351676,0.99420507,0.01541403,0.11108733,0.22798127,0.00000000,0.23389481,0.54546261,0.41508942,0.00000000
-5.02751376,1.02165115,0.01701708,0.11555506,0.23828959,0.00000000,0.24925912,0.55288675,0.43282564,0.00000000
-5.02151076,1.05052497,0.01871071,0.11981865,0.24926194,0.00000000,0.26611989,0.56085126,0.45125320,0.00000000
-5.01550775,1.08018914,0.02048047,0.12379373,0.26070833,0.00000000,0.28427404,0.56899073,0.47021088,0.00000000
-5.00950475,1.11010355,0.02231005,0.12740447,0.27245515,0.00000000,0.30351989,0.57701309,0.48956408,0.00000000
-5.00350175,1.13982770,0.02418146,0.13058596,0.28434746,0.00000000,0.32365864,0.58469921,0.50920353,0.00000000
-4.99749875,1.16901963,0.02607531,0.13328624,0.29625065,0.00000000,0.34449560,0.59190034,0.52904288,0.00000000
-4.99149575,1.19743158,0.02797109,0.13546808,0.30805136,0.00000000,0.36584124,0.59853346,0.54901512,0.00000000
-4.98549275,1.22490291,0.02984751,0.13711032,0.31965772,0.00000000,0.38751200,0.60457502,0.56906819,0.00000000
-4.97948974,1.25135048,0.03168289,0.13820870,0.33099891,0.00000000,0.40933092,0.61005306,0.58915986,0.00000000
-4.97348674,1.27675707,0.03345545,0.13877641,0.34202407,0.00000000,0.43112814,0.61503836,0.60925215,0.00000000
-4.96748374,1.30115838,0.03514379,0.13884396,0.35270050,0.00000000,0.45274131,0.61963474,0.62930572,0.00000000
-4.96148074,1.32462917,0.03672717,0.13845871,0.36301144,0.00000000,0.47401600,0.62396901,0.64927429,0.00000000
-4.95547774,1.34726914,0.03818593,0.13768391,0.37295328,0.00000000,0.49480612,0.62818089,0.66909959,0.00000000
-4.94947474,1.36918914,0.03950179,0.13659733,0.38253251,0.00000000,0.51497460,0.63241321,0.68870689,0.00000000
-4.94347174,1.39049831,0.04065815,0.13528956,0.39176242,0.00000000,0.53439421,0.63680280,0.70800168,0.00000000
-4.93746873,1.41129268,0.04164043,0.13386200,0.40065979,0.00000000,0.55294883,0.64147235,0.72686739,0.00000000
-4.93146573,1.43164565,0.04243622,0.13242455,0.40924166,0.00000000,0.57053498,0.64652345,0.74516456,0.00000000
-4.92546273,1.45160077,0.04303557,0.13109330,0.41752237,0.00000000,0.58706392,0.65203100,0.76273143,0.00000000
-4.91945973,1.47116707,0.04343113,0.12998796,0.42551100,0.00000000,0.60246404,0.65803926,0.77938617,0.00000000
-4.91345673,1.49031704,0.04361829,0.12922938,0.43320939,0.00000000,0.61668368,0.66455952,0.79493042,0.00000000
-4.90745373,1.50898739,0.04359527,0.12893711,0.44061074,0.00000000,0.62969423,0.67156938,0.80915444,0.00000000
-4.90145073,1.52708232,0.04336323,0.12922698,0.44769897,0.00000000,0.64149325,0.67901378,0.82184333,0.00000000
-4.89544772,1.54447915,0.04292624,0.13020889,0.45444885,0.00000000,0.65210756,0.68680748,0.83278430,0.00000000
-4.88944472,1.56103598,0.04229129,0.13198477,0.46082683,0.00000000,0.66159595,0.69483901,0.84177457,0.00000000
-4.88344172,1.57660083,0.04146821,0.13464668,0.46679262,0.00000000,0.67005124,0.70297576,0.84862960,0.00000000
-4.87743872,1.59102176,0.04046956,0.13827513,0.47230142,0.00000000,0.67760153,0.71107004,0.85319127,0.00000000
-4.87143572,1.60415740,0.03931042,0.14293765,0.47730657,0.00000000,0.68441018,0.71896586,0.85533557,0.00000000
-4.86543272,1.61588734,0.03800824,0.14868753,0.48176263,0.00000000,0.69067449,0.72650604,0.85497945,0.00000000
-4.85942971,1.62612163,0.03658244,0.15556272,0.48562866,0.00000000,0.69662276,0.73353938,0.85208644,0.00000000
-4.85342671,1.63480902,0.03505417,0.16358499,0.48887139,0.00000000,0.70250972,0.73992774,0.84667077,0.00000000
-4.84742371,1.64194337,0.03344585,0.17275924,0.49146830,0.00000000,0.70861021,0.74555240,0.83879976,0.00000000
-4.84142071,1.64756794,0.03178074,0.18307304,0.49341026,0.00000000,0.71521136,0.75031987,0.82859418,0.00000000
-4.83541771,1.65177720,0.03008247,0.19449635,0.49470361,0.00000000,0.72260329,0.75416654,0.81622669,0.00000000
-4.82941471,1.65471620,0.02837452,0.20698142,0.49537158,0.00000000,0.73106870,0.75706228,0.80191829,0.00000000
-4.82341171,1.65657737,0.02667975,0.22046303,0.49545481,0.00000000,0.74087174,0.75901267,0.78593282,0.00000000
-4.81740870,1.65759500,0.02501983,0.23485895,0.49501114,0.00000000,0.75224662,0.76005993,0.76856990,0.00000000
-4.81140570,1.65803772,0.02341482,0.25007065,0.49411436,0.00000000,0.76538644,0.76028242,0.75015638,0.00000000
-4.80540270,1.65819925,0.02188270,0.26598442,0.49285223,0.00000000,0.78043282,0.75979290,0.73103686,0.00000000
-4.79939970,1.65838802,0.02043898,0.28247280,0.49132367,0.00000000,0.79746683,0.75873545,0.71156349,0.00000000
-4.79339670,1.65891611,0.01909640,0.29939640,0.48963539,0.00000000,0.81650183,0.75728138,0.69208567,0.00000000
-4.78739370,1.66008810,0.01786472,0.31660602,0.48789800,0.00000000,0.83747854,0.75562420,0.67293992,0.00000000
-4.78139070,1.66219042,0.01675053,0.33394519,0.48622202,0.00000000,0.86026278,0.75397384,0.65444049,0.00000000
-4.77538769,1.66548156,0.01575724,0.35125302,0.48471376,0.00000000,0.88464617,0.75255038,0.63687101,0.00000000
-4.76938469,1.67018378,0.01488513,0.36836722,0.48347151,0.00000000,0.91034980,0.75157752,0.62047758,0.00000000
-4.76338169,1.67647652,0.01413151,0.38512740,0.48258223,0.00000000,0.93703092,0.75127594,0.60546347,0.00000000
-4.75737869,1.68449173,0.01349092,0.40137843,0.48211885,0.00000000,0.96429244,0.75185681,0.59198582,0.00000000
-4.75137569,1.69431144,0.01295547,0.41697370,0.48213839,0.00000000,0.99169497,0.75351560,0.58015415,0.00000000
-4.74537269,1.70596724,0.01251522,0.43177836,0.48268106,0.00000000,1.01877087,0.75642639,0.57003088,0.00000000
-4.73936968,1.71944189,0.01215860,0.44567218,0.48377033,0.00000000,1.04503983,0.76073680,0.56163370,0.00000000
-4.73336668,1.73467259,0.01187288,0.45855214,0.48541388,0.00000000,1.07002521,0.76656364,0.55493956,0.00000000
-4.72736368,1.75155570,0.01164465,0.47033444,0.48760549,0.00000000,1.09327063,0.77398938,0.54989004,0.00000000
-4.72136068,1.76995267,0.01146030,0.48095599,0.49032757,0.00000000,1.11435587,0.78305957,0.54639775,0.00000000
-4.71535768,1.78969650,0.01130647,0.49037529,0.49355427,0.00000000,1.13291145,0.79378114,0.54435343,0.00000000
-4.70935468,1.81059868,0.01117047,0.49857260,0.49725477,0.00000000,1.14863137,0.80612176,0.54363328,0.00000000
-4.70335168,1.83245597,0.01104068,0.50554948,0.50139661,0.00000000,1.16128319,0.82001014,0.54410616,0.00000000
-4.69734867,1.85505688,0.01090684,0.51132772,0.50594873,0.00000000,1.17071526,0.83533743,0.54564028,0.00000000
-4.69134567,1.87818749,0.01076026,0.51594766,0.51088401,0.00000000,1.17686060,0.85195952,0.54810913,0.00000000
-4.68534267,1.90163642,0.01059405,0.51946609,0.51618108,0.00000000,1.17973746,0.86970042,0.55139619,0.00000000
-4.67933967,1.92519891,0.01040315,0.52195376,0.52182521,0.00000000,1.17944643,0.88835641,0.55539845,0.00000000
-4.67333667,1.94867989,0.01018436,0.52349266,0.52780828,0.00000000,1.17616439,0.90770113,0.56002842,0.00000000
-4.66733367,1.97189611,0.00993627,0.52417318,0.53412769,0.00000000,1.17013562,0.92749127,0.56521486,0.00000000
-4.66133067,1.99467735,0.00965911,0.52409126,0.54078439,0.00000000,1.16166051,0.94747280,0.57090200,0.00000000
-4.65532766,2.01686690,0.00935460,0.52334574,0.54778005,0.00000000,1.15108244,0.96738759,0.57704763,0.00000000
-4.64932466,2.03832136,0.00902567,0.52203575,0.55511366,0.00000000,1.13877354,0.98698009,0.58362017,0.00000000
-4.64332166,2.05890997,0.00867623,0.52025853,0.56277774,0.00000000,1.12511992,1.00600390,0.59059492,0.00000000
