energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.03451726,2.43035748,-1.65502377,0.43395453,-0.42170351,1.50184982,-0.33399663,0.00298484,-0.00007241,0.04737088,-0.24001401,0.02955025,-0.00406019,0.82671245,-1.05449798
-3.02851426,2.51043662,-1.56893425,0.44657576,-0.39575461,1.55432449,-0.31507895,0.00310212,-0.00006357,0.04665555,-0.22606235,0.03019122,-0.00382637,0.85448818,-1.00352280
-3.02251126,2.58814423,-1.48926914,0.45891449,-0.37191659,1.60559850,-0.29747617,0.00321510,-0.00005611,0.04619233,-0.21385428,0.03071811,-0.00360651,0.88105702,-0.95598226
-3.01650825,2.66239112,-1.41678858,0.47076570,-0.35031763,1.65502491,-0.28134372,0.00332306,-0.00004982,0.04592689,-0.20338959,0.03112337,-0.00340258,0.90603625,-0.91244490
-3.01050525,2.73217843,-1.35202026,0.48194072,-0.33103243,1.70199623,-0.26679111,0.00342536,-0.00004455,0.04580743,-0.19463495,0.03140357,-0.00321607,0.92908612,-0.87332802
-3.00450225,2.79661771,-1.29524704,0.49227059,-0.31408045,1.74596020,-0.25387971,0.00352142,-0.00004015,0.04578573,-0.18752481,0.03155929,-0.00304795,0.94991279,-0.83888753
-2.99849925,2.85494782,-1.24650396,0.50160867,-0.29942617,1.78643445,-0.24262236,0.00361074,-0.00003651,0.04581814,-0.18196323,0.03159501,-0.00289864,0.96826968,-0.80921399
-2.99249625,2.90654832,-1.20558456,0.50983250,-0.28698122,1.82301963,-0.23298475,0.00369288,-0.00003351,0.04586621,-0.17782653,0.03151872,-0.00276801,0.98395714,-0.78423538
-2.98649325,2.95094917,-1.17205621,0.51684487,-0.27660845,1.85541056,-0.22488847,0.00376744,-0.00003106,0.04589726,-0.17496689,0.03134139,-0.00265539,0.99682080,-0.76372601
-2.98049025,2.98783660,-1.14528373,0.52257415,-0.26812760,1.88340509,-0.21821566,0.00383407,-0.00002908,0.04588464,-0.17321669,0.03107635,-0.00255962,1.00674889,-0.74732112
-2.97448724,3.01705527,-1.12446004,0.52697398,-0.26132254,1.90691026,-0.21281500,0.00389247,-0.00002749,0.04580783,-0.17239353,0.03073851,-0.00247911,1.01366868,-0.73453656
-2.96848424,3.03860643,-1.10864261,0.53002243,-0.25594965,1.92594548,-0.20850870,0.00394235,-0.00002622,0.04565237,-0.17230589,0.03034356,-0.00241192,1.01754247,-0.72479238
-2.96248124,3.05264255,-1.09679405,0.53172056,-0.25174706,1.94064240,-0.20510036,0.00398346,-0.00002521,0.04540960,-0.17275910,0.02990720,-0.00235585,1.01836337,-0.71743940
-2.95647824,3.05945822,-1.08782507,0.53209067,-0.24844431,1.95124147,-0.20238311,0.00401557,-0.00002441,0.04507626,-0.17356148,0.02944431,-0.00230851,1.01615117,-0.71178752
-2.95047524,3.05947773,-1.08063805,0.53117423,-0.24577216,1.95808484,-0.20014801,0.00403846,-0.00002376,0.04465396,-0.17453054,0.02896828,-0.00226746,1.01094847,-0.70713449
-2.94447224,3.05323945,-1.07416927,0.52902954,-0.24347201,1.96160585,-0.19819203,0.00405195,-0.00002321,0.04414854,-0.17549873,0.02849040,-0.00223025,1.00281736,-0.70279403
-2.93846923,3.04137753,-1.06742835,0.52572927,-0.24130461,1.96231510,-0.19632554,0.00405588,-0.00002273,0.04356937,-0.17631882,0.02801937,-0.00219454,0.99183665,-0.69812204
-2.93246623,3.02460106,-1.05953306,0.52135795,-0.23905777,1.96078352,-0.19437893,0.00405009,-0.00002228,0.04292856,-0.17686851,0.02756103,-0.00215819,0.97809987,-0.69253996
-2.92646323,3.00367142,-1.04973847,0.51600934,-0.23655275,1.95762270,-0.19220811,0.00403448,-0.00002184,0.04224014,-0.17705400,0.02711821,-0.00211928,0.96171394,-0.68555441
-2.92046023,2.97937829,-1.03745919,0.50978393,-0.23364898,1.95346322,-0.18969871,0.00400899,-0.00002137,0.04151929,-0.17681264,0.02669077,-0.00207621,0.94279854,-0.67677238
-2.91445723,2.95251496,-1.02228418,0.50278637,-0.23024722,1.94893155,-0.18676886,0.00397357,-0.00002086,0.04078151,-0.17611423,0.02627578,-0.00202772,0.92148596,-0.66591159
-2.90845423,2.92385372,-1.00398370,0.49512310,-0.22629083,1.94462641,-0.18337053,0.00392826,-0.00002030,0.04004190,-0.17496104,0.02586789,-0.00197293,0.89792157,-0.65280573
-2.90245123,2.89412204,-0.98250838,0.48690002,-0.22176525,1.94109550,-0.17948930,0.00387315,-0.00001968,0.03931444,-0.17338662,0.02545979,-0.00191128,0.87226442,-0.63740463
-2.89644822,2.86398044,-0.95798082,0.47822035,-0.21669579,1.93881344,-0.17514283,0.00380838,-0.00001899,0.03861145,-0.17145322,0.02504274,-0.00184262,0.84468803,-0.61976962
-2.89044522,2.83400276,-0.93068035,0.46918265,-0.21114383,1.93816207,-0.17037792,0.00373418,-0.00001824,0.03794303,-0.16924813,0.02460722,-0.00176711,0.81538111,-0.60006443
-2.88444222,2.80465967,-0.90102190,0.45987907,-0.20520170,1.93941383,-0.16526657,0.00365087,-0.00001742,0.03731675,-0.16687892,0.02414352,-0.00168522,0.78454806,-0.57854238
-2.87843922,2.77630614,-0.86953007,0.45039385,-0.19898645,1.94271924,-0.15990107,0.00355882,-0.00001655,0.03673735,-0.16446792,0.02364238,-0.00159767,0.75240909,-0.55553038
-2.87243622,2.74917330,-0.83680985,0.44080216,-0.19263279,1.94809901,-0.15438847,0.00345854,-0.00001564,0.03620664,-0.16214598,0.02309554,-0.00150542,0.71919981,-0.53141095
-2.86643322,2.72336538,-0.80351530,0.43116915,-0.18628563,1.95544140,-0.14884467,0.00335058,-0.00001470,0.03572352,-0.16004599,0.02249624,-0.00140954,0.68517028,-0.50660275
-2.86043022,2.69886163,-0.77031758,0.42154953,-0.18009248,1.96450505,-0.14338838,0.00323559,-0.00001373,0.03528412,-0.15829628,0.02183958,-0.00131125,0.65058346,-0.48154086
-2.85442721,2.67552360,-0.73787397,0.41198743,-0.17419600,1.97492738,-0.13813524,0.00311431,-0.00001275,0.03488204,-0.15701415,0.02112281,-0.00121180,0.61571301,-0.45665751
-2.84842421,2.65310718,-0.70679882,0.40251666,-0.16872716,1.98623818,-0.13319238,0.00298756,-0.00001178,0.03450872,-0.15629996,0.02034549,-0.00111243,0.58084054,-0.43236412
-2.84242121,2.63127928,-0.67763795,0.39316143,-0.16379907,1.99787808,-0.12865350,0.00285619,-0.00001082,0.03415390,-0.15623186,0.01950946,-0.00101437,0.54625229,-0.40903536
-2.83641821,2.60963813,-0.65084713,0.38393738,-0.15950193,2.00922097,-0.12459489,0.00272112,-0.00000990,0.03380609,-0.15686153,0.01861881,-0.00091875,0.51223556,-0.38699573
-2.83041521,2.58773663,-0.62677558,0.37485297,-0.15589912,2.01959947,-0.12107224,0.00258330,-0.00000901,0.03345314,-0.15821098,0.01767963,-0.00082660,0.47907470,-0.36650916
-2.82441221,2.56510730,-0.60565486,0.36591107,-0.15302465,2.02833229,-0.11811863,0.00244372,-0.00000816,0.03308280,-0.16027063,0.01669976,-0.00073883,0.44704703,-0.34777185
-2.81840920,2.54128798,-0.58759335,0.35711083,-0.15088195,2.03475220,-0.11574350,0.00230333,-0.00000737,0.03268325,-0.16299873,0.01568841,-0.00065621,0.41641877,-0.33090846
-2.81240620,2.51584675,-0.57257642,0.34844953,-0.14944414,2.03823329,-0.11393278,0.00216309,-0.00000664,0.03224365,-0.16632218,0.01465580,-0.00057940,0.38744102,-0.31597157
-2.80640320,2.48840506,-0.56047178,0.33992442,-0.14865554,2.03821626,-0.11264999,0.00202393,-0.00000598,0.03175454,-0.17013859,0.01361270,-0.00050890,0.36034594,-0.30294426
-2.80040020,2.45865776,-0.55103986,0.33153445,-0.14843446,2.03423051,-0.11183834,0.00188674,-0.00000537,0.03120829,-0.17431972,0.01257008,-0.00044512,0.33534327,-0.29174552
-2.79439720,2.42638910,-0.54394819,0.32328175,-0.14867706,2.02591214,-0.11142365,0.00175232,-0.00000484,0.03059931,-0.17871590,0.01153865,-0.00038839,0.31261720,-0.28223800
-2.78839420,2.39148401,-0.53878926,0.31517271,-0.14926203,2.01301696,-0.11131792,0.00162142,-0.00000438,0.02992434,-0.18316146,0.01052858,-0.00033896,0.29232356,-0.27423769
-2.78239120,2.35393405,-0.53510090,0.30721872,-0.15005602,1.99542806,-0.11142340,0.00149472,-0.00000399,0.02918246,-0.18748077,0.00954915,-0.00029709,0.27458751,-0.26752502
-2.77638819,2.31383792,-0.53238804,0.29943643,-0.15091936,1.97315791,-0.11163701,0.00137279,-0.00000366,0.02837511,-0.19149474,0.00860857,-0.00026303,0.25950160,-0.26185680
-2.77038519,2.27139663,-0.53014515,0.29184749,-0.15171200,1.94634489,-0.11185481,0.00125613,-0.00000341,0.02750600,-0.19502744,0.00771374,-0.00023708,0.24712421,-0.25697839
-2.76438219,2.22690383,-0.52787813,0.28447787,-0.15229930,1.91524489,-0.11197643,0.00114515,-0.00000323,0.02658090,-0.19791264,0.00687023,-0.00021968,0.23747846,-0.25263572
-2.75837919,2.18073200,-0.52512505,0.27735672,-0.15255753,1.88021861,-0.11190926,0.00104015,-0.00000313,0.02560739,-0.19999979,0.00608218,-0.00021139,0.23055147,-0.24858662
-2.75237619,2.13331547,-0.52147466,0.27051495,-0.15237874,1.84171554,-0.11157214,0.00094137,-0.00000310,0.02459456,-0.20115953,0.00535233,-0.00021297,0.22629405,-0.24461099
-2.74637319,2.08513142,-0.51658223,0.26398354,-0.15167496,1.80025565,-0.11089861,0.00084896,-0.00000317,0.02355266,-0.20128812,0.00468210,-0.00022541,0.22462080,-0.24051960
-2.74037019,2.03668016,-0.51018210,0.25779169,-0.15038147,1.75641006,-0.10983938,0.00076301,-0.00000332,0.02249274,-0.20031093,0.00407172,-0.00024999,0.22541078,-0.23616113
-2.73436718,1.98846586,-0.50209663,0.25196507,-0.14845908,1.71078171,-0.10836415,0.00068353,-0.00000359,0.02142634,-0.19818470,0.00352031,-0.00028831,0.22850859,-0.23142736
-2.72836418,1.94097898,-0.49224136,0.24652418,-0.14589540,1.66398723,-0.10646254,0.00061050,-0.00000398,0.02036515,-0.19489851,0.00302609,-0.00034233,0.23372613,-0.22625644
-2.72236118,1.89468142,-0.48062635,0.24148299,-0.14270500,1.61664094,-0.10414438,0.00054383,-0.00000451,0.01932075,-0.19047357,0.00258651,-0.00041437,0.24084508,-0.22063412
-2.71635818,1.84999528,-0.46735381,0.23684801,-0.13892864,1.56934162,-0.10143907,0.00048340,-0.00000520,0.01830439,-0.18496175,0.00219846,-0.00050714,0.24962004,-0.21459312
-2.71035518,1.80729568,-0.45261240,0.23261779,-0.13463143,1.52266270,-0.09839430,0.00042907,-0.00000607,0.01732682,-0.17844305,0.00185839,-0.00062377,0.25978256,-0.20821078
-2.70435218,1.76690807,-0.43666851,0.22878309,-0.12990027,1.47714585,-0.09507420,0.00038066,-0.00000716,0.01639822,-0.17102210,0.00156250,-0.00076773,0.27104599,-0.20160503
-2.69834917,1.72910986,-0.41985492,0.22532750,-0.12484055,1.43329826,-0.09155681,0.00033800,-0.00000850,0.01552817,-0.16282392,0.00130683,-0.00094287,0.28311118,-0.19492907
-2.69234617,1.69413617,-0.40255764,0.22222870,-0.11957228,1.39159295,-0.08793124,0.00030089,-0.00001011,0.01472566,-0.15398924,0.00108744,-0.00115332,0.29567301,-0.18836494
-2.68634317,1.66218900,-0.38520118,0.21946030,-0.11422587,1.35247195,-0.08429447,0.00026914,-0.00001204,0.01399923,-0.14466939,0.00090046,-0.00140341,0.30842762,-0.18211618
-2.68034017,1.63344917,-0.36823313,0.21699412,-0.10893768,1.31635136,-0.08074800,0.00024254,-0.00001432,0.01335705,-0.13502124,0.00074218,-0.00169761,0.32108025,-0.17640006
-2.67433717,1.60808989,-0.35210839,0.21480278,-0.10384555,1.28362784,-0.07739441,0.00022090,-0.00001699,0.01280710,-0.12520222,0.00060911,-0.00204036,0.33335347,-0.17143931
-2.66833417,1.58629102,-0.33727367,0.21286266,-0.09908437,1.25468535,-0.07433397,0.00020403,-0.00002008,0.01235738,-0.11536572,0.00049804,-0.00243594,0.34499552,-0.16745399
-2.66233117,1.56825297,-0.32415275,0.21115687,-0.09478195,1.22990168,-0.07166138,0.00019173,-0.00002363,0.01201603,-0.10565701,0.00040603,-0.00288828,0.35578860,-0.16465338
-2.65632816,1.55420911,-0.31313286,0.20967821,-0.09105516,1.20965373,-0.06946285,0.00018383,-0.00002768,0.01179156,-0.09620973,0.00033048,-0.00340079,0.36555667,-0.16322839
-2.65032516,1.54443581,-0.30455254,0.20843194,-0.08800659,1.19432115,-0.06781332,0.00018014,-0.00003223,0.01169293,-0.08714315,0.00026907,-0.00397615,0.37417251,-0.16334447
-2.64432216,1.53925936,-0.29869127,0.20743815,-0.08572167,1.18428776,-0.06677422,0.00018047,-0.00003733,0.01172972,-0.07856013,0.00021979,-0.00461608,0.38156366,-0.16513540
-2.63831916,1.53905920,-0.29576107,0.20673372,-0.08426639,1.17994045,-0.06639159,0.00018466,-0.00004298,0.01191215,-0.07054582,0.00018094,-0.00532117,0.38771699,-0.16869793
-2.63231616,1.54426695,-0.29590031,0.20637352,-0.08368560,1.18166553,-0.06669466,0.00019251,-0.00004918,0.01225108,-0.06316713,0.00015109,-0.00609066,0.39268154,-0.17408758
-2.62631316,1.55536137,-0.29916972,0.20643100,-0.08400203,1.18984262,-0.06769498,0.00020385,-0.00005594,0.01275797,-0.05647273,0.00012907,-0.00692231,0.39656943,-0.18131567
-2.62031016,1.57285898,-0.30555087,0.20699786,-0.08521584,1.20483622,-0.06938604,0.00021847,-0.00006325,0.01344471,-0.05049374,0.00011394,-0.00781226,0.39955466,-0.19034768
-2.61430715,1.59730092,-0.31494703,0.20818285,-0.08730494,1.22698540,-0.07174347,0.00023620,-0.00007110,0.01432348,-0.04524473,0.00010502,-0.00875498,0.40186961,-0.20110318
-2.60830415,1.62923624,-0.32718644,0.21010968,-0.09022593,1.25659210,-0.07472574,0.00025680,-0.00007945,0.01540644,-0.04072520,0.00010179,-0.00974326,0.40379938,-0.21345719
-2.60230115,1.66920238,-0.34202807,0.21291398,-0.09391571,1.29390857,-0.07827551,0.00028008,-0.00008830,0.01670540,-0.03692122,0.00010393,-0.01076830,0.40567382,-0.22724333
-2.59629815,1.71770342,-0.35916977,0.21673938,-0.09829361,1.33912447,-0.08232139,0.00030580,-0.00009763,0.01823144,-0.03380726,0.00011131,-0.01181987,0.40785750,-0.24225849
-2.59029515,1.77518691,-0.37825858,0.22173280,-0.10326430,1.39235424,-0.08678034,0.00033372,-0.00010743,0.01999445,-0.03134809,0.00012391,-0.01288656,0.41073792,-0.25826924
-2.58429215,1.84202007,-0.39890323,0.22803903,-0.10872106,1.45362520,-0.09156047,0.00036360,-0.00011771,0.02200263,-0.02950063,0.00014188,-0.01395612,0.41471208,-0.27501976
-2.57828914,1.91846625,-0.42068852,0.23579480,-0.11454968,1.52286702,-0.09656433,0.00039520,-0.00012850,0.02426201,-0.02821581,0.00016549,-0.01501587,0.42017205,-0.29224122
-2.57228614,2.00466242,-0.44319109,0.24512241,-0.12063266,1.59990275,-0.10169246,0.00042825,-0.00013986,0.02677587,-0.02744033,0.00019509,-0.01605322,0.42748979,-0.30966236
-2.56628314,2.10059866,-0.46599652,0.25612333,-0.12685374,1.68444201,-0.10684728,0.00046249,-0.00015191,0.02954427,-0.02711820,0.00023117,-0.01705620,0.43700193,-0.32702106
-2.56028014,2.20610028,-0.48871696,0.26887182,-0.13310265,1.77607648,-0.11193713,0.00049768,-0.00016481,0.03256353,-0.02719234,0.00027429,-0.01801407,0.44899492,-0.34407645
-2.55427714,2.32081367,-0.51100889,0.28340902,-0.13927983,1.87427809,-0.11688024,0.00053355,-0.00017878,0.03582585,-0.02760587,0.00032512,-0.01891792,0.46369131,-0.36062123
-2.54827414,2.44419641,-0.53259033,0.29973770,-0.14530104,1.97840002,-0.12160866,0.00056986,-0.00019413,0.03931896,-0.02830337,0.00038438,-0.01976127,0.48123754,-0.37649367
-2.54227114,2.57551256,-0.55325688,0.31781794,-0.15110167,2.08768090,-0.12607186,0.00060636,-0.00021127,0.04302593,-0.02923198,0.00045293,-0.02054065,0.50169408,-0.39158881
-2.53626813,2.71383373,-0.57289575,0.33756417,-0.15664052,2.20125224,-0.13023991,0.00064281,-0.00023067,0.04692510,-0.03034243,0.00053167,-0.02125603,0.52502815,-0.40586832
-2.53026513,2.85804660,-0.59149724,0.35884370,-0.16190294,2.31814932,-0.13410605,0.00067897,-0.00025294,0.05099021,-0.03158983,0.00062164,-0.02191125,0.55110970,-0.41936846
-2.52426213,3.00686725,-0.60916287,0.38147697,-0.16690310,2.43732579,-0.13768852,0.00071463,-0.00027879,0.05519076,-0.03293449,0.00072398,-0.02251427,0.57971093,-0.43220563
-2.51825913,3.15886271,-0.62610963,0.40523980,-0.17168523,2.55767175,-0.14103152,0.00074956,-0.00030904,0.05949250,-0.03434243,0.00083997,-0.02307721,0.61050945,-0.44457919
-2.51225613,3.31247969,-0.64266984,0.42986759,-0.17632370,2.67803564,-0.14420520,0.00078357,-0.00034461,0.06385819,-0.03578590,0.00097105,-0.02361633,0.64309541,-0.45677096
-2.50625313,3.46608026,-0.65928634,0.45506155,-0.18092191,2.79724947,-0.14730459,0.00081643,-0.00038654,0.06824863,-0.03724359,0.00111886,-0.02415172,0.67698222,-0.46914134
-2.50025013,3.61798390,-0.67650270,0.48049682,-0.18560978,2.91415721,-0.15044749,0.00084796,-0.00043596,0.07262374,-0.03870075,0.00128526,-0.02470686,0.71162087,-0.48212182
-2.49424712,3.76651499,-0.69494859,0.50583227,-0.19054009,3.02764571,-0.15377127,0.00087796,-0.00049404,0.07694395,-0.04014905,0.00147237,-0.02530792,0.74641725,-0.49620390
-2.48824412,3.91005426,-0.71532050,0.53072173,-0.19588344,3.13667741,-0.15742868,0.00090627,-0.00056201,0.08117161,-0.04158625,0.00168260,-0.02598297,0.78075185,-0.51192471
-2.48224112,4.04709262,-0.73835829,0.55482615,-0.20182218,3.24032374,-0.16158281,0.00093271,-0.00064112,0.08527255,-0.04301560,0.00191869,-0.02676094,0.81400127,-0.52984940
-2.47623812,4.17628503,-0.76481814,0.57782614,-0.20854338,3.33779793,-0.16640123,0.00095713,-0.00073256,0.08921749,-0.04444514,0.00218376,-0.02767051,0.84556044,-0.55055113
-2.47023512,4.29650217,-0.79544291,0.59943449,-0.21623111,3.42848579,-0.17204969,0.00097942,-0.00083746,0.09298355,-0.04588665,0.00248125,-0.02873886,0.87486478,-0.57458907
-2.46423212,4.40687722,-0.83093091,0.61940791,-0.22505823,3.51197279,-0.17868538,0.00099948,-0.00095683,0.09655541,-0.04735452,0.00281501,-0.02999043,0.90141111,-0.60248523
-2.45822911,4.50684509,-0.87190416,0.63755742,-0.23517818,3.58806570,-0.18645028,0.00101724,-0.00109147,0.09992635,-0.04886450,0.00318923,-0.03144557,0.92477656,-0.63470112
-2.45222611,4.59617149,-0.91887765,0.65375677,-0.24671691,3.65680716,-0.19546461,0.00103268,-0.00124196,0.10309890,-0.05043233,0.00360840,-0.03311940,0.94463431,-0.67161499
-2.44622311,4.67496971,-0.97223068,0.66794844,-0.25976550,3.71848166,-0.20582078,0.00104584,-0.00140859,0.10608511,-0.05207237,0.00407727,-0.03502063,0.96076557,-0.71350081
-2.44022011,4.74370292,-1.03218186,0.68014672,-0.27437367,3.77361160,-0.21757821,0.00105681,-0.00159130,0.10890641,-0.05379625,0.00460071,-0.03715061,0.97306692,-0.76050991
-2.43421711,4.80317114,-1.09876873,0.69043763,-0.29054465,3.82294275,-0.23075898,0.00106572,-0.00178963,0.11159297,-0.05561167,0.00518363,-0.03950264,0.98155294,-0.81265608
-2.42821411,4.85448192,-1.17183331,0.69897549,-0.30823153,3.86741853,-0.24534489,0.00107277,-0.00200270,0.11418255,-0.05752139,0.00583076,-0.04206142,0.98635347,-0.86980513
-2.42221111,4.89900540,-1.25101432,0.70597622,-0.32733554,3.90814358,-0.26127576,0.00107823,-0.00222917,0.11671901,-0.05952238,0.00654648,-0.04480294,0.98770609,-0.93166940
-2.41620810,4.93831475,-1.33574676,0.71170763,-0.34770620,3.94633730,-0.27844933,0.00108242,-0.00246721,0.11925023,-0.06160536,0.00733463,-0.04769456,0.98594369,-0.99780769
-2.41020510,4.97411419,-1.42526905,0.71647692,-0.36914355,3.98327905,-0.29672262,0.00108570,-0.00271455,0.12182588,-0.06375457,0.00819819,-0.05069555,0.98147797,-1.06763089
-2.40420210,5.00815738,-1.51863782,0.72061610,-0.39140241,4.02024692,-0.31591491,0.00108846,-0.00296845,0.12449479,-0.06594792,0.00913911,-0.05375788,0.97477966,-1.14041329
-2.39819910,5.04216002,-1.61474981,0.72446597,-0.41419850,4.05845298,-0.33581205,0.00109115,-0.00322578,0.12730228,-0.06815748,0.01015796,-0.05682737,0.96635631,-1.21530913
-2.39219610,5.07771065,-1.71237022,0.72835928,-0.43721628,4.09897787,-0.35617208,0.00109420,-0.00348303,0.13028744,-0.07035029,0.01125375,-0.05984515,0.95672877,-1.29137403
-2.38619310,5.11618416,-1.81016644,0.73260412,-0.46011812,4.14270815,-0.37673188,0.00109802,-0.00373643,0.13348057,-0.07248940,0.01242366,-0.06274930,0.94640766,-1.36759034
-2.38019010,5.15866254,-1.90674573,0.73746815,-0.48255452,4.19027965,-0.39721460,0.00110303,-0.00398201,0.13690084,-0.07453520,0.01366281,-0.06547678,0.93587077,-1.44289557
-2.37418709,5.20586727,-2.00069534,0.74316461,-0.50417486,4.24203020,-0.41733743,0.00110958,-0.00421572,0.14055441,-0.07644687,0.01496420,-0.06796535,0.92554261,-1.51621249
-2.36818409,5.25810701,-2.09062344,0.74984067,-0.52463822,4.29796453,-0.43681965,0.00111794,-0.00443353,0.14443294,-0.07818394,0.01631853,-0.07015563,0.91577708,-1.58647995
-2.36218109,5.31524393,-2.17519897,0.75756889,-0.54362391,4.35773356,-0.45539029,0.00112835,-0.00463154,0.14851281,-0.07970781,0.01771424,-0.07199304,0.90684392,-1.65268289
-2.35617809,5.37668074,-2.25318887,0.76634201,-0.56084107,4.42062995,-0.47279537,0.00114090,-0.00480612,0.15275490,-0.08098323,0.01913756,-0.07342965,0.89891968,-1.71388039
-2.35017509,5.44136966,-2.32349115,0.77607153,-0.57603706,4.48560053,-0.48880419,0.00115561,-0.00495399,0.15710511,-0.08197964,0.02057270,-0.07442580,0.89208336,-1.76923058
-2.34417209,5.50784332,-2.38516240,0.78658995,-0.58900428,4.55127563,-0.50321469,0.00117239,-0.00507237,0.16149548,-0.08267222,0.02200206,-0.07495143,0.88631697,-1.81801151
-2.33816908,5.57426648,-2.43743889,0.79765678,-0.59958508,4.61601430,-0.51585742,0.00119104,-0.00515901,0.16584609,-0.08304279,0.02340661,-0.07498709,0.88151071,-1.85963712
-2.33216608,5.63850617,-2.47975055,0.80896782,-0.60767473,4.67796355,-0.52659830,0.00121127,-0.00521230,0.17006739,-0.08308030,0.02476630,-0.07452453,0.87747239,-1.89366799
-2.32616308,5.69821716,-2.51172764,0.82016739,-0.61322227,4.73512904,-0.53533997,0.00123269,-0.00523131,0.17406309,-0.08278109,0.02606057,-0.07356695,0.87394058,-1.91981654
-2.32016008,5.75093866,-2.53320013,0.83086287,-0.61622944,4.78545385,-0.54202178,0.00125485,-0.00521581,0.17773342,-0.08214875,0.02726888,-0.07212872,0.87060066,-1.93794685
-2.31415708,5.79419756,-2.54419054,0.84064092,-0.61674770,4.82690170,-0.54661866,0.00127725,-0.00516627,0.18097860,-0.08119379,0.02837136,-0.07023485,0.86710286,-1.94806950
-2.30815408,5.82561335,-2.54490077,0.84908461,-0.61487374,4.85754063,-0.54913886,0.00129935,-0.00508385,0.18370236,-0.07993294,0.02934934,-0.06791995,0.86308153,-1.95033195
-2.30215108,5.84299969,-2.53569418,0.85579065,-0.61074368,4.87562319,-0.54962097,0.00132064,-0.00497032,0.18581541,-0.07838836,0.03018601,-0.06522702,0.85817445,-1.94500534
-2.29614807,5.84445793,-2.51707411,0.86038605,-0.60452641,4.87965921,-0.54813024,0.00134060,-0.00482806,0.18723877,-0.07658657,0.03086696,-0.06220583,0.85204157,-1.93246858
-2.29014507,5.82845822,-2.48966019,0.86254349,-0.59641644,4.86847808,-0.54475468,0.00135879,-0.00465990,0.18790658,-0.07455739,0.03138063,-0.05891128,0.84438206,-1.91319075
-2.28414207,5.79390478,-2.45416364,0.86199471,-0.58662660,4.84127738,-0.53960090,0.00137485,-0.00446908,0.18776860,-0.07233276,0.03171878,-0.05540156,0.83494923,-1.88771275
-2.27813907,5.74018241,-2.41136289,0.85854150,-0.57538102,4.79765612,-0.53279018,0.00138849,-0.00425912,0.18679209,-0.06994569,0.03187679,-0.05173633,0.82356253,-1.85662912
-2.27213607,5.66718280,-2.36208066,0.85206378,-0.56290864,4.73763116,-0.52445476,0.00139954,-0.00403371,0.18496300,-0.06742921,0.03185376,-0.04797492,0.81011639,-1.82057087
-2.26613307,5.57530968,-2.30716307,0.84252462,-0.54943758,4.66163646,-0.51473450,0.00140796,-0.00379663,0.18228658,-0.06481543,0.03165267,-0.04417477,0.79458551,-1.78018987
-2.26013007,5.46546333,-2.24746170,0.82997197,-0.53519045,4.57050568,-0.50377406,0.00141382,-0.00355161,0.17878725,-0.06213486,0.03128021,-0.04038988,0.77702664,-1.73614529
-2.25412706,5.33900574,-2.18381879,0.81453718,-0.52038069,4.46543936,-0.49172062,0.00141729,-0.00330227,0.17450781,-0.05941575,0.03074656,-0.03666965,0.75757679,-1.68909235
-2.24812406,5.19770853,-2.11705556,0.79643045,-0.50521012,4.34795864,-0.47872206,0.00141868,-0.00305202,0.16950802,-0.05668377,0.03006509,-0.03305788,0.73644828,-1.63967342
-2.24212106,5.04368659,-2.04796382,0.77593341,-0.48986738,4.21984812,-0.46492559,0.00141833,-0.00280398,0.16386266,-0.05396176,0.02925182,-0.02959211,0.71392070,-1.58851134
-2.23611806,4.87932083,-1.97730014,0.75338922,-0.47452738,4.08309061,-0.45047681,0.00141668,-0.00256097,0.15765908,-0.05126967,0.02832495,-0.02630319,0.69033050,-1.53620471
-2.23011506,4.70717376,-1.90578239,0.72919068,-0.45935142,3.93979720,-0.43551895,0.00141419,-0.00232543,0.15099444,-0.04862466,0.02730415,-0.02321518,0.66605849,-1.48332481
-2.22411206,4.52990174,-1.83408801,0.70376677,-0.44448785,3.79213566,-0.42019236,0.00141131,-0.00209942,0.14397267,-0.04604130,0.02620996,-0.02034540,0.64151591,-1.43041366
-2.21810905,4.35016777,-1.76285326,0.67756823,-0.43007307,3.64226037,-0.40463403,0.00140847,-0.00188459,0.13670131,-0.04353184,0.02506313,-0.01770479,0.61712969,-1.37798286
-2.21210605,4.17055820,-1.69267307,0.65105267,-0.41623256,3.49224654,-0.38897703,0.00140603,-0.00168222,0.12928836,-0.04110656,0.02388389,-0.01529840,0.59332738,-1.32651266
-2.20610305,3.99350662,-1.62410084,0.62466985,-0.40308191,3.34403135,-0.37334993,0.00140428,-0.00149322,0.12183925,-0.03877411,0.02269145,-0.01312599,0.57052241,-1.27645097
-2.20010005,3.82122747,-1.55764781,0.59884760,-0.39072748,3.19936374,-0.35787596,0.00140337,-0.00131814,0.11445402,-0.03654186,0.02150341,-0.01118277,0.54910013,-1.22821197
-2.19409705,3.65566131,-1.49378171,0.57397885,-0.37926667,3.05976448,-0.34267210,0.00140335,-0.00115722,0.10722477,-0.03441615,0.02033530,-0.00946016,0.52940515,-1.18217417
