energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.83791896,3.00024298,0.07470247,0.13929065,0.76044894,0.30310291,1.56204690,0.00000000,0.69473211,0.63438398
-5.83191596,3.01052577,0.07636417,0.13704149,0.75451635,0.30350489,1.57378324,0.00000000,0.70172755,0.64039650
-5.82591296,3.02674050,0.07840634,0.13512654,0.75159241,0.30459181,1.58825749,0.00000000,0.71078153,0.64747171
-5.81990995,3.04798383,0.08077471,0.13353135,0.75143592,0.30627788,1.60493761,0.00000000,0.72155806,0.65538321
-5.81390695,3.07329769,0.08341217,0.13223399,0.75376923,0.30847049,1.62327346,0.00000000,0.73367746,0.66390689
-5.80790395,3.10170446,0.08626043,0.13120670,0.75828986,0.31107308,1.64271645,0.00000000,0.74672993,0.67282950
-5.80190095,3.13224052,0.08926158,0.13041756,0.76468173,0.31398781,1.66273795,0.00000000,0.76028981,0.68195652
-5.79589795,3.16398655,0.09235961,0.12983225,0.77262586,0.31711815,1.68284563,0.00000000,0.77392985,0.69111869
-5.78989495,3.19609328,0.09550172,0.12941576,0.78180970,0.32037100,1.70259691,0.00000000,0.78723498,0.70017690
-5.78389195,3.22780139,0.09863946,0.12913395,0.79193511,0.32365855,1.72160890,0.00000000,0.79981495,0.70902521
-5.77788894,3.25845479,0.10172961,0.12895484,0.80272440,0.32689972,1.73956439,0.00000000,0.81131525,0.71759164
-5.77188594,3.28750702,0.10473481,0.12884968,0.81392441,0.33002104,1.75621376,0.00000000,0.82142606,0.72583675
-5.76588294,3.31452040,0.10762390,0.12879360,0.82530851,0.33295723,1.77137269,0.00000000,0.82988879,0.73375017
-5.75987994,3.33915878,0.11037201,0.12876597,0.83667662,0.33565128,1.78491618,0.00000000,0.83650003,0.74134509
-5.75387694,3.36117440,0.11296041,0.12875036,0.84785346,0.33805418,1.79676918,0.00000000,0.84111306,0.74865119
-5.74787394,3.38039013,0.11537609,0.12873422,0.85868521,0.34012439,1.80689465,0.00000000,0.84363679,0.75570642
-5.74187094,3.39667863,0.11761117,0.12870819,0.86903510,0.34182707,1.81528002,0.00000000,0.84403250,0.76254809
-5.73586793,3.40993997,0.11966223,0.12866533,0.87877834,0.34313316,1.82192282,0.00000000,0.84230877,0.76920398
-5.72986493,3.42007945,0.12152939,0.12860013,0.88779681,0.34401849,1.82681669,0.00000000,0.83851491,0.77568392
-5.72386193,3.42698745,0.12321552,0.12850748,0.89597414,0.34446292,1.82993876,0.00000000,0.83273352,0.78197251
-5.71785893,3.43052260,0.12472529,0.12838179,0.90319150,0.34444954,1.83123916,0.00000000,0.82507257,0.78802342
-5.71185593,3.43049993,0.12606437,0.12821613,0.90932464,0.34396420,1.83063370,0.00000000,0.81565760,0.79375586
-5.70585293,3.42668461,0.12723868,0.12800166,0.91424245,0.34299511,1.82800007,0.00000000,0.80462454,0.79905319
-5.69984992,3.41879220,0.12825366,0.12772732,0.91780718,0.34153278,1.82317803,0.00000000,0.79211333,0.80376423
-5.69384692,3.40649534,0.12911385,0.12737984,0.91987656,0.33957022,1.81597358,0.00000000,0.77826300,0.80770695
-5.68784392,3.38943669,0.12982238,0.12694407,0.92030766,0.33710328,1.80616707,0.00000000,0.76320800,0.81067460
-5.68184092,3.36724743,0.13038083,0.12640363,0.91896235,0.33413126,1.79352467,0.00000000,0.74707622,0.81244386
-5.67583792,3.33957030,0.13078906,0.12574188,0.91571418,0.33065765,1.77781266,0.00000000,0.72998840,0.81278469
-5.66983492,3.30608570,0.13104530,0.12494315,0.91045606,0.32669090,1.75881363,0.00000000,0.71205902,0.81147129
-5.66383192,3.26653956,0.13114626,0.12399405,0.90310866,0.32224529,1.73634378,0.00000000,0.69339824,0.80829362
-5.65782891,3.22077100,0.13108747,0.12288502,0.89362862,0.31734169,1.71027007,0.00000000,0.67411482,0.80306887
-5.65182591,3.16873848,0.13086365,0.12161176,0.88201643,0.31200832,1.68052647,0.00000000,0.65431951,0.79565217
-5.64582291,3.11054255,0.13046918,0.12017665,0.86832327,0.30628131,1.64712811,0.00000000,0.63412870,0.78594616
-5.63981991,3.04644413,0.12989866,0.11858997,0.85265643,0.30020507,1.61018269,0.00000000,0.61366790,0.77390865
-5.63381691,2.97687692,0.12914750,0.11687085,0.83518300,0.29383253,1.56989821,0.00000000,0.59307485,0.75955817
-5.62781391,2.90245328,0.12821260,0.11504793,0.81613139,0.28722510,1.52658682,0.00000000,0.57250185,0.74297703
-5.62181091,2.82396296,0.12709292,0.11315961,0.79579061,0.28045239,1.48066421,0.00000000,0.55211722,0.72431172
-5.61580790,2.74236461,0.12579022,0.11125388,0.77450718,0.27359173,1.43264463,0.00000000,0.53210566,0.70377069
-5.60980490,2.65877003,0.12430954,0.10938769,0.75267957,0.26672735,1.38313165,0.00000000,0.51266746,0.68161952
-5.60380190,2.57442185,0.12265983,0.10762596,0.73075049,0.25994940,1.33280489,0.00000000,0.49401653,0.65817376
-5.59779890,2.49066512,0.12085426,0.10604001,0.70919694,0.25335265,1.28240342,0.00000000,0.47637728,0.63378983
-5.59179590,2.40891389,0.11891056,0.10470574,0.68851851,0.24703493,1.23270616,0.00000000,0.45998049,0.60885424
-5.58579290,2.33061378,0.11685108,0.10370138,0.66922410,0.24109540,1.18451042,0.00000000,0.44505818,0.58377174
-5.57978989,2.25720192,0.11470268,0.10310499,0.65181761,0.23563249,1.13860892,0.00000000,0.43183789,0.55895286
-5.57378689,2.19006539,0.11249642,0.10299171,0.63678282,0.23074169,1.09576658,0.00000000,0.42053628,0.53480128
-5.56778389,2.13049968,0.11026698,0.10343098,0.62456815,0.22651314,1.05669756,0.00000000,0.41135257,0.51170162
-5.56178089,2.07966848,0.10805186,0.10448362,0.61557156,0.22302911,1.02204354,0.00000000,0.40446185,0.49000812
-5.55577789,2.03856606,0.10589037,0.10619913,0.61012633,0.22036139,0.99235396,0.00000000,0.40000863,0.47003443
-5.54977489,2.00798368,0.10382244,0.10861305,0.60848793,0.21856874,0.96806883,0.00000000,0.39810085,0.45204509
-5.54377189,1.98848102,0.10188724,0.11174468,0.61082281,0.21769438,0.94950471,0.00000000,0.39880454,0.43624877
-5.53776888,1.98036386,0.10012175,0.11559521,0.61719923,0.21776381,0.93684438,0.00000000,0.40213947,0.42279354
-5.53176588,1.98366875,0.09855931,0.12014635,0.62758085,0.21878284,0.93013045,0.00000000,0.40807590,0.41176419
-5.52576288,1.99815543,0.09722815,0.12535950,0.64182325,0.22073616,0.92926317,0.00000000,0.41653264,0.40318172
-5.51975988,2.02330758,0.09615013,0.13117559,0.65967372,0.22358646,0.93400260,0.00000000,0.42737658,0.39700476
-5.51375688,2.05834198,0.09533964,0.13751570,0.68077462,0.22727412,0.94397490,0.00000000,0.44042378,0.39313305
-5.50775388,2.10222609,0.09480269,0.14428230,0.70467022,0.23171777,0.95868282,0.00000000,0.45544210,0.39141243
-5.50175088,2.15370378,0.09453646,0.15136129,0.73081705,0.23681548,0.97751979,0.00000000,0.47215553,0.39164151
-5.49574787,2.21132848,0.09452908,0.15862470,0.75859762,0.24244683,0.99978744,0.00000000,0.49024991,0.39357941
-5.48974487,2.27350285,0.09475989,0.16593402,0.78733709,0.24847569,1.02471578,0.00000000,0.50938011,0.39695439
-5.48374187,2.33852383,0.09519999,0.17314405,0.81632239,0.25475369,1.05148554,0.00000000,0.52917841,0.40147318
-5.47773887,2.40463149,0.09581322,0.18010717,0.84482328,0.26112431,1.07925185,0.00000000,0.54926385,0.40683044
-5.47173587,2.47006018,0.09655751,0.18667778,0.87211448,0.26742734,1.10716860,0.00000000,0.56925219,0.41271824
-5.46573287,2.53309017,0.09738641,0.19271690,0.89749826,0.27350369,1.13441253,0.00000000,0.58876637,0.41883521
-5.45972986,2.59209795,0.09825093,0.19809655,0.92032634,0.27920025,1.16020640,0.00000000,0.60744686,0.42489507
-5.45372686,2.64560349,0.09910149,0.20270393,0.94002055,0.28437467,1.18384051,0.00000000,0.62496181,0.43063430
-5.44772386,2.69231270,0.09988986,0.20644501,0.95609113,0.28889984,1.20469172,0.00000000,0.64101648,0.43581882
-5.44172086,2.73115371,0.10057118,0.20924756,0.96815221,0.29266789,1.22223957,0.00000000,0.65536174,0.44024947
-5.43571786,2.76130568,0.10110581,0.21106336,0.97593353,0.29559354,1.23607901,0.00000000,0.66780134,0.44376624
-5.42971486,2.78221919,0.10146091,0.21186951,0.97928813,0.29761674,1.24592934,0.00000000,0.67819763,0.44625111
-5.42371186,2.79362770,0.10161190,0.21166890,0.97819575,0.29870439,1.25163919,0.00000000,0.68647567,0.44762961
-5.41770885,2.79554980,0.10154351,0.21048956,0.97276157,0.29885115,1.25318757,0.00000000,0.69262546,0.44787099
-5.41170585,2.78828240,0.10125048,0.20838328,0.96321069,0.29807937,1.25068103,0.00000000,0.69670226,0.44698719
-5.40570285,2.77238522,0.10073792,0.20542322,0.94987846,0.29643800,1.24434703,0.00000000,0.69882502,0.44503057
-5.39969985,2.74865741,0.10002120,0.20170090,0.93319715,0.29400074,1.23452411,0.00000000,0.69917286,0.44209069
-5.39369685,2.71810728,0.09912555,0.19732248,0.91367963,0.29086334,1.22164891,0.00000000,0.69797965,0.43829004
-5.38769385,2.68191618,0.09808517,0.19240476,0.89190065,0.28714031,1.20624084,0.00000000,0.69552703,0.43377911
-5.38169085,2.64139803,0.09694213,0.18707081,0.86847664,0.28296098,1.18888458,0.00000000,0.69213568,0.42873072
-5.37568784,2.59795557,0.09574486,0.18144563,0.84404477,0.27846526,1.17021121,0.00000000,0.68815539,0.42333399
-5.36968484,2.55303504,0.09454644,0.17565191,0.81924204,0.27379907,1.15087831,0.00000000,0.68395394,0.41778786
-5.36368184,2.50808026,0.09340268,0.16980611,0.79468525,0.26910967,1.13154960,0.00000000,0.67990520,0.41229449
-5.35767884,2.46448778,0.09237012,0.16401496,0.77095240,0.26454102,1.11287465,0.00000000,0.67637670,0.40705265
-5.35167584,2.42356398,0.09150383,0.15837254,0.74856623,0.26022925,1.09546915,0.00000000,0.67371697,0.40225116
-5.34567284,2.38648534,0.09085537,0.15295804,0.72798017,0.25629840,1.07989611,0.00000000,0.67224317,0.39806264
-5.33966983,2.35426293,0.09047073,0.14783418,0.70956722,0.25285656,1.06664860,0.00000000,0.67222919,0.39463767
-5.33366683,2.32771186,0.09038836,0.14304634,0.69361176,0.24999244,1.05613429,0.00000000,0.67389474,0.39209949
-5.32766383,2.30742653,0.09063752,0.13862242,0.68030456,0.24777248,1.04866227,0.00000000,0.67739584,0.39053943
-5.32166083,2.29376229,0.09123681,0.13457336,0.66974072,0.24623871,1.04443255,0.00000000,0.68281695,0.39001318
-5.31565783,2.28682396,0.09219298,0.13089420,0.66192066,0.24540711,1.04352855,0.00000000,0.69016527,0.39053807
-5.30965483,2.28646174,0.09350020,0.12756571,0.65675376,0.24526695,1.04591282,0.00000000,0.69936735,0.39209144
-5.30365183,2.29227450,0.09513968,0.12455629,0.65406450,0.24578072,1.05142631,0.00000000,0.71026839,0.39461026
-5.29764882,2.30362074,0.09707970,0.12182434,0.65360070,0.24688498,1.05979131,0.00000000,0.72263429,0.39799207
-5.29164582,2.31963684,0.09927612,0.11932063,0.65504365,0.24849200,1.07061815,0.00000000,0.73615651,0.40209715
-5.28564282,2.33926244,0.10167335,0.11699086,0.65801965,0.25049214,1.08341549,0.00000000,0.75045986,0.40675216
-5.27963982,2.36127230,0.10420569,0.11477813,0.66211261,0.25275703,1.09760422,0.00000000,0.76511275,0.41175495
-5.27363682,2.38431380,0.10679909,0.11262539,0.66687751,0.25514336,1.11253452,0.00000000,0.77964003,0.41688058
-5.26763382,2.40694911,0.10937330,0.11047758,0.67185415,0.25749727,1.12750563,0.00000000,0.79353759,0.42188839
-5.26163082,2.42770077,0.11184425,0.10828365,0.67658093,0.25965913,1.14178788,0.00000000,0.80628864,0.42652980
-5.25562781,2.44509922,0.11412661,0.10599823,0.68060842,0.26146863,1.15464616,0.00000000,0.81738079,0.43055673
-5.24962481,2.45773081,0.11613649,0.10358301,0.68351219,0.26276994,1.16536412,0.00000000,0.82632345,0.43373022
-5.24362181,2.46428450,0.11779418,0.10100773,0.68490476,0.26341686,1.17326820,0.00000000,0.83266486,0.43582905
-5.23761881,2.46359575,0.11902667,0.09825098,0.68444634,0.26327765,1.17775072,0.00000000,0.83600804,0.43665792
-5.23161581,2.45468591,0.11977013,0.09530048,0.68185400,0.26223942,1.17829099,0.00000000,0.83602509,0.43605501
-5.22561281,2.43679567,0.11997195,0.09215324,0.67690923,0.26021191,1.17447377,0.00000000,0.83246917,0.43389840
-5.21960980,2.40941127,0.11959246,0.08881526,0.66946348,0.25713049,1.16600432,0.00000000,0.82518379,0.43011135
-5.21360680,2.37228254,0.11860623,0.08530113,0.65944167,0.25295833,1.15271942,0.00000000,0.81410894,0.42466601
-5.20760380,2.32543203,0.11700281,0.08163327,0.64684362,0.24768749,1.13459390,0.00000000,0.79928391,0.41758546
-5.20160080,2.26915497,0.11478697,0.07784109,0.63174324,0.24133909,1.11174249,0.00000000,0.78084660,0.40894401
-5.19559780,2.20401004,0.11197839,0.07395993,0.61428554,0.23396247,1.08441688,0.00000000,0.75902957,0.39886577
-5.18959480,2.13080140,0.10861089,0.07002992,0.59468172,0.22563330,1.05299814,0.00000000,0.73415275,0.38752135
-5.18359180,2.05055280,0.10473109,0.06609476,0.57320228,0.21645095,1.01798476,0.00000000,0.70661343,0.37512309
-5.17758879,1.96447480,0.10039676,0.06220044,0.55016854,0.20653502,0.97997689,0.00000000,0.67687373,0.36191873
-5.17158579,1.87392637,0.09567481,0.05839402,0.52594274,0.19602133,0.93965735,0.00000000,0.64544621,0.34818396
-5.16558279,1.78037258,0.09063898,0.05472233,0.50091718,0.18505743,0.89777013,0.00000000,0.61287815,0.33421397
-5.15957979,1.68533976,0.08536752,0.05123083,0.47550257,0.17379802,0.85509732,0.00000000,0.57973515,0.32031439
-5.15357679,1.59037004,0.07994072,0.04796248,0.45011618,0.16240018,0.81243519,0.00000000,0.54658457,0.30679198
-5.14757379,1.49697678,0.07443852,0.04495672,0.42516996,0.15101885,0.77057039,0.00000000,0.51397948,0.29394527
-5.14157079,1.40660250,0.06893834,0.04224859,0.40105921,0.13980261,0.73025712,0.00000000,0.48244369,0.28205564
-5.13556778,1.32058065,0.06351303,0.03986800,0.37815193,0.12888990,0.69219590,0.00000000,0.45245815,0.27137901
-5.12956478,1.24010248,0.05822922,0.03783907,0.35677945,0.11840581,0.65701493,0.00000000,0.42444938,0.26213855
-5.12356178,1.16618988,0.05314592,0.03617975,0.33722828,0.10845955,0.62525422,0.00000000,0.39878001,0.25451852
-5.11755878,1.09967505,0.04831354,0.03490148,0.31973379,0.09914266,0.59735335,0.00000000,0.37574167,0.24865960
-5.11155578,1.04118721,0.04377324,0.03400917,0.30447549,0.09052787,0.57364292,0.00000000,0.35555052,0.24465570
-5.10555278,0.99114673,0.03955670,0.03350123,0.29157442,0.08266872,0.55434001,0.00000000,0.33834523,0.24255257
-5.09954977,0.94976650,0.03568619,0.03336983,0.28109235,0.07559992,0.53954763,0.00000000,0.32418747,0.24234801
-5.09354677,0.91706023,0.03217500,0.03360142,0.27303302,0.06933816,0.52925810,0.00000000,0.31306475,0.24399391
-5.08754377,0.89285713,0.02902809,0.03417728,0.26734521,0.06388364,0.52336024,0.00000000,0.30489544,0.24739987
-5.08154077,0.87682223,0.02624300,0.03507433,0.26392756,0.05922189,0.52164975,0.00000000,0.29953566,0.25243840
-5.07553777,0.86848146,0.02381091,0.03626605,0.26263490,0.05532601,0.52384269,0.00000000,0.29678778,0.25895139
-5.06953477,0.86725035,0.02171780,0.03772352,0.26328592,0.05215911,0.52959117,0.00000000,0.29641020,0.26675774
-5.06353177,0.87246528,0.01994570,0.03941658,0.26567180,0.04967684,0.53850079,0.00000000,0.29812794,0.27566172
-5.05752876,0.88341598,0.01847388,0.04131494,0.26956547,0.04783004,0.55014910,0.00000000,0.30164378,0.28546181
-5.05152576,0.89937799,0.01728011,0.04338945,0.27473128,0.04656717,0.56410421,0.00000000,0.30664946,0.29595961
-5.04552276,0.91964383,0.01634168,0.04561317,0.28093457,0.04583669,0.57994298,0.00000000,0.31283653,0.30696845
-5.03951976,0.94355164,0.01563649,0.04796251,0.28795075,0.04558919,0.59726778,0.00000000,0.31990658,0.31832124
-5.03351676,0.97051012,0.01514385,0.05041807,0.29557372,0.04577919,0.61572142,0.00000000,0.32758031,0.32987738
-5.02751376,1.00001894,0.01484521,0.05296544,0.30362307,0.04636658,0.63499930,0.00000000,0.33560531,0.34152808
-5.02151076,1.03168353,0.01472468,0.05559569,0.31194999,0.04731774,0.65485856,0.00000000,0.34376222,0.35320020
-5.01550775,1.06522400,0.01476941,0.05830566,0.32044147,0.04860623,0.67512366,0.00000000,0.35186900,0.36485802
-5.00950475,1.10047778,0.01496975,0.06109790,0.32902280,0.05021305,0.69568834,0.00000000,0.35978345,0.37650320
-5.00350175,1.13739589,0.01531931,0.06398040,0.33765823,0.05212652,0.71651383,0.00000000,0.36740369,0.38817258
-4.99749875,1.17603336,0.01581481,0.06696601,0.34634980,0.05434185,0.73762364,0.00000000,0.37466684,0.39993420
-4.99149575,1.21653433,0.01645580,0.07007161,0.35513450,0.05686026,0.75909512,0.00000000,0.38154609,0.41188161
-4.98549275,1.25911267,0.01724431,0.07331705,0.36407984,0.05968795,0.78104859,0.00000000,0.38804632,0.42412676
-4.97948974,1.30402941,0.01818437,0.07672394,0.37327829,0.06283476,0.80363450,0.00000000,0.39419863,0.43679197
-4.97348674,1.35156820,0.01928141,0.08031432,0.38284072,0.06631275,0.82701961,0.00000000,0.40005420,0.45000134
-4.96748374,1.40201031,0.02054172,0.08410931,0.39288931,0.07013462,0.85137300,0.00000000,0.40567779,0.46387216
-4.96148074,1.45561054,0.02197181,0.08812777,0.40355036,0.07431225,0.87685276,0.00000000,0.41114146,0.47850682
-4.95547774,1.51257562,0.02357778,0.09238506,0.41494727,0.07885520,0.90359430,0.00000000,0.41651863,0.49398567
-4.94947474,1.57304616,0.02536476,0.09689199,0.42719421,0.08376947,0.93170095,0.00000000,0.42187913,0.51036137
-4.94347174,1.63708343,0.02733635,0.10165400,0.44039068,0.08905636,0.96123740,0.00000000,0.42728528,0.52765496
-4.93746873,1.70466150,0.02949418,0.10667058,0.45461723,0.09471169,0.99222655,0.00000000,0.43278933,0.54585406
-4.93146573,1.77566534,0.03183745,0.11193498,0.46993263,0.10072523,1.02464972,0.00000000,0.43843225,0.56491316
-4.92546273,1.84989492,0.03436274,0.11743427,0.48637240,0.10708053,1.05845039,0.00000000,0.44424400,0.58475621
-4.91945973,1.92707489,0.03706370,0.12314961,0.50394883,0.11375501,1.09354104,0.00000000,0.45024499,0.60528121
-4.91345673,2.00686935,0.03993107,0.12905691,0.52265230,0.12072038,1.12981266,0.00000000,0.45644871,0.62636668
-4.90745373,2.08890068,0.04295262,0.13512759,0.54245386,0.12794335,1.16714634,0.00000000,0.46286510,0.64787951
-4.90145073,2.17277125,0.04611331,0.14132962,0.56330864,0.13538660,1.20542593,0.00000000,0.46950451,0.66968389
-4.89544772,2.25808663,0.04939552,0.14762864,0.58515991,0.14300990,1.24455120,0.00000000,0.47638166,0.69165070
-4.88944472,2.34447901,0.05277929,0.15398912,0.60794357,0.15077144,1.28445028,0.00000000,0.48351952,0.71366686
-4.88344172,2.43162911,0.05624278,0.16037556,0.63159246,0.15862912,1.32509071,0.00000000,0.49095247,0.73564400
-4.87743872,2.51928560,0.05976261,0.16675359,0.65604055,0.16654194,1.36648827,0.00000000,0.49872877,0.75752609
-4.87143572,2.60728055,0.06331441,0.17309096,0.68122642,0.17447130,1.40871291,0.00000000,0.50691179,0.77929543
-4.86543272,2.69554019,0.06687328,0.17935840,0.70709601,0.18238214,1.45189135,0.00000000,0.51558006,0.80097661
-4.85942971,2.78409011,0.07041428,0.18553027,0.73360436,0.19024395,1.49620600,0.00000000,0.52482604,0.82263830
-4.85342671,2.87305469,0.07391294,0.19158499,0.76071636,0.19803151,1.54189015,0.00000000,0.53475351,0.84439256
-4.84742371,2.96265054,0.07734573,0.19750527,0.78840637,0.20572541,1.58921957,0.00000000,0.54547381,0.86639167
-4.84142071,3.05317428,0.08069043,0.20327820,0.81665679,0.21331224,1.63850077,0.00000000,0.55710096,0.88882254
-4.83541771,3.14498499,0.08392656,0.20889501,0.84545579,0.22078452,1.69005637,0.00000000,0.56974600,0.91189896
-4.82941471,3.23848211,0.08703561,0.21435078,0.87479410,0.22814031,1.74420822,0.00000000,0.58351074,0.93585178
-4.82341171,3.33407974,0.09000127,0.21964397,0.90466136,0.23538248,1.80125891,0.00000000,0.59848121,0.96091762
-4.81740870,3.43217813,0.09280954,0.22477579,0.93504202,0.24251780,1.86147238,0.00000000,0.61472116,0.98732637
-4.81140570,3.53313379,0.09544876,0.22974956,0.96591101,0.24955571,1.92505450,0.00000000,0.63226579,1.01528807
-4.80540270,3.63722909,0.09790955,0.23456994,0.99722961,0.25650692,1.99213423,0.00000000,0.65111619,1.04497959
-4.79939970,3.74464269,0.10018465,0.23924219,1.02894150,0.26338189,2.06274624,0.00000000,0.67123447,1.07653184
-4.79339670,3.85542196,0.10226867,0.24377138,1.06096928,0.27018912,2.13681562,0.00000000,0.69254009,1.11001775
-4.78739370,3.96945842,0.10415783,0.24816166,1.09321167,0.27693356,2.21414525,0.00000000,0.71490737,1.14544189
-4.78139070,4.08646735,0.10584955,0.25241554,1.12554145,0.28361493,2.29440653,0.00000000,0.73816437,1.18273186
-4.77538769,4.20597248,0.10734212,0.25653325,1.15780420,0.29022625,2.37713380,0.00000000,0.76209337,1.22173219
-4.76938469,4.32729657,0.10863425,0.26051215,1.18981809,0.29675252,2.46172298,0.00000000,0.78643283,1.26220092
-4.76338169,4.44955872,0.10972474,0.26434631,1.22137458,0.30316967,2.54743456,0.00000000,0.81088097,1.30380926
-4.75737869,4.57167884,0.11061211,0.26802610,1.25224007,0.30944388,2.63340137,0.00000000,0.83510090,1.34614448
-4.75137569,4.69238975,0.11129432,0.27153805,1.28215860,0.31553124,2.71864100,0.00000000,0.85872730,1.38871616
-4.74537269,4.81025700,0.11176859,0.27486471,1.31085542,0.32137787,2.80207290,0.00000000,0.88137439,1.43096585
-4.73936968,4.92370637,0.11203135,0.27798482,1.33804148,0.32692058,2.88254000,0.00000000,0.90264516,1.47227983
-4.73336668,5.03105867,0.11207820,0.28087357,1.36341871,0.33208786,2.95883452,0.00000000,0.92214161,1.51200493
-4.72736368,5.13057122,0.11190413,0.28350312,1.38668599,0.33680154,3.02972734,0.00000000,0.93947572,1.54946688
-4.72136068,5.22048496,0.11150377,0.28584324,1.40754582,0.34097873,3.09400043,0.00000000,0.95428083,1.58399069
-4.71535768,5.29907615,0.11087181,0.28786222,1.42571142,0.34453430,3.15048137,0.00000000,0.96622313,1.61492243
-4.70935468,5.36471097,0.11000349,0.28952794,1.44091432,0.34738356,3.19807903,0.00000000,0.97501290,1.64165182
-4.70335168,5.41590134,0.10889519,0.29080912,1.45291206,0.34944530,3.23581929,0.00000000,0.98041515,1.66363451
-4.69734867,5.45136005,0.10754505,0.29167672,1.46149617,0.35064486,3.26287957,0.00000000,0.98225912,1.68041353
-4.69134567,5.47005325,0.10595363,0.29210548,1.46649997,0.35091729,3.27862090,0.00000000,0.98044658,1.69163886
-4.68534267,5.47124803,0.10412456,0.29207552,1.46780621,0.35021035,3.28261631,0.00000000,0.97495831,1.69708430
-4.67933967,5.45455333,0.10206508,0.29157399,1.46535427,0.34848731,3.27467426,0.00000000,0.96585864,1.69666089
-4.67333667,5.41995230,0.09978659,0.29059675,1.45914680,0.34572940,3.25485605,0.00000000,0.95329789,1.69042617
-4.66733367,5.36782445,0.09730499,0.28914992,1.44925550,0.34193777,3.22348630,0.00000000,0.93751240,1.67858879
-4.66133067,5.29895651,0.09464090,0.28725140,1.43582591,0.33713499,3.18115582,0.00000000,0.91882228,1.66150809
-4.65532766,5.21454102,0.09181975,0.28493209,1.41908096,0.33136584,3.12871633,0.00000000,0.89762675,1.63968842
-4.64932466,5.11616246,0.08887167,0.28223701,1.39932301,0.32469751,3.06726707,0.00000000,0.87439735,1.61376832
-4.64332166,5.00577087,0.08583114,0.27922605,1.37693439,0.31721913,2.99813337,0.00000000,0.84966906,1.58450474
