energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.76588294,3.34620526,0.00279955,0.56645755,0.41970353,3.14307836,0.98890268,0.03803465,1.16667248
-5.75987994,3.21028603,0.00285895,0.53620007,0.40346454,3.03923439,0.93509532,0.03655327,1.13082508
-5.75387694,3.06931708,0.00293735,0.50566707,0.38639165,2.92695796,0.88135281,0.03505111,1.09206904
-5.74787394,2.92486218,0.00303736,0.47514612,0.36867411,2.80748061,0.82821727,0.03355138,1.05088969
-5.74187094,2.77849801,0.00316160,0.44490469,0.35051098,2.68211541,0.77619399,0.03207654,1.00781456
-5.73586793,2.63178628,0.00331260,0.41518727,0.33210754,2.55223360,0.72574381,0.03064793,0.96340207
-5.72986493,2.48624683,0.00349277,0.38621325,0.31367154,2.41923953,0.67727743,0.02928546,0.91822909
-5.72386193,2.34333214,0.00370427,0.35817564,0.29540935,2.28454458,0.63115130,0.02800718,0.87287811
-5.71785893,2.20440363,0.00394898,0.33124045,0.27752213,2.14954055,0.58766513,0.02682912,0.82792418
-5.71185593,2.07071011,0.00422837,0.30554657,0.26020218,2.01557331,0.54706082,0.02576495,0.78392208
-5.70585293,1.94336900,0.00454348,0.28120611,0.24362936,1.88391756,0.50952263,0.02482585,0.74139420
-5.69984992,1.82335050,0.00489480,0.25830516,0.22796802,1.75575336,0.47517853,0.02402037,0.70081947
-5.69384692,1.71146532,0.00528222,0.23690477,0.21336412,1.63214533,0.44410251,0.02335435,0.66262364
-5.68784392,1.60835625,0.00570498,0.21704226,0.19994299,1.51402530,0.41631782,0.02283092,0.62717128
-5.68184092,1.51449372,0.00616166,0.19873270,0.18780749,1.40217886,0.39180095,0.02245061,0.59475977
-5.67583792,1.43017553,0.00665010,0.18197068,0.17703671,1.29723642,0.37048629,0.02221142,0.56561518
-5.66983492,1.35553074,0.00716742,0.16673220,0.16768528,1.19966891,0.35227130,0.02210905,0.53989041
-5.66383192,1.29052744,0.00771003,0.15297675,0.15978319,1.10978824,0.33702213,0.02213714,0.51766533
-5.65782891,1.23498416,0.00827364,0.14064958,0.15333604,1.02775228,0.32457954,0.02228754,0.49894885
-5.65182591,1.18858435,0.00885331,0.12968401,0.14832592,0.95357410,0.31476487,0.02255064,0.48368284
-5.64582291,1.15089342,0.00944350,0.12000387,0.14471254,0.88713477,0.30738612,0.02291571,0.47174751
-5.63981991,1.12137760,0.01003811,0.11152592,0.14243482,0.82819915,0.30224373,0.02337120,0.46296808
-5.63381691,1.09942393,0.01063063,0.10416228,0.14141283,0.77643385,0.29913615,0.02390513,0.45712243
-5.62781391,1.08436065,0.01121417,0.09782263,0.14154981,0.73142648,0.29786483,0.02450532,0.45394936
-5.62181091,1.07547734,0.01178162,0.09241636,0.14273464,0.69270541,0.29823863,0.02515976,0.45315725
-5.61580790,1.07204415,0.01232571,0.08785444,0.14484422,0.65975926,0.30007755,0.02585672,0.45443284
-5.60980490,1.07332962,0.01283924,0.08405100,0.14774615,0.63205536,0.30321562,0.02658504,0.45744981
-5.60380190,1.07861672,0.01331511,0.08092457,0.15130140,0.60905665,0.30750300,0.02733420,0.46187718
-5.59779890,1.08721689,0.01374657,0.07839904,0.15536705,0.59023662,0.31280726,0.02809440,0.46738706
-5.59179590,1.09848178,0.01412731,0.07640424,0.15979906,0.57509189,0.31901389,0.02885663,0.47366205
-5.58579290,1.11181298,0.01445164,0.07487618,0.16445500,0.56315241,0.32602609,0.02961264,0.48040178
-5.57978989,1.12666946,0.01471466,0.07375703,0.16919675,0.55398916,0.33376402,0.03035489,0.48732886
-5.57378689,1.14257315,0.01491240,0.07299486,0.17389312,0.54721958,0.34216359,0.03107651,0.49419411
-5.56778389,1.15911277,0.01504196,0.07254316,0.17842229,0.54251087,0.35117486,0.03177123,0.50078092
-5.56178089,1.17594611,0.01510167,0.07236022,0.18267414,0.53958142,0.36076041,0.03243326,0.50690896
-5.55577789,1.19280096,0.01509113,0.07240854,0.18655229,0.53820072,0.37089351,0.03305730,0.51243692
-5.54977489,1.20947497,0.01501136,0.07265417,0.18997581,0.53818808,0.38155643,0.03363840,0.51726455
-5.54377189,1.22583449,0.01486481,0.07306612,0.19288068,0.53941044,0.39273894,0.03417199,0.52133372
-5.53776888,1.24181251,0.01465535,0.07361597,0.19522073,0.54177960,0.40443691,0.03465384,0.52462857
-5.53176588,1.25740581,0.01438826,0.07427754,0.19696822,0.54524901,0.41665118,0.03508008,0.52717473
-5.52576288,1.27267124,0.01407015,0.07502677,0.19811387,0.54981046,0.42938674,0.03544724,0.52903751
-5.51975988,1.28772122,0.01370879,0.07584183,0.19866643,0.55549076,0.44265195,0.03575229,0.53031913
-5.51375688,1.30271835,0.01331299,0.07670339,0.19865171,0.56234846,0.45645797,0.03599274,0.53115497
-5.50775388,1.31786924,0.01289234,0.07759499,0.19811117,0.57047072,0.47081834,0.03616666,0.53170882
-5.50175088,1.33341743,0.01245697,0.07850368,0.19710002,0.57997044,0.48574843,0.03627281,0.53216742
-5.49574787,1.34963562,0.01201729,0.07942061,0.19568498,0.59098351,0.50126501,0.03631068,0.53273418
-5.48974487,1.36681725,0.01158367,0.08034179,0.19394170,0.60366638,0.51738558,0.03628054,0.53362236
-5.48374187,1.38526758,0.01116614,0.08126879,0.19195199,0.61819374,0.53412775,0.03618350,0.53504798
-5.47773887,1.40529461,0.01077407,0.08220939,0.18980093,0.63475647,0.55150844,0.03602151,0.53722253
-5.47173587,1.42720002,0.01041593,0.08317819,0.18757396,0.65355976,0.56954298,0.03579735,0.54034586
-5.46573287,1.45127045,0.01009896,0.08419702,0.18535414,0.67482139,0.58824427,0.03551462,0.54459941
-5.45972986,1.47776948,0.00982903,0.08529522,0.18321956,0.69877008,0.60762186,0.03517769,0.55014013
-5.45372686,1.50693054,0.00961038,0.08650966,0.18124110,0.72564388,0.62768119,0.03479161,0.55709522
-5.44772386,1.53895101,0.00944558,0.08788450,0.17948055,0.75568850,0.64842291,0.03436206,0.56555795
-5.44172086,1.57398774,0.00933542,0.08947080,0.17798921,0.78915530,0.66984247,0.03389526,0.57558470
-5.43571786,1.61215391,0.00927893,0.09132562,0.17680696,0.82629884,0.69192981,0.03339784,0.58719321
-5.42971486,1.65351738,0.00927345,0.09351106,0.17596184,0.86737378,0.71466934,0.03287680,0.60036232
-5.42371186,1.69810024,0.00931476,0.09609278,0.17547009,0.91263066,0.73804001,0.03233937,0.61503288
-5.41770885,1.74587945,0.00939725,0.09913838,0.17533669,0.96231055,0.76201548,0.03179293,0.63110986
-5.41170585,1.79678808,0.00951416,0.10271537,0.17555624,1.01663804,0.78656426,0.03124492,0.64846560
-5.40570285,1.85071683,0.00965783,0.10688894,0.17611417,1.07581253,0.81164969,0.03070276,0.66694374
-5.39969985,1.90751537,0.00982001,0.11171948,0.17698817,1.13999759,0.83722959,0.03017375,0.68636388
-5.39369685,1.96699313,0.00999214,0.11725988,0.17814976,1.20930842,0.86325549,0.02966500,0.70652637
-5.38769385,2.02891907,0.01016564,0.12355281,0.17956580,1.28379747,0.88967133,0.02918328,0.72721730
-5.38169085,2.09302023,0.01033222,0.13062785,0.18120002,1.36343864,0.91641150,0.02873498,0.74821315
-5.37568784,2.15897892,0.01048414,0.13849875,0.18301430,1.44811046,0.94339829,0.02832593,0.76928499
-5.36968484,2.22642870,0.01061442,0.14716088,0.18496971,1.53757906,0.97053873,0.02796135,0.79020214
-5.36368184,2.29494913,0.01071702,0.15658889,0.18702736,1.63148171,0.99772101,0.02764559,0.81073495
-5.35767884,2.36406011,0.01078701,0.16673492,0.18914880,1.72931209,1.02481064,0.02738212,0.83065690
-5.35167584,2.43321604,0.01082060,0.17752723,0.19129623,1.83040836,1.05164667,0.02717326,0.84974587
-5.34567284,2.50180087,0.01081523,0.18886958,0.19343235,1.93394530,1.07803829,0.02702009,0.86778485
-5.33966983,2.56912473,0.01076950,0.20064142,0.19552006,2.03893157,1.10376220,0.02692231,0.88456209
-5.33366683,2.63442307,0.01068315,0.21269883,0.19752197,2.14421315,1.12856114,0.02687812,0.89987104
-5.32766383,2.69685926,0.01055694,0.22487651,0.19939990,2.24848382,1.15214396,0.02688411,0.91351030
-5.32166083,2.75553124,0.01039254,0.23699062,0.20111433,2.35030307,1.17418751,0.02693527,0.92528381
-5.31565783,2.80948287,0.01019234,0.24884256,0.20262413,2.44812168,1.19434068,0.02702498,0.93500158
-5.30965483,2.85772024,0.00995936,0.26022357,0.20388640,2.54031453,1.21223064,0.02714508,0.94248112
-5.30365183,2.89923295,0.00969702,0.27092009,0.20485666,2.62522010,1.22747136,0.02728602,0.94754980
-5.29764882,2.93301996,0.00940903,0.28071958,0.20548938,2.70118526,1.23967412,0.02743711,0.95004808
-5.29164582,2.95811925,0.00909925,0.28941676,0.20573889,2.76661394,1.24845997,0.02758674,0.94983378
-5.28564282,2.97364037,0.00877153,0.29681995,0.20556067,2.82001765,1.25347337,0.02772276,0.94678709
-5.27963982,2.97879846,0.00842966,0.30275726,0.20491289,2.86006575,1.25439677,0.02783289,0.94081629
-5.27363682,2.97294813,0.00807730,0.30708233,0.20375834,2.88563315,1.25096526,0.02790512,0.93186374
-5.26763382,2.95561568,0.00771786,0.30967954,0.20206640,2.89584312,1.24298058,0.02792815,0.91991191
-5.26163082,2.92652773,0.00735457,0.31046821,0.19981514,2.89010326,1.23032390,0.02789189,0.90498904
-5.25562781,2.88563485,0.00699039,0.30940583,0.19699335,2.86813254,1.21296646,0.02778783,0.88717394
-5.24962481,2.83312856,0.00662808,0.30649000,0.19360234,2.82997812,1.19097760,0.02760946,0.86659963
-5.24362181,2.76945057,0.00627017,0.30175915,0.18965745,2.77602098,1.16452952,0.02735255,0.84345545
-5.23761881,2.69529356,0.00591899,0.29529181,0.18518918,2.70696990,1.13389845,0.02701540,0.81798729
-5.23161581,2.61159294,0.00557675,0.28720469,0.18024373,2.62384397,1.09946214,0.02659895,0.79049585
-5.22561281,2.51950986,0.00524545,0.27764949,0.17488305,2.52794445,1.06169337,0.02610680,0.76133277
-5.21960980,2.42040580,0.00492701,0.26680865,0.16918426,2.42081717,1.02115001,0.02554513,0.73089470
-5.21360680,2.31580974,0.00462318,0.25489027,0.16323847,2.30420720,0.97846178,0.02492242,0.69961543
-5.20760380,2.20737939,0.00433560,0.24212234,0.15714911,2.18000792,0.93431421,0.02424923,0.66795635
-5.20160080,2.09685775,0.00406576,0.22874660,0.15102963,2.05020668,0.88943068,0.02353769,0.63639568
-5.19559780,1.98602710,0.00381497,0.21501223,0.14500094,1.91682939,0.84455300,0.02280108,0.60541670
-5.18959480,1.87666222,0.00358437,0.20116963,0.13918848,1.78188643,0.80042157,0.02205324,0.57549567
-5.18359180,1.77048459,0.00337486,0.18746452,0.13371908,1.64732194,0.75775579,0.02130807,0.54708986
-5.17758879,1.66911958,0.00318711,0.17413251,0.12871780,1.51496828,0.71723548,0.02057889,0.52062616
-5.17158579,1.57405803,0.00302152,0.16139432,0.12430487,1.38650729,0.67948407,0.01987798,0.49649075
-5.16558279,1.48662353,0.00287822,0.14945176,0.12059270,1.26343929,0.64505407,0.01921605,0.47502035
-5.15957979,1.40794653,0.00275706,0.13848449,0.11768331,1.14706039,0.61441533,0.01860189,0.45649517
-5.15357679,1.33894567,0.00265760,0.12864762,0.11566601,1.03844853,0.58794629,0.01804200,0.44113400
-5.14757379,1.28031684,0.00257917,0.12007016,0.11461557,0.93845772,0.56592848,0.01754050,0.42909144
-5.14157079,1.23252971,0.00252090,0.11285413,0.11459092,0.84772006,0.54854418,0.01709895,0.42045746
-5.13556778,1.19583137,0.00248176,0.10707447,0.11563426,0.76665471,0.53587724,0.01671648,0.41525893
-5.12956478,1.17025656,0.00246064,0.10277947,0.11777077,0.69548257,0.52791658,0.01638989,0.41346338
-5.12356178,1.15564333,0.00245643,0.09999173,0.12100882,0.63424547,0.52456233,0.01611394,0.41498431
-5.11755878,1.15165343,0.00246809,0.09870955,0.12534064,0.58282874,0.52563390,0.01588170,0.41968805
-5.11155578,1.15779593,0.00249478,0.09890862,0.13074344,0.54098563,0.53087979,0.01568494,0.42740165
-5.10555278,1.17345330,0.00253592,0.10054396,0.13718098,0.50836262,0.53998846,0.01551463,0.43792150
-5.09954977,1.19790844,0.00259126,0.10355203,0.14460536,0.48452433,0.55259992,0.01536135,0.45102216
-5.09354677,1.23037182,0.00266104,0.10785298,0.15295915,0.46897727,0.56831754,0.01521586,0.46646513
-5.08754377,1.27000760,0.00274595,0.11335298,0.16217768,0.46119153,0.58671968,0.01506943,0.48400711
-5.08154077,1.31595798,0.00284726,0.11994656,0.17219134,0.46061993,0.60737085,0.01491432,0.50340743
-5.07553777,1.36736492,0.00296677,0.12751899,0.18292797,0.46671414,0.62983194,0.01474408,0.52443435
-5.06953477,1.42338884,0.00310685,0.13594869,0.19431504,0.47893760,0.65366948,0.01455378,0.54687003
-5.06353177,1.48322372,0.00327039,0.14510947,0.20628168,0.49677509,0.67846358,0.01434019,0.57051403
-5.05752876,1.54610855,0.00346072,0.15487283,0.21876032,0.51973901,0.70381463,0.01410181,0.59518515
-5.05152576,1.61133490,0.00368149,0.16511011,0.23168803,0.54737252,0.72934846,0.01383890,0.62072176
-5.04552276,1.67825085,0.00393656,0.17569442,0.24500728,0.57924984,0.75472024,0.01355329,0.64698053
-5.03951976,1.74626139,0.00422982,0.18650253,0.25866626,0.61497394,0.77961697,0.01324827,0.67383389
-5.03351676,1.81482578,0.00456499,0.19741642,0.27261857,0.65417208,0.80375877,0.01292829,0.70116621
-5.02751376,1.88345234,0.00494541,0.20832466,0.28682242,0.69648971,0.82689912,0.01259868,0.72886922
-5.02151076,1.95169129,0.00537383,0.21912349,0.30123929,0.74158311,0.84882419,0.01226535,0.75683677
-5.01550775,2.01912636,0.00585217,0.22971765,0.31583213,0.78911135,0.86935152,0.01193443,0.78495948
-5.00950475,2.08536595,0.00638127,0.24002094,0.33056329,0.83872813,0.88832828,0.01161199,0.81311953
-5.00350175,2.15003461,0.00696078,0.24995648,0.34539226,0.89007410,0.90562932,0.01130371,0.84118607
-4.99749875,2.21276562,0.00758887,0.25945687,0.36027342,0.94276995,0.92115527,0.01101462,0.86901153
-4.99149575,2.27319535,0.00826220,0.26846404,0.37515397,0.99641110,0.93483088,0.01074896,0.89642926
-4.98549275,2.33096010,0.00897582,0.27692910,0.38997223,1.05056412,0.94660384,0.01050996,0.92325260
-4.97948974,2.38569578,0.00972310,0.28481210,0.40465663,1.10476540,0.95644411,0.01029979,0.94927575
-4.97348674,2.43704076,0.01049587,0.29208176,0.41912527,1.15852221,0.96434393,0.01011954,0.97427643
-4.96748374,2.48464193,0.01128447,0.29871528,0.43328644,1.21131630,0.97031853,0.00996924,0.99802023
-4.96148074,2.52816384,0.01207798,0.30469822,0.44704004,1.26261012,0.97440730,0.00984799,1.02026674
-4.95547774,2.56730045,0.01286448,0.31002448,0.46027988,1.31185527,0.97667560,0.00975405,1.04077701
-4.94947474,2.60178891,0.01363136,0.31469640,0.47289686,1.35850315,0.97721667,0.00968504,1.05932215
-4.94347174,2.63142453,0.01436570,0.31872482,0.48478282,1.40201717,0.97615366,0.00963814,1.07569252
-4.93746873,2.65607591,0.01505467,0.32212933,0.49583488,1.44188613,0.97364129,0.00961028,1.08970720
-4.93146573,2.67569925,0.01568598,0.32493831,0.50596005,1.47763812,0.96986703,0.00959834,1.10122303
-4.92546273,2.69035068,0.01624830,0.32718897,0.51507973,1.50885416,0.96505120,0.00959935,1.11014285
-4.91945973,2.70019550,0.01673166,0.32892716,0.52313387,1.53518108,0.95944605,0.00961066,1.11642235
-4.91345673,2.70551355,0.01712782,0.33020687,0.53008438,1.55634290,0.95333334,0.00963004,1.12007515
-4.90745373,2.70669982,0.01743063,0.33108951,0.53591764,1.57215008,0.94702035,0.00965579,1.12117565
-4.90145073,2.70425992,0.01763623,0.33164274,0.54064572,1.58250619,0.94083434,0.00968682,1.11985957
-4.89544772,2.69880017,0.01774325,0.33193900,0.54430631,1.58741172,0.93511534,0.00972258,1.11632190
-4.88944472,2.69101243,0.01775282,0.33205357,0.54696119,1.58696471,0.93020756,0.00976309,1.11081232
-4.88344172,2.68165417,0.01766862,0.33206250,0.54869329,1.58135813,0.92644972,0.00980884,1.10362835
-4.87743872,2.67152452,0.01749669,0.33204012,0.54960248,1.57087430,0.92416440,0.00986067,1.09510628
-4.87143572,2.66143736,0.01724524,0.33205661,0.54980028,1.55587641,0.92364724,0.00991970,1.08561054
-4.86543272,2.65219262,0.01692435,0.33217544,0.54940388,1.53679771,0.92515614,0.00998710,1.07552175
-4.85942971,2.64454727,0.01654563,0.33245106,0.54852967,1.51412882,0.92890119,0.01006403,1.06522417
-4.85342671,2.63918743,0.01612177,0.33292680,0.54728683,1.48840369,0.93503572,0.01015145,1.05509307
-4.84742371,2.63670291,0.01566612,0.33363332,0.54577126,1.46018501,0.94364914,0.01025002,1.04548255
-4.84142071,2.63756561,0.01519226,0.33458748,0.54406039,1.43004958,0.95476170,0.01036000,1.03671443
-4.83541771,2.64211281,0.01471352,0.33579194,0.54220900,1.39857431,0.96832180,0.01048115,1.02906866
-4.82941471,2.65053623,0.01424262,0.33723543,0.54024656,1.36632344,0.98420589,0.01061272,1.02277564
-4.82341171,2.66287736,0.01379128,0.33889378,0.53817604,1.33383730,1.00222103,0.01075346,1.01801074
-4.81740870,2.67902931,0.01336990,0.34073154,0.53597442,1.30162314,1.02211019,0.01090159,1.01489119
-4.81140570,2.69874509,0.01298735,0.34270440,0.53359489,1.27014813,1.04356002,0.01105494,1.01347543
-4.80540270,2.72165168,0.01265078,0.34476194,0.53097041,1.23983466,1.06621076,0.01121095,1.01376475
-4.79939970,2.74726946,0.01236554,0.34685094,0.52801870,1.21105785,1.08966801,0.01136686,1.01570722
-4.79339670,2.77503566,0.01213513,0.34891880,0.52464806,1.18414525,1.11351579,0.01151980,1.01920338
-4.78739370,2.80433093,0.01196127,0.35091705,0.52076389,1.15937826,1.13733031,0.01166692,1.02411365
-4.78139070,2.83450762,0.01184398,0.35280470,0.51627543,1.13699511,1.16069404,0.01180555,1.03026680
-4.77538769,2.86491855,0.01178172,0.35455134,0.51110228,1.11719496,1.18320936,0.01193329,1.03746923
-4.76938469,2.89494488,0.01177161,0.35613967,0.50518040,1.10014262,1.20451138,0.01204816,1.04551458
-4.76338169,2.92402207,0.01180958,0.35756748,0.49846723,1.08597356,1.22427947,0.01214868,1.05419325
-4.75737869,2.95166280,0.01189064,0.35884889,0.49094567,1.07479881,1.24224701,0.01223396,1.06330149
-4.75137569,2.97747613,0.01200910,0.36001483,0.48262665,1.06670930,1.25820923,0.01230374,1.07264974
-4.74537269,3.00118215,0.01215878,0.36111264,0.47355034,1.06177949,1.27202877,0.01235842,1.08206994
-4.73936968,3.02262194,0.01233325,0.36220494,0.46378576,1.06006991,1.28363907,0.01239906,1.09142161
-4.73336668,3.04176254,0.01252604,0.36336766,0.45342912,1.06162863,1.29304538,0.01242737,1.10059650
-4.72736368,3.05869698,0.01273080,0.36468748,0.44260070,1.06649151,1.30032360,0.01244564,1.10952188
-4.72136068,3.07363968,0.01294147,0.36625862,0.43144076,1.07468128,1.30561706,0.01245672,1.11816218
-4.71535768,3.08691750,0.01315244,0.36817922,0.42010458,1.08620551,1.30913146,0.01246389,1.12651924
-4.70935468,3.09895687,0.01335862,0.37054746,0.40875688,1.10105376,1.31112819,0.01247080,1.13463099
-4.70335168,3.11026772,0.01355559,0.37345748,0.39756603,1.11919396,1.31191624,0.01248134,1.14256873
-4.69734867,3.12142460,0.01373960,0.37699536,0.38669818,1.14056837,1.31184315,0.01249957,1.15043313
-4.69134567,3.13304571,0.01390766,0.38123526,0.37631171,1.16508933,1.31128504,0.01252956,1.15834895
-4.68534267,3.14577050,0.01405755,0.38623583,0.36655208,1.19263523,1.31063616,0.01257531,1.16645871
-4.67933967,3.16023645,0.01418779,0.39203709,0.35754748,1.22304669,1.31029819,0.01264062,1.17491549
-4.67333667,3.17705555,0.01429764,0.39865780,0.34940518,1.25612349,1.31066942,0.01272897,1.18387495
-4.66733367,3.19679133,0.01438703,0.40609343,0.34220884,1.29162233,1.31213424,0.01284347,1.19348688
-4.66133067,3.21993681,0.01445655,0.41431486,0.33601674,1.32925561,1.31505305,0.01298671,1.20388655
-4.65532766,3.24689414,0.01450731,0.42326768,0.33086099,1.36869142,1.31975272,0.01316072,1.21518604
-4.64932466,3.27795642,0.01454087,0.43287228,0.32674760,1.40955475,1.32651805,0.01336694,1.22746604
-4.64332166,3.31329233,0.01455917,0.44302463,0.32365738,1.45143009,1.33558423,0.01360608,1.24076819
-4.63731866,3.35293397,0.01456434,0.45359775,0.32154749,1.49386524,1.34713047,0.01387822,1.25508857
-4.63131566,3.39676853,0.01455870,0.46444381,0.32035371,1.53637642,1.36127514,0.01418271,1.27037249
-4.62531266,3.44453398,0.01454453,0.47539682,0.31999296,1.57845440,1.37807231,0.01451824,1.28651086
-4.61930965,3.49581923,0.01452406,0.48627586,0.32036631,1.61957163,1.39751000,0.01488285,1.30333852
-4.61330665,3.55006877,0.01449931,0.49688874,0.32136204,1.65919015,1.41951000,0.01527400,1.32063461
-4.60730365,3.60659178,0.01447201,0.50703599,0.32285878,1.69677000,1.44392937,0.01568864,1.33812507
-4.60130065,3.66457565,0.01444357,0.51651522,0.32472867,1.73177793,1.47056359,0.01612324,1.35548738
-4.59529765,3.72310347,0.01441497,0.52512551,0.32684028,1.76369626,1.49915104,0.01657396,1.37235740
-4.58929465,3.78117499,0.01438676,0.53267199,0.32906138,1.79203148,1.52937896,0.01703662,1.38833806
-4.58329165,3.83773056,0.01435903,0.53897032,0.33126146,1.81632263,1.56089038,0.01750689,1.40300978
-4.57728864,3.89167694,0.01433141,0.54385110,0.33331398,1.83614899,1.59329197,0.01798028,1.41594206
-4.57128564,3.94191454,0.01430312,0.54716394,0.33509831,1.85113715,1.62616243,0.01845225,1.42670598
-4.56528264,3.98736480,0.01427294,0.54878131,0.33650145,1.86096719,1.65906124,0.01891820,1.43488703
-4.55927964,4.02699704,0.01423934,0.54860184,0.33741945,1.86537797,1.69153736,0.01937356,1.44009775
-4.55327664,4.05985370,0.01420048,0.54655317,0.33775865,1.86417141,1.72313784,0.01981374,1.44198971
-4.54727364,4.08507331,0.01415432,0.54259405,0.33743670,1.85721570,1.75341590,0.02023419,1.44026448
-4.54127064,4.10191045,0.01409867,0.53671589,0.33638339,1.84444758,1.78193850,0.02063034,1.43468283
-4.53526763,4.10975212,0.01403127,0.52894342,0.33454141,1.82587349,1.80829326,0.02099762,1.42507224
-4.52926463,4.10813014,0.01394988,0.51933460,0.33186692,1.80156977,1.83209452,0.02133142,1.41133216
-4.52326163,4.09672954,0.01385231,0.50797968,0.32832995,1.77168191,1.85298881,0.02162713,1.39343695
-4.51725863,4.07539267,0.01373655,0.49499942,0.32391483,1.73642286,1.87065949,0.02188010,1.37143654
-4.51125563,4.04411935,0.01360078,0.48054259,0.31862026,1.69607038,1.88483072,0.02208571,1.34545475
-4.50525263,4.00306328,0.01344343,0.46478260,0.31245939,1.65096359,1.89527089,0.02223942,1.31568549
-4.49924962,3.95252506,0.01326323,0.44791360,0.30545961,1.60149861,1.90179548,0.02233683,1.28238702
-4.49324662,3.89294226,0.01305927,0.43014596,0.29766215,1.54812338,1.90426934,0.02237379,1.24587467
