energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up,W_p_up,W_d_up
-3.52076038,4.66553187,0.01331293,0.27961007,1.72408144,0.00000000,0.74753951,0.92397363,1.21871252,2.23318727
-3.51475738,4.63727695,0.01316543,0.28142150,1.73179678,0.00000000,0.74534927,0.92774048,1.21340335,2.19506507
-3.50875438,4.61891562,0.01307823,0.28416099,1.74532272,0.00000000,0.74541176,0.93396086,1.20950618,2.15892787
-3.50275138,4.61023385,0.01305544,0.28777447,1.76448741,0.00000000,0.74789699,0.94256954,1.20695837,2.12476214
-3.49674837,4.61081675,0.01310072,0.29218787,1.78901072,0.00000000,0.75292067,0.95346313,1.20565470,2.09250200
-3.49074537,4.62007729,0.01321727,0.29730994,1.81851888,0.00000000,0.76054226,0.96650687,1.20545260,2.06203922
-3.48474237,4.63728862,0.01340778,0.30303565,1.85256117,0.00000000,0.77076479,0.98154165,1.20617857,2.03323380
-3.47873937,4.66161788,0.01367443,0.30924962,1.89062772,0.00000000,0.78353621,0.99839082,1.20763559,2.00592474
-3.47273637,4.69215978,0.01401878,0.31582973,1.93216730,0.00000000,0.79875199,1.01686634,1.20961100,1.97994037
-3.46673337,4.72796810,0.01444181,0.32265044,1.97660418,0.00000000,0.81625876,1.03677384,1.21188457,1.95510796
-3.46073037,4.76808353,0.01494381,0.32958595,2.02335300,0.00000000,0.83585860,1.05791637,1.21423646,1.93126210
-3.45472736,4.81155687,0.01552429,0.33651286,2.07183123,0.00000000,0.85731372,1.08009671,1.21645450,1.90825175
-3.44872436,4.85746650,0.01618198,0.34331243,2.12146851,0.00000000,0.88035130,1.10311808,1.21834073,1.88594544
-3.44272136,4.90492999,0.01691465,0.34987223,2.17171281,0.00000000,0.90466829,1.12678353,1.21971679,1.86423484
-3.43671836,4.95310978,0.01771905,0.35608739,2.22203327,0.00000000,0.92993604,1.15089408,1.22042794,1.84303628
-3.43071536,5.00121336,0.01859080,0.36186122,2.27192033,0.00000000,0.95580469,1.17524599,1.22034579,1.82229062
-3.42471236,5.04848894,0.01952432,0.36710557,2.32088324,0.00000000,0.98190731,1.19962771,1.21936936,1.80196121
-3.41870935,5.09421766,0.02051271,0.37174069,2.36844606,0.00000000,1.00786396,1.22381671,1.21742489,1.78203052
-3.41270635,5.13770381,0.02154774,0.37569504,2.41414269,0.00000000,1.03328565,1.24757701,1.21446423,1.76249544
-3.40670335,5.17826457,0.02261977,0.37890487,2.45751196,0.00000000,1.05777842,1.27065757,1.21046211,1.74336180
-3.40070035,5.21522081,0.02371782,0.38131378,2.49809365,0.00000000,1.08094770,1.29279221,1.20541267,1.72463840
-3.39469735,5.24789039,0.02482962,0.38287247,2.53542619,0.00000000,1.10240302,1.31370118,1.19932535,1.70633108
-3.38869435,5.27558523,0.02594169,0.38353858,2.56904671,0.00000000,1.12176328,1.33309472,1.19222065,1.68843722
-3.38269135,5.29761311,0.02703957,0.38327673,2.59849399,0.00000000,1.13866245,1.35067854,1.18412597,1.67094116
-3.37668834,5.31328465,0.02810800,0.38205885,2.62331432,0.00000000,1.15275599,1.36616118,1.17507205,1.65381085
-3.37068534,5.32192569,0.02913120,0.37986473,2.64307048,0.00000000,1.16372754,1.37926293,1.16508997,1.63699610
-3.36468234,5.32289469,0.03009323,0.37668272,2.65735327,0.00000000,1.17129598,1.38972599,1.15420923,1.62042857
-3.35867934,5.31560443,0.03097833,0.37251067,2.66579528,0.00000000,1.17522260,1.39732522,1.14245691,1.60402364
-3.35267634,5.29954672,0.03177132,0.36735677,2.66808584,0.00000000,1.17531801,1.40187893,1.12985781,1.58768402
-3.34667334,5.27431873,0.03245799,0.36124056,2.66398654,0.00000000,1.17144851,1.40325898,1.11643580,1.57130499
-3.34067034,5.23964920,0.03302553,0.35419360,2.65334600,0.00000000,1.16354165,1.40139968,1.10221594,1.55478092
-3.33466733,5.19542256,0.03346290,0.34626006,2.63611300,0.00000000,1.15159054,1.39630459,1.08722725,1.53801258
-3.32866433,5.14169931,0.03376116,0.33749688,2.61234695,0.00000000,1.13565673,1.38805091,1.07150595,1.52091490
-3.32266133,5.07873083,0.03391382,0.32797367,2.58222475,0.00000000,1.11587125,1.37679094,1.05509851,1.50342430
-3.31665833,5.00696719,0.03391702,0.31777199,2.54604343,0.00000000,1.09243379,1.36275034,1.03806449,1.48550540
-3.31065533,4.92705698,0.03376972,0.30698436,2.50421806,0.00000000,1.06560979,1.34622312,1.02047861,1.46715624
-3.30465233,4.83983845,0.03347375,0.29571266,2.45727478,0.00000000,1.03572552,1.32756349,1.00243184,1.44841165
-3.29864932,4.74632180,0.03303379,0.28406617,2.40583898,0.00000000,1.00316116,1.30717476,0.98403129,1.42934444
-3.29264632,4.64766317,0.03245726,0.27215927,2.35061911,0.00000000,0.96834221,1.28549588,0.96539871,1.41006406
-3.28664332,4.54513102,0.03175412,0.26010882,2.29238670,0.00000000,0.93172928,1.26298604,0.94666760,1.39071278
-3.28064032,4.44006644,0.03093653,0.24803135,2.23195340,0.00000000,0.89380684,1.24010821,0.92797904,1.37145939
-3.27463732,4.33383901,0.03001856,0.23604026,2.17014628,0.00000000,0.85507118,1.21731229,0.90947636,1.35249073
-3.26863432,4.22780040,0.02901570,0.22424302,2.10778226,0.00000000,0.81601807,1.19501865,0.89129903,1.33400146
-3.26263132,4.12323776,0.02794444,0.21273854,2.04564304,0.00000000,0.77713059,1.17360288,0.87357599,1.31618272
-3.25662831,4.02132925,0.02682178,0.20161491,1.98445170,0.00000000,0.73886750,1.15338253,0.85641901,1.29921018
-3.25062531,3.92310395,0.02566472,0.19094747,1.92485185,0.00000000,0.70165270,1.13460631,0.83991640,1.28323239
-3.24462231,3.82940793,0.02448982,0.18079734,1.86739052,0.00000000,0.66586593,1.11744631,0.82412755,1.26835998
-3.23861931,3.74087835,0.02331275,0.17121050,1.81250523,0.00000000,0.63183524,1.10199366,0.80907868,1.25465658
-3.23261631,3.65792666,0.02214793,0.16221745,1.76051600,0.00000000,0.59983130,1.08825761,0.79476016,1.24213192
-3.22661331,3.58073177,0.02100819,0.15383336,1.71162235,0.00000000,0.57006373,1.07616823,0.78112565,1.23073768
-3.22061031,3.50924346,0.01990457,0.14605879,1.66590540,0.00000000,0.54267951,1.06558240,0.76809308,1.22036641
-3.21460730,3.44319571,0.01884614,0.13888086,1.62333481,0.00000000,0.51776348,1.05629294,0.75554764,1.21085357
-3.20860430,3.38212930,0.01783993,0.13227493,1.58378006,0.00000000,0.49534070,1.04804034,0.74334657,1.20198286
-3.20260130,3.32542252,0.01689096,0.12620644,1.54702562,0.00000000,0.47538068,1.04052654,0.73132556,1.19349427
-3.19659830,3.27232837,0.01600230,0.12063315,1.51278887,0.00000000,0.45780304,1.03343032,0.71930644,1.18509489
-3.19059530,3.22201665,0.01517526,0.11550742,1.48074035,0.00000000,0.44248455,1.02642339,0.70710573,1.17647145
-3.18459230,3.17361867,0.01440955,0.11077853,1.45052503,0.00000000,0.42926701,1.01918681,0.69454369,1.16730442
-3.17858929,3.12627287,0.01370357,0.10639494,1.42178386,0.00000000,0.41796579,1.01142677,0.68145328,1.15728255
-3.17258629,3.07916904,0.01305467,0.10230642,1.39417466,0.00000000,0.40837870,1.00288949,0.66768869,1.14611738
-3.16658329,3.03158950,0.01245944,0.09846593,1.36739148,0.00000000,0.40029479,0.99337429,0.65313289,1.13355684
-3.16058029,2.98294535,0.01191400,0.09483120,1.34118178,0.00000000,0.39350285,0.98274475,0.63770393,1.11939741
-3.15457729,2.93280656,0.01141426,0.09136602,1.31536066,0.00000000,0.38779929,0.97093719,0.62135965,1.10349419
-3.14857429,2.88092468,0.01095619,0.08804115,1.28982187,0.00000000,0.38299525,0.95796655,0.60410061,1.08576846
-3.14257129,2.82724752,0.01053601,0.08483487,1.26454509,0.00000000,0.37892262,0.94392913,0.58597108,1.06621244
-3.13656828,2.77192543,0.01015040,0.08173319,1.23959944,0.00000000,0.37543897,0.92900247,0.56705824,1.04489120
-3.13056528,2.71530914,0.00979659,0.07872978,1.21514310,0.00000000,0.37243122,0.91344203,0.54748950,1.02194154
-3.12456228,2.65793955,0.00947244,0.07582550,1.19141927,0.00000000,0.36981797,0.89757518,0.52742834,0.99756817
-3.11855928,2.60053021,0.00917653,0.07302778,1.16874862,0.00000000,0.36755062,0.88179237,0.50706866,0.97203742
-3.11255628,2.54394326,0.00890810,0.07034978,1.14751871,0.00000000,0.36561325,0.86653613,0.48662823,0.94566875
-3.10655328,2.48916019,0.00866703,0.06780932,1.12817081,0.00000000,0.36402137,0.85228803,0.46634139,0.91882481
-3.10055028,2.43724877,0.00845377,0.06542788,1.11118480,0.00000000,0.36281969,0.83955433,0.44645146,0.89190020
-3.09454727,2.38932747,0.00826921,0.06322935,1.09706261,0.00000000,0.36207912,0.82885066,0.42720322,0.86530977
-3.08854427,2.34652908,0.00811461,0.06123897,1.08631117,0.00000000,0.36189310,0.82068642,0.40883571,0.83947691
-3.08254127,2.30996502,0.00799144,0.05948222,1.07942535,0.00000000,0.36237356,0.81554939,0.39157587,0.81482230
-3.07653827,2.28069170,0.00790123,0.05798382,1.07687165,0.00000000,0.36364672,0.81389130,0.37563298,0.79175359
-3.07053527,2.25968042,0.00784552,0.05676687,1.07907342,0.00000000,0.36584880,0.81611465,0.36119441,0.77065648
-3.06453227,2.24779179,0.00782568,0.05585211,1.08639801,0.00000000,0.36912209,0.82256155,0.34842254,0.75188739
-3.05852926,2.24575566,0.00784285,0.05525741,1.09914649,0.00000000,0.37361121,0.83350473,0.33745320,0.73576801
-3.05252626,2.25415726,0.00789788,0.05499739,1.11754621,0.00000000,0.37946000,0.84914125,0.32839530,0.72258176
-3.04652326,2.27342958,0.00799126,0.05508321,1.14174647,0.00000000,0.38680891,0.86958891,0.32133192,0.71257218
-3.04052026,2.30385239,0.00812315,0.05552264,1.17181737,0.00000000,0.39579297,0.89488554,0.31632243,0.70594315
-3.03451726,2.34555708,0.00829335,0.05632017,1.20775171,0.00000000,0.40654043,0.92499096,0.31340562,0.70286065
-3.02851426,2.39853714,0.00850135,0.05747735,1.24946968,0.00000000,0.41917180,0.95979157,0.31260359,0.70345582
-3.02251126,2.46266293,0.00874642,0.05899326,1.29682602,0.00000000,0.43379942,0.99910704,0.31392602,0.70782903
-3.01650825,2.53769984,0.00902766,0.06086502,1.34961901,0.00000000,0.45052723,1.04269879,0.31737462,0.71605436
-3.01050525,2.62332849,0.00934409,0.06308836,1.40760079,0.00000000,0.46945062,1.09027965,0.32294745,0.72818422
-3.00450225,2.71916545,0.00969473,0.06565825,1.47048821,0.00000000,0.49065632,1.14152428,0.33064273,0.74425372
-2.99849925,2.82478321,0.01007873,0.06856946,1.53797372,0.00000000,0.51422189,1.19607958,0.34046191,0.76428420
-2.99249625,2.93972814,0.01049540,0.07181707,1.60973538,0.00000000,0.54021497,1.25357472,0.35241182,0.78828591
-2.98649325,3.06353517,0.01094426,0.07539687,1.68544564,0.00000000,0.56869191,1.31363024,0.36650565,0.81625928
-2.98049025,3.19573850,0.01142511,0.07930564,1.76477833,0.00000000,0.59969588,1.37586578,0.38276256,0.84819491
-2.97448724,3.33587771,0.01193799,0.08354131,1.84741341,0.00000000,0.63325436,1.43990624,0.40120608,0.88407215
-2.96848424,3.48349901,0.01248316,0.08810294,1.93303950,0.00000000,0.66937606,1.50538612,0.42186119,0.92385632
-2.96248124,3.63815201,0.01306102,0.09299053,2.02135400,0.00000000,0.70804745,1.57195216,0.44475017,0.96749489
-2.95647824,3.79938222,0.01367200,0.09820480,2.11206103,0.00000000,0.74922892,1.63926415,0.46988759,1.01491294
-2.95047524,3.96672037,0.01431643,0.10374671,2.20486751,0.00000000,0.79285097,1.70699439,0.49727452,1.06600811
-2.94447224,4.13966952,0.01499441,0.10961702,2.29947775,0.00000000,0.83881045,1.77482591,0.52689244,1.12064578
-2.93846923,4.31769111,0.01570560,0.11581577,2.39558713,0.00000000,0.88696738,1.84244993,0.55869709,1.17865472
-2.93246623,4.50019158,0.01644907,0.12234180,2.49287547,0.00000000,0.93714232,1.90956295,0.59261287,1.23982371
-2.92646323,4.68651053,0.01722313,0.12919229,2.59100066,0.00000000,0.98911489,1.97586385,0.62852787,1.30389967
-2.92046023,4.87591192,0.01802518,0.13636241,2.68959315,0.00000000,1.04262324,2.04105145,0.66629026,1.37058735
-2.91445723,5.06757911,0.01885162,0.14384512,2.78825187,0.00000000,1.09736509,2.10482276,0.70570611,1.43955106
-2.90845423,5.26061464,0.01969776,0.15163114,2.88654187,0.00000000,1.15300003,2.16687229,0.74653891,1.51041830
-2.90245123,5.45404498,0.02055783,0.15970906,2.98399423,0.00000000,1.20915336,2.22689242,0.78851116,1.58278526
-2.89644822,5.64683036,0.02142500,0.16806560,3.08010804,0.00000000,1.26542129,2.28457500,0.83130785,1.65622403
-2.89044522,5.83787939,0.02229147,0.17668613,3.17435486,0.00000000,1.32137747,2.33961404,0.87458185,1.73029108
-2.88444222,6.02606764,0.02314868,0.18555516,3.26618519,0.00000000,1.37658043,2.39170941,0.91796117,1.80453654
-2.87843922,6.21025931,0.02398751,0.19465704,3.35503690,0.00000000,1.43058193,2.44057119,0.96105765,1.87851376
-2.87243622,6.38933080,0.02479852,0.20397658,3.44034514,0.00000000,1.48293570,2.48592457,1.00347682,1.95178857
-2.86643322,6.56219466,0.02557229,0.21349972,3.52155326,0.00000000,1.53320628,2.52751478,1.04482846,2.02394761
-2.86043022,6.72782280,0.02629972,0.22321402,3.59812431,0.00000000,1.58097760,2.56511183,1.08473740,2.09460527
-2.85442721,6.88526739,0.02697238,0.23310907,3.66955243,0.00000000,1.62586104,2.59851476,1.12285405,2.16340873
-2.84842421,7.03367838,0.02758284,0.24317662,3.73537371,0.00000000,1.66750252,2.62755505,1.15886413,2.23004085
-2.84242121,7.17231682,0.02812491,0.25341053,3.79517598,0.00000000,1.70558843,2.65209903,1.19249725,2.29422082
-2.83641821,7.30056311,0.02859396,0.26380649,3.84860715,0.00000000,1.73985028,2.67204912,1.22353383,2.35570253
-2.83041521,7.41792017,0.02898705,0.27436140,3.89538165,0.00000000,1.77006787,2.68734392,1.25181015,2.41427091
-2.82441221,7.52401154,0.02930310,0.28507258,3.93528487,0.00000000,1.79607090,2.69795709,1.27722133,2.46973679
-2.81840920,7.61857478,0.02954291,0.29593685,3.96817547,0.00000000,1.81773923,2.70389516,1.29972213,2.52193057
-2.81240620,7.70145121,0.02970912,0.30694937,3.99398552,0.00000000,1.83500174,2.70519457,1.31932563,2.57069569
-2.80640320,7.77257279,0.02980613,0.31810254,4.01271855,0.00000000,1.84783408,2.70191800,1.33610005,2.61588233
-2.80040020,7.83194763,0.02983991,0.32938486,4.02444592,0.00000000,1.85625544,2.69415041,1.35016375,2.65734230
-2.79439720,7.87964524,0.02981775,0.34077993,4.02930157,0.00000000,1.86032475,2.68199509,1.36167896,2.69492575
-2.78839420,7.91578312,0.02974797,0.35226564,4.02747571,0.00000000,1.86013639,2.66556994,1.37084455,2.72848020
-2.78239120,7.94051558,0.02963963,0.36381366,4.01920774,0.00000000,1.85581588,2.64500435,1.37788818,2.75785244
-2.77638819,7.95402610,0.02950215,0.37538915,4.00477894,0.00000000,1.84751566,2.62043685,1.38305840,2.78289342
-2.77038519,7.95652373,0.02934498,0.38695090,3.98450520,0.00000000,1.83541116,2.59201366,1.38661696,2.80346618
-2.76438219,7.94824399,0.02917729,0.39845183,3.95873022,0.00000000,1.81969748,2.55988838,1.38883169,2.81945650
-2.75837919,7.92945426,0.02900765,0.40983976,3.92781961,0.00000000,1.80058658,2.52422260,1.38997030,2.83078583
-2.75237619,7.90046324,0.02884382,0.42105858,3.89215594,0.00000000,1.77830518,2.48518754,1.39029512,2.83742571
-2.74637319,7.86163367,0.02869249,0.43204959,3.85213500,0.00000000,1.75309320,2.44296647,1.39005903,2.83941284
-2.74037019,7.81339739,0.02855918,0.44275310,3.80816330,0.00000000,1.72520286,2.39775769,1.38950250,2.83686369
-2.73436718,7.75627120,0.02844811,0.45311011,3.76065679,0.00000000,1.69489815,2.34977776,1.38885169,2.82998756
-2.72836418,7.69087225,0.02836224,0.46306393,3.71004058,0.00000000,1.66245457,2.29926480,1.38831738,2.81909708
-2.72236118,7.61793126,0.02830322,0.47256184,3.65674954,0.00000000,1.62815898,2.24648124,1.38809468,2.80461496
-2.71635818,7.53830212,0.02827156,0.48155649,3.60122926,0.00000000,1.59230937,2.19171601,1.38836312,2.78707621
-2.71035518,7.45296660,0.02826664,0.49000710,3.54393732,0.00000000,1.55521435,2.13528566,1.38928698,2.76712516
-2.70435218,7.36303287,0.02828698,0.49788035,3.48534410,0.00000000,1.51719215,2.07753423,1.39101554,2.74550679
-2.69834917,7.26972714,0.02833031,0.50515094,3.42593300,0.00000000,1.47856907,2.01883168,1.39368303,2.72305222
-2.69234617,7.17437793,0.02839385,0.51180179,3.36619954,0.00000000,1.43967726,1.95957083,1.39740816,2.70065872
-2.68634317,7.07839292,0.02847439,0.51782379,3.30664899,0.00000000,1.40085168,1.90016264,1.40229298,2.67926448
-2.68034017,6.98322882,0.02856857,0.52321528,3.24779230,0.00000000,1.36242636,1.84103013,1.40842108,2.65981914
-2.67433717,6.89035486,0.02867297,0.52798116,3.19014011,0.00000000,1.32472987,1.78260091,1.41585511,2.64325111
-2.66833417,6.80121145,0.02878426,0.53213168,3.13419483,0.00000000,1.28808026,1.72529865,1.42463368,2.63043289
-2.66233117,6.71716513,0.02889931,0.53568106,3.08044078,0.00000000,1.25277931,1.66953379,1.43476771,2.62214595
-2.65632816,6.63946200,0.02901525,0.53864591,3.02933279,0.00000000,1.21910666,1.61569387,1.44623661,2.61904670
-2.65032516,6.56918132,0.02912952,0.54104358,2.98128337,0.00000000,1.18731365,1.56413385,1.45898422,2.62163516
-2.64432216,6.50719166,0.02923983,0.54289054,2.93664919,0.00000000,1.15761735,1.51516681,1.47291523,2.63022782
-2.63831916,6.45411161,0.02934420,0.54420078,2.89571741,0.00000000,1.13019491,1.46905557,1.48789193,2.64493612
-2.63231616,6.41027709,0.02944081,0.54498447,2.85869243,0.00000000,1.10517857,1.42600544,1.50373202,2.66565184
-2.62631316,6.37571714,0.02952801,0.54524678,2.82568406,0.00000000,1.08265145,1.38615853,1.52020753,2.69204025
-2.62031016,6.35013979,0.02960417,0.54498707,2.79669766,0.00000000,1.06264450,1.34958994,1.53704520,2.72354173
-2.61430715,6.33292909,0.02966760,0.54419840,2.77162708,0.00000000,1.04513468,1.31630593,1.55392863,2.75938218
-2.60830415,6.32315411,0.02971647,0.54286750,2.75025099,0.00000000,1.03004462,1.28624433,1.57050223,2.79859207
-2.60230115,6.31959018,0.02974871,0.54097514,2.73223313,0.00000000,1.01724373,1.25927705,1.58637714,2.84003373
-2.59629815,6.32075191,0.02976195,0.53849697,2.71712681,0.00000000,1.00655099,1.23521480,1.60113903,2.88243596
-2.59029515,6.32493727,0.02975353,0.53540475,2.70438375,0.00000000,0.99773925,1.21381381,1.61435769,2.92443489
-2.58429215,6.33028135,0.02972044,0.53166797,2.69336728,0.00000000,0.99054102,1.19478425,1.62559817,2.96461951
-2.57828914,6.33481789,0.02965943,0.52725587,2.68336948,0.00000000,0.98465562,1.17780024,1.63443309,3.00158013
-2.57228614,6.33654636,0.02956702,0.52213959,2.67363187,0.00000000,0.97975742,1.16251087,1.64045577,3.03395798
-2.56628314,6.33350213,0.02943966,0.51629459,2.66336878,0.00000000,0.97550507,1.14855200,1.64329361,3.06049382
-2.56028014,6.32382689,0.02927388,0.50970307,2.65179275,0.00000000,0.97155125,1.13555842,1.64262127,3.08007377
-2.55427714,6.30583660,0.02906644,0.50235632,2.63814080,0.00000000,0.96755277,1.12317583,1.63817301,3.09177030
-2.54827414,6.27808425,0.02881452,0.49425688,2.62170065,0.00000000,0.96318064,1.11107234,1.62975369,3.09487689
-2.54227114,6.23941502,0.02851595,0.48542046,2.60183584,0.00000000,0.95812980,1.09894909,1.61724791,3.08893475
-2.53626813,6.18901140,0.02816937,0.47587737,2.57800864,0.00000000,0.95212815,1.08654959,1.60062691,3.07375076
-2.53026513,6.12642686,0.02777442,0.46567351,2.54980004,0.00000000,0.94494472,1.07366763,1.57995279,3.04940564
-2.52426213,6.05160644,0.02733189,0.45487077,2.51692588,0.00000000,0.93639655,1.06015334,1.55537990,3.01625231
-2.51825913,5.96489381,0.02684383,0.44354681,2.47924859,0.00000000,0.92635423,1.04591745,1.52715321,2.97490445
-2.51225613,5.86702446,0.02631360,0.43179421,2.43678419,0.00000000,0.91474580,1.03093351,1.49560383,2.92621571
-2.50625313,5.75910542,0.02574589,0.41971899,2.38970416,0.00000000,0.90155900,1.01523807,1.46114161,2.87125073
-2.50025013,5.64258247,0.02514670,0.40743852,2.33833240,0.00000000,0.88684168,0.99892895,1.42424521,2.81124886
-2.49424712,5.51919617,0.02452318,0.39507895,2.28313725,0.00000000,0.87070050,0.98216155,1.38545006,2.74758230
-2.48824412,5.39092834,0.02388355,0.38277216,2.22471903,0.00000000,0.85329776,0.96514346,1.34533440,2.68171031
-2.48224112,5.25994122,0.02323685,0.37065239,2.16379356,0.00000000,0.83484662,0.94812747,1.30450422,2.61513109
-2.47623812,5.12851133,0.02259269,0.35885273,2.10117229,0.00000000,0.81560472,0.93140324,1.26357734,2.54933337
-2.47023512,4.99896054,0.02196104,0.34750147,2.03773962,0.00000000,0.79586636,0.91528786,1.22316730,2.48574933
-2.46423212,4.87358649,0.02135191,0.33671863,1.97442838,0.00000000,0.77595351,0.90011558,1.18386765,2.42571049
-2.45822911,4.75459487,0.02077505,0.32661261,1.91219397,0.00000000,0.75620589,0.88622691,1.14623696,2.37040814
-2.45222611,4.64403545,0.02023970,0.31727728,1.85198815,0.00000000,0.73697037,0.87395755,1.11078510,2.32085942
-2.44622311,4.54374386,0.01975430,0.30878947,1.79473312,0.00000000,0.71858993,0.86362724,1.07796112,2.27788019
-2.44022011,4.45529076,0.01932628,0.30120705,1.74129668,0.00000000,0.70139277,0.85552902,1.04814311,2.24206524
-2.43421711,4.37993981,0.01896184,0.29456760,1.69246898,0.00000000,0.68568154,0.84991901,1.02163016,2.21377640
-2.42821411,4.31861524,0.01866581,0.28888773,1.64894162,0.00000000,0.67172345,0.84700714,0.99863663,2.19313851
-2.42221111,4.27188005,0.01844153,0.28416311,1.61128953,0.00000000,0.65974126,0.84694906,0.97928888,2.18004327
-2.41620810,4.23992487,0.01829077,0.28036910,1.57995601,0.00000000,0.64990569,0.84983945,0.96362430,2.17416032
-2.41020510,4.22256775,0.01821375,0.27746200,1.55524135,0.00000000,0.64232947,0.85570699,0.95159276,2.17495514
-2.40420210,4.21926451,0.01820910,0.27538081,1.53729524,0.00000000,0.63706320,0.86451117,0.94306034,2.18171266
-2.39819910,4.22912912,0.01827398,0.27404949,1.52611318,0.00000000,0.63409335,0.87614112,0.93781505,2.19356573
-2.39219610,4.25096319,0.01840414,0.27337948,1.52153684,0.00000000,0.63334237,0.89041648,0.93557447,2.20952716
-2.38619310,4.28329370,0.01859402,0.27327255,1.52325848,0.00000000,0.63467096,0.90709052,0.93599512,2.22852421
-2.38019010,4.32441748,0.01883694,0.27362371,1.53082924,0.00000000,0.63788248,0.92585530,0.93868303,2.24943418
-2.37418709,4.37245124,0.01912523,0.27432413,1.54367110,0.00000000,0.64272937,0.94634890,0.94320555,2.27111991
-2.36818409,4.42538548,0.01945041,0.27526408,1.56109220,0.00000000,0.64892125,0.96816451,0.94910377,2.29246394
-2.36218109,4.48114070,0.01980339,0.27633554,1.58230520,0.00000000,0.65613455,0.99086124,0.95590548,2.31240025
-2.35617809,4.53762430,0.02017464,0.27743475,1.60644810,0.00000000,0.66402315,1.01397616,0.96313807,2.32994273
-2.35017509,4.59278647,0.02055440,0.27846437,1.63260714,0.00000000,0.67222983,1.03703740,0.97034124,2.34420932
-2.34417209,4.64467358,0.02093290,0.27933529,1.65984102,0.00000000,0.68039791,1.05957773,0.97707906,2.35444161
-2.33816908,4.69147746,0.02130056,0.27996823,1.68720587,0.00000000,0.68818275,1.08114821,0.98295108,2.36001913
-2.33216608,4.73157935,0.02164816,0.28029487,1.71378025,0.00000000,0.69526271,1.10133143,0.98760214,2.36046842
-2.32616308,4.76358717,0.02196709,0.28025867,1.73868944,0.00000000,0.70134903,1.11975378,0.99073067,2.35546680
-2.32016008,4.78636524,0.02224954,0.27981545,1.76112833,0.00000000,0.70619446,1.13609618,0.99209520,2.34484108
-2.31415708,4.79905565,0.02248865,0.27893353,1.78038206,0.00000000,0.70960018,1.15010302,0.99151892,2.32856170
-2.30815408,4.80109074,0.02267874,0.27759377,1.79584394,0.00000000,0.71142082,1.16158869,0.98889210,2.30673275
-2.30215108,4.79219648,0.02281539,0.27578920,1.80702982,0.00000000,0.71156756,1.17044147,0.98417237,2.27957867
-2.29614807,4.77238670,0.02289559,0.27352455,1.81358859,0.00000000,0.71000891,1.17662454,0.97738291,2.24742826
-2.29014507,4.74194871,0.02291784,0.27081546,1.81530815,0.00000000,0.70676956,1.18017406,0.96860854,2.21069700
-2.28414207,4.70142066,0.02288216,0.26768762,1.81211695,0.00000000,0.70192707,1.18119430,0.95798989,2.16986823
-2.27813907,4.65156170,0.02279009,0.26417566,1.80408060,0.00000000,0.69560672,1.17984998,0.94571603,2.12547427
-2.27213607,4.59331607,0.02264463,0.26032190,1.79139405,0.00000000,0.68797466,1.17635624,0.93201569,2.07807794
-2.26613307,4.52777247,0.02245015,0.25617496,1.77436928,0.00000000,0.67922976,1.17096650,0.91714749,2.02825529
-2.26013007,4.45612034,0.02221219,0.25178826,1.75341919,0.00000000,0.66959435,1.16395894,0.90138969,1.97658003
-2.25412706,4.37960459,0.02193729,0.24721843,1.72903825,0.00000000,0.65930438,1.15562213,0.88502966,1.92361006
-2.24812406,4.29948086,0.02163272,0.24252368,1.70178078,0.00000000,0.64859923,1.14624049,0.86835382,1.86987648
-2.24212106,4.21697277,0.02130622,0.23776213,1.67223770,0.00000000,0.63771182,1.13608040,0.85163816,1.81587519
-2.23611806,4.13323311,0.02096567,0.23299020,1.64101291,0.00000000,0.62685916,1.12537749,0.83513991,1.76206121
-2.23011506,4.04931043,0.02061882,0.22826111,1.60870025,0.00000000,0.61623399,1.11432592,0.81909068,1.70884561
-2.22411206,3.96612234,0.02027297,0.22362351,1.57586215,0.00000000,0.60599765,1.10307010,0.80369126,1.65659502
-2.21810905,3.88443664,0.01993472,0.21912037,1.54301087,0.00000000,0.59627462,1.09169925,0.78910831,1.60563329
-2.21210605,3.80486082,0.01960968,0.21478809,1.51059327,0.00000000,0.58714888,1.08024520,0.77547297,1.55624518
-2.20610305,3.72784030,0.01930235,0.21065596,1.47897970,0.00000000,0.57866228,1.06868337,0.76288137,1.50868156
-2.20010005,3.65366513,0.01901594,0.20674599,1.44845744,0.00000000,0.57081497,1.05693703,0.75139697,1.46316567
-2.19409705,3.58248455,0.01875231,0.20307305,1.41922894,0.00000000,0.56356784,1.04488445,0.74105439,1.41990003
-2.18809405,3.51432843,0.01851198,0.19964540,1.39141475,0.00000000,0.55684676,1.03236864,0.73186451,1.37907350
-2.18209105,3.44913414,0.01829420,0.19646559,1.36506079,0.00000000,0.55054860,1.01920908,0.72382041,1.34086788
-2.17608804,3.38677710,0.01809706,0.19353158,1.34014947,0.00000000,0.54454844,1.00521482,0.71690374,1.30546373
-2.17008504,3.32710333,0.01791770,0.19083815,1.31661378,0.00000000,0.53870776,0.99019821,0.71109117,1.27304490
-2.16408204,3.26996178,0.01775252,0.18837840,1.29435349,0.00000000,0.53288322,0.97398853,0.70636032,1.24380147
-2.15807904,3.21523462,0.01759747,0.18614536,1.27325238,0.00000000,0.52693534,0.95644483,0.70269498,1.21793070
