energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Sb_p_up,Sb_p_down,Sb_d_up,Sb_d_down
-6.00000000,5.11494068,-5.11496950,2.27064578,-2.27064077,1.26972282,-1.26971444,0.03333422,-0.03333818,3.02794931,-3.02795243,0.24659610,-0.24660770,0.01035808,-0.01035802
-5.99399700,5.08639769,-5.08646318,2.26725777,-2.26726925,1.26523034,-1.26523370,0.03220793,-0.03221239,3.01829352,-3.01832133,0.24274680,-0.24275758,0.01035741,-0.01035737
-5.98799400,5.04709360,-5.04719634,2.25835305,-2.25838189,1.25713073,-1.25714601,0.03095018,-0.03095507,3.00082243,-3.00087555,0.23957296,-0.23958278,0.01035168,-0.01035167
-5.98199100,4.99688013,-4.99702026,2.24365333,-2.24370014,1.24538416,-1.24541136,0.02958334,-0.02958858,2.97534490,-2.97542365,0.23711380,-0.23712257,0.01033942,-0.01033944
-5.97598799,4.93570233,-4.93587947,2.22294675,-2.22301189,1.22999660,-1.23003556,0.02813097,-0.02813648,2.94175525,-2.94185953,0.23539065,-0.23539829,0.01031879,-0.01031885
-5.96998499,4.86362332,-4.86383653,2.19610356,-2.19618704,1.21102512,-1.21107545,0.02661719,-0.02662287,2.90005014,-2.90017946,0.23440641,-0.23441288,0.01028777,-0.01028786
-5.96398199,4.78084475,-4.78109250,2.16308855,-2.16319008,1.18858135,-1.18864251,0.02506592,-0.02507170,2.85034223,-2.85049569,0.23414548,-0.23415078,0.01024419,-0.01024433
-5.95797899,4.68772172,-4.68800194,2.12396974,-2.12408868,1.16283321,-1.16290445,0.02350030,-0.02350610,2.79286964,-2.79304590,0.23457388,-0.23457803,0.01018592,-0.01018611
-5.95197599,4.58477116,-4.58508120,2.07892273,-2.07905812,1.13400436,-1.13408477,0.02194209,-0.02194783,2.72800066,-2.72819799,0.23563966,-0.23564272,0.01011093,-0.01011116
-5.94597299,4.47267306,-4.47300977,2.02823060,-2.02838116,1.10237165,-1.10246015,0.02041113,-0.02041675,2.65623343,-2.65644974,0.23727370,-0.23727575,0.01001742,-0.01001771
-5.93996998,4.35226463,-4.35262442,1.97227946,-1.97244364,1.06826045,-1.06835587,0.01892501,-0.01893044,2.57819052,-2.57842337,0.23939073,-0.23939190,0.00990397,-0.00990430
-5.93396698,4.22452768,-4.22490662,1.91155005,-1.91172605,1.03203827,-1.03213931,0.01749870,-0.01750390,2.49460872,-2.49485540,0.24189081,-0.24189124,0.00976955,-0.00976993
-5.92796398,4.09057015,-4.09096400,1.84660589,-1.84679173,0.99410675,-0.99421204,0.01614447,-0.01614940,2.40632457,-2.40658216,0.24466110,-0.24466096,0.00961365,-0.00961408
-5.92196098,3.95160265,-3.95200701,1.77807873,-1.77827228,0.95489261,-0.95500075,0.01487176,-0.01487638,2.31425636,-2.31452181,0.24757807,-0.24757756,0.00943632,-0.00943679
-5.91595798,3.80891159,-3.80932200,1.70665209,-1.70685115,0.91483783,-0.91494741,0.01368728,-0.01369157,2.21938351,-2.21965368,0.25051006,-0.25050938,0.00923819,-0.00923870
-5.90995498,3.66383020,-3.66424222,1.63304383,-1.63324617,0.87438964,-0.87449927,0.01259514,-0.01259908,2.12272425,-2.12299601,0.25332020,-0.25331957,0.00902048,-0.00902103
-5.90395198,3.51770895,-3.51811826,1.55798850,-1.55819191,0.83399067,-0.83409902,0.01159710,-0.01160069,2.02531271,-2.02558298,0.25586963,-0.25586927,0.00878499,-0.00878558
-5.89794897,3.37188666,-3.37228917,1.48222034,-1.48242268,0.79406973,-0.79417556,0.01069290,-0.01069614,1.92817623,-1.92844210,0.25802099,-0.25802113,0.00853407,-0.00853468
-5.89194597,3.22766380,-3.22805567,1.40645754,-1.40665679,0.75503359,-0.75513573,0.00988060,-0.00988350,1.83231404,-1.83257275,0.25964203,-0.25964289,0.00827054,-0.00827116
-5.88594297,3.08627866,-3.08665641,1.33138832,-1.33158262,0.71725996,-0.71735736,0.00915700,-0.00915956,1.73867781,-1.73892685,0.26060923,-0.26061101,0.00799763,-0.00799826
-5.87993997,2.94888745,-2.94924796,1.25765933,-1.25784697,0.68109199,-0.68118375,0.00851802,-0.00852026,1.64815486,-1.64839196,0.26081136,-0.26081424,0.00771888,-0.00771951
-5.87393697,2.81654864,-2.81688919,1.18586633,-1.18604583,0.64683435,-0.64691967,0.00795911,-0.00796104,1.56155437,-1.56177756,0.26015279,-0.26015694,0.00743807,-0.00743869
-5.86793397,2.69021174,-2.69053004,1.11654752,-1.11671758,0.61475085,-0.61482906,0.00747565,-0.00747729,1.47959691,-1.47980452,0.25855642,-0.25856196,0.00715906,-0.00715966
-5.86193097,2.57071058,-2.57100472,1.05017925,-1.05033877,0.58506364,-0.58513421,0.00706329,-0.00706464,1.40290732,-1.40309796,0.25596615,-0.25597316,0.00688571,-0.00688629
-5.85592796,2.45876051,-2.45902898,0.98717397,-0.98732207,0.55795373,-0.55801624,0.00671819,-0.00671927,1.33201073,-1.33218332,0.25234866,-0.25235720,0.00662178,-0.00662232
-5.84992496,2.35495922,-2.35520087,0.92788011,-0.92801609,0.53356277,-0.53361691,0.00643732,-0.00643814,1.26733168,-1.26748540,0.24769460,-0.24770470,0.00637076,-0.00637127
-5.84392196,2.25979038,-2.26000438,0.87258362,-0.87270697,0.51199558,-0.51204113,0.00621856,-0.00621914,1.20919577,-1.20933006,0.24201895,-0.24203056,0.00613587,-0.00613633
-5.83791896,2.17362929,-2.17381509,0.82151063,-0.82162100,0.49332341,-0.49336025,0.00606084,-0.00606117,1.15783338,-1.15794792,0.23536057,-0.23537363,0.00591988,-0.00592028
-5.83191596,2.09674984,-2.09690714,0.77483097,-0.77492814,0.47758743,-0.47761548,0.00596411,-0.00596419,1.11338509,-1.11347976,0.22778105,-0.22779546,0.00572508,-0.00572543
-5.82591296,2.02933181,-2.02946054,0.73266202,-0.73274592,0.46480222,-0.46482147,0.00592930,-0.00592914,1.07590806,-1.07598292,0.21936275,-0.21937836,0.00555324,-0.00555353
-5.81990995,1.97146797,-1.97156824,0.69507272,-0.69514337,0.45495897,-0.45496948,0.00595822,-0.00595782,1.04538292,-1.04543817,0.21020624,-0.21022289,0.00540553,-0.00540577
-5.81390695,1.92317017,-1.92324225,0.66208725,-0.66214480,0.44802823,-0.44803007,0.00605332,-0.00605267,1.02172063,-1.02175664,0.20042715,-0.20044463,0.00528254,-0.00528272
-5.80790395,1.88437401,-1.88441834,0.63368834,-0.63373302,0.44396182,-0.44395512,0.00621750,-0.00621660,1.00476899,-1.00478625,0.19015258,-0.19017068,0.00518426,-0.00518438
-5.80190095,1.85494184,-1.85495900,0.60981989,-0.60985200,0.44269413,-0.44267906,0.00645377,-0.00645262,0.99431831,-0.99431741,0.17951731,-0.17953581,0.00511010,-0.00511016
-5.79589795,1.83466390,-1.83465462,0.59038896,-0.59040890,0.44414238,-0.44411914,0.00676499,-0.00676359,0.99010608,-0.99008773,0.16865981,-0.16867848,0.00505893,-0.00505893
-5.78989495,1.82325766,-1.82322286,0.57526707,-0.57527533,0.44820616,-0.44817502,0.00715350,-0.00715184,0.99182063,-0.99178566,0.15771831,-0.15773692,0.00502910,-0.00502905
-5.78389195,1.82036568,-1.82030646,0.56429092,-0.56428805,0.45476626,-0.45472754,0.00762078,-0.00761886,0.99910362,-0.99905297,0.14682703,-0.14684536,0.00501854,-0.00501845
-5.77788894,1.82555241,-1.82547007,0.55726260,-0.55724925,0.46368290,-0.46363699,0.00816713,-0.00816497,1.01155160,-1.01148635,0.13611275,-0.13613059,0.00502481,-0.00502468
-5.77188594,1.83830037,-1.83819648,0.55394962,-0.55392654,0.47479367,-0.47474104,0.00879138,-0.00878899,1.02871693,-1.02863828,0.12569175,-0.12570893,0.00504517,-0.00504500
-5.76588294,1.85800665,-1.85788302,0.55408488,-0.55405291,0.48791145,-0.48785266,0.00949061,-0.00948801,1.05010825,-1.05001756,0.11566735,-0.11568369,0.00507665,-0.00507645
-5.75987994,1.88398018,-1.88383891,0.55736690,-0.55732699,0.50282251,-0.50275821,0.01025996,-0.01025716,1.07519106,-1.07508983,0.10612789,-0.10614326,0.00511613,-0.00511591
-5.75387694,1.91544076,-1.91528426,0.56346059,-0.56341377,0.51928523,-0.51921618,0.01109247,-0.01108952,1.10338870,-1.10327862,0.09714543,-0.09715973,0.00516045,-0.00516022
-5.74787394,1.95152042,-1.95135139,0.57199874,-0.57194616,0.53702967,-0.53695673,0.01197907,-0.01197599,1.13408435,-1.13396725,0.08877501,-0.08878816,0.00520644,-0.00520620
-5.74187094,1.99126787,-1.99108929,0.58258466,-0.58252755,0.55575819,-0.55568234,0.01290855,-0.01290540,1.16662430,-1.16650216,0.08105450,-0.08106647,0.00525099,-0.00525075
-5.73586793,2.03365651,-2.03347163,0.59479587,-0.59473555,0.57514754,-0.57506982,0.01386772,-0.01386454,1.20032296,-1.20019789,0.07400505,-0.07401581,0.00529114,-0.00529091
-5.72986493,2.07759629,-2.07740858,0.60818923,-0.60812709,0.59485222,-0.59477379,0.01484161,-0.01483845,1.23446983,-1.23434406,0.06763194,-0.06764152,0.00532412,-0.00532390
-5.72386193,2.12194970,-2.12176278,0.62230742,-0.62224487,0.61450962,-0.61443165,0.01581375,-0.01581067,1.26833867,-1.26821449,0.06192598,-0.06193442,0.00534739,-0.00534719
-5.71785893,2.16555163,-2.16536921,0.63668675,-0.63662521,0.63374643,-0.63367016,0.01676658,-0.01676364,1.30119874,-1.30107848,0.05686511,-0.05687247,0.00535868,-0.00535851
-5.71185593,2.20723286,-2.20705866,0.65086619,-0.65080708,0.65218665,-0.65211331,0.01768187,-0.01767913,1.33232815,-1.33221410,0.05241637,-0.05242273,0.00535604,-0.00535591
-5.70585293,2.24584661,-2.24568424,0.66439742,-0.66434209,0.66946062,-0.66939140,0.01854124,-0.01853876,1.36102885,-1.36092324,0.04853792,-0.04854339,0.00533785,-0.00533776
-5.69984992,2.28029719,-2.28015007,0.67685557,-0.67680529,0.68521497,-0.68515102,0.01932666,-0.01932450,1.38664307,-1.38654796,0.04518124,-0.04518591,0.00530285,-0.00530281
-5.69384692,2.30957001,-2.30944124,0.68785028,-0.68780617,0.69912310,-0.69906542,0.02002107,-0.02001927,1.40857035,-1.40848762,0.04229321,-0.04229720,0.00525013,-0.00525013
-5.68784392,2.33276148,-2.33265377,0.69703666,-0.69699970,0.71089557,-0.71084506,0.02060880,-0.02060742,1.42628479,-1.42621603,0.03981821,-0.03982163,0.00517915,-0.00517920
-5.68184092,2.34910784,-2.34902338,0.70412576,-0.70409669,0.72029024,-0.72024760,0.02107621,-0.02107527,1.43935155,-1.43929803,0.03769998,-0.03770295,0.00508975,-0.00508986
-5.67583792,2.35801142,-2.35795180,0.70889387,-0.70887324,0.72712137,-0.72708712,0.02141201,-0.02141155,1.44744201,-1.44740462,0.03588340,-0.03588601,0.00498212,-0.00498229
-5.66983492,2.35906320,-2.35902936,0.71119052,-0.71117860,0.73126746,-0.73124186,0.02160771,-0.02160775,1.45034667,-1.45032587,0.03431588,-0.03431823,0.00485682,-0.00485704
-5.66383192,2.35206050,-2.35205265,0.71094442,-0.71094122,0.73267722,-0.73266031,0.02165788,-0.02165843,1.44798521,-1.44798104,0.03294867,-0.03295084,0.00471473,-0.00471500
-5.65782891,2.33701884,-2.33703646,0.70816733,-0.70817257,0.73137354,-0.73136509,0.02156031,-0.02156136,1.44041314,-1.44042513,0.03173772,-0.03173979,0.00455703,-0.00455735
-5.65182591,2.31417726,-2.31421908,0.70295534,-0.70296847,0.72745498,-0.72745452,0.02131608,-0.02131761,1.42782434,-1.42785160,0.03064443,-0.03064645,0.00438519,-0.00438556
-5.64582291,2.28399652,-2.28406055,0.69548757,-0.69550778,0.72109484,-0.72110166,0.02092947,-0.02093147,1.41054953,-1.41059070,0.02963599,-0.02963801,0.00420092,-0.00420134
-5.63981991,2.24715026,-2.24723384,0.68602223,-0.68604844,0.71253765,-0.71255079,0.02040786,-0.02041029,1.38905029,-1.38910359,0.02868554,-0.02868758,0.00400616,-0.00400662
-5.63381691,2.20450900,-2.20460885,0.67489005,-0.67492099,0.70209316,-0.70211148,0.01976137,-0.01976419,1.36390882,-1.36397211,0.02777210,-0.02777418,0.00380299,-0.00380348
-5.62781391,2.15711765,-2.15722999,0.66248541,-0.66251960,0.69012820,-0.69015039,0.01900257,-0.01900573,1.33581370,-1.33588451,0.02688026,-0.02688239,0.00359362,-0.00359414
-5.62181091,2.10616725,-2.10628790,0.64925530,-0.64929113,0.67705649,-0.67708109,0.01814599,-0.01814943,1.30554211,-1.30561774,0.02599977,-0.02600194,0.00338033,-0.00338087
-5.61580790,2.05296188,-2.05308637,0.63568663,-0.63572239,0.66332692,-0.66335241,0.01720766,-0.01721132,1.27393913,-1.27401669,0.02512490,-0.02512710,0.00316543,-0.00316598
-5.60980490,1.99888196,-1.99900567,0.62229226,-0.62232620,0.64941076,-0.64943556,0.01620456,-0.01620839,1.24189478,-1.24197132,0.02425382,-0.02425603,0.00295121,-0.00295176
-5.60380190,1.94534533,-1.94546362,0.60959624,-0.60962660,0.63578823,-0.63581077,0.01515416,-0.01515810,1.21031971,-1.21039226,0.02338785,-0.02339005,0.00273986,-0.00274041
-5.59779890,1.89376741,-1.89387577,0.59811875,-0.59814384,0.62293495,-0.62295371,0.01407383,-0.01407781,1.18012033,-1.18018600,0.02253071,-0.02253287,0.00253349,-0.00253404
-5.59179590,1.84552188,-1.84561602,0.58836129,-0.58837949,0.61130878,-0.61132232,0.01298039,-0.01298436,1.15217421,-1.15223028,0.02168779,-0.02168988,0.00233405,-0.00233458
-5.58579290,1.80190317,-1.80197916,0.58079243,-0.58080230,0.60133743,-0.60134444,0.01188971,-0.01189362,1.12730664,-1.12735060,0.02086544,-0.02086744,0.00214328,-0.00214379
-5.57978989,1.76409188,-1.76414626,0.57583476,-0.57583501,0.59340733,-0.59340667,0.01081633,-0.01082013,1.10626898,-1.10629863,0.02007038,-0.02007226,0.00196271,-0.00196320
-5.57378689,1.73312431,-1.73315414,0.57385312,-0.57384271,0.58785400,-0.58784470,0.00977316,-0.00977682,1.08971951,-1.08973301,0.01930909,-0.01931085,0.00179365,-0.00179411
-5.56778389,1.70986670,-1.70986967,0.57514466,-0.57512276,0.58495415,-0.58493544,0.00877130,-0.00877478,1.07820724,-1.07820312,0.01858742,-0.01858903,0.00163713,-0.00163755
-5.56178089,1.69499495,-1.69496938,0.57993071,-0.57989679,0.58491968,-0.58489104,0.00781990,-0.00782317,1.07215905,-1.07213626,0.01791018,-0.01791163,0.00149392,-0.00149430
-5.55577789,1.68898004,-1.68892496,0.58835084,-0.58830462,0.58789379,-0.58785490,0.00692612,-0.00692917,1.07187043,-1.07182839,0.01728094,-0.01728223,0.00136451,-0.00136486
-5.54977489,1.69207955,-1.69199468,0.60045899,-0.60040050,0.59394887,-0.59389965,0.00609515,-0.00609796,1.07749995,-1.07743850,0.01670184,-0.01670297,0.00124917,-0.00124947
-5.54377189,1.70433493,-1.70422067,0.61622187,-0.61615141,0.60308651,-0.60302709,0.00533031,-0.00533288,1.08906736,-1.08898678,0.01617359,-0.01617457,0.00114787,-0.00114813
-5.53776888,1.72557470,-1.72543210,0.63551947,-0.63543763,0.61523920,-0.61516993,0.00463318,-0.00463550,1.10645537,-1.10635638,0.01569545,-0.01569628,0.00106037,-0.00106059
-5.53176588,1.75542295,-1.75525370,0.65814781,-0.65805544,0.63027377,-0.63019520,0.00400375,-0.00400584,1.12941488,-1.12929860,0.01526537,-0.01526607,0.00098621,-0.00098639
-5.52576288,1.79331300,-1.79311933,0.68382364,-0.68372183,0.64799630,-0.64790916,0.00344070,-0.00344255,1.15757334,-1.15744125,0.01488015,-0.01488074,0.00092476,-0.00092490
-5.51975988,1.83850549,-1.83829014,0.71219117,-0.71208123,0.66815838,-0.66806355,0.00294155,-0.00294319,1.19044612,-1.19030002,0.01453563,-0.01453613,0.00087519,-0.00087530
-5.51375688,1.89011054,-1.88987667,0.74283051,-0.74271395,0.69046452,-0.69036301,0.00250295,-0.00250437,1.22745039,-1.22729237,0.01422696,-0.01422738,0.00083657,-0.00083665
-5.50775388,1.94711325,-1.94686434,0.77526785,-0.77514633,0.71458045,-0.71447337,0.00212084,-0.00212208,1.26792135,-1.26775370,0.01394881,-0.01394917,0.00080785,-0.00080790
-5.50175088,2.00840201,-2.00814178,0.80898698,-0.80886227,0.74014227,-0.74003082,0.00179073,-0.00179179,1.31113023,-1.31095541,0.01369563,-0.01369596,0.00078791,-0.00078794
-5.49574787,2.07279882,-2.07253113,0.84344204,-0.84331598,0.76676614,-0.76665156,0.00150783,-0.00150874,1.35630380,-1.35612436,0.01346194,-0.01346224,0.00077561,-0.00077561
-5.48974487,2.13909107,-2.13881982,0.87807114,-0.87794561,0.79405834,-0.79394187,0.00126729,-0.00126805,1.40264486,-1.40246339,0.01324247,-0.01324277,0.00076976,-0.00076974
-5.48374187,2.20606381,-2.20579284,0.91231066,-0.91218750,0.82162544,-0.82150831,0.00106425,-0.00106489,1.44935325,-1.44917229,0.01303243,-0.01303273,0.00076920,-0.00076917
-5.47773887,2.27253185,-2.27226485,0.94560961,-0.94549061,0.84908451,-0.84896790,0.00089406,-0.00089459,1.49564682,-1.49546883,0.01282763,-0.01282794,0.00077283,-0.00077279
-5.47173587,2.33737077,-2.33711116,0.97744392,-0.97733076,0.87607286,-0.87595786,0.00075229,-0.00075274,1.54078182,-1.54060909,0.01262460,-0.01262493,0.00077959,-0.00077954
-5.46573287,2.39954582,-2.39929670,1.00733006,-1.00722425,0.90225725,-0.90214487,0.00063486,-0.00063523,1.58407207,-1.58390665,0.01242071,-0.01242107,0.00078851,-0.00078845
-5.45972986,2.45813797,-2.45790200,1.03483748,-1.03474034,0.92734214,-0.92723323,0.00053802,-0.00053832,1.62490625,-1.62474995,0.01221421,-0.01221459,0.00079871,-0.00079865
-5.45372686,2.51236597,-2.51214534,1.05959957,-1.05951219,0.95107668,-0.95097194,0.00045843,-0.00045868,1.66276282,-1.66261712,0.01200423,-0.01200463,0.00080943,-0.00080938
-5.44772386,2.56160365,-2.56140005,1.08132250,-1.08124573,0.97326019,-0.97316018,0.00039312,-0.00039332,1.69722173,-1.69708776,0.01179075,-0.01179117,0.00082004,-0.00081998
-5.44172086,2.60539171,-2.60520625,1.09979174,-1.09972615,0.99374580,-0.99365089,0.00033953,-0.00033970,1.72797255,-1.72785109,0.01157458,-0.01157501,0.00083002,-0.00082996
-5.43571786,2.64344320,-2.64327645,1.11487572,-1.11482161,1.01244199,-1.01235238,0.00029545,-0.00029559,1.75481855,-1.75471001,0.01135728,-0.01135771,0.00083897,-0.00083892
-5.42971486,2.67564239,-2.67549440,1.12652654,-1.12648392,1.02931186,-1.02922757,0.00025902,-0.00025914,1.77767630,-1.77758073,0.01114103,-0.01114145,0.00084663,-0.00084658
-5.42371186,2.70203680,-2.70190711,1.13477753,-1.13474618,1.04437006,-1.04429098,0.00022870,-0.00022880,1.79657079,-1.79648792,0.01092857,-0.01092896,0.00085286,-0.00085281
-5.41770885,2.72282255,-2.72271027,1.13973780,-1.13971724,1.05767735,-1.05760324,0.00020322,-0.00020330,1.81162601,-1.81155527,0.01072307,-0.01072342,0.00085760,-0.00085756
-5.41170585,2.73832336,-2.73822728,1.14158373,-1.14157330,1.06933302,-1.06926355,0.00018156,-0.00018163,1.82305138,-1.82299198,0.01052802,-0.01052833,0.00086091,-0.00086088
-5.40570285,2.74896420,-2.74888286,1.14054802,-1.14054689,1.07946528,-1.07940004,0.00016291,-0.00016297,1.83112437,-1.83107534,0.01034719,-0.01034743,0.00086291,-0.00086288
-5.39969985,2.75524056,-2.75517235,1.13690646,-1.13691371,1.08822020,-1.08815878,0.00014665,-0.00014670,1.83617025,-1.83613055,0.01018452,-0.01018469,0.00086378,-0.00086376
-5.39369685,2.75768478,-2.75762813,1.13096331,-1.13097794,1.09574957,-1.09569159,0.00013230,-0.00013235,1.83853981,-1.83850838,0.01004416,-0.01004424,0.00086376,-0.00086373
-5.38769385,2.75683132,-2.75678474,1.12303577,-1.12305680,1.10219848,-1.10214363,0.00011953,-0.00011958,1.83858606,-1.83856193,0.00993049,-0.00993047,0.00086307,-0.00086305
-5.38169085,2.75318249,-2.75314475,1.11343843,-1.11346494,1.10769312,-1.10764120,0.00010810,-0.00010814,1.83664138,-1.83662371,0.00984821,-0.00984808,0.00086198,-0.00086196
-5.37568784,2.74717689,-2.74714708,1.10246858,-1.10249973,1.11232973,-1.11228068,0.00009785,-0.00009789,1.83299607,-1.83298426,0.00980258,-0.00980233,0.00086072,-0.00086069
-5.36968484,2.73916219,-2.73913983,1.09039292,-1.09042803,1.11616521,-1.11611918,0.00008870,-0.00008873,1.82787990,-1.82787360,0.00979966,-0.00979927,0.00085950,-0.00085947
-5.36368184,2.72937408,-2.72935915,1.07743667,-1.07747525,1.11921035,-1.11916763,0.00008062,-0.00008065,1.82144745,-1.82144666,0.00984669,-0.00984615,0.00085849,-0.00085846
-5.35767884,2.71792283,-2.71791580,1.06377561,-1.06381733,1.12142590,-1.12138702,0.00007366,-0.00007368,1.81376849,-1.81377352,0.00995261,-0.00995189,0.00085783,-0.00085780
-5.35167584,2.70478843,-2.70479026,1.04953138,-1.04957614,1.12272221,-1.12268787,0.00006786,-0.00006788,1.80482395,-1.80483543,0.01012863,-0.01012771,0.00085761,-0.00085758
-5.34567284,2.68982508,-2.68983717,1.03477054,-1.03481843,1.12296245,-1.12293351,0.00006336,-0.00006338,1.79450793,-1.79452680,0.01038894,-0.01038779,0.00085787,-0.00085784
-5.33966983,2.67277489,-2.67279898,1.01950735,-1.01955864,1.12196956,-1.12194699,0.00006031,-0.00006032,1.78263587,-1.78266330,0.01075156,-0.01075013,0.00085865,-0.00085862
-5.33366683,2.65329049,-2.65332858,1.00371013,-1.00376521,1.11953661,-1.11952147,0.00005890,-0.00005891,1.76895848,-1.76899584,0.01123919,-0.01123742,0.00085995,-0.00085992
-5.32766383,2.63096546,-2.63101963,0.98731092,-0.98737028,1.11544035,-1.11543370,0.00005940,-0.00005940,1.75318095,-1.75322966,0.01188023,-0.01187805,0.00086176,-0.00086173
-5.32166083,2.60537107,-2.60544334,0.97021779,-0.97028196,1.10945701,-1.10945985,0.00006210,-0.00006209,1.73498621,-1.73504769,0.01270978,-0.01270709,0.00086411,-0.00086408
-5.31565783,2.57609731,-2.57618947,0.95232921,-0.95239872,1.10137981,-1.10139301,0.00006736,-0.00006735,1.71406125,-1.71413679,0.01377065,-0.01376733,0.00086707,-0.00086704
-5.30965483,2.54279612,-2.54290956,0.93354960,-0.93362486,1.09103718,-1.09106139,0.00007563,-0.00007561,1.69012487,-1.69021551,0.01511433,-0.01511025,0.00087078,-0.00087075
-5.30365183,2.50522418,-2.50535970,0.91380500,-0.91388631,1.07831047,-1.07834607,0.00008739,-0.00008736,1.66295529,-1.66306170,0.01680190,-0.01679688,0.00087546,-0.00087543
-5.29764882,2.46328280,-2.46344048,0.89305820,-0.89314564,1.06315046,-1.06319747,0.00010322,-0.00010317,1.63241608,-1.63253850,0.01890467,-0.01889852,0.00088146,-0.00088144
-5.29164582,2.41705254,-2.41723164,0.87132215,-0.87141558,1.04559133,-1.04564940,0.00012377,-0.00012372,1.59847882,-1.59861695,0.02150468,-0.02149717,0.00088928,-0.00088925
-5.28564282,2.36682035,-2.36701918,0.84867093,-0.84876991,1.02576145,-1.02582980,0.00014979,-0.00014972,1.56124105,-1.56139403,0.02469481,-0.02468569,0.00089953,-0.00089950
-5.27963982,2.31309735,-2.31331325,0.82524762,-0.82535143,1.00389007,-1.00396747,0.00018208,-0.00018199,1.52093857,-1.52110489,0.02857852,-0.02856750,0.00091304,-0.00091300
-5.27363682,2.25662596,-2.25685530,0.80126840,-0.80137600,0.98030952,-0.98039430,0.00022153,-0.00022142,1.47795093,-1.47812848,0.03326909,-0.03325587,0.00093078,-0.00093073
-5.26763382,2.19837557,-2.19861380,0.77702268,-0.77713274,0.95545243,-0.95554250,0.00026907,-0.00026894,1.43279999,-1.43298608,0.03888832,-0.03887257,0.00095389,-0.00095383
-5.26163082,2.13952641,-2.13976816,0.75286901,-0.75297995,0.92984412,-0.92993704,0.00032569,-0.00032554,1.38614120,-1.38633259,0.04556462,-0.04554600,0.00098368,-0.00098360
-5.25562781,2.08144216,-2.08168136,0.72922697,-0.72933696,0.90409017,-0.90418317,0.00039240,-0.00039222,1.33874796,-1.33894098,0.05343038,-0.05340854,0.00102160,-0.00102149
-5.24962481,2.02563198,-2.02586206,0.70656522,-0.70667226,0.87885967,-0.87894977,0.00047020,-0.00046999,1.29148972,-1.29168035,0.06261878,-0.06259338,0.00106919,-0.00106906
-5.24362181,1.97370369,-1.97391777,0.68538625,-0.68548826,0.85486478,-0.85494883,0.00056004,-0.00055980,1.24530472,-1.24548874,0.07325984,-0.07323054,0.00112810,-0.00112793
-5.23761881,1.92730964,-1.92750077,0.66620859,-0.66630343,0.83283739,-0.83291224,0.00066281,-0.00066254,1.20116858,-1.20134169,0.08547588,-0.08544239,0.00119998,-0.00119977
-5.23161581,1.88808778,-1.88824920,0.64954695,-0.64963255,0.81350388,-0.81356644,0.00077927,-0.00077897,1.16006015,-1.16021814,0.09937654,-0.09933859,0.00128648,-0.00128623
-5.22561281,1.85760021,-1.85772558,0.63589154,-0.63596596,0.79755897,-0.79760634,0.00091002,-0.00090969,1.12292605,-1.12306495,0.11505325,-0.11501065,0.00138919,-0.00138889
-5.21960980,1.83727178,-1.83735545,0.62568719,-0.62574869,0.78563976,-0.78566933,0.00105545,-0.00105508,1.09064558,-1.09076179,0.13257367,-0.13252628,0.00150953,-0.00150917
-5.21360680,1.82833130,-1.82836849,0.61931329,-0.61936042,0.77830099,-0.77831055,0.00121567,-0.00121526,1.06399723,-1.06408767,0.15197595,-0.15192373,0.00164876,-0.00164834
-5.20760380,1.83175780,-1.83174487,0.61706545,-0.61709709,0.77599258,-0.77598040,0.00139051,-0.00139007,1.04362851,-1.04369072,0.17326336,-0.17320636,0.00180785,-0.00180738
-5.20160080,1.84823413,-1.84816869,0.61913965,-0.61915510,0.77904029,-0.77900520,0.00157944,-0.00157897,1.03002999,-1.03006227,0.19639933,-0.19633772,0.00198750,-0.00198696
-5.19559780,1.87810967,-1.87799072,0.62561963,-0.62561863,0.78763037,-0.78757179,0.00178157,-0.00178107,1.02351482,-1.02351625,0.22130333,-0.22123740,0.00218799,-0.00218738
-5.18959480,1.92137392,-1.92120196,0.63646804,-0.63645078,0.80179865,-0.80171666,0.00199558,-0.00199506,1.02420433,-1.02417485,0.24784775,-0.24777791,0.00240920,-0.00240854
-5.18359180,1.97764202,-1.97741904,0.65152179,-0.65148893,0.82142469,-0.82132005,0.00221978,-0.00221924,1.03202030,-1.03196073,0.27585612,-0.27578291,0.00265057,-0.00264985
-5.17758879,2.04615282,-2.04588231,0.67049189,-0.67044455,0.84623116,-0.84610527,0.00245205,-0.00245150,1.04668419,-1.04659619,0.30510281,-0.30502691,0.00291104,-0.00291026
-5.17158579,2.12577989,-2.12546677,0.69296784,-0.69290759,0.87578842,-0.87564329,0.00268989,-0.00268932,1.06772310,-1.06760915,0.33531448,-0.33523667,0.00318905,-0.00318821
-5.16558279,2.21505502,-2.21470549,0.71842641,-0.71835522,0.90952424,-0.90936250,0.00293043,-0.00292987,1.09448242,-1.09434576,0.36617322,-0.36609441,0.00348254,-0.00348166
-5.15957979,2.31220357,-2.31182500,0.74624470,-0.74616486,0.94673837,-0.94656312,0.00317054,-0.00316999,1.12614452,-1.12598903,0.39732158,-0.39724275,0.00378898,-0.00378806
