energy_ev,total_up,Ge_p_up,Ge_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.87993997,1.48668975,0.62928223,0.00000000,0.49617224,0.93173740,0.23830503,0.00000000
-5.87393697,1.45944573,0.60605766,0.00000000,0.50341021,0.90022384,0.24323556,0.00000000
-5.86793397,1.43945329,0.58504557,0.00000000,0.51127046,0.87392683,0.24970831,0.00000000
-5.86193097,1.42626194,0.56607987,0.00000000,0.51951065,0.85264633,0.25755979,0.00000000
-5.85592796,1.41937893,0.54897539,0.00000000,0.52789886,0.83613857,0.26663264,0.00000000
-5.84992496,1.41829396,0.53353868,0.00000000,0.53622171,0.82413150,0.27678138,0.00000000
-5.84392196,1.42250124,0.51957745,0.00000000,0.54429179,0.81633853,0.28787757,0.00000000
-5.83791896,1.43151826,0.50690845,0.00000000,0.55195417,0.81247011,0.29981392,0.00000000
-5.83191596,1.44490072,0.49536364,0.00000000,0.55909165,0.81224299,0.31250744,0.00000000
-5.82591296,1.46225310,0.48479464,0.00000000,0.56562843,0.81538690,0.32590119,0.00000000
-5.81990995,1.48323498,0.47507536,0.00000000,0.57153223,0.82164882,0.33996462,0.00000000
-5.81390695,1.50756284,0.46610314,0.00000000,0.57681446,0.83079482,0.35469244,0.00000000
-5.80790395,1.53500776,0.45779846,0.00000000,0.58152864,0.84260979,0.37010187,0.00000000
-5.80190095,1.56538922,0.45010341,0.00000000,0.58576687,0.85689526,0.38622854,0.00000000
-5.79589795,1.59856561,0.44297925,0.00000000,0.58965467,0.87346578,0.40312097,0.00000000
-5.78989495,1.63442191,0.43640326,0.00000000,0.59334411,0.89214399,0.42083393,0.00000000
-5.78389195,1.67285542,0.43036511,0.00000000,0.59700578,0.91275509,0.43942106,0.00000000
-5.77788894,1.71376023,0.42486301,0.00000000,0.60081965,0.93512079,0.45892688,0.00000000
-5.77188594,1.75701135,0.41989986,0.00000000,0.60496542,0.95905348,0.47937880,0.00000000
-5.76588294,1.80244943,0.41547958,0.00000000,0.60961268,0.98435063,0.50077949,0.00000000
-5.75987994,1.84986693,0.41160375,0.00000000,0.61491136,1.01079026,0.52310000,0.00000000
-5.75387694,1.89899675,0.40826879,0.00000000,0.62098292,1.03812741,0.54627416,0.00000000
-5.74787394,1.94950398,0.40546376,0.00000000,0.62791286,1.06609222,0.57019458,0.00000000
-5.74187094,2.00098161,0.40316883,0.00000000,0.63574473,1.09438972,0.59471064,0.00000000
-5.73586793,2.05295063,0.40135453,0.00000000,0.64447619,1.12270157,0.61962861,0.00000000
-5.72986493,2.10486485,0.39998183,0.00000000,0.65405726,1.15068979,0.64471420,0.00000000
-5.72386193,2.15612051,0.39900294,0.00000000,0.66439099,1.17800248,0.66969730,0.00000000
-5.71785893,2.20607044,0.39836288,0.00000000,0.67533652,1.20428135,0.69427900,0.00000000
-5.71185593,2.25404229,0.39800171,0.00000000,0.68671435,1.22917082,0.71814051,0.00000000
-5.70585293,2.29935993,0.39785724,0.00000000,0.69831384,1.25232826,0.74095363,0.00000000
-5.69984992,2.34136716,0.39786809,0.00000000,0.70990228,1.27343490,0.76239224,0.00000000
-5.69384692,2.37945230,0.39797696,0.00000000,0.72123525,1.29220681,0.78214426,0.00000000
-5.68784392,2.41307241,0.39813377,0.00000000,0.73206770,1.30840534,0.79992348,0.00000000
-5.68184092,2.44177560,0.39829857,0.00000000,0.74216501,1.32184630,0.81548058,0.00000000
-5.67583792,2.46522015,0.39844395,0.00000000,0.75131368,1.33240742,0.82861274,0.00000000
-5.66983492,2.48318907,0.39855667,0.00000000,0.75933070,1.34003328,0.83917131,0.00000000
-5.66383192,2.49559908,0.39863852,0.00000000,0.76607135,1.34473758,0.84706709,0.00000000
-5.65782891,2.50250337,0.39870614,0.00000000,0.77143486,1.34660221,0.85227294,0.00000000
-5.65182591,2.50408756,0.39878972,0.00000000,0.77536753,1.34577316,0.85482348,0.00000000
-5.64582291,2.50065912,0.39893081,0.00000000,0.77786327,1.34245330,0.85481193,0.00000000
-5.63981991,2.49263042,0.39917895,0.00000000,0.77896141,1.33689229,0.85238437,0.00000000
-5.63381691,2.48049650,0.39958766,0.00000000,0.77874207,1.32937416,0.84773148,0.00000000
-5.62781391,2.46480854,0.40020970,0.00000000,0.77731919,1.32020304,0.84107852,0.00000000
-5.62181091,2.44614449,0.40109198,0.00000000,0.77483182,1.30968795,0.83267391,0.00000000
-5.61580790,2.42507864,0.40227048,0.00000000,0.77143409,1.29812737,0.82277709,0.00000000
-5.60980490,2.40215165,0.40376536,0.00000000,0.76728456,1.28579436,0.81164645,0.00000000
-5.60380190,2.37784294,0.40557669,0.00000000,0.76253556,1.27292330,0.79952778,0.00000000
-5.59779890,2.35254676,0.40768103,0.00000000,0.75732313,1.25969869,0.78664403,0.00000000
-5.59179590,2.32655356,0.41002917,0.00000000,0.75175817,1.24624681,0.77318680,0.00000000
-5.58579290,2.30003738,0.41254516,0.00000000,0.74591931,1.23263071,0.75930995,0.00000000
-5.57978989,2.27305017,0.41512681,0.00000000,0.73984798,1.21884864,0.74512572,0.00000000
-5.57378689,2.24552315,0.41764762,0.00000000,0.73354571,1.20483611,0.73070326,0.00000000
-5.56778389,2.21727506,0.41996020,0.00000000,0.72697403,1.19047152,0.71606979,0.00000000
-5.56178089,2.18802685,0.42190094,0.00000000,0.72005678,1.17558474,0.70121404,0.00000000
-5.55577789,2.15742180,0.42329574,0.00000000,0.71268472,1.15996855,0.68609169,0.00000000
-5.54977489,2.12505000,0.42396666,0.00000000,0.70472203,1.14339201,0.67063252,0.00000000
-5.54377189,2.09047571,0.42373890,0.00000000,0.69601449,1.12561514,0.65474869,0.00000000
-5.53776888,2.05326623,0.42244808,0.00000000,0.68639862,1.10640425,0.63834370,0.00000000
-5.53176588,2.01302067,0.41994721,0.00000000,0.67571147,1.08554699,0.62132145,0.00000000
-5.52576288,1.96939709,0.41611314,0.00000000,0.66380036,1.06286648,0.60359503,0.00000000
-5.51975988,1.92213691,0.41085211,0.00000000,0.65053216,1.03823383,0.58509460,0.00000000
-5.51375688,1.87108513,0.40410427,0.00000000,0.63580160,1.01157844,0.56577416,0.00000000
-5.50775388,1.81620576,0.39584682,0.00000000,0.61953821,0.98289581,0.54561683,0.00000000
-5.50175088,1.75759170,0.38609568,0.00000000,0.60171162,0.95225223,0.52463848,0.00000000
-5.49574787,1.69546877,0.37490579,0.00000000,0.58233497,0.91978662,0.50288954,0.00000000
-5.48974487,1.63019394,0.36236986,0.00000000,0.56146639,0.88570911,0.48045510,0.00000000
-5.48374187,1.56224795,0.34861582,0.00000000,0.53920846,0.85029677,0.45745338,0.00000000
-5.47773887,1.49222289,0.33380305,0.00000000,0.51570594,0.81388662,0.43403263,0.00000000
-5.47173587,1.42080537,0.31811768,0.00000000,0.49114165,0.77686628,0.41036682,0.00000000
-5.46573287,1.34875624,0.30176710,0.00000000,0.46573116,0.73966274,0.38665042,0.00000000
-5.45972986,1.27688785,0.28497406,0.00000000,0.43971623,0.70272974,0.36309244,0.00000000
-5.45372686,1.20603983,0.26797055,0.00000000,0.41335758,0.66653430,0.33991017,0.00000000
-5.44772386,1.13705446,0.25099179,0.00000000,0.38692726,0.63154292,0.31732298,0.00000000
-5.44172086,1.07075279,0.23427049,0.00000000,0.36070100,0.59820809,0.29554630,0.00000000
-5.43571786,1.00791228,0.21803172,0.00000000,0.33495090,0.56695560,0.27478628,0.00000000
-5.42971486,0.94924694,0.20248834,0.00000000,0.30993861,0.53817299,0.25523515,0.00000000
-5.42371186,0.89539063,0.18783744,0.00000000,0.28590951,0.51219981,0.23706763,0.00000000
-5.41770885,0.84688410,0.17425745,0.00000000,0.26308783,0.48931984,0.22043833,0.00000000
-5.41170585,0.80416617,0.16190636,0.00000000,0.24167302,0.46975556,0.20548039,0.00000000
-5.40570285,0.76756914,0.15092068,0.00000000,0.22183729,0.45366506,0.19230526,0.00000000
-5.39969985,0.73731864,0.14141529,0.00000000,0.20372451,0.44114151,0.18100355,0.00000000
-5.39369685,0.71353757,0.13348401,0.00000000,0.18745022,0.43221495,0.17164696,0.00000000
-5.38769385,0.69625386,0.12720073,0.00000000,0.17310278,0.42685653,0.16429101,0.00000000
-5.38169085,0.68541157,0.12262094,0.00000000,0.16074549,0.42498469,0.15897848,0.00000000
-5.37568784,0.68088465,0.11978366,0.00000000,0.15041945,0.42647315,0.15574324,0.00000000
-5.36968484,0.68249253,0.11871330,0.00000000,0.14214696,0.43116020,0.15461432,0.00000000
-5.36368184,0.69001682,0.11942154,0.00000000,0.13593526,0.43885879,0.15561987,0.00000000
-5.35767884,0.70321804,0.12190907,0.00000000,0.13178033,0.44936703,0.15879069,0.00000000
-5.35167584,0.72185162,0.12616684,0.00000000,0.12967054,0.46247837,0.16416322,0.00000000
-5.34567284,0.74568208,0.13217695,0.00000000,0.12958997,0.47799113,0.17178156,0.00000000
-5.33966983,0.77449479,0.13991306,0.00000000,0.13152104,0.49571671,0.18169840,0.00000000
-5.33366683,0.80810436,0.14934013,0.00000000,0.13544654,0.51548613,0.19397470,0.00000000
-5.32766383,0.84635934,0.16041371,0.00000000,0.14135069,0.53715452,0.20867788,0.00000000
-5.32166083,0.88914268,0.17307867,0.00000000,0.14921926,0.56060325,0.22587864,0.00000000
-5.31565783,0.93636799,0.18726748,0.00000000,0.15903873,0.58573974,0.24564633,0.00000000
-5.30965483,0.98797163,0.20289820,0.00000000,0.17079445,0.61249478,0.26804304,0.00000000
-5.30365183,1.04390102,0.21987227,0.00000000,0.18446785,0.64081761,0.29311658,0.00000000
-5.29764882,1.10409978,0.23807231,0.00000000,0.20003297,0.67066909,0.32089266,0.00000000
-5.29164582,1.16849062,0.25736007,0.00000000,0.21745228,0.70201333,0.35136664,0.00000000
-5.28564282,1.23695687,0.27757482,0.00000000,0.23667212,0.73480836,0.38449524,0.00000000
-5.27963982,1.30932393,0.29853221,0.00000000,0.25761808,0.76899643,0.42018871,0.00000000
-5.27363682,1.38534174,0.32002402,0.00000000,0.28019039,0.80449459,0.45830394,0.00000000
-5.26763382,1.46466969,0.34181873,0.00000000,0.30425988,0.84118622,0.49863896,0.00000000
-5.26163082,1.54686484,0.36366311,0.00000000,0.32966457,0.87891415,0.54092934,0.00000000
-5.25562781,1.63137477,0.38528503,0.00000000,0.35620734,0.91747584,0.58484682,0.00000000
-5.24962481,1.71753554,0.40639726,0.00000000,0.38365486,0.95662109,0.63000046,0.00000000
-5.24362181,1.80457553,0.42670247,0.00000000,0.41173794,0.99605260,0.67594055,0.00000000
-5.23761881,1.89162519,0.44589918,0.00000000,0.44015352,1.03542937,0.72216525,0.00000000
-5.23161581,1.97773262,0.46368851,0.00000000,0.46856839,1.07437294,0.76812996,0.00000000
-5.22561281,2.06188449,0.47978158,0.00000000,0.49662447,1.11247627,0.81325900,0.00000000
-5.21960980,2.14303144,0.49390722,0.00000000,0.52394568,1.14931475,0.85695950,0.00000000
-5.21360680,2.22011691,0.50581970,0.00000000,0.55014627,1.18445881,0.89863659,0.00000000
-5.20760380,2.29210810,0.51530619,0.00000000,0.57484006,1.21748752,0.93770969,0.00000000
-5.20160080,2.35802735,0.52219349,0.00000000,0.59765057,1.24800239,0.97362886,0.00000000
-5.19559780,2.41698276,0.52635394,0.00000000,0.61822143,1.27564059,1.00589071,0.00000000
-5.18959480,2.46819610,0.52770990,0.00000000,0.63622664,1.30008698,1.03405297,0.00000000
-5.18359180,2.51102693,0.52623684,0.00000000,0.65138031,1.32108411,1.05774721,0.00000000
-5.17758879,2.54499149,0.52196470,0.00000000,0.66344539,1.33843977,1.07668895,0.00000000
-5.17158579,2.56977548,0.51497747,0.00000000,0.67224091,1.35203162,1.09068485,0.00000000
-5.16558279,2.58524015,0.50541091,0.00000000,0.67764747,1.36180874,1.09963646,0.00000000
-5.15957979,2.59142139,0.49344853,0.00000000,0.67961072,1.36778988,1.10354063,0.00000000
-5.15357679,2.58852201,0.47931605,0.00000000,0.67814251,1.37005878,1.10248636,0.00000000
-5.14757379,2.57689754,0.46327432,0.00000000,0.67331984,1.36875666,1.09664848,0.00000000
-5.14157079,2.55703671,0.44561129,0.00000000,0.66528156,1.36407246,1.08627844,0.00000000
-5.13556778,2.52953732,0.42663314,0.00000000,0.65422292,1.35623140,1.07169273,0.00000000
-5.12956478,2.49507924,0.40665514,0.00000000,0.64038837,1.34548254,1.05325960,0.00000000
-5.12356178,2.45439558,0.38599243,0.00000000,0.62406289,1.33208601,1.03138469,0.00000000
-5.11755878,2.40824398,0.36495122,0.00000000,0.60556221,1.31630070,1.00649638,0.00000000
-5.11155578,2.35737906,0.34382079,0.00000000,0.58522249,1.29837311,0.97903144,0.00000000
-5.10555278,2.30252764,0.32286646,0.00000000,0.56338985,1.27852785,0.94942184,0.00000000
-5.09954977,2.24436769,0.30232385,0.00000000,0.54041017,1.25696032,0.91808298,0.00000000
-5.09354677,2.18351199,0.28239467,0.00000000,0.51661974,1.23383196,0.88540402,0.00000000
-5.08754377,2.12049687,0.26324396,0.00000000,0.49233692,1.20926818,0.85174054,0.00000000
-5.08154077,2.05577645,0.24499893,0.00000000,0.46785525,1.18335895,0.81740959,0.00000000
-5.07553777,1.98972221,0.22774927,0.00000000,0.44343809,1.15616198,0.78268722,0.00000000
-5.06953477,1.92262744,0.21154891,0.00000000,0.41931500,1.12770815,0.74780834,0.00000000
-5.06353177,1.85471594,0.19641881,0.00000000,0.39567976,1.09800875,0.71296857,0.00000000
-5.05752876,1.78615429,0.18235082,0.00000000,0.37269006,1.06706407,0.67832782,0.00000000
-5.05152576,1.71706631,0.16931219,0.00000000,0.35046858,1.03487267,0.64401513,0.00000000
-5.04552276,1.64754900,0.15725053,0.00000000,0.32910536,1.00144084,0.61013429,0.00000000
-5.03951976,1.57768869,0.14609886,0.00000000,0.30866109,0.96679164,0.57676982,0.00000000
-5.03351676,1.50757638,0.13578067,0.00000000,0.28917119,0.93097289,0.54399288,0.00000000
-5.02751376,1.43732143,0.12621462,0.00000000,0.27065018,0.89406382,0.51186672,0.00000000
-5.02151076,1.36706284,0.11731879,0.00000000,0.25309625,0.85617995,0.48045137,0.00000000
-5.01550775,1.29697758,0.10901423,0.00000000,0.23649569,0.81747588,0.44980738,0.00000000
-5.00950475,1.22728574,0.10122795,0.00000000,0.22082699,0.77814611,0.41999843,0.00000000
-5.00350175,1.15825229,0.09389500,0.00000000,0.20606442,0.73842370,0.39109290,0.00000000
-4.99749875,1.09018564,0.08695991,0.00000000,0.19218110,0.69857701,0.36316426,0.00000000
-4.99149575,1.02343339,0.08037737,0.00000000,0.17915129,0.65890479,0.33629058,0.00000000
-4.98549275,0.95837553,0.07411226,0.00000000,0.16695210,0.61972981,0.31055328,0.00000000
-4.97948974,0.89541584,0.06813915,0.00000000,0.15556457,0.58139157,0.28603526,0.00000000
-4.97348674,0.83497192,0.06244140,0.00000000,0.14497414,0.54423834,0.26281869,0.00000000
-4.96748374,0.77746464,0.05700984,0.00000000,0.13517069,0.50861897,0.24098276,0.00000000
-4.96148074,0.72330745,0.05184137,0.00000000,0.12614819,0.47487481,0.22060138,0.00000000
-4.95547774,0.67289611,0.04693735,0.00000000,0.11790404,0.44333213,0.20174126,0.00000000
-4.94947474,0.62659928,0.04230212,0.00000000,0.11043837,0.41429512,0.18446022,0.00000000
-4.94347174,0.58475020,0.03794151,0.00000000,0.10375309,0.38803979,0.16880609,0.00000000
-4.93746873,0.54763969,0.03386156,0.00000000,0.09785108,0.36480881,0.15481592,0.00000000
-4.93146573,0.51551045,0.03006745,0.00000000,0.09273530,0.34480725,0.14251580,0.00000000
-4.92546273,0.48855270,0.02656261,0.00000000,0.08840804,0.32819930,0.13192089,0.00000000
-4.91945973,0.46690097,0.02334812,0.00000000,0.08487018,0.31510581,0.12303593,0.00000000
-4.91345673,0.45063192,0.02042233,0.00000000,0.08212057,0.30560251,0.11585571,0.00000000
-4.90745373,0.43976287,0.01778071,0.00000000,0.08015536,0.29971893,0.11036581,0.00000000
-4.90145073,0.43425108,0.01541583,0.00000000,0.07896749,0.29743770,0.10654311,0.00000000
-4.89544772,0.43399332,0.01331759,0.00000000,0.07854598,0.29869439,0.10435622,0.00000000
-4.88944472,0.43882588,0.01147350,0.00000000,0.07887540,0.30337761,0.10376563,0.00000000
-4.88344172,0.44852493,0.00986907,0.00000000,0.07993516,0.31132955,0.10472355,0.00000000
-4.87743872,0.46280711,0.00848829,0.00000000,0.08169878,0.32234687,0.10717347,0.00000000
-4.87143572,0.48133076,0.00731403,0.00000000,0.08413329,0.33618218,0.11104938,0.00000000
-4.86543272,0.50369762,0.00632854,0.00000000,0.08719844,0.35254601,0.11627484,0.00000000
-4.85942971,0.52945552,0.00551389,0.00000000,0.09084617,0.37110962,0.12276183,0.00000000
-4.85342671,0.55810209,0.00485232,0.00000000,0.09502007,0.39150869,0.13040963,0.00000000
-4.84742371,0.58908978,0.00432664,0.00000000,0.09965513,0.41334792,0.13910386,0.00000000
-4.84142071,0.62183243,0.00392047,0.00000000,0.10467764,0.43620686,0.14871575,0.00000000
-4.83541771,0.65571332,0.00361849,0.00000000,0.11000550,0.45964673,0.15910185,0.00000000
-4.82941471,0.69009502,0.00340662,0.00000000,0.11554878,0.48321838,0.17010430,0.00000000
-4.82341171,0.72433069,0.00327216,0.00000000,0.12121074,0.50647125,0.18155175,0.00000000
-4.81740870,0.75777682,0.00320384,0.00000000,0.12688920,0.52896304,0.19326108,0.00000000
-4.81140570,0.78980706,0.00319190,0.00000000,0.13247833,0.55027000,0.20503983,0.00000000
-4.80540270,0.81982673,0.00322809,0.00000000,0.13787075,0.56999736,0.21668943,0.00000000
-4.79939970,0.84728751,0.00330566,0.00000000,0.14295993,0.58778959,0.22800909,0.00000000
-4.79339670,0.87170176,0.00341931,0.00000000,0.14764284,0.60334008,0.23880036,0.00000000
-4.78739370,0.89265584,0.00356516,0.00000000,0.15182264,0.61639982,0.24887203,0.00000000
-4.78139070,0.90982188,0.00374063,0.00000000,0.15541144,0.62678454,0.25804529,0.00000000
-4.77538769,0.92296728,0.00394436,0.00000000,0.15833290,0.63438020,0.26615896,0.00000000
-4.76938469,0.93196158,0.00417611,0.00000000,0.16052457,0.63914617,0.27307438,0.00000000
-4.76338169,0.93678017,0.00443657,0.00000000,0.16193995,0.64111612,0.27867993,0.00000000
-4.75737869,0.93750456,0.00472726,0.00000000,0.16254997,0.64039638,0.28289475,0.00000000
-4.75137569,0.93431905,0.00505028,0.00000000,0.16234404,0.63716173,0.28567167,0.00000000
-4.74537269,0.92750391,0.00540816,0.00000000,0.16133045,0.63164874,0.28699894,0.00000000
-4.73936968,0.91742513,0.00580361,0.00000000,0.15953610,0.62414686,0.28690088,0.00000000
-4.73336668,0.90452119,0.00623931,0.00000000,0.15700568,0.61498758,0.28543728,0.00000000
-4.72736368,0.88928727,0.00671762,0.00000000,0.15380016,0.60453205,0.28270154,0.00000000
-4.72136068,0.87225773,0.00724038,0.00000000,0.14999485,0.59315779,0.27881777,0.00000000
-4.71535768,0.85398741,0.00780868,0.00000000,0.14567690,0.58124488,0.27393680,0.00000000
-4.70935468,0.83503267,0.00842261,0.00000000,0.14094254,0.56916239,0.26823147,0.00000000
-4.70335168,0.81593307,0.00908109,0.00000000,0.13589409,0.55725559,0.26189129,0.00000000
-4.69734867,0.79719440,0.00978173,0.00000000,0.13063690,0.54583451,0.25511688,0.00000000
-4.69134567,0.77927396,0.01052075,0.00000000,0.12527633,0.53516445,0.24811428,0.00000000
-4.68534267,0.76256863,0.01129291,0.00000000,0.11991494,0.52545877,0.24108962,0.00000000
-4.67933967,0.74740636,0.01209157,0.00000000,0.11464999,0.51687446,0.23424411,0.00000000
-4.67333667,0.73404134,0.01290880,0.00000000,0.10957133,0.50951047,0.22776989,0.00000000
-4.66733367,0.72265308,0.01373550,0.00000000,0.10475976,0.50340911,0.22184657,0.00000000
-4.66133067,0.71334932,0.01456169,0.00000000,0.10028587,0.49856024,0.21663880,0.00000000
-4.65532766,0.70617251,0.01537682,0.00000000,0.09620948,0.49490818,0.21229484,0.00000000
-4.64932466,0.70110954,0.01617006,0.00000000,0.09257949,0.49236082,0.20894602,0.00000000
-4.64332166,0.69810397,0.01693072,0.00000000,0.08943429,0.49080060,0.20670717,0.00000000
-4.63731866,0.69707017,0.01764867,0.00000000,0.08680249,0.49009674,0.20567781,0.00000000
-4.63131566,0.69790857,0.01831474,0.00000000,0.08470404,0.49011799,0.20594395,0.00000000
-4.62531266,0.70052110,0.01892110,0.00000000,0.08315158,0.49074543,0.20758036,0.00000000
-4.61930965,0.70482609,0.01946167,0.00000000,0.08215193,0.49188450,0.21065311,0.00000000
-4.61330665,0.71077186,0.01993241,0.00000000,0.08170763,0.49347572,0.21522218,0.00000000
-4.60730365,0.71834821,0.02033158,0.00000000,0.08181847,0.49550352,0.22134404,0.00000000
-4.60130065,0.72759540,0.02066001,0.00000000,0.08248296,0.49800280,0.22907394,0.00000000
-4.59529765,0.73861022,0.02092112,0.00000000,0.08369961,0.50106283,0.23846797,0.00000000
-4.58929465,0.75154885,0.02112109,0.00000000,0.08546804,0.50482832,0.24958465,0.00000000
-4.58329165,0.76662654,0.02126877,0.00000000,0.08778990,0.50949766,0.26248613,0.00000000
-4.57728864,0.78411421,0.02137565,0.00000000,0.09066952,0.51531838,0.27723890,0.00000000
-4.57128564,0.80433220,0.02145573,0.00000000,0.09411437,0.52258003,0.29391407,0.00000000
-4.56528264,0.82764160,0.02152532,0.00000000,0.09813533,0.53160496,0.31258722,0.00000000
-4.55927964,0.85443356,0.02160287,0.00000000,0.10274666,0.54273722,0.33333787,0.00000000
-4.55327664,0.88511716,0.02170876,0.00000000,0.10796588,0.55633028,0.35624849,0.00000000
-4.54727364,0.92010626,0.02186502,0.00000000,0.11381342,0.57273398,0.38140328,0.00000000
-4.54127064,0.95980593,0.02209516,0.00000000,0.12031207,0.59228132,0.40888643,0.00000000
-4.53526763,1.00459890,0.02242388,0.00000000,0.12748636,0.61527555,0.43878013,0.00000000
-4.52926463,1.05483241,0.02287687,0.00000000,0.13536161,0.64197817,0.47116210,0.00000000
-4.52326163,1.11080575,0.02348056,0.00000000,0.14396295,0.67259810,0.50610273,0.00000000
-4.51725863,1.17275880,0.02426190,0.00000000,0.15331409,0.70728248,0.54366169,0.00000000
-4.51125563,1.24086168,0.02524808,0.00000000,0.16343593,0.74610936,0.58388418,0.00000000
-4.50525263,1.31520568,0.02646623,0.00000000,0.17434497,0.78908235,0.62679657,0.00000000
-4.49924962,1.39579540,0.02794315,0.00000000,0.18605161,0.83612742,0.67240168,0.00000000
-4.49324662,1.48254229,0.02970491,0.00000000,0.19855833,0.88709174,0.72067373,0.00000000
-4.48724362,1.57525942,0.03177640,0.00000000,0.21185777,0.94174455,0.77155297,0.00000000
-4.48124062,1.67365767,0.03418091,0.00000000,0.22593081,0.99977983,0.82494036,0.00000000
-4.47523762,1.77734324,0.03693954,0.00000000,0.24074479,1.06082072,0.88069238,0.00000000
-4.46923462,1.88581660,0.04007061,0.00000000,0.25625182,1.12442523,0.93861625,0.00000000
-4.46323162,1.99847302,0.04358903,0.00000000,0.27238739,1.19009318,0.99846599,0.00000000
-4.45722861,2.11460471,0.04750557,0.00000000,0.28906943,1.25727405,1.05993948,0.00000000
-4.45122561,2.23340477,0.05182622,0.00000000,0.30619775,1.32537551,1.12267682,0.00000000
-4.44522261,2.35397305,0.05655141,0.00000000,0.32365412,1.39377232,1.18626046,0.00000000
-4.43921961,2.47532414,0.06167540,0.00000000,0.34130295,1.46181557,1.25021706,0.00000000
-4.43321661,2.59639748,0.06718565,0.00000000,0.35899266,1.52884190,1.31402147,0.00000000
-4.42721361,2.71606965,0.07306227,0.00000000,0.37655778,1.59418272,1.37710275,0.00000000
-4.42121061,2.83316887,0.07927767,0.00000000,0.39382163,1.65717323,1.43885227,0.00000000
-4.41520760,2.94649151,0.08579622,0.00000000,0.41059969,1.71716120,1.49863376,0.00000000
-4.40920460,3.05482049,0.09257427,0.00000000,0.42670344,1.77351551,1.55579508,0.00000000
-4.40320160,3.15694515,0.09956018,0.00000000,0.44194455,1.82563421,1.60968134,0.00000000
-4.39719860,3.25168223,0.10669475,0.00000000,0.45613936,1.87295241,1.65964901,0.00000000
-4.39119560,3.33789757,0.11391173,0.00000000,0.46911335,1.91494960,1.70508044,0.00000000
-4.38519260,3.41452776,0.12113870,0.00000000,0.48070553,1.95115660,1.74539841,0.00000000
-4.37918959,3.48060135,0.12829815,0.00000000,0.49077252,1.98116203,1.78008007,0.00000000
-4.37318659,3.53525890,0.13530871,0.00000000,0.49919213,2.00461817,1.80866974,0.00000000
-4.36718359,3.57777121,0.14208678,0.00000000,0.50586636,2.02124619,1.83079018,0.00000000
-4.36118059,3.60755531,0.14854811,0.00000000,0.51072368,2.03084064,1.84615178,0.00000000
-4.35517759,3.62418743,0.15460971,0.00000000,0.51372049,2.03327301,1.85455946,0.00000000
-4.34917459,3.62741279,0.16019175,0.00000000,0.51484170,2.02849431,1.85591696,0.00000000
-4.34317159,3.61715160,0.16521945,0.00000000,0.51410049,2.01653649,1.85022848,0.00000000
-4.33716858,3.59350126,0.16962505,0.00000000,0.51153727,1.99751267,1.83759753,0.00000000
-4.33116558,3.55673444,0.17334950,0.00000000,0.50721782,1.97161587,1.81822320,0.00000000
-4.32516258,3.50729323,0.17634411,0.00000000,0.50123083,1.93911644,1.79239401,0.00000000
-4.31915958,3.44577943,0.17857181,0.00000000,0.49368486,1.90035791,1.76047956,0.00000000
-4.31315658,3.37294125,0.18000820,0.00000000,0.48470494,1.85575150,1.72292046,0.00000000
-4.30715358,3.28965679,0.18064214,0.00000000,0.47442886,1.80576907,1.68021674,0.00000000
