energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.57978989,3.37766096,0.49342927,0.00492259,0.03368786,1.95435763,2.25405114,0.87878505
-5.57378689,3.29923078,0.49832457,0.00488109,0.03373719,1.89198141,2.17518808,0.85589565
-5.56778389,3.22879959,0.50356525,0.00485765,0.03373467,1.83520837,2.09805867,0.83659584
-5.56178089,3.16661056,0.50919066,0.00485333,0.03368228,1.78411333,2.02321086,0.82075514
-5.55577789,3.11287863,0.51524011,0.00486896,0.03358297,1.73875846,1.95119391,0.80824566
-5.54977489,3.06778290,0.52174985,0.00490515,0.03344067,1.69919190,1.88254730,0.79894524
-5.54377189,3.03145865,0.52875023,0.00496224,0.03326028,1.66544583,1.81778948,0.79273946
-5.53776888,3.00398949,0.53626314,0.00504029,0.03304766,1.63753400,1.75740659,0.78952266
-5.53176588,2.98540029,0.54429977,0.00513904,0.03280956,1.61544904,1.70184178,0.78919805
-5.52576288,2.97565118,0.55285890,0.00525790,0.03255350,1.59915990,1.65148525,0.79167711
-5.51975988,2.97463325,0.56192571,0.00539595,0.03228771,1.58860958,1.60666568,0.79687833
-5.51375688,2.98216616,0.57147118,0.00555198,0.03202097,1.58371340,1.56764313,0.80472552
-5.50775388,2.99799790,0.58145221,0.00572443,0.03176243,1.58435794,1.53460372,0.81514588
-5.50175088,3.02180683,0.59181229,0.00591151,0.03152146,1.59040068,1.50765643,0.82806781
-5.49574787,3.05320580,0.60248282,0.00611114,0.03130750,1.60167046,1.48683182,0.84341876
-5.48974487,3.09174820,0.61338494,0.00632109,0.03112978,1.61796856,1.47208292,0.86112310
-5.48374187,3.13693563,0.62443188,0.00653899,0.03099721,1.63907035,1.46328809,0.88110000
-5.47773887,3.18822658,0.63553156,0.00676237,0.03091813,1.66472729,1.46025551,0.90326153
-5.47173587,3.24504570,0.64658939,0.00698878,0.03090015,1.69466912,1.46272930,0.92751072
-5.46573287,3.30679301,0.65751116,0.00721581,0.03094989,1.72860593,1.47039670,0.95373981
-5.45972986,3.37285259,0.66820578,0.00744118,0.03107284,1.76623003,1.48289611,0.98182852
-5.45372686,3.44260016,0.67858772,0.00766280,0.03127316,1.80721742,1.49982545,1.01164234
-5.44772386,3.51540927,0.68857919,0.00787877,0.03155349,1.85122864,1.52075074,1.04303091
-5.44172086,3.59065575,0.69811168,0.00808751,0.03191479,1.89790924,1.54521433,1.07582644
-5.43571786,3.66772046,0.70712708,0.00828771,0.03235624,1.94688965,1.57274270,1.10984234
-5.42971486,3.74599041,0.71557812,0.00847838,0.03287509,1.99778475,1.60285362,1.14487205
-5.42371186,3.82485846,0.72342826,0.00865886,0.03346664,2.05019334,1.63506261,1.18068821
-5.41770885,3.90372214,0.73065111,0.00882879,0.03412416,2.10369780,1.66888861,1.21704248
-5.41170585,3.98198209,0.73722930,0.00898809,0.03483898,2.15786415,1.70385910,1.25366587
-5.40570285,4.05904065,0.74315311,0.00913694,0.03560053,2.21224307,1.73951467,1.29027012
-5.39969985,4.13430146,0.74841889,0.00927573,0.03639650,2.26637190,1.77541329,1.32654999
-5.39369685,4.20717041,0.75302734,0.00940501,0.03721307,2.31977825,1.81113448,1.36218664
-5.38769385,4.27705867,0.75698201,0.00952545,0.03803514,2.37198507,1.84628352,1.39685228
-5.38169085,4.34338802,0.76028788,0.00963776,0.03884670,2.42251753,1.88049596,1.43021590
-5.37568784,4.40559871,0.76295030,0.00974267,0.03963118,2.47091164,1.91344242,1.46195021
-5.36968484,4.46315978,0.76497431,0.00984087,0.04037188,2.51672427,1.94483371,1.49173937
-5.36368184,4.51558158,0.76636432,0.00993295,0.04105241,2.55954466,1.97442632,1.51928753
-5.35767884,4.56243006,0.76712419,0.01001941,0.04165716,2.59900662,2.00202802,1.54432769
-5.35167584,4.60334201,0.76725768,0.01010059,0.04217178,2.63480121,2.02750336,1.56663058
-5.34567284,4.63804060,0.76676913,0.01017668,0.04258361,2.66668908,2.05077881,1.58601319
-5.33966983,4.66635019,0.76566437,0.01024770,0.04288210,2.69451210,2.07184717,1.60234637
-5.33366683,4.68820952,0.76395169,0.01031350,0.04305922,2.71820325,2.09077086,1.61556133
-5.32766383,4.70368236,0.76164279,0.01037378,0.04310976,2.73779454,2.10768382,1.62565442
-5.32166083,4.71296483,0.75875373,0.01042809,0.04303158,2.75342202,2.12279161,1.63268996
-5.31565783,4.71638877,0.75530570,0.01047587,0.04282584,2.76532778,2.13636948,1.63680101
-5.30965483,4.71442070,0.75132563,0.01051649,0.04249708,2.77385819,2.14875827,1.63818761
-5.30365183,4.70765626,0.74684673,0.01054922,0.04205325,2.77945855,2.16035803,1.63711283
-5.29764882,4.69681000,0.74190893,0.01057337,0.04150567,2.78266392,2.17161946,1.63389636
-5.29164582,4.68270109,0.73655928,0.01058825,0.04086890,2.78408624,2.18303322,1.62890610
-5.28564282,4.66623516,0.73085246,0.01059326,0.04016054,2.78439827,2.19511747,1.62254780
-5.27963982,4.64838315,0.72485135,0.01058789,0.03940094,2.78431450,2.20840396,1.61525329
-5.27363682,4.63015785,0.71862788,0.01057185,0.03861284,2.78456992,2.22342305,1.60746761
-5.26763382,4.61258913,0.71226399,0.01054504,0.03782099,2.78589718,2.24068813,1.59963562
-5.26163082,4.59669856,0.70585287,0.01050763,0.03705167,2.78900301,2.26068011,1.59218852
-5.25562781,4.58347446,0.69950024,0.01046008,0.03633218,2.79454474,2.28383220,1.58553087
-5.24962481,4.57384807,0.69332566,0.01040322,0.03569025,2.80310779,2.31051579,1.58002845
-5.24362181,4.56867151,0.68746369,0.01033822,0.03515349,2.81518492,2.34102767,1.57599763
-5.23761881,4.56869816,0.68206460,0.01026663,0.03474872,2.83115817,2.37557918,1.57369639
-5.23161581,4.57456575,0.67729456,0.01019039,0.03450136,2.85128409,2.41428753,1.57331747
-5.22561281,4.58678260,0.67333485,0.01011181,0.03443477,2.87568288,2.45716969,1.57498386
-5.21960980,4.60571709,0.67038022,0.01003352,0.03456960,2.90433197,2.50413907,1.57874661
-5.21360680,4.63159050,0.66863583,0.00995845,0.03492316,2.93706440,2.55500507,1.58458522
-5.20760380,4.66447318,0.66831309,0.00988976,0.03550888,2.97357193,2.60947572,1.59241041
-5.20160080,4.70428410,0.66962406,0.00983075,0.03633573,3.01341321,2.66716326,1.60206917
-5.19559780,4.75079367,0.67277471,0.00978480,0.03740783,3.05602647,2.72759267,1.61335183
-5.18959480,4.80362964,0.67795719,0.00975522,0.03872403,3.10074656,2.79021300,1.62600099
-5.18359180,4.86228626,0.68534136,0.00974518,0.04027774,3.14682580,2.85441115,1.63972177
-5.17758879,4.92613622,0.69506602,0.00975755,0.04205679,3.19345779,2.91952788,1.65419312
-5.17158579,4.99444563,0.70723032,0.00979488,0.04404347,3.23980366,2.98487567,1.66907979
-5.16558279,5.06639152,0.72188574,0.00985919,0.04621476,3.28501967,3.04975778,1.68404445
-5.15957979,5.14108201,0.73902932,0.00995195,0.04854264,3.32828529,3.11348829,1.69875964
-5.15357679,5.21757856,0.75859840,0.01007399,0.05099466,3.36883093,3.17541225,1.71291920
-5.14757379,5.29492027,0.78046754,0.01022546,0.05353461,3.40596428,3.23492555,1.72624869
-5.14157079,5.37214953,0.80444769,0.01040575,0.05612329,3.43909447,3.29149385,1.73851474
-5.13556778,5.44833870,0.83028805,0.01061356,0.05871948,3.46775335,3.34466995,1.74953295
-5.12956478,5.52261708,0.85768048,0.01084687,0.06128091,3.49161315,3.39410907,1.75917428
-5.12356178,5.59419754,0.88626657,0.01110300,0.06376539,3.51050013,3.43958151,1.76736969
-5.11755878,5.66240190,0.91564691,0.01137872,0.06613182,3.52440378,3.48098228,1.77411322
-5.11155578,5.72668435,0.94539246,0.01167027,0.06834129,3.53348143,3.51833732,1.77946332
-5.10555278,5.78665191,0.97505722,0.01197352,0.07035806,3.53805821,3.55180607,1.78354256
-5.09954977,5.84208116,1.00419192,0.01228410,0.07215044,3.53862238,3.58168022,1.78653581
-5.09354677,5.89293038,1.03235780,0.01259749,0.07369153,3.53581626,3.60837868,1.78868694
-5.08754377,5.93934641,1.05914007,0.01290915,0.07495984,3.53042306,3.63243873,1.79029419
-5.08154077,5.98166563,1.08416029,0.01321470,0.07593965,3.52334997,3.65450373,1.79170430
-5.07553777,6.02040863,1.10708706,0.01350997,0.07662118,3.51560788,3.67530748,1.79330545
-5.06953477,6.05626844,1.12764469,0.01379116,0.07700066,3.50828824,3.69565575,1.79551916
-5.06353177,6.09009221,1.14561937,0.01405489,0.07708003,3.50253759,3.71640541,1.79879123
-5.05752876,6.12285674,1.16086271,0.01429831,0.07686663,3.49953014,3.73844166,1.80358173
-5.05152576,6.15563831,1.17329252,0.01451912,0.07637262,3.50043905,3.76265389,1.81035425
-5.04552276,6.18957742,1.18289100,0.01471561,0.07561434,3.50640679,3.78991077,1.81956444
-5.03951976,6.22583968,1.18970046,0.01488668,0.07461156,3.51851529,3.82103525,1.83164789
-5.03351676,6.26557364,1.19381700,0.01503183,0.07338669,3.53775627,3.85677977,1.84700777
-5.02751376,6.30986717,1.19538257,0.01515112,0.07196397,3.56500237,3.89780264,1.86600213
-5.02151076,6.35970349,1.19457578,0.01524515,0.07036873,3.60097969,3.94464572,1.88893125
-5.01550775,6.41591863,1.19160212,0.01531495,0.06862663,3.64624239,3.99771427,1.91602546
-5.00950475,6.47916146,1.18668402,0.01536198,0.06676310,3.70114987,4.05725918,1.94743347
-5.00350175,6.54985804,1.18005127,0.01538798,0.06480278,3.76584731,4.12336229,1.98321190
-4.99749875,6.62818145,1.17193215,0.01539494,0.06276915,3.84025027,4.19592495,2.02331620
-4.99149575,6.71402847,1.16254566,0.01538498,0.06068426,3.92403381,4.27466059,2.06759354
-4.98549275,6.80700417,1.15209517,0.01536028,0.05856858,4.01662705,4.35909128,2.11577802
-4.97948974,6.90641534,1.14076349,0.01532297,0.05644097,4.11721354,4.44854895,2.16748859
-4.97348674,7.01127330,1.12870960,0.01527508,0.05431872,4.22473798,4.54218127,2.22223007
-4.96748374,7.12030672,1.11606697,0.01521847,0.05221770,4.33791959,4.63896262,2.27939759
-4.96148074,7.23198420,1.10294332,0.01515476,0.05015251,4.45527244,4.73771001,2.33828458
-4.95547774,7.34454677,1.08942182,0.01508527,0.04813676,4.57513244,4.83710407,2.39809434
-4.94947474,7.45604931,1.07556333,0.01501106,0.04618325,4.69569096,4.93571490,2.45795520
-4.94347174,7.56441033,1.06140969,0.01493284,0.04430416,4.81503435,5.03203229,2.51693908
-4.93746873,7.66746856,1.04698763,0.01485103,0.04251133,4.93118859,5.12449993,2.57408292
-4.93146573,7.76304489,1.03231310,0.01476576,0.04081631,5.04216802,5.21155268,2.62841249
-4.92546273,7.84900766,1.01739582,0.01467695,0.03923054,5.14602663,5.29165606,2.67896808
-4.91945973,7.92333921,1.00224378,0.01458430,0.03776538,5.24091051,5.36334678,2.72483092
-4.91345673,7.98420133,0.98686744,0.01448744,0.03643210,5.32510968,5.42527298,2.76514968
-4.90745373,8.02999724,0.97128350,0.01438593,0.03524184,5.39710735,5.47623296,2.79916602
-4.90145073,8.05942765,0.95551810,0.01427940,0.03420555,5.45562490,5.51521075,2.82623808
-4.89544772,8.07153868,0.93960921,0.01416760,0.03333385,5.49966076,5.54140739,2.84586115
-4.88944472,8.06575956,0.92360828,0.01405052,0.03263687,5.52852153,5.55426636,2.85768441
-4.88344172,8.04192834,0.90758096,0.01392839,0.03212413,5.54184399,5.55349224,2.86152317
-4.87743872,8.00030442,0.89160700,0.01380182,0.03180435,5.53960698,5.53906158,2.85736592
-4.87143572,7.94156698,0.87577915,0.01367176,0.03168529,5.52213239,5.51122543,2.84537580
-4.86543272,7.86679914,0.86020138,0.01353960,0.03177361,5.49007509,5.47050318,2.82588637
-4.85942971,7.77745814,0.84498623,0.01340709,0.03207473,5.44440201,5.41766787,2.79939174
-4.85342671,7.67533239,0.83025157,0.01327637,0.03259271,5.38636094,5.35372330,2.76653124
-4.84742371,7.56248706,0.81611683,0.01314989,0.03333019,5.31744034,5.27987388,2.72806953
-4.84142071,7.44119986,0.80269883,0.01303032,0.03428823,5.23932137,5.19748812,2.68487243
-4.83541771,7.31388970,0.79010742,0.01292050,0.03546634,5.15382434,5.10805733,2.63787987
-4.82941471,7.18304081,0.77844104,0.01282330,0.03686234,5.06285131,5.01315099,2.58807675
-4.82341171,7.05112522,0.76778240,0.01274148,0.03847236,4.96832735,4.91437059,2.53646294
-4.81740870,6.92052677,0.75819452,0.01267759,0.04029074,4.87214266,4.81330378,2.48402372
-4.81140570,6.79346957,0.74971714,0.01263381,0.04231002,4.77609791,4.71148049,2.43170178
-4.80540270,6.67195376,0.74236382,0.01261184,0.04452083,4.68185492,4.61033285,2.38037192
-4.79939970,6.55770131,0.73611982,0.01261280,0.04691182,4.59089471,4.51116046,2.33081946
-4.79339670,6.45211381,0.73094084,0.01263711,0.04946961,4.50448446,4.41510219,2.28372328
-4.78739370,6.35624429,0.72675278,0.01268444,0.05217872,4.42365476,4.32311575,2.23964405
-4.78139070,6.27078403,0.72345268,0.01275369,0.05502151,4.34918783,4.23596552,2.19901812
-4.77538769,6.19606490,0.72091066,0.01284294,0.05797820,4.28161717,4.15421917,2.16215720
-4.76938469,6.13207732,0.71897315,0.01294956,0.06102689,4.22123838,4.07825294,2.12925385
-4.76338169,6.07850281,0.71746710,0.01307019,0.06414373,4.16813047,4.00826512,2.10039219
-4.75737869,6.03475979,0.71620531,0.01320094,0.06730307,4.12218658,3.94429709,2.07556340
-4.75137569,6.00006047,0.71499265,0.01333745,0.07047781,4.08315228,3.88626054,2.05468513
-4.74537269,5.97347625,0.71363289,0.01347513,0.07363983,4.05066964,3.83396964,2.03762364
-4.73936968,5.95400844,0.71193615,0.01360926,0.07676047,4.02432463,3.78717631,2.02421754
-4.73336668,5.94066082,0.70972641,0.01373528,0.07981125,4.00369538,3.74560680,2.01430195
-4.72736368,5.93251054,0.70684904,0.01384891,0.08276451,3.98839859,3.70899751,2.00773141
-4.72136068,5.92877355,0.70317778,0.01394641,0.08559425,3.97813176,3.67712816,2.00440054
-4.71535768,5.92886115,0.69862102,0.01402468,0.08827696,3.97270852,3.64985042,2.00426108
-4.70935468,5.93242463,0.69312697,0.01408150,0.09079239,3.97208532,3.62711031,2.00733419
-4.70335168,5.93938522,0.68668745,0.01411556,0.09312433,3.97637751,3.60896299,2.01371736
-4.69734867,5.94994760,0.67934007,0.01412661,0.09526128,3.98586395,3.59557895,2.02358517
-4.69134567,5.96459587,0.67116857,0.01411543,0.09719690,4.00097936,3.58724110,2.03718379
-4.68534267,5.98407168,0.66230133,0.01408387,0.09893036,4.02229473,3.58433267,2.05481935
-4.67933967,6.00933546,0.65290795,0.01403471,0.10046644,4.05048642,3.58731629,2.07684051
-4.67333667,6.04151231,0.64319406,0.01397165,0.10181532,4.08629544,3.59670549,2.10361610
-4.66733367,6.08182514,0.63339446,0.01389908,0.10299220,4.13047894,3.61302968,2.13550895
-4.66133067,6.13151834,0.62376503,0.01382192,0.10401663,4.18375615,3.63679484,2.17284716
-4.65532766,6.19177597,0.61457354,0.01374545,0.10491157,4.24675194,3.66844170,2.21589439
-4.64932466,6.26363845,0.60608996,0.01367504,0.10570232,4.31994070,3.70830398,2.26482071
-4.64332166,6.34792234,0.59857660,0.01361597,0.10641527,4.40359368,3.75656889,2.31967574
-4.63731866,6.44514733,0.59227861,0.01357318,0.10707655,4.49773280,3.81324227,2.38036551
-4.63131566,6.55547441,0.58741512,0.01355109,0.10771063,4.60209332,3.87812036,2.44663440
-4.62531266,6.67865844,0.58417166,0.01355343,0.10833904,4.71609774,3.95076994,2.51805340
-4.61930965,6.81401783,0.58269397,0.01358310,0.10897911,4.83884238,4.03051815,2.59401537
-4.61330665,6.96042288,0.58308350,0.01364208,0.10964296,4.96909757,4.11645265,2.67373779
-4.60730365,7.11630355,0.58539487,0.01373136,0.11033663,5.10532179,4.20743241,2.75627310
-4.60130065,7.27967636,0.58963516,0.01385093,0.11105960,5.24568926,4.30210873,2.84052627
-4.59529765,7.44818919,0.59576507,0.01399984,0.11180445,5.38812980,4.39895562,2.92527901
-4.58929465,7.61918177,0.60370180,0.01417623,0.11255702,5.53037935,4.49630814,3.00921952
-4.58329165,7.78975919,0.61332333,0.01437747,0.11329673,5.67003895,4.59240696,3.09097658
-4.57728864,7.95687479,0.62447392,0.01460025,0.11399726,5.80463965,4.68544724,3.16915662
-4.57128564,8.11741897,0.63697027,0.01484076,0.11462752,5.93171058,4.77362942,3.24238214
-4.56528264,8.26830973,0.65060820,0.01509482,0.11515280,6.04884745,4.85520999,3.30932982
-4.55927964,8.40658141,0.66516927,0.01535806,0.11553610,6.15377876,4.92854988,3.36876709
-4.55327664,8.52946785,0.68042708,0.01562604,0.11573956,6.24442715,4.99215881,3.41958542
-4.54727364,8.63447693,0.69615290,0.01589441,0.11572599,6.31896383,5.04473367,3.46082934
-4.54127064,8.71945394,0.71212048,0.01615898,0.11546031,6.37585416,5.08518986,3.49172020
-4.53526763,8.78263160,0.72810976,0.01641588,0.11491095,6.41389317,5.11268460,3.51167383
-4.52926463,8.82266581,0.74390951,0.01666154,0.11405112,6.43223005,5.12663163,3.52031181
-4.52326163,8.83865615,0.75931879,0.01689277,0.11285988,6.43038124,5.12670727,3.51746609
-4.51725863,8.83015157,0.77414750,0.01710678,0.11132296,6.40823230,5.11284808,3.50317716
-4.51125563,8.79714164,0.78821609,0.01730113,0.10943337,6.36602884,5.08524052,3.47768603
-4.50525263,8.74003485,0.80135453,0.01747371,0.10719175,6.30435753,5.04430372,3.44142072
-4.49924962,8.65962539,0.81340113,0.01762270,0.10460633,6.22411822,4.99066608,3.39497782
-4.49324662,8.55705050,0.82420112,0.01774653,0.10169278,6.12648856,4.92513713,3.33910018
-4.48724362,8.43374052,0.83360548,0.01784379,0.09847366,6.01288268,4.84867582,3.27465156
-4.48124062,8.29136390,0.84147022,0.01791319,0.09497775,5.88490556,4.76235650,3.20258927
-4.47523762,8.13176957,0.84765626,0.01795352,0.09123911,5.74430467,4.66733401,3.12393582
-4.46923462,7.95692865,0.85202996,0.01796364,0.08729603,5.59292070,4.56480894,3.03975057
-4.46323162,7.76887788,0.85446463,0.01794240,0.08318990,5.43263882,4.45599437,2.95110225
-4.45722861,7.56966628,0.85484261,0.01788872,0.07896394,5.26534201,4.34208494,2.85904327
-4.45122561,7.36130682,0.85305819,0.01780153,0.07466205,5.09286779,4.22422923,2.76458637
-4.44522261,7.14573418,0.84902095,0.01767986,0.07032758,4.91696954,4.10350609,2.66868439
-4.43921961,6.92476976,0.84265952,0.01752285,0.06600230,4.73928321,3.98090548,2.57221350
-4.43321661,6.70009425,0.83392528,0.01732983,0.06172539,4.56130040,3.85731416,2.47596025
-4.42721361,6.47322826,0.82279599,0.01710036,0.05753263,4.38434799,3.73350636,2.38061247
-4.42121061,6.24552082,0.80927894,0.01683429,0.05345580,4.20957476,3.61013947,2.28675427
-4.41520760,6.01814551,0.79341340,0.01653185,0.04952218,4.03794492,3.48775449,2.19486470
-4.40920460,5.79210341,0.77527220,0.01619369,0.04575429,3.87023820,3.36678090,2.10532013
-4.40320160,5.56823237,0.75496234,0.01582091,0.04216978,3.70705615,3.24754547,2.01839968
-4.39719860,5.34722119,0.73262443,0.01541509,0.03878156,3.54883384,3.13028432,1.93429346
-4.39119560,5.12962797,0.70843106,0.01497834,0.03559793,3.39585614,3.01515754,1.85311292
-4.38519260,4.91590109,0.68258409,0.01451325,0.03262300,3.24827763,2.90226557,1.77490278
-4.37918959,4.70640184,0.65531092,0.01402290,0.02985709,3.10614492,2.79166643,1.69965399
-4.37318659,4.50142737,0.62686002,0.01351081,0.02729725,2.96942043,2.68339315,1.62731693
-4.36718359,4.30123287,0.59749580,0.01298090,0.02493781,2.83800644,2.57747040,1.55781451
-4.36118059,4.10605209,0.56749306,0.01243741,0.02277090,2.71176837,2.47392980,1.49105436
-4.35517759,3.91611522,0.53713139,0.01188483,0.02078708,2.59055637,2.37282321,1.42693999
-4.34917459,3.73166364,0.50668943,0.01132782,0.01897576,2.47422447,2.27423357,1.36538017
-4.34317159,3.55296119,0.47643966,0.01077111,0.01732574,2.36264664,2.17828295,1.30629669
-4.33716858,3.38030148,0.44664345,0.01021946,0.01582557,2.25572938,2.08513772,1.24962999
-4.33116558,3.21401164,0.41754686,0.00967751,0.01446393,2.15342068,1.99501070,1.19534288
-4.32516258,3.05445245,0.38937712,0.00914975,0.01322989,2.05571520,1.90816060,1.14342226
-4.31915958,2.90201537,0.36233998,0.00864044,0.01211311,1.96265606,1.82488890,1.09387909
-4.31315658,2.75711690,0.33661786,0.00815354,0.01110398,1.87433341,1.74553453,1.04674686
-4.30715358,2.62019093,0.31236886,0.00769268,0.01019371,1.79088032,1.67046683,1.00207877
