energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-3.47873937,0.06354664,0.01117080,0.01302507,0.00020367,0.00289120,0.00156223,0.03991984,0.00020691,0.00575096
-3.47273637,0.06258169,0.01042286,0.01318983,0.00022870,0.00231706,0.00134069,0.04012362,0.00020089,0.00500045
-3.46673337,0.06314564,0.00997875,0.01359856,0.00025506,0.00184691,0.00118815,0.04126630,0.00019891,0.00445683
-3.46073037,0.06510339,0.00979212,0.01422570,0.00028254,0.00146508,0.00109751,0.04328210,0.00020030,0.00409935
-3.45472736,0.06833992,0.00982221,0.01504733,0.00031088,0.00115773,0.00106348,0.04611748,0.00020445,0.00391111
-3.44872436,0.07276011,0.01003346,0.01604139,0.00033979,0.00091278,0.00108241,0.04973121,0.00021076,0.00387897
-3.44272136,0.07828847,0.01039504,0.01718777,0.00036893,0.00071978,0.00115213,0.05409417,0.00021867,0.00399330
-3.43671836,0.08486846,0.01088041,0.01846850,0.00039798,0.00056983,0.00127178,0.05918900,0.00022764,0.00424774
-3.43071536,0.09246157,0.01146693,0.01986780,0.00042655,0.00045543,0.00144162,0.06500956,0.00023718,0.00463887
-3.42471236,0.10104605,0.01213555,0.02137222,0.00045429,0.00037030,0.00166285,0.07156000,0.00024683,0.00516583
-3.41870935,0.11061531,0.01287043,0.02297071,0.00048083,0.00030930,0.00193741,0.07885372,0.00025619,0.00582988
-3.41270635,0.12117587,0.01365870,0.02465456,0.00050584,0.00026826,0.00226776,0.08691181,0.00026486,0.00663398
-3.40670335,0.13274490,0.01449016,0.02641745,0.00052900,0.00024386,0.00265667,0.09576124,0.00027252,0.00758224
-3.40070035,0.14534732,0.01535706,0.02825530,0.00055005,0.00023350,0.00310696,0.10543272,0.00027888,0.00867938
-3.39469735,0.15901252,0.01625385,0.03016611,0.00056874,0.00023518,0.00362130,0.11595809,0.00028372,0.00993019
-3.38869435,0.17377063,0.01717690,0.03214973,0.00058491,0.00024747,0.00420195,0.12736760,0.00028685,0.01133896
-3.38269135,0.18964869,0.01812433,0.03420751,0.00059844,0.00026935,0.00485054,0.13968687,0.00028815,0.01290891
-3.37668834,0.20666653,0.01909573,0.03634199,0.00060928,0.00030019,0.00556783,0.15293381,0.00028755,0.01464164
-3.37068534,0.22483295,0.02009193,0.03855644,0.00061741,0.00033966,0.00635354,0.16711565,0.00028504,0.01653669
-3.36468234,0.24414205,0.02111482,0.04085449,0.00062289,0.00038775,0.00720618,0.18222620,0.00028066,0.01859106
-3.35867934,0.26457021,0.02216718,0.04323972,0.00062583,0.00044465,0.00812292,0.19824355,0.00027450,0.02079898
-3.35267634,0.28607392,0.02325258,0.04571535,0.00062635,0.00051080,0.00909953,0.21512850,0.00026671,0.02315164
-3.34667334,0.30858860,0.02437531,0.04828394,0.00062464,0.00058686,0.01013041,0.23282373,0.00025746,0.02563720
-3.34067034,0.33202873,0.02554049,0.05094733,0.00062088,0.00067368,0.01120861,0.25125398,0.00024698,0.02824083
-3.33466733,0.35628940,0.02675423,0.05370662,0.00061528,0.00077232,0.01232600,0.27032738,0.00023553,0.03094508
-3.32866433,0.38124937,0.02802390,0.05656239,0.00060803,0.00088403,0.01347350,0.28993789,0.00022341,0.03373022
-3.32266133,0.40677553,0.02935863,0.05951503,0.00059935,0.00101027,0.01464137,0.30996882,0.00021091,0.03657489
-3.31665833,0.43272878,0.03076982,0.06256534,0.00058940,0.00115273,0.01581954,0.33029741,0.00019837,0.03945683
-3.31065533,0.45897095,0.03227192,0.06571517,0.00057836,0.00131325,0.01699805,0.35080021,0.00018615,0.04235370
-3.30465233,0.48537255,0.03388317,0.06896825,0.00056635,0.00149389,0.01816748,0.37135900,0.00017461,0.04524400
-3.29864932,0.51182081,0.03562661,0.07233110,0.00055350,0.00169686,0.01931938,0.39186692,0.00016415,0.04810795
-3.29264632,0.53822765,0.03753098,0.07581392,0.00053991,0.00192450,0.02044677,0.41223445,0.00015517,0.05092841
-3.28664332,0.56453697,0.03963179,0.07943150,0.00052563,0.00217924,0.02154451,0.43239477,0.00014810,0.05369166
-3.28064032,0.59073077,0.04197225,0.08320401,0.00051074,0.00246354,0.02260966,0.45230821,0.00014342,0.05638799
-3.27463732,0.61683358,0.04460423,0.08715767,0.00049530,0.00277982,0.02364174,0.47196526,0.00014162,0.05901219
-3.26863432,0.64291492,0.04758902,0.09132515,0.00047935,0.00313039,0.02464292,0.49138797,0.00014326,0.06156371
-3.26263132,0.66908936,0.05099799,0.09574590,0.00046296,0.00351734,0.02561801,0.51062952,0.00014894,0.06404660
-3.25662831,0.69551406,0.05491299,0.10046601,0.00044621,0.00394248,0.02657443,0.52977172,0.00015935,0.06646914
-3.25062531,0.72238387,0.05942646,0.10553798,0.00042921,0.00440722,0.02752195,0.54892064,0.00017522,0.06884322
-3.24462231,0.74992410,0.06464136,0.11102017,0.00041210,0.00491249,0.02847233,0.56820048,0.00019741,0.07118345
-3.23861931,0.77838122,0.07067057,0.11697599,0.00039505,0.00545865,0.02943888,0.58774592,0.00022684,0.07350611
-3.23261631,0.80801220,0.07763609,0.12347291,0.00037828,0.00604543,0.03043586,0.60769342,0.00026454,0.07582782
-3.22661331,0.83907276,0.08566771,0.13058134,0.00036202,0.00667186,0.03147789,0.62817199,0.00031164,0.07816434
-3.22061031,0.87180541,0.09490138,0.13837332,0.00034659,0.00733629,0.03257919,0.64929391,0.00036936,0.08052915
-3.21460730,0.90642788,0.10547701,0.14692122,0.00033229,0.00803634,0.03375297,0.67114613,0.00043900,0.08293227
-3.20860430,0.94312262,0.11753603,0.15629633,0.00031951,0.00876896,0.03501072,0.69378271,0.00052194,0.08537916
-3.20260130,0.98202782,0.13121830,0.16656747,0.00030864,0.00953048,0.03636160,0.71721902,0.00061959,0.08786994
-3.19659830,1.02323064,0.14665881,0.17779956,0.00030010,0.01031669,0.03781197,0.74142790,0.00073339,0.09039878
-3.19059530,1.06676271,0.16398389,0.19005222,0.00029433,0.01112295,0.03936499,0.76633814,0.00086476,0.09295381
-3.18459230,1.11259820,0.18330711,0.20337835,0.00029177,0.01194436,0.04102034,0.79183546,0.00101506,0.09551720
-3.17858929,1.16065430,0.20472500,0.21782258,0.00029289,0.01277583,0.04277415,0.81776568,0.00118551,0.09806578
-3.17258629,1.21079397,0.22831248,0.23341979,0.00029812,0.01361230,0.04461903,0.84394021,0.00137720,0.10057188
-3.16658329,1.26283054,0.25411836,0.25019336,0.00030791,0.01444883,0.04654433,0.87014323,0.00159098,0.10300450
-3.16058029,1.31653370,0.28216087,0.26815351,0.00032265,0.01528075,0.04853641,0.89614015,0.00182739,0.10533071
-3.15457729,1.37163631,0.31242342,0.28729533,0.00034273,0.01610378,0.05057920,0.92168686,0.00208667,0.10751723
-3.14857429,1.42784155,0.34485092,0.30759690,0.00036849,0.01691410,0.05265471,0.94653918,0.00236860,0.10953199
-3.14257129,1.48482977,0.37934660,0.32901734,0.00040022,0.01770842,0.05474368,0.97046175,0.00267256,0.11134572
-3.13656828,1.54226472,0.41576979,0.35149485,0.00043816,0.01848396,0.05682629,0.99323604,0.00299739,0.11293343
-3.13056528,1.59979880,0.45393471,0.37494509,0.00048248,0.01923852,0.05888282,1.01466696,0.00334145,0.11427561
-3.12456228,1.65707716,0.49361055,0.39925977,0.00053328,0.01997033,0.06089434,1.03458769,0.00370252,0.11535926
-3.11855928,1.71374066,0.53452289,0.42430573,0.00059058,0.02067810,0.06284330,1.05286265,0.00407788,0.11617854
-3.11255628,1.76942792,0.57635674,0.44992474,0.00065434,0.02136084,0.06471413,1.06938856,0.00446428,0.11673508
-3.10655328,1.82377658,0.61876109,0.47593397,0.00072439,0.02201782,0.06649368,1.08409365,0.00485799,0.11703802
-3.10055028,1.87642433,0.66135514,0.50212754,0.00080050,0.02264847,0.06817156,1.09693539,0.00525491,0.11710358
-3.09454727,1.92700998,0.70373591,0.52827889,0.00088233,0.02325230,0.06974045,1.10789697,0.00565055,0.11695444
-3.08854427,1.97517516,0.74548739,0.55414440,0.00096945,0.02382881,0.07119617,1.11698303,0.00604025,0.11661882
-3.08254127,2.02056686,0.78619062,0.57946796,0.00106131,0.02437747,0.07253775,1.12421499,0.00641918,0.11612935
-3.07653827,2.06284124,0.82543474,0.60398650,0.00115729,0.02489772,0.07376736,1.12962651,0.00678253,0.11552180
-3.07053527,2.10166874,0.86282839,0.62743646,0.00125667,0.02538891,0.07489011,1.13325932,0.00712563,0.11483378
-3.06453227,2.13674055,0.89801122,0.64956080,0.00135862,0.02585041,0.07591378,1.13515982,0.00744405,0.11410337
-3.05852926,2.16777625,0.93066499,0.67011643,0.00146227,0.02628160,0.07684854,1.13537649,0.00773374,0.11336779
-3.05252626,2.19453225,0.96052383,0.68888177,0.00156665,0.02668198,0.07770651,1.13395843,0.00799117,0.11266220
-3.04652326,2.21681062,0.98738326,0.70566402,0.00167075,0.02705121,0.07850138,1.13095462,0.00821340,0.11201860
-3.04052026,2.23446774,1.01110760,0.72030590,0.00177353,0.02738918,0.07924792,1.12641418,0.00839816,0.11146485
-3.03451726,2.24742210,1.03163544,0.73269155,0.00187390,0.02769605,0.07996154,1.12038710,0.00854396,0.11102386
-3.02851426,2.25566085,1.04898294,0.74275127,0.00197080,0.02797229,0.08065783,1.11292535,0.00865008,0.11071300
-3.02251126,2.25924430,1.06324479,0.75046484,0.00206314,0.02821865,0.08135214,1.10408413,0.00871658,0.11054362
-3.01650825,2.25830814,1.07459285,0.75586336,0.00214992,0.02843618,0.08205915,1.09392283,0.00874434,0.11052074
-3.01050525,2.25306307,1.08327243,0.75902935,0.00223014,0.02862611,0.08279254,1.08250578,0.00873494,0.11064298
-3.00450225,2.24379161,1.08959640,0.76009524,0.00230292,0.02878980,0.08356463,1.06990234,0.00869067,0.11090258
-2.99849925,2.23084228,1.09393732,0.75924019,0.00236746,0.02892862,0.08438622,1.05618654,0.00861439,0.11128562
-2.99249625,2.21462130,1.09671788,0.75668541,0.00242305,0.02904382,0.08526631,1.04143605,0.00850947,0.11177237
-2.98649325,2.19558220,1.09840005,0.75268812,0.00246913,0.02913646,0.08621203,1.02573082,0.00837962,0.11233787
-2.98049025,2.17421384,1.09947310,0.74753445,0.00250527,0.02920726,0.08722860,1.00915125,0.00822884,0.11295259
-2.97448724,2.15102746,1.10044121,0.74153152,0.00253115,0.02925656,0.08831930,0.99177638,0.00806123,0.11358329
-2.96848424,2.12654326,1.10181068,0.73499889,0.00254665,0.02928425,0.08948559,0.97368204,0.00788089,0.11419399
-2.96248124,2.10127721,1.10407741,0.72825991,0.00255174,0.02928979,0.09072722,0.95493944,0.00769181,0.11474710
-2.95647824,2.07572856,1.10771484,0.72163302,0.00254657,0.02927223,0.09204241,0.93561404,0.00749775,0.11520461
-2.95047524,2.05036861,1.11316268,0.71542338,0.00253138,0.02923032,0.09342804,0.91576515,0.00730215,0.11552933
-2.94447224,2.02563094,1.12081674,0.70991518,0.00250656,0.02916264,0.09487998,0.89544608,0.00710808,0.11568623
-2.93846923,2.00190356,1.13102012,0.70536464,0.00247260,0.02906774,0.09639327,0.87470491,0.00691812,0.11564363
-2.93246623,1.97952284,1.14405586,0.70199401,0.00243005,0.02894435,0.09796244,0.85358591,0.00673440,0.11537442
-2.92646323,1.95876949,1.16014139,0.69998678,0.00237956,0.02879154,0.09958179,0.83213123,0.00655854,0.11485704
-2.92046023,1.93986634,1.17942470,0.69948400,0.00232182,0.02860893,0.10124566,0.81038291,0.00639164,0.11407634
-2.91445723,1.92297793,1.20198255,0.70058198,0.00225756,0.02839685,0.10294867,0.78838498,0.00623436,0.11302420
-2.90845423,1.90821162,1.22782053,0.70333134,0.00218752,0.02815645,0.10468595,0.76618525,0.00608690,0.11169983
-2.90245123,1.89562006,1.25687531,0.70773735,0.00211246,0.02788983,0.10645336,0.74383695,0.00594912,0.11010984
-2.89644822,1.88520496,1.28901867,0.71376168,0.00203313,0.02760003,0.10824762,0.72139973,0.00582053,0.10826799
-2.89044522,1.87692184,1.32406366,0.72132532,0.00195026,0.02729104,0.11006646,0.69894019,0.00570041,0.10619465
-2.88444222,1.87068565,1.36177235,0.73031280,0.00186457,0.02696769,0.11190868,0.67653175,0.00558790,0.10391600
-2.87843922,1.86637728,1.40186535,0.74057741,0.00177676,0.02663559,0.11377419,0.65425398,0.00548203,0.10146308
-2.87243622,1.86385068,1.44403252,0.75194732,0.00168749,0.02630087,0.11566397,0.63219139,0.00538186,0.09887058
-2.86643322,1.86294052,1.48794475,0.76423253,0.00159742,0.02597010,0.11758004,0.61043184,0.00528651,0.09617560
-2.86043022,1.86347034,1.53326626,0.77723223,0.00150715,0.02565000,0.11952530,0.58906480,0.00519523,0.09341641
-2.85442721,1.86526095,1.57966698,0.79074244,0.00141730,0.02534725,0.12150338,0.56817944,0.00510747,0.09063116
-2.84842421,1.86813875,1.62683445,0.80456369,0.00132844,0.02506833,0.12351843,0.54786293,0.00502293,0.08785673
-2.84242121,1.87194395,1.67448465,0.81850826,0.00124115,0.02481931,0.12557481,0.52819891,0.00494155,0.08512779
-2.83641821,1.87653798,1.72237112,0.83240681,0.00115595,0.02460578,0.12767676,0.50926638,0.00486358,0.08247594
-2.83041521,1.88181006,1.77029184,0.84611405,0.00107339,0.02443269,0.12982807,0.49113890,0.00478955,0.07992911
-2.82441221,1.88768225,1.81809320,0.85951308,0.00099395,0.02430439,0.13203160,0.47388430,0.00472028,0.07751121
-2.81840920,1.89411256,1.86567089,0.87251823,0.00091812,0.02422459,0.13428885,0.45756470,0.00465681,0.07524193
-2.81240620,1.90109602,1.91296706,0.88507615,0.00084633,0.02419641,0.13659946,0.44223688,0.00460042,0.07313676
-2.80640320,1.90866296,1.95996390,0.89716504,0.00077899,0.02422251,0.13896070,0.42795272,0.00455255,0.07120719
-2.80040020,1.91687481,2.00667364,0.90879190,0.00071646,0.02430512,0.14136697,0.41475981,0.00451474,0.06946099
-2.79439720,1.92581695,2.05312523,0.91998803,0.00065904,0.02444621,0.14380928,0.40270185,0.00448859,0.06790261
-2.78839420,1.93558910,2.09934832,0.93080283,0.00060697,0.02464759,0.14627487,0.39181887,0.00447566,0.06653354
-2.78239120,1.94629342,2.14535532,0.94129624,0.00056043,0.02491096,0.14874680,0.38214713,0.00447739,0.06535280
-2.77638819,1.95802096,2.19112244,0.95153017,0.00051952,0.02523802,0.15120372,0.37371856,0.00449505,0.06435722
-2.77038519,1.97083714,2.23657092,0.96155948,0.00048426,0.02563051,0.15361972,0.36655991,0.00452968,0.06354182
-2.76438219,1.98476713,2.28154966,0.97142300,0.00045461,0.02609013,0.15596443,0.36069140,0.00458198,0.06290004
-2.75837919,1.99978214,2.32582042,0.98113512,0.00043041,0.02661859,0.15820321,0.35612516,0.00465227,0.06242385
-2.75237619,2.01578761,2.36904695,0.99067864,0.00041147,0.02721742,0.16029763,0.35286346,0.00474045,0.06210390
-2.74637319,2.03261419,2.41078888,0.99999924,0.00039749,0.02788793,0.16220616,0.35089693,0.00484593,0.06192956
-2.74037019,2.05001240,2.45050136,1.00900220,0.00038812,0.02863105,0.16388506,0.35020297,0.00496767,0.06188887
-2.73436718,2.06765172,2.48754093,1.01755157,0.00038295,0.02944716,0.16528955,0.35074441,0.00510411,0.06196861
-2.72836418,2.08512439,2.52117776,1.02547198,0.00038152,0.03033598,0.16637507,0.35246875,0.00525321,0.06215433
-2.72236118,2.10195421,2.55061414,1.03255331,0.00038333,0.03129638,0.16709876,0.35530796,0.00541249,0.06243035
-2.71635818,2.11760999,2.57500857,1.03855779,0.00038788,0.03232637,0.16742103,0.35917902,0.00557905,0.06277999
-2.71035518,2.13152344,2.59350455,1.04322953,0.00039466,0.03342292,0.16730718,0.36398523,0.00574968,0.06318574
-2.70435218,2.14311044,2.60526274,1.04630575,0.00040318,0.03458201,0.16672886,0.36961818,0.00592090,0.06362960
-2.69834917,2.15179483,2.60949496,1.04752937,0.00041298,0.03579863,0.16566561,0.37596049,0.00608910,0.06409345
-2.69234617,2.15703335,2.60549835,1.04666211,0.00042367,0.03706680,0.16410601,0.38288893,0.00625057,0.06455950
-2.68634317,2.15834049,2.59268791,1.04349739,0.00043494,0.03837968,0.16204868,0.39027805,0.00640172,0.06501084
-2.68034017,2.15531173,2.57062563,1.03787238,0.00044657,0.03972968,0.15950292,0.39800376,0.00653910,0.06543198
-2.67433717,2.14764387,2.53904467,1.02967838,0.00045849,0.04110858,0.15648890,0.40594699,0.00665955,0.06580934
-2.66833417,2.13515120,2.49786727,1.01886896,0.00047074,0.04250764,0.15303755,0.41399689,0.00676028,0.06613174
-2.66233117,2.11777661,2.44721531,1.00546538,0.00048353,0.04391770,0.14918987,0.42205358,0.00683899,0.06639089
-2.65632816,2.09559680,2.38741298,0.98955892,0.00049727,0.04532926,0.14499598,0.43003014,0.00689392,0.06658163
-2.65032516,2.06882142,2.31898132,0.97130997,0.00051252,0.04673254,0.14051362,0.43785382,0.00692391,0.06670216
-2.64432216,2.03778598,2.24262493,0.95094391,0.00053007,0.04811745,0.13580645,0.44546630,0.00692840,0.06675410
-2.63831916,2.00293904,2.15921150,0.92874400,0.00055090,0.04947360,0.13094201,0.45282314,0.00690751,0.06674237
-2.63231616,1.96482432,2.06974518,0.90504162,0.00057619,0.05079017,0.12598952,0.45989235,0.00686195,0.06667502
-2.62631316,1.92405884,1.97533518,0.88020447,0.00060731,0.05205591,0.12101764,0.46665234,0.00679303,0.06656279
-2.62031016,1.88130828,1.87716114,0.85462335,0.00064581,0.05325901,0.11609223,0.47308940,0.00670259,0.06641867
-2.61430715,1.83726094,1.77643699,0.82869813,0.00069343,0.05438705,0.11127428,0.47919498,0.00659295,0.06625736
-2.60830415,1.79260191,1.67437491,0.80282388,0.00075200,0.05542702,0.10661798,0.48496294,0.00646680,0.06609463
-2.60230115,1.74798866,1.57215111,0.77737769,0.00082346,0.05636531,0.10216929,0.49038717,0.00632713,0.06594669
-2.59629815,1.70402961,1.47087490,0.75270689,0.00090979,0.05718792,0.09796468,0.49545978,0.00617715,0.06582964
-2.59029515,1.66126659,1.37156216,0.72911930,0.00101298,0.05788064,0.09403045,0.50016997,0.00602019,0.06575884
-2.58429215,1.62016214,1.27511424,0.70687593,0.00113493,0.05842943,0.09038250,0.50450393,0.00585963,0.06574855
-2.57828914,1.58109225,1.18230282,0.68618637,0.00127740,0.05882086,0.08702643,0.50844573,0.00569884,0.06581148
-2.57228614,1.54434463,1.09376104,0.66720703,0.00144194,0.05904265,0.08395826,0.51197925,0.00554109,0.06595866
-2.56628314,1.51012250,1.00998068,0.65004225,0.00162982,0.05908433,0.08116538,0.51509111,0.00538956,0.06619932
-2.56028014,1.47855341,0.93131524,0.63474801,0.00184192,0.05893790,0.07862794,0.51777455,0.00524729,0.06654094
-2.55427714,1.44970256,0.85798802,0.62133796,0.00207870,0.05859856,0.07632042,0.52003389,0.00511717,0.06698949
-2.54827414,1.42358947,0.79010449,0.60979143,0.00234009,0.05806543,0.07421341,0.52188956,0.00500197,0.06754974
-2.54227114,1.40020713,0.72766793,0.60006274,0.00262545,0.05734216,0.07227542,0.52338326,0.00490435,0.06822566
-2.53626813,1.37954245,0.67059729,0.59209140,0.00293354,0.05643751,0.07047475,0.52458304,0.00482689,0.06902100
-2.53026513,1.36159675,0.61874610,0.58581261,0.00326246,0.05536578,0.06878119,0.52558799,0.00477212,0.06993980
-2.52426213,1.34640520,0.57192150,0.58116741,0.00360970,0.05414704,0.06716757,0.52653228,0.00474261,0.07098705
-2.51825913,1.33405423,0.52990242,0.57811207,0.00397206,0.05280724,0.06561108,0.52758821,0.00474095,0.07216927
-2.51225613,1.32469585,0.49245612,0.57662615,0.00434581,0.05137804,0.06409431,0.52896813,0.00476981,0.07349508
-2.50625313,1.31855825,0.45935233,0.57671894,0.00472668,0.04989648,0.06260599,0.53092504,0.00483198,0.07497572
-2.50025013,1.31595196,0.43037480,0.57843391,0.00510995,0.04840437,0.06114132,0.53375158,0.00493036,0.07662549
-2.49424712,1.31727128,0.40532966,0.58185091,0.00549061,0.04694753,0.05970214,0.53777752,0.00506797,0.07846198
-2.48824412,1.32299072,0.38405078,0.58708608,0.00586347,0.04557483,0.05829661,0.54336544,0.00524792,0.08050626
-2.48224112,1.33365631,0.36640191,0.59428946,0.00622331,0.04433703,0.05693874,0.55090476,0.00547335,0.08278280
-2.47623812,1.34987206,0.35227608,0.60364016,0.00656501,0.04328550,0.05564759,0.56080396,0.00574739,0.08531917
-2.47023512,1.37228170,0.34159233,0.61533946,0.00688377,0.04247090,0.05444638,0.57348124,0.00607304,0.08814558
-2.46423212,1.40154621,0.33429032,0.62960193,0.00717519,0.04194172,0.05336131,0.58935345,0.00645305,0.09129403
-2.45822911,1.43831768,0.33032319,0.64664481,0.00743544,0.04174283,0.05242040,0.60882371,0.00688980,0.09479737
-2.45222611,1.48321028,0.32964931,0.66667619,0.00766140,0.04191415,0.05165224,0.63226771,0.00738516,0.09868791
-2.44622311,1.53676911,0.33222324,0.68988219,0.00785071,0.04248920,0.05108468,0.66001917,0.00794027,0.10299598
-2.44022011,1.59943806,0.33798657,0.71641381,0.00800184,0.04349397,0.05074363,0.69235460,0.00855544,0.10774813
-2.43421711,1.67152769,0.34685911,0.74637389,0.00811413,0.04494580,0.05065192,0.72947798,0.00922991,0.11296525
-2.42821411,1.75318447,0.35873075,0.77980467,0.00818779,0.04685249,0.05082822,0.77150582,0.00996176,0.11866061
-2.42221111,1.84436261,0.37345463,0.81667674,0.00822383,0.04921164,0.05128617,0.81845316,0.01074775,0.12483788
-2.41620810,1.94479992,0.39084169,0.85687965,0.00822399,0.05201026,0.05203356,0.87022110,0.01158320,0.13148923
-2.41020510,2.05399892,0.41065707,0.90021504,0.00819066,0.05522457,0.05307185,0.92658671,0.01246193,0.13859365
-2.40420210,2.17121459,0.43261856,0.94639242,0.00812673,0.05882023,0.05439568,0.98719575,0.01337626,0.14611558
-2.39819910,2.29544967,0.45639702,0.99502833,0.00803547,0.06275273,0.05599277,1.05155902,0.01431703,0.15400398
-2.39219610,2.42545855,0.48161909,1.04564885,0.00792040,0.06696821,0.05784391,1.11905278,0.01527368,0.16219185
-2.38619310,2.55976019,0.50787193,1.09769571,0.00778510,0.07140446,0.05992324,1.18892373,0.01623443,0.17059640
-2.38019010,2.69666034,0.53470992,1.15053605,0.00763312,0.07599233,0.06219862,1.26029872,0.01718647,0.17911987
-2.37418709,2.83428273,0.56166316,1.20347532,0.00746787,0.08065726,0.06463237,1.33219942,0.01811623,0.18765096
-2.36818409,2.97060885,0.58824738,1.25577334,0.00729245,0.08532113,0.06718205,1.40356162,0.01900968,0.19606698
-2.36218109,3.10352490,0.61397505,1.30666257,0.00710966,0.08990414,0.06980147,1.47325894,0.01985272,0.20423664
-2.35617809,3.23087476,0.63836713,1.35536821,0.00692189,0.09432694,0.07244185,1.54013024,0.02063150,0.21202327
-2.35017509,3.35051698,0.66096511,1.40112917,0.00673112,0.09851264,0.07505305,1.60300993,0.02133285,0.21928860
-2.34417209,3.46038380,0.68134291,1.44321913,0.00653891,0.10238886,0.07758491,1.66076020,0.02194462,0.22589675
-2.33816908,3.55853992,0.69911814,1.48096683,0.00634642,0.10588967,0.07998862,1.71230401,0.02245609,0.23171834
-2.33216608,3.64323878,0.71396227,1.51377475,0.00615445,0.10895728,0.08221804,1.75665754,0.02285822,0.23663460
-2.32616308,3.71297410,0.72560936,1.54113541,0.00596349,0.11154356,0.08423102,1.79296098,0.02314401,0.24054119
-2.32016008,3.76652469,0.73386307,1.56264475,0.00577376,0.11361123,0.08599061,1.82050625,0.02330863,0.24335171
-2.31415708,3.80299085,0.73860157,1.57801204,0.00558531,0.11513468,0.08746608,1.83876073,0.02334959,0.24500058
-2.30815408,3.82182088,0.73978025,1.58706615,0.00539804,0.11610049,0.08863382,1.84738586,0.02326682,0.24544535
-2.30215108,3.82282700,0.73743217,1.58975795,0.00521177,0.11650748,0.08947799,1.84624998,0.02306263,0.24466813
-2.29614807,3.80619006,0.73166619,1.58615910,0.00502630,0.11636648,0.08999095,1.83543482,0.02274161,0.24267630
-2.29014507,3.77245333,0.72266286,1.57645737,0.00484143,0.11569971,0.09017341,1.81523546,0.02231049,0.23950238
-2.28414207,3.72250563,0.71066838,1.56094897,0.00465701,0.11453981,0.09003433,1.78615369,0.02177793,0.23520302
-2.27813907,3.65755493,0.69598670,1.54002838,0.00447294,0.11292861,0.08959052,1.74888524,0.02115420,0.22985731
-2.27213607,3.57909358,0.67897012,1.51417626,0.00428919,0.11091571,0.08886606,1.70430110,0.02045087,0.22356436
-2.26613307,3.48885661,0.66000879,1.48394599,0.00410581,0.10855687,0.08789139,1.65342399,0.01968052,0.21644038
-2.26013007,3.38877492,0.63951945,1.44994950,0.00392291,0.10591227,0.08670223,1.59740060,0.01885635,0.20861532
-2.25412706,3.28092481,0.61793369,1.41284289,0.00374069,0.10304475,0.08533837,1.53747078,0.01799184,0.20022920
-2.24812406,3.16747585,0.59568629,1.37331225,0.00355937,0.10001809,0.08384228,1.47493459,0.01710041,0.19142836
-2.24212106,3.05063843,0.57320386,1.33206009,0.00337925,0.09689531,0.08225771,1.41111839,0.01619514,0.18236163
-2.23611806,2.93261254,0.55089417,1.28979266,0.00320067,0.09373709,0.08062816,1.34734096,0.01528851,0.17317668
-2.23011506,2.81553914,0.52913649,1.24720823,0.00302397,0.09060033,0.07899553,1.28488062,0.01439213,0.16401659
-2.22411206,2.70145506,0.50827318,1.20498656,0.00284955,0.08753695,0.07739874,1.22494422,0.01351659,0.15501672
-2.21810905,2.59225230,0.48860269,1.16377948,0.00267784,0.08459278,0.07587256,1.16863887,0.01267133,0.14630200
-2.21210605,2.48964259,0.47037425,1.12420257,0.00250925,0.08180677,0.07444660,1.11694687,0.01186456,0.13798463
-2.20610305,2.39512742,0.45378425,1.08682793,0.00234428,0.07921034,0.07314449,1.07070454,0.01110320,0.13016231
-2.20010005,2.30997412,0.43897433,1.05217796,0.00218339,0.07682702,0.07198337,1.03058520,0.01039289,0.12291685
-2.19409705,2.23519809,0.42603133,1.02072004,0.00202712,0.07467229,0.07097363,0.99708673,0.00973804,0.11631338
-2.18809405,2.17155123,0.41498879,0.99286219,0.00187601,0.07275362,0.07011890,0.97052367,0.00914189,0.11039991
-2.18209105,2.11951674,0.40583020,0.96894962,0.00173064,0.07107075,0.06941634,0.95102417,0.00860658,0.10520742
-2.17608804,2.07930995,0.39849342,0.94926214,0.00159161,0.06961618,0.06885714,0.93853149,0.00813330,0.10075029
-2.17008504,2.05088519,0.39287649,0.93401260,0.00145955,0.06837578,0.06842733,0.93281024,0.00772234,0.09702710
-2.16408204,2.03394831,0.38884427,0.92334616,0.00133514,0.06732965,0.06810870,0.93345681,0.00737327,0.09402184
-2.15807904,2.02797453,0.38623575,0.91734065,0.00121904,0.06645303,0.06787985,0.93991402,0.00708501,0.09170521
-2.15207604,2.03223105,0.38487172,0.91600782,0.00111198,0.06571739,0.06771740,0.95148937,0.00685595,0.09003639
-2.14607304,2.04580386,0.38456259,0.91929556,0.00101466,0.06509154,0.06759719,0.96737649,0.00668404,0.08896474
-2.14007004,2.06762797,0.38511584,0.92709105,0.00092784,0.06454282,0.06749544,0.98667935,0.00656686,0.08843183
-2.13406703,2.09652034,0.38634305,0.93922468,0.00085227,0.06403830,0.06738987,1.00843836,0.00650167,0.08837343
-2.12806403,2.13121435,0.38806616,0.95547467,0.00078871,0.06354591,0.06726063,1.03165781,0.00648549,0.08872154
-2.12206103,2.17039510,0.39012278,0.97557228,0.00073793,0.06303552,0.06709118,1.05533390,0.00651509,0.08940642
-2.11605803,2.21273425,0.39237033,0.99920738,0.00070070,0.06247994,0.06686885,1.07848234,0.00658700,0.09035846
