energy_ev,total_up,Pb_p_up,Pb_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.74787394,0.88519424,0.05204629,0.00061090,0.19034516,0.27174557,0.01105082,0.56805204
-5.74187094,0.85626092,0.04946808,0.00060997,0.17646822,0.26439489,0.01051670,0.55011441
-5.73586793,0.82651001,0.04693217,0.00060599,0.16388134,0.25659928,0.01000644,0.53158803
-5.72986493,0.79629218,0.04448567,0.00059899,0.15264530,0.24845973,0.00953038,0.51268708
-5.72386193,0.76600089,0.04217698,0.00058907,0.14282088,0.24009269,0.00909924,0.49365409
-5.71785893,0.73607211,0.04005543,0.00057639,0.13447236,0.23162981,0.00872413,0.47475996
-5.71185593,0.70698169,0.03817079,0.00056115,0.12767020,0.22321680,0.00841652,0.45630259
-5.70585293,0.67924056,0.03657270,0.00054362,0.12249288,0.21501180,0.00818817,0.43860394
-5.69984992,0.65338755,0.03531003,0.00052410,0.11902763,0.20718283,0.00805105,0.42200566
-5.69384692,0.62998004,0.03443016,0.00050293,0.11737009,0.19990476,0.00801725,0.40686326
-5.68784392,0.60958264,0.03397814,0.00048049,0.11762291,0.19335557,0.00809876,0.39353896
-5.68184092,0.59275408,0.03399582,0.00045715,0.11989315,0.18771215,0.00830727,0.38239333
-5.67583792,0.58003265,0.03452086,0.00043331,0.12428871,0.18314572,0.00865397,0.37377604
-5.66983492,0.57192068,0.03558572,0.00040936,0.13091372,0.17981692,0.00914916,0.36801583
-5.66383192,0.56886829,0.03721656,0.00038568,0.13986314,0.17787080,0.00980198,0.36541007
-5.65782891,0.57125703,0.03943213,0.00036261,0.15121666,0.17743187,0.01062001,0.36621414
-5.65182591,0.57938400,0.04224271,0.00034047,0.16503209,0.17859920,0.01160889,0.37063107
-5.64582291,0.59344671,0.04564902,0.00031955,0.18133854,0.18144202,0.01277184,0.37880169
-5.63981991,0.61352959,0.04964128,0.00030007,0.20012960,0.18599570,0.01410936,0.39079568
-5.63381691,0.63959254,0.05419834,0.00028222,0.22135694,0.19225844,0.01561875,0.40660396
-5.62781391,0.67146206,0.05928710,0.00026612,0.24492450,0.20018882,0.01729378,0.42613268
-5.62181091,0.70882567,0.06486207,0.00025186,0.27068375,0.20970429,0.01912443,0.44919929
-5.61580790,0.75122994,0.07086525,0.00023945,0.29843030,0.22068076,0.02109666,0.47553090
-5.60980490,0.79808270,0.07722644,0.00022887,0.32790225,0.23295343,0.02319231,0.50476528
-5.60380190,0.84865961,0.08386385,0.00022005,0.35878046,0.24631882,0.02538912,0.53645467
-5.59779890,0.90211534,0.09068510,0.00021287,0.39069100,0.26053821,0.02766090,0.57007256
-5.59179590,0.95749941,0.09758879,0.00020720,0.42321007,0.27534227,0.02997781,0.60502345
-5.58579290,1.01377644,0.10446632,0.00020287,0.45587121,0.29043696,0.03230686,0.64065550
-5.57978989,1.06985053,0.11120423,0.00019968,0.48817494,0.30551056,0.03461248,0.67627589
-5.57378689,1.12459322,0.11768683,0.00019747,0.51960053,0.32024162,0.03685729,0.71116851
-5.56778389,1.17687432,0.12379912,0.00019603,0.54961977,0.33430764,0.03900300,0.74461357
-5.56178089,1.22559461,0.12942992,0.00019519,0.57771215,0.34739423,0.04101134,0.77590861
-5.55577789,1.26971950,0.13447500,0.00019480,0.60338114,0.35920450,0.04284512,0.80439011
-5.54977489,1.30831245,0.13884033,0.00019473,0.62617083,0.36946824,0.04446932,0.82945513
-5.54377189,1.34056698,0.14244502,0.00019490,0.64568245,0.37795072,0.04585211,0.85058217
-5.53776888,1.36583606,0.14522407,0.00019526,0.66158999,0.38446074,0.04696588,0.86735038
-5.53176588,1.38365783,0.14713072,0.00019581,0.67365438,0.38885757,0.04778810,0.87945664
-5.52576288,1.39377658,0.14813825,0.00019661,0.68173551,0.39105663,0.04830214,0.88672957
-5.51975988,1.39615820,0.14824129,0.00019778,0.68580172,0.39103362,0.04849781,0.88914012
-5.51375688,1.39099949,0.14745639,0.00019950,0.68593614,0.38882708,0.04837180,0.88680824
-5.50775388,1.37873094,0.14582197,0.00020199,0.68233976,0.38453907,0.04792781,0.88000532
-5.50175088,1.36001281,0.14339757,0.00020555,0.67533098,0.37833427,0.04717649,0.86915241
-5.49574787,1.33572470,0.14026239,0.00021054,0.66534153,0.37043721,0.04613524,0.85481406
-5.48974487,1.30694896,0.13651332,0.00021736,0.65290911,0.36112811,0.04482761,0.83768827
-5.48374187,1.27494847,0.13226231,0.00022648,0.63866676,0.35073719,0.04328270,0.81859258
-5.47773887,1.24113962,0.12763339,0.00023839,0.62332944,0.33963792,0.04153431,0.79844704
-5.47173587,1.20706126,0.12275930,0.00025363,0.60767823,0.32823919,0.03961992,0.77825434
-5.46573287,1.17434070,0.11777793,0.00027276,0.59254269,0.31697695,0.03757973,0.75907795
-5.45972986,1.14465755,0.11282865,0.00029637,0.57878181,0.30630534,0.03545551,0.74201860
-5.45372686,1.11970653,0.10804873,0.00032505,0.56726424,0.29668762,0.03328952,0.72819002
-5.44772386,1.10115997,0.10356983,0.00035936,0.55884818,0.28858711,0.03112351,0.71869415
-5.44172086,1.09063090,0.09951481,0.00039986,0.55436148,0.28245830,0.02899772,0.71459668
-5.43571786,1.08963733,0.09599480,0.00044706,0.55458234,0.27873823,0.02695004,0.71690308
-5.42971486,1.09956827,0.09310676,0.00050143,0.56022108,0.27783825,0.02501526,0.72653576
-5.42371186,1.12165207,0.09093146,0.00056335,0.57190313,0.28013614,0.02322449,0.74431241
-5.41770885,1.15692726,0.08953187,0.00063311,0.59015367,0.28596876,0.02160468,0.77092601
-5.41170585,1.20621633,0.08895220,0.00071090,0.61538402,0.29562492,0.02017835,0.80692666
-5.40570285,1.27010261,0.08921729,0.00079679,0.64788012,0.30933888,0.01896339,0.85270538
-5.39969985,1.34891061,0.09033257,0.00089068,0.68779303,0.32728406,0.01797301,0.90848019
-5.39369685,1.44268998,0.09228438,0.00099237,0.73513190,0.34956732,0.01721580,0.97428467
-5.38769385,1.55120350,0.09504083,0.00110144,0.78975937,0.37622361,0.01669585,1.04995914
-5.38169085,1.67391940,0.09855288,0.00121732,0.85138963,0.40721128,0.01641296,1.13514497
-5.37568784,1.81000843,0.10275582,0.00133929,0.91958930,0.44240808,0.01636288,1.22928204
-5.36968484,1.95834617,0.10757100,0.00146641,0.99378134,0.48160811,0.01653763,1.33161000
-5.36368184,2.11752092,0.11290782,0.00159759,1.07325197,0.52451987,0.01692574,1.44117330
-5.35767884,2.28584780,0.11866578,0.00173157,1.15716086,0.57076580,0.01751266,1.55683065
-5.35167584,2.46138916,0.12473679,0.00186696,1.24455453,0.61988343,0.01828097,1.67726888
-5.34567284,2.64198177,0.13100749,0.00200223,1.33438293,0.67132855,0.01921082,1.80102148
-5.33966983,2.82527066,0.13736158,0.00213575,1.42551902,0.72448054,0.02028018,1.92649181
-5.33366683,3.00874957,0.14368221,0.00226584,1.51678121,0.77865011,0.02146521,2.05198086
-5.32766383,3.18980757,0.14985429,0.00239076,1.60695806,0.83308943,0.02274066,2.17571927
-5.32166083,3.36578098,0.15576674,0.00250879,1.69483489,0.88700482,0.02408015,2.29590297
-5.31565783,3.53400974,0.16131460,0.00261827,1.77922153,0.93957173,0.02545666,2.41073185
-5.30965483,3.69189678,0.16640097,0.00271762,1.85898048,0.98995186,0.02684287,2.51845038
-5.30365183,3.83696874,0.17093882,0.00280537,1.93305452,1.03731194,0.02821166,2.61738915
-5.29764882,3.96693624,0.17485248,0.00288025,2.00049296,1.08084371,0.02953654,2.70600596
-5.29164582,4.07975159,0.17807898,0.00294119,2.06047537,1.11978451,0.03079211,2.78292506
-5.28564282,4.17366189,0.18056902,0.00298736,2.11233196,1.15343766,0.03195456,2.84697312
-5.27963982,4.24725542,0.18228761,0.00301819,2.15555971,1.18119193,0.03300214,2.89721050
-5.27363682,4.29949926,0.18321449,0.00303340,2.18983344,1.20253928,0.03391557,2.93295647
-5.26763382,4.32976655,0.18334406,0.00303300,2.21501122,1.21709008,0.03467844,2.95380718
-5.26163082,4.33785198,0.18268505,0.00301728,2.23113386,1.22458515,0.03527756,2.95964555
-5.25562781,4.32397448,0.18125982,0.00298685,2.23841817,1.22490402,0.03570322,2.95064245
-5.24962481,4.28876690,0.17910331,0.00294254,2.23724435,1.21806887,0.03594937,2.92724889
-5.24362181,4.23325270,0.17626173,0.00288546,2.22813776,1.20424409,0.03601369,2.89017940
-5.23761881,4.15881053,0.17279092,0.00281689,2.21174594,1.18373123,0.03589753,2.84038722
-5.23161581,4.06712785,0.16875460,0.00273831,2.18881174,1.15695953,0.03560583,2.77903210
-5.22561281,3.96014572,0.16422232,0.00265129,2.16014371,1.12447254,0.03514686,2.70744217
-5.21960980,3.83999681,0.15926750,0.00255748,2.12658527,1.08691118,0.03453186,2.62707135
-5.21360680,3.70893928,0.15396531,0.00245854,2.08898376,1.04499411,0.03377467,2.53945415
-5.20760380,3.56928945,0.14839071,0.00235613,2.04816103,0.99949616,0.03289122,2.44615977
-5.20160080,3.42335587,0.14261653,0.00225180,2.00488689,0.95122590,0.03189902,2.34874743
-5.19559780,3.27337765,0.13671188,0.00214702,1.95985641,0.90100299,0.03081662,2.24872471
-5.18959480,3.12146944,0.13074065,0.00204309,1.91367239,0.84963664,0.02966308,2.14751068
-5.18359180,2.96957495,0.12476045,0.00194115,1.86683342,0.79790555,0.02845745,2.04640500
-5.17758879,2.81943075,0.11882178,0.00184214,1.81972815,0.74654046,0.02721826,1.94656419
-5.17158579,2.67254117,0.11296760,0.00174683,1.77263565,0.69620956,0.02596319,1.84898550
-5.16558279,2.53016457,0.10723319,0.00165575,1.72573182,0.64750727,0.02470866,1.75449876
-5.15957979,2.39331097,0.10164632,0.00156928,1.67910111,0.60094655,0.02346961,1.66376578
-5.15357679,2.26274986,0.09622776,0.00148760,1.63275273,0.55695463,0.02225931,1.57728688
-5.14757379,2.13902714,0.09099192,0.00141074,1.58664036,0.51587215,0.02108929,1.49541345
-5.14157079,2.02248939,0.08594774,0.00133862,1.54068403,0.47795511,0.01996929,1.41836537
-5.13556778,1.91331337,0.08109966,0.00127105,1.49479288,0.44337946,0.01890734,1.34625197
-5.12956478,1.81153887,0.07644863,0.00120774,1.44888757,0.41224747,0.01790985,1.27909486
-5.12356178,1.71710253,0.07199311,0.00114840,1.40292089,0.38459555,0.01698177,1.21685140
-5.11755878,1.62987080,0.06773002,0.00109269,1.35689569,0.36040281,0.01612669,1.15943720
-5.11155578,1.54967025,0.06365553,0.00104030,1.31087901,0.33959984,0.01534710,1.10674656
-5.10555278,1.47631370,0.05976579,0.00099093,1.26501179,0.32207725,0.01464449,1.05866985
-5.09954977,1.40962118,0.05605737,0.00094431,1.21951372,0.30769354,0.01401952,1.01510708
-5.09354677,1.34943503,0.05252761,0.00090024,1.17468302,0.29628219,0.01347218,0.97597724
-5.08754377,1.29562894,0.04917479,0.00085855,1.13089137,0.28765759,0.01300185,0.94122337
-5.08154077,1.24811101,0.04599809,0.00081914,1.08857406,0.28161994,0.01260737,0.91081338
-5.07553777,1.20682143,0.04299746,0.00078194,1.04821626,0.27795920,0.01228714,0.88473710
-5.06953477,1.17172549,0.04017336,0.00074696,1.01033582,0.27645808,0.01203907,0.86300016
-5.06353177,1.14280299,0.03752644,0.00071419,0.97546366,0.27689439,0.01186062,0.84561541
-5.05752876,1.12003513,0.03505718,0.00068369,0.94412256,0.27904302,0.01174878,0.83259273
-5.05152576,1.10339009,0.03276553,0.00065550,0.91680543,0.28267770,0.01170003,0.82392811
-5.04552276,1.09280847,0.03065057,0.00062969,0.89395389,0.28757276,0.01171035,0.81959273
-5.03951976,1.08818965,0.02871024,0.00060631,0.87593817,0.29350519,0.01177522,0.81952305
-5.03351676,1.08937999,0.02694115,0.00058540,0.86303917,0.30025698,0.01188961,0.82361222
-5.02751376,1.09616362,0.02533844,0.00056698,0.85543333,0.30761788,0.01204801,0.83170371
-5.02151076,1.10825632,0.02389577,0.00055106,0.85318098,0.31538855,0.01224449,0.84358721
-5.01550775,1.12530295,0.02260538,0.00053763,0.85621865,0.32338398,0.01247278,0.85899720
-5.00950475,1.14687827,0.02145823,0.00052665,0.86435559,0.33143699,0.01272635,0.87761422
-5.00350175,1.17249139,0.02044424,0.00051808,0.87727475,0.33940178,0.01299854,0.89906862
-4.99749875,1.20159326,0.01955252,0.00051185,0.89453819,0.34715701,0.01328265,0.92294674
-4.99149575,1.23358699,0.01877168,0.00050792,0.91559678,0.35460845,0.01357209,0.94879911
-4.98549275,1.26784040,0.01809014,0.00050622,0.93980391,0.36169073,0.01386055,0.97615021
-4.97948974,1.30370008,0.01749645,0.00050668,0.96643279,0.36836818,0.01414206,1.00450934
-4.97348674,1.34050643,0.01697953,0.00050926,0.99469675,0.37463437,0.01441114,1.03338218
-4.96748374,1.37760886,0.01652892,0.00051392,1.02377185,0.38051048,0.01466293,1.06228233
-4.96148074,1.41438051,0.01613500,0.00052063,1.05282100,0.38604235,0.01489321,1.09074250
-4.95547774,1.45023180,0.01578911,0.00052935,1.08101880,0.39129625,0.01509854,1.11832469
-4.94947474,1.48462231,0.01548362,0.00054008,1.10757596,0.39635359,0.01527620,1.14462913
-4.94347174,1.51707042,0.01521197,0.00055278,1.13176269,0.40130467,0.01542429,1.16930143
-4.93746873,1.54716031,0.01496862,0.00056744,1.15292979,0.40624190,0.01554164,1.19203776
-4.93146573,1.57454622,0.01474900,0.00058400,1.17052688,0.41125262,0.01562782,1.21258792
-4.92546273,1.59895371,0.01454940,0.00060241,1.18411682,0.41641205,0.01568304,1.23075610
-4.91945973,1.62017802,0.01436680,0.00062255,1.19338590,0.42177663,0.01570808,1.24639956
-4.91345673,1.63807977,0.01419878,0.00064430,1.19814922,0.42737820,0.01570420,1.25942518
-4.90745373,1.65257829,0.01404337,0.00066747,1.19835118,0.43321925,0.01567302,1.26978433
-4.90145073,1.66364309,0.01389891,0.00069181,1.19406105,0.43926968,0.01561642,1.27746628
-4.89544772,1.67128400,0.01376398,0.00071703,1.18546393,0.44546509,0.01553643,1.28249065
-4.88944472,1.67554069,0.01363732,0.00074279,1.17284747,0.45170697,0.01543509,1.28489936
-4.88344172,1.67647211,0.01351785,0.00076867,1.15658519,0.45786464,0.01531437,1.28474863
-4.87743872,1.67414679,0.01340472,0.00079424,1.13711712,0.46377903,0.01517611,1.28210147
-4.87143572,1.66863432,0.01329738,0.00081900,1.11492876,0.46926814,0.01502188,1.27702116
-4.86543272,1.65999878,0.01319577,0.00084243,1.09052946,0.47413385,0.01485300,1.26956619
-4.85942971,1.64829437,0.01310053,0.00086400,1.06443112,0.47817000,0.01467044,1.25978681
-4.85342671,1.63356370,0.01301327,0.00088316,1.03712844,0.48117113,0.01447484,1.24772352
-4.84742371,1.61583859,0.01293691,0.00089939,1.00908130,0.48294161,0.01426651,1.23340754
-4.84142071,1.59514342,0.01287601,0.00091222,0.98070034,0.48330474,0.01404546,1.21686307
-4.83541771,1.57150075,0.01283713,0.00092119,0.95233598,0.48211125,0.01381141,1.19811133
-4.82941471,1.54493878,0.01282930,0.00092594,0.92427149,0.47924694,0.01356389,1.17717586
-4.82341171,1.51550002,0.01286429,0.00092617,0.89672002,0.47463901,0.01330230,1.15408883
-4.81740870,1.48325059,0.01295707,0.00092168,0.86982557,0.46826076,0.01302596,1.12889771
-4.81140570,1.44828943,0.01312605,0.00091235,0.84366759,0.46013445,0.01273424,1.10167200
-4.80540270,1.41075666,0.01339333,0.00089820,0.81826862,0.45033223,0.01242661,1.07250923
-4.79939970,1.37084055,0.01378487,0.00087932,0.79360442,0.43897495,0.01210276,1.04154000
-4.79339670,1.32878238,0.01433048,0.00085593,0.76961585,0.42622911,0.01176264,1.00893151
-4.78739370,1.28487883,0.01506371,0.00082832,0.74622152,0.41230188,0.01140657,0.97488928
-4.78139070,1.23948156,0.01602160,0.00079690,0.72333075,0.39743454,0.01103529,0.93965684
-4.77538769,1.19299390,0.01724416,0.00076213,0.70085569,0.38189469,0.01064998,0.90351338
-4.76938469,1.14586455,0.01877371,0.00072454,0.67872227,0.36596735,0.01025234,0.86676932
-4.76338169,1.09857870,0.02065403,0.00068470,0.65687919,0.34994564,0.00984457,0.82976001
-4.75737869,1.05164668,0.02292921,0.00064323,0.63530467,0.33412118,0.00942938,0.79283783
-4.75137569,1.00559092,0.02564240,0.00060073,0.61401064,0.31877473,0.00900995,0.75636310
-4.74537269,0.96093150,0.02883423,0.00055780,0.59304432,0.30416750,0.00858993,0.72069419
-4.73936968,0.91817126,0.03254124,0.00051502,0.57248726,0.29053327,0.00817337,0.68617735
-4.73336668,0.87778087,0.03679404,0.00047294,0.55245209,0.27807185,0.00776464,0.65313677
-4.72736368,0.84018484,0.04161552,0.00043204,0.53307725,0.26694387,0.00736836,0.62186535
-4.72136068,0.80574895,0.04701899,0.00039278,0.51452027,0.25726731,0.00698932,0.59261665
-4.71535768,0.77476969,0.05300645,0.00035550,0.49695009,0.24911561,0.00663235,0.56559838
-4.70935468,0.74746640,0.05956706,0.00032050,0.48053898,0.24251760,0.00630227,0.54096782
-4.70335168,0.72397626,0.06667587,0.00028803,0.46545458,0.23745900,0.00600372,0.51882929
-4.69734867,0.70435258,0.07429288,0.00025822,0.45185276,0.23388562,0.00574112,0.49923393
-4.69134567,0.68856643,0.08236261,0.00023117,0.43987161,0.23170787,0.00551851,0.48218167
-4.68534267,0.67651159,0.09081424,0.00020691,0.42962700,0.23080651,0.00533948,0.46762540
-4.67933967,0.66801270,0.09956221,0.00018540,0.42121008,0.23103935,0.00520708,0.45547710
-4.67333667,0.66283619,0.10850765,0.00016659,0.41468674,0.23224862,0.00512372,0.44561567
-4.66733367,0.66070376,0.11754027,0.00015037,0.41009910,0.23426875,0.00509112,0.43789615
-4.66133067,0.66130765,0.12654104,0.00013659,0.40746901,0.23693416,0.00511023,0.43215975
-4.65532766,0.66432718,0.13538526,0.00012511,0.40680314,0.24008695,0.00518118,0.42824451
-4.64932466,0.66944590,0.14394629,0.00011578,0.40809948,0.24358394,0.00530328,0.42599578
-4.64332166,0.67636850,0.15209950,0.00010843,0.41135469,0.24730302,0.00547497,0.42527632
-4.63731866,0.68483683,0.15972648,0.00010294,0.41657181,0.25114847,0.00569384,0.42597536
-4.63131566,0.69464425,0.16671927,0.00009916,0.42376785,0.25505502,0.00595666,0.42801631
-4.62531266,0.70564766,0.17298446,0.00009700,0.43298059,0.25899062,0.00625938,0.43136264
-4.61930965,0.71777665,0.17844695,0.00009639,0.44427405,0.26295760,0.00659725,0.43602176
-4.61330665,0.73103918,0.18305312,0.00009730,0.45774226,0.26699244,0.00696488,0.44204654
-4.60730365,0.74552352,0.18677342,0.00009971,0.47351072,0.27116397,0.00735630,0.44953448
-4.60130065,0.76139628,0.18960399,0.00010368,0.49173547,0.27557008,0.00776517,0.45862436
-4.59529765,0.77889632,0.19156746,0.00010927,0.51259932,0.28033316,0.00818481,0.46949060
-4.58929465,0.79832479,0.19271265,0.00011658,0.53630548,0.28559442,0.00860847,0.48233542
-4.58329165,0.82003158,0.19311325,0.00012574,0.56306843,0.29150719,0.00902939,0.49737904
-4.57728864,0.84439851,0.19286543,0.00013692,0.59310248,0.29822968,0.00944100,0.51484836
-4.57128564,0.87181998,0.19208458,0.00015027,0.62660828,0.30591727,0.00983713,0.53496450
-4.56528264,0.90268167,0.19090114,0.00016598,0.66375792,0.31471486,0.01021208,0.55792970
-4.55927964,0.93733827,0.18945573,0.00018421,0.70467917,0.32474933,0.01056082,0.58391407
-4.55327664,0.97609093,0.18789379,0.00020512,0.74943957,0.33612275,0.01087908,0.61304279
-4.54727364,1.01916556,0.18635994,0.00022884,0.79803130,0.34890630,0.01116346,0.64538434
-4.54127064,1.06669285,0.18499221,0.00025546,0.85035747,0.36313539,0.01141143,0.68094021
-4.53526763,1.11869085,0.18391651,0.00028502,0.90622068,0.37880610,0.01162144,0.71963661
-4.52926463,1.17505116,0.18324139,0.00031750,0.96531462,0.39587315,0.01179281,0.76131869
-4.52326163,1.23552926,0.18305351,0.00035281,1.02721932,0.41424945,0.01192570,0.80574762
-4.51725863,1.29973981,0.18341388,0.00039078,1.09140058,0.43380736,0.01202105,0.85260062
-4.51125563,1.36715717,0.18435500,0.00043115,1.15721389,0.45438157,0.01208041,0.90147441
-4.50525263,1.43712148,0.18587922,0.00047359,1.22391315,0.47577352,0.01210580,0.95189177
-4.49924962,1.50885033,0.18795820,0.00051768,1.29066389,0.49775720,0.01209959,1.00331134
-4.49324662,1.58145573,0.19053360,0.00056290,1.35656103,0.52008619,0.01206426,1.05514029
-4.48724362,1.65396601,0.19351898,0.00060869,1.42065048,0.54250148,0.01200231,1.10674949
-4.48124062,1.72535180,0.19680283,0.00065439,1.48195399,0.56473995,0.01191604,1.15749067
-4.47523762,1.79455533,0.20025267,0.00069931,1.53949630,0.58654297,0.01180748,1.20671494
-4.46923462,1.86052184,0.20371990,0.00074273,1.59233370,0.60766486,0.01167828,1.25379188
-4.46323162,1.92223190,0.20704547,0.00078392,1.63958266,0.62788080,0.01152963,1.29812844
-4.45722861,1.97873314,0.21006581,0.00082215,1.68044757,0.64699372,0.01136227,1.33918692
-4.45122561,2.02917031,0.21261911,0.00085672,1.71424619,0.66484003,0.01117649,1.37650096
-4.44522261,2.07281201,0.21455140,0.00088700,1.74043182,0.68129369,0.01097217,1.40968914
-4.43921961,2.10907309,0.21572236,0.00091241,1.75861117,0.69626854,0.01074892,1.43846520
-4.43321661,2.13753160,0.21601050,0.00093248,1.76855712,0.70971876,0.01050613,1.46264462
-4.42721361,2.15793957,0.21531763,0.00094686,1.77021573,0.72163734,0.01024316,1.48214709
-4.42121061,2.17022706,0.21357226,0.00095529,1.76370733,0.73205272,0.00995943,1.49699484
-4.41520760,2.17449949,0.21073198,0.00095768,1.74932157,0.74102374,0.00965458,1.50730685
-4.40920460,2.17102834,0.20678462,0.00095404,1.72750670,0.74863319,0.00932858,1.51328937
-4.40320160,2.16023584,0.20174820,0.00094453,1.69885378,0.75498029,0.00898186,1.51522324
-4.39719860,2.14267462,0.19566982,0.00092945,1.66407641,0.76017264,0.00861536,1.51344865
-4.39119560,2.11900337,0.18862332,0.00090920,1.62398725,0.76431795,0.00823062,1.50834850
-4.38519260,2.08995995,0.18070619,0.00088430,1.57947224,0.76751627,0.00782974,1.50033091
-4.37918959,2.05633337,0.17203559,0.00085536,1.53146394,0.76985303,0.00741542,1.48981230
-4.37318659,2.01893620,0.16274394,0.00082304,1.48091505,0.77139346,0.00699088,1.47720169
-4.36718359,1.97857868,0.15297406,0.00078807,1.42877334,0.77217860,0.00655979,1.46288717
-4.36118059,1.93604590,0.14287437,0.00075120,1.37595901,0.77222342,0.00612619,1.44722532
-4.35517759,1.89207893,0.13259405,0.00071318,1.32334509,0.77151688,0.00569437,1.43053392
-4.34917459,1.84736063,0.12227864,0.00067477,1.27174164,0.77002424,0.00526874,1.41308831
-4.34317159,1.80250637,0.11206601,0.00063667,1.22188385,0.76769121,0.00485372,1.39512118
-4.33716858,1.75805966,0.10208300,0.00059955,1.17442415,0.76444989,0.00445362,1.37682582
-4.33116558,1.71449238,0.09244272,0.00056401,1.12992801,0.76022592,0.00407250,1.35836198
-4.32516258,1.67220874,0.08324262,0.00053060,1.08887301,0.75494658,0.00371414,1.33986382
-4.31915958,1.63155221,0.07456322,0.00049978,1.05165045,0.74854901,0.00338191,1.32144907
-4.31315658,1.59281436,0.06646768,0.00047191,1.01856897,0.74098828,0.00307872,1.30322843
-4.30715358,1.55624432,0.05900192,0.00044730,0.98985920,0.73224458,0.00280702,1.28531440
