energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.59779890,8.53131265,0.06552431,0.05237239,3.42216807,0.73508261,0.26500940,4.79758569,1.32201917,0.40506479
-5.59179590,8.65593134,0.06322883,0.05243203,3.51527441,0.75867972,0.26284121,4.87049621,1.33592763,0.40982867
-5.58579290,8.74995825,0.06100190,0.05224208,3.59755138,0.78070415,0.25935421,4.92595700,1.34549115,0.41292788
-5.57978989,8.81213737,0.05883886,0.05180823,3.66779067,0.80094605,0.25458987,4.96320734,1.35050548,0.41433651
-5.57378689,8.84170735,0.05673248,0.05114127,3.72495673,0.81920758,0.24861446,4.98177152,1.35083610,0.41405572
-5.56778389,8.83840816,0.05467386,0.05025676,3.76821007,0.83530546,0.24151717,4.98146407,1.34642046,0.41211281
-5.56178089,8.80247325,0.05265330,0.04917462,3.79692511,0.84907327,0.23340753,4.96238665,1.33726813,0.40855946
-5.55577789,8.73460843,0.05066117,0.04791847,3.81070241,0.86036385,0.22441217,4.92491707,1.32345870,0.40346944
-5.54977489,8.63595935,0.04868866,0.04651497,3.80937496,0.86905161,0.21467106,4.86969161,1.30513802,0.39693577
-5.54377189,8.50806968,0.04672839,0.04499294,3.79300885,0.87503484,0.20433349,4.79758167,1.28251279,0.38906753
-5.53776888,8.35283224,0.04477501,0.04338259,3.76189830,0.87823792,0.19355382,4.70966615,1.25584409,0.37998656
-5.53176588,8.17243557,0.04282552,0.04171455,3.71655557,0.87861357,0.18248733,4.60720077,1.22544003,0.36982407
-5.52576288,7.96930809,0.04087958,0.04001910,3.65769610,0.87614482,0.17128617,4.49158572,1.19164798,0.35871738
-5.51975988,7.74606186,0.03893958,0.03832527,3.58621960,0.87084688,0.16009579,4.36433273,1.15484664,0.34680688
-5.51375688,7.50543771,0.03701068,0.03666014,3.50318762,0.86276849,0.14905163,4.22703261,1.11543821,0.33423326
-5.50775388,7.25025316,0.03510063,0.03504820,3.40979829,0.85199299,0.13827655,4.08132418,1.07384089,0.32113513
-5.50175088,6.98335403,0.03321957,0.03351080,3.30735913,0.83863862,0.12787875,3.92886511,1.03048195,0.30764698
-5.49574787,6.70757051,0.03137968,0.03206574,3.19725859,0.82285822,0.11795035,3.77130523,0.98579124,0.29389756
-5.48974487,6.42567808,0.02959485,0.03072704,3.08093715,0.80483811,0.10856665,3.61026267,0.94019545,0.28000864
-5.48374187,6.14036342,0.02788018,0.02950480,2.95985877,0.78479607,0.09978592,3.44730278,0.89411300,0.26609402
-5.47773887,5.85419513,0.02625159,0.02840524,2.83548342,0.76297853,0.09164978,3.28392015,0.84794950,0.25225893
-5.47173587,5.56959922,0.02472528,0.02743080,2.70924128,0.73965678,0.08418408,3.12152346,0.80209383,0.23859960
-5.46573287,5.28883897,0.02331729,0.02658044,2.58250937,0.71512248,0.07740008,2.96142314,0.75691471,0.22520307
-5.45972986,5.01399880,0.02204307,0.02584998,2.45659088,0.68968240,0.07129602,2.80482160,0.71275779,0.21214712
-5.45372686,4.74697182,0.02091700,0.02523253,2.33269767,0.66365268,0.06585888,2.65280599,0.66994311,0.19950027
-5.44772386,4.48945065,0.01995200,0.02471901,2.21193610,0.63735260,0.06106617,2.50634302,0.62876289,0.18732196
-5.44172086,4.24292114,0.01915919,0.02429861,2.09529626,0.61109819,0.05688786,2.36627582,0.58947974,0.17566262
-5.43571786,4.00865858,0.01854755,0.02395941,1.98364443,0.58519584,0.05328815,2.23332252,0.55232504,0.16456393
-5.42971486,3.78772617,0.01812364,0.02368880,1.87771873,0.55993599,0.05022722,2.10807619,0.51749769,0.15405902
-5.42371186,3.58097525,0.01789138,0.02347406,1.77812748,0.53558729,0.04766273,1.99100613,0.48516307,0.14417266
-5.41770885,3.38904712,0.01785184,0.02330268,1.68534989,0.51239120,0.04555114,1.88246001,0.45545223,0.13492158
-5.41170585,3.21237617,0.01800309,0.02316280,1.59973874,0.49055722,0.04384887,1.78266683,0.42846136,0.12631467
-5.40570285,3.05119400,0.01834012,0.02304347,1.52152448,0.47025902,0.04251307,1.69174046,0.40425143,0.11835338
-5.39969985,2.90553458,0.01885479,0.02293482,1.45082037,0.45163130,0.04150233,1.60968355,0.38284819,0.11103198
-5.39369685,2.77524012,0.01953583,0.02282823,1.38762827,0.43476769,0.04077702,1.53639181,0.36424228,0.10433798
-5.38769385,2.65996793,0.02036893,0.02271631,1.33184483,0.41971957,0.04029954,1.47165863,0.34838977,0.09825259
-5.38169085,2.55919821,0.02133681,0.02259292,1.28326787,0.40649593,0.04003436,1.41517995,0.33521281,0.09275113
-5.37568784,2.47224301,0.02241950,0.02245305,1.24160282,0.39506421,0.03994793,1.36655966,0.32460082,0.08780365
-5.36968484,2.39825659,0.02359454,0.02229270,1.20646935,0.38535207,0.04000852,1.32531552,0.31641184,0.08337543
-5.36368184,2.33624764,0.02483734,0.02210872,1.17740822,0.37725023,0.04018601,1.29088583,0.31047442,0.07942771
-5.35767884,2.28509341,0.02612162,0.02189864,1.15388856,0.37061600,0.04045166,1.26263717,0.30658990,0.07591834
-5.35167584,2.24355632,0.02741982,0.02166051,1.13531583,0.36527781,0.04077791,1.23987312,0.30453517,0.07280252
-5.34567284,2.21030303,0.02870371,0.02139277,1.12104065,0.36104034,0.04113825,1.22184450,0.30406596,0.07003366
-5.33966983,2.18392629,0.02994491,0.02109409,1.11036867,0.35769023,0.04150711,1.20776088,0.30492062,0.06756411
-5.33366683,2.16296938,0.03111555,0.02076337,1.10257175,0.35500241,0.04185992,1.19680364,0.30682444,0.06534611
-5.32766383,2.14595292,0.03218888,0.02039961,1.09690032,0.35274656,0.04217319,1.18814033,0.30949447,0.06333256
-5.32166083,2.13140387,0.03313990,0.02000200,1.09259699,0.35069390,0.04242468,1.18094031,0.31264471,0.06147794
-5.31565783,2.11788577,0.03394599,0.01956994,1.08891121,0.34862389,0.04259374,1.17439119,0.31599169,0.05973909
-5.30965483,2.10402984,0.03458739,0.01910308,1.08511465,0.34633074,0.04266155,1.16771585,0.31926026,0.05807599
-5.30365183,2.08856574,0.03504779,0.01860147,1.08051693,0.34362961,0.04261158,1.16018945,0.32218944,0.05645244
-5.29764882,2.07035122,0.03531462,0.01806566,1.07448123,0.34036218,0.04242988,1.15115594,0.32453819,0.05483672
-5.29164582,2.04839945,0.03537944,0.01749682,1.06643916,0.33640156,0.04210556,1.14004341,0.32609089,0.05320198
-5.28564282,2.02190315,0.03523803,0.01689682,1.05590446,0.33165637,0.04163101,1.12637778,0.32666239,0.05152669
-5.27963982,1.99025437,0.03489050,0.01626835,1.04248480,0.32607377,0.04100227,1.10979427,0.32610237,0.04979481
-5.27363682,1.95305934,0.03434123,0.01561498,1.02589124,0.31964151,0.04021914,1.09004605,0.32429887,0.04799589
-5.26763382,1.91014746,0.03359862,0.01494118,1.00594496,0.31238880,0.03928532,1.06700983,0.32118092,0.04612495
-5.26163082,1.86157426,0.03267484,0.01425231,0.98258079,0.30438607,0.03820835,1.04068803,0.31671995,0.04418230
-5.25562781,1.80761790,0.03158542,0.01355460,0.95584750,0.29574364,0.03699951,1.01120735,0.31093017,0.04217313
-5.24962481,1.74876939,0.03034875,0.01285503,0.92590464,0.28660929,0.03567355,0.97881385,0.30386757,0.04010710
-5.24362181,1.68571682,0.02898558,0.01216122,0.89301606,0.27716482,0.03424834,0.94386460,0.29562790,0.03799771
-5.23761881,1.61932417,0.02751840,0.01148133,0.85754048,0.26762184,0.03274443,0.90681623,0.28634336,0.03586168
-5.23161581,1.55060530,0.02597088,0.01082381,0.81991918,0.25821675,0.03118452,0.86821076,0.27617836,0.03371821
-5.22561281,1.48069423,0.02436730,0.01019728,0.78066159,0.24920510,0.02959290,0.82865923,0.26532434,0.03158833
-5.21960980,1.41081261,0.02273196,0.00961029,0.74032913,0.24085565,0.02799477,0.78882370,0.25399395,0.02949411
-5.21360680,1.34223554,0.02108872,0.00907115,0.69951803,0.23344402,0.02641569,0.74939829,0.24241464,0.02745798
-5.20760380,1.27625677,0.01946051,0.00858768,0.65884168,0.22724632,0.02488089,0.71108979,0.23082209,0.02550211
-5.20160080,1.21415457,0.01786903,0.00816708,0.61891323,0.22253283,0.02341470,0.67459863,0.21945352,0.02364781
-5.19559780,1.15715900,0.01633440,0.00781571,0.58032893,0.21956184,0.02203995,0.64060062,0.20854121,0.02191502
-5.18959480,1.10642179,0.01487499,0.00753897,0.54365288,0.21857384,0.02077755,0.60973013,0.19830636,0.02032189
-5.18359180,1.06298935,0.01350730,0.00734112,0.50940343,0.21978620,0.01964598,0.58256506,0.18895361,0.01888446
-5.17758879,1.02777964,0.01224588,0.00722522,0.47804177,0.22338828,0.01866101,0.55961402,0.18066614,0.01761643
-5.17158579,1.00156327,0.01110335,0.00719302,0.44996283,0.22953731,0.01783540,0.54130581,0.17360172,0.01652899
-5.16558279,0.98494906,0.01009045,0.00724494,0.42548862,0.23835484,0.01717874,0.52798160,0.16788956,0.01563074
-5.15957979,0.97837421,0.00921616,0.00737998,0.40486407,0.24992397,0.01669737,0.51988957,0.16362820,0.01492770
-5.15357679,0.98209878,0.00848779,0.00759583,0.38825513,0.26428727,0.01639438,0.51718208,0.16088424,0.01442337
-5.14757379,0.99620442,0.00791108,0.00788880,0.37574922,0.28144542,0.01626965,0.51991520,0.15969203,0.01411879
-5.14157079,1.02059686,0.00749035,0.00825399,0.36735742,0.30135661,0.01632001,0.52805042,0.16005418,0.01401266
-5.13556778,1.05501170,0.00722853,0.00868530,0.36301845,0.32393649,0.01653942,0.54145810,0.16194276,0.01410150
-5.12956478,1.09902297,0.00712724,0.00917559,0.36260384,0.34905874,0.01691918,0.55992255,0.16530116,0.01437979
-5.12356178,1.15205386,0.00718680,0.00971680,0.36592409,0.37655622,0.01744825,0.58314826,0.17004644,0.01484006
-5.11755878,1.21338910,0.00740615,0.01030013,0.37273544,0.40622246,0.01811346,0.61076700,0.17607203,0.01547307
-5.11155578,1.28218846,0.00778283,0.01091618,0.38274695,0.43781361,0.01889986,0.64234551,0.18325071,0.01626787
-5.10555278,1.35750083,0.00831284,0.01155518,0.39562760,0.47105071,0.01979101,0.67739349,0.19143764,0.01721192
-5.09954977,1.43827869,0.00899050,0.01220710,0.41101329,0.50562221,0.02076925,0.71537165,0.20047352,0.01829117
-5.09354677,1.52339260,0.00980830,0.01286192,0.42851344,0.54118681,0.02181601,0.75569972,0.21018761,0.01949009
-5.08754377,1.61164570,0.01075676,0.01350974,0.44771729,0.57737665,0.02291205,0.79776438,0.22040074,0.02079181
-5.08154077,1.70178817,0.01182433,0.01414104,0.46819972,0.61380075,0.02403774,0.84092702,0.23092809,0.02217814
-5.07553777,1.79253188,0.01299727,0.01474678,0.48952671,0.65004896,0.02517327,0.88453145,0.24158188,0.02362972
-5.06953477,1.88256537,0.01425968,0.01531857,0.51126057,0.68569639,0.02629893,0.92791168,0.25217393,0.02512613
-5.06353177,1.97056954,0.01559352,0.01584886,0.53296484,0.72030845,0.02739525,0.97039987,0.26251811,0.02664615
-5.05752876,2.05523435,0.01697877,0.01633103,0.55420931,0.75344660,0.02844329,1.01133469,0.27243268,0.02816792
-5.05152576,2.13527671,0.01839372,0.01675952,0.57457499,0.78467487,0.02942481,1.05007014,0.28174268,0.02966935
-5.04552276,2.20945980,0.01981525,0.01712994,0.59365933,0.81356717,0.03032253,1.08598501,0.29028227,0.03112843
-5.03951976,2.27661393,0.02121934,0.01743918,0.61108159,0.83971534,0.03112033,1.11849292,0.29789713,0.03252374
-5.03351676,2.33565864,0.02258160,0.01768546,0.62648858,0.86273793,0.03180349,1.14705304,0.30444691,0.03383493
-5.02751376,2.38562578,0.02387786,0.01786842,0.63956054,0.88228943,0.03235895,1.17118117,0.30980766,0.03504328
-5.02151076,2.42568301,0.02508485,0.01798916,0.65001709,0.89806972,0.03277556,1.19046102,0.31387429,0.03613228
-5.01550775,2.45515684,0.02618091,0.01805031,0.65762317,0.90983346,0.03304428,1.20455521,0.31656297,0.03708821
-5.00950475,2.47355436,0.02714663,0.01805598,0.66219463,0.91739898,0.03315844,1.21321573,0.31781328,0.03790066
-5.00350175,2.48058232,0.02796556,0.01801182,0.66360320,0.92065616,0.03311395,1.21629306,0.31759017,0.03856307
-4.99749875,2.47616274,0.02862468,0.01792492,0.66178064,0.91957301,0.03290940,1.21374359,0.31588546,0.03907307
-4.99149575,2.46044348,0.02911496,0.01780377,0.65672165,0.91420028,0.03254622,1.20563470,0.31271885,0.03943280
-4.98549275,2.43380299,0.02943167,0.01765810,0.64848536,0.90467388,0.03202869,1.19214695,0.30813833,0.03964898
-4.97948974,2.39684832,0.02957453,0.01749875,0.63719511,0.89121467,0.03136393,1.17357310,0.30221984,0.03973293
-4.97348674,2.35040570,0.02954778,0.01733743,0.62303637,0.87412538,0.03056176,1.15031348,0.29506616,0.03970027
-4.96748374,2.29550360,0.02935999,0.01718643,0.60625283,0.85378473,0.02963453,1.12286777,0.28680497,0.03957054
-4.96148074,2.23334832,0.02902379,0.01705835,0.58714050,0.83063858,0.02859683,1.09182316,0.27758622,0.03936657
-4.95547774,2.16529274,0.02855533,0.01696570,0.56604016,0.80518853,0.02746511,1.05783922,0.26757863,0.03911373
-4.94947474,2.09279925,0.02797374,0.01692054,0.54332821,0.77797824,0.02625730,1.02162995,0.25696567,0.03883896
-4.94347174,2.01739815,0.02730037,0.01693403,0.51940644,0.74957800,0.02499229,0.98394364,0.24594109,0.03856982
-4.93746873,1.94064326,0.02655803,0.01701604,0.49469097,0.72056825,0.02368945,0.94554137,0.23470405,0.03833333
-4.93146573,1.86406668,0.02577015,0.01717471,0.46960085,0.69152265,0.02236807,0.90717512,0.22345432,0.03815490
-4.92546273,1.78913457,0.02495997,0.01741612,0.44454692,0.66299160,0.02104688,0.86956635,0.21238743,0.03805726
-4.91945973,1.71720614,0.02414973,0.01774391,0.41992127,0.63548684,0.01974353,0.83338610,0.20169034,0.03805953
-4.91345673,1.64949766,0.02336003,0.01815907,0.39608773,0.60946787,0.01847418,0.79923756,0.19153752,0.03817632
-4.90745373,1.58705315,0.02260917,0.01865979,0.37337401,0.58533097,0.01725309,0.76764175,0.18208780,0.03841717
-4.90145073,1.53072303,0.02191275,0.01924134,0.35206543,0.56340100,0.01609236,0.73902714,0.17348199,0.03878611
-4.89544772,1.48115175,0.02128332,0.01989621,0.33240082,0.54392668,0.01500172,0.71372343,0.16584143,0.03928152
-4.88944472,1.43877463,0.02073025,0.02061426,0.31457034,0.52707918,0.01398844,0.69195991,0.15926746,0.03989628
-4.88344172,1.40382398,0.02025975,0.02138301,0.29871548,0.51295429,0.01305733,0.67386808,0.15384176,0.04061810
-4.87743872,1.37634381,0.01987501,0.02218809,0.28493093,0.50157766,0.01221083,0.65948853,0.14962748,0.04143024
-4.87143572,1.35621216,0.01957652,0.02301379,0.27326808,0.49291305,0.01144920,0.64878132,0.14667102,0.04231231
-4.86543272,1.34316949,0.01936247,0.02384358,0.26373998,0.48687276,0.01077075,0.64163932,0.14500432,0.04324142
-4.85942971,1.33685145,0.01922921,0.02466090,0.25632723,0.48332978,0.01017222,0.63790361,0.14464735,0.04419331
-4.85342671,1.33682416,0.01917183,0.02544975,0.25098443,0.48213094,0.00964907,0.63737998,0.14561078,0.04514366
-4.84742371,1.34261974,0.01918466,0.02619545,0.24764686,0.48311018,0.00919587,0.63985561,0.14789839,0.04606939
-4.84142071,1.35377041,0.01926181,0.02688529,0.24623680,0.48610141,0.00880672,0.64511499,0.15150921,0.04694992
-4.83541771,1.36983914,0.01939765,0.02750913,0.24666936,0.49095008,0.00847559,0.65295420,0.15643916,0.04776830
-4.82941471,1.39044549,0.01958718,0.02805990,0.24885738,0.49752310,0.00819669,0.66319284,0.16268209,0.04851220
-4.82341171,1.41528542,0.01982631,0.02853407,0.25271527,0.50571659,0.00796474,0.67568315,0.17023016,0.04917474
-4.81740870,1.44414452,0.02011205,0.02893185,0.25816162,0.51546112,0.00777526,0.69031595,0.17907358,0.04975499
-4.81140570,1.47690436,0.02044251,0.02925736,0.26512073,0.52672453,0.00762473,0.70702339,0.18919981,0.05025833
-4.80540270,1.51354228,0.02081685,0.02951866,0.27352297,0.53951229,0.00751078,0.72577865,0.20059228,0.05069646
-4.79939970,1.55412547,0.02123503,0.02972758,0.28330427,0.55386563,0.00743224,0.74659295,0.21322890,0.05108730
-4.79339670,1.59880040,0.02169760,0.02989951,0.29440498,0.56985801,0.00738919,0.76951053,0.22708054,0.05145455
-4.78739370,1.64777902,0.02220524,0.03005303,0.30676840,0.58759016,0.00738291,0.79460218,0.24210967,0.05182715
-4.78139070,1.70132346,0.02275841,0.03020950,0.32033929,0.60718453,0.00741585,0.82195828,0.25826958,0.05223867
-4.77538769,1.75973083,0.02335689,0.03039258,0.33506270,0.62877956,0.00749155,0.85168202,0.27550422,0.05272649
-4.76938469,1.82331962,0.02399943,0.03062770,0.35088341,0.65252437,0.00761447,0.88388354,0.29374888,0.05333112
-4.76338169,1.89241921,0.02468335,0.03094161,0.36774623,0.67857447,0.00778995,0.91867582,0.31293204,0.05409543
-4.75737869,1.96736324,0.02540432,0.03136180,0.38559723,0.70708859,0.00802397,0.95617253,0.33297810,0.05506400
-4.75137569,2.04848763,0.02615619,0.03191613,0.40438600,0.73822711,0.00832313,0.99648821,0.35381125,0.05628254
-4.74537269,2.13613292,0.02693098,0.03263228,0.42406887,0.77215201,0.00869443,1.03974075,0.37536014,0.05779741
-4.73936968,2.23065079,0.02771895,0.03353747,0.44461279,0.80902801,0.00914522,1.08605581,0.39756326,0.05965523
-4.73336668,2.33241342,0.02850892,0.03465796,0.46599975,0.84902494,0.00968303,1.13557267,0.42037453,0.06190255
-4.72736368,2.44182423,0.02928856,0.03601877,0.48823116,0.89232042,0.01031552,1.18845080,0.44376884,0.06458561
-4.72136068,2.55932836,0.03004491,0.03764331,0.51133190,0.93910251,0.01105034,1.24487609,0.46774710,0.06774994
-4.71535768,2.68542058,0.03076491,0.03955293,0.53535341,0.98957158,0.01189506,1.30506575,0.49234012,0.07144009
-4.70935468,2.82064877,0.03143608,0.04176655,0.56037550,1.04394065,0.01285702,1.36927098,0.51761114,0.07569901
-4.70335168,2.96561092,0.03204705,0.04430014,0.58650630,1.10243358,0.01394324,1.43777615,0.54365645,0.08056746
-4.69734867,3.12094426,0.03258825,0.04716618,0.61388017,1.16528061,0.01516026,1.51089405,0.57060371,0.08608300
-4.69134567,3.28730529,0.03305242,0.05037303,0.64265326,1.23271090,0.01651399,1.58895639,0.59860798,0.09227888
-4.68534267,3.46534049,0.03343509,0.05392426,0.67299674,1.30494195,0.01800951,1.67229957,0.62784522,0.09918261
-4.67933967,3.65564811,0.03373489,0.05781788,0.70508783,1.38216602,0.01965083,1.76124576,0.65850343,0.10681426
-4.67333667,3.85873209,0.03395378,0.06204565,0.73909891,1.46453408,0.02144071,1.85608004,0.69077175,0.11518469
-4.66733367,4.07495035,0.03409709,0.06659235,0.77518527,1.55213789,0.02338034,1.95702440,0.72482797,0.12429357
-4.66133067,4.30446005,0.03417337,0.07143513,0.81347218,1.64499119,0.02546910,2.06421017,0.76082492,0.13412746
-4.65532766,4.54716311,0.03419415,0.07654301,0.85404189,1.74301126,0.02770427,2.17765036,0.79887676,0.14465800
-4.64932466,4.80265583,0.03417356,0.08187653,0.89692173,1.84600199,0.03008081,2.29721384,0.83904562,0.15584034
-4.64332166,5.07018634,0.03412773,0.08738770,0.94207379,1.95363988,0.03259108,2.42260331,0.88132981,0.16761203
