energy_ev,total_up,Al_p_up,Al_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-5.65182591,0.44209919,0.05703691,0.00000000,0.15889170,0.04503128,0.00861367,0.02817783
-5.64582291,0.43043531,0.05563825,0.00000000,0.15466620,0.04380617,0.00844171,0.02727914
-5.63981991,0.41637202,0.05392261,0.00000000,0.14955174,0.04233626,0.00821950,0.02626426
-5.63381691,0.40017692,0.05192414,0.00000000,0.14364081,0.04064831,0.00795099,0.02515100
-5.62781391,0.38215777,0.04968219,0.00000000,0.13703981,0.03877315,0.00764106,0.02396052
-5.62181091,0.36265216,0.04724011,0.00000000,0.12986536,0.03674461,0.00729538,0.02271648
-5.61580790,0.34201677,0.04464388,0.00000000,0.12224057,0.03459842,0.00692021,0.02144414
-5.60980490,0.32061682,0.04194077,0.00000000,0.11429121,0.03237112,0.00652216,0.02016956
-5.60380190,0.29881580,0.03917806,0.00000000,0.10614220,0.03009904,0.00610802,0.01891883
-5.59779890,0.27696609,0.03640178,0.00000000,0.09791429,0.02781735,0.00568457,0.01771742
-5.59179590,0.25540053,0.03365562,0.00000000,0.08972119,0.02555928,0.00525839,0.01658964
-5.58579290,0.23442532,0.03097991,0.00000000,0.08166713,0.02335541,0.00483571,0.01555817
-5.57978989,0.21431431,0.02841084,0.00000000,0.07384507,0.02123322,0.00442228,0.01464374
-5.57378689,0.19530483,0.02597984,0.00000000,0.06633534,0.01921668,0.00402329,0.01386496
-5.56778389,0.17759504,0.02371309,0.00000000,0.05920490,0.01732618,0.00364324,0.01323824
-5.56178089,0.16134273,0.02163132,0.00000000,0.05250722,0.01557845,0.00328600,0.01277785
-5.55577789,0.14666563,0.01974965,0.00000000,0.04628252,0.01398680,0.00295469,0.01249617
-5.54977489,0.13364291,0.01807771,0.00000000,0.04055858,0.01256138,0.00265181,0.01240405
-5.54377189,0.12231790,0.01661981,0.00000000,0.03535186,0.01130968,0.00237919,0.01251132
-5.53776888,0.11270174,0.01537526,0.00000000,0.03066897,0.01023706,0.00213817,0.01282742
-5.53176588,0.10477786,0.01433880,0.00000000,0.02650835,0.00934747,0.00192961,0.01336229
-5.52576288,0.09850710,0.01350111,0.00000000,0.02286204,0.00864413,0.00175404,0.01412729
-5.51975988,0.09383331,0.01284931,0.00000000,0.01971766,0.00813041,0.00161179,0.01513634
-5.51375688,0.09068928,0.01236759,0.00000000,0.01706025,0.00781064,0.00150314,0.01640721
-5.50775388,0.08900282,0.01203780,0.00000000,0.01487418,0.00769099,0.00142844,0.01796286
-5.50175088,0.08870294,0.01184008,0.00000000,0.01314493,0.00778037,0.00138826,0.01983299
-5.49574787,0.08972583,0.01175344,0.00000000,0.01186071,0.00809129,0.00138355,0.02205553
-5.48974487,0.09202070,0.01175637,0.00000000,0.01101390,0.00864062,0.00141579,0.02467823
-5.48374187,0.09555515,0.01182741,0.00000000,0.01060237,0.00945039,0.00148707,0.02776012
-5.47773887,0.10032004,0.01194567,0.00000000,0.01063046,0.01054841,0.00160027,0.03137287
-5.47173587,0.10633363,0.01209131,0.00000000,0.01110982,0.01196874,0.00175911,0.03560185
-5.46573287,0.11364479,0.01224600,0.00000000,0.01205986,0.01375200,0.00196823,0.04054697
-5.45972986,0.12233522,0.01239329,0.00000000,0.01350804,0.01594551,0.00223324,0.04632290
-5.45372686,0.13252031,0.01251888,0.00000000,0.01548972,0.01860306,0.00256071,0.05305879
-5.44772386,0.14434861,0.01261091,0.00000000,0.01804778,0.02178448,0.00295816,0.06089735
-5.44172086,0.15799975,0.01266010,0.00000000,0.02123183,0.02555480,0.00343393,0.06999302
-5.43571786,0.17368053,0.01265985,0.00000000,0.02509704,0.02998307,0.00399709,0.08050935
-5.42971486,0.19161940,0.01260621,0.00000000,0.02970269,0.03514080,0.00465720,0.09261541
-5.42371186,0.21205896,0.01249783,0.00000000,0.03511023,0.04109997,0.00542413,0.10648121
-5.41770885,0.23524689,0.01233582,0.00000000,0.04138108,0.04793066,0.00630768,0.12227230
-5.41170585,0.26142521,0.01212350,0.00000000,0.04857406,0.05569837,0.00731730,0.14014338
-5.40570285,0.29081831,0.01186617,0.00000000,0.05674252,0.06446095,0.00846162,0.16023128
-5.39969985,0.32361984,0.01157074,0.00000000,0.06593131,0.07426541,0.00974806,0.18264739
-5.39369685,0.35997926,0.01124542,0.00000000,0.07617355,0.08514453,0.01118234,0.20746982
-5.38769385,0.39998814,0.01089932,0.00000000,0.08748742,0.09711348,0.01276803,0.23473552
-5.38169085,0.44366720,0.01054210,0.00000000,0.09987304,0.11016661,0.01450602,0.26443283
-5.37568784,0.49095435,0.01018358,0.00000000,0.11330950,0.12427448,0.01639417,0.29649472
-5.36968484,0.54169470,0.00983346,0.00000000,0.12775239,0.13938142,0.01842685,0.33079314
-5.36368184,0.59563289,0.00950097,0.00000000,0.14313171,0.15540366,0.02059465,0.36713488
-5.35767884,0.65240858,0.00919469,0.00000000,0.15935055,0.17222819,0.02288415,0.40525924
-5.35167584,0.71155533,0.00892237,0.00000000,0.17628446,0.18971264,0.02527786,0.44483790
-5.34567284,0.77250351,0.00869081,0.00000000,0.19378179,0.20768605,0.02775416,0.48547711
-5.33966983,0.83458726,0.00850581,0.00000000,0.21166496,0.22595078,0.03028755,0.52672239
-5.33366683,0.89705567,0.00837228,0.00000000,0.22973280,0.24428552,0.03284895,0.56806591
-5.32766383,0.95908801,0.00829425,0.00000000,0.24776385,0.26244938,0.03540618,0.60895613
-5.32166083,1.01981264,0.00827509,0.00000000,0.26552066,0.28018695,0.03792458,0.64880994
-5.31565783,1.07832917,0.00831769,0.00000000,0.28275501,0.29723427,0.04036780,0.68702659
-5.30965483,1.13373296,0.00842471,0.00000000,0.29921382,0.31332547,0.04269866,0.72300318
-5.30365183,1.18514131,0.00859881,0.00000000,0.31464565,0.32819987,0.04488013,0.75615115
-5.29764882,1.23172016,0.00884292,0.00000000,0.32880753,0.34160935,0.04687636,0.78591309
-5.29164582,1.27271035,0.00916051,0.00000000,0.34147187,0.35332553,0.04865373,0.81177931
-5.28564282,1.30745227,0.00955575,0.00000000,0.35243322,0.36314673,0.05018186,0.83330343
-5.27963982,1.33540784,0.01003368,0.00000000,0.36151451,0.37090418,0.05143460,0.85011633
-5.27363682,1.35617888,0.01060034,0.00000000,0.36857264,0.37646735,0.05239089,0.86193794
-5.26763382,1.36952095,0.01126272,0.00000000,0.37350308,0.37974813,0.05303552,0.86858628
-5.26163082,1.37535208,0.01202875,0.00000000,0.37624331,0.38070367,0.05335968,0.86998331
-5.25562781,1.37375583,0.01290707,0.00000000,0.37677489,0.37933777,0.05336141,0.86615752
-5.24962481,1.36497860,0.01390679,0.00000000,0.37512418,0.37570075,0.05304573,0.85724280
-5.24362181,1.34942117,0.01503710,0.00000000,0.37136147,0.36988777,0.05242470,0.84347401
-5.23761881,1.32762483,0.01630682,0.00000000,0.36559875,0.36203571,0.05151722,0.82517913
-5.23161581,1.30025263,0.01772383,0.00000000,0.35798605,0.35231875,0.05034860,0.80276851
-5.22561281,1.26806664,0.01929451,0.00000000,0.34870657,0.34094281,0.04895005,0.77672159
-5.21960980,1.23190199,0.02102305,0.00000000,0.33797084,0.32813910,0.04735801,0.74757176
-5.21360680,1.19263909,0.02291085,0.00000000,0.32600997,0.31415712,0.04561331,0.71588984
-5.20760380,1.15117486,0.02495584,0.00000000,0.31306858,0.29925726,0.04376038,0.68226703
-5.20160080,1.10839451,0.02715196,0.00000000,0.29939738,0.28370345,0.04184631,0.64729791
-5.19559780,1.06514478,0.02948867,0.00000000,0.28524592,0.26775606,0.03991998,0.61156419
-5.18959480,1.02220982,0.03195058,0.00000000,0.27085571,0.25166533,0.03803119,0.57561981
-5.18359180,0.98029068,0.03451730,0.00000000,0.25645401,0.23566564,0.03622988,0.53997790
-5.17758879,0.93998903,0.03716341,0.00000000,0.24224844,0.21997059,0.03456535,0.50510002
-5.17158579,0.90179569,0.03985866,0.00000000,0.22842270,0.20476931,0.03308567,0.47138798
-5.16558279,0.86608430,0.04256841,0.00000000,0.21513340,0.19022383,0.03183705,0.43917835
-5.15957979,0.83311006,0.04525424,0.00000000,0.20250826,0.17646772,0.03086342,0.40873977
-5.15357679,0.80301341,0.04787478,0.00000000,0.19064537,0.16360571,0.03020597,0.38027294
-5.14757379,0.77582821,0.05038675,0.00000000,0.17961378,0.15171458,0.02990283,0.35391299
-5.14157079,0.75149378,0.05274609,0.00000000,0.16945514,0.14084475,0.02998873,0.32973412
-5.13556778,0.72986999,0.05490928,0.00000000,0.16018625,0.13102282,0.03049472,0.30775591
-5.12956478,0.71075456,0.05683462,0.00000000,0.15180232,0.12225456,0.03144781,0.28795102
-5.12356178,0.69390154,0.05848358,0.00000000,0.14428085,0.11452834,0.03287073,0.27025376
-5.11755878,0.67904005,0.05982207,0.00000000,0.13758570,0.10781869,0.03478150,0.25456909
-5.11155578,0.66589229,0.06082158,0.00000000,0.13167132,0.10208993,0.03719303,0.24078149
-5.10555278,0.65418998,0.06146019,0.00000000,0.12648674,0.09729951,0.04011273,0.22876345
-5.09954977,0.64368848,0.06172331,0.00000000,0.12197928,0.09340107,0.04354200,0.21838314
-5.09354677,0.63417796,0.06160419,0.00000000,0.11809771,0.09034704,0.04747576,0.20951089
-5.08754377,0.62549139,0.06110420,0.00000000,0.11479482,0.08809066,0.05190193,0.20202445
-5.08154077,0.61750885,0.06023271,0.00000000,0.11202918,0.08658745,0.05680103,0.19581276
-5.07553777,0.61015847,0.05900680,0.00000000,0.10976621,0.08579602,0.06214573,0.19077825
-5.06953477,0.60341392,0.05745063,0.00000000,0.10797846,0.08567835,0.06790059,0.18683767
-5.06353177,0.59728897,0.05559461,0.00000000,0.10664516,0.08619946,0.07402185,0.18392164
-5.05752876,0.59182952,0.05347432,0.00000000,0.10575117,0.08732674,0.08045746,0.18197298
-5.05152576,0.58710379,0.05112934,0.00000000,0.10528544,0.08902874,0.08714724,0.18094419
-5.04552276,0.58319127,0.04860197,0.00000000,0.10523901,0.09127392,0.09402324,0.18079421
-5.03951976,0.58017131,0.04593587,0.00000000,0.10560296,0.09402912,0.10101043,0.18148479
-5.03351676,0.57811181,0.04317481,0.00000000,0.10636612,0.09725814,0.10802748,0.18297677
-5.02751376,0.57705905,0.04036142,0.00000000,0.10751308,0.10092033,0.11498793,0.18522655
-5.02151076,0.57702889,0.03753609,0.00000000,0.10902229,0.10496953,0.12180144,0.18818293
-5.01550775,0.57800010,0.03473605,0.00000000,0.11086470,0.10935321,0.12837543,0.19178460
-5.00950475,0.57991009,0.03199461,0.00000000,0.11300270,0.11401208,0.13461670,0.19595844
-5.00350175,0.58265324,0.02934058,0.00000000,0.11538983,0.11888011,0.14043337,0.20061871
-4.99749875,0.58608193,0.02679802,0.00000000,0.11797087,0.12388498,0.14573686,0.20566719
-4.99149575,0.59001024,0.02438602,0.00000000,0.12068265,0.12894903,0.15044385,0.21099430
-4.98549275,0.59422001,0.02211883,0.00000000,0.12345536,0.13399065,0.15447837,0.21648116
-4.97948974,0.59846909,0.02000606,0.00000000,0.12621440,0.13892599,0.15777373,0.22200246
-4.97348674,0.60250117,0.01805306,0.00000000,0.12888252,0.14367108,0.16027433,0.22743002
-4.96748374,0.60605681,0.01626142,0.00000000,0.13138244,0.14814412,0.16193732,0.23263683
-4.96148074,0.60888511,0.01462951,0.00000000,0.13363946,0.15226792,0.16273395,0.23750144
-4.95547774,0.61075545,0.01315312,0.00000000,0.13558421,0.15597245,0.16265068,0.24191247
-4.94947474,0.61146871,0.01182603,0.00000000,0.13715535,0.15919721,0.16168986,0.24577298
-4.94347174,0.61086746,0.01064069,0.00000000,0.13830194,0.16189350,0.15987008,0.24900454
-4.93746873,0.60884478,0.00958872,0.00000000,0.13898561,0.16402642,0.15722604,0.25155076
-4.93146573,0.60535110,0.00866149,0.00000000,0.13918226,0.16557650,0.15380807,0.25338022
-4.92546273,0.60039893,0.00785053,0.00000000,0.13888332,0.16654084,0.14968113,0.25448848
-4.91945973,0.59406525,0.00714794,0.00000000,0.13809640,0.16693381,0.14492345,0.25489918
-4.91345673,0.58649134,0.00654666,0.00000000,0.13684546,0.16678716,0.13962478,0.25466411
-4.90745373,0.57788022,0.00604073,0.00000000,0.13517039,0.16614961,0.13388428,0.25386225
-4.90145073,0.56849166,0.00562545,0.00000000,0.13312604,0.16508575,0.12780820,0.25259768
-4.89544772,0.55863492,0.00529748,0.00000000,0.13078078,0.16367447,0.12150731,0.25099650
-4.88944472,0.54865967,0.00505489,0.00000000,0.12821461,0.16200684,0.11509420,0.24920278
-4.88344172,0.53894523,0.00489719,0.00000000,0.12551694,0.16018347,0.10868058,0.24737368
-4.87743872,0.52988858,0.00482531,0.00000000,0.12278411,0.15831155,0.10237457,0.24567384
-4.87143572,0.52189171,0.00484163,0.00000000,0.12011669,0.15650155,0.09627820,0.24426931
-4.86543272,0.51534859,0.00494991,0.00000000,0.11761683,0.15486373,0.09048503,0.24332111
-4.85942971,0.51063242,0.00515532,0.00000000,0.11538560,0.15350469,0.08507809,0.24297877
-4.85342671,0.50808363,0.00546443,0.00000000,0.11352048,0.15252387,0.08012811,0.24337401
-4.84742371,0.50799901,0.00588526,0.00000000,0.11211311,0.15201037,0.07569221,0.24461481
-4.84142071,0.51062258,0.00642733,0.00000000,0.11124744,0.15204014,0.07181291,0.24678024
-4.83541771,0.51613844,0.00710171,0.00000000,0.11099818,0.15267358,0.06851760,0.24991611
-4.82941471,0.52466611,0.00792114,0.00000000,0.11142980,0.15395380,0.06581849,0.25403184
-4.82341171,0.53625835,0.00890013,0.00000000,0.11259600,0.15590561,0.06371292,0.25909855
-4.81740870,0.55090179,0.01005502,0.00000000,0.11453965,0.15853522,0.06218408,0.26504872
-4.81140570,0.56852029,0.01140409,0.00000000,0.11729325,0.16183071,0.06120220,0.27177727
-4.80540270,0.58898089,0.01296754,0.00000000,0.12087976,0.16576338,0.06072594,0.27914426
-4.79939970,0.61210209,0.01476753,0.00000000,0.12531388,0.17028973,0.06070409,0.28697911
-4.79339670,0.63766406,0.01682798,0.00000000,0.13060351,0.17535423,0.06107760,0.29508614
-4.78739370,0.66542039,0.01917439,0.00000000,0.13675136,0.18089243,0.06178156,0.30325137
-4.78139070,0.69511057,0.02183350,0.00000000,0.14375665,0.18683468,0.06274744,0.31125017
-4.77538769,0.72647270,0.02483278,0.00000000,0.15161658,0.19310986,0.06390525,0.31885567
-4.76938469,0.75925568,0.02819980,0.00000000,0.16032766,0.19964921,0.06518562,0.32584726
-4.76338169,0.79323022,0.03196140,0.00000000,0.16988655,0.20638997,0.06652182,0.33201919
-4.75737869,0.82819794,0.03614282,0.00000000,0.18029051,0.21327855,0.06785154,0.33718855
-4.75137569,0.86399816,0.04076654,0.00000000,0.19153729,0.22027327,0.06911835,0.34120244
-4.74537269,0.90051190,0.04585117,0.00000000,0.20362439,0.22734626,0.07027303,0.34394406
-4.73936968,0.93766280,0.05141019,0.00000000,0.21654777,0.23448461,0.07127439,0.34533719
-4.73336668,0.97541496,0.05745071,0.00000000,0.23030011,0.24169064,0.07208983,0.34534919
-4.72736368,1.01376790,0.06397224,0.00000000,0.24486853,0.24898128,0.07269554,0.34399207
-4.72136068,1.05274875,0.07096563,0.00000000,0.26023213,0.25638657,0.07307632,0.34132189
-4.71535768,1.09240240,0.07841214,0.00000000,0.27635937,0.26394740,0.07322510,0.33743625
-4.70935468,1.13278011,0.08628277,0.00000000,0.29320552,0.27171263,0.07314221,0.33247022
-4.70335168,1.17392730,0.09453785,0.00000000,0.31071046,0.27973571,0.07283435,0.32659083
-4.69734867,1.21587134,0.10312709,0.00000000,0.32879687,0.28807097,0.07231347,0.31999040
-4.69134567,1.25861017,0.11198983,0.00000000,0.34736912,0.29676988,0.07159555,0.31287899
-4.68534267,1.30210229,0.12105587,0.00000000,0.36631294,0.30587727,0.07069928,0.30547639
-4.67933967,1.34625891,0.13024657,0.00000000,0.38549599,0.31542793,0.06964489,0.29800395
-4.67333667,1.39093854,0.13947638,0.00000000,0.40476927,0.32544354,0.06845298,0.29067663
-4.66733367,1.43594451,0.14865463,0.00000000,0.42396952,0.33593014,0.06714359,0.28369549
-4.66133067,1.48102522,0.15768760,0.00000000,0.44292234,0.34687625,0.06573538,0.27724107
-4.65532766,1.52587731,0.16648076,0.00000000,0.46144599,0.35825168,0.06424510,0.27146777
-4.64932466,1.57015131,0.17494100,0.00000000,0.47935569,0.37000689,0.06268724,0.26649931
-4.64332166,1.61345930,0.18297897,0.00000000,0.49646813,0.38207324,0.06107389,0.26242567
-4.63731866,1.65538428,0.19051105,0.00000000,0.51260600,0.39436364,0.05941485,0.25930125
-4.63131566,1.69549044,0.19746132,0.00000000,0.52760228,0.40677396,0.05771786,0.25714439
-4.62531266,1.73333386,0.20376303,0.00000000,0.54130408,0.41918474,0.05598897,0.25593823
-4.61930965,1.76847310,0.20935979,0.00000000,0.55357587,0.43146350,0.05423300,0.25563271
-4.61330665,1.80047916,0.21420629,0.00000000,0.56430187,0.44346723,0.05245405,0.25614759
-4.60730365,1.82894444,0.21826862,0.00000000,0.57338758,0.45504526,0.05065599,0.25737643
-4.60130065,1.85349050,0.22152411,0.00000000,0.58076055,0.46604220,0.04884286,0.25919123
-4.59529765,1.87377454,0.22396090,0.00000000,0.58637008,0.47630117,0.04701930,0.26144753
-4.58929465,1.88949439,0.22557705,0.00000000,0.59018639,0.48566702,0.04519074,0.26398992
-4.58329165,1.90039246,0.22637949,0.00000000,0.59219907,0.49398957,0.04336357,0.26665760
-4.57728864,1.90625850,0.22638283,0.00000000,0.59241512,0.50112694,0.04154518,0.26928990
-4.57128564,1.90693163,0.22560799,0.00000000,0.59085673,0.50694879,0.03974381,0.27173154
-4.56528264,1.90230178,0.22408100,0.00000000,0.58755909,0.51133938,0.03796840,0.27383753
-4.55927964,1.89231068,0.22183175,0.00000000,0.58256822,0.51420056,0.03622828,0.27547747
-4.55327664,1.87695279,0.21889304,0.00000000,0.57593921,0.51545445,0.03453286,0.27653927
-4.54727364,1.85627597,0.21529972,0.00000000,0.56773473,0.51504585,0.03289125,0.27693207
-4.54127064,1.83038225,0.21108816,0.00000000,0.55802408,0.51294421,0.03131193,0.27658843
-4.53526763,1.79942827,0.20629589,0.00000000,0.54688264,0.50914515,0.02980239,0.27546554
-4.52926463,1.76362565,0.20096148,0.00000000,0.53439185,0.50367142,0.02836887,0.27354579
-4.52326163,1.72324077,0.19512464,0.00000000,0.52063945,0.49657324,0.02701616,0.27083634
-4.51725863,1.67859401,0.18882641,0.00000000,0.50571998,0.48792801,0.02574741,0.26736802
-4.51125563,1.63005806,0.18210943,0.00000000,0.48973547,0.47783927,0.02456414,0.26319354
-4.50525263,1.57805522,0.17501827,0.00000000,0.47279600,0.46643506,0.02346624,0.25838503
-4.49924962,1.52305336,0.16759966,0.00000000,0.45502012,0.45386549,0.02245210,0.25303116
-4.49324662,1.46556065,0.15990264,0.00000000,0.43653501,0.44029982,0.02151877,0.24723384
-4.48724362,1.40611887,0.15197863,0.00000000,0.41747615,0.42592288,0.02066219,0.24110469
-4.48124062,1.34529538,0.14388122,0.00000000,0.39798659,0.41093111,0.01987749,0.23476135
-4.47523762,1.28367393,0.13566585,0.00000000,0.37821569,0.39552820,0.01915925,0.22832377
-4.46923462,1.22184449,0.12738928,0.00000000,0.35831731,0.37992056,0.01850182,0.22191062
-4.46323162,1.16039244,0.11910893,0.00000000,0.33844766,0.36431269,0.01789958,0.21563582
-4.45722861,1.09988739,0.11088200,0.00000000,0.31876266,0.34890262,0.01734721,0.20960540
-4.45122561,1.04087208,0.10276456,0.00000000,0.29941508,0.33387762,0.01683990,0.20391467
-4.44522261,0.98385176,0.09481056,0.00000000,0.28055162,0.31941014,0.01637354,0.19864575
-4.43921961,0.92928444,0.08707086,0.00000000,0.26230992,0.30565433,0.01594483,0.19386560
-4.43321661,0.87757246,0.07959224,0.00000000,0.24481576,0.29274315,0.01555136,0.18962452
-4.42721361,0.82905564,0.07241657,0.00000000,0.22818056,0.28078609,0.01519164,0.18595514
-4.42121061,0.78400631,0.06558011,0.00000000,0.21249939,0.26986776,0.01486510,0.18287199
-4.41520760,0.74262659,0.05911292,0.00000000,0.19784936,0.26004722,0.01457203,0.18037160
-4.40920460,0.70504775,0.05303851,0.00000000,0.18428875,0.25135817,0.01431349,0.17843315
-4.40320160,0.67133194,0.04737365,0.00000000,0.17185674,0.24380997,0.01409127,0.17701967
-4.39719860,0.64147605,0.04212842,0.00000000,0.16057375,0.23738940,0.01390774,0.17607972
-4.39119560,0.61541761,0.03730641,0.00000000,0.15044246,0.23206319,0.01376578,0.17554962
-4.38519260,0.59304233,0.03290510,0.00000000,0.14144936,0.22778103,0.01366867,0.17535597
-4.37918959,0.57419308,0.02891640,0.00000000,0.13356677,0.22447915,0.01362003,0.17541861
-4.37318659,0.55867969,0.02532729,0.00000000,0.12675519,0.22208413,0.01362371,0.17565372
-4.36718359,0.54628927,0.02212059,0.00000000,0.12096593,0.22051680,0.01368373,0.17597704
-4.36118059,0.53679642,0.01927568,0.00000000,0.11614376,0.21969611,0.01380426,0.17630715
-4.35517759,0.52997286,0.01676934,0.00000000,0.11222952,0.21954273,0.01398955,0.17656844
-4.34917459,0.52559610,0.01457652,0.00000000,0.10916262,0.21998223,0.01424386,0.17669396
-4.34317159,0.52345668,0.01267111,0.00000000,0.10688311,0.22094767,0.01457150,0.17662774
-4.33716858,0.52336365,0.01102657,0.00000000,0.10533346,0.22238150,0.01497669,0.17632669
-4.33116558,0.52514819,0.00961659,0.00000000,0.10445983,0.22423667,0.01546361,0.17576179
-4.32516258,0.52866517,0.00841556,0.00000000,0.10421287,0.22647706,0.01603628,0.17491877
-4.31915958,0.53379283,0.00739901,0.00000000,0.10454800,0.22907697,0.01669858,0.17379807
-4.31315658,0.54043064,0.00654395,0.00000000,0.10542522,0.23202001,0.01745416,0.17241411
-4.30715358,0.54849560,0.00582904,0.00000000,0.10680848,0.23529742,0.01830645,0.17079412
