energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.21960980,3.80690988,0.02182426,0.47052190,1.21447424,2.28725057,0.01477590,0.87943280
-5.21360680,3.65178144,0.02189942,0.43626094,1.15545789,2.19450108,0.01457313,0.85756671
-5.20760380,3.50530797,0.02190997,0.40466931,1.10307684,2.10591144,0.01431010,0.83667534
-5.20160080,3.36785981,0.02185454,0.37576104,1.05727545,2.02176388,0.01398817,0.81687493
-5.19559780,3.23969345,0.02173408,0.34950779,1.01790858,1.94228094,0.01360992,0.79827400
-5.18959480,3.12097415,0.02155199,0.32584419,0.98475579,1.86763765,0.01317907,0.78097601
-5.18359180,3.01179951,0.02131422,0.30467377,0.95753636,1.79797461,0.01270040,0.76508180
-5.17758879,2.91222241,0.02102918,0.28587515,0.93592413,1.73341109,0.01217961,0.75069132
-5.17158579,2.82227169,0.02070761,0.26930823,0.91956165,1.67405716,0.01162318,0.73790459
-5.16558279,2.74196934,0.02036233,0.25482023,0.90807284,1.62002410,0.01103819,0.72682154
-5.15957979,2.67134320,0.02000786,0.24225121,0.90107383,1.57143230,0.01043214,0.71754076
-5.15357679,2.61043440,0.01966006,0.23143914,0.89818172,1.52841641,0.00981277,0.71015700
-5.14757379,2.55929961,0.01933554,0.22222409,0.89902096,1.49112723,0.00918783,0.70475769
-5.14157079,2.51800797,0.01905121,0.21445180,0.90322756,1.45973055,0.00856493,0.70141856
-5.13556778,2.48663345,0.01882363,0.20797635,0.91045125,1.43440297,0.00795132,0.70019870
-5.12956478,2.46524330,0.01866845,0.20266199,0.92035593,1.41532510,0.00735376,0.70113536
-5.12356178,2.45388380,0.01859986,0.19838427,0.93261881,1.40267270,0.00677839,0.70423888
-5.11755878,2.45256437,0.01863008,0.19503051,0.94692869,1.39660630,0.00623061,0.70948812
-5.11155578,2.46124141,0.01876885,0.19249961,0.96298395,1.39726002,0.00571499,0.71682682
-5.10555278,2.47980295,0.01902307,0.19070151,0.98049065,1.40473024,0.00523528,0.72616102
-5.09954977,2.50805543,0.01939655,0.18955626,0.99916113,1.41906480,0.00479436,0.73735801
-5.09354677,2.54571319,0.01988974,0.18899287,1.01871349,1.44025336,0.00439427,0.75024684
-5.08754377,2.59239171,0.02049972,0.18894811,1.03887206,1.46821926,0.00403630,0.76462043
-5.08154077,2.64760477,0.02122020,0.18936531,1.05936898,1.50281352,0.00372102,0.78023934
-5.07553777,2.71076572,0.02204165,0.19019321,1.07994686,1.54381099,0.00344844,0.79683697
-5.06953477,2.78119280,0.02295157,0.19138495,1.10036221,1.59090886,0.00321804,0.81412603
-5.06353177,2.85811807,0.02393480,0.19289729,1.12038950,1.64372766,0.00302899,0.83180591
-5.05752876,2.94069936,0.02497392,0.19468989,1.13982534,1.70181432,0.00288019,0.84957068
-5.05152576,3.02803456,0.02604977,0.19672491,1.15849253,1.76464747,0.00277043,0.86711724
-5.04552276,3.11917738,0.02714191,0.19896660,1.17624332,1.83164432,0.00269846,0.88415332
-5.03951976,3.21315379,0.02822922,0.20138115,1.19296182,1.90216908,0.00266314,0.90040489
-5.03351676,3.30897825,0.02929043,0.20393644,1.20856488,1.97554231,0.00266343,0.91562267
-5.02751376,3.40566895,0.03030466,0.20660193,1.22300149,2.05105098,0.00269849,0.92958749
-5.02151076,3.50226157,0.03125198,0.20934848,1.23625039,2.12795874,0.00276769,0.94211429
-5.01550775,3.59782092,0.03211383,0.21214807,1.24831607,2.20551621,0.00287060,0.95305465
-5.00950475,3.69145027,0.03287353,0.21497350,1.25922315,2.28297084,0.00300694,0.96229775
-5.00350175,3.78229827,0.03351656,0.21779795,1.26900953,2.35957618,0.00317656,0.96977001
-4.99749875,3.86956348,0.03403087,0.22059454,1.27771868,2.43460043,0.00337934,0.97543330
-4.99149575,3.95249680,0.03440711,0.22333569,1.28539151,2.50733412,0.00361512,0.97928216
-4.98549275,4.03040226,0.03463874,0.22599266,1.29205838,2.57709688,0.00388360,0.98134006
-4.97948974,4.10263655,0.03472206,0.22853497,1.29773179,2.64324344,0.00418420,0.98165517
-4.97348674,4.16860802,0.03465618,0.23092998,1.30240031,2.70516892,0.00451602,0.98029580
-4.96748374,4.22777570,0.03444294,0.23314268,1.30602416,2.76231353,0.00487770,0.97734587
-4.96148074,4.27964894,0.03408674,0.23513555,1.30853283,2.81416697,0.00526735,0.97290065
-4.95547774,4.32378823,0.03359428,0.23686886,1.30982512,2.86027269,0.00568250,0.96706299
-4.94947474,4.35980765,0.03297437,0.23830109,1.30977150,2.90023221,0.00612009,0.95994019
-4.94347174,4.38737920,0.03223756,0.23938977,1.30821897,2.93370968,0.00657641,0.95164169
-4.93746873,4.40623905,0.03139592,0.24009254,1.30499806,2.96043671,0.00704719,0.94227756
-4.93146573,4.41619581,0.03046266,0.24036857,1.29993177,2.98021770,0.00752762,0.93195781
-4.92546273,4.41714026,0.02945186,0.24018003,1.29284589,2.99293529,0.00801247,0.92079238
-4.91945973,4.40905616,0.02837813,0.23949389,1.28358019,2.99855602,0.00849620,0.90889183
-4.91345673,4.39203145,0.02725638,0.23828356,1.27199978,2.99713570,0.00897309,0.89636831
-4.90745373,4.36626884,0.02610153,0.23653063,1.25800606,2.98882424,0.00943743,0.88333688
-4.90145073,4.33209496,0.02492832,0.23422635,1.24154649,2.97386934,0.00988369,0.86991676
-4.89544772,4.28996699,0.02375107,0.23137281,1.22262266,2.95261852,0.01030663,0.85623232
-4.88944472,4.24047576,0.02258355,0.22798388,1.20129603,2.92551903,0.01070154,0.84241370
-4.88344172,4.18434444,0.02143884,0.22408549,1.17769106,2.89311490,0.01106431,0.82859681
-4.87743872,4.12242216,0.02032920,0.21971562,1.15199532,2.85604096,0.01139159,0.81492252
-4.87143572,4.05567202,0.01926601,0.21492358,1.12445655,2.81501319,0.01168081,0.80153517
-4.86543272,3.98515331,0.01825967,0.20976883,1.09537678,2.77081555,0.01193028,0.78858007
-4.85942971,3.91199818,0.01731954,0.20431937,1.06510368,2.72428313,0.01213916,0.77620035
-4.85342671,3.83738318,0.01645393,0.19864955,1.03401951,2.67628197,0.01230738,0.76453302
-4.84742371,3.76249666,0.01566998,0.19283774,1.00252828,2.62768608,0.01243561,0.75370460
-4.84142071,3.68850311,0.01497367,0.18696359,0.97104175,2.57935237,0.01252511,0.74382635
-4.83541771,3.61650594,0.01436975,0.18110540,0.93996483,2.53209446,0.01257761,0.73498943
-4.82941471,3.54751045,0.01386171,0.17533742,0.90968130,2.48665643,0.01259513,0.72726036
-4.82341171,3.48238847,0.01345169,0.16972741,0.88054037,2.44368760,0.01257985,0.72067681
-4.81740870,3.42184678,0.01314050,0.16433448,0.85284491,2.40371980,0.01253390,0.71524417
-4.81140570,3.36640060,0.01292751,0.15920742,0.82684171,2.36714794,0.01245929,0.71093312
-4.80540270,3.31635375,0.01281069,0.15438343,0.80271433,2.33421522,0.01235775,0.70767820
-4.79939970,3.27178665,0.01278654,0.14988755,0.78057879,2.30500370,0.01223065,0.70537783
-4.79339670,3.23255273,0.01285015,0.14573249,0.76048223,2.27943079,0.01207897,0.70389553
-4.78739370,3.19828374,0.01299517,0.14191914,0.74240438,2.25725214,0.01190331,0.70306255
-4.78139070,3.16840389,0.01321394,0.13843753,0.72626187,2.23807086,0.01170388,0.70268178
-4.77538769,3.14215203,0.01349751,0.13526815,0.71191483,2.22135276,0.01148060,0.70253288
-4.76938469,3.11861134,0.01383580,0.13238370,0.69917544,2.20644709,0.01123320,0.70237830
-4.76338169,3.09674480,0.01421777,0.12975091,0.68781799,2.19261191,0.01096132,0.70197017
-4.75737869,3.07543520,0.01463158,0.12733259,0.67758964,2.17904303,0.01066466,0.70105759
-4.75137569,3.05352786,0.01506483,0.12508948,0.66822160,2.16490515,0.01034308,0.69939426
-4.74537269,3.02987413,0.01550477,0.12298214,0.65944002,2.14936415,0.00999679,0.69674593
-4.73936968,3.00337397,0.01593863,0.12097244,0.65097610,2.13161896,0.00962637,0.69289756
-4.73336668,2.97301587,0.01635383,0.11902490,0.64257509,2.11093173,0.00923291,0.68765984
-4.72736368,2.93791255,0.01673827,0.11710762,0.63400385,2.08665532,0.00881807,0.68087486
-4.72136068,2.89733123,0.01708065,0.11519290,0.62505679,2.05825684,0.00838404,0.67242072
-4.71535768,2.85071753,0.01737066,0.11325749,0.61556003,2.02533668,0.00793358,0.66221499
-4.70935468,2.79771235,0.01759927,0.11128260,0.60537398,1.98764234,0.00746996,0.65021682
-4.70335168,2.73816148,0.01775893,0.10925365,0.59439424,1.94507684,0.00699686,0.63642776
-4.69734867,2.67211812,0.01784370,0.10715978,0.58255126,1.89770166,0.00651830,0.62089130
-4.69134567,2.59983855,0.01784943,0.10499338,0.56980877,1.84573449,0.00603849,0.60369111
-4.68534267,2.52177178,0.01777379,0.10274950,0.55616143,1.78954208,0.00556171,0.58494825
-4.67933967,2.43854387,0.01761632,0.10042528,0.54163191,1.72962894,0.00509221,0.56481729
-4.67333667,2.35093807,0.01737842,0.09801959,0.52626764,1.66662250,0.00463403,0.54348174
-4.66733367,2.25987177,0.01706325,0.09553263,0.51013759,1.60125561,0.00419093,0.52114887
-4.66133067,2.16637134,0.01667565,0.09296582,0.49332901,1.53434720,0.00376626,0.49804415
-4.65532766,2.07154599,0.01622193,0.09032180,0.47594463,1.46678176,0.00336291,0.47440551
-4.64932466,1.97656143,0.01570974,0.08760451,0.45809995,1.39948870,0.00298322,0.45047773
-4.64332166,1.88261429,0.01514781,0.08481949,0.43992108,1.33342188,0.00262898,0.42650692
-4.63731866,1.79090787,0.01454571,0.08197414,0.42154268,1.26954015,0.00230141,0.40273553
-4.63131566,1.70262964,0.01391360,0.07907808,0.40310630,1.20878916,0.00200117,0.37939779
-4.62531266,1.61893099,0.01326199,0.07614349,0.38475871,1.15208474,0.00172838,0.35671580
-4.61930965,1.54090915,0.01260144,0.07318526,0.36665033,1.10029817,0.00148271,0.33489628
-4.61330665,1.46959164,0.01194231,0.07022120,0.34893361,1.05424317,0.00126340,0.31412808
-4.60730365,1.40592288,0.01129457,0.06727196,0.33176120,1.01466488,0.00106934,0.29458036
-4.60130065,1.35075315,0.01066751,0.06436085,0.31528393,0.98223062,0.00089915,0.27640147
-4.59529765,1.30482959,0.01006960,0.06151348,0.29964864,0.95752232,0.00075126,0.25971852
-4.58929465,1.26878917,0.00950829,0.05875725,0.28499568,0.94103066,0.00062394,0.24463743
-4.58329165,1.24315353,0.00898990,0.05612070,0.27145643,0.93315070,0.00051543,0.23124355
-4.57728864,1.22832554,0.00851946,0.05363274,0.25915064,0.93417903,0.00042395,0.21960265
-4.57128564,1.22458756,0.00810072,0.05132185,0.24818388,0.94431226,0.00034777,0.20976221
-4.56528264,1.23210135,0.00773606,0.04921523,0.23864520,0.96364702,0.00028525,0.20175290
-4.55927964,1.25090960,0.00742650,0.04733800,0.23060508,0.99218116,0.00023488,0.19559018
-4.55327664,1.28093903,0.00717175,0.04571249,0.22411382,1.02981645,0.00019529,0.19127589
-4.54727364,1.32200503,0.00697027,0.04435759,0.21920052,1.07636250,0.00016530,0.18879980
-4.54127064,1.37381779,0.00681936,0.04328831,0.21587265,1.13154192,0.00014389,0.18814090
-4.53526763,1.43598972,0.00671532,0.04251543,0.21411623,1.19499666,0.00013023,0.18926863
-4.52926463,1.50804393,0.00665357,0.04204539,0.21389676,1.26629530,0.00012369,0.19214369
-4.52326163,1.58942370,0.00662881,0.04188028,0.21516067,1.34494114,0.00012380,0.19671862
-4.51725863,1.67950235,0.00663524,0.04201801,0.21783736,1.43038082,0.00013025,0.20293806
-4.51125563,1.77759345,0.00666675,0.04245262,0.22184161,1.52201319,0.00014289,0.21073863
-4.50525263,1.88296076,0.00671706,0.04317466,0.22707627,1.61919811,0.00016171,0.22004859
-4.49924962,1.99482768,0.00677998,0.04417165,0.23343511,1.72126496,0.00018679,0.23078716
-4.49324662,2.11238587,0.00684953,0.04542857,0.24080558,1.82752043,0.00021833,0.24286369
-4.48724362,2.23480270,0.00692014,0.04692832,0.24907144,1.93725550,0.00025657,0.25617668
-4.48124062,2.36122749,0.00698678,0.04865218,0.25811499,2.04975135,0.00030181,0.27061276
-4.47523762,2.49079635,0.00704504,0.05058016,0.26781901,2.16428419,0.00035434,0.28604574
-4.46923462,2.62263578,0.00709128,0.05269134,0.27806814,2.28012900,0.00041444,0.30233581
-4.46323162,2.75586519,0.00712261,0.05496403,0.28874971,2.39656229,0.00048235,0.31932900
-4.45722861,2.88959860,0.00713698,0.05737595,0.29975419,2.51286411,0.00055821,0.33685707
-4.45122561,3.02294601,0.00713313,0.05990426,0.31097511,2.62831958,0.00064206,0.35473779
-4.44522261,3.15501486,0.00711056,0.06252556,0.32230866,2.74222037,0.00073382,0.37277582
-4.43921961,3.28491199,0.00706948,0.06521586,0.33365302,2.85386637,0.00083323,0.39076415
-4.43321661,3.41174669,0.00701072,0.06795051,0.34490760,2.96256802,0.00093986,0.40848620
-4.42721361,3.53463528,0.00693565,0.07070422,0.35597229,3.06764962,0.00105307,0.42571851
-4.42121061,3.65270730,0.00684603,0.07345101,0.36674685,3.16845373,0.00117204,0.44223409
-4.41520760,3.76511374,0.00674395,0.07616436,0.37713057,3.26434702,0.00129571,0.45780628
-4.40920460,3.87103714,0.00663167,0.07881730,0.38702231,3.35472735,0.00142284,0.47221305
-4.40320160,3.96970344,0.00651153,0.08138274,0.39632093,3.43903199,0.00155201,0.48524164
-4.39719860,4.06039512,0.00638585,0.08383374,0.40492617,3.51674686,0.00168159,0.49669337
-4.39119560,4.14246524,0.00625684,0.08614397,0.41273999,3.58741606,0.00180986,0.50638853
-4.38519260,4.21535147,0.00612650,0.08828817,0.41966825,3.65065151,0.00193496,0.51417101
-4.37918959,4.27858963,0.00599661,0.09024274,0.42562276,3.70614179,0.00205500,0.51991267
-4.37318659,4.33182562,0.00586861,0.09198621,0.43052346,3.75365983,0.00216807,0.52351712
-4.36718359,4.37482518,0.00574366,0.09349981,0.43430079,3.79306868,0.00227231,0.52492293
-4.36118059,4.40748068,0.00562253,0.09476797,0.43689795,3.82432493,0.00236595,0.52410589
-4.35517759,4.42981438,0.00550570,0.09577871,0.43827300,3.84747935,0.00244738,0.52108045
-4.34917459,4.44197787,0.00539329,0.09652396,0.43840079,3.86267457,0.00251520,0.51590010
-4.34317159,4.44424745,0.00528512,0.09699983,0.43727439,3.87013968,0.00256825,0.50865677
-4.33716858,4.43701572,0.00518076,0.09720662,0.43490621,3.87018205,0.00260568,0.49947916
-4.33116558,4.42077961,0.00507953,0.09714886,0.43132862,3.86317658,0.00262694,0.48853024
-4.32516258,4.39612563,0.00498057,0.09683516,0.42659403,3.84955310,0.00263186,0.47600378
-4.31915958,4.36371298,0.00488288,0.09627797,0.42077465,3.82978247,0.00262064,0.46212025
-4.31315658,4.32425561,0.00478538,0.09549329,0.41396166,3.80436239,0.00259385,0.44712216
-4.30715358,4.27850418,0.00468694,0.09450035,0.40626413,3.77380354,0.00255243,0.43126901
