energy_ev,total_up,Cd_p_up,Cd_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-0.65132566,4.22225636,2.19733397,0.07999157,0.30305098,1.67513582,0.23864424,1.23412711
-0.64532266,4.21353194,2.18152064,0.07951035,0.30526142,1.70243617,0.23098670,1.21016623
-0.63931966,4.20893594,2.16759741,0.07915521,0.30748955,1.73060762,0.22353697,1.18826426
-0.63331666,4.20864323,2.15571189,0.07893280,0.30975939,1.75967813,0.21634598,1.16851753
-0.62731366,4.21256587,2.14587890,0.07884397,0.31207726,1.78961848,0.20944747,1.15091883
-0.62131066,4.22036679,2.13798644,0.07888402,0.31443231,1.82034478,0.20285850,1.13536249
-0.61530765,4.23148381,2.13180664,0.07904307,0.31679812,1.85172365,0.19658063,1.12165296
-0.60930465,4.24516243,2.12701110,0.07930672,0.31913503,1.88357964,0.19060171,1.10951637
-0.60330165,4.26049538,2.12318954,0.07965675,0.32139316,1.91570429,0.18489802,1.09861454
-0.59729865,4.27646695,2.11987088,0.08007200,0.32351588,1.94786632,0.17943676,1.08856066
-0.59129565,4.29199955,2.11654570,0.08052928,0.32544346,1.97982206,0.17417879,1.07893613
-0.58529265,4.30600040,2.11268883,0.08100432,0.32711663,2.01132563,0.16908134,1.06930769
-0.57928964,4.31740600,2.10778143,0.08147263,0.32847993,2.04213815,0.16410071,1.05924430
-0.57328664,4.32522249,2.10133125,0.08191040,0.32948448,2.07203539,0.15919473,1.04833310
-0.56728364,4.32856026,2.09289063,0.08229526,0.33009018,2.10081349,0.15432501,1.03619390
-0.56128064,4.32666151,2.08207146,0.08260690,0.33026703,2.12829241,0.14945871,1.02249177
-0.55527764,4.31891995,2.06855673,0.08282758,0.32999576,2.15431698,0.14456998,1.00694751
-0.54927464,4.30489230,2.05210835,0.08294252,0.32926752,2.17875557,0.13964090,0.98934546
-0.54327164,4.28430155,2.03257135,0.08294007,0.32808284,2.20149659,0.13466194,0.96953895
-0.53726863,4.25703260,2.00987428,0.08281182,0.32645004,2.22244309,0.12963203,0.94745293
-0.53126563,4.22312098,1.98402639,0.08255248,0.32438299,2.24150592,0.12455809,0.92308427
-0.52526263,4.18273589,1.95511175,0.08215969,0.32189876,2.25859608,0.11945435,0.89649963
-0.51925963,4.13615890,1.92328088,0.08163375,0.31901503,2.27361667,0.11434126,0.86783123
-0.51325663,4.08375976,1.88874054,0.08097720,0.31574775,2.28645524,0.10924423,0.83727092
-0.50725363,4.02597097,1.85174218,0.08019440,0.31210900,2.29697708,0.10419219,0.80506282
-0.50125063,3.96326260,1.81256986,0.07929108,0.30810543,2.30501995,0.09921619,0.77149495
-0.49524762,3.89611877,1.77152818,0.07827389,0.30373723,2.31039090,0.09434791,0.73689026
-0.48924462,3.82501719,1.72893083,0.07714993,0.29899783,2.31286544,0.08961835,0.70159744
-0.48324162,3.75041264,1.68509035,0.07592642,0.29387425,2.31218934,0.08505666,0.66598195
-0.47723862,3.67272518,1.64030963,0.07461037,0.28834824,2.30808322,0.08068916,0.63041747
-0.47123562,3.59233372,1.59487534,0.07320836,0.28239791,2.30024989,0.07653868,0.59527822
-0.46523262,3.50957480,1.54905368,0.07172640,0.27599996,2.28838424,0.07262405,0.56093220
-0.45922961,3.42474666,1.50308852,0.07016993,0.26913212,2.27218523,0.06896000,0.52773559
-0.45322661,3.33811791,1.45720186,0.06854387,0.26177591,2.25136977,0.06555725,0.49602845
-0.44722361,3.24994013,1.41159646,0.06685277,0.25391924,2.22568756,0.06242286,0.46613148
-0.44122061,3.16046329,1.36646043,0.06510105,0.24555887,2.19493642,0.05956078,0.43834406
-0.43521761,3.06995295,1.32197323,0.06329328,0.23670250,2.15897729,0.05697260,0.41294317
-0.42921461,2.97870779,1.27831267,0.06143451,0.22737036,2.11774802,0.05465837,0.39018316
-0.42321161,2.88707619,1.23566235,0.05953058,0.21759612,2.07127541,0.05261750,0.37029611
-0.41720860,2.79547058,1.19421886,0.05758841,0.20742722,2.01968455,0.05084961,0.35349249
-0.41120560,2.70437837,1.15419826,0.05561634,0.19692439,1.96320505,0.04935534,0.33996184
-0.40520260,2.61436846,1.11584110,0.05362423,0.18616063,1.90217358,0.04813704,0.32987340
-0.39919960,2.52609250,1.07941569,0.05162367,0.17521943,1.83703247,0.04719930,0.32337624
-0.39319660,2.44028065,1.04521903,0.04962793,0.16419261,1.76832424,0.04654918,0.32059890
-0.38719360,2.35773140,1.01357528,0.04765187,0.15317765,1.69668221,0.04619631,0.32164841
-0.38119060,2.27929593,0.98483150,0.04571179,0.14227484,1.62281737,0.04615269,0.32660854
-0.37518759,2.20585733,0.95935086,0.04382507,0.13158433,1.54750199,0.04643221,0.33553747
-0.36918459,2.13830563,0.93750332,0.04200976,0.12120318,1.47155078,0.04705000,0.34846483
-0.36318159,2.07750964,0.91965423,0.04028413,0.11122260,1.39580005,0.04802153,0.36538832
-0.35717859,2.02428695,0.90615131,0.03866611,0.10172552,1.32108599,0.04936153,0.38627010
-0.35117559,1.97937340,0.89731051,0.03717272,0.09278448,1.24822281,0.05108293,0.41103322
-0.34517259,1.94339356,0.89340143,0.03581946,0.08446008,1.17798166,0.05319560,0.43955829
-0.33916958,1.91683371,0.89463306,0.03461981,0.07679980,1.11107119,0.05570525,0.47168072
-0.33316658,1.90001846,0.90114039,0.03358470,0.06983746,1.04812035,0.05861243,0.50718880
-0.32716358,1.89309242,0.91297273,0.03272205,0.06359308,0.98966432,0.06191167,0.54582276
-0.32116058,1.89600775,0.93008431,0.03203649,0.05807325,0.93613365,0.06559098,0.58727523
-0.31515758,1.90851828,0.95232760,0.03152912,0.05327189,0.88784725,0.06963158,0.63119304
-0.30915458,1.93018077,0.97945003,0.03119741,0.04917137,0.84500914,0.07400809,0.67718063
-0.30315158,1.96036317,1.01109411,0.03103525,0.04574390,0.80770897,0.07868914,0.72480505
-0.29714857,1.99826001,1.04680149,0.03103314,0.04295306,0.77592619,0.08363835,0.77360261
-0.29114557,2.04291430,1.08602068,0.03117847,0.04075558,0.74953736,0.08881579,0.82308705
-0.28514257,2.09324527,1.12811861,0.03145594,0.03910299,0.72832646,0.09417986,0.87275914
-0.27913957,2.14808121,1.17239566,0.03184808,0.03794342,0.71199745,0.09968946,0.92211756
-0.27313657,2.20619612,1.21810383,0.03233587,0.03722325,0.70018872,0.10530650,0.97067076
-0.26713357,2.26634930,1.26446773,0.03289940,0.03688864,0.69248879,0.11099853,1.01794951
-0.26113057,2.32732625,1.31070756,0.03351854,0.03688696,0.68845283,0.11674150,1.06351989
-0.25512756,2.38797993,1.35606376,0.03417371,0.03716801,0.68761932,0.12252234,1.10699621
-0.24912456,2.44727073,1.39982228,0.03484655,0.03768510,0.68952659,0.12834145,1.14805350
-0.24312156,2.50430408,1.44133989,0.03552061,0.03839585,0.69372862,0.13421477,1.18643911
-0.23711856,2.55836427,1.48006858,0.03618196,0.03926291,0.69980980,0.14017535,1.22198291
-0.23111556,2.60894336,1.51557828,0.03681970,0.04025435,0.70739830,0.14627431,1.25460568
-0.22511256,2.65576397,1.54757685,0.03742641,0.04134401,0.71617770,0.15258105,1.28432504
-0.21910955,2.69879513,1.57592673,0.03799847,0.04251150,0.72589657,0.15918261,1.31125872
-0.21310655,2.73826022,1.60065723,0.03853619,0.04374219,0.73637590,0.16618213,1.33562455
-0.20710355,2.77463636,1.62197187,0.03904394,0.04502693,0.74751389,0.17369646,1.35773698
-0.20110055,2.80864494,1.64025010,0.03952992,0.04636168,0.75928814,0.18185272,1.37799997
-0.19509755,2.84123290,1.65604290,0.04000601,0.04774699,0.77175499,0.19078421,1.39689607
-0.18909455,2.87354509,1.67006205,0.04048730,0.04918733,0.78504589,0.20062541,1.41497186
-0.18309155,2.90688791,1.68316293,0.04099155,0.05069040,0.79936081,0.21150652,1.43282004
-0.17708854,2.94268509,1.69632093,0.04153857,0.05226629,0.81495867,0.22354750,1.45105851
-0.17108554,2.98242668,1.71060198,0.04214934,0.05392657,0.83214501,0.23685203,1.47030721
-0.16508254,3.02761247,1.72712776,0.04284527,0.05568344,0.85125708,0.25150140,1.49116338
-0.15907954,3.07969185,1.74703654,0.04364715,0.05754869,0.87264674,0.26754885,1.51417625
-0.15307654,3.14000182,1.77144081,0.04457432,0.05953288,0.89666170,0.28501436,1.53982205
-0.14707354,3.20970546,1.80138306,0.04564362,0.06164435,0.92362558,0.30388030,1.56848063
-0.14107054,3.28973324,1.83779128,0.04686856,0.06388849,0.95381765,0.32408817,1.60041447
-0.13506753,3.38072941,1.88143594,0.04825849,0.06626694,0.98745293,0.34553648,1.63575138
-0.12906453,3.48300606,1.93289009,0.04981786,0.06877705,1.02466350,0.36808011,1.67447156
-0.12306153,3.59650674,1.99249450,0.05154568,0.07141138,1.06548195,0.39153102,1.71639984
-0.11705853,3.72078188,2.06032941,0.05343515,0.07415749,1.10982776,0.41566063,1.76120370
-0.11105553,3.85497732,2.13619444,0.05547344,0.07699781,1.15749729,0.44020353,1.80839712
-0.10505253,3.99783724,2.21959801,0.05764178,0.07990985,1.20815824,0.46486270,1.85735051
-0.09904952,4.14772198,2.30975709,0.05991566,0.08286646,1.26134884,0.48931594,1.90730631
-0.09304652,4.30264078,2.40560792,0.06226537,0.08583649,1.31648234,0.51322334,1.95739977
-0.08704352,4.46029873,2.50582784,0.06465666,0.08878549,1.37285659,0.53623559,2.00668415
-0.08104052,4.61815668,2.60886775,0.06705165,0.09167670,1.42966884,0.55800282,2.05415943
-0.07503752,4.77350228,2.71299449,0.06940991,0.09447213,1.48603522,0.57818363,2.09880335
-0.06903452,4.92352963,2.81634162,0.07168964,0.09713379,1.54101427,0.59645413,2.13960357
-0.06303152,5.06542476,2.91696700,0.07384898,0.09962496,1.59363377,0.61251647,2.17558983
-0.05702851,5.19645358,3.01291481,0.07584728,0.10191150,1.64291970,0.62610686,2.20586467
-0.05102551,5.31404893,3.10227970,0.07764646,0.10396307,1.68792634,0.63700247,2.22963174
-0.04502251,5.41589323,3.18327034,0.07921221,0.10575433,1.72776612,0.64502730,2.24622057
-0.03901951,5.49999328,3.25426962,0.08051514,0.10726588,1.76163806,0.65005664,2.25510692
-0.03301651,5.56474414,3.31388903,0.08153169,0.10848509,1.78885350,0.65202004,2.25592800
-0.02701351,5.60897925,3.36101461,0.08224489,0.10940661,1.80885808,0.65090271,2.24849223
-0.02101051,5.63200484,3.39484255,0.08264486,0.11003261,1.82124903,0.64674537,2.23278305
-0.01500750,5.63361696,3.41490281,0.08272902,0.11037273,1.82578702,0.63964244,2.20895702
-0.00900450,5.61410065,3.42106969,0.08250207,0.11044369,1.82240211,0.62973889,2.17733619
-0.00300150,5.57421118,3.41355905,0.08197566,0.11026861,1.81119368,0.61722554,2.13839537
0.00300150,5.51513846,3.39291231,0.08116784,0.10987599,1.79242444,0.60233343,2.09274470
0.00900450,5.43845637,3.35996832,0.08010226,0.10929857,1.76650887,0.58532701,2.04110840
0.01500750,5.34605936,3.31582447,0.07880718,0.10857186,1.73399682,0.56649673,1.98430064
0.02101051,5.24008946,3.26178921,0.07731437,0.10773262,1.69555315,0.54615122,1.92319934
0.02701351,5.12285713,3.19932841,0.07565789,0.10681732,1.65193437,0.52460917,1.85871912
0.03301651,4.99675968,3.13000819,0.07387285,0.10586053,1.60396352,0.50219147,1.79178437
0.03901951,4.86420097,3.05543725,0.07199421,0.10489350,1.55250443,0.47921363,1.72330349
0.04502251,4.72751601,2.97721118,0.07005567,0.10394289,1.49843649,0.45597888,1.65414515
0.05102551,4.58890374,2.89686154,0.06808867,0.10302975,1.44263099,0.43277211,1.58511761
0.05702851,4.45037058,2.81581174,0.06612153,0.10216877,1.38592997,0.40985486,1.51695159
0.06303152,4.31368691,2.73534141,0.06417891,0.10136789,1.32912828,0.38746140,1.45028733
0.06903452,4.18035768,2.65656045,0.06228132,0.10062824,1.27295926,0.36579616,1.38566611
0.07503752,4.05160767,2.58039316,0.06044501,0.09994444,1.21808453,0.34503237,1.32352634
0.08104052,3.92838091,2.50757244,0.05868196,0.09930523,1.16508760,0.32531188,1.26420410
0.08704352,3.81135336,2.43864336,0.05700014,0.09869433,1.11447150,0.30674619,1.20793783
0.09304652,3.70095685,2.37397478,0.05540388,0.09809162,1.06665976,0.28941848,1.15487664
0.09904952,3.59741207,2.31377777,0.05389444,0.09747442,1.02200038,0.27338637,1.10509163
0.10505253,3.50076794,2.25812861,0.05247058,0.09681885,0.98077225,0.25868538,1.05858932
0.11105553,3.41094440,2.20699474,0.05112928,0.09610130,0.94319321,0.24533274,1.01532647
0.11705853,3.32777589,2.16026154,0.04986635,0.09529968,0.90942922,0.23333129,0.97522529
0.12306153,3.25105269,2.11775818,0.04867712,0.09439468,0.87960383,0.22267334,0.93818818
0.12906453,3.18055780,2.07928100,0.04755694,0.09337078,0.85380759,0.21334417,0.90411128
0.13506753,3.11609742,2.04461329,0.04650172,0.09221696,0.83210661,0.20532506,0.87289599
0.14107054,3.05752372,2.01354053,0.04550819,0.09092724,0.81455011,0.19859564,0.84445805
0.14707354,3.00474893,1.98586078,0.04457420,0.08950090,0.80117650,0.19313553,0.81873363
0.15307654,2.95775067,1.96139016,0.04369874,0.08794235,0.79201774,0.18892517,0.79568243
0.15907954,2.91656886,1.93996390,0.04288198,0.08626086,0.78710203,0.18594573,0.77528753
0.16508254,2.88129494,1.92143347,0.04212510,0.08446994,0.78645462,0.18417844,0.75755244
0.17108554,2.85205479,1.90566078,0.04143006,0.08258663,0.79009692,0.18360310,0.74249532
0.17708854,2.82898672,1.89251039,0.04079937,0.08063060,0.79804388,0.18419608,0.73014124
0.18309155,2.81221652,1.88184086,0.04023570,0.07862321,0.81029996,0.18592797,0.72051273
0.18909455,2.80183104,1.87349610,0.03974158,0.07658648,0.82685377,0.18876098,0.71361947
0.19509755,2.79785238,1.86729777,0.03931906,0.07454222,0.84767173,0.19264636,0.70944776
0.20110055,2.80021412,1.86303926,0.03896943,0.07251111,0.87269087,0.19752200,0.70795044
0.20710355,2.80874108,1.86048187,0.03869292,0.07051199,0.90181139,0.20331045,0.70903799
0.21310655,2.82313377,1.85935339,0.03848854,0.06856125,0.93488897,0.20991744,0.71257139
0.21910955,2.84295833,1.85934916,0.03835393,0.06667239,0.97172751,0.21723114,0.71835725
0.22511256,2.86764257,1.86013538,0.03828528,0.06485578,1.01207252,0.22512221,0.72614553
0.23111556,2.89647821,1.86135442,0.03827736,0.06311857,1.05560561,0.23344478,0.73563022
0.23711856,2.92862929,1.86263173,0.03832356,0.06146473,1.10194048,0.24203828,0.74645305
0.24312156,2.96314635,1.86358363,0.03841601,0.05989525,1.15062077,0.25073020,0.75821004
0.24912456,2.99898576,1.86382574,0.03854575,0.05840848,1.20112012,0.25933964,0.77046098
0.25512756,3.03503336,1.86298128,0.03870294,0.05700043,1.25284459,0.26768157,0.78274116
0.26113057,3.07013154,1.86068899,0.03887708,0.05566530,1.30513784,0.27557166,0.79457512
0.26713357,3.10310855,1.85661024,0.03905725,0.05439583,1.35728886,0.28283137,0.80549181
0.27313657,3.13280907,1.85043501,0.03923237,0.05318382,1.40854248,0.28929328,0.81504034
0.27913957,3.15812483,1.84188687,0.03939146,0.05202050,1.45811231,0.29480623,0.82280583
0.28514257,3.17802419,1.83072659,0.03952389,0.05089695,1.50519587,0.29924016,0.82842454
0.29114557,3.19157971,1.81675478,0.03961956,0.04980437,1.54899156,0.30249032,0.83159748
0.29714857,3.19799275,1.79981354,0.03966921,0.04873440,1.58871687,0.30448080,0.83210209
0.30315158,3.19661427,1.77978727,0.03966450,0.04767929,1.62362730,0.30516702,0.82980121
0.30915458,3.18696133,1.75660304,0.03959828,0.04663209,1.65303522,0.30453714,0.82464895
0.31515758,3.16872861,1.73023052,0.03946465,0.04558671,1.67632812,0.30261237,0.81669332
0.32116058,3.14179489,1.70068175,0.03925913,0.04453801,1.69298539,0.29944601,0.80607514
0.32716358,3.10622418,1.66801081,0.03897868,0.04348186,1.70259308,0.29512135,0.79302361
0.33316658,3.06226168,1.63231353,0.03862183,0.04241509,1.70485601,0.28974857,0.77784841
0.33916958,3.01032480,1.59372716,0.03818863,0.04133555,1.69960665,0.28346058,0.76092881
0.34517259,2.95098959,1.55242992,0.03768067,0.04024208,1.68681059,0.27640822,0.74270025
0.35117559,2.88497324,1.50864045,0.03710103,0.03913450,1.66656807,0.26875482,0.72363884
0.35717859,2.81311314,1.46261689,0.03645420,0.03801361,1.63911177,0.26067059,0.70424460
0.36318159,2.73634351,1.41465550,0.03574599,0.03688121,1.60480068,0.25232681,0.68502397
0.36918459,2.65567021,1.36508875,0.03498339,0.03574009,1.56411053,0.24389031,0.66647248
0.37518759,2.57214480,1.31428261,0.03417443,0.03459400,1.51762087,0.23551832,0.64905813
0.38119060,2.48683859,1.26263311,0.03332800,0.03344772,1.46599956,0.22735392,0.63320624
0.38719360,2.40081769,1.21056216,0.03245367,0.03230702,1.40998502,0.21952232,0.61928636
0.39319660,2.31511974,1.15851253,0.03156152,0.03117865,1.35036716,0.21212800,0.60760165
0.39919960,2.23073320,1.10694224,0.03066193,0.03007033,1.28796748,0.20525279,0.59838116
0.40520260,2.14857964,1.05631843,0.02976543,0.02899070,1.22361916,0.19895506,0.59177530
0.41120560,2.06949961,1.00711089,0.02888249,0.02794930,1.15814787,0.19326979,0.58785446
0.41720860,1.99424234,0.95978541,0.02802340,0.02695645,1.09235385,0.18820960,0.58661095
0.42321161,1.92345939,0.91479718,0.02719813,0.02602318,1.02699580,0.18376668,0.58796392
0.42921461,1.85770213,0.87258438,0.02641620,0.02516110,0.96277713,0.17991530,0.59176707
0.43521761,1.79742278,0.83356207,0.02568661,0.02438224,0.90033473,0.17661495,0.59781872
0.44122061,1.74297856,0.79811644,0.02501774,0.02369888,0.84023056,0.17381384,0.60587370
0.44722361,1.69463831,0.76659950,0.02441732,0.02312333,0.78294598,0.17145261,0.61565653
0.45322661,1.65259079,0.73932411,0.02389232,0.02266764,0.72887888,0.16946797,0.62687519
0.45922961,1.61695387,0.71655926,0.02344896,0.02234338,0.67834322,0.16779634,0.63923483
0.46523262,1.58778372,0.69852564,0.02309261,0.02216126,0.63157088,0.16637703,0.65245075
0.47123562,1.56508309,0.68539119,0.02282775,0.02213078,0.58871528,0.16515508,0.66626007
0.47723862,1.54880801,0.67726668,0.02265783,0.02225989,0.54985648,0.16408348,0.68043133
0.48324162,1.53887223,0.67420129,0.02258525,0.02255451,0.51500728,0.16312474,0.69477175
0.48924462,1.53514898,0.67617803,0.02261115,0.02301820,0.48411993,0.16225181,0.70913169
0.49524762,1.53746982,0.68310938,0.02273534,0.02365170,0.45709311,0.16144827,0.72340599
0.50125063,1.54562078,0.69483306,0.02295608,0.02445257,0.43377881,0.16070778,0.73753236
0.50725363,1.55933596,0.71110836,0.02326999,0.02541487,0.41398898,0.16003296,0.75148669
0.51325663,1.57828934,0.73161340,0.02367186,0.02652886,0.39750168,0.15943369,0.76527578
0.51925963,1.60208550,0.75594362,0.02415454,0.02778087,0.38406680,0.15892488,0.77892778
0.52526263,1.63025043,0.78361205,0.02470887,0.02915320,0.37341121,0.15852410,0.79248097
0.53126563,1.66222334,0.81405177,0.02532363,0.03062421,0.36524356,0.15824886,0.80597174
0.53726863,1.69735086,0.84662091,0.02598557,0.03216854,0.35925874,0.15811401,0.81942226
0.54327164,1.73488453,0.88061055,0.02667958,0.03375749,0.35514222,0.15812924,0.83282895
0.54927464,1.77398260,0.91525562,0.02738882,0.03535952,0.35257434,0.15829690,0.84615233
0.55527764,1.81371700,0.94974889,0.02809505,0.03694096,0.35123481,0.15861031,0.85930913
0.56128064,1.85308570,0.98325779,0.02877903,0.03846685,0.35080740,0.15905250,0.87216713
0.56728364,1.89103070,1.01494381,0.02942093,0.03990182,0.35098494,0.15959575,0.88454334
0.57328664,1.92646134,1.04398375,0.03000090,0.04121118,0.35147469,0.16020171,0.89620563
0.57928964,1.95828227,1.06959222,0.03049963,0.04236190,0.35200386,0.16082222,0.90687799
0.58529265,1.98542506,1.09104455,0.03089895,0.04332374,0.35232527,0.16140085,0.91624918
0.59129565,2.00688217,1.10769902,0.03118245,0.04407024,0.35222304,0.16187501,0.92398445
0.59729865,2.02174169,1.11901747,0.03133600,0.04457962,0.35151789,0.16217849,0.92973969
0.60330165,2.02922133,1.12458344,0.03134833,0.04483563,0.35007196,0.16224449,0.93317735
0.60930465,2.02869969,1.12411669,0.03121142,0.04482810,0.34779285,0.16200871,0.93398325
0.61530765,2.01974341,1.11748365,0.03092087,0.04455342,0.34463662,0.16141256,0.93188337
0.62131066,2.00212856,1.10470293,0.03047605,0.04401469,0.34060951,0.16040620,0.92665968
0.62731366,1.97585513,1.08594583,0.02988024,0.04322167,0.33576822,0.15895132,0.91816416
0.63331666,1.94115367,1.06153151,0.02914051,0.04219055,0.33021859,0.15702336,0.90633016
0.63931966,1.89848365,1.03191718,0.02826757,0.04094340,0.32411270,0.15461329,0.89118055
0.64532266,1.84852339,0.99768355,0.02727543,0.03950749,0.31764423,0.15172858,0.87283208
0.65132566,1.79215187,0.95951629,0.02618092,0.03791442,0.31104236,0.14839352,0.85149581
0.65732866,1.73042325,0.91818420,0.02500325,0.03619912,0.30456421,0.14464874,0.82747342
0.66333167,1.66453507,0.87451507,0.02376331,0.03439877,0.29848613,0.14055001,0.80114975
0.66933467,1.59579154,0.82937036,0.02248313,0.03255163,0.29309405,0.13616632,0.77298174
0.67533767,1.52556356,0.78361949,0.02118516,0.03069599,0.28867330,0.13157745,0.74348452
0.68134067,1.45524706,0.73811505,0.01989166,0.02886905,0.28549818,0.12687096,0.71321519
0.68734367,1.38622151,0.69366968,0.01862414,0.02710593,0.28382172,0.12213898,0.68275516
0.69334667,1.31981031,0.65103549,0.01740280,0.02543882,0.28386601,0.11747471,0.65269193
0.69934967,1.25724448,0.61088680,0.01624606,0.02389626,0.28581341,0.11296900,0.62360102
0.70535268,1.19963126,0.57380646,0.01517026,0.02250258,0.28979912,0.10870707,0.59602909
0.71135568,1.14792850,0.54027627,0.01418938,0.02127751,0.29590537,0.10476550,0.57047878
0.71735868,1.10292577,0.51067156,0.01331490,0.02023598,0.30415742,0.10120972,0.54739604
0.72336168,1.06523270,0.48525975,0.01255578,0.01938812,0.31452171,0.09809197,0.52716030
0.72936468,1.03527457,0.46420277,0.01191847,0.01873932,0.32690621,0.09544999,0.51007789
0.73536768,1.01329507,0.44756299,0.01140712,0.01829054,0.34116295,0.09330626,0.49637881
0.74137069,0.99936565,0.43531197,0.01102373,0.01803869,0.35709279,0.09166800,0.48621666
0.74737369,0.99340066,0.42734162,0.01076846,0.01797711,0.37445220,0.09052783,0.47967181
0.75337669,0.99517727,0.42347708,0.01063992,0.01809614,0.39296180,0.08986499,0.47675704
0.75937969,1.00435894,0.42349050,0.01063549,0.01838366,0.41231632,0.08964718,0.47742552
0.76538269,1.02052105,0.42711527,0.01075164,0.01882577,0.43219558,0.08983271,0.48158026
0.77138569,1.04317721,0.43405978,0.01098425,0.01940735,0.45227599,0.09037303,0.48908447
0.77738869,1.07180508,0.44402034,0.01132882,0.02011263,0.47224205,0.09121543,0.49977218
0.78339170,1.10587005,0.45669264,0.01178075,0.02092570,0.49179728,0.09230577,0.51345837
0.78939470,1.14484588,0.47178133,0.01233545,0.02183095,0.51067413,0.09359111,0.52994804
0.79539770,1.18823125,0.48900746,0.01298844,0.02281344,0.52864227,0.09502213,0.54904373
0.80140070,1.23556155,0.50811361,0.01373538,0.02385911,0.54551500,0.09655523,0.57055108
0.80740370,1.28641548,0.52886674,0.01457203,0.02495503,0.56115327,0.09815429,0.59428217
0.81340670,1.34041654,0.55105880,0.01549416,0.02608937,0.57546738,0.09979187,0.62005665
0.81940970,1.39722970,0.57450537,0.01649736,0.02725148,0.58841608,0.10145008,0.64770060
0.82541271,1.45655371,0.59904269,0.01757694,0.02843175,0.60000325,0.10312081,0.67704360
0.83141571,1.51811018,0.62452364,0.01872766,0.02962148,0.61027248,0.10480565,0.70791421
0.83741871,1.58163039,0.65081293,0.01994356,0.03081270,0.61929972,0.10651534,0.74013450
0.84342171,1.64684119,0.67778231,0.02121781,0.03199801,0.62718471,0.10826893,0.77351421
0.84942471,1.71345132,0.70530618,0.02254254,0.03317031,0.63404149,0.11009270,0.80784513
0.85542771,1.78113936,0.73325810,0.02390874,0.03432274,0.63998881,0.11201891,0.84289651
0.86143072,1.84954474,0.76150866,0.02530631,0.03544847,0.64514085,0.11408455,0.87841183
0.86743372,1.91826250,0.78992499,0.02672403,0.03654071,0.64959899,0.11633007,0.91410761
0.87343672,1.98684270,0.81837200,0.02814974,0.03759267,0.65344492,0.11879828,0.94967459
0.87943972,2.05479476,0.84671545,0.02957054,0.03859768,0.65673570,0.12153334,0.98478133
0.88544272,2.12159670,0.87482666,0.03097306,0.03954934,0.65950087,0.12458002,1.01908035
0.89144572,2.18670902,0.90258862,0.03234381,0.04044172,0.66174181,0.12798307,1.05221665
0.89744872,2.24959224,0.92990297,0.03366952,0.04126964,0.66343331,0.13178684,1.08383798
0.90345173,2.30972742,0.95669749,0.03493758,0.04202900,0.66452721,0.13603502,1.11360670
0.90945473,2.36663801,0.98293332,0.03613642,0.04271704,0.66495780,0.14077046,1.14121220
0.91545773,2.41991204,1.00861154,0.03725589,0.04333273,0.66464867,0.14603494,1.16638341
0.92146073,2.46922281,1.03377828,0.03828756,0.04387700,0.66352042,0.15186902,1.18890047
0.92746373,2.51434708,1.05852800,0.03922505,0.04435300,0.66149892,0.15831159,1.20860483
0.93346673,2.55517923,1.08300446,0.04006416,0.04476626,0.65852352,0.16539928,1.22540724
0.93946973,2.59174068,1.10739902,0.04080302,0.04512482,0.65455475,0.17316563,1.23929283
0.94547274,2.62418370,1.13194629,0.04144206,0.04543920,0.64958116,0.18163993,1.25032314
0.95147574,2.65278944,1.15691697,0.04198396,0.04572239,0.64362501,0.19084579,1.25863479
0.95747874,2.67796017,1.18260826,0.04243344,0.04598967,0.63674646,0.20079940,1.26443472
0.96348174,2.70020615,1.20933210,0.04279706,0.04625837,0.62904627,0.21150768,1.26799239
0.96948474,2.72012786,1.23740177,0.04308288,0.04654762,0.62066684,0.22296619,1.26962917
0.97548774,2.73839464,1.26711754,0.04330010,0.04687800,0.61179187,0.23515714,1.26970557
0.98149075,2.75572081,1.29875201,0.04345871,0.04727115,0.60264446,0.24804742,1.26860696
0.98749375,2.77284072,1.33253593,0.04356910,0.04774940,0.59348415,0.26158699,1.26672856
0.99349675,2.79048390,1.36864526,0.04364168,0.04833531,0.58460290,0.27570759,1.26446048
0.99949975,2.80935170,1.40719023,0.04368661,0.04905131,0.57632035,0.29032208,1.26217355
1.00550275,2.83009642,1.44820686,0.04371344,0.04991924,0.56897855,0.30532436,1.26020675
1.01150575,2.85330386,1.49165172,0.04373095,0.05095997,0.56293636,0.32059009,1.25885671
1.01750875,2.87948000,1.53740004,0.04374697,0.05219297,0.55856371,0.33597824,1.25836974
1.02351176,2.90904202,1.58524757,0.04376828,0.05363594,0.55623582,0.35133341,1.25893678
1.02951476,2.94231395,1.63491596,0.04380064,0.05530441,0.55632742,0.36648900,1.26069125
1.03551776,2.97952648,1.68606179,0.04384873,0.05721133,0.55920714,0.38127103,1.26370978
1.04152076,3.02082067,1.73828856,0.04391631,0.05936669,0.56523185,0.39550261,1.26801554
1.04752376,3.06625479,1.79116128,0.04400634,0.06177714,0.57474116,0.40900880,1.27358388
1.05352676,3.11581350,1.84422297,0.04412105,0.06444560,0.58805185,0.42162164,1.28034963
1.05952976,3.16941844,1.89701221,0.04426220,0.06737088,0.60545231,0.43318524,1.28821569
1.06553277,3.22693936,1.94908088,0.04443113,0.07054735,0.62719686,0.44356056,1.29706211
1.07153577,3.28820493,2.00001133,0.04462899,0.07396466,0.65350002,0.45262974,1.30675522
