energy_ev,total_up,Al_p_up,Al_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.79589795,3.88204911,0.17736505,0.00000000,1.58315167,2.95583307,0.01057321,0.10654729
-5.78989495,4.00486314,0.18051598,0.00000000,1.64269586,3.05978487,0.01089417,0.10739602
-5.78389195,4.12138173,0.18308177,0.00000000,1.70187490,3.15829934,0.01118422,0.10805573
-5.77788894,4.23053553,0.18506687,0.00000000,1.75978298,3.25089773,0.01143841,0.10847179
-5.77188594,4.33150508,0.18649656,0.00000000,1.81555905,3.33728765,0.01165250,0.10860140
-5.76588294,4.42373665,0.18741582,0.00000000,1.86840563,3.41736887,0.01182299,0.10841391
-5.75987994,4.50695015,0.18788745,0.00000000,1.91760656,3.49123324,0.01194722,0.10789092
-5.75387694,4.58113878,0.18798967,0.00000000,1.96254290,3.55915830,0.01202330,0.10702596
-5.74787394,4.64656027,0.18781314,0.00000000,2.00270649,3.62159491,0.01205023,0.10582392
-5.74187094,4.70371980,0.18745763,0.00000000,2.03771045,3.67914903,0.01202778,0.10430020
-5.73586793,4.75334512,0.18702837,0.00000000,2.06729629,3.73255805,0.01195653,0.10247961
-5.72986493,4.79635424,0.18663224,0.00000000,2.09133716,3.78266240,0.01183777,0.10039507
-5.72386193,4.83381669,0.18637393,0.00000000,2.10983701,3.83037294,0.01167350,0.09808610
-5.71785893,4.86690930,0.18635221,0.00000000,2.12292563,3.87663521,0.01146632,0.09559726
-5.71185593,4.89686781,0.18665634,0.00000000,2.13084966,3.92239134,0.01121938,0.09297647
-5.70585293,4.92493581,0.18736286,0.00000000,2.13395991,3.96854087,0.01093626,0.09027326
-5.69984992,4.95231244,0.18853270,0.00000000,2.13269530,4.01590155,0.01062096,0.08753713
-5.69384692,4.98010084,0.19020886,0.00000000,2.12756422,4.06517149,0.01027775,0.08481596
-5.68784392,5.00925894,0.19241454,0.00000000,2.11912386,4.11689394,0.00991110,0.08215448
-5.68184092,5.04055454,0.19515197,0.00000000,2.10795847,4.17142601,0.00952562,0.07959297
-5.67583792,5.07452642,0.19840176,0.00000000,2.09465726,4.22891262,0.00912597,0.07716617
-5.66983492,5.11145306,0.20212307,0.00000000,2.07979293,4.28926694,0.00871677,0.07490235
-5.66383192,5.15133066,0.20625431,0.00000000,2.06390162,4.35215834,0.00830255,0.07282268
-5.65782891,5.19386129,0.21071460,0.00000000,2.04746499,4.41700875,0.00788767,0.07094094
-5.65182591,5.23845236,0.21540586,0.00000000,2.03089525,4.48299800,0.00747627,0.06926336
-5.64582291,5.28422768,0.22021546,0.00000000,2.01452338,4.54907847,0.00707218,0.06778886
-5.63981991,5.33004997,0.22501947,0.00000000,1.99859117,4.61399902,0.00667895,0.06650949
-5.63381691,5.37455463,0.22968634,0.00000000,1.98324707,4.67633766,0.00629971,0.06541114
-5.62781391,5.41619340,0.23408092,0.00000000,1.96854593,4.73454216,0.00593722,0.06447442
-5.62181091,5.45328663,0.23806879,0.00000000,1.95445245,4.78697743,0.00559380,0.06367574
-5.61580790,5.48408222,0.24152060,0.00000000,1.94084799,4.83197785,0.00527131,0.06298848
-5.60980490,5.50681879,0.24431643,0.00000000,1.92754027,4.86790288,0.00497116,0.06238426
-5.60380190,5.51979074,0.24634996,0.00000000,1.91427545,4.89319368,0.00469428,0.06183417
-5.59779890,5.52141237,0.24753222,0.00000000,1.90075183,4.90642842,0.00444115,0.06131007
-5.59179590,5.51027841,0.24779493,0.00000000,1.88663468,4.90637415,0.00421179,0.06078568
-5.58579290,5.48521833,0.24709315,0.00000000,1.87157134,4.89203285,0.00400581,0.06023761
-5.57978989,5.44534220,0.24540716,0.00000000,1.85520610,4.86267987,0.00382239,0.05964624
-5.57378689,5.39007614,0.24274356,0.00000000,1.83719415,4.81789292,0.00366035,0.05899630
-5.56778389,5.31918580,0.23913539,0.00000000,1.81721439,4.75757043,0.00351820,0.05827736
-5.56178089,5.23278716,0.23464136,0.00000000,1.79498034,4.68193852,0.00339414,0.05748399
-5.55577789,5.13134421,0.22934418,0.00000000,1.77024927,4.59154634,0.00328616,0.05661572
-5.54977489,5.01565381,0.22334793,0.00000000,1.74282914,4.48724992,0.00319206,0.05567680
-5.54377189,4.88681873,0.21677476,0.00000000,1.71258350,4.37018546,0.00310954,0.05467573
-5.53776888,4.74621011,0.20976088,0.00000000,1.67943424,4.24173324,0.00303622,0.05362463
-5.53176588,4.59542129,0.20245199,0.00000000,1.64336241,4.10347373,0.00296976,0.05253848
-5.52576288,4.43621501,0.19499849,0.00000000,1.60440731,3.95713788,0.00290786,0.05143421
-5.51975988,4.27046650,0.18755037,0.00000000,1.56266395,3.80455378,0.00284832,0.05032985
-5.51375688,4.10010475,0.18025231,0.00000000,1.51827926,3.64759167,0.00278915,0.04924351
-5.50775388,3.92705433,0.17323885,0.00000000,1.47144714,3.48810978,0.00272854,0.04819248
-5.50175088,3.75318020,0.16663014,0.00000000,1.42240276,3.32790274,0.00266497,0.04719241
-5.49574787,3.58023718,0.16052810,0.00000000,1.37141605,3.16865472,0.00259718,0.04625649
-5.48974487,3.40982616,0.15501342,0.00000000,1.31878492,3.01189859,0.00252421,0.04539484
-5.48374187,3.24335799,0.15014334,0.00000000,1.26482808,2.85898249,0.00244545,0.04461403
-5.47773887,3.08202629,0.14595040,0.00000000,1.20987786,2.71104470,0.00236057,0.04391675
-5.47173587,2.92678955,0.14244203,0.00000000,1.15427305,2.56899714,0.00226958,0.04330163
-5.46573287,2.77836267,0.13960125,0.00000000,1.09835203,2.43351786,0.00217277,0.04276333
-5.45972986,2.63721774,0.13738821,0.00000000,1.04244618,2.30505209,0.00207069,0.04229269
-5.45372686,2.50359353,0.13574260,0.00000000,0.98687401,2.18382144,0.00196414,0.04187711
-5.44772386,2.37751268,0.13458684,0.00000000,0.93193578,2.06984036,0.00185412,0.04150110
-5.44172086,2.25880564,0.13382992,0.00000000,0.87790910,1.96293885,0.00174176,0.04114685
-5.43571786,2.14713998,0.13337162,0.00000000,0.82504537,1.86279011,0.00162834,0.04079507
-5.42971486,2.04205363,0.13310711,0.00000000,0.77356725,1.76894190,0.00151519,0.04042570
-5.42371186,1.94299053,0.13293162,0.00000000,0.72366715,1.68085007,0.00140368,0.04001883
-5.41770885,1.84933722,0.13274499,0.00000000,0.67550687,1.59791286,0.00129519,0.03955551
-5.41170585,1.76045878,0.13245600,0.00000000,0.62921813,1.51950458,0.00119103,0.03901855
-5.40570285,1.67573269,0.13198620,0.00000000,0.58490403,1.44500733,0.00109247,0.03839332
-5.39969985,1.59457948,0.13127317,0.00000000,0.54264139,1.37383964,0.00100070,0.03766836
-5.39369685,1.51648887,0.13027300,0.00000000,0.50248348,1.30548101,0.00091680,0.03683588
-5.38769385,1.44104068,0.12896198,0.00000000,0.46446336,1.23949158,0.00084173,0.03589221
-5.38169085,1.36791986,0.12733738,0.00000000,0.42859720,1.17552640,0.00077634,0.03483795
-5.37568784,1.29692528,0.12541732,0.00000000,0.39488773,1.11334403,0.00072135,0.03367806
-5.36968484,1.22797218,0.12323974,0.00000000,0.36332731,1.05280949,0.00067738,0.03242176
-5.36368184,1.16108866,0.12086049,0.00000000,0.33390068,0.99389167,0.00064491,0.03108220
-5.35767884,1.09640652,0.11835076,0.00000000,0.30658713,0.93665586,0.00062431,0.02967614
-5.35167584,1.03414720,0.11579379,0.00000000,0.28136205,0.88125183,0.00061585,0.02822330
-5.34567284,0.97460388,0.11328116,0.00000000,0.25819779,0.82789855,0.00061968,0.02674581
-5.33966983,0.91812052,0.11090869,0.00000000,0.23706392,0.77686619,0.00063581,0.02526745
-5.33366683,0.86506919,0.10877229,0.00000000,0.21792682,0.72845670,0.00066419,0.02381287
-5.32766383,0.81582675,0.10696373,0.00000000,0.20074886,0.68298381,0.00070459,0.02240685
-5.32166083,0.77075207,0.10556675,0.00000000,0.18548712,0.64075341,0.00075671,0.02107353
-5.31565783,0.73016478,0.10465336,0.00000000,0.17209201,0.60204542,0.00082008,0.01983564
-5.30965483,0.69432653,0.10428085,0.00000000,0.16050573,0.56709771,0.00089410,0.01871389
-5.30365183,0.66342561,0.10448926,0.00000000,0.15066091,0.53609286,0.00097804,0.01772630
-5.29764882,0.63756540,0.10529963,0.00000000,0.14247947,0.50914819,0.00107099,0.01688780
-5.29164582,0.61675717,0.10671310,0.00000000,0.13587186,0.48630943,0.00117193,0.01620974
-5.28564282,0.60091742,0.10871071,0.00000000,0.13073682,0.46754810,0.00127965,0.01569966
-5.27963982,0.58986970,0.11125415,0.00000000,0.12696162,0.45276257,0.00139285,0.01536112
-5.27363682,0.58335079,0.11428715,0.00000000,0.12442293,0.44178269,0.00151006,0.01519364
-5.26763382,0.58102090,0.11773779,0.00000000,0.12298835,0.43437761,0.00162977,0.01519276
-5.26163082,0.58247738,0.12152126,0.00000000,0.12251833,0.43026638,0.00175034,0.01535022
-5.25562781,0.58727121,0.12554331,0.00000000,0.12286881,0.42913072,0.00187013,0.01565426
-5.24962481,0.59492582,0.12970403,0.00000000,0.12389409,0.43062952,0.00198750,0.01608999
-5.24362181,0.60495710,0.13390193,0.00000000,0.12545016,0.43441430,0.00210086,0.01663986
-5.23761881,0.61689406,0.13803808,0.00000000,0.12739818,0.44014499,0.00220872,0.01728422
-5.23161581,0.63029916,0.14202027,0.00000000,0.12960798,0.44750540,0.00230973,0.01800194
-5.22561281,0.64478745,0.14576690,0.00000000,0.13196160,0.45621772,0.00240276,0.01877106
-5.21960980,0.66004379,0.14921051,0.00000000,0.13435654,0.46605541,0.00248689,0.01956952
-5.21360680,0.67583735,0.15230084,0.00000000,0.13670871,0.47685396,0.00256151,0.02037583
-5.20760380,0.69203279,0.15500722,0.00000000,0.13895493,0.48851896,0.00262632,0.02116979
-5.20160080,0.70859750,0.15732022,0.00000000,0.14105486,0.50103124,0.00268137,0.02193318
-5.19559780,0.72560456,0.15925253,0.00000000,0.14299234,0.51444861,0.00272705,0.02265028
-5.18959480,0.74323113,0.16083893,0.00000000,0.14477591,0.52890416,0.00276412,0.02330851
-5.18359180,0.76175223,0.16213544,0.00000000,0.14643875,0.54460093,0.00279368,0.02389878
-5.17758879,0.78152994,0.16321761,0.00000000,0.14803772,0.56180327,0.00281715,0.02441583
-5.17158579,0.80299841,0.16417805,0.00000000,0.14965180,0.58082490,0.00283625,0.02485841
-5.16558279,0.82664509,0.16512324,0.00000000,0.15137979,0.60201419,0.00285291,0.02522932
-5.15957979,0.85298898,0.16616987,0.00000000,0.15333749,0.62573720,0.00286925,0.02553535
-5.15357679,0.88255658,0.16744067,0.00000000,0.15565431,0.65235903,0.00288750,0.02578704
-5.14757379,0.91585675,0.16906019,0.00000000,0.15846967,0.68222434,0.00290992,0.02599832
-5.14157079,0.95335539,0.17115037,0.00000000,0.16192905,0.71563789,0.00293873,0.02618612
-5.13556778,0.99545114,0.17382649,0.00000000,0.16618015,0.75284590,0.00297602,0.02636983
-5.12956478,1.04245339,0.17719330,0.00000000,0.17136903,0.79401923,0.00302371,0.02657071
-5.12356178,1.09456354,0.18134188,0.00000000,0.17763656,0.83923912,0.00308346,0.02681132
-5.11755878,1.15186056,0.18634709,0.00000000,0.18511531,0.88848644,0.00315659,0.02711491
-5.11155578,1.21429176,0.19226596,0.00000000,0.19392678,0.94163487,0.00324408,0.02750489
-5.10555278,1.28166925,0.19913692,0.00000000,0.20417939,0.99844873,0.00334654,0.02800428
-5.09954977,1.35367253,0.20698009,0.00000000,0.21596688,1.05858558,0.00346412,0.02863527
-5.09354677,1.42985725,0.21579848,0.00000000,0.22936745,1.12160362,0.00359662,0.02941892
-5.08754377,1.50966979,0.22558012,0.00000000,0.24444339,1.18697392,0.00374342,0.03037481
-5.08154077,1.59246722,0.23630099,0.00000000,0.26124120,1.25409678,0.00390356,0.03152092
-5.07553777,1.67754175,0.24792856,0.00000000,0.27979211,1.32232182,0.00407577,0.03287348
-5.06953477,1.76414850,0.26042586,0.00000000,0.30011283,1.39097074,0.00425854,0.03444696
-5.06353177,1.85153542,0.27375568,0.00000000,0.32220637,1.45936197,0.00445018,0.03625405
-5.05752876,1.93897386,0.28788481,0.00000000,0.34606286,1.52683591,0.00464893,0.03830569
-5.05152576,2.02578829,0.30278804,0.00000000,0.37166019,1.59277972,0.00485300,0.04061112
-5.04552276,2.11138380,0.31845158,0.00000000,0.39896430,1.65665045,0.00506068,0.04317786
-5.03951976,2.19526992,0.33487580,0.00000000,0.42792916,1.71799550,0.00527042,0.04601174
-5.03351676,2.27707964,0.35207701,0.00000000,0.45849628,1.77646925,0.00548087,0.04911676
-5.02751376,2.35658255,0.37008816,0.00000000,0.49059380,1.83184532,0.00569099,0.05249500
-5.02151076,2.43369153,0.38895833,0.00000000,0.52413518,1.88402367,0.00590006,0.05614642
-5.01550775,2.50846248,0.40875095,0.00000000,0.55901761,1.93303219,0.00610770,0.06006856
-5.00950475,2.58108707,0.42954074,0.00000000,0.59512016,1.97902282,0.00631392,0.06425627
-5.00350175,2.65187869,0.45140951,0.00000000,0.63230191,2.02226200,0.00651907,0.06870132
-4.99749875,2.72125221,0.47444078,0.00000000,0.67040018,2.06311624,0.00672380,0.07339203
-4.99149575,2.78969820,0.49871352,0.00000000,0.70922893,2.10203290,0.00692907,0.07831287
-4.98549275,2.85775286,0.52429515,0.00000000,0.74857765,2.13951734,0.00713599,0.08344411
-4.97948974,2.92596465,0.55123416,0.00000000,0.78821071,2.17610713,0.00734581,0.08876146
-4.97348674,2.99485908,0.57955249,0.00000000,0.82786738,2.21234428,0.00755976,0.09423585
-4.96748374,3.06490321,0.60923814,0.00000000,0.86726258,2.24874684,0.00777897,0.09983320
-4.96148074,3.13647098,0.64023825,0.00000000,0.90608837,2.28578074,0.00800434,0.10551440
-4.95547774,3.20981127,0.67245310,0.00000000,0.94401625,2.32383307,0.00823645,0.11123533
-4.94947474,3.28501972,0.70573125,0.00000000,0.98070027,2.36318800,0.00847542,0.11694711
-4.94347174,3.36201577,0.73986620,0.00000000,1.01578086,2.40400610,0.00872083,0.12259640
-4.93746873,3.44052596,0.77459488,0.00000000,1.04888937,2.44630825,0.00897166,0.12812600
-4.93146573,3.52007450,0.80959817,0.00000000,1.07965332,2.48996460,0.00922621,0.13347544
-4.92546273,3.59998173,0.84450359,0.00000000,1.10770216,2.53468938,0.00948210,0.13858195
-4.91945973,3.67937084,0.87889031,0.00000000,1.13267355,2.58004181,0.00973627,0.14338143
-4.91345673,3.75718311,0.91229640,0.00000000,1.15422005,2.62543330,0.00998504,0.14780962
-4.90745373,3.83220135,0.94422834,0.00000000,1.17201609,2.67014094,0.01022417,0.15180345
-4.90145073,3.90308094,0.97417237,0.00000000,1.18576512,2.71332678,0.01044895,0.15530243
-4.89544772,3.96838776,1.00160762,0.00000000,1.19520681,2.75406258,0.01065441,0.15825017
-4.88944472,4.02664169,1.02602035,0.00000000,1.20012406,2.79135901,0.01083541,0.16059587
-4.88344172,4.07636415,1.04691901,0.00000000,1.20034969,2.82419848,0.01098686,0.16229585
-4.87743872,4.11612814,1.06384941,0.00000000,1.19577266,2.85157026,0.01110394,0.16331496
-4.87143572,4.14460879,1.07640946,0.00000000,1.18634339,2.87250682,0.01118223,0.16362793
-4.86543272,4.16063249,1.08426291,0.00000000,1.17207814,2.88611977,0.01121798,0.16322047
-4.85942971,4.16322266,1.08715131,0.00000000,1.15306215,2.89163421,0.01120822,0.16209015
-4.85342671,4.15164032,1.08490399,0.00000000,1.12945125,2.88842004,0.01115095,0.16024706
-4.84742371,4.12541784,1.07744526,0.00000000,1.10147188,2.87601910,0.01104527,0.15771406
-4.84142071,4.08438441,1.06479872,0.00000000,1.06941931,2.85416700,0.01089142,0.15452672
-4.83541771,4.02868224,1.04708846,0.00000000,1.03365402,2.82280883,0.01069084,0.15073291
-4.82941471,3.95877281,1.02453701,0.00000000,0.99459627,2.78210814,0.01044620,0.14639199
-4.82341171,3.87543292,0.99746024,0.00000000,0.95271893,2.73244880,0.01016130,0.14157369
-4.81740870,3.77974064,0.96625938,0.00000000,0.90853883,2.67442984,0.00984101,0.13635664
-4.81140570,3.67305181,0.93141061,0.00000000,0.86260669,2.60885315,0.00949111,0.13082662
-4.80540270,3.55696785,0.89345255,0.00000000,0.81549627,2.53670486,0.00911816,0.12507466
-4.79939970,3.43329616,0.85297233,0.00000000,0.76779277,2.45913073,0.00872928,0.11919489
-4.79339670,3.30400460,0.81059082,0.00000000,0.72008122,2.37740658,0.00833194,0.11328240
-4.78739370,3.17117139,0.76694744,0.00000000,0.67293498,2.29290475,0.00793376,0.10743102
-4.78139070,3.03693237,0.72268540,0.00000000,0.62690498,2.20705748,0.00754225,0.10173122
-4.77538769,2.90342719,0.67843753,0.00000000,0.58250993,2.12131863,0.00716458,0.09626810
-4.76938469,2.77274607,0.63481352,0.00000000,0.54022786,2.03712472,0.00680744,0.09111957
-4.76338169,2.64687874,0.59238860,0.00000000,0.50048927,1.95585653,0.00647676,0.08635481
-4.75737869,2.52766706,0.55169405,0.00000000,0.46367192,1.87880245,0.00617763,0.08203297
-4.75137569,2.41676246,0.51320970,0.00000000,0.43009752,1.80712459,0.00591411,0.07820218
-4.74537269,2.31558956,0.47735833,0.00000000,0.40003011,1.74182869,0.00568917,0.07489892
-4.73936968,2.22531658,0.44450208,0.00000000,0.37367625,1.68373881,0.00550461,0.07214770
-4.73336668,2.14683358,0.41494063,0.00000000,0.35118662,1.63347742,0.00536104,0.06996108
-4.72736368,2.08073878,0.38891101,0.00000000,0.33265905,1.59145173,0.00525792,0.06833998
-4.72136068,2.02733334,0.36658881,0.00000000,0.31814246,1.55784648,0.00519356,0.06727434
-4.71535768,1.98662457,0.34809055,0.00000000,0.30764163,1.53262374,0.00516524,0.06674395
-4.70935468,1.95833737,0.33347688,0.00000000,0.30112235,1.51552947,0.00516932,0.06671963
-4.70335168,1.94193340,0.32275649,0.00000000,0.29851662,1.50610689,0.00520136,0.06716446
-4.69734867,1.93663727,0.31589031,0.00000000,0.29972771,1.50371608,0.00525629,0.06803519
-4.69134567,1.94146864,0.31279594,0.00000000,0.30463462,1.50755919,0.00532857,0.06928379
-4.68534267,1.95527930,0.31335198,0.00000000,0.31309590,1.51671041,0.00541238,0.07085890
-4.67933967,1.97679351,0.31740221,0.00000000,0.32495252,1.53014940,0.00550182,0.07270738
-4.67333667,2.00465033,0.32475944,0.00000000,0.34002967,1.54679716,0.00559105,0.07477567
-4.66733367,2.03744628,0.33520893,0.00000000,0.35813748,1.56555275,0.00567451,0.07701111
-4.66133067,2.07377665,0.34851141,0.00000000,0.37907075,1.58532948,0.00574703,0.07936305
-4.65532766,2.11227415,0.36440561,0.00000000,0.40260757,1.60508920,0.00580401,0.08178378
-4.64932466,2.15164325,0.38261042,0.00000000,0.42850729,1.62387334,0.00584151,0.08422925
-4.64332166,2.19068940,0.40282664,0.00000000,0.45650789,1.64082944,0.00585634,0.08665959
-4.63731866,2.22834209,0.42473863,0.00000000,0.48632311,1.65523250,0.00584613,0.08903941
-4.63131566,2.26367131,0.44801571,0.00000000,0.51763978,1.66650016,0.00580933,0.09133786
-4.62531266,2.29589734,0.47231377,0.00000000,0.55011558,1.67420175,0.00574522,0.09352861
-4.61930965,2.32439401,0.49727700,0.00000000,0.58337779,1.67806082,0.00565391,0.09558962
-4.61330665,2.34868616,0.52254011,0.00000000,0.61702325,1.67795181,0.00553623,0.09750291
-4.60730365,2.36844191,0.54773105,0.00000000,0.65061991,1.67389126,0.00539368,0.09925423
-4.60130065,2.38346118,0.57247448,0.00000000,0.68371027,1.66602442,0.00522835,0.10083271
-4.59529765,2.39366134,0.59639592,0.00000000,0.71581672,1.65460839,0.00504279,0.10223066
-4.58929465,2.39906145,0.61912679,0.00000000,0.74644894,1.63999282,0.00483991,0.10344335
-4.58329165,2.39976630,0.64031019,0.00000000,0.77511317,1.62259939,0.00462286,0.10446887
-4.57728864,2.39595118,0.65960734,0.00000000,0.80132317,1.60290118,0.00439495,0.10530816
-4.57128564,2.38784841,0.67670455,0.00000000,0.82461251,1.58140295,0.00415950,0.10596501
-4.56528264,2.37573616,0.69132052,0.00000000,0.84454767,1.55862307,0.00391983,0.10644621
-4.55927964,2.35992981,0.70321350,0.00000000,0.86074147,1.53507790,0.00367914,0.10676165
-4.55327664,2.34077598,0.71218830,0.00000000,0.87286610,1.51126887,0.00344045,0.10692440
-4.54727364,2.31864895,0.71810253,0.00000000,0.88066525,1.48767251,0.00320663,0.10695073
-4.54127064,2.29394897,0.72087183,0.00000000,0.88396463,1.46473328,0.00298035,0.10685995
-4.53526763,2.26710188,0.72047386,0.00000000,0.88268032,1.44285919,0.00276406,0.10667416
-4.52926463,2.23855937,0.71695063,0.00000000,0.87682454,1.42241956,0.00256008,0.10641772
-4.52326163,2.20879909,0.71040913,0.00000000,0.86650839,1.40374472,0.00237059,0.10611657
-4.51725863,2.17832411,0.70102002,0.00000000,0.85194154,1.38712703,0.00219767,0.10579732
-4.51125563,2.14766108,0.68901439,0.00000000,0.83342863,1.37282273,0.00204341,0.10548617
-4.50525263,2.11735685,0.67467880,0.00000000,0.81136267,1.36105433,0.00190989,0.10520769
-4.49924962,2.08797342,0.65834848,0.00000000,0.78621557,1.35201306,0.00179931,0.10498356
-4.49324662,2.06008126,0.64039929,0.00000000,0.75852632,1.34586118,0.00171402,0.10483126
-4.48724362,2.03425122,0.62123841,0.00000000,0.72888730,1.34273417,0.00165655,0.10476297
-4.48124062,2.01104561,0.60129444,0.00000000,0.69792915,1.34274247,0.00162970,0.10478451
-4.47523762,1.99100869,0.58100700,0.00000000,0.66630508,1.34597315,0.00163651,0.10489469
-4.46923462,1.97465743,0.56081639,0.00000000,0.63467495,1.35249135,0.00168034,0.10508489
-4.46323162,1.96247284,0.54115362,0.00000000,0.60368979,1.36234184,0.00176484,0.10533912
-4.45722861,1.95489247,0.52243107,0.00000000,0.57397731,1.37555057,0.00189392,0.10563442
-4.45122561,1.95230441,0.50503406,0.00000000,0.54612871,1.39212660,0.00207174,0.10594181
-4.44522261,1.95504302,0.48931350,0.00000000,0.52068709,1.41206419,0.00230264,0.10622749
-4.43921961,1.96338638,0.47557974,0.00000000,0.49813777,1.43534512,0.00259106,0.10645452
-4.43321661,1.97755537,0.46409765,0.00000000,0.47890045,1.46194121,0.00294147,0.10658476
-4.42721361,1.99771417,0.45508293,0.00000000,0.46332335,1.49181672,0.00335821,0.10658088
-4.42121061,2.02397170,0.44869949,0.00000000,0.45167918,1.52493056,0.00384538,0.10640859
-4.41520760,2.05638360,0.44505803,0.00000000,0.44416284,1.56123792,0.00440671,0.10603871
-4.40920460,2.09495427,0.44421541,0.00000000,0.44089067,1.60069121,0.00504535,0.10544907
-4.40320160,2.13963854,0.44617504,0.00000000,0.44190108,1.64323992,0.00576375,0.10462614
-4.39719860,2.19034244,0.45088787,0.00000000,0.44715642,1.68882936,0.00656345,0.10356626
-4.39119560,2.24692303,0.45825420,0.00000000,0.45654582,1.73739809,0.00744494,0.10227639
-4.38519260,2.30918698,0.46812605,0.00000000,0.46988909,1.78887403,0.00840745,0.10077434
-4.37918959,2.37688798,0.48031018,0.00000000,0.48694124,1.84316934,0.00944887,0.09908841
-4.37318659,2.44972312,0.49457180,0.00000000,0.50739791,1.90017429,0.01056554,0.09725658
-4.36718359,2.52732871,0.51063891,0.00000000,0.53090138,1.95975040,0.01175224,0.09532511
-4.36118059,2.60927583,0.52820726,0.00000000,0.55704723,2.02172325,0.01300202,0.09334672
-4.35517759,2.69506631,0.54694614,0.00000000,0.58539161,2.08587537,0.01430624,0.09137846
-4.34917459,2.78412966,0.56650468,0.00000000,0.61545909,2.15193991,0.01565457,0.08947930
-4.34317159,2.87582168,0.58651899,0.00000000,0.64675098,2.21959538,0.01703501,0.08770762
-4.33716858,2.96942530,0.60661966,0.00000000,0.67875408,2.28846221,0.01843403,0.08611872
-4.33116558,3.06415428,0.62643986,0.00000000,0.71094981,2.35810152,0.01983671,0.08476244
-4.32516258,3.15916008,0.64562360,0.00000000,0.74282352,2.42801658,0.02122695,0.08368106
-4.31915958,3.25354232,0.66383411,0.00000000,0.77387380,2.49765718,0.02258771,0.08290753
-4.31315658,3.34636287,0.68076203,0.00000000,0.80362184,2.56642729,0.02390133,0.08246421
-4.30715358,3.43666349,0.69613321,0.00000000,0.83162035,2.63369588,0.02514982,0.08236203
