energy_ev,total_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.72386193,0.74516282,0.08115708,0.37741475,0.00819242,0.04516460,0.00178613,0.00007999
-5.71785893,0.72702577,0.07841352,0.38188046,0.00765597,0.04579355,0.00206844,0.00007385
-5.71185593,0.71610813,0.07634982,0.39183373,0.00715723,0.04733168,0.00240321,0.00006789
-5.70585293,0.71341716,0.07506757,0.40788200,0.00670366,0.04981103,0.00279559,0.00006218
-5.69984992,0.71989016,0.07466020,0.43060344,0.00630198,0.05326772,0.00325035,0.00005681
-5.69384692,0.73636063,0.07520974,0.46052282,0.00595789,0.05773771,0.00377175,0.00005185
-5.68784392,0.76352607,0.07678375,0.49808715,0.00567594,0.06325261,0.00436327,0.00004736
-5.68184092,0.80191774,0.07943256,0.54364157,0.00545934,0.06983560,0.00502737,0.00004336
-5.67583792,0.85187299,0.08318686,0.59740604,0.00530989,0.07749752,0.00576528,0.00003989
-5.66983492,0.91351043,0.08805560,0.65945330,0.00522792,0.08623325,0.00657673,0.00003696
-5.66383192,0.98670893,0.09402430,0.72968900,0.00521228,0.09601847,0.00745976,0.00003459
-5.65782891,1.07109081,0.10105385,0.80783469,0.00526041,0.10680690,0.00841056,0.00003275
-5.65182591,1.16601038,0.10907980,0.89341475,0.00536832,0.11852817,0.00942329,0.00003143
-5.64582291,1.27054849,0.11801223,0.98574789,0.00553076,0.13108640,0.01049002,0.00003060
-5.63981991,1.38351402,0.12773624,1.08394438,0.00574132,0.14435956,0.01160072,0.00003022
-5.63381691,1.50345311,0.13811319,1.18690961,0.00599256,0.15819984,0.01274331,0.00003027
-5.62781391,1.62866655,0.14898262,1.29335465,0.00627620,0.17243493,0.01390379,0.00003067
-5.62181091,1.75723586,0.16016492,1.40181410,0.00658328,0.18687035,0.01506648,0.00003139
-5.61580790,1.88705794,0.17146475,1.51067148,0.00690441,0.20129279,0.01621433,0.00003236
-5.60980490,2.01588791,0.18267516,1.61819155,0.00722996,0.21547440,0.01732928,0.00003352
-5.60380190,2.14138931,0.19358227,1.72255930,0.00755028,0.22917794,0.01839270,0.00003483
-5.59779890,2.26119052,0.20397046,1.82192426,0.00785595,0.24216264,0.01938593,0.00003620
-5.59179590,2.37294552,0.21362792,1.91444893,0.00813799,0.25419057,0.02029075,0.00003760
-5.58579290,2.47439715,0.22235232,1.99835958,0.00838809,0.26503331,0.02108998,0.00003896
-5.57978989,2.56344049,0.22995643,2.07199750,0.00859883,0.27447860,0.02176798,0.00004023
-5.57378689,2.63818383,0.23627343,2.13386865,0.00876380,0.28233677,0.02231118,0.00004137
-5.56778389,2.69700480,0.24116182,2.18268963,0.00887782,0.28844665,0.02270848,0.00004232
-5.56178089,2.73859917,0.24450950,2.21742790,0.00893700,0.29268062,0.02295167,0.00004306
-5.55577789,2.76202024,0.24623711,2.23733450,0.00893886,0.29494875,0.02303570,0.00004356
-5.54977489,2.76670691,0.24630020,2.24196769,0.00888232,0.29520162,0.02295881,0.00004379
-5.54377189,2.75249917,0.24469036,2.23120649,0.00876773,0.29343186,0.02272263,0.00004375
-5.53776888,2.71964035,0.24143516,2.20525339,0.00859679,0.28967427,0.02233212,0.00004341
-5.53176588,2.66876582,0.23659679,2.16462613,0.00837247,0.28400443,0.02179537,0.00004280
-5.52576288,2.60087885,0.23026977,2.11013895,0.00809884,0.27653612,0.02112331,0.00004191
-5.51975988,2.51731467,0.22257745,2.04287420,0.00778098,0.26741730,0.02032941,0.00004075
-5.51375688,2.41969428,0.21366775,1.96414556,0.00742474,0.25682523,0.01942914,0.00003936
-5.50775388,2.30987037,0.20370826,1.87545466,0.00703652,0.24496062,0.01843953,0.00003775
-5.50175088,2.18986742,0.19288078,1.77844302,0.00662314,0.23204133,0.01737863,0.00003596
-5.49574787,2.06181898,0.18137576,1.67484138,0.00619156,0.21829565,0.01626496,0.00003401
-5.48974487,1.92790438,0.16938666,1.56641858,0.00574869,0.20395576,0.01511699,0.00003195
-5.48374187,1.79028767,0.15710462,1.45493218,0.00530125,0.18925123,0.01395266,0.00002980
-5.47773887,1.65106100,0.14471350,1.34208244,0.00485557,0.17440319,0.01278894,0.00002760
-5.47173587,1.51219439,0.13238558,1.22947150,0.00441749,0.15961915,0.01164145,0.00002539
-5.46573287,1.37549340,0.12027790,1.11856894,0.00399223,0.14508858,0.01052421,0.00002319
-5.45972986,1.24256582,0.10852951,1.01068454,0.00358435,0.13097960,0.00944939,0.00002103
-5.45372686,1.11479798,0.09725951,0.90694884,0.00319770,0.11743660,0.00842723,0.00001894
-5.44772386,0.99334063,0.08656594,0.80830145,0.00283544,0.10457886,0.00746598,0.00001694
-5.44172086,0.87910419,0.07652548,0.71548700,0.00250006,0.09250022,0.00657195,0.00001505
-5.43571786,0.77276257,0.06719398,0.62905802,0.00219343,0.08126958,0.00574961,0.00001328
-5.42971486,0.67476457,0.05860748,0.54938396,0.00191691,0.07093220,0.00500178,0.00001164
-5.42371186,0.58535149,0.05078393,0.47666537,0.00167142,0.06151172,0.00432984,0.00001014
-5.41770885,0.50457971,0.04372516,0.41095206,0.00145758,0.05301252,0.00373400,0.00000877
-5.41170585,0.43234673,0.03741927,0.35216412,0.00127583,0.04542262,0.00321352,0.00000755
-5.40570285,0.36841921,0.03184311,0.30011466,0.00112656,0.03871664,0.00276708,0.00000647
-5.39969985,0.31246182,0.02696479,0.25453311,0.00101025,0.03285890,0.00239299,0.00000552
-5.39369685,0.26406559,0.02274616,0.21508825,0.00092761,0.02780642,0.00208953,0.00000470
-5.38769385,0.22277482,0.01914518,0.18141007,0.00087968,0.02351179,0.00185515,0.00000400
-5.38169085,0.18811173,0.01611801,0.15310978,0.00086795,0.01992578,0.00168874,0.00000342
-5.37568784,0.15959824,0.01362090,0.12979750,0.00089447,0.01699960,0.00158983,0.00000296
-5.36968484,0.13677439,0.01161176,0.11109734,0.00096190,0.01468687,0.00155871,0.00000260
-5.36368184,0.11921322,0.01005141,0.09665947,0.00107358,0.01294513,0.00159660,0.00000233
-5.35767884,0.10653191,0.00890455,0.08616925,0.00123355,0.01173704,0.00170566,0.00000217
-5.35167584,0.09839928,0.00814036,0.07935343,0.00144650,0.01103105,0.00188906,0.00000209
-5.34567284,0.09453969,0.00773284,0.07598337,0.00171779,0.01080180,0.00215091,0.00000211
-5.33966983,0.09473355,0.00766087,0.07587558,0.00205328,0.01103009,0.00249617,0.00000220
-5.33366683,0.09881477,0.00790794,0.07888976,0.00245925,0.01170249,0.00293054,0.00000239
-5.32766383,0.10666532,0.00846177,0.08492450,0.00294220,0.01281069,0.00346019,0.00000266
-5.32166083,0.11820738,0.00931361,0.09391106,0.00350862,0.01435047,0.00409156,0.00000302
-5.31565783,0.13339334,0.01045746,0.10580538,0.00416474,0.01632055,0.00483104,0.00000347
-5.30965483,0.15219425,0.01188908,0.12057889,0.00491621,0.01872111,0.00568461,0.00000401
-5.30365183,0.17458694,0.01360498,0.13820819,0.00576777,0.02155230,0.00665751,0.00000464
-5.29764882,0.20054058,0.01560132,0.15866430,0.00672289,0.02481253,0.00775378,0.00000536
-5.29164582,0.23000303,0.01787277,0.18190172,0.00778340,0.02849684,0.00897597,0.00000617
-5.28564282,0.26288767,0.02041150,0.20784784,0.00894916,0.03259526,0.01032467,0.00000708
-5.27963982,0.29906130,0.02320612,0.23639318,0.01021771,0.03709130,0.01179828,0.00000807
-5.27363682,0.33833366,0.02624090,0.26738296,0.01158396,0.04196061,0.01339268,0.00000916
-5.26763382,0.38044937,0.02949508,0.30061041,0.01304003,0.04716997,0.01510113,0.00001033
-5.26163082,0.42508256,0.03294240,0.33581234,0.01457506,0.05267652,0.01691419,0.00001157
-5.25562781,0.47183505,0.03655098,0.37266741,0.01617517,0.05842748,0.01881978,0.00001288
-5.24962481,0.52023814,0.04028344,0.41079724,0.01782358,0.06436024,0.02080349,0.00001426
-5.24362181,0.56975854,0.04409736,0.44977072,0.01950079,0.07040301,0.02284888,0.00001569
-5.23761881,0.61980833,0.04794607,0.48911154,0.02118489,0.07647589,0.02493815,0.00001716
-5.23161581,0.66975890,0.05177978,0.52830879,0.02285206,0.08249249,0.02705279,0.00001866
-5.22561281,0.71895869,0.05554706,0.56683047,0.02447712,0.08836199,0.02917449,0.00002018
-5.21960980,0.76675389,0.05919652,0.60413942,0.02603422,0.09399155,0.03128609,0.00002172
-5.21360680,0.81251173,0.06267879,0.63971115,0.02749761,0.09928914,0.03337275,0.00002327
-5.20760380,0.85564507,0.06594861,0.67305273,0.02884246,0.10416643,0.03542298,0.00002482
-5.20160080,0.89563753,0.06896708,0.70372210,0.03004566,0.10854194,0.03742986,0.00002638
-5.19559780,0.93206777,0.07170379,0.73134661,0.03108670,0.11234401,0.03939203,0.00002796
-5.18959480,0.96463182,0.07413900,0.75564019,0.03194840,0.11551367,0.04131474,0.00002956
-5.18359180,0.99316220,0.07626550,0.77641789,0.03261757,0.11800716,0.04321058,0.00003119
-5.17758879,1.01764287,0.07809033,0.79360721,0.03308560,0.11979804,0.04510010,0.00003290
-5.17158579,1.03821885,0.07963605,0.80725536,0.03334882,0.12087873,0.04701209,0.00003469
-5.16558279,1.05519998,0.08094165,0.81753203,0.03340877,0.12126144,0.04898356,0.00003661
-5.15957979,1.06905832,0.08206292,0.82472722,0.03327220,0.12097841,0.05105949,0.00003869
-5.15357679,1.08041890,0.08307238,0.82924411,0.03295091,0.12008143,0.05329204,0.00004099
-5.14757379,1.09004411,0.08405861,0.83158719,0.03246143,0.11864072,0.05573962,0.00004355
-5.14157079,1.09881209,0.08512507,0.83234590,0.03182452,0.11674305,0.05846547,0.00004643
-5.13556778,1.10768989,0.08638836,0.83217454,0.03106444,0.11448939,0.06153605,0.00004966
-5.12956478,1.11770236,0.08797593,0.83176926,0.03020823,0.11199197,0.06501905,0.00005332
-5.12356178,1.12989803,0.09002342,0.83184303,0.02928480,0.10937103,0.06898137,0.00005746
-5.11755878,1.14531322,0.09267149,0.83309976,0.02832401,0.10675126,0.07348676,0.00006210
-5.11155578,1.16493584,0.09606230,0.83620869,0.02735576,0.10425816,0.07859357,0.00006731
-5.10555278,1.18967034,0.10033573,0.84178008,0.02640908,0.10201439,0.08435236,0.00007312
-5.09954977,1.22030514,0.10562541,0.85034343,0.02551126,0.10013632,0.09080372,0.00007954
-5.09354677,1.25748382,0.11205458,0.86232898,0.02468721,0.09873071,0.09797619,0.00008659
-5.08754377,1.30168121,0.11973203,0.87805340,0.02395874,0.09789188,0.10588441,0.00009427
-5.08154077,1.35318524,0.12874810,0.89771032,0.02334418,0.09769928,0.11452764,0.00010257
-5.07553777,1.41208536,0.13917094,0.92136592,0.02285804,0.09821550,0.12388859,0.00011145
-5.06953477,1.47826797,0.15104316,0.94895994,0.02251086,0.09948500,0.13393279,0.00012089
-5.06353177,1.55141905,0.16437903,0.98031205,0.02230927,0.10153326,0.14460831,0.00013080
-5.05752876,1.63103416,0.17916236,1.01513332,0.02225614,0.10436669,0.15584617,0.00014113
-5.05152576,1.71643555,0.19534523,1.05304238,0.02235091,0.10797308,0.16756116,0.00015178
-5.04552276,1.80679602,0.21284769,1.09358580,0.02259011,0.11232269,0.17965336,0.00016266
-5.03951976,1.90116890,0.23155866,1.13626186,0.02296786,0.11736990,0.19201020,0.00017364
-5.03351676,1.99852354,0.25133801,1.18054704,0.02347659,0.12305547,0.20450906,0.00018462
-5.02751376,2.09778527,0.27201991,1.22592420,0.02410780,0.12930921,0.21702044,0.00019546
-5.02151076,2.19787869,0.29341756,1.27191156,0.02485279,0.13605316,0.22941166,0.00020604
-5.01550775,2.29777324,0.31532908,1.31809153,0.02570349,0.14320505,0.24155085,0.00021622
-5.00950475,2.39652934,0.33754462,1.36413815,0.02665328,0.15068208,0.25331141,0.00022589
-5.00350175,2.49334381,0.35985428,1.40984232,0.02769771,0.15840471,0.26457649,0.00023493
-4.99749875,2.58759269,0.38205679,1.45513365,0.02883516,0.16630056,0.27524365,0.00024323
-4.99149575,2.67886973,0.40396835,1.50009792,0.03006750,0.17430801,0.28522930,0.00025070
-4.98549275,2.76701879,0.42543149,1.54498924,0.03140049,0.18237957,0.29447281,0.00025728
-4.97948974,2.85215825,0.44632323,1.59023604,0.03284410,0.19048463,0.30294023,0.00026293
-4.97348674,2.93469592,0.46656229,1.63644014,0.03441266,0.19861164,0.31062714,0.00026761
-4.96748374,3.01533269,0.48611469,1.68436836,0.03612475,0.20676937,0.31756073,0.00027134
-4.96148074,3.09505415,0.50499754,1.73493636,0.03800296,0.21498724,0.32380079,0.00027416
-4.95547774,3.17510899,0.52328040,1.78918459,0.04007332,0.22331459,0.32943948,0.00027612
-4.94947474,3.25697438,0.54108412,1.84824669,0.04236462,0.23181880,0.33459991,0.00027733
-4.94347174,3.34230837,0.55857702,1.91331092,0.04490742,0.24058234,0.33943330,0.00027791
-4.93746873,3.43289049,0.57596833,1.98557557,0.04773289,0.24969874,0.34411498,0.00027800
-4.93146573,3.53055227,0.59349900,2.06619971,0.05087152,0.25926759,0.34883910,0.00027778
-4.92546273,3.63709991,0.61143041,2.15625104,0.05435168,0.26938891,0.35381238,0.00027742
-4.91945973,3.75423214,0.63003115,2.25665276,0.05819806,0.28015686,0.35924694,0.00027714
-4.91345673,3.88345669,0.64956267,2.36813174,0.06243015,0.29165330,0.36535266,0.00027713
-4.90745373,4.02600907,0.67026431,2.49117034,0.06706078,0.30394146,0.37232928,0.00027760
-4.90145073,4.18277754,0.69233859,2.62596428,0.07209468,0.31705998,0.38035851,0.00027875
-4.89544772,4.35423809,0.71593743,2.77238874,0.07752732,0.33101774,0.38959669,0.00028077
-4.88944472,4.54040296,0.74115005,2.92997481,0.08334397,0.34578973,0.40016812,0.00028382
-4.88344172,4.74078561,0.76799325,3.09789784,0.08951898,0.36131423,0.41215956,0.00028805
-4.87743872,4.95438442,0.79640460,3.27497877,0.09601550,0.37749150,0.42561602,0.00029357
-4.87143572,5.17968652,0.82623899,3.45969905,0.10278553,0.39418415,0.44053822,0.00030047
-4.86543272,5.41469217,0.85726875,3.65022894,0.10977032,0.41121916,0.45688164,0.00030878
-4.85942971,5.65695899,0.88918746,3.84446836,0.11690122,0.42839149,0.47455752,0.00031852
-4.85342671,5.90366447,0.92161729,4.04009891,0.12410082,0.44546929,0.49343553,0.00032963
-4.84742371,6.15168416,0.95411963,4.23464491,0.13128448,0.46220029,0.51334823,0.00034205
-4.84142071,6.39768206,0.98620850,4.42554094,0.13836211,0.47831924,0.53409699,0.00035565
-4.83541771,6.63820954,1.01736612,4.61020302,0.14524017,0.49355599,0.55545932,0.00037028
-4.82941471,6.86980805,1.04706014,4.78610040,0.15182384,0.50764386,0.57719720,0.00038574
-4.82341171,7.08911157,1.07476155,4.95082482,0.15801921,0.52032795,0.59906611,0.00040181
-4.81740870,7.29294425,1.09996260,5.10215439,0.16373558,0.53137302,0.62082445,0.00041824
-4.81140570,7.47840929,1.12219410,5.23810961,0.16888759,0.54057055,0.64224291,0.00043476
-4.80540270,7.64296588,1.14104119,5.35699933,0.17339725,0.54774483,0.66311344,0.00045109
-4.79939970,7.78449124,1.15615711,5.45745524,0.17719578,0.55275773,0.68325749,0.00046693
-4.79339670,7.90132621,1.16727450,5.53845402,0.18022521,0.55551211,0.70253304,0.00048199
-4.78739370,7.99230324,1.17421369,5.59932688,0.18243964,0.55595372,0.72084025,0.00049598
-4.78139070,8.05675672,1.17688791,5.63975697,0.18380625,0.55407168,0.73812537,0.00050863
-4.77538769,8.09451635,1.17530516,5.65976572,0.18430592,0.54989755,0.75438259,0.00051969
-4.76938469,8.10588495,1.16956685,5.65968942,0.18393354,0.54350311,0.76965395,0.00052893
-4.76338169,8.09160264,1.15986333,5.64014797,0.18269793,0.53499710,0.78402687,0.00053614
-4.75737869,8.05279973,1.14646643,5.60200787,0.18062148,0.52452101,0.79762959,0.00054117
-4.75137569,7.99094107,1.12971955,5.54634152,0.17773943,0.51224427,0.81062446,0.00054390
-4.74537269,7.90776448,1.11002553,5.47438489,0.17409889,0.49835897,0.82319924,0.00054426
-4.73936968,7.80521603,1.08783287,5.38749568,0.16975757,0.48307439,0.83555688,0.00054220
-4.73336668,7.68538491,1.06362084,5.28711349,0.16478233,0.46661149,0.84790390,0.00053774
-4.72736368,7.55044014,1.03788394,5.17472353,0.15924752,0.44919762,0.86043804,0.00053094
-4.72136068,7.40257134,1.01111640,5.05182494,0.15323320,0.43106157,0.87333562,0.00052190
-4.71535768,7.24393538,0.98379721,4.91990444,0.14682328,0.41242905,0.88673924,0.00051076
-4.70935468,7.07661034,0.95637626,4.78041564,0.14010366,0.39351882,0.90074637,0.00049768
-4.70335168,6.90255806,0.92926208,4.63476427,0.13316033,0.37453942,0.91539952,0.00048287
-4.69734867,6.72359579,0.90281162,4.48429901,0.12607766,0.35568662,0.93067847,0.00046656
-4.69134567,6.54137774,0.87732254,4.33030753,0.11893669,0.33714167,0.94649518,0.00044899
-4.68534267,6.35738622,0.85302810,4.17401721,0.11181369,0.31907021,0.96269160,0.00043041
-4.67933967,6.17293246,0.83009496,4.01659987,0.10477894,0.30162198,0.97904085,0.00041108
-4.67333667,5.98916624,0.80862392,3.85917964,0.09789566,0.28493117,0.99525162,0.00039126
-4.66733367,5.80709365,0.78865345,3.70284314,0.09121935,0.26911743,1.01097597,0.00037121
-4.66133067,5.62760156,0.77016578,3.54865117,0.08479724,0.25428743,1.02582013,0.00035117
-4.65532766,5.45148748,0.75309534,3.39765105,0.07866819,0.24053679,1.03935791,0.00033135
-4.64932466,5.27949293,0.73733891,3.25088859,0.07286270,0.22795242,1.05114615,0.00031199
-4.64332166,5.11233855,0.72276711,3.10941916,0.06740326,0.21661497,1.06074167,0.00029326
-4.63731866,4.95075887,0.70923646,2.97431679,0.06230486,0.20660125,1.06771865,0.00027536
-4.63131566,4.79553469,0.69660159,2.84668082,0.05757569,0.19798657,1.07168598,0.00025842
-4.62531266,4.64752114,0.68472675,2.72763931,0.05321798,0.19084663,1.07230348,0.00024260
-4.61930965,4.50766961,0.67349614,2.61834883,0.04922885,0.18525904,1.06929648,0.00022801
-4.61330665,4.37704196,0.66282257,2.51999006,0.04560130,0.18130401,1.06246780,0.00021479
-4.60730365,4.25681599,0.65265402,2.43375915,0.04232517,0.17906443,1.05170698,0.00020302
-4.60130065,4.14828116,0.64297770,2.36085457,0.03938799,0.17862492,1.03699602,0.00019282
-4.59529765,4.05282470,0.63382162,2.30245986,0.03677588,0.18007010,1.01841165,0.00018427
-4.58929465,3.97190801,0.62525365,2.25972231,0.03447431,0.18348181,0.99612406,0.00017748
-4.58329165,3.90703453,0.61737809,2.23372854,0.03246879,0.18893553,0.97039223,0.00017254
-4.57728864,3.85971020,0.61033018,2.22547741,0.03074541,0.19649612,0.94155614,0.00016956
-4.57128564,3.83139848,0.60426888,2.23585169,0.02929139,0.20621285,0.91002647,0.00016864
-4.56528264,3.82347200,0.59936840,2.26558938,0.02809547,0.21811423,0.87627214,0.00016989
-4.55927964,3.83716334,0.59580906,2.31525618,0.02714827,0.23220270,0.84080648,0.00017343
-4.55327664,3.87351758,0.59376795,2.38522058,0.02644256,0.24844954,0.80417260,0.00017938
-4.54727364,3.93334904,0.59341009,2.47563287,0.02597354,0.26679040,0.76692863,0.00018786
-4.54127064,4.01720476,0.59488038,2.58640951,0.02573907,0.28712159,0.72963342,0.00019900
-4.53526763,4.12533676,0.59829700,2.71722397,0.02573988,0.30929765,0.69283324,0.00021290
-4.52926463,4.25768475,0.60374636,2.86750515,0.02597980,0.33313023,0.65704984,0.00022967
-4.52326163,4.41387052,0.61127995,3.03644387,0.02646589,0.35838863,0.62277036,0.00024941
-4.51725863,4.59320443,0.62091315,3.22300763,0.02720869,0.38480216,0.59043900,0.00027221
-4.51125563,4.79470403,0.63262587,3.42596376,0.02822228,0.41206414,0.56045088,0.00029811
-4.50525263,5.01712389,0.64636507,3.64391002,0.02952441,0.43983781,0.53314772,0.00032716
-4.49924962,5.25899529,0.66204865,3.87531178,0.03113645,0.46776375,0.50881549,0.00035936
-4.49324662,5.51867387,0.67957059,4.11854427,0.03308330,0.49546870,0.48768368,0.00039470
-4.48724362,5.79439257,0.69880682,4.37193804,0.03539315,0.52257545,0.46992596,0.00043310
-4.48124062,6.08431732,0.71962148,4.63382554,0.03809707,0.54871340,0.45566196,0.00047448
-4.47523762,6.38660231,0.74187303,4.90258654,0.04122842,0.57352936,0.44495990,0.00051871
-4.46923462,6.69944187,0.76541996,5.17669001,0.04482206,0.59669814,0.43783964,0.00056564
-4.46323162,7.02111613,0.79012559,5.45473019,0.04891337,0.61793246,0.43427611,0.00061505
-4.45722861,7.35002775,0.81586178,5.73545484,0.05353701,0.63699166,0.43420262,0.00066674
-4.45122561,7.68472771,0.84251121,6.01778378,0.05872551,0.65368898,0.43751410,0.00072043
-4.44522261,8.02392838,0.86996826,6.30081663,0.06450769,0.66789691,0.44406999,0.00077587
-4.43921961,8.36650322,0.89813827,6.58382877,0.07090688,0.67955043,0.45369681,0.00083276
-4.43321661,8.71147273,0.92693542,6.86625558,0.07793905,0.68864800,0.46619030,0.00089080
-4.42721361,9.05797733,0.95627924,7.14766530,0.08561093,0.69525022,0.48131728,0.00094967
-4.42121061,9.40523859,0.98609006,7.42772172,0.09391807,0.69947629,0.49881720,0.00100907
-4.41520760,9.75251080,1.01628365,7.70613858,0.10284308,0.70149834,0.51840358,0.00106869
-4.40920460,10.09902562,1.04676540,7.98262778,0.11235400,0.70153390,0.53976548,0.00112822
-4.40320160,10.44393305,1.07742448,8.25684435,0.12240294,0.69983698,0.56256907,0.00118738
-4.39719860,10.78624223,1.10812824,8.52833122,0.13292515,0.69668787,0.58645967,0.00124586
-4.39119560,11.12476579,1.13871735,8.79646696,0.14383846,0.69238240,0.61106410,0.00130340
-4.38519260,11.45807150,1.16900204,9.06041973,0.15504329,0.68722081,0.63599384,0.00135971
-4.37918959,11.78444469,1.19875959,9.31911057,0.16642328,0.68149694,0.66084880,0.00141453
-4.37318659,12.10186444,1.22773360,9.57118855,0.17784653,0.67548786,0.68522196,0.00146757
-4.36718359,12.40799606,1.25563499,9.81502000,0.18916749,0.66944460,0.70870478,0.00151856
-4.36118059,12.70020164,1.28214491,10.04869324,0.20022952,0.66358404,0.73089345,0.00156720
-4.35517759,12.97556925,1.30691962,10.27003965,0.21086807,0.65808245,0.75139578,0.00161319
-4.34917459,13.23096097,1.32959715,10.47667073,0.22091444,0.65307063,0.76983864,0.00165620
-4.34317159,13.46307834,1.34980565,10.66603049,0.23019986,0.64863096,0.78587577,0.00169591
-4.33716858,13.66854340,1.36717311,10.83546105,0.23856005,0.64479623,0.79919560,0.00173195
-4.33116558,13.84399209,1.38133807,10.98227929,0.24583979,0.64155040,0.80952895,0.00176398
-4.32516258,13.98617650,1.39196100,11.10386101,0.25189757,0.63883101,0.81665613,0.00179164
-4.31915958,14.09207160,1.39873580,11.19772938,0.25660996,0.63653317,0.82041322,0.00181456
-4.31315658,14.15898168,1.40140096,11.26164346,0.25987563,0.63451499,0.82069719,0.00183241
-4.30715358,14.18464191,1.39974990,11.29368301,0.26161877,0.63260409,0.81746962,0.00184486
