energy_ev,total_up,Ag_p_up,Ag_d_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up
-5.67583792,2.50790702,0.45777919,1.59691297,0.01304651,0.00000000,0.03655311,0.09702757
-5.66983492,2.44545320,0.43946205,1.57240545,0.01271808,0.00000000,0.03436460,0.09470659
-5.66383192,2.38449130,0.42014527,1.54993518,0.01236833,0.00000000,0.03230995,0.09265495
-5.65782891,2.32625976,0.40011408,1.53022066,0.01200459,0.00000000,0.03040616,0.09089697
-5.65182591,2.27194270,0.37965546,1.51393726,0.01163450,0.00000000,0.02866820,0.08945883
-5.64582291,2.22263506,0.35905060,1.50169631,0.01126583,0.00000000,0.02710858,0.08836656
-5.63981991,2.17931115,0.33856799,1.49402626,0.01090620,0.00000000,0.02573699,0.08764399
-5.63381691,2.14279742,0.31845722,1.49135626,0.01056287,0.00000000,0.02456001,0.08731092
-5.62781391,2.11375011,0.29894384,1.49400262,0.01024261,0.00000000,0.02358085,0.08738135
-5.62181091,2.09263831,0.28022516,1.50215857,0.00995153,0.00000000,0.02279923,0.08786198
-5.61580790,2.07973295,0.26246721,1.51588759,0.00969502,0.00000000,0.02221128,0.08875098
-5.60980490,2.07510172,0.24580289,1.53512043,0.00947772,0.00000000,0.02180959,0.09003707
-5.60380190,2.07861027,0.23033115,1.55965613,0.00930353,0.00000000,0.02158333,0.09169897
-5.59779890,2.08992935,0.21611729,1.58916683,0.00917569,0.00000000,0.02151852,0.09370523
-5.59179590,2.10854777,0.20319425,1.62320645,0.00909689,0.00000000,0.02159836,0.09601445
-5.58579290,2.13379076,0.19156472,1.66122301,0.00906945,0.00000000,0.02180364,0.09857599
-5.57978989,2.16484310,0.18120401,1.70257424,0.00909549,0.00000000,0.02211331,0.10133100
-5.57378689,2.20077631,0.17206354,1.74654607,0.00917718,0.00000000,0.02250509,0.10421383
-5.56778389,2.24057918,0.16407466,1.79237358,0.00931703,0.00000000,0.02295609,0.10715383
-5.56178089,2.28319055,0.15715284,1.83926367,0.00951813,0.00000000,0.02344352,0.11007735
-5.55577789,2.32753341,0.15120196,1.88641893,0.00978446,0.00000000,0.02394544,0.11290994
-5.54977489,2.37254933,0.14611850,1.93306183,0.01012120,0.00000000,0.02444143,0.11557872
-5.54377189,2.41723209,0.14179569,1.97845875,0.01053498,0.00000000,0.02491325,0.11801463
-5.53776888,2.46065970,0.13812730,2.02194300,0.01103417,0.00000000,0.02534549,0.12015478
-5.53176588,2.50202370,0.13501113,2.06293619,0.01162912,0.00000000,0.02572602,0.12194446
-5.52576288,2.54065525,0.13235204,2.10096759,0.01233235,0.00000000,0.02604645,0.12333903
-5.51975988,2.57604728,0.13006451,2.13569085,0.01315869,0.00000000,0.02630241,0.12430537
-5.51375688,2.60787226,0.12807468,2.16689793,0.01412543,0.00000000,0.02649364,0.12482307
-5.50775388,2.63599554,0.12632190,2.19452997,0.01525228,0.00000000,0.02662400,0.12488508
-5.50175088,2.66048410,0.12475972,2.21868516,0.01656143,0.00000000,0.02670132,0.12449798
-5.49574787,2.68161088,0.12335648,2.23962359,0.01807740,0.00000000,0.02673703,0.12368186
-5.48974487,2.69985494,0.12209540,2.25776930,0.01982692,0.00000000,0.02674574,0.12246965
-5.48374187,2.71589794,0.12097434,2.27370970,0.02183869,0.00000000,0.02674459,0.12090622
-5.47773887,2.73061707,0.12000519,2.28819263,0.02414313,0.00000000,0.02675264,0.11904704
-5.47173587,2.74507518,0.11921297,2.30212114,0.02677204,0.00000000,0.02678999,0.11695664
-5.46573287,2.76050812,0.11863482,2.31654628,0.02975822,0.00000000,0.02687703,0.11470689
-5.45972986,2.77830973,0.11831866,2.33265782,0.03313511,0.00000000,0.02703360,0.11237508
-5.45372686,2.80001464,0.11832188,2.35177284,0.03693633,0.00000000,0.02727811,0.11004206
-5.44772386,2.82727870,0.11870980,2.37532209,0.04119528,0.00000000,0.02762681,0.10779031
-5.44172086,2.86185699,0.11955418,2.40483375,0.04594465,0.00000000,0.02809309,0.10570216
-5.43571786,2.90557927,0.12093156,2.44191425,0.05121601,0.00000000,0.02868686,0.10385806
-5.42971486,2.96032236,0.12292163,2.48822575,0.05703933,0.00000000,0.02941411,0.10233504
-5.42371186,3.02797914,0.12560544,2.54545992,0.06344253,0.00000000,0.03027661,0.10120533
-5.41770885,3.11042407,0.12906367,2.61530768,0.07045099,0.00000000,0.03127171,0.10053521
-5.41170585,3.20947470,0.13337471,2.69942469,0.07808708,0.00000000,0.03239242,0.10038392
-5.40570285,3.32684956,0.13861274,2.79939278,0.08636957,0.00000000,0.03362749,0.10080293
-5.39969985,3.46412238,0.14484571,2.91667739,0.09531311,0.00000000,0.03496183,0.10183515
-5.39369685,3.62267339,0.15213331,3.05258187,0.10492756,0.00000000,0.03637691,0.10351446
-5.38769385,3.80363869,0.16052486,3.20819954,0.11521733,0.00000000,0.03785138,0.10586531
-5.38169085,4.00785889,0.17005727,3.38436475,0.12618058,0.00000000,0.03936176,0.10890235
-5.37568784,4.23582877,0.18075313,3.58160477,0.13780852,0.00000000,0.04088322,0.11263028
-5.36968484,4.48765010,0.19261886,3.80009443,0.15008455,0.00000000,0.04239031,0.11704374
-5.36368184,4.76298984,0.20564322,4.03961574,0.16298352,0.00000000,0.04385787,0.12212730
-5.35767884,5.06104625,0.21979611,4.29952494,0.17647103,0.00000000,0.04526176,0.12785557
-5.35167584,5.38052550,0.23502781,4.57872928,0.19050290,0.00000000,0.04657965,0.13419342
-5.34567284,5.71963128,0.25126877,4.87567594,0.20502481,0.00000000,0.04779172,0.14109636
-5.33966983,6.07606953,0.26843002,5.18835515,0.21997232,0.00000000,0.04888127,0.14851107
-5.33366683,6.44707027,0.28640421,5.51431909,0.23527119,0.00000000,0.04983521,0.15637615
-5.32766383,6.82942772,0.30506742,5.85071776,0.25083819,0.00000000,0.05064454,0.16462299
-5.32166083,7.21955921,0.32428160,6.19435221,0.26658248,0.00000000,0.05130461,0.17317695
-5.31565783,7.61358269,0.34389776,6.54174487,0.28240747,0.00000000,0.05181534,0.18195870
-5.30965483,8.00741148,0.36375972,6.88922567,0.29821331,0.00000000,0.05218136,0.19088576
-5.30365183,8.39686433,0.38370839,7.23303211,0.31389997,0.00000000,0.05241204,0.19987431
-5.29764882,8.77778743,0.40358635,7.56942017,0.32937077,0.00000000,0.05252139,0.20884107
-5.29164582,9.14618464,0.42324266,7.89478254,0.34453640,0.00000000,0.05252801,0.21770540
-5.28564282,9.49835101,0.44253763,8.20576984,0.35931909,0.00000000,0.05245486,0.22639136
-5.27963982,9.83100453,0.46134731,8.49940994,0.37365704,0.00000000,0.05232905,0.23482987
-5.27363682,10.14141037,0.47956761,8.77322044,0.38750861,0.00000000,0.05218157,0.24296075
-5.26763382,10.42749196,0.49711770,9.02530906,0.40085621,0.00000000,0.05204694,0.25073462
-5.26163082,10.68792339,0.51394258,9.25445710,0.41370961,0.00000000,0.05196279,0.25811457
-5.25562781,10.92219816,0.53001465,9.46018143,0.42610840,0.00000000,0.05196944,0.26507750
-5.24962481,11.13067002,0.54533422,9.64277135,0.43812336,0.00000000,0.05210928,0.27161507
-5.24362181,11.31456260,0.55992873,9.80329737,0.44985655,0.00000000,0.05242616,0.27773418
-5.23761881,11.47594583,0.57385092,9.94359027,0.46144001,0.00000000,0.05296461,0.28345695
-5.23161581,11.61767849,0.58717576,10.06618981,0.47303287,0.00000000,0.05376894,0.28882011
-5.22561281,11.74331773,0.59999643,10.17426405,0.48481686,0.00000000,0.05488219,0.29387380
-5.21960980,11.85699787,0.61241929,10.27150135,0.49699038,0.00000000,0.05634504,0.29867988
-5.21360680,11.96328223,0.62455832,10.36197845,0.50976105,0.00000000,0.05819449,0.30330954
-5.20760380,12.06699323,0.63652899,10.45000937,0.52333718,0.00000000,0.06046252,0.30784057
-5.20160080,12.17302711,0.64844195,10.53998084,0.53791823,0.00000000,0.06317469,0.31235414
-5.19559780,12.28616044,0.66039691,10.63618052,0.55368484,0.00000000,0.06634870,0.31693130
-5.18959480,12.41085650,0.67247671,10.74262534,0.57078859,0.00000000,0.06999305,0.32164938
-5.18359180,12.55107974,0.68474220,10.86289711,0.58934227,0.00000000,0.07410576,0.32657827
-5.17758879,12.71012657,0.69722792,10.99999268,0.60941086,0.00000000,0.07867331,0.33177694
-5.17158579,12.89048033,0.70993887,11.15619552,0.63100384,0.00000000,0.08366987,0.33729034
-5.16558279,13.09369734,0.72284866,11.33297492,0.65406931,0.00000000,0.08905684,0.34314663
-5.15957979,13.32033014,0.73589899,11.53091779,0.67849021,0.00000000,0.09478278,0.34935528
-5.15357679,13.56989200,0.74900070,11.74969702,0.70408304,0.00000000,0.10078384,0.35590578
-5.14757379,13.84086558,0.76203626,11.98807854,0.73059933,0.00000000,0.10698462,0.36276737
-5.14157079,14.13075625,0.77486377,12.24396756,0.75772982,0.00000000,0.11329958,0.36988967
-5.13556778,14.43618866,0.78732219,12.51449281,0.78511146,0.00000000,0.11963492,0.37720431
-5.12956478,14.75304309,0.79923779,12.79612544,0.81233706,0.00000000,0.12589088,0.38462752
-5.12356178,15.07662585,0.81043146,13.08482784,0.83896710,0.00000000,0.13196444,0.39206352
-5.11755878,15.40186649,0.82072651,13.37622568,0.86454350,0.00000000,0.13775235,0.39940871
-5.11155578,15.72353288,0.82995680,13.66579547,0.88860462,0.00000000,0.14315422,0.40655637
-5.10555278,16.03645395,0.83797465,13.94905883,0.91070097,0.00000000,0.14807583,0.41340166
-5.09954977,16.33573984,0.84465825,14.22177411,0.93041090,0.00000000,0.15243216,0.41984674
-5.09354677,16.61698830,0.84991818,14.48011617,0.94735545,0.00000000,0.15615036,0.42580565
-5.08754377,16.87646771,0.85370265,14.72083527,0.96121195,0.00000000,0.15917224,0.43120882
-5.08154077,17.11126723,0.85600128,14.94138749,0.97172545,0.00000000,0.16145636,0.43600681
-5.07553777,17.31940703,0.85684703,15.14002997,0.97871758,0.00000000,0.16297948,0.44017324
-5.06953477,17.49990322,0.85631640,15.31587673,0.98209251,0.00000000,0.16373741,0.44370659
-5.06353177,17.65278479,0.85452760,15.46891257,0.98183959,0.00000000,0.16374514,0.44663091
-5.05752876,17.77906224,0.85163701,15.59996490,0.97803273,0.00000000,0.16303630,0.44899529
-5.05152576,17.88065078,0.84783383,15.71063611,0.97082660,0.00000000,0.16166194,0.45087213
-5.04552276,17.96025300,0.84333356,15.80320076,0.96044973,0.00000000,0.15968874,0.45235439
-5.03951976,18.02120851,0.83837023,15.88047424,0.94719525,0.00000000,0.15719667,0.45355187
-5.03351676,18.06731975,0.83318819,15.94566105,0.93140945,0.00000000,0.15427630,0.45458674
-5.02751376,18.10266444,0.82803364,16.00219182,0.91347899,0.00000000,0.15102582,0.45558863
-5.02151076,18.13140551,0.82314648,16.05355855,0.89381742,0.00000000,0.14754794,0.45668945
-5.01550775,18.15760949,0.81875285,16.10315787,0.87285149,0.00000000,0.14394679,0.45801834
-5.00950475,18.18508319,0.81505882,16.15415069,0.85100820,0.00000000,0.14032498,0.45969676
-5.00350175,18.21723721,0.81224546,16.20934579,0.82870280,0.00000000,0.13678090,0.46183432
-4.99749875,18.25698269,0.81046549,16.27111298,0.80632855,0.00000000,0.13340635,0.46452516
-4.99149575,18.30666530,0.80984166,16.34132908,0.78424825,0.00000000,0.13028462,0.46784532
-4.98549275,18.36803800,0.81046682,16.42135812,0.76278797,0.00000000,0.12748897,0.47185093
-4.97948974,18.44227104,0.81240543,16.51206425,0.74223291,0.00000000,0.12508160,0.47657749
-4.97348674,18.52999580,0.81569645,16.61385421,0.72282533,0.00000000,0.12311308,0.48203997
-4.96748374,18.63137628,0.82035715,16.72674383,0.70476436,0.00000000,0.12162219,0.48823377
-4.96148074,18.74620088,0.82638742,16.85044190,0.68820734,0.00000000,0.12063609,0.49513640
-4.95547774,18.87398564,0.83377432,16.98444366,0.67327247,0.00000000,0.12017086,0.50270964
-4.94947474,19.01408013,0.84249626,17.12812572,0.66004213,0.00000000,0.12023222,0.51090206
-4.94347174,19.16576688,0.85252663,17.28083472,0.64856671,0.00000000,0.12081638,0.51965167
-4.93746873,19.32834680,0.86383636,17.44196259,0.63886847,0.00000000,0.12191110,0.52888855
-4.93146573,19.50120382,0.87639540,17.61100261,0.63094517,0.00000000,0.12349663,0.53853729
-4.92546273,19.68384445,0.89017280,17.78758242,0.62477313,0.00000000,0.12554678,0.54851908
-4.91945973,19.87590971,0.90513559,17.97147174,0.62030976,0.00000000,0.12802985,0.55875346
-4.91345673,20.07715940,0.92124643,18.16256479,0.61749533,0.00000000,0.13090953,0.56915959
-4.90745373,20.28743090,0.93846029,18.36083949,0.61625408,0.00000000,0.13414575,0.57965707
-4.90145073,20.50657660,0.95672065,18.56629717,0.61649480,0.00000000,0.13769544,0.59016642
-4.89544772,20.73438587,0.97595529,18.77888813,0.61811100,0.00000000,0.14151326,0.60060920
-4.88944472,20.97049855,0.99607242,18.99842958,0.62098090,0.00000000,0.14555227,0.61090794
-4.88344172,21.21431777,1.01695739,19.22452276,0.62496741,0.00000000,0.14976470,0.62098594
-4.87743872,21.46492979,1.03847046,19.45647664,0.62991844,0.00000000,0.15410260,0.63076716
-4.87143572,21.72103822,1.06044591,19.69324470,0.63566753,0.00000000,0.15851865,0.64017619
-4.86543272,21.98091898,1.08269281,19.93338064,0.64203519,0.00000000,0.16296697,0.64913850
-4.85942971,22.24240080,1.10499762,20.17501765,0.64883080,0.00000000,0.16740404,0.65758094
-4.85342671,22.50287450,1.12712846,20.41587411,0.65585533,0.00000000,0.17178962,0.66543265
-4.84742371,22.75933228,1.14884119,20.65328695,0.66290462,0.00000000,0.17608779,0.67262629
-4.84142071,23.00843621,1.16988682,20.88427217,0.66977338,0.00000000,0.18026799,0.67909954
-4.83541771,23.24661326,1.19002014,21.10561010,0.67625951,0.00000000,0.18430605,0.68479696
-4.82941471,23.47017260,1.20900892,21.31395161,0.68216873,0.00000000,0.18818526,0.68967186
-4.82341171,23.67543933,1.22664332,21.50594006,0.68731929,0.00000000,0.19189729,0.69368837
-4.81740870,23.85889798,1.24274493,21.67834289,0.69154642,0.00000000,0.19544307,0.69682328
-4.81140570,24.01733832,1.25717490,21.82818625,0.69470646,0.00000000,0.19883346,0.69906777
-4.80540270,24.14799624,1.26984078,21.95288573,0.69668036,0.00000000,0.20208977,0.70042874
-4.79939970,24.24868233,1.28070144,22.05036674,0.69737645,0.00000000,0.20524400,0.70092971
-4.79339670,24.31789177,1.28976998,22.11916848,0.69673232,0.00000000,0.20833883,0.70061119
-4.78739370,24.35489018,1.29711423,22.15852643,0.69471574,0.00000000,0.21142732,0.69953040
-4.78139070,24.35977115,1.30285489,22.16842936,0.69132462,0.00000000,0.21457220,0.69776047
-4.77538769,24.33348274,1.30716129,22.14964834,0.68658596,0.00000000,0.21784487,0.69538891
-4.76938469,24.27782182,1.31024489,22.10373620,0.68055396,0.00000000,0.22132404,0.69251556
-4.76338169,24.19539634,1.31235091,22.03299778,0.67330730,0.00000000,0.22509402,0.68924999
-4.75737869,24.08955751,1.31374844,21.94043214,0.66494573,0.00000000,0.22924262,0.68570854
-4.75137569,23.96430457,1.31471941,21.82964932,0.65558624,0.00000000,0.23385884,0.68201094
-4.74537269,23.82416634,1.31554706,21.70476520,0.64535878,0.00000000,0.23903025,0.67827693
-4.73936968,23.67406431,1.31650423,21.57027863,0.63440188,0.00000000,0.24484019,0.67462261
-4.73336668,23.51916264,1.31784229,21.43093578,0.62285823,0.00000000,0.25136491,0.67115709
-4.72736368,23.36471091,1.31978082,21.29158683,0.61087039,0.00000000,0.25867060,0.66797921
-4.72136068,23.21588510,1.32249882,21.15704009,0.59857681,0.00000000,0.26681059,0.66517470
-4.71535768,23.07763263,1.32612751,21.03191892,0.58610824,0.00000000,0.27582265,0.66281366
-4.70935468,22.95452647,1.33074521,20.92052585,0.57358460,0.00000000,0.28572662,0.66094870
-4.70335168,22.85063292,1.33637430,20.82671861,0.56111247,0.00000000,0.29652244,0.65961352
-4.69734867,22.76939712,1.34298039,20.75380133,0.54878313,0.00000000,0.30818858,0.65882219
-4.69134567,22.71354920,1.35047374,20.70443428,0.53667130,0.00000000,0.32068115,0.65856902
-4.68534267,22.68503343,1.35871263,20.68056402,0.52483441,0.00000000,0.33393354,0.65882904
-4.67933967,22.68496175,1.36750867,20.68337563,0.51331266,0.00000000,0.34785673,0.65955910
-4.67333667,22.71359204,1.37663371,20.71326744,0.50212949,0.00000000,0.36234029,0.66069944
-4.66733367,22.77033100,1.38582790,20.76984823,0.49129268,0.00000000,0.37725406,0.66217582
-4.66133067,22.85376017,1.39480883,20.85195600,0.48079589,0.00000000,0.39245035,0.66390196
-4.65532766,22.96168369,1.40328108,20.95769675,0.47062056,0.00000000,0.40776678,0.66578231
-4.64932466,23.09119505,1.41094603,21.08450138,0.46073816,0.00000000,0.42302948,0.66771509
-4.64332166,23.23876022,1.41751138,21.22919813,0.45111253,0.00000000,0.43805669,0.66959534
-4.63731866,23.40031389,1.42270027,21.38809771,0.44170242,0.00000000,0.45266254,0.67131805
-4.63131566,23.57136553,1.42625941,21.55708840,0.43246397,0.00000000,0.46666089,0.67278122
-4.62531266,23.74711181,1.42796633,21.73173775,0.42335309,0.00000000,0.47986920,0.67388871
-4.61930965,23.92255201,1.42763517,21.90739801,0.41432766,0.00000000,0.49211217,0.67455288
-4.61330665,24.09260334,1.42512117,22.07931236,0.40534947,0.00000000,0.50322513,0.67469694
-4.60730365,24.25221306,1.42032370,22.24271916,0.39638582,0.00000000,0.51305713,0.67425686
-4.60130065,24.39646500,1.41318769,22.39295193,0.38741077,0.00000000,0.52147353,0.67318300
-4.59529765,24.52067821,1.40370369,22.52553276,0.37840596,0.00000000,0.52835823,0.67144121
-4.58929465,24.62049598,1.39190658,22.63625769,0.36936110,0.00000000,0.53361533,0.66901359
-4.58329165,24.69196390,1.37787295,22.72127258,0.36027398,0.00000000,0.53717041,0.66589875
-4.57728864,24.73159622,1.36171762,22.77713851,0.35115024,0.00000000,0.53897124,0.66211176
-4.57128564,24.73642993,1.34358912,22.80088630,0.34200274,0.00000000,0.53898817,0.65768366
-4.56528264,24.70406647,1.32366474,22.79005984,0.33285072,0.00000000,0.53721404,0.65266069
-4.55927964,24.63270152,1.30214511,22.74274826,0.32371887,0.00000000,0.53366381,0.64710323
-4.55327664,24.52114314,1.27924860,22.65760746,0.31463612,0.00000000,0.52837383,0.64108448
-4.54727364,24.36881914,1.25520584,22.53387135,0.30563461,0.00000000,0.52140090,0.63468906
-4.54127064,24.17577435,1.23025448,22.37135359,0.29674849,0.00000000,0.51282101,0.62801132
-4.53526763,23.94265890,1.20463429,22.17044047,0.28801296,0.00000000,0.50272794,0.62115369
-4.52926463,23.67070801,1.17858283,21.93207576,0.27946334,0.00000000,0.49123169,0.61422494
-4.52326163,23.36171444,1.15233170,21.65773803,0.27113433,0.00000000,0.47845666,0.60733832
-4.51725863,23.01799396,1.12610343,21.34941136,0.26305944,0.00000000,0.46453975,0.60060980
-4.51125563,22.64234458,1.10010905,21.00954958,0.25527057,0.00000000,0.44962830,0.59415623
-4.50525263,22.23799975,1.07454612,20.64103469,0.24779769,0.00000000,0.43387786,0.58809346
-4.49924962,21.80857602,1.04959745,20.24712961,0.24066870,0.00000000,0.41744989,0.58253458
-4.49324662,21.35801506,1.02543014,19.83142547,0.23390937,0.00000000,0.40050935,0.57758798
-4.48724362,20.89052045,1.00219493,19.39778366,0.22754322,0.00000000,0.38322225,0.57335549
-4.48124062,20.41048926,0.98002584,18.95027274,0.22159150,0.00000000,0.36575313,0.56993054
-4.47523762,19.92243881,0.95903981,18.49310071,0.21607310,0.00000000,0.34826259,0.56739621
-4.46923462,19.43092918,0.93933640,18.03054288,0.21100438,0.00000000,0.33090488,0.56582341
-4.46323162,18.94048208,0.92099736,17.56686627,0.20639894,0.00000000,0.31382556,0.56526903
-4.45722861,18.45549746,0.90408614,17.10625155,0.20226726,0.00000000,0.29715939,0.56577426
-4.45122561,17.98016916,0.88864726,16.65271371,0.19861634,0.00000000,0.28102838,0.56736297
-4.44522261,17.51840163,0.87470559,16.21002353,0.19544915,0.00000000,0.26554010,0.57004037
-4.43921961,17.07372989,0.86226557,15.78163156,0.19276420,0.00000000,0.25078638,0.57379194
-4.43321661,16.64924529,0.85131058,15.37059715,0.19055498,0.00000000,0.23684224,0.57858268
-4.42721361,16.24752980,0.84180239,14.97952503,0.18880955,0.00000000,0.22376526,0.58435683
-4.42121061,15.87060166,0.83368100,14.61051200,0.18751016,0.00000000,0.21159537,0.59103800
-4.41520760,15.51987505,0.82686491,14.26510616,0.18663310,0.00000000,0.20035499,0.59852993
-4.40920460,15.19613619,0.82125191,13.94428124,0.18614869,0.00000000,0.19004957,0.60671771
-4.40320160,14.89953797,0.81672058,13.64842760,0.18602146,0.00000000,0.18066860,0.61546972
-4.39719860,14.62961433,0.81313249,13.37736154,0.18621068,0.00000000,0.17218691,0.62463999
-4.39119560,14.38531519,0.81033511,13.13035337,0.18667105,0.00000000,0.16456637,0.63407125
-4.38519260,14.16506152,0.80816545,12.90617428,0.18735365,0.00000000,0.15775786,0.64359834
-4.37918959,13.96681952,0.80645433,12.70316099,0.18820718,0.00000000,0.15170352,0.65305210
-4.37318659,13.78819167,0.80503103,12.51929628,0.18917924,0.00000000,0.14633918,0.66226349
-4.36718359,13.62652171,0.80372836,12.35230281,0.19021790,0.00000000,0.14159695,0.67106797
-4.36118059,13.47900966,0.80238772,12.19974670,0.19127317,0.00000000,0.13740787,0.67930977
-4.35517759,13.34283243,0.80086398,12.05914693,0.19229857,0.00000000,0.13370454,0.68684616
-4.34917459,13.21526508,0.79903003,11.92808591,0.19325256,0.00000000,0.13042372,0.69355137
-4.34317159,13.09379742,0.79678053,11.80431658,0.19409978,0.00000000,0.12750873,0.69932011
-4.33716858,12.97624110,0.79403495,11.68586129,0.19481214,0.00000000,0.12491167,0.70407052
-4.33116558,12.86082185,0.79073942,11.57109784,0.19536954,0.00000000,0.12259529,0.70774643
-4.32516258,12.74625303,0.78686747,11.45882874,0.19576030,0.00000000,0.12053452,0.71031881
-4.31915958,12.63178645,0.78241959,11.34833019,0.19598119,0.00000000,0.11871760,0.71178634
-4.31315658,12.51723809,0.77742144,11.23937828,0.19603713,0.00000000,0.11714668,0.71217510
-4.30715358,12.40298701,0.77192105,11.13225086,0.19594050,0.00000000,0.11583793,0.71153727
