energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.43571786,6.29620475,0.02624082,0.18909187,0.91566195,3.94939098,2.41522686,0.00000000,0.90088259,0.11107246
-5.42971486,6.27260033,0.02663418,0.19048665,0.90188079,3.91429227,2.41286220,0.00000000,0.91671344,0.11065829
-5.42371186,6.24479934,0.02719043,0.19282823,0.88924098,3.87196112,2.40870267,0.00000000,0.93219882,0.11073040
-5.41770885,6.21332918,0.02789285,0.19610826,0.87790600,3.82289623,2.40296790,0.00000000,0.94722439,0.11129410
-5.41170585,6.17867425,0.02872316,0.20029891,0.86802853,3.76763322,2.39585869,0.00000000,0.96167378,0.11234277
-5.40570285,6.14126015,0.02966186,0.20535391,0.85974661,3.70673042,2.38755009,0.00000000,0.97543074,0.11385796
-5.39969985,6.10144151,0.03068840,0.21121021,0.85317953,3.64075610,2.37818604,0.00000000,0.98838113,0.11580984
-5.39369685,6.05949442,0.03178149,0.21779017,0.84842363,3.57027781,2.36787612,0.00000000,1.00041459,0.11815813
-5.38769385,6.01561352,0.03291927,0.22500420,0.84554835,3.49585401,2.35669447,0.00000000,1.01142601,0.12085339
-5.38169085,5.96991401,0.03407955,0.23275370,0.84459263,3.41802829,2.34468085,0.00000000,1.02131670,0.12383857
-5.37568784,5.92243809,0.03524010,0.24093411,0.84556205,3.33732610,2.33184379,0.00000000,1.02999533,0.12705081
-5.36968484,5.87316537,0.03637888,0.24943797,0.84842675,3.25425369,2.31816555,0.00000000,1.03737875,0.13042339
-5.36368184,5.82202634,0.03747435,0.25815779,0.85312043,3.16929879,2.30360855,0.00000000,1.04339267,0.13388777
-5.35767884,5.76891799,0.03850585,0.26698870,0.85954037,3.08293267,2.28812273,0.00000000,1.04797228,0.13737549
-5.35167584,5.71372036,0.03945396,0.27583061,0.86754861,2.99561275,2.27165344,0.00000000,1.05106287,0.14082007
-5.34567284,5.65631299,0.04030085,0.28458998,0.87697425,2.90778530,2.25414934,0.00000000,1.05262048,0.14415868
-5.33966983,5.59659019,0.04103075,0.29318102,0.88761675,2.81988766,2.23556963,0.00000000,1.05261255,0.14733357
-5.33366683,5.53447412,0.04163026,0.30152644,0.89925021,2.73234938,2.21589036,0.00000000,1.05101864,0.15029316
-5.32766383,5.46992509,0.04208876,0.30955762,0.91162829,2.64559208,2.19510929,0.00000000,1.04783099,0.15299295
-5.32166083,5.40294830,0.04239869,0.31721442,0.92448976,2.56002772,2.17324902,0.00000000,1.04305511,0.15539597
-5.31565783,5.33359698,0.04255576,0.32444461,0.93756432,2.47605527,2.15035823,0.00000000,1.03671014,0.15747296
-5.30965483,5.26197168,0.04255909,0.33120296,0.95057854,2.39405584,2.12651098,0.00000000,1.02882896,0.15920235
-5.30365183,5.18821603,0.04241124,0.33745026,0.96326161,2.31438656,2.10180404,0.00000000,1.01945799,0.16056983
-5.29764882,5.11250916,0.04211808,0.34315220,0.97535078,2.23737349,2.07635243,0.00000000,1.00865662,0.16156784
-5.29164582,5.03505555,0.04168858,0.34827827,0.98659618,2.16330397,2.05028348,0.00000000,0.99649615,0.16219479
-5.28564282,4.95607271,0.04113449,0.35280081,0.99676490,2.09241895,2.02372964,0.00000000,0.98305832,0.16245426
-5.27963982,4.87577760,0.04046984,0.35669407,1.00564425,2.02490563,1.99682044,0.00000000,0.96843336,0.16235404
-5.27363682,4.79437247,0.03971042,0.35993364,1.01304403,1.96089098,1.96967414,0.00000000,0.95271768,0.16190519
-5.26763382,4.71203086,0.03887318,0.36249591,1.01879784,1.90043647,1.94238934,0.00000000,0.93601115,0.16112113
-5.26163082,4.62888465,0.03797554,0.36435788,1.02276344,1.84353446,1.91503709,0.00000000,0.91841419,0.16001676
-5.25562781,4.54501268,0.03703477,0.36549703,1.02482226,1.79010627,1.88765402,0.00000000,0.90002480,0.15860766
-5.24962481,4.46043173,0.03606730,0.36589151,1.02487822,1.74000251,1.86023675,0.00000000,0.88093557,0.15690939
-5.24362181,4.37509031,0.03508819,0.36552034,1.02285592,1.69300538,1.83273800,0.00000000,0.86123099,0.15493692
-5.23761881,4.28886589,0.03411058,0.36436387,1.01869866,1.64883329,1.80506479,0.00000000,0.84098508,0.15270422
-5.23161581,4.20156572,0.03314533,0.36240422,1.01236621,1.60714758,1.77707881,0.00000000,0.82025960,0.15022395
-5.22561281,4.11293171,0.03220071,0.35962592,1.00383289,1.56756122,1.74859923,0.00000000,0.79910301,0.14750727
-5.21960980,4.02264930,0.03128235,0.35601653,0.99308593,1.52964949,1.71940798,0.00000000,0.77755013,0.14456389
-5.21360680,3.93036035,0.03039320,0.35156741,0.98012452,1.49296216,1.68925730,0.00000000,0.75562274,0.14140217
-5.20760380,3.83567981,0.02953371,0.34627448,0.96495952,1.45703697,1.65787963,0.00000000,0.73333112,0.13802938
-5.20160080,3.73821562,0.02870212,0.34013908,0.94761405,1.42141412,1.62499930,0.00000000,0.71067640,0.13445208
-5.19559780,3.63759141,0.02789491,0.33316887,0.92812489,1.38565118,1.59034575,0.00000000,0.68765373,0.13067659
-5.18959480,3.53347098,0.02710726,0.32537869,0.90654470,1.34933806,1.55366775,0.00000000,0.66425617,0.12670956
-5.18359180,3.42558380,0.02633363,0.31679146,0.88294491,1.31211158,1.51474799,0.00000000,0.64047901,0.12255853
-5.17758879,3.31375017,0.02556841,0.30743907,0.85741901,1.27366902,1.47341745,0.00000000,0.61632441,0.11823257
-5.17158579,3.19790509,0.02480645,0.29736304,0.83008610,1.23378023,1.42956881,0.00000000,0.59180602,0.11374285
-5.16558279,3.07811955,0.02404374,0.28661517,0.80109435,1.19229778,1.38316828,0.00000000,0.56695343,0.10910321
-5.15957979,2.95461802,0.02327787,0.27525788,0.77062402,1.14916477,1.33426526,0.00000000,0.54181616,0.10433059
-5.15357679,2.82779121,0.02250855,0.26336434,0.73888983,1.10441987,1.28299917,0.00000000,0.51646684,0.09944540
-5.14757379,2.69820328,0.02173793,0.25101822,0.70614237,1.05819942,1.22960325,0.00000000,0.49100356,0.09447164
-5.14157079,2.56659270,0.02097085,0.23831320,0.67266825,1.01073634,1.17440481,0.00000000,0.46555116,0.08943704
-5.13556778,2.43386664,0.02021498,0.22535195,0.63878894,0.96235595,1.11782197,0.00000000,0.44026127,0.08437281
-5.12956478,2.30108881,0.01948083,0.21224489,0.60485815,0.91346874,1.06035695,0.00000000,0.41531116,0.07931338
-5.12356178,2.16946092,0.01878160,0.19910848,0.57125773,0.86456029,1.00258598,0.00000000,0.39090137,0.07429589
-5.11755878,2.04029848,0.01813294,0.18606330,0.53839214,0.81617878,0.94514634,0.00000000,0.36725220,0.06935952
-5.11155578,1.91500170,0.01755259,0.17323180,0.50668176,0.76892042,0.88872098,0.00000000,0.34459914,0.06454476
-5.10555278,1.79502250,0.01705996,0.16073591,0.47655500,0.72341344,0.83402119,0.00000000,0.32318745,0.05989252
-5.09954977,1.68182891,0.01667553,0.14869460,0.44843974,0.68030107,0.78176818,0.00000000,0.30326612,0.05544317
-5.09354677,1.57686800,0.01642031,0.13722142,0.42275417,0.64022420,0.73267406,0.00000000,0.28508123,0.05123562
-5.08754377,1.48152879,0.01631516,0.12642217,0.39989746,0.60380422,0.68742296,0.00000000,0.26886930,0.04730634
-5.08154077,1.39710629,0.01638009,0.11639276,0.38024058,0.57162665,0.64665303,0.00000000,0.25485044,0.04368851
-5.07553777,1.32476794,0.01663364,0.10721738,0.36411753,0.54422606,0.61093969,0.00000000,0.24322188,0.04041118
-5.06953477,1.26552350,0.01709217,0.09896702,0.35181729,0.52207260,0.58078084,0.00000000,0.23415190,0.03749860
-5.06353177,1.22019934,0.01776919,0.09169843,0.34357685,0.50556082,0.55658442,0.00000000,0.22777442,0.03496968
-5.05752876,1.18941796,0.01867485,0.08545347,0.33957551,0.49500066,0.53865854,0.00000000,0.22418437,0.03283754
-5.05152576,1.17358331,0.01981538,0.08025898,0.33993058,0.49061127,0.52720458,0.00000000,0.22343416,0.03110937
-5.04552276,1.17287245,0.02119268,0.07612713,0.34469491,0.49251752,0.52231332,0.00000000,0.22553118,0.02978629
-5.03951976,1.18723377,0.02280401,0.07305621,0.35385607,0.50074936,0.52396430,0.00000000,0.23043655,0.02886352
-5.03351676,1.21639204,0.02464183,0.07103184,0.36733758,0.51524412,0.53202819,0.00000000,0.23806528,0.02833064
-5.02751376,1.25986004,0.02669375,0.07002858,0.38500193,0.53585159,0.54627237,0.00000000,0.24828766,0.02817201
-5.02151076,1.31695672,0.02894264,0.07001187,0.40665567,0.56234171,0.56636942,0.00000000,0.26093222,0.02836739
-5.01550775,1.38683132,0.03136691,0.07094028,0.43205615,0.59441467,0.59190818,0.00000000,0.27578988,0.02889262
-5.00950475,1.46849284,0.03394089,0.07276783,0.46092004,0.63171317,0.62240736,0.00000000,0.29261958,0.02972042
-5.00350175,1.56084396,0.03663544,0.07544657,0.49293312,0.67383620,0.65733103,0.00000000,0.31115493,0.03082128
-4.99749875,1.66271822,0.03941860,0.07892905,0.52776120,0.72035406,0.69610558,0.00000000,0.33111192,0.03216441
-4.99149575,1.77291920,0.04225641,0.08317077,0.56506163,0.77082389,0.73813770,0.00000000,0.35219741,0.03371869
-4.98549275,1.89026014,0.04511376,0.08813240,0.60449498,0.82480513,0.78283255,0.00000000,0.37411798,0.03545360
-4.97948974,2.01360222,0.04795531,0.09378175,0.64573630,0.88187413,0.82961164,0.00000000,0.39658900,0.03734016
-4.97348674,2.14188992,0.05074640,0.10009526,0.68848553,0.94163725,0.87792948,0.00000000,0.41934338,0.03935173
-4.96748374,2.27418164,0.05345395,0.10705910,0.73247637,1.00374180,0.92728848,0.00000000,0.44213967,0.04146468
-4.96148074,2.40967386,0.05604721,0.11466959,0.77748317,1.06788412,0.97725134,0.00000000,0.46476917,0.04365905
-4.95547774,2.54771769,0.05849849,0.12293305,0.82332542,1.13381434,1.02745037,0.00000000,0.48706158,0.04591885
-4.94947474,2.68782654,0.06078370,0.13186491,0.86986949,1.20133753,1.07759322,0.00000000,0.50888904,0.04823229
-4.94347174,2.82967432,0.06288275,0.14148819,0.91702749,1.27031095,1.12746487,0.00000000,0.53016813,0.05059178
-4.93746873,2.97308417,0.06477972,0.15183125,0.96475314,1.34063759,1.17692562,0.00000000,0.55085987,0.05299372
-4.93146573,3.11800795,0.06646295,0.16292494,1.01303494,1.41225628,1.22590533,0.00000000,0.57096759,0.05543803
-4.92546273,3.26449761,0.06792491,0.17479931,1.06188690,1.48512878,1.27439409,0.00000000,0.59053273,0.05792759
-4.91945973,3.41266987,0.06916189,0.18747988,1.11133742,1.55922471,1.32243008,0.00000000,0.60962895,0.06046744
-4.91345673,3.56266620,0.07017369,0.20098373,1.16141682,1.63450519,1.37008504,0.00000000,0.62835451,0.06306391
-4.90745373,3.71461037,0.07096310,0.21531558,1.21214450,1.71090609,1.41744846,0.00000000,0.64682376,0.06572362
-4.90145073,3.86856618,0.07153546,0.23046411,1.26351631,1.78832211,1.46461133,0.00000000,0.66515780,0.06845254
-4.89544772,4.02449770,0.07189814,0.24639864,1.31549311,1.86659259,1.51165033,0.00000000,0.68347506,0.07125495
-4.88944472,4.18223471,0.07206009,0.26306643,1.36799112,1.94549011,1.55861351,0.00000000,0.70188230,0.07413261
-4.88344172,4.34144523,0.07203149,0.28039084,1.42087479,2.02471258,1.60550817,0.00000000,0.72046629,0.07708394
-4.87743872,4.50161697,0.07182340,0.29827029,1.47395270,2.10387940,1.65229167,0.00000000,0.73928695,0.08010346
-4.87143572,4.66204872,0.07144765,0.31657846,1.52697654,2.18253208,1.69886551,0.00000000,0.75837192,0.08318138
-4.86543272,4.82185228,0.07091670,0.33516535,1.57964362,2.26013916,1.74507299,0.00000000,0.77771310,0.08630339
-4.85942971,4.97996462,0.07024369,0.35385961,1.63160239,2.33610543,1.79070041,0.00000000,0.79726506,0.08945069
-4.85342671,5.13516961,0.06944250,0.37247174,1.68246092,2.40978467,1.83548149,0.00000000,0.81694546,0.09260029
-4.84742371,5.28612791,0.06852794,0.39079823,1.73179762,2.48049535,1.87910472,0.00000000,0.83663725,0.09572541
-4.84142071,5.43141310,0.06751584,0.40862644,1.77917371,2.54753837,1.92122286,0.00000000,0.85619253,0.09879613
-4.83541771,5.56955217,0.06642326,0.42573991,1.82414661,2.61021576,1.96146401,0.00000000,0.87543774,0.10178013
-4.82941471,5.69906793,0.06526852,0.44192399,1.86628362,2.66784946,1.99944352,0.00000000,0.89417976,0.10464359
-4.82341171,5.81852121,0.06407122,0.45697149,1.90517505,2.71979916,2.03477596,0.00000000,0.91221270,0.10735203
-4.81740870,5.92655076,0.06285216,0.47068810,1.94044625,2.76547845,2.06708654,0.00000000,0.92932488,0.10987128
-4.81140570,6.02190922,0.06163311,0.48289742,1.97176812,2.80436860,2.09602153,0.00000000,0.94530564,0.11216835
-4.80540270,6.10349386,0.06043646,0.49344530,1.99886552,2.83602958,2.12125717,0.00000000,0.95995188,0.11421222
-4.79939970,6.17037114,0.05928480,0.50220348,2.02152362,2.86010818,2.14250708,0.00000000,0.97307377,0.11597464
-4.79339670,6.22179499,0.05820031,0.50907232,2.03959201,2.87634320,2.15952788,0.00000000,0.98449980,0.11743069
-4.78739370,6.25721881,0.05720418,0.51398265,2.05298676,2.88456815,2.17212336,0.00000000,0.99408079,0.11855931
-4.78139070,6.27630173,0.05631591,0.51689660,2.06169061,2.88471165,2.18014721,0.00000000,1.00169305,0.11934373
-4.77538769,6.27891013,0.05555261,0.51780765,2.06575157,2.87679637,2.18350484,0.00000000,1.00724047,0.11977165
-4.76938469,6.26511522,0.05492837,0.51673975,2.06528042,2.86093688,2.18215432,0.00000000,1.01065581,0.11983550
-4.76338169,6.23518800,0.05445365,0.51374580,2.06044721,2.83733720,2.17610698,0.00000000,1.01190119,0.11953247
-4.75737869,6.18959255,0.05413479,0.50890548,2.05147734,2.80628842,2.16542783,0.00000000,1.01096779,0.11886445
-4.75137569,6.12897850,0.05397360,0.50232261,2.03864732,2.76816700,2.15023599,0.00000000,1.00787499,0.11783801
-4.74537269,6.05417353,0.05396721,0.49412210,2.02228044,2.72343383,2.13070514,0.00000000,1.00266900,0.11646424
-4.73936968,5.96617603,0.05410795,0.48444679,2.00274246,2.67263426,2.10706409,0.00000000,0.99542095,0.11475849
-4.73336668,5.86614830,0.05438349,0.47345398,1.98043734,2.61639888,2.07959718,0.00000000,0.98622472,0.11274017
-4.72736368,5.75540986,0.05477716,0.46131206,1.95580296,2.55544487,2.04864451,0.00000000,0.97519431,0.11043244
-4.72136068,5.63543064,0.05526833,0.44819709,1.92930677,2.49057736,2.01460145,0.00000000,0.96246107,0.10786188
-4.71535768,5.50782316,0.05583308,0.43428949,1.90144120,2.42269023,1.97791743,0.00000000,0.94817060,0.10505807
-4.70935468,5.37433334,0.05644490,0.41977089,1.87271878,2.35276571,1.93909355,0.00000000,0.93247955,0.10205318
-4.70335168,5.23682873,0.05707553,0.40482111,1.84366674,2.28187206,1.89867878,0.00000000,0.91555229,0.09888154
-4.69734867,5.09728379,0.05769590,0.38961541,1.81482112,2.21115865,1.85726460,0.00000000,0.89755761,0.09557907
-4.69134567,4.95776123,0.05827704,0.37432194,1.78672025,2.14184772,1.81547795,0.00000000,0.87866545,0.09218277
-4.68534267,4.82038925,0.05879107,0.35909945,1.75989759,2.07522249,1.77397243,0.00000000,0.85904383,0.08873015
-4.67933967,4.68733408,0.05921218,0.34409531,1.73487403,2.01261116,1.73341782,0.00000000,0.83885606,0.08525865
-4.67333667,4.56076796,0.05951746,0.32944379,1.71214961,1.95536656,1.69448810,0.00000000,0.81825824,0.08180506
-4.66733367,4.44283269,0.05968777,0.31526469,1.69219474,1.90484177,1.65784808,0.00000000,0.79739724,0.07840489
-4.66133067,4.33559908,0.05970836,0.30166226,1.67544117,1.86236164,1.62413910,0.00000000,0.77640908,0.07509186
-4.65532766,4.24102315,0.05956949,0.28872448,1.66227266,1.82919103,1.59396393,0.00000000,0.75541783,0.07189736
-4.64932466,4.16089981,0.05926673,0.27652261,1.65301561,1.80650034,1.56787141,0.00000000,0.73453486,0.06884994
-4.64332166,4.09681528,0.05880120,0.26511108,1.64792977,1.79532941,1.54634116,0.00000000,0.71385860,0.06597488
