energy_ev,total_up,Ga_p_up,Ga_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.85592796,0.00000262,0.00000015,0.00000000,0.00000117,0.00000076,0.00000001,0.00000016
-5.84992496,0.00000394,0.00000024,0.00000000,0.00000179,0.00000115,0.00000001,0.00000017
-5.84392196,0.00000596,0.00000036,0.00000000,0.00000273,0.00000173,0.00000002,0.00000021
-5.83791896,0.00000900,0.00000055,0.00000000,0.00000414,0.00000261,0.00000003,0.00000029
-5.83191596,0.00001351,0.00000083,0.00000000,0.00000623,0.00000392,0.00000005,0.00000042
-5.82591296,0.00002017,0.00000124,0.00000000,0.00000932,0.00000585,0.00000007,0.00000061
-5.81990995,0.00002990,0.00000183,0.00000000,0.00001384,0.00000866,0.00000011,0.00000090
-5.81390695,0.00004402,0.00000270,0.00000000,0.00002042,0.00001273,0.00000016,0.00000133
-5.80790395,0.00006436,0.00000396,0.00000000,0.00002992,0.00001860,0.00000023,0.00000195
-5.80190095,0.00009344,0.00000575,0.00000000,0.00004354,0.00002696,0.00000034,0.00000283
-5.79589795,0.00013471,0.00000830,0.00000000,0.00006290,0.00003882,0.00000049,0.00000408
-5.78989495,0.00019283,0.00001190,0.00000000,0.00009026,0.00005549,0.00000070,0.00000585
-5.78389195,0.00027409,0.00001693,0.00000000,0.00012861,0.00007876,0.00000099,0.00000833
-5.77788894,0.00038686,0.00002393,0.00000000,0.00018198,0.00011099,0.00000139,0.00001178
-5.77188594,0.00054221,0.00003359,0.00000000,0.00025573,0.00015531,0.00000195,0.00001654
-5.76588294,0.00075461,0.00004682,0.00000000,0.00035688,0.00021580,0.00000270,0.00002306
-5.75987994,0.00104288,0.00006480,0.00000000,0.00049460,0.00029773,0.00000373,0.00003193
-5.75387694,0.00143121,0.00008907,0.00000000,0.00068076,0.00040785,0.00000511,0.00004390
-5.74787394,0.00195043,0.00012159,0.00000000,0.00093055,0.00055478,0.00000694,0.00005995
-5.74187094,0.00263948,0.00016483,0.00000000,0.00126326,0.00074932,0.00000937,0.00008131
-5.73586793,0.00354710,0.00022190,0.00000000,0.00170318,0.00100495,0.00001256,0.00010952
-5.72986493,0.00473366,0.00029668,0.00000000,0.00228057,0.00133830,0.00001672,0.00014650
-5.72386193,0.00627327,0.00039394,0.00000000,0.00303284,0.00176971,0.00002210,0.00019461
-5.71785893,0.00825597,0.00051947,0.00000000,0.00400574,0.00232377,0.00002900,0.00025676
-5.71185593,0.01079004,0.00068032,0.00000000,0.00525468,0.00302987,0.00003779,0.00033643
-5.70585293,0.01400434,0.00088486,0.00000000,0.00684615,0.00392285,0.00004890,0.00043782
-5.69984992,0.01805059,0.00114302,0.00000000,0.00885905,0.00504346,0.00006282,0.00056587
-5.69384692,0.02310539,0.00146642,0.00000000,0.01138604,0.00643885,0.00008015,0.00072639
-5.68784392,0.02937192,0.00186849,0.00000000,0.01453475,0.00816286,0.00010154,0.00092610
-5.68184092,0.03708112,0.00236459,0.00000000,0.01842877,0.01027627,0.00012774,0.00117269
-5.67583792,0.04649211,0.00297207,0.00000000,0.02320830,0.01284668,0.00015957,0.00147488
-5.66983492,0.05789165,0.00371026,0.00000000,0.02903042,0.01594822,0.00019794,0.00184237
-5.66383192,0.07159247,0.00460040,0.00000000,0.03606868,0.01966087,0.00024381,0.00228587
-5.65782891,0.08793016,0.00566549,0.00000000,0.04451213,0.02406946,0.00029823,0.00281698
-5.65182591,0.10725860,0.00693003,0.00000000,0.05456346,0.02926221,0.00036225,0.00344809
-5.64582291,0.12994351,0.00841962,0.00000000,0.06643619,0.03532878,0.00043695,0.00419218
-5.63981991,0.15635431,0.01016047,0.00000000,0.08035090,0.04235795,0.00052340,0.00506258
-5.63381691,0.18685403,0.01217877,0.00000000,0.09653031,0.05043480,0.00062259,0.00607267
-5.62781391,0.22178747,0.01449991,0.00000000,0.11519329,0.05963742,0.00073544,0.00723546
-5.62181091,0.26146768,0.01714763,0.00000000,0.13654774,0.07003332,0.00086273,0.00856320
-5.61580790,0.30616113,0.02014297,0.00000000,0.16078256,0.08167561,0.00100505,0.01006684
-5.60980490,0.35607181,0.02350321,0.00000000,0.18805874,0.09459893,0.00116277,0.01175550
-5.60380190,0.41132501,0.02724075,0.00000000,0.21849981,0.10881551,0.00133595,0.01363590
-5.59779890,0.47195114,0.03136190,0.00000000,0.25218204,0.12431131,0.00152436,0.01571174
-5.59179590,0.53787048,0.03586581,0.00000000,0.28912468,0.14104267,0.00172737,0.01798316
-5.58579290,0.60887958,0.04074337,0.00000000,0.32928067,0.15893339,0.00194397,0.02044621
-5.57978989,0.68464015,0.04597633,0.00000000,0.37252829,0.17787275,0.00217274,0.02309232
-5.57378689,0.76467112,0.05153656,0.00000000,0.41866425,0.19771443,0.00241179,0.02590797
-5.56778389,0.84834486,0.05738559,0.00000000,0.46739867,0.21827654,0.00265884,0.02887444
-5.56178089,0.93488794,0.06347444,0.00000000,0.51835243,0.23934306,0.00291118,0.03196766
-5.55577789,1.02338712,0.06974379,0.00000000,0.57105737,0.26066644,0.00316574,0.03515837
-5.54977489,1.11280072,0.07612453,0.00000000,0.62495947,0.28197176,0.00341914,0.03841230
-5.54377189,1.20197560,0.08253872,0.00000000,0.67942540,0.30296211,0.00366772,0.04169069
-5.53776888,1.28966945,0.08890088,0.00000000,0.73375248,0.32332521,0.00390769,0.04495095
-5.53176588,1.37457794,0.09511974,0.00000000,0.78718180,0.34274109,0.00413516,0.04814753
-5.52576288,1.45536608,0.10110025,0.00000000,0.83891451,0.36089060,0.00434628,0.05123296
-5.51975988,1.53070276,0.10674591,0.00000000,0.88813070,0.37746434,0.00453735,0.05415905
-5.51375688,1.59929728,0.11196128,0.00000000,0.93401030,0.39217184,0.00470491,0.05687822
-5.50775388,1.65993661,0.11665461,0.00000000,0.97575537,0.40475055,0.00484586,0.05934484
-5.50175088,1.71152179,0.12074052,0.00000000,1.01261296,0.41497422,0.00495754,0.06151666
-5.49574787,1.75310210,0.12414253,0.00000000,1.04389758,0.42266036,0.00503786,0.06335615
-5.48974487,1.78390556,0.12679542,0.00000000,1.06901240,0.42767658,0.00508531,0.06483177
-5.48374187,1.80336434,0.12864733,0.00000000,1.08746834,0.42994524,0.00509906,0.06591908
-5.47773887,1.81113412,0.12966140,0.00000000,1.09890015,0.42944648,0.00507899,0.06660164
-5.47173587,1.80710636,0.12981700,0.00000000,1.10307874,0.42621935,0.00502567,0.06687172
-5.46573287,1.79141308,0.12911045,0.00000000,1.09991935,0.42036101,0.00494038,0.06673065
-5.45972986,1.76442383,0.12755513,0.00000000,1.08948497,0.41202406,0.00482507,0.06618893
-5.45372686,1.72673499,0.12518107,0.00000000,1.07198501,0.40141202,0.00468229,0.06526603
-5.44772386,1.67915193,0.12203402,0.00000000,1.04776925,0.38877330,0.00451516,0.06398985
-5.44172086,1.62266468,0.11817394,0.00000000,1.01731729,0.37439377,0.00432730,0.06239592
-5.43571786,1.55841830,0.11367318,0.00000000,0.98122399,0.35858836,0.00412267,0.06052633
-5.42971486,1.48767917,0.10861416,0.00000000,0.94018167,0.34169189,0.00390559,0.05842845
-5.42371186,1.41179856,0.10308691,0.00000000,0.89495963,0.32404962,0.00368057,0.05615349
-5.41770885,1.33217498,0.09718643,0.00000000,0.84638211,0.30600782,0.00345223,0.05375492
-5.41170585,1.25021682,0.09100996,0.00000000,0.79530547,0.28790470,0.00322527,0.05128688
-5.40570285,1.16730655,0.08465440,0.00000000,0.74259554,0.27006195,0.00300436,0.04880255
-5.39969985,1.08476785,0.07821379,0.00000000,0.68910597,0.25277732,0.00279409,0.04635265
-5.39369685,1.00383655,0.07177715,0.00000000,0.63565839,0.23631819,0.00259891,0.04398403
-5.38769385,0.92563629,0.06542654,0.00000000,0.58302497,0.22091661,0.00242311,0.04173841
-5.38169085,0.85115936,0.05923551,0.00000000,0.53191382,0.20676552,0.00227078,0.03965141
-5.37568784,0.78125298,0.05326800,0.00000000,0.48295751,0.19401650,0.00214579,0.03775172
-5.36968484,0.71661103,0.04757757,0.00000000,0.43670486,0.18277886,0.00205176,0.03606063
-5.36368184,0.65777098,0.04220708,0.00000000,0.39361598,0.17311997,0.00199206,0.03459179
-5.35767884,0.60511551,0.03718869,0.00000000,0.35406018,0.16506686,0.00196976,0.03335120
-5.35167584,0.55887834,0.03254428,0.00000000,0.31831669,0.15860870,0.00198764,0.03233750
-5.34567284,0.51915338,0.02828602,0.00000000,0.28657750,0.15370024,0.00204814,0.03154250
-5.33966983,0.48590655,0.02441733,0.00000000,0.25895208,0.15026578,0.00215328,0.03095186
-5.33366683,0.45898933,0.02093384,0.00000000,0.23547340,0.14820368,0.00230466,0.03054597
-5.32766383,0.43815339,0.01782460,0.00000000,0.21610472,0.14739098,0.00250337,0.03030095
-5.32166083,0.42306559,0.01507323,0.00000000,0.20074688,0.14768826,0.00274989,0.03018973
-5.31565783,0.41332261,0.01265914,0.00000000,0.18924558,0.14894420,0.00304403,0.03018315
-5.30965483,0.40846498,0.01055868,0.00000000,0.18139848,0.15100010,0.00338486,0.03025103
-5.30365183,0.40798991,0.00874619,0.00000000,0.17696189,0.15369385,0.00377056,0.03036330
-5.29764882,0.41136297,0.00719496,0.00000000,0.17565695,0.15686364,0.00419844,0.03049088
-5.29164582,0.41802839,0.00587809,0.00000000,0.17717533,0.16035112,0.00466481,0.03060661
-5.28564282,0.42741809,0.00476915,0.00000000,0.18118447,0.16400398,0.00516497,0.03068594
-5.27963982,0.43895961,0.00384278,0.00000000,0.18733253,0.16767824,0.00569319,0.03070752
-5.27363682,0.45208308,0.00307507,0.00000000,0.19525312,0.17123986,0.00624276,0.03065362
-5.26763382,0.46622755,0.00244391,0.00000000,0.20457005,0.17456609,0.00680604,0.03051038
-5.26163082,0.48084690,0.00192913,0.00000000,0.21490213,0.17754640,0.00737457,0.03026796
-5.25562781,0.49541548,0.00151264,0.00000000,0.22586830,0.18008320,0.00793922,0.02992048
-5.24962481,0.50943388,0.00117842,0.00000000,0.23709299,0.18209228,0.00849037,0.02946591
-5.24362181,0.52243462,0.00091248,0.00000000,0.24821180,0.18350315,0.00901815,0.02890582
-5.23761881,0.53398810,0.00070272,0.00000000,0.25887745,0.18425928,0.00951268,0.02824509
-5.23161581,0.54370858,0.00053887,0.00000000,0.26876582,0.18431832,0.00996435,0.02749152
-5.22561281,0.55126003,0.00041227,0.00000000,0.27758202,0.18365222,0.01036406,0.02665548
-5.21960980,0.55636186,0.00031573,0.00000000,0.28506614,0.18224740,0.01070358,0.02574952
-5.21360680,0.55879396,0.00024336,0.00000000,0.29099852,0.18010481,0.01097572,0.02478794
-5.20760380,0.55840105,0.00019041,0.00000000,0.29520431,0.17723994,0.01117461,0.02378651
-5.20160080,0.55509582,0.00015310,0.00000000,0.29755698,0.17368272,0.01129590,0.02276207
-5.19559780,0.54886072,0.00012848,0.00000000,0.29798067,0.16947722,0.01133688,0.02173229
-5.18959480,0.53974812,0.00011430,0.00000000,0.29645113,0.16468117,0.01129657,0.02071539
-5.18359180,0.52787860,0.00010891,0.00000000,0.29299521,0.15936514,0.01117578,0.01972992
-5.17758879,0.51343746,0.00011115,0.00000000,0.28768885,0.15361151,0.01097705,0.01879454
-5.17158579,0.49666920,0.00012023,0.00000000,0.28065351,0.14751304,0.01070455,0.01792784
-5.16558279,0.47787039,0.00013571,0.00000000,0.27205130,0.14117113,0.01036395,0.01714814
-5.15957979,0.45738080,0.00015738,0.00000000,0.26207892,0.13469376,0.00996222,0.01647326
-5.15357679,0.43557331,0.00018526,0.00000000,0.25096057,0.12819315,0.00950737,0.01592029
-5.14757379,0.41284291,0.00021948,0.00000000,0.23894022,0.12178315,0.00900821,0.01550534
-5.14157079,0.38959511,0.00026031,0.00000000,0.22627354,0.11557650,0.00847403,0.01524322
-5.13556778,0.36623420,0.00030805,0.00000000,0.21321967,0.10968200,0.00791436,0.01514714
-5.12956478,0.34315193,0.00036306,0.00000000,0.20003330,0.10420169,0.00733867,0.01522828
-5.12356178,0.32071687,0.00042570,0.00000000,0.18695725,0.09922810,0.00675610,0.01549547
-5.11755878,0.29926484,0.00049629,0.00000000,0.17421588,0.09484177,0.00617526,0.01595473
-5.11155578,0.27909082,0.00057514,0.00000000,0.16200937,0.09110902,0.00560401,0.01660892
-5.10555278,0.26044251,0.00066246,0.00000000,0.15050929,0.08808016,0.00504934,0.01745735
-5.09954977,0.24351577,0.00075843,0.00000000,0.13985526,0.08578809,0.00451723,0.01849546
-5.09354677,0.22845191,0.00086316,0.00000000,0.13015297,0.08424754,0.00401262,0.01971461
-5.08754377,0.21533707,0.00097670,0.00000000,0.12147343,0.08345483,0.00353939,0.02110192
-5.08154077,0.20420340,0.00109905,0.00000000,0.11385340,0.08338821,0.00310035,0.02264026
-5.07553777,0.19503207,0.00123022,0.00000000,0.10729702,0.08400892,0.00269733,0.02430838
-5.06953477,0.18775790,0.00137025,0.00000000,0.10177823,0.08526273,0.00233124,0.02608120
-5.06353177,0.18227538,0.00151923,0.00000000,0.09724425,0.08708218,0.00200220,0.02793026
-5.05752876,0.17844577,0.00167742,0.00000000,0.09361947,0.08938923,0.00170965,0.02982432
-5.05152576,0.17610510,0.00184524,0.00000000,0.09081000,0.09209838,0.00145246,0.03173015
-5.04552276,0.17507271,0.00202341,0.00000000,0.08870840,0.09512017,0.00122907,0.03361342
-5.03951976,0.17516000,0.00221296,0.00000000,0.08719862,0.09836481,0.00103763,0.03543973
-5.03351676,0.17617916,0.00241533,0.00000000,0.08616085,0.10174600,0.00087612,0.03717570
-5.02751376,0.17795147,0.00263242,0.00000000,0.08547618,0.10518462,0.00074241,0.03879010
-5.02151076,0.18031505,0.00286662,0.00000000,0.08503100,0.10861223,0.00063443,0.04025498
-5.01550775,0.18313161,0.00312088,0.00000000,0.08472088,0.11197429,0.00055018,0.04154673
-5.00950475,0.18629216,0.00339865,0.00000000,0.08445401,0.11523281,0.00048782,0.04264703
-5.00350175,0.18972139,0.00370388,0.00000000,0.08415396,0.11836844,0.00044574,0.04354364
-4.99749875,0.19338055,0.00404102,0.00000000,0.08376181,0.12138187,0.00042256,0.04423107
-4.99149575,0.19726889,0.00441482,0.00000000,0.08323759,0.12429436,0.00041716,0.04471090
-4.98549275,0.20142345,0.00483032,0.00000000,0.08256100,0.12714758,0.00042869,0.04499198
-4.97948974,0.20591734,0.00529263,0.00000000,0.08173146,0.13000245,0.00045657,0.04509033
-4.97348674,0.21085655,0.00580674,0.00000000,0.08076745,0.13293736,0.00050048,0.04502878
-4.96748374,0.21637543,0.00637735,0.00000000,0.07970534,0.13604546,0.00056035,0.04483639
-4.96148074,0.22263107,0.00700866,0.00000000,0.07859754,0.13943155,0.00063632,0.04454770
-4.95547774,0.22979674,0.00770405,0.00000000,0.07751030,0.14320827,0.00072870,0.04420178
-4.94947474,0.23805484,0.00846597,0.00000000,0.07652113,0.14749216,0.00083799,0.04384115
-4.94347174,0.24758940,0.00929563,0.00000000,0.07571590,0.15239948,0.00096480,0.04351072
-4.93746873,0.25857878,0.01019289,0.00000000,0.07518586,0.15804214,0.00110984,0.04325657
-4.93146573,0.27118860,0.01115606,0.00000000,0.07502465,0.16452392,0.00127389,0.04312492
-4.92546273,0.28556543,0.01218182,0.00000000,0.07532528,0.17193710,0.00145771,0.04316112
-4.91945973,0.30183136,0.01326518,0.00000000,0.07617743,0.18035978,0.00166208,0.04340876
-4.91345673,0.32007989,0.01439951,0.00000000,0.07766497,0.18985390,0.00188769,0.04390896
-4.90745373,0.34037315,0.01557658,0.00000000,0.07986390,0.20046421,0.00213516,0.04469991
-4.90145073,0.36274073,0.01678676,0.00000000,0.08284077,0.21221816,0.00240496,0.04581655
-4.89544772,0.38718015,0.01801923,0.00000000,0.08665159,0.22512683,0.00269736,0.04729050
-4.88944472,0.41365902,0.01926219,0.00000000,0.09134137,0.23918675,0.00301244,0.04915022
-4.88344172,0.44211882,0.02050326,0.00000000,0.09694432,0.25438273,0.00335001,0.05142135
-4.87743872,0.47248018,0.02172974,0.00000000,0.10348452,0.27069148,0.00370961,0.05412725
-4.87143572,0.50464958,0.02292907,0.00000000,0.11097739,0.28808591,0.00409044,0.05728968
-4.86543272,0.53852705,0.02408914,0.00000000,0.11943158,0.30653997,0.00449141,0.06092961
-4.85942971,0.57401479,0.02519869,0.00000000,0.12885135,0.32603384,0.00491107,0.06506812
-4.85342671,0.61102623,0.02624769,0.00000000,0.13923946,0.34655912,0.00534769,0.06972734
-4.84742371,0.64949519,0.02722762,0.00000000,0.15060014,0.36812402,0.00579921,0.07493131
-4.84142071,0.68938473,0.02813179,0.00000000,0.16294224,0.39075800,0.00626337,0.08070692
-4.83541771,0.73069530,0.02895556,0.00000000,0.17628230,0.41451584,0.00673773,0.08708457
-4.82941471,0.77347159,0.02969652,0.00000000,0.19064725,0.43948075,0.00721978,0.09409878
-4.82341171,0.81780776,0.03035461,0.00000000,0.20607663,0.46576623,0.00770706,0.10178852
-4.81740870,0.86385061,0.03093220,0.00000000,0.22262408,0.49351656,0.00819728,0.11019721
-4.81140570,0.91180005,0.03143407,0.00000000,0.24035786,0.52290560,0.00868847,0.11937240
-4.80540270,0.96190689,0.03186736,0.00000000,0.25936026,0.55413373,0.00917915,0.12936507
-4.79939970,1.01446723,0.03224145,0.00000000,0.27972571,0.58742286,0.00966846,0.14022840
-4.79339670,1.06981363,0.03256779,0.00000000,0.30155748,0.62300940,0.01015633,0.15201612
-4.78739370,1.12830278,0.03285964,0.00000000,0.32496306,0.66113524,0.01064358,0.16478031
-4.78139070,1.19029982,0.03313179,0.00000000,0.35004804,0.70203683,0.01113208,0.17856875
-4.77538769,1.25615964,0.03340019,0.00000000,0.37690881,0.74593260,0.01162470,0.19342182
-4.76938469,1.32620551,0.03368156,0.00000000,0.40562427,0.79300904,0.01212544,0.20936894
-4.76338169,1.40070573,0.03399290,0.00000000,0.43624667,0.84340589,0.01263930,0.22642484
-4.75737869,1.47984917,0.03435100,0.00000000,0.46879226,0.89720098,0.01317218,0.24458559
-4.75137569,1.56372065,0.03477187,0.00000000,0.50323199,0.95439535,0.01373072,0.26382471
-4.74537269,1.65227727,0.03527013,0.00000000,0.53948274,1.01489941,0.01432203,0.28408948
-4.73936968,1.74532702,0.03585845,0.00000000,0.57739986,1.07852079,0.01495344,0.30529767
-4.73336668,1.84251078,0.03654692,0.00000000,0.61677129,1.14495481,0.01563205,0.32733494
-4.72736368,1.94328913,0.03734250,0.00000000,0.65731382,1.21377809,0.01636443,0.35005310
-4.72136068,2.04693490,0.03824846,0.00000000,0.69867206,1.28444611,0.01715616,0.37326944
-4.71535768,2.15253258,0.03926399,0.00000000,0.74042028,1.35629517,0.01801140,0.39676728
-4.70935468,2.25898512,0.04038383,0.00000000,0.78206739,1.42854912,0.01893256,0.42029794
-4.70335168,2.36502869,0.04159810,0.00000000,0.82306517,1.50033093,0.01991987,0.44358408
-4.69734867,2.46925524,0.04289225,0.00000000,0.86281960,1.57067923,0.02097115,0.46632448
-4.69134567,2.57014267,0.04424723,0.00000000,0.90070498,1.63856924,0.02208157,0.48820018
-4.68534267,2.66609168,0.04563981,0.00000000,0.93608056,1.70293772,0.02324358,0.50888188
-4.67933967,2.75546830,0.04704316,0.00000000,0.96830886,1.76271104,0.02444687,0.52803822
-4.67333667,2.83665059,0.04842750,0.00000000,0.99677521,1.81683551,0.02567854,0.54534483
-4.66733367,2.90807766,0.04976110,0.00000000,1.02090759,1.86430864,0.02692335,0.56049380
-4.66133067,2.96829917,0.05101127,0.00000000,1.04019595,1.90421029,0.02816404,0.57320300
-4.65532766,3.01602327,0.05214554,0.00000000,1.05421013,1.93573225,0.02938182,0.58322518
-4.64932466,3.05016089,0.05313291,0.00000000,1.06261568,1.95820516,0.03055694,0.59035618
-4.64332166,3.06986448,0.05394506,0.00000000,1.06518671,1.97112155,0.03166924,0.59444203
-4.63731866,3.07455963,0.05455762,0.00000000,1.06181537,1.97415400,0.03269887,0.59538462
-4.63131566,3.06396801,0.05495123,0.00000000,1.05251732,1.96716765,0.03362690,0.59314564
-4.62531266,3.03812093,0.05511258,0.00000000,1.03743317,1.95022664,0.03443596,0.58774869
-4.61930965,2.99736266,0.05503513,0.00000000,1.01682572,1.92359408,0.03511086,0.57927931
-4.61330665,2.94234379,0.05471976,0.00000000,0.99107310,1.88772578,0.03563907,0.56788317
-4.60730365,2.87400470,0.05417498,0.00000000,0.96065835,1.84325796,0.03601116,0.55376227
-4.60130065,2.79355015,0.05341699,0.00000000,0.92615572,1.79098956,0.03622113,0.53716947
-4.59529765,2.70241617,0.05246942,0.00000000,0.88821451,1.73186006,0.03626656,0.51840158
-4.58929465,2.60223051,0.05136275,0.00000000,0.84754100,1.66692359,0.03614870,0.49779117
-4.58329165,2.49476865,0.05013349,0.00000000,0.80487932,1.59732068,0.03587240,0.47569770
-4.57728864,2.38190687,0.04882314,0.00000000,0.76099208,1.52424854,0.03544596,0.45249804
-4.57128564,2.26557428,0.04747694,0.00000000,0.71664133,1.44893113,0.03488080,0.42857698
-4.56528264,2.14770560,0.04614240,0.00000000,0.67257068,1.37259004,0.03419111,0.40431787
-4.55927964,2.03019605,0.04486781,0.00000000,0.62948899,1.29641710,0.03339344,0.38009389
-4.55327664,1.91485977,0.04370065,0.00000000,0.58805609,1.22154940,0.03250611,0.35626004
-4.54727364,1.80339289,0.04268601,0.00000000,0.54887094,1.14904751,0.03154878,0.33314613
-4.54127064,1.69734178,0.04186502,0.00000000,0.51246212,1.07987703,0.03054185,0.31105095
-4.53526763,1.59807726,0.04127347,0.00000000,0.47928099,1.01489398,0.02950592,0.29023763
-4.52926463,1.50677462,0.04094052,0.00000000,0.44969721,0.95483372,0.02846130,0.27093023
-4.52326163,1.42439967,0.04088758,0.00000000,0.42399652,0.90030367,0.02742751,0.25331155
-4.51725863,1.35170049,0.04112751,0.00000000,0.40238053,0.85177926,0.02642284,0.23752211
-4.51125563,1.28920442,0.04166403,0.00000000,0.38496833,0.80960306,0.02546397,0.22366015
-4.50525263,1.23721987,0.04249139,0.00000000,0.37179945,0.77398661,0.02456565,0.21178256
-4.49924962,1.19584251,0.04359442,0.00000000,0.36283799,0.74501461,0.02374043,0.20190660
-4.49324662,1.16496516,0.04494881,0.00000000,0.35797774,0.72265118,0.02299847,0.19401228
-4.48724362,1.14429089,0.04652174,0.00000000,0.35704784,0.70674778,0.02234739,0.18804530
-4.48124062,1.13334906,0.04827281,0.00000000,0.35981899,0.69705264,0.02179224,0.18392039
-4.47523762,1.13151365,0.05015519,0.00000000,0.36601003,0.69322134,0.02133546,0.18152501
-4.46923462,1.13802361,0.05211703,0.00000000,0.37529468,0.69482851,0.02097700,0.18072326
-4.46323162,1.15200505,0.05410310,0.00000000,0.38730856,0.70138037,0.02071437,0.18136000
-4.45722861,1.17249462,0.05605646,0.00000000,0.40165636,0.71232812,0.02054289,0.18326514
-4.45122561,1.19846419,0.05792034,0.00000000,0.41791906,0.72708183,0.02045592,0.18625787
-4.44522261,1.22884602,0.05963993,0.00000000,0.43566140,0.74502498,0.02044510,0.19015110
-4.43921961,1.26255843,0.06116416,0.00000000,0.45443934,0.76552921,0.02050071,0.19475571
-4.43321661,1.29853122,0.06244734,0.00000000,0.47380763,0.78796907,0.02061204,0.19988481
-4.42721361,1.33573042,0.06345062,0.00000000,0.49332736,0.81173672,0.02076772,0.20535781
-4.42121061,1.37318183,0.06414322,0.00000000,0.51257348,0.83625581,0.02095613,0.21100429
-4.41520760,1.40999261,0.06450330,0.00000000,0.53114200,0.86099465,0.02116579,0.21666753
-4.40920460,1.44537035,0.06451857,0.00000000,0.54865696,0.88547782,0.02138567,0.22220761
-4.40320160,1.47863900,0.06418650,0.00000000,0.56477693,0.90929609,0.02160560,0.22750408
-4.39719860,1.50925101,0.06351417,0.00000000,0.57920078,0.93211406,0.02181647,0.23245799
-4.39119560,1.53679527,0.06251778,0.00000000,0.59167275,0.95367537,0.02201051,0.23699324
-4.38519260,1.56100046,0.06122183,0.00000000,0.60198646,0.97380495,0.02218144,0.24105728
-4.37918959,1.58173358,0.05965798,0.00000000,0.60998799,0.99240839,0.02232455,0.24462096
-4.37318659,1.59899375,0.05786373,0.00000000,0.61557755,1.00946815,0.02243674,0.24767763
-4.36718359,1.61290145,0.05588088,0.00000000,0.61871008,1.02503698,0.02251642,0.25024154
-4.36118059,1.62368355,0.05375394,0.00000000,0.61939438,1.03922846,0.02256344,0.25234547
-4.35517759,1.63165486,0.05152844,0.00000000,0.61769102,1.05220541,0.02257883,0.25403775
-4.34917459,1.63719704,0.04924939,0.00000000,0.61370892,1.06416644,0.02256461,0.25537890
-4.34317159,1.64073573,0.04695975,0.00000000,0.60760086,1.07533140,0.02252349,0.25643778
-4.33716858,1.64271702,0.04469915,0.00000000,0.59955791,1.08592649,0.02245855,0.25728765
-4.33116558,1.64358451,0.04250279,0.00000000,0.58980306,1.09616975,0.02237300,0.25800226
-4.32516258,1.64375784,0.04040064,0.00000000,0.57858421,1.10625772,0.02226982,0.25865202
-4.31915958,1.64361404,0.03841690,0.00000000,0.56616683,1.11635405,0.02215157,0.25930066
-4.31315658,1.64347234,0.03656976,0.00000000,0.55282649,1.12658065,0.02202015,0.26000229
-4.30715358,1.64358335,0.03487143,0.00000000,0.53884156,1.13701194,0.02187670,0.26079920
