energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.85592796,3.80729654,0.04420906,0.39155228,2.51462122,1.83538056,1.23840305,0.00000000,0.81172338,0.59256665
-5.84992496,3.78994789,0.04277617,0.38723320,2.47562606,1.84402211,1.23176004,0.00000000,0.80411546,0.58445305
-5.84392196,3.77258538,0.04126516,0.38277988,2.43860634,1.85277550,1.22553153,0.00000000,0.79772711,0.57558643
-5.83791896,3.75503323,0.03969444,0.37821998,2.40386142,1.86134346,1.21962905,0.00000000,0.79250304,0.56604190
-5.83191596,3.73707853,0.03808174,0.37357369,2.37162000,1.86941088,1.21395309,0.00000000,0.78836937,0.55590272
-5.82591296,3.71848445,0.03644376,0.36885411,2.34204423,1.87665495,1.20839848,0.00000000,0.78523815,0.54525892
-5.81990995,3.69900454,0.03479590,0.36406798,2.31523487,1.88275615,1.20285981,0.00000000,0.78301203,0.53420572
-5.81390695,3.67839721,0.03315206,0.35921683,2.29123717,1.88740943,1.19723644,0.00000000,0.78158883,0.52284177
-5.80790395,3.65643955,0.03152445,0.35429821,2.27004686,1.89033507,1.19143706,0.00000000,0.78086559,0.51126716
-5.80190095,3.63293968,0.02992356,0.34930715,2.25161577,1.89128849,1.18538340,0.00000000,0.78074224,0.49958132
-5.79589795,3.60774655,0.02835814,0.34423758,2.23585653,1.89006864,1.17901286,0.00000000,0.78112438,0.48788086
-5.78989495,3.58075675,0.02683524,0.33908367,2.22264622,1.88652417,1.17228006,0.00000000,0.78192526,0.47625728
-5.78389195,3.55191758,0.02536030,0.33384088,2.21182848,1.88055725,1.16515704,0.00000000,0.78306672,0.46479483
-5.77788894,3.52122623,0.02393728,0.32850688,2.20321428,1.87212447,1.15763216,0.00000000,0.78447921,0.45356843
-5.77188594,3.48872502,0.02256884,0.32308190,2.19658137,1.86123498,1.14970782,0.00000000,0.78610080,0.44264174
-5.76588294,3.45449302,0.02125650,0.31756890,2.19167264,1.84794581,1.14139707,0.00000000,0.78787530,0.43206558
-5.75987994,3.41863456,0.02000085,0.31197320,2.18819399,1.83235468,1.13271945,0.00000000,0.78974984,0.42187664
-5.75387694,3.38126562,0.01880168,0.30630187,2.18581217,1.81459081,1.12369624,0.00000000,0.79167185,0.41209671
-5.74787394,3.34249900,0.01765823,0.30056279,2.18415320,1.79480427,1.11434560,0.00000000,0.79358598,0.40273225
-5.74187094,3.30242952,0.01656929,0.29476351,2.18280212,1.77315473,1.10467790,0.00000000,0.79543109,0.39377470
-5.73586793,3.26112041,0.01553336,0.28891017,2.18130458,1.74980020,1.09469162,0.00000000,0.79713762,0.38520116
-5.72986493,3.21859219,0.01454879,0.28300630,2.17917082,1.72488678,1.08437019,0.00000000,0.79862566,0.37697577
-5.72386193,3.17481480,0.01361387,0.27705188,2.17588238,1.69853998,1.07368007,0.00000000,0.79980392,0.36905147
-5.71785893,3.12970407,0.01272690,0.27104271,2.17090171,1.67085837,1.06257018,0.00000000,0.80056966,0.36137241
-5.71185593,3.08312278,0.01188627,0.26497008,2.16368453,1.64190987,1.05097293,0.00000000,0.80080985,0.35387648
-5.70585293,3.03488658,0.01109052,0.25882084,2.15369481,1.61173114,1.03880670,0.00000000,0.80040339,0.34649836
-5.69984992,2.98477463,0.01033834,0.25257793,2.14042169,1.58032996,1.02597986,0.00000000,0.79922443,0.33917249
-5.69384692,2.93254432,0.00962866,0.24622138,2.12339772,1.54769053,1.01239582,0.00000000,0.79714648,0.33183616
-5.68784392,2.87794929,0.00896061,0.23972956,2.10221757,1.51378136,0.99795924,0.00000000,0.79404733,0.32443245
-5.68184092,2.82075976,0.00833360,0.23308083,2.07655624,1.47856503,0.98258264,0.00000000,0.78981425,0.31691285
-5.67583792,2.76078382,0.00774730,0.22625532,2.04618583,1.44200939,0.96619329,0.00000000,0.78434938,0.30923960
-5.66983492,2.69788847,0.00720164,0.21923677,2.01098992,1.40409924,0.94873985,0.00000000,0.77757483,0.30138742
-5.66383192,2.63201908,0.00669688,0.21201436,1.97097482,1.36484783,0.93019851,0.00000000,0.76943739,0.29334491
-5.65782891,2.56321616,0.00623355,0.20458431,1.92627689,1.32430736,0.91057804,0.00000000,0.75991243,0.28511522
-5.65182591,2.49162833,0.00581250,0.19695124,1.87716560,1.28257780,0.88992382,0.00000000,0.74900690,0.27671619
-5.64582291,2.41752096,0.00543483,0.18912908,1.82404199,1.23981350,0.86832028,0.00000000,0.73676122,0.26818006
-5.63981991,2.34127965,0.00510194,0.18114162,1.76743265,1.19622718,0.84589194,0.00000000,0.72324999,0.25955252
-5.63381691,2.26340868,0.00481545,0.17302253,1.70797928,1.15209096,0.82280275,0.00000000,0.70858154,0.25089140
-5.62781391,2.18452434,0.00457714,0.16481492,1.64642437,1.10773454,0.79925398,0.00000000,0.69289634,0.24226508
-5.62181091,2.10534350,0.00438893,0.15657040,1.58359362,1.06354045,0.77548059,0.00000000,0.67636429,0.23375049
-5.61580790,2.02666795,0.00425275,0.14834784,1.52037563,1.01993667,0.75174641,0.00000000,0.65918114,0.22543100
-5.60980490,1.94936526,0.00417047,0.14021167,1.45769989,0.97738699,0.72833813,0.00000000,0.64156413,0.21739423
-5.60380190,1.87434694,0.00414378,0.13223002,1.39651369,0.93637962,0.70555851,0.00000000,0.62374695,0.20972974
-5.59779890,1.80254479,0.00417407,0.12447268,1.33775880,0.89741438,0.68371896,0.00000000,0.60597436,0.20252677
-5.59179590,1.73488621,0.00426228,0.11700899,1.28234872,0.86098920,0.66313164,0.00000000,0.58849647,0.19587209
-5.58579290,1.67226954,0.00440878,0.10990584,1.23114704,0.82758630,0.64410156,0.00000000,0.57156288,0.18984782
-5.57978989,1.61553990,0.00461324,0.10322566,1.18494753,0.79765869,0.62691855,0.00000000,0.55541693,0.18452953
-5.57378689,1.56546651,0.00487446,0.09702476,1.14445634,0.77161735,0.61184961,0.00000000,0.54029000,0.17998433
-5.56778389,1.52272195,0.00519035,0.09135179,1.11027673,0.74981946,0.59913167,0.00000000,0.52639615,0.17626917
-5.56178089,1.48786378,0.00555774,0.08624655,1.08289638,0.73255824,0.58896492,0.00000000,0.51392711,0.17342932
-5.55577789,1.46131924,0.00597239,0.08173909,1.06267762,0.72005434,0.58150693,0.00000000,0.50304776,0.17149701
-5.54977489,1.44337304,0.00642891,0.07784912,1.04985044,0.71244933,0.57686771,0.00000000,0.49389215,0.17049024
-5.54377189,1.43415866,0.00692083,0.07458571,1.04450847,0.70980115,0.57510583,0.00000000,0.48656025,0.17041191
-5.53776888,1.43365333,0.00744059,0.07194732,1.04660765,0.71208176,0.57622564,0.00000000,0.48111536,0.17124911
-5.53176588,1.44167673,0.00797969,0.06992207,1.05596781,0.71917706,0.58017588,0.00000000,0.47758244,0.17297276
-5.52576288,1.45789342,0.00852879,0.06848819,1.07227671,0.73088878,0.58684951,0.00000000,0.47594720,0.17553760
-5.51975988,1.48181900,0.00907792,0.06761477,1.09509669,0.74693858,0.59608502,0.00000000,0.47615624,0.17888247
-5.51375688,1.51282964,0.00961668,0.06726261,1.12387356,0.76697392,0.60766910,0.00000000,0.47811802,0.18293103
-5.50775388,1.55017490,0.01013451,0.06738519,1.15794765,0.79057563,0.62134054,0.00000000,0.48170476,0.18759280
-5.50175088,1.59299332,0.01062094,0.06792977,1.19656672,0.81726693,0.63679551,0.00000000,0.48675526,0.19276470
-5.49574787,1.64033036,0.01106586,0.06883859,1.23890046,0.84652341,0.65369380,0.00000000,0.49307847,0.19833278
-5.48974487,1.69115813,0.01145983,0.07005002,1.28405630,0.87778391,0.67166596,0.00000000,0.50045767,0.20417441
-5.48374187,1.74439627,0.01179434,0.07149981,1.33109621,0.91046164,0.69032116,0.00000000,0.50865534,0.21016067
-5.47773887,1.79893335,0.01206205,0.07312231,1.37905406,0.94395544,0.70925536,0.00000000,0.51741825,0.21615893
-5.47173587,1.85364817,0.01225699,0.07485167,1.42695323,0.97766059,0.72805966,0.00000000,0.52648287,0.22203557
-5.46573287,1.90743025,0.01237476,0.07662296,1.47382404,1.01097908,0.74632847,0.00000000,0.53558079,0.22765874
-5.45972986,1.95919905,0.01241264,0.07837331,1.51872063,1.04332892,0.76366731,0.00000000,0.54444401,0.23290099
-5.45372686,2.00792148,0.01236961,0.08004289,1.56073704,1.07415238,0.77970000,0.00000000,0.55281000,0.23764188
-5.44772386,2.05262726,0.01224643,0.08157582,1.59902205,1.10292303,0.79407509,0.00000000,0.56042644,0.24177023
-5.44172086,2.09242202,0.01204553,0.08292106,1.63279258,1.12915159,0.80647131,0.00000000,0.56705539,0.24518622
-5.43571786,2.12649809,0.01177091,0.08403304,1.66134550,1.15239051,0.81660213,0.00000000,0.57247709,0.24780309
-5.42971486,2.15414293,0.01142800,0.08487232,1.68406759,1.17223760,0.82421930,0.00000000,0.57649311,0.24954848
-5.42371186,2.17474559,0.01102345,0.08540601,1.70044369,1.18833877,0.82911543,0.00000000,0.57892905,0.25036543
-5.41770885,2.18780114,0.01056490,0.08560812,1.71006286,1.20039002,0.83112572,0.00000000,0.57963671,0.25021296
-5.41170585,2.19291367,0.01006073,0.08545971,1.71262272,1.20813905,0.83012885,0.00000000,0.57849574,0.24906633
-5.40570285,2.18979796,0.00951978,0.08494904,1.70793177,1.21138660,0.82604727,0.00000000,0.57541495,0.24691690
-5.39969985,2.17828019,0.00895112,0.08407139,1.69591004,1.20998767,0.81884687,0.00000000,0.57033310,0.24377180
-5.39369685,2.15829786,0.00836376,0.08282894,1.67658789,1.20385279,0.80853624,0.00000000,0.56321944,0.23965318
-5.38769385,2.12989904,0.00776646,0.08123043,1.65010319,1.19294925,0.79516550,0.00000000,0.55407383,0.23459737
-5.38169085,2.09324109,0.00716748,0.07929072,1.61669687,1.17730241,0.77882485,0.00000000,0.54292650,0.22865377
-5.37568784,2.04858864,0.00657445,0.07703027,1.57670701,1.15699685,0.75964279,0.00000000,0.52983749,0.22188362
-5.36968484,1.99631088,0.00599421,0.07447453,1.53056151,1.13217727,0.73778401,0.00000000,0.51489569,0.21435868
-5.36368184,1.93687784,0.00543273,0.07165325,1.47876936,1.10304884,0.71344699,0.00000000,0.49821739,0.20615976
-5.35767884,1.87085547,0.00489503,0.06859975,1.42191080,1.06987689,0.68686117,0.00000000,0.47994454,0.19737523
-5.35167584,1.79889945,0.00438520,0.06535014,1.36062634,1.03298562,0.65828376,0.00000000,0.46024236,0.18809950
-5.34567284,1.72174734,0.00390638,0.06194253,1.29560484,0.99275566,0.62799607,0.00000000,0.43929665,0.17843140
-5.33966983,1.64020917,0.00346080,0.05841620,1.22757092,0.94962045,0.59629944,0.00000000,0.41731049,0.16847269
-5.33366683,1.55515643,0.00304989,0.05481085,1.15727180,0.90406120,0.56351066,0.00000000,0.39450065,0.15832641
-5.32766383,1.46750943,0.00267429,0.05116584,1.08546400,0.85660065,0.52995706,0.00000000,0.37109355,0.14809543
-5.32166083,1.37822354,0.00233404,0.04751947,1.01290005,0.80779562,0.49597130,0.00000000,0.34732104,0.13788096
-5.31565783,1.28827437,0.00202860,0.04390838,0.94031558,0.75822860,0.46188593,0.00000000,0.32341595,0.12778114
-5.30965483,1.19864246,0.00175702,0.04036693,0.86841717,0.70849863,0.42802798,0.00000000,0.29960770,0.11788977
-5.30365183,1.11029789,0.00151803,0.03692679,0.79787125,0.65921183,0.39471356,0.00000000,0.27611797,0.10829515
-5.29764882,1.02418538,0.00131011,0.03361651,0.72929420,0.61097186,0.36224284,0.00000000,0.25315662,0.09907902
-5.29164582,0.94121029,0.00113163,0.03046128,0.66324422,0.56437066,0.33089545,0.00000000,0.23091809,0.09031572
-5.28564282,0.86222598,0.00098091,0.02748274,0.60021479,0.51997986,0.30092641,0.00000000,0.20957822,0.08207149
-5.27963982,0.78802287,0.00085631,0.02469885,0.54063017,0.47834299,0.27256286,0.00000000,0.18929169,0.07440395
-5.27363682,0.71931946,0.00075625,0.02212399,0.48484278,0.43996872,0.24600153,0.00000000,0.17019013,0.06736172
-5.26763382,0.65675543,0.00067929,0.01976896,0.43313249,0.40532536,0.22140706,0.00000000,0.15238098,0.06098427
-5.26163082,0.60088676,0.00062417,0.01764121,0.38570783,0.37483638,0.19891120,0.00000000,0.13594695,0.05530188
-5.25562781,0.55218274,0.00058981,0.01574501,0.34270866,0.34887708,0.17861275,0.00000000,0.12094620,0.05033570
-5.24962481,0.51102476,0.00057530,0.01408175,0.30421041,0.32777226,0.16057825,0.00000000,0.10741319,0.04609798
-5.24362181,0.47770633,0.00057995,0.01265022,0.27022931,0.31179455,0.14484336,0.00000000,0.09535990,0.04259231
-5.23761881,0.45243421,0.00060323,0.01144692,0.24072853,0.30116333,0.13141460,0.00000000,0.08477764,0.03981398
-5.23161581,0.43533006,0.00064476,0.01046635,0.21562466,0.29604392,0.12027157,0.00000000,0.07563904,0.03775030
-5.22561281,0.42643249,0.00070430,0.00970135,0.19479450,0.29654682,0.11136935,0.00000000,0.06790040,0.03638098
-5.21960980,0.42569899,0.00078168,0.00914336,0.17808166,0.30272692,0.10464094,0.00000000,0.06150397,0.03567851
-5.21360680,0.43300771,0.00087679,0.00878267,0.16530287,0.31458241,0.09999974,0.00000000,0.05638036,0.03560851
-5.20760380,0.44815894,0.00098950,0.00860869,0.15625363,0.33205356,0.09734195,0.00000000,0.05245089,0.03613013
-5.20160080,0.47087623,0.00111965,0.00861013,0.15071336,0.35502118,0.09654870,0.00000000,0.04962970,0.03719637
-5.19559780,0.50080748,0.00126697,0.00877517,0.14844965,0.38330518,0.09748816,0.00000000,0.04782577,0.03875460
-5.18959480,0.53752591,0.00143104,0.00909164,0.14922179,0.41666318,0.10001727,0.00000000,0.04694475,0.04074692
-5.18359180,0.58053158,0.00161128,0.00954720,0.15278369,0.45478957,0.10398348,0.00000000,0.04689054,0.04311080
-5.17758879,0.62925350,0.00180688,0.01012940,0.15888596,0.49731538,0.10922627,0.00000000,0.04756662,0.04577968
-5.17158579,0.68305295,0.00201674,0.01082589,0.16727765,0.54380915,0.11557868,0.00000000,0.04887736,0.04868375
-5.16558279,0.74122816,0.00223955,0.01162451,0.17770750,0.59377923,0.12286875,0.00000000,0.05072895,0.05175086
-5.15957979,0.80302084,0.00247365,0.01251347,0.18992494,0.64667774,0.13092114,0.00000000,0.05303035,0.05490752
-5.15357679,0.86762454,0.00271714,0.01348151,0.20368102,0.70190633,0.13955876,0.00000000,0.05569405,0.05808009
-5.14757379,0.93419522,0.00296781,0.01451804,0.21872929,0.75882394,0.14860459,0.00000000,0.05863676,0.06119601
-5.14157079,1.00186366,0.00322321,0.01561334,0.23482683,0.81675653,0.15788363,0.00000000,0.06177994,0.06418519
-5.13556778,1.06974980,0.00348065,0.01675874,0.25173536,0.87500853,0.16722504,0.00000000,0.06505039,0.06698134
-5.12956478,1.13697847,0.00373728,0.01794675,0.26922259,0.93287591,0.17646433,0.00000000,0.06838063,0.06952339
-5.12356178,1.20269616,0.00399010,0.01917127,0.28706375,0.98966045,0.18544567,0.00000000,0.07170927,0.07175679
-5.11755878,1.26608822,0.00423605,0.02042767,0.30504326,1.04468467,0.19402416,0.00000000,0.07498124,0.07363474
-5.11155578,1.32639578,0.00447207,0.02171286,0.32295649,1.09730691,0.20206802,0.00000000,0.07814800,0.07511923
-5.10555278,1.38293186,0.00469514,0.02302536,0.34061153,1.14693598,0.20946066,0.00000000,0.08116752,0.07618188
-5.09954977,1.43509569,0.00490238,0.02436520,0.35783097,1.19304472,0.21610244,0.00000000,0.08400426,0.07680452
-5.09354677,1.48238496,0.00509111,0.02573381,0.37445344,1.23518187,0.22191210,0.00000000,0.08662893,0.07697950
-5.08754377,1.52440513,0.00525889,0.02713387,0.39033502,1.27298179,0.22682786,0.00000000,0.08901824,0.07670969
-5.08154077,1.56087553,0.00540358,0.02856897,0.40535034,1.30617148,0.23080801,0.00000000,0.09115439,0.07600818
-5.07553777,1.59163198,0.00552339,0.03004324,0.41939343,1.33457459,0.23383107,0.00000000,0.09302466,0.07489773
-5.06953477,1.61662567,0.00561690,0.03156098,0.43237816,1.35811235,0.23589551,0.00000000,0.09462076,0.07340982
-5.06353177,1.63591863,0.00568313,0.03312613,0.44423843,1.37680125,0.23701891,0.00000000,0.09593830,0.07158365
-5.05752876,1.64967574,0.00572146,0.03474171,0.45492807,1.39074772,0.23723684,0.00000000,0.09697611,0.06946482
-5.05152576,1.65815392,0.00573172,0.03640935,0.46442044,1.40013995,0.23660130,0.00000000,0.09773574,0.06710387
-5.04552276,1.66168896,0.00571413,0.03812870,0.47270787,1.40523746,0.23517886,0.00000000,0.09822091,0.06455486
-5.03951976,1.66068052,0.00566929,0.03989693,0.47980090,1.40635877,0.23304863,0.00000000,0.09843706,0.06187376
-5.03351676,1.65557628,0.00559816,0.04170833,0.48572747,1.40386787,0.23030002,0.00000000,0.09839108,0.05911700
-5.02751376,1.64685560,0.00550201,0.04355397,0.49053192,1.39816006,0.22703049,0.00000000,0.09809108,0.05634004
-5.02151076,1.63501373,0.00538239,0.04542145,0.49427401,1.38964795,0.22334325,0.00000000,0.09754625,0.05359605
-5.01550775,1.62054694,0.00524112,0.04729487,0.49702785,1.37874796,0.21934499,0.00000000,0.09676692,0.05093477
-5.00950475,1.60393925,0.00508017,0.04915487,0.49888067,1.36586818,0.21514377,0.00000000,0.09576463,0.04840153
-5.00350175,1.58565109,0.00490170,0.05097892,0.49993151,1.35139779,0.21084690,0.00000000,0.09455223,0.04603643
-4.99749875,1.56611024,0.00470796,0.05274170,0.50028971,1.33569842,0.20655908,0.00000000,0.09314408,0.04387379
-4.99149575,1.54570505,0.00450128,0.05441568,0.50007312,1.31909768,0.20238058,0.00000000,0.09155621,0.04194172
-4.98549275,1.52478003,0.00428401,0.05597185,0.49940609,1.30188494,0.19840556,0.00000000,0.08980637,0.04026184
-4.97948974,1.50363363,0.00405853,0.05738054,0.49841699,1.28430910,0.19472057,0.00000000,0.08791412,0.03884929
-4.97348674,1.48251792,0.00382717,0.05861232,0.49723558,1.26657843,0.19140310,0.00000000,0.08590073,0.03771272
-4.96748374,1.46163983,0.00359218,0.05963902,0.49598983,1.24886196,0.18852031,0.00000000,0.08378900,0.03685452
-4.96148074,1.44116368,0.00335576,0.06043464,0.49480261,1.23129220,0.18612779,0.00000000,0.08160297,0.03627115
-4.95547774,1.42121444,0.00311997,0.06097635,0.49378813,1.21396875,0.18426858,0.00000000,0.07936748,0.03595347
-4.94947474,1.40188148,0.00288676,0.06124531,0.49304824,1.19696251,0.18297224,0.00000000,0.07710769,0.03588723
-4.94347174,1.38322240,0.00265792,0.06122741,0.49266885,1.18031988,0.18225417,0.00000000,0.07484848,0.03605361
-4.93746873,1.36526667,0.00243508,0.06091392,0.49271656,1.16406696,0.18211512,0.00000000,0.07261382,0.03642975
-4.93146573,1.34801897,0.00221971,0.06030183,0.49323568,1.14821322,0.18254098,0.00000000,0.07042616,0.03698942
-4.92546273,1.33146204,0.00201309,0.05939411,0.49424590,1.13275462,0.18350291,0.00000000,0.06830587,0.03770367
-4.91945973,1.31555903,0.00181629,0.05819973,0.49574062,1.11767600,0.18495776,0.00000000,0.06627072,0.03854153
-4.91345673,1.30025558,0.00163022,0.05673342,0.49768631,1.10295292,0.18684893,0.00000000,0.06433552,0.03947077
-4.90745373,1.28548152,0.00145558,0.05501533,0.50002281,1.08855281,0.18910752,0.00000000,0.06251193,0.04045867
-4.90145073,1.27115265,0.00129290,0.05307047,0.50266480,1.07443576,0.19165404,0.00000000,0.06080838,0.04147285
-4.89544772,1.25717265,0.00114254,0.05092798,0.50550429,1.06055512,0.19440029,0.00000000,0.05923029,0.04248208
-4.88944472,1.24343544,0.00100469,0.04862039,0.50841432,1.04685816,0.19725181,0.00000000,0.05778037,0.04345713
-4.88344172,1.22982816,0.00087940,0.04618270,0.51125361,1.03328695,0.20011047,0.00000000,0.05645923,0.04437164
-4.87743872,1.21623508,0.00076659,0.04365156,0.51387206,1.01977993,0.20287733,0.00000000,0.05526608,0.04520293
-4.87143572,1.20254240,0.00066610,0.04106436,0.51611704,1.00627404,0.20545576,0.00000000,0.05419963,0.04593279
-4.86543272,1.18864416,0.00057768,0.03845847,0.51784015,0.99270793,0.20775448,0.00000000,0.05325911,0.04654826
-4.85942971,1.17444912,0.00050105,0.03587050,0.51890425,0.97902597,0.20969072,0.00000000,0.05244539,0.04704227
-4.85342671,1.15988864,0.00043590,0.03333576,0.51919055,0.96518332,0.21119318,0.00000000,0.05176207,0.04741425
-4.84742371,1.14492523,0.00038194,0.03088775,0.51860551,0.95115182,0.21220488,0.00000000,0.05121665,0.04767062
-4.84142071,1.12956154,0.00033891,0.02855793,0.51708728,0.93692658,0.21268562,0.00000000,0.05082164,0.04782511
-4.83541771,1.11384947,0.00030661,0.02637553,0.51461146,0.92253293,0.21261418,0.00000000,0.05059555,0.04789903
-4.82941471,1.09789897,0.00028494,0.02436756,0.51119599,0.90803350,0.21199007,0.00000000,0.05056373,0.04792127
-4.82341171,1.08188596,0.00027389,0.02255893,0.50690503,0.89353494,0.21083474,0.00000000,0.05075913,0.04792829
-4.81740870,1.06605906,0.00027358,0.02097267,0.50185154,0.87919388,0.20919239,0.00000000,0.05122275,0.04796377
-4.81140570,1.05074447,0.00028428,0.01963022,0.49619858,0.86522168,0.20713012,0.00000000,0.05200388,0.04807821
-4.80540270,1.03634862,0.00030636,0.01855178,0.49015918,0.85188756,0.20473757,0.00000000,0.05316011,0.04832831
-4.79939970,1.02335813,0.00034037,0.01775666,0.48399472,0.83951966,0.20212602,0.00000000,0.05475700,0.04877618
-4.79339670,1.01233677,0.00038698,0.01726360,0.47801182,0.82850378,0.19942684,0.00000000,0.05686743,0.04948833
-4.78739370,1.00391912,0.00044697,0.01709106,0.47255769,0.81927940,0.19678948,0.00000000,0.05957070,0.05053455
-4.78139070,0.99880083,0.00052126,0.01725736,0.46801410,0.81233307,0.19437888,0.00000000,0.06295122,0.05198657
-4.77538769,0.99772543,0.00061083,0.01778083,0.46478995,0.80818893,0.19237243,0.00000000,0.06709690,0.05391662
-4.76938469,1.00146795,0.00071671,0.01867968,0.46331263,0.80739657,0.19095645,0.00000000,0.07209723,0.05639579
-4.76338169,1.01081548,0.00083996,0.01997185,0.46401831,0.81051650,0.19032234,0.00000000,0.07804106,0.05949235
-4.75737869,1.02654519,0.00098162,0.02167470,0.46734130,0.81810356,0.19066232,0.00000000,0.08501408,0.06326989
-4.75137569,1.04940047,0.00114265,0.02380447,0.47370282,0.83068879,0.19216501,0.00000000,0.09309611,0.06778546
-4.74537269,1.08006567,0.00132391,0.02637573,0.48349930,0.84876030,0.19501076,0.00000000,0.10235813,0.07308771
-4.73936968,1.11914044,0.00152606,0.02940063,0.49709067,0.87274394,0.19936696,0.00000000,0.11285928,0.07921498
-4.73336668,1.16711445,0.00174958,0.03288813,0.51478874,0.90298437,0.20538330,0.00000000,0.12464376,0.08619355
-4.72736368,1.22434331,0.00199466,0.03684308,0.53684614,0.93972730,0.21318721,0.00000000,0.13773775,0.09403597
-4.72136068,1.29102675,0.00226115,0.04126540,0.56344613,0.98310362,0.22287953,0.00000000,0.15214650,0.10273958
-4.71535768,1.36718975,0.00254857,0.04614917,0.59469351,1.03311618,0.23453045,0.00000000,0.16785168,0.11228530
-4.70935468,1.45266758,0.00285600,0.05148186,0.63060702,1.08962965,0.24817599,0.00000000,0.18480899,0.12263674
-4.70335168,1.54709524,0.00318209,0.05724360,0.67111351,1.15236401,0.26381504,0.00000000,0.20294636,0.13373957
-4.69734867,1.64990208,0.00352504,0.06340667,0.71604411,1.22089213,0.28140702,0.00000000,0.22216261,0.14552145
-4.69134567,1.76031179,0.00388254,0.06993509,0.76513264,1.29464141,0.30087044,0.00000000,0.24232686,0.15789223
-4.68534267,1.87734817,0.00425182,0.07678453,0.81801639,1.37289978,0.32208224,0.00000000,0.26327875,0.17074477
-4.67933967,1.99984657,0.00462965,0.08390241,0.87423945,1.45482576,0.34487812,0.00000000,0.28482942,0.18395614
-4.67333667,2.12647097,0.00501235,0.09122825,0.93325857,1.53946248,0.36905394,0.00000000,0.30676354,0.19738931
-4.66733367,2.25573638,0.00539582,0.09869442,0.99445162,1.62575518,0.39436814,0.00000000,0.32884221,0.21089538
-4.66133067,2.38603599,0.00577565,0.10622707,1.05712848,1.71257177,0.42054518,0.00000000,0.35080687,0.22431613
-4.65532766,2.51567252,0.00614713,0.11374738,1.12054430,1.79872577,0.44728015,0.00000000,0.37238410,0.23748704
-4.64932466,2.64289297,0.00650537,0.12117311,1.18391482,1.88300107,0.47424430,0.00000000,0.39329130,0.25024053
-4.64332166,2.76592587,0.00684537,0.12842036,1.24643362,1.96417777,0.50109151,0.00000000,0.41324311,0.26240955
