energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
-6.00000000,0.98560527,-0.39846220,0.33694490,-0.15639831,0.31205765,-0.07538164,0.04422977,-0.01642360,0.26656525,-0.12301239,0.29226481,-0.13639118,0.00000000,-0.00000000
-5.99399700,1.00908227,-0.41363703,0.35140607,-0.16609350,0.31704997,-0.07779612,0.04360159,-0.01723633,0.27558053,-0.12802989,0.29626817,-0.14218281,0.00000000,-0.00000000
-5.98799400,1.03737589,-0.43094670,0.36780866,-0.17644231,0.32349294,-0.08053569,0.04303188,-0.01804673,0.28599588,-0.13390509,0.30163742,-0.14845227,0.00000000,-0.00000000
-5.98199100,1.07047062,-0.44985459,0.38617622,-0.18722744,0.33137585,-0.08350403,0.04252316,-0.01884085,0.29779021,-0.14047607,0.30837781,-0.15501763,0.00000000,-0.00000000
-5.97598799,1.10826238,-0.46984122,0.40649697,-0.19822844,0.34066091,-0.08660978,0.04207642,-0.01960569,0.31091680,-0.14758523,0.31646933,-0.16170209,0.00000000,-0.00000000
-5.96998499,1.15055632,-0.49041192,0.42872196,-0.20922572,0.35128248,-0.08976790,0.04169115,-0.02032947,0.32530344,-0.15508140,0.32586587,-0.16833690,0.00000000,-0.00000000
-5.96398199,1.19706585,-0.51110382,0.45276400,-0.22000484,0.36314667,-0.09290090,0.04136526,-0.02100185,0.34085307,-0.16282166,0.33649469,-0.17476430,0.00000000,-0.00000000
-5.95797899,1.24741325,-0.53149216,0.47849725,-0.23036076,0.37613126,-0.09593987,0.04109501,-0.02161410,0.35744495,-0.17067296,0.34825613,-0.18084012,0.00000000,-0.00000000
-5.95197599,1.30113206,-0.55119574,0.50575779,-0.24010203,0.39008621,-0.09882534,0.04087502,-0.02215923,0.37493641,-0.17851357,0.36102385,-0.18643623,0.00000000,-0.00000000
-5.94597299,1.35767158,-0.56988156,0.53434506,-0.24905491,0.40483475,-0.10150794,0.04069825,-0.02263209,0.39316513,-0.18623424,0.37464558,-0.19144261,0.00000000,-0.00000000
-5.93996998,1.41640360,-0.58726840,0.56402427,-0.25706704,0.42017521,-0.10394886,0.04055600,-0.02302938,0.41195202,-0.19373908,0.38894450,-0.19576911,0.00000000,-0.00000000
-5.93396698,1.47663152,-0.60312953,0.59452976,-0.26401085,0.43588371,-0.10612004,0.04043807,-0.02334964,0.43110463,-0.20094632,0.40372129,-0.19934672,0.00000000,-0.00000000
-5.92796398,1.53760186,-0.61729419,0.62556932,-0.26978636,0.45171767,-0.10800426,0.04033289,-0.02359319,0.45042091,-0.20778867,0.41875702,-0.20212847,0.00000000,-0.00000000
-5.92196098,1.59851794,-0.62964812,0.65682934,-0.27432336,0.46742014,-0.10959494,0.04022777,-0.02376198,0.46969347,-0.21421352,0.43381672,-0.20408976,0.00000000,-0.00000000
-5.91595798,1.65855553,-0.64013295,0.68798079,-0.27758298,0.48272495,-0.11089577,0.04010921,-0.02385949,0.48871386,-0.22018295,0.44865370,-0.20522823,0.00000000,-0.00000000
-5.90995498,1.71688006,-0.64874470,0.71868568,-0.27955849,0.49736238,-0.11192012,0.03996329,-0.02389054,0.50727709,-0.22567343,0.46301447,-0.20556310,0.00000000,-0.00000000
-5.90395198,1.77266492,-0.65553134,0.74860410,-0.28027538,0.51106551,-0.11269042,0.03977609,-0.02386104,0.52518599,-0.23067553,0.47664430,-0.20513415,0.00000000,-0.00000000
-5.89794897,1.82511005,-0.66058971,0.77740131,-0.27979074,0.52357664,-0.11323728,0.03953416,-0.02377784,0.54225524,-0.23519340,0.48929301,-0.20400012,0.00000000,-0.00000000
-5.89194597,1.87346047,-0.66406184,0.80475495,-0.27819201,0.53465395,-0.11359864,0.03922503,-0.02364849,0.55831509,-0.23924428,0.50072106,-0.20223692,0.00000000,-0.00000000
-5.88594297,1.91702377,-0.66613102,0.83036178,-0.27559515,0.54407779,-0.11381876,0.03883767,-0.02348105,0.57321446,-0.24285799,0.51070551,-0.19993548,0.00000000,-0.00000000
-5.87993997,1.95518611,-0.66701753,0.85394405,-0.27214225,0.55165669,-0.11394733,0.03836296,-0.02328388,0.58682329,-0.24607644,0.51904582,-0.19719943,0.00000000,-0.00000000
-5.87393697,1.98742593,-0.66697450,0.87525497,-0.26799882,0.55723257,-0.11403844,0.03779403,-0.02306555,0.59903425,-0.24895325,0.52556910,-0.19414267,0.00000000,-0.00000000
-5.86793397,2.01332508,-0.66628371,0.89408323,-0.26335074,0.56068510,-0.11414969,0.03712668,-0.02283466,0.60976353,-0.25155335,0.53013477,-0.19088688,0.00000000,-0.00000000
-5.86193097,2.03257678,-0.66525153,0.91025642,-0.25840100,0.56193504,-0.11434127,0.03635952,-0.02259978,0.61895083,-0.25395267,0.53263828,-0.18755910,0.00000000,-0.00000000
-5.85592796,2.04499026,-0.66420505,0.92364311,-0.25336626,0.56094637,-0.11467508,0.03549414,-0.02236937,0.62655863,-0.25623787,0.53301387,-0.18428932,0.00000000,-0.00000000
-5.84992496,2.05049201,-0.66348812,0.93415374,-0.24847335,0.55772711,-0.11521388,0.03453513,-0.02215174,0.63257075,-0.25850586,0.53123619,-0.18120825,0.00000000,-0.00000000
-5.84392196,2.04912367,-0.66345746,0.94174015,-0.24395569,0.55232897,-0.11602044,0.03348996,-0.02195508,0.63699038,-0.26086331,0.52732077,-0.17844519,0.00000000,-0.00000000
-5.83791896,2.04103674,-0.66447845,0.94639393,-0.24004968,0.54484569,-0.11715667,0.03236881,-0.02178739,0.63983767,-0.26342580,0.52132330,-0.17612598,0.00000000,-0.00000000
-5.83191596,2.02648455,-0.66692061,0.94814379,-0.23699101,0.53541021,-0.11868267,0.03118424,-0.02165652,0.64114712,-0.26631668,0.51333773,-0.17437119,0.00000000,-0.00000000
-5.82591296,2.00581190,-0.67115253,0.94705200,-0.23501097,0.52419086,-0.12065578,0.02995086,-0.02157016,0.64096493,-0.26966548,0.50349337,-0.17329429,0.00000000,-0.00000000
-5.81990995,1.97944283,-0.67753613,0.94321021,-0.23433263,0.51138660,-0.12312950,0.02868482,-0.02153581,0.63934637,-0.27360581,0.49195099,-0.17300004,0.00000000,-0.00000000
-5.81390695,1.94786713,-0.68642018,0.93673495,-0.23516698,0.49722167,-0.12615233,0.02740340,-0.02156070,0.63635345,-0.27827270,0.47889823,-0.17358284,0.00000000,-0.00000000
-5.80790395,1.91162623,-0.69813317,0.92776289,-0.23770900,0.48193962,-0.12976658,0.02612445,-0.02165180,0.63205295,-0.28379950,0.46454427,-0.17512527,0.00000000,-0.00000000
-5.80190095,1.87129877,-0.71297549,0.91644630,-0.24213371,0.46579711,-0.13400716,0.02486592,-0.02181566,0.62651479,-0.29031417,0.44911428,-0.17769670,0.00000000,-0.00000000
-5.79589795,1.82748660,-0.73121132,0.90294877,-0.24859219,0.44905765,-0.13890033,0.02364532,-0.02205831,0.61981094,-0.29793529,0.43284354,-0.18135197,0.00000000,-0.00000000
-5.78989495,1.78080135,-0.75306025,0.88744140,-0.25720782,0.43198529,-0.14446260,0.02247932,-0.02238516,0.61201469,-0.30676780,0.41597157,-0.18613033,0.00000000,-0.00000000
-5.78389195,1.73185201,-0.77868939,0.87009952,-0.26807263,0.41483864,-0.15069972,0.02138330,-0.02280079,0.60320040,-0.31689866,0.39873650,-0.19205453,0.00000000,-0.00000000
-5.77788894,1.68123381,-0.80820604,0.85110014,-0.28124412,0.39786528,-0.15760600,0.02037101,-0.02330888,0.59344344,-0.32839280,0.38136966,-0.19913030,0.00000000,-0.00000000
-5.77188594,1.62951823,-0.84165170,0.83061990,-0.29674260,0.38129658,-0.16516391,0.01945425,-0.02391204,0.58282044,-0.34128931,0.36409075,-0.20734611,0.00000000,-0.00000000
-5.76588294,1.57724452,-0.87899775,0.80883369,-0.31454924,0.36534316,-0.17334401,0.01864269,-0.02461171,0.57140962,-0.35559845,0.34710344,-0.21667341,0.00000000,-0.00000000
-5.75987994,1.52491251,-0.92014331,0.78591370,-0.33460499,0.35019101,-0.18210548,0.01794365,-0.02540811,0.55929099,-0.37129948,0.33059177,-0.22706739,0.00000000,-0.00000000
-5.75387694,1.47297673,-0.96491552,0.76202885,-0.35681062,0.33599826,-0.19139703,0.01736203,-0.02630022,0.54654660,-0.38833955,0.31471705,-0.23846827,0.00000000,-0.00000000
-5.74787394,1.42184174,-1.01307270,0.73734443,-0.38102775,0.32289274,-0.20115836,0.01690025,-0.02728577,0.53326043,-0.40663389,0.29961569,-0.25080307,0.00000000,-0.00000000
-5.74187094,1.37185868,-1.06431019,0.71202189,-0.40708128,0.31097029,-0.21132209,0.01655828,-0.02836140,0.51951817,-0.42606720,0.28539750,-0.26398797,0.00000000,-0.00000000
-5.73586793,1.32332286,-1.11826900,0.68621857,-0.43476283,0.30029380,-0.22181611,0.01633365,-0.02952271,0.50540666,-0.44649647,0.27214493,-0.27793111,0.00000000,-0.00000000
-5.72986493,1.27647259,-1.17454685,0.66008735,-0.46383550,0.29089310,-0.23256629,0.01622158,-0.03076451,0.49101317,-0.46775499,0.25991278,-0.29253569,0.00000000,-0.00000000
-5.72386193,1.23148898,-1.23271116,0.63377616,-0.49403948,0.28276561,-0.24349929,0.01621509,-0.03208098,0.47642449,-0.48965736,0.24872866,-0.30770332,0.00000000,-0.00000000
-5.71785893,1.18849709,-1.29231339,0.60742730,-0.52509853,0.27587774,-0.25454551,0.01630521,-0.03346595,0.46172599,-0.51200548,0.23859404,-0.32333737,0.00000000,-0.00000000
-5.71185593,1.14756825,-1.35290393,0.58117670,-0.55672699,0.27016708,-0.26564187,0.01648116,-0.03491310,0.44700074,-0.53459493,0.22948575,-0.33934621,0.00000000,-0.00000000
-5.70585293,1.10872374,-1.41404660,0.55515304,-0.58863688,0.26554537,-0.27673425,0.01673059,-0.03641619,0.43232885,-0.55722169,0.22135814,-0.35564605,0.00000000,-0.00000000
-5.69984992,1.07193996,-1.47533201,0.52947692,-0.62054496,0.26190210,-0.28777949,0.01703988,-0.03796924,0.41778709,-0.57968854,0.21414550,-0.37216316,0.00000000,-0.00000000
-5.69384692,1.03715496,-1.53638872,0.50426018,-0.65217915,0.25910881,-0.29874667,0.01739443,-0.03956666,0.40344899,-0.60181095,0.20776505,-0.38883539,0.00000000,-0.00000000
-5.68784392,1.00427654,-1.59689160,0.47960546,-0.68328415,0.25702396,-0.30961764,0.01777901,-0.04120328,0.38938540,-0.62342206,0.20212018,-0.40561278,0.00000000,-0.00000000
-5.68184092,0.97319164,-1.65656652,0.45560606,-0.71362586,0.25549822,-0.32038665,0.01817813,-0.04287434,0.37566572,-0.64437643,0.19710392,-0.42245707,0.00000000,-0.00000000
-5.67583792,0.94377695,-1.71519110,0.43234632,-0.74299438,0.25438017,-0.33105904,0.01857646,-0.04457534,0.36235958,-0.66455225,0.19260275,-0.43934017,0.00000000,-0.00000000
-5.66983492,0.91591048,-1.77259129,0.40990234,-0.77120547,0.25352209,-0.34164899,0.01895920,-0.04630188,0.34953912,-0.68385203,0.18850036,-0.45624154,0.00000000,-0.00000000
-5.66383192,0.88948371,-1.82863376,0.38834331,-0.79810029,0.25278589,-0.35217644,0.01931252,-0.04804931,0.33728169,-0.70220159,0.18468156,-0.47314464,0.00000000,-0.00000000
-5.65782891,0.86441385,-1.88321459,0.36773322,-0.82354369,0.25204871,-0.36266324,0.01962400,-0.04981241,0.32567273,-0.71954743,0.18103606,-0.49003246,0.00000000,-0.00000000
-5.65182591,0.84065578,-1.93624485,0.34813293,-0.84742102,0.25120824,-0.37312879,0.01988301,-0.05158499,0.31480887,-0.73585274,0.17746205,-0.50688258,0.00000000,-0.00000000
-5.64582291,0.81821307,-1.98763396,0.32960251,-0.86963379,0.25018744,-0.38358536,0.02008107,-0.05335944,0.30480080,-0.75109224,0.17386957,-0.52366179,0.00000000,-0.00000000
-5.63981991,0.79714747,-2.03727200,0.31220375,-0.89009461,0.24893842,-0.39403341,0.02021219,-0.05512636,0.29577584,-0.76524627,0.17018339,-0.54032090,0.00000000,-0.00000000
-5.63381691,0.77758639,-2.08501216,0.29600249,-0.90872163,0.24744539,-0.40445711,0.02027314,-0.05687419,0.28787980,-0.77829452,0.16634550,-0.55678981,0.00000000,-0.00000000
-5.62781391,0.75972776,-2.13065466,0.28107084,-0.92543326,0.24572645,-0.41482045,0.02026362,-0.05858891,0.28127811,-0.79020993,0.16231692,-0.57297346,0.00000000,-0.00000000
-5.62181091,0.74384197,-2.17393353,0.26748893,-0.94014320,0.24383419,-0.42506426,0.02018637,-0.06025391,0.27615584,-0.80095317,0.15807898,-0.58874882,0.00000000,-0.00000000
-5.61580790,0.73027036,-2.21450722,0.25534604,-0.95275672,0.24185488,-0.43510427,0.02004718,-0.06184993,0.27271651,-0.81046814,0.15363385,-0.60396337,0.00000000,-0.00000000
-5.60980490,0.71942021,-2.25195431,0.24474115,-0.96316803,0.23990638,-0.44483052,0.01985478,-0.06335523,0.27117954,-0.81867898,0.14900438,-0.61843523,0.00000000,-0.00000000
-5.60380190,0.71175614,-2.28577479,0.23578258,-0.97125959,0.23813469,-0.45410822,0.01962069,-0.06474586,0.27177638,-0.82548871,0.14423325,-0.63195509,0.00000000,-0.00000000
-5.59779890,0.70778795,-2.31539746,0.22858680,-0.97690298,0.23670926,-0.46278013,0.01935886,-0.06599617,0.27474513,-0.83077994,0.13938143,-0.64429007,0.00000000,-0.00000000
-5.59179590,0.70805532,-2.34019342,0.22327640,-0.97996192,0.23581720,-0.47067045,0.01908536,-0.06707944,0.28032399,-0.83441745,0.13452613,-0.65518940,0.00000000,-0.00000000
-5.58579290,0.71310957,-2.35949521,0.21997717,-0.98029691,0.23565659,-0.47759008,0.01881789,-0.06796865,0.28874347,-0.83625279,0.12975809,-0.66439178,0.00000000,-0.00000000
-5.57978989,0.72349327,-2.37262095,0.21881451,-0.97777161,0.23642903,-0.48334303,0.01857525,-0.06863743,0.30021766,-0.83613060,0.12517861,-0.67163403,0.00000000,-0.00000000
-5.57378689,0.73971833,-2.37890231,0.21990913,-0.97226043,0.23833189,-0.48773378,0.01837680,-0.06906097,0.31493497,-0.83389638,0.12089616,-0.67666090,0.00000000,-0.00000000
-5.56778389,0.76224324,-2.37771500,0.22337237,-0.96365700,0.24155022,-0.49057517,0.01824185,-0.06921706,0.33304843,-0.82940525,0.11702289,-0.67923528,0.00000000,-0.00000000
-5.56178089,0.79145055,-2.36851013,0.22930124,-0.95188305,0.24624908,-0.49169648,0.01818907,-0.06908707,0.35466617,-0.82253133,0.11367107,-0.67914856,0.00000000,-0.00000000
-5.55577789,0.82762537,-2.35084480,0.23777337,-0.93689700,0.25256609,-0.49095125,0.01823589,-0.06865683,0.37984238,-0.81317702,0.11094960,-0.67623047,0.00000000,-0.00000000
-5.54977489,0.87093579,-2.32441027,0.24884218,-0.91870195,0.26060492,-0.48822454,0.01839799,-0.06791744,0.40856918,-0.80128186,0.10896070,-0.67035792,0.00000000,-0.00000000
-5.54377189,0.92141620,-2.28905608,0.26253242,-0.89735234,0.27042968,-0.48343907,0.01868875,-0.06686584,0.44076985,-0.78683033,0.10779695,-0.66146229,0.00000000,-0.00000000
-5.53776888,0.97895420,-2.24480881,0.27883635,-0.87295902,0.28206070,-0.47656014,0.01911888,-0.06550527,0.47629378,-0.76985817,0.10753860,-0.64953493,0.00000000,-0.00000000
-5.53176588,1.04328181,-2.19188433,0.29771060,-0.84569221,0.29547163,-0.46759887,0.01969604,-0.06384542,0.51491352,-0.75045683,0.10825137,-0.63463037,0.00000000,-0.00000000
-5.52576288,1.11397159,-2.13069296,0.31907411,-0.81578223,0.31058823,-0.45661373,0.02042459,-0.06190237,0.55632415,-0.72877595,0.10998478,-0.61686707,0.00000000,-0.00000000
-5.51975988,1.19043793,-2.06183708,0.34280703,-0.78351784,0.32728876,-0.44371025,0.02130548,-0.05969831,0.60014522,-0.70502351,0.11277084,-0.59642580,0.00000000,-0.00000000
-5.51375688,1.27194376,-1.98610136,0.36875077,-0.74924230,0.34540612,-0.42903882,0.02233613,-0.05726097,0.64592533,-0.67946379,0.11662337,-0.57354544,0.00000000,-0.00000000
-5.50775388,1.35761259,-1.90443607,0.39670928,-0.71334706,0.36473151,-0.41279095,0.02351053,-0.05462292,0.69314934,-0.65241331,0.12153778,-0.54851669,0.00000000,-0.00000000
-5.50175088,1.44644557,-1.81793440,0.42645139,-0.67626377,0.38501971,-0.39519393,0.02481940,-0.05182064,0.74124810,-0.62423477,0.12749124,-0.52167368,0.00000000,-0.00000000
-5.49574787,1.53734325,-1.72780476,0.45771425,-0.63845451,0.40599564,-0.37650427,0.02625037,-0.04889349,0.78961042,-0.59532958,0.13444338,-0.49338418,0.00000000,-0.00000000
-5.48974487,1.62913118,-1.63533958,0.49020773,-0.60040113,0.42736196,-0.35700037,0.02778836,-0.04588258,0.83759698,-0.56612909,0.14233729,-0.46403862,0.00000000,-0.00000000
-5.48374187,1.72058860,-1.54188199,0.52361962,-0.56259376,0.44880761,-0.33697452,0.02941592,-0.04282968,0.88455574,-0.53708517,0.15110082,-0.43403858,0.00000000,-0.00000000
-5.47773887,1.81047916,-1.44879189,0.55762147,-0.52551939,0.47001677,-0.31672482,0.03111373,-0.03977600,0.92983823,-0.50866033,0.16064822,-0.40378529,0.00000000,-0.00000000
-5.47173587,1.89758268,-1.35741288,0.59187478,-0.48965065,0.49067800,-0.29654732,0.03286101,-0.03676127,0.97281628,-0.48131802,0.17088191,-0.37366851,0.00000000,-0.00000000
-5.46573287,1.98072667,-1.26904119,0.62603744,-0.45543549,0.51049327,-0.27672853,0.03463609,-0.03382268,1.01289843,-0.45551318,0.18169446,-0.34405633,0.00000000,-0.00000000
-5.45972986,2.05881649,-1.18489795,0.65977010,-0.42328793,0.52918645,-0.25753890,0.03641689,-0.03099417,1.04954553,-0.43168361,0.19297056,-0.31528636,0.00000000,-0.00000000
-5.45372686,2.13086320,-1.10610529,0.69274235,-0.39358025,0.54651101,-0.23922709,0.03818143,-0.02830575,1.08228478,-0.41024212,0.20458920,-0.28765839,0.00000000,-0.00000000
-5.44772386,2.19600782,-1.03366702,0.72463838,-0.36663682,0.56225667,-0.22201554,0.03990833,-0.02578311,1.11072186,-0.39156970,0.21642577,-0.26142901,0.00000000,-0.00000000
-5.44172086,2.25354146,-0.96845405,0.75516220,-0.34272956,0.57625480,-0.20609707,0.04157726,-0.02344729,1.13455049,-0.37600978,0.22835415,-0.23680807,0.00000000,-0.00000000
-5.43571786,2.30292043,-0.91119448,0.78404206,-0.32207515,0.58838227,-0.19163283,0.04316933,-0.02131469,1.15355918,-0.36386339,0.24024886,-0.21395708,0.00000000,-0.00000000
-5.42971486,2.34377604,-0.86246820,0.81103415,-0.30483382,0.59856389,-0.17875127,0.04466748,-0.01939710,1.16763493,-0.35538535,0.25198713,-0.19298950,0.00000000,-0.00000000
-5.42371186,2.37591879,-0.82270540,0.83592553,-0.29110954,0.60677316,-0.16754820,0.04605675,-0.01770195,1.17676370,-0.35078123,0.26345090,-0.17397267,0.00000000,-0.00000000
-5.41770885,2.39933707,-0.79218854,0.85853622,-0.28095155,0.61303155,-0.15808775,0.04732455,-0.01623273,1.18102778,-0.35020490,0.27452885,-0.15693130,0.00000000,-0.00000000
-5.41170585,2.41419054,-0.77105707,0.87872065,-0.27435685,0.61740633,-0.15040406,0.04846082,-0.01498937,1.18060010,-0.35375673,0.28511836,-0.14185200,0.00000000,-0.00000000
-5.40570285,2.42079870,-0.75931421,0.89636836,-0.27127347,0.62000706,-0.14450346,0.04945814,-0.01396885,1.17573591,-0.36148210,0.29512737,-0.12868890,0.00000000,-0.00000000
-5.39969985,2.41962538,-0.75683530,0.91140431,-0.27160435,0.62098100,-0.14036717,0.05031183,-0.01316568,1.16676204,-0.37337036,0.30447624,-0.11736965,0.00000000,-0.00000000
-5.39369685,2.41125969,-0.76337702,0.92378858,-0.27521155,0.62050761,-0.13795410,0.05101992,-0.01257256,1.15406449,-0.38935403,0.31309948,-0.10780188,0.00000000,-0.00000000
-5.38769385,2.39639458,-0.77858719,0.93351583,-0.28192059,0.61879244,-0.13720383,0.05158313,-0.01218086,1.13807452,-0.40930846,0.32094738,-0.09987952,0.00000000,-0.00000000
-5.38169085,2.37580375,-0.80201485,0.94061453,-0.29152500,0.61606056,-0.13803955,0.05200476,-0.01198118,1.11925422,-0.43305190,0.32798741,-0.09348892,0.00000000,-0.00000000
-5.37568784,2.35031783,-0.83312039,0.94514595,-0.30379071,0.61254983,-0.14037089,0.05229059,-0.01196380,1.09808184,-0.46034618,0.33420545,-0.08851449,0.00000000,-0.00000000
-5.36968484,2.32080075,-0.87128580,0.94720306,-0.31846045,0.60850423,-0.14409666,0.05244868,-0.01211909,1.07503760,-0.49089817,0.33960665,-0.08484362,0.00000000,-0.00000000
-5.36368184,2.28812698,-0.91582500,0.94690927,-0.33525816,0.60416738,-0.14910734,0.05248918,-0.01243783,1.05059041,-0.52436216,0.34421596,-0.08237085,0.00000000,-0.00000000
-5.35767884,2.25316043,-0.96599444,0.94441702,-0.35389326,0.59977651,-0.15528744,0.05242411,-0.01291141,1.02518610,-0.56034339,0.34807812,-0.08100117,0.00000000,-0.00000000
-5.35167584,2.21673541,-1.02100411,0.93990618,-0.37406503,0.59555689,-0.16251765,0.05226704,-0.01353205,0.99923731,-0.59840281,0.35125715,-0.08065237,0.00000000,-0.00000000
-5.34567284,2.17964008,-1.08002902,0.93358212,-0.39546705,0.59171688,-0.17067678,0.05203282,-0.01429285,0.97311553,-0.63806322,0.35383522,-0.08125647,0.00000000,-0.00000000
-5.33966983,2.14260266,-1.14222136,0.92567348,-0.41779171,0.58844372,-0.17964361,0.05173723,-0.01518780,0.94714532,-0.67881681,0.35591085,-0.08276025,0.00000000,-0.00000000
-5.33366683,2.10628047,-1.20672324,0.91642947,-0.44073486,0.58589989,-0.18929853,0.05139661,-0.01621174,0.92160084,-0.72013399,0.35759643,-0.08512496,0.00000000,-0.00000000
-5.32766383,2.07125179,-1.27267999,0.90611662,-0.46400061,0.58422031,-0.19952498,0.05102746,-0.01736019,0.89670461,-0.76147343,0.35901507,-0.08832524,0.00000000,-0.00000000
-5.32166083,2.03801044,-1.33925385,0.89501503,-0.48730620,0.58351017,-0.21021082,0.05064603,-0.01862924,0.87262839,-0.80229307,0.36029686,-0.09234748,0.00000000,-0.00000000
-5.31565783,2.00696285,-1.40563772,0.88341403,-0.51038686,0.58384347,-0.22124944,0.05026791,-0.02001528,0.84949599,-0.84206170,0.36157453,-0.09718755,0.00000000,-0.00000000
-5.30965483,1.97842746,-1.47106862,0.87160729,-0.53300064,0.58526226,-0.23254068,0.04990754,-0.02151481,0.82738757,-0.88027090,0.36297882,-0.10284821,0.00000000,-0.00000000
-5.30365183,1.95263607,-1.53484045,0.85988749,-0.55493291,0.58777650,-0.24399150,0.04957784,-0.02312412,0.80634535,-0.91644668,0.36463353,-0.10933626,0.00000000,-0.00000000
-5.29764882,1.92973690,-1.59631555,0.84854068,-0.57600061,0.59136459,-0.25551645,0.04928975,-0.02483904,0.78638008,-0.95016054,0.36665060,-0.11665951,0.00000000,-0.00000000
