energy_ev,total_up,Al_p_up,Al_d_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.66983492,3.54589408,0.61145564,0.00000000,1.24720650,1.59820255,1.59746237,0.00000000
-5.66383192,3.56889070,0.63334598,0.00000000,1.23391947,1.61493431,1.58249701,0.00000000
-5.65782891,3.58326138,0.65357560,0.00000000,1.21854488,1.62740456,1.56336904,0.00000000
-5.65182591,3.58878952,0.67182046,0.00000000,1.20147604,1.63540249,1.54033432,0.00000000
-5.64582291,3.58537003,0.68777435,0.00000000,1.18313842,1.63877710,1.51368867,0.00000000
-5.63981991,3.57303024,0.70116010,0.00000000,1.16398882,1.63744870,1.48376688,0.00000000
-5.63381691,3.55195261,0.71174106,0.00000000,1.14451596,1.63142075,1.45094292,0.00000000
-5.62781391,3.52249747,0.71933227,0.00000000,1.12524191,1.62079096,1.41563107,0.00000000
-5.62181091,3.48522348,0.72381059,0.00000000,1.10672374,1.60576092,1.37828736,0.00000000
-5.61580790,3.44090387,0.72512347,0.00000000,1.08955445,1.58664312,1.33941062,0.00000000
-5.60980490,3.39053619,0.72329563,0.00000000,1.07436245,1.56386468,1.29954253,0.00000000
-5.60380190,3.33534381,0.71843342,0.00000000,1.06180879,1.53796694,1.25926608,0.00000000
-5.59779890,3.27676787,0.71072642,0.00000000,1.05258145,1.50960047,1.21920186,0.00000000
-5.59179590,3.21644885,0.70044625,0.00000000,1.04738628,1.47951524,1.18000199,0.00000000
-5.58579290,3.15619763,0.68794244,0.00000000,1.04693439,1.44854601,1.14234143,0.00000000
-5.57978989,3.09795659,0.67363573,0.00000000,1.05192602,1.41759332,1.10690672,0.00000000
-5.57378689,3.04375196,0.65800881,0.00000000,1.06303134,1.38760065,1.07438256,0.00000000
-5.56778389,2.99563937,0.64159516,0.00000000,1.08086874,1.35952877,1.04543659,0.00000000
-5.56178089,2.95564493,0.62496642,0.00000000,1.10598167,1.33432830,1.02070308,0.00000000
-5.55577789,2.92570457,0.60871878,0.00000000,1.13881510,1.31291182,1.00076626,0.00000000
-5.54977489,2.90760471,0.59345911,0.00000000,1.17969297,1.29612680,0.98614416,0.00000000
-5.54377189,2.90292717,0.57979131,0.00000000,1.22879794,1.28473072,0.97727383,0.00000000
-5.53776888,2.91300103,0.56830342,0.00000000,1.28615492,1.27936956,0.97449867,0.00000000
-5.53176588,2.93886407,0.55955584,0.00000000,1.35161956,1.28056068,0.97805872,0.00000000
-5.52576288,2.98123540,0.55407110,0.00000000,1.42487270,1.28868085,0.98808419,0.00000000
-5.51975988,3.04050063,0.55232512,0.00000000,1.50542161,1.30396000,1.00459289,0.00000000
-5.51375688,3.11670994,0.55474013,0.00000000,1.59260845,1.32648066,1.02749135,0.00000000
-5.50775388,3.20958871,0.56167906,0.00000000,1.68562575,1.35618304,1.05657973,0.00000000
-5.50175088,3.31855959,0.57344120,0.00000000,1.78353862,1.39287512,1.09155999,0.00000000
-5.49574787,3.44277415,0.59025880,0.00000000,1.88531285,1.43624696,1.13204696,0.00000000
-5.48974487,3.58115171,0.61229419,0.00000000,1.98984740,1.48588809,1.17758130,0.00000000
-5.48374187,3.73242269,0.63963722,0.00000000,2.09600999,1.54130693,1.22764376,0.00000000
-5.47773887,3.89517342,0.67230257,0.00000000,2.20267382,1.60195074,1.28166973,0.00000000
-5.47173587,4.06788960,0.71022680,0.00000000,2.30875344,1.66722499,1.33906322,0.00000000
-5.46573287,4.24899567,0.75326495,0.00000000,2.41323806,1.73651090,1.39920955,0.00000000
-5.45972986,4.43688802,0.80118689,0.00000000,2.51522022,1.80918032,1.46148604,0.00000000
-5.45372686,4.62996035,0.85367355,0.00000000,2.61391848,1.88460714,1.52527039,0.00000000
-5.44772386,4.82662054,0.91031340,0.00000000,2.70869290,1.96217487,1.58994640,0.00000000
-5.44172086,5.02529876,0.97059971,0.00000000,2.79905237,2.04128053,1.65490728,0.00000000
-5.43571786,5.22444779,1.03392930,0.00000000,2.88465382,2.12133481,1.71955665,0.00000000
-5.42971486,5.42253688,1.09960325,0.00000000,2.96529326,2.20175943,1.78330788,0.00000000
-5.42371186,5.61804124,1.16683048,0.00000000,3.04088948,2.28198228,1.84558233,0.00000000
-5.41770885,5.80942949,1.23473461,0.00000000,3.11146160,2.36143141,1.90580739,0.00000000
-5.41170585,5.99515169,1.30236453,0.00000000,3.17710195,2.43952892,1.96341491,0.00000000
-5.40570285,6.17363051,1.36870918,0.00000000,3.23794594,2.51568577,2.01784100,0.00000000
-5.39969985,6.34325759,1.43271624,0.00000000,3.29414101,2.58929843,2.06852762,0.00000000
-5.39369685,6.50239690,1.49331462,0.00000000,3.34581638,2.65974814,2.11492649,0.00000000
-5.38769385,6.64939621,1.54944026,0.00000000,3.39305551,2.72640314,2.15650555,0.00000000
-5.38169085,6.78260681,1.60006418,0.00000000,3.43587285,2.78862424,2.19275778,0.00000000
-5.37568784,6.90041123,1.64422194,0.00000000,3.47419601,2.84577340,2.22321221,0.00000000
-5.36968484,7.00125753,1.68104309,0.00000000,3.50785451,2.89722514,2.24744644,0.00000000
-5.36368184,7.08369853,1.70977925,0.00000000,3.53657539,2.94237994,2.26509998,0.00000000
-5.35767884,7.14643353,1.72982945,0.00000000,3.55998595,2.98067897,2.27588742,0.00000000
-5.35167584,7.18834997,1.74076141,0.00000000,3.57762324,3.01161903,2.27961064,0.00000000
-5.34567284,7.20856244,1.74232751,0.00000000,3.58894975,3.03476698,2.27616892,0.00000000
-5.33966983,7.20644633,1.73447449,0.00000000,3.59337436,3.04977250,2.26556632,0.00000000
-5.33366683,7.18166429,1.71734644,0.00000000,3.59027745,3.05637861,2.24791545,0.00000000
-5.32766383,7.13418349,1.69128056,0.00000000,3.57903886,3.05442923,2.22343743,0.00000000
-5.32166083,7.06428301,1.65679602,0.00000000,3.55906742,3.04387350,2.19245774,0.00000000
-5.31565783,6.97255079,1.61457628,0.00000000,3.52983064,3.02476675,2.15539805,0.00000000
-5.30965483,6.85987054,1.56544577,0.00000000,3.49088332,2.99726813,2.11276458,0.00000000
-5.30365183,6.72739969,1.51034212,0.00000000,3.44189383,2.96163545,2.06513345,0.00000000
-5.29764882,6.57653966,1.45028520,0.00000000,3.38266711,2.91821754,2.01313393,0.00000000
-5.29164582,6.40890046,1.38634453,0.00000000,3.31316343,2.86744482,1.95743058,0.00000000
-5.28564282,6.22626161,1.31960661,0.00000000,3.23351228,2.80981882,1.89870519,0.00000000
-5.27963982,6.03053147,1.25114355,0.00000000,3.14402091,2.74590123,1.83763955,0.00000000
-5.27363682,5.82370700,1.18198445,0.00000000,3.04517726,2.67630312,1.77489992,0.00000000
-5.26763382,5.60783566,1.11309058,0.00000000,2.93764729,2.60167482,1.71112402,0.00000000
-5.26163082,5.38498083,1.04533521,0.00000000,2.82226685,2.52269673,1.64691087,0.00000000
-5.25562781,5.15719180,0.97948860,0.00000000,2.70002842,2.44007143,1.58281405,0.00000000
-5.24962481,4.92647879,0.91620838,0.00000000,2.57206339,2.35451685,1.51933822,0.00000000
-5.24362181,4.69479307,0.85603527,0.00000000,2.43962054,2.26676061,1.45693889,0.00000000
-5.23761881,4.46401214,0.79939368,0.00000000,2.30404154,2.17753521,1.39602492,0.00000000
-5.23161581,4.23592908,0.74659659,0.00000000,2.16673453,2.08757365,1.33696345,0.00000000
-5.22561281,4.01224563,0.69785398,0.00000000,2.02914668,1.99760534,1.28008632,0.00000000
-5.21960980,3.79456783,0.65328387,0.00000000,1.89273683,1.90835172,1.22569754,0.00000000
-5.21360680,3.58440355,0.61292503,0.00000000,1.75894916,1.82052148,1.17408090,0.00000000
-5.20760380,3.38316082,0.57675051,0.00000000,1.62918881,1.73480499,1.12550717,0.00000000
-5.20160080,3.19214653,0.54468102,0.00000000,1.50480018,1.65186802,1.08024028,0.00000000
-5.19559780,3.01256469,0.51659762,0.00000000,1.38704857,1.57234457,1.03854199,0.00000000
-5.18959480,2.84551412,0.49235302,0.00000000,1.27710550,1.49682903,1.00067483,0.00000000
-5.18359180,2.69198530,0.47178117,0.00000000,1.17603788,1.42586795,0.96690306,0.00000000
-5.17758879,2.55285656,0.45470496,0.00000000,1.08480102,1.35995169,0.93749168,0.00000000
-5.17158579,2.42888967,0.44094187,0.00000000,1.00423512,1.29950640,0.91270360,0.00000000
-5.16558279,2.32072513,0.43030781,0.00000000,0.93506477,1.24488677,0.89279527,0.00000000
-5.15957979,2.22887763,0.42261928,0.00000000,0.87790083,1.19636984,0.87801088,0.00000000
-5.15357679,2.15373168,0.41769417,0.00000000,0.83324379,1.15415056,0.86857573,0.00000000
-5.14757379,2.09553799,0.41535146,0.00000000,0.80148782,1.11833898,0.86468882,0.00000000
-5.14157079,2.05441046,0.41541040,0.00000000,0.78292460,1.08895961,0.86651522,0.00000000
-5.13556778,2.03032393,0.41768913,0.00000000,0.77774601,1.06595277,0.87417835,0.00000000
-5.12956478,2.02311259,0.42200344,0.00000000,0.78604509,1.04917798,0.88775250,0.00000000
-5.12356178,2.03246882,0.42816547,0.00000000,0.80781461,1.03841913,0.90725559,0.00000000
-5.11755878,2.05794222,0.43598291,0.00000000,0.84294291,1.03339102,0.93264249,0.00000000
-5.11155578,2.09893855,0.44525839,0.00000000,0.89120705,1.03374704,0.96379878,0.00000000
-5.10555278,2.15471834,0.45578938,0.00000000,0.95226328,1.03908732,1.00053516,0.00000000
-5.09954977,2.22439514,0.46736838,0.00000000,1.02563564,1.04896699,1.04258242,0.00000000
-5.09354677,2.30693323,0.47978342,0.00000000,1.11070310,1.06290407,1.08958724,0.00000000
-5.08754377,2.40114524,0.49281868,0.00000000,1.20668660,1.08038659,1.14110883,0.00000000
-5.08154077,2.50569003,0.50625531,0.00000000,1.31263706,1.10087871,1.19661665,0.00000000
-5.07553777,2.61907144,0.51987218,0.00000000,1.42742565,1.12382571,1.25548963,0.00000000
-5.06953477,2.73963894,0.53344672,0.00000000,1.54973791,1.14865779,1.31701690,0.00000000
-5.06353177,2.86559099,0.54675570,0.00000000,1.67807287,1.17479295,1.38040081,0.00000000
-5.05752876,2.99498240,0.55957609,0.00000000,1.81074851,1.20163915,1.44476234,0.00000000
-5.05152576,3.12573658,0.57168597,0.00000000,1.94591442,1.22859623,1.50914928,0.00000000
-5.04552276,3.25566365,0.58286574,0.00000000,2.08157238,1.25505793,1.57254764,0.00000000
-5.03951976,3.38248524,0.59289956,0.00000000,2.21560500,1.28041463,1.63389624,0.00000000
-5.03351676,3.50386608,0.60157722,0.00000000,2.34581227,1.30405713,1.69210458,0.00000000
-5.02751376,3.61745254,0.60869655,0.00000000,2.46995526,1.32538198,1.74607386,0.00000000
-5.02151076,3.72091741,0.61406625,0.00000000,2.58580586,1.34379840,1.79472060,0.00000000
-5.01550775,3.81201002,0.61750935,0.00000000,2.69120082,1.35873706,1.83700239,0.00000000
-5.00950475,3.88861001,0.61886700,0.00000000,2.78409834,1.36966056,1.87194485,0.00000000
-5.00350175,3.94878296,0.61800268,0.00000000,2.86263465,1.37607522,1.89866895,0.00000000
-4.99749875,3.99083548,0.61480648,0.00000000,2.92517843,1.37754395,1.91641735,0.00000000
-4.99149575,4.01336729,0.60919936,0.00000000,2.97038047,1.37369937,1.92457888,0.00000000
-4.98549275,4.01531789,0.60113710,0.00000000,2.99721635,1.36425664,1.92270967,0.00000000
-4.97948974,3.99600514,0.59061360,0.00000000,3.00502001,1.34902518,1.91055017,0.00000000
-4.97348674,3.95515385,0.57766346,0.00000000,2.99350657,1.32791855,1.88803688,0.00000000
-4.96748374,3.89291250,0.56236347,0.00000000,2.96278323,1.30096175,1.85530818,0.00000000
-4.96148074,3.80985703,0.54483292,0.00000000,2.91334755,1.26829551,1.81270385,0.00000000
-4.95547774,3.70698105,0.52523262,0.00000000,2.84607326,1.23017698,1.76075811,0.00000000
-4.94947474,3.58567275,0.50376260,0.00000000,2.76218403,1.18697676,1.70018639,0.00000000
-4.94347174,3.44767931,0.48065853,0.00000000,2.66321647,1.13917222,1.63186631,0.00000000
-4.93746873,3.29506035,0.45618697,0.00000000,2.55097418,1.08733737,1.55681381,0.00000000
-4.93146573,3.13013242,0.43063976,0.00000000,2.42747469,1.03212959,1.47615531,0.00000000
-4.92546273,2.95540717,0.40432761,0.00000000,2.29489198,0.97427403,1.39109726,0.00000000
-4.91945973,2.77352588,0.37757336,0.00000000,2.15549700,0.91454631,1.30289434,0.00000000
-4.91345673,2.58719324,0.35070518,0.00000000,2.01159873,0.85375422,1.21281787,0.00000000
-4.90745373,2.39911338,0.32404996,0.00000000,1.86548839,0.79271960,1.12212550,0.00000000
-4.90145073,2.21193060,0.29792727,0.00000000,1.71938871,0.73226085,1.03203363,0.00000000
-4.89544772,2.02817722,0.27264414,0.00000000,1.57541035,0.67317711,0.94369346,0.00000000
-4.88944472,1.85023022,0.24849078,0.00000000,1.43551664,0.61623453,0.85817156,0.00000000
-4.88344172,1.68027799,0.22573757,0.00000000,1.30149766,0.56215521,0.77643541,0.00000000
-4.87743872,1.52029772,0.20463314,0.00000000,1.17495384,0.51160899,0.69934423,0.00000000
-4.87143572,1.37204352,0.18540377,0.00000000,1.05728912,0.46520821,0.62764500,0.00000000
-4.86543272,1.23704462,0.16825385,0.00000000,0.94971289,0.42350530,0.56197346,0.00000000
-4.85942971,1.11661259,0.15336739,0.00000000,0.85324979,0.38699294,0.50285946,0.00000000
-4.85342671,1.01185602,0.14091029,0.00000000,0.76875592,0.35610631,0.45073605,0.00000000
-4.84742371,0.92370084,0.13103314,0.00000000,0.69693987,0.33122682,0.40595126,0.00000000
-4.84142071,0.85291425,0.12387438,0.00000000,0.63838683,0.31268682,0.36878182,0.00000000
-4.83541771,0.80012999,0.11956333,0.00000000,0.59358397,0.30077457,0.33944765,0.00000000
-4.82941471,0.76587310,0.11822303,0.00000000,0.56294525,0.29573870,0.31812619,0.00000000
-4.82341171,0.75058206,0.11997246,0.00000000,0.54683402,0.29779184,0.30496566,0.00000000
-4.81740870,0.75462664,0.12492805,0.00000000,0.54558200,0.30711270,0.30009634,0.00000000
-4.81140570,0.77832025,0.13320409,0.00000000,0.55950325,0.32384630,0.30363930,0.00000000
-4.80540270,0.82192573,0.14491220,0.00000000,0.58890239,0.34810224,0.31571197,0.00000000
-4.79939970,0.88565412,0.16015943,0.00000000,0.63407628,0.37995085,0.33643014,0.00000000
-4.79339670,0.96965633,0.17904534,0.00000000,0.69530904,0.41941732,0.36590643,0.00000000
-4.78739370,1.07400814,0.20165782,0.00000000,0.77286043,0.46647427,0.40424507,0.00000000
-4.78139070,1.19868936,0.22806796,0.00000000,0.86694797,0.52103301,0.45153339,0.00000000
-4.77538769,1.34355828,0.25832404,0.00000000,0.97772372,0.58293412,0.50783036,0.00000000
-4.76938469,1.50832311,0.29244500,0.00000000,1.10524670,0.65193807,0.57315276,0.00000000
-4.76338169,1.69251201,0.33041350,0.00000000,1.24945226,0.72771647,0.64745982,0.00000000
-4.75737869,1.89544385,0.37216912,0.00000000,1.41012011,0.80984487,0.73063707,0.00000000
-4.75137569,2.11620160,0.41760182,0.00000000,1.58684262,0.89779760,0.82248043,0.00000000
-4.74537269,2.35361053,0.46654617,0.00000000,1.77899522,0.99094551,0.92268144,0.00000000
-4.73936968,2.60622285,0.51877662,0.00000000,1.98571085,1.08855695,1.03081466,0.00000000
-4.73336668,2.87231072,0.57400419,0.00000000,2.20586013,1.18980258,1.14632810,0.00000000
-4.72736368,3.14986873,0.63187479,0.00000000,2.43803889,1.29376404,1.26853763,0.00000000
-4.72136068,3.43662691,0.69196949,0.00000000,2.68056454,1.39944658,1.39662584,0.00000000
-4.71535768,3.73007455,0.75380683,0.00000000,2.93148222,1.50579546,1.52964609,0.00000000
-4.70935468,4.02749493,0.81684724,0.00000000,3.18858143,1.61171567,1.66653181,0.00000000
-4.70335168,4.32601010,0.88049975,0.00000000,3.44942345,1.71609443,1.80611117,0.00000000
-4.69734867,4.62263474,0.94413053,0.00000000,3.71137907,1.81782561,1.94712688,0.00000000
-4.69134567,4.91433732,1.00707349,0.00000000,3.97167598,1.91583522,2.08826055,0.00000000
-4.68534267,5.19810643,1.06864233,0.00000000,4.22745447,2.00910705,2.22816089,0.00000000
-4.67933967,5.47101995,1.12814388,0.00000000,4.47582956,2.09670718,2.36547473,0.00000000
-4.67333667,5.73031429,1.18489222,0.00000000,4.71395753,2.17780667,2.49887969,0.00000000
-4.66733367,5.97345099,1.23822316,0.00000000,4.93910421,2.25170121,2.62711724,0.00000000
-4.66133067,6.19817797,1.28750856,0.00000000,5.14871249,2.31782707,2.74902468,0.00000000
-4.65532766,6.40258299,1.33217001,0.00000000,5.34046620,2.37577263,2.86356489,0.00000000
-4.64932466,6.58513698,1.37169142,0.00000000,5.51234781,2.42528511,2.96985241,0.00000000
-4.64332166,6.74472579,1.40563006,0.00000000,5.66268751,2.46627228,3.06717482,0.00000000
-4.63731866,6.88066899,1.43362568,0.00000000,5.79020159,2.49879915,3.15500858,0.00000000
-4.63131566,6.99272518,1.45540752,0.00000000,5.89401875,2.52307999,3.23302868,0.00000000
-4.62531266,7.08108403,1.47079886,0.00000000,5.97369311,2.53946611,3.30111186,0.00000000
-4.61930965,7.14634558,1.47971921,0.00000000,6.02920380,2.54843015,3.35933323,0.00000000
-4.61330665,7.18948817,1.48218401,0.00000000,6.06094131,2.55054764,3.40795691,0.00000000
-4.60730365,7.21182672,1.47830203,0.00000000,6.06968165,2.54647678,3.44742096,0.00000000
-4.60130065,7.21496343,1.46827066,0.00000000,6.05654961,2.53693733,3.47831772,0.00000000
-4.59529765,7.20073337,1.45236938,0.00000000,6.02297333,2.52268972,3.50137035,0.00000000
-4.58929465,7.17114725,1.43095164,0.00000000,5.97063221,2.50451491,3.51740692,0.00000000
-4.58329165,7.12833391,1.40443572,0.00000000,5.90140085,2.48319607,3.52733296,0.00000000
-4.57728864,7.07448463,1.37329469,0.00000000,5.81729145,2.45950244,3.53210388,0.00000000
-4.57128564,7.01180125,1.33804607,0.00000000,5.72039711,2.43417584,3.53269807,0.00000000
-4.56528264,6.94244953,1.29924136,0.00000000,5.61283824,2.40792008,3.53009171,0.00000000
-4.55927964,6.86851896,1.25745587,0.00000000,5.49671386,2.38139325,3.52523589,0.00000000
-4.55327664,6.79198948,1.21327899,0.00000000,5.37405929,2.35520274,3.51903666,0.00000000
-4.54727364,6.71470540,1.16730519,0.00000000,5.24681098,2.32990287,3.51233809,0.00000000
-4.54127064,6.63835627,1.12012580,0.00000000,5.11677912,2.30599445,3.50590862,0.00000000
-4.53526763,6.56446400,1.07232172,0.00000000,4.98562771,2.28392611,3.50043050,0.00000000
-4.52926463,6.49437562,1.02445698,0.00000000,4.85486178,2.26409675,3.49649203,0.00000000
-4.52326163,6.42926045,0.97707326,0.00000000,4.72582087,2.24685866,3.49458243,0.00000000
-4.51725863,6.37011083,0.93068514,0.00000000,4.59967765,2.23252087,3.49508892,0.00000000
-4.51125563,6.31774535,0.88577620,0.00000000,4.47744046,2.22135232,3.49829559,0.00000000
-4.50525263,6.27281363,0.84279562,0.00000000,4.35995861,2.21358470,3.50438389,0.00000000
-4.49924962,6.23580197,0.80215548,0.00000000,4.24792898,2.20941450,3.51343434,0.00000000
-4.49324662,6.20703935,0.76422831,0.00000000,4.14190320,2.20900444,3.52542947,0.00000000
-4.48724362,6.18670345,0.72934516,0.00000000,4.04229431,2.21248408,3.54025779,0.00000000
-4.48124062,6.17482654,0.69779380,0.00000000,3.94938248,2.21994972,3.55771881,0.00000000
-4.47523762,6.17130135,0.66981725,0.00000000,3.86331944,2.23146371,3.57752924,0.00000000
-4.46923462,6.17588697,0.64561236,0.00000000,3.78413171,2.24705330,3.59933027,0.00000000
-4.46323162,6.18821524,0.62532870,0.00000000,3.71172276,2.26670912,3.62269617,0.00000000
-4.45722861,6.20779760,0.60906744,0.00000000,3.64587473,2.29038350,3.64714405,0.00000000
-4.45122561,6.23403283,0.59688057,0.00000000,3.58625020,2.31798873,3.67214480,0.00000000
-4.44522261,6.26621565,0.58877022,0.00000000,3.53239484,2.34939526,3.69713496,0.00000000
-4.43921961,6.30354641,0.58468832,0.00000000,3.48374163,2.38443004,3.72152942,0.00000000
-4.43321661,6.34514152,0.58453649,0.00000000,3.43961727,2.42287484,3.74473432,0.00000000
-4.42721361,6.39004461,0.58816646,0.00000000,3.39925145,2.46446469,3.76615993,0.00000000
-4.42121061,6.43723810,0.59538084,0.00000000,3.36178935,2.50888637,3.78523295,0.00000000
-4.41520760,6.48565479,0.60593450,0.00000000,3.32630743,2.55577695,3.80140764,0.00000000
-4.40920460,6.53418924,0.61953660,0.00000000,3.29183264,2.60472249,3.81417544,0.00000000
-4.40320160,6.58170859,0.63585324,0.00000000,3.25736461,2.65525693,3.82307257,0.00000000
-4.39719860,6.62706263,0.65451099,0.00000000,3.22190031,2.70686130,3.82768541,0.00000000
-4.39119560,6.66909314,0.67510116,0.00000000,3.18446061,2.75896356,3.82765350,0.00000000
-4.38519260,6.70664253,0.69718487,0.00000000,3.14411753,2.81093927,3.82267020,0.00000000
-4.37918959,6.73856200,0.72029908,0.00000000,3.10002154,2.86211347,3.81248125,0.00000000
-4.37318659,6.76371974,0.74396327,0.00000000,3.05142758,2.91176401,3.79688160,0.00000000
-4.36718359,6.78100946,0.76768695,0.00000000,2.99771893,2.95912683,3.77571105,0.00000000
-4.36118059,6.78936004,0.79097778,0.00000000,2.93842782,3.00340344,3.74884931,0.00000000
-4.35517759,6.78774662,0.81335012,0.00000000,2.87325217,3.04377076,3.71621121,0.00000000
-4.34917459,6.77520379,0.83433398,0.00000000,2.80206755,3.07939363,3.67774261,0.00000000
-4.34317159,6.75084106,0.85348403,0.00000000,2.72493418,3.10943980,3.63341778,0.00000000
-4.33716858,6.71386093,0.87038852,0.00000000,2.64209858,3.13309737,3.58323855,0.00000000
-4.33116558,6.66357925,0.88467791,0.00000000,2.55399011,3.14959433,3.52723572,0.00000000
-4.32516258,6.59944773,0.89603287,0.00000000,2.46121254,3.15821966,3.46547273,0.00000000
-4.31915958,6.52107779,0.90419155,0.00000000,2.36453123,3.15834529,3.39805149,0.00000000
-4.31315658,6.42826494,0.90895578,0.00000000,2.26485663,3.14944829,3.32512018,0.00000000
-4.30715358,6.32101256,0.91019619,0.00000000,2.16322467,3.13113219,3.24688239,0.00000000
