energy_ev,total_up,In_p_up,In_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-4.30115058,5.89447012,0.43576994,0.00717522,0.16685482,3.42443326,5.43085359,1.88122786
-4.29514757,6.03606268,0.43199338,0.00748844,0.16906192,3.49922877,5.53083891,1.94849684
-4.28914457,6.17809815,0.42672318,0.00779735,0.17166325,3.57662420,5.61961096,2.01854953
-4.28314157,6.31940153,0.42005396,0.00809676,0.17468356,3.65607073,5.69597927,2.09098707
-4.27713857,6.45878171,0.41210079,0.00838137,0.17813283,3.73702830,5.75891583,2.16537242
-4.27113557,6.59505038,0.40299545,0.00864591,0.18200624,3.81897050,5.80757135,2.24123616
-4.26513257,6.72704203,0.39288245,0.00888530,0.18628474,3.90138857,5.84129022,2.31808341
-4.25912956,6.85363341,0.38191469,0.00909476,0.19093596,3.98379364,5.85962304,2.39540133
-4.25312656,6.97376095,0.37024913,0.00927001,0.19591536,4.06571671,5.86233597,2.47266620
-4.24712356,7.08643472,0.35804247,0.00940734,0.20116766,4.14670594,5.84941572,2.54934956
-4.24112056,7.19074778,0.34544712,0.00950377,0.20662839,4.22632107,5.82106954,2.62492262
-4.23511756,7.28588035,0.33260744,0.00955715,0.21222548,4.30412504,5.77771945,2.69885890
-4.22911456,7.37109853,0.31965662,0.00956618,0.21788095,4.37967324,5.71999045,2.77063471
-4.22311156,7.44574810,0.30671408,0.00953052,0.22351256,4.45250130,5.64869265,2.83972785
-4.21710855,7.50924423,0.29388356,0.00945072,0.22903547,4.52211217,5.56479779,2.90561488
-4.21110555,7.56105858,0.28125197,0.00932826,0.23436386,4.58796408,5.46941077,2.96776770
-4.20510255,7.60070551,0.26888899,0.00916545,0.23941263,4.64946053,5.36373745,3.02565022
-4.19909955,7.62772945,0.25684730,0.00896537,0.24409901,4.70594386,5.24905016,3.07871607
-4.19309655,7.64169531,0.24516364,0.00873175,0.24834422,4.75669373,5.12665238,3.12640829
-4.18709355,7.64218389,0.23386028,0.00846886,0.25207516,4.80093148,4.99784464,3.16816188
-4.18109055,7.62879373,0.22294710,0.00818133,0.25522609,4.83783123,4.86389317,3.20340976
-4.17508754,7.60115021,0.21242398,0.00787409,0.25774017,4.86653796,4.72600300,3.23159252
-4.16908454,7.55892245,0.20228344,0.00755214,0.25957104,4.88619236,4.58529690,3.25217215
-4.16308154,7.50184740,0.19251339,0.00722048,0.26068412,4.89596165,4.44280101,3.26464919
-4.15707854,7.42976005,0.18309985,0.00688397,0.26105776,4.89507522,4.29943789,3.26858288
-4.15107554,7.34262800,0.17402950,0.00654721,0.26068401,4.88286315,4.15602684,3.26361312
-4.14507254,7.24058798,0.16529201,0.00621450,0.25956905,4.85879573,4.01329123,3.24948307
-4.13906953,7.12398159,0.15688206,0.00588971,0.25773314,4.82252144,3.87187165,3.22606085
-4.13306653,6.99338731,0.14880086,0.00557632,0.25521012,4.77390113,3.73234394,3.19335900
-4.12706353,6.84964598,0.14105735,0.00527731,0.25204637,4.71303599,3.59524003,3.15154995
-4.12106053,6.69387705,0.13366883,0.00499521,0.24829928,4.64028738,3.46107011,3.10097640
-4.11505753,6.52748349,0.12666119,0.00473210,0.24403532,4.55628668,3.33034409,3.04215542
-4.10905453,6.35214396,0.12006869,0.00448960,0.23932764,4.46193425,3.20359063,2.97577550
-4.10305153,6.16979135,0.11393336,0.00426892,0.23425352,4.35838682,3.08137200,2.90268638
-4.09704852,5.98257806,0.10830397,0.00407091,0.22889156,4.24703360,2.96429371,2.82388155
-4.09104552,5.79282877,0.10323481,0.00389604,0.22331895,4.12946180,2.85300782,2.74047411
-4.08504252,5.60298263,0.09878419,0.00374447,0.21760880,4.00741299,2.74820947,2.65366691
-4.07903952,5.41552713,0.09501270,0.00361609,0.21182779,3.88273220,2.65062681,2.56471813
-4.07303652,5.23292671,0.09198152,0.00351050,0.20603420,3.75731203,2.56100446,2.47490407
-4.06703352,5.05754926,0.08975046,0.00342707,0.20027634,3.63303435,2.48008161,2.38548055
-4.06103052,4.89159402,0.08837613,0.00336494,0.19459172,3.51171208,2.40856578,2.29764504
-4.05502751,4.73702398,0.08791000,0.00332302,0.18900657,3.39503383,2.34710367,2.21250092
-4.04902451,4.59550603,0.08839665,0.00330003,0.18353611,3.28451358,2.29625076,2.13102571
-4.04302151,4.46836136,0.08987187,0.00329449,0.17818528,3.18144754,2.25644120,2.05404446
-4.03701851,4.35652825,0.09236108,0.00330474,0.17294999,3.08687988,2.22795973,1.98220942
-4.03101551,4.26053863,0.09587765,0.00332892,0.16781866,3.00157843,2.21091713,1.91598687
-4.02501251,4.18050935,0.10042154,0.00336505,0.16277409,2.92602111,2.20523041,1.85565118
-4.01900950,4.11614811,0.10597794,0.00341096,0.15779546,2.86039326,2.21060903,1.80128646
-4.01300650,4.06677365,0.11251627,0.00346441,0.15286030,2.80459548,2.22654781,1.75279528
-4.00700350,4.03134894,0.11998933,0.00352306,0.14794641,2.75826138,2.25232714,1.70991384
-4.00100050,4.00852588,0.12833280,0.00358451,0.14303356,2.72078396,2.28702059,1.67223275
-3.99499750,3.99669938,0.13746506,0.00364637,0.13810488,2.69134936,2.32950976,1.63922229
-3.98899450,3.99406834,0.14728749,0.00370630,0.13314797,2.66897613,2.37850611,1.61026090
-3.98299150,3.99870121,0.15768515,0.00376204,0.12815562,2.65255840,2.43257872,1.58466553
-3.97698849,4.00860315,0.16852797,0.00381147,0.12312616,2.64091093,2.49018733,1.56172249
-3.97098549,4.02178232,0.17967246,0.00385267,0.11806347,2.63281423,2.54971926,1.54071747
-3.96498249,4.03631259,0.19096392,0.00388394,0.11297666,2.62705796,2.60952893,1.52096358
-3.95897949,4.05039040,0.20223918,0.00390388,0.10787950,2.62248090,2.66797858,1.50182607
-3.95297649,4.06238362,0.21332966,0.00391138,0.10278969,2.61800606,2.72347863,1.48274310
-3.94697349,4.07087081,0.22406491,0.00390568,0.09772791,2.61266982,2.77452628,1.46324161
-3.94097049,4.07466939,0.23427636,0.00388635,0.09271687,2.60564400,2.81974089,1.44294801
-3.93496748,4.07285233,0.24380114,0.00385331,0.08778031,2.59625052,2.85789498,1.42159335
-3.92896448,4.06475273,0.25248600,0.00380683,0.08294206,2.58396815,2.88793962,1.39901313
-3.92296148,4.04995694,0.26019098,0.00374749,0.07822513,2.56843182,2.90902364,1.37514192
-3.91695848,4.02828692,0.26679285,0.00367615,0.07365097,2.54942463,2.92050585,1.35000352
-3.91095548,3.99977319,0.27218800,0.00359392,0.06923881,2.52686368,2.92196030,1.32369721
-3.90495248,3.96462036,0.27629489,0.00350209,0.06500519,2.50078064,2.91317443,1.29638124
-3.89894947,3.92316724,0.27905575,0.00340210,0.06096353,2.47129852,2.89414070,1.26825432
-3.89294647,3.87584411,0.28043759,0.00329546,0.05712397,2.43860605,2.86504235,1.23953649
-3.88694347,3.82312952,0.28043245,0.00318371,0.05349322,2.40293148,2.82623411,1.21045034
-3.88094047,3.76550938,0.27905690,0.00306836,0.05007460,2.36451717,2.77821925,1.18120361
-3.87493747,3.70344051,0.27635093,0.00295082,0.04686813,2.32359667,2.72162403,1.15197422
-3.86893447,3.63732075,0.27237609,0.00283241,0.04387078,2.28037551,2.65717104,1.12289848
-3.86293147,3.56746729,0.26721333,0.00271426,0.04107667,2.23501687,2.58565267,1.09406298
-3.85692846,3.49410437,0.26096034,0.00259734,0.03847748,2.18763277,2.50790611,1.06550068
-3.85092546,3.41736066,0.25372878,0.00248241,0.03606281,2.13828128,2.42479070,1.03719106
-3.84492246,3.33727647,0.24564144,0.00237007,0.03382059,2.08696968,2.33716875,1.00906442
-3.83891946,3.25381986,0.23682952,0.00226069,0.03173750,2.03366316,2.24589034,0.98100972
-3.83291646,3.16691051,0.22743009,0.00215453,0.02979949,1.97829837,2.15178237,0.95288550
-3.82691346,3.07644957,0.21758393,0.00205165,0.02799215,1.92080079,2.05564196,0.92453308
-3.82091046,2.98235338,0.20743383,0.00195206,0.02630120,1.86110454,1.95823398,0.89579117
-3.81490745,2.88458881,0.19712324,0.00185566,0.02471285,1.79917336,1.86029217,0.86651088
-3.80890445,2.78320779,0.18679547,0.00176232,0.02321418,1.73502126,1.76252321,0.83657032
-3.80290145,2.67837897,0.17659339,0.00167192,0.02179347,1.66873129,1.66561290,0.80588793
-3.79689845,2.57041415,0.16665940,0.00158437,0.02044041,1.60047143,1.57023353,0.77443358
-3.79089545,2.45978809,0.15713588,0.00149962,0.01914630,1.53050627,1.47705161,0.74223713
-3.78489245,2.34715032,0.14816576,0.00141772,0.01790417,1.45920386,1.38673492,0.70939377
-3.77888944,2.23332818,0.13989329,0.00133881,0.01670882,1.38703716,1.29995822,0.67606604
-3.77288644,2.11932083,0.13246476,0.00126314,0.01555676,1.31457998,1.21740688,0.64248246
-3.76688344,2.00628449,0.12602917,0.00119105,0.01444612,1.24249749,1.13977794,0.60893289
-3.76088044,1.89550960,0.12073859,0.00112301,0.01337653,1.17153178,1.06777823,0.57576092
-3.75487744,1.78839088,0.11674823,0.00105954,0.01234887,1.10248309,1.00211940,0.54335375
-3.74887444,1.68639163,0.11421607,0.00100124,0.01136505,1.03618765,0.94350985,0.51213009
-3.74287144,1.59100387,0.11330194,0.00094875,0.01042778,0.97349298,0.89264376,0.48252659
-3.73686843,1.50370585,0.11416605,0.00090274,0.00954023,0.91523181,0.85018739,0.45498357
-3.73086543,1.42591849,0.11696685,0.00086385,0.00870585,0.86219556,0.81676321,0.42993037
-3.72486243,1.35896246,0.12185834,0.00083267,0.00792805,0.81510848,0.79293225,0.40777118
-3.71885943,1.30401710,0.12898672,0.00080974,0.00720999,0.77460330,0.77917526,0.38887164
-3.71285643,1.26208264,0.13848642,0.00079548,0.00655440,0.74119924,0.77587349,0.37354659
-3.70685343,1.23394657,0.15047575,0.00079018,0.00596341,0.71528305,0.78328946,0.36204954
-3.70085043,1.22015521,0.16505203,0.00079399,0.00543842,0.69709363,0.80154877,0.35456381
-3.69484742,1.22099107,0.18228655,0.00080686,0.00498001,0.68671073,0.83062355,0.35119573
-3.68884442,1.23645654,0.20221934,0.00082860,0.00458792,0.68404795,0.87031815,0.35196999
-3.68284142,1.26626437,0.22485414,0.00085878,0.00426101,0.68885027,0.92025814,0.35682701
-3.67683842,1.30983507,0.25015354,0.00089680,0.00399731,0.70069623,0.97988292,0.36562262
-3.67083542,1.36630138,0.27803464,0.00094185,0.00379403,0.71900469,1.04844286,0.37812978
-3.66483242,1.43451993,0.30836547,0.00099296,0.00364765,0.74304615,1.12500126,0.39404234
-3.65882941,1.51308979,0.34096230,0.00104897,0.00355402,0.77195827,1.20844169,0.41298088
-3.65282641,1.60037774,0.37558808,0.00110858,0.00350841,0.80476541,1.29748076,0.43450020
-3.64682341,1.69454983,0.41195219,0.00117038,0.00350565,0.84040161,1.39068657,0.45809864
-3.64082041,1.79360855,0.44971165,0.00123286,0.00354022,0.87773659,1.48650230,0.48322870
-3.63481741,1.89543502,0.48847386,0.00129448,0.00360637,0.91560400,1.58327496,0.50930908
-3.62881441,1.99783494,0.52780102,0.00135369,0.00369819,0.95283109,1.67928822,0.53573743
-3.62281141,2.09858748,0.56721604,0.00140897,0.00380975,0.98826904,1.77279876,0.56190396
-3.61680840,2.19549550,0.60621012,0.00145886,0.00393518,1.02082292,1.86207487,0.58720520
-3.61080540,2.28643596,0.64425167,0.00150205,0.00406875,1.04948027,1.94543625,0.61105768
-3.60480240,2.36940877,0.68079651,0.00153736,0.00420496,1.07333731,2.02129345,0.63291125
-3.59879940,2.44258278,0.71529904,0.00156380,0.00433865,1.09162193,2.08818589,0.65226138
-3.59279640,2.50433730,0.74722419,0.00158059,0.00446500,1.10371247,2.14481680,0.66866038
-3.58679340,2.55329788,0.77605960,0.00158721,0.00457965,1.10915170,2.19008405,0.68172695
-3.58079040,2.58836527,0.80132797,0.00158334,0.00467875,1.10765545,2.22310564,0.69115392
-3.57478739,2.60873644,0.82259886,0.00156894,0.00475896,1.09911563,2.24323904,0.69671390
-3.56878439,2.61391730,0.83949985,0.00154423,0.00481753,1.08359748,2.25009362,0.69826267
-3.56278139,2.60372669,0.85172638,0.00150962,0.00485231,1.06133143,2.24353593,0.69574025
-3.55677839,2.57829157,0.85905016,0.00146577,0.00486173,1.03269982,2.22368763,0.68916970
-3.55077539,2.53803408,0.86132569,0.00141352,0.00484488,0.99821928,2.19091637,0.67865369
-3.54477239,2.48365080,0.85849462,0.00135385,0.00480140,0.95851946,2.14582008,0.66436903
-3.53876938,2.41608537,0.85058782,0.00128787,0.00473155,0.91431921,2.08920537,0.64655941
-3.53276638,2.33649552,0.83772503,0.00121677,0.00463611,0.86640115,2.02206100,0.62552672
-3.52676338,2.24621587,0.82011200,0.00114179,0.00451638,0.81558578,1.94552747,0.60162111
-3.52076038,2.14671784,0.79803528,0.00106416,0.00437411,0.76270609,1.86086389,0.57523041
-3.51475738,2.03956820,0.77185473,0.00098511,0.00421142,0.70858362,1.76941333,0.54676900
-3.50875438,1.92638753,0.74199411,0.00090578,0.00403078,0.65400689,1.67256790,0.51666682
-3.50275138,1.80880998,0.70892994,0.00082725,0.00383488,0.59971270,1.57173456,0.48535850
-3.49674837,1.68844553,0.67317919,0.00075046,0.00362662,0.54637085,1.46830277,0.45327331
-3.49074537,1.56684567,0.63528606,0.00067626,0.00340895,0.49457261,1.36361486,0.42082587
-3.48474237,1.44547332,0.59580855,0.00060535,0.00318488,0.44482288,1.25893981,0.38840800
-3.47873937,1.32567771,0.55530506,0.00053829,0.00295735,0.39753608,1.15545099,0.35638191
-3.47273637,1.20867438,0.51432169,0.00047551,0.00272920,0.35303544,1.05420822,0.32507469
-3.46673337,1.09553066,0.47338055,0.00041730,0.00250308,0.31155541,0.95614437,0.29477429
-3.46073037,0.98715655,0.43296951,0.00036383,0.00228143,0.27324657,0.86205648,0.26572691
-3.45472736,0.88430071,0.39353370,0.00031515,0.00206643,0.23818275,0.77260125,0.23813576
-3.44872436,0.78755128,0.35546887,0.00027122,0.00185994,0.20636959,0.68829473,0.21216114
-3.44272136,0.69734109,0.31911691,0.00023192,0.00166356,0.17775419,0.60951560,0.18792171
-3.43671836,0.61395653,0.28476343,0.00019705,0.00147852,0.15223525,0.53651185,0.16549669
-3.43071536,0.53754953,0.25263737,0.00016636,0.00130577,0.12967322,0.46941009,0.14492899
-3.42471236,0.46815197,0.22291246,0.00013956,0.00114594,0.10990024,0.40822702,0.12622901
-3.41870935,0.40569176,0.19571044,0.00011634,0.00099939,0.09272937,0.35288250,0.10937884
-3.41270635,0.35000993,0.17110563,0.00009639,0.00086619,0.07796293,0.30321356,0.09433687
-3.40670335,0.30087804,0.14913050,0.00007936,0.00074619,0.06539992,0.25898888,0.08104243
-3.40070035,0.25801538,0.12978209,0.00006493,0.00063907,0.05484222,0.21992323,0.06942045
-3.39469735,0.22110535,0.11302876,0.00005281,0.00054430,0.04609966,0.18569140,0.05938597
-3.38869435,0.18981060,0.09881697,0.00004268,0.00046126,0.03899392,0.15594135,0.05084829
-3.38269135,0.16378656,0.08707779,0.00003429,0.00038921,0.03336136,0.13030615,0.04371484
-3.37668834,0.14269307,0.07773287,0.00002738,0.00032736,0.02905480,0.10841468,0.03789447
-3.37068534,0.12620388,0.07069963,0.00002173,0.00027488,0.02594434,0.08990077,0.03330037
-3.36468234,0.11401406,0.06589543,0.00001715,0.00023095,0.02391743,0.07441093,0.02985242
-3.35867934,0.10584509,0.06324071,0.00001345,0.00019473,0.02287815,0.06161044,0.02747896
-3.35267634,0.10144787,0.06266097,0.00001049,0.00016545,0.02274592,0.05118811,0.02611817
-3.34667334,0.10060376,0.06408750,0.00000814,0.00014234,0.02345375,0.04285964,0.02571892
-3.34067034,0.10312378,0.06745713,0.00000628,0.00012472,0.02494612,0.03636972,0.02624127
-3.33466733,0.10884627,0.07271092,0.00000483,0.00011193,0.02717656,0.03149322,0.02765651
-3.32866433,0.11763339,0.07979196,0.00000370,0.00010340,0.03010515,0.02803540,0.02994711
-3.32266133,0.12936664,0.08864268,0.00000283,0.00009861,0.03369591,0.02583149,0.03310629
-3.31665833,0.14394197,0.09920153,0.00000218,0.00009707,0.03791436,0.02474578,0.03713756
-3.31065533,0.16126464,0.11139970,0.00000170,0.00009838,0.04272516,0.02467028,0.04205413
-3.30465233,0.18124435,0.12515780,0.00000137,0.00010216,0.04809009,0.02552326,0.04787840
-3.29864932,0.20379094,0.14038294,0.00000115,0.00010807,0.05396642,0.02724763,0.05464136
-3.29264632,0.22881090,0.15696645,0.00000105,0.00011584,0.06030577,0.02980937,0.06238208
-3.28664332,0.25620504,0.17478235,0.00000105,0.00012519,0.06705345,0.03319597,0.07114733
-3.28064032,0.28586746,0.19368686,0.00000115,0.00013590,0.07414856,0.03741501,0.08099110
-3.27463732,0.31768588,0.21351903,0.00000137,0.00014778,0.08152467,0.04249286,0.09197424
-3.26863432,0.35154347,0.23410252,0.00000173,0.00016067,0.08911123,0.04847347,0.10416400
-3.26263132,0.38732202,0.25524864,0.00000226,0.00017444,0.09683567,0.05541724,0.11763348
-3.25662831,0.42490623,0.27676041,0.00000300,0.00018901,0.10462611,0.06339998,0.13246086
-3.25062531,0.46418917,0.29843766,0.00000400,0.00020434,0.11241469,0.07251184,0.14872844
-3.24462231,0.50507818,0.32008285,0.00000535,0.00022047,0.12014130,0.08285620,0.16652133
-3.23861931,0.54750127,0.34150746,0.00000713,0.00023749,0.12775763,0.09454850,0.18592579
-3.23261631,0.59141339,0.36253858,0.00000947,0.00025556,0.13523131,0.10771495,0.20702722
-3.22661331,0.63680224,0.38302535,0.00001251,0.00027497,0.14255000,0.12249099,0.22990778
-3.22061031,0.68369336,0.40284509,0.00001643,0.00029605,0.14972510,0.13901975,0.25464379
-3.21460730,0.73215400,0.42190866,0.00002145,0.00031930,0.15679501,0.15745018,0.28130283
-3.20860430,0.78229571,0.44016482,0.00002784,0.00034530,0.16382747,0.17793512,0.30994092
-3.20260130,0.83427535,0.45760344,0.00003590,0.00037476,0.17092100,0.20062918,0.34059977
-3.19659830,0.88829435,0.47425729,0.00004601,0.00040850,0.17820506,0.22568645,0.37330437
-3.19059530,0.94459643,0.49020243,0.00005858,0.00044746,0.18583888,0.25325820,0.40806108
-3.18459230,1.00346351,0.50555707,0.00007410,0.00049270,0.19400878,0.28349035,0.44485651
-3.17858929,1.06521009,0.52047896,0.00009313,0.00054534,0.20292396,0.31652092,0.48365713
-3.17258629,1.13017617,0.53516147,0.00011628,0.00060658,0.21281070,0.35247726,0.52440993
-3.16658329,1.19871879,0.54982838,0.00014423,0.00067764,0.22390517,0.39147314,0.56704402
-3.16058029,1.27120223,0.56472762,0.00017771,0.00075977,0.23644479,0.43360558,0.61147304
-3.15457729,1.34798710,0.58012412,0.00021751,0.00085414,0.25065863,0.47895130,0.65759836
-3.14857429,1.42941818,0.59629184,0.00026444,0.00096185,0.26675690,0.52756277,0.70531269
-3.14257129,1.51581112,0.61350538,0.00031935,0.00108386,0.28491998,0.57946374,0.75450367
-3.13656828,1.60743793,0.63203103,0.00038306,0.00122091,0.30528753,0.63464419,0.80505725
-3.13056528,1.70451134,0.65211763,0.00045637,0.00137354,0.32794785,0.69305468,0.85686017
-3.12456228,1.80716801,0.67398728,0.00054003,0.00154193,0.35292827,0.75460013,0.90980115
-3.11855928,1.91545072,0.69782599,0.00063469,0.00172595,0.38018689,0.81913316,0.96377053
-3.11255628,2.02928996,0.72377452,0.00074084,0.00192506,0.40960616,0.88644714,1.01865782
-3.10655328,2.14848515,0.75191951,0.00085884,0.00213831,0.44098874,0.95626925,1.07434723
-3.10055028,2.27268635,0.78228515,0.00098882,0.00236427,0.47405608,1.02825400,1.13071102
-3.09454727,2.40137710,0.81482559,0.00113064,0.00260109,0.50844985,1.10197757,1.18760100
-3.08854427,2.53385952,0.84941852,0.00128390,0.00284645,0.54373654,1.17693353,1.24483850
-3.08254127,2.66924289,0.88586018,0.00144788,0.00309760,0.57941508,1.25253056,1.30220362
-3.07653827,2.80643678,0.92386214,0.00162151,0.00335141,0.61492763,1.32809271,1.35942427
-3.07053527,2.94415025,0.96305047,0.00180340,0.00360443,0.64967302,1.40286261,1.41616622
-3.06453227,3.08089805,1.00296733,0.00199178,0.00385293,0.68302262,1.47600831,1.47202505
-3.05852926,3.21501501,1.04307572,0.00218455,0.00409304,0.71433806,1.54663381,1.52652087
-3.05252626,3.34467917,1.08276718,0.00237932,0.00432080,0.74299016,1.61379350,1.57909691
-3.04652326,3.46794405,1.12137296,0.00257340,0.00453230,0.76837835,1.67651047,1.62912265
-3.04052026,3.58277963,1.15817833,0.00276390,0.00472378,0.78994978,1.73379834,1.67590192
-3.03451726,3.68712163,1.19243991,0.00294778,0.00489176,0.80721742,1.78468599,1.71868625
-3.02851426,3.77892754,1.22340567,0.00312192,0.00503312,0.81977619,1.82824457,1.75669336
-3.02251126,3.85623768,1.25033686,0.00328322,0.00514522,0.82731674,1.86361568,1.78913021
-3.01650825,3.91723920,1.27253124,0.00342870,0.00522601,0.82963599,1.89003968,1.81521988
-3.01050525,3.96033008,1.28934668,0.00355556,0.00527407,0.82664414,1.90688286,1.83423108
-3.00450225,3.98418069,1.30022406,0.00366130,0.00528871,0.81836794,1.91366227,1.84550894
-2.99849925,3.98778977,1.30470854,0.00374380,0.00526995,0.80494996,1.91006692,1.84850550
-2.99249625,3.97053219,1.30246820,0.00380139,0.00521861,0.78664405,1.89597439,1.84280843
-2.98649325,3.93219603,1.29330899,0.00383289,0.00513624,0.76380729,1.87146182,1.82816619
-2.98049025,3.87300698,1.27718544,0.00383772,0.00502512,0.73688872,1.83681074,1.80450837
-2.97448724,3.79363855,1.25420637,0.00381583,0.00488823,0.70641552,1.79250527,1.77196004
-2.96848424,3.69520744,1.22463530,0.00376781,0.00472915,0.67297728,1.73922369,1.73084909
-2.96248124,3.57925388,1.18888552,0.00369477,0.00455201,0.63720899,1.67782363,1.68170612
-2.95647824,3.44770770,1.14750998,0.00359840,0.00436139,0.59977349,1.60932148,1.62525675
-2.95047524,3.30284140,1.10118633,0.00348085,0.00416224,0.56134419,1.53486673,1.56240664
-2.94447224,3.14721218,1.05069787,0.00334471,0.00395972,0.52258845,1.45571242,1.49421982
-2.93846923,2.98359519,0.99691119,0.00319287,0.00375916,0.48415239,1.37318277,1.42189119
-2.93246623,2.81491078,0.94075147,0.00302850,0.00356593,0.44664741,1.28863933,1.34671457
-2.92646323,2.64414845,0.88317638,0.00285492,0.00338532,0.41063876,1.20344689,1.27004751
-2.92046023,2.47429031,0.82514981,0.00267547,0.00322243,0.37663627,1.11894036,1.19327432
-2.91445723,2.30823679,0.76761619,0.00249350,0.00308214,0.34508733,1.03639372,1.11776878
-2.90845423,2.14873672,0.71147641,0.00231219,0.00296893,0.31637202,0.95699198,1.04485786
-2.90245123,1.99832394,0.65756619,0.00213457,0.00288685,0.29080015,0.88180682,0.97578764
-2.89644822,1.85926195,0.60663730,0.00196333,0.00283942,0.26861007,0.81177642,0.91169249
-2.89044522,1.73349753,0.55934216,0.00180090,0.00282956,0.24996889,0.74768986,0.85356820
-2.88444222,1.62262422,0.51622209,0.00164930,0.00285951,0.23497388,0.69017601,0.80224974
-2.87843922,1.52785570,0.47769920,0.00151017,0.00293077,0.22365469,0.63969701,0.75839395
-2.87243622,1.45000913,0.44407197,0.00138473,0.00304404,0.21597630,0.59654588,0.72246733
-2.86643322,1.38949815,0.41551417,0.00127381,0.00319917,0.21184228,0.56084820,0.69473889
-2.86043022,1.34633490,0.39207701,0.00117782,0.00339511,0.21109855,0.53256723,0.67527803
-2.85442721,1.32014065,0.37369410,0.00109680,0.00362992,0.21353722,0.51151216,0.66395711
-2.84842421,1.31016426,0.36018885,0.00103043,0.00390071,0.21890089,0.49734908,0.66045850
-2.84242121,1.31530793,0.35128404,0.00097808,0.00420369,0.22688713,0.48961424,0.66428586
-2.83641821,1.33415951,0.34661301,0.00093883,0.00453420,0.23715344,0.48772925,0.67477918
-2.83041521,1.36503083,0.34573237,0.00091153,0.00488672,0.24932276,0.49101785,0.69113327
-2.82441221,1.40600131,0.34813574,0.00089485,0.00525503,0.26298954,0.49872408,0.71241944
-2.81840920,1.45496627,0.35326825,0.00088730,0.00563225,0.27772653,0.51003144,0.73760977
-2.81240620,1.50968902,0.36054161,0.00088730,0.00601105,0.29309231,0.52408274,0.76560364
-2.80640320,1.56785595,0.36934933,0.00089324,0.00638374,0.30863951,0.54000056,0.79525598
-2.80040020,1.62713347,0.37908196,0.00090346,0.00674251,0.32392365,0.55690763,0.82540656
-2.79439720,1.68522560,0.38914194,0.00091637,0.00707961,0.33851236,0.57394718,0.85490976
-2.78839420,1.73993079,0.39895786,0.00093043,0.00738754,0.35199490,0.59030245,0.88266394
-2.78239120,1.78919650,0.40799774,0.00094422,0.00765932,0.36399151,0.60521522,0.90763975
-2.77638819,1.83116994,0.41578108,0.00095647,0.00788863,0.37416239,0.61800274,0.92890639
-2.77038519,1.86424335,0.42188938,0.00096604,0.00807004,0.38221596,0.62807260,0.94565518
-2.76438219,1.88709231,0.42597483,0.00097199,0.00819915,0.38791588,0.63493514,0.95721942
-2.75837919,1.89870581,0.42776691,0.00097360,0.00827278,0.39108678,0.63821297,0.96309011
-2.75237619,1.89840694,0.42707681,0.00097034,0.00828899,0.39161819,0.63764733,0.96292680
-2.74637319,1.88586352,0.42379951,0.00096189,0.00824719,0.38946660,0.63310105,0.95656334
-2.74037019,1.86108837,0.41791345,0.00094817,0.00814817,0.38465548,0.62455805,0.94400823
-2.73436718,1.82442930,0.40947800,0.00092930,0.00799401,0.37727329,0.61211941,0.92543979
-2.72836418,1.77654942,0.39862873,0.00090559,0.00778805,0.36746952,0.59599636,0.90119638
-2.72236118,1.71839886,0.38557092,0.00087754,0.00753475,0.35544892,0.57650032,0.87176209
-2.71635818,1.65117914,0.37057143,0.00084583,0.00723957,0.34146429,0.55403063,0.83774885
-2.71035518,1.57630198,0.35394952,0.00081129,0.00690875,0.32580799,0.52906050,0.79987553
-2.70435218,1.49534444,0.33606696,0.00077487,0.00654916,0.30880276,0.50212174,0.75894521
-2.69834917,1.41000224,0.31731778,0.00073763,0.00616808,0.29079208,0.47378893,0.71582146
-2.69234617,1.32204331,0.29811828,0.00070072,0.00577298,0.27213054,0.44466379,0.67140470
-2.68634317,1.23326328,0.27889751,0.00066537,0.00537132,0.25317464,0.41536010,0.62660950
-2.68034017,1.14544445,0.26008860,0.00063282,0.00497041,0.23427431,0.38648985,0.58234353
-2.67433717,1.06031943,0.24212115,0.00060439,0.00457717,0.21576541,0.35865095,0.53948894
-2.66833417,0.97954031,0.22541492,0.00058139,0.00419807,0.19796341,0.33241668,0.49888634
-2.66233117,0.90465363,0.21037463,0.00056513,0.00383892,0.18115844,0.30832710,0.46132178
-2.65632816,0.83708127,0.19738607,0.00055692,0.00350490,0.16561155,0.28688230,0.42751663
-2.65032516,0.77810679,0.18681313,0.00055803,0.00320038,0.15155233,0.26853740,0.39812023
-2.64432216,0.72886657,0.17899568,0.00056971,0.00292901,0.13917765,0.25369898,0.37370481
-2.63831916,0.69034462,0.17424791,0.00059315,0.00269360,0.12865133,0.24272275,0.35476251
-2.63231616,0.66337025,0.17285685,0.00062947,0.00249620,0.12010462,0.23591187,0.34170360
-2.62631316,0.64861717,0.17508076,0.00067969,0.00233813,0.11363710,0.23351573,0.33485570
-2.62031016,0.64660311,0.18114699,0.00074472,0.00221996,0.10931801,0.23572880,0.33446324
-2.61430715,0.65768895,0.19124924,0.00082535,0.00214163,0.10718747,0.24268913,0.34068681
-2.60830415,0.68207665,0.20554388,0.00092217,0.00210248,0.10725773,0.25447652,0.35360213
-2.60230115,0.71980569,0.22414538,0.00103559,0.00210129,0.10951412,0.27110999,0.37319839
