energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-5.56778389,5.54664765,0.89605220,0.01343210,0.09943072,3.22353324,3.07010060,1.84023509
-5.56178089,5.51625838,0.88148929,0.01329122,0.09827404,3.21646024,3.07487693,1.83119675
-5.55577789,5.48790420,0.86584681,0.01313577,0.09691444,3.21324314,3.08099302,1.82429555
-5.54977489,5.46195819,0.84919339,0.01296667,0.09538367,3.21413580,3.08867768,1.81967114
-5.54377189,5.43878123,0.83161827,0.01278516,0.09371633,3.21934516,3.09813270,1.81744745
-5.53776888,5.41873098,0.81323141,0.01259278,0.09194911,3.22903855,3.10953896,1.81773687
-5.53176588,5.40216904,0.79416233,0.01239143,0.09011991,3.24335098,3.12306245,1.82064383
-5.52576288,5.38946546,0.77455810,0.01218322,0.08826698,3.26239165,3.13885981,1.82626738
-5.51975988,5.38099991,0.75458026,0.01197053,0.08642810,3.28624912,3.15708241,1.83470259
-5.51375688,5.37715921,0.73440097,0.01175589,0.08463976,3.31499444,3.17787867,1.84604026
-5.50775388,5.37833095,0.71419869,0.01154192,0.08293646,3.34868197,3.20139405,1.86036501
-5.50175088,5.38489330,0.69415336,0.01133128,0.08135002,3.38734752,3.22776853,1.87775161
-5.49574787,5.39720135,0.67444166,0.01112661,0.07990902,3.43100377,3.25713152,1.89825958
-5.48974487,5.41557052,0.65523234,0.01093042,0.07863823,3.47963314,3.28959427,1.92192636
-5.48374187,5.44025774,0.63668200,0.01074506,0.07755822,3.53317833,3.32524009,1.94875931
-5.47773887,5.47144120,0.61893146,0.01057265,0.07668496,3.59153117,3.36411294,1.97872688
-5.47173587,5.50919987,0.60210285,0.01041504,0.07602950,3.65452021,3.40620491,2.01174960
-5.46573287,5.55349367,0.58629753,0.01027378,0.07559772,3.72189809,3.45144342,2.04769129
-5.45972986,5.60414557,0.57159482,0.01015008,0.07539019,3.79332946,3.49967901,2.08635119
-5.45372686,5.66082664,0.55805160,0.01004482,0.07540199,3.86838042,3.55067456,2.12745755
-5.44772386,5.72304525,0.54570261,0.00995850,0.07562271,3.94651041,3.60409694,2.17066338
-5.44172086,5.79014133,0.53456145,0.00989132,0.07603651,4.02706762,3.65951186,2.21554475
-5.43571786,5.86128652,0.52462204,0.00984311,0.07662224,4.10928852,3.71638267,2.26160214
-5.42971486,5.93549090,0.51586059,0.00981343,0.07735376,4.19230236,3.77407385,2.30826520
-5.42371186,6.01161670,0.50823766,0.00980152,0.07820034,4.27514095,3.83185931,2.35490108
-5.41770885,6.08839907,0.50170056,0.00980640,0.07912720,4.35675399,3.88893594,2.40082622
-5.41170585,6.16447364,0.49618565,0.00982687,0.08009623,4.43602979,3.94444206,2.44532160
-5.40570285,6.23841042,0.49162070,0.00986154,0.08106686,4.51182105,3.99748048,2.48765091
-5.39969985,6.30875307,0.48792715,0.00990889,0.08199703,4.58297485,4.04714542,2.52708116
-5.39369685,6.37406220,0.48502228,0.00996730,0.08284428,4.64836599,4.09255238,2.56290497
-5.38769385,6.43296131,0.48282124,0.01003510,0.08356701,4.70693230,4.13286967,2.59446372
-5.38169085,6.48418346,0.48123904,0.01011061,0.08412563,4.75771049,4.16735037,2.62117048
-5.37568784,6.52661679,0.48019232,0.01019217,0.08448387,4.79987100,4.19536312,2.64253179
-5.36968484,6.55934681,0.47960116,0.01027819,0.08460991,4.83275014,4.21642029,2.65816731
-5.36368184,6.58169359,0.47939067,0.01036720,0.08447747,4.85587807,4.23020220,2.66782622
-5.35767884,6.59324196,0.47949254,0.01045788,0.08406676,4.86900106,4.23657585,2.67139971
-5.35167584,6.59386329,0.47984645,0.01054908,0.08336516,4.87209696,4.23560739,2.66892879
-5.34567284,6.58372752,0.48040132,0.01063988,0.08236773,4.86538297,4.22756730,2.66060695
-5.33966983,6.56330488,0.48111636,0.01072955,0.08107739,4.84931512,4.21292802,2.64677752
-5.33366683,6.53335703,0.48196184,0.01081767,0.07950492,4.82457951,4.19235392,2.62792569
-5.32766383,6.49491777,0.48291969,0.01090404,0.07766859,4.79207547,4.16668394,2.60466555
-5.32166083,6.44926427,0.48398363,0.01098872,0.07559357,4.75289131,4.13690762,2.57772262
-5.31565783,6.39787997,0.48515909,0.01107205,0.07331112,4.70827390,4.10413556,2.54791263
-5.30965483,6.34241074,0.48646260,0.01115459,0.07085756,4.65959313,4.06956553,2.51611753
-5.30365183,6.28461631,0.48792097,0.01123714,0.06827313,4.60830299,4.03444586,2.48325964
-5.29764882,6.22631884,0.48956999,0.01132070,0.06560074,4.55590083,4.00003758,2.45027512
-5.29164582,6.16935102,0.49145279,0.01140642,0.06288470,4.50388648,3.96757689,2.41808777
-5.28564282,6.11550545,0.49361799,0.01149559,0.06016945,4.45372278,3.93823968,2.38758418
-5.27963982,6.06648741,0.49611754,0.01158959,0.05749839,4.40679906,3.91310919,2.35959123
-5.27363682,6.02387256,0.49900439,0.01168984,0.05491284,4.36439875,3.89314816,2.33485656
-5.26763382,5.98907070,0.50233003,0.01179778,0.05245107,4.32767198,3.87917630,2.31403263
-5.26163082,5.96329677,0.50614211,0.01191479,0.05014765,4.29761401,3.87185364,2.29766482
-5.25562781,5.94754937,0.51048194,0.01204220,0.04803282,4.27504971,3.87166997,2.28618367
-5.24962481,5.94259704,0.51538226,0.01218117,0.04613221,4.26062420,3.87894054,2.27990119
-5.24362181,5.94897215,0.52086514,0.01233273,0.04446662,4.25479941,3.89380749,2.27901122
-5.23761881,5.96697179,0.52694013,0.01249768,0.04305204,4.25785621,3.91624667,2.28359337
-5.23161581,5.99666512,0.53360281,0.01267658,0.04189978,4.26990140,3.94607908,2.29362009
-5.22561281,6.03790610,0.54083366,0.01286974,0.04101675,4.29087889,3.98298616,2.30896635
-5.21960980,6.09035073,0.54859742,0.01307716,0.04040576,4.32058414,4.02652788,2.32942141
-5.21360680,6.15347773,0.55684291,0.01329850,0.04006596,4.35868108,4.07616291,2.35470178
-5.20760380,6.22661154,0.56550339,0.01353313,0.03999325,4.40472059,4.13126976,2.38446514
-5.20160080,6.30894664,0.57449736,0.01378007,0.04018067,4.45815962,4.19116802,2.41832415
-5.19559780,6.39957225,0.58373001,0.01403801,0.04061886,4.51838021,4.25513904,2.45585998
-5.18959480,6.49749640,0.59309504,0.01430533,0.04129639,4.58470762,4.32244503,2.49663468
-5.18359180,6.60166863,0.60247704,0.01458012,0.04220005,4.65642696,4.39234620,2.54020224
-5.17758879,6.71100057,0.61175419,0.01486021,0.04331516,4.73279761,4.46411531,2.58611767
-5.17158579,6.82438388,0.62080133,0.01514321,0.04462573,4.81306519,4.53704910,2.63394405
-5.16558279,6.94070495,0.62949320,0.01542656,0.04611465,4.89647057,4.61047661,2.68325722
-5.15957979,7.05885627,0.63770781,0.01570757,0.04776376,4.98225592,4.68376405,2.73364809
-5.15357679,7.17774415,0.64532980,0.01598350,0.04955398,5.06966767,4.75631627,2.78472258
-5.14757379,7.29629317,0.65225356,0.01625158,0.05146535,5.15795663,4.82757519,2.83609951
-5.14157079,7.41344736,0.65838617,0.01650913,0.05347713,5.24637562,4.89701542,2.88740657
-5.13556778,7.52816899,0.66364992,0.01675354,0.05556787,5.33417528,4.96413771,2.93827493
-5.12956478,7.63943548,0.66798424,0.01698238,0.05771561,5.42059859,5.02846080,2.98833310
-5.12356178,7.74623553,0.67134721,0.01719343,0.05989800,5.50487525,5.08951276,3.03720051
-5.11755878,7.84756560,0.67371630,0.01738472,0.06209258,5.58621668,5.14682246,3.08448169
-5.11155578,7.94242777,0.67508855,0.01755457,0.06427713,5.66381283,5.19991233,3.12976167
-5.10555278,8.02983033,0.67548010,0.01770163,0.06643003,5.73683180,5.24829332,3.17260335
-5.09954977,8.10879199,0.67492510,0.01782489,0.06853074,5.80442303,5.29146285,3.21254735
-5.09354677,8.17835071,0.67347408,0.01792368,0.07056032,5.86572496,5.32890663,3.24911492
-5.08754377,8.23757757,0.67119193,0.01799776,0.07250200,5.91987742,5.36010458,3.28181414
-5.08154077,8.28559600,0.66815550,0.01804724,0.07434180,5.96603905,5.38454127,3.31014946
-5.07553777,8.32160588,0.66445101,0.01807263,0.07606904,6.00340917,5.40172062,3.33363444
-5.06953477,8.34491191,0.66017131,0.01807485,0.07767692,6.03125378,5.41118443,3.35180731
-5.06353177,8.35495495,0.65541322,0.01805520,0.07916301,6.04893428,5.41253389,3.36424855
-5.05752876,8.35134469,0.65027491,0.01801536,0.08052953,6.05593771,5.40545300,3.37059976
-5.05152576,8.33389156,0.64485354,0.01795739,0.08178358,6.05190667,5.38973241,3.37058266
-5.04552276,8.30263586,0.63924316,0.01788371,0.08293716,6.03666708,5.36529233,3.36401715
-5.03951976,8.25787162,0.63353293,0.01779703,0.08400696,6.01025185,5.33220262,3.35083720
-5.03351676,8.20016313,0.62780570,0.01770037,0.08501392,5.97291850,5.29069880,3.33110338
-5.02751376,8.13035216,0.62213696,0.01759697,0.08598262,5.92515927,5.24119226,3.30501118
-5.02151076,8.04955431,0.61659410,0.01749025,0.08694035,5.86770209,5.18427376,3.27289413
-5.01550775,7.95914370,0.61123609,0.01738373,0.08791602,5.80150192,5.12070919,3.23522127
-5.00950475,7.86072548,0.60611333,0.01728098,0.08893897,5.72772178,5.05142741,3.19258875
-5.00350175,7.75609669,0.60126777,0.01718547,0.09003748,5.64770404,4.97750010,3.14570560
-4.99749875,7.64719663,0.59673320,0.01710054,0.09123741,5.56293253,4.90011427,3.09537413
-4.99149575,7.53604839,0.59253564,0.01702926,0.09256069,5.47498711,4.82053835,3.04246581
-4.98549275,7.42469419,0.58869373,0.01697437,0.09402396,5.38549250,4.74008341,2.98789346
-4.97948974,7.31512708,0.58521915,0.01693813,0.09563734,5.29606363,4.66006111,2.93258129
-4.97348674,7.20922247,0.58211693,0.01692230,0.09740344,5.20825013,4.58174050,2.87743397
-4.96748374,7.10867249,0.57938571,0.01692802,0.09931657,5.12348251,4.50630553,2.82330627
-4.96148074,7.01492650,0.57701782,0.01695578,0.10136237,5.04302275,4.43481561,2.77097475
-4.95547774,6.92914065,0.57499932,0.01700535,0.10351776,4.96792151,4.36817086,2.72111284
-4.94947474,6.85213881,0.57330986,0.01707582,0.10575132,4.89898419,4.30708387,2.67427031
-4.94347174,6.78438697,0.57192255,0.01716556,0.10802393,4.83674726,4.25205935,2.63085822
-4.93746873,6.72598205,0.57080377,0.01727225,0.11028994,4.78146603,4.20338242,2.59113985
-4.93146573,6.67665572,0.56991298,0.01739297,0.11249850,4.73311413,4.16111611,2.55522792
-4.92546273,6.63579282,0.56920273,0.01752424,0.11459524,4.69139471,4.12510806,2.52308800
-4.91945973,6.60246335,0.56861875,0.01766215,0.11652407,4.65576244,4.09500579,2.49454789
-4.91345673,6.57546631,0.56810032,0.01780241,0.11822911,4.62545514,4.07027978,2.46931212
-4.90745373,6.55338313,0.56758087,0.01794053,0.11965662,4.59953318,4.05025289,2.44698095
-4.90145073,6.53463803,0.56698894,0.01807191,0.12075683,4.57692468,4.03413467,2.42707257
-4.89544772,6.51756246,0.56624940,0.01819195,0.12148564,4.55647414,4.02105865,2.40904749
-4.88944472,6.50046045,0.56528500,0.01829622,0.12180603,4.53699221,4.01012080,2.39233381
-4.88344172,6.48167220,0.56401821,0.01838052,0.12168925,4.51730422,4.00041720,2.37635227
-4.87743872,6.45963300,0.56237327,0.01844100,0.12111561,4.49629533,3.99107924,2.36053981
-4.87143572,6.43292523,0.56027831,0.01847424,0.12007494,4.47295044,3.98130476,2.34437088
-4.86543272,6.40032154,0.55766764,0.01847734,0.11856669,4.44638729,3.97038383,2.32737546
-4.85942971,6.36081783,0.55448387,0.01844793,0.11659968,4.41588173,3.95771820,2.30915332
-4.85342671,6.31365530,0.55067998,0.01838423,0.11419156,4.38088440,3.94283403,2.28938419
-4.84742371,6.25833125,0.54622109,0.01828503,0.11136793,4.34102868,3.92538748,2.26783358
-4.84142071,6.19459903,0.54108597,0.01814974,0.10816136,4.29613015,3.90516365,2.24435433
-4.83541771,6.12245808,0.53526811,0.01797830,0.10461012,4.24617821,3.88206928,2.21888430
-4.82941471,6.04213501,0.52877646,0.01777122,0.10075694,4.19132084,3.85612011,2.19144051
-4.82341171,5.95405771,0.52163566,0.01752947,0.09664766,4.13184381,3.82742417,2.16211030
-4.81740870,5.85882398,0.51388594,0.01725450,0.09232992,4.06814569,3.79616209,2.13104031
-4.81140570,5.75716669,0.50558250,0.01694811,0.08785198,4.00071039,3.76256592,2.09842388
-4.80540270,5.64991750,0.49679470,0.01661249,0.08326154,3.93007854,3.72689785,2.06448771
-4.79939970,5.53797083,0.48760476,0.01625009,0.07860480,3.85681955,3.68942989,2.02947843
-4.79339670,5.42224972,0.47810638,0.01586359,0.07392564,3.78150535,3.65042585,1.99364975
-4.78739370,5.30367509,0.46840304,0.01545590,0.06926492,3.70468721,3.61012637,1.95725086
-4.78139070,5.18313929,0.45860626,0.01503003,0.06466005,3.62687648,3.56873760,1.92051631
-4.77538769,5.06148482,0.44883367,0.01458915,0.06014462,3.54852982,3.52642394,1.88365798
-4.76938469,4.93948845,0.43920710,0.01413646,0.05574821,3.47003927,3.48330485,1.84685911
-4.76338169,4.81785094,0.42985058,0.01367524,0.05149633,3.39172728,3.43945553,1.81027061
-4.75737869,4.69719199,0.42088830,0.01320877,0.04741046,3.31384635,3.39491097,1.77400953
-4.75137569,4.57804984,0.41244264,0.01274033,0.04350817,3.23658294,3.34967291,1.73815949
-4.74537269,4.46088496,0.40463212,0.01227315,0.03980333,3.16006486,3.30371868,1.70277293
-4.73936968,4.34608678,0.39756937,0.01181041,0.03630631,3.08437148,3.25701134,1.66787475
-4.73336668,4.23398260,0.39135914,0.01135519,0.03302429,3.00954568,3.20951021,1.63346700
-4.72736368,4.12484765,0.38609638,0.01091045,0.02996153,2.93560684,3.16118088,1.59953428
-4.72136068,4.01891541,0.38186431,0.01047902,0.02711965,2.86256371,3.11200420,1.56604938
-4.71535768,3.91638733,0.37873271,0.01006353,0.02449796,2.79042651,3.06198358,1.53297883
-4.70935468,3.81744129,0.37675630,0.00966642,0.02209372,2.71921740,3.01115017,1.50028803
-4.70335168,3.72223810,0.37597334,0.00928987,0.01990242,2.64897877,2.95956577,1.46794574
-4.69734867,3.63092586,0.37640450,0.00893582,0.01791804,2.57977892,2.90732332,1.43592759
-4.69134567,3.54364184,0.37805199,0.00860590,0.01613327,2.51171480,2.85454514,1.40421860
-4.68534267,3.46051189,0.38089903,0.00830141,0.01453977,2.44491183,2.80137898,1.37281457
-4.67933967,3.38164751,0.38490971,0.00802335,0.01312832,2.37952082,2.74799239,1.34172236
-4.67333667,3.30714088,0.39002910,0.00777235,0.01188905,2.31571224,2.69456567,1.31095913
-4.66733367,3.23705818,0.39618385,0.00754869,0.01081154,2.25366830,2.64128393,1.28055066
-4.66133067,3.17143176,0.40328300,0.00735228,0.00988503,2.19357329,2.58832865,1.25052882
-4.65532766,3.11025166,0.41121913,0.00718271,0.00909846,2.13560275,2.53586925,1.22092862
-4.64932466,3.05345707,0.41986983,0.00703922,0.00844066,2.07991224,2.48405513,1.19178476
-4.64332166,3.00092844,0.42909932,0.00692073,0.00790037,2.02662619,2.43300845,1.16312814
-4.63731866,2.95248070,0.43876032,0.00682589,0.00746636,1.97582764,2.38281813,1.13498247
-4.63131566,2.90785826,0.44869606,0.00675307,0.00712746,1.92754943,2.33353527,1.10736119
-4.62531266,2.86673228,0.45874249,0.00670045,0.00687267,1.88176735,2.28517019,1.08026493
-4.61930965,2.82870060,0.46873051,0.00666604,0.00669118,1.83839572,2.23769128,1.05367969
-4.61330665,2.79329068,0.47848850,0.00664770,0.00657240,1.79728579,2.19102572,1.02757581
-4.60730365,2.75996574,0.48784480,0.00664323,0.00650610,1.75822697,2.14506206,1.00190787
-4.60130065,2.72813409,0.49663044,0.00665040,0.00648239,1.72095115,2.09965459,0.97661558
-4.59529765,2.69716155,0.50468190,0.00666703,0.00649179,1.68513991,2.05462948,0.95162557
-4.58929465,2.66638675,0.51184406,0.00669098,0.00652534,1.65043427,2.00979222,0.92685408
-4.58329165,2.63513866,0.51797309,0.00672024,0.00657464,1.61644678,1.96493646,0.90221043
-4.57728864,2.60275594,0.52293941,0.00675296,0.00663191,1.58277534,1.91985352,0.87760106
-4.57128564,2.56860719,0.52663060,0.00678750,0.00669007,1.54901802,1.87434250,0.85293402
-4.56528264,2.53211136,0.52895403,0.00682241,0.00674282,1.51478851,1.82822038,0.82812363
-4.55927964,2.49275734,0.52983931,0.00685650,0.00678468,1.47973110,1.78133172,0.80309503
-4.55327664,2.45012184,0.52924023,0.00688881,0.00681105,1.44353486,1.73355749,0.77778850
-4.54727364,2.40388464,0.52713627,0.00691864,0.00681825,1.40594606,1.68482264,0.75216315
-4.54127064,2.35384047,0.52353338,0.00694550,0.00680351,1.36677841,1.63510200,0.72619991
-4.53526763,2.29990689,0.51846407,0.00696910,0.00676500,1.32592063,1.58442425,0.69990352
-4.52926463,2.24212772,0.51198669,0.00698936,0.00670180,1.28334092,1.53287368,0.67330355
-4.52326163,2.18067181,0.50418396,0.00700628,0.00661386,1.23908838,1.48058983,0.64645422
-4.51725863,2.11582725,0.49516061,0.00702001,0.00650192,1.19329111,1.42776480,0.61943316
-4.51125563,2.04799128,0.48504044,0.00703069,0.00636744,1.14615141,1.37463864,0.59233906
-4.50525263,1.97765648,0.47396273,0.00703849,0.00621251,1.09793820,1.32149292,0.56528853
-4.49924962,1.90539389,0.46207824,0.00704353,0.00603974,1.04897730,1.26864302,0.53841204
-4.49324662,1.83183414,0.44954498,0.00704584,0.00585213,0.99963999,1.21642944,0.51184953
-4.48724362,1.75764743,0.43652404,0.00704533,0.00565298,0.95033056,1.16520874,0.48574563
-4.48124062,1.68352343,0.42317551,0.00704181,0.00544573,0.90147346,1.11534464,0.46024495
-4.47523762,1.61015228,0.40965490,0.00703491,0.00523391,0.85350067,1.06719962,0.43548764
-4.46923462,1.53820726,0.39611021,0.00702415,0.00502100,0.80683999,1.02112767,0.41160541
-4.46323162,1.46833035,0.38267964,0.00700893,0.00481040,0.76190451,0.97746830,0.38871822
-4.45722861,1.40112075,0.36949031,0.00698859,0.00460529,0.71908389,0.93654221,0.36693194
-4.45122561,1.33712719,0.35665781,0.00696240,0.00440869,0.67873753,0.89864861,0.34633679
-4.44522261,1.27684368,0.34428670,0.00692967,0.00422334,0.64118981,0.86406417,0.32700684
-4.43921961,1.22070892,0.33247193,0.00688976,0.00405176,0.60672726,0.83304350,0.30900043
-4.43321661,1.16910876,0.32130088,0.00684220,0.00389626,0.57559771,0.80582073,0.29236144
-4.42721361,1.12238131,0.31085607,0.00678670,0.00375895,0.54801092,0.78261207,0.27712125
-4.42121061,1.08082391,0.30121830,0.00672324,0.00364175,0.52414050,0.76361856,0.26330130
-4.41520760,1.04470124,0.29246976,0.00665211,0.00354651,0.50412669,0.74902895,0.25091592
-4.40920460,1.01425372,0.28469729,0.00657396,0.00347500,0.48807952,0.73902190,0.23997532
-4.40320160,0.98970536,0.27799513,0.00648984,0.00342896,0.47608208,0.73376736,0.23048848
-4.39719860,0.97127043,0.27246727,0.00640120,0.00341014,0.46819343,0.73342661,0.22246574
-4.39119560,0.95915822,0.26822895,0.00630991,0.00342037,0.46445090,0.73815082,0.21592095
-4.38519260,0.95357551,0.26540739,0.00621823,0.00346150,0.46487163,0.74807799,0.21087300
-4.37918959,0.95472646,0.26414145,0.00612878,0.00353547,0.46945312,0.76332830,0.20734659
-4.37318659,0.96280980,0.26458025,0.00604447,0.00364427,0.47817292,0.78399796,0.20537234
-4.36718359,0.97801347,0.26688075,0.00596849,0.00378992,0.49098739,0.81015195,0.20498608
-4.36118059,1.00050695,0.27120433,0.00590418,0.00397441,0.50782992,0.84181595,0.20622737
-4.35517759,1.03043178,0.27771244,0.00585495,0.00419968,0.52860853,0.87896794,0.20913748
-4.34917459,1.06789075,0.28656153,0.00582419,0.00446753,0.55320349,0.92153006,0.21375671
-4.34317159,1.11293651,0.29789740,0.00581519,0.00477958,0.58146493,0.96936125,0.22012143
-4.33716858,1.16556014,0.31184922,0.00583100,0.00513716,0.61321103,1.02225119,0.22826081
-4.33116558,1.22568054,0.32852337,0.00587435,0.00554128,0.64822680,1.07991612,0.23819348
-4.32516258,1.29313512,0.34799750,0.00594756,0.00599254,0.68626390,1.14199686,0.24992427
-4.31915958,1.36767233,0.37031487,0.00605245,0.00649107,0.72704145,1.20805926,0.26344123
-4.31315658,1.44894665,0.39547926,0.00619028,0.00703648,0.77024811,1.27759748,0.27871290
-4.30715358,1.53651599,0.42345072,0.00636167,0.00762782,0.81554516,1.35003980,0.29568619
