energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-6.00000000,4.19856831,2.24411106,1.32733823,0.03112349,0.37568922,0.06916429,1.69044468,0.10570436,0.65342068
-5.99399700,4.15446077,2.18429482,1.32154908,0.03157842,0.36304839,0.06892954,1.69570212,0.10618915,0.63313305
-5.98799400,4.11445197,2.12927739,1.31835407,0.03207262,0.35121367,0.06861715,1.70257801,0.10655842,0.61301787
-5.98199100,4.07876606,2.07927049,1.31776172,0.03260807,0.34026189,0.06823919,1.71106854,0.10682692,0.59311857
-5.97598799,4.04753107,2.03438983,1.31974126,0.03318482,0.33024697,0.06780704,1.72112981,0.10700924,0.57348070
-5.96998499,4.02077086,1.99465557,1.32422250,0.03380099,0.32119901,0.06733089,1.73267636,0.10711876,0.55415030
-5.96398199,3.99840080,1.95999502,1.33109693,0.03445276,0.31312411,0.06681945,1.74558158,0.10716665,0.53517192
-5.95797899,3.98022787,1.93024785,1.34021992,0.03513455,0.30600488,0.06627966,1.75968026,0.10716107,0.51658677
-5.95197599,3.96595574,1.90517372,1.35141433,0.03583925,0.29980180,0.06571663,1.77477313,0.10710659,0.49843089
-5.94597299,3.95519481,1.88446239,1.36447516,0.03655859,0.29445525,0.06513357,1.79063352,0.10700388,0.48073371
-5.93996998,3.94747703,1.86774606,1.37917523,0.03728358,0.28988837,0.06453201,1.80701569,0.10684968,0.46351699
-5.93396698,3.94227506,1.85461372,1.39527158,0.03800495,0.28601041,0.06391198,1.82366445,0.10663713,0.44679426
-5.92796398,3.93902474,1.84462703,1.41251225,0.03871368,0.28272076,0.06327240,1.84032578,0.10635625,0.43057082
-5.92196098,3.93714994,1.83733713,1.43064315,0.03940149,0.27991318,0.06261148,1.85675753,0.10599487,0.41484430
-5.91595798,3.93608837,1.83230195,1.44941453,0.04006133,0.27748041,0.06192722,1.87274000,0.10553959,0.39960570
-5.90995498,3.93531713,1.82910313,1.46858685,0.04068779,0.27531868,0.06121788,1.88808548,0.10497699,0.38484089
-5.90395198,3.93437655,1.82736210,1.48793570,0.04127740,0.27333220,0.06048246,1.90264648,0.10429488,0.37053244
-5.89794897,3.93289126,1.82675448,1.50725557,0.04182889,0.27143715,0.05972117,1.91632211,0.10348359,0.35666161
-5.89194597,3.93058726,1.82702237,1.52636241,0.04234332,0.26956532,0.05893576,1.92906238,0.10253708,0.34321045
-5.88594297,3.92730443,1.82798395,1.54509494,0.04282402,0.26766698,0.05812980,1.94087025,0.10145406,0.33016377
-5.87993997,3.92300387,1.82954005,1.56331483,0.04327654,0.26571303,0.05730886,1.95180139,0.10023872,0.31751092
-5.87393697,3.91777006,1.83167743,1.58090598,0.04370833,0.26369631,0.05648057,1.96196193,0.09890138,0.30524727
-5.86793397,3.91180781,1.83446876,1.59777315,0.04412849,0.26163192,0.05565455,1.97150428,0.09745870,0.29337530
-5.86193097,3.90543463,1.83806914,1.61384020,0.04454733,0.25955674,0.05484225,1.98062146,0.09593365,0.28190519
-5.85592796,3.89906893,1.84270953,1.62904830,0.04497587,0.25752800,0.05405664,1.98954033,0.09435517,0.27085504
-5.84992496,3.89321504,1.84868727,1.64335435,0.04542544,0.25562114,0.05331190,1.99851403,0.09275747,0.26025052
-5.84392196,3.88844569,1.85635394,1.65672986,0.04590711,0.25392691,0.05262295,2.00781418,0.09117919,0.25012420
-5.83791896,3.88538284,1.86610114,1.66916040,0.04643128,0.25254796,0.05200505,2.01772287,0.08966214,0.24051449
-5.83191596,3.88467770,1.87834456,1.68064564,0.04700721,0.25159499,0.05147324,2.02852499,0.08825010,0.23146423
-5.82591296,3.88699046,1.89350677,1.69119992,0.04764270,0.25118272,0.05104190,2.04050081,0.08698728,0.22301912
-5.81990995,3.89297027,1.91199937,1.70085318,0.04834376,0.25142562,0.05072429,2.05391895,0.08591691,0.21522605
-5.81390695,3.90323589,1.93420478,1.70965205,0.04911442,0.25243381,0.05053207,2.06902978,0.08507969,0.20813124
-5.80790395,3.91835715,1.96045840,1.71766070,0.04995658,0.25430906,0.05047495,2.08605905,0.08451242,0.20177853
-5.80190095,3.93883745,1.99103141,1.72496120,0.05086997,0.25714115,0.05056034,2.10520182,0.08424667,0.19620761
-5.79589795,3.96509739,2.02611484,1.73165320,0.05185214,0.26100453,0.05079308,2.12661650,0.08430763,0.19145243
-5.78989495,3.99745953,2.06580531,1.73785247,0.05289854,0.26595554,0.05117521,2.15041904,0.08471319,0.18753971
-5.78389195,4.03613455,2.11009301,1.74368836,0.05400267,0.27203007,0.05170584,2.17667732,0.08547316,0.18448762
-5.77788894,4.08120901,2.15885221,1.74930012,0.05515619,0.27924192,0.05238109,2.20540580,0.08658886,0.18230464
-5.77188594,4.13263503,2.21183494,1.75483200,0.05634919,0.28758155,0.05319402,2.23656078,0.08805285,0.18098861
-5.76588294,4.19022238,2.26866814,1.76042764,0.05757034,0.29701567,0.05413472,2.27003648,0.08984901,0.18052603
-5.75987994,4.25363352,2.32885463,1.76622379,0.05880718,0.30748721,0.05519043,2.30566241,0.09195280,0.18089152
-5.75387694,4.32238214,2.39177817,1.77234397,0.06004635,0.31891601,0.05634568,2.34320238,0.09433188,0.18204759
-5.74787394,4.39583594,2.45671270,1.77889237,0.06127390,0.33120003,0.05758261,2.38235559,0.09694680,0.18394464
-5.74187094,4.47322398,2.52283592,1.78594861,0.06247550,0.34421711,0.05888125,2.42276017,0.09975207,0.18652132
-5.73586793,4.55364909,2.58924676,1.79356366,0.06363685,0.35782714,0.06021990,2.46399939,0.10269725,0.18970509
-5.72986493,4.63610554,2.65498671,1.80175734,0.06474390,0.37187478,0.06157563,2.50561067,0.10572834,0.19341324
-5.72386193,4.71950168,2.71906425,1.81051766,0.06578327,0.38619246,0.06292476,2.54709738,0.10878913,0.19755414
-5.71785893,4.80268730,2.78048170,1.81980201,0.06674257,0.40060377,0.06424340,2.58794299,0.11182274,0.20202884
-5.71185593,4.88448486,2.83826372,1.82954030,0.06761076,0.41492700,0.06550808,2.62762739,0.11477308,0.20673306
-5.70585293,4.96372347,2.89148626,1.83963975,0.06837854,0.42897885,0.06669634,2.66564448,0.11758633,0.21155931
-5.69984992,5.03927439,2.93930498,1.84999103,0.06903872,0.44257819,0.06778732,2.70152033,0.12021237,0.21639930
-5.69384692,5.11008628,2.98098193,1.86047532,0.06958649,0.45554975,0.06876234,2.73483101,0.12260601,0.22114647
-5.68784392,5.17521866,3.01590924,1.87097172,0.07001979,0.46772762,0.06960542,2.76521903,0.12472815,0.22569855
-5.68184092,5.23387183,3.04362894,1.88136452,0.07033949,0.47895849,0.07030370,2.79240755,0.12654667,0.22996005
-5.67583792,5.28541150,3.06384778,1.89154968,0.07054957,0.48910455,0.07084775,2.81621120,0.12803709,0.23384455
-5.66983492,5.32938685,3.07644633,1.90144007,0.07065715,0.49804588,0.07123185,2.83654312,0.12918300,0.23727682
-5.66383192,5.36554080,3.08148197,1.91096911,0.07067246,0.50568239,0.07145397,2.85341722,0.12997621,0.24019440
-5.65782891,5.39381177,3.07918527,1.92009231,0.07060867,0.51193506,0.07151577,2.86694571,0.13041659,0.24254887
-5.65182591,5.41432670,3.06995012,1.92878686,0.07048158,0.51674676,0.07142234,2.87733162,0.13051174,0.24430654
-5.64582291,5.42738552,3.05431761,1.93704903,0.07030920,0.52008223,0.07118187,2.88485658,0.13027625,0.24544855
-5.63981991,5.43343771,3.03295457,1.94488968,0.07011125,0.52192769,0.07080516,2.88986448,0.12973094,0.24597046
-5.63381691,5.43305225,3.00662756,1.95232820,0.06990850,0.52228977,0.07030503,2.89274168,0.12890176,0.24588125
-5.62781391,5.42688242,2.97617340,1.95938522,0.06972207,0.52119403,0.06969573,2.89389478,0.12781867,0.24520193
-5.62181091,5.41562732,2.94246752,1.96607477,0.06957270,0.51868306,0.06899216,2.89372721,0.12651440,0.24396357
-5.61580790,5.39999231,2.90639171,1.97239636,0.06947995,0.51481433,0.06820930,2.89261579,0.12502316,0.24220524
-5.60980490,5.38065046,2.86880240,1.97832761,0.06946147,0.50965792,0.06736146,2.89088863,0.12337945,0.23997156
-5.60380190,5.35820712,2.83050117,1.98381802,0.06953229,0.50329406,0.06646174,2.88880561,0.12161689,0.23731039
-5.59779890,5.33316971,2.79220865,1.98878446,0.06970425,0.49581094,0.06552156,2.88654255,0.11976724,0.23427046
-5.59179590,5.30592421,2.75454296,1.99310859,0.06998547,0.48730247,0.06455027,2.88417997,0.11785949,0.23089924
-5.58579290,5.27671997,2.71800372,1.99663677,0.07038004,0.47786643,0.06355491,2.88169733,0.11591924,0.22724117
-5.57978989,5.24566331,2.68296213,1.99918240,0.07088785,0.46760286,0.06254022,2.87897291,0.11396827,0.22333623
-5.57378689,5.21272070,2.64965764,2.00053081,0.07150461,0.45661283,0.06150860,2.87578967,0.11202424,0.21921897
-5.56778389,5.17773093,2.61820123,2.00044656,0.07222207,0.44499749,0.06046043,2.87184683,0.11010076,0.21491806
-5.56178089,5.14042600,2.58858485,1.99868277,0.07302840,0.43285756,0.05939432,2.86677660,0.10820751,0.21045630
-5.55577789,5.10045925,2.56069676,1.99499219,0.07390876,0.42029304,0.05830762,2.86016536,0.10635065,0.20585109
-5.54977489,5.05743935,2.53434159,1.98913944,0.07484599,0.40740317,0.05719686,2.85157823,0.10453332,0.20111527
-5.54377189,5.01096828,2.50926422,1.98091384,0.07582146,0.39428661,0.05605835,2.84058585,0.10275629,0.19625831
-5.53776888,4.96068100,2.48517612,1.97014222,0.07681595,0.38104162,0.05488869,2.82679193,0.10101867,0.19128769
-5.53176588,4.90628490,2.46178268,1.95670103,0.07781059,0.36776632,0.05368527,2.80986030,0.09931863,0.18621034
-5.52576288,4.84759646,2.43881019,1.94052717,0.07878778,0.35455877,0.05244677,2.78953984,0.09765422,0.18103415
-5.51975988,4.78457329,2.41603089,1.92162689,0.07973208,0.34151700,0.05117352,2.76568628,0.09602401,0.17576925
-5.51375688,4.71733958,2.39328472,1.90008234,0.08063094,0.32873872,0.04986773,2.73827936,0.09442775,0.17042922
-5.50775388,4.64620338,2.37049670,1.87605523,0.08147533,0.31632085,0.04853365,2.70743459,0.09286688,0.16503181
-5.50175088,4.57166457,2.34768873,1.84978743,0.08226021,0.30435866,0.04717758,2.67340878,0.09134489,0.15959949
-5.49574787,4.49441293,2.32498532,1.82159827,0.08298468,0.29294475,0.04580778,2.63659898,0.08986760,0.15415951
-5.48974487,4.41531590,2.30261268,1.79187846,0.08365209,0.28216766,0.04443417,2.59753460,0.08844314,0.14874361
-5.48374187,4.33539656,2.28089123,1.76108085,0.08426968,0.27211034,0.04306807,2.55686298,0.08708187,0.14338733
-5.47773887,4.25580246,2.26022173,1.72970827,0.08484822,0.26284840,0.04172171,2.51532887,0.08579607,0.13812902
-5.47173587,4.17776668,2.24106578,1.69829874,0.08540123,0.25444829,0.04040776,2.47374871,0.08459945,0.13300859
-5.46573287,4.10256266,2.22392158,1.66740865,0.08594413,0.24696547,0.03913880,2.43298069,0.08350658,0.12806602
-5.45972986,4.03145492,2.20929611,1.63759456,0.08649319,0.24044267,0.03792678,2.39389188,0.08253213,0.12333984
-5.45372686,3.96564781,2.19767540,1.60939422,0.08706439,0.23490824,0.03678248,2.35732394,0.08169006,0.11886552
-5.44772386,3.90623469,2.18949415,1.58330769,0.08767219,0.23037486,0.03571504,2.32405894,0.08099280,0.11467406
-5.44172086,3.85415001,2.18510663,1.55977926,0.08832835,0.22683845,0.03473155,2.29478677,0.08045031,0.11079059
-5.43571786,3.81012641,2.18476028,1.53918097,0.08904080,0.22427752,0.03383668,2.27007579,0.08006935,0.10723336
-5.42971486,3.77465922,2.18857358,1.52179846,0.08981265,0.22265292,0.03303249,2.25034798,0.07985271,0.10401292
-5.42371186,3.74797997,2.19651945,1.50781992,0.09064142,0.22190810,0.03231831,2.23585996,0.07979865,0.10113168
-5.41770885,3.73004040,2.20841524,1.49732843,0.09151850,0.22196973,0.03169072,2.22669061,0.07990049,0.09858381
-5.41170585,3.72050804,2.22391993,1.49029839,0.09242891,0.22274892,0.03114365,2.22273619,0.08014644,0.09635557
-5.40570285,3.71877356,2.24253888,1.48659607,0.09335138,0.22414284,0.03066869,2.22371309,0.08051965,0.09442585
-5.39969985,3.72397003,2.26363610,1.48598445,0.09425881,0.22603673,0.03025533,2.22916825,0.08099852,0.09276719
-5.39369685,3.73500325,2.28645344,1.48813214,0.09511901,0.22830637,0.02989145,2.23849686,0.08155725,0.09134688
-5.38769385,3.75059206,2.31013598,1.49262613,0.09589581,0.23082079,0.02956381,2.25096648,0.08216665,0.09012846
-5.38169085,3.76931681,2.33376241,1.49898786,0.09655039,0.23344527,0.02925855,2.26574669,0.08279514,0.08907318
-5.37568784,3.78967416,2.35637891,1.50669184,0.09704286,0.23604451,0.02896181,2.28194282,0.08340995,0.08814164
-5.36968484,3.81013556,2.37703503,1.51518622,0.09733401,0.23848584,0.02866025,2.29863228,0.08397837,0.08729535
-5.36368184,3.82920702,2.39481985,1.52391432,0.09738708,0.24064250,0.02834161,2.31490189,0.08446916,0.08649827
-5.35767884,3.84548760,2.40889671,1.53233616,0.09716954,0.24239672,0.02799521,2.32988452,0.08485384,0.08571813
-5.35167584,3.85772392,2.41853494,1.53994919,0.09665475,0.24364273,0.02761233,2.34279343,0.08510799,0.08492761
-5.34567284,3.86485850,2.42313728,1.54630724,0.09582344,0.24428937,0.02718658,2.35295288,0.08521241,0.08410524
-5.33966983,3.86606990,2.42226167,1.55103693,0.09466488,0.24426248,0.02671405,2.35982363,0.08515399,0.08323603
-5.33366683,3.86080305,2.41563687,1.55385099,0.09317778,0.24350675,0.02619353,2.36302253,0.08492647,0.08231179
-5.32766383,3.84878861,2.40317112,1.55455769,0.09137077,0.24198717,0.02562639,2.36233525,0.08453080,0.08133119
-5.32166083,3.83005092,2.38495408,1.55306650,0.08926243,0.23968988,0.02501654,2.35772211,0.08397530,0.08029948
-5.31565783,3.80490445,2.36125192,1.54938946,0.08688099,0.23662252,0.02437018,2.34931673,0.08327543,0.07922799
-5.30965483,3.77393923,2.33249652,1.54363853,0.08426353,0.23281397,0.02369551,2.33741812,0.08245336,0.07813339
-5.30365183,3.73799637,2.29926932,1.53601915,0.08145492,0.22831356,0.02300234,2.32247659,0.08153716,0.07703674
-5.29764882,3.69813508,2.26228100,1.52682043,0.07850631,0.22318968,0.02230164,2.30507463,0.08055990,0.07596250
-5.29164582,3.65559285,2.22234818,1.51640243,0.07547347,0.21752800,0.02160515,2.28590367,0.07955852,0.07493736
-5.28564282,3.61174101,2.18036843,1.50518134,0.07241494,0.21142915,0.02092483,2.26573807,0.07857254,0.07398916
-5.27963982,3.56803759,2.13729469,1.49361319,0.06939005,0.20500611,0.02027251,2.24540762,0.07764285,0.07314578
-5.27363682,3.52597978,2.09411048,1.48217685,0.06645697,0.19838140,0.01965946,2.22576979,0.07681041,0.07243416
-5.26763382,3.48705796,2.05180667,1.47135715,0.06367087,0.19168401,0.01909605,2.20768298,0.07611513,0.07187946
-5.26163082,3.45271312,2.01136086,1.46162869,0.06108220,0.18504638,0.01859151,2.19198180,0.07559478,0.07150438
-5.25562781,3.42429933,1.97371987,1.45344116,0.05873524,0.17860141,0.01815377,2.17945538,0.07528421,0.07132870
-5.24962481,3.40305251,1.93978565,1.44720655,0.05666690,0.17247969,0.01778935,2.17082930,0.07521460,0.07136898
-5.24362181,3.39006628,1.91040493,1.44328878,0.05490587,0.16680690,0.01750340,2.16675164,0.07541315,0.07163851
-5.23761881,3.38627535,1.88636227,1.44199599,0.05347217,0.16170168,0.01729980,2.16778336,0.07590276,0.07214745
-5.23161581,3.39244662,1.86837645,1.44357565,0.05237690,0.15727375,0.01718128,2.17439301,0.07670209,0.07290305
-5.22561281,3.40917750,1.85709953,1.44821256,0.05162253,0.15362262,0.01714969,2.18695548,0.07782571,0.07391011
-5.21960980,3.43690083,1.85311810,1.45602954,0.05120337,0.15083657,0.01720625,2.20575441,0.07928442,0.07517147
-5.21360680,3.47589537,1.85695599,1.46709064,0.05110634,0.14899215,0.01735179,2.23098761,0.08108560,0.07668850
-5.20760380,3.52630057,1.86907772,1.48140645,0.05131200,0.14815400,0.01758710,2.26277477,0.08323373,0.07846167
-5.20160080,3.58813426,1.88989189,1.49894117,0.05179571,0.14837503,0.01791309,2.30116670,0.08573074,0.08049097
-5.19559780,3.66131171,1.91975404,1.51962079,0.05252890,0.14969675,0.01833109,2.34615517,0.08857645,0.08277629
-5.18959480,3.74566454,1.95896808,1.54334192,0.05348038,0.15214981,0.01884294,2.39768255,0.09176882,0.08531764
-5.18359180,3.84095806,2.00778609,1.56998073,0.05461765,0.15575452,0.01945106,2.45565050,0.09530412,0.08811520
-5.17758879,3.94690577,2.06640598,1.59940134,0.05590807,0.16052141,0.02015852,2.51992692,0.09917694,0.09116918
-5.17158579,4.06317997,2.13496688,1.63146327,0.05731995,0.16645159,0.02096885,2.59035080,0.10338006,0.09447956
-5.16558279,4.18941775,2.21354224,1.66602740,0.05882347,0.17353695,0.02188596,2.66673434,0.10790418,0.09804557
-5.15957979,4.32522200,2.30213090,1.70296028,0.06039137,0.18176017,0.02291381,2.74886237,0.11273754,0.10186508
-5.15357679,4.47015731,2.40064636,1.74213632,0.06199949,0.19109448,0.02405618,2.83648897,0.11786539,0.10593386
-5.14757379,4.62374128,2.50890479,1.78343801,0.06362703,0.20150317,0.02531621,2.92933158,0.12326956,0.11024474
-5.14157079,4.78543178,2.62661244,1.82675404,0.06525662,0.21293897,0.02669606,3.02706291,0.12892784,0.11478679
-5.13556778,4.95461123,2.75335332,1.87197551,0.06687430,0.22534331,0.02819648,3.12930143,0.13481361,0.11954450
-5.12956478,5.13056931,2.88857770,1.91899060,0.06846917,0.23864552,0.02981642,3.23560102,0.14089544,0.12449708
-5.12356178,5.31248532,3.03159264,1.96767794,0.07003305,0.25276223,0.03155263,3.34544070,0.14713689,0.12961784
-5.11755878,5.49941193,3.18155514,2.01789922,0.07156003,0.26759680,0.03339942,3.45821535,0.15349650,0.13487386
-5.11155578,5.69026177,3.33746884,2.06949162,0.07304588,0.28303921,0.03534836,3.57322825,0.15992802,0.14022580
-5.10555278,5.88379834,3.49818499,2.12226034,0.07448754,0.29896629,0.03738820,3.68968632,0.16638076,0.14562802
-5.09954977,6.07863232,3.66240803,2.17597199,0.07588257,0.31524243,0.03950482,3.80669878,0.17280034,0.15102897
-5.09354677,6.27322444,3.82870644,2.23034922,0.07722868,0.33172089,0.04168133,3.92327978,0.17912948,0.15637187
-5.08754377,6.46589533,3.99552868,2.28506684,0.07852323,0.34824564,0.04389828,4.03835529,0.18530908,0.16159564
-5.08154077,6.65484269,4.16122432,2.33975002,0.07976298,0.36465380,0.04613399,4.15077457,0.19127939,0.16663608
-5.07553777,6.83816548,4.32406993,2.39397457,0.08094370,0.38077859,0.04836500,4.25932586,0.19698129,0.17142729
-5.06953477,7.01389475,4.48229913,2.44726943,0.08206009,0.39645277,0.05056656,4.36275627,0.20235763,0.17590323
-5.06353177,7.18003001,4.63413606,2.49912144,0.08310562,0.41151235,0.05271323,4.45979506,0.20735450,0.17999934
-5.05752876,7.33458010,4.77783117,2.54898233,0.08407253,0.42580055,0.05477955,4.54917975,0.21192249,0.18365429
-5.05152576,7.47560700,4.91169840,2.59627758,0.08495193,0.43917184,0.05674066,4.62968412,0.21601779,0.18681161
-5.04552276,7.60127117,5.03415230,2.64041711,0.08573390,0.45149575,0.05857296,4.70014716,0.21960317,0.18942132
-5.03951976,7.70987663,5.14374408,2.68080731,0.08640768,0.46266056,0.06025476,4.75950194,0.22264872,0.19144138
-5.03351676,7.79991431,5.23919527,2.71686417,0.08696192,0.47257642,0.06176679,4.80680334,0.22513247,0.19283888
-5.02751376,7.87010215,5.31942783,2.74802719,0.08738496,0.48117799,0.06309267,4.84125377,0.22704072,0.19359113
-5.02151076,7.91942054,5.38358995,2.77377346,0.08766519,0.48842639,0.06421933,4.86222589,0.22836821,0.19368628
-5.01550775,7.94714214,5.43107646,2.79363182,0.08779133,0.49431038,0.06513722,4.86928164,0.22911808,0.19312384
-5.00950475,7.95285504,5.46154352,2.80719646,0.08775286,0.49884680,0.06584048,4.86218697,0.22930169,0.19191471
-5.00350175,7.93647876,5.47491702,2.81413974,0.08754042,0.50208022,0.06632693,4.84092179,0.22893826,0.19008102
-4.99749875,7.89827267,5.47139469,2.81422378,0.08714619,0.50408179,0.06659800,4.80568491,0.22805445,0.18765563
-4.99149575,7.83883674,5.45144198,2.80731048,0.08656429,0.50494748,0.06665856,4.75689378,0.22668378,0.18468130
-4.98549275,7.75910458,5.41578192,2.79336966,0.08579122,0.50479571,0.06651659,4.69517921,0.22486603,0.18120968
-4.97948974,7.66032926,5.36537939,2.77248499,0.08482616,0.50376442,0.06618289,4.62137509,0.22264664,0.17730008
-4.97348674,7.54406209,5.30142048,2.74485739,0.08367135,0.50200784,0.06567067,4.53650357,0.22007596,0.17301799
-4.96748374,7.41212503,5.22528745,2.71080575,0.08233231,0.49969294,0.06499513,4.44175591,0.21720854,0.16843360
-4.96148074,7.26657729,5.13852998,2.67076460,0.08081805,0.49699578,0.06417305,4.33846969,0.21410243,0.16362009
-4.95547774,7.10967689,5.04283361,2.62527886,0.07914116,0.49409770,0.06322240,4.22810280,0.21081831,0.15865203
-4.94947474,6.94383782,4.93998580,2.57499544,0.07731780,0.49118163,0.06216190,4.11220479,0.20741872,0.15360368
-4.94347174,6.77158375,4.83184060,2.52065172,0.07536754,0.48842834,0.06101073,3.99238630,0.20396708,0.14854745
-4.93746873,6.59549907,4.72028235,2.46306129,0.07331313,0.48601296,0.05978818,3.87028717,0.20052677,0.14355230
-4.93146573,6.41817833,4.60718923,2.40309695,0.07118011,0.48410148,0.05851338,3.74754397,0.19716001,0.13868246
-4.92546273,6.24217495,4.49439722,2.34167159,0.06899631,0.48284755,0.05720507,3.62575761,0.19392679,0.13399618
-4.91945973,6.06995040,4.38366514,2.27971731,0.06679121,0.48238944,0.05588138,3.50646173,0.19088366,0.12954472
-4.91345673,5.90382499,4.27664132,2.21816342,0.06459527,0.48284717,0.05455965,3.39109280,0.18808245,0.12537149
-4.90745373,5.74593145,4.17483274,2.15791406,0.06243913,0.48431992,0.05325628,3.28096231,0.18556910,0.12151155
-4.90145073,5.59817246,4.07957711,2.09982607,0.06035277,0.48688379,0.05198657,3.17723212,0.18338241,0.11799114
-4.89544772,5.46218354,3.99201866,2.04468802,0.05836473,0.49058984,0.05076461,3.08089334,0.18155290,0.11482766
-4.88944472,5.33930211,3.91308838,1.99320098,0.05650123,0.49546253,0.04960310,2.99274959,0.18010185,0.11202969
-4.88344172,5.23054410,3.84348912,1.94596186,0.05478541,0.50149877,0.04851325,2.91340486,0.17904045,0.10959735
-4.87743872,5.13658859,3.78368629,1.90344987,0.05323667,0.50866736,0.04750466,2.84325668,0.17836930,0.10752284
-4.87143572,5.05777132,3.73390450,1.86601666,0.05187004,0.51690925,0.04658520,2.78249455,0.17807805,0.10579110
-4.86543272,4.99408723,3.69413029,1.83388035,0.05069576,0.52613832,0.04576094,2.73110385,0.17814552,0.10438071
-4.85942971,4.94520200,3.66412122,1.80712377,0.04971894,0.53624301,0.04503605,2.68887507,0.17854006,0.10326485
-4.85342671,4.91047222,3.64342081,1.78569680,0.04893944,0.54708854,0.04441277,2.65541796,0.17922029,0.10241237
-4.84742371,4.88897345,3.63137925,1.76942269,0.04835187,0.55851993,0.04389141,2.63018028,0.18013620,0.10178890
-4.84142071,4.87953499,3.62717883,1.75800799,0.04794579,0.57036552,0.04347038,2.61247008,0.18123054,0.10135800
-4.83541771,4.88078011,3.62986341,1.75105549,0.04770604,0.58244110,0.04314625,2.60148109,0.18244051,0.10108221
-4.82941471,4.89117009,3.63837070,1.74807973,0.04761322,0.59455429,0.04291386,2.59631988,0.18369959,0.10092414
-4.82341171,4.90905035,3.65156611,1.74852426,0.04764435,0.60650922,0.04276647,2.59603396,0.18493955,0.10084736
-4.81740870,4.93269690,3.66827682,1.75177990,0.04777351,0.61811116,0.04269593,2.59963972,0.18609251,0.10081722
-4.81140570,4.96036153,3.68732474,1.75720337,0.04797268,0.62917106,0.04269291,2.60614913,0.18709296,0.10080155
-4.80540270,4.99031403,3.70755721,1.76413553,0.04821256,0.63950970,0.04274707,2.61459443,0.18787961,0.10077113
-4.79939970,5.02088038,3.72787424,1.77191866,0.04846345,0.64896147,0.04284734,2.62404994,0.18839717,0.10070005
-4.79339670,5.05047587,3.74725158,1.77991235,0.04869603,0.65737751,0.04298213,2.63365055,0.18859776,0.10056591
-4.78739370,5.07763248,3.76475899,1.78750751,0.04888225,0.66462825,0.04313958,2.64260643,0.18844210,0.10034986
-4.78139070,5.10102057,3.77957351,1.79413848,0.04899601,0.67060526,0.04330777,2.65021394,0.18790032,0.10003647
-4.77538769,5.11946478,3.79098789,1.79929299,0.04901385,0.67522253,0.04347496,2.65586292,0.18695253,0.09961357
-4.76938469,5.13195486,3.79841436,1.80252015,0.04891548,0.67841711,0.04362978,2.65904043,0.18558891,0.09907192
-4.76338169,5.13765199,3.80138466,1.80343656,0.04868427,0.68014927,0.04376143,2.65933183,0.18380963,0.09840491
-4.75737869,5.13589172,3.79954694,1.80173077,0.04830754,0.68040233,0.04385987,2.65641941,0.18162446,0.09760819
-4.75137569,5.12618433,3.79266058,1.79716640,0.04777676,0.67918224,0.04391600,2.65007945,0.17905208,0.09667928
-4.74537269,5.10821370,3.78058993,1.78958409,0.04708765,0.67651697,0.04392183,2.64017838,0.17611933,0.09561730
-4.73936968,5.08183546,3.76329777,1.77890266,0.04624009,0.67245597,0.04387066,2.62666844,0.17286031,0.09442265
-4.73336668,5.04707508,3.74083943,1.76511954,0.04523801,0.66706954,0.04375724,2.60958361,0.16931535,0.09309685
-4.72736368,5.00412620,3.71335796,1.74831063,0.04408912,0.66044841,0.04357791,2.58903578,0.16553002,0.09164239
-4.72136068,4.95334925,3.68108080,1.72862965,0.04280455,0.65270325,0.04333077,2.56521168,0.16155416,0.09006267
-4.71535768,4.89527014,3.64431780,1.70630680,0.04139849,0.64396426,0.04301581,2.53837014,0.15744086,0.08836204
-4.70935468,4.83057837,3.60346056,1.68164673,0.03988766,0.63438062,0.04263502,2.50883972,0.15324561,0.08654584
-4.70335168,4.76012384,3.55898227,1.65502544,0.03829089,0.62411976,0.04219243,2.47701624,0.14902538,0.08462057
-4.69734867,4.68491144,3.51143764,1.62688601,0.03662853,0.61336631,0.04169420,2.44335961,0.14483782,0.08259398
-4.69134567,4.60609231,3.46146181,1.59773283,0.03492201,0.60232047,0.04114859,2.40838956,0.14074046,0.08047521
-4.68534267,4.52495108,3.40976758,1.56812408,0.03319327,0.59119587,0.04056587,2.37267964,0.13678991,0.07827494
-4.67933967,4.44288813,3.35713987,1.53866233,0.03146431,0.58021669,0.03995823,2.33684901,0.13304110,0.07600540
-4.67333667,4.36139650,3.30442703,1.50998323,0.02975674,0.56961402,0.03933956,2.30155175,0.12954642,0.07368042
-4.66733367,4.28203334,3.25252829,1.48274226,0.02809137,0.55962145,0.03872520,2.26746346,0.12635496,0.07131531
-4.66133067,4.20638614,3.20237730,1.45759976,0.02648786,0.55047007,0.03813167,2.23526532,0.12351158,0.06892674
-4.65532766,4.13603449,3.15492199,1.43520460,0.02496444,0.54238282,0.03757626,2.20562585,0.12105610,0.06653247
-4.64932466,4.07250856,3.11110113,1.41617687,0.02353765,0.53556853,0.03707666,2.17918103,0.11902242,0.06415106
-4.64332166,4.01724577,3.07181864,1.40109027,0.02222216,0.53021584,0.03665056,2.15651345,0.11743772,0.06180144
-4.63731866,3.97154742,3.03791660,1.39045481,0.02103063,0.52648731,0.03631519,2.13813166,0.11632172,0.05950251
