energy_ev,total_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.63981991,2.26675877,0.29733892,0.00485944,1.47830333,0.00000000,1.44277645,0.73093469
-5.63381691,2.22900821,0.28549666,0.00477722,1.46471785,0.00000000,1.41667068,0.72726824
-5.62781391,2.19292470,0.27416084,0.00469651,1.45176684,0.00000000,1.39117323,0.72485038
-5.62181091,2.15876165,0.26330305,0.00461813,1.43961518,0.00000000,1.36639289,0.72375252
-5.61580790,2.12680810,0.25289354,0.00454299,1.42846336,0.00000000,1.34246925,0.72405135
-5.60980490,2.09739805,0.24290624,0.00447211,1.41855171,0.00000000,1.31958153,0.72583138
-5.60380190,2.07091636,0.23332319,0.00440660,1.41016226,0.00000000,1.29795478,0.72918657
-5.59779890,2.04780064,0.22413820,0.00434770,1.40361793,0.00000000,1.27786290,0.73422087
-5.59179590,2.02853836,0.21535942,0.00429668,1.39927846,0.00000000,1.25962802,0.74104738
-5.58579290,2.01365920,0.20701098,0.00425486,1.39753321,0.00000000,1.24361603,0.74978599
-5.57978989,2.00372235,0.19913332,0.00422354,1.39879070,0.00000000,1.23022827,0.76055952
-5.57378689,1.99929914,0.19178248,0.00420396,1.40346509,0.00000000,1.21988954,0.77348840
-5.56778389,2.00095159,0.18502824,0.00419725,1.41196015,0.00000000,1.21303287,0.78868389
-5.56178089,2.00920758,0.17895134,0.00420434,1.42465108,0.00000000,1.21008150,0.80624029
-5.55577789,2.02453374,0.17363978,0.00422596,1.44186507,0.00000000,1.21142900,0.82622638
-5.54977489,2.04730723,0.16918454,0.00426250,1.46386142,0.00000000,1.21741818,0.84867643
-5.54377189,2.07778766,0.16567476,0.00431405,1.49081200,0.00000000,1.22831999,0.87358133
-5.53776888,2.11609067,0.16319279,0.00438029,1.52278319,0.00000000,1.24431315,0.90088031
-5.53176588,2.16216441,0.16180909,0.00446050,1.55972022,0.00000000,1.26546574,0.93045370
-5.52576288,2.21577040,0.16157743,0.00455353,1.60143473,0.00000000,1.29171965,0.96211730
-5.51975988,2.27646978,0.16253049,0.00465780,1.64759646,0.00000000,1.32287876,0.99561868
-5.51375688,2.34361612,0.16467609,0.00477134,1.69772968,0.00000000,1.35860159,1.03063587
-5.50775388,2.41635548,0.16799419,0.00489179,1.75121485,0.00000000,1.39839915,1.06677866
-5.50175088,2.49363421,0.17243488,0.00501649,1.80729590,0.00000000,1.44163828,1.10359275
-5.49574787,2.57421477,0.17791743,0.00514251,1.86509303,0.00000000,1.48755071,1.14056664
-5.48974487,2.65669939,0.18433054,0.00526677,1.92362098,0.00000000,1.53524786,1.17714146
-5.48374187,2.73956104,0.19153372,0.00538608,1.98181235,0.00000000,1.58374105,1.21272328
-5.47773887,2.82118110,0.19935994,0.00549731,2.03854533,0.00000000,1.63196662,1.24669776
-5.47173587,2.89989251,0.20761936,0.00559742,2.09267492,0.00000000,1.67881525,1.27844663
-5.46573287,2.97402712,0.21610420,0.00568360,2.14306685,0.00000000,1.72316460,1.30736556
-5.45972986,3.04196562,0.22459447,0.00575335,2.18863276,0.00000000,1.76391400,1.33288275
-5.45372686,3.10218845,0.23286446,0.00580457,2.22836561,0.00000000,1.80002024,1.35447769
-5.44772386,3.15332560,0.24068970,0.00583564,2.26137387,0.00000000,1.83053283,1.37169925
-5.44172086,3.19420374,0.24785428,0.00584547,2.28691333,0.00000000,1.85462767,1.38418268
-5.43571786,3.22388852,0.25415811,0.00583353,2.30441506,0.00000000,1.87163771,1.39166455
-5.42971486,3.24172069,0.25942391,0.00579989,2.31350864,0.00000000,1.88107932,1.39399526
-5.42371186,3.24734416,0.26350366,0.00574520,2.31403944,0.00000000,1.88267340,1.39114844
-5.41770885,3.24072515,0.26628427,0.00567066,2.30607942,0.00000000,1.87636034,1.38322691
-5.41170585,3.22216118,0.26769219,0.00557800,2.28993065,0.00000000,1.86230807,1.37046471
-5.40570285,3.19227966,0.26769676,0.00546938,2.26612160,0.00000000,1.84091295,1.35322519
-5.39969985,3.15202579,0.26631227,0.00534735,2.23539594,0.00000000,1.81279329,1.33199496
-5.39369685,3.10264014,0.26359848,0.00521471,2.19869441,0.00000000,1.77877571,1.30737394
-5.38769385,3.04562663,0.25965960,0.00507448,2.15713025,0.00000000,1.73987489,1.28006165
-5.38169085,2.98271195,0.25464191,0.00492970,2.11195900,0.00000000,1.69726718,1.25084008
-5.37568784,2.91579785,0.24872986,0.00478342,2.06454385,0.00000000,1.65225922,1.22055390
-5.36968484,2.84690795,0.24214092,0.00463853,2.01631755,0.00000000,1.60625246,1.19008824
-5.36368184,2.77813085,0.23511934,0.00449773,1.96874239,0.00000000,1.56070486,1.16034503
-5.35767884,2.71156146,0.22792904,0.00436338,1.92326940,0.00000000,1.51709094,1.13221852
-5.35167584,2.64924242,0.22084574,0.00423751,1.88129816,0.00000000,1.47686138,1.10657062
-5.34567284,2.59310744,0.21414874,0.00412173,1.84413845,0.00000000,1.44140343,1.08420700
-5.33966983,2.54492819,0.20811251,0.00401721,1.81297475,0.00000000,1.41200310,1.06585443
-5.33366683,2.50626608,0.20299835,0.00392467,1.78883464,0.00000000,1.38981019,1.05214015
-5.32766383,2.47843032,0.19904632,0.00384440,1.77256172,0.00000000,1.37580701,1.04357380
-5.32166083,2.46244300,0.19646779,0.00377628,1.76479377,0.00000000,1.37078132,1.04053237
-5.31565783,2.45901202,0.19543864,0.00371981,1.76594640,0.00000000,1.37530434,1.04324854
-5.30965483,2.46851221,0.19609339,0.00367417,1.77620252,0.00000000,1.38971398,1.05180282
-5.30365183,2.49097499,0.19852050,0.00363826,1.79550761,0.00000000,1.41410394,1.06611961
-5.29764882,2.52608655,0.20275875,0.00361079,1.82357091,0.00000000,1.44831859,1.08596735
-5.29164582,2.57319461,0.20879505,0.00359030,1.85987228,0.00000000,1.49195414,1.11096281
-5.28564282,2.63132342,0.21656367,0.00357528,1.90367458,0.00000000,1.54436587,1.14057950
-5.27963982,2.69919691,0.22594690,0.00356416,1.95404140,0.00000000,1.60468172,1.17416013
-5.27363682,2.77526942,0.23677726,0.00355541,2.00985967,0.00000000,1.67182186,1.21093280
-5.26763382,2.85776374,0.24884123,0.00354757,2.06986704,0.00000000,1.74452425,1.25003080
-5.26163082,2.94471564,0.26188441,0.00353929,2.13268327,0.00000000,1.82137570,1.29051560
-5.25562781,3.03402427,0.27561811,0.00352934,2.19684539,0.00000000,1.90084802,1.33140244
-5.24962481,3.12350746,0.28972706,0.00351664,2.26084576,0.00000000,1.98133838,1.37168806
-5.24362181,3.21096063,0.30387827,0.00350028,2.32317237,0.00000000,2.06121312,1.41037992
-5.23761881,3.29421814,0.31773061,0.00347952,2.38235038,0.00000000,2.13885386,1.44652594
-5.23161581,3.37121522,0.33094493,0.00345378,2.43698384,0.00000000,2.21270451,1.47924400
-5.22561281,3.44004889,0.34319432,0.00342267,2.48579643,0.00000000,2.28131776,1.50775032
-5.21960980,3.49903586,0.35417424,0.00338593,2.52766985,0.00000000,2.34339944,1.53138562
-5.21360680,3.54676522,0.36361198,0.00334347,2.56167864,0.00000000,2.39784920,1.54963811
-5.20760380,3.58214422,0.37127535,0.00329536,2.58712002,0.00000000,2.44379568,1.56216252
-5.20160080,3.60443497,0.37697991,0.00324176,2.60353749,0.00000000,2.48062488,1.56879420
-5.19559780,3.61328051,0.38059471,0.00318300,2.61073725,0.00000000,2.50800041,1.56955774
-5.18959480,3.60871889,0.38204619,0.00311950,2.60879648,0.00000000,2.52587443,1.56466953
-5.18359180,3.59118441,0.38131991,0.00305177,2.59806290,0.00000000,2.53448883,1.55453410
-5.17758879,3.56149561,0.37846032,0.00298042,2.57914550,0.00000000,2.53436630,1.53973415
-5.17158579,3.52083006,0.37356824,0.00290614,2.55289657,0.00000000,2.52629145,1.52101466
-5.16558279,3.47068695,0.36679639,0.00282967,2.52038547,0.00000000,2.51128268,1.49926142
-5.15957979,3.41283859,0.35834305,0.00275179,2.48286519,0.00000000,2.49055586,1.47547489
-5.15357679,3.34927270,0.34844408,0.00267330,2.44173289,0.00000000,2.46548109,1.45074032
-5.14757379,3.28212775,0.33736381,0.00259502,2.39848588,0.00000000,2.43753452,1.42619519
-5.14157079,3.21362395,0.32538499,0.00251774,2.35467485,0.00000000,2.40824702,1.40299535
-5.13556778,3.14599252,0.31279846,0.00244224,2.31185610,0.00000000,2.37915177,1.38228095
-5.12956478,3.08140614,0.29989276,0.00236920,2.27154459,0.00000000,2.35173298,1.36514367
-5.12356178,3.02191319,0.28694433,0.00229928,2.23516970,0.00000000,2.32737762,1.35259614
-5.11755878,2.96937828,0.27420852,0.00223303,2.20403513,0.00000000,2.30733200,1.34554485
-5.11155578,2.92543111,0.26191191,0.00217087,2.17928437,0.00000000,2.29266477,1.34476723
-5.10555278,2.89142530,0.25024612,0.00211316,2.16187285,0.00000000,2.28423753,1.35089364
-5.09954977,2.86840851,0.23936330,0.00206010,2.15254738,0.00000000,2.28268382,1.36439457
-5.09354677,2.85710412,0.22937348,0.00201178,2.15183338,0.00000000,2.28839694,1.38557326
-5.08754377,2.85790481,0.22034383,0.00196820,2.16002974,0.00000000,2.30152669,1.41456359
-5.08154077,2.87087740,0.21229953,0.00192920,2.17721113,0.00000000,2.32198442,1.45133299
-5.07553777,2.89577803,0.20522645,0.00189456,2.20323710,0.00000000,2.34945602,1.49568972
-5.06953477,2.93207642,0.19907514,0.00186395,2.23776702,0.00000000,2.38342148,1.54729400
-5.06353177,2.97898743,0.19376599,0.00183701,2.28027992,0.00000000,2.42318012,1.60567222
-5.05752876,3.03550826,0.18919526,0.00181328,2.33009803,0.00000000,2.46787992,1.67023332
-5.05152576,3.10045926,0.18524159,0.00179233,2.38641278,0.00000000,2.51654962,1.74028661
-5.04552276,3.17252648,0.18177277,0.00177370,2.44831211,0.00000000,2.56813218,1.81506031
-5.03951976,3.25030427,0.17865230,0.00175695,2.51480795,0.00000000,2.62151827,1.89371995
-5.03351676,3.33233625,0.17574561,0.00174167,2.58486298,0.00000000,2.67557847,1.97538632
-5.02751376,3.41715330,0.17292564,0.00172753,2.65741570,0.00000000,2.72919346,2.05915222
-5.02151076,3.50330769,0.17007753,0.00171423,2.73140335,0.00000000,2.78128112,2.14409799
-5.01550775,3.58940255,0.16710234,0.00170159,2.80578225,0.00000000,2.83082008,2.22930542
-5.00950475,3.67411625,0.16391977,0.00168948,2.87954512,0.00000000,2.87686958,2.31387013
-5.00350175,3.75622176,0.16046968,0.00167784,2.95173575,0.00000000,2.91858518,2.39691244
-4.99749875,3.83460105,0.15671269,0.00166671,3.02146064,0.00000000,2.95523074,2.47758685
-4.99149575,3.90825499,0.15262967,0.00165620,3.08789833,0.00000000,2.98618674,2.55509038
-4.98549275,3.97630930,0.14822051,0.00164645,3.15030626,0.00000000,3.01095528,2.62866987
-4.97948974,4.03801710,0.14350207,0.00163766,3.20802591,0.00000000,3.02916223,2.69762855
-4.97348674,4.09275890,0.13850567,0.00163005,3.26048625,0.00000000,3.04055691,2.76133199
-4.96748374,4.14004043,0.13327420,0.00162387,3.30720592,0.00000000,3.04500972,2.81921349
-4.96148074,4.17948904,0.12785903,0.00161933,3.34779435,0.00000000,3.04250803,2.87077907
-4.95547774,4.21084894,0.12231691,0.00161664,3.38195202,0.00000000,3.03315060,2.91561181
-4.94947474,4.23397578,0.11670706,0.00161598,3.40946974,0.00000000,3.01714076,2.95337568
-4.94347174,4.24883044,0.11108844,0.00161747,3.43022711,0.00000000,2.99477833,2.98381849
-4.93746873,4.25547235,0.10551743,0.00162118,3.44418998,0.00000000,2.96645048,3.00677379
-4.93146573,4.25405205,0.10004589,0.00162714,3.45140667,0.00000000,2.93262131,3.02216155
-4.92546273,4.24480301,0.09471970,0.00163527,3.45200308,0.00000000,2.89382030,3.02998736
-4.91945973,4.22803245,0.08957776,0.00164548,3.44617612,0.00000000,2.85062959,3.03033996
-4.91345673,4.20411108,0.08465145,0.00165757,3.43418589,0.00000000,2.80366999,3.02338698
-4.90745373,4.17346177,0.07996442,0.00167132,3.41634614,0.00000000,2.75358609,3.00936884
-4.90145073,4.13654700,0.07553287,0.00168644,3.39301343,0.00000000,2.70103052,2.98859091
-4.89544772,4.09385547,0.07136598,0.00170259,3.36457511,0.00000000,2.64664774,2.96141412
-4.88944472,4.04588797,0.06746664,0.00171939,3.33143640,0.00000000,2.59105784,2.92824417
-4.88344172,3.99314302,0.06383232,0.00173644,3.29400718,0.00000000,2.53484080,2.88951985
-4.87743872,3.93610289,0.06045599,0.00175331,3.25268884,0.00000000,2.47852192,2.84570088
-4.87143572,3.87522034,0.05732706,0.00176954,3.20786195,0.00000000,2.42255887,2.79725573
-4.86543272,3.81090700,0.05443237,0.00178468,3.15987517,0.00000000,2.36733107,2.74465001
-4.85942971,3.74352389,0.05175701,0.00179827,3.10903623,0.00000000,2.31313189,2.68833587
-4.85342671,3.67337446,0.04928507,0.00180984,3.05560519,0.00000000,2.26016402,2.62874296
-4.84742371,3.60070095,0.04700035,0.00181896,2.99979056,0.00000000,2.20853843,2.56627121
-4.84142071,3.52568392,0.04488678,0.00182518,2.94174847,0.00000000,2.15827684,2.50128592
-4.83541771,3.44844529,0.04292892,0.00182811,2.88158484,0.00000000,2.10931770,2.43411496
-4.82941471,3.36905466,0.04111217,0.00182738,2.81936056,0.00000000,2.06152540,2.36504852
-4.82341171,3.28753854,0.03942294,0.00182266,2.75509926,0.00000000,2.01470217,2.29434086
-4.81740870,3.20389194,0.03784875,0.00181366,2.68879715,0.00000000,1.96860208,2.22221410
-4.81140570,3.11809167,0.03637819,0.00180015,2.62043445,0.00000000,1.92294650,2.14886349
-4.80540270,3.03011047,0.03500091,0.00178197,2.54998751,0.00000000,1.87744001,2.07446378
-4.79939970,2.93993115,0.03370747,0.00175902,2.47744101,0.00000000,1.83178614,1.99917616
-4.79339670,2.84755980,0.03248924,0.00173126,2.40279933,0.00000000,1.78570207,1.92315520
-4.78739370,2.75303740,0.03133828,0.00169873,2.32609657,0.00000000,1.73893170,1.84655538
-4.78139070,2.65644902,0.03024717,0.00166155,2.24740452,0.00000000,1.69125640,1.76953664
-4.77538769,2.55793028,0.02920892,0.00161991,2.16683822,0.00000000,1.64250322,1.69226872
-4.76938469,2.45767057,0.02821687,0.00157407,2.08455882,0.00000000,1.59255024,1.61493402
-4.76338169,2.35591314,0.02726461,0.00152434,2.00077372,0.00000000,1.54132919,1.53772874
-4.75737869,2.25295217,0.02634592,0.00147109,1.91573408,0.00000000,1.48882532,1.46086255
-4.75137569,2.14912698,0.02545480,0.00141476,1.82973003,0.00000000,1.43507497,1.38455669
-4.74537269,2.04481419,0.02458542,0.00135581,1.74308397,0.00000000,1.38016126,1.30904086
-4.73936968,1.94041808,0.02373225,0.00129471,1.65614247,0.00000000,1.32420828,1.23454914
-4.73336668,1.83636011,0.02289003,0.00123197,1.56926742,0.00000000,1.26737446,1.16131532
-4.72736368,1.73306809,0.02205394,0.00116809,1.48282690,0.00000000,1.20984548,1.08956797
-4.72136068,1.63096575,0.02121964,0.00110357,1.39718637,0.00000000,1.15182728,1.01952569
-4.71535768,1.53046315,0.02038340,0.00103888,1.31270062,0.00000000,1.09353955,0.95139266
-4.70935468,1.43194841,0.01954219,0.00097449,1.22970679,0.00000000,1.03520983,0.88535494
-4.70335168,1.33578105,0.01869378,0.00091081,1.14851879,0.00000000,0.97706858,0.82157756
-4.69734867,1.24228703,0.01783680,0.00084823,1.06942314,0.00000000,0.91934514,0.76020250
-4.69134567,1.15175552,0.01697080,0.00078710,0.99267618,0.00000000,0.86226459,0.70134769
-4.68534267,1.06443728,0.01609627,0.00072772,0.91850273,0.00000000,0.80604536,0.64510671
-4.67933967,0.98054444,0.01521464,0.00067035,0.84709577,0.00000000,0.75089752,0.59154943
-4.67333667,0.90025133,0.01432823,0.00061522,0.77861708,0.00000000,0.69702140,0.54072311
-4.66733367,0.82369617,0.01344021,0.00056249,0.71319848,0.00000000,0.64460651,0.49265399
-4.66133067,0.75098328,0.01255447,0.00051231,0.65094349,0.00000000,0.59383049,0.44734908
-4.65532766,0.68218541,0.01167552,0.00046479,0.59192915,0.00000000,0.54485801,0.40479818
-4.64932466,0.61734622,0.01080837,0.00041999,0.53620773,0.00000000,0.49783956,0.36497564
-4.64332166,0.55648253,0.00995839,0.00037797,0.48380844,0.00000000,0.45291008,0.32784224
-4.63731866,0.49958638,0.00913120,0.00033872,0.43473881,0.00000000,0.41018746,0.29334668
-4.63131566,0.44662678,0.00833251,0.00030226,0.38898589,0.00000000,0.36977105,0.26142696
-4.62531266,0.39755134,0.00756809,0.00026853,0.34651729,0.00000000,0.33174023,0.23201155
-4.61930965,0.35228770,0.00684370,0.00023750,0.30728210,0.00000000,0.29615322,0.20502043
-4.61330665,0.31074488,0.00616509,0.00020910,0.27121172,0.00000000,0.26304620,0.18036594
-4.60730365,0.27281485,0.00553809,0.00018325,0.23822091,0.00000000,0.23243298,0.15795372
-4.60130065,0.23837416,0.00496871,0.00015985,0.20820885,0.00000000,0.20430515,0.13768360
-4.59529765,0.20728595,0.00446336,0.00013882,0.18106061,0.00000000,0.17863293,0.11945062
-4.58929465,0.17940225,0.00402916,0.00012003,0.15664873,0.00000000,0.15536668,0.10314619
-4.58329165,0.15456673,0.00367428,0.00010338,0.13483531,0.00000000,0.13443901,0.08865936
-4.57728864,0.13261782,0.00340839,0.00008876,0.11547425,0.00000000,0.11576754,0.07587835
-4.57128564,0.11339215,0.00324324,0.00007605,0.09841381,0.00000000,0.09925818,0.06469215
-4.56528264,0.09672835,0.00319324,0.00006516,0.08349939,0.00000000,0.08480875,0.05499233
-4.55927964,0.08247097,0.00327618,0.00005598,0.07057641,0.00000000,0.07231292,0.04667486
-4.55327664,0.07047455,0.00351394,0.00004844,0.05949320,0.00000000,0.06166433,0.03964200
-4.54727364,0.06060762,0.00393327,0.00004247,0.05010385,0.00000000,0.05276059,0.03380422
-4.54127064,0.05275654,0.00456660,0.00003802,0.04227086,0.00000000,0.04550720,0.02908195
-4.53526763,0.04682907,0.00545277,0.00003505,0.03586762,0.00000000,0.03982120,0.02540720
-4.52926463,0.04275738,0.00663775,0.00003357,0.03078044,0.00000000,0.03563429,0.02272497
-4.52326163,0.04050065,0.00817522,0.00003359,0.02691028,0.00000000,0.03289559,0.02099442
-4.51725863,0.04004680,0.01012696,0.00003517,0.02417395,0.00000000,0.03157356,0.02018956
-4.51125563,0.04141345,0.01256303,0.00003839,0.02250486,0.00000000,0.03165736,0.02029969
-4.50525263,0.04464791,0.01556170,0.00004334,0.02185318,0.00000000,0.03315732,0.02132932
-4.49924962,0.04982607,0.01920888,0.00005015,0.02218552,0.00000000,0.03610448,0.02329753
-4.49324662,0.05705007,0.02359729,0.00005899,0.02348396,0.00000000,0.04054931,0.02623689
-4.48724362,0.06644482,0.02882500,0.00007003,0.02574454,0.00000000,0.04655932,0.03019175
-4.48124062,0.07815311,0.03499349,0.00008346,0.02897525,0.00000000,0.05421583,0.03521591
-4.47523762,0.09232946,0.04220522,0.00009948,0.03319336,0.00000000,0.06360959,0.04136981
-4.46923462,0.10913272,0.05056049,0.00011831,0.03842241,0.00000000,0.07483563,0.04871702
-4.46323162,0.12871745,0.06015396,0.00014012,0.04468864,0.00000000,0.08798714,0.05732032
-4.45722861,0.15122438,0.07107052,0.00016512,0.05201712,0.00000000,0.10314870,0.06723731
-4.45122561,0.17677006,0.08338097,0.00019346,0.06042765,0.00000000,0.12038892,0.07851569
-4.44522261,0.20543618,0.09713739,0.00022526,0.06993047,0.00000000,0.13975283,0.09118839
-4.43921961,0.23725879,0.11236848,0.00026059,0.08052203,0.00000000,0.16125418,0.10526866
-4.43321661,0.27221802,0.12907513,0.00029947,0.09218091,0.00000000,0.18486806,0.12074545
-4.42721361,0.31022876,0.14722641,0.00034187,0.10486415,0.00000000,0.21052418,0.13757915
-4.42121061,0.35113284,0.16675617,0.00038764,0.11850408,0.00000000,0.23810118,0.15569805
-4.41520760,0.39469328,0.18756068,0.00043661,0.13300594,0.00000000,0.26742233,0.17499574
-4.40920460,0.44059114,0.20949736,0.00048848,0.14824640,0.00000000,0.29825302,0.19532966
-4.40320160,0.48842529,0.23238494,0.00054289,0.16407321,0.00000000,0.33030033,0.21652094
-4.39719860,0.53771569,0.25600515,0.00059942,0.18030600,0.00000000,0.36321494,0.23835588
-4.39119560,0.58791006,0.28010604,0.00065755,0.19673840,0.00000000,0.39659546,0.26058885
-4.38519260,0.63839430,0.30440695,0.00071672,0.21314150,0.00000000,0.42999538,0.28294695
-4.37918959,0.68850627,0.32860509,0.00077633,0.22926858,0.00000000,0.46293238,0.30513610
-4.37318659,0.73755268,0.35238341,0.00083575,0.24486096,0.00000000,0.49489991,0.32684863
-4.36718359,0.78482857,0.37541976,0.00089433,0.25965489,0.00000000,0.52538058,0.34777191
-4.36118059,0.82963857,0.39739675,0.00095145,0.27338923,0.00000000,0.55386099,0.36759789
-4.35517759,0.87131923,0.41801196,0.00100651,0.28581351,0.00000000,0.57984735,0.38603307
-4.34917459,0.90926122,0.43698822,0.00105898,0.29669626,0.00000000,0.60288121,0.40280841
-4.34317159,0.94293058,0.45408313,0.00110839,0.30583296,0.00000000,0.62255472,0.41768891
-4.33716858,0.97188789,0.46909773,0.00115435,0.31305353,0.00000000,0.63852452,0.43048221
-4.33116558,0.99580437,0.48188355,0.00119659,0.31822881,0.00000000,0.65052377,0.44104584
-4.32516258,1.01447416,0.49234786,0.00123491,0.32127582,0.00000000,0.65837167,0.44929282
-4.31915958,1.02782212,0.50045681,0.00126926,0.32216145,0.00000000,0.66197984,0.45519520
-4.31315658,1.03590660,0.50623617,0.00129965,0.32090450,0.00000000,0.66135554,0.45878542
-4.30715358,1.03891716,0.50976976,0.00132622,0.31757575,0.00000000,0.65660127,0.46015539
