energy_ev,total_up,Pb_p_up,Pb_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.86793397,2.53530860,0.28229990,0.00218705,0.74183080,1.14037029,1.42950948,0.00000000
-5.86193097,2.59367275,0.31457151,0.00232073,0.76979370,1.15960948,1.41569457,0.00000000
-5.85592796,2.66627702,0.35084587,0.00247270,0.80252963,1.18487375,1.40553992,0.00000000
-5.84992496,2.75452080,0.39108034,0.00264422,0.84039594,1.21684042,1.40011392,0.00000000
-5.84392196,2.85945252,0.43515305,0.00283612,0.88362866,1.25604525,1.40036708,0.00000000
-5.83791896,2.98170831,0.48285573,0.00304869,0.93232363,1.30285583,1.40709940,0.00000000
-5.83191596,3.12146390,0.53388914,0.00328166,0.98642199,1.35745034,1.42093327,0.00000000
-5.82591296,3.27840241,0.58786161,0.00353413,1.04570093,1.41980310,1.44229264,0.00000000
-5.81990995,3.45170013,0.64429138,0.00380457,1.10977047,1.48967750,1.47138956,0.00000000
-5.81390695,3.64003182,0.70261281,0.00409080,1.17807662,1.56662706,1.50821822,0.00000000
-5.80790395,3.84159595,0.76218692,0.00439006,1.24991129,1.65000472,1.55255677,0.00000000
-5.80190095,4.05415940,0.82231594,0.00469903,1.32442871,1.73898018,1.60397653,0.00000000
-5.79589795,4.27512050,0.88226187,0.00501394,1.40066812,1.83256472,1.66185804,0.00000000
-5.78989495,4.50158798,0.94126827,0.00533067,1.47758178,1.92964249,1.72541303,0.00000000
-5.78389195,4.73047279,0.99858480,0.00564487,1.55406758,2.02900707,1.79371120,0.00000000
-5.77788894,4.95858913,1.05349326,0.00595213,1.62900474,2.12940169,1.86571066,0.00000000
-5.77188594,5.18276044,1.10533432,0.00624810,1.70129127,2.22956134,1.94029053,0.00000000
-5.76588294,5.39992560,1.15353338,0.00652869,1.76988164,2.32825510,2.01628448,0.00000000
-5.75987994,5.60724078,1.19762449,0.00679018,1.83382281,2.42432645,2.09251389,0.00000000
-5.75387694,5.80217241,1.23727076,0.00702940,1.89228726,2.51673015,2.16781934,0.00000000
-5.74787394,5.98257688,1.27228033,0.00724384,1.94460119,2.60456371,2.24108967,0.00000000
-5.74187094,6.14676353,1.30261649,0.00743176,1.99026677,2.68709221,2.31128739,0.00000000
-5.73586793,6.29353790,1.32840137,0.00759222,2.02897717,2.76376531,2.37747022,0.00000000
-5.72986493,6.42222339,1.34991250,0.00772517,2.06062371,2.83422567,2.43880807,0.00000000
-5.72386193,6.53266021,1.36757211,0.00783140,2.08529457,2.89830854,2.49459532,0.00000000
-5.71785893,6.62518194,1.38192921,0.00791251,2.10326515,2.95603251,2.54425845,0.00000000
-5.71185593,6.70057075,1.39363519,0.00797085,2.11498035,3.00758199,2.58735913,0.00000000
-5.70585293,6.75999358,1.40341365,0.00800933,2.12102958,3.05328231,2.62359299,0.00000000
-5.69984992,6.80492236,1.41202586,0.00803135,2.12211565,3.09356875,2.65278451,0.00000000
-5.69384692,6.83704234,1.42023341,0.00804059,2.11901890,3.12895099,2.67487859,0.00000000
-5.68784392,6.85815289,1.42875972,0.00804082,2.11255829,3.15997490,2.68992911,0.00000000
-5.68184092,6.87006579,1.43825239,0.00803572,2.10355131,3.18718358,2.69808527,0.00000000
-5.67583792,6.87450599,1.44924830,0.00802868,2.09277456,3.21107959,2.69957625,0.00000000
-5.66983492,6.87301983,1.46214329,0.00802264,2.08092703,3.23209048,2.69469470,0.00000000
-5.66383192,6.86689521,1.47716812,0.00801993,2.06859764,3.25053934,2.68377992,0.00000000
-5.65782891,6.85709786,1.49437198,0.00802215,2.05623888,3.26662208,2.66720110,0.00000000
-5.65182591,6.84422671,1.51361480,0.00803010,2.04414761,3.28039264,2.64534152,0.00000000
-5.64582291,6.82849090,1.53456867,0.00804371,2.03245403,3.29175713,2.61858412,0.00000000
-5.63981991,6.80970935,1.55672875,0.00806210,2.02111941,3.30047726,2.58729905,0.00000000
-5.63381691,6.78733310,1.57943310,0.00808358,2.00994251,3.30618322,2.55183377,0.00000000
-5.62781391,6.76048919,1.60189067,0.00810574,1.99857450,3.30839524,2.51250601,0.00000000
-5.62181091,6.72804379,1.62321619,0.00812561,1.98654146,3.30655318,2.46959988,0.00000000
-5.61580790,6.68868139,1.64247017,0.00813982,1.97327336,3.30005234,2.42336535,0.00000000
-5.60980490,6.64099581,1.65870216,0.00814473,1.95813804,3.28828401,2.37402088,0.00000000
-5.60380190,6.58358822,1.67099510,0.00813669,1.94047843,3.27067844,2.32175914,0.00000000
-5.59779890,6.51516706,1.67850853,0.00811218,1.91965119,3.24674800,2.26675532,0.00000000
-5.59179590,6.43464452,1.68051859,0.00806802,1.89506473,3.21612822,2.20917748,0.00000000
-5.58579290,6.34122451,1.67645270,0.00800154,1.86621492,3.17861441,2.14919817,0.00000000
-5.57978989,6.23447734,1.66591750,0.00791074,1.83271662,3.13419183,2.08700660,0.00000000
-5.57378689,6.11439748,1.64871839,0.00779436,1.79432978,3.08305760,2.02282041,0.00000000
-5.56778389,5.98144114,1.62487026,0.00765199,1.75097878,3.02563322,1.95689611,0.00000000
-5.56178089,5.83654210,1.59459859,0.00748409,1.70276446,2.96256672,1.88953758,0.00000000
-5.55577789,5.68110505,1.55833148,0.00729198,1.64996838,2.89472450,1.82110181,0.00000000
-5.54977489,5.51697700,1.51668287,0.00707782,1.59304952,2.82317301,1.75200144,0.00000000
-5.54377189,5.34639879,1.47042826,0.00684451,1.53263378,2.74915134,1.68270374,0.00000000
-5.53776888,5.17193923,1.42047413,0.00659555,1.46949719,2.67403620,1.61372623,0.00000000
-5.53176588,4.99641580,1.36782290,0.00633498,1.40454386,2.59930095,1.54562870,0.00000000
-5.52576288,4.82280604,1.31353508,0.00606715,1.33878000,2.52647102,1.47900257,0.00000000
-5.51975988,4.65415429,1.25869064,0.00579662,1.27328540,2.45707780,1.41445766,0.00000000
-5.51375688,4.49347829,1.20435137,0.00552797,1.20918371,2.39261339,1.35260748,0.00000000
-5.50775388,4.34368020,1.15152578,0.00526565,1.14761291,2.33448817,1.29405371,0.00000000
-5.50175088,4.20746553,1.10113822,0.00501385,1.08969713,2.28399316,1.23937069,0.00000000
-5.49574787,4.08727336,1.05400305,0.00477638,1.03652063,2.24226853,1.18909068,0.00000000
-5.48974487,3.98521995,1.01080494,0.00455656,0.98910483,2.21027917,1.14369074,0.00000000
-5.48374187,3.90305693,0.97208541,0.00435714,0.94838861,2.18879798,1.10358155,0.00000000
-5.47773887,3.84214443,0.93823597,0.00418027,0.91521216,2.17839661,1.06909874,0.00000000
-5.47173587,3.80343848,0.90949735,0.00402748,0.89030414,2.17944339,1.04049680,0.00000000
-5.46573287,3.78749134,0.88596444,0.00389963,0.87427196,2.19210730,1.01794558,0.00000000
-5.45972986,3.79446259,0.86759608,0.00379700,0.86759467,2.21636710,1.00152930,0.00000000
-5.45372686,3.82413885,0.85422870,0.00371926,0.87061795,2.25202384,0.99124765,0.00000000
-5.44772386,3.87595926,0.84559298,0.00366559,0.88355064,2.29871578,0.98701871,0.00000000
-5.44172086,3.94904458,0.84133218,0.00363469,0.90646247,2.35593388,0.98868319,0.00000000
-5.43571786,4.04222736,0.84102141,0.00362485,0.93928247,2.42303717,0.99600952,0.00000000
-5.42971486,4.15408174,0.84418679,0.00363407,0.98179808,2.49926662,1.00869953,0.00000000
-5.42371186,4.28295140,0.85032362,0.00366010,1.03365476,2.58375744,1.02639431,0.00000000
-5.41770885,4.42697540,0.85891319,0.00370052,1.09435650,2.67554929,1.04868007,0.00000000
-5.41170585,4.58411161,0.86943758,0.00375281,1.16326736,2.77359479,1.07509397,0.00000000
-5.40570285,4.75215878,0.88139226,0.00381443,1.23961485,2.87676689,1.10512990,0.00000000
-5.39969985,4.92877797,0.89429640,0.00388285,1.32249537,2.98386593,1.13824435,0.00000000
-5.39369685,5.11151502,0.90770105,0.00395564,1.41088262,3.09362730,1.17386262,0.00000000
-5.38769385,5.29782532,0.92119510,0.00403050,1.50363931,3.20473097,1.21138545,0.00000000
-5.38169085,5.48510253,0.93440958,0.00410531,1.59953270,3.31581369,1.25019658,0.00000000
-5.37568784,5.67071217,0.94702035,0.00417814,1.69725412,3.42548485,1.28967108,0.00000000
-5.36968484,5.85203092,0.95874971,0.00424732,1.79544248,3.53234644,1.32918485,0.00000000
-5.36368184,6.02649167,0.96936698,0.00431143,1.89271142,3.63501731,1.36812512,0.00000000
-5.35767884,6.19163379,0.97868852,0.00436933,1.98767960,3.73216150,1.40590189,0.00000000
-5.35167584,6.34515746,0.98657729,0.00442016,2.07900303,3.82251991,1.44196008,0.00000000
-5.34567284,6.48498020,0.99294203,0.00446335,2.16540858,3.90494427,1.47579191,0.00000000
-5.33966983,6.60929323,0.99773620,0.00449861,2.24572719,3.97843188,1.50694918,0.00000000
-5.33366683,6.71661510,1.00095663,0.00452590,2.31892533,4.04215952,1.53505487,0.00000000
-5.32766383,6.80583958,1.00264186,0.00454545,2.38413344,4.09551458,1.55981339,0.00000000
-5.32166083,6.87627514,1.00287007,0.00455769,2.44066978,4.13812166,1.58101912,0.00000000
-5.31565783,6.92767335,1.00175653,0.00456327,2.48805875,4.16986286,1.59856262,0.00000000
-5.30965483,6.96024430,0.99945054,0.00456297,2.52604246,4.19089039,1.61243410,0.00000000
-5.30365183,6.97465746,0.99613170,0.00455771,2.55458524,4.20163032,1.62272402,0.00000000
-5.29764882,6.97202745,0.99200567,0.00454851,2.57387066,4.20277704,1.62962056,0.00000000
-5.29164582,6.95388465,0.98729937,0.00453642,2.58429127,4.19527804,1.63340403,0.00000000
-5.28564282,6.92213188,0.98225575,0.00452254,2.58643164,4.18030972,1.63443845,0.00000000
-5.27963982,6.87898850,0.97712826,0.00450795,2.58104546,4.15924482,1.63316057,0.00000000
-5.27363682,6.82692447,0.97217525,0.00449371,2.56902801,4.13361301,1.63006669,0.00000000
-5.26763382,6.76858706,0.96765445,0.00448088,2.55138512,4.10505602,1.62569786,0.00000000
-5.26163082,6.70672309,0.96381777,0.00447045,2.52920029,4.07527937,1.62062395,0.00000000
-5.25562781,6.64410002,0.96090656,0.00446338,2.50360121,4.04600239,1.61542708,0.00000000
-5.24962481,6.58342870,0.95914758,0.00446062,2.47572728,4.01890861,1.61068489,0.00000000
-5.24362181,6.52729047,0.95874966,0.00446310,2.44669911,3.99559827,1.60695424,0.00000000
-5.23761881,6.47807098,0.95990116,0.00447175,2.41759116,3.97754439,1.60475553,0.00000000
-5.23161581,6.43790238,0.96276827,0.00448751,2.38940814,3.96605387,1.60455807,0.00000000
-5.22561281,6.40861527,0.96749391,0.00451137,2.36306565,3.96223443,1.60676685,0.00000000
-5.21960980,6.39170091,0.97419726,0.00454435,2.33937520,3.96696824,1.61171079,0.00000000
-5.21360680,6.38828419,0.98297367,0.00458750,2.31903349,3.98089254,1.61963267,0.00000000
-5.20760380,6.39910695,0.99389473,0.00464192,2.30261575,4.00438727,1.63068116,0.00000000
-5.20160080,6.42452132,1.00700839,0.00470870,2.29057245,4.03756982,1.64490482,0.00000000
-5.19559780,6.46449236,1.02233879,0.00478892,2.28322914,4.08029646,1.66224850,0.00000000
-5.18959480,6.51860919,1.03988579,0.00488362,2.28078849,4.13217012,1.68255231,0.00000000
-5.18359180,6.58610379,1.05962404,0.00499369,2.28333431,4.19255399,1.70555324,0.00000000
-5.17758879,6.66587652,1.08150149,0.00511990,2.29083664,4.26059048,1.73088989,0.00000000
-5.17158579,6.75652775,1.10543745,0.00526275,2.30315792,4.33522489,1.75811004,0.00000000
-5.16558279,6.85639462,1.13132024,0.00542248,2.32005961,4.41523312,1.78668155,0.00000000
-5.15957979,6.96359236,1.15900462,0.00559898,2.34120926,4.49925287,1.81600615,0.00000000
-5.15357679,7.07605916,1.18830921,0.00579174,2.36618792,4.58581748,1.84543608,0.00000000
-5.14757379,7.19160407,1.21901420,0.00599980,2.39449792,4.67339170,1.87429317,0.00000000
-5.14157079,7.30795675,1.25085958,0.00622177,2.42557110,4.76040845,1.90188975,0.00000000
-5.13556778,7.42281819,1.28354435,0.00645578,2.45877766,4.84530578,1.92755061,0.00000000
-5.12956478,7.53391133,1.31672674,0.00669949,2.49343577,4.92656287,1.95063530,0.00000000
-5.12356178,7.63903025,1.35002610,0.00695015,2.52882198,5.00273427,1.97055950,0.00000000
-5.11755878,7.73608691,1.38302622,0.00720466,2.56418264,5.07248133,1.98681474,0.00000000
-5.11155578,7.82315397,1.41528064,0.00745958,2.59874632,5.13459998,1.99898522,0.00000000
-5.10555278,7.89850277,1.44631968,0.00771131,2.63173713,5.18804395,2.00676092,0.00000000
-5.09954977,7.96063544,1.47565936,0.00795609,2.66238888,5.23194311,2.00994620,0.00000000
-5.09354677,8.00831034,1.50281195,0.00819019,2.68995993,5.26561627,2.00846346,0.00000000
-5.08754377,8.04056051,1.52729793,0.00841001,2.71374848,5.28857860,2.00235149,0.00000000
-5.08154077,8.05670494,1.54865907,0.00861215,2.73310792,5.30054357,1.99175868,0.00000000
-5.07553777,8.05635293,1.56647209,0.00879356,2.74746214,5.30142000,1.97693147,0.00000000
-5.06953477,8.03940211,1.58036252,0.00895166,2.75632023,5.29130485,1.95819873,0.00000000
-5.06353177,8.00603095,1.59001810,0.00908438,2.75929031,5.27047255,1.93595308,0.00000000
-5.05752876,7.95668689,1.59520126,0.00919027,2.75609225,5.23936183,1.91063036,0.00000000
-5.05152576,7.89207125,1.59576001,0.00926852,2.74656863,5.19856125,1.88268858,0.00000000
-5.04552276,7.81312217,1.59163681,0.00931905,2.73069402,5.14879422,1.85258768,0.00000000
-5.03951976,7.72099680,1.58287484,0.00934248,2.70858188,5.09090462,1.82077149,0.00000000
-5.03351676,7.61705357,1.56962137,0.00934012,2.68048920,5.02584364,1.78765307,0.00000000
-5.02751376,7.50283553,1.55212790,0.00931396,2.64681828,4.95465842,1.75360427,0.00000000
-5.02151076,7.38005498,1.53074699,0.00926663,2.60811583,4.87848271,1.71895028,0.00000000
-5.01550775,7.25057962,1.50592564,0.00920129,2.56506907,4.79852954,1.68396930,0.00000000
-5.00950475,7.11641988,1.47819552,0.00912162,2.51849884,4.71608551,1.64889746,0.00000000
-5.00350175,6.97971691,1.44816022,0.00903166,2.46934972,4.63250624,1.61393819,0.00000000
-4.99749875,6.84273057,1.41647991,0.00893578,2.41867734,4.54921220,1.57927562,0.00000000
-4.99149575,6.70782612,1.38385404,0.00883852,2.36763290,4.46768403,1.54509056,0.00000000
-4.98549275,6.57745896,1.35100258,0.00874450,2.31744530,4.38945648,1.51157805,0.00000000
-4.97948974,6.45415613,1.31864654,0.00865836,2.26940098,4.31611006,1.47896478,0.00000000
-4.97348674,6.34049383,1.28748847,0.00858460,2.22482199,4.24925978,1.44752520,0.00000000
-4.96748374,6.23907036,1.25819358,0.00852753,2.18504258,4.19054023,1.41759473,0.00000000
-4.96148074,6.15247397,1.23137220,0.00849118,2.15138475,4.14158701,1.38957898,0.00000000
-4.95547774,6.08324590,1.20756421,0.00847922,2.12513323,4.10401414,1.36395797,0.00000000
-4.94947474,6.03383878,1.18722579,0.00849492,2.10751031,4.07938810,1.34128478,0.00000000
-4.94347174,6.00657135,1.17071903,0.00854110,2.09965098,4.06919886,1.32217831,0.00000000
-4.93746873,6.00358057,1.15830459,0.00862007,2.10257887,4.07482889,1.30731020,0.00000000
-4.93146573,6.02677262,1.15013754,0.00873368,2.11718342,4.09752117,1.29738650,0.00000000
-4.92546273,6.07777451,1.14626635,0.00888324,2.14419879,4.13834752,1.29312483,0.00000000
-4.91945973,6.15788814,1.14663495,0.00906957,2.18418496,4.19817846,1.29522816,0.00000000
-4.91345673,6.26804881,1.15108766,0.00929301,2.23751161,4.27765613,1.30435661,0.00000000
-4.90745373,6.40878996,1.15937658,0.00955343,2.30434526,4.37717138,1.32109873,0.00000000
-4.90145073,6.58021602,1.17117117,0.00985026,2.38464020,4.49684616,1.34594381,0.00000000
-4.89544772,6.78198492,1.18606965,0.01018252,2.47813394,4.63652235,1.37925688,0.00000000
-4.88944472,7.01330135,1.20361162,0.01054885,2.58434756,4.79575737,1.42125764,0.00000000
-4.88344172,7.27292175,1.22329174,0.01094755,2.70259162,4.97382714,1.47200477,0.00000000
-4.87743872,7.55917137,1.24457389,0.01137657,2.83197802,5.16973644,1.53138633,0.00000000
-4.87143572,7.86997329,1.26690551,0.01183356,2.97143801,5.38223621,1.59911713,0.00000000
-4.86543272,8.20288879,1.28973185,0.01231590,3.11974658,5.60984735,1.67474311,0.00000000
-4.85942971,8.55516801,1.31250965,0.01282066,3.27555296,5.85089008,1.75765280,0.00000000
-4.85342671,8.92380921,1.33472019,0.01334466,3.43741669,6.10351766,1.84709523,0.00000000
-4.84742371,9.30562476,1.35588132,0.01388443,3.60384850,6.36575327,1.94220346,0.00000000
-4.84142071,9.69731125,1.37555828,0.01443628,3.77335470,6.63552859,2.04202266,0.00000000
-4.83541771,10.09552133,1.39337309,0.01499624,3.94448359,6.91072247,2.14554112,0.00000000
-4.82941471,10.49693427,1.40901229,0.01556009,4.11587184,7.18919848,2.25172286,0.00000000
-4.82341171,10.89832266,1.42223284,0.01612342,4.28628889,7.46883976,2.35953990,0.00000000
-4.81740870,11.29661239,1.43286610,0.01668159,4.45467690,7.74758018,2.46800275,0.00000000
-4.81140570,11.68893363,1.44081956,0.01722981,4.62018414,8.02343071,2.57618740,0.00000000
-4.80540270,12.07266086,1.44607647,0.01776317,4.78218949,8.29450046,2.68325753,0.00000000
-4.79939970,12.44544046,1.44869313,0.01827671,4.94031633,8.55901197,2.78848086,0.00000000
-4.79339670,12.80520498,1.44879397,0.01876547,5.09443431,8.81531063,2.89123891,0.00000000
-4.78739370,13.15017407,1.44656454,0.01922459,5.24464824,9.06186872,2.99102974,0.00000000
-4.78139070,13.47884265,1.44224256,0.01964937,5.39127386,9.29728436,3.08746387,0.00000000
-4.77538769,13.78995744,1.43610737,0.02003538,5.53480115,9.52027648,3.18025380,0.00000000
-4.76938469,14.08248402,1.42846807,0.02037858,5.67584655,9.72967655,3.26919799,0.00000000
-4.76338169,14.35556662,1.41965088,0.02067534,5.81509603,9.92441855,3.35416050,0.00000000
-4.75737869,14.60848372,1.40998617,0.02092260,5.95324191,10.10352810,3.43504774,0.00000000
-4.75137569,14.84060246,1.39979562,0.02111787,6.09091659,10.26611231,3.51178402,0.00000000
-4.74537269,15.05133497,1.38938022,0.02125937,6.22862667,10.41135119,3.58428741,0.00000000
-4.73936968,15.24009989,1.37900941,0.02134599,6.36669120,10.53849196,3.65244779,0.00000000
-4.73336668,15.40629152,1.36891198,0.02137736,6.50518759,10.64684674,3.71610835,0.00000000
-4.72736368,15.54925919,1.35926903,0.02135386,6.64390848,10.73579453,3.77505190,0.00000000
-4.72136068,15.66829824,1.35020934,0.02127655,6.78233219,10.80478750,3.82899303,0.00000000
-4.71535768,15.76265375,1.34180726,0.02114719,6.91960890,10.85336168,3.87757639,0.00000000
-4.70935468,15.83153717,1.33408329,0.02096814,7.05456371,10.88115175,3.92038166,0.00000000
-4.70335168,15.87415515,1.32700712,0.02074231,7.18571689,10.88790929,3.95693459,0.00000000
-4.69734867,15.88974935,1.32050305,0.02047309,7.31132081,10.87352358,3.98672368,0.00000000
-4.69134567,15.87764499,1.31445752,0.02016425,7.42941198,10.83804391,4.00922160,0.00000000
-4.68534267,15.83730572,1.30872812,0.01981985,7.53787593,10.78170207,4.02390986,0.00000000
-4.67933967,15.76839144,1.30315393,0.01944420,7.63452209,10.70493355,4.03030554,0.00000000
-4.67333667,15.67081596,1.29756633,0.01904174,7.71716504,10.60839610,4.02798847,0.00000000
-4.66733367,15.54480076,1.29179991,0.01861700,7.78370854,10.49298409,4.01662723,0.00000000
-4.66133067,15.39092164,1.28570285,0.01817453,7.83222825,10.35983733,3.99600264,0.00000000
-4.65532766,15.21014490,1.27914624,0.01771890,7.86104954,10.21034308,3.96602737,0.00000000
-4.64932466,15.00385036,1.27203181,0.01725462,7.86881654,10.04613024,3.92676059,0.00000000
-4.64332166,14.77383903,1.26429772,0.01678615,7.85454959,9.86905503,3.87841692,0.00000000
-4.63731866,14.52232389,1.25592202,0.01631786,7.81768829,9.68117772,3.82136913,0.00000000
-4.63131566,14.25190293,1.24692365,0.01585405,7.75811837,9.48473039,3.75614449,0.00000000
-4.62531266,13.96551469,1.23736081,0.01539888,7.67618124,9.28207620,3.68341499,0.00000000
-4.61930965,13.66637718,1.22732678,0.01495640,7.57266584,9.07566087,3.60398176,0.00000000
-4.61330665,13.35791200,1.21694345,0.01453048,7.44878328,8.86795783,3.51875459,0.00000000
-4.60730365,13.04365629,1.20635273,0.01412481,7.30612547,8.66140860,3.42872744,0.00000000
-4.60130065,12.72716587,1.19570637,0.01374279,7.14660982,8.45836055,3.33495114,0.00000000
-4.59529765,12.41191351,1.18515470,0.01338750,6.97241235,8.26100432,3.23850442,0.00000000
-4.58929465,12.10118669,1.17483489,0.01306162,6.78589251,8.07131359,3.14046473,0.00000000
-4.58329165,11.79798941,1.16485942,0.01276733,6.58951304,7.89098978,3.04187998,0.00000000
-4.57728864,11.50495282,1.15530538,0.01250627,6.38575847,7.72141444,2.94374255,0.00000000
-4.57128564,11.22425886,1.14620532,0.01227940,6.17705599,7.56361165,2.84696652,0.00000000
-4.56528264,10.95758101,1.13754024,0.01208701,5.96570217,7.41822280,2.75236914,0.00000000
-4.55927964,10.70604528,1.12923515,0.01192858,5.75379866,7.28549522,2.66065719,0.00000000
-4.55327664,10.47021386,1.12115768,0.01180284,5.54319969,7.16528594,2.57241851,0.00000000
-4.54727364,10.25009256,1.11311987,0.01170772,5.33547324,7.05708088,2.48811913,0.00000000
-4.54127064,10.04516224,1.10488321,0.01164040,5.13187734,6.96002913,2.40810562,0.00000000
-4.53526763,9.85443278,1.09616677,0.01159735,4.93335202,6.87299115,2.33261232,0.00000000
-4.52926463,9.67651736,1.08665813,0.01157446,4.74052647,6.79459890,2.26177291,0.00000000
-4.52326163,9.50972325,1.07602654,0.01156716,4.55374040,6.72332522,2.19563524,0.00000000
-4.51725863,9.35215459,1.06393773,0.01157053,4.37307769,6.65755921,2.13417851,0.00000000
-4.51125563,9.20182177,1.05006952,0.01157953,4.19840989,6.59568380,2.07733156,0.00000000
-4.50525263,9.05675155,1.03412762,0.01158912,4.02944655,6.53615166,2.02499116,0.00000000
-4.49924962,8.91509222,1.01586045,0.01159447,3.86578936,6.47755538,1.97703891,0.00000000
-4.49324662,8.77520782,0.99507260,0.01159112,3.70698660,6.41868819,1.93335601,0.00000000
-4.48724362,8.63575674,0.97163584,0.01157515,3.55258493,6.35859213,1.89383468,0.00000000
-4.48124062,8.49575026,0.94549735,0.01154327,3.40217570,6.29659085,1.85838573,0.00000000
-4.47523762,8.35458830,0.91668465,0.01149295,3.25543330,6.23230550,1.82694188,0.00000000
-4.46923462,8.21207089,0.88530697,0.01142246,3.11214408,6.16565312,1.79945673,0.00000000
-4.46323162,8.06838515,0.85155317,0.01133092,2.97222460,6.09682754,1.77589957,0.00000000
-4.45722861,7.92406947,0.81568615,0.01121822,2.83572909,6.02626464,1.75624663,0.00000000
-4.45122561,7.77995757,0.77803433,0.01108503,2.70284645,5.95459409,1.74046952,0.00000000
-4.44522261,7.63710679,0.73898052,0.01093267,2.57388785,5.88258078,1.72852183,0.00000000
-4.43921961,7.49671532,0.69894888,0.01076301,2.44926660,5.81106011,1.72032520,0.00000000
-4.43321661,7.36003436,0.65839072,0.01057833,2.32947221,5.74087098,1.71575584,0.00000000
-4.42721361,7.22828076,0.61776972,0.01038119,2.21504079,5.67279120,1.71463291,0.00000000
-4.42121061,7.10255606,0.57754747,0.01017427,2.10652417,5.60747924,1.71670971,0.00000000
-4.41520760,6.98377700,0.53816984,0.00996025,2.00445995,5.54542631,1.72166868,0.00000000
-4.40920460,6.87262185,0.50005489,0.00974168,1.90934426,5.48692155,1.72912085,0.00000000
-4.40320160,6.76949576,0.46358271,0.00952087,1.82160902,5.43203282,1.73861013,0.00000000
-4.39719860,6.67451698,0.42908755,0.00929987,1.74160476,5.38060397,1.74962245,0.00000000
-4.39119560,6.58752449,0.39685236,0.00908037,1.66958981,5.33226885,1.76159961,0.00000000
-4.38519260,6.50810608,0.36710593,0.00886370,1.60572592,5.28648111,1.77395712,0.00000000
-4.37918959,6.43564468,0.34002234,0.00865088,1.55008025,5.24255755,1.78610529,0.00000000
-4.37318659,6.36937958,0.31572275,0.00844263,1.50263295,5.19973254,1.79747246,0.00000000
-4.36718359,6.30847834,0.29427892,0.00823941,1.46328946,5.15721974,1.80752912,0.00000000
-4.36118059,6.25211452,0.27571840,0.00804156,1.43189617,5.11427728,1.81581166,0.00000000
-4.35517759,6.19954604,0.26003072,0.00784931,1.40825827,5.07027232,1.82194441,0.00000000
-4.34917459,6.15018927,0.24717430,0.00766288,1.39215826,5.02474086,1.82565874,0.00000000
-4.34317159,6.10368387,0.23708350,0.00748257,1.38337381,4.97743914,1.82680805,0.00000000
-4.33716858,6.05994440,0.22967553,0.00730882,1.38169374,4.92838340,1.82537796,0.00000000
-4.33116558,6.01919531,0.22485676,0.00714222,1.38693110,4.87787540,1.82149071,0.00000000
-4.32516258,5.98198709,0.22252819,0.00698357,1.39893252,4.82651223,1.81540379,0.00000000
-4.31915958,5.94919222,0.22258979,0.00683386,1.41758335,4.77517940,1.80750239,0.00000000
-4.31315658,5.92198091,0.22494352,0.00669427,1.44280832,4.72502748,1.79828612,0.00000000
-4.30715358,5.90177768,0.22949508,0.00656613,1.47456762,4.67743332,1.78835028,0.00000000
