energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Na_s_up,Te_p_up,Te_d_up
-5.88594297,11.01803184,1.92852030,8.06695002,0.07071192,0.13106469,0.43661745,2.07003265,0.00000000
-5.87993997,11.21608182,1.95501488,8.23104831,0.07085812,0.13382990,0.45616695,2.09349801,0.00000000
-5.87393697,11.39137074,1.97576706,8.38070715,0.07058334,0.13622599,0.47425000,2.11141460,0.00000000
-5.86793397,11.54443013,1.99081665,8.51652920,0.06989141,0.13825311,0.49066778,2.12373271,0.00000000
-5.86193097,11.67637731,2.00036306,8.63948986,0.06879440,0.13992278,0.50524833,2.13054407,0.00000000
-5.85592796,11.78882946,2.00475541,8.75086254,0.06731214,0.14125751,0.51785002,2.13207343,0.00000000
-5.84992496,11.88379592,2.00447627,8.85212979,0.06547152,0.14228980,0.52836410,2.12866504,0.00000000
-5.84392196,11.96355394,2.00011989,8.94488498,0.06330556,0.14306078,0.53671605,2.12076463,0.00000000
-5.83791896,12.03051443,1.99236567,9.03072969,0.06085233,0.14361838,0.54286597,2.10889761,0.00000000
-5.83191596,12.08708448,1.98194823,9.11117230,0.05815373,0.14401531,0.54680782,2.09364466,0.00000000
-5.82591296,12.13553359,1.96962524,9.18753316,0.05525425,0.14430664,0.54856769,2.07561565,0.00000000
-5.81990995,12.17787063,1.95614461,9.26086154,0.05219966,0.14454739,0.54820129,2.05542315,0.00000000
-5.81390695,12.21573766,1.94221236,9.33186867,0.04903578,0.14478999,0.54579066,2.03365682,0.00000000
-5.80790395,12.25032610,1.92846281,9.40088077,0.04580734,0.14508193,0.54144035,2.01085968,0.00000000
-5.80190095,12.28231949,1.91543231,9.46781441,0.04255695,0.14546349,0.53527334,1.98750746,0.00000000
-5.79589795,12.31186576,1.90353773,9.53217592,0.03932419,0.14596587,0.52742671,1.96399197,0.00000000
-5.78989495,12.33858035,1.89306069,9.59308481,0.03614494,0.14660966,0.51804741,1.94060903,0.00000000
-5.78389195,12.36158013,1.88413822,9.64932045,0.03305089,0.14740380,0.50728818,1.91755175,0.00000000
-5.77788894,12.37954634,1.87676032,9.69938955,0.03006916,0.14834508,0.49530380,1.89490910,0.00000000
-5.77188594,12.39081342,1.87077439,9.74161149,0.02722218,0.14941816,0.48224777,1.87266998,0.00000000
-5.76588294,12.39347940,1.86589641,9.77421703,0.02452772,0.15059621,0.46826953,1.85073240,0.00000000
-5.75987994,12.38553218,1.86172828,9.79545589,0.02199907,0.15184203,0.45351218,1.82891721,0.00000000
-5.75387694,12.36498556,1.85778056,9.80370767,0.01964530,0.15310975,0.43811085,1.80698576,0.00000000
-5.74787394,12.33001811,1.85349938,9.79759088,0.01747169,0.15434689,0.42219162,1.78466030,0.00000000
-5.74187094,12.27910788,1.84829650,9.77606437,0.01548017,0.15549675,0.40587096,1.76164630,0.00000000
-5.73586793,12.21115619,1.84158079,9.73851629,0.01366985,0.15650110,0.38925571,1.73765529,0.00000000
-5.72986493,12.12559395,1.83278990,9.68483589,0.01203754,0.15730284,0.37244348,1.71242715,0.00000000
-5.72386193,12.02246502,1.82142044,9.61546430,0.01057825,0.15784873,0.35552344,1.68575065,0.00000000
-5.71785893,11.90248180,1.80705531,9.53142130,0.00928575,0.15809192,0.33857734,1.65748102,0.00000000
-5.71185593,11.76704981,1.78938686,9.43430632,0.00815302,0.15799415,0.32168074,1.62755396,0.00000000
-5.70585293,11.61825916,1.76823470,9.32627269,0.00717267,0.15752762,0.30490440,1.59599493,0.00000000
-5.69984992,11.45884245,1.74355753,9.20997562,0.00633735,0.15667636,0.28831558,1.56292362,0.00000000
-5.69384692,11.29210013,1.71545811,9.08849540,0.00564001,0.15543703,0.27197936,1.52855314,0.00000000
-5.68784392,11.12179582,1.68418155,8.96523837,0.00507423,0.15381920,0.25595975,1.49318413,0.00000000
-5.68184092,10.95202567,1.65010665,8.84381929,0.00463435,0.15184497,0.24032064,1.45719398,0.00000000
-5.67583792,10.78706681,1.61373114,8.72792962,0.00431563,0.14954816,0.22512642,1.42102193,0.00000000
-5.66983492,10.63121121,1.57565126,8.62119668,0.00411432,0.14697287,0.21044238,1.38515065,0.00000000
-5.66383192,10.48859198,1.53653695,8.52703946,0.00402766,0.14417168,0.19633467,1.35008551,0.00000000
-5.65782891,10.36300945,1.49710374,8.44852682,0.00405384,0.14120351,0.18286998,1.31633234,0.00000000
-5.65182591,10.25776460,1.45808285,8.38824405,0.00419189,0.13813128,0.17011488,1.28437514,0.00000000
-5.64582291,10.17550735,1.42019081,8.34817330,0.00444150,0.13501936,0.15813482,1.25465462,0.00000000
-5.63981991,10.11810623,1.38410011,8.32959329,0.00480289,0.13193115,0.14699287,1.22754872,0.00000000
-5.63381691,10.08654559,1.35041219,8.33300252,0.00527645,0.12892668,0.13674822,1.20335603,0.00000000
-5.62781391,10.08085503,1.31963393,8.35806994,0.00586257,0.12606042,0.12745448,1.18228281,0.00000000
-5.62181091,10.10007444,1.29215860,8.40361528,0.00656122,0.12337941,0.11915797,1.16443417,0.00000000
-5.61580790,10.14225672,1.26825196,8.46762085,0.00737171,0.12092171,0.11189588,1.14980957,0.00000000
-5.60980490,10.20450818,1.24804393,8.54727451,0.00829226,0.11871524,0.10569453,1.13830286,0.00000000
-5.60380190,10.28306569,1.23152600,8.63904306,0.00931973,0.11677705,0.10056776,1.12970655,0.00000000
-5.59779890,10.37340727,1.21855415,8.73877339,0.01044926,0.11511303,0.09651554,1.12371989,0.00000000
-5.59179590,10.47039207,1.20885700,8.84181789,0.01167402,0.11371800,0.09352280,1.11996037,0.00000000
-5.58579290,10.56842421,1.20204849,8.94317955,0.01298498,0.11257616,0.09155867,1.11797774,0.00000000
-5.57978989,10.66163378,1.19764442,9.03767128,0.01437073,0.11166201,0.09057608,1.11727003,0.00000000
-5.57378689,10.74406818,1.19508187,9.12008340,0.01581749,0.11094141,0.09051181,1.11730063,0.00000000
-5.56778389,10.80988599,1.19374071,9.18535294,0.01730909,0.11037300,0.09128706,1.11751578,0.00000000
-5.56178089,10.85354641,1.19296615,9.22872838,0.01882715,0.10990979,0.09280846,1.11736177,0.00000000
-5.55577789,10.86998677,1.19209154,9.24592349,0.02035131,0.10950082,0.09496962,1.11630118,0.00000000
-5.54977489,10.85478209,1.19046046,9.23325485,0.02185970,0.10909301,0.09765316,1.11382785,0.00000000
-5.54377189,10.80428105,1.18744758,9.18775794,0.02332935,0.10863291,0.10073316,1.10948004,0.00000000
-5.53776888,10.71571422,1.18247753,9.10727807,0.02473682,0.10806848,0.10407807,1.10285159,0.00000000
-5.53176588,10.58727145,1.17504138,8.99053333,0.02605887,0.10735078,0.10755382,1.09360103,0.00000000
-5.52576288,10.41814682,1.16471037,8.83714789,0.02727321,0.10643551,0.11102730,1.08145847,0.00000000
-5.51975988,10.20855091,1.15114670,8.64765570,0.02835921,0.10528436,0.11436977,1.06623039,0.00000000
-5.51375688,9.95969128,1.13411117,8.42347520,0.02929867,0.10386625,0.11746043,1.04780236,0.00000000
-5.50775388,9.67372347,1.11346779,8.16685733,0.03007652,0.10215815,0.12018974,1.02613978,0.00000000
-5.50175088,9.35367556,1.08918521,7.88080979,0.03068146,0.10014584,0.12246247,1.00128693,0.00000000
-5.49574787,9.00335027,1.06133539,7.56900139,0.03110649,0.09782423,0.12420036,0.97336414,0.00000000
-5.48974487,8.62720909,1.03008934,7.23565078,0.03134927,0.09519750,0.12534431,0.94256364,0.00000000
-5.48374187,8.23024313,0.99571050,6.88540427,0.03141239,0.09227887,0.12585583,0.90914381,0.00000000
-5.47773887,7.81783565,0.95854577,6.52320746,0.03130342,0.08909016,0.12571793,0.87342225,0.00000000
-5.47173587,7.39562094,0.91901472,6.15417518,0.03103482,0.08566102,0.12493519,0.83576765,0.00000000
-5.46573287,6.96934406,0.87759717,5.78346409,0.03062365,0.08202797,0.12353309,0.79659073,0.00000000
-5.45972986,6.54472533,0.83481962,5.41615159,0.03009115,0.07823323,0.12155667,0.75633428,0.00000000
-5.45372686,6.12733326,0.79124099,5.05712436,0.02946212,0.07432340,0.11906845,0.71546275,0.00000000
-5.44772386,5.72246857,0.74743792,4.71097880,0.02876430,0.07034796,0.11614584,0.67445131,0.00000000
-5.44172086,5.33506182,0.70399032,4.38193554,0.02802759,0.06635783,0.11287802,0.63377504,0.00000000
-5.43571786,4.96958624,0.66146750,4.07376896,0.02728326,0.06240382,0.10936256,0.59389815,0.00000000
-5.42971486,4.62998691,0.62041531,3.78975245,0.02656315,0.05853518,0.10570181,0.55526395,0.00000000
-5.42371186,4.31962701,0.58134479,3.53261946,0.02589897,0.05479828,0.10199932,0.51828559,0.00000000
-5.41770885,4.04125120,0.54472259,3.30454003,0.02532164,0.05123537,0.09835636,0.48333802,0.00000000
-5.41170585,3.79696601,0.51096356,3.10711208,0.02486074,0.04788359,0.09486882,0.45075152,0.00000000
-5.40570285,3.58823669,0.48042575,2.94136636,0.02454417,0.04477420,0.09162437,0.42080680,0.00000000
-5.39969985,3.41589957,0.45340782,2.80778418,0.02439792,0.04193204,0.08870033,0.39373219,0.00000000
-5.39369685,3.28018888,0.43014901,2.70632625,0.02444600,0.03937526,0.08616197,0.36970260,0.00000000
-5.38769385,3.18077665,0.41083157,2.63647159,0.02471060,0.03711532,0.08406158,0.34884065,0.00000000
-5.38169085,3.11682406,0.39558536,2.59726470,0.02521234,0.03515721,0.08243809,0.33121956,0.00000000
-5.37568784,3.08704231,0.38449436,2.58736957,0.02597070,0.03349997,0.08131740,0.31686784,0.00000000
-5.36968484,3.08976112,0.37760471,2.60512896,0.02700451,0.03213727,0.08071316,0.30577526,0.00000000
-5.36368184,3.12300236,0.37493363,2.64862701,0.02833245,0.03105834,0.08062810,0.29790006,0.00000000
-5.35767884,3.18455646,0.37647875,2.71575359,0.02997361,0.03024881,0.08105571,0.29317663,0.00000000
-5.35167584,3.27205899,0.38222720,2.80426831,0.03194795,0.02969176,0.08198208,0.29152349,0.00000000
-5.34567284,3.38306451,0.39216375,2.91186243,0.03427659,0.02936868,0.08338794,0.29285090,0.00000000
-5.33966983,3.51511518,0.40627748,3.03621651,0.03698197,0.02926049,0.08525055,0.29706766,0.00000000
-5.33366683,3.66580133,0.42456631,3.17505211,0.04008777,0.02934833,0.08754545,0.30408676,0.00000000
-5.32766383,3.83281168,0.44703900,3.32617550,0.04361848,0.02961437,0.09024793,0.31382937,0.00000000
-5.32166083,4.01397097,0.47371422,3.48751198,0.04759876,0.03004232,0.09333409,0.32622687,0.00000000
-5.31565783,4.20726365,0.50461650,3.65712951,0.05205241,0.03061784,0.09678146,0.34122089,0.00000000
-5.30965483,4.41084251,0.53976911,3.83325069,0.05700105,0.03132867,0.10056906,0.35876105,0.00000000
-5.30365183,4.62302199,0.57918397,4.01425298,0.06246253,0.03216463,0.10467713,0.37880069,0.00000000
-5.29764882,4.84225686,0.62284903,4.19865717,0.06844911,0.03311733,0.10908620,0.40129064,0.00000000
-5.29164582,5.06710773,0.67071371,4.38510522,0.07496544,0.03417975,0.11377597,0.42617145,0.00000000
-5.28564282,5.29619549,0.72267321,4.57232885,0.08200655,0.03534569,0.11872376,0.45336451,0.00000000
-5.27963982,5.52814800,0.77855249,4.75911123,0.08955588,0.03660906,0.12390291,0.48276265,0.00000000
-5.27363682,5.76154262,0.83809112,4.94424432,0.09758340,0.03796315,0.12928109,0.51422086,0.00000000
-5.26763382,5.99484884,0.90092992,5.12648507,0.10604413,0.03939984,0.13481874,0.54754778,0.00000000
-5.26163082,6.22637554,0.96660064,5.30451389,0.11487703,0.04090899,0.14046785,0.58249877,0.00000000
-5.25562781,6.45422724,1.03451950,5.47689873,0.12400443,0.04247772,0.14617106,0.61877102,0.00000000
-5.24962481,6.67627360,1.10398569,5.64206815,0.13333210,0.04409006,0.15186133,0.65600148,0.00000000
-5.24362181,6.89013571,1.17418523,5.79829616,0.14275002,0.04572659,0.15746216,0.69376786,0.00000000
-5.23761881,7.09319189,1.24420081,5.94370109,0.15213388,0.04736447,0.16288855,0.73159320,0.00000000
-5.23161581,7.28260455,1.31302758,6.07626006,0.16134735,0.04897755,0.16804849,0.76895390,0.00000000
-5.22561281,7.45536867,1.37959472,6.19383947,0.17024501,0.05053684,0.17284512,0.80529127,0.00000000
-5.21960980,7.60838064,1.44279220,6.29424103,0.17867596,0.05201113,0.17717951,0.84002622,0.00000000
-5.21360680,7.73852537,1.50150179,6.37526187,0.18648789,0.05336783,0.18095373,0.87257660,0.00000000
-5.20760380,7.84277783,1.55463120,6.43476608,0.19353156,0.05457404,0.18407432,0.90237646,0.00000000
-5.20160080,7.91831448,1.60114983,6.47076439,0.19966541,0.05559759,0.18645586,0.92889640,0.00000000
-5.19559780,7.96262884,1.64012468,6.48149784,0.20476018,0.05640832,0.18802446,0.95166414,0.00000000
-5.18959480,7.97364539,1.67075459,6.46552102,0.20870334,0.05697926,0.18872113,0.97028404,0.00000000
-5.18359180,7.94982522,1.69240123,6.42178010,0.21140302,0.05728774,0.18850464,0.98445495,0.00000000
-5.17758879,7.89025785,1.70461535,6.34968128,0.21279143,0.05731648,0.18735395,0.99398505,0.00000000
-5.17158579,7.79473348,1.70715691,6.24914542,0.21282747,0.05705443,0.18526996,0.99880310,0.00000000
-5.16558279,7.66379164,1.70000796,6.12064559,0.21149845,0.05649743,0.18227652,0.99896536,0.00000000
-5.15957979,7.49874273,1.68337781,5.96522499,0.20882087,0.05564864,0.17842070,0.99465768,0.00000000
-5.15357679,7.30166109,1.65769992,5.78449388,0.20484021,0.05451871,0.17377226,0.98619271,0.00000000
-5.14757379,7.07534919,1.62362079,5.58060524,0.19962967,0.05312569,0.16842240,0.97400203,0.00000000
-5.14157079,6.82327453,1.58198139,5.35621019,0.19328811,0.05149468,0.16248182,0.95862380,0.00000000
-5.13556778,6.54948208,1.53379189,5.11439503,0.18593704,0.04965723,0.15607830,0.94068626,0.00000000
-5.12956478,6.25848628,1.48020107,4.85860309,0.17771709,0.04765058,0.14935371,0.92088795,0.00000000
-5.12356178,5.95514801,1.42246172,4.59254490,0.16878385,0.04551673,0.14246090,0.89997559,0.00000000
-5.11755878,5.64454205,1.36189382,4.32010106,0.15930349,0.04330137,0.13556024,0.87872059,0.00000000
-5.11155578,5.33182130,1.29984700,4.04522219,0.14944823,0.04105277,0.12881636,0.85789543,0.00000000
-5.10555278,5.02208379,1.23766413,3.77183041,0.13939186,0.03882062,0.12239477,0.83825087,0.00000000
-5.09954977,4.72024800,1.17664730,3.50372638,0.12930558,0.03665496,0.11645889,0.82049504,0.00000000
-5.09354677,4.43094143,1.11802774,3.24450552,0.11935407,0.03460510,0.11116725,0.80527534,0.00000000
-5.08754377,4.15840630,1.06294055,2.99748630,0.10969227,0.03271866,0.10667105,0.79316389,0.00000000
-5.08154077,3.90642502,1.01240490,2.76565244,0.10046254,0.03104076,0.10311205,0.78464679,0.00000000
-5.07553777,3.67826694,0.96731022,2.55161029,0.09179258,0.02961326,0.10062088,0.78011779,0.00000000
-5.06953477,3.47665646,0.92840807,2.35756149,0.08379388,0.02847420,0.09931550,0.77987597,0.00000000
-5.06353177,3.30376166,0.89630967,2.18529030,0.07656088,0.02765738,0.09930010,0.78412748,0.00000000
-5.05752876,3.16120108,0.87148818,2.03616423,0.07017053,0.02719191,0.10066398,0.79299071,0.00000000
-5.05152576,3.05006606,0.85428502,1.91114601,0.06468244,0.02710207,0.10348069,0.80650421,0.00000000
-5.04552276,2.97095487,0.84491911,1.81081459,0.06013936,0.02740707,0.10780714,0.82463663,0.00000000
-5.03951976,2.92401502,0.84349795,1.73539256,0.05656790,0.02812096,0.11368267,0.84729773,0.00000000
-5.03351676,2.90898981,0.85002947,1.68477755,0.05397950,0.02925256,0.12112811,0.87434962,0.00000000
-5.02751376,2.92526541,0.86443349,1.65857499,0.05237146,0.03080540,0.13014473,0.90561732,0.00000000
-5.02151076,2.97191555,0.88655211,1.65613045,0.05172800,0.03277773,0.14071311,0.94089784,0.00000000
-5.01550775,3.04774107,0.91615810,1.67655952,0.05202129,0.03516247,0.15279197,0.97996730,0.00000000
-5.00950475,3.15130282,0.95296107,1.71877439,0.05321241,0.03794722,0.16631706,1.02258558,0.00000000
-5.00350175,3.28094683,0.99661115,1.78150629,0.05525224,0.04111430,0.18120013,1.06849829,0.00000000
-4.99749875,3.43482204,1.04670034,1.86332388,0.05808227,0.04464080,0.19732811,1.11743624,0.00000000
-4.99149575,3.61089113,1.10276182,1.96264772,0.06163534,0.04849871,0.21456267,1.16911253,0.00000000
-4.98549275,3.80693621,1.16426792,2.07776201,0.06583641,0.05265507,0.23274021,1.22321786,0.00000000
-4.97948974,4.02056122,1.23062739,2.20682440,0.07060327,0.05707226,0.25167245,1.27941460,0.00000000
-4.97348674,4.24919368,1.30118290,2.34787535,0.07584740,0.06170835,0.27114768,1.33733054,0.00000000
-4.96748374,4.49008822,1.37520958,2.49884844,0.08147491,0.06651762,0.29093283,1.39655299,0.00000000
-4.96148074,4.74033433,1.45191559,2.65758291,0.08738763,0.07145112,0.31077629,1.45662425,0.00000000
-4.95547774,4.99687069,1.53044519,2.82183955,0.09348431,0.07645741,0.33041162,1.51703896,0.00000000
-4.94947474,5.25650764,1.60988517,2.98932088,0.09966214,0.08148344,0.34956201,1.57724428,0.00000000
-4.94347174,5.51595896,1.68927477,3.15769606,0.10581829,0.08647539,0.36794544,1.63664312,0.00000000
-4.93746873,5.77188333,1.76761920,3.32463065,0.11185166,0.09137979,0.38528054,1.69460079,0.00000000
-4.93146573,6.02093515,1.84390667,3.48782092,0.11766476,0.09614448,0.40129267,1.75045503,0.00000000
-4.92546273,6.25982344,1.91712832,3.64503185,0.12316557,0.10071975,0.41572048,1.80352928,0.00000000
-4.91945973,6.48537714,1.98630055,3.79413790,0.12826942,0.10505934,0.42832225,1.85314863,0.00000000
-4.91345673,6.69461425,2.05048865,3.93316497,0.13290077,0.10912141,0.43888211,1.89865781,0.00000000
-4.90745373,6.88481216,2.10883092,4.06033196,0.13699478,0.11286945,0.44721579,1.93944051,0.00000000
-4.90145073,7.05357586,2.16056205,4.17409033,0.14049868,0.11627299,0.45317562,1.97493889,0.00000000
-4.89544772,7.19890100,2.20503471,4.27315965,0.14337281,0.11930816,0.45665460,2.00467260,0.00000000
-4.88944472,7.31922880,2.24173836,4.35655778,0.14559127,0.12195813,0.45758947,2.02825601,0.00000000
-4.88344172,7.41349001,2.27031427,4.42362400,0.14714221,0.12421326,0.45596246,2.04541310,0.00000000
-4.87743872,7.48113576,2.29056620,4.47403405,0.14802766,0.12607110,0.45180179,2.05598895,0.00000000
-4.87143572,7.52215359,2.30246602,4.50780614,0.14826299,0.12753619,0.44518089,2.05995747,0.00000000
-4.86543272,7.53706767,2.30615425,4.52529752,0.14787589,0.12861965,0.43621624,2.05742484,0.00000000
-4.85942971,7.52692294,2.30193521,4.52719141,0.14690512,0.12933865,0.42506404,2.04862845,0.00000000
-4.85342671,7.49325345,2.29026722,4.51447475,0.14539880,0.12971568,0.41191589,2.03393147,0.00000000
-4.84742371,7.43803610,2.27174818,4.48840717,0.14341259,0.12977778,0.39699338,2.01381319,0.00000000
-4.84142071,7.36363118,2.24709698,4.45048232,0.14100765,0.12955560,0.38054217,1.98885555,0.00000000
-4.83541771,7.27271183,2.21713171,4.40238268,0.13824856,0.12908247,0.36282550,1.95972643,0.00000000
-4.82941471,7.16818499,2.18274526,4.34592933,0.13520119,0.12839344,0.34411749,1.92716031,0.00000000
-4.82341171,7.05310627,2.14487926,4.28302811,0.13193068,0.12752432,0.32469640,1.89193719,0.00000000
-4.81740870,6.93059173,2.10449721,4.21561405,0.12849964,0.12651070,0.30483819,1.85486035,0.00000000
-4.81140570,6.80372938,2.06255763,4.14559552,0.12496641,0.12538713,0.28481041,1.81673393,0.00000000
-4.80540270,6.67549315,2.01998813,4.07480003,0.12138377,0.12418621,0.26486678,1.77834093,0.00000000
-4.79939970,6.54866204,1.97766097,4.00492314,0.11779776,0.12293794,0.24524242,1.74042258,0.00000000
-4.79339670,6.42574695,1.93637091,3.93748216,0.11424697,0.12166903,0.22614999,1.70365947,0.00000000
-4.78739370,6.30892733,1.89681592,3.87377601,0.11076208,0.12040236,0.20777674,1.66865521,0.00000000
-4.78139070,6.19999969,1.85958124,3.81485260,0.10736570,0.11915660,0.19028254,1.63592300,0.00000000
-4.77538769,6.10033947,1.82512716,3.76148469,0.10407257,0.11794589,0.17379876,1.60587560,0.00000000
-4.76938469,6.01087750,1.79378094,3.71415526,0.10088994,0.11677969,0.15842827,1.57881878,0.00000000
-4.76338169,5.93209195,1.76573306,3.67305285,0.09781832,0.11566276,0.14424610,1.55494869,0.00000000
-4.75737869,5.86401586,1.74103795,3.63807718,0.09485226,0.11459531,0.13130109,1.53435293,0.00000000
-4.75137569,5.80626041,1.71961910,3.60885515,0.09198139,0.11357323,0.11961809,1.51701547,0.00000000
-4.74537269,5.75805300,1.70127870,3.58476666,0.08919151,0.11258847,0.10920085,1.50282518,0.00000000
-4.73936968,5.71828909,1.68571127,3.56497958,0.08646575,0.11162965,0.10003534,1.49158762,0.00000000
-4.73336668,5.68559607,1.67252108,3.54849270,0.08378572,0.11068263,0.09209340,1.48303980,0.00000000
-4.72736368,5.65840698,1.66124284,3.53418531,0.08113266,0.10973126,0.08533668,1.47686732,0.00000000
-4.72136068,5.63504135,1.65136481,3.52087138,0.07848846,0.10875822,0.07972057,1.47272334,0.00000000
-4.71535768,5.61379032,1.64235372,3.50735651,0.07583665,0.10774589,0.07519818,1.47024862,0.00000000
-4.70935468,5.59300262,1.63368051,3.49249538,0.07316321,0.10667720,0.07172408,1.46909195,0.00000000
-4.70335168,5.57116810,1.62484585,3.47524720,0.07045727,0.10553657,0.06925784,1.46893015,0.00000000
-4.69734867,5.54699538,1.61540449,3.45472711,0.06771162,0.10431072,0.06776711,1.46948680,0.00000000
-4.69134567,5.51948029,1.60498733,3.43025115,0.06492309,0.10298946,0.06723023,1.47054889,0.00000000
-4.68534267,5.48796225,1.59332032,3.40137283,0.06209274,0.10156638,0.06763828,1.47198075,0.00000000
-4.67933967,5.45216585,1.58023929,3.36790974,0.05922592,0.10003946,0.06899641,1.47373445,0.00000000
-4.67333667,5.41222585,1.56569985,3.32995881,0.05633214,0.09841148,0.07132452,1.47585621,0.00000000
-4.66733367,5.36869403,1.54978213,3.28789957,0.05342482,0.09669033,0.07465712,1.47848842,0.00000000
-4.66133067,5.32252749,1.53268974,3.24238498,0.05052097,0.09488914,0.07904240,1.48186690,0.00000000
-4.65532766,5.27505836,1.51474307,3.19432017,0.04764068,0.09302627,0.08454050,1.48631348,0.00000000
-4.64932466,5.22794592,1.49636712,3.14482994,0.04480659,0.09112507,0.09122103,1.49222399,0.00000000
-4.64332166,5.18311284,1.47807422,3.09521600,0.04204329,0.08921352,0.09915983,1.50005187,0.00000000
-4.63731866,5.14266766,1.46044247,3.04690596,0.03937667,0.08732368,0.10843502,1.51028810,0.00000000
-4.63131566,5.10881669,1.44409067,3.00139588,0.03683325,0.08549095,0.11912258,1.52343796,0.00000000
-4.62531266,5.08376844,1.42965085,2.96018871,0.03443951,0.08375327,0.13129136,1.53999562,0.00000000
-4.61930965,5.06963445,1.41773960,2.92473118,0.03222123,0.08215002,0.14499789,1.56041738,0.00000000
-4.61330665,5.06833037,1.40892946,2.89635149,0.03020288,0.08072101,0.16028099,1.58509477,0.00000000
-4.60730365,5.08148118,1.40372152,2.87620039,0.02840701,0.07950517,0.17715646,1.61432855,0.00000000
-4.60130065,5.11033444,1.40252059,2.86519797,0.02685372,0.07853936,0.19561204,1.64830469,0.00000000
-4.59529765,5.15568512,1.40561386,2.86398818,0.02556020,0.07785704,0.21560281,1.68707355,0.00000000
-4.58929465,5.21781525,1.41315420,2.87290301,0.02454030,0.07748706,0.23704732,1.73053322,0.00000000
-4.58329165,5.29645098,1.42514872,2.89193763,0.02380421,0.07745244,0.25982461,1.77841784,0.00000000
-4.57728864,5.39073931,1.44145319,2.92073761,0.02335820,0.07776940,0.28377232,1.83029172,0.00000000
-4.57128564,5.49924568,1.46177264,2.95859886,0.02320442,0.07844649,0.30868607,1.88554978,0.00000000
-4.56528264,5.61997329,1.48566820,3.00448017,0.02334086,0.07948402,0.33432029,1.94342448,0.00000000
-4.55927964,5.75040372,1.51256995,3.05702829,0.02376128,0.08087381,0.36039052,2.00299947,0.00000000
-4.55327664,5.88755820,1.54179540,3.11461454,0.02445535,0.08259926,0.38657727,2.06322951,0.00000000
-4.54727364,6.02807742,1.57257287,3.17538181,0.02540880,0.08463585,0.41253138,2.12296632,0.00000000
-4.54127064,6.16831757,1.60406891,3.23730025,0.02660368,0.08695196,0.43788093,2.18098949,0.00000000
-4.53526763,6.30445938,1.63541884,3.29822986,0.02801873,0.08951017,0.46223932,2.23604149,0.00000000
-4.52926463,6.43262617,1.66575895,3.35598747,0.02962979,0.09226887,0.48521451,2.28686551,0.00000000
-4.52326163,6.54900682,1.69425946,3.40841595,0.03141032,0.09518415,0.50641903,2.33224482,0.00000000
-4.51725863,6.64997905,1.72015652,3.45345302,0.03333197,0.09821202,0.52548046,2.37104207,0.00000000
-4.51125563,6.73222823,1.74278223,3.48919707,0.03536521,0.10131063,0.54205197,2.40223704,0.00000000
-4.50525263,6.79285719,1.76159126,3.51396763,0.03747998,0.10444259,0.55582261,2.42496129,0.00000000
-4.49924962,6.82948256,1.77618294,3.52635820,0.03964633,0.10757718,0.56652676,2.43852835,0.00000000
-4.49324662,6.84031392,1.78631769,3.52527942,0.04183515,0.11069222,0.57395255,2.44245798,0.00000000
